ticker,UCLE US Equity
2016-03-01,0.0
2016-03-03,-2.5788
2016-03-07,0.0
2016-03-08,-26.4706
2016-03-09,36.0
2016-03-30,-1.4706000000000001
2016-04-05,-7.4627
2016-04-11,-3.2258
2016-04-15,16.6667
2016-05-02,-42.8571
2016-05-04,58.9062
2016-05-05,10.1278
2016-05-09,-28.2857
2016-05-10,59.3625
2016-05-13,-2.5
2016-05-16,-35.8974
2016-05-17,-1.6
2016-05-23,1.626
2016-05-25,0.0
2016-06-10,0.0
2016-06-14,19.2
2016-06-17,-16.1074
2016-06-21,0.0
2016-06-22,-44.0
2016-06-23,0.0
2016-06-24,-14.2857
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,58.3333
2016-06-30,52.6316
2016-07-01,-31.0345
2016-07-05,0.0
2016-07-06,60.0
2016-07-11,-12.5
2016-07-13,0.0
2016-07-20,0.0
2016-08-01,-5.3571
2016-08-02,0.0
2016-08-05,-1.8868
2016-08-08,-30.3846
2016-08-09,43.6464
2016-08-18,-23.0769
2016-08-19,0.0
2016-08-22,15.0
2016-08-23,8.2609
2016-08-25,-19.6787
2016-08-26,30.0
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-08,0.0
2016-09-12,-23.0769
2016-09-14,0.0
2016-09-19,0.0
2016-09-26,30.0
2016-09-29,-46.1538
2016-09-30,14.2857
2016-10-03,0.0
2016-10-04,5.625
2016-10-05,0.5917
2016-10-06,-17.0588
2016-10-07,70.1241
2016-10-11,-7.4779
2016-10-12,3.5765000000000002
2016-10-17,-4.3502
2016-10-19,-9.0392
2016-10-20,15.0
2016-10-24,-13.0435
2016-10-25,15.0
2016-10-26,0.0
2016-10-27,-4.3478
2016-10-31,4.5455
2016-11-09,0.0
2016-11-17,-4.3478
2016-11-22,0.0
2016-12-01,-4.5455
2016-12-02,4.7619
2016-12-06,0.0
2016-12-07,-20.9943
2016-12-09,26.5732
2016-12-13,-4.5455
2016-12-14,-20.9524
2016-12-16,20.4819
2016-12-19,0.0
2016-12-21,0.0
2016-12-27,0.0
2016-12-28,-3.25
2016-12-30,-2.3256
2017-01-03,45.4365
2017-01-04,-6.1392
2017-01-09,-15.0921
2017-01-10,6.6762
2017-01-12,-1.5779999999999998
2017-01-13,-20.0
2017-01-17,-7.6087
2017-01-18,35.2941
2017-01-20,-26.087
2017-01-23,29.4118
2017-01-26,-35.3693
2017-01-27,40.6593
2017-02-01,20.0
2017-02-02,0.0
2017-02-03,25.0
2017-02-06,0.0
2017-02-07,16.6667
2017-02-08,14.2857
2017-02-13,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-22,-21.125
2017-02-23,10.935
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,-13.5357
2017-03-06,0.0
2017-03-08,15.6547
2017-03-09,-25.125
2017-03-13,-4.6029
2017-03-16,-12.0
2017-03-17,4.5455
2017-03-20,-4.3478
2017-03-21,13.6364
2017-03-28,0.0
2017-03-29,-20.0
2017-04-03,0.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-11,0.0
2017-04-18,-10.0
2017-04-20,33.3333
2017-04-21,12.5
2017-04-24,-0.3704
2017-04-26,-29.3216
2017-04-27,25.7068
2017-04-28,4.6025
2017-05-01,-2.2
2017-05-03,-1.8916
2017-05-11,0.0521
2017-05-12,0.0
2017-05-15,8.3333
2017-05-16,7.6923
2017-05-19,-0.3571
2017-05-22,3.9427
2017-05-23,0.0
2017-05-25,-6.8966
2017-05-26,29.1898
2017-05-30,-2.5263999999999998
2017-05-31,5.8824
2017-06-01,0.0
2017-06-02,11.1111
2017-06-06,-37.5
2017-06-07,40.0
2017-06-08,-7.912
2017-06-09,5.4892
2017-06-12,-0.5882
2017-06-21,-26.0355
2017-06-22,0.0
2017-06-23,20.0
2017-06-26,-4.0333
2017-06-27,-2.7439999999999998
2017-06-29,-10.7143
2017-07-03,0.0
2017-07-05,4.0
2017-07-06,7.6923
2017-07-07,2.8571
2017-07-13,-0.0347
2017-07-14,14.6231
2017-07-18,3.0303
2017-07-19,-3.5294
2017-07-21,-14.6341
2017-07-24,7.1429
2017-07-25,0.0
2017-07-26,0.0
2017-07-31,-5.0
2017-08-01,5.2632
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,-13.3333
2017-08-10,15.3846
2017-08-11,0.0
2017-08-14,-13.3333
2017-08-16,7.6923
2017-08-17,-21.25
2017-08-18,17.9138
2017-08-22,-15.3846
2017-08-23,15.9091
2017-08-25,17.647100000000002
2017-08-28,-3.3333
2017-09-07,-10.3448
2017-09-18,7.6923
2017-09-21,0.0
2017-09-27,-16.0357
2017-09-29,14.4194
2017-10-02,0.3717
2017-10-03,0.0
2017-10-04,-10.8519
2017-10-05,12.1728
2017-10-09,-2.2222
2017-10-10,-3.4091
2017-10-11,-1.9607999999999999
2017-10-12,0.0
2017-10-16,3.6
2017-10-17,-3.4749
2017-10-18,3.6
2017-10-19,4.2471
2017-10-20,-0.3704
2017-10-23,7.8067
2017-10-24,17.2069
2017-10-25,0.0
2017-10-27,-11.7387
2017-10-30,-0.0333
2017-10-31,10.0367
2017-11-01,-0.0303
2017-11-02,18.1873
2017-11-03,-1.2824
2017-11-06,-0.026
2017-11-07,-3.8462
2017-11-09,3.9459
2017-11-13,-0.052
2017-11-15,-6.3476
2017-11-29,-0.2778
2017-11-30,-0.2786
2017-12-06,0.0
2017-12-07,0.2793
2017-12-08,-18.9415
2017-12-11,22.9897
2017-12-12,0.2515
2017-12-28,14.2698
2017-12-29,0.0
2018-01-02,-4.878
2018-01-03,-7.6923
2018-01-04,11.0833
2018-01-05,31.7829
2018-01-08,89.7533
2018-01-09,105.0
2018-01-10,-39.961
2018-01-11,-0.065
2018-01-12,21.1382
2018-01-16,68.4564
2018-01-17,-24.3028
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,-6.3158
2018-01-23,-6.7416
2018-01-24,3.012
2018-01-25,-0.5848
2018-01-26,-27.647100000000002
2018-01-29,-6.5041
2018-01-30,25.2174
2018-01-31,19.4444
2018-02-01,-12.7907
2018-02-02,-3.34
2018-02-05,-0.5311
2018-02-06,-3.7235
2018-02-07,0.8282
2018-02-08,-4.2857
2018-02-09,-10.4478
2018-02-12,10.0
2018-02-13,-6.7576
2018-02-14,0.7475
2018-02-15,-6.4516
2018-02-16,5.6034
2018-02-20,-0.4082
2018-02-21,0.8197
2018-02-22,24.3902
2018-02-23,13.0719
2018-02-26,4.0462
2018-02-27,2.7778
2018-02-28,4.3243
2018-03-01,15.544
2018-03-02,-1.3453
2018-03-05,-6.8182
2018-03-06,-3.9024
2018-03-07,-6.0914
2018-03-08,2.7027
2018-03-09,-7.8947
2018-03-12,2.8571
2018-03-13,0.0
2018-03-14,-2.2222
2018-03-15,-2.2727
2018-03-16,1.7442
2018-03-19,-2.8571
2018-03-20,-3.2353
2018-03-21,6.383
2018-03-22,13.7143
2018-03-23,34.6734
2018-03-26,62.3134
2018-03-27,-26.6667
2018-03-28,15.9875
2018-03-29,-8.1081
2018-04-02,-2.9412000000000003
2018-04-03,18.1818
2018-04-04,-3.8462
2018-04-05,-10.6667
2018-04-06,4.4776
2018-04-09,0.0
2018-04-10,2.8543
2018-04-11,-1.3860999999999999
2018-04-12,-15.493
2018-04-13,0.0
2018-04-16,-4.3333
2018-04-17,-7.3171
2018-04-18,9.0226
2018-04-19,-6.8966
2018-04-20,0.0
2018-04-23,-5.5556
2018-04-24,0.0
2018-04-25,1.9607999999999999
2018-04-26,-5.0
2018-04-27,0.4049
2018-04-30,0.8065
2018-05-01,-19.2
2018-05-02,13.8614
2018-05-03,13.0435
2018-05-04,2.6923
2018-05-07,8.6142
2018-05-08,-6.8966
2018-05-09,0.0
2018-05-10,-1.1111
2018-05-11,-10.1124
2018-05-14,-0.8375
2018-05-15,0.8446
2018-05-16,-3.75
2018-05-17,-4.7619
2018-05-18,2.2727
2018-05-21,-1.3333
2018-05-22,-5.8559
2018-05-23,-4.3062000000000005
2018-05-24,-1.0
2018-05-25,-4.5455
2018-05-29,-7.9365
2018-05-30,-14.3678
2018-05-31,-1.3423
2018-06-01,12.2449
2018-06-04,6.0606
2018-06-05,23.4286
2018-06-06,15.2778
2018-06-07,-4.0161
2018-06-08,-0.0042
2018-06-11,2.5147
2018-06-12,2.0408
2018-06-13,-5.6
2018-06-14,-0.8475
2018-06-15,0.0
2018-06-18,-3.8419
2018-06-19,-8.4485
2018-06-20,4.3689
2018-06-21,-2.3256
2018-06-22,-4.2857
2018-06-25,4.4776
2018-06-26,4.2857
2018-06-27,0.9132
2018-06-28,1.3575
2018-06-29,-6.25
2018-07-02,-0.9571
2018-07-03,6.7359
2018-07-05,-0.0045
2018-07-06,-10.3563
2018-07-09,6.0302
2018-07-10,2.8436
2018-07-11,3.6866
2018-07-12,8.8889
2018-07-13,-4.0816
2018-07-16,-2.1277
2018-07-17,-3.4783
2018-07-18,1.3514
2018-07-19,2.2222
2018-07-23,-4.7826
2018-07-24,-4.1096
2018-07-25,-2.8571
2018-07-26,1.9607999999999999
2018-07-27,-3.8462
2018-07-30,-5.0
2018-07-31,10.0
2018-08-01,-13.3971
2018-08-02,9.9448
2018-08-03,-0.5025
2018-08-06,-11.6162
2018-08-07,7.4286
2018-08-08,2.6596
2018-08-09,-8.2902
2018-08-10,0.565
2018-08-13,-1.6798
2018-08-14,2.2799
2018-08-15,-5.0279
2018-08-16,5.8824
2018-08-20,-2.7778
2018-08-21,-5.7143
2018-08-22,-11.5152
2018-08-23,-2.7397
2018-08-24,-6.338
2018-08-27,-17.2932
2018-08-28,13.6364
2018-08-29,7.2
2018-08-30,-2.9851
2018-08-31,-13.8462
2018-09-04,-0.8929
2018-09-05,11.7117
2018-09-06,-3.2258
2018-09-07,0.0
2018-09-10,-1.6667
2018-09-11,-0.678
2018-09-12,-6.1433
2018-09-13,6.3636
2018-09-14,-1.7094
2018-09-17,0.0
2018-09-18,0.8696
2018-09-19,-0.8621
2018-09-20,-5.2174
2018-09-21,0.0
2018-09-24,-3.211
2018-09-25,-2.3697
2018-09-26,-3.8834999999999997
2018-09-27,-11.1111
2018-09-28,-10.4545
2018-10-01,1.5228000000000002
2018-10-02,12.5
2018-10-03,-1.1111
2018-10-04,0.0
2018-10-05,-16.0674
2018-10-08,19.1432
2018-10-09,0.0
2018-10-10,-21.3371
2018-10-11,-27.1533
2018-10-12,37.2549
2018-10-15,1.4285999999999999
2018-10-16,-2.8169
2018-10-17,0.8696
2018-10-18,-25.2874
2018-10-19,32.6346
2018-10-22,-18.8053
2018-10-23,-0.3571
2018-10-24,0.0
2018-10-25,21.8638
2018-10-26,-0.2941
2018-10-29,-7.0796
2018-10-30,-3.1746
2018-10-31,11.4754
2018-11-01,-4.4118
2018-11-02,-0.7692
2018-11-05,0.7752
2018-11-06,3.0769
2018-11-07,-1.4925
2018-11-09,-1.5152
2018-11-12,0.0
2018-11-13,-7.6923
2018-11-14,-15.0
2018-11-15,1.9607999999999999
2018-11-16,3.6538
2018-11-19,-0.1855
2018-11-20,-2.8810000000000002
2018-11-21,4.8804
2018-11-23,16.7883
2018-11-26,-7.8125
2018-11-27,-15.2542
2018-11-28,29.6
2018-11-29,0.0
2018-11-30,-1.2346
2018-12-03,2.3438
2018-12-04,-8.3969
2018-12-06,-8.3333
2018-12-07,5.4545
2018-12-10,0.0
2018-12-11,-6.8966
2018-12-12,-2.7778
2018-12-14,-14.2857
2018-12-17,-6.6667
2018-12-18,-4.7857
2018-12-20,25.0313
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,-2.0
2018-12-27,12.2449
2018-12-28,-5.4545
2018-12-31,-13.461500000000001
2019-01-02,15.5556
2019-01-03,-1.9231
2019-01-04,0.0
2019-01-07,-11.7647
2019-01-08,6.6667
2019-01-09,0.0
2019-01-10,-6.25
2019-01-11,-1.1111
2019-01-14,11.236
2019-01-15,1.0101
2019-01-16,-1.0
2019-01-17,-2.2222
2019-01-18,2.2727
2019-01-22,0.0
2019-01-23,-21.2121
2019-01-24,28.2051
2019-01-25,0.0
2019-01-28,4.0
2019-01-29,0.0
2019-01-30,0.0
2019-02-01,-0.1923
2019-02-04,-13.2948
2019-02-05,-5.7778
2019-02-06,12.0283
2019-02-08,5.0526
2019-02-11,0.2004
2019-02-12,-2.0
2019-02-14,-8.1633
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,2.2222
2019-02-21,6.5217
2019-02-22,-11.1224
2019-02-25,-0.1148
2019-02-26,-8.046
2019-02-27,22.5
2019-02-28,-2.0408
2019-03-01,3.125
2019-03-04,1.0101
2019-03-05,-1.0
2019-03-06,1.0101
2019-03-07,-4.0
2019-03-08,0.0
2019-03-11,-18.75
2019-03-12,24.2308
2019-03-13,-1.7337
2019-03-14,-1.2812000000000001
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,-5.3191
2019-03-20,7.8652
2019-03-21,2.0833
2019-03-22,-6.1224
2019-03-25,5.4348
2019-03-26,1.0309
2019-03-27,53.0612
2019-03-28,5.3333
2019-03-29,-5.0633
2019-04-01,38.6667
2019-04-02,29.5192
2019-04-03,-13.1403
2019-04-04,-1.7094
2019-04-05,3.4783
2019-04-08,-2.521
2019-04-09,-0.8621
2019-04-10,13.0435
2019-04-11,19.2308
2019-04-12,9.0323
2019-04-15,7.1006
2019-04-16,12.7072
2019-04-17,-12.7451
2019-04-18,-38.2022
2019-04-22,4.5455
2019-04-23,18.2609
2019-04-24,6.6176
2019-04-25,8.9655
2019-04-26,1.2658
2019-04-29,-0.625
2019-04-30,-2.5157
2019-05-01,-6.5032
2019-05-02,-4.775
2019-05-03,-5.7971
2019-05-06,-5.3846
2019-05-07,6.5041
2019-05-08,3.0534
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-3.7037
2019-05-14,3.8462
2019-05-15,-0.7407
2019-05-16,-2.2388
2019-05-17,0.0
2019-05-20,-2.2901
2019-05-21,2.3438
2019-05-22,-6.1068999999999996
2019-05-23,3.252
2019-05-24,2.0866
2019-05-28,-6.6718
2019-05-29,-9.0909
2019-05-30,0.0
2019-05-31,-0.7636
2019-06-03,-5.6431000000000004
2019-06-04,-0.9709
2019-06-05,-3.9215999999999998
2019-06-06,-3.0612
2019-06-07,1.0526
2019-06-10,-5.7813
2019-06-11,10.503
2019-06-12,4.052
2019-06-13,-9.6154
2019-06-14,25.5319
2019-06-17,1.2711999999999999
2019-06-18,12.1339
2019-06-19,3.7313
2019-06-20,0.7194
2019-06-21,-7.1429
2019-06-24,-2.3077
2019-06-25,-18.8976
2019-06-26,0.9709
2019-06-27,-0.9615
2019-06-28,5.8252
2019-07-01,14.6789
2019-07-02,0.0
2019-07-03,0.8
2019-07-05,1.5873
2019-07-08,0.7813
2019-07-09,-0.7752
2019-07-10,-10.9375
2019-07-11,0.8772
2019-07-12,4.3478
2019-07-15,-8.3333
2019-07-16,-0.9091
2019-07-17,-1.8349
2019-07-18,-4.6729
2019-07-19,-21.5588
2019-07-22,20.9849
2019-07-23,-0.8264
2019-07-24,1.0417
2019-07-25,-3.0928
2019-07-26,8.5106
2019-07-29,-2.1569
2019-07-30,-4.8096
2019-07-31,2.1053
2019-08-01,0.0
2019-08-02,2.0619
2019-08-05,-8.7278
2019-08-06,6.2423
2019-08-07,-2.6042
2019-08-08,-1.6042999999999998
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,-1.087
2019-08-14,-4.3956
2019-08-15,-8.046
2019-08-16,9.3125
2019-08-19,-6.2321
2019-08-20,0.0
2019-08-21,-3.6585
2019-08-22,-5.0633
2019-08-23,0.0
2019-08-26,-1.3333
2019-08-27,-2.7027
2019-08-28,-3.4722
2019-08-29,-2.1583
2019-08-30,2.9412000000000003
2019-09-03,2.7
2019-09-04,-2.629
2019-09-05,14.2857
2019-09-06,-6.25
2019-09-09,26.6667
2019-09-10,31.5789
2019-09-11,-8.8
2019-09-12,-12.2807
2019-09-13,2.0
2019-09-16,-0.9804
2019-09-17,5.9406
2019-09-18,-2.8037
2019-09-19,2.8846
2019-09-20,-8.411200000000001
2019-09-23,0.0
2019-09-24,5.102
2019-09-25,-0.9709
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,-12.7353
2019-10-01,-4.5051
2019-10-02,3.5294
2019-10-03,1.1364
2019-10-04,0.0
2019-10-07,-3.3708
2019-10-08,3.4884
2019-10-09,1.1236
2019-10-10,-11.1111
2019-10-11,11.25
2019-10-14,0.0
2019-10-15,-7.8652
2019-10-16,9.7561
2019-10-17,-5.5556
2019-10-18,9.4118
2019-10-21,-10.7527
2019-10-22,5.4217
2019-10-23,0.0
2019-10-24,1.7143000000000002
2019-10-25,-4.4944
2019-10-28,8.2353
2019-10-29,2.163
2019-10-31,-1.0533
2019-11-01,0.0
2019-11-04,4.3011
2019-11-05,2.0619
2019-11-06,-2.0202
2019-11-07,-1.0309
2019-11-08,11.4583
2019-11-11,-6.5421
2019-11-12,4.0
2019-11-13,0.0
2019-11-14,-5.7692
2019-11-15,-1.0204
2019-11-18,8.2474
2019-11-19,0.0
2019-11-20,-0.9524
2019-11-21,0.0
2019-11-22,-0.9615
2019-11-25,-4.8544
2019-11-26,-10.2041
2019-11-27,10.2273
2019-11-29,1.0309
2019-12-02,-5.102
2019-12-03,1.0753
2019-12-04,4.2553
2019-12-05,-8.1633
2019-12-06,7.7778
2019-12-09,-11.3402
2019-12-10,6.9767
2019-12-11,3.2609
2019-12-12,-3.1579
2019-12-13,-3.2609
2019-12-16,-4.4944
2019-12-17,-9.4118
2019-12-18,3.8961
2019-12-19,-1.25
2019-12-20,3.7975
2019-12-23,-11.5854
2019-12-24,10.3448
2019-12-26,1.25
2019-12-27,0.0
2019-12-30,-6.1728
2019-12-31,-2.6316
2020-01-02,1.3514
2020-01-03,-2.6667
2020-01-06,9.589
2020-01-07,1.875
2020-01-08,0.0
2020-01-09,0.6196
2020-01-10,2.4328
2020-01-13,-9.5238
2020-01-14,-7.9342
2020-01-15,-7.103
2020-01-16,4.6154
2020-01-17,-2.9412000000000003
2020-01-21,21.2121
2020-01-22,-11.25
2020-01-23,5.6338
2020-01-24,-4.0
2020-01-27,-5.5556
2020-01-28,1.4706000000000001
2020-01-29,-4.3478
2020-01-30,-1.5152
2020-01-31,-9.2308
2020-02-03,5.0847
2020-02-04,12.9032
2020-02-05,3.5714
2020-02-06,10.3448
2020-02-07,7.5
2020-02-10,-1.1628
2020-02-11,12.9412
2020-02-12,9.375
2020-02-13,13.3333
2020-02-14,11.7647
2020-02-18,-9.7744
2020-02-19,0.0
2020-02-20,-2.5
2020-02-21,-1.7094
2020-02-24,2.6087
2020-02-25,5.0847
2020-02-26,-8.0645
2020-02-27,-16.6667
2020-02-28,1.0632
2020-03-02,1.0311
2020-03-03,0.4639
2020-03-04,2.6167
2020-03-05,-14.0
2020-03-06,1.1628
2020-03-09,-8.046
2020-03-10,2.4875
2020-03-11,-6.0861
2020-03-12,-9.0909
2020-03-13,2.8571
2020-03-16,-6.9444
2020-03-17,-13.4328
2020-03-18,0.0
2020-03-19,23.1376
2020-03-20,7.8132
2020-03-23,-9.0779
2020-03-24,1.4284
2020-03-25,-1.4223
2020-03-26,2.0571
2020-03-27,4.9832
2020-03-30,5.2133
2020-03-31,-1.1659
2020-04-01,-5.5007
2020-04-02,-0.9498
2020-04-03,-5.411
2020-04-06,1.3758
2020-04-07,0.0
2020-04-08,-4.2857
2020-04-09,5.9701
2020-04-13,-4.5176
2020-04-14,1.7812000000000001
2020-04-15,-1.4493
2020-04-16,2.9412000000000003
2020-04-17,4.2857
2020-04-20,-6.8493
2020-04-21,-1.4706000000000001
2020-04-22,-2.9851
2020-04-23,-13.8462
2020-04-24,-1.7679
2020-04-27,13.6157
2020-04-28,4.0
2020-04-29,-6.1538
2020-04-30,3.2787
2020-05-01,-7.9365
2020-05-04,6.0345
2020-05-05,-6.5041
2020-05-06,0.8696
2020-05-07,-0.8621
2020-05-08,13.0435
2020-05-11,-12.3077
2020-05-12,38.5965
2020-05-13,11.3924
2020-05-14,-6.8182
2020-05-15,7.3171
2020-05-18,1.7045
2020-05-19,-8.3799
2020-05-20,-4.878
2020-05-21,-0.0128
2020-05-22,-11.5271
2020-05-26,9.4058
2020-05-27,-15.2206
2020-05-28,-1.0937999999999999
2020-05-29,2.6856
2020-06-01,29.2462
2020-06-02,1.1784
2020-06-03,-8.2706
2020-06-04,-5.733
2020-06-05,9.6259
2020-06-08,1.148
2020-06-09,3.0675
2020-06-10,2.3810000000000002
2020-06-11,-1.2791000000000001
2020-06-12,-5.7715
2020-06-15,6.25
2020-06-16,-5.8824
2020-06-17,-0.875
2020-06-18,0.9458
2020-06-19,8.6821
2020-06-22,3.4483
2020-06-23,0.0
2020-06-24,-0.5556
2020-06-25,-0.5587
2020-06-26,0.0
2020-06-29,-7.8652
2020-06-30,-1.2195
2020-07-01,-1.2346
2020-07-02,-7.1563
2020-07-06,-0.5183
2020-07-07,4.209
2020-07-08,-3.8961
2020-07-09,-1.3514
2020-07-10,-9.589
2020-07-13,6.0606
2020-07-14,-1.4285999999999999
2020-07-15,0.0
2020-07-16,-4.3478
2020-07-17,6.0606
2020-07-20,-11.4286
2020-07-21,6.8548
2020-07-22,-6.4151
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,-3.2258
2020-07-28,0.0
2020-07-29,-3.3333
2020-07-30,-6.2069
2020-07-31,-6.25
