ticker,AIRG US Equity
2017-01-04,5.1836
2017-01-05,9.3087
2017-01-06,-4.4458
2017-01-09,3.0144
2017-01-10,-1.3359
2017-01-11,-0.9671
2017-01-12,-2.6693
2017-01-13,7.893
2017-01-17,-1.7359
2017-01-18,-2.5237
2017-01-19,0.9709
2017-01-20,10.961500000000001
2017-01-23,-0.6932
2017-01-24,-3.4904
2017-01-25,-1.9289
2017-01-26,-1.0449
2017-01-27,-1.4285999999999999
2017-01-30,2.8355
2017-01-31,6.4951
2017-02-01,-3.6824
2017-02-02,-2.27
2017-02-03,2.2005
2017-02-06,-1.3158
2017-02-07,-2.6061
2017-02-08,1.6179000000000001
2017-02-09,-0.7961
2017-02-10,3.0864
2017-02-13,-1.2575
2017-02-14,-2.4864
2017-02-15,-2.4254
2017-02-16,-4.7801
2017-02-17,1.004
2017-02-21,-11.0669
2017-02-22,2.6826
2017-02-23,-0.7257
2017-02-24,-2.7047
2017-02-27,-0.5259
2017-02-28,-4.8338
2017-03-01,8.9683
2017-03-02,-6.9192
2017-03-03,-2.8169
2017-03-06,0.8052
2017-03-07,4.8722
2017-03-08,0.9901
2017-03-09,-1.1312
2017-03-10,-4.0427
2017-03-13,0.3975
2017-03-14,-1.1085
2017-03-15,2.6421
2017-03-16,9.3604
2017-03-17,3.3524
2017-03-20,-0.4831
2017-03-21,-2.6352
2017-03-22,-0.1425
2017-03-23,0.5706
2017-03-24,2.8369
2017-03-27,-1.0345
2017-03-28,0.1394
2017-03-29,-1.183
2017-03-30,6.7606
2017-03-31,0.0
2017-04-03,-2.7704
2017-04-04,-0.2714
2017-04-05,-1.7006999999999999
2017-04-06,1.8685
2017-04-07,0.6793
2017-04-10,0.9447
2017-04-11,2.2059
2017-04-12,-0.4578
2017-04-13,-1.3141
2017-04-17,-2.6631
2017-04-18,-0.1368
2017-04-19,-0.6164
2017-04-20,-0.3446
2017-04-21,1.4523
2017-04-24,1.3633
2017-04-25,2.2192
2017-04-26,-0.0658
2017-04-27,-1.5142
2017-04-28,-0.3342
2017-05-01,-0.1341
2017-05-02,-2.6192
2017-05-03,-2.069
2017-05-04,1.6197
2017-05-05,-4.2966
2017-05-08,-1.4482
2017-05-09,2.0573
2017-05-10,2.9518
2017-05-11,-1.5385
2017-05-12,-0.5682
2017-05-15,0.5
2017-05-16,-0.0711
2017-05-17,-2.7027
2017-05-18,-0.8772
2017-05-19,-0.1475
2017-05-22,3.0281
2017-05-23,-2.0789
2017-05-24,0.9517
2017-05-25,-0.0725
2017-05-26,-0.2177
2017-05-30,-1.9636
2017-05-31,-1.1128
2017-06-01,3.976
2017-06-02,3.6075
2017-06-05,0.9749
2017-06-06,-0.6897
2017-06-07,1.3889
2017-06-08,2.0548
2017-06-09,-4.2953
2017-06-12,1.1219999999999999
2017-06-13,-0.208
2017-06-14,2.0153
2017-06-15,-4.0191
2017-06-16,1.4194
2017-06-19,-1.1896
2017-06-20,-0.5666
2017-06-21,-0.8547
2017-06-22,3.3764
2017-06-23,0.9729
2017-06-26,1.7894
2017-06-27,-2.9074
2017-06-28,0.0
2017-06-29,-3.4123
2017-06-30,2.235
2017-07-03,-2.2567
2017-07-05,-0.6494
2017-07-06,-0.5084
2017-07-07,2.0438
2017-07-10,-0.9299
2017-07-11,-0.6498
2017-07-12,1.0174
2017-07-13,-0.1439
2017-07-14,-1.513
2017-07-17,-0.3658
2017-07-18,-1.7621
2017-07-19,0.3737
2017-07-20,0.5957
2017-07-21,0.4441
2017-07-24,0.958
2017-07-25,0.073
2017-07-26,0.2918
2017-07-27,-1.0909
2017-07-28,-2.3529
2017-07-31,2.0331
2017-08-01,-2.7306
2017-08-02,-1.2898
2017-08-03,0.2306
2017-08-04,1.227
2017-08-07,3.4091
2017-08-08,-22.5641
2017-08-09,1.9868000000000001
2017-08-10,-7.1429
2017-08-11,-3.7962
2017-08-14,2.9076
2017-08-15,0.9082
2017-08-16,-1.9
2017-08-17,-1.3252
2017-08-18,-0.8264
2017-08-21,-2.0833
2017-08-22,4.0426
2017-08-23,-1.1247
2017-08-24,14.788
2017-08-25,-7.4775
2017-08-28,0.4869
2017-08-29,1.0659
2017-08-30,2.1093
2017-08-31,3.0986
2017-09-01,0.9107
2017-09-05,-1.6245
2017-09-06,-1.1927
2017-09-07,-15.5989
2017-09-08,-2.2002
2017-09-11,-0.7874
2017-09-12,2.6077
2017-09-13,1.768
2017-09-14,2.063
2017-09-15,-0.7447
2017-09-18,-2.6795
2017-09-19,0.1101
2017-09-20,-0.33
2017-09-21,0.0
2017-09-22,2.649
2017-09-25,-3.871
2017-09-26,-0.8949
2017-09-27,2.1445
2017-09-28,0.5525
2017-09-29,-0.1099
2017-10-02,0.33
2017-10-03,2.0833
2017-10-04,0.5371
2017-10-05,0.7479
2017-10-06,-1.2725
2017-10-09,2.4705
2017-10-10,-2.0964
2017-10-11,-0.5353
2017-10-12,-1.1841
2017-10-13,-1.4161000000000001
2017-10-16,-0.663
2017-10-17,1.2236
2017-10-18,-0.4396
2017-10-19,1.4349
2017-10-20,-1.5234
2017-10-23,0.0
2017-10-24,0.442
2017-10-25,0.44
2017-10-26,-0.5476
2017-10-27,-6.9383
2017-10-30,1.0651
2017-10-31,2.1077
2017-11-01,-2.5229
2017-11-02,-8.0588
2017-11-03,0.064
2017-11-06,-3.0691
2017-11-07,-2.3747
2017-11-08,1.2162
2017-11-09,6.6756
2017-11-10,6.2578
2017-11-13,3.298
2017-11-14,3.7628
2017-11-15,-3.8462
2017-11-16,4.4571
2017-11-17,2.8446
2017-11-20,1.7021
2017-11-21,3.0335
2017-11-22,1.1168
2017-11-24,-3.2129
2017-11-27,0.3112
2017-11-28,1.4478
2017-11-29,-2.1407
2017-11-30,-1.1458
2017-12-01,-2.1075
2017-12-04,-2.5834
2017-12-05,0.3315
2017-12-06,-0.1101
2017-12-07,3.5281000000000002
2017-12-08,1.9169
2017-12-11,-0.7315
2017-12-12,1.8947
2017-12-13,4.5455
2017-12-14,-1.581
2017-12-15,-2.4096
2017-12-18,-2.1605
2017-12-19,-0.2103
2017-12-20,0.3161
2017-12-21,-0.8403
2017-12-22,-5.0847
2017-12-26,-3.0134
2017-12-27,-1.8412
2017-12-28,9.8476
2017-12-29,-4.0555
2018-01-02,2.7809
2018-01-03,2.2727
2018-01-04,-0.7407
2018-01-05,1.1727
2018-01-08,-2.4236
2018-01-09,1.2959
2018-01-10,-0.3198
2018-01-11,-1.6042999999999998
2018-01-12,0.7609
2018-01-16,-0.2157
2018-01-17,0.6486
2018-01-18,6.6594999999999995
2018-01-19,10.1712
2018-01-22,0.3656
2018-01-23,-1.5483
2018-01-24,-3.2377
2018-01-25,-1.6252
2018-01-26,0.1944
2018-01-29,-1.3578999999999999
2018-01-30,-0.0983
2018-01-31,-3.7401999999999997
2018-02-01,-0.818
2018-02-02,-3.1959
2018-02-05,-2.9819
2018-02-06,4.3908
2018-02-07,0.4206
2018-02-08,2.199
2018-02-09,-2.7152
2018-02-12,-0.8952
2018-02-13,0.9564
2018-02-14,1.5789
2018-02-15,6.5285
2018-02-16,-8.7549
2018-02-20,-0.3198
2018-02-21,-2.3529
2018-02-22,-0.9858
2018-02-23,-0.4425
2018-02-26,3.7778
2018-02-27,-3.5332
2018-02-28,1.3319
2018-03-01,-4.1621
2018-03-02,3.4286
2018-03-05,1.5470000000000002
2018-03-06,-1.9586999999999999
2018-03-07,1.1099
2018-03-08,-0.6586
2018-03-09,-0.5525
2018-03-12,0.9778
2018-03-13,0.022
2018-03-14,-1.9802
2018-03-15,0.7856
2018-03-16,1.1136
2018-03-19,-0.8811
2018-03-20,-1.0
2018-03-21,0.4489
2018-03-22,-2.3464
2018-03-23,-4.2334
2018-03-26,-1.5532
2018-03-27,-4.9757
2018-03-28,0.7663
2018-03-29,-1.9011
2018-04-02,-3.1008
2018-04-03,1.8667
2018-04-04,2.4869
2018-04-05,1.5326
2018-04-06,-0.3774
2018-04-09,0.8838
2018-04-10,2.0025
2018-04-11,2.6994
2018-04-12,-1.7921
2018-04-13,0.8516
2018-04-16,2.7141
2018-04-17,1.5854
2018-04-18,-3.0058
2018-04-19,-2.1454
2018-04-20,-1.0962
2018-04-23,0.8621
2018-04-24,-0.1221
2018-04-25,-1.2225
2018-04-26,0.8663
2018-04-27,-0.7362
2018-04-30,-1.7305000000000001
2018-05-01,3.2704
2018-05-02,0.4872
2018-05-03,-2.5455
2018-05-04,0.6219
2018-05-07,0.7417
2018-05-08,0.0
2018-05-09,-1.9632
2018-05-10,1.627
2018-05-11,-2.2167
2018-05-14,1.1335
2018-05-15,-0.6227
2018-05-16,2.3810000000000002
2018-05-17,-0.3672
2018-05-18,2.3342
2018-05-21,0.4982
2018-05-22,0.9377
2018-05-23,-0.2367
2018-05-24,-2.2539
2018-05-25,-0.7282
2018-05-29,-1.5892
2018-05-30,1.6149
2018-05-31,0.8557
2018-06-01,1.2121
2018-06-04,1.6766
2018-06-05,-0.8245
2018-06-06,-0.5938
2018-06-07,0.9558
2018-06-08,-0.4734
2018-06-11,-0.3567
2018-06-12,-0.1193
2018-06-13,-4.0621
2018-06-14,12.2042
2018-06-15,3.7736
2018-06-18,-0.7487
2018-06-19,-1.7241
2018-06-20,-0.6579
2018-06-21,-2.8698
2018-06-22,-0.3409
2018-06-25,-0.9122
2018-06-26,3.2221
2018-06-27,-1.2263
2018-06-28,1.693
2018-06-29,1.9978
2018-07-02,0.1088
2018-07-03,5.0
2018-07-05,0.9317
2018-07-06,3.7949
2018-07-09,2.8656
2018-07-10,4.3228
2018-07-11,-1.9337
2018-07-12,-0.6573
2018-07-13,-0.6616
2018-07-16,-0.2854
2018-07-17,0.9542
2018-07-18,1.5123
2018-07-19,-3.0726
2018-07-20,0.8646
2018-07-23,0.5238
2018-07-24,-2.0369
2018-07-25,-0.4836
2018-07-26,-4.1788
2018-07-27,-1.0152
2018-07-30,0.6158
2018-07-31,1.222
2018-08-01,-1.8109
2018-08-02,-3.6885
2018-08-03,-3.4043
2018-08-06,-0.1652
2018-08-07,0.1103
2018-08-08,-0.2755
2018-08-09,6.6298
2018-08-10,17.9275
2018-08-13,-0.703
2018-08-14,1.2389000000000001
2018-08-15,3.0594
2018-08-16,2.6292999999999997
2018-08-17,-1.3223
2018-08-20,0.5025
2018-08-21,-0.3333
2018-08-22,0.2508
2018-08-23,1.1676
2018-08-24,-6.5128
2018-08-27,3.8801
2018-08-28,1.4431
2018-08-29,-0.1674
2018-08-30,-0.4191
2018-08-31,0.1684
2018-09-04,0.0
2018-09-05,-4.7899
2018-09-06,3.0891
2018-09-07,0.6849
2018-09-10,-0.5102
2018-09-11,1.7949000000000002
2018-09-12,2.0151
2018-09-13,4.1975
2018-09-14,1.8167
2018-09-17,-2.7153
2018-09-18,1.5152
2018-09-19,3.7706
2018-09-20,2.7252
2018-09-21,-3.3161
2018-09-24,-0.4573
2018-09-25,2.4502
2018-09-26,-2.9148
2018-09-27,0.2309
2018-09-28,0.9217
2018-10-01,4.1096
2018-10-02,-1.462
2018-10-03,-0.816
2018-10-04,0.1496
2018-10-05,-1.1949
2018-10-08,-4.384
2018-10-09,1.0277
2018-10-10,-5.2426
2018-10-11,3.3856
2018-10-12,0.7987
2018-10-15,1.6640000000000001
2018-10-16,1.0133
2018-10-17,0.0
2018-10-18,-0.463
2018-10-19,-2.7132
2018-10-22,-1.4343
2018-10-23,-2.9911
2018-10-24,-2.5
2018-10-25,1.8803
2018-10-26,-0.2517
2018-10-29,-1.0093
2018-10-30,3.9082
2018-10-31,4.906
2018-11-01,9.0413
2018-11-02,-0.9292
2018-11-05,-1.3709
2018-11-06,1.3168
2018-11-07,-1.2995999999999999
2018-11-08,1.6825
2018-11-09,-1.223
2018-11-12,-8.5943
2018-11-13,4.3825
2018-11-14,-0.0763
2018-11-15,-0.9931
2018-11-16,-1.1574
2018-11-19,-2.42
2018-11-20,0.4
2018-11-21,0.6375
2018-11-23,0.6334
2018-11-26,-0.8655
2018-11-27,1.9841
2018-11-28,-0.5447
2018-11-29,-0.4695
2018-11-30,-4.4025
2018-12-03,1.4803
2018-12-04,-3.5656
2018-12-06,-1.2605
2018-12-07,-6.4681
2018-12-10,-0.455
2018-12-11,3.0165
2018-12-12,1.8634
2018-12-13,0.2178
2018-12-14,-2.4772
2018-12-17,-5.4367
2018-12-18,-2.0641
2018-12-19,-1.6457000000000002
2018-12-20,-3.9139
2018-12-21,-4.4807
2018-12-24,-0.1066
2018-12-26,3.5219
2018-12-27,-0.9278
2018-12-28,4.5265
2018-12-31,-1.3439999999999999
2019-01-02,3.1282
2019-01-03,0.0978
2019-01-04,-0.5865
2019-01-07,0.885
2019-01-08,0.9747
2019-01-09,1.6409
2019-01-10,1.8993
2019-01-11,-0.5592
2019-01-14,0.656
2019-01-15,5.7728
2019-01-16,0.8803
2019-01-17,0.349
2019-01-18,0.7826
2019-01-22,1.0354
2019-01-23,-6.3194
2019-01-24,0.1823
2019-01-25,0.1738
2019-01-28,-0.0827
2019-01-29,-0.0455
2019-01-30,-1.2278
2019-01-31,-1.0129
2019-02-01,0.0
2019-02-04,-0.4651
2019-02-05,-1.6822
2019-02-06,-2.9468
2019-02-07,1.763
2019-02-08,-0.0962
2019-02-11,1.1561
2019-02-12,-4.381
2019-02-13,-2.988
2019-02-14,7.7002
2019-02-15,13.2507
2019-02-19,2.7778
2019-02-20,-2.7846
2019-02-21,0.9267
2019-02-22,3.0885
2019-02-25,-0.6478
2019-02-26,2.934
2019-02-27,0.3167
2019-02-28,-0.3946
2019-03-01,1.9809999999999999
2019-03-04,7.4592
2019-03-05,0.6508
2019-03-06,-6.3937
2019-03-07,3.914
2019-03-08,-2.4372
2019-03-11,2.1953
2019-03-12,-1.8519
2019-03-13,0.5283
2019-03-14,-1.5766
2019-03-15,-2.9748
2019-03-18,1.3365
2019-03-19,0.7758
2019-03-20,-3.3872
2019-03-21,2.0717
2019-03-22,-0.7806
2019-03-25,-1.1802
2019-03-26,2.0701
2019-03-27,-1.7161
2019-03-28,0.0
2019-03-29,1.8254000000000001
2019-04-01,-2.5721
2019-04-02,1.8399999999999999
2019-04-03,0.6284
2019-04-04,-1.4052
2019-04-05,0.3959
2019-04-08,4.4953
2019-04-09,4.6792
2019-04-10,5.912
2019-04-11,7.1477
2019-04-12,1.5883
2019-04-15,-0.2502
2019-04-16,5.2665
2019-04-17,-1.8463
2019-04-18,-6.25
2019-04-22,2.1359
2019-04-23,3.0418
2019-04-24,-0.246
2019-04-25,-5.4254
2019-04-26,4.2373
2019-04-29,-3.4396
2019-04-30,3.4326
2019-05-01,0.8766
2019-05-02,-2.6691000000000003
2019-05-03,3.6352
2019-05-06,-3.1385
2019-05-07,2.9225
2019-05-08,0.1235
2019-05-09,-3.0826000000000002
2019-05-10,-1.9083999999999999
2019-05-13,-5.9014
2019-05-14,3.377
2019-05-15,-0.8
2019-05-16,-2.2849
2019-05-17,-4.5392
2019-05-20,-2.4496
2019-05-21,-0.4431
2019-05-22,-2.819
2019-05-23,1.0687
2019-05-24,0.0
2019-05-28,3.0967
2019-05-29,-5.7143
2019-05-30,3.5742000000000003
2019-05-31,-3.826
2019-06-03,-1.8721
2019-06-04,5.1669
2019-06-05,1.2094
2019-06-06,1.643
2019-06-07,0.4409
2019-06-10,-2.1214
2019-06-11,3.7369
2019-06-12,4.1066
2019-06-13,-1.5917
2019-06-14,2.0394
2019-06-17,-4.4452
2019-06-18,0.3246
2019-06-19,2.5881
2019-06-20,5.6062
2019-06-21,-1.9243999999999999
2019-06-24,-8.1191
2019-06-25,0.7364
2019-06-26,-0.8041
2019-06-27,3.5372
2019-06-28,0.7117
2019-07-01,4.8763
2019-07-02,-2.965
2019-07-03,1.4583
2019-07-05,-0.7529
2019-07-08,-2.069
2019-07-09,0.8451
2019-07-10,2.2346
2019-07-11,-0.7514
2019-07-12,-0.9635
2019-07-15,0.278
2019-07-16,-1.5939
2019-07-17,0.493
2019-07-18,-4.555
2019-07-19,-2.4229
2019-07-22,-2.8593
2019-07-23,-2.7111
2019-07-24,4.379
2019-07-25,1.1442
2019-07-26,-0.1508
2019-07-29,-2.2659000000000002
2019-07-30,2.473
2019-07-31,-2.1116
2019-08-01,-2.2342
2019-08-02,-5.6738
2019-08-05,-4.7619
2019-08-06,-0.8772
2019-08-07,2.6549
2019-08-08,-3.7931
2019-08-09,5.0179
2019-08-12,2.9863
2019-08-13,2.8169
2019-08-14,-4.5125
2019-08-15,-2.1941
2019-08-16,1.8119
2019-08-19,-0.0847
2019-08-20,0.0848
2019-08-21,-1.4407
2019-08-22,-2.2356
2019-08-23,-3.4301
2019-08-26,1.9125999999999999
2019-08-27,-3.5746
2019-08-28,2.5023
2019-08-29,1.1754
2019-08-30,0.3575
2019-09-03,-5.1647
2019-09-04,1.1268
2019-09-05,2.2284
2019-09-06,-0.2725
2019-09-09,1.7304
2019-09-10,9.0421
2019-09-11,3.202
2019-09-12,-2.4662
2019-09-13,2.5285
2019-09-16,-0.0796
2019-09-17,-0.2389
2019-09-18,-2.7933
2019-09-19,-0.4105
2019-09-20,-1.0717
2019-09-23,0.6667
2019-09-24,-2.4834
2019-09-25,2.8862
2019-09-26,-0.6601
2019-09-27,-0.7475
2019-09-30,-1.6736
2019-10-01,-3.9149000000000003
2019-10-02,0.3543
2019-10-03,-0.7944
2019-10-04,-0.3559
2019-10-07,0.8036
2019-10-08,-4.163
2019-10-09,-1.3862999999999999
2019-10-10,0.4686
2019-10-11,0.2799
2019-10-14,-1.2093
2019-10-15,-1.2241
2019-10-16,-0.572
2019-10-17,3.8350999999999997
2019-10-18,-0.831
2019-10-21,2.7933
2019-10-22,-1.2681
2019-10-23,-0.6422
2019-10-24,-2.1237
2019-10-25,0.0
2019-10-28,1.5093999999999999
2019-10-29,4.368
2019-10-30,1.1576
2019-10-31,0.088
2019-11-01,-2.8144
2019-11-04,-0.9955
2019-11-05,1.4625
2019-11-06,0.7207
2019-11-07,0.3578
2019-11-08,1.6042999999999998
2019-11-11,-12.1053
2019-11-12,2.3952
2019-11-13,0.8772
2019-11-14,2.029
2019-11-15,-1.1364
2019-11-18,-2.3946
2019-11-19,2.0608
2019-11-20,0.1923
2019-11-21,-5.2783
2019-11-22,-0.6079
2019-11-25,1.7328999999999999
2019-11-26,-13.2265
2019-11-27,4.6189
2019-11-29,4.1943
2019-12-02,4.2373
2019-12-03,0.5081
2019-12-04,0.0
2019-12-05,-0.3033
2019-12-06,3.854
2019-12-09,-3.8086
2019-12-10,0.7107
2019-12-11,1.7137
2019-12-12,2.4777
2019-12-13,-1.7408000000000001
2019-12-16,-0.8858
2019-12-17,2.1847
2019-12-18,0.2915
2019-12-19,-1.1628
2019-12-20,-0.2941
2019-12-23,3.0482
2019-12-24,2.0038
2019-12-26,-0.4677
2019-12-27,-1.5038
2019-12-30,0.0954
2019-12-31,1.9066
2020-01-02,0.0
2020-01-03,-2.5257
2020-01-06,0.144
2020-01-07,-0.9104
2020-01-08,-0.5803
2020-01-09,0.1946
2020-01-10,-4.0777
2020-01-13,2.834
2020-01-14,0.4921
2020-01-15,-2.3506
2020-01-16,3.3099
2020-01-17,0.3883
2020-01-21,-1.4506999999999999
2020-01-22,-1.6683
2020-01-23,2.2954
2020-01-24,-0.878
2020-01-27,-4.9213000000000005
2020-01-28,0.9317
2020-01-29,-0.8205
2020-01-30,-1.241
2020-01-31,-1.0471
2020-02-03,-1.0582
2020-02-04,-0.8556
2020-02-05,-2.589
2020-02-06,-1.5504
2020-02-07,-1.0124
2020-02-10,0.5682
2020-02-11,1.4689
2020-02-12,-1.7816999999999998
2020-02-13,-0.4535
2020-02-14,2.0501
2020-02-18,1.3393
2020-02-19,-0.5507
2020-02-20,0.8859
2020-02-21,5.5982
2020-02-24,-5.5094
2020-02-25,-5.8306000000000004
2020-02-26,0.5841
2020-02-27,-4.5296
2020-02-28,-4.0146
2020-03-02,1.1407
2020-03-03,0.5013
2020-03-04,4.2394
2020-03-05,-5.1435
2020-03-06,-1.2610000000000001
2020-03-09,-8.8123
2020-03-10,1.6806999999999999
2020-03-11,-0.551
2020-03-12,-9.556799999999999
2020-03-13,5.513
2020-03-16,-3.3382
2020-03-17,21.7718
2020-03-18,-18.4957
2020-03-19,5.5976
2020-03-20,-11.8911
2020-03-23,-3.0894
2020-03-24,20.302
2020-03-25,-2.5802
2020-03-26,5.655
2020-03-27,-7.0461
2020-03-30,1.0204
2020-03-31,6.6378
2020-04-01,-10.5548
2020-04-02,-1.9667
2020-04-03,-7.0988
2020-04-06,6.9767
2020-04-07,0.1553
2020-04-08,9.9225
2020-04-09,-2.9619
2020-04-13,-3.0523
2020-04-14,4.1979
2020-04-15,5.8993
2020-04-16,-6.7935
2020-04-17,3.7901
2020-04-20,0.4213
2020-04-21,0.6993
2020-04-22,3.8889
2020-04-23,2.2727
2020-04-24,1.0458
2020-04-27,11.2549
2020-04-28,-2.5581
2020-04-29,2.3866
2020-04-30,-5.711
2020-05-01,-2.225
2020-05-04,-3.287
2020-05-05,-4.7059
2020-05-06,2.8807
2020-05-07,4.5333
2020-05-08,10.7143
2020-05-11,1.8433000000000002
2020-05-12,-7.3529
2020-05-13,0.8547
2020-05-14,1.0896
2020-05-15,-2.515
2020-05-18,1.9656
2020-05-19,-3.253
2020-05-20,-3.1133
2020-05-21,4.6272
2020-05-22,-0.3686
2020-05-26,5.5487
2020-05-27,9.6963
2020-05-28,-5.4313
2020-05-29,1.6892
2020-06-01,1.3289
2020-06-02,1.6393
2020-06-03,0.2151
2020-06-04,0.2146
2020-06-05,-0.4283
2020-06-08,3.7634
2020-06-09,17.2021
2020-06-10,-6.2776
2020-06-11,-2.2641999999999998
2020-06-12,-0.4826
2020-06-15,-4.3647
2020-06-16,3.7525
2020-06-17,-2.9326
2020-06-18,0.8056
2020-06-19,-0.1998
2020-06-22,-0.3003
2020-06-23,3.5141
2020-06-24,-4.4617
2020-06-25,1.1168
2020-06-26,9.739
2020-06-29,-2.5618
2020-06-30,0.8451
2020-07-01,0.0931
2020-07-02,3.3487999999999998
2020-07-06,-3.0603
2020-07-07,-2.7855
2020-07-08,-1.1461000000000001
2020-07-09,4.6377
2020-07-10,-4.5245
2020-07-13,-0.0484
2020-07-14,0.7257
2020-07-15,-0.9606
2020-07-16,1.6489
2020-07-17,5.0573
2020-07-20,10.2634
2020-07-21,-1.4003
2020-07-22,2.5898
2020-07-23,7.1661
2020-07-24,-0.076
2020-07-27,0.6844
2020-07-28,-3.6254
2020-07-29,1.5674000000000001
2020-07-30,-0.1543
2020-07-31,-1.0819
