ticker,PTLF US Equity
2009-02-05,-9.0909
2009-02-06,-44.0
2009-02-09,-7.1429
2009-02-11,-24.0385
2009-02-12,11.3924
2009-02-13,0.0
2009-02-17,-9.0909
2009-02-18,40.0
2009-02-26,-14.2857
2009-03-02,-33.3333
2009-03-09,-62.5
2009-03-10,-16.6667
2009-03-12,0.0
2009-03-18,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,60.0
2009-03-26,-25.0
2009-04-02,16.6667
2009-04-08,-14.2857
2009-04-15,16.6667
2009-05-26,3.5714
2009-07-28,-17.2414
2009-08-07,66.6667
2009-08-13,-40.0
2009-08-28,66.6667
2009-09-01,0.0
2009-09-14,-40.0
2009-09-21,376.1903
2009-09-22,-70.0
2009-09-28,-83.3333
2009-10-14,500.0
2009-10-29,-16.6667
2009-11-09,-40.0
2010-01-08,-33.3333
2010-02-03,-50.0
2010-02-05,-60.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-16,0.0
2010-02-24,50.0
2010-03-01,66.6667
2010-03-03,-60.0
2010-03-08,0.0
2010-03-12,0.0
2010-03-24,0.0
2010-03-29,0.0
2010-04-14,0.0
2010-04-19,0.0
2010-04-22,-39.375
2010-04-26,320.6186
2010-04-27,-54.1667
2010-04-29,456.1497
2010-05-03,0.0
2010-05-12,-30.7692
2010-05-13,-44.4444
2010-06-02,80.0
2010-06-08,-33.3333
2010-06-17,0.0
2010-08-26,0.0
2010-09-21,21.6667
2010-10-06,-98.2192
2010-12-28,1438.4615
2011-02-25,450.0
2011-05-13,-54.5455
2011-06-06,200.0
2011-06-27,-93.2667
2011-07-07,395.0495
2011-07-29,5.0
2011-08-26,-84.7619
2011-08-29,-6.25
2011-08-30,5.3333
2011-08-31,10.1266
2011-09-01,-16.092
2011-09-02,-10.8219
2011-09-06,-26.2673
2011-09-07,29.1667
2011-09-08,-8.0645
2011-09-09,1.7544
2011-09-12,12.069
2011-09-13,13.8462
2011-09-14,-20.2703
2011-09-15,-13.5593
2011-09-16,-5.8824
2011-09-19,-8.3333
2011-09-20,-5.6818
2011-09-21,-6.0241
2011-09-22,-12.8205
2011-09-23,-5.8824
2011-09-26,-1.5625
2011-09-27,-4.7619
2011-09-28,0.0
2011-09-29,11.6667
2011-09-30,-7.4627
2011-10-03,6.4516
2011-10-04,-3.0303
2011-10-05,-14.0625
2011-10-06,-5.4545
2011-10-07,7.6923
2011-10-10,10.7143
2011-10-11,9.6774
2011-10-12,2.9412000000000003
2011-10-13,-20.0
2011-10-14,7.1429
2011-10-17,16.6667
2011-10-18,11.4286
2011-10-19,23.0769
2011-10-20,-29.1667
2011-10-21,-11.7647
2011-10-24,-26.6667
2011-10-25,-9.0909
2011-10-26,5.0
2011-10-27,-2.3810000000000002
2011-10-28,-2.6829
2011-10-31,-2.2556
2011-11-01,-15.3846
2011-11-02,-3.6364
2011-11-03,-11.9497
2011-11-04,-14.2857
2011-11-07,0.0
2011-11-08,-1.6667
2011-11-09,-6.7797
2011-11-10,2.7273
2011-11-11,-2.1018
2011-11-14,-3.2768
2011-11-15,-2.1612
2011-11-16,-14.0299
2011-11-17,-11.1111
2011-11-18,100.0
2011-11-21,-37.5
2011-11-22,5.0
2011-11-23,-12.381
2011-11-25,3.2609
2011-11-28,5.2632
2011-11-29,-14.5
2011-11-30,11.1111
2011-12-01,31.5789
2011-12-02,12.0
2011-12-05,0.0
2011-12-06,-14.2857
2011-12-07,4.1667
2011-12-08,-4.15
2011-12-09,-13.1977
2011-12-12,10.5769
2011-12-13,-30.4348
2011-12-14,8.75
2011-12-15,-8.046
2011-12-16,18.5156
2011-12-19,7.5808
2011-12-20,7.8431
2011-12-21,-4.5455
2011-12-22,-2.8571
2011-12-23,0.0
2011-12-27,12.7451
2011-12-28,-17.3913
2011-12-29,-14.2105
2011-12-30,1.8405
2012-01-03,28.9157
2012-01-04,-6.5421
2012-01-05,-15.0
2012-01-06,0.1471
2012-01-09,6.9016
2012-01-10,7.5549
2012-01-11,-18.2631
2012-01-12,2.5
2012-01-13,0.0
2012-01-17,-2.439
2012-01-18,-16.25
2012-01-19,-2.9851
2012-01-20,-3.0769
2012-01-23,0.0
2012-01-24,-15.873
2012-01-25,-5.6604
2012-01-26,0.0
2012-01-27,-6.0
2012-01-30,-1.0638
2012-01-31,-3.2258
2012-02-01,-8.8889
2012-02-02,-2.439
2012-02-03,0.0
2012-02-06,12.1875
2012-02-07,-10.8635
2012-02-08,-7.5
2012-02-09,-0.5068
2012-02-10,-4.9236
2012-02-13,11.4286
2012-02-14,-15.3846
2012-02-15,6.0606
2012-02-16,-11.0714
2012-02-17,-6.8273
2012-02-21,3.4483
2012-02-22,33.3333
2012-02-23,-4.6875
2012-02-24,41.3115
2012-02-27,15.0812
2012-02-28,16.129
2012-02-29,38.8889
2012-03-01,-28.0
2012-03-02,11.1111
2012-03-05,-10.0
2012-03-06,-9.7222
2012-03-07,6.1538
2012-03-08,10.1449
2012-03-09,-21.0526
2012-03-12,-8.6458
2012-03-13,-8.7799
2012-03-14,0.0
2012-03-15,10.0
2012-03-16,-9.0909
2012-03-19,-18.625
2012-03-20,-10.2919
2012-03-21,12.3288
2012-03-22,-2.439
2012-03-23,-8.75
2012-03-26,9.589
2012-03-27,25.0
2012-03-28,-0.25
2012-03-29,-19.7995
2012-03-30,-1.25
2012-04-02,-16.7722
2012-04-03,-8.7452
2012-04-04,-16.6667
2012-04-05,10.75
2012-04-09,-10.8352
2012-04-10,-14.9367
2012-04-11,14.2857
2012-04-12,-0.7812
2012-04-13,-16.0105
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,10.0
2012-04-19,-5.9658999999999995
2012-04-20,-3.3233
2012-04-23,-9.375
2012-04-24,-20.0
2012-04-25,-3.4483
2012-04-26,0.0
2012-04-27,21.4286
2012-04-30,-11.7647
2012-05-01,13.3333
2012-05-02,0.7353
2012-05-03,8.0292
2012-05-04,-18.9189
2012-05-07,10.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,21.2121
2012-05-11,10.0
2012-05-14,-4.5455
2012-05-15,-7.7381
2012-05-16,-12.2581
2012-05-17,2.9412000000000003
2012-05-18,-11.4286
2012-05-21,-3.2258
2012-05-22,-13.3333
2012-05-23,-53.8462
2012-05-24,-16.6667
2012-05-25,0.0
2012-05-29,-30.0
2012-05-30,0.0
2012-05-31,-8.9286
2012-06-01,-5.8824
2012-06-04,0.0
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,-4.1667
2012-06-08,4.3478
2012-06-11,0.0
2012-06-12,-12.5
2012-06-13,14.2857
2012-06-14,-6.25
2012-06-15,24.4444
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,-10.7143
2012-06-21,16.0
2012-06-25,0.0
2012-06-27,60.3448
2012-06-28,52.6882
2012-06-29,-11.2676
2012-07-02,-23.8095
2012-07-03,3.125
2012-07-06,24.2424
2012-07-09,-4.065
2012-07-10,-5.0847
2012-07-11,1.7856999999999998
2012-07-17,40.0
2012-07-18,-0.0313
2012-07-19,50.141
2012-07-20,-91.651
2012-07-23,1097.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,-24.812
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,66.6667
2012-08-03,34.6667
2012-08-06,-0.9901
2012-08-07,-2.0
2012-08-08,11.2245
2012-08-10,-9.1743
2012-08-15,-29.2929
2012-08-17,25.7143
2012-08-20,0.0
2012-08-21,-36.9318
2012-08-22,44.1441
2012-08-23,-2.5
2012-08-24,2.5641
2012-08-28,-28.75
2012-08-29,54.386
2012-09-04,-31.8182
2012-09-05,0.0
2012-09-06,-15.0
2012-09-07,15.6863
2012-09-10,-6.7797
2012-09-11,-3.6364
2012-09-12,13.2075
2012-09-13,-1.6667
2012-09-14,-10.1695
2012-09-17,-7.5472
2012-09-18,-18.3673
2012-09-19,18.75
2012-09-20,-30.5263
2012-09-21,18.1818
2012-09-24,-2.5641
2012-09-25,-5.2303
2012-09-26,-0.0347
2012-09-27,2.7778
2012-09-28,-5.4054
2012-10-01,-14.2857
2012-10-02,26.6667
2012-10-03,5.2632
2012-10-04,0.0
2012-10-05,-12.5
2012-10-08,-14.2857
2012-10-09,23.3333
2012-10-10,21.6216
2012-10-11,-13.3333
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,5.1282
2012-10-17,-16.8293
2012-10-18,5.5718
2012-10-19,-13.8889
2012-10-22,6.4516
2012-10-23,-9.0909
2012-10-24,3.3333
2012-10-25,-16.129
2012-10-26,15.3846
2012-10-31,0.0
2012-11-01,30.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,-33.3333
2012-11-12,3.8462
2012-11-13,3.7037
2012-11-14,-6.7857
2012-11-15,37.931
2012-11-16,-30.5556
2012-11-19,8.0
2012-11-20,-14.8148
2012-11-21,0.0
2012-11-23,13.0435
2012-11-26,-23.0769
2012-11-27,0.0
2012-11-29,20.0
2012-11-30,-25.0
2012-12-03,0.0
2012-12-04,36.0069
2012-12-07,-18.3048
2012-12-10,21.9375
2012-12-12,-34.3926
2012-12-13,12.5
2012-12-14,18.8889
2012-12-17,-0.2336
2012-12-18,-6.3232
2012-12-20,-5.0
2012-12-21,-5.2632
2012-12-24,-5.5556
2012-12-26,47.0588
2012-12-27,-20.0
2012-12-28,-24.4375
2012-12-31,0.6617
2013-01-07,0.0411
2013-01-09,-12.6078
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,-6.109
2013-01-15,-23.9239
2013-01-16,25.2632
2013-01-17,5.042
2013-01-18,4.0
2013-01-23,-26.9231
2013-01-25,-15.7895
2013-01-28,38.5938
2013-01-29,-27.1139
2013-01-30,11.3689
2013-02-01,-1.1111
2013-02-04,-8.9888
2013-02-05,-21.6049
2013-02-06,18.1102
2013-02-08,-7.3333
2013-02-11,-42.7158
2013-02-12,-13.3438
2013-02-13,14.4928
2013-02-14,-1.2658
2013-02-15,-48.7179
2013-02-19,100.0
2013-02-20,-36.25
2013-02-21,49.0196
2013-02-22,0.0
2013-02-25,31.5789
2013-02-26,39.625
2013-02-27,0.0
2013-02-28,-0.1791
2013-03-01,-21.0762
2013-03-04,-9.0909
2013-03-07,-30.0
2013-03-08,0.0
2013-03-11,2.8571
2013-03-15,11.1111
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,37.5
2013-03-21,0.0
2013-03-22,17.9545
2013-03-25,-37.5723
2013-03-27,3.7037
2013-04-02,-7.1429
2013-04-03,-5.1282
2013-04-04,-5.4054
2013-04-09,0.0
2013-04-10,5.7143
2013-04-15,88.8514
2013-04-16,-14.1324
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-33.3333
2013-04-24,50.0
2013-04-26,-49.7917
2013-04-30,2.9046
2013-05-07,219.3548
2013-05-08,-9.2172
2013-05-09,0.0
2013-05-14,-60.3616
2013-05-15,-0.3509
2013-05-22,0.0
2013-05-24,0.0
2013-05-29,0.0
2013-05-30,-15.493
2013-05-31,33.3333
2013-06-03,-12.5
2013-06-04,0.0
2013-06-18,68.2143
2013-06-19,-49.0446
2013-06-20,0.0
2013-06-25,-10.0
2013-06-27,29.6296
2013-06-28,42.8571
2013-07-09,-43.75
2013-07-11,-4.0
2013-07-12,-7.4074
2013-07-15,20.0
2013-07-16,46.6667
2013-07-17,-6.8182
2013-07-22,-26.8293
2013-07-23,32.9167
2013-07-24,-24.7649
2013-07-25,-0.625
2013-07-26,0.0
2013-07-30,0.2096
2013-08-05,-59.8326
2013-08-07,148.9583
2013-08-14,-33.0544
2013-08-15,0.0
2013-08-19,49.375
2013-08-20,0.0
2013-08-21,-58.159
2013-08-26,168.0
2013-08-27,19.403
2013-08-29,25.0
2013-09-05,-39.75
2013-09-06,65.9751
2013-09-09,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-19,-18.0
2013-09-25,0.0
2013-09-26,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-16,46.3415
2013-10-17,-25.0
2013-10-22,0.0
2013-10-30,-51.1111
2013-11-01,36.3636
2013-11-12,-13.3333
2013-11-13,15.3846
2013-11-14,0.0
2013-11-18,-26.6667
2013-11-21,13.6364
2013-11-27,-12.0
2013-12-02,-9.0909
2013-12-04,125.0
2013-12-09,-55.5556
2013-12-16,0.625
2013-12-17,6.8323
2013-12-19,-6.3953
2013-12-23,-0.6211
2013-12-26,-40.0
2013-12-30,-2.6042
2013-12-31,0.0
2014-01-06,28.3422
2014-01-09,-22.0833
2014-01-10,0.0
2014-01-14,0.0
2014-01-21,0.0
2014-01-28,28.3422
2014-01-29,0.0
2014-01-31,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-14,-3.3333
2014-02-18,2.1552
2014-02-20,-45.9916
2014-02-24,0.0
2014-02-25,85.1562
2014-02-28,-45.9916
2014-03-04,0.0
2014-03-05,0.0
2014-03-11,25.0
2014-03-14,-20.0
2014-03-21,12.5
2014-03-24,0.0
2014-03-25,-11.1111
2014-03-27,37.5
2014-04-10,-18.1818
2014-04-16,0.0
2014-04-17,-11.1111
2014-04-29,100.0
2014-04-30,-0.7813
2014-05-01,37.4016
2014-05-02,115.4728
2014-05-06,-25.7979
2014-05-07,-36.9176
2014-05-09,15.9091
2014-05-12,-36.7647
2014-05-19,-31.0078
2014-05-21,-8.427
2014-05-22,302.454
2014-05-30,-56.4024
2014-06-03,3.4965
2014-06-04,-18.9189
2014-06-12,-33.3333
2014-06-26,100.0
2014-06-30,15.0
2014-07-02,-47.8261
2014-07-14,62.5
2014-07-18,-37.5
2014-07-28,-21.0256
2014-07-30,9.0909
2014-08-05,85.7143
2014-08-07,-7.6923
2014-08-08,66.6667
2014-08-11,130.0
2014-08-12,8.6957
2014-08-14,-29.3333
2014-08-15,40.566
2014-08-18,-12.7517
2014-08-19,3.8462
2014-08-20,10.3704
2014-08-21,0.6711
2014-08-22,2.6667
2014-08-25,-12.3377
2014-08-26,11.1111
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,-16.6667
2014-09-02,4.0
2014-09-03,0.7692
2014-09-04,6.8702
2014-09-05,0.0
2014-09-08,-5.7143
2014-09-09,10.6061
2014-09-10,-16.4384
2014-09-11,5.7377
2014-09-12,-1.5504
2014-09-15,-17.3228
2014-09-16,-4.7619
2014-09-17,3.0
2014-09-18,-7.767
2014-09-19,0.0
2014-09-22,-20.0
2014-09-23,-14.473700000000001
2014-09-24,3.0769
2014-09-29,-2.9851
2014-09-30,-7.6923
2014-10-01,3.3333
2014-10-02,11.2903
2014-10-03,8.6957
2014-10-06,0.0
2014-10-07,1.3333
2014-10-08,1.3158
2014-10-09,3.8961
2014-10-15,6.25
2014-10-16,0.0
2014-10-20,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,-11.7647
2014-10-28,-7.3333
2014-10-29,0.7194
2014-10-30,5.6875
2014-10-31,-5.3983
2014-11-03,-0.2858
2014-11-04,-22.461
2014-11-05,10.857
2014-11-06,-16.6493
2014-11-07,5.0
2014-11-10,-2.8571
2014-11-12,7.8431
2014-11-13,-5.4545
2014-11-14,-7.7163
2014-11-18,4.1938
2014-11-19,3.975
2014-11-20,0.0
2014-11-21,-1.8995
2014-11-24,-1.9607999999999999
2014-11-25,-0.075
2014-11-26,-11.934
2014-11-28,-2.3011
2014-12-02,17.4469
2014-12-03,-8.9131
2014-12-04,-13.0198
2014-12-05,5.0
2014-12-08,-21.0714
2014-12-09,32.73
2014-12-10,-27.2727
2014-12-11,24.9414
2014-12-12,12.5215
2014-12-16,-2.2228
2014-12-18,-40.8923
2014-12-19,-3.8462
2014-12-22,-4.0
2014-12-23,-33.3333
2014-12-24,0.0
2014-12-26,-15.625
2014-12-29,-14.8148
2014-12-30,13.0435
2014-12-31,-7.6923
2015-01-02,20.8333
2015-01-05,-22.7586
2015-01-06,-41.0714
2015-01-07,8.3333
2015-01-08,-26.5734
2015-01-09,12.381
2015-01-12,-49.1525
2015-01-13,0.0
2015-01-15,-3.3333
2015-01-16,0.0
2015-01-20,0.0
2015-01-21,-13.7931
2015-01-22,0.0
2015-01-23,12.0
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,76.7857
2015-01-29,-28.0303
2015-02-04,50.1754
2015-02-05,77.5701
2015-02-06,-26.3158
2015-02-09,7.1429
2015-02-10,20.0
2015-02-11,-16.6667
2015-02-12,14.0
2015-02-13,0.0
2015-02-17,-9.2105
2015-02-18,-4.5089
2015-02-20,0.0
2015-02-23,-0.1686
2015-02-24,0.0
2015-02-25,34.8818
2015-02-26,-39.8873
2015-02-27,16.6667
2015-03-05,-3.5714
2015-03-09,-10.3704
2015-03-17,-47.9339
2015-03-18,217.4603
2015-03-19,-24.0
2015-03-23,31.5789
2015-03-24,10.0
2015-03-25,80.9091
2015-03-26,-30.1508
2015-03-27,15.1079
2015-03-30,0.0
2015-03-31,21.875
2015-04-01,-23.0769
2015-04-06,-13.25
2015-04-07,0.2882
2015-04-09,-0.3831
2015-04-13,0.0
2015-04-14,-3.75
2015-04-15,0.0
2015-04-16,10.2897
2015-04-17,-9.1938
2015-04-20,11.7207
2015-04-21,-1.5179
2015-04-22,19.6736
2015-04-23,-13.8636
2015-04-24,10.3782
2015-04-27,21.1155
2015-04-29,-21.0526
2015-04-30,13.2083
2015-05-01,0.0
2015-05-07,-0.0736
2015-05-08,-35.0645
2015-05-11,-8.1679
2015-05-12,0.1235
2015-05-13,-50.5244
2015-05-14,3.99
2015-05-19,0.0
2015-05-20,34.2926
2015-05-21,-25.7143
2015-05-28,-0.9615
2015-05-29,-0.9709
2015-06-01,66.6667
2015-06-03,-5.8824
2015-06-05,-6.25
2015-06-09,-20.0
2015-06-10,14.1667
2015-06-11,-12.4088
2015-06-12,-6.6667
2015-06-15,-2.6786
2015-06-17,-26.6055
2015-06-18,25.0
2015-06-23,-8.0
2015-06-24,-4.3478
2015-06-25,22.7273
2015-06-29,-53.7037
2015-06-30,96.0
2015-07-10,0.0
2015-07-17,-14.2857
2015-07-22,7.1429
2015-07-27,-26.6667
2015-07-30,-53.9773
2015-08-07,38.2716
2015-08-24,0.0
2015-08-26,0.0
2015-08-27,-4.7619
2015-08-28,50.0
2015-09-03,-33.3333
2015-09-15,-25.0
2015-09-18,33.3333
2015-09-22,0.0
2015-09-28,0.0
2015-09-30,-25.0
2015-10-02,0.0
2015-10-05,33.3333
2015-10-06,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-20,-22.5
2015-10-27,-3.2258
2015-11-04,0.8333
2015-11-10,98.3471
2015-11-20,133.3333
2015-11-23,-14.2857
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,-16.6667
2015-12-14,-14.75
2015-12-18,-2.1994
2015-12-23,-4.048
2015-12-29,-25.0
2016-01-11,33.3333
2016-01-12,0.0
2016-01-21,0.0
2016-01-25,25.0
2016-01-28,-39.375
2016-01-29,31.9588
2016-02-01,0.0
2016-02-12,-20.0
2016-02-16,25.0
2016-02-18,-25.0
2016-03-18,-16.0417
2016-03-24,0.0
2016-03-30,27.0471
2016-03-31,7.2266
2016-04-04,-54.827
2016-04-05,74.1935
2016-04-12,140.7407
2016-04-13,0.0
2016-04-19,-7.6923
2016-04-21,-41.6667
2016-04-22,-48.5714
2016-04-27,38.8889
2016-04-28,0.0
2016-05-02,-34.0
2016-05-04,0.0
2016-05-10,21.2121
2016-05-12,-5.0
2016-05-13,31.5789
2016-05-16,60.0
2016-05-18,-50.0
2016-05-19,100.0
2016-05-20,75.0
2016-05-23,42.8571
2016-05-24,-30.0
2016-05-26,0.0
2016-06-02,-71.4286
2016-06-03,2.5
2016-06-06,21.9512
2016-06-08,-16.0
2016-06-10,185.119
2016-06-13,-9.6033
2016-06-14,1.6166
2016-06-15,0.0
2016-06-16,4.5455
2016-06-21,21.7391
2016-06-24,-52.8571
2016-06-27,0.0
2016-06-29,81.8182
2016-07-01,-8.3333
2016-07-06,21.8182
2016-07-07,-1.306
2016-07-08,-9.2628
2016-07-11,0.0
2016-07-12,-16.6667
2016-07-13,-10.0
2016-07-14,-6.6667
2016-07-15,7.1429
2016-07-18,-15.8333
2016-07-19,53.1353
2016-07-20,0.431
2016-07-21,0.6438
2016-07-22,19.403
2016-07-25,38.5714
2016-07-26,3.0928
2016-07-27,80.0
2016-07-28,-0.6597
2016-07-29,9.0528
2016-08-01,-5.1923
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,8.1812
2016-08-05,0.0
2016-08-08,-20.0
2016-08-09,-18.75
2016-08-10,23.0769
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,4.4531
2016-08-17,7.7038
2016-08-18,-14.1667
2016-08-19,-2.9126
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,0.0833
2016-08-25,0.0
2016-08-26,-0.0833
2016-08-30,-3.3333
2016-08-31,3.4483
2016-09-01,-13.3333
2016-09-02,30.7692
2016-09-06,5.8824
2016-09-07,-8.3333
2016-09-08,-9.0909
2016-09-09,6.6667
2016-09-14,-3.3984
2016-09-15,4.812
2016-09-16,22.2222
2016-09-19,-4.0404
2016-09-20,-14.7368
2016-09-21,17.284
2016-09-23,-15.7895
2016-09-26,-11.25
2016-09-27,0.9595
2016-09-28,7.42
2016-09-29,-16.8831
2016-09-30,2.1582
2016-10-03,4.0054
2016-10-04,-7.3529
2016-10-06,0.0
2016-10-07,-11.1111
2016-10-10,0.0
2016-10-11,16.0714
2016-10-12,0.0
2016-10-13,7.6923
2016-10-14,0.0
2016-10-17,-2.8571
2016-10-18,-19.1176
2016-10-19,30.9091
2016-10-20,6.9444
2016-10-21,1.2987
2016-10-24,-10.2564
2016-10-25,-12.857099999999999
2016-10-26,6.5574
2016-10-27,3.0769
2016-10-28,-1.4925
2016-10-31,-0.0189
2016-11-01,-7.5582
2016-11-02,-8.3811
2016-11-03,23.4623
2016-11-04,-18.8225
2016-11-07,16.0455
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,-7.6923
2016-11-11,-8.3333
2016-11-14,9.0909
2016-11-15,-6.6667
2016-11-16,3.5379
2016-11-17,18.659
2016-11-18,-3.343
2016-11-21,-12.782
2016-11-22,-44.1595
2016-11-23,8.0664
2016-11-25,28.5714
2016-11-28,0.0
2016-11-29,-13.3333
2016-11-30,-44.6154
2016-12-01,12.037
2016-12-02,147.9339
2016-12-06,-49.6667
2016-12-07,9.2715
2016-12-08,15.1515
2016-12-09,-12.8947
2016-12-12,-0.2644
2016-12-13,-0.0379
2016-12-14,-17.8788
2016-12-15,-3.69
2016-12-16,-0.3831
2016-12-19,3.8462
2016-12-20,0.0
2016-12-21,-3.7037
2016-12-22,0.0
2016-12-23,-7.6923
2016-12-27,54.1667
2016-12-28,-18.9189
2016-12-29,-0.3333
2016-12-30,37.4582
2017-01-03,-51.0949
2017-01-04,4.4776
2017-01-05,-15.8036
2017-01-06,13.750399999999999
2017-01-09,4.4127
2017-01-10,-9.5238
2017-01-11,-7.6974
2017-01-12,10.2281
2017-01-13,3.4594
2017-01-17,-17.5
2017-01-18,21.2121
2017-01-19,-15.0
2017-01-20,0.5147
2017-01-23,5.3402
2017-01-24,-8.3333
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,-51.5152
2017-02-03,98.75
2017-02-06,0.6289
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,18.2422
2017-02-10,-10.1421
2017-02-14,5.8088
2017-02-15,-7.9917
2017-02-16,31.4955
2017-02-17,-23.722
2017-02-21,131.9277
2017-02-22,19.7078
2017-02-23,45.3756
2017-02-24,-37.3134
2017-02-27,23.8095
2017-02-28,19.2308
2017-03-01,4.8387
2017-03-02,-10.7692
2017-03-03,-5.1724
2017-03-06,9.0909
2017-03-07,-11.6667
2017-03-08,8.8325
2017-03-09,-2.9147
2017-03-10,-12.3214
2017-03-13,12.0163
2017-03-14,-16.2159
2017-03-15,8.504
2017-03-16,-12.0125
2017-03-17,-11.350999999999999
2017-03-20,7.6923
2017-03-21,0.0
2017-03-22,-4.7619
2017-03-23,-2.5
2017-03-24,-3.8462
2017-03-27,4.0
2017-03-28,2.5641
2017-03-29,7.5
2017-03-30,17.4419
2017-03-31,-22.7723
2017-04-03,3.8462
2017-04-04,-1.2346
2017-04-05,-7.5
2017-04-06,-16.2162
2017-04-07,-9.4355
2017-04-10,10.4185
2017-04-11,-7.8629
2017-04-12,33.0416
2017-04-13,-14.473700000000001
2017-04-17,0.0
2017-04-18,4.6154
2017-04-19,-5.8824
2017-04-20,-10.8984
2017-04-21,-5.2609
2017-04-24,-0.0463
2017-04-25,-8.3333
2017-04-26,-3.0303
2017-04-27,0.0
2017-04-28,-12.9948
2017-05-01,-4.2203
2017-05-02,-5.0
2017-05-03,4.7368
2017-05-04,-1.1935
2017-05-05,-3.3694
2017-05-08,-1.3158
2017-05-09,-4.0
2017-05-10,3.7847
2017-05-11,-3.6467
2017-05-12,6.1806
2017-05-15,-8.6985
2017-05-16,9.563
2017-05-17,4.6093
2017-05-18,-10.0
