ticker,SNOA US Equity
2007-06-15,-4.7199
2007-06-18,5.5039
2007-06-19,0.2608
2007-06-20,5.9818
2007-06-21,5.5215
2007-06-22,-3.4884
2007-06-25,-4.8193
2007-06-26,1.0127
2007-06-27,1.2530999999999999
2007-06-28,1.9802
2007-06-29,-1.0293
2007-07-02,0.1816
2007-07-03,1.1016
2007-07-05,3.9952
2007-07-06,0.6985
2007-07-09,-0.2312
2007-07-10,0.8111
2007-07-11,2.2989
2007-07-12,1.1236
2007-07-13,4.5556
2007-07-16,1.7003
2007-07-17,13.0617
2007-07-18,1.6636
2007-07-19,-0.1818
2007-07-20,0.1821
2007-07-23,-2.2727
2007-07-24,-8.4651
2007-07-25,4.6748
2007-07-26,-1.4563
2007-07-27,-3.7438000000000002
2007-07-30,-9.4166
2007-07-31,-10.6215
2007-08-01,9.7345
2007-08-02,11.7512
2007-08-03,1.3402
2007-08-06,-3.9674
2007-08-07,-1.1653
2007-08-08,-6.7524
2007-08-09,-2.2989
2007-08-10,-3.0588
2007-08-13,2.6699
2007-08-14,-0.3546
2007-08-15,1.7793999999999999
2007-08-16,-5.1282
2007-08-17,2.8256
2007-08-20,-5.7348
2007-08-21,1.1407
2007-08-22,-4.386
2007-08-23,2.6212
2007-08-24,-0.3831
2007-08-27,-6.1538
2007-08-28,-7.1038
2007-08-29,2.3529
2007-08-30,-1.1494
2007-08-31,1.1628
2007-09-04,-0.8621
2007-09-05,-0.8696
2007-09-06,-2.6316
2007-09-07,2.2523
2007-09-10,-3.2305
2007-09-11,-1.8209
2007-09-12,0.8887
2007-09-13,-8.3876
2007-09-14,-18.2274
2007-09-17,38.4458
2007-09-18,-8.7149
2007-09-19,4.8544
2007-09-20,-3.5494
2007-09-21,11.84
2007-09-24,3.8627000000000002
2007-09-25,6.1983
2007-09-26,-1.1673
2007-09-27,-3.1496
2007-09-28,1.6242999999999999
2007-10-01,-4.6651
2007-10-02,0.6993
2007-10-03,2.0833
2007-10-04,-0.5442
2007-10-05,-3.5568
2007-10-08,-4.6809
2007-10-09,-3.2738
2007-10-10,-0.1538
2007-10-11,0.9245
2007-10-12,-0.458
2007-10-15,-0.9202
2007-10-16,2.6316
2007-10-17,2.5622
2007-10-18,1.9136
2007-10-19,-4.6176
2007-10-22,3.4796
2007-10-23,-8.1871
2007-10-24,5.8917
2007-10-25,8.2726
2007-10-26,2.0816
2007-10-29,0.6803
2007-10-30,6.2162
2007-10-31,-3.3079
2007-11-01,-6.5789
2007-11-02,-2.1127
2007-11-05,-0.5737
2007-11-06,-0.1465
2007-11-07,-2.4638
2007-11-08,-1.3373
2007-11-09,1.506
2007-11-12,-3.5608
2007-11-13,1.3846
2007-11-14,-8.1942
2007-11-15,-9.4215
2007-11-16,-9.3066
2007-11-19,1.006
2007-11-20,1.992
2007-11-21,-3.7988
2007-11-23,1.7156
2007-11-26,-0.1996
2007-11-27,2.0
2007-11-28,7.8431
2007-11-29,-4.5455
2007-11-30,-4.7619
2007-12-03,-4.6
2007-12-04,0.4193
2007-12-05,-0.6263
2007-12-06,-9.6639
2007-12-07,4.6512
2007-12-10,-3.1111
2007-12-11,-3.4404
2007-12-12,-1.1876
2007-12-13,-6.25
2007-12-14,7.6891
2007-12-17,-5.4258
2007-12-18,1.4602
2007-12-19,-6.9479
2007-12-20,10.4
2007-12-21,-2.4154999999999998
2007-12-24,-3.7129
2007-12-26,0.0
2007-12-27,1.5392000000000001
2007-12-28,-3.2849
2007-12-31,7.3263
2008-01-02,1.9512
2008-01-03,16.5072
2008-01-04,-0.8214
2008-01-07,-0.4141
2008-01-08,1.0395
2008-01-09,-0.0026
2008-01-10,-2.4641
2008-01-11,-1.9013
2008-01-14,-3.2231
2008-01-15,-19.1134
2008-01-16,5.7692
2008-01-17,-4.6753
2008-01-18,5.7221
2008-01-22,4.3814
2008-01-23,-0.2469
2008-01-24,2.2246
2008-01-25,-1.6919
2008-01-28,-0.2463
2008-01-29,3.7037
2008-01-30,2.6189999999999998
2008-01-31,0.6961
2008-02-01,11.2903
2008-02-04,18.8406
2008-02-05,5.9233
2008-02-06,-8.8816
2008-02-07,-7.7617
2008-02-08,-2.3483
2008-02-11,0.4008
2008-02-12,4.5908
2008-02-13,5.916
2008-02-14,3.6036
2008-02-15,-2.4348
2008-02-19,6.7736
2008-02-20,-0.8347
2008-02-21,0.3367
2008-02-22,-5.3690999999999995
2008-02-25,-2.4823
2008-02-26,4.1818
2008-02-27,0.5934
2008-02-28,-0.0694
2008-02-29,-1.7361
2008-03-03,-11.6608
2008-03-04,4.0
2008-03-05,14.2308
2008-03-06,-2.862
2008-03-07,-6.1525
2008-03-10,-6.3712
2008-03-11,-1.3807
2008-03-12,0.0
2008-03-13,-2.3975
2008-03-14,-4.1008
2008-03-17,3.2051
2008-03-18,4.5523
2008-03-19,-0.3936
2008-03-20,1.9881
2008-03-24,3.7037
2008-03-25,-0.188
2008-03-26,-1.3183
2008-03-27,30.5344
2008-03-28,-26.1696
2008-03-31,0.198
2008-04-01,0.5929
2008-04-02,0.1965
2008-04-03,0.0025
2008-04-04,1.3700999999999999
2008-04-07,-1.354
2008-04-08,-0.3922
2008-04-09,-1.5748
2008-04-10,0.2
2008-04-11,1.7964
2008-04-14,-3.9215999999999998
2008-04-15,-0.4082
2008-04-16,1.8443
2008-04-17,4.2254
2008-04-18,-1.542
2008-04-21,-1.7671000000000001
2008-04-22,-0.1996
2008-04-23,-1.0
2008-04-24,0.6061
2008-04-25,-1.6064
2008-04-28,-1.6327
2008-04-29,-7.2614
2008-04-30,-6.4877
2008-05-01,-4.3062000000000005
2008-05-02,-2.75
2008-05-05,3.856
2008-05-06,-0.9901
2008-05-07,-0.5
2008-05-08,-2.0101
2008-05-09,0.2564
2008-05-12,-5.3708
2008-05-13,-0.5405
2008-05-14,-2.9891
2008-05-15,9.2437
2008-05-16,-2.3077
2008-05-19,1.8373
2008-05-20,4.3814
2008-05-21,-1.2346
2008-05-22,-0.75
2008-05-23,-2.7676
2008-05-27,-0.7804
2008-05-28,-4.1775
2008-05-29,7.0845
2008-05-30,1.5267
2008-06-02,-2.5063
2008-06-03,0.0
2008-06-04,-0.2571
2008-06-05,-1.0309
2008-06-06,0.0521
2008-06-09,-0.8329
2008-06-10,-8.399000000000001
2008-06-11,-3.1519
2008-06-12,-2.3669000000000002
2008-06-13,-6.9658999999999995
2008-06-16,-6.5999
2008-06-17,2.8771
2008-06-18,-5.7627
2008-06-19,0.3597
2008-06-20,5.0179
2008-06-23,-3.0717
2008-06-24,3.3099
2008-06-25,-7.9755
2008-06-26,-1.8519
2008-06-27,-3.3962
2008-06-30,-5.8594
2008-07-01,-4.9793
2008-07-02,1.7467000000000001
2008-07-03,9.4421
2008-07-07,-3.9215999999999998
2008-07-08,2.0408
2008-07-09,0.8
2008-07-10,9.127
2008-07-11,2.1818
2008-07-14,-5.694
2008-07-15,-1.3961999999999999
2008-07-16,4.8603
2008-07-17,1.8248
2008-07-18,-2.8674
2008-07-21,4.428
2008-07-22,0.0
2008-07-23,8.8339
2008-07-24,5.1948
2008-07-25,0.0
2008-07-28,-7.4074
2008-07-29,-6.0
2008-07-30,1.7730000000000001
2008-07-31,0.3484
2008-08-01,5.9028
2008-08-04,1.6393
2008-08-05,4.5161
2008-08-06,-12.037
2008-08-07,-1.4035
2008-08-08,3.2028
2008-08-11,-0.3448
2008-08-12,-1.0381
2008-08-13,-11.1888
2008-08-14,9.8425
2008-08-15,2.509
2008-08-18,0.0
2008-08-19,-7.3427
2008-08-20,1.8915
2008-08-21,0.7361
2008-08-22,4.4118
2008-08-25,-4.5775
2008-08-26,1.476
2008-08-27,5.4545
2008-08-28,-3.4483
2008-08-29,2.1429
2008-09-02,-1.3986
2008-09-03,-0.7092
2008-09-04,-2.5
2008-09-05,-2.1978
2008-09-08,-0.5618
2008-09-09,-7.3446
2008-09-10,-8.5417
2008-09-11,-2.2168
2008-09-12,-2.7273
2008-09-15,-10.7477
2008-09-16,-8.9005
2008-09-17,4.5905000000000005
2008-09-18,6.4908
2008-09-19,9.9071
2008-09-22,8.4448
2008-09-23,-3.458
2008-09-24,-2.2422
2008-09-25,-1.3761
2008-09-26,-15.814
2008-09-29,-6.0773
2008-09-30,11.7647
2008-10-01,-8.4276
2008-10-02,-2.2918
2008-10-03,-5.8824
2008-10-06,2.5
2008-10-07,-8.5366
2008-10-08,0.0
2008-10-09,-8.6667
2008-10-10,-8.7591
2008-10-13,12.8
2008-10-14,-6.383
2008-10-15,9.0909
2008-10-16,-1.3889
2008-10-17,4.9296
2008-10-20,4.698
2008-10-21,-3.8462
2008-10-22,-5.3333
2008-10-23,-4.9296
2008-10-24,0.7407
2008-10-27,-11.7739
2008-10-28,1.6773
2008-10-29,-8.1967
2008-10-30,-13.392900000000001
2008-10-31,3.0928
2008-11-03,8.0
2008-11-04,-1.8519
2008-11-05,-8.4906
2008-11-06,7.2165
2008-11-07,-23.0769
2008-11-10,0.0
2008-11-11,-1.25
2008-11-12,-7.5949
2008-11-13,-10.9589
2008-11-14,-13.8462
2008-11-17,-21.4286
2008-11-18,-2.2727
2008-11-19,16.2791
2008-11-20,18.0
2008-11-21,-11.8644
2008-11-24,-3.8462
2008-11-25,-6.0
2008-11-26,2.1277
2008-11-28,-4.1667
2008-12-01,4.3478
2008-12-02,25.0
2008-12-03,-26.6667
2008-12-04,-9.0909
2008-12-05,13.7187
2008-12-08,-3.2701000000000002
2008-12-09,-9.0625
2008-12-10,14.9641
2008-12-11,8.7228
2008-12-12,-6.3484
2008-12-15,-3.8965
2008-12-16,-2.2494
2008-12-17,13.608
2008-12-18,4.026
2008-12-19,7.6923
2008-12-22,14.2857
2008-12-23,10.9375
2008-12-24,40.8451
2008-12-26,50.0
2008-12-29,-6.6667
2008-12-30,-2.8571
2008-12-31,5.1471
2009-01-02,4.1958
2009-01-05,16.7785
2009-01-06,-2.2989
2009-01-07,-6.4706
2009-01-08,-2.5157
2009-01-09,-9.6855
2009-01-12,-8.5633
2009-01-13,-1.5625
2009-01-14,22.2123
2009-01-15,-11.673
2009-01-16,10.284
2009-01-20,-10.0
2009-01-21,-7.4074
2009-01-22,-5.6
2009-01-23,-4.2373
2009-01-26,-2.6549
2009-01-27,20.9091
2009-01-28,-5.2632
2009-01-29,0.0
2009-01-30,30.9524
2009-02-02,0.0
2009-02-03,-6.6667
2009-02-04,-5.8442
2009-02-05,12.4138
2009-02-06,-1.227
2009-02-09,-14.9068
2009-02-10,0.0
2009-02-11,2.9196999999999997
2009-02-12,-7.8103
2009-02-13,7.7027
2009-02-17,-10.7143
2009-02-18,-15.2
2009-02-19,-4.717
2009-02-20,-4.9505
2009-02-23,-5.8724
2009-02-24,23.9452
2009-02-25,8.0357
2009-02-26,-3.3058
2009-02-27,19.6581
2009-03-02,-7.8571
2009-03-03,-8.5271
2009-03-04,-1.6949
2009-03-05,-8.4483
2009-03-06,-1.1299
2009-03-09,0.0
2009-03-10,3.8095
2009-03-11,-6.422
2009-03-12,10.7843
2009-03-13,-1.7699
2009-03-16,5.4054
2009-03-17,-1.7094
2009-03-18,-1.7391
2009-03-19,2.6549
2009-03-20,-8.6207
2009-03-23,13.2075
2009-03-24,-0.8333
2009-03-25,-14.2857
2009-03-26,15.6863
2009-03-27,-6.7797
2009-03-30,4.5455
2009-03-31,9.5652
2009-04-01,-13.4921
2009-04-02,0.9174
2009-04-03,-8.1818
2009-04-06,16.8317
2009-04-07,-0.8475
2009-04-08,1.6987
2009-04-09,-14.2767
2009-04-13,9.8039
2009-04-14,2.6786
2009-04-15,-9.5652
2009-04-16,0.9615
2009-04-17,3.8095
2009-04-20,-3.6583
2009-04-21,-0.0238
2009-04-22,0.0119
2009-04-23,-1.9048
2009-04-24,4.8544
2009-04-27,-1.8519
2009-04-28,-0.9434
2009-04-29,-0.9524
2009-04-30,0.012
2009-05-01,20.1779
2009-05-04,17.6
2009-05-05,-0.6803
2009-05-06,-13.6986
2009-05-07,3.1746
2009-05-08,6.9231
2009-05-11,0.7194
2009-05-12,-7.8571
2009-05-13,-1.5504
2009-05-14,3.9370000000000003
2009-05-15,-1.5152
2009-05-18,-3.8462
2009-05-19,-5.6
2009-05-20,1.2871000000000001
2009-05-21,-3.8749000000000002
2009-05-22,-5.1137
2009-05-26,10.0791
2009-05-27,241.6667
2009-05-28,19.7561
2009-05-29,-20.3666
2009-06-01,-24.0409
2009-06-02,25.589199999999998
2009-06-03,-9.919599999999999
2009-06-04,30.9524
2009-06-05,-7.9574
2009-06-08,5.1884
2009-06-09,7.5117
2009-06-10,0.8734
2009-06-11,3.6797
2009-06-12,-12.3173
2009-06-15,-4.0476
2009-06-16,-2.4814
2009-06-17,-4.5802
2009-06-18,-10.6667
2009-06-19,12.5373
2009-06-22,-10.3448
2009-06-23,-7.1006
2009-06-24,3.5032
2009-06-25,8.3077
2009-06-26,-6.25
2009-06-29,6.6667
2009-06-30,-3.4091
2009-07-01,-2.9412000000000003
2009-07-02,-0.9091
2009-07-06,5.5046
2009-07-07,-8.4058
2009-07-08,-3.481
2009-07-09,-0.9836
2009-07-10,-8.9404
2009-07-13,1.4545
2009-07-14,-0.7168
2009-07-15,-3.6101
2009-07-16,-1.4981
2009-07-17,-3.807
2009-07-20,8.3057
2009-07-21,-2.5547
2009-07-22,1.8727
2009-07-23,0.0
2009-07-24,-0.3676
2009-07-27,4.059
2009-07-28,-8.8652
2009-07-29,-0.7782
2009-07-30,-3.9215999999999998
2009-07-31,1.2296
2009-08-03,0.3982
2009-08-04,2.4096
2009-08-05,-1.9607999999999999
2009-08-06,1.6
2009-08-07,-3.9370000000000003
2009-08-10,-10.2459
2009-08-11,-7.7626
2009-08-12,1.4851
2009-08-13,-1.4695
2009-08-14,1.9865
2009-08-17,6.7961
2009-08-18,10.4545
2009-08-19,-9.8765
2009-08-20,-4.1096
2009-08-21,3.8095
2009-08-24,3.6696999999999997
2009-08-25,-1.7699
2009-08-26,-1.8018
2009-08-27,0.9174
2009-08-28,0.9091
2009-08-31,10.8108
2009-09-01,5.2769
2009-09-02,-2.6957
2009-09-03,-1.5873
2009-09-04,-1.2147000000000001
2009-09-08,11.3934
2009-09-09,-5.8263
2009-09-10,11.6732
2009-09-11,1.0453
2009-09-14,3.931
2009-09-15,-6.1048
2009-09-16,-6.0071
2009-09-17,-2.2556
2009-09-18,3.0769
2009-09-21,-3.3582
2009-09-22,3.0888
2009-09-23,-5.2388
2009-09-24,5.1331
2009-09-25,-2.2556
2009-09-28,2.3077
2009-09-29,-4.8872
2009-09-30,-3.9526
2009-10-01,-12.3457
2009-10-02,0.4695
2009-10-05,3.7382999999999997
2009-10-06,-1.8018
2009-10-07,-1.3761
2009-10-08,7.4419
2009-10-09,0.0
2009-10-12,0.8658
2009-10-13,-4.2918
2009-10-14,1.7936999999999999
2009-10-15,-0.8811
2009-10-16,-0.4444
2009-10-19,-2.6786
2009-10-20,-3.6696999999999997
2009-10-21,1.4285999999999999
2009-10-22,0.4695
2009-10-23,4.2056000000000004
2009-10-26,0.8969
2009-10-27,-2.2222
2009-10-28,-4.0
2009-10-29,-0.9943
2009-10-30,-1.9607999999999999
2009-11-02,0.0
2009-11-03,1.9512
2009-11-04,3.3493
2009-11-05,0.9259
2009-11-06,-13.3028
2009-11-09,-9.5238
2009-11-10,-4.6784
2009-11-11,-0.6135
2009-11-12,-4.321
2009-11-13,5.1693999999999996
2009-11-16,-4.9153
2009-11-17,-0.6452
2009-11-18,-3.2468
2009-11-19,-4.0352
2009-11-20,-2.0893
2009-11-23,0.7143
2009-11-24,0.0
2009-11-25,-1.4184
2009-11-27,2.8777
2009-11-30,2.0979
2009-12-01,0.0
2009-12-02,-0.6849
2009-12-03,20.0
2009-12-04,14.9425
2009-12-07,-5.5
2009-12-08,-3.1746
2009-12-09,-6.5574
2009-12-10,0.5848
2009-12-11,0.5814
2009-12-14,-1.7341
2009-12-15,-3.5294
2009-12-16,0.6098
2009-12-17,-3.0303
2009-12-18,0.0
2009-12-21,13.75
2009-12-22,-2.7473
2009-12-23,6.7797
2009-12-24,2.6455
2009-12-28,-2.5773
2009-12-29,-5.291
2009-12-30,5.0279
2009-12-31,-2.6596
2010-01-04,-2.1858
2010-01-05,-2.2346
2010-01-06,2.8571
2010-01-07,0.5556
2010-01-08,10.4972
2010-01-11,-1.5
2010-01-12,1.0152
2010-01-13,-4.0201
2010-01-14,0.5236
2010-01-15,15.625
2010-01-19,-3.1532
2010-01-20,-1.8605
2010-01-21,-0.4739
2010-01-22,0.0
2010-01-25,-1.4285999999999999
2010-01-26,-9.6618
2010-01-27,-0.5281
2010-01-28,7.5197
2010-01-29,-4.0
2010-02-01,-2.6042
2010-02-02,-2.1390000000000002
2010-02-03,11.4754
2010-02-04,-1.9607999999999999
2010-02-05,-7.0
2010-02-08,4.8387
2010-02-09,-0.5128
2010-02-10,-1.5464
2010-02-11,-1.5707
2010-02-12,3.1915
2010-02-16,0.5155
2010-02-17,0.5128
2010-02-18,-2.0408
2010-02-19,0.5208
2010-02-22,-2.5907
2010-02-23,0.5319
2010-02-24,-2.1164
2010-02-25,-1.0811
2010-02-26,2.7321999999999997
2010-03-01,1.0638
2010-03-02,1.0461
2010-03-03,-1.0352
2010-03-04,-0.5263
2010-03-05,-3.1746
2010-03-08,-0.5464
2010-03-09,-0.5495
2010-03-10,48.6188
2010-03-11,-8.9219
2010-03-12,-3.6734999999999998
2010-03-15,5.0847
2010-03-16,-7.2581
2010-03-17,-0.8696
2010-03-18,-2.193
2010-03-19,-2.2422
2010-03-22,-1.3761
2010-03-23,7.4419
2010-03-24,-4.7619
2010-03-25,5.4545
2010-03-26,-3.8792999999999997
2010-03-29,0.8913
2010-03-30,-3.5502000000000002
2010-03-31,-2.3041
2010-04-01,4.2453
2010-04-05,4.5249
2010-04-06,-0.8658
2010-04-07,0.0
2010-04-08,1.31
2010-04-09,-2.1552
2010-04-12,4.8458
2010-04-13,-4.2017
2010-04-14,-1.3158
2010-04-15,0.0
2010-04-16,3.55
2010-04-19,-3.4283
2010-04-20,0.0
2010-04-21,-1.7778
2010-04-22,0.0
2010-04-23,-2.2624
2010-04-26,4.6296
2010-04-27,-1.7699
2010-04-28,-3.6036
2010-04-29,0.4673
2010-04-30,0.0
2010-05-03,-1.3953
2010-05-04,0.4717
2010-05-05,-0.939
2010-05-06,-4.7393
2010-05-07,-1.4925
2010-05-10,2.5253
2010-05-11,-2.4631
2010-05-12,4.0404
2010-05-13,0.9709
2010-05-14,-3.8462
2010-05-17,1.0
2010-05-18,2.4752
2010-05-19,-4.3478
2010-05-20,-8.0808
2010-05-21,20.8791
2010-05-24,-6.8182
2010-05-25,-4.3902
2010-05-26,2.0408
2010-05-27,1.0
2010-05-28,-0.9901
2010-06-01,4.0
2010-06-02,-2.8846
2010-06-03,0.9901
2010-06-04,-1.4706000000000001
2010-06-07,-1.99
2010-06-08,1.0152
2010-06-09,-0.5088
2010-06-10,1.5215999999999998
2010-06-11,1.4925
2010-06-14,-0.9804
2010-06-15,7.9208
2010-06-16,0.0
2010-06-17,0.453
2010-06-18,0.919
2010-06-21,-3.1673999999999998
2010-06-22,-4.6787
2010-06-23,0.4964
2010-06-24,6.3354
2010-06-25,-2.288
2010-06-28,-0.939
2010-06-29,-2.8436
2010-06-30,-0.4878
2010-07-01,-2.9412000000000003
2010-07-02,0.0
2010-07-06,-1.5152
2010-07-07,-2.5641
2010-07-08,-2.6382
2010-07-09,-1.615
2010-07-12,1.0989
2010-07-13,4.8913
2010-07-14,-1.5544
2010-07-15,-3.1579
2010-07-16,3.2609
2010-07-19,6.8421
2010-07-20,-1.9704000000000002
2010-07-21,-2.5126
2010-07-22,2.0619
2010-07-23,-1.0101
2010-07-26,-3.0612
2010-07-27,1.0526
2010-07-28,-1.0417
2010-07-29,2.6316
2010-07-30,0.0
2010-08-02,-0.5128
2010-08-03,-3.0928
2010-08-04,4.7872
2010-08-05,-1.5228000000000002
2010-08-06,-4.6392
2010-08-09,-1.0811
2010-08-10,2.1858
2010-08-11,-4.8128
2010-08-12,6.7416
2010-08-13,-5.2632
2010-08-16,-5.0
2010-08-17,-1.1696
2010-08-18,-5.3254
2010-08-19,5.0
2010-08-20,1.7856999999999998
2010-08-23,0.5848
2010-08-24,-0.5814
2010-08-25,-2.924
2010-08-26,-0.6024
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,-1.2121
2010-09-01,-0.6135
2010-09-02,1.2346
2010-09-03,3.6585
2010-09-07,-2.3529
2010-09-08,-3.6145
2010-09-09,1.875
2010-09-10,4.908
2010-09-13,1.7544
2010-09-14,1.7241
2010-09-15,-6.2147
2010-09-16,2.4096
2010-09-17,-4.7059
2010-09-20,-3.0864
2010-09-21,3.8217
2010-09-22,-1.227
2010-09-23,-1.2422
2010-09-24,-2.5157
2010-09-27,-5.1613
2010-09-28,-2.7211
2010-09-29,3.4965
2010-09-30,5.4054
2010-10-01,-2.5561
2010-10-04,-1.9735
2010-10-05,-3.3638
2010-10-06,0.6944
2010-10-07,4.8276
2010-10-08,0.0
2010-10-11,-1.9737
2010-10-12,3.3557
2010-10-13,7.1429
2010-10-14,3.0303
2010-10-15,5.2941
2010-10-18,2.7933
2010-10-19,0.5435
2010-10-20,-1.6216
2010-10-21,-7.6923
2010-10-22,-2.9762
2010-10-25,3.681
2010-10-26,-2.9586
2010-10-27,-4.878
2010-10-28,-0.641
2010-10-29,-1.2903
2010-11-01,3.9215999999999998
2010-11-02,-1.2579
2010-11-03,1.9108
2010-11-04,1.875
2010-11-05,3.681
2010-11-08,-2.3669000000000002
2010-11-09,-3.0303
2010-11-10,2.5
2010-11-11,-3.0488
2010-11-12,0.6289
2010-11-15,1.25
2010-11-16,-0.6173
2010-11-17,8.6957
2010-11-18,-1.1429
2010-11-19,-2.3121
2010-11-22,-1.1834
2010-11-23,0.0075
2010-11-24,3.5850999999999997
2010-11-26,1.1488
2010-11-29,0.5786
2010-11-30,-5.1136
2010-12-01,-0.5988
2010-12-02,0.0
2010-12-03,3.012
2010-12-06,2.3392
2010-12-07,0.0
2010-12-08,-2.8571
2010-12-09,-2.9412000000000003
2010-12-10,1.2121
2010-12-13,-1.7964
2010-12-14,5.4878
2010-12-15,9.2486
2010-12-16,-1.5873
2010-12-17,-0.5376
2010-12-20,-2.1622
2010-12-21,-4.4199
2010-12-22,0.0
2010-12-23,-3.4682
2010-12-27,-1.1976
2010-12-28,4.2424
2010-12-29,-2.907
2010-12-30,3.5928
2010-12-31,-2.3121
2011-01-03,2.9586
2011-01-04,3.4483
2011-01-05,2.7778
2011-01-06,7.027
2011-01-07,-4.0404
2011-01-10,8.4211
2011-01-11,4.3689
2011-01-12,0.4651
2011-01-13,-6.0185
2011-01-14,3.4483
2011-01-18,0.0
2011-01-19,-2.8571
2011-01-20,0.0
2011-01-21,4.4179
2011-01-24,-0.0059
2011-01-25,-0.939
2011-01-26,-1.4218
2011-01-27,-0.9615
2011-01-28,-0.9709
2011-01-31,-0.9804
2011-02-01,-5.4455
2011-02-02,4.1885
2011-02-03,3.5176
2011-02-04,-6.2621
2011-02-07,-4.7126
2011-02-08,22.2826
2011-02-09,-6.2222
2011-02-10,-2.8436
2011-02-11,-1.4634
2011-02-14,0.9901
2011-02-15,8.8235
2011-02-16,1.3514
2011-02-17,-5.7778
2011-02-18,0.0
2011-02-22,-0.4717
2011-02-23,-5.2133
2011-02-24,0.0
2011-02-25,1.5
2011-02-28,0.9852
2011-03-01,-1.4634
2011-03-02,1.9802
2011-03-03,1.4563
2011-03-04,-0.4785
2011-03-07,0.0
2011-03-08,-3.0108
2011-03-09,1.1215
2011-03-10,-0.9804
2011-03-11,0.495
2011-03-14,-0.4926
2011-03-15,-1.9802
2011-03-16,1.5152
2011-03-17,-2.9851
2011-03-18,2.5641
2011-03-21,-1.45
2011-03-22,0.4566
2011-03-23,1.0101
2011-03-24,1.5
2011-03-25,2.4631
2011-03-28,-1.4423
2011-03-29,0.4878
2011-03-30,-2.4272
2011-03-31,0.0
2011-04-01,-4.4776
2011-04-04,2.0833
2011-04-05,2.0344
2011-04-06,-1.9939
2011-04-07,-1.5306
2011-04-08,0.5181
2011-04-11,-1.0309
2011-04-12,-1.0937999999999999
2011-04-13,2.6856
2011-04-14,-2.5641
2011-04-15,-0.5263
2011-04-18,-1.5873
2011-04-19,-1.6129
2011-04-20,0.0
2011-04-21,-0.5464
2011-04-25,-3.8462
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,6.8571
2011-04-29,3.7433
2011-05-02,-3.9755000000000003
2011-05-03,-0.6911
2011-05-04,-1.6216
2011-05-05,0.0
2011-05-06,2.7473
2011-05-09,-0.5348
2011-05-10,6.4516
2011-05-11,-1.1521
2011-05-12,-3.4329
2011-05-13,0.5291
2011-05-16,0.5263
2011-05-17,-1.0471
2011-05-18,-4.2328
2011-05-19,-1.0981
2011-05-20,8.9309
2011-05-23,0.5128
2011-05-24,5.6122
2011-05-25,-3.3816
2011-05-26,5.0
2011-05-27,1.9285999999999999
2011-05-31,0.4438
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,-15.3953
2011-06-06,-2.144
2011-06-07,-4.4944
2011-06-08,1.1764999999999999
2011-06-09,-0.5814
