ticker,RACE US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2019-04-30,0.3763
2019-05-01,-1.0512
2019-05-02,0.0966
2019-05-03,-0.4379
2019-05-06,-1.3493
2019-05-07,4.058
2019-05-08,2.4256
2019-05-09,0.0851
2019-05-10,0.1204
2019-05-13,-1.875
2019-05-14,1.6297000000000001
2019-05-15,1.9157
2019-05-16,0.0139
2019-05-17,-0.891
2019-05-20,-0.59
2019-05-21,1.6391
2019-05-22,-0.6882
2019-05-23,-0.378
2019-05-24,1.3771
2019-05-28,0.1594
2019-05-29,-1.0033
2019-05-30,-0.0489
2019-05-31,0.014
2019-06-03,-0.7342
2019-06-04,0.7537
2019-06-05,1.2724
2019-06-06,2.499
2019-06-07,1.2527
2019-06-10,2.3281
2019-06-11,0.572
2019-06-12,-0.0582
2019-06-13,-0.3751
2019-06-14,-0.7725
2019-06-17,0.8374
2019-06-18,2.6405
2019-06-19,-0.2402
2019-06-20,2.1099
2019-06-21,0.6515
2019-06-24,0.0
2019-06-25,-1.5227
2019-06-26,-0.1502
2019-06-27,0.8527
2019-06-28,0.3481
2019-07-01,1.0965
2019-07-02,1.1827
2019-07-03,1.4474
2019-07-05,-1.1343
2019-07-08,0.1449
2019-07-09,-0.1266
2019-07-10,0.8211
2019-07-11,-0.3413
2019-07-12,0.0481
2019-07-15,1.1771
2019-07-16,0.3858
2019-07-17,-0.2188
2019-07-18,-0.0296
2019-07-19,-1.3041
2019-07-22,0.3604
2019-07-23,0.7959
2019-07-24,-0.5462
2019-07-25,-0.7403
2019-07-26,-0.2526
2019-07-29,-0.7055
2019-07-30,-2.7569
2019-07-31,0.587
2019-08-01,1.192
2019-08-02,-2.1595
2019-08-05,-1.693
2019-08-06,-0.1212
2019-08-07,0.9707
2019-08-08,1.2586
2019-08-09,-0.7683
2019-08-12,-0.5287
2019-08-13,1.7654999999999998
2019-08-14,-3.0593
2019-08-15,-0.372
2019-08-16,0.3284
2019-08-19,0.2246
2019-08-20,-0.7363
2019-08-21,0.9418
2019-08-22,-0.8818
2019-08-23,-1.2185
2019-08-26,2.206
2019-08-27,2.4202
2019-08-28,-1.7083
2019-08-29,0.3616
2019-08-30,-0.2971
2019-09-03,0.1648
2019-09-04,1.2530999999999999
2019-09-05,1.1813
2019-09-06,0.7598
2019-09-09,-1.453
2019-09-10,-6.0346
2019-09-11,0.3377
2019-09-12,1.907
2019-09-13,-1.1914
2019-09-16,-1.0747
2019-09-17,1.9872999999999998
2019-09-18,0.5326
2019-09-19,-0.7495
2019-09-20,-1.0025
2019-09-23,0.4537
2019-09-24,-1.3812
2019-09-25,-0.2058
2019-09-26,0.7516
2019-09-27,0.4225
2019-09-30,1.295
2019-10-01,-1.3822999999999999
2019-10-02,-3.3298
2019-10-03,1.7290999999999999
2019-10-04,0.0803
2019-10-07,0.1538
2019-10-08,-1.5021
2019-10-09,1.1929
2019-10-10,0.5693
2019-10-11,2.1112
2019-10-14,0.9457
2019-10-15,0.8593
2019-10-16,2.4151
2019-10-17,-1.4136
2019-10-18,-1.1167
2019-10-21,0.1283
2019-10-22,-1.3778000000000001
2019-10-23,-1.2541
2019-10-24,2.0136
2019-10-25,0.6837
2019-10-28,0.8713
2019-10-29,0.2096
2019-10-30,0.2282
2019-10-31,1.2521
2019-11-01,0.7869
2019-11-04,5.3352
2019-11-05,-2.5825
2019-11-06,-0.0966
2019-11-07,-0.2901
2019-11-08,-0.0364
2019-11-11,-0.3032
2019-11-12,0.3771
2019-11-13,-0.7029
2019-11-14,0.9825
2019-11-15,0.9246
2019-11-18,-0.988
2019-11-19,-0.6834
2019-11-20,0.1157
2019-11-21,0.6082
2019-11-22,-0.0967
2019-11-25,1.4584
2019-11-26,1.4195
2019-11-27,0.494
2019-11-29,-1.5274
2019-12-02,-1.8779
2019-12-03,1.7625
2019-12-04,-0.2381
2019-12-05,-0.4057
2019-12-06,-0.4612
2019-12-09,-1.4985
2019-12-10,0.7087
2019-12-11,0.2366
2019-12-12,0.5992
2019-12-13,-1.3777
2019-12-16,0.8052
2019-12-17,1.3192
2019-12-18,0.0597
2019-12-19,-0.6029
2019-12-20,0.2943
2019-12-23,0.9461
2019-12-24,-0.344
2019-12-26,0.0357
2019-12-27,0.3867
2019-12-30,-2.027
2019-12-31,0.1452
2020-01-02,1.7941
2020-01-03,-1.0563
2020-01-06,-0.5278
2020-01-07,-0.3799
2020-01-08,2.0094
2020-01-09,0.8129
2020-01-10,0.824
2020-01-13,1.7395
2020-01-14,-1.5721
2020-01-15,0.6004
2020-01-16,0.4809
2020-01-17,0.3056
2020-01-21,0.1207
2020-01-22,-0.5914
2020-01-23,-0.4968
2020-01-24,0.1277
2020-01-27,-2.5684
2020-01-28,1.9042
2020-01-29,0.8175
2020-01-30,-0.0985
2020-01-31,-2.122
2020-02-03,0.8471
2020-02-04,-1.0103
2020-02-05,-0.3857
2020-02-06,0.548
2020-02-07,-1.2085
2020-02-10,0.4737
2020-02-11,2.1546
2020-02-12,1.5366
2020-02-13,-0.8516
2020-02-14,0.5513
2020-02-18,2.5453
2020-02-19,0.8668
