ticker,GSBX US Equity
2007-01-03,-0.625
2007-01-04,0.6289
2007-01-09,-5.625
2007-01-12,-0.3311
2007-01-22,4.6512
2007-01-24,1.5873
2007-01-30,-1.5625
2007-01-31,-1.5873
2007-02-01,1.6129
2007-02-06,1.5873
2007-02-20,0.0
2007-02-28,-1.5625
2007-03-01,1.5873
2007-03-07,-3.125
2007-03-12,0.0
2007-03-13,0.0
2007-03-15,1.6129
2007-03-16,-1.5873
2007-03-20,-0.3226
2007-03-29,-2.9126
2007-04-16,0.0
2007-04-17,0.6667
2007-04-19,-0.6623
2007-04-20,0.0
2007-04-26,0.0
2007-04-27,1.6667
2007-04-30,-3.2787
2007-05-21,-1.6949
2007-05-23,0.0
2007-05-31,3.4483
2007-06-01,0.0
2007-06-04,-5.3333
2007-06-08,-1.4085
2007-06-11,1.7856999999999998
2007-06-12,0.0
2007-06-21,-1.7544
2007-06-22,0.0
2007-07-06,0.0
2007-07-09,-0.7143
2007-07-10,-2.1583
2007-07-11,1.1029
2007-07-16,3.2727
2007-08-02,-3.0986
2007-08-03,-0.7994
2007-08-06,-2.9304
2007-08-07,3.7736
2007-08-08,-3.2727
2007-08-10,0.7519
2007-08-13,-2.9104
2007-08-14,1.8447
2007-08-15,1.8868
2007-08-16,0.0
2007-08-23,1.1111
2007-08-27,-1.8315000000000001
2007-09-07,-2.9851
2007-09-13,0.7692
2007-09-14,8.3969
2007-09-17,-3.169
2007-09-18,-2.9091
2007-09-21,8.6142
2007-09-25,-1.7241
2007-09-26,3.0877
2007-09-28,-4.0163
2007-10-10,0.0
2007-10-11,4.6099
2007-10-16,-1.6949
2007-10-17,-1.7241
2007-11-02,-1.7544
2007-11-09,-3.5714
2007-11-12,-1.8519
2007-11-20,1.8868
2007-11-21,0.0
2007-11-29,-1.8519
2007-11-30,-1.8868
2007-12-03,-1.5385
2007-12-04,-0.3906
2007-12-20,0.0
2007-12-21,-1.9607999999999999
2008-01-02,12.0
2008-01-04,2.1429
2008-01-09,-5.2448
2008-01-15,-4.059
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,-5.7692
2008-01-25,-4.898
2008-01-28,3.0043
2008-01-29,-4.1667
2008-01-30,-1.3043
2008-02-01,4.8458
2008-02-04,-2.9412000000000003
2008-02-06,-1.7316
2008-02-07,-1.7621
2008-02-08,-0.8969
2008-02-13,-0.4525
2008-02-14,0.4545
2008-02-15,-0.0905
2008-02-19,0.0906
2008-02-20,0.905
2008-02-21,6.7265
2008-02-22,-8.4034
2008-02-25,0.9174
2008-02-26,0.0
2008-02-29,-3.1818
2008-03-03,-4.6948
2008-03-04,7.8818
2008-03-05,-5.0228
2008-03-06,5.7692
2008-03-07,0.0
2008-03-14,-0.4545
2008-03-17,-5.0228
2008-03-18,2.4038
2008-03-20,1.8779
2008-03-24,0.9217
2008-04-01,-7.7626
2008-04-04,0.495
2008-04-14,0.0
2008-04-17,0.4926
2008-04-18,7.8431
2008-04-28,-15.9091
2008-04-30,13.5135
2008-05-12,-7.1429
2008-05-14,0.0
2008-05-22,7.6923
2008-05-23,-1.4285999999999999
2008-05-27,-3.285
2008-05-30,0.0
2008-06-02,5.3946
2008-06-04,-2.8436
2008-06-09,2.9268
2008-06-20,-7.5829
2008-06-24,-10.2564
2008-07-01,-2.8571
2008-07-30,-13.5294
2008-08-04,-1.3605
2008-08-07,-17.2414
2008-08-08,-1.6667
2008-08-11,-2.5423999999999998
2008-08-13,17.3913
2008-08-26,2.2222
2008-09-04,-13.0435
2008-09-10,-4.1667
2008-09-11,4.3478
2008-09-17,0.0
2008-09-18,0.0
2008-09-25,8.3333
2008-10-03,-11.538499999999999
2008-10-08,-4.3478
2008-10-09,-9.0909
2008-11-20,-15.0
2008-11-21,-5.8824
2008-12-22,-31.25
2008-12-23,9.0909
2008-12-24,-16.6667
2008-12-30,40.0
2008-12-31,57.1429
2009-01-08,-4.5455
2009-01-15,-42.8571
2009-01-29,15.0
2009-02-03,-13.0435
2009-02-04,0.0
2009-02-05,5.0
2009-03-03,3.1746
2009-04-21,-7.6923
2009-05-26,33.3333
2009-05-28,18.75
2009-06-16,-1.0526
2009-06-18,11.7021
2009-07-17,-42.8571
2009-07-20,0.0
2009-07-22,0.0
2009-08-14,0.0
2009-08-18,-33.3333
2009-08-31,0.0
2009-09-10,25.0
2009-09-16,18.0
2009-10-02,-32.2034
2009-10-12,10.0
2009-10-16,-20.4545
2009-10-20,-28.5714
2009-10-23,40.0
2009-10-26,0.0
2009-11-05,28.5714
2009-11-24,-22.2222
2009-12-29,57.1429
2009-12-30,-56.3636
2009-12-31,45.8333
2010-01-04,11.4286
2010-01-05,-12.8205
2010-01-06,0.0
2010-01-07,14.7059
2010-01-08,15.3846
2010-01-21,22.2222
2010-02-22,-32.7273
2010-02-23,2.7027
2010-04-05,-7.8947
2010-04-15,-14.2857
2010-04-28,0.0
2010-05-11,0.0
2010-05-17,-26.6667
2010-05-19,36.3636
2010-05-26,-26.6667
2010-06-18,-8.1818
2010-06-21,8.9109
2010-07-12,-45.4545
2010-07-22,150.0
2010-07-23,-60.0
2010-08-04,68.3333
2010-08-18,68.3168
2010-10-08,-47.0588
2010-10-20,0.0
2010-10-21,5.5556
2010-11-01,-5.2632
2010-11-09,-44.4444
2010-11-10,0.0
2010-11-16,-20.0
2010-11-17,122.5
2010-11-26,0.0
2010-11-30,13.4831
2010-12-14,-49.505
2010-12-16,-1.9607999999999999
2010-12-21,130.0
2010-12-22,26.087
2010-12-27,-17.2414
2011-01-05,25.0
2011-01-06,-23.3333
2011-01-12,8.6957
2011-02-09,-16.0
2011-03-07,-23.8095
2011-03-25,25.0
2011-03-29,0.0
2011-03-31,0.0
2011-04-01,-30.0
2011-04-04,-21.4286
2011-04-05,-32.7273
2011-04-06,37.8378
2011-04-13,-1.9607999999999999
2011-05-03,30.0
2011-05-25,-46.1538
2011-05-27,0.0
2011-05-31,-42.8571
2011-06-01,50.0
2011-06-03,53.3333
2011-06-06,0.0
2011-06-07,0.0
2011-06-09,-56.5217
2011-06-15,0.0
2011-06-29,152.5
2011-07-05,-20.7921
2011-07-07,2.5
2011-07-13,21.9512
2011-07-21,0.0
2011-08-17,0.0
2011-11-11,12.0
2011-11-14,0.0
2011-12-14,50.0
2011-12-15,0.0
2011-12-29,-22.619
2011-12-30,0.0
2012-01-17,0.0
2012-01-26,23.0769
2012-01-30,-18.75
2012-02-01,1.5385
2012-02-03,-1.5152
2012-02-10,7.6923
2012-03-27,-42.8571
2012-11-15,-37.5
2012-12-11,0.0
2012-12-27,-20.0
2013-01-16,-35.0
2013-01-24,92.3077
2013-01-31,80.0
2013-02-01,35.5556
2013-02-04,22.9508
2013-02-06,0.0
2013-03-06,-6.6667
2013-06-03,-14.2857
2013-06-27,0.0
2013-07-15,-50.0
2013-07-18,66.6667
2013-07-19,0.0
2013-07-24,-48.0
2013-08-01,34.6154
2013-08-06,0.0
2013-08-12,0.0
2013-08-23,42.8571
2013-09-05,-28.0
2013-10-14,36.1111
2013-11-05,2.0408
2013-11-08,-54.0
2013-11-14,73.913
2013-12-26,-47.5
2013-12-27,-11.9048
2014-01-10,83.7838
2014-01-15,-45.5882
2014-01-23,83.7838
2014-01-27,-45.5882
2014-02-27,83.7838
2014-03-03,0.0
2014-03-04,11.7647
2014-03-14,57.8947
2014-03-26,-8.3333
2014-03-27,0.0
2014-04-01,0.0
2014-04-14,0.0
2014-05-01,-9.0909
2014-05-20,14.0
2014-06-12,-12.2807
2014-06-13,30.0
2014-07-10,52.3077
2014-07-31,-14.1414
2014-08-05,17.647100000000002
2014-08-11,-50.0
2014-08-14,0.0
2014-09-23,76.0
2014-10-01,-9.0909
2014-10-08,0.0
2014-11-12,-25.0
2015-01-06,-8.3333
2015-01-08,0.0
2015-02-03,27.2727
2015-02-12,0.0
2015-02-17,21.4286
2015-02-19,0.0
2015-02-27,-0.0147
2015-03-23,-39.9912
2015-03-25,0.0
2015-04-06,33.3333
2015-04-17,-25.0
2015-04-20,9.8039
2015-04-21,25.0
2015-06-19,-21.4286
2015-06-29,0.0
2015-06-30,-9.0909
2015-07-31,8.0
2015-08-21,-16.6667
2015-08-25,0.0
2015-08-26,0.0
2015-08-28,0.0
2015-09-29,11.1111
2015-09-30,10.0
2015-10-09,10.9091
2015-10-13,1.6393
2015-10-28,37.0968
2015-11-06,-29.4118
2015-11-09,0.0
2016-01-21,108.3333
2016-03-15,-43.0
2016-04-14,40.3509
2016-06-03,-28.2
2016-06-29,-16.4345
2016-07-07,0.0
2016-08-25,-14.5833
2016-08-29,12.1951
2016-09-20,-10.8696
2016-12-13,-2.3415
2016-12-20,-2.5974
2016-12-21,2.5641
2016-12-22,4.9
2016-12-23,0.0953
2016-12-27,11.9048
2016-12-30,0.0
2017-01-05,-2.1277
2017-01-09,-6.9565
2017-02-09,12.1484
2017-03-17,-1.0406
2017-07-05,1.0526
2017-07-13,-4.1667
2017-07-25,4.3478
2017-08-09,-8.3333
2017-08-10,6.8182
2017-09-08,6.383
2017-09-25,-3.2
2017-09-28,4.5463000000000005
2017-11-10,-5.1391
2017-11-27,5.8333
2017-11-30,18.0315
2017-12-28,-12.9286
2018-01-22,14.924900000000001
2018-01-25,1.6667
2018-01-29,4.918
2018-02-08,3.75
2018-02-16,1.2048
2018-02-23,4.1667
2018-02-27,-5.1429
2018-03-09,5.4217
2018-03-23,-10.3943
2018-04-05,14.7886
2018-04-11,22.2222
2018-04-12,-24.9909
2018-04-26,-3.036
2018-05-01,-5.0059
2018-05-03,2.9605
2018-05-04,0.639
2018-05-07,0.0
2018-05-08,0.0
2018-05-10,1.5873
2018-05-30,0.0
2018-06-22,3.125
2018-06-26,-1.5152
2018-07-02,0.0
2018-07-06,-2.7692
2018-07-19,2.6898999999999997
2018-07-20,4.7766
2018-07-24,0.0
2018-07-25,0.0
2018-08-16,0.5882
2018-08-20,5.2632
2018-09-17,-5.0
2018-09-28,0.0
2018-10-03,0.0
2018-10-18,0.0
2018-10-24,0.1754
2018-10-30,-0.1751
2018-11-06,-0.2924
2018-11-07,4.6921
2018-12-04,-4.7619
2018-12-06,-0.2941
2018-12-10,0.295
2018-12-14,5.8824
2018-12-21,2.2222
2019-01-28,0.0
2019-02-14,-4.8913
2019-02-26,0.0
2019-02-27,0.0
2019-03-05,0.0
2019-03-18,0.9143
2019-03-22,0.2265
2019-04-02,-1.1299
2019-04-15,-0.5714
2019-04-24,2.5862
2019-04-29,-0.5602
2019-05-13,-1.4085
2019-05-14,0.0
2019-06-03,-1.4285999999999999
2019-06-20,0.0
2019-07-08,-1.4493
2019-07-30,0.0
2019-08-21,-2.9412000000000003
2019-08-29,-0.6061
2019-09-10,-2.439
2019-10-08,-6.25
2019-11-04,-1.3333
2019-11-13,0.675
2019-11-22,0.0007
2019-11-27,0.6711
2019-12-09,0.0
2019-12-17,-0.6667
2019-12-18,0.6711
2020-01-31,-5.0
2020-02-04,5.2632
2020-02-12,0.0
2020-02-20,1.3333
2020-03-04,-3.2895
2020-03-05,-1.3605
2020-03-11,-4.8276
2020-03-12,0.0
2020-03-13,3.2609
2020-03-16,-5.2632
2020-03-19,-3.7037
2020-03-23,0.7692
2020-04-03,-4.5802
2020-04-08,4.0008
2020-04-13,-0.0008
2020-04-22,-2.3077
2020-04-24,3.1496
2020-05-11,-1.145
2020-05-15,-7.3359
2020-05-18,8.3333
2020-05-21,6.1538
2020-06-15,-5.7971
2020-06-30,3.8462
2020-07-06,0.0
