ticker,DOC US Equity
2013-12-10,0.1721
2013-12-11,0.2577
2013-12-12,-0.5998
2013-12-13,-0.3448
2013-12-16,3.3737
2013-12-17,0.4184
2013-12-18,2.75
2013-12-19,0.6488
2013-12-20,2.3368
2013-12-23,0.7874
2013-12-24,-0.7031
2013-12-26,-0.0787
2013-12-27,-0.1575
2013-12-30,-1.7349999999999999
2013-12-31,2.2472
2014-01-02,-1.3344
2014-01-03,2.148
2014-01-06,-0.4673
2014-01-07,0.7825
2014-01-08,-0.3106
2014-01-09,-0.3115
2014-01-10,0.3906
2014-01-13,-0.0778
2014-01-14,1.2461
2014-01-15,1.0
2014-01-16,0.1523
2014-01-17,-1.1407
2014-01-21,0.7692
2014-01-22,-2.4809
2014-01-23,1.0359
2014-01-24,-1.4196
2014-01-27,-0.64
2014-01-28,0.9662
2014-01-29,-1.6745999999999999
2014-01-30,0.2433
2014-01-31,0.2427
2014-02-03,-2.4213
2014-02-04,1.6543
2014-02-05,-1.2205
2014-02-06,2.3064
2014-02-07,0.3221
2014-02-10,2.3274
2014-02-11,0.0784
2014-02-12,-0.1567
2014-02-13,-0.471
2014-02-14,0.2366
2014-02-18,1.2589000000000001
2014-02-19,0.0777
2014-02-20,0.6211
2014-02-21,0.463
2014-02-24,2.3041
2014-02-25,-0.6006
2014-02-26,1.1329
2014-02-27,-0.1494
2014-02-28,0.1496
2014-03-03,0.5975
2014-03-04,2.5241
2014-03-05,-1.231
2014-03-06,-1.8328
2014-03-07,-1.0456
2014-03-10,-1.1320999999999999
2014-03-11,1.145
2014-03-12,0.9811
2014-03-13,-1.1958
2014-03-14,-0.5295
2014-03-17,0.5323
2014-03-18,0.2269
2014-03-19,0.1509
2014-03-20,-0.1507
2014-03-21,0.9057
2014-03-24,1.3463
2014-03-25,1.107
2014-03-26,-1.6787999999999998
2014-03-27,0.297
2014-03-28,0.9623
2014-03-31,2.0528
2014-04-01,-0.5747
2014-04-02,0.7225
2014-04-03,-1.5782
2014-04-04,-0.656
2014-04-07,-0.2201
2014-04-08,-0.0735
2014-04-09,0.9198
2014-04-10,-1.4826
2014-04-11,-0.0752
2014-04-14,0.2259
2014-04-15,-0.5259
2014-04-16,1.6616
2014-04-17,-0.5944
2014-04-21,1.7936999999999999
2014-04-22,-0.7342
2014-04-23,-1.4793
2014-04-24,0.4505
2014-04-25,0.1495
2014-04-28,2.5373
2014-04-29,0.2183
2014-04-30,-0.3631
2014-05-01,-1.2391
2014-05-02,1.845
2014-05-05,-0.5797
2014-05-06,0.2187
2014-05-07,-5.6
2014-05-08,0.3082
2014-05-09,2.0737
2014-05-12,-1.5800999999999998
2014-05-13,-0.9939
2014-05-14,0.2317
2014-05-15,-0.6934
2014-05-16,0.4655
2014-05-19,0.0
2014-05-20,-2.8571
2014-05-21,1.4308
2014-05-22,0.627
2014-05-23,1.1682
2014-05-27,3.0023
2014-05-28,0.299
2014-05-29,0.3726
2014-05-30,2.5241
2014-06-02,0.3621
2014-06-03,0.8658
2014-06-04,1.9313
2014-06-05,1.8947
2014-06-06,-0.8264
2014-06-09,-0.5556
2014-06-10,-1.2570000000000001
2014-06-11,0.3536
2014-06-12,0.0705
2014-06-13,0.3521
2014-06-16,-0.4211
2014-06-17,-0.0705
2014-06-18,0.0
2014-06-19,0.141
2014-06-20,1.5493000000000001
2014-06-23,-1.5257
2014-06-24,-0.0704
2014-06-25,-0.1409
2014-06-26,0.494
2014-06-27,1.8258
2014-06-30,-0.7586
2014-07-01,0.6949
2014-07-02,-0.6211
2014-07-03,-0.9722
2014-07-07,-0.9116
2014-07-08,0.4954
2014-07-09,2.9577
2014-07-10,-1.2312
2014-07-11,-0.6233
2014-07-14,0.3484
2014-07-15,0.0
2014-07-16,0.3125
2014-07-17,0.8439
2014-07-18,2.371
2014-07-21,0.2725
2014-07-22,-0.6114
2014-07-23,-0.2734
2014-07-24,-0.6854
2014-07-25,-2.3464
2014-07-28,1.9788000000000001
2014-07-29,-2.0097
2014-07-30,-0.4243
2014-07-31,0.0
2014-08-01,0.2841
2014-08-04,-0.3541
2014-08-05,0.2132
2014-08-06,1.6312
2014-08-07,-0.2094
2014-08-08,0.2797
2014-08-11,0.0
2014-08-12,0.0
2014-08-13,-1.1855
2014-08-14,1.3409
2014-08-15,0.4178
2014-08-18,0.1387
2014-08-19,-0.4155
2014-08-20,1.4604
2014-08-21,-0.4798
2014-08-22,1.2397
2014-08-25,1.3605
2014-08-26,-1.0067
2014-08-27,-0.0678
2014-08-28,-0.5427
2014-08-29,1.0232
2014-09-02,0.0
2014-09-03,-1.688
2014-09-04,-1.2363
2014-09-05,0.6259
2014-09-08,0.6911
2014-09-09,-1.9904
2014-09-10,-0.2101
2014-09-11,-0.1404
2014-09-12,-1.6162999999999998
2014-09-15,-1.2143
2014-09-16,0.6508
2014-09-17,-0.5747
2014-09-18,-0.2168
2014-09-19,0.5793
2014-09-22,-0.576
2014-09-23,-0.3621
2014-09-24,0.0
2014-09-25,-0.1453
2014-09-26,2.2561999999999998
2014-09-29,-1.21
2014-09-30,-1.1527
2014-10-01,0.5102
2014-10-02,-0.0725
2014-10-03,-0.1451
2014-10-06,0.9448
2014-10-07,-1.3679000000000001
2014-10-08,2.7007
2014-10-09,-0.6397
2014-10-10,-1.3591
2014-10-13,0.8702
2014-10-14,2.0129
2014-10-15,0.2467
2014-10-16,2.3571
2014-10-17,-0.6978
2014-10-20,0.773
2014-10-21,0.4184
2014-10-22,0.2083
2014-10-23,2.2869
2014-10-24,0.7453
2014-10-27,0.7397
2014-10-28,0.0
2014-10-29,-0.267
2014-10-30,0.4016
2014-10-31,2.2667
2014-11-03,0.9778
2014-11-04,-0.581
2014-11-05,-0.4545
2014-11-06,1.1089
2014-11-07,-0.1935
2014-11-10,-0.0646
2014-11-11,-0.7762
2014-11-12,-0.1956
2014-11-13,2.482
2014-11-14,1.7208
2014-11-17,-1.7544
2014-11-18,1.2755
2014-11-19,-2.8967
2014-11-20,0.7134
2014-11-21,-0.8371
2014-11-24,0.2597
2014-11-25,-0.2591
2014-11-26,0.8442
2014-11-28,-0.4507
2014-12-01,-1.4877
2014-12-02,1.3789
2014-12-03,0.1295
2014-12-04,0.7115
2014-12-05,0.1927
2014-12-08,0.7692
2014-12-09,-0.3181
2014-12-10,-0.1914
2014-12-11,0.3197
2014-12-12,-0.0637
2014-12-15,-0.1913
2014-12-16,0.3834
2014-12-17,3.1189999999999998
2014-12-18,1.358
2014-12-19,0.4263
2014-12-22,2.0619
2014-12-23,-0.9507
2014-12-24,0.0
2014-12-26,0.7199
2014-12-29,0.0
2014-12-30,-0.7147
2014-12-31,-0.4199
2015-01-02,0.9036
2015-01-05,0.9552
2015-01-06,0.0591
2015-01-07,1.4184
2015-01-08,-0.9324
2015-01-09,0.5882
2015-01-12,0.8187
2015-01-13,-1.9722
2015-01-14,-1.5385
2015-01-15,1.2019
2015-01-16,0.8907
2015-01-20,0.2943
2015-01-21,0.6749
2015-01-22,1.2995
2015-01-23,-0.9913
2015-01-26,1.8256999999999999
2015-01-27,3.2389
2015-01-28,-1.0084
2015-01-29,0.3962
2015-01-30,-0.5637
2015-02-02,-2.2676
2015-02-03,0.058
2015-02-04,-1.5072
2015-02-05,0.0
2015-02-06,-1.6480000000000001
2015-02-09,-1.1969
2015-02-10,-0.424
2015-02-11,-0.6691
2015-02-12,1.7146
2015-02-13,1.4449
2015-02-17,-2.0772
2015-02-18,0.4848
2015-02-19,-1.146
2015-02-20,0.8542
2015-02-23,0.0
2015-02-24,-0.9074
2015-02-25,0.1221
2015-02-26,0.122
2015-02-27,0.1827
2015-03-02,0.9119
2015-03-03,-1.506
2015-03-04,0.4893
2015-03-05,-0.426
2015-03-06,-2.9951
2015-03-09,0.126
2015-03-10,1.4475
2015-03-11,-0.1861
2015-03-12,1.8024
2015-03-13,1.0989
2015-03-16,1.4493
2015-03-17,0.0
2015-03-18,1.369
2015-03-19,0.4698
2015-03-20,3.7989
2015-03-23,-0.1126
2015-03-24,-0.2818
2015-03-25,-1.8089
2015-03-26,-0.1727
2015-03-27,0.692
2015-03-30,1.3746
2015-03-31,-0.5085
2015-04-01,0.2839
2015-04-02,-0.2265
2015-04-06,0.5675
2015-04-07,-0.6208
2015-04-08,1.3629
2015-04-09,-0.8403
2015-04-10,-0.9605
2015-04-13,-1.0268
2015-04-14,0.0576
2015-04-15,0.0864
2015-04-16,1.2245
2015-04-17,-1.0945
2015-04-20,0.1747
2015-04-21,2.2093
2015-04-22,0.3982
2015-04-23,-0.7365
2015-04-24,0.4566
2015-04-27,-0.2841
2015-04-28,0.114
2015-04-29,-3.2442
2015-04-30,-2.3529
2015-05-01,0.0602
2015-05-04,0.7827
2015-05-05,-1.2545
2015-05-06,-1.3309
2015-05-07,1.4715
2015-05-08,0.2417
2015-05-11,-0.9644
2015-05-12,0.0609
2015-05-13,-0.8516
2015-05-14,1.7791000000000001
2015-05-15,0.4219
2015-05-18,0.06
2015-05-19,0.12
2015-05-20,0.2996
2015-05-21,-0.7766
2015-05-22,-0.6623
2015-05-26,0.0
2015-05-27,0.3636
2015-05-28,-1.9324
2015-05-29,-1.1084
2015-06-01,1.4321
2015-06-02,-0.4911
2015-06-03,0.1851
2015-06-04,-0.1847
2015-06-05,-0.7403
2015-06-08,-0.0622
2015-06-09,-0.4975
2015-06-10,0.3125
2015-06-11,-0.4984
2015-06-12,0.0626
2015-06-15,-2.0651
2015-06-16,0.7029
2015-06-17,0.0
2015-06-18,0.6345
2015-06-19,0.1892
2015-06-22,-0.5035
2015-06-23,-2.1505
2015-06-24,-1.0343
2015-06-25,-1.241
2015-06-26,-0.5952
2015-06-29,0.3327
2015-06-30,1.8568
2015-07-01,1.4323000000000001
2015-07-02,1.027
2015-07-06,1.3977
2015-07-07,0.7519
2015-07-08,0.4353
2015-07-09,-1.4241
2015-07-10,1.005
2015-07-13,0.2488
2015-07-14,-0.3102
2015-07-15,-0.7156
2015-07-16,2.2886
2015-07-17,0.3108
2015-07-20,-0.062
2015-07-21,-0.434
2015-07-22,0.8095
2015-07-23,-0.803
2015-07-24,-0.6227
2015-07-27,0.0627
2015-07-28,-0.3757
2015-07-29,0.6285
2015-07-30,-0.812
2015-07-31,1.0076
2015-08-03,0.2494
2015-08-04,-0.9328
2015-08-05,-0.9416
2015-08-06,-0.8872
2015-08-07,0.3836
2015-08-10,-3.2484
2015-08-11,1.5142
2015-08-12,-0.2594
2015-08-13,-0.5852
2015-08-14,1.5043
2015-08-17,1.1598
2015-08-18,1.8471
2015-08-19,-0.2502
2015-08-20,0.0
2015-08-21,-2.3197
2015-08-24,-6.9961
2015-08-25,-0.3451
2015-08-26,0.4155
2015-08-27,0.9655
2015-08-28,-0.2732
2015-08-31,-0.6849
2015-09-01,-0.6897
2015-09-02,0.4861
2015-09-03,-0.6911
2015-09-04,-2.1573
2015-09-08,1.4224999999999999
2015-09-09,-0.9818
2015-09-10,-0.3541
2015-09-11,0.4975
2015-09-14,0.6365
2015-09-15,1.3352
2015-09-16,1.1789
2015-09-17,2.6731
2015-09-18,2.6035
2015-09-21,0.0
2015-09-22,-0.4554
2015-09-23,0.8497
2015-09-24,-0.8425
2015-09-25,-0.1307
2015-09-28,-2.0942
2015-09-29,0.4679
2015-09-30,0.3992
2015-10-01,-0.3313
2015-10-02,0.8644
2015-10-05,1.1865999999999999
2015-10-06,-0.3257
2015-10-07,1.634
2015-10-08,1.4148
2015-10-09,0.2536
2015-10-12,0.5693
2015-10-13,-0.7547
2015-10-14,-2.1229
2015-10-15,2.9566
2015-10-16,1.2763
2015-10-19,1.8904
2015-10-20,0.3711
2015-10-21,-0.4929
2015-10-22,1.1146
2015-10-23,-2.1433
2015-10-26,0.5632
2015-10-27,1.0579
2015-10-28,-0.3079
2015-10-29,-0.803
2015-10-30,-0.4981
2015-11-02,-0.2503
2015-11-03,-0.5646
2015-11-04,-0.1893
2015-11-05,0.6321
2015-11-06,-1.8216
2015-11-09,-2.1753
2015-11-10,1.7005
2015-11-11,-1.2862
2015-11-12,-0.7818
2015-11-13,-0.4596
2015-11-16,1.2533
2015-11-17,0.7818
2015-11-18,0.1939
2015-11-19,0.4516
2015-11-20,1.991
2015-11-23,0.3778
2015-11-24,0.0
2015-11-25,0.6274
2015-11-27,0.6858
2015-11-30,-0.8669
2015-12-01,1.2492
2015-12-02,-1.7890000000000001
2015-12-03,-2.0101
2015-12-04,1.7308
2015-12-07,-1.0082
2015-12-08,1.846
2015-12-09,-1.0
2015-12-10,-0.5682
2015-12-11,0.0635
2015-12-14,0.1269
2015-12-15,1.0773
2015-12-16,1.1285
2015-12-17,1.7979
2015-12-18,-0.4872
2015-12-21,0.1836
2015-12-22,1.7715
2015-12-23,0.6002
2015-12-24,-0.895
2015-12-28,1.0235
2015-12-29,1.0131000000000001
2015-12-30,0.118
2015-12-31,-0.6482
2016-01-04,-1.1862
2016-01-05,2.581
2016-01-06,-2.048
2016-01-07,-2.2103
2016-01-08,-0.672
2016-01-11,1.968
2016-01-12,-0.1206
2016-01-13,-1.1171
2016-01-14,-0.4334
2016-01-15,-0.5597
2016-01-19,2.439
2016-01-20,-3.1746
2016-01-21,2.7112
2016-01-22,2.7624
2016-01-25,0.1195
2016-01-26,2.148
2016-01-27,-0.7593
2016-01-28,-1.0594
2016-01-29,1.5467
2016-02-01,0.8787
2016-02-02,-0.1161
2016-02-03,1.5116
2016-02-04,0.0
2016-02-05,-0.9164
2016-02-08,-0.9249
2016-02-09,-4.259
2016-02-10,0.7313
2016-02-11,-0.9074
2016-02-12,0.7937
2016-02-16,1.8171
2016-02-17,-0.1785
2016-02-18,-0.7151
2016-02-19,3.2413
2016-02-22,0.5233
2016-02-23,0.7519
2016-02-24,-0.5741
2016-02-25,2.3672
2016-02-26,-0.6768
2016-02-29,-2.4418
2016-03-01,1.3388
2016-03-02,1.3211
2016-03-03,0.1701
2016-03-04,0.7357
2016-03-07,0.2247
2016-03-08,-2.6906
2016-03-09,1.0369
2016-03-10,-1.3113000000000001
2016-03-11,0.751
2016-03-14,2.6376
2016-03-15,0.3911
2016-03-16,1.5025
2016-03-17,0.4934
2016-03-18,-0.7638
2016-03-21,0.055
2016-03-22,0.3297
2016-03-23,-1.2596
2016-03-24,1.1647
2016-03-28,0.1645
2016-03-29,3.2293
2016-03-30,-1.6172
2016-03-31,1.3639000000000001
2016-04-01,-1.2379
2016-04-04,1.3624
2016-04-05,-0.7527
2016-04-06,-0.6501
2016-04-07,-0.2181
2016-04-08,1.2022
2016-04-11,0.324
2016-04-12,0.6997
2016-04-13,-1.4431
2016-04-14,-0.2169
2016-04-15,0.5435
2016-04-18,0.3243
2016-04-19,1.1315
2016-04-20,-2.7171
2016-04-21,-2.1358
2016-04-22,1.0632
2016-04-25,1.1074
2016-04-26,0.0
2016-04-27,-0.0548
2016-04-28,0.274
2016-04-29,-0.929
2016-05-02,1.1583
2016-05-03,0.3272
2016-05-04,2.6087
2016-05-05,0.0
2016-05-06,2.3305
2016-05-09,1.2422
2016-05-10,-0.818
2016-05-11,-1.0309
2016-05-12,-0.7812
2016-05-13,0.9974
2016-05-16,0.052
2016-05-17,-1.4545
2016-05-18,-1.2124
2016-05-19,-0.6937
2016-05-20,0.8598
2016-05-23,0.1598
2016-05-24,0.6915
2016-05-25,-0.9509
2016-05-26,1.0667
2016-05-27,0.5277
2016-05-31,-0.315
2016-06-01,1.6851
2016-06-02,1.0357
2016-06-03,1.3326
2016-06-06,-1.8715000000000002
2016-06-07,0.4639
2016-06-08,0.1026
2016-06-09,1.3839000000000001
2016-06-10,0.455
2016-06-13,0.4529
2016-06-14,-0.6012
2016-06-15,1.4617
2016-06-16,0.5464
2016-06-17,0.6917
2016-06-20,-0.2453
2016-06-21,-0.1476
2016-06-22,-1.0345
2016-06-23,0.5475
2016-06-24,1.7327
2016-06-27,1.8005
2016-06-28,1.5295999999999998
2016-06-29,-0.6121
2016-06-30,0.5921
2016-07-01,0.9043
2016-07-05,0.3774
2016-07-06,-0.5639
2016-07-07,-0.7561
2016-07-08,1.8571
2016-07-11,0.3273
2016-07-12,-1.6309
2016-07-13,0.379
2016-07-14,-1.5101
2016-07-15,0.1437
2016-07-18,0.3828
2016-07-19,0.572
2016-07-20,0.0
2016-07-21,-0.3791
2016-07-22,1.2845
2016-07-25,-1.0803
2016-07-26,0.1425
2016-07-27,-0.1897
2016-07-28,2.1378
2016-07-29,1.0233
2016-08-01,-0.3223
2016-08-02,-0.7852
2016-08-03,-2.8864
2016-08-04,0.9588
2016-08-05,-0.0475
2016-08-08,-1.9002
2016-08-09,1.4527999999999999
2016-08-10,1.2411
2016-08-11,-0.9901
2016-08-12,1.7619
2016-08-15,-1.825
2016-08-16,-1.4776
2016-08-17,0.9192
2016-08-18,0.4314
2016-08-19,-0.716
2016-08-22,1.4904
2016-08-23,0.9948
2016-08-24,-0.1876
2016-08-25,0.9868
2016-08-26,-2.6524
2016-08-29,2.3423
2016-08-30,-0.1868
2016-08-31,0.1872
2016-09-01,-0.2335
2016-09-02,-0.4682
2016-09-06,2.3989
2016-09-07,1.1484
2016-09-08,-1.317
2016-09-09,-6.7188
2016-09-12,0.6413
2016-09-13,-2.451
2016-09-14,0.0
2016-09-15,1.0553
2016-09-16,0.8951
2016-09-19,2.3657
2016-09-20,1.0111
2016-09-21,2.0496
2016-09-22,1.7282
2016-09-23,0.0918
2016-09-26,-0.1376
2016-09-27,-1.1943
2016-09-28,0.8833
2016-09-29,-0.2304
2016-09-30,-0.5081
2016-10-03,-2.4141
2016-10-04,-2.1646
2016-10-05,-3.5398
2016-10-06,0.051
2016-10-07,0.1528
2016-10-10,0.8138
2016-10-11,-0.8073
2016-10-12,1.4751
2016-10-13,1.8045
2016-10-14,-0.7386
2016-10-17,0.248
2016-10-18,1.2865
2016-10-19,-0.8793
2016-10-20,0.2464
2016-10-21,0.295
2016-10-24,0.6863
2016-10-25,-0.0974
2016-10-26,-2.729
2016-10-27,-2.6052
2016-10-28,-0.2058
2016-10-31,1.9072
2016-11-01,-2.5797
2016-11-02,-3.9459999999999997
2016-11-03,-1.8378
2016-11-04,2.1476
2016-11-07,3.2884
2016-11-08,-0.1044
2016-11-09,-5.3292
2016-11-10,-3.5872
2016-11-11,1.6600000000000001
2016-11-14,1.8580999999999999
2016-11-15,-0.9397
2016-11-16,0.3906
2016-11-17,-0.8338
2016-11-18,0.6166
2016-11-21,0.2786
2016-11-22,0.8889
2016-11-23,0.826
2016-11-25,0.9831
2016-11-28,-0.7031
2016-11-29,0.9259
2016-11-30,-2.2126
2016-12-01,-3.0905
2016-12-02,1.3098
2016-12-05,0.787
2016-12-06,0.8366
2016-12-07,2.5996
2016-12-08,1.5633
2016-12-09,0.3715
2016-12-12,0.2644
2016-12-13,-0.3165
2016-12-14,-3.3862
2016-12-15,-1.3143
2016-12-16,2.3862
2016-12-19,2.3848
2016-12-20,-0.5294
2016-12-21,-1.5966
2016-12-22,-0.8112
2016-12-23,0.7088
2016-12-27,0.7038
2016-12-28,-0.8065
2016-12-29,1.897
2016-12-30,0.8511
2017-01-03,0.0264
2017-01-04,1.7609
2017-01-05,0.2098
2017-01-06,-0.9942
2017-01-09,-1.0571
2017-01-10,-0.7479
2017-01-11,-0.3767
2017-01-12,1.4586999999999999
2017-01-13,-0.0532
2017-01-17,1.4385
2017-01-18,-0.105
2017-01-19,-1.5773000000000001
2017-01-20,0.2671
2017-01-23,1.3319
2017-01-24,-0.0526
2017-01-25,-0.8417
2017-01-26,-0.7958
2017-01-27,-0.4813
2017-01-30,-0.6985
2017-01-31,0.3788
2017-02-01,-1.8329
2017-02-02,2.4163
2017-02-03,0.5898
2017-02-06,-0.3731
2017-02-07,-0.107
2017-02-08,0.5356
2017-02-09,0.1598
2017-02-10,1.3298
2017-02-13,0.1575
2017-02-14,-1.1006
2017-02-15,0.212
2017-02-16,2.221
2017-02-17,0.3621
2017-02-21,0.9794
2017-02-22,0.4594
2017-02-23,1.1687
2017-02-24,0.9041
2017-02-27,0.0
2017-02-28,-0.8462
2017-03-01,-0.6526
2017-03-02,0.0
2017-03-03,0.0505
2017-03-06,-0.8081
2017-03-07,-0.1018
2017-03-08,-2.7523
2017-03-09,-1.5723
2017-03-10,0.639
2017-03-13,0.0
2017-03-14,-2.5926
2017-03-15,2.0098
2017-03-16,0.1597
2017-03-17,1.1164
2017-03-20,-0.6835
2017-03-21,-0.2118
2017-03-22,1.1671
2017-03-23,1.1536
2017-03-24,0.8813
2017-03-27,0.5139
2017-03-28,0.9714
2017-03-29,0.0506
2017-03-30,0.0506
2017-03-31,0.5058
2017-04-03,0.8807
2017-04-04,-1.11
2017-04-05,-0.3061
2017-04-06,0.5629
2017-04-07,1.5776
2017-04-10,0.3507
2017-04-11,0.7988
2017-04-12,-0.4953
2017-04-13,-0.5475
2017-04-17,1.2513
2017-04-18,0.6426
2017-04-19,-0.1473
2017-04-20,-0.0492
2017-04-21,-0.0492
2017-04-24,-1.6248
2017-04-25,0.6507
2017-04-26,-1.0443
2017-04-27,-0.1508
2017-04-28,-1.1575
2017-05-01,-0.0509
2017-05-02,-1.9358
2017-05-03,-1.1429
2017-05-04,-0.1051
2017-05-05,1.3677000000000001
2017-05-08,-0.3114
2017-05-09,-0.7288
2017-05-10,1.4158
2017-05-11,1.1375
2017-05-12,1.1759
2017-05-15,1.1622
2017-05-16,-0.6993
2017-05-17,0.3521
2017-05-18,1.1028
2017-05-19,1.0907
2017-05-22,0.6376
2017-05-23,0.1462
2017-05-24,0.0973
2017-05-25,-0.4375
2017-05-26,-1.123
2017-05-30,-0.1975
2017-05-31,0.6432
2017-06-01,1.4258
2017-06-02,1.6966
2017-06-05,-0.1907
2017-06-06,-0.9551
2017-06-07,-0.0964
2017-06-08,-0.5792
2017-06-09,0.6311
2017-06-12,1.7366000000000001
2017-06-13,-0.4267
2017-06-14,-0.0476
2017-06-15,0.2859
2017-06-16,0.8076
2017-06-19,0.1414
2017-06-20,0.1882
2017-06-21,0.4227
2017-06-22,0.608
2017-06-23,0.6044
2017-06-26,0.7394
2017-06-27,-1.2844
2017-06-28,0.3717
2017-06-29,-7.3148
2017-06-30,1.7686
2017-07-03,0.7944
2017-07-05,-0.6897
2017-07-06,-4.1171
2017-07-07,-1.6037
2017-07-10,-3.1546
2017-07-11,-0.6515
2017-07-12,1.2568
2017-07-13,-0.054
2017-07-14,0.486
2017-07-17,0.1612
2017-07-18,-1.1803
2017-07-19,1.6287
2017-07-20,-0.3205
2017-07-21,0.0536
2017-07-24,-0.5356
2017-07-25,-0.1616
2017-07-26,-0.2157
2017-07-27,-0.0541
2017-07-28,-0.1622
2017-07-31,0.8667
2017-08-01,-0.9667
2017-08-02,-1.1388
2017-08-03,1.0422
2017-08-04,-0.7058
2017-08-07,-0.1093
2017-08-08,-1.3136
2017-08-09,0.2219
2017-08-10,-0.7194
2017-08-11,-0.1115
2017-08-14,1.7856999999999998
2017-08-15,-0.8224
2017-08-16,0.1106
2017-08-17,0.3865
2017-08-18,-1.3201
2017-08-21,1.1706
2017-08-22,0.1653
2017-08-23,0.275
2017-08-24,0.8777
2017-08-25,0.1088
2017-08-28,-0.4345
2017-08-29,-0.4364
2017-08-30,0.8219
2017-08-31,1.7934999999999999
2017-09-01,-0.3203
2017-09-05,0.5892
2017-09-06,-0.0532
2017-09-07,0.4795
2017-09-08,0.0
2017-09-11,0.3712
2017-09-12,-1.9017
2017-09-13,-0.4847
2017-09-14,0.487
2017-09-15,0.9155
2017-09-18,-0.2668
2017-09-19,-1.0166
2017-09-20,-1.1351
2017-09-21,-0.2734
2017-09-22,-0.9868
2017-09-25,-0.2215
2017-09-26,-0.8324
2017-09-27,-2.1265
2017-09-28,1.7153
2017-09-29,-0.3373
2017-10-02,0.3384
2017-10-03,0.2847
2017-10-04,-0.0568
2017-10-05,0.0568
2017-10-06,0.3407
2017-10-09,0.0
2017-10-10,-0.1132
2017-10-11,-0.1133
2017-10-12,2.3823
2017-10-13,0.1662
2017-10-16,-0.3319
2017-10-17,0.222
2017-10-18,-0.4983
2017-10-19,-0.8347
2017-10-20,0.6173
2017-10-23,-0.6135
2017-10-24,-1.8519
2017-10-25,-0.4002
2017-10-26,-0.6889
2017-10-27,1.2139
2017-10-30,-0.1142
2017-10-31,-0.6289
2017-11-01,0.0
2017-11-02,0.8055
2017-11-03,-1.0274
2017-11-06,1.4994
2017-11-07,0.4545
2017-11-08,1.8665
2017-11-09,0.4442
2017-11-10,1.1056
2017-11-13,-0.6561
2017-11-14,0.1101
2017-11-15,-1.0995
2017-11-16,0.8894
2017-11-17,0.2755
2017-11-20,-0.1099
2017-11-21,1.0451
2017-11-22,0.0544
2017-11-24,0.3808
2017-11-27,0.0542
2017-11-28,-0.0542
2017-11-29,-1.6802000000000001
2017-11-30,-1.4884
2017-12-01,0.6156
2017-12-04,-0.6674
2017-12-05,-0.056
2017-12-06,0.2241
2017-12-07,0.2236
2017-12-08,0.502
2017-12-11,0.111
2017-12-12,0.388
2017-12-13,1.9325999999999999
2017-12-14,-0.3792
2017-12-15,1.5226
2017-12-18,1.339
2017-12-19,-3.5941
2017-12-20,-2.5219
2017-12-21,-0.7874
2017-12-22,0.3968
2017-12-26,1.4681
