ticker,WIZP US Equity
2013-03-19,0.0
2013-03-21,-12.0
2013-03-22,27.2727
2013-03-27,-27.8571
2013-03-28,46.5347
2013-04-04,-39.1892
2013-04-08,11.1111
2013-04-17,-5.6125
2013-04-22,64.2167
2013-05-31,-40.6452
2013-06-03,59.7826
2013-07-18,-21.7687
2013-07-19,15.6522
2013-07-22,5.2632
2013-08-02,-28.5714
2013-08-05,27.0
2013-09-11,4.9869
2013-09-12,-16.6667
2013-09-16,0.0
2013-10-01,4.0
2013-10-08,-5.7692
2013-10-16,-2.0408
2013-10-23,-6.25
2013-10-29,11.3333
2013-10-30,16.7665
2013-10-31,5.1282
2013-11-04,1.626
2013-11-20,-4.0
2013-12-11,1.6667
2013-12-18,-1.6393
2013-12-19,-2.1667
2013-12-20,2.385
2013-12-23,0.0
2013-12-26,-8.4859
2013-12-30,-77.2727
2013-12-31,52.0
2014-01-02,51.5789
2014-01-03,-23.2639
2014-01-06,-6.3347999999999995
2014-01-07,8.6957
2014-01-08,-8.0
2014-01-13,-3.3816
2014-01-15,-5.0
2014-02-11,5.2632
2014-02-27,-1.0
2014-03-14,-1.5152
2014-03-24,-12.8205
2014-03-25,8.8235
2014-03-26,0.0
2014-06-30,-5.4054
2014-08-06,-28.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-05,-19.8413
2014-10-03,-24.7525
2014-11-20,32.8947
2014-11-21,-40.5941
2014-11-24,33.3333
2014-11-25,6.25
2014-12-03,17.647100000000002
2014-12-10,0.0
2014-12-23,-10.0
2014-12-29,6.6667
2015-03-16,-47.9167
2015-03-18,0.0
2015-03-19,100.0
2015-03-23,50.0
2015-03-24,-16.6667
2015-03-30,-4.0
2015-03-31,-4.1667
2015-04-20,-39.1304
2015-04-21,50.0
2015-06-19,-4.7619
2015-06-24,0.0
2015-06-26,25.0
2015-06-29,20.0
2015-06-30,26.6667
2015-07-01,0.0
2015-07-09,-47.3684
2015-08-12,0.0
2015-08-14,-45.0
2015-08-17,81.8182
2015-08-20,-65.0
2015-08-21,0.0
2015-08-31,182.8571
2016-05-03,-63.6364
2016-05-05,0.0
2016-05-12,0.0
2016-05-16,177.7778
2016-05-17,1.0
2016-06-08,-9.901
2016-07-22,-39.5604
2016-07-25,0.0
2016-08-03,-18.1818
2016-08-22,122.2222
2017-02-22,-55.0
2017-03-16,-22.2222
2017-03-17,0.0
2017-03-24,28.5714
2017-04-18,-22.2222
2017-04-26,-42.8571
2017-04-27,25.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-03,20.0
2017-05-04,106.6667
2017-05-05,9.4556
2017-05-08,-41.0573
2017-05-09,0.0
2017-05-10,-21.5
2017-05-11,75.1592
2017-05-12,-38.6136
2017-05-16,-7.5527999999999995
2017-05-17,0.0
2017-05-22,0.0
2017-05-23,-13.4962
2017-06-05,-25.5556
2017-06-13,-47.2637
2017-06-15,0.0
2017-08-31,4.717
2017-09-12,19.5495
2017-09-13,50.7159
2017-09-14,0.5
2017-09-19,24.3781
2017-09-20,40.0
2017-09-21,48.5714
2017-09-25,-51.1538
2017-09-26,2.3622
2017-09-27,-19.2308
2017-09-28,-19.0476
2017-09-29,0.0
2017-10-03,0.0
2017-10-23,76.4706
2017-10-24,0.0
2017-10-25,50.0
2017-10-26,-6.6667
2017-10-27,-14.2857
2017-10-30,-38.8889
2017-11-08,25.0
2017-11-10,0.0
2017-11-15,-9.0909
2017-11-20,0.0
2017-11-24,-20.0
2017-11-27,0.0
2017-11-28,-55.0
2017-11-29,0.0
2017-12-04,100.0
2017-12-06,-11.1111
2017-12-13,0.0
2017-12-19,-25.0
2017-12-20,-16.6667
2017-12-27,-10.0
2017-12-28,22.2222
2017-12-29,-36.3636
2018-01-03,21.4286
2018-01-04,-5.8824
2018-01-05,25.0
2018-01-08,50.0
2018-01-09,0.0
2018-01-10,-5.3333
2018-01-11,5.6338
2018-01-16,-0.3333
2018-01-17,-19.7324
2018-01-18,0.0
2018-01-23,16.6667
2018-01-24,-0.0714
2018-02-07,-36.2402
2018-02-13,23.3184
2018-02-15,9.0909
2018-02-20,16.6667
2018-02-21,0.0
2018-02-22,7.1429
2018-02-23,-3.3333
2018-02-26,0.0
2018-02-28,3.4483
2018-03-01,0.0
2018-03-02,-16.6667
2018-03-06,16.6667
2018-03-08,-14.5714
2018-03-12,20.4013
2018-03-13,0.0
2018-03-14,0.5556
2018-03-15,3.3149
2018-03-19,-0.5348
2018-03-20,0.0
2018-03-21,0.5376
2018-03-26,0.0
2018-04-03,-6.4171
2018-04-04,2.5714
2018-04-09,0.2786
2018-04-10,0.0
2018-04-12,16.9444
2018-04-13,6.8884
2018-04-16,0.0
2018-04-17,2.6667
2018-04-18,0.0
2018-04-19,11.2554
2018-04-20,7.9767
2018-04-23,0.9009
2018-04-24,3.5714
2018-04-25,1.3793
2018-04-26,0.1701
2018-04-27,1.0187
2018-04-30,-0.3361
2018-05-01,0.3373
2018-05-02,0.0
2018-05-03,0.5042
2018-05-04,0.0
2018-05-07,0.3344
2018-05-08,0.0
2018-05-10,-0.3333
2018-05-11,-0.1672
2018-05-14,0.0
2018-05-16,-0.335
2018-05-18,-0.1681
2018-05-22,-0.1684
2018-05-23,-0.6745
2018-05-24,0.0
2018-05-25,0.8489
2018-05-30,0.0
2018-06-01,-1.1785
2018-06-04,2.0443
2018-06-05,-8.1803
2018-06-07,3.2727
2018-06-11,-2.2887
2018-06-14,4.3243
2018-06-15,3.4542
2018-06-19,-2.6711
2018-06-20,1.0292
2018-06-22,2.7165
2018-06-25,-3.4711
2018-06-26,-0.5137
2018-06-28,0.5164
2018-06-29,-1.7123
2018-07-02,-0.6969
2018-07-05,-3.5088
2018-07-06,0.0
2018-07-12,0.0
2018-07-13,10.9091
2018-07-16,-1.8033000000000001
2018-07-17,-8.1803
2018-07-18,4.3636
2018-07-19,-4.1812
2018-07-20,-0.9091
2018-07-23,2.7523
2018-07-24,0.0
2018-07-25,-3.2143
2018-07-26,0.5535
2018-07-27,1.8349
2018-07-31,-1.8018
2018-08-01,-8.2569
2018-08-03,-17.84
2018-08-06,3.4567
2018-08-07,1.1764999999999999
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,6.9767
2018-08-13,-2.1739
2018-08-14,0.0
2018-08-15,-28.8889
2018-08-16,12.5
2018-08-20,-44.4444
2018-08-21,100.0
2018-08-28,-0.25
2018-08-30,-22.3058
2018-08-31,-1.6129
2018-09-04,-3.2787
2018-09-05,1.6949
2018-09-06,-30.6833
2018-09-11,20.2212
2018-09-12,36.0
2018-09-17,-2.0588
2018-09-20,0.0
2018-09-25,-4.8048
2018-09-26,5.0473
2018-09-27,-2.4024
2018-10-04,-46.4615
2018-10-05,13.7931
2018-10-08,-11.6162
2018-10-10,13.7143
2018-10-11,-14.5729
2018-10-12,5.7647
2018-10-16,11.2347
2018-10-18,0.0
2018-10-22,0.0
2018-11-07,5.0
2018-11-08,7.1429
2018-11-12,4.4444
2018-11-13,1.7021
2018-11-14,0.0
2018-11-15,-1.6736
2018-11-19,-0.4255
2018-11-20,-2.1368
2018-11-21,0.0
2018-11-26,-15.2838
2018-11-27,0.5155
2018-11-28,10.2564
2018-11-30,-48.3721
2018-12-03,8.1081
2018-12-04,33.3333
2018-12-06,-29.375
2018-12-07,6.1947
2018-12-11,-0.8333
2018-12-12,-15.9664
2018-12-13,-5.0
2018-12-14,0.0
2018-12-17,-2.1053
2018-12-24,0.0
2018-12-28,-19.3548
2018-12-31,13.3333
2019-01-02,-11.7647
2019-01-03,13.3333
2019-01-04,-5.8824
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,-5.5375
2019-01-10,-7.3706
2019-01-16,0.0
2019-01-23,14.2857
2019-01-24,-1.25
2019-01-25,1.2658
2019-01-30,-2.5
2019-02-01,3.8462
2019-02-04,-10.3395
2019-02-05,10.8434
2019-02-06,2.4845
2019-02-07,3.0303
2019-02-08,-4.9388
2019-02-11,-0.9925
2019-02-12,4.375
2019-02-13,1.7964
2019-02-15,-1.1764999999999999
2019-02-20,0.0
2019-02-21,-16.6667
2019-02-22,17.8571
2019-02-26,0.0
2019-03-06,-3.7879
2019-03-08,-0.4724
2019-03-11,-13.9241
2019-03-13,10.2941
2019-03-14,0.0
2019-03-18,-18.6667
2019-03-19,8.1967
2019-03-20,10.6061
2019-03-21,-1.3699
2019-03-22,-2.7778
2019-03-25,-7.1429
2019-03-26,15.3846
2019-03-27,-6.6667
2019-03-28,0.0
2019-04-05,7.1429
2019-04-15,-6.6667
2019-04-16,7.1429
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,13.3333
2019-04-23,5.8824
2019-04-24,12.2222
2019-04-25,13.8614
2019-04-26,1.7391
2019-04-29,-24.7863
2019-04-30,-10.2273
2019-05-01,0.0
2019-05-02,-15.1899
2019-05-03,-2.9851
2019-05-06,15.3846
2019-05-07,6.6667
2019-05-08,-5.0
2019-05-09,-1.3158
2019-05-10,-12.0
2019-05-13,-7.5758
2019-05-14,3.2622999999999998
2019-05-15,-14.2721
2019-05-16,5.5556
2019-05-17,1.7544
2019-05-20,8.6034
2019-05-21,-6.3502
2019-05-22,10.1882
2019-05-23,-7.6923
2019-05-24,16.6667
2019-05-28,0.0
2019-05-29,-18.5714
2019-05-30,-3.5088
2019-05-31,-9.0909
2019-06-03,10.0
2019-06-04,-10.9091
2019-06-05,32.6531
2019-06-06,-3.4615
2019-06-07,6.757
2019-06-10,-29.4671
2019-06-11,-6.8783
2019-06-12,-9.0909
2019-06-13,-10.0
2019-06-14,36.1111
2019-06-17,16.3265
2019-06-18,-15.614
2019-06-19,0.0
2019-06-20,-4.3659
2019-06-21,14.1304
2019-06-24,-0.9524
2019-06-25,0.0
2019-06-26,-3.8462
2019-06-27,-20.0
2019-06-28,25.0
2019-07-01,0.0
2019-07-02,4.0
2019-07-03,-3.8462
2019-07-05,-19.8
2019-07-08,22.1945
2019-07-09,-16.7347
2019-07-10,5.3922
2019-07-11,4.6512
2019-07-12,0.0
2019-07-15,-4.4444
2019-07-16,4.6512
2019-07-17,-11.1111
2019-07-18,10.0
2019-07-19,1.8182
2019-07-22,-17.4107
2019-07-23,17.4595
2019-07-24,-8.4215
2019-07-25,-12.0603
2019-07-26,17.1429
2019-07-29,6.0
2019-07-30,-24.0681
2019-07-31,12.1212
2019-08-01,13.5135
2019-08-02,7.1429
2019-08-05,-22.2222
2019-08-06,28.5714
2019-08-07,-2.2222
2019-08-08,2.2727
2019-08-09,-2.2222
2019-08-12,-0.2273
2019-08-13,-22.9157
2019-08-14,6.383
2019-08-15,21.6389
2019-08-16,-24.6175
2019-08-19,9.0579
2019-08-20,10.4722
2019-08-21,-11.994
2019-08-22,-14.2857
2019-08-23,15.3333
2019-08-26,0.8671
2019-08-27,-5.7307
2019-08-28,6.383
2019-08-29,-0.5714
2019-08-30,-36.1207
2019-09-03,56.9951
2019-09-04,-25.5014
2019-09-05,7.9615
2019-09-06,23.9401
2019-09-09,-1.6959
2019-09-10,-15.2047
2019-09-11,20.0
2019-09-12,-2.2989
2019-09-13,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-24,-26.4706
2019-09-25,16.0
2019-09-26,13.7931
2019-09-27,3.0303
2019-09-30,-8.8235
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-17.2258
2019-10-04,18.862
2019-10-07,-50.8197
2019-10-08,50.3
2019-10-09,2.0182
2019-10-10,8.6957
2019-10-11,-12.0
2019-10-15,-0.9091
2019-10-16,10.0917
2019-10-21,4.1667
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,-4.0
2019-10-25,4.1667
2019-10-28,-11.2
2019-10-29,12.6126
2019-10-30,-12.8
2019-10-31,0.9174
2019-11-01,4.5455
2019-11-04,4.1304
2019-11-06,4.3841
2019-11-07,-8.0
2019-11-12,8.6957
2019-11-13,-32.08
2019-11-14,36.278
2019-11-15,7.6059
2019-11-18,-3.6145
2019-11-19,-4.1667
2019-11-20,4.3478
2019-11-21,4.125
2019-11-22,0.04
2019-11-25,-28.0
2019-11-26,33.3333
2019-11-27,-33.3333
2019-11-29,18.75
2019-12-02,-15.7895
2019-12-03,0.0
2019-12-04,56.25
2019-12-05,11.98
2019-12-06,39.3106
2019-12-09,-11.538499999999999
2019-12-11,-4.3478
2019-12-13,-27.2727
2019-12-16,-4.1667
2019-12-17,4.3478
2019-12-18,0.0
2019-12-20,0.0
2019-12-24,-4.1667
2019-12-26,-6.9565
2019-12-27,-7.2897
2019-12-30,5.8468
2019-12-31,-14.2857
2020-01-02,11.1111
2020-01-07,0.0
2020-01-09,-20.0
2020-01-10,31.25
2020-01-13,-4.7619
2020-01-14,-20.0
2020-01-15,31.25
2020-01-16,-4.7619
2020-01-17,-5.05
2020-01-21,-15.7451
2020-01-22,25.0
2020-01-23,-2.75
2020-01-24,-7.455
2020-01-27,-3.1389
2020-01-29,-2.495
2020-02-03,11.7647
2020-02-04,-5.2632
2020-02-06,5.5556
2020-02-07,-5.2632
2020-02-10,0.0
2020-02-11,-2.7778
2020-02-12,-2.8
2020-02-13,29.3357
2020-02-14,-23.5227
2020-02-18,1.0401
2020-02-19,-24.1176
2020-02-20,47.2868
2020-02-21,-15.7895
2020-02-24,13.75
2020-02-25,-12.0879
2020-02-26,46.875
2020-02-27,-6.383
2020-02-28,-9.0909
2020-03-02,0.0
2020-03-03,10.0
2020-03-04,4.5455
2020-03-05,0.0
2020-03-10,-0.4348
2020-03-11,0.262
2020-03-12,-4.1812
2020-03-13,-35.2273
2020-03-16,-1.7544
2020-03-17,2.8571
2020-03-18,0.0
2020-03-19,-2.7778
2020-03-20,0.0
2020-03-24,5.0
2020-03-25,-4.7619
2020-03-26,-49.2857
2020-03-27,23.331
2020-03-30,46.1771
2020-03-31,-0.3906
2020-04-01,9.8039
2020-04-02,4.3571
2020-04-03,0.0
2020-04-06,-4.1752
2020-04-07,-14.2857
2020-04-08,-16.6667
2020-04-09,9.5
2020-04-13,0.4566
2020-04-16,0.0
2020-04-17,-13.6364
2020-04-20,15.7895
2020-04-21,27.2727
2020-04-22,5.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,-10.7143
2020-04-28,-23.8095
2020-04-29,47.0
2020-04-30,0.0
2020-05-01,-15.9864
2020-05-04,17.4089
2020-05-05,1.3793
2020-05-07,-11.5646
2020-05-08,7.6923
2020-05-11,-14.2857
2020-05-12,22.5
2020-05-13,-11.5646
2020-05-14,53.8462
2020-05-15,8.75
2020-05-18,-20.6897
2020-05-19,4.3478
2020-05-20,0.0
2020-05-21,-16.6667
2020-05-22,33.3333
2020-05-26,25.0
2020-05-27,-8.0
2020-05-28,-30.4348
2020-05-29,-8.125
2020-06-01,-4.7619
2020-06-02,7.1429
2020-06-03,32.0
2020-06-04,-25.7576
2020-06-05,70.068
2020-06-08,-16.0
2020-06-09,-14.2857
2020-06-10,33.3333
2020-06-12,0.0
2020-06-15,-16.6667
2020-06-16,25.0
2020-06-17,-28.0
2020-06-19,22.2222
2020-06-24,0.0
2020-06-25,-18.1818
2020-06-26,22.2222
2020-06-29,0.0
2020-06-30,0.0
2020-07-02,0.0
2020-07-07,0.0
2020-07-14,0.0
2020-07-15,-4.5455
2020-07-17,-26.1905
2020-07-20,31.6129
2020-07-21,-4.902
2020-07-22,3.0928
2020-07-27,10.0
2020-07-28,-9.0909
2020-07-30,10.0
2020-07-31,0.0
