ticker,NEX US Equity
2017-06-07,-5.5626999999999995
2017-06-08,-0.8802
2017-06-09,4.6448
2017-06-12,1.5013
2017-06-13,4.3087
2017-06-14,-4.6239
2017-06-15,-4.8481
2017-06-16,2.7174
2017-06-19,-0.1984
2017-06-20,-3.2472
2017-06-21,-5.411
2017-06-22,-0.5069
2017-06-23,1.6739000000000002
2017-06-26,3.4359
2017-06-27,0.9689
2017-06-28,3.2899
2017-06-29,5.3086
2017-06-30,0.8192
2017-07-03,1.8125
2017-07-05,-4.7882
2017-07-06,-0.4513
2017-07-07,-1.6192
2017-07-10,3.4233000000000002
2017-07-11,0.1273
2017-07-12,-1.335
2017-07-13,1.933
2017-07-14,2.086
2017-07-17,0.9907
2017-07-18,-2.5138
2017-07-19,3.5849
2017-07-20,-1.7608000000000001
2017-07-21,-5.068
2017-07-24,-4.2318
2017-07-25,4.2828
2017-07-26,2.2164
2017-07-27,0.7653
2017-07-28,-1.3924
2017-07-31,-1.6046
2017-08-01,-1.0437
2017-08-02,1.9776
2017-08-03,-1.4221
2017-08-04,1.5737999999999999
2017-08-07,-3.9379999999999997
2017-08-08,-2.3522
2017-08-09,-0.6882
2017-08-10,-0.9009
2017-08-11,-1.8881000000000001
2017-08-14,-1.4968
2017-08-15,-2.6048999999999998
2017-08-16,-2.2288
2017-08-17,0.9119
2017-08-18,0.2259
2017-08-21,-1.6529
2017-08-22,0.382
2017-08-23,0.1522
2017-08-24,-0.6079
2017-08-25,2.5229
2017-08-28,-2.5354
2017-08-29,0.8416
2017-08-30,-4.2489
2017-08-31,2.6149
2017-09-01,-0.4633
2017-09-05,2.6377
2017-09-06,1.5873
2017-09-07,-0.744
2017-09-08,-4.1229
2017-09-11,0.7819
2017-09-12,4.4996
2017-09-13,2.0045
2017-09-14,2.8384
2017-09-15,0.1415
2017-09-18,5.5123999999999995
2017-09-19,0.3349
2017-09-20,2.8037
2017-09-21,-0.3247
2017-09-22,1.1075
2017-09-25,3.4149
2017-09-26,1.6199
2017-09-27,1.1036
2017-09-28,1.2129
2017-09-29,-0.0599
2017-10-02,-0.1799
2017-10-03,2.2823
2017-10-04,-0.1174
2017-10-05,1.0582
2017-10-06,-6.2827
2017-10-09,1.2415
2017-10-10,-0.4905
2017-10-11,1.8484
2017-10-12,-3.3878
2017-10-13,0.1252
2017-10-16,-0.6254
2017-10-17,-0.1888
2017-10-18,-2.3329
2017-10-19,-2.3241
2017-10-20,-0.5288
2017-10-23,-2.5914
2017-10-24,-1.1596
2017-10-25,-2.6225
2017-10-26,1.7718
2017-10-27,3.6212
2017-10-30,1.4785
2017-10-31,2.2517
2017-11-01,0.7772
2017-11-02,-6.6838
2017-11-03,2.0661
2017-11-06,6.1404
2017-11-07,0.5086
2017-11-08,0.1898
2017-11-09,0.6944
2017-11-10,-3.0094
2017-11-13,-0.2586
2017-11-14,-5.5736
2017-11-15,-2.1277
2017-11-16,0.4208
2017-11-17,1.8855
2017-11-20,-1.9877
2017-11-21,1.1189
2017-11-22,-1.0373
2017-11-24,3.4941
2017-11-27,-0.3376
2017-11-28,2.3713
2017-11-29,-1.1913
2017-11-30,0.2009
2017-12-01,4.5455
2017-12-04,-2.6854
2017-12-05,-4.7963000000000005
2017-12-06,-4.1408
2017-12-07,2.7358000000000002
2017-12-08,4.1345
2017-12-11,1.4805
2017-12-12,1.5252
2017-12-13,0.1306
2017-12-14,2.7397
2017-12-15,0.6984
2017-12-18,6.3682
2017-12-19,0.5928
2017-12-20,2.7107
2017-12-21,2.3523
2017-12-22,0.0561
2017-12-26,4.8739
2017-12-27,-1.015
2017-12-28,1.3492
2017-12-29,1.2247
2018-01-02,1.3151
2018-01-03,-2.6999
2018-01-04,1.6542
2018-01-05,-2.7822
2018-01-08,0.27
2018-01-09,-2.2617
2018-01-10,3.3609
2018-01-11,3.9446
2018-01-12,-2.4103
2018-01-16,-6.0431
2018-01-17,3.5235
2018-01-18,-2.9714
2018-01-19,-0.8909
2018-01-22,2.809
2018-01-23,1.0383
2018-01-24,-3.7317
2018-01-25,-5.0
2018-01-26,0.0
2018-01-29,-1.0645
2018-01-30,-0.777
2018-01-31,-0.4217
2018-02-01,0.8469
2018-02-02,-4.799
2018-02-05,-2.3945
2018-02-06,0.4519
2018-02-07,-1.7995
2018-02-08,-7.3953
2018-02-09,-3.7456
2018-02-12,4.9192
2018-02-13,-2.0994
2018-02-14,4.0743
2018-02-15,2.8846
2018-02-16,0.2003
2018-02-20,-2.5983
2018-02-21,1.6416
2018-02-22,0.6057
2018-02-23,2.1405
2018-02-26,-1.7682
2018-02-27,3.5333
2018-02-28,0.1288
2018-03-01,0.5145
2018-03-02,3.5189
2018-03-05,1.8540999999999999
2018-03-06,0.182
2018-03-07,-0.424
2018-03-08,1.399
2018-03-09,2.0396
2018-03-12,1.117
2018-03-13,-5.407
2018-03-14,-3.1961
2018-03-15,-1.1429
2018-03-16,2.1837
2018-03-19,-4.3997
2018-03-20,-0.6575
2018-03-21,3.9047
2018-03-22,-0.6369
2018-03-23,-0.5769
2018-03-26,1.9987
2018-03-27,-4.6776
2018-03-28,-5.4376999999999995
2018-03-29,3.7868
2018-04-02,-4.7973
2018-04-03,2.555
2018-04-04,1.1764999999999999
2018-04-05,5.6772
2018-04-06,-3.1068
2018-04-09,-1.6032
2018-04-10,9.776
2018-04-11,-0.6184
2018-04-12,-1.4935
2018-04-13,-1.8319999999999999
2018-04-16,-0.1931
2018-04-17,1.0316
2018-04-18,1.8507
2018-04-19,-1.2530999999999999
2018-04-20,-0.1904
2018-04-23,0.445
2018-04-24,-1.3291
2018-04-25,-4.4259
2018-04-26,4.4295
2018-04-27,0.8997
2018-04-30,-0.9554
2018-05-01,-0.1286
2018-05-02,-0.322
2018-05-03,0.3876
2018-05-04,2.2523
2018-05-07,-0.1259
2018-05-08,-0.9452
2018-05-09,-0.7634
2018-05-10,0.2564
2018-05-11,1.5345
2018-05-14,0.6927
2018-05-15,0.1251
2018-05-16,0.6246
2018-05-17,3.5382
2018-05-18,-1.7986
2018-05-21,1.0989
2018-05-22,-1.9928
2018-05-23,-1.8484
2018-05-24,-0.5022
2018-05-25,-6.183
2018-05-29,-0.2017
2018-05-30,2.2911
2018-05-31,-3.4914
2018-06-01,-3.2082
2018-06-04,-3.385
2018-06-05,0.5109
2018-06-06,0.7988
2018-06-07,1.585
2018-06-08,-4.0426
2018-06-11,0.3695
2018-06-12,2.5773
2018-06-13,2.2972
2018-06-14,-4.1404
2018-06-15,-0.6589
2018-06-18,0.0737
2018-06-19,1.4727999999999999
2018-06-20,-0.4354
2018-06-21,-3.3528000000000002
2018-06-22,3.6953
2018-06-25,-4.4364
2018-06-26,1.7504
2018-06-27,2.7674
2018-06-28,0.4367
2018-06-29,-0.942
2018-07-02,-9.071
2018-07-03,3.3789
2018-07-05,3.6576
2018-07-06,0.3754
2018-07-09,2.0942
2018-07-10,-2.0513
2018-07-11,-2.0942
2018-07-12,0.6875
2018-07-13,-0.9105
2018-07-16,-3.9051
2018-07-17,0.1594
2018-07-18,-1.432
2018-07-19,-0.8878
2018-07-20,1.1401
2018-07-23,-2.5765000000000002
2018-07-24,-1.2397
2018-07-25,1.7572999999999999
2018-07-26,3.125
2018-07-27,5.5024
2018-07-30,2.7967
2018-07-31,3.75
2018-08-01,-0.9213
2018-08-02,0.9299
2018-08-03,-0.2835
2018-08-06,0.7107
2018-08-07,-1.0586
2018-08-08,0.0713
2018-08-09,-0.4989
2018-08-10,3.3668
2018-08-13,-2.4255
2018-08-14,0.142
2018-08-15,-9.1489
2018-08-16,1.6393
2018-08-17,1.6129
2018-08-20,2.0408
2018-08-21,1.2593
2018-08-22,1.1703999999999999
2018-08-23,-3.9046
2018-08-24,0.0752
2018-08-27,0.0
2018-08-28,-1.1278
2018-08-29,0.1521
2018-08-30,-7.4412
2018-08-31,0.7383
2018-09-04,-0.4072
2018-09-05,-9.3213
2018-09-06,-7.1235
2018-09-07,3.5922
2018-09-10,4.9672
2018-09-11,3.75
2018-09-12,7.9174
2018-09-13,-1.5152
2018-09-14,4.8583
2018-09-17,-3.2432
2018-09-18,2.7933
2018-09-19,-1.3199
2018-09-20,-1.4162
2018-09-21,0.2394
2018-09-24,0.3185
2018-09-25,2.0635
2018-09-26,-3.0327
2018-09-27,0.0802
2018-09-28,-0.8814
2018-10-01,3.7995
2018-10-02,0.9346
2018-10-03,0.5401
2018-10-04,0.0
2018-10-05,1.3047
2018-10-08,0.1515
2018-10-09,2.1936
2018-10-10,-8.8083
2018-10-11,-2.1916
2018-10-12,0.8299
2018-10-15,1.9752999999999998
2018-10-16,1.937
2018-10-17,-1.0293
2018-10-18,-2.32
2018-10-19,-0.2457
2018-10-22,-2.8736
2018-10-23,-6.7625
2018-10-24,-5.1677
2018-10-25,4.2065
2018-10-26,4.6789
2018-10-29,-1.0517
2018-10-30,7.0859
2018-10-31,3.9702
2018-11-01,1.1138
2018-11-02,3.7766
2018-11-05,3.7908
2018-11-06,-2.1914
2018-11-07,2.0911
2018-11-08,-1.9020000000000001
2018-11-09,-2.0134
2018-11-12,-7.6865
2018-11-13,-5.2762
2018-11-14,-0.2611
2018-11-15,2.2688
2018-11-16,-0.5973
2018-11-19,0.6009
2018-11-20,-4.4369
2018-11-21,2.5893
2018-11-23,-1.9146999999999998
2018-11-26,0.0887
2018-11-27,2.3936
2018-11-28,0.0
2018-11-29,-3.4632
2018-11-30,-0.2691
2018-12-03,0.3597
2018-12-04,-12.1864
2018-12-06,-6.9388
2018-12-07,-2.0833
2018-12-10,-6.6068999999999996
2018-12-11,6.3549
2018-12-12,8.23
2018-12-13,-1.0417
2018-12-14,-5.6842
2018-12-17,0.4464
2018-12-18,2.4444
2018-12-19,-9.8698
2018-12-20,1.083
2018-12-21,-4.5238
2018-12-24,-1.7456
2018-12-26,4.5685
2018-12-27,-3.6408
2018-12-28,0.6297
2018-12-31,2.378
2019-01-02,5.1345
2019-01-03,2.7907
2019-01-04,1.0181
2019-01-07,0.224
2019-01-08,-1.0056
2019-01-09,5.7562
2019-01-10,-2.1345
2019-01-11,-4.6892
2019-01-14,0.3432
2019-01-15,1.3683
2019-01-16,4.4994
2019-01-17,-1.1841
2019-01-18,4.4662
2019-01-22,-5.1095
2019-01-23,-2.3077
2019-01-24,4.6119
2019-01-25,5.0538
2019-01-28,-1.5352999999999999
2019-01-29,0.5198
2019-01-30,3.2058
2019-01-31,1.002
2019-02-01,2.6786
2019-02-04,2.9952
2019-02-05,0.469
2019-02-06,-1.9607999999999999
2019-02-07,-3.4286
2019-02-08,-2.3669000000000002
2019-02-11,3.9394
2019-02-12,3.4985
2019-02-13,-1.1268
2019-02-14,2.4691
2019-02-15,3.1511
2019-02-19,-0.3594
2019-02-20,3.2462
2019-02-21,-3.5808
2019-02-22,1.1775
2019-02-25,1.2534
2019-02-26,-1.4147
2019-02-27,-0.6278
2019-02-28,-0.5415
2019-03-01,1.3612
2019-03-04,-0.5372
2019-03-05,-4.8605
2019-03-06,-5.6764
2019-03-07,-4.012
2019-03-08,-1.7764
2019-03-11,2.6596
2019-03-12,0.9326
2019-03-13,4.5175
2019-03-14,-1.7682
2019-03-15,-2.0
2019-03-18,3.7755
2019-03-19,1.9666000000000001
2019-03-20,1.2536
2019-03-21,-2.0952
2019-03-22,-5.7393
2019-03-25,3.4056
2019-03-26,5.489
2019-03-27,1.7974999999999999
2019-03-28,2.5093
2019-03-29,-1.2692999999999999
2019-04-01,3.1221
2019-04-02,-0.3562
2019-04-03,-1.3405
2019-04-04,5.163
2019-04-05,3.0146
2019-04-08,0.6689
2019-04-09,-3.7375
2019-04-10,1.5531000000000001
2019-04-11,-1.6992
2019-04-12,2.6793
2019-04-15,-1.5152
2019-04-16,4.359
2019-04-17,-0.1638
2019-04-18,-2.7892
2019-04-22,1.9409
2019-04-23,-1.0762
2019-04-24,-4.1004
2019-04-25,-2.8796
2019-04-26,-1.2579
2019-04-29,1.0009
2019-04-30,-5.4955
2019-05-01,-1.1439
2019-05-02,-0.1929
2019-05-03,2.3188
2019-05-06,0.8499
2019-05-07,-0.7491
2019-05-08,-2.4528
2019-05-09,-7.8337
2019-05-10,-0.3148
2019-05-13,-5.7895
2019-05-14,5.9218
2019-05-15,-0.6329
2019-05-16,2.6539
2019-05-17,-6.8252
2019-05-20,-3.1077
2019-05-21,1.0309
2019-05-22,-4.5351
2019-05-23,-5.1068999999999996
2019-05-24,-0.5006
2019-05-28,-1.2579
2019-05-29,-0.3822
2019-05-30,-3.1969
2019-05-31,-3.0383
2019-06-03,2.7248
2019-06-04,0.1326
2019-06-05,-6.8873999999999995
2019-06-06,-0.8535
2019-06-07,2.1521
2019-06-10,3.2303
2019-06-11,3.1293
2019-06-12,-5.1451
2019-06-13,3.4771
2019-06-14,-6.0484
2019-06-17,7.01
2019-06-18,-2.5401
2019-06-19,-0.6859
2019-06-20,4.9724
2019-06-21,-2.2368
2019-06-24,-2.6917999999999997
2019-06-25,-4.1494
2019-06-26,3.3189
2019-06-27,-1.9553
2019-06-28,-4.2735
2019-07-01,-0.2976
2019-07-02,-2.3881
2019-07-03,-0.6116
2019-07-05,2.3077
2019-07-08,0.1504
2019-07-09,-0.6006
2019-07-10,4.2296
2019-07-11,0.1449
2019-07-12,-1.013
2019-07-15,-2.3392
2019-07-16,-1.9461
2019-07-17,-7.1756
2019-07-18,-5.5921
2019-07-19,1.9163999999999999
2019-07-22,0.6838
2019-07-23,1.3582
2019-07-24,-1.1724999999999999
2019-07-25,-5.9322
2019-07-26,-4.5045
2019-07-29,-5.6604
2019-07-30,23.8
2019-07-31,1.6155
2019-08-01,-9.062
2019-08-02,-1.7483
2019-08-05,0.3559
2019-08-06,-4.4326
2019-08-07,3.525
2019-08-08,0.5376
2019-08-09,-5.1693
2019-08-12,0.0
2019-08-13,-0.188
2019-08-14,-5.6497
2019-08-15,0.7984
2019-08-16,5.1485
2019-08-19,2.2599
2019-08-20,0.9208
2019-08-21,0.365
2019-08-22,-5.4545
2019-08-23,-4.4231
2019-08-26,-1.4085
2019-08-27,-2.0408
2019-08-28,3.75
2019-08-29,5.8233
2019-08-30,0.5693
2019-09-03,-2.6414999999999997
2019-09-04,-0.1938
2019-09-05,5.6311
2019-09-06,2.7574
2019-09-09,4.2934
2019-09-10,2.2298
2019-09-11,4.3624
2019-09-12,-1.2862
2019-09-13,2.1173
2019-09-16,10.8453
2019-09-17,-6.4748
2019-09-18,-1.8462
2019-09-19,-0.9404
2019-09-20,-1.8987
2019-09-23,5.1613
2019-09-24,-6.5951
2019-09-25,1.3136
2019-09-26,-3.4036
2019-09-27,2.349
2019-09-30,-0.6557
2019-10-01,-6.7657
2019-10-02,-1.5929
2019-10-03,1.7986
2019-10-04,-1.4134
2019-10-07,0.3584
2019-10-08,-2.8571
2019-10-09,-3.125
2019-10-10,-2.8463000000000003
2019-10-11,1.7578
2019-10-14,-4.9904
2019-10-15,-4.4444
2019-10-16,0.6342
2019-10-17,-0.2101
2019-10-18,1.6842000000000001
2019-10-21,5.5901
2019-10-22,3.1373
2019-10-23,4.7529
2019-10-24,-1.8149
2019-10-25,4.8059
2019-10-28,-2.1164
2019-10-29,-8.1081
2019-10-30,-10.7843
2019-10-31,-5.0549
2019-11-01,2.5463
2019-11-04,5.4176
2019-11-05,-3.212
2019-11-06,-9.9558
2019-11-07,26.5356
2019-11-08,4.2718
2019-11-11,-1.3035
2019-11-12,-2.4528
2019-11-13,-6.5764
2019-11-14,-1.2422
2019-11-15,2.935
2019-11-18,-3.4623
2019-11-19,-1.4768
2019-11-20,-2.1413
2019-11-21,0.6565
2019-11-22,1.3043
2019-11-25,3.6481
2019-11-26,-2.2774
2019-11-27,4.661
2019-11-29,-3.0364
2019-12-02,6.0543
2019-12-03,0.0
2019-12-04,3.5433
2019-12-05,-2.2814
2019-12-06,7.0039
2019-12-09,1.6364
2019-12-10,1.4311
2019-12-11,4.4092
2019-12-12,5.9122
2019-12-13,1.5949
2019-12-16,4.2386
2019-12-17,2.259
2019-12-18,-0.7364
2019-12-19,-0.1484
2019-12-20,-1.0401
2019-12-23,3.7538
2019-12-24,-0.1447
2019-12-26,-1.3043
2019-12-27,-3.9648
2019-12-30,2.2936
2019-12-31,0.1495
2020-01-02,-2.8358
2020-01-03,3.2258
2020-01-06,4.3155
2020-01-07,-1.9971
2020-01-08,-5.8224
2020-01-09,1.7002000000000002
2020-01-10,0.6079
2020-01-13,-2.8701
2020-01-14,-0.311
2020-01-15,0.312
2020-01-16,6.0653
2020-01-17,-0.7331
2020-01-21,-7.8286999999999995
2020-01-22,-1.2821
2020-01-23,-4.8701
2020-01-24,-6.8259
2020-01-27,-4.9451
2020-01-28,2.6975
2020-01-29,-0.5629
2020-01-30,1.5093999999999999
2020-01-31,-4.2751
2020-02-03,-5.8252
2020-02-04,7.0103
2020-02-05,10.5973
2020-02-06,-9.5819
2020-02-07,0.3854
2020-02-10,-2.8791
2020-02-11,2.3715
2020-02-12,2.8958
2020-02-13,0.5629
2020-02-14,1.6791
2020-02-18,-1.6514
2020-02-19,5.5969999999999995
2020-02-20,1.4134
2020-02-21,-4.007
2020-02-24,-5.9891
2020-02-25,-1.1583
2020-02-26,-4.4922
2020-02-27,-4.499
2020-02-28,-0.2141
2020-03-02,-3.0043
2020-03-03,-4.4248
2020-03-04,0.6944
2020-03-05,-4.8276
2020-03-06,-16.9082
2020-03-09,-40.9884
2020-03-10,1.4778
2020-03-11,-25.2427
2020-03-12,-17.5325
2020-03-13,-7.0866
2020-03-16,-8.4746
2020-03-17,7.4074
2020-03-18,-7.7586
2020-03-19,22.4299
2020-03-20,-9.1603
2020-03-23,-8.4034
2020-03-24,32.1101
2020-03-25,-13.1944
2020-03-26,-7.2
2020-03-27,-3.4483
2020-03-30,-7.1429
2020-03-31,12.5
2020-04-01,-5.1282
2020-04-02,15.3153
2020-04-03,3.9063
2020-04-06,6.015
2020-04-07,7.0922
2020-04-08,13.9073
2020-04-09,13.3721
2020-04-13,-7.6923
2020-04-14,-0.5556
2020-04-15,-5.0279
2020-04-16,-9.4118
2020-04-17,18.1818
2020-04-20,-1.6484
2020-04-21,-10.0559
2020-04-22,-1.8634
2020-04-23,37.3418
2020-04-24,-7.8341
2020-04-27,-10.0
2020-04-28,5.0
2020-04-29,35.9788
2020-04-30,-9.7276
2020-05-01,0.0
2020-05-04,3.0172
2020-05-05,0.4184
2020-05-06,-8.3333
2020-05-07,10.0
2020-05-08,11.157
2020-05-11,-5.2045
2020-05-12,-1.1764999999999999
2020-05-13,-8.7302
2020-05-14,-0.4348
2020-05-15,5.6769
2020-05-18,14.0496
2020-05-19,0.0
2020-05-20,11.2319
2020-05-21,-2.6059
2020-05-22,-4.6823
2020-05-26,4.5614
2020-05-27,3.3557
2020-05-28,-4.2208
2020-05-29,-1.6949
2020-06-01,-1.0345
2020-06-02,8.7108
2020-06-03,-2.8846
2020-06-04,4.6205
2020-06-05,13.5647
2020-06-08,5.8333
2020-06-09,-6.5617
2020-06-10,-5.8989
2020-06-11,-16.4179
2020-06-12,6.0714
2020-06-15,2.6936
2020-06-16,-2.2951
2020-06-17,-4.698
2020-06-18,0.3521
2020-06-19,0.7018
2020-06-22,-3.8327999999999998
2020-06-23,1.8115999999999999
2020-06-24,-9.2527
2020-06-25,-1.9607999999999999
2020-06-26,-12.0
2020-06-29,6.8182
2020-06-30,4.2553
2020-07-01,-3.6734999999999998
2020-07-02,-2.5423999999999998
2020-07-06,4.3478
2020-07-07,-4.5833
2020-07-08,2.1834
2020-07-09,-8.1197
2020-07-10,4.186
2020-07-13,-3.5714
2020-07-14,4.1667
2020-07-15,12.0
2020-07-16,-3.1746
2020-07-17,0.0
2020-07-20,2.0492
2020-07-21,11.245
2020-07-22,-2.1661
2020-07-23,1.476
2020-07-24,-2.9091
2020-07-27,1.1236
2020-07-28,-5.5556
2020-07-29,5.098
2020-07-30,-3.3582
2020-07-31,-2.7027
