ticker,MPLX US Equity
2013-03-21,0.0811
2013-03-22,1.5119
2013-03-25,0.2394
2013-03-26,0.0265
2013-03-27,-1.1671
2013-03-28,0.5099
2013-04-01,0.6676
2013-04-02,0.0265
2013-04-03,-3.5004
2013-04-04,-0.9343
2013-04-05,-2.6630000000000003
2013-04-08,3.4483
2013-04-09,1.0468
2013-04-10,-0.9815
2013-04-11,0.6883
2013-04-12,0.6836
2013-04-15,-3.9109
2013-04-16,-1.0175
2013-04-17,-0.3998
2013-04-18,2.4943
2013-04-19,0.0
2013-04-22,1.2028
2013-04-23,0.5528
2013-04-24,4.9753
2013-04-25,1.8068
2013-04-26,-0.463
2013-04-29,1.0336
2013-04-30,-2.1228
2013-05-01,-3.3447
2013-05-02,-0.9462
2013-05-03,3.4934
2013-05-06,1.0285
2013-05-07,-0.4437
2013-05-08,-1.5666
2013-05-09,-0.6708
2013-05-10,-1.0535
2013-05-13,-0.3549
2013-05-14,0.0
2013-05-15,0.4932
2013-05-16,2.5627
2013-05-17,-0.9304
2013-05-20,2.1733000000000002
2013-05-21,1.1817
2013-05-22,0.0
2013-05-23,1.7389000000000001
2013-05-24,-1.4541
2013-05-28,-1.8638
2013-05-29,2.7961
2013-05-30,-2.0272
2013-05-31,-2.7500999999999998
2013-06-03,-1.0234
2013-06-04,-4.1905
2013-06-05,-0.5964
2013-06-06,-1.2286
2013-06-07,4.1365
2013-06-10,5.5
2013-06-11,-0.8425
2013-06-12,-1.0887
2013-06-13,0.9396
2013-06-14,0.5851
2013-06-17,2.3797
2013-06-18,0.5424
2013-06-19,0.1284
2013-06-20,-1.5906
2013-06-21,-4.171
2013-06-24,-0.5713
2013-06-25,-0.9029
2013-06-26,2.7057
2013-06-27,0.1075
2013-06-28,-1.1547
2013-07-01,0.1087
2013-07-02,-0.5699
2013-07-03,0.4094
2013-07-05,0.299
2013-07-08,1.1653
2013-07-09,-0.9108
2013-07-10,0.5677
2013-07-11,0.7796
2013-07-12,0.3201
2013-07-15,0.3191
2013-07-16,-0.6096
2013-07-17,-1.2533
2013-07-18,-0.216
2013-07-19,0.0541
2013-07-22,-0.3787
2013-07-23,-0.1629
2013-07-24,-1.115
2013-07-25,-0.165
2013-07-26,1.4876
2013-07-29,-0.38
2013-07-30,-1.6894
2013-07-31,-0.1247
2013-08-01,-1.007
2013-08-02,-0.7064
2013-08-05,-0.1707
2013-08-06,-0.6556
2013-08-07,3.1564
2013-08-08,2.3366
2013-08-09,0.8426
2013-08-12,1.8058999999999998
2013-08-13,-3.2301
2013-08-14,-1.6416
2013-08-15,-0.9736
2013-08-16,-2.0225
2013-08-19,-0.2867
2013-08-20,1.8401
2013-08-21,0.4235
2013-08-22,-0.0562
2013-08-23,-1.1814
2013-08-26,-0.1423
2013-08-27,-0.7982
2013-08-28,1.092
2013-08-29,-0.2558
2013-08-30,1.7384
2013-09-03,-1.1204
2013-09-04,-0.5382
2013-09-05,-0.3703
2013-09-06,0.5432
2013-09-09,-0.0569
2013-09-10,-0.0284
2013-09-11,2.4758
2013-09-12,0.3888
2013-09-13,-0.3873
2013-09-16,0.9442
2013-09-17,-1.0729
2013-09-18,-0.4171
2013-09-19,1.9268
2013-09-20,-0.8219
2013-09-23,-0.4972
2013-09-24,0.111
2013-09-25,0.0
2013-09-26,0.6101
2013-09-27,0.3308
2013-09-30,0.1099
2013-10-01,0.1098
2013-10-02,-0.1919
2013-10-03,-0.5493
2013-10-04,1.0771
2013-10-07,1.0929
2013-10-08,0.027
2013-10-09,0.1621
2013-10-10,-0.6744
2013-10-11,1.7382
2013-10-14,0.5072
2013-10-15,-0.425
2013-10-16,-2.5073
2013-10-17,1.0123
2013-10-18,2.4648
2013-10-21,-1.4803
2013-10-22,0.9123
2013-10-23,0.3457
2013-10-24,0.8479
2013-10-25,-1.4976
2013-10-28,1.8138
2013-10-29,-1.3361
2013-10-30,-1.2215
2013-10-31,-0.168
2013-11-01,-0.5972
2013-11-04,0.6554
2013-11-05,1.3022
2013-11-06,-1.6069
2013-11-07,-0.7621
2013-11-08,-1.3439
2013-11-11,0.0834
2013-11-12,0.5833
2013-11-13,0.3866
2013-11-14,2.3109
2013-11-15,0.0269
2013-11-18,-0.2688
2013-11-19,1.4555
2013-11-20,0.9299
2013-11-21,0.1316
2013-11-22,1.1304
2013-11-25,-0.8838
2013-11-26,0.3409
2013-11-27,-1.0193
2013-11-29,0.5017
2013-12-02,2.1545
2013-12-03,0.0
2013-12-04,-3.7551
2013-12-05,-0.4009
2013-12-06,-1.1269
2013-12-09,2.9308
2013-12-10,-0.2109
2013-12-11,-1.1625
2013-12-12,1.1494
2013-12-13,0.7928
2013-12-16,1.9927000000000001
2013-12-17,-0.6684
2013-12-18,-0.0518
2013-12-19,0.1554
2013-12-20,2.999
2013-12-23,2.4096
2013-12-24,-0.0735
2013-12-26,0.2208
2013-12-27,-0.1958
2013-12-30,5.64
2013-12-31,3.3890000000000002
2014-01-02,-5.4109
2014-01-03,-3.2756
2014-01-06,1.3006
2014-01-07,-1.7684
2014-01-08,-0.2466
2014-01-09,0.0
2014-01-10,1.2361
2014-01-13,0.1221
2014-01-14,0.4146
2014-01-15,-0.4129
2014-01-16,0.5854
2014-01-17,2.0611
2014-01-21,2.8748
2014-01-22,2.194
2014-01-23,-1.9887000000000001
2014-01-24,0.6226
2014-01-27,3.5976
2014-01-28,2.4773
2014-01-29,1.2519
2014-01-30,-0.4263
2014-01-31,-0.8296
2014-02-03,-0.8911
2014-02-04,-1.1184
2014-02-05,0.4657
2014-02-06,3.5982
2014-02-07,1.0867
2014-02-10,-1.2648
2014-02-11,0.8113
2014-02-12,0.4235
2014-02-13,0.4639
2014-02-14,-0.021
2014-02-18,1.1967
2014-02-19,0.8299
2014-02-20,-1.3374
2014-02-21,1.1053
2014-02-24,2.0421
2014-02-25,-0.6469
2014-02-26,0.3255
2014-02-27,-0.2231
2014-02-28,-0.7927
2014-03-03,-0.1434
2014-03-04,0.5334
2014-03-05,0.2041
2014-03-06,-0.5906
2014-03-07,1.0449
2014-03-10,0.2636
2014-03-11,-0.364
2014-03-12,0.751
2014-03-13,-0.8864
2014-03-14,-0.4065
2014-03-17,-0.102
2014-03-18,-0.286
2014-03-19,-1.8849
2014-03-20,-1.0649
2014-03-21,0.8231
2014-03-24,-1.256
2014-03-25,0.424
2014-03-26,1.2666
2014-03-27,-1.084
2014-03-28,1.3277
2014-03-31,1.8927
2014-04-01,-0.2041
2014-04-02,-0.0614
2014-04-03,0.2865
2014-04-04,-0.7347
2014-04-07,0.2262
2014-04-08,0.5128
2014-04-09,1.2652999999999999
2014-04-10,-0.2418
2014-04-11,1.4141
2014-04-14,2.8287
2014-04-15,1.7048
2014-04-16,2.0381
2014-04-17,1.064
2014-04-21,1.4038
2014-04-22,2.9144
2014-04-23,0.8496
2014-04-24,-3.668
2014-04-25,0.0911
2014-04-28,-1.7292
2014-04-29,1.2965
2014-04-30,-1.024
2014-05-01,2.7295
2014-05-02,0.3075
2014-05-05,2.11
2014-05-06,0.7948
2014-05-07,2.4006
2014-05-08,-2.5154
2014-05-09,0.1404
2014-05-12,1.2621
2014-05-13,0.0346
2014-05-14,1.194
2014-05-15,-0.4104
2014-05-16,2.5755
2014-05-19,-1.0211
2014-05-20,0.1353
2014-05-21,-0.8613
2014-05-22,0.2044
2014-05-23,-1.1901
2014-05-27,1.9443000000000001
2014-05-28,-0.4219
2014-05-29,-1.6271
2014-05-30,-1.5162
2014-06-02,0.7523
2014-06-03,1.9101
2014-06-04,-1.1757
2014-06-05,-1.069
2014-06-06,-1.4988000000000001
2014-06-09,0.2654
2014-06-10,3.6704
2014-06-11,-3.3021
2014-06-12,2.3059
2014-06-13,2.9766
2014-06-16,-0.9357
2014-06-17,2.142
2014-06-18,-0.5119
2014-06-19,1.7925
2014-06-20,0.5707
2014-06-23,2.7399
2014-06-24,1.6254
2014-06-25,1.646
2014-06-26,0.1069
2014-06-27,-1.4344999999999999
2014-06-30,-0.1393
2014-07-01,2.093
2014-07-02,0.82
2014-07-03,-0.3314
2014-07-07,-2.4331
2014-07-08,-1.7968
2014-07-09,-2.7445
2014-07-10,1.9462000000000002
2014-07-11,0.5409
2014-07-14,-0.8386
2014-07-15,-3.5902
2014-07-16,-0.0662
2014-07-17,-0.8281
2014-07-18,1.8704
2014-07-21,-1.6557
2014-07-22,0.4001
2014-07-23,-0.4151
2014-07-24,-0.8336
2014-07-25,-3.3289
2014-07-28,0.7478
2014-07-29,1.4328
2014-07-30,-1.3615
2014-07-31,-1.4967
2014-08-01,0.3348
2014-08-04,1.8439999999999999
2014-08-05,-1.0519
2014-08-06,-0.3311
2014-08-07,0.0175
2014-08-08,1.7657
2014-08-11,2.9375999999999998
2014-08-12,-0.2837
2014-08-13,5.1213
2014-08-14,0.9393
2014-08-15,-2.224
2014-08-18,0.9034
2014-08-19,2.0464
2014-08-20,-2.5693
2014-08-21,-0.3055
2014-08-22,-1.7903
2014-08-25,0.9854
2014-08-26,0.1464
2014-08-27,0.1137
2014-08-28,-1.0543
2014-08-29,0.0
2014-09-02,1.3443
2014-09-03,1.7631999999999999
2014-09-04,1.3034
2014-09-05,-0.0157
2014-09-08,0.5807
2014-09-09,3.1206
2014-09-10,-0.9079
2014-09-11,-2.2599
2014-09-12,-1.7029
2014-09-15,-3.3376
2014-09-16,-0.7728
2014-09-17,2.8169
2014-09-18,-0.8864
2014-09-19,0.0813
2014-09-22,0.6824
2014-09-23,-2.6142
2014-09-24,0.0166
2014-09-25,-0.3479
2014-09-26,-0.6983
2014-09-29,0.2344
2014-09-30,-1.5534
2014-10-01,-0.5769
2014-10-02,-1.5529
2014-10-03,2.1668
2014-10-06,2.8334
2014-10-07,-0.363
2014-10-08,-2.0699
2014-10-09,-2.2151
2014-10-10,-2.0405
2014-10-13,-10.1147
2014-10-14,-1.5318
2014-10-15,7.5788
2014-10-16,9.974
2014-10-17,0.8597
2014-10-20,-2.7411
2014-10-21,1.203
2014-10-22,-2.4962
2014-10-23,1.5152
2014-10-24,0.5661
2014-10-27,-0.4606
2014-10-28,1.6280999999999999
2014-10-29,1.5852
2014-10-30,7.4535
2014-10-31,3.5648
2014-11-03,4.979
2014-11-04,-2.8571
2014-11-05,0.9412
2014-11-06,-0.3934
2014-11-07,2.2524
2014-11-10,-1.645
2014-11-11,-1.3671
2014-11-12,-0.8847
2014-11-13,-0.0298
2014-11-14,1.3393
2014-11-17,0.8811
2014-11-18,-0.2911
2014-11-19,-1.6934
2014-11-20,3.2225
2014-11-21,-2.0141
2014-11-24,-1.0571
2014-11-25,3.6801
2014-11-26,0.2433
2014-11-28,-5.1828
2014-12-01,-0.9487
2014-12-02,5.5944
2014-12-03,-1.5405
2014-12-04,-1.082
2014-12-05,-4.2572
2014-12-08,-7.0557
2014-12-09,2.7409
2014-12-10,-2.6192
2014-12-11,1.1954
2014-12-12,-1.5587
2014-12-15,0.6167
2014-12-16,-0.8117
2014-12-17,5.2438
2014-12-18,2.7134
2014-12-19,2.6572
2014-12-22,-1.6554
2014-12-23,0.4897
2014-12-24,0.8375
2014-12-26,-0.1208
2014-12-29,5.0045
2014-12-30,1.8862
2014-12-31,3.8581
2015-01-02,3.2794
2015-01-05,-4.7299
2015-01-06,-1.701
2015-01-07,-1.8149
2015-01-08,2.5219
2015-01-09,1.5653000000000001
2015-01-12,-4.1558
2015-01-13,-1.7516
2015-01-14,0.1754
2015-01-15,0.992
2015-01-16,3.7989
2015-01-20,1.6838
2015-01-21,0.26
2015-01-22,1.679
2015-01-23,4.7523
2015-01-26,0.0513
2015-01-27,1.204
2015-01-28,3.2907
2015-01-29,-0.4534
2015-01-30,-1.6217000000000001
2015-02-02,0.44
2015-02-03,-0.8011
2015-02-04,-3.5205
2015-02-05,3.9759
2015-02-06,1.6226
2015-02-09,-1.2873
2015-02-10,-1.4169
2015-02-11,-1.0811
2015-02-12,0.3086
2015-02-13,-0.4743
2015-02-17,-0.5023
2015-02-18,2.9773
2015-02-19,0.264
2015-02-20,1.1535
2015-02-23,-0.4834
2015-02-24,0.3487
2015-02-25,1.7128
2015-02-26,-1.8304
2015-02-27,2.1753
2015-03-02,0.0243
2015-03-03,-0.6203
2015-03-04,-0.6609
2015-03-05,0.0
2015-03-06,-5.1374
2015-03-09,-0.6753
2015-03-10,-3.0465
2015-03-11,-1.4295
2015-03-12,1.0125
2015-03-13,2.5599
2015-03-16,-3.3016
2015-03-17,0.0
2015-03-18,3.7558
2015-03-19,-2.7906
2015-03-20,-1.0291
2015-03-23,-1.1356
2015-03-24,-0.9549
2015-03-25,-0.5449
2015-03-26,-2.304
2015-03-27,-0.115
2015-03-30,1.958
2015-03-31,3.4454000000000002
2015-04-01,-0.041
2015-04-02,0.9286
2015-04-06,0.1218
2015-04-07,-1.5135
2015-04-08,1.8524
2015-04-09,-1.4415
2015-04-10,-0.2187
2015-04-13,1.6438000000000001
2015-04-14,0.8895
2015-04-15,1.1755
2015-04-16,-0.6205
2015-04-17,0.0266
2015-04-20,-0.85
2015-04-21,0.8841
2015-04-22,0.9693
2015-04-23,-0.4734
2015-04-24,-1.6781000000000001
2015-04-27,-0.2285
2015-04-28,2.8421
2015-04-29,4.558
2015-04-30,-2.6055
2015-05-01,0.1286
2015-05-04,-2.5052
2015-05-05,-1.2185
2015-05-06,-2.7487
2015-05-07,2.0819
2015-05-08,0.027
2015-05-11,0.9452
2015-05-12,0.0669
2015-05-13,-2.0719
2015-05-14,0.1775
2015-05-15,-0.763
2015-05-18,-0.4256
2015-05-19,0.6481
2015-05-20,0.6165
2015-05-21,0.1634
2015-05-22,-0.0408
2015-05-26,0.068
2015-05-27,-1.5222
2015-05-28,-0.2898
2015-05-29,1.0381
2015-06-01,0.7808
2015-06-02,0.0
2015-06-03,-1.5495
2015-06-04,-1.3806
2015-06-05,0.294
2015-06-08,-0.4606
2015-06-09,-0.4768
2015-06-10,1.395
2015-06-11,0.1529
2015-06-12,1.0545
2015-06-15,1.9223
2015-06-16,2.0477
2015-06-17,-1.1485
2015-06-18,-0.0267
2015-06-19,-1.9236
2015-06-22,0.5448
2015-06-23,2.8989000000000003
2015-06-24,-0.6714
2015-06-25,-1.1133
2015-06-26,-1.4743
2015-06-29,-2.0677
2015-06-30,-0.8473
2015-07-01,-3.8386
2015-07-02,0.3205
2015-07-06,-2.2364
2015-07-07,0.817
2015-07-08,-0.884
2015-07-09,1.1446
2015-07-10,1.4844
2015-07-13,-14.5112
2015-07-14,3.3712
2015-07-15,-3.7037
2015-07-16,-2.6889
2015-07-17,-2.7632
2015-07-20,-1.5468
2015-07-21,-0.6577
2015-07-22,-3.31
2015-07-23,4.9639
2015-07-24,1.6488
2015-07-27,-1.2478
2015-07-28,1.1552
2015-07-29,0.9279
2015-07-30,-0.9901
2015-07-31,0.2321
2015-08-03,0.3591
2015-08-04,-3.0954
2015-08-05,-8.7703
2015-08-06,-3.8859
2015-08-07,-2.7164
2015-08-10,1.7749000000000001
2015-08-11,-1.191
2015-08-12,3.0349
2015-08-13,-0.7103
2015-08-14,0.4629
2015-08-17,3.6859
2015-08-18,1.3331
2015-08-19,2.3321
2015-08-20,-0.2143
2015-08-21,-0.8589
2015-08-24,-4.8829
2015-08-25,-0.6417
2015-08-26,0.5208
2015-08-27,2.8601
2015-08-28,0.7254
2015-08-31,-0.7401
2015-09-01,-4.5748
2015-09-02,0.0634
2015-09-03,0.3799
2015-09-04,-0.5887
2015-09-08,-1.2267000000000001
2015-09-09,-1.6059999999999999
2015-09-10,-1.3275000000000001
2015-09-11,-1.7203
2015-09-14,0.2469
2015-09-15,-2.8430999999999997
2015-09-16,-0.7834
2015-09-17,0.418
2015-09-18,1.2951
2015-09-21,-0.7534
2015-09-22,-2.0014
2015-09-23,-6.9014
2015-09-24,2.2441
2015-09-25,0.1233
2015-09-28,-5.1232
2015-09-29,-7.1391
2015-09-30,6.8214
2015-10-01,-0.8898
2015-10-02,1.0034
2015-10-05,2.6405
2015-10-06,1.299
2015-10-07,3.8471
2015-10-08,0.8475
2015-10-09,2.3529
2015-10-12,-2.6273
2015-10-13,-0.8432
2015-10-14,-2.0651
2015-10-15,-1.4885
2015-10-16,0.1763
2015-10-19,-2.6144
2015-10-20,-0.5679
2015-10-21,-1.999
2015-10-22,-4.053
2015-10-23,-2.8712999999999997
2015-10-26,-2.5583
2015-10-27,-3.8798
2015-10-28,6.8589
2015-10-29,4.7714
2015-10-30,6.4245
2015-11-02,6.1356
2015-11-03,3.9592
2015-11-04,4.3224
2015-11-05,-2.1053
2015-11-06,-3.3402
2015-11-09,-1.5857999999999999
2015-11-10,5.291
2015-11-11,-6.053
2015-11-12,-1.4588
2015-11-13,-0.8636
2015-11-16,3.9821
2015-11-17,-0.6702
2015-11-18,-3.7349
2015-11-19,-4.8811
2015-11-20,-2.3684
2015-11-23,-1.2668
2015-11-24,6.1971
2015-11-25,2.4679
2015-11-27,2.9854000000000003
2015-11-30,4.6041
2015-12-01,-11.9003
2015-12-02,-3.6215
2015-12-03,-10.5047
2015-12-04,-5.5164
2015-12-07,-9.536200000000001
2015-12-08,10.4697
2015-12-09,11.8143
2015-12-10,-4.4993
2015-12-11,-7.7812
2015-12-14,-5.6032
2015-12-15,3.8757
2015-12-16,8.0336
2015-12-17,-2.2091
2015-12-18,5.7588
2015-12-21,5.7461
2015-12-22,4.5804
2015-12-23,3.6452999999999998
2015-12-24,-2.5984
2015-12-28,1.4821
2015-12-29,-0.1593
2015-12-30,-0.7713
2015-12-31,5.4141
2016-01-04,-0.1271
2016-01-05,-0.611
2016-01-06,-5.6609
2016-01-07,-6.5436
2016-01-08,1.4526
2016-01-11,-6.3001
2016-01-12,0.8557
2016-01-13,-8.0606
2016-01-14,5.2406
2016-01-15,-7.5791
2016-01-19,-3.9648
2016-01-20,-10.1976
2016-01-21,8.8409
2016-01-22,7.5451
2016-01-25,-7.5864
2016-01-26,5.3033
2016-01-27,-2.2766
2016-01-28,3.7416
2016-01-29,4.6955
2016-02-01,-1.625
2016-02-02,-2.1473
2016-02-03,-24.9313
2016-02-04,-0.7319
2016-02-05,-7.0507
2016-02-08,-8.5275
2016-02-09,-2.168
2016-02-10,-0.277
2016-02-11,-8.1667
2016-02-12,10.7078
2016-02-16,14.4262
2016-02-17,7.2111
2016-02-18,2.1826
2016-02-19,2.4847
2016-02-22,7.9541
2016-02-23,-2.1277
2016-02-24,4.8309
2016-02-25,-0.1536
2016-02-26,-1.6154
2016-02-29,1.4073
2016-03-01,2.2745
2016-03-02,1.7715999999999998
2016-03-03,-0.9259
2016-03-04,0.0
2016-03-07,-0.1869
2016-03-08,-8.5019
2016-03-09,4.1343
2016-03-10,-2.2406
2016-03-11,5.388
2016-03-14,2.0603
2016-03-15,3.7757
2016-03-16,6.8444
2016-03-17,0.1349
2016-03-18,-1.8519
2016-03-21,-2.7786999999999997
2016-03-22,1.2349999999999999
2016-03-23,-4.0084
2016-03-24,0.9804
2016-03-28,-4.2071
2016-03-29,0.0375
2016-03-30,4.1651
2016-03-31,6.9524
2016-04-01,-4.4459
2016-04-04,-3.2781000000000002
2016-04-05,-1.0933
2016-04-06,2.8371
2016-04-07,2.2573
2016-04-08,1.5767
2016-04-11,2.3111
2016-04-12,2.8321
2016-04-13,-1.6393
2016-04-14,-0.6
2016-04-15,-0.8048
2016-04-18,4.7667
2016-04-19,3.1623
2016-04-20,0.6256
2016-04-21,1.2123
2016-04-22,1.5971
2016-04-25,-3.6578
2016-04-26,-1.3492
2016-04-27,3.1489
2016-04-28,-0.8326
2016-04-29,1.6636
2016-05-02,-0.3728
2016-05-03,-3.8042
2016-05-04,-0.5835
2016-05-05,0.7499
2016-05-06,-1.9094
2016-05-09,-1.0228
2016-05-10,0.7667
2016-05-11,2.8779
2016-05-12,1.6077
2016-05-13,-1.7722
2016-05-16,1.933
2016-05-17,0.0948
2016-05-18,-1.263
2016-05-19,1.4071
2016-05-20,4.6042
2016-05-23,0.6934
2016-05-24,-0.2695
2016-05-25,-0.06
2016-05-26,-2.5533
2016-05-27,0.2774
2016-05-31,-1.9367
2016-06-01,4.4514
2016-06-02,-0.3001
2016-06-03,0.3311
2016-06-06,0.0
2016-06-07,3.0603
2016-06-08,-0.786
2016-06-09,0.0587
2016-06-10,-3.1965
2016-06-13,-1.8479
2016-06-14,-1.7284000000000002
2016-06-15,0.691
2016-06-16,0.811
2016-06-17,0.3713
2016-06-20,2.7744
2016-06-21,0.7499
2016-06-22,-1.2206
2016-06-23,0.8137
2016-06-24,-2.8999
2016-06-27,-3.2635
2016-06-28,3.8192
2016-06-29,3.2189
2016-06-30,-0.1188
2016-07-01,-2.2004
2016-07-05,-2.6452
2016-07-06,-1.3117
2016-07-07,3.0063
2016-07-08,1.2288999999999999
2016-07-11,-0.4249
2016-07-12,6.1567
2016-07-13,-4.2492
2016-07-14,2.3988
2016-07-15,-2.4305
2016-07-18,-0.9604
2016-07-19,0.0
2016-07-20,0.2424
2016-07-21,0.5441
2016-07-22,1.4732
2016-07-25,-0.6519
2016-07-26,-0.7158
2016-07-27,-1.532
2016-07-28,1.4948000000000001
2016-07-29,-0.9318
2016-08-01,-3.4206
2016-08-02,-0.0638
2016-08-03,5.364
2016-08-04,0.8182
2016-08-05,-1.8635000000000002
2016-08-08,1.072
2016-08-09,0.1212
2016-08-10,-2.4213
2016-08-11,0.6514
2016-08-12,1.0786
2016-08-15,0.6707
2016-08-16,0.4846
2016-08-17,-0.5726
2016-08-18,1.7884
2016-08-19,-0.0893
2016-08-22,0.149
2016-08-23,-0.6548
2016-08-24,0.2996
2016-08-25,0.2987
2016-08-26,-0.3276
2016-08-29,0.239
2016-08-30,0.3875
2016-08-31,-1.633
2016-09-01,0.815
2016-09-02,0.2994
2016-09-06,0.4179
2016-09-07,0.8918
2016-09-08,0.825
2016-09-09,-3.7697000000000003
2016-09-12,-0.5466
2016-09-13,-1.9847000000000001
2016-09-14,-0.6231
2016-09-15,0.094
2016-09-16,1.1901
2016-09-19,-0.031
2016-09-20,-1.3932
2016-09-21,2.6688
2016-09-22,1.0092
2016-09-23,-0.5147
2016-09-26,-0.1522
2016-09-27,-1.4934
2016-09-28,2.2896
2016-09-29,-0.7864
2016-09-30,3.2317
2016-10-03,-3.4259
2016-10-04,-1.8654
2016-10-05,0.5298
2016-10-06,-1.9219
2016-10-07,-0.4741
2016-10-10,-0.0318
2016-10-11,-1.0483
2016-10-12,-2.5361000000000002
2016-10-13,-0.1647
2016-10-14,1.2207
2016-10-17,2.2164
2016-10-18,-0.1913
2016-10-19,1.4696
2016-10-20,-0.063
2016-10-21,-0.063
2016-10-24,2.4275
2016-10-25,-2.4623
2016-10-26,0.7258
2016-10-27,5.5764
2016-10-28,-0.5638
2016-10-31,1.5219
2016-11-01,1.4109
2016-11-02,-3.058
2016-11-03,-2.976
2016-11-04,0.2504
2016-11-07,0.843
2016-11-08,-0.3406
2016-11-09,1.895
2016-11-10,0.2439
2016-11-11,-1.9465
2016-11-14,0.8685
2016-11-15,-0.0923
2016-11-16,-1.662
2016-11-17,2.1909
2016-11-18,0.9495
2016-11-21,3.7621
2016-11-22,-2.0468
2016-11-23,0.6866
2016-11-25,-0.3854
2016-11-28,-3.0655
2016-11-29,-1.5966
2016-11-30,2.4961
2016-12-01,-2.5875
2016-12-02,0.0
2016-12-05,-0.7188
2016-12-06,-0.2203
2016-12-07,-0.0315
2016-12-08,2.0827
2016-12-09,-0.5873
2016-12-12,1.1194
2016-12-13,-0.8918
2016-12-14,-1.117
2016-12-15,0.6589
2016-12-16,1.2469000000000001
2016-12-19,0.4618
2016-12-20,0.6742
2016-12-21,1.3394
2016-12-22,0.781
2016-12-23,0.6557
2016-12-27,0.0
2016-12-28,-0.6811
2016-12-29,1.4609
2016-12-30,1.7338
2017-01-03,1.6753
2017-01-04,0.767
2017-01-05,1.1277
2017-01-06,-0.0279
2017-01-09,-1.6732
2017-01-10,0.2269
2017-01-11,1.1319
2017-01-12,-0.028
2017-01-13,0.028
2017-01-17,1.0352999999999999
2017-01-18,-0.3046
2017-01-19,-0.7778
2017-01-20,0.8959
2017-01-23,-0.222
2017-01-24,1.6684999999999999
2017-01-25,2.1608
2017-01-26,2.4096
2017-01-27,0.3137
2017-01-30,-2.528
2017-01-31,1.2032
2017-02-01,-0.1321
2017-02-02,0.873
2017-02-03,0.9838
2017-02-06,0.7899
2017-02-07,-0.6008
2017-02-08,0.3679
2017-02-09,1.4402
2017-02-10,-0.3614
2017-02-13,-0.7513
2017-02-14,1.3051
2017-02-15,-0.1288
2017-02-16,-1.935
2017-02-17,0.6051
2017-02-21,1.6213
2017-02-22,-1.6984
2017-02-23,-0.2094
2017-02-24,-2.4397
2017-02-27,0.2151
2017-02-28,-0.161
2017-03-01,2.1768
2017-03-02,-0.0526
2017-03-03,-0.1316
2017-03-06,-0.1318
2017-03-07,-1.2665
2017-03-08,-1.9776
2017-03-09,-2.0174
2017-03-10,0.5843
2017-03-13,1.3831
2017-03-14,-1.2005
2017-03-15,0.9114
2017-03-16,-0.1095
2017-03-17,-2.0548
2017-03-20,-0.3636
2017-03-21,-1.4879
2017-03-22,-0.0855
2017-03-23,0.3993
2017-03-24,0.5966
2017-03-27,-0.706
