ticker,EXC US Equity
2000-05-23,0.0
2000-05-24,1.7981
2000-05-25,-1.2227999999999999
2000-05-26,0.0
2000-05-30,-2.0747
2000-05-31,-0.7062
2000-06-01,-0.7112
2000-06-02,-0.2865
2000-06-05,-3.1609
2000-06-06,0.8902
2000-06-07,-1.6176
2000-06-08,2.3916
2000-06-09,3.5036
2000-06-12,0.1939
2000-06-13,-0.4751
2000-06-14,-2.6874000000000002
2000-06-15,0.1453
2000-06-16,0.1451
2000-06-19,-0.7246
2000-06-20,-0.8759
2000-06-21,-0.1473
2000-06-22,-0.59
2000-06-23,0.4451
2000-06-26,1.034
2000-06-27,-3.6550000000000002
2000-06-28,3.7273
2000-06-29,-1.399
2000-06-30,-4.3027
2000-07-03,3.2558
2000-07-05,-2.4024
2000-07-06,1.2308
2000-07-07,0.304
2000-07-10,1.8182
2000-07-11,2.6786
2000-07-12,-1.0145
2000-07-13,0.7321
2000-07-14,-0.7267
2000-07-17,2.6353999999999997
2000-07-18,0.7133
2000-07-19,0.9915
2000-07-20,-2.3843
2000-07-21,1.1494
2000-07-24,-1.1364
2000-07-25,0.7184
2000-07-26,-2.1041
2000-07-27,1.7122000000000002
2000-07-28,-0.2865
2000-07-31,-1.8678
2000-08-01,2.6353999999999997
2000-08-02,0.2853
2000-08-03,2.7382999999999997
2000-08-04,1.9038
2000-08-07,2.6155
2000-08-08,-0.2979
2000-08-09,-0.7968
2000-08-10,-0.502
2000-08-11,1.8836
2000-08-14,1.5516999999999999
2000-08-15,1.8205
2000-08-16,-0.894
2000-08-17,0.5155
2000-08-18,-0.1282
2000-08-21,-0.6418
2000-08-22,0.3876
2000-08-23,0.9009
2000-08-24,-1.148
2000-08-25,-1.2903
2000-08-28,2.2222
2000-08-29,-1.7995
2000-08-30,0.5236
2000-08-31,0.4314
2000-09-01,0.2187
2000-09-05,1.1643
2000-09-06,1.9182000000000001
2000-09-07,1.7566000000000002
2000-09-08,5.9649
2000-09-11,3.8327999999999998
2000-09-12,0.7494
2000-09-13,1.6684999999999999
2000-09-14,-1.5316999999999998
2000-09-15,4.0348
2000-09-18,-1.4219
2000-09-19,-4.0087
2000-09-20,-1.5800999999999998
2000-09-21,-0.1147
2000-09-22,2.9851
2000-09-25,-0.7804
2000-09-26,3.4831
2000-09-27,2.9656000000000002
2000-09-28,1.0215
2000-09-29,1.1809
2000-10-02,1.6183999999999998
2000-10-03,-3.9594
2000-10-04,-3.5941
2000-10-05,-2.4123
2000-10-06,1.7978
2000-10-09,-0.1104
2000-10-10,3.9779
2000-10-11,-0.9564
2000-10-12,-1.3948
2000-10-13,0.8705
2000-10-16,4.315
2000-10-17,1.9647999999999999
2000-10-18,-2.8398
2000-10-19,0.3132
2000-10-20,-0.9365
2000-10-23,2.5769
2000-10-24,-1.9506999999999999
2000-10-25,1.8848
2000-10-26,-7.0915
2000-10-27,2.6549
2000-10-30,4.7414
2000-10-31,-1.0288
2000-11-01,-0.4158
2000-11-02,-1.6701000000000001
2000-11-03,-2.9724
2000-11-06,-2.1882
2000-11-07,1.0067
2000-11-08,3.7652
2000-11-09,0.5336
2000-11-10,1.38
2000-11-13,0.6283
2000-11-14,-2.8096
2000-11-15,0.3212
2000-11-16,2.2412
2000-11-17,2.1921
2000-11-20,0.5107
2000-11-21,0.4065
2000-11-22,1.7206000000000001
2000-11-24,-1.99
2000-11-27,0.8122
2000-11-28,3.5247
2000-11-29,0.8755
2000-11-30,2.2179
2000-12-01,-2.6414999999999997
2000-12-04,1.2248
2000-12-05,-3.4920999999999998
2000-12-06,0.3333
2000-12-07,5.8209
2000-12-08,-0.3737
2000-12-11,-1.6503999999999999
2000-12-12,3.2037
2000-12-13,-2.4242
2000-12-14,-0.9998
2000-12-15,-2.4637000000000002
2000-12-18,0.6119
2000-12-19,2.9627
2000-12-20,3.4378
2000-12-21,-1.552
2000-12-22,1.8293
2000-12-26,2.9648
2000-12-27,0.4965
2000-12-28,-2.103
2000-12-29,1.2255
2001-01-02,-3.3186
2001-01-03,-7.2628
2001-01-04,-4.162
2001-01-05,-1.0443
2001-01-08,3.3836
2001-01-09,1.2638
2001-01-10,-5.2
2001-01-11,-4.3713
2001-01-12,0.5295
2001-01-16,-2.5632
2001-01-17,5.4955
2001-01-18,0.1708
2001-01-19,1.2276
2001-01-22,-0.0337
2001-01-23,1.2805
2001-01-24,1.4806
2001-01-25,1.2131
2001-01-26,-1.4739
2001-01-29,1.7753999999999999
2001-01-30,-1.2437
2001-01-31,-1.0304
2001-02-01,0.2809
2001-02-02,0.7581
2001-02-05,0.2944
2001-02-06,0.2935
2001-02-07,2.0325
2001-02-08,2.0876
2001-02-09,1.8576000000000001
2001-02-12,-0.7816
2001-02-13,-0.2896
2001-02-14,1.1562000000000001
2001-02-15,-1.143
2001-02-16,0.2031
2001-02-20,1.1383
2001-02-21,0.6013
2001-02-22,1.8237999999999999
2001-02-23,-2.6039
2001-02-26,0.5254
2001-02-27,0.5995
2001-02-28,-0.107
2001-03-01,0.306
2001-03-02,1.6166
2001-03-05,-0.5253
2001-03-06,-1.5842
2001-03-07,-0.8738
2001-03-08,0.9898
2001-03-09,-0.9188
2001-03-12,0.3864
2001-03-13,-1.4935
2001-03-14,-2.7509
2001-03-15,2.0572
2001-03-16,0.7087
2001-03-19,-0.7193
2001-03-20,-1.3545
2001-03-21,0.5109
2001-03-22,-3.0977
2001-03-23,-1.9836
2001-03-26,4.5325
2001-03-27,2.624
2001-03-28,0.0156
2001-03-29,1.325
2001-03-30,0.9231
2001-04-02,0.0762
2001-04-03,4.5697
2001-04-04,-2.4181
2001-04-05,-1.5226
2001-04-06,-1.9858
2001-04-09,1.9641
2001-04-10,4.5351
2001-04-11,-2.8439
2001-04-12,0.0747
2001-04-16,1.4625
2001-04-17,2.2062
2001-04-18,-1.7125
2001-04-19,-1.9034
2001-04-20,-0.0299
2001-04-23,3.6877
2001-04-24,0.1872
2001-04-25,-0.5174
2001-04-26,0.7657
2001-04-27,-1.6631
2001-04-30,0.6707
2001-05-01,0.4634
2001-05-02,-2.7822
2001-05-03,-0.43
2001-05-04,1.2658
2001-05-07,0.2941
2001-05-08,-1.0117
2001-05-09,1.1109
2001-05-10,0.9962
2001-05-11,0.6854
2001-05-14,1.1596
2001-05-15,-2.4072
2001-05-16,0.4258
2001-05-17,0.1462
2001-05-18,-0.1752
2001-05-21,0.1462
2001-05-22,0.4089
2001-05-23,0.0727
2001-05-24,-0.5813
2001-05-25,-2.0611
2001-05-29,-0.4478
2001-05-30,0.06
2001-05-31,1.6181999999999999
2001-06-01,-0.7815
2001-06-04,-0.8768
2001-06-05,-1.8891
2001-06-06,-2.8729
2001-06-07,0.0157
2001-06-08,1.7618
2001-06-11,3.1999
2001-06-12,0.1198
2001-06-13,-2.4686
2001-06-14,-2.5617
2001-06-15,2.8023
2001-06-18,1.1026
2001-06-19,1.6813
2001-06-20,-1.7578
2001-06-21,-5.0796
2001-06-22,2.3163
2001-06-25,-0.2186
2001-06-26,-0.4225
2001-06-27,0.5657
2001-06-28,-0.0156
2001-06-29,0.2032
2001-07-02,-0.7954
2001-07-03,1.5249000000000001
2001-07-05,1.2233
2001-07-06,0.8108
2001-07-09,1.7753999999999999
2001-07-10,0.0298
2001-07-11,-1.6098
2001-07-12,-0.6211
2001-07-13,-1.0823
2001-07-16,0.601
2001-07-17,-0.6434
2001-07-18,-0.5242
2001-07-19,-0.6975
2001-07-20,-5.494
2001-07-23,-4.2114
2001-07-24,-6.2069
2001-07-25,8.6397
2001-07-26,1.2690000000000001
2001-07-27,-3.2580999999999998
2001-07-30,2.7979000000000003
2001-07-31,-5.0739
2001-08-01,2.0
2001-08-02,0.7808
2001-08-03,1.0847
2001-08-06,-3.7643
2001-08-07,0.3363
2001-08-08,-2.84
2001-08-09,0.1634
2001-08-10,0.29
2001-08-13,-1.2968
2001-08-14,0.2584
2001-08-15,-1.1412
2001-08-16,1.4708999999999999
2001-08-17,0.7523
2001-08-20,0.4371
2001-08-21,-0.3264
2001-08-22,1.4008
2001-08-23,-0.6279
2001-08-24,0.7763
2001-08-27,0.8778
2001-08-28,0.4972
2001-08-29,-1.4844
2001-08-30,-1.5605
2001-08-31,-0.5102
2001-09-04,-0.2564
2001-09-05,-0.0184
2001-09-06,-0.3489
2001-09-07,1.6771
2001-09-10,0.1813
2001-09-17,-1.8636
2001-09-18,-2.5627
2001-09-19,-0.8515
2001-09-20,0.4771
2001-09-21,-3.0389
2001-09-24,-0.0392
2001-09-25,1.117
2001-09-26,-2.2287
2001-09-27,-11.7939
2001-09-28,0.2247
2001-10-01,-0.583
2001-10-02,-1.3081
2001-10-03,2.8108
2001-10-04,-1.6448
2001-10-05,3.0508
2001-10-08,-1.3158
2001-10-09,-1.5777999999999999
2001-10-10,0.429
2001-10-11,-0.8543
2001-10-12,1.9274
2001-10-15,0.1112
2001-10-16,0.1556
2001-10-17,-2.3519
2001-10-18,-2.9766
2001-10-19,2.6464
2001-10-22,1.5286
2001-10-23,-7.6854
2001-10-24,0.2921
2001-10-25,1.8204
2001-10-26,-2.1454
2001-10-29,1.0962
2001-10-30,1.2048
2001-10-31,0.1667
2001-11-01,-0.1664
2001-11-02,-1.5238
2001-11-05,3.1189999999999998
2001-11-06,1.2661
2001-11-07,0.7178
2001-11-08,1.1494
2001-11-09,-0.5682
2001-11-12,0.2057
2001-11-13,0.1882
2001-11-14,-1.1034
2001-11-15,-0.2092
2001-11-16,-0.1863
2001-11-19,-1.4002
2001-11-20,2.8166
2001-11-21,-1.4733
2001-11-23,1.0748
2001-11-26,-0.3699
2001-11-27,1.6473
2001-11-28,-1.3924
2001-11-29,0.9491
2001-11-30,2.2931
2001-12-03,-0.4707
2001-12-04,1.3514
2001-12-05,-0.2
2001-12-06,-1.0243
2001-12-07,2.1372
2001-12-10,2.0925
2001-12-11,-2.5458
2001-12-12,1.1512
2001-12-13,0.4596
2001-12-14,0.2832
2001-12-17,-0.4345
2001-12-18,2.0729
2001-12-19,1.0902
2001-12-20,-1.015
2001-12-21,-1.0895
2001-12-24,1.7711000000000001
2001-12-26,1.0611
2001-12-27,-0.231
2001-12-28,0.0842
2001-12-31,0.694
2002-01-02,1.2530999999999999
2002-01-03,-0.165
2002-01-04,-1.0537
2002-01-07,0.3341
2002-01-08,-1.5609
2002-01-09,-1.5856
2002-01-10,1.7614999999999998
2002-01-11,-0.2322
2002-01-14,2.0948
2002-01-15,-0.2073
2002-01-16,-0.1038
2002-01-17,-2.2869
2002-01-18,-0.4043
2002-01-22,-1.6663000000000001
2002-01-23,0.5648
2002-01-24,1.2314
2002-01-25,0.064
2002-01-28,0.064
2002-01-29,-0.2984
2002-01-30,2.6292999999999997
2002-01-31,2.5620000000000003
2002-02-01,1.8075
2002-02-04,0.7181
2002-02-05,-0.3763
2002-02-06,-0.5964
2002-02-07,1.2
2002-02-08,0.0198
2002-02-11,0.494
2002-02-12,1.7696
2002-02-13,-1.7968
2002-02-14,-0.8335
2002-02-15,0.6604
2002-02-19,-1.7694
2002-02-20,0.1417
2002-02-21,-1.92
2002-02-22,1.8957000000000002
2002-02-25,0.4449
2002-02-26,0.0805
2002-02-27,0.1408
2002-02-28,-1.0044
2002-03-01,2.5162
2002-03-04,0.4553
2002-03-05,0.197
2002-03-06,2.9892
2002-03-07,0.0382
2002-03-08,-0.7444
2002-03-11,0.4808
2002-03-12,-0.4976
2002-03-13,-0.5578
2002-03-14,1.354
2002-03-15,0.0382
2002-03-18,0.6486
2002-03-19,0.3222
2002-03-20,-2.1349
2002-03-21,1.7568000000000001
2002-03-22,0.9296
2002-03-25,-0.188
2002-03-26,-1.8832
2002-03-27,1.4203000000000001
2002-03-28,0.246
2002-04-01,-0.4531
2002-04-02,-0.4362
2002-04-03,0.0
2002-04-04,-0.5714
2002-04-05,-0.8812
2002-04-08,0.7151
2002-04-09,-1.0746
2002-04-10,2.1339
2002-04-11,-1.0826
2002-04-12,0.1344
2002-04-15,-0.5561
2002-04-16,1.0991
2002-04-17,0.1717
2002-04-18,0.3808
2002-04-19,1.3847
2002-04-22,1.029
2002-04-23,0.0
2002-04-24,0.7407
2002-04-25,-0.9375
2002-04-26,0.9093
2002-04-29,-1.8205
2002-04-30,1.7044000000000001
2002-05-01,0.5525
2002-05-02,0.2747
2002-05-03,0.4201
2002-05-06,0.7639
2002-05-07,1.5704
2002-05-08,1.1551
2002-05-09,-1.6162999999999998
2002-05-10,-0.0714
2002-05-13,-0.8399
2002-05-14,-0.2725
2002-05-15,-0.0729
2002-05-16,-3.3175
2002-05-17,-1.9796
2002-05-20,-0.1731
2002-05-21,0.4817
2002-05-22,3.5666
2002-05-23,1.7034
2002-05-24,-0.6008
2002-05-28,-0.5678
2002-05-29,-1.0868
2002-05-30,1.4898
2002-05-31,-1.8532
2002-06-03,-2.1312
2002-06-04,0.8405
2002-06-05,0.1515
2002-06-06,-2.6291
2002-06-07,0.7187
2002-06-10,1.2536
2002-06-11,0.3048
2002-06-12,0.9685
2002-06-13,0.884
2002-06-14,-1.7524
2002-06-17,0.5693
2002-06-18,2.0755
2002-06-19,0.2588
2002-06-20,-2.2308
2002-06-21,0.5091
2002-06-24,-2.2514
2002-06-25,-0.5374
2002-06-26,-0.3281
2002-06-27,0.0968
2002-06-28,1.1605
2002-07-01,-1.6444
2002-07-02,-1.4386
2002-07-03,-0.5917
2002-07-05,-0.1984
2002-07-08,-1.3519
2002-07-09,-2.761
2002-07-10,-3.9171
2002-07-11,2.2217000000000002
2002-07-12,-4.2203
2002-07-15,-0.3084
2002-07-16,0.7735
2002-07-17,-1.7544
2002-07-18,-1.2723
2002-07-19,-3.6627
2002-07-22,-0.399
2002-07-23,-4.9246
2002-07-24,9.0458
2002-07-25,3.5227
2002-07-26,-1.2953000000000001
2002-07-29,-1.5792000000000002
2002-07-30,8.6102
2002-07-31,2.0599
2002-08-01,-2.1407
2002-08-02,-2.5625
2002-08-05,0.4062
2002-08-06,2.4702
2002-08-07,0.1455
2002-08-08,1.3073000000000001
2002-08-09,0.7784
2002-08-12,1.0569
2002-08-13,-2.6146000000000003
2002-08-14,4.1267
2002-08-15,-1.2610000000000001
2002-08-16,-1.5001
2002-08-19,1.7699
2002-08-20,0.8493
2002-08-21,4.0706
2002-08-22,-0.2119
2002-08-23,-1.313
2002-08-26,0.6065
2002-08-27,-0.0972
2002-08-28,-1.0901
2002-08-29,-1.5745
2002-08-30,-6.3787
2002-09-03,-3.1824
2002-09-04,-1.5001
2002-09-05,-1.4558
2002-09-06,0.9091
2002-09-09,1.3063
2002-09-10,-0.4891
2002-09-11,1.9437
2002-09-12,-3.5503
2002-09-13,-0.3408
2002-09-16,0.456
2002-09-17,-3.6314
2002-09-18,5.04
2002-09-19,0.6951
2002-09-20,-0.8461
2002-09-23,-0.0674
2002-09-24,-1.3483
2002-09-25,3.8952
2002-09-26,5.1524
2002-09-27,-1.6472
2002-09-30,0.6996
2002-10-01,2.7157999999999998
2002-10-02,0.0205
2002-10-03,-1.8852
2002-10-04,-1.462
2002-10-07,-0.4239
2002-10-08,-2.0009
2002-10-09,-6.7333
2002-10-10,8.4769
2002-10-11,-1.8248
2002-10-14,1.9024999999999999
2002-10-15,0.8584
2002-10-16,-4.1489
2002-10-17,3.6626
2002-10-18,1.1562999999999999
2002-10-21,3.7257
2002-10-22,-2.6327
2002-10-23,0.4192
2002-10-24,0.5009
2002-10-25,1.4538
2002-10-28,0.7779
2002-10-29,0.2438
2002-10-30,2.1479
2002-10-31,-0.0198
2002-11-01,-0.496
2002-11-04,1.3958
2002-11-05,1.9666000000000001
2002-11-06,1.35
2002-11-07,-2.1884
2002-11-08,-2.1401
2002-11-11,-0.5964
2002-11-12,-1.06
2002-11-13,1.2735
2002-11-14,0.4229
2002-11-15,1.3034
2002-11-18,-1.5241
2002-11-19,0.5025
2002-11-20,-0.4
2002-11-21,-1.0843
2002-11-22,1.8067
2002-11-25,0.5982
2002-11-26,-0.9713
2002-11-27,1.9416
2002-11-29,-1.453
2002-12-02,-1.1755
2002-12-03,3.5685000000000002
2002-12-04,-3.0757
2002-12-05,0.0201
2002-12-06,1.4859
2002-12-09,2.3348
2002-12-10,0.116
2002-12-11,0.3862
2002-12-12,0.6349
2002-12-13,0.2676
2002-12-16,0.0
2002-12-17,-0.1335
2002-12-18,-0.7255
2002-12-19,-1.25
2002-12-20,1.2658
2002-12-23,0.7308
2002-12-24,-0.1527
2002-12-26,0.8222
2002-12-27,-1.3844
2002-12-30,1.3462
2002-12-31,0.1328
2003-01-02,1.9329
2003-01-03,0.2603
2003-01-06,2.3364
2003-01-07,-3.1346
2003-01-08,0.6734
2003-01-09,0.0557
2003-01-10,-0.9099
2003-01-13,0.9558
2003-01-14,1.8192
2003-01-15,0.0729
2003-01-16,-1.1478
2003-01-17,-0.9952
2003-01-21,-2.0477
2003-01-22,-0.7602
2003-01-23,0.0766
2003-01-24,-2.124
2003-01-27,-3.0108
2003-01-28,1.4916
2003-01-29,1.9861
2003-01-30,-0.9542
2003-01-31,0.1376
2003-02-03,0.7265
2003-02-04,-1.6569
2003-02-05,-0.5352
2003-02-06,-0.279
2003-02-07,-1.219
2003-02-10,0.5665
2003-02-11,-2.4341
2003-02-12,-2.4948
2003-02-13,2.4984
2003-02-14,0.0833
2003-02-18,2.1024
2003-02-19,0.7543
2003-02-20,1.0927
2003-02-21,0.3002
2003-02-24,0.1796
2003-02-25,0.498
2003-02-26,-2.0614
2003-02-27,0.5667
2003-02-28,-1.0867
2003-03-03,0.2238
2003-03-04,-1.7458
2003-03-05,1.4876
2003-03-06,0.6515
2003-03-07,0.0405
2003-03-10,-1.5568
2003-03-11,-0.6983
2003-03-12,-0.7239
2003-03-13,0.1042
2003-03-14,0.437
2003-03-17,2.5694
2003-03-18,0.3232
2003-03-19,0.3021
2003-03-20,0.5822
2003-03-21,1.5369000000000002
2003-03-24,-2.1624
2003-03-25,1.3462
2003-03-26,-0.912
2003-03-27,0.9404
2003-03-28,0.2973
2003-03-31,-0.3755
2003-04-01,1.6068
2003-04-02,-0.9567
2003-04-03,-2.1289
2003-04-04,1.7523
2003-04-07,-0.5344
2003-04-08,-0.3582
2003-04-09,-0.0799
2003-04-10,1.3792
2003-04-11,-1.459
2003-04-14,1.5006
2003-04-15,1.3404
2003-04-16,-0.6419
2003-04-17,0.5873
2003-04-21,-0.0779
2003-04-22,-0.1948
2003-04-23,-0.6635
2003-04-24,0.8055
2003-04-25,0.1754
2003-04-28,0.428
2003-04-29,0.8911
2003-04-30,1.8433000000000002
2003-05-01,-0.0566
2003-05-02,1.6223
2003-05-05,0.9467
2003-05-06,0.0736
2003-05-07,0.8453
2003-05-08,-1.6035
2003-05-09,-0.1296
2003-05-12,1.1126
2003-05-13,0.3668
2003-05-14,-0.0737
2003-05-15,2.0653
2003-05-16,1.3008
2003-05-19,-1.2663
2003-05-20,1.1741
2003-05-21,1.1069
2003-05-22,1.501
2003-05-23,2.0529
2003-05-27,0.5796
2003-05-28,-1.1186
2003-05-29,-2.3654
2003-05-30,0.5969
2003-06-02,0.9599
2003-06-03,1.8323
2003-06-04,0.9846
2003-06-05,-2.3365
2003-06-06,-0.241
2003-06-09,-0.0863
2003-06-10,1.6059
2003-06-11,-0.3909
2003-06-12,2.0304
2003-06-13,-0.7358
2003-06-16,1.5836000000000001
2003-06-17,-0.5473
2003-06-18,0.4169
2003-06-19,-0.1162
2003-06-20,-0.266
2003-06-23,-0.6001
2003-06-24,-0.2012
2003-06-25,-0.0168
2003-06-26,1.395
2003-06-27,-1.1106
2003-06-30,0.2514
2003-07-01,0.1505
2003-07-02,0.7513
2003-07-03,-1.0273
2003-07-07,-0.3181
2003-07-08,-1.3940000000000001
2003-07-09,-1.6352
2003-07-10,-2.1645
2003-07-11,0.7965
2003-07-14,-0.7375
2003-07-15,-1.822
2003-07-16,-1.3694
2003-07-17,-0.3471
2003-07-18,1.9064999999999999
2003-07-21,-0.8815
2003-07-22,1.9419
2003-07-23,-0.3027
2003-07-24,0.0179
2003-07-25,0.6427
2003-07-28,-0.9225
2003-07-29,0.8057
2003-07-30,1.3677000000000001
2003-07-31,0.7009
2003-08-01,0.0
2003-08-04,1.2354
2003-08-05,-0.4469
2003-08-06,1.174
2003-08-07,1.2287
2003-08-08,-0.0506
2003-08-11,-0.3205
2003-08-12,1.1506
2003-08-13,0.5018
2003-08-14,-0.386
2003-08-15,-0.337
2003-08-18,0.5748
2003-08-19,-1.2607
2003-08-20,0.3575
2003-08-21,-0.4919
2003-08-22,-1.79
2003-08-25,1.4407
2003-08-26,0.2909
2003-08-27,-0.1365
2003-08-28,-0.0854
2003-08-29,0.7182
2003-09-02,1.8676
2003-09-03,0.5
2003-09-04,-0.1161
2003-09-05,-0.5147
2003-09-08,0.3338
2003-09-09,-0.3659
2003-09-10,0.4007
2003-09-11,0.0166
2003-09-12,0.9643
2003-09-15,-0.4281
2003-09-16,1.3726
2003-09-17,0.4731
2003-09-18,2.127
2003-09-19,0.318
2003-09-22,-1.3471
2003-09-23,-0.0964
2003-09-24,-0.9005
2003-09-25,0.0974
2003-09-26,1.54
2003-09-29,1.6922000000000001
2003-09-30,-0.314
2003-10-01,1.7323
2003-10-02,0.0774
2003-10-03,-0.8198
2003-10-06,-0.1248
2003-10-07,0.3279
2003-10-08,-0.2957
2003-10-09,0.6869
2003-10-10,-0.0775
2003-10-13,0.3413
2003-10-14,0.4484
2003-10-15,-0.9236
2003-10-16,-0.0932
2003-10-17,-0.9798
2003-10-20,0.267
2003-10-21,0.0157
2003-10-22,-0.094
2003-10-23,0.1568
2003-10-24,-0.5322
2003-10-27,0.2518
2003-10-28,0.0628
2003-10-29,0.0
2003-10-30,0.0784
2003-10-31,-0.5486
2003-11-03,2.5217
2003-11-04,-1.7370999999999999
2003-11-05,-0.1877
2003-11-06,-0.7053
2003-11-07,-0.7419
2003-11-10,0.5089
2003-11-11,0.3639
2003-11-12,-0.6306
2003-11-13,-0.8476
2003-11-14,0.8065
2003-11-17,-0.8
2003-11-18,-0.8548
2003-11-19,1.822
2003-11-20,-1.3421
2003-11-21,-0.5506
2003-11-24,0.7165
2003-11-25,-0.0808
2003-11-26,0.1618
2003-11-28,-0.1292
2003-12-01,0.5823
2003-12-02,0.0804
2003-12-03,0.2892
2003-12-04,1.0896
2003-12-05,0.4914
2003-12-08,0.7886
2003-12-09,-0.8607
2003-12-10,0.8682
2003-12-11,-0.4225
2003-12-12,-0.33
2003-12-15,-0.8199
2003-12-16,-0.159
2003-12-17,0.1752
2003-12-18,1.0173
2003-12-19,1.0228
2003-12-22,0.4517
2003-12-23,0.5582
2003-12-24,0.5089
2003-12-26,-0.0767
2003-12-29,1.0748
2003-12-30,0.5013
2003-12-31,0.3023
2004-01-02,-0.5425
2004-01-05,0.4545
2004-01-06,-0.724
2004-01-07,0.6077
2004-01-08,0.0151
2004-01-09,-0.9361
2004-01-12,-0.5182
2004-01-13,-0.0613
2004-01-14,0.9045
2004-01-15,-0.2127
2004-01-16,0.4415
2004-01-20,-0.2122
2004-01-21,1.2912
2004-01-22,-0.4199
2004-01-23,-1.4006
2004-01-26,-0.5957
2004-01-27,0.1076
2004-01-28,1.7345000000000002
2004-01-29,0.5582
2004-01-30,0.4951
2004-02-02,-0.209
2004-02-03,-0.0898
2004-02-04,-1.0183
2004-02-05,-0.6051
2004-02-06,0.5175
2004-02-09,0.4543
2004-02-10,0.5427
2004-02-11,0.0
2004-02-12,-0.4989
2004-02-13,-0.3798
2004-02-17,0.5795
2004-02-18,1.3798
2004-02-19,-0.8226
2004-02-20,-1.1914
2004-02-23,-0.0305
2004-02-24,0.0305
2004-02-25,0.8852
2004-02-26,0.6051
2004-02-27,0.9624
2004-03-01,0.0596
2004-03-02,-0.1042
2004-03-03,0.0447
2004-03-04,-0.2979
2004-03-05,1.1055
2004-03-08,-0.0148
2004-03-09,1.0049
2004-03-10,-0.7608
2004-03-11,-0.9435
2004-03-12,-0.0744
2004-03-15,-0.4617
2004-03-16,-0.2693
2004-03-17,1.7854
2004-03-18,-0.6486
2004-03-19,-0.5935
2004-03-22,-1.1642000000000001
2004-03-23,-0.1812
2004-03-24,0.9834
2004-03-25,1.5281
2004-03-26,0.7821
2004-03-29,0.0
2004-03-30,0.366
2004-03-31,0.4668
2004-04-01,0.6244
2004-04-02,-0.5195
2004-04-05,0.7688
2004-04-06,-0.2159
2004-04-07,-0.7934
2004-04-08,0.0872
2004-04-12,-1.8306
2004-04-13,-2.2199
2004-04-14,-1.0898
2004-04-15,-0.0765
2004-04-16,1.3017
2004-04-19,0.0454
2004-04-20,-1.375
2004-04-21,-0.2451
2004-04-22,1.6894
2004-04-23,-0.1208
2004-04-26,0.9375
2004-04-27,-0.0449
2004-04-28,0.3447
2004-04-29,-0.5527
2004-04-30,0.5407
2004-05-03,-0.3735
2004-05-04,0.09
2004-05-05,-0.824
2004-05-06,0.3323
2004-05-07,-2.6197
2004-05-10,-0.8349
2004-05-11,-1.4655
2004-05-12,0.3006
2004-05-13,-0.4137
2004-05-14,0.5113
2004-05-17,-0.1272
2004-05-18,0.4776
2004-05-19,-0.5387
2004-05-20,1.2743
2004-05-21,0.8808
2004-05-24,1.6838
2004-05-25,1.104
