ticker,BURL US Equity
2014-02-24,3.6169000000000002
2014-02-25,-2.3399
2014-02-26,3.6528
2014-02-27,4.3956
2014-02-28,-1.0889
2014-03-03,0.1101
2014-03-04,-2.1628
2014-03-05,0.6369
2014-03-06,-2.2338
2014-03-07,1.1804999999999999
2014-03-10,1.6560000000000001
2014-03-11,-0.074
2014-03-12,-1.7043
2014-03-13,-1.7339
2014-03-14,-0.3452
2014-03-17,1.2702
2014-03-18,-2.3945
2014-03-19,0.8567
2014-03-20,15.7915
2014-03-21,5.035
2014-03-24,-1.0476
2014-03-25,-2.3099
2014-03-26,-3.0213
2014-03-27,1.1175
2014-03-28,-2.2773
2014-03-31,1.1652
2014-04-01,1.626
2014-04-02,1.4
2014-04-03,-0.4602
2014-04-04,-1.5192
2014-04-07,-2.6157
2014-04-08,0.8953
2014-04-09,0.4778
2014-04-10,-3.4647
2014-04-11,-2.8148999999999997
2014-04-14,-1.0138
2014-04-15,-1.2436
2014-04-16,0.2593
2014-04-17,-0.2586
2014-04-21,1.1111
2014-04-22,1.3187
2014-04-23,-0.7592
2014-04-24,1.7851
2014-04-25,-1.2169
2014-04-28,4.1304
2014-04-29,-5.4628
2014-04-30,-4.343
2014-05-01,5.4252
2014-05-02,2.9196999999999997
2014-05-05,-1.2766
2014-05-06,-0.3592
2014-05-07,-1.0815
2014-05-08,0.5466
2014-05-09,2.2472
2014-05-12,2.6941
2014-05-13,0.6559
2014-05-14,-0.6173
2014-05-15,-2.5535
2014-05-16,2.2663
2014-05-19,0.1731
2014-05-20,-2.1085
2014-05-21,0.4237
2014-05-22,1.2658
2014-05-23,1.4931
2014-05-27,1.7106
2014-05-28,-2.7918
2014-05-29,-1.1764999999999999
2014-05-30,-0.4902
2014-06-02,-1.4075
2014-06-03,-0.9636
2014-06-04,0.9369
2014-06-05,1.5352000000000001
2014-06-06,0.4923
2014-06-09,-1.4346
2014-06-10,5.3248
2014-06-11,0.7415
2014-06-12,-0.9368
2014-06-13,0.2702
2014-06-16,2.7619
2014-06-17,1.4748999999999999
2014-06-18,1.3566
2014-06-19,-0.4143
2014-06-20,1.12
2014-06-23,-0.2215
2014-06-24,-1.2052
2014-06-25,2.3756
2014-06-26,-2.7595
2014-06-27,0.0645
2014-06-30,2.6748
2014-07-01,-0.973
2014-07-02,-1.1094
2014-07-03,0.8654
2014-07-07,-2.4786
2014-07-08,-1.9224999999999999
2014-07-09,0.1329
2014-07-10,-0.1327
2014-07-11,-0.1661
2014-07-14,-0.8319
2014-07-15,-2.7180999999999997
2014-07-16,-0.138
2014-07-17,8.2556
2014-07-18,-0.3191
2014-07-21,1.8246
2014-07-22,0.7859
2014-07-23,-1.7155
2014-07-24,2.0311
2014-07-25,2.7683
2014-07-28,-1.3317
2014-07-29,0.5521
2014-07-30,1.4338
2014-07-31,-1.5638999999999998
2014-08-01,-0.55
2014-08-04,0.1229
2014-08-05,0.7671
2014-08-06,-0.2132
2014-08-07,-1.5258
2014-08-08,3.0369
2014-08-11,0.0902
2014-08-12,-1.0817
2014-08-13,0.3645
2014-08-14,1.4224999999999999
2014-08-15,-0.1791
2014-08-18,2.4514
2014-08-19,1.4882
2014-08-20,-2.0702
2014-08-21,1.2625
2014-08-22,3.5952
2014-08-25,-0.056
2014-08-26,-0.5041
2014-08-27,0.5066
2014-08-28,0.6721
2014-08-29,-0.7789
2014-09-02,2.8595
2014-09-03,-1.0084
2014-09-04,2.6982
2014-09-05,-1.9035
2014-09-08,-1.4485000000000001
2014-09-09,3.1059
2014-09-10,1.9096
2014-09-11,0.3167
2014-09-12,0.2368
2014-09-15,-0.3675
2014-09-16,1.7123
2014-09-17,1.2691
2014-09-18,3.4783
2014-09-19,-0.4943
2014-09-22,-1.2171
2014-09-23,-1.0812
2014-09-24,0.9151
2014-09-25,-0.6045
2014-09-26,2.5849
2014-09-29,-0.5682
2014-09-30,-0.9689
2014-10-01,-1.3296999999999999
2014-10-02,0.5339
2014-10-03,0.3035
2014-10-06,-2.5214
2014-10-07,-2.6125
2014-10-08,1.6467
2014-10-09,-1.0975
2014-10-10,1.5324
2014-10-13,-0.6505
2014-10-14,2.2263
2014-10-15,-1.1786
2014-10-16,-0.4408
2014-10-17,-1.5104
2014-10-20,1.7715
2014-10-21,2.8319
2014-10-22,0.5306
2014-10-23,-1.2315
2014-10-24,0.8142
2014-10-27,2.3725
2014-10-28,-0.5424
2014-10-29,0.2727
2014-10-30,2.7689
2014-10-31,0.8901
2014-11-03,1.0968
2014-11-04,-0.7075
2014-11-05,0.5463
2014-11-06,1.2993000000000001
2014-11-07,-1.306
2014-11-10,-1.5123
2014-11-11,-0.3119
2014-11-12,2.84
2014-11-13,-1.0999
2014-11-14,0.0947
2014-11-17,-0.1891
2014-11-18,-2.108
2014-11-19,-0.5323
2014-11-20,3.0649
2014-11-21,-0.3304
2014-11-24,4.7596
2014-11-25,-0.4973
2014-11-26,-0.2499
2014-11-28,1.7308
2014-12-01,-1.7014
2014-12-02,-0.0683
2014-12-03,1.2306
2014-12-04,-0.0225
2014-12-05,-1.7789000000000001
2014-12-08,-1.7652
2014-12-09,1.7503
2014-12-10,0.5046
2014-12-11,1.3464
2014-12-12,2.4093999999999998
2014-12-15,2.4406
2014-12-16,-0.88
2014-12-17,2.5119
2014-12-18,0.4225
2014-12-19,-1.3883
2014-12-22,1.4292
2014-12-23,3.0494
2014-12-24,-2.551
2014-12-26,-0.0209
2014-12-29,0.0
2014-12-30,-0.1257
2014-12-31,-0.8809
2015-01-02,1.5234999999999999
2015-01-05,-3.5223
2015-01-06,0.6049
2015-01-07,4.6167
2015-01-08,0.0411
2015-01-09,-1.5183
2015-01-12,2.6875
2015-01-13,-1.7245
2015-01-14,0.9909
2015-01-15,-0.1226
2015-01-16,3.7454
2015-01-20,-1.5782
2015-01-21,0.5412
2015-01-22,0.9569
2015-01-23,1.2046000000000001
2015-01-26,0.6829
2015-01-27,-0.0194
2015-01-28,-1.3375
2015-01-29,-0.4126
2015-01-30,-1.5782
2015-02-02,-0.1804
2015-02-03,2.5301
2015-02-04,1.508
2015-02-05,-0.2315
2015-02-06,1.1216
2015-02-09,-0.5928
2015-02-10,0.2501
2015-02-11,-0.0576
2015-02-12,0.7488
2015-02-13,-1.0673
2015-02-17,0.2312
2015-02-18,1.5184
2015-02-19,0.8898
2015-02-20,0.5067
2015-02-23,0.168
2015-02-24,-0.0932
2015-02-25,0.9142
2015-02-26,0.7395
2015-02-27,1.982
2015-03-02,0.9897
2015-03-03,-0.196
2015-03-04,1.339
2015-03-05,-0.1938
2015-03-06,-0.9003
2015-03-09,1.7456
2015-03-10,0.105
2015-03-11,-0.0175
2015-03-12,0.7347
2015-03-13,1.7364000000000002
2015-03-16,-2.0652
2015-03-17,2.1087
2015-03-18,2.27
2015-03-19,-0.2336
2015-03-20,1.5724
2015-03-23,-0.6917
2015-03-24,1.194
2015-03-25,-2.8843
2015-03-26,-1.35
2015-03-27,0.8895
2015-03-30,0.6104
2015-03-31,0.1348
2015-04-01,-2.3225
2015-04-02,0.2068
2015-04-06,0.0172
2015-04-07,-0.7908
2015-04-08,0.5198
2015-04-09,-0.9654
2015-04-10,-0.0348
2015-04-13,-0.0348
2015-04-14,-1.4806
2015-04-15,-0.2122
2015-04-16,-1.9135
2015-04-17,-0.6142
2015-04-20,1.2177
2015-04-21,0.0718
2015-04-22,0.1615
2015-04-23,-1.1286
2015-04-24,-1.522
2015-04-27,-2.9439
2015-04-28,-1.0806
2015-04-29,-1.514
2015-04-30,0.3503
2015-05-01,0.8726
2015-05-04,1.5186
2015-05-05,-2.2723
2015-05-06,0.1744
2015-05-07,0.3868
2015-05-08,2.8709
2015-05-11,-0.7117
2015-05-12,-1.0187
2015-05-13,-2.3633
2015-05-14,-1.3859
2015-05-15,4.3745
2015-05-18,0.9672
2015-05-19,2.6108000000000002
2015-05-20,-1.318
2015-05-21,2.1888
2015-05-22,-1.1073
2015-05-26,-1.3399
2015-05-27,0.6326
2015-05-28,-0.795
2015-05-29,-1.6585999999999999
2015-06-01,0.9665
2015-06-02,1.5390000000000001
2015-06-03,1.0906
2015-06-04,-0.4571
2015-06-05,1.1572
2015-06-08,-2.1427
2015-06-09,-8.4246
2015-06-10,-0.7497
2015-06-11,-0.0408
2015-06-12,-0.7761
2015-06-15,2.3055
2015-06-16,0.2817
2015-06-17,1.9663
2015-06-18,0.8264
2015-06-19,0.644
2015-06-22,0.4654
2015-06-23,0.3281
2015-06-24,-0.0385
2015-06-25,1.7321
2015-06-26,0.0757
2015-06-29,-3.7996
2015-06-30,0.6092
2015-07-01,1.8555000000000001
2015-07-02,-1.534
2015-07-06,2.7653
2015-07-07,0.1137
2015-07-08,-1.4575
2015-07-09,1.4214
2015-07-10,2.178
2015-07-13,2.4096
2015-07-14,-0.6516
2015-07-15,1.0384
2015-07-16,1.6048
2015-07-17,-0.9583
2015-07-20,-0.1075
2015-07-21,-0.9865
2015-07-22,2.808
2015-07-23,-2.9251
2015-07-24,-1.0891
2015-07-27,-0.1101
2015-07-28,-0.0735
2015-07-29,2.0408
2015-07-30,-0.6667
2015-07-31,-0.1633
2015-08-03,-0.4179
2015-08-04,-0.6386
2015-08-05,-0.0367
2015-08-06,-2.1124
2015-08-07,-0.8069
2015-08-10,1.0783
2015-08-11,-0.3182
2015-08-12,-0.5445
2015-08-13,0.7551
2015-08-14,-0.787
2015-08-17,1.8319
2015-08-18,1.5208
2015-08-19,0.5846
2015-08-20,-2.5608
2015-08-21,-5.5732
2015-08-24,-5.3690999999999995
2015-08-25,-2.9203
2015-08-26,2.7073
2015-08-27,11.6109
2015-08-28,0.2812
2015-08-31,-0.7664
2015-09-01,0.1507
2015-09-02,1.561
2015-09-03,-0.6296
2015-09-04,-0.9691
2015-09-08,1.4114
2015-09-09,-1.9484
2015-09-10,-0.0189
2015-09-11,0.795
2015-09-14,0.1315
2015-09-15,1.1628
2015-09-16,1.6684999999999999
2015-09-17,1.3311
2015-09-18,-2.1055
2015-09-21,-0.9559
2015-09-22,-0.2227
2015-09-23,-0.0372
2015-09-24,-1.2281
2015-09-25,-3.0332
2015-09-28,-4.8183
2015-09-29,0.1633
2015-09-30,4.0147
2015-10-01,-0.4898
2015-10-02,-0.571
2015-10-05,0.4752
2015-10-06,-4.6512
2015-10-07,1.7363
2015-10-08,1.666
2015-10-09,-0.8593
2015-10-12,3.3864
2015-10-13,-2.2616
2015-10-14,-1.9948000000000001
2015-10-15,3.8876
2015-10-16,1.3323
2015-10-19,-2.0302
2015-10-20,0.0592
2015-10-21,-4.6350999999999996
2015-10-22,-1.3444
2015-10-23,-2.8931
2015-10-26,1.5328
2015-10-27,-2.9130000000000003
2015-10-28,4.0955
2015-10-29,-1.1360999999999999
2015-10-30,2.3196
2015-11-02,1.9343
2015-11-03,2.02
2015-11-04,-1.98
2015-11-05,-0.9794
2015-11-06,-4.1212
2015-11-09,-1.225
2015-11-10,1.2837
2015-11-11,-6.9817
2015-11-12,2.5173
2015-11-13,-8.0198
2015-11-16,1.1021
2015-11-17,1.5262
2015-11-18,0.859
2015-11-19,-3.7142
2015-11-20,8.8452
2015-11-23,-0.2032
2015-11-24,7.2382
2015-11-25,3.1217
2015-11-27,1.1045
2015-11-30,-2.6704
2015-12-01,-0.0208
2015-12-02,-1.1227
2015-12-03,-1.8293
2015-12-04,0.3213
2015-12-07,-2.4552
2015-12-08,0.197
2015-12-09,-1.7256
2015-12-10,-1.1558
2015-12-11,-2.8783
2015-12-14,-0.2547
2015-12-15,-0.6035
2015-12-16,0.724
2015-12-17,-3.1301
2015-12-18,-1.5796999999999999
2015-12-21,1.2403
2015-12-22,4.4439
2015-12-23,0.46
2015-12-24,-0.9844
2015-12-28,0.3237
2015-12-29,1.2215
2015-12-30,-2.0492
2015-12-31,-0.2789
2016-01-04,0.7226
2016-01-05,1.4117
2016-01-06,-2.4646
2016-01-07,2.4099
2016-01-08,-4.9806
2016-01-11,2.8132
2016-01-12,14.406
2016-01-13,-3.8839
2016-01-14,0.7231
2016-01-15,2.0059
2016-01-19,3.6638
2016-01-20,-0.2596
2016-01-21,2.4424
2016-01-22,2.4819
2016-01-25,-2.1548
2016-01-26,0.9355
2016-01-27,-0.811
2016-01-28,0.7592
2016-01-29,3.806
2016-02-01,0.7631
2016-02-02,-0.5911
2016-02-03,-0.6503
2016-02-04,-1.3277999999999999
2016-02-05,-3.9045
2016-02-08,-1.9527
2016-02-09,0.7846
2016-02-10,0.978
2016-02-11,-1.6209
2016-02-12,3.697
2016-02-16,5.2897
2016-02-17,0.4601
2016-02-18,-2.1799
2016-02-19,1.7978
2016-02-22,0.7174
2016-02-23,0.3653
2016-02-24,2.6934
2016-02-25,0.6911
2016-02-26,0.616
2016-02-29,-1.9416
2016-03-01,1.32
2016-03-02,-0.0704
2016-03-03,-2.7837
2016-03-04,-1.9572
2016-03-07,-1.9778
2016-03-08,0.1886
2016-03-09,-0.0376
2016-03-10,2.3913
2016-03-11,1.0298
2016-03-14,-0.3458
2016-03-15,-0.8767
2016-03-16,1.1056
2016-03-17,0.3645
2016-03-18,0.3087
2016-03-21,-2.0456
2016-03-22,-0.5544
2016-03-23,0.3531
2016-03-24,-0.463
2016-03-28,1.9535
2016-03-29,1.5146
2016-03-30,-0.2876
2016-03-31,1.3881000000000001
2016-04-01,0.4267
2016-04-04,1.1686
2016-04-05,-2.9226
2016-04-06,0.5408
2016-04-07,-0.4303
2016-04-08,-1.7107999999999999
2016-04-11,0.8428
2016-04-12,0.1635
2016-04-13,2.5032
2016-04-14,1.4865
2016-04-15,1.3775
2016-04-18,0.6364
2016-04-19,-0.7691
2016-04-20,0.3789
2016-04-21,-1.1668
2016-04-22,-0.2257
2016-04-25,-2.1228
2016-04-26,1.5289000000000001
2016-04-27,1.3133
2016-04-28,-1.7456
2016-04-29,0.2111
2016-05-02,1.334
2016-05-03,-0.7448
2016-05-04,0.6457
2016-05-05,-3.5547
2016-05-06,-1.9777
2016-05-09,4.1086
2016-05-10,-0.3524
2016-05-11,-6.2235
2016-05-12,0.8861
2016-05-13,-2.8219
2016-05-16,2.8462
2016-05-17,-1.4211
2016-05-18,-1.9537
2016-05-19,3.1534
2016-05-20,1.3878
2016-05-23,1.0544
2016-05-24,1.9586000000000001
2016-05-25,0.3052
2016-05-26,7.4459
2016-05-27,1.5992
2016-05-31,-1.033
2016-06-01,2.4851
2016-06-02,0.8568
2016-06-03,0.2565
2016-06-06,0.3038
2016-06-07,1.4982
2016-06-08,1.1307
2016-06-09,-0.0155
2016-06-10,-0.7765
2016-06-13,-0.7826
2016-06-14,-0.3628
2016-06-15,0.4592
2016-06-16,0.0158
2016-06-17,-0.4727
2016-06-20,0.6016
2016-06-21,0.9128
2016-06-22,-1.1385
2016-06-23,-0.8519
2016-06-24,1.0819
2016-06-27,-2.0148
2016-06-28,1.6707
2016-06-29,3.5077
2016-06-30,1.8317999999999999
2016-07-01,0.5097
2016-07-05,-0.2535
2016-07-06,0.2542
2016-07-07,-0.0149
2016-07-08,0.9994
2016-07-11,-0.4283
2016-07-12,-0.4301
2016-07-13,-0.5512
2016-07-14,0.9137
2016-07-15,0.6234
2016-07-18,8.5411
2016-07-19,1.3455
2016-07-20,-0.4023
2016-07-21,-0.7271
2016-07-22,1.2071
2016-07-25,-0.4288
2016-07-26,1.4132
2016-07-27,0.8626
2016-07-28,0.9211
2016-07-29,-0.2477
2016-08-01,-0.2222
2016-08-02,-3.1831
2016-08-03,1.3665
2016-08-04,0.4138
2016-08-05,1.3425
2016-08-08,-0.4984
2016-08-09,-0.7382
2016-08-10,1.421
2016-08-11,0.55
2016-08-12,-0.1302
2016-08-15,0.1174
2016-08-16,-1.589
2016-08-17,1.4955
2016-08-18,1.7603
2016-08-19,1.6402
2016-08-22,-0.3152
2016-08-23,0.6197
2016-08-24,-1.3323
2016-08-25,3.121
2016-08-26,0.63
2016-08-29,-0.5524
2016-08-30,-1.6665
2016-08-31,1.9583
2016-09-01,1.6867999999999999
2016-09-02,1.6951
2016-09-06,-0.3096
2016-09-07,0.1194
2016-09-08,-0.5964
2016-09-09,-1.7281
2016-09-12,1.9416
2016-09-13,-1.4375
2016-09-14,-0.158
2016-09-15,1.9233
2016-09-16,0.1433
2016-09-19,-0.3697
2016-09-20,-0.5985
2016-09-21,0.7466
2016-09-22,-0.8845
2016-09-23,0.1568
2016-09-26,-0.3251
2016-09-27,0.9543
2016-09-28,-1.4479
2016-09-29,-0.8985
2016-09-30,-0.7351
2016-10-03,-1.9995
2016-10-04,-0.3904
2016-10-05,0.6575
2016-10-06,0.4648
2016-10-07,1.7629000000000001
2016-10-10,-2.5556
2016-10-11,-1.5509
2016-10-12,0.1665
2016-10-13,-1.4193
2016-10-14,-0.5318
2016-10-17,0.6911
2016-10-18,-1.2432
2016-10-19,0.3278
2016-10-20,-0.366
2016-10-21,-0.7871
2016-10-24,-0.6479
2016-10-25,-0.4126
2016-10-26,-0.6014
2016-10-27,-1.2368999999999999
2016-10-28,1.1435
2016-10-31,0.8614
2016-11-01,-1.2276
2016-11-02,-1.9049
2016-11-03,-4.2143
2016-11-04,-0.4457
2016-11-07,4.6072
2016-11-08,0.4694
2016-11-09,-0.4672
2016-11-10,-0.5385
2016-11-11,1.1244
2016-11-14,3.5553
2016-11-15,-0.676
2016-11-16,3.0295
2016-11-17,0.4016
2016-11-18,0.5548
2016-11-21,-4.8242
2016-11-22,15.9881
2016-11-23,4.2306
2016-11-25,-0.8809
2016-11-28,-1.6987
2016-11-29,1.7624
2016-11-30,-1.1246
2016-12-01,0.9554
2016-12-02,0.0
2016-12-05,0.6196
2016-12-06,-0.4031
2016-12-07,-1.068
2016-12-08,0.5341
2016-12-09,-0.8025
2016-12-12,-0.1823
2016-12-13,-0.4452
2016-12-14,0.0229
2016-12-15,0.7337
2016-12-16,-0.9218
2016-12-19,-0.0115
2016-12-20,1.2292
2016-12-21,-0.5674
2016-12-22,-2.0886
2016-12-23,0.9675
2016-12-27,-0.658
2016-12-28,-0.8483
2016-12-29,0.0352
2016-12-30,-0.703
2017-01-03,0.0354
2017-01-04,2.477
2017-01-05,0.2878
2017-01-06,-2.0429
2017-01-09,0.164
2017-01-10,2.2225
2017-01-11,-2.1169000000000002
2017-01-12,-0.2689
2017-01-13,-0.6564
2017-01-17,-1.0383
2017-01-18,0.5365
2017-01-19,-1.1741
2017-01-20,-0.192
2017-01-23,-0.5531
2017-01-24,1.064
2017-01-25,1.0647
2017-01-26,-2.8883
2017-01-27,-1.3774
2017-01-30,0.9022
2017-01-31,2.5233
2017-02-01,-1.5412
2017-02-02,0.0971
2017-02-03,0.5092
2017-02-06,0.3618
2017-02-07,-0.6369
2017-02-08,2.5883000000000003
2017-02-09,1.9925000000000002
2017-02-10,0.1156
2017-02-13,-0.6812
2017-02-14,1.0346
2017-02-15,-0.0345
2017-02-16,-1.6343999999999999
2017-02-17,0.5383
2017-02-21,-0.5819
2017-02-22,1.7911000000000001
2017-02-23,-1.7941
2017-02-24,2.5764
2017-02-27,1.7582
2017-02-28,-0.1346
2017-03-01,-0.3707
2017-03-02,6.6644
2017-03-03,1.5646
2017-03-06,-1.884
2017-03-07,-0.0212
2017-03-08,-0.3926
2017-03-09,-0.8629
2017-03-10,1.1605
2017-03-13,-0.393
2017-03-14,1.1518
2017-03-15,0.485
2017-03-16,-0.2413
2017-03-17,0.3155
2017-03-20,-2.0445
2017-03-21,-0.2355
2017-03-22,1.384
2017-03-23,0.5079
2017-03-24,-0.1895
2017-03-27,-0.0211
2017-03-28,1.3399
2017-03-29,1.1556
2017-03-30,0.6072
2017-03-31,-0.4706
2017-04-03,-1.2745
2017-04-04,-2.4466
2017-04-05,0.1067
2017-04-06,2.0256
2017-04-07,-0.8882
2017-04-10,-2.0348
2017-04-11,0.7856
2017-04-12,-0.0961
2017-04-13,-2.5224
2017-04-17,0.3728
2017-04-18,0.0437
2017-04-19,1.9983
2017-04-20,3.8968
2017-04-21,0.5049
2017-04-24,0.3281
2017-04-25,-0.1533
2017-04-26,0.0307
2017-04-27,0.8594
2017-04-28,0.3449
2017-05-01,-0.7784
2017-05-02,2.2415
2017-05-03,-0.568
2017-05-04,0.0802
2017-05-05,1.6824
2017-05-08,-0.906
2017-05-09,0.5864
2017-05-10,2.7171
2017-05-11,-0.9811
2017-05-12,-3.4486
2017-05-15,-1.8010000000000002
2017-05-16,-3.1762
2017-05-17,-0.455
2017-05-18,-0.978
2017-05-19,1.7069
2017-05-22,1.4038
2017-05-23,-0.177
2017-05-24,-1.9708
2017-05-25,4.9037
2017-05-26,-2.3322
2017-05-30,-0.0519
2017-05-31,1.6412
2017-06-01,0.9709
2017-06-02,1.3462
2017-06-05,0.6691
2017-06-06,0.1488
2017-06-07,-0.733
2017-06-08,-0.1896
2017-06-09,-0.4499
2017-06-12,-1.5467
2017-06-13,1.2343
2017-06-14,-1.6928999999999998
2017-06-15,-0.1743
2017-06-16,-1.1808
2017-06-19,0.8936
2017-06-20,-3.1823
2017-06-21,-4.808
2017-06-22,-5.7213
2017-06-23,2.4179
2017-06-26,2.627
2017-06-27,1.0825
2017-06-28,2.1754
2017-06-29,0.262
2017-06-30,0.1742
2017-07-03,1.2284
2017-07-05,-4.5318000000000005
2017-07-06,-0.7649
2017-07-07,2.4938000000000002
2017-07-10,-2.6764
2017-07-11,-0.8068
2017-07-12,1.9475
2017-07-13,-0.3596
2017-07-14,0.5752
2017-07-17,0.6952
2017-07-18,-1.3808
2017-07-19,2.1567
2017-07-20,-3.2939
2017-07-21,-2.0574
2017-07-24,-1.0153
2017-07-25,2.3697
2017-07-26,0.357
2017-07-27,-0.1262
2017-07-28,-1.4363000000000001
2017-07-31,1.4572
2017-08-01,1.3788
2017-08-02,-3.6042
2017-08-03,1.1875
2017-08-04,-0.6391
2017-08-07,1.7425000000000002
2017-08-08,0.2989
2017-08-09,-1.4096
2017-08-10,-2.5921
2017-08-11,1.4439
2017-08-14,-1.8351
2017-08-15,-3.8106999999999998
2017-08-16,3.1269
2017-08-17,-1.8723999999999998
2017-08-18,4.3826
2017-08-21,-0.4953
2017-08-22,2.3824
2017-08-23,-1.6555
2017-08-24,1.3655
2017-08-25,2.2529
2017-08-28,-0.9654
2017-08-29,-2.7982
2017-08-30,1.404
2017-08-31,1.3729
2017-09-01,0.746
2017-09-05,0.1481
2017-09-06,0.1593
2017-09-07,0.5111
2017-09-08,-0.5537
2017-09-11,-0.3409
2017-09-12,2.018
2017-09-13,1.4864
2017-09-14,0.0661
2017-09-15,-0.8144
2017-09-18,-0.8987
2017-09-19,0.0672
2017-09-20,0.0448
2017-09-21,0.2796
2017-09-22,0.1227
2017-09-25,2.2388
2017-09-26,-0.0872
2017-09-27,2.7914
2017-09-28,0.7744
2017-09-29,0.4842
2017-10-02,-0.8171
2017-10-03,0.4542
2017-10-04,-0.5783
2017-10-05,-0.1904
2017-10-06,-1.3032
2017-10-09,-1.2775
2017-10-10,0.4676
2017-10-11,0.1948
2017-10-12,-2.4198
2017-10-13,-1.3617
2017-10-16,-0.752
2017-10-17,0.4184
2017-10-18,0.5856
2017-10-19,-0.3247
2017-10-20,-0.5504
2017-10-23,1.7506
2017-10-24,-1.0767
2017-10-25,-0.1571
2017-10-26,1.6521
2017-10-27,0.4643
2017-10-30,-2.0579
2017-10-31,5.4944
2017-11-01,1.5550000000000002
2017-11-02,2.9051
2017-11-03,-0.3567
2017-11-06,0.8592
2017-11-07,-1.3487
2017-11-08,0.2364
2017-11-09,1.2511999999999999
2017-11-10,-0.4355
2017-11-13,-0.0509
2017-11-14,-0.916
2017-11-15,1.1813
2017-11-16,1.6751
2017-11-17,4.5731
2017-11-20,1.7378
2017-11-21,-1.5110000000000001
2017-11-22,-2.6015
2017-11-24,-0.5675
2017-11-27,0.7478
2017-11-28,2.3733
2017-11-29,0.7823
2017-11-30,0.691
2017-12-01,2.2657
2017-12-04,2.5464
2017-12-05,-1.1743999999999999
2017-12-06,-1.5058
2017-12-07,1.7683
2017-12-08,2.1629
2017-12-11,-0.6644
2017-12-12,-2.2472
2017-12-13,0.6568
2017-12-14,-0.9244
2017-12-15,2.0399
2017-12-18,3.8279
2017-12-19,1.8304
2017-12-20,-0.39
2017-12-21,1.2598
2017-12-22,0.9667
2017-12-26,1.0324
2017-12-27,0.5109
2017-12-28,-0.2624
2017-12-29,1.1344
2018-01-02,-0.6421
2018-01-03,-0.7281
2018-01-04,0.923
2018-01-05,1.6004
2018-01-08,-2.3467000000000002
2018-01-09,0.0905
2018-01-10,-0.1973
2018-01-11,0.758
2018-01-12,2.9272
2018-01-16,-3.98
2018-01-17,0.5791
2018-01-18,1.5547
2018-01-19,1.8387
2018-01-22,0.7397
2018-01-23,0.0632
2018-01-24,-0.6786
2018-01-25,0.2622
2018-01-26,1.1093
2018-01-29,-0.3056
2018-01-30,-2.138
2018-01-31,-2.241
2018-02-01,-0.2136
2018-02-02,-4.6933
2018-02-05,-1.6846999999999999
2018-02-06,2.7153
2018-02-07,0.4278
2018-02-08,-3.6971
2018-02-09,3.2817
2018-02-12,1.2847
2018-02-13,0.296
2018-02-14,1.1381999999999999
2018-02-15,1.8089
2018-02-16,0.6469
2018-02-20,-1.2447
