ticker,NOAH US Equity
2011-04-01,5.2632
2011-04-04,-0.1948
2011-04-05,-0.1952
2011-04-06,1.4993
2011-04-07,4.1747
2011-04-08,0.9248
2011-04-11,-1.0385
2011-04-12,-7.9012
2011-04-13,0.9383
2011-04-14,5.5777
2011-04-15,3.4591
2011-04-18,0.9726
2011-04-19,2.4082
2011-04-20,-0.9406
2011-04-21,3.9763
2011-04-25,2.6256
2011-04-26,-1.5573000000000001
2011-04-27,1.1864
2011-04-28,0.0558
2011-04-29,0.0
2011-05-02,-2.1205
2011-05-03,-2.9647
2011-05-04,-0.47
2011-05-05,-1.4168
2011-05-06,-0.0599
2011-05-09,0.2996
2011-05-10,-3.4648
2011-05-11,-1.2995
2011-05-12,-0.1254
2011-05-13,-1.6320999999999999
2011-05-16,-8.2323
2011-05-17,-1.9471
2011-05-18,7.234
2011-05-19,-2.0503
2011-05-20,0.2026
2011-05-23,-4.6495999999999995
2011-05-24,-0.1413
2011-05-25,-2.1231
2011-05-26,-12.9429
2011-05-27,6.4784
2011-05-31,0.156
2011-06-01,-6.5421
2011-06-02,3.5
2011-06-03,-2.4154999999999998
2011-06-06,-5.8581
2011-06-07,-9.7283
2011-06-08,-1.4563
2011-06-09,-1.7734
2011-06-10,2.7081
2011-06-13,4.1016
2011-06-14,8.349
2011-06-15,-3.5498
2011-06-16,-5.4758
2011-06-17,-4.7483
2011-06-20,-0.997
2011-06-21,2.2155
2011-06-22,2.9557
2011-06-23,-1.4354
2011-06-24,-0.4854
2011-06-27,11.9024
2011-06-28,-2.0924
2011-06-29,0.8905
2011-06-30,-0.7944
2011-07-01,11.032
2011-07-05,12.8205
2011-07-06,-1.8466
2011-07-07,0.0724
2011-07-08,3.6153
2011-07-11,-7.6762
2011-07-12,6.5004
2011-07-13,0.071
2011-07-14,-0.0709
2011-07-15,-0.071
2011-07-18,-3.6932
2011-07-19,2.5074
2011-07-20,2.9496
2011-07-21,-1.9567
2011-07-22,-0.2138
2011-07-25,-3.5714
2011-07-26,3.2593
2011-07-27,-3.5151
2011-07-28,-0.7435
2011-07-29,-0.9738
2011-08-01,0.3782
2011-08-02,-12.8862
2011-08-03,-3.0277
2011-08-04,2.4086
2011-08-05,-2.5261
2011-08-08,-0.6702
2011-08-09,-1.0346
2011-08-10,7.7273
2011-08-11,6.7511
2011-08-12,-1.1858
2011-08-15,0.08
2011-08-16,-1.279
2011-08-17,2.753
2011-08-18,-1.8913
2011-08-19,2.008
2011-08-22,-1.9685000000000001
2011-08-23,-2.0884
2011-08-24,-3.1993
2011-08-25,-0.1695
2011-08-26,0.0849
2011-08-29,0.6785
2011-08-30,5.7287
2011-08-31,-1.7530000000000001
2011-09-01,-0.2433
2011-09-02,-3.4146
2011-09-06,-2.2727
2011-09-07,2.7561999999999998
2011-09-08,1.7603
2011-09-09,-1.8946
2011-09-12,1.8472
2011-09-13,3.1327
2011-09-14,5.9952
2011-09-15,0.905
2011-09-16,-2.6906
2011-09-19,-4.7619
2011-09-20,-1.129
2011-09-21,-6.1175
2011-09-22,-21.7202
2011-09-23,3.8846
2011-09-26,-4.3803
2011-09-27,3.4637000000000002
2011-09-28,-1.9438
2011-09-29,-11.5639
2011-09-30,14.5704
2011-10-03,-10.3261
2011-10-04,0.1212
2011-10-05,-3.1477
2011-10-06,-0.125
2011-10-07,-6.6333
2011-10-10,9.919599999999999
2011-10-11,4.878
2011-10-12,3.0233
2011-10-13,3.4989
2011-10-14,-5.2345
2011-10-17,-1.8412
2011-10-18,0.0
2011-10-19,-4.6893
2011-10-20,0.246
2011-10-21,0.2454
2011-10-24,2.2032
2011-10-25,-2.1557
2011-10-26,0.612
2011-10-27,10.4623
2011-10-28,-1.6520000000000001
2011-10-31,-2.3516
2011-11-01,-4.9312000000000005
2011-11-02,-0.1206
2011-11-03,0.3623
2011-11-04,0.2407
2011-11-07,-2.6411
2011-11-08,-1.3564
2011-11-09,-6.5
2011-11-10,-0.2674
2011-11-11,1.3405
2011-11-14,-4.8942
2011-11-15,-1.2517
2011-11-16,-0.2817
2011-11-17,3.1073
2011-11-18,3.0137
2011-11-21,-2.3936
2011-11-22,-5.1771
2011-11-23,-1.4368
2011-11-25,-1.4577
2011-11-28,0.7396
2011-11-29,16.1527
2011-11-30,5.9418
2011-12-01,-2.7446
2011-12-02,3.8037
2011-12-05,0.8274
2011-12-06,-2.8136
2011-12-07,-2.7744
2011-12-08,-4.5906
2011-12-09,-1.0403
2011-12-12,-0.3942
2011-12-13,-0.7916
2011-12-14,-0.133
2011-12-15,1.3316
2011-12-16,-6.3075
2011-12-19,-2.805
2011-12-20,0.1443
2011-12-21,-1.585
2011-12-22,0.0
2011-12-23,-0.1464
2011-12-27,-3.9589
2011-12-28,-3.2061
2011-12-29,-3.7855
2011-12-30,0.8197
2012-01-03,-2.439
2012-01-04,1.1667
2012-01-05,-1.1532
2012-01-06,-0.6667
2012-01-09,0.1678
2012-01-10,3.1826
2012-01-11,0.0
2012-01-12,-0.974
2012-01-13,-3.2787
2012-01-17,2.0339
2012-01-18,0.4983
2012-01-19,-3.6364
2012-01-20,11.8353
2012-01-23,5.0613
2012-01-24,-3.9416
2012-01-25,-1.2158
2012-01-26,1.6923
2012-01-27,-1.2103
2012-01-30,-0.1531
2012-01-31,-1.5337
2012-02-01,-1.2461
2012-02-02,4.2587
2012-02-03,4.5386
2012-02-06,0.1447
2012-02-07,-6.2139
2012-02-08,1.0786
2012-02-09,3.6585
2012-02-10,-3.8235
2012-02-13,2.4465
2012-02-14,1.6418
2012-02-15,-5.8737
2012-02-16,-3.5881
2012-02-17,-0.1618
2012-02-21,-0.4862
2012-02-22,29.6417
2012-02-23,-1.5074999999999998
2012-02-24,2.0408
2012-02-27,3.875
2012-02-28,-3.7304
2012-02-29,0.125
2012-03-01,-0.8739
2012-03-02,1.8892
2012-03-05,-2.9666
2012-03-06,-5.8599
2012-03-07,8.2544
2012-03-08,5.0
2012-03-09,1.6667
2012-03-12,-3.9813
2012-03-13,3.5366
2012-03-14,-1.5312000000000001
2012-03-15,1.7943
2012-03-16,-0.3525
2012-03-19,-3.3573
2012-03-20,3.2258
2012-03-21,-1.9231
2012-03-22,-1.8382
2012-03-23,1.8727
2012-03-26,-0.1225
2012-03-27,1.227
2012-03-28,-2.7879
2012-03-29,-0.7481
2012-03-30,0.2513
2012-04-02,9.0226
2012-04-03,-5.2874
2012-04-04,-2.3058
2012-04-05,-1.2422
2012-04-09,-0.3774
2012-04-10,1.7677
2012-04-11,-1.3648
2012-04-12,-0.5031
2012-04-13,-1.6435
2012-04-16,-2.8278
2012-04-17,0.1323
2012-04-18,-1.8494000000000002
2012-04-19,-2.288
2012-04-20,-1.2397
2012-04-23,-0.8368
2012-04-24,-1.6878
2012-04-25,2.7182
2012-04-26,-2.0891
2012-04-27,-0.1422
2012-04-30,1.567
2012-05-01,1.1219999999999999
2012-05-02,-4.4383
2012-05-03,-3.6284
2012-05-04,1.3554
2012-05-07,0.0
2012-05-08,0.1486
2012-05-09,1.3353
2012-05-10,-4.0996
2012-05-11,-5.4962
2012-05-14,-5.0081
2012-05-15,-4.932
2012-05-16,-1.6099999999999999
2012-05-17,-5.4545
2012-05-18,-4.6154
2012-05-21,-4.2339
2012-05-22,4.0
2012-05-23,9.7166
2012-05-24,0.5535
2012-05-25,-5.1376
2012-05-29,0.1934
2012-05-30,-3.4749
2012-05-31,0.2
2012-06-01,-1.996
2012-06-04,3.8697
2012-06-05,-1.7647
2012-06-06,3.1936
2012-06-07,-0.7737
2012-06-08,1.1696
2012-06-11,-3.2755
2012-06-12,2.7888
2012-06-13,-1.7442
2012-06-14,1.3807
2012-06-15,-2.5292
2012-06-18,0.0
2012-06-19,-0.1996
2012-06-20,2.0
2012-06-21,-2.549
2012-06-22,0.4024
2012-06-25,-3.2064
2012-06-26,1.4493
2012-06-27,-3.4694
2012-06-28,5.4968
2012-06-29,-1.4028
2012-07-02,-0.813
2012-07-03,0.0
2012-07-05,-0.2049
2012-07-06,0.616
2012-07-09,2.449
2012-07-10,0.0
2012-07-11,-0.7968
2012-07-12,-2.2088
2012-07-13,0.8214
2012-07-16,-2.8513
2012-07-17,-3.5639
2012-07-18,2.6087
2012-07-19,2.1186
2012-07-20,-1.4523
2012-07-23,2.7368
2012-07-24,8.6066
2012-07-25,-4.5283
2012-07-26,-2.1739
2012-07-27,1.2121
2012-07-30,0.0
2012-07-31,0.3992
2012-08-01,-0.1988
2012-08-02,0.7968
2012-08-03,2.1739
2012-08-06,1.5474
2012-08-07,-0.7619
2012-08-08,0.1919
2012-08-09,0.3831
2012-08-10,0.1908
2012-08-13,-1.1429
2012-08-14,-2.6975
2012-08-15,0.198
2012-08-16,2.3715
2012-08-17,-2.3166
2012-08-20,-0.3953
2012-08-21,-1.3889
2012-08-22,-2.4145
2012-08-23,-2.268
2012-08-24,2.1097
2012-08-27,-1.6529
2012-08-28,0.8403
2012-08-29,-0.2083
2012-08-30,1.4614
2012-08-31,1.8519
2012-09-04,-2.8283
2012-09-05,0.2079
2012-09-06,-0.6224
2012-09-07,3.9666
2012-09-10,0.0
2012-09-11,0.4016
2012-09-12,-4.4
2012-09-13,-1.6736
2012-09-14,0.8511
2012-09-17,-1.8987
2012-09-18,-1.0753
2012-09-19,-2.8261
2012-09-20,-1.1186
2012-09-21,2.4887
2012-09-24,1.5453000000000001
2012-09-25,0.2174
2012-09-26,-3.4707
2012-09-27,-1.1236
2012-09-28,-1.8182
2012-10-01,0.0
2012-10-02,2.3148
2012-10-03,7.9186
2012-10-04,-0.2096
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,-1.0504
2012-10-10,3.8217
2012-10-11,-3.8855
2012-10-12,1.4894
2012-10-15,-1.0482
2012-10-16,-0.4237
2012-10-17,1.7021
2012-10-18,1.2551999999999999
2012-10-19,2.2727
2012-10-22,-1.4141
2012-10-23,4.5082
2012-10-24,-4.5098
2012-10-25,4.058
2012-10-26,-1.3345
2012-10-31,0.0
2012-11-01,-1.6
2012-11-02,-1.2195
2012-11-05,-1.2346
2012-11-06,2.0833
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,1.0204
2012-11-12,-0.6061
2012-11-13,0.6098
2012-11-14,1.6162
2012-11-15,5.5666
2012-11-16,9.6045
2012-11-19,-5.3265
2012-11-20,-4.7187
2012-11-21,1.7143000000000002
2012-11-23,-0.7491
2012-11-26,-2.0755
2012-11-27,-0.1927
2012-11-28,1.7375
2012-11-29,3.9848
2012-11-30,-3.2847
2012-12-03,2.6414999999999997
2012-12-04,-1.6543999999999999
2012-12-05,-0.5607
2012-12-06,0.2632
2012-12-07,2.7372
2012-12-10,0.7299
2012-12-11,-5.7971
2012-12-12,-1.7308
2012-12-13,-1.9569
2012-12-14,6.1876
2012-12-17,1.8797000000000001
2012-12-18,-0.9225
2012-12-19,0.7449
2012-12-20,-0.9242
2012-12-21,0.9328
2012-12-24,5.1756
2012-12-26,-1.7574999999999998
2012-12-27,-3.3989
2012-12-28,2.7778
2012-12-31,5.045
2013-01-02,2.2298
2013-01-03,0.8389
2013-01-04,8.3195
2013-01-07,-2.6114
2013-01-08,-3.3123
2013-01-09,0.3263
2013-01-10,-4.065
2013-01-11,2.3729
2013-01-14,0.4967
2013-01-15,1.8122
2013-01-16,-1.2945
2013-01-17,0.9836
2013-01-18,1.5422
2013-01-22,-0.8793
2013-01-23,-0.8065
2013-01-24,3.7398
2013-01-25,0.3135
2013-01-28,1.7187999999999999
2013-01-29,-2.4577999999999998
2013-01-30,-3.1496
2013-01-31,3.252
2013-02-01,-2.2047
2013-02-04,5.9581
2013-02-05,-1.3678
2013-02-06,-1.2327
2013-02-07,-1.7161
2013-02-08,9.0476
2013-02-11,4.9491
2013-02-12,0.0
2013-02-13,-3.19
2013-02-14,11.0315
2013-02-15,-3.871
2013-02-19,2.1477
2013-02-20,-3.1537
2013-02-21,-5.2917
2013-02-22,11.7479
2013-02-25,-1.9231
2013-02-26,8.7582
2013-02-27,-3.8462
2013-02-28,0.5
2013-03-01,-1.4925
2013-03-04,-0.7576
2013-03-05,1.2723
2013-03-06,0.3769
2013-03-07,-1.8460999999999999
2013-03-08,5.5786
2013-03-11,-3.2609
2013-03-12,-1.3733
2013-03-13,0.1266
2013-03-14,-3.1606
2013-03-15,0.5222
2013-03-18,-1.039
2013-03-19,-1.3369
2013-03-20,-1.7614999999999998
2013-03-21,-3.1724
2013-03-22,-4.8433
2013-03-25,-2.8443
2013-03-26,6.3174
2013-03-27,1.5941999999999998
2013-03-28,3.709
2013-04-01,0.1376
2013-04-02,2.4725
2013-04-03,-0.2681
2013-04-04,-1.7473
2013-04-05,-3.5568
2013-04-08,2.1277
2013-04-09,0.2778
2013-04-10,2.3546
2013-04-11,-1.0825
2013-04-12,1.0944
2013-04-15,-4.8713999999999995
2013-04-16,3.5562
2013-04-17,1.0989
2013-04-18,-2.9891
2013-04-19,-1.8207
2013-04-22,1.9971
2013-04-23,-0.6993
2013-04-24,-0.2817
2013-04-25,3.3898
2013-04-26,1.776
2013-04-29,1.6107
2013-04-30,0.7926
2013-05-01,-0.2621
2013-05-02,0.2628
2013-05-03,3.2765
2013-05-06,0.2538
2013-05-07,13.9241
2013-05-08,-3.6667
2013-05-09,-0.5767
2013-05-10,8.8167
2013-05-13,19.0832
2013-05-14,-2.6858
2013-05-15,-0.184
2013-05-16,5.53
2013-05-17,1.2227000000000001
2013-05-20,9.9223
2013-05-21,2.0408
2013-05-22,-0.4615
2013-05-23,-5.0232
2013-05-24,-2.441
2013-05-28,21.9349
2013-05-29,-7.6607
2013-05-30,-4.4444
2013-05-31,-4.3411
2013-06-03,0.3241
2013-06-04,0.6462
2013-06-05,3.13
2013-06-06,-3.3463
2013-06-07,3.0596
2013-06-10,-1.875
2013-06-11,-0.4777
2013-06-12,-0.48
2013-06-13,-2.09
2013-06-14,3.1199
2013-06-17,-0.9554
2013-06-18,-2.0096
2013-06-19,-4.5939
2013-06-20,-14.8753
2013-06-21,0.303
2013-06-24,-20.3424
2013-06-25,11.5044
2013-06-26,-1.8141
2013-06-27,4.7344
2013-06-28,-2.2051
2013-07-01,3.7204
2013-07-02,15.6522
2013-07-03,-4.6053
2013-07-05,1.4778
2013-07-08,3.9806
2013-07-09,5.2288
2013-07-10,-1.9521
2013-07-11,0.724
2013-07-12,1.2579
2013-07-15,1.331
2013-07-16,-2.1016
2013-07-17,0.9839
2013-07-18,0.1771
2013-07-19,-2.2989
2013-07-22,-2.8959
2013-07-23,2.7959
2013-07-24,-0.4533
2013-07-25,2.3679
2013-07-26,0.4448
2013-07-29,1.1515
2013-07-30,1.4011
2013-07-31,-1.0363
2013-08-01,2.356
2013-08-02,7.7579
2013-08-05,3.7184
2013-08-06,-0.7628
2013-08-07,-4.3812
2013-08-08,4.5016
2013-08-09,23.8462
2013-08-12,14.4099
2013-08-13,-1.9544000000000001
2013-08-14,0.6091
2013-08-15,-3.1921
2013-08-16,4.4343
2013-08-19,-3.5928
2013-08-20,1.4681
2013-08-21,-0.7791
2013-08-22,-7.7958
2013-08-23,0.365
2013-08-26,-17.0303
2013-08-27,-7.0124
2013-08-28,-3.8491999999999997
2013-08-29,3.1046
2013-08-30,-3.3281
2013-09-03,6.0656
2013-09-04,7.728
2013-09-05,9.3257
2013-09-06,-3.1496
2013-09-09,9.6206
2013-09-10,-1.1125
2013-09-11,1.0
2013-09-12,-1.4233
2013-09-13,-2.2599
2013-09-16,1.413
2013-09-17,0.1267
2013-09-18,5.2498
2013-09-19,-2.6442
2013-09-20,2.5309
2013-09-23,2.7694
2013-09-24,0.5272
2013-09-25,0.8741
2013-09-26,-1.2709
2013-09-27,-0.9947
2013-09-30,0.7683
2013-10-01,1.6421999999999999
2013-10-02,2.7121
2013-10-03,-6.236
2013-10-04,0.7789
2013-10-07,3.5077
2013-10-08,-7.2947
2013-10-09,0.6815
2013-10-10,3.0769
2013-10-11,1.791
2013-10-14,2.7566
2013-10-15,12.9566
2013-10-16,8.8934
2013-10-17,4.826
2013-10-18,-6.7729
2013-10-21,-3.9886
2013-10-22,-4.2038
2013-10-23,1.3939
2013-10-24,-4.2261
2013-10-25,-4.6784
2013-10-28,-2.9558999999999997
2013-10-29,9.8851
2013-10-30,1.569
2013-10-31,-0.6694
2013-11-01,2.8512
2013-11-04,5.8468
2013-11-05,-1.0476
2013-11-06,-1.155
2013-11-07,-8.5686
2013-11-08,6.3898
2013-11-11,9.4094
2013-11-12,-0.1372
2013-11-13,0.229
2013-11-14,2.4223
2013-11-15,8.1214
2013-11-18,-6.8923
2013-11-19,-7.8901
2013-11-20,-3.9461
2013-11-21,1.2525
2013-11-22,0.8412
2013-11-25,-5.79
2013-11-26,4.2708
2013-11-27,1.3487
2013-11-29,-0.9857
2013-12-02,3.4345
2013-12-03,-1.0106
2013-12-04,-1.7987
2013-12-05,-0.297
2013-12-06,-0.2483
2013-12-09,0.7964
2013-12-10,-2.4198
2013-12-11,-3.5930999999999997
2013-12-12,0.1575
2013-12-13,3.8784
2013-12-16,-1.3623
2013-12-17,0.7161
2013-12-18,0.965
2013-12-19,-0.3018
2013-12-20,-0.0505
2013-12-23,-1.4639
2013-12-24,0.0
2013-12-26,0.1537
2013-12-27,-0.665
2013-12-30,-14.3666
2013-12-31,8.2381
2014-01-02,-3.9444
2014-01-03,2.2556
2014-01-06,-3.9027
2014-01-07,-5.9447
2014-01-08,-2.2528
2014-01-09,0.5762
2014-01-10,-4.0738
2014-01-13,-1.5926
2014-01-14,1.9555
2014-01-15,5.1587
2014-01-16,-1.8868
2014-01-17,-3.5897
2014-01-21,2.0612
2014-01-22,2.5407
2014-01-23,-6.798
2014-01-24,-10.1568
2014-01-27,2.5038
2014-01-28,6.7358
2014-01-29,-5.4785
2014-01-30,1.3940000000000001
2014-01-31,-2.1708
2014-02-03,-3.8462
2014-02-04,0.5385
2014-02-05,3.596
2014-02-06,1.3294000000000001
2014-02-07,3.6443
2014-02-10,0.9845
2014-02-11,-0.4875
2014-02-12,2.2393
2014-02-13,1.3005
2014-02-14,-1.8243
2014-02-18,5.7123
2014-02-19,1.4323000000000001
2014-02-20,2.7599
2014-02-21,-0.9369
2014-02-24,-5.9269
2014-02-25,0.8043
2014-02-26,-0.9309
2014-02-27,16.1745
2014-02-28,-2.4263
2014-03-03,1.717
2014-03-04,1.7462
2014-03-05,-2.746
2014-03-06,-0.3529
2014-03-07,-5.0177
2014-03-10,-2.6725
2014-03-11,-1.9157
2014-03-12,-0.9115
2014-03-13,-2.4967
2014-03-14,0.6065
2014-03-17,1.8084
2014-03-18,3.4211
2014-03-19,5.598
2014-03-20,-2.7711
2014-03-21,-0.062
2014-03-24,-5.7657
2014-03-25,-2.2368
2014-03-26,-4.9125
2014-03-27,-0.2123
2014-03-28,0.9929
2014-03-31,1.264
2014-04-01,1.2483
2014-04-02,-0.4795
2014-04-03,-1.5829
2014-04-04,-1.6783000000000001
2014-04-07,-5.1209
2014-04-08,2.3238
2014-04-09,4.5421
2014-04-10,-0.911
2014-04-11,-1.3437000000000001
2014-04-14,-0.2151
2014-04-15,-4.5259
2014-04-16,2.1068
2014-04-17,3.6846
2014-04-21,-0.2132
2014-04-22,5.1994
2014-04-23,-1.4218
2014-04-24,-1.7856999999999998
2014-04-25,-5.2448
2014-04-28,-3.4686
2014-04-29,1.4526
2014-04-30,1.4318
2014-05-01,-0.1486
2014-05-02,0.8185
2014-05-05,2.0664
2014-05-06,-2.2415
2014-05-07,-5.2515
2014-05-08,-1.5613000000000001
2014-05-09,-0.0793
2014-05-12,11.0317
2014-05-13,-3.6455
2014-05-14,0.3709
2014-05-15,-4.7302
2014-05-16,-1.0085
2014-05-19,0.627
2014-05-20,-2.0249
2014-05-21,-0.3975
2014-05-22,6.7039
2014-05-23,3.0666
2014-05-27,-4.209
2014-05-28,1.9697
2014-05-29,0.8915
2014-05-30,0.5891
2014-06-02,-4.3192
2014-06-03,-1.3772
2014-06-04,3.3359
2014-06-05,1.2763
2014-06-06,2.0015
2014-06-09,-0.9448
2014-06-10,1.3940000000000001
2014-06-11,4.1245
2014-06-12,1.5983
2014-06-13,0.342
2014-06-16,-3.2038
2014-06-17,2.4648
2014-06-18,0.6873
2014-06-19,0.0
2014-06-20,-6.2799
2014-06-23,1.8937
2014-06-24,-3.9314
2014-06-25,1.4881
2014-06-26,0.6598
2014-06-27,-0.8012
2014-06-30,3.8179
2014-07-01,0.1414
2014-07-02,6.2147
2014-07-03,0.7979
2014-07-07,-4.3536
2014-07-08,-3.5862
2014-07-09,0.1431
2014-07-10,-1.0
2014-07-11,-0.8658
2014-07-14,6.7686
2014-07-15,-3.0675
2014-07-16,0.0
2014-07-17,-0.1406
2014-07-18,3.5915
2014-07-21,-2.3793
2014-07-22,5.7799
2014-07-23,1.7774999999999999
2014-07-24,-1.6171
2014-07-25,0.7232
2014-07-28,5.2872
2014-07-29,3.8438
2014-07-30,0.4776
2014-07-31,-4.5752
2014-08-01,-1.9925000000000002
2014-08-04,1.7154
2014-08-05,-0.8745
2014-08-06,-0.3151
2014-08-07,-0.5689
2014-08-08,0.2543
2014-08-11,5.2632
2014-08-12,6.6265
2014-08-13,-2.9943999999999997
2014-08-14,-1.8637000000000001
2014-08-15,1.4837
2014-08-18,-2.0468
2014-08-19,-2.806
2014-08-20,-11.3022
2014-08-21,1.9391
2014-08-22,3.9402
2014-08-25,-2.4837
2014-08-26,5.63
2014-08-27,0.0635
2014-08-28,-3.6145
2014-08-29,0.4605
2014-09-02,-1.5062
2014-09-03,-0.1995
2014-09-04,5.3298
2014-09-05,-0.506
2014-09-08,-1.0807
2014-09-09,-2.892
2014-09-10,0.3309
2014-09-11,0.6596
2014-09-12,-2.4246
2014-09-15,-1.7461
2014-09-16,-0.5468
2014-09-17,0.4811
2014-09-18,1.2995999999999999
2014-09-19,0.5402
2014-09-22,-4.634
2014-09-23,-1.6197
2014-09-24,-1.0737
2014-09-25,-0.8683
2014-09-26,-1.5328
2014-09-29,-0.7413
2014-09-30,0.224
2014-10-01,-3.5022
2014-10-02,9.6525
2014-10-03,-1.338
2014-10-06,-2.4981999999999998
2014-10-07,-0.2196
2014-10-08,1.0271
2014-10-09,-2.2513
2014-10-10,1.7831000000000001
2014-10-13,-0.5839
2014-10-14,0.4405
2014-10-15,0.8772
2014-10-16,0.7246
2014-10-17,-0.1439
2014-10-20,1.513
2014-10-21,1.7743
2014-10-22,0.9066
2014-10-23,2.6261
2014-10-24,0.6734
2014-10-27,1.204
2014-10-28,7.072
2014-10-29,-2.716
2014-10-30,2.3477
2014-10-31,1.6739000000000002
2014-11-03,1.3415
2014-11-04,-0.5415
2014-11-05,-2.5408
2014-11-06,1.2415
2014-11-07,2.8204000000000002
2014-11-10,0.0
2014-11-11,1.4311
2014-11-12,-0.4115
2014-11-13,0.1771
2014-11-14,1.1786
2014-11-17,-3.7274000000000003
2014-11-18,3.1458
2014-11-19,-0.9971
2014-11-20,1.0664
2014-11-21,6.9168
2014-11-24,6.0307
2014-11-25,-2.2751
2014-11-26,3.8624
2014-11-28,-1.5283
2014-12-01,-1.6037
2014-12-02,5.7834
2014-12-03,0.2485
2014-12-04,7.2385
2014-12-05,10.2173
2014-12-08,-4.8238
2014-12-09,-3.4817
2014-12-10,-6.4384
2014-12-11,-5.9053
2014-12-12,2.0228
2014-12-15,-4.6772
2014-12-16,1.44
2014-12-17,4.2587
2014-12-18,-4.4376999999999995
2014-12-19,3.9050000000000002
2014-12-22,3.1996
2014-12-23,5.5118
2014-12-24,-4.6642
2014-12-26,3.3757
2014-12-29,-1.7037
2014-12-30,1.4925
2014-12-31,-0.8539
2015-01-02,4.8325
2015-01-05,-3.3318
2015-01-06,-2.7856
2015-01-07,0.4857
2015-01-08,5.5099
2015-01-09,-8.383
2015-01-12,-1.45
2015-01-13,-6.4942
2015-01-14,0.4341
2015-01-15,-2.4311
2015-01-16,-0.1661
2015-01-20,3.8824
2015-01-21,-3.7907
2015-01-22,2.1088
2015-01-23,3.1522
2015-01-26,0.7903
2015-01-27,-0.4705
2015-01-28,-3.0462
2015-01-29,2.9252000000000002
2015-01-30,-1.7368000000000001
2015-02-02,0.3749
2015-02-03,4.8026
2015-02-04,7.1283
2015-02-05,-1.616
2015-02-06,-2.2222
2015-02-09,4.3972
2015-02-10,-1.7511
2015-02-11,-0.0963
2015-02-12,0.6268
2015-02-13,3.4499
2015-02-17,1.4358
2015-02-18,3.1963
2015-02-19,-0.2212
2015-02-20,0.0443
2015-02-23,-0.0887
2015-02-24,0.8429
2015-02-25,0.22
2015-02-26,1.0975
2015-02-27,0.1303
2015-03-02,0.8239
2015-03-03,-10.3656
2015-03-04,-0.048
2015-03-05,1.7763
2015-03-06,-0.566
2015-03-09,-3.3207
2015-03-10,-1.7664
2015-03-11,-0.3497
2015-03-12,7.3684
2015-03-13,-2.9412000000000003
2015-03-16,3.2708
2015-03-17,5.7755
2015-03-18,-1.0128
2015-03-19,2.0463
2015-03-20,-3.7925
2015-03-23,4.3498
2015-03-24,0.1737
2015-03-25,-2.2974
2015-03-26,3.0169
2015-03-27,-0.2584
2015-03-30,0.2159
2015-03-31,0.7324
2015-04-01,1.4542
2015-04-02,0.8853
2015-04-06,2.4237
