ticker,IRWD US Equity
2010-06-23,0.0822
2010-06-24,2.5472
2010-06-25,11.7788
2010-06-28,-3.7276
2010-06-29,-6.0313
2010-06-30,-5.5468
2010-07-01,-7.7181
2010-07-02,-1.0909
2010-07-06,0.0919
2010-07-07,1.4692
2010-07-08,-0.2715
2010-07-09,-0.2722
2010-07-12,0.546
2010-07-13,11.1312
2010-07-14,-7.0033
2010-07-15,-1.4011
2010-07-16,-4.9734
2010-07-19,-2.1495
2010-07-20,8.6915
2010-07-21,4.0422
2010-07-22,7.7703
2010-07-23,1.3323
2010-07-26,-1.3148
2010-07-27,-0.7837
2010-07-28,-3.0016
2010-07-29,-2.5244
2010-07-30,-1.4202
2010-08-02,-5.7627
2010-08-03,-3.777
2010-08-04,-1.6822
2010-08-05,-0.6654
2010-08-06,-3.9234
2010-08-09,-0.1992
2010-08-10,-1.4969999999999999
2010-08-11,0.4053
2010-08-12,0.6054
2010-08-13,-3.2096
2010-08-16,-0.4145
2010-08-17,0.9365
2010-08-18,-0.5155
2010-08-19,-0.7254
2010-08-20,-0.4175
2010-08-23,0.1048
2010-08-24,-2.5131
2010-08-25,-2.2556
2010-08-26,1.0989
2010-08-27,3.2609
2010-08-30,-2.5263
2010-08-31,0.108
2010-09-01,0.2157
2010-09-02,-0.2153
2010-09-03,0.3236
2010-09-07,-0.3226
2010-09-08,0.3236
2010-09-09,0.6452
2010-09-10,1.0684
2010-09-13,3.0127
2010-09-14,2.5141
2010-09-15,7.3073
2010-09-16,-0.2799
2010-09-17,0.0935
2010-09-20,-0.3738
2010-09-21,-0.9381
2010-09-22,-2.6515
2010-09-23,-0.5837
2010-09-24,0.7828
2010-09-27,1.8447
2010-09-28,0.572
2010-09-29,-0.9479
2010-09-30,-2.5837
2010-10-01,3.2417
2010-10-04,0.3806
2010-10-05,3.8863
2010-10-06,0.4562
2010-10-07,-0.9083
2010-10-08,3.483
2010-10-11,-1.1515
2010-10-12,0.7168
2010-10-13,-0.8007
2010-10-14,0.4484
2010-10-15,-0.5357
2010-10-18,0.2693
2010-10-19,-2.5067
2010-10-20,1.0101
2010-10-21,-2.6364
2010-10-22,2.3343
2010-10-25,2.4635
2010-10-26,-0.9795
2010-10-27,0.6295
2010-10-28,1.0724
2010-10-29,-1.061
2010-11-01,-5.5407
2010-11-02,1.5137
2010-11-03,-0.3728
2010-11-04,-0.0935
2010-11-05,1.2172
2010-11-08,0.185
2010-11-09,-1.0157
2010-11-10,0.653
2010-11-11,0.4634
2010-11-12,0.369
2010-11-15,1.011
2010-11-16,-0.6369
2010-11-17,0.5495
2010-11-18,-1.0018
2010-11-19,-0.828
2010-11-22,0.7421
2010-11-23,-0.0921
2010-11-24,-0.0922
2010-11-26,0.369
2010-11-29,-0.6434
2010-11-30,-1.1101
2010-12-01,0.8419
2010-12-02,-0.6494
2010-12-03,1.5873
2010-12-06,0.1838
2010-12-07,-0.1835
2010-12-08,-1.2868
2010-12-09,-0.0931
2010-12-10,1.0252
2010-12-13,0.1845
2010-12-14,-1.105
2010-12-15,0.9311
2010-12-16,-0.6458
2010-12-17,0.5571
2010-12-20,0.0923
2010-12-21,-0.0923
2010-12-22,0.4617
2010-12-23,-1.7463
2010-12-27,0.7484
2010-12-28,-2.4141
2010-12-29,-3.3302
2010-12-30,1.8700999999999999
2010-12-31,0.0
2011-01-03,0.6763
2011-01-04,1.9194
2011-01-05,2.2599
2011-01-06,-1.6575
2011-01-07,0.7491
2011-01-10,0.4647
2011-01-11,0.9251
2011-01-12,-0.3666
2011-01-13,-0.276
2011-01-14,4.5203
2011-01-18,0.9709
2011-01-19,-2.7098
2011-01-20,0.8086
2011-01-21,0.5348
2011-01-24,-0.0887
2011-01-25,-2.9281
2011-01-26,1.9196
2011-01-27,-0.3587
2011-01-28,-0.9901
2011-01-31,-1.9091
2011-02-01,2.9657
2011-02-02,0.27
2011-02-03,2.6032
2011-02-04,-0.6124
2011-02-07,0.0
2011-02-08,1.7165
2011-02-09,-0.0433
2011-02-10,1.2987
2011-02-11,2.3077
2011-02-14,0.0835
2011-02-15,-1.0851
2011-02-16,1.1392
2011-02-17,1.627
2011-02-18,0.5747
2011-02-22,-3.102
2011-02-23,-0.8425
2011-02-24,0.8496
2011-02-25,2.8644
2011-02-28,0.1638
2011-03-01,0.1635
2011-03-02,0.2449
2011-03-03,2.1173
2011-03-04,-1.9139
2011-03-07,-2.5202999999999998
2011-03-08,2.1685
2011-03-09,-0.4898
2011-03-10,-2.379
2011-03-11,2.437
2011-03-14,0.3692
2011-03-15,-1.5937999999999999
2011-03-16,1.7442
2011-03-17,2.2041
2011-03-18,8.3866
2011-03-21,-2.1371
2011-03-22,0.6024
2011-03-23,0.7485
2011-03-24,-0.6686
2011-03-25,-1.1219
2011-03-28,1.8154
2011-03-29,3.789
2011-03-30,0.4653
2011-03-31,-0.3919
2011-04-01,0.2861
2011-04-04,1.4979
2011-04-05,2.3893
2011-04-06,0.9609
2011-04-07,-0.5438
2011-04-08,0.5468
2011-04-11,0.3399
2011-04-12,0.3388
2011-04-13,0.6752
2011-04-14,4.0241
2011-04-15,3.4816
2011-04-18,-4.0498
2011-04-19,0.5195
2011-04-20,-0.1938
2011-04-21,-1.5534
2011-04-25,-0.8218
2011-04-26,-0.8286
2011-04-27,-0.2005
2011-04-28,0.4019
2011-04-29,-2.4683
2011-05-02,-1.5048
2011-05-03,-1.4583
2011-05-04,-0.6342
2011-05-05,1.7021
2011-05-06,0.1395
2011-05-09,2.1588
2011-05-10,1.9087
2011-05-11,0.0669
2011-05-12,1.0027
2011-05-13,-0.6618
2011-05-16,-1.3991
2011-05-17,0.9459
2011-05-18,0.0
2011-05-19,0.502
2011-05-20,-0.0999
2011-05-23,-0.8667
2011-05-24,-0.807
2011-05-25,1.7627000000000002
2011-05-26,-0.0666
2011-05-27,0.4
2011-05-31,0.3984
2011-06-01,-0.9259
2011-06-02,0.0668
2011-06-03,-0.467
2011-06-06,-0.134
2011-06-07,0.6711
2011-06-08,-0.9333
2011-06-09,0.4711
2011-06-10,-0.6698
2011-06-13,1.3486
2011-06-14,5.5222999999999995
2011-06-15,-1.7024
2011-06-16,1.0263
2011-06-17,0.381
2011-06-20,0.8855
2011-06-21,-0.3135
2011-06-22,0.6289
2011-06-23,1.5937999999999999
2011-06-24,-1.3841999999999999
2011-06-27,1.0605
2011-06-28,1.2346
2011-06-29,-2.7439
2011-06-30,-1.442
2011-07-01,3.944
2011-07-05,-0.1224
2011-07-06,-0.5515
2011-07-07,-0.5545
2011-07-08,-0.6196
2011-07-11,-1.5586
2011-07-12,0.6966
2011-07-13,0.2516
2011-07-14,-2.3212
2011-07-15,1.413
2011-07-18,-2.0266
2011-07-19,-0.9696
2011-07-20,-2.154
2011-07-21,1.4009
2011-07-22,0.6579
2011-07-25,-0.1961
2011-07-26,-2.0956
2011-07-27,-1.3378
2011-07-28,2.5084999999999997
2011-07-29,-1.1243
2011-08-01,3.01
2011-08-02,-2.013
2011-08-03,2.3194
2011-08-04,-6.9948
2011-08-05,-3.2033
2011-08-08,-12.1583
2011-08-09,3.5217
2011-08-10,-9.0981
2011-08-11,9.4865
2011-08-12,-0.9539
2011-08-15,4.3339
2011-08-16,-0.7692
2011-08-17,0.6202
2011-08-18,-7.396
2011-08-19,1.7471
2011-08-22,4.8242
2011-08-23,1.4821
2011-08-24,0.7686
2011-08-25,-6.4836
2011-08-26,5.9543
2011-08-29,-0.3079
2011-08-30,0.0
2011-08-31,-1.6216
2011-09-01,-5.8085
2011-09-02,-2.5
2011-09-06,-1.453
2011-09-07,11.7086
2011-09-08,-4.0373
2011-09-09,-0.89
2011-09-12,-0.5714
2011-09-13,2.5452
2011-09-14,1.3611
2011-09-15,2.2117
2011-09-16,-4.0958
2011-09-19,-1.2893
2011-09-20,-0.1633
2011-09-21,-7.4407
2011-09-22,-2.0318
2011-09-23,7.2137
2011-09-26,-2.8595
2011-09-27,0.0
2011-09-28,-7.7056000000000004
2011-09-29,0.5629
2011-09-30,0.7463
2011-10-03,-6.5741
2011-10-04,8.4242
2011-10-05,-1.1883
2011-10-06,0.37
2011-10-07,-0.8295
2011-10-10,2.2305
2011-10-11,-0.6364
2011-10-12,6.2214
2011-10-13,3.3592
2011-10-14,3.6667
2011-10-17,-1.6881
2011-10-18,-1.3083
2011-10-19,-5.551
2011-10-20,-0.5263
2011-10-21,4.4974
2011-10-24,5.2321
2011-10-25,2.9671
2011-10-26,1.4798
2011-10-27,9.7467
2011-10-28,-2.4476
2011-10-31,-2.509
2011-11-01,-1.6176
2011-11-02,2.3169
2011-11-03,4.3097
2011-11-04,-3.7115
2011-11-07,-0.8
2011-11-08,-0.9531
2011-11-09,-13.1754
2011-11-10,-0.5115
2011-11-11,3.7704
2011-11-14,-0.578
2011-11-15,3.0731
2011-11-16,-1.3699
2011-11-17,0.6536
2011-11-18,-1.0552
2011-11-21,-0.8203
2011-11-22,-0.4136
2011-11-23,-7.5581
2011-11-25,-2.965
2011-11-28,8.5185
2011-11-29,-0.8532
2011-11-30,3.8726000000000003
2011-12-01,-1.3256000000000001
2011-12-02,0.2519
2011-12-05,3.1826
2011-12-06,0.6494
2011-12-07,-2.5806
2011-12-08,-5.2152
2011-12-09,7.2489
2011-12-12,-3.6645
2011-12-13,-0.2536
2011-12-14,-1.2711999999999999
2011-12-15,2.9185
2011-12-16,-4.754
2011-12-19,-1.0508
2011-12-20,5.7522
2011-12-21,-0.6695
2011-12-22,2.1904
2011-12-23,-1.4839
2011-12-27,-0.6695
2011-12-28,-0.7582
2011-12-29,1.528
2011-12-30,0.0836
2012-01-03,-3.0911
2012-01-04,-0.0862
2012-01-05,3.365
2012-01-06,-10.0167
2012-01-09,3.3395
2012-01-10,0.2693
2012-01-11,1.7905
2012-01-12,3.6939
2012-01-13,2.6292999999999997
2012-01-17,1.0744
2012-01-18,3.4342
2012-01-19,3.4783
2012-01-20,-0.0764
2012-01-23,2.4465
2012-01-24,2.8358
2012-01-25,3.0479
2012-01-26,-0.5634
2012-01-27,-0.2125
2012-01-30,5.11
2012-01-31,1.1479
2012-02-01,-1.7356
2012-02-02,0.0679
2012-02-03,1.6972
2012-02-06,-0.8678
2012-02-07,-1.0774
2012-02-08,-6.1266
2012-02-09,9.4271
2012-02-10,1.7229999999999999
2012-02-13,1.3681
2012-02-14,-1.671
2012-02-15,-1.8954
2012-02-16,-0.9327
2012-02-17,-0.538
2012-02-21,-4.8004999999999995
2012-02-22,-1.4915
2012-02-23,6.3446
2012-02-24,-0.4068
2012-02-27,-2.7229
2012-02-28,0.14
2012-02-29,-6.4291
2012-03-01,3.2114
2012-03-02,1.8090000000000002
2012-03-05,-5.3305
2012-03-06,-1.3514
2012-03-07,1.1416
2012-03-08,-1.2039
2012-03-09,2.8941
2012-03-12,-1.9985
2012-03-13,0.6042
2012-03-14,1.952
2012-03-15,2.651
2012-03-16,-2.7618
2012-03-19,1.2173
2012-03-20,-2.9154999999999998
2012-03-21,-0.4505
2012-03-22,-2.7149
2012-03-23,3.0233
2012-03-26,2.7088
2012-03-27,0.9524
2012-03-28,-3.9913
2012-03-29,-1.5117
2012-03-30,2.1489
2012-04-02,2.7047
2012-04-03,1.0973
2012-04-04,0.0
2012-04-05,-1.8813
2012-04-09,-1.4748999999999999
2012-04-10,-2.6198
2012-04-11,-0.0769
2012-04-12,-1.1538
2012-04-13,0.0778
2012-04-16,0.5443
2012-04-17,-0.3867
2012-04-18,-0.6211
2012-04-19,-1.0937999999999999
2012-04-20,-2.2117
2012-04-23,0.5654
2012-04-24,3.6948
2012-04-25,0.7746
2012-04-26,-0.1537
2012-04-27,0.7698
2012-04-30,0.9167
2012-05-01,-1.9682
2012-05-02,-1.5444
2012-05-03,0.7059
2012-05-04,-4.0498
2012-05-07,5.3571
2012-05-08,-0.9245
2012-05-09,-0.9331
2012-05-10,-3.2967
2012-05-11,2.9221
2012-05-14,4.1009
2012-05-15,-4.2424
2012-05-16,-1.1076
2012-05-17,-4.96
2012-05-18,-5.1347
2012-05-21,5.3239
2012-05-22,-2.5274
2012-05-23,2.7658
2012-05-24,1.1775
2012-05-25,-1.4131
2012-05-29,1.2648
2012-05-30,-0.9992
2012-05-31,0.2523
2012-06-01,-0.2517
2012-06-04,1.2616
2012-06-05,-0.9136
2012-06-06,3.1014
2012-06-07,-0.4878
2012-06-08,1.1438
2012-06-11,0.2423
2012-06-12,-0.0806
2012-06-13,0.7258
2012-06-14,3.9231
2012-06-15,2.6965
2012-06-18,1.4254
2012-06-19,4.5118
2012-06-20,0.2123
2012-06-21,0.3531
2012-06-22,2.0408
2012-06-25,-2.3448
2012-06-26,-1.1299
2012-06-27,1.7856999999999998
2012-06-28,-1.8947
2012-06-29,-1.4306
2012-07-02,1.5965
2012-07-03,0.0
2012-07-05,0.0714
2012-07-06,-0.9993
2012-07-09,-0.2884
2012-07-10,-2.2415
2012-07-11,-0.2959
2012-07-12,0.5935
2012-07-13,1.6223999999999998
2012-07-16,0.9434
2012-07-17,-4.7448
2012-07-18,0.9811
2012-07-19,-0.5232
2012-07-20,-1.0518
2012-07-23,-2.202
2012-07-24,-1.0093
2012-07-25,0.8627
2012-07-26,1.7107
2012-07-27,2.5994
2012-07-30,-2.161
2012-07-31,-1.9802
2012-08-01,-3.6519
2012-08-02,-1.8548
2012-08-03,2.7938
2012-08-06,-0.1599
2012-08-07,-4.1633
2012-08-08,-3.0911
2012-08-09,1.9828000000000001
2012-08-10,-2.5359
2012-08-13,0.4337
2012-08-14,0.9499
2012-08-15,1.4542
2012-08-16,2.2766
2012-08-17,1.319
2012-08-20,-1.4646
2012-08-21,2.147
2012-08-22,-1.6168
2012-08-23,-0.1643
2012-08-24,2.8807
2012-08-27,1.6800000000000002
2012-08-28,0.0787
2012-08-29,-0.4717
2012-08-30,-1.8957000000000002
2012-08-31,0.8857
2012-09-04,-0.6385
2012-09-05,-1.1245
2012-09-06,0.7296
2012-09-07,-1.5308000000000002
2012-09-10,-2.2113
2012-09-11,0.0838
2012-09-12,2.7615
2012-09-13,7.1661
2012-09-14,1.1398
2012-09-17,0.0751
2012-09-18,2.1772
2012-09-19,-3.7472
2012-09-20,6.2595
2012-09-21,2.227
2012-09-24,-0.1405
2012-09-25,-6.6854
2012-09-26,-0.0754
2012-09-27,0.6792
2012-09-28,-4.1979
2012-10-01,1.6432
2012-10-02,-0.7698
2012-10-03,0.3103
2012-10-04,-0.3867
2012-10-05,1.4752
2012-10-08,-2.4484
2012-10-09,0.4706
2012-10-10,-2.0297
2012-10-11,4.4622
2012-10-12,2.2121
2012-10-15,-1.5672000000000001
2012-10-16,0.6065
2012-10-17,-0.6029
2012-10-18,0.5307
2012-10-19,-4.7511
2012-10-22,-1.0293
2012-10-23,-2.0
2012-10-24,0.2449
2012-10-25,-0.9772
2012-10-26,-0.4112
2012-10-31,-3.9637000000000002
2012-11-01,-0.172
2012-11-02,-2.4117
2012-11-05,-0.3089
2012-11-06,-0.1328
2012-11-07,2.305
2012-11-08,1.2132
2012-11-09,2.8253
2012-11-12,1.249
2012-11-13,1.6447
2012-11-14,-9.3042
2012-11-15,-4.6387
2012-11-16,-2.3386
2012-11-19,6.8008
2012-11-20,-3.6771000000000003
2012-11-21,1.0242
2012-11-23,0.2765
2012-11-26,1.2408
2012-11-27,-2.0427
2012-11-28,2.6877
2012-11-29,-2.5271
2012-11-30,0.0
2012-12-03,-1.6667
2012-12-04,-1.227
2012-12-05,-0.283
2012-12-06,6.4054
2012-12-07,0.8985
2012-12-10,-1.7809
2012-12-11,2.5385
2012-12-12,-1.3263
2012-12-13,0.6272
2012-12-14,-4.1852
2012-12-17,1.8587
2012-12-18,-0.2737
2012-12-19,-3.2937
2012-12-20,3.2167
2012-12-21,-2.0165
2012-12-24,0.3742
2012-12-26,1.7707000000000002
2012-12-27,0.7326
2012-12-28,-0.6364
2012-12-31,1.3724
2013-01-02,4.1516
2013-01-03,2.773
2013-01-04,4.3845
2013-01-07,7.189
2013-01-08,5.5011
2013-01-09,0.5714
2013-01-10,-0.2841
2013-01-11,4.7721
2013-01-14,0.2039
2013-01-15,-0.3392
2013-01-16,-7.42
2013-01-17,-0.4412
2013-01-18,-0.2216
2013-01-22,-2.5167
2013-01-23,-1.063
2013-01-24,2.6861
2013-01-25,-0.9716
2013-01-28,-0.6792
2013-01-29,-1.0638
2013-01-30,-0.8449
2013-01-31,-0.6971
2013-02-01,2.0281
2013-02-04,0.4587
2013-02-05,0.4566
2013-02-06,0.6818
2013-02-07,-0.6772
2013-02-08,0.7576
2013-02-11,0.7519
2013-02-12,2.0149
2013-02-13,1.5362
2013-02-14,0.0
2013-02-15,-0.2161
2013-02-19,2.4549
2013-02-20,2.2551
2013-02-21,-0.4824
2013-02-22,0.4155
2013-02-25,0.0
2013-02-26,0.4138
2013-02-27,1.1676
2013-02-28,1.3578000000000001
2013-03-01,0.067
2013-03-04,5.4217
2013-03-05,-0.6349
2013-03-06,3.7061
2013-03-07,0.9242
2013-03-08,0.4884
2013-03-11,4.3742
2013-03-12,1.8044
2013-03-13,0.0572
2013-03-14,1.0286
2013-03-15,6.6176
2013-03-18,-1.9098000000000002
2013-03-19,0.7572
2013-03-20,0.4294
2013-03-21,-1.0155
2013-03-22,1.1879
2013-03-25,0.587
2013-03-26,-3.9257
2013-03-27,0.7178
2013-03-28,0.2467
2013-04-01,-4.2931
2013-04-02,1.0857
2013-04-03,-3.3352
2013-04-04,3.0994
2013-04-05,1.6449
2013-04-08,-1.5625
2013-04-09,-0.1701
2013-04-10,1.9306999999999999
2013-04-11,-1.0028
2013-04-12,2.251
2013-04-15,-6.8795
2013-04-16,3.0142
2013-04-17,2.1228
2013-04-18,-1.6854
2013-04-19,1.6571
2013-04-22,0.5621
2013-04-23,-6.2605
2013-04-24,-2.8026
2013-04-25,-6.4417
2013-04-26,2.2295
2013-04-29,-2.0526
2013-04-30,-0.3929
2013-05-01,-3.1558
2013-05-02,-0.4752
2013-05-03,-0.3411
2013-05-06,-1.5058
2013-05-07,0.0
2013-05-08,1.3899
2013-05-09,-0.1371
2013-05-10,1.6472
2013-05-13,4.4564
2013-05-14,3.1673999999999998
2013-05-15,-5.5764
2013-05-16,-3.1188
2013-05-17,-1.4384000000000001
2013-05-20,-3.8916
2013-05-21,-2.4584
2013-05-22,-4.2995
2013-05-23,-3.0209
2013-05-24,2.476
2013-05-28,-0.7015
2013-05-29,2.5903
2013-05-30,5.3558
2013-05-31,-3.0501
2013-06-03,-0.9738
2013-06-04,-5.3707
2013-06-05,2.2382
2013-06-06,0.7037
2013-06-07,3.882
2013-06-10,-1.2706
2013-06-11,-3.028
2013-06-12,-4.1374
2013-06-13,-1.6287
2013-06-14,-2.649
2013-06-17,1.1905000000000001
2013-06-18,4.4538
2013-06-19,-2.3331
2013-06-20,-6.8369
2013-06-21,0.7958
2013-06-24,-3.4211
2013-06-25,-2.634
2013-06-26,-0.0933
2013-06-27,-4.5752
2013-06-28,-2.8376
2013-07-01,3.1219
2013-07-02,-2.5391
2013-07-03,0.2004
2013-07-05,4.8
2013-07-08,0.6679
2013-07-09,-1.1374
2013-07-10,-0.9588
2013-07-11,2.2265
2013-07-12,5.2083
2013-07-15,1.9802
2013-07-16,0.5296
2013-07-17,-1.5803
2013-07-18,0.8921
2013-07-19,-0.7073
2013-07-22,-1.3357
2013-07-23,1.8953
2013-07-24,2.2143
2013-07-25,7.3657
2013-07-26,0.8071
2013-07-29,-2.8823
2013-07-30,0.5771
2013-07-31,0.3279
2013-08-01,5.6373
2013-08-02,-2.6295
2013-08-05,-2.5417
2013-08-06,-4.075
2013-08-07,-0.9346
2013-08-08,-1.2864
2013-08-09,1.0426
2013-08-12,0.086
2013-08-13,-1.9759
2013-08-14,-1.8405
2013-08-15,-5.0
2013-08-16,-2.7256
2013-08-19,0.6763
2013-08-20,3.071
2013-08-21,2.9795
2013-08-22,1.3562
2013-08-23,0.8029
2013-08-26,6.1062
2013-08-27,-4.4204
2013-08-28,-1.5707
2013-08-29,4.2553
2013-08-30,-0.9354
2013-09-03,-0.1717
2013-09-04,4.6432
2013-09-05,2.3829000000000002
2013-09-06,2.7287
2013-09-09,3.5156
2013-09-10,0.3774
2013-09-11,-3.1579
2013-09-12,1.1646
2013-09-13,3.0698
2013-09-16,1.5636999999999999
2013-09-17,-1.0264
2013-09-18,-0.0741
2013-09-19,-4.8184000000000005
2013-09-20,-5.7632
2013-09-23,-0.6612
2013-09-24,-1.1647
2013-09-25,-2.3569
2013-09-26,1.4655
2013-09-27,1.6992
2013-09-30,-1.086
2013-10-01,-1.5203
2013-10-02,4.1166
2013-10-03,-3.4596
2013-10-04,-1.7065000000000001
2013-10-07,-1.9097
2013-10-08,-2.7434
2013-10-09,-2.4568
2013-10-10,-0.2799
2013-10-11,1.7774
2013-10-14,-1.7463
2013-10-15,1.6838
2013-10-16,2.2171
2013-10-17,-1.674
2013-10-18,-2.0595
2013-10-21,-3.1776
2013-10-22,-2.6062
2013-10-23,-1.3875
2013-10-24,2.3116
2013-10-25,-1.4735
2013-10-28,-1.4955
2013-10-29,1.417
2013-10-30,-1.5968
2013-10-31,-2.5862
2013-11-01,-0.1562
2013-11-04,1.0428
2013-11-05,-0.1032
2013-11-06,-3.2025
2013-11-07,-1.2807
2013-11-08,-0.1081
2013-11-11,0.6494
2013-11-12,-0.7527
2013-11-13,3.6836
2013-11-14,2.4032999999999998
2013-11-15,1.5306
2013-11-18,1.005
2013-11-19,1.2934999999999999
2013-11-20,0.5894
2013-11-21,2.832
2013-11-22,0.4748
2013-11-25,5.0095
2013-11-26,2.8803
2013-11-27,-0.6124
2013-11-29,0.5282
2013-12-02,0.7881
2013-12-03,-2.5195
2013-12-04,0.8021
2013-12-05,-1.8568
2013-12-06,1.6216
2013-12-09,1.5070999999999999
2013-12-10,-0.786
2013-12-11,-1.4965
2013-12-12,-1.6086
2013-12-13,-3.4514
2013-12-16,2.0696
2013-12-17,-1.5668
2013-12-18,1.3109
2013-12-19,3.8817
2013-12-20,4.6263
2013-12-23,2.0408
2013-12-24,-1.75
2013-12-26,0.7634
2013-12-27,-0.0842
2013-12-30,0.674
2013-12-31,-2.8452
2014-01-02,4.6512
2014-01-03,-0.9877
2014-01-06,-4.1563
2014-01-07,-0.8673
2014-01-08,6.9991
2014-01-09,1.3083
2014-01-10,4.4391
2014-01-13,-4.1731
2014-01-14,1.6935
2014-01-15,-1.9033
2014-01-16,-0.9701
2014-01-17,3.3468999999999998
2014-01-21,16.5087
2014-01-22,-2.0339
2014-01-23,1.0381
2014-01-24,-1.6438000000000001
2014-01-27,-4.9443
2014-01-28,4.2491
2014-01-29,-3.5137
2014-01-30,5.0983
2014-01-31,-3.8808
2014-02-03,-5.2632
2014-02-04,0.0
2014-02-05,-2.7397
2014-02-06,-3.5994
2014-02-07,2.1916
2014-02-10,0.2383
2014-02-11,3.4073
2014-02-12,3.4483
2014-02-13,3.7037
2014-02-14,-1.4285999999999999
2014-02-18,5.942
2014-02-19,0.684
2014-02-20,1.9701
2014-02-21,0.0
2014-02-24,-0.1332
2014-02-25,0.4003
2014-02-26,0.3322
2014-02-27,1.6556
2014-02-28,-5.4723
2014-03-03,-2.7567
2014-03-04,5.5280000000000005
2014-03-05,-0.3358
2014-03-06,-4.9865
2014-03-07,-1.5603
2014-03-10,1.9452
2014-03-11,-5.371
2014-03-12,-2.4645
2014-03-13,-2.4502
2014-03-14,0.157
2014-03-17,1.0188
2014-03-18,5.5081
2014-03-19,1.0294
2014-03-20,-0.0728
2014-03-21,-3.496
2014-03-24,-8.4528
2014-03-25,2.1434
2014-03-26,-0.7264
2014-03-27,-0.0813
2014-03-28,-2.6037
2014-03-31,2.924
2014-04-01,5.276
2014-04-02,-3.2382
2014-04-03,-8.2072
2014-04-04,-4.4271
2014-04-07,-1.0899
2014-04-08,-3.0303
2014-04-09,3.3144
2014-04-10,-5.4079
2014-04-11,-4.5543
2014-04-14,-1.4213
2014-04-15,6.3852
2014-04-16,2.7106
2014-04-17,-1.508
2014-04-21,7.0813
2014-04-22,7.7748
2014-04-23,-2.3217
2014-04-24,1.9525000000000001
2014-04-25,-11.0741
2014-04-28,-4.7753
2014-04-29,11.2094
2014-04-30,-2.5641
2014-05-01,4.6279
2014-05-02,2.255
2014-05-05,5.5131
2014-05-06,0.0
2014-05-07,-2.6527
2014-05-08,-4.872
2014-05-09,9.809
2014-05-12,3.6364
2014-05-13,-1.2967
2014-05-14,6.0278
2014-05-15,0.1458
2014-05-16,-0.8734
2014-05-19,0.9545
2014-05-20,-2.3273
2014-05-21,2.9784
2014-05-22,1.9523000000000001
2014-05-23,-1.3475
2014-05-27,2.0848
2014-05-28,2.0423
2014-05-29,0.207
2014-05-30,-1.3774
2014-06-02,-3.9804
2014-06-03,0.1455
2014-06-04,0.8715
2014-06-05,2.4478
2014-06-06,1.8974
2014-06-09,-1.3103
2014-06-10,-0.4193
2014-06-11,-0.1404
2014-06-12,0.2811
2014-06-13,2.733
2014-06-16,-0.2729
2014-06-17,1.026
2014-06-18,1.2864
2014-06-19,3.008
2014-06-20,-2.4984
2014-06-23,-0.0998
2014-06-24,-0.7995
2014-06-25,1.4775
2014-06-26,1.9854
2014-06-27,0.584
