ticker,WNMLA US Equity
2000-08-08,10.0
2000-08-10,-10.6061
2000-08-11,4.2373
2000-08-17,-0.813
2000-08-24,-1.6393
2000-08-30,0.0
2000-08-31,0.0
2000-09-01,6.6667
2000-09-05,0.0
2000-09-12,-6.25
2000-09-13,6.6667
2000-09-22,-9.375
2000-09-26,3.4483
2000-09-27,0.0
2000-09-28,0.0
2000-10-03,0.0
2000-10-05,-3.3333
2000-10-09,6.8966
2000-10-11,-14.5161
2000-10-13,-1.8868
2000-10-24,0.0
2000-10-26,0.0
2000-10-27,0.0
2000-10-30,-7.6923
2000-11-01,8.3333
2000-11-06,-7.6923
2000-11-07,0.0
2000-11-09,0.0
2000-11-13,-4.1667
2000-11-15,4.3478
2000-11-16,-4.1667
2000-11-20,0.0
2000-11-21,4.3478
2000-11-24,2.0833
2000-11-28,-10.2041
2000-11-29,2.2727
2000-11-30,0.0
2000-12-01,-2.2222
2000-12-05,0.0
2000-12-08,9.0909
2000-12-13,-16.6667
2000-12-14,0.0
2000-12-18,5.0
2000-12-19,-4.7619
2000-12-20,-5.0
2000-12-21,0.0
2000-12-22,0.0
2000-12-26,-15.7895
2000-12-27,6.25
2000-12-28,0.0
2000-12-29,5.8824
2001-01-02,33.3333
2001-01-03,-2.0833
2001-01-08,-14.8936
2001-01-09,-7.5
2001-01-10,2.7027
2001-01-11,5.2632
2001-01-12,-7.5
2001-01-16,8.1081
2001-01-17,0.0
2001-01-18,-2.5
2001-01-22,10.2564
2001-01-23,6.9767
2001-01-24,-4.3478
2001-01-26,4.5455
2001-01-29,0.0
2001-01-30,2.1739
2001-01-31,6.383
2001-02-01,0.0
2001-02-02,4.0
2001-02-05,0.0
2001-02-06,-3.8462
2001-02-07,-8.0
2001-02-08,4.3478
2001-02-12,-4.1667
2001-02-14,13.0435
2001-02-15,0.0
2001-02-16,-9.6154
2001-02-20,4.2553
2001-02-23,-2.0408
2001-03-01,4.1667
2001-03-02,4.0
2001-03-05,0.0
2001-03-06,0.0
2001-03-07,0.0
2001-03-08,0.0
2001-03-09,0.0
2001-03-12,0.0
2001-03-13,-3.8462
2001-03-14,0.0
2001-03-16,-4.0
2001-03-22,4.1667
2001-03-23,0.0
2001-03-26,-4.0
2001-03-28,4.1667
2001-03-30,-4.0
2001-04-04,4.1667
2001-04-06,-4.0
2001-04-11,-13.3333
2001-04-12,0.7692
2001-04-16,14.5038
2001-04-17,-3.3333
2001-04-18,-0.6897
2001-04-19,0.0
2001-04-20,3.4722
2001-04-23,-0.6711
2001-04-24,-9.4595
2001-04-26,4.4776
2001-04-30,-4.2857
2001-05-07,4.4776
2001-05-08,0.7143
2001-05-09,2.1277
2001-05-11,0.0
2001-05-15,-2.7778
2001-05-16,0.0
2001-05-25,5.7143
2001-05-29,-4.7297
2001-06-05,4.9645
2001-06-06,0.0
2001-06-07,0.0
2001-06-08,0.6757
2001-06-11,0.6711
2001-06-12,16.6667
2001-06-13,8.0
2001-06-14,-1.5873
2001-06-15,-3.2258
2001-06-18,-16.1111
2001-06-19,2.649
2001-06-20,6.4516
2001-06-21,0.0
2001-06-22,-0.6061
2001-06-25,3.6585
2001-06-26,4.1176
2001-06-28,-5.0847
2001-06-29,5.3571
2001-07-02,1.6949
2001-07-03,7.7778
2001-07-05,0.0
2001-07-06,0.0
2001-07-09,-9.7938
2001-07-11,-2.8571
2001-07-16,3.5294
2001-07-17,2.2727
2001-07-18,0.0
2001-07-19,-2.7778
2001-07-20,0.0
2001-07-24,0.0
2001-07-25,-2.8571
2001-07-27,2.9412000000000003
2001-07-30,0.0
2001-08-02,8.0
2001-08-03,0.0
2001-08-06,-6.8783
2001-08-09,6.8182
2001-08-13,0.0
2001-08-16,-12.234
2001-08-20,-5.4545
2001-08-22,5.7692
2001-08-23,0.0
2001-08-29,9.0909
2001-08-30,-5.0
2001-09-04,-6.4327
2001-09-06,0.625
2001-09-17,-0.6211
2001-09-19,0.625
2001-09-20,-0.6211
2001-09-24,0.0
2001-09-26,-3.125
2001-09-28,0.0
2001-10-09,0.0
2001-10-10,-6.4516
2001-10-15,-3.4483
2001-10-22,0.7143
2001-10-23,-0.7092
2001-10-24,-2.8571
2001-10-29,0.7353
2001-11-02,24.0876
2001-11-05,-13.5294
2001-11-06,3.4013999999999998
2001-11-07,8.5526
2001-11-09,-3.0303
2001-11-14,0.0
2001-11-15,-15.625
2001-11-16,11.1111
2001-11-23,-6.6667
2001-11-28,10.7143
2001-11-29,0.0
2001-12-03,-5.8065
2001-12-04,-0.6849
2001-12-06,6.8966
2001-12-10,-3.2258
2001-12-14,-6.6667
2001-12-17,5.7143
2001-12-19,-6.7568
2001-12-21,3.6231999999999998
2001-12-24,-2.0979
2001-12-26,-2.8571
2001-12-27,2.2059
2001-12-28,0.0
2001-12-31,5.7554
2002-01-02,13.6054
2002-01-07,-9.5808
2002-01-08,2.649
2002-01-14,0.0
2002-01-15,-4.5161
2002-01-18,4.0541
2002-01-22,0.0
2002-01-23,3.2468
2002-01-24,-0.6289
2002-01-30,-1.2658
2002-01-31,0.641
2002-02-01,1.2739
2002-02-04,0.0
2002-02-06,-5.0314
2002-02-12,0.6623
2002-02-14,4.6053
2002-02-20,-2.5157
2002-02-22,3.2258
2002-02-25,-3.125
2002-02-28,0.0
2002-03-05,3.2258
2002-03-06,0.0
2002-03-08,0.0
2002-03-12,0.625
2002-03-18,0.6211
2002-03-19,0.6173
2002-03-21,-1.8405
2002-03-22,0.0
2002-03-27,-1.875
2002-03-28,1.9108
2002-04-04,0.0
2002-04-05,4.9375
2002-04-08,-7.0876
2002-04-09,-0.641
2002-04-10,3.871
2002-04-16,-0.6211
2002-04-17,0.0
2002-04-19,3.125
2002-04-24,-6.0606
2002-04-25,0.0
2002-04-26,-3.2258
2002-04-29,-2.6667
2002-05-07,8.2192
2002-05-08,-0.6329
2002-05-10,-7.6433
2002-05-14,10.3448
2002-05-16,12.5
2002-05-20,2.7778
2002-05-21,0.0
2002-05-23,-23.2432
2002-05-29,7.0423
2002-05-30,18.4211
2002-06-03,-13.3333
2002-06-10,0.0
2002-06-17,-0.641
2002-06-19,0.0
2002-06-20,0.0
2002-06-21,0.0
2002-06-24,-5.1613
2002-06-27,2.0408
2002-07-11,0.0
2002-07-15,12.6667
2002-07-16,0.0
2002-07-18,-11.2426
2002-07-23,0.0
2002-07-24,0.0
2002-07-31,5.3333
2002-08-06,-5.0633
2002-08-07,-2.6667
2002-08-08,6.1644
2002-08-09,0.0
2002-08-13,0.6452
2002-08-19,-0.641
2002-08-26,0.0
2002-08-29,-3.2258
2002-08-30,0.0
2002-09-04,6.6667
2002-09-12,-6.25
2002-09-13,3.3333
2002-09-16,-3.2258
2002-09-24,3.3333
2002-09-27,9.6774
2002-10-04,-14.7059
2002-10-09,13.7931
2002-10-28,-3.0303
2002-10-29,3.125
2002-11-01,-9.697
2002-11-07,-2.0134
2002-11-08,2.7397
2002-11-21,0.0
2002-11-25,0.6667
2002-11-26,-0.6623
2002-11-27,0.8
2002-11-29,-0.7937
2002-12-10,0.7333
2002-12-11,0.0
2002-12-16,5.824
2002-12-17,1.3133
2002-12-18,-0.5556
2002-12-19,-2.545
2002-12-23,4.4586
2002-12-24,-13.4146
2002-12-26,5.6338
2002-12-27,8.0
2002-12-30,8.0247
2002-12-31,-0.5714
2003-01-03,-5.1724
2003-01-06,0.0
2003-01-07,-1.7576
2003-01-10,7.3411
2003-01-13,-5.1724
2003-01-14,-3.0303
2003-01-15,-6.25
2003-01-16,0.0
2003-01-17,-1.3333
2003-01-21,4.7297
2003-01-22,-3.871
2003-01-23,0.6711
2003-01-27,14.0
2003-01-28,-4.0936
2003-01-30,-3.0488
2003-02-07,-1.8868
2003-02-10,-3.141
2003-02-11,0.5956
2003-02-18,-1.3158
2003-03-03,-0.6667
2003-03-04,7.3826
2003-03-07,5.625
2003-03-10,-4.7337
2003-03-14,-4.9068000000000005
2003-03-17,12.9327
2003-03-21,-14.4014
2003-04-02,4.7973
2003-04-03,-0.0645
2003-04-04,10.9032
2003-04-08,-1.1053
2003-04-09,1.1764999999999999
2003-04-11,-11.0465
2003-04-14,-1.9607999999999999
2003-04-16,0.0
2003-04-22,0.0667
2003-04-23,-0.0666
2003-04-24,0.0
2003-04-25,6.6667
2003-04-28,7.5
2003-04-29,-4.0698
2003-04-30,-1.8182
2003-05-01,1.8519
2003-05-05,-3.0303
2003-05-06,6.875
2003-05-08,0.5848
2003-05-09,-3.4884
2003-05-12,-3.5542
2003-05-13,1.8114
2003-05-14,0.6135
2003-05-15,5.4878
2003-05-16,0.0
2003-05-19,6.3584
2003-05-20,0.0
2003-05-22,0.0
2003-05-23,0.5435
2003-05-28,-0.4865
2003-05-29,3.1505
2003-05-30,0.0527
2003-06-02,-2.6316
2003-06-03,4.3243
2003-06-06,-4.6632
2003-06-10,1.6303999999999998
2003-06-13,-1.6042999999999998
2003-06-17,1.6303999999999998
2003-06-20,-0.5348
2003-06-24,3.7096999999999998
2003-06-25,11.4567
2003-06-26,5.5349
2003-06-27,-3.041
2003-06-30,-6.7727
2003-07-01,2.3891
2003-07-02,2.3810000000000002
2003-07-03,-2.3256
2003-07-07,9.5238
2003-07-08,-4.3478
2003-07-09,2.2727
2003-07-10,-0.4444
2003-07-14,-5.8036
2003-07-17,-0.4739
2003-07-18,0.0
2003-07-21,0.0
2003-07-25,9.5238
2003-07-28,13.913
2003-07-29,8.7786
2003-07-30,0.7018
2003-07-31,-1.7422
2003-08-01,0.0
2003-08-04,0.7092
2003-08-05,0.3521
2003-08-06,-0.3509
2003-08-11,-6.6901
2003-08-12,-9.0189
2003-08-13,18.2082
2003-08-18,-8.7719
2003-08-19,13.461500000000001
2003-08-20,25.4237
2003-08-21,-4.0541
2003-08-22,1.4085
2003-08-25,-5.5556
2003-08-26,0.0
2003-08-27,-4.4118
2003-08-28,-1.5385
2003-08-29,-3.125
2003-09-02,6.129
2003-09-03,6.9909
2003-09-04,0.8523
2003-09-05,1.1268
2003-09-09,-2.7855
2003-09-10,0.5731
2003-09-11,3.1339
2003-09-12,-1.105
2003-09-15,-6.4246
2003-09-16,4.4776
2003-09-17,2.2857
2003-09-18,1.6760000000000002
2003-09-19,-1.9231
2003-09-22,1.1204
2003-09-23,0.0
2003-09-24,1.9391
2003-09-25,0.0
2003-09-26,0.5435
2003-09-29,-1.6216
2003-10-01,-2.7473
2003-10-02,-3.9548
2003-10-06,-2.3529
2003-10-07,5.4217
2003-10-08,-3.4286
2003-10-09,6.5089
2003-10-10,1.1111
2003-10-13,1.0989
2003-10-14,1.9022000000000001
2003-10-15,-2.6667
2003-10-16,1.3699
2003-10-17,1.3514
2003-10-20,-1.3599999999999999
2003-10-21,1.3788
2003-10-22,0.0
2003-10-24,-5.0667
2003-10-27,0.5618
2003-10-28,3.0726
2003-10-30,-2.439
2003-11-03,0.0
2003-11-05,0.0
2003-11-10,2.7778
2003-11-12,0.0
2003-11-13,4.0541
2003-11-14,7.7922
2003-11-17,0.0
2003-11-18,-6.0241
2003-11-19,4.1026
2003-11-20,-1.4778
2003-11-21,-2.5
2003-11-25,-5.1282
2003-11-26,-2.1622
2003-11-28,7.9834
2003-12-01,0.0
2003-12-02,0.2814
2003-12-03,2.2959
2003-12-04,-0.5237
2003-12-05,-0.2507
2003-12-09,-2.9907
2003-12-10,0.0
2003-12-12,0.0
2003-12-15,0.0
2003-12-16,-6.2176
2003-12-17,3.5911999999999997
2003-12-18,2.96
2003-12-19,-2.849
2003-12-22,5.0387
2003-12-29,-3.2995
2003-12-31,-0.5249
2004-01-02,-1.3193
2004-01-05,1.0695000000000001
2004-01-06,1.8782999999999999
2004-01-08,-0.026
2004-01-09,0.7792
2004-01-12,6.9588
2004-01-13,11.3253
2004-01-14,3.4632
2004-01-15,-0.4184
2004-01-16,1.4706000000000001
2004-01-20,1.4493
2004-01-21,0.8163
2004-01-22,-1.0121
2004-01-23,-6.135
2004-01-26,4.5752
2004-01-27,-2.2917
2004-01-28,0.2132
2004-01-29,-1.2979
2004-01-30,-1.7245
2004-02-03,-5.045
2004-02-04,-0.9009
2004-02-05,-1.8648
2004-02-09,0.9501
2004-02-10,0.6824
2004-02-11,-0.2103
2004-02-12,-0.7026
2004-02-17,1.4151
2004-02-18,4.6512
2004-02-19,-2.8889
2004-02-20,1.1442
2004-02-23,4.0724
2004-02-24,1.9565000000000001
2004-02-25,-0.8529
2004-02-26,0.6452
2004-02-27,0.406
2004-03-01,33.007
2004-03-02,-6.896
2004-03-03,-7.0287
2004-03-04,-5.8965
2004-03-05,0.1768
2004-03-08,-0.9804
2004-03-09,-1.7822
2004-03-10,-2.2177
2004-03-11,2.0619
2004-03-12,-0.6061
2004-03-15,-0.813
2004-03-16,-6.1475
2004-03-17,8.0786
2004-03-22,-4.2626
2004-03-23,-0.1899
2004-03-24,0.4228
2004-03-25,0.2105
2004-03-26,-3.1513
2004-03-29,6.0738
2004-03-30,-1.0225
2004-03-31,-1.0331
2004-04-01,9.812100000000001
2004-04-02,-8.7452
2004-04-05,4.1667
2004-04-06,-1.2
2004-04-07,-1.0121
2004-04-08,-0.2045
2004-04-12,0.1639
2004-04-13,-0.7774
2004-04-14,-2.0619
2004-04-15,-4.4211
2004-04-20,-2.2026
2004-04-21,6.0811
2004-04-22,-1.6985000000000001
2004-04-23,-3.0454
2004-04-26,5.1459
2004-04-27,-1.2711999999999999
2004-04-28,5.7940000000000005
2004-04-29,-1.7774
2004-04-30,-5.0053
2004-05-03,-3.2609
2004-05-04,3.3708
2004-05-05,0.8478
2004-05-06,0.2371
2004-05-07,-1.0753
2004-05-10,-5.0
2004-05-12,2.9748
2004-05-13,4.2
2004-05-14,16.4427
2004-05-17,-3.4981999999999998
2004-05-18,-7.7623999999999995
2004-05-19,-7.8189
2004-05-20,3.5714
2004-05-21,-4.7629
2004-05-24,-5.8384
2004-05-25,-1.2257
2004-05-26,-1.9465
2004-05-27,2.9777
2004-05-28,4.0964
2004-06-01,-3.0324
2004-06-02,0.2626
2004-06-03,2.3810000000000002
2004-06-04,0.0
2004-06-07,-1.8605
2004-06-08,4.9763
2004-06-09,-7.4492
2004-06-10,2.6829
2004-06-14,-1.4252
2004-06-15,-1.4699
2004-06-16,-1.932
2004-06-18,2.2444
2004-06-21,-2.4146
2004-06-22,1.4746000000000001
2004-06-23,0.9852
2004-06-24,-0.7317
2004-06-25,8.1081
2004-06-28,-4.2955
2004-06-30,-4.2745
2004-07-02,-1.5133
2004-07-06,1.0076
2004-07-07,9.2269
2004-07-09,-1.8265
2004-07-12,0.0
2004-07-13,-6.5116
2004-07-14,-14.1791
2004-07-15,-1.4493
2004-07-16,-1.1764999999999999
2004-07-19,-2.9762
2004-07-20,-3.0675
2004-07-21,-0.9494
2004-07-22,1.246
2004-07-23,-6.9107
2004-07-26,-1.6949
2004-07-27,-6.8621
2004-07-28,4.739
2004-07-29,-4.5599
2004-07-30,-1.8519
2004-08-02,-3.7736
2004-08-03,-0.7843
2004-08-04,-8.3004
2004-08-05,-0.8621
2004-08-06,-6.5217
2004-08-10,2.3256
2004-08-11,0.0
2004-08-12,2.2727
2004-08-17,4.4444
2004-08-20,-3.4043
2004-08-23,3.5242
2004-08-24,-2.1277
2004-08-25,0.0
2004-08-27,4.3478
2004-08-31,0.0
2004-09-01,-2.0833
2004-09-03,2.1277
2004-09-08,0.0
2004-09-10,-2.0833
2004-09-15,2.1277
2004-09-17,0.8333
2004-09-21,0.0
2004-09-23,-1.6529
2004-10-04,-1.2605
2004-10-05,0.0
2004-10-11,-2.1277
2004-10-18,0.0
2004-10-27,4.3478
2004-10-28,-3.3333
2004-10-29,1.2931
2004-11-01,-2.1277
2004-11-02,-1.3043
2004-11-09,-7.489
2004-11-10,7.1429
2004-11-11,0.0
2004-11-12,2.2222
2004-11-15,-6.5217
2004-11-16,0.0
2004-11-17,2.3256
2004-11-18,-2.2727
2004-11-19,0.0
2004-11-22,2.3256
2004-11-23,6.8182
2004-11-29,0.0
2004-12-01,-6.383
2004-12-02,-2.2727
2004-12-06,0.0
2004-12-10,0.0
2004-12-13,0.9302
2004-12-14,-0.9217
2004-12-15,2.3256
2004-12-16,-2.2727
2004-12-17,-1.8605
2004-12-20,4.2654
2004-12-21,-4.5455
2004-12-27,0.0
2004-12-28,4.7619
2004-12-29,0.0
2004-12-31,-2.2727
2005-01-03,0.0
2005-01-05,6.9767
2005-01-06,-4.3478
2005-01-10,0.4545
2005-01-18,-0.4525
2005-02-01,0.0
2005-02-09,0.0
2005-02-10,0.0
2005-02-11,3.6364
2005-02-14,5.2632
2005-02-15,6.25
2005-02-16,-5.8824
2005-02-18,-3.75
2005-02-22,0.4329
2005-02-23,1.2931
2005-02-24,0.0
2005-02-25,-2.1277
2005-02-28,-2.1739
2005-03-01,2.6667
2005-03-03,-0.4329
2005-03-04,0.0
2005-03-07,-0.8696
2005-03-08,0.0
2005-03-10,3.0702
2005-03-16,-2.1277
2005-03-17,-0.8696
2005-03-21,0.8772
2005-03-22,-0.8696
2005-03-23,0.8772
2005-03-28,0.2174
2005-03-29,1.9523000000000001
2005-04-04,-2.1277
2005-04-14,0.0
2005-04-15,-0.8696
2005-04-19,3.0702
2005-04-25,-2.9787
2005-04-26,0.8772
2005-04-29,6.5217
2005-05-06,1.0204
2005-05-09,0.0
2005-05-13,1.0101
2005-05-16,2.0
2005-05-20,5.098
2005-05-25,0.0
2005-05-27,1.8657
2005-05-31,0.0
2005-06-01,0.7326
2005-06-02,3.6364
2005-06-03,0.0
2005-06-07,-5.2632
2005-06-15,5.5556
2005-06-16,0.0
2005-06-22,-3.5088
2005-06-23,3.6364
2005-06-24,0.0
2005-06-27,-1.7544
2005-06-30,0.0
2005-07-01,1.7856999999999998
2005-07-06,1.7544
2005-07-07,3.4483
2005-07-08,5.0
2005-07-14,-12.6984
2005-07-20,14.5455
2005-07-26,0.0
2005-07-28,0.0
2005-08-01,-3.1746
2005-08-04,-1.6393
2005-08-05,6.6667
2005-08-08,-6.25
2005-08-09,0.3333
2005-08-11,6.3123000000000005
2005-08-12,1.5625
2005-08-15,0.0
2005-08-16,1.5385
2005-08-17,-1.5152
2005-08-18,-3.3846
2005-08-31,-4.4586
2005-09-01,0.0
2005-09-02,9.6667
2005-09-06,3.0395
2005-09-07,1.7699
2005-09-08,-1.4493
2005-09-13,-1.4706000000000001
2005-09-19,-7.1642
2005-09-20,4.5016
2005-09-21,0.6154
2005-09-22,7.0336
2005-09-23,-7.1429
2005-09-26,0.0
2005-09-27,0.0
2005-09-30,0.0
2005-10-03,0.0
2005-10-05,0.0
2005-10-06,0.6154
2005-10-13,0.9174
2005-10-14,-1.5152
2005-10-19,0.0
2005-10-20,3.0769
2005-10-21,0.0
2005-10-24,-1.4925
2005-10-25,1.5152
2005-10-26,0.0
2005-10-27,-5.9701
2005-10-28,4.7619
2005-10-31,1.5152
2005-11-01,-1.4925
2005-11-02,9.0909
2005-11-03,-8.3333
2005-11-04,1.5152
2005-11-08,-1.4925
2005-11-09,2.1212
2005-11-10,-8.0119
2005-11-15,9.6774
2005-11-16,0.0
2005-11-17,-7.3529
2005-11-18,-4.7619
2005-11-21,10.0
2005-11-30,6.0606
2005-12-07,-5.7143
2005-12-14,6.0606
2005-12-19,0.0
2005-12-20,0.0
2005-12-27,44.2857
2005-12-28,1.9802
2005-12-29,-0.9709
2005-12-30,2.9412000000000003
2006-01-03,-3.8095
2006-01-04,-0.9901
2006-01-05,0.0
2006-01-06,-2.0
2006-01-09,0.0
2006-01-10,0.0
2006-01-17,1.0204
2006-01-18,-1.0101
2006-01-25,2.0408
2006-01-27,-2.0
2006-01-30,0.0
2006-02-01,0.0
2006-02-06,2.0408
2006-02-15,-10.0
2006-02-17,10.2222
2006-03-01,-0.2016
2006-03-02,0.0
2006-03-14,-8.0808
2006-03-20,4.3956
2006-03-22,-1.0526
2006-03-23,-4.2553
2006-03-28,4.4444
2006-04-03,-5.3191
2006-04-04,1.1236
2006-04-07,-8.8889
2006-04-10,3.6585
2006-04-11,0.0
2006-04-18,10.5882
2006-04-26,-9.5745
2006-04-28,5.8824
2006-05-03,-1.1111
2006-05-05,0.0
2006-05-09,-1.1236
2006-05-10,1.1364
2006-05-12,0.0
2006-05-15,0.0
2006-05-17,0.0
2006-05-22,-4.4944
2006-05-24,-1.1764999999999999
2006-05-26,1.1905000000000001
2006-05-30,-1.1764999999999999
2006-05-31,-1.1905000000000001
2006-06-01,0.0
2006-06-02,0.0
2006-06-05,1.2048
2006-06-08,-1.1905000000000001
2006-06-09,-1.2048
2006-06-12,0.0
2006-06-13,1.7073
2006-06-15,-4.0767
2006-06-16,-0.5
2006-07-07,-4.5226
2006-07-10,0.0
2006-07-11,0.0
2006-07-13,-0.7895
2006-07-14,5.8355
2006-07-17,-7.2682
2006-07-18,0.0
2006-07-19,0.0
2006-07-20,0.0
2006-07-25,-1.0811
2006-07-26,0.2732
2006-07-28,11.7166
2006-07-31,1.2195
2006-08-01,0.0
2006-08-02,-3.3735
2006-08-03,0.0
2006-08-04,0.0
2006-08-09,-6.2344
2006-08-14,-0.266
2006-08-15,9.3333
2006-08-24,-6.0976
2006-08-25,1.2987
2006-08-28,5.1282
2006-08-31,-2.439
2006-09-05,0.0
2006-09-07,0.0
2006-09-08,0.0
2006-09-21,1.25
2006-09-22,0.0
2006-09-25,-1.2346
2006-09-27,0.25
2006-09-28,0.4988
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,-5.7072
2006-10-04,4.2105
2006-10-06,-2.7778
2006-10-09,-2.3377
2006-10-10,0.0
2006-10-11,1.0638
2006-10-13,0.0
2006-10-17,0.0
2006-10-19,0.5263
2006-10-20,3.9267
2006-10-27,0.0
2006-11-03,0.0
2006-11-06,-1.2594
2006-11-07,1.0204
2006-11-09,0.2525
2006-11-10,-0.5038
2006-11-13,0.2532
2006-11-15,0.0
2006-11-16,0.5051
2006-11-17,0.0
2006-11-20,0.5025
2006-11-21,-0.25
2006-11-27,-4.2607
2006-11-28,0.0
2006-11-29,4.4503
2006-12-04,10.2757
2006-12-13,7.0455
2006-12-14,0.0
2006-12-15,-4.4586
2006-12-18,0.0
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,0.0
2006-12-29,-6.6667
2007-01-03,-2.3810000000000002
2007-01-04,-1.2195
2007-01-08,2.4691
2007-01-23,4.0964
2007-01-24,4.1667
2007-01-29,-8.6667
2007-02-05,5.8394
2007-02-06,1.1494
2007-02-07,-1.1364
2007-02-09,0.0
2007-02-12,5.7471
2007-02-13,0.0
2007-02-20,1.087
2007-02-21,-2.1505
2007-02-22,2.1978
2007-02-23,0.0
2007-02-26,2.1505
2007-02-28,1.0526
2007-03-01,-2.0833
2007-03-02,-4.2553
2007-03-06,0.2222
2007-03-07,0.0
2007-03-12,1.9956
2007-03-14,0.0
2007-03-15,-2.1739
2007-03-21,2.2222
2007-03-22,0.0
2007-03-26,-2.1739
2007-04-03,3.3333
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,2.1505
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,0.0
2007-04-19,0.0
2007-04-20,3.1579
2007-04-23,0.0
2007-04-25,-8.1633
2007-04-26,0.0
2007-04-30,0.0
2007-05-03,0.0
2007-05-04,4.4444
2007-05-09,-3.1915
2007-05-11,0.0
2007-05-14,7.6923
2007-05-18,22.449
2007-05-21,0.0
2007-05-22,-4.1667
2007-05-23,4.3478
2007-05-24,0.0
2007-05-29,0.0
2007-05-30,1.6667
2007-05-31,-1.6393
2007-06-01,4.1667
2007-06-05,-4.0
2007-06-06,0.0
2007-06-07,1.1667
2007-06-08,-1.1532
2007-06-11,4.1667
2007-06-12,0.0
2007-06-13,-2.4
2007-06-14,-1.6393
2007-06-15,2.5
2007-06-19,1.626
2007-06-20,0.0
2007-06-22,6.4
2007-06-25,-2.2556
2007-06-26,0.0
2007-06-27,-0.4615
2007-06-29,0.0
2007-07-02,-4.1731
2007-07-05,-0.8065
2007-07-09,-0.813
2007-07-11,1.6393
2007-07-12,-1.4516
2007-07-13,0.8183
2007-07-16,0.1623
2007-07-17,0.4862
2007-07-18,-0.4839
2007-07-20,0.4862
2007-07-23,0.0
2007-07-26,0.1613
2007-07-27,-0.4831
2007-08-02,0.3236
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,1.6129
2007-08-09,-1.5873
2007-08-16,-11.2903
2007-08-20,10.0
2007-08-24,-1.6529
2007-08-27,-1.6806999999999999
2007-08-28,0.0
2007-08-29,-5.9829
2007-08-30,2.7273
2007-08-31,0.0
2007-09-04,0.885
2007-09-05,0.0
2007-09-06,-3.5088
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-13,0.0
2007-09-14,0.0
2007-09-17,0.0
2007-09-18,-2.7273
2007-09-19,1.8692
2007-09-20,0.0
2007-09-21,2.9358
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,0.713
2007-10-04,-0.708
2007-10-10,2.4955
2007-10-11,0.0
2007-10-12,4.3478
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,-0.1667
2007-10-18,-6.177
