ticker,RGDEF US Equity
2012-02-13,0.0
2012-02-14,-7.2895
2012-02-15,-1.052
2012-02-16,5.2043
2012-02-17,-1.383
2012-02-21,-1.8338999999999999
2012-02-22,-0.4396
2012-02-23,-1.2692999999999999
2012-02-24,6.9871
2012-02-27,6.2173
2012-02-28,8.2145
2012-02-29,-3.6364
2012-03-01,-4.7642
2012-03-02,-0.6439
2012-03-05,2.6919
2012-03-06,13.1068
2012-03-07,9.8712
2012-03-08,2.1484
2012-03-09,-1.4914
2012-03-12,-1.8634
2012-03-13,-4.5491
2012-03-14,-5.3046
2012-03-15,2.5821
2012-03-16,5.3328
2012-03-19,-1.1746
2012-03-20,-6.1885
2012-03-21,2.1407
2012-03-22,-2.1386
2012-03-23,-5.9003
2012-03-26,7.7566
2012-03-27,-2.5
2012-03-28,-0.3095
2012-03-29,-1.5521
2012-04-02,-0.4505
2012-04-03,0.0452
2012-04-04,-4.161
2012-04-05,2.1708
2012-04-09,-4.8499
2012-04-10,-4.9515
2012-04-11,10.3166
2012-04-12,2.7778
2012-04-13,-0.9009
2012-04-16,-5.9091000000000005
2012-04-17,4.3478
2012-04-18,-1.8519
2012-04-19,-0.9434
2012-04-20,1.9048
2012-04-23,-1.4019
2012-04-24,3.3175
2012-04-25,-2.7523
2012-04-26,-6.7453
2012-04-27,1.6186
2012-04-30,-2.439
2012-05-01,-5.102
2012-05-02,-10.0
2012-05-03,0.7766
2012-05-04,-0.0593
2012-05-07,-6.1684
2012-05-08,-0.6321
2012-05-09,-1.6539000000000001
2012-05-10,6.3389
2012-05-11,-5.4745
2012-05-14,-0.3861
2012-05-15,-5.5556
2012-05-16,-2.2572
2012-05-17,-1.6095000000000002
2012-05-18,1.2802
2012-05-21,0.8427
2012-05-22,3.3426
2012-05-23,-7.0081
2012-05-24,1.4493
2012-05-29,-1.9285999999999999
2012-05-30,0.5098
2012-06-01,-4.3478
2012-06-04,-1.5152
2012-06-05,1.5385
2012-06-06,0.4545
2012-06-07,3.9215999999999998
2012-06-08,-2.0319
2012-06-11,0.2685
2012-06-12,-4.1093
2012-06-13,2.5423999999999998
2012-06-14,3.3809
2012-06-15,2.5618
2012-06-18,7.4225
2012-06-19,-2.3747
2012-06-20,-1.0811
2012-06-21,-4.918
2012-06-22,0.5747
2012-06-25,-2.0
2012-06-26,1.0204
2012-06-27,5.0505
2012-06-28,-0.5666
2012-06-29,-0.5353
2012-07-02,1.3194
2012-07-03,3.3585
2012-07-05,-2.8515
2012-07-06,-0.0683
2012-07-09,-1.3660999999999999
2012-07-10,-0.6925
2012-07-11,-1.9526
2012-07-12,-5.5477
2012-07-16,-1.506
2012-07-17,0.6881
2012-07-19,-0.503
2012-07-20,-0.7918
2012-07-23,3.5385
2012-07-24,-2.2288
2012-07-25,-2.2796
2012-07-26,-4.8212
2012-07-27,-0.3268
2012-07-30,1.8852
2012-07-31,-4.827
2012-08-01,-1.6061
2012-08-02,-3.8445
2012-08-03,5.9638
2012-08-07,-2.4452
2012-08-08,8.7295
2012-08-09,1.4308
2012-08-10,-3.1348
2012-08-14,0.4854
2012-08-15,-1.8519
2012-08-16,7.4651
2012-08-17,2.2901
2012-08-20,-2.3134
2012-08-21,-0.8403
2012-08-22,0.0
2012-08-23,-1.2327
2012-08-24,3.1201
2012-08-27,3.177
2012-08-28,-2.4927
2012-08-29,0.0752
2012-08-30,-5.0338
2012-08-31,3.1052
2012-09-04,2.3595
2012-09-05,-2.2489
2012-09-06,-6.7485
2012-09-07,0.4112
2012-09-10,-2.2932
2012-09-11,-0.482
2012-09-12,5.1169
2012-09-13,3.3654
2012-09-14,-0.7752
2012-09-18,-3.6914
2012-09-19,-2.8189
2012-09-20,-5.5092
2012-09-21,-1.4134
2012-09-24,0.2128
2012-09-25,-2.8054
2012-09-26,-6.9917
2012-09-27,1.5826
2012-09-28,5.5501000000000005
2012-10-01,1.9373
2012-10-02,4.0724
2012-10-03,2.6087
2012-10-04,8.2521
2012-10-05,-6.3705
2012-10-09,-7.1906
2012-10-10,1.982
2012-10-11,-5.1237
2012-10-12,-0.5587
2012-10-15,0.0936
2012-10-16,1.029
2012-10-17,-1.8519
2012-10-18,-3.3962
2012-10-19,3.3203
2012-10-22,-2.4575
2012-10-23,2.1318
2012-10-24,-1.7078
2012-10-25,1.5444
2012-10-26,-5.1331
2012-10-31,0.2004
2012-11-01,-2.1
2012-11-02,-1.9407999999999999
2012-11-05,-6.4583
2012-11-06,-6.9042
2012-11-07,-3.3493
2012-11-08,3.4653
2012-11-09,-7.177
2012-11-12,-3.0928
2012-11-13,2.9255
2012-11-14,17.8295
2012-11-15,-11.8421
2012-11-16,13.1841
2012-11-19,1.0989
2012-11-20,4.3478
2012-11-23,-5.8333
2012-11-26,-2.5857
2012-11-27,10.830400000000001
2012-11-28,3.4836
2012-11-29,-3.1683
2012-11-30,0.0
2012-12-03,2.2878
2012-12-04,-4.036
2012-12-05,3.4766
2012-12-06,-8.7958
2012-12-07,1.3245
2012-12-10,8.2789
2012-12-11,0.0
2012-12-17,-2.3139
2012-12-18,-4.3254
2012-12-19,1.3994
2012-12-20,-4.4586
2012-12-24,6.2222
2012-12-26,-1.8828
2012-12-27,1.919
2012-12-28,-1.4644
2012-12-31,-2.7601
2013-01-02,-2.6201
2013-01-03,-8.5902
2013-01-04,0.5672
2013-01-07,-0.4573
2013-01-08,-0.0306
2013-01-09,4.902
2013-01-10,0.9346
2013-01-11,-1.1574
2013-01-14,1.4052
2013-01-15,-3.2044
2013-01-16,-4.5631
2013-01-17,0.0
2013-01-18,2.25
2013-01-22,-3.3313
2013-01-23,-8.1884
2013-01-24,-6.3361
2013-01-25,8.8235
2013-01-28,-1.8919000000000001
2013-01-29,-2.4793
2013-01-30,7.3446
2013-01-31,1.8420999999999998
2013-02-01,3.3592
2013-02-04,1.25
2013-02-05,12.1759
2013-02-06,-3.1504
2013-02-07,6.4773
2013-02-08,0.9605
2013-02-11,0.2114
2013-02-12,2.5712
2013-02-13,0.3728
2013-02-14,15.1255
2013-02-15,6.9752
2013-02-19,4.0453
2013-02-20,4.5677
2013-02-21,-4.7219
2013-02-22,1.0132
2013-02-25,-6.2469
2013-02-26,-0.4767
2013-02-28,-0.2555
2013-03-01,-2.8491999999999997
2013-03-04,-0.3295
2013-03-05,-1.2563
2013-03-06,0.0
2013-03-07,1.1384
2013-03-08,2.1187
2013-03-11,-15.3447
2013-03-12,-0.4595
2013-03-13,-2.5391
2013-03-14,-0.6316
2013-03-15,-5.7203
2013-03-18,-7.6404
2013-03-19,15.0852
2013-03-20,-0.4493
2013-03-21,-0.3982
2013-03-22,0.0
2013-03-25,-8.3156
2013-03-26,2.3256
2013-03-27,-5.0
2013-03-28,1.6447
2013-04-01,1.9123
2013-04-03,-2.6559
2013-04-04,-1.5421
2013-04-05,-2.1687
2013-04-08,1.7241
2013-04-09,0.8777
2013-04-10,16.5317
2013-04-11,8.5736
2013-04-12,-2.2054
2013-04-15,-10.5723
2013-04-16,4.9892
2013-04-17,-10.9246
2013-04-18,4.1461
2013-04-19,0.2227
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,-5.2222
2013-04-25,0.5129
2013-04-26,2.4056
2013-04-29,-3.7157999999999998
2013-04-30,4.4211
2013-05-01,-28.6604
2013-05-02,0.9925
2013-05-03,17.0401
2013-05-06,-6.5995
2013-05-07,-9.9604
2013-05-08,-0.9585
2013-05-09,11.996
2013-05-10,0.342
2013-05-13,17.1152
2013-05-14,4.7794
2013-05-15,-8.7719
2013-05-16,-3.0449
2013-05-17,3.4545
2013-05-21,-1.0705
2013-05-22,1.3404
2013-05-23,6.9641
2013-05-24,0.1192
2013-05-28,-3.5714
2013-05-29,-0.9877
2013-05-30,2.2444
2013-06-03,-5.1982
2013-06-05,2.9426
2013-06-06,-3.1553
2013-06-07,-2.1129
2013-06-10,-6.146
2013-06-11,7.4789
2013-06-12,-0.196
2013-06-13,-2.7987
2013-06-14,0.6567
2013-06-17,1.3048
2013-06-18,2.2127
2013-06-19,-2.5525
2013-06-20,-8.6704
2013-06-21,2.7773
2013-06-24,-8.3539
2013-06-25,4.0085
2013-06-26,-8.0971
2013-06-27,3.2258
2013-06-28,-1.7772999999999999
2013-07-01,2.1277
2013-07-02,-1.986
2013-07-05,-3.0592
2013-07-08,-6.9877
2013-07-09,-6.5874
2013-07-10,-1.8868
2013-07-11,4.6154
2013-07-12,7.3529
2013-07-15,28.4247
2013-07-16,-0.3
2013-07-17,-2.3738
2013-07-18,0.9932
2013-07-19,-3.9674
2013-07-22,-2.3129
2013-07-23,1.5001
2013-07-24,-0.6588
2013-07-25,-31.5469
2013-07-26,-6.1011
2013-07-29,-9.8717
2013-07-30,9.3441
2013-07-31,-9.6774
2013-08-01,0.2506
2013-08-02,3.5937
2013-08-05,5.7014
2013-08-06,-15.5251
2013-08-07,-4.0541
2013-08-08,-9.8592
2013-08-09,7.8906
2013-08-12,-7.2049
2013-08-13,7.1791
2013-08-14,7.0622
2013-08-15,13.0568
2013-08-16,1.0526
2013-08-19,2.3810000000000002
2013-08-20,-2.3256
2013-08-21,-4.2857
2013-08-22,1.99
2013-08-23,11.7073
2013-08-26,-2.4017
2013-08-28,-5.0056
2013-08-29,18.693
2013-08-30,-5.878
2013-09-03,-2.0553
2013-09-04,0.3497
2013-09-05,-8.6327
2013-09-06,-1.4085
2013-09-09,0.0
2013-09-10,2.3214
2013-09-11,1.9197
2013-09-12,-1.5411000000000001
2013-09-16,-0.2319
2013-09-17,-3.0215
2013-09-18,-1.7376
2013-09-19,5.7927
2013-09-20,-1.5562
2013-09-24,-7.8162
2013-09-25,6.7005
2013-09-26,-7.7083
2013-09-27,-7.4492
2013-09-30,0.0
2013-10-01,-9.4774
2013-10-02,-6.3895
2013-10-03,-9.2105
2013-10-04,14.4022
2013-10-07,-7.5218
2013-10-08,2.7397
2013-10-09,-6.6667
2013-10-10,0.0
2013-10-11,5.2679
2013-10-15,-5.0042
2013-10-16,-7.1429
2013-10-17,0.0
2013-10-18,15.3846
2013-10-21,-8.0
2013-10-22,8.3333
2013-10-23,-1.7559
2013-10-25,-8.0851
2013-10-28,-2.5926
2013-10-29,10.2662
2013-10-30,0.0
2013-10-31,3.9224
2013-11-01,-0.4562
2013-11-04,8.6667
2013-11-06,7.592
2013-11-07,-5.9159
2013-11-08,-7.5
2013-11-11,-1.0647
2013-11-12,0.9934
2013-11-13,1.5164
2013-11-18,3.3508
2013-11-19,-1.875
2013-11-20,-8.2803
2013-11-21,25.0
2013-11-22,15.9375
2013-11-25,-3.6837
2013-11-26,-2.9851
2013-11-27,-0.5128
2013-12-02,6.6044
2013-12-03,-3.294
2013-12-04,-8.5
2013-12-05,1.0929
2013-12-06,2.9054
2013-12-09,-8.7984
2013-12-10,11.0871
2013-12-11,0.0
2013-12-12,-0.4537
2013-12-13,-6.25
2013-12-16,-2.9861
2013-12-18,9.8425
2013-12-19,8.7651
2013-12-20,0.6591
2013-12-23,10.0
2013-12-24,3.9773
2013-12-26,-1.3271
2013-12-27,-6.3819
2013-12-30,3.662
2013-12-31,0.4348
2014-01-03,-4.7619
2014-01-06,-9.0909
2014-01-07,0.5937
2014-01-08,-0.5902
2014-01-09,-5.0
2014-01-10,0.0
2014-01-13,-1.3158
2014-01-14,3.4667
2014-01-15,-4.3814
2014-01-16,3.6725
2014-01-17,1.9175
2014-01-21,-11.5434
2014-01-22,12.473
2014-01-23,1.5385
2014-01-24,-6.5657
2014-01-27,12.4324
2014-01-28,8.1731
2014-01-30,-2.2222
2014-01-31,-2.2727
2014-02-03,-8.9826
2014-02-04,28.2019
2014-02-05,-2.6158
2014-02-06,-1.7652
2014-02-07,0.9896
2014-02-10,-2.8881
2014-02-11,1.1152
2014-02-12,5.042
2014-02-13,-6.0
2014-02-14,2.6862
2014-02-19,1.5281
2014-02-20,3.0612
2014-02-21,-1.3860999999999999
2014-02-24,17.997
2014-02-25,-1.7656
2014-02-26,-4.3742
2014-02-27,25.0
2014-02-28,-4.9818999999999996
2014-03-03,5.5481
2014-03-04,21.0441
2014-03-05,0.1343
2014-03-06,-4.3517
2014-03-07,-2.2437
2014-03-10,-1.7214
2014-03-11,-10.4768
2014-03-12,-8.7319
2014-03-13,3.3744
2014-03-14,5.6836
2014-03-17,16.2791
2014-03-18,3.5
2014-03-19,12.2736
2014-03-20,7.5703
2014-03-21,0.9
2014-03-24,-8.7834
2014-03-25,2.2409
2014-03-26,-9.0329
2014-03-27,2.8037
2014-03-28,9.5028
2014-03-31,5.8503
2014-04-01,-1.25
2014-04-02,1.725
2014-04-03,-3.9893
2014-04-04,0.8386
2014-04-07,-9.2742
2014-04-08,-5.8194
2014-04-09,3.731
2014-04-10,0.9525
2014-04-11,-9.8718
2014-04-14,2.5
2014-04-15,-4.4817
2014-04-16,2.1385
2014-04-17,-5.0
2014-04-21,6.2829
2014-04-22,5.9734
2014-04-23,-4.7897
2014-04-24,2.9908
2014-04-25,-6.2695
2014-04-28,-3.1459
2014-04-29,-0.2625
2014-04-30,-6.5789
2014-05-01,4.2254
2014-05-02,-5.1858
2014-05-05,6.1286
2014-05-06,-2.602
2014-05-07,3.4126
2014-05-08,-10.0833
2014-05-09,-12.215
2014-05-12,11.4865
2014-05-13,-1.2689
2014-05-14,0.1535
2014-05-16,-2.6623
2014-05-19,7.6741
2014-05-20,12.8655
2014-05-21,-5.4404
2014-05-22,-5.7192
2014-05-23,3.6324
2014-05-27,-0.6309
2014-05-29,-2.2751
2014-05-30,-2.8334
2014-06-02,0.8544
2014-06-03,0.1842
2014-06-04,-4.614
2014-06-05,-10.5801
2014-06-06,0.8621
2014-06-09,1.8376000000000001
2014-06-10,13.8061
2014-06-11,-1.4748999999999999
2014-06-12,-1.7964
2014-06-13,-3.2584
2014-06-16,-3.3681
2014-06-17,-6.2984
2014-06-18,-2.1971
2014-06-19,-3.9146
2014-06-20,3.4722
2014-06-23,3.4452
2014-06-24,-3.1142
2014-06-25,1.4285999999999999
2014-06-26,5.3917
2014-06-27,-4.7818000000000005
2014-06-30,-4.0351
2014-07-01,5.6673
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,3.8062
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,-4.3333
2014-07-14,4.0505
2014-07-15,2.6789
2014-07-16,-2.0587
2014-07-17,9.8855
2014-07-18,-3.0303
2014-07-21,-6.5234
2014-07-22,-1.2746
2014-07-23,-0.4444
2014-07-24,-4.7619
2014-07-25,-6.0714
2014-07-28,-4.943
2014-07-29,8.0
2014-07-30,-3.1481
2014-07-31,-21.0803
2014-08-01,8.0557
2014-08-04,-1.3453
2014-08-05,-1.8182
2014-08-06,0.9259
2014-08-08,-0.4587
2014-08-11,-1.8433000000000002
2014-08-12,-2.3474
2014-08-13,0.9615
2014-08-14,33.3333
2014-08-15,1.0714
2014-08-18,-3.8869
2014-08-19,6.6176
2014-08-20,1.7241
2014-08-21,-0.0424
2014-08-22,0.0424
2014-08-25,-8.072
2014-08-26,-3.7566
2014-08-27,0.7663
2014-08-28,2.6141
2014-08-29,0.0463
2014-09-02,-18.8889
2014-09-03,-2.3687
2014-09-04,2.8939
2014-09-05,2.7273
2014-09-08,3.0973
2014-09-09,-9.8712
2014-09-10,3.4821
2014-09-11,1.6968999999999999
2014-09-12,-4.5249
2014-09-15,-0.1481
2014-09-16,-4.1234
2014-09-17,0.2475
2014-09-18,-1.7901
2014-09-19,-4.4626
2014-09-22,-6.8421
2014-09-23,-14.6186
2014-09-24,0.579
2014-09-25,5.2632
2014-09-26,10.625
2014-09-29,-3.9548
2014-09-30,-5.8824
2014-10-01,3.125
2014-10-02,-7.803
2014-10-03,5.834
2014-10-06,-6.2112
2014-10-07,-1.3245
2014-10-08,-0.6711
2014-10-09,-7.4324
2014-10-14,-23.601
2014-10-15,0.3185
2014-10-16,3.6508000000000003
2014-10-17,-6.7381
2014-10-20,2.4323
2014-10-21,0.0301
2014-10-22,0.0
2014-10-23,-3.6859
2014-10-24,-2.1839
2014-10-27,-4.5716
2014-10-28,-2.1390000000000002
2014-10-29,-9.6539
2014-10-30,-9.0726
2014-10-31,-9.0909
2014-11-03,-2.439
2014-11-04,0.0
2014-11-05,-0.5
2014-11-06,-10.804
2014-11-07,-12.1127
2014-11-10,-2.8846
2014-11-11,2.3102
2014-11-12,-1.129
2014-11-13,1.3051
2014-11-14,38.8084
2014-11-17,-7.1926
2014-11-18,32.0
2014-11-19,15.7197
2014-11-20,-7.856
2014-11-21,-1.421
2014-11-24,50.991
2014-11-25,1.1933
2014-11-26,-4.8349
2014-11-28,-8.6741
2014-12-01,-25.3731
2014-12-02,7.4545
2014-12-03,-11.1675
2014-12-04,-4.5714
2014-12-05,-4.3911999999999995
2014-12-08,-6.263
2014-12-09,31.4031
2014-12-10,-16.2712
2014-12-12,7.2874
2014-12-15,-6.9811
2014-12-16,-5.071
2014-12-17,6.1966
2014-12-18,1.333
2014-12-19,-4.4924
2014-12-22,-6.4709
2014-12-23,-3.751
2014-12-24,-2.0352
2014-12-26,6.0852
2014-12-29,-10.4444
2014-12-30,7.196
2014-12-31,-4.6296
2015-01-05,6.068
2015-01-06,1.1442
2015-01-07,9.9548
2015-01-08,-8.4362
2015-01-09,-2.4718999999999998
2015-01-13,-8.7558
2015-01-14,-18.8447
2015-01-15,-1.9837
2015-01-16,14.9206
2015-01-21,0.0
2015-01-22,-5.8011
2015-01-26,-4.1056
2015-01-27,-7.9511
2015-01-28,3.3223
2015-01-29,8.6817
2015-01-30,-8.284
2015-02-02,1.6129
2015-02-03,0.1587
2015-02-06,-6.1807
2015-02-09,0.6334
2015-02-10,-10.0294
2015-02-11,-4.8507
2015-02-12,-12.1569
2015-02-13,-4.4643
2015-02-17,-23.3645
2015-02-18,-5.0686
2015-02-19,4.6969
2015-02-20,-2.5307
2015-02-23,3.8552
2015-02-24,-16.3636
2015-02-25,0.0
2015-02-26,-2.8986
2015-02-27,-2.9851
2015-03-02,-3.0769
2015-03-03,1.1905000000000001
2015-03-06,9.0196
2015-03-09,11.5108
2015-03-10,-19.0323
2015-03-11,-0.3984
2015-03-12,2.4
2015-03-17,0.0
2015-03-18,8.5938
2015-03-19,-3.5971
2015-03-20,-11.194
2015-03-23,-15.9664
2015-03-24,0.0
2015-03-25,-8.0
2015-03-26,8.6957
2015-03-27,-60.0
2015-03-30,-50.0
2015-04-01,0.0
2015-04-06,199.375
2015-04-07,-58.2463
2015-04-08,-8.0
2015-04-09,0.0
2015-04-13,0.0
2015-04-15,104.3478
2015-04-20,-36.1702
2015-04-21,-26.6667
2015-04-22,0.0
2015-04-23,172.7273
2015-04-24,-16.6667
2015-04-27,60.0
2015-04-28,0.0
2015-04-29,-37.5
2015-04-30,-8.0
2015-05-04,36.9565
2015-05-13,11.1111
2015-05-14,7.1429
2015-05-15,6.6667
2015-05-18,25.0
2015-05-19,25.0
2015-05-20,16.8
2015-05-21,-14.3836
2015-05-22,0.0
2015-05-26,-28.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-08,-15.5556
2015-06-09,0.0
2015-06-10,-47.3684
2015-06-11,25.0
2015-06-18,-79.0
2015-06-19,185.7143
2015-06-22,0.0
2015-06-23,106.6667
2015-06-25,-51.6129
2015-06-29,0.0
2015-06-30,0.0
2015-07-07,69.1667
2015-07-08,-1.4778
2015-07-14,0.0
2015-07-15,-42.0
2015-07-16,0.0
2015-07-22,20.6897
2015-07-27,-11.4286
2015-07-28,0.0
2015-07-30,-19.3548
2015-08-03,0.0
2015-08-04,40.0
2015-08-05,-42.8571
2015-08-12,0.0
2015-08-14,25.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-21,0.0
2015-08-24,-60.0
2015-08-26,0.0
2015-09-02,-30.0
2015-09-11,0.0
2015-09-15,-98.2143
2015-09-16,700.0
2015-09-17,100.0
2015-09-18,18.75
2015-09-21,136.8421
2015-09-23,6.6667
2015-09-25,-16.6667
2015-09-29,0.0
2015-09-30,0.0
2015-10-05,0.0
2015-10-07,20.0
2015-10-08,0.0
2015-10-13,0.0
2015-10-16,0.0
2015-10-20,0.0
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,-16.6667
2015-10-27,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-09,0.0
2015-11-12,-30.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,185.7143
2015-11-24,-70.0
2015-11-25,0.0
2015-11-27,0.0
2015-12-02,0.0
2015-12-03,20.8333
2015-12-07,18.9655
2015-12-08,-30.4348
2015-12-09,-16.6667
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,60.0
2015-12-29,0.0
2015-12-30,12.5
2015-12-31,25.0
2016-01-05,0.0
2016-01-07,0.0
2016-01-12,-55.5556
2016-01-13,2.5
2016-01-26,2.439
2016-01-28,2.3810000000000002
2016-02-03,-2.3256
2016-02-09,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-10,0.0
2016-03-11,-4.7619
2016-03-15,-20.0
2016-03-16,50.0
2016-03-22,-33.3333
2016-03-23,0.0
2016-03-28,78.125
2016-04-01,-43.8596
2016-04-04,34.375
2016-04-13,25.5814
2016-04-19,0.0
2016-04-21,33.3333
2016-04-26,-25.0
2016-04-29,5.5556
2016-05-12,-43.8596
2016-05-17,34.375
2016-05-23,-25.5814
2016-06-07,0.0
2016-06-16,34.375
2016-06-29,-25.5814
2016-07-07,0.0
2016-07-12,0.0
2016-07-13,200.0
2016-07-14,-66.6667
2016-07-15,0.0
2016-07-18,0.0
2016-07-22,78.125
2016-08-02,12.2807
2016-08-09,0.0
2016-08-12,0.0
2016-08-16,0.0
2016-08-17,45.3125
2016-08-31,-65.5914
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-19,-25.0
2016-09-23,12.5
2016-10-04,18.5185
2016-10-06,6.25
2016-10-07,0.0
2016-10-13,41.1765
2016-10-19,-29.1667
2016-10-24,-5.8824
2016-10-26,0.0
2016-11-03,6.25
2016-11-07,0.0
2016-11-10,47.0588
2016-11-11,-32.0
2016-11-14,0.0
2016-11-17,0.0
2016-11-29,0.0
2016-12-02,182.3529
2016-12-05,-64.5833
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,67.6471
2016-12-16,-40.3509
2016-12-19,-5.8824
2016-12-20,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,6.25
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-09,20.5882
2017-01-10,2.439
2017-01-13,35.7143
2017-01-31,15.7895
2017-02-17,-48.4848
2017-02-21,2.9412000000000003
2017-02-27,0.0
2017-03-07,0.0
2017-03-09,0.0
2017-03-14,105.7143
2017-03-15,-51.3889
2017-03-20,54.2857
2017-03-21,-35.1852
2017-03-30,-2.8571
2017-04-06,2.9412000000000003
2017-04-10,14.2857
2017-04-12,-12.5
2017-04-13,0.0
2017-04-19,-8.5714
2017-04-21,34.375
2017-04-25,-25.5814
2017-05-01,0.0
2017-05-08,0.0
2017-05-15,-6.25
2017-05-17,-13.3333
2017-05-19,0.0
2017-05-26,23.0769
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-09,0.0
2017-06-19,0.0
2017-06-21,0.0
2017-06-27,20.0
2017-06-29,-16.6667
2017-06-30,0.0
2017-07-10,0.0
2017-07-13,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-08-10,0.0
2017-08-11,-20.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-09-06,0.0
2017-09-13,-31.25
2017-09-14,-63.6364
2017-09-20,0.0
2017-10-02,0.0
2017-10-04,0.0
2017-10-12,0.0
2017-10-18,0.0
2017-10-23,575.0
2017-10-24,-81.4815
2017-10-25,900.0
2017-10-26,-20.0
2017-10-27,-37.5
2017-10-31,-40.0
2017-11-07,33.3333
2017-11-08,54.0
2017-11-10,-35.0649
2017-11-14,0.0
2017-11-20,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-07,55.2
2017-12-08,-3.3505
2017-12-14,-33.3333
2017-12-15,55.2
2017-12-18,-35.567
2017-12-19,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,-16.0
2017-12-27,-76.1905
2017-12-28,360.0
2017-12-29,68.6957
2018-01-04,-35.567
2018-01-08,0.0
2018-01-23,0.0
2018-01-26,82.5
2018-02-06,-49.589
2018-02-14,-61.9565
2018-02-28,28.5714
2018-03-09,22.2222
2018-03-13,0.0
2018-03-14,0.0
2018-03-21,0.0
2018-03-22,1263.6364
2018-03-26,-80.8
2018-04-06,247.2222
2018-04-09,0.0
2018-04-18,-99.0
2018-04-19,5900.0
2018-04-20,-16.6667
2018-04-23,-40.0
2018-04-24,0.0
2018-04-25,233.3333
2018-04-26,-78.0
2018-04-27,81.8182
