ticker,ELRE US Equity
2010-06-30,-2.5641
2010-07-01,0.0
2010-07-02,-2.6316
2010-07-06,2.7027
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,-0.6579
2010-07-12,0.6623
2010-07-13,-2.6316
2010-07-14,0.0
2010-07-15,-1.3514
2010-07-16,0.0
2010-07-19,-1.3699
2010-07-20,-2.7778
2010-07-21,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-28,0.0
2010-07-29,-2.8571
2010-07-30,2.9412000000000003
2010-08-02,2.8571
2010-08-03,-0.1389
2010-08-04,0.1391
2010-08-05,-1.3889
2010-08-09,-2.8169
2010-08-10,4.3478
2010-08-11,0.0
2010-08-12,-2.7778
2010-08-16,-2.8571
2010-08-17,5.8824
2010-08-18,-9.7222
2010-08-19,0.0
2010-08-23,-3.0769
2010-08-24,-4.7619
2010-09-02,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-13,0.0
2010-09-14,-6.6667
2010-09-15,0.0
2010-09-16,1.7856999999999998
2010-09-17,7.0175
2010-09-20,8.1967
2010-09-21,0.0
2010-09-24,5.9091000000000005
2010-09-30,-9.1559
2010-10-04,-1.5748
2010-10-05,-4.0
2010-10-12,-3.3333
2010-10-13,0.0
2010-10-14,0.0
2010-10-18,0.0
2010-10-19,-12.069
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-26,0.0
2010-11-01,7.8431
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,-9.0909
2010-11-08,-4.0
2010-11-09,-1.0417
2010-11-10,0.0
2010-11-12,-5.2632
2010-11-15,-11.1111
2010-11-16,18.75
2010-11-17,-15.7895
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,-10.0
2010-11-24,-2.7778
2010-11-26,-14.2857
2010-11-30,-33.6667
2010-12-01,44.7236
2010-12-02,-67.0139
2010-12-03,10.526299999999999
2010-12-06,-19.0476
2010-12-07,25.8824
2010-12-08,-6.5421
2010-12-09,0.0
2010-12-10,-30.0
2010-12-13,85.7143
2010-12-14,-19.2308
2010-12-15,-4.7619
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-22,-30.0
2010-12-28,-28.5714
2010-12-29,120.0
2010-12-30,0.0
2010-12-31,22.7273
2011-01-03,-25.9259
2011-01-04,4.0
2011-01-05,-2.8846
2011-01-06,-5.9406
2011-01-07,-10.526299999999999
2011-01-10,7.0588
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,-12.0879
2011-01-14,12.5
2011-01-18,22.2222
2011-01-20,-18.1818
2011-01-21,5.5556
2011-01-24,-14.7368
2011-01-25,6.1728
2011-01-31,-12.7907
2011-02-01,0.0
2011-02-02,-6.6667
2011-02-03,0.0
2011-02-04,-14.2857
2011-02-07,16.6667
2011-02-08,0.0
2011-02-09,-14.2857
2011-02-10,0.0
2011-02-11,0.0
2011-03-01,-40.0
2011-03-02,41.6667
2011-03-04,37.2549
2011-03-08,41.4286
2011-03-09,1.0101
2011-03-10,-1.0
2011-03-24,11.1111
2011-03-28,0.0
2011-04-05,-85.3636
2011-04-06,24.2236
2011-04-07,20.0
2011-04-11,4.1667
2011-04-18,0.0
2011-04-19,-20.0
2011-04-25,25.0
2011-04-26,100.0
2011-04-28,-50.0
2011-04-29,20.0
2011-05-09,483.3333
2011-05-10,-91.4286
2011-05-13,13.3333
2011-05-24,870.5882
2011-05-26,-21.2121
2011-06-09,-7.6923
2011-07-20,-83.3333
2011-08-01,25.0
2011-08-05,0.0
2011-08-09,-20.0
2011-08-23,0.0
2011-09-20,0.0
2011-10-04,0.0
2011-10-07,-45.0
2011-12-20,9.0909
2011-12-22,-8.3333
2011-12-23,-9.0909
2011-12-28,-30.0
2012-01-20,14.2857
2012-01-25,-12.5
2012-01-30,-28.5714
2012-01-31,0.0
2012-02-10,0.0
2012-03-06,80.0
2012-05-21,-22.2222
2012-06-18,42.8571
2012-06-29,0.0
2012-07-05,0.0
2012-07-11,100.0
2012-07-17,0.0
2012-07-18,-25.0
2012-07-19,26.6667
2012-07-25,0.0
2012-07-30,0.0
2012-08-01,0.0
2012-08-02,-36.8421
2012-08-03,58.3333
2012-08-27,0.0
2012-08-28,0.0
2012-09-18,57.8947
2012-09-19,-3.3333
2012-10-02,0.0
2012-10-04,-55.1724
2012-10-05,123.0769
2012-10-09,-55.1724
2012-10-10,123.0769
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,37.931
2012-10-18,-15.0
2012-10-19,2.9412000000000003
2012-10-23,8.5714
2012-11-08,0.0
2012-11-12,-1.3158
2012-11-13,-0.5333
2012-11-15,1.8767
2012-11-16,0.0
2012-11-23,-2.6316
2012-11-27,8.1081
2012-12-12,-7.5
2012-12-13,2.7027
2012-12-14,0.0
2012-12-17,5.2632
2012-12-18,-2.5
2012-12-21,0.0
2013-01-09,2.3077
2013-01-11,0.0
2013-02-04,-2.2556
2013-02-05,23.0769
2013-02-21,-47.9167
2013-02-28,48.0
2013-03-14,8.1081
2013-03-26,-12.5
2013-04-01,-42.8571
2013-04-02,75.0
2013-04-17,-8.5714
2013-04-18,-37.5
2013-04-19,55.0
2013-04-22,29.0323
2013-04-23,-2.5
2013-04-30,-48.7179
2013-05-01,95.0
2013-05-13,-48.9744
2013-05-14,101.005
2013-07-01,12.5
2013-07-18,-68.8889
2013-07-19,185.7143
2013-07-25,-12.5
2013-07-26,0.0
2013-07-31,11.4286
2013-08-07,-23.0769
2013-08-13,33.3333
2013-08-20,-2.5
2013-08-21,-23.0769
2013-08-22,33.3333
2013-08-27,-40.0
2013-09-03,-8.3333
2013-09-04,4.5455
2013-09-05,-21.7391
2013-09-06,144.4444
2013-09-16,-54.5455
2013-09-17,0.0
2013-09-23,-5.0
2013-09-24,5.2632
2013-09-26,25.0
2013-10-10,-28.0
2013-10-16,-13.8889
2013-10-17,61.2903
2013-10-29,-43.2
2013-10-30,40.8451
2013-11-14,-29.0
2013-11-18,40.8451
2013-11-20,-37.5
2013-11-21,60.0
2013-12-20,-37.5
2013-12-26,-20.0
2013-12-27,140.0
2013-12-31,-58.3333
2014-01-13,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,-20.0
2014-01-22,0.0
2014-02-03,-18.75
2014-03-05,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-05-27,-15.3846
2014-09-03,18.1818
2014-10-27,-7.6923
2014-10-28,0.0
2014-10-31,0.0
2014-12-01,316.6667
2014-12-02,-4.0
2014-12-08,0.0
2014-12-31,45.8333
2015-01-09,-28.5714
2015-01-12,0.0
2015-01-15,-40.0
2015-01-16,33.3333
2015-01-20,25.0
2015-01-22,-52.0
2015-01-23,66.6667
2015-01-27,25.0
2015-01-29,20.0
2015-02-17,0.0
2015-03-04,0.0
2015-03-18,0.0
2015-03-19,300.0
2015-03-20,66.6667
2015-03-23,-25.0
2015-03-24,-46.6667
2015-03-26,-2.5
2015-03-27,42.3077
2015-03-30,-9.9099
2015-03-31,15.0
2015-04-01,0.0
2015-04-06,0.0
2015-04-08,0.0
2015-04-13,-13.0435
2015-04-15,0.0
2015-04-17,25.0
2015-04-21,-8.0
2015-04-22,3.4783
2015-04-28,-41.1765
2015-04-30,42.8571
2015-05-01,-30.0
2015-05-07,0.0
2015-05-11,-1.4285999999999999
2015-05-13,-17.3913
2015-05-14,0.0
2015-05-19,0.0
2015-05-20,-1.7544
2015-05-21,-1.7856999999999998
2015-05-28,-7.2727
2015-05-29,-1.9607999999999999
2015-06-01,20.0
2015-06-03,66.6667
2015-06-10,-11.0
2015-06-12,-12.3596
2015-06-15,15.3846
2015-06-17,-16.6667
2015-06-18,-18.6667
2015-06-19,45.9016
2015-06-24,-26.9663
2015-06-25,7.6923
2015-06-30,-7.1429
2015-07-02,36.9231
2015-07-06,0.0
2015-07-07,-33.7079
2015-07-08,50.8475
2015-07-09,0.0
2015-07-10,-4.4944
2015-07-13,-60.0
2015-07-15,150.0
2015-07-16,-23.5294
2015-07-17,0.0
2015-07-21,-10.7692
2015-07-22,-82.7586
2015-07-23,490.0
2015-07-24,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,-57.6271
2015-07-31,100.0
2015-08-03,0.0
2015-08-04,0.0
2015-08-06,68.0
2015-08-07,-39.2857
2015-08-21,-41.1765
2015-08-25,0.0
2015-08-27,0.0
2015-09-02,133.3333
2015-09-03,0.0
2015-09-10,-57.1429
2015-09-14,133.3333
2015-10-09,0.0
2015-12-09,-64.2857
2016-01-06,0.0
2016-01-22,24.4
2016-01-27,-19.6141
2016-02-11,-60.0
2016-03-01,0.0
2016-03-03,-75.0
2016-03-09,0.0
2016-03-10,-20.0
2016-03-11,0.0
2016-03-21,0.0
2016-06-09,-44.375
2016-06-10,-1.1236
2016-07-13,445.4545
2016-07-14,280.0
2016-07-20,0.8772
2016-07-28,63.913
2016-07-29,19.3634
2016-08-01,8.8889
2016-08-04,-4.0816
2016-08-05,-46.8085
2016-08-24,-19.95
2016-09-06,-10.0562
2016-09-07,0.0
2016-09-08,-10.4861
2016-09-13,17.9209
2016-10-12,-10.526299999999999
2016-10-13,-17.0588
2016-10-19,-0.7092
2016-11-09,-35.7143
2016-11-11,3.3333
2016-11-25,-3.2258
2016-11-28,-33.3333
2016-12-19,-33.3333
2016-12-21,50.0
2016-12-27,66.6667
2016-12-29,0.0
2016-12-30,0.0
2017-01-05,-10.0
2017-01-06,11.1111
2017-01-17,-65.0
2017-01-18,0.0
2017-01-26,0.0
2017-03-03,128.5714
2017-04-27,-68.625
2017-04-28,99.2032
2017-05-01,20.0
2017-05-02,16.6667
2017-05-03,0.0
2017-05-04,11.2857
2017-05-05,0.7702
2017-05-22,-0.6369
2017-05-30,-2.6923
2017-06-16,-53.8867
2017-06-20,20.0
2017-06-21,20.0
2017-06-22,17.0635
2017-06-26,0.8475
2017-07-03,16.8067
2017-07-06,0.7194
2017-09-22,-57.1429
2017-09-25,-4.1667
2017-09-26,4.3478
2017-09-28,-4.1667
2017-09-29,0.0
2017-10-09,0.8696
2017-10-10,3.4483
2017-10-11,3.0
2017-10-13,4.8544
2017-12-11,-3.7037
2017-12-14,-3.8462
2018-01-16,40.0
2018-01-17,20.2381
2018-01-18,20.7921
2018-01-19,6.5574
2018-01-22,15.3846
2018-01-24,0.0
2018-01-25,6.0
2018-01-26,2.5157
2018-01-31,-3.0675
2018-02-01,0.3797
2018-02-02,-5.4224
2018-02-05,-1.3333
2018-02-06,4.7297
2018-02-07,2.9677
2018-02-09,0.1253
2018-02-12,-11.7647
2018-02-13,-0.8511
2018-02-15,1.5737
2018-02-20,1.2676
2018-02-21,9.8748
2018-02-22,1.2658
2018-02-27,-0.25
2018-03-01,10.9023
2018-03-02,1.6949
2018-03-07,2.6667
2018-03-08,2.7056
2018-03-12,-0.4215
2018-03-13,-0.6349
2018-03-20,-4.2599
2018-03-21,-0.1112
2018-03-22,-0.1114
2018-03-26,-0.8919
2018-03-28,-24.6344
2018-03-29,-23.8806
2018-04-03,7.6471
2018-04-04,-36.2477
2018-04-05,40.0
2018-04-06,-28.5714
2018-04-09,14.2857
2018-04-10,-6.25
2018-04-11,-16.0
2018-04-12,19.0476
2018-04-17,-6.6667
2018-04-18,-6.8571
2018-04-19,1.227
2018-04-20,-5.4545
2018-04-23,-3.8462
2018-04-25,5.0
2018-04-26,33.3333
2018-04-30,-16.6667
2018-05-01,-1.7143000000000002
2018-05-02,-12.7907
2018-05-03,-0.6667
2018-05-07,0.3356
2018-05-08,0.3344
2018-05-09,3.3333
2018-05-11,11.2903
2018-05-15,23.4783
2018-05-16,-19.4836
2018-05-17,13.7026
2018-05-21,-25.1282
2018-05-22,10.274000000000001
2018-06-29,-14.9068
2018-07-02,9.4891
2018-07-10,66.0
2018-07-16,2.4096
2018-07-17,-41.1765
2018-07-20,16.6667
2018-07-25,-42.8571
2018-07-26,-0.5
2018-07-27,49.7487
2018-07-30,17.4497
2018-07-31,-0.5714
2018-08-01,20.6897
2018-08-03,-39.2857
2018-08-06,-21.5686
2018-08-07,20.0
2018-08-08,-7.0833
2018-08-09,3.1390000000000002
2018-08-13,30.4348
2018-08-15,-33.3333
2018-08-16,-27.5
2018-08-17,7.5862
2018-08-20,-7.0513
2018-08-21,20.6897
2018-08-23,-34.8571
2018-08-24,42.1053
2018-08-27,1.8519
2018-08-28,0.0
2018-08-29,-1.8182
2018-08-31,17.9012
2018-09-04,13.089
2018-09-07,3.7037
2018-09-10,0.4464
2018-09-11,-28.8889
2018-09-12,6.25
2018-09-13,1.1764999999999999
2018-09-17,0.0
2018-09-18,-18.6047
2018-09-19,-7.1429
2018-09-20,30.7692
2018-10-10,-13.5294
2018-10-18,-31.9728
2018-10-19,37.0
2018-10-24,-41.6058
2018-10-25,5.0
2018-10-26,17.8571
2018-10-29,1.0101
2018-10-31,7.0
2018-11-02,0.0
2018-11-07,0.0
2018-11-09,25.2336
2018-11-12,0.0
2018-12-12,-21.6418
2018-12-14,14.2857
2018-12-21,1.6667
2019-01-08,-18.0328
2019-01-09,19.0
2019-01-14,-41.1765
2019-01-15,41.4286
2019-01-17,11.1111
2019-04-10,-6.3636
2019-04-11,63.1068
2019-04-12,39.881
2019-04-15,5.5319
2019-04-16,18.1452
2019-04-17,2.3891
2019-04-26,0.0
2019-04-30,14.6667
2019-05-02,6.9767
2019-05-14,8.6957
2019-06-11,-25.0
2019-06-12,7.0
2019-06-14,5.9190000000000005
2019-06-19,6.7647
2019-06-24,6.8871
2019-12-02,-58.7629
2019-12-03,56.25
2019-12-06,28.0
2019-12-10,12.5
2019-12-12,6.9444
2020-01-14,0.5195
2020-01-15,-0.2584
2020-01-16,20.4663
2020-01-21,3.2258
2020-03-18,-26.25
2020-04-28,-6.7797
2020-06-15,-16.6667
2020-06-16,29.0909
2020-06-17,1.1268
2020-06-19,8.6351
2020-06-24,-0.5128
2020-06-26,10.3093
2020-06-29,2.8037
2020-07-01,-0.4545
2020-07-06,1.1416
2020-07-08,-0.4515
2020-07-13,-9.2971
2020-07-15,3.75
2020-07-16,-56.6265
2020-07-17,79.4444
2020-07-21,8.3591
2020-07-22,0.5714
2020-07-27,2.2727
2020-07-28,-0.5556
2020-07-30,7.5419
2020-07-31,9.8701
