ticker,NWHM US Equity
2014-06-23,-0.0786
2014-06-24,-0.3934
2014-06-25,1.5008
2014-06-26,-0.3891
2014-06-27,8.9062
2014-06-30,1.363
2014-07-01,0.4246
2014-07-02,-0.1409
2014-07-03,4.6577
2014-07-07,-1.4835
2014-07-08,-2.7379
2014-07-09,-1.126
2014-07-10,-4.1281
2014-07-11,-0.8166
2014-07-14,0.9731
2014-07-15,-0.6672
2014-07-16,-0.7463
2014-07-17,-0.9023
2014-07-18,-0.3035
2014-07-21,-1.1416
2014-07-22,0.8468
2014-07-23,-1.374
2014-07-24,0.8514
2014-07-25,-0.4605
2014-07-28,0.3855
2014-07-29,-0.2304
2014-07-30,0.6159
2014-07-31,-0.4591
2014-08-01,0.3075
2014-08-04,0.1533
2014-08-05,-0.0765
2014-08-06,0.0766
2014-08-07,-0.0765
2014-08-08,5.9724
2014-08-11,2.0231
2014-08-12,-5.7365
2014-08-13,1.9534
2014-08-14,-2.7266
2014-08-15,2.2727
2014-08-18,1.4815
2014-08-19,3.4307
2014-08-20,-2.7523
2014-08-21,4.2816
2014-08-22,0.6263
2014-08-25,-0.6916
2014-08-26,-2.2284
2014-08-27,1.0684
2014-08-28,1.7618
2014-08-29,-1.5928
2014-09-02,-0.7037
2014-09-03,0.2126
2014-09-04,-2.4752
2014-09-05,-0.7977
2014-09-08,0.2193
2014-09-09,-0.2188
2014-09-10,2.6316
2014-09-11,-2.208
2014-09-12,-0.437
2014-09-15,-0.8778
2014-09-16,0.5904
2014-09-17,1.1005
2014-09-18,-0.4354
2014-09-19,1.7492999999999999
2014-09-22,-3.2235
2014-09-23,-0.6662
2014-09-24,0.2981
2014-09-25,-1.1887
2014-09-26,2.1805
2014-09-29,0.7358
2014-09-30,-1.3879000000000001
2014-10-01,-1.8519
2014-10-02,0.5283
2014-10-03,-0.7508
2014-10-06,0.8321
2014-10-07,-2.1755
2014-10-08,0.9969
2014-10-09,-1.2149
2014-10-10,-1.6141
2014-10-13,1.7187000000000001
2014-10-14,2.4577999999999998
2014-10-15,0.5247
2014-10-16,0.8203
2014-10-17,1.2574
2014-10-20,0.5844
2014-10-21,3.8489
2014-10-22,2.0979
2014-10-23,3.7671
2014-10-24,0.9241
2014-10-27,0.0
2014-10-28,2.2237
2014-10-29,0.5118
2014-10-30,-2.2279
2014-10-31,-1.237
2014-11-03,-0.1318
2014-11-04,-1.9802
2014-11-05,-0.1347
2014-11-06,1.2812000000000001
2014-11-07,-6.3915
2014-11-10,3.6984
2014-11-11,-0.1372
2014-11-12,-1.4423
2014-11-13,-1.7422
2014-11-14,2.4823
2014-11-17,-3.1142
2014-11-18,0.0714
2014-11-19,0.4283
2014-11-20,-0.0711
2014-11-21,2.8449999999999998
2014-11-24,1.0373
2014-11-25,-2.2587
2014-11-26,-0.1401
2014-11-28,-0.0701
2014-12-01,1.4737
2014-12-02,0.6224
2014-12-03,-1.7869000000000002
2014-12-04,-2.3793
2014-12-05,2.0789
2014-12-08,0.0
2014-12-09,1.1938
2014-12-10,-1.2490999999999999
2014-12-11,-0.773
2014-12-12,-1.4163999999999999
2014-12-15,-0.1437
2014-12-16,-1.0072
2014-12-17,3.4884
2014-12-18,-0.5618
2014-12-19,0.6356
2014-12-22,-1.2631999999999999
2014-12-23,-0.4264
2014-12-24,-0.0714
2014-12-26,2.0714
2014-12-29,2.5892
2014-12-30,0.0
2014-12-31,-1.2278
2015-01-02,-0.6906
2015-01-05,1.1127
2015-01-06,-2.4072
2015-01-07,1.9026999999999998
2015-01-08,1.5213999999999999
2015-01-09,-0.6131
2015-01-12,-0.4112
2015-01-13,-0.4818
2015-01-14,-3.112
2015-01-15,-5.5675
2015-01-16,0.0756
2015-01-20,-1.3595
2015-01-21,0.6891
2015-01-22,3.27
2015-01-23,0.4418
2015-01-26,2.0528
2015-01-27,-1.2931
2015-01-28,-3.7118
2015-01-29,5.1398
2015-01-30,1.294
2015-02-02,-0.6388
2015-02-03,1.7143000000000002
2015-02-04,-1.4747
2015-02-05,0.7128
2015-02-06,1.9108
2015-02-09,-0.625
2015-02-10,0.9783
2015-02-11,1.0381
2015-02-12,-0.6164
2015-02-13,-0.5513
2015-02-17,-0.2079
2015-02-18,1.25
2015-02-19,1.0288
2015-02-20,-2.5798
2015-02-23,0.0697
2015-02-24,-1.2535
2015-02-25,1.4104
2015-02-26,2.7121
2015-02-27,-1.6926
2015-03-02,0.3444
2015-03-03,-2.4022
2015-03-04,-0.2813
2015-03-05,-0.8463
2015-03-06,3.2717
2015-03-09,-2.9614000000000003
2015-03-10,-1.3485
2015-03-11,1.1511
2015-03-12,2.4893
2015-03-13,1.1103
2015-03-16,-1.3727
2015-03-17,0.9743
2015-03-18,-0.827
2015-03-19,1.8068
2015-03-20,1.7065000000000001
2015-03-23,1.6779
2015-03-24,1.5842
2015-03-25,-1.1696
2015-03-26,-1.1834
2015-03-27,0.998
2015-03-30,4.2161
2015-03-31,0.8217
2015-04-01,3.511
2015-04-02,0.848
2015-04-06,0.3604
2015-04-07,-0.4788
2015-04-08,0.5412
2015-04-09,-0.4187
2015-04-10,-3.6637
2015-04-13,3.3042
2015-04-14,0.1207
2015-04-15,-0.2411
2015-04-16,-1.6314
2015-04-17,-2.7641
2015-04-20,0.2527
2015-04-21,-1.1342
2015-04-22,-0.956
2015-04-23,-0.7079
2015-04-24,0.9073
2015-04-27,-3.2755
2015-04-28,0.9296
2015-04-29,-1.9737
2015-04-30,-0.4027
2015-05-01,0.6065
2015-05-04,0.2009
2015-05-05,-4.0107
2015-05-06,-1.1142
2015-05-07,0.5634
2015-05-08,6.7927
2015-05-11,1.3115
2015-05-12,-2.0065
2015-05-13,0.1321
2015-05-14,0.6596
2015-05-15,-0.7208
2015-05-18,0.9901
2015-05-19,-0.3922
2015-05-20,0.2625
2015-05-21,-0.7853
2015-05-22,0.9235
2015-05-26,-0.3268
2015-05-27,0.9836
2015-05-28,0.7792
2015-05-29,0.9021
2015-06-01,-0.894
2015-06-02,0.451
2015-06-03,0.3207
2015-06-04,-1.8542
2015-06-05,0.7818
2015-06-08,-1.3575
2015-06-09,-0.0655
2015-06-10,1.4426
2015-06-11,0.9696
2015-06-12,1.8566
2015-06-15,-0.3143
2015-06-16,0.6936
2015-06-17,0.0626
2015-06-18,2.1277
2015-06-19,2.7574
2015-06-22,-0.0596
2015-06-23,0.4773
2015-06-24,2.791
2015-06-25,-0.1155
2015-06-26,0.9832
2015-06-29,-3.551
2015-06-30,2.3159
2015-07-01,1.6831
2015-07-02,-3.0251
2015-07-06,-0.1766
2015-07-07,0.2358
2015-07-08,-1.3529
2015-07-09,0.1789
2015-07-10,2.3214
2015-07-13,3.3741
2015-07-14,0.0563
2015-07-15,-1.4623
2015-07-16,-1.5981999999999998
2015-07-17,-1.3921000000000001
2015-07-20,0.8235
2015-07-21,-1.867
2015-07-22,5.8859
2015-07-23,-0.2246
2015-07-24,-3.0388
2015-07-27,-1.451
2015-07-28,1.1779
2015-07-29,-2.6775
2015-07-30,-1.9139
2015-07-31,3.4756
2015-08-03,-0.7661
2015-08-04,0.0
2015-08-05,-2.4347
2015-08-06,-6.4516
2015-08-07,-4.3591
2015-08-10,-2.7211
2015-08-11,-2.4476
2015-08-12,0.0717
2015-08-13,1.9341
2015-08-14,3.584
2015-08-17,2.2388
2015-08-18,-0.3981
2015-08-19,1.3324
2015-08-20,-4.142
2015-08-21,-1.5089000000000001
2015-08-24,-5.9889
2015-08-25,0.2222
2015-08-26,-1.1826
2015-08-27,3.0666
2015-08-28,0.1451
2015-08-31,7.8261
2015-09-01,-3.629
2015-09-02,-1.6736
2015-09-03,-0.7092
2015-09-04,-2.7143
2015-09-08,3.1571
2015-09-09,-1.4235
2015-09-10,2.4549
2015-09-11,-1.0571
2015-09-14,0.7835
2015-09-15,0.0707
2015-09-16,1.6242999999999999
2015-09-17,1.0424
2015-09-18,1.6505999999999998
2015-09-21,-1.8268
2015-09-22,-5.3756
2015-09-23,-0.3642
2015-09-24,-0.5848
2015-09-25,-1.1764999999999999
2015-09-28,-2.9018
2015-09-29,-0.9195
2015-09-30,0.1547
2015-10-01,-0.5405
2015-10-02,1.5528
2015-10-05,0.9174
2015-10-06,0.2273
2015-10-07,3.3258
2015-10-08,2.7067
2015-10-09,1.4957
2015-10-12,0.2105
2015-10-13,-3.7815
2015-10-14,-2.4745
2015-10-15,-0.8209
2015-10-16,1.6554
2015-10-19,0.3701
2015-10-20,5.826
2015-10-21,-0.2091
2015-10-22,2.5140000000000002
2015-10-23,0.1362
2015-10-26,-0.7483
2015-10-27,-0.8225
2015-10-28,3.179
2015-10-29,-3.8848000000000003
2015-10-30,-0.2787
2015-11-02,0.6988
2015-11-03,0.347
2015-11-04,0.7607
2015-11-05,-4.2553
2015-11-06,4.086
2015-11-09,-0.551
2015-11-10,-2.3546
2015-11-11,1.9858
2015-11-12,-2.8512
2015-11-13,-1.7894999999999999
2015-11-16,5.3207
2015-11-17,-0.6228
2015-11-18,2.7159
2015-11-19,1.2203
2015-11-20,-0.134
2015-11-23,-2.6157
2015-11-24,-1.3774
2015-11-25,4.7486
2015-11-27,-0.1333
2015-11-30,-2.0694
2015-12-01,0.3408
2015-12-02,-11.413
2015-12-03,-2.7607
2015-12-04,-1.0252
2015-12-07,0.6375
2015-12-08,-0.1584
2015-12-09,-1.1102
2015-12-10,-3.6087
2015-12-11,-0.3328
2015-12-14,3.005
2015-12-15,-1.3776
2015-12-16,7.4774
2015-12-17,-2.37
2015-12-18,-4.9334
2015-12-21,1.8122
2015-12-22,2.1036
2015-12-23,2.3772
2015-12-24,1.2384
2015-12-28,-0.1529
2015-12-29,-1.3017
2015-12-30,-0.0776
2015-12-31,0.6211
2016-01-04,-3.9352
2016-01-05,-1.9277
2016-01-06,-1.5561
2016-01-07,-7.9867
2016-01-08,1.4466999999999999
2016-01-11,-1.426
2016-01-12,-2.0796
2016-01-13,-7.2022
2016-01-14,-0.8955
2016-01-15,-3.1124
2016-01-19,-3.5233
2016-01-20,1.1815
2016-01-21,2.9724
2016-01-22,4.6392
2016-01-25,-6.8966
2016-01-26,-1.164
2016-01-27,4.1756
2016-01-28,-1.2333
2016-01-29,5.411
2016-02-01,-5.4294
2016-02-02,-6.1587
2016-02-03,-2.3359
2016-02-04,1.0251
2016-02-05,-5.7497
2016-02-08,-3.5885
2016-02-09,-1.9851
2016-02-10,-2.0253
2016-02-11,-1.0336
2016-02-12,1.5666
2016-02-16,3.9846
2016-02-17,-0.3708
2016-02-18,-3.4739
2016-02-19,-1.2852999999999999
2016-02-22,4.1667
2016-02-23,-0.125
2016-02-24,5.2566
2016-02-25,2.9727
2016-02-26,16.6282
2016-02-29,-0.495
2016-03-01,1.393
2016-03-02,0.8832
2016-03-03,1.2646
2016-03-04,3.2661
2016-03-07,6.6977
2016-03-08,-3.4002
2016-03-09,2.4368
2016-03-10,-2.9956
2016-03-11,2.9973
2016-03-14,2.7337
2016-03-15,-3.8627000000000002
2016-03-16,1.0714
2016-03-17,4.2403
2016-03-18,1.7797
2016-03-21,-2.2481
2016-03-22,-2.2998
2016-03-23,-3.2258
2016-03-24,0.8108
2016-03-28,-0.0894
2016-03-29,4.9195
2016-03-30,0.0853
2016-03-31,4.4293
2016-04-01,0.0816
2016-04-04,-5.053
2016-04-05,0.0
2016-04-06,3.6052
2016-04-07,0.0829
2016-04-08,0.4967
2016-04-11,0.1647
2016-04-12,0.7401
2016-04-13,2.2041
2016-04-14,-1.1981
2016-04-15,1.4551
2016-04-18,-0.0797
2016-04-19,-2.2329
2016-04-20,0.8157
2016-04-21,1.2136
2016-04-22,-1.5987
2016-04-25,-0.8123
2016-04-26,0.0819
2016-04-27,-0.2455
2016-04-28,0.4922
2016-04-29,-9.1429
2016-05-02,-2.4259
2016-05-03,-5.2486
2016-05-04,-6.9971
2016-05-05,-2.2989
2016-05-06,-0.6417
2016-05-09,1.5070000000000001
2016-05-10,-0.7423
2016-05-11,-2.4573
2016-05-12,-1.6429
2016-05-13,-0.3341
2016-05-16,-0.5587
2016-05-17,-1.7978
2016-05-18,0.9153
2016-05-19,-1.2472
2016-05-20,5.0517
2016-05-23,0.5464
2016-05-24,8.587
2016-05-25,-0.2002
2016-05-26,-0.6018
2016-05-27,2.7245
2016-05-31,-0.4912
2016-06-01,-1.2833
2016-06-02,-0.4
2016-06-03,3.1124
2016-06-06,-1.4606
2016-06-07,4.9407
2016-06-08,4.049
2016-06-09,-2.9864
2016-06-10,-3.2649
2016-06-13,0.0
2016-06-14,0.5786
2016-06-15,-0.767
2016-06-16,0.8696
2016-06-17,-2.2989
2016-06-20,0.3922
2016-06-21,-4.1992
2016-06-22,-2.4465
2016-06-23,4.0752
2016-06-24,-5.6225000000000005
2016-06-27,-7.0213
2016-06-28,5.6064
2016-06-29,2.3835
2016-06-30,0.9524
2016-07-01,4.4025
2016-07-05,-4.1165
2016-07-06,-1.0471
2016-07-07,0.5291
2016-07-08,3.1579
2016-07-11,2.0408
2016-07-12,0.0
2016-07-13,-1.1
2016-07-14,-1.7189
2016-07-15,-3.8066
2016-07-18,-2.1390000000000002
2016-07-19,-1.4208
2016-07-20,-0.7761
2016-07-21,0.2235
2016-07-22,2.0067
2016-07-25,3.6066000000000003
2016-07-26,-0.8439
2016-07-27,0.3191
2016-07-28,2.0148
2016-07-29,2.3909000000000002
2016-08-01,-1.5228000000000002
2016-08-02,-0.3093
2016-08-03,-0.6205
2016-08-04,2.7055
2016-08-05,-0.7092
2016-08-08,0.6122
2016-08-09,0.0
2016-08-10,-4.8682
2016-08-11,1.919
2016-08-12,2.1967
2016-08-15,0.8188
2016-08-16,0.4061
2016-08-17,-0.6067
2016-08-18,0.6104
2016-08-19,-1.4156
2016-08-22,1.4359
2016-08-23,4.2467
2016-08-24,0.485
2016-08-25,3.3784
2016-08-26,0.0934
2016-08-29,-0.2799
2016-08-30,0.9355
2016-08-31,0.5561
2016-09-01,-0.7373
2016-09-02,-1.4856
2016-09-06,0.754
2016-09-07,2.4322
2016-09-08,1.7351999999999999
2016-09-09,-3.86
2016-09-12,0.747
2016-09-13,-4.912
2016-09-14,-2.6316
2016-09-15,-2.002
2016-09-16,0.2043
2016-09-19,2.2426
2016-09-20,-1.3958
2016-09-21,0.6067
2016-09-22,4.4221
2016-09-23,-1.2511999999999999
2016-09-26,-0.8772
2016-09-27,1.2783
2016-09-28,1.6505
2016-09-29,-2.9608
2016-09-30,5.0197
2016-10-03,-2.0619
2016-10-04,-1.5311
2016-10-05,-1.4577
2016-10-06,0.2959
2016-10-07,-1.3766
2016-10-10,0.0
2016-10-11,-0.0997
2016-10-12,0.3992
2016-10-13,-2.8827
2016-10-14,-0.7165
2016-10-17,-0.3093
2016-10-18,0.3102
2016-10-19,6.8041
2016-10-20,1.834
2016-10-21,0.3791
2016-10-24,0.7554
2016-10-25,-1.0309
2016-10-26,-1.9886
2016-10-27,-3.1884
2016-10-28,-0.0998
2016-10-31,0.0999
2016-11-01,-2.2954
2016-11-02,1.0215
2016-11-03,-2.2245
2016-11-04,8.5832
2016-11-07,3.4286
2016-11-08,-2.8545
2016-11-09,-0.5687
2016-11-10,3.8132
2016-11-11,5.6015
2016-11-14,0.2609
2016-11-15,0.4337
2016-11-16,-0.2591
2016-11-17,1.9912999999999998
2016-11-18,-0.6791
2016-11-21,-0.3419
2016-11-22,1.0292
2016-11-23,0.0
2016-11-25,1.1885
2016-11-28,-1.9295
2016-11-29,-0.2566
2016-11-30,-1.1149
2016-12-01,0.1735
2016-12-02,0.4329
2016-12-05,-1.2931
2016-12-06,0.9607
2016-12-07,5.7093
2016-12-08,0.9002
2016-12-09,0.1622
2016-12-12,-1.6194
2016-12-13,-0.0823
2016-12-14,-1.2356
2016-12-15,0.1668
2016-12-16,-2.4147
2016-12-19,3.4983
2016-12-20,-1.0717
2016-12-21,-0.3333
2016-12-22,-1.7559
2016-12-23,2.8085
2016-12-27,0.4967
2016-12-28,-0.0824
2016-12-29,-3.4625
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.9394
2017-01-05,-1.7766
2017-01-06,-0.3445
2017-01-09,-2.8522
2017-01-10,0.6228
2017-01-11,0.1768
2017-01-12,-0.8826
2017-01-13,3.1167
2017-01-17,-1.5544
2017-01-18,-0.614
2017-01-19,-0.5296
2017-01-20,-1.8634
2017-01-23,-0.6329
2017-01-24,3.5487
2017-01-25,-0.4394
2017-01-26,-6.1783
2017-01-27,1.5051999999999999
2017-01-30,-2.1316
2017-01-31,-1.1364
2017-02-01,-1.7241
2017-02-02,-0.4873
2017-02-03,2.8404
2017-02-06,-1.9048
2017-02-07,2.1359
2017-02-08,-0.3802
2017-02-09,1.9083999999999999
2017-02-10,0.0936
2017-02-13,-0.3742
2017-02-14,0.2817
2017-02-15,0.6554
2017-02-16,-0.4651
2017-02-17,-0.1869
2017-02-21,-0.4682
2017-02-22,0.4704
2017-02-23,-2.7154
2017-02-24,3.1761
2017-02-27,0.653
2017-02-28,-3.1511
2017-03-01,5.2632
2017-03-02,-0.4545
2017-03-03,-1.0046
2017-03-06,-0.738
2017-03-07,0.0
2017-03-08,-0.7435
2017-03-09,-0.0936
2017-03-10,-0.3749
2017-03-13,-2.8222
2017-03-14,0.7744
2017-03-15,2.2094
2017-03-16,0.3759
2017-03-17,-1.6854
2017-03-20,0.381
2017-03-21,-1.1385
2017-03-22,-1.6315
2017-03-23,0.0976
2017-03-24,2.3392
2017-03-27,-0.1905
2017-03-28,0.2863
2017-03-29,0.0951
2017-03-30,-1.1407
2017-03-31,0.5769
2017-04-03,-0.1912
2017-04-04,0.4789
2017-04-05,-0.858
2017-04-06,0.8654
2017-04-07,1.7159
2017-04-10,-1.5933000000000002
2017-04-11,1.0476
2017-04-12,-0.1885
2017-04-13,-0.9443
2017-04-17,0.286
2017-04-18,0.0
2017-04-19,-0.2852
2017-04-20,0.0953
2017-04-21,-0.1905
2017-04-24,0.1908
2017-04-25,0.0
2017-04-26,1.4285999999999999
2017-04-27,8.8263
2017-04-28,0.604
2017-05-01,1.8010000000000002
2017-05-02,-2.2746
2017-05-03,1.6379000000000001
2017-05-04,-0.3393
2017-05-05,-1.3617
2017-05-08,0.0863
2017-05-09,3.5345
2017-05-10,-0.1665
2017-05-11,0.6672
2017-05-12,-1.4913
2017-05-15,-0.5046
2017-05-16,-0.6762
2017-05-17,-1.7872
2017-05-18,-2.3397
2017-05-19,0.0887
2017-05-22,0.0887
2017-05-23,-0.2657
2017-05-24,-1.865
2017-05-25,0.2715
2017-05-26,-0.9928
2017-05-30,-0.8204
2017-05-31,-1.1949
2017-06-01,2.0465
2017-06-02,-0.0912
2017-06-05,-0.2737
2017-06-06,0.8234
2017-06-07,-0.0907
2017-06-08,0.9083
2017-06-09,1.9802
2017-06-12,-0.0883
2017-06-13,-0.0883
2017-06-14,2.0336
2017-06-15,-1.0399
2017-06-16,0.1751
2017-06-19,0.0874
2017-06-20,-1.31
2017-06-21,-1.0619
2017-06-22,-0.2683
2017-06-23,-1.704
2017-06-26,1.9161000000000001
2017-06-27,0.7162
2017-06-28,3.6444
2017-06-29,-1.8868
2017-06-30,0.2622
2017-07-03,1.5693000000000001
2017-07-05,-2.0601
2017-07-06,-0.7011
2017-07-07,0.7061
2017-07-10,1.227
2017-07-11,1.2987
2017-07-12,-0.6838
2017-07-13,-0.2582
2017-07-14,-0.4314
2017-07-17,2.773
2017-07-18,-2.1079
2017-07-19,-1.3780999999999999
2017-07-20,0.4367
2017-07-21,-0.9565
2017-07-24,-0.7024
2017-07-25,-0.0884
2017-07-26,-3.1858
2017-07-27,0.7313
2017-07-28,0.0907
2017-07-31,-1.9946000000000002
2017-08-01,0.7401
2017-08-02,3.0303
2017-08-03,-1.426
2017-08-04,0.9946
2017-08-07,-2.4172000000000002
2017-08-08,0.367
2017-08-09,-1.9196
2017-08-10,-3.9143
2017-08-11,0.582
2017-08-14,4.243
2017-08-15,-0.185
2017-08-16,1.0195
2017-08-17,-3.7615
2017-08-18,-0.0953
2017-08-21,-0.1908
2017-08-22,0.8604
2017-08-23,-1.5166
2017-08-24,-2.1174
2017-08-25,0.4916
2017-08-28,-2.1526
2017-08-29,0.7
2017-08-30,1.3902999999999999
2017-08-31,1.0774
2017-09-01,0.8721
2017-09-05,-0.8646
2017-09-06,-2.0349
2017-09-07,1.2859
2017-09-08,-1.2695
2017-09-11,1.088
2017-09-12,0.7828
2017-09-13,-1.9417
2017-09-14,0.297
2017-09-15,-1.2833
2017-09-18,3.1
2017-09-19,0.485
2017-09-20,0.6757
2017-09-21,3.0681
2017-09-22,-0.3721
2017-09-25,-0.3735
2017-09-26,1.8744
2017-09-27,1.9319
2017-09-28,0.4513
2017-09-29,0.2695
2017-10-02,1.7921
2017-10-03,-0.088
2017-10-04,1.5859
2017-10-05,-0.6071
2017-10-06,0.6108
2017-10-09,-2.5152
2017-10-10,2.3132
2017-10-11,-0.7826
2017-10-12,-0.5259
2017-10-13,0.7048
2017-10-16,-0.2625
2017-10-17,-1.7544
2017-10-18,1.7856999999999998
2017-10-19,-0.0877
2017-10-20,-0.5268
2017-10-23,0.2648
2017-10-24,0.7923
2017-10-25,-2.3581
2017-10-26,-0.4472
2017-10-27,-1.3477000000000001
2017-10-30,0.7286
2017-10-31,5.1537
2017-11-01,-1.6337000000000002
2017-11-02,-4.1958
2017-11-03,-0.4562
2017-11-06,-3.2997
2017-11-07,1.8957000000000002
2017-11-08,3.6279
2017-11-09,0.7181
2017-11-10,0.0891
2017-11-13,3.2057
2017-11-14,-1.7256
2017-11-15,0.0
2017-11-16,-0.878
2017-11-17,1.5943
2017-11-20,0.6975
2017-11-21,1.645
2017-11-22,1.3629
2017-11-24,0.1681
2017-11-27,-2.0973
2017-11-28,0.6855
2017-11-29,-0.3404
2017-11-30,-1.5371000000000001
2017-12-01,11.2749
2017-12-04,0.8574
2017-12-05,-0.541
2017-12-06,-3.4188
2017-12-07,0.4827
2017-12-08,1.5211999999999999
2017-12-11,0.3155
2017-12-12,-0.6289
2017-12-13,-3.2437
2017-12-14,-1.6353
2017-12-15,-0.1663
2017-12-18,4.2465
2017-12-19,-1.7572
2017-12-20,-0.1626
2017-12-21,1.1401
2017-12-22,-0.0805
2017-12-26,0.8058
2017-12-27,-0.4796
2017-12-28,-0.8032
2017-12-29,1.4575
2018-01-02,4.2298
2018-01-03,2.8331
2018-01-04,-2.755
2018-01-05,-1.608
2018-01-08,-0.0778
2018-01-09,-1.2461
2018-01-10,-1.183
2018-01-11,1.0375
2018-01-12,-0.079
2018-01-16,-1.0277
2018-01-17,0.8786
2018-01-18,0.4751
2018-01-19,1.4971999999999999
2018-01-22,0.0776
2018-01-23,0.0
2018-01-24,-1.1637
2018-01-25,-1.8053
2018-01-26,-0.9592
2018-01-29,-2.9055999999999997
2018-01-30,1.4963
2018-01-31,-2.9484
2018-02-01,1.6034000000000002
2018-02-02,-2.3256
2018-02-05,-1.1905000000000001
2018-02-06,2.1515
2018-02-07,0.0842
2018-02-08,-1.6835
2018-02-09,0.5993
2018-02-12,1.1915
2018-02-13,0.0
2018-02-14,-0.3364
2018-02-15,-2.0253
2018-02-16,0.6029
2018-02-20,-1.7123
2018-02-21,0.1742
2018-02-22,0.5217
2018-02-23,-0.9516
2018-02-26,4.1921
2018-02-27,-2.347
2018-02-28,-3.5193
2018-03-01,0.3559
2018-03-02,1.0638
2018-03-05,0.5263
2018-03-06,0.8726
2018-03-07,0.0
2018-03-08,-0.519
2018-03-09,3.0435
2018-03-12,-0.6751
2018-03-13,-0.085
2018-03-14,-2.8061
2018-03-15,-1.3998
2018-03-16,0.8873
2018-03-19,0.8795
2018-03-20,-0.959
2018-03-21,1.7606000000000002
2018-03-22,-0.9516
2018-03-23,-1.31
2018-03-26,1.9468999999999999
2018-03-27,-2.691
2018-03-28,-2.0517
2018-03-29,0.9107
2018-04-02,-4.4224
2018-04-03,0.5666
2018-04-04,4.507
2018-04-05,0.4492
2018-04-06,1.0733
2018-04-09,-4.1593
2018-04-10,0.3693
2018-04-11,-0.92
2018-04-12,-2.4141
2018-04-13,1.4272
2018-04-16,0.8443
2018-04-17,2.1395
2018-04-18,-0.4554
2018-04-19,-3.0192
2018-04-20,-1.2264
2018-04-23,-0.0955
2018-04-24,-0.478
2018-04-25,-0.1921
2018-04-26,1.5399
2018-04-27,-3.0332
2018-04-30,-2.4438
2018-05-01,3.3066
2018-05-02,-2.8128
2018-05-03,1.0977999999999999
2018-05-04,-0.2962
2018-05-07,-1.7822
2018-05-08,-1.0081
2018-05-09,-1.0183
2018-05-10,-0.7202
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.7254
2018-05-16,4.0123
2018-05-17,-1.8793
2018-05-18,2.0161
2018-05-21,1.2846
2018-05-22,-2.1463
2018-05-23,1.7946
2018-05-24,-1.3712
2018-05-25,1.4896
2018-05-29,0.0978
2018-05-30,-0.8798
2018-05-31,-0.4931
2018-06-01,-0.9911
2018-06-04,1.3013
2018-06-05,-0.8893
2018-06-06,0.5982
2018-06-07,0.0
2018-06-08,3.7661
2018-06-11,-1.8147
2018-06-12,1.751
2018-06-13,-3.5373
2018-06-14,1.1893
2018-06-15,-0.0979
2018-06-18,-1.7647
2018-06-19,0.2994
