ticker,MDRM US Equity
2011-12-29,-4.0
2011-12-30,4.1667
2012-01-03,0.0
2012-01-05,8.0
2012-01-06,3.7037
2012-01-09,0.0
2012-01-10,0.0
2012-01-12,-7.1429
2012-01-17,130.7692
2012-01-18,16.6667
2012-01-19,-14.2857
2012-01-20,13.3333
2012-01-23,-4.4118
2012-01-24,-23.0769
2012-01-25,0.0
2012-01-26,-24.0
2012-01-27,5.2632
2012-01-30,-10.0
2012-01-31,-16.6667
2012-02-01,7.9167
2012-02-02,8.1081
2012-02-03,8.5714
2012-02-06,-7.8947
2012-02-09,0.0
2012-02-10,0.0
2012-02-13,-25.7143
2012-02-14,23.0769
2012-02-15,0.0
2012-02-16,-6.25
2012-02-17,33.3333
2012-02-22,-35.0
2012-02-23,15.3846
2012-02-24,25.0
2012-02-27,12.0
2012-02-28,19.0476
2012-02-29,-4.0
2012-03-01,-22.9167
2012-03-02,6.7568
2012-03-05,-18.9873
2012-03-06,27.1484
2012-03-07,3.2258
2012-03-08,-4.7619
2012-03-09,-7.5
2012-03-12,21.6216
2012-03-13,-26.6667
2012-03-14,-15.1515
2012-03-15,10.7143
2012-03-16,-22.5806
2012-03-19,22.9167
2012-03-20,-5.0847
2012-03-21,-6.6964
2012-03-22,-5.0239
2012-03-23,-6.801
2012-03-26,0.0
2012-03-27,27.5676
2012-03-28,-10.1695
2012-03-29,-8.2547
2012-03-30,23.3933
2012-04-02,6.0417
2012-04-03,-10.0196
2012-04-04,-30.131
2012-04-05,5.0
2012-04-09,2.3810000000000002
2012-04-10,23.2558
2012-04-11,-24.5283
2012-04-12,25.0
2012-04-13,-12.0
2012-04-16,7.6705
2012-04-17,-15.5673
2012-04-18,15.0
2012-04-19,8.1522
2012-04-20,-11.0553
2012-04-23,-18.6441
2012-04-24,33.3333
2012-04-25,-16.6667
2012-04-26,12.5
2012-04-27,-17.7778
2012-04-30,35.1351
2012-05-01,-8.0
2012-05-02,-8.6957
2012-05-03,13.6905
2012-05-04,-12.0419
2012-05-07,-32.7381
2012-05-08,-0.885
2012-05-09,-27.6786
2012-05-10,8.642
2012-05-11,9.0909
2012-05-14,-15.625
2012-05-15,-8.0247
2012-05-16,5.3690999999999995
2012-05-17,-23.5669
2012-05-18,-20.0
2012-05-21,-16.6667
2012-05-22,20.0
2012-05-23,-8.3333
2012-05-24,-9.0909
2012-05-25,0.0
2012-05-29,37.5
2012-05-30,-7.2727
2012-05-31,-13.7255
2012-06-01,0.0
2012-06-04,-9.0909
2012-06-05,-40.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-08,66.6667
2012-06-11,0.0
2012-06-12,-40.0
2012-06-13,0.0
2012-06-14,33.3333
2012-06-15,0.0
2012-06-18,0.0
2012-06-19,-25.0
2012-06-20,100.0
2012-06-22,-56.25
2012-06-25,-4.7619
2012-06-26,5.0
2012-07-02,0.0
2012-07-03,-4.7619
2012-07-05,40.0
2012-07-06,-25.0
2012-07-11,21.4286
2012-07-12,119.6078
2012-07-13,0.0
2012-07-16,-21.4286
2012-07-17,-2.2727
2012-07-18,0.0
2012-07-24,-53.4884
2012-07-26,115.0
2012-07-27,-6.9767
2012-07-31,-40.0
2012-08-01,0.0
2012-08-02,-66.6667
2012-08-03,200.0
2012-08-08,62.5
2012-08-09,-3.8462
2012-08-10,-25.3333
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,57.1429
2012-08-16,-9.0909
2012-08-17,-20.0
2012-08-20,25.0
2012-08-28,0.0
2012-08-29,-50.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,5.0
2012-09-06,71.4286
2012-09-07,-22.2222
2012-09-10,-25.0
2012-09-11,0.0
2012-09-13,-4.7619
2012-09-14,0.0
2012-09-18,20.0
2012-09-19,0.0
2012-09-20,33.3333
2012-09-24,-25.0
2012-09-25,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,0.0
2012-10-03,-33.3333
2012-10-16,25.0
2012-10-17,-5.0
2012-10-19,-7.8947
2012-10-23,5.7143
2012-10-24,29.7297
2012-10-25,0.0
2012-10-26,0.0
2012-11-01,33.3333
2012-11-02,-25.0
2012-11-06,66.6667
2012-11-07,-20.0
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,-12.5
2012-11-15,-28.5714
2012-11-16,0.0
2012-11-20,60.0
2012-11-21,17.1875
2012-12-04,-33.3333
2012-12-05,-4.0
2012-12-06,16.6667
2012-12-07,10.7143
2012-12-10,3.2258
2012-12-12,-25.0
2012-12-13,-33.3333
2012-12-19,50.0
2012-12-20,0.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-04,16.6667
2013-01-07,5.3571
2013-01-09,89.8305
2013-01-15,-48.2143
2013-01-16,93.1034
2013-01-29,-48.2143
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,1.7241
2013-02-04,-5.0847
2013-02-05,-25.0
2013-02-08,0.0
2013-02-11,90.4762
2013-02-21,-47.5
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-18,-42.8571
2013-03-19,75.0
2013-03-20,0.0
2013-03-21,-38.0952
2013-03-25,-7.6923
2013-03-26,33.3333
2013-03-27,93.75
2013-03-28,-61.2903
2013-04-01,112.5
2013-04-02,9.8039
2013-04-03,0.0
2013-04-04,-14.2857
2013-04-05,-6.25
2013-04-09,-24.4444
2013-04-10,0.0
2013-04-11,8.8235
2013-04-12,137.8378
2013-04-15,0.0
2013-04-17,-57.9545
2013-04-18,-13.5135
2013-04-24,15.625
2013-04-25,29.7297
2013-04-30,-33.3333
2013-05-02,0.0
2013-05-06,50.0
2013-05-07,0.0
2013-05-08,4.1667
2013-05-09,60.0
2013-05-14,-10.0
2013-05-16,-11.1111
2013-05-17,0.0
2013-05-20,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-28,0.0
2013-05-29,0.0
2013-06-05,-12.5
2013-06-06,-62.5
2013-06-07,0.0
2013-06-13,138.0952
2013-06-14,-30.0
2013-06-17,128.5714
2013-06-18,-66.25
2013-06-19,137.037
2013-06-20,-34.375
2013-06-21,-4.7619
2013-06-24,0.0
2013-06-25,-15.0
2013-06-26,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,50.0
2013-07-08,0.0
2013-07-09,-37.2549
2013-07-10,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-17,100.0
2013-07-18,0.0
2013-07-23,-37.5
2013-08-09,0.0
2013-08-13,7.5
2013-08-22,0.0
2013-08-23,-6.9767
2013-08-26,-20.0
2013-09-04,-15.625
2013-09-05,0.0
2013-09-12,-3.7037
2013-09-20,11.538499999999999
2013-09-25,17.2414
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-04,0.0
2013-10-09,-23.5294
2013-10-17,0.0
2013-10-21,0.0
2013-10-31,0.0
2013-11-04,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-10,0.0
2013-12-16,0.0
2013-12-18,319.2308
2013-12-20,-85.3211
2013-12-23,300.0
2013-12-26,-57.8125
2013-12-27,0.0
2013-12-31,137.037
2014-01-03,-57.8125
2014-01-10,137.037
2014-01-13,-25.0
2014-01-15,116.6667
2014-01-16,-38.4615
2014-01-21,75.0
2014-01-22,28.5714
2014-01-23,-11.1111
2014-01-24,0.0
2014-01-27,-29.6875
2014-01-30,0.0
2014-01-31,0.0
2014-02-03,68.8889
2014-02-04,5.2632
2014-02-05,171.25
2014-02-06,-7.8341
2014-02-07,60.0
2014-02-10,39.2188
2014-02-11,-10.2132
2014-02-12,-24.0
2014-02-13,-8.8816
2014-02-14,22.7437
2014-02-18,15.2941
2014-02-19,2.0408
2014-02-20,-8.0
2014-02-21,24.1848
2014-02-24,5.0328
2014-02-25,-16.875
2014-02-26,-17.4185
2014-02-27,21.0926
2014-02-28,-5.7644
2014-03-03,6.117
2014-03-04,-5.7644
2014-03-05,-8.5106
2014-03-06,0.0
2014-03-07,13.9535
2014-03-10,-3.3163
2014-03-11,18.2058
2014-03-12,-10.7143
2014-03-13,18.0
2014-03-14,45.7627
2014-03-17,37.2093
2014-03-18,13.2415
2014-03-19,-40.131
2014-03-20,11.875
2014-03-21,22.905
2014-03-24,36.3636
2014-03-25,0.0
2014-03-26,-6.75
2014-03-27,5.4513
2014-03-28,1.6949
2014-03-31,20.0
2014-04-01,0.0
2014-04-02,4.4444
2014-04-03,0.0
2014-04-04,-1.5957
2014-04-07,-15.8784
2014-04-08,6.0241
2014-04-09,-5.4545
2014-04-10,10.2564
2014-04-11,-1.1628
2014-04-14,-5.8824
2014-04-15,-14.375
2014-04-16,-16.0584
2014-04-17,13.0435
2014-04-21,0.0
2014-04-22,6.5385
2014-04-23,-9.7473
2014-04-24,4.8
2014-04-25,6.1068999999999996
2014-04-28,-3.5971
2014-04-29,-4.4776
2014-04-30,12.1094
2014-05-01,-1.0453
2014-05-02,-1.0563
2014-05-05,-5.3381
2014-05-06,-9.7744
2014-05-07,3.6458
2014-05-08,-9.799
2014-05-09,-7.2981
2014-05-12,2.8846
2014-05-13,12.1495
2014-05-14,-8.3333
2014-05-15,3.9773
2014-05-16,-16.9399
2014-05-19,11.0526
2014-05-20,0.4739
2014-05-21,0.4717
2014-05-22,-1.115
2014-05-23,8.2493
2014-05-27,9.2105
2014-05-28,4.4177
2014-05-29,0.0
2014-05-30,20.0
2014-06-02,-0.641
2014-06-03,-5.8065
2014-06-04,6.1644
2014-06-05,-6.371
2014-06-06,-4.2205
2014-06-09,-5.1259
2014-06-10,-1.5166
2014-06-11,-7.6035
2014-06-12,0.0
2014-06-13,-4.0104
2014-06-16,8.5187
2014-06-17,-0.4
2014-06-18,-0.1004
2014-06-19,-7.9397
2014-06-20,0.6004
2014-06-23,10.255
2014-06-24,2.3622
2014-06-25,6.1538
2014-06-26,12.3188
2014-06-27,0.0
2014-06-30,-7.7419
2014-07-01,7.6923
2014-07-02,-5.5195
2014-07-03,-0.1289
2014-07-07,-3.6559
2014-07-08,-7.1429
2014-07-09,-5.7692
2014-07-10,-5.7143
2014-07-11,-4.7619
2014-07-14,-0.4545
2014-07-15,-12.3288
2014-07-16,0.0
2014-07-17,6.7708
2014-07-18,-5.3659
2014-07-21,10.8247
2014-07-22,0.4651
2014-07-23,-11.1111
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,-16.6667
2014-07-30,-13.75
2014-07-31,-0.7246
2014-08-01,16.7883
2014-08-04,-13.125
2014-08-05,-7.464
2014-08-06,5.7337
2014-08-07,-2.2059
2014-08-08,5.2632
2014-08-11,0.0
2014-08-12,-6.9643
2014-08-13,-0.1919
2014-08-14,0.0
2014-08-15,-6.1538
2014-08-18,-8.1967
2014-08-19,-7.1429
2014-08-20,-3.8462
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,10.0
2014-08-26,-1.8182
2014-08-27,-7.4074
2014-08-28,7.0
2014-08-29,-6.5421
2014-09-02,-1.75
2014-09-03,19.084
2014-09-04,-12.1795
2014-09-05,-2.6764
2014-09-08,-0.375
2014-09-09,4.3915
2014-09-10,-0.2404
2014-09-11,15.6627
2014-09-12,0.0
2014-09-15,0.0
2014-09-16,-16.6667
2014-09-17,0.0
2014-09-18,-9.375
2014-09-19,10.3448
2014-09-22,-6.625
2014-09-23,0.2677
2014-09-24,0.4005
2014-09-25,-4.2553
2014-09-26,0.0
2014-09-29,-6.6667
2014-09-30,19.0476
2014-10-01,-14.0
2014-10-02,0.2907
2014-10-03,-7.2464
2014-10-07,-3.4375
2014-10-08,2.7508
2014-10-09,-4.7244
2014-10-10,32.2314
2014-10-13,-19.75
2014-10-14,-7.4766
2014-10-15,-19.1919
2014-10-16,28.9583
2014-10-17,-22.4556
2014-10-20,0.0
2014-10-21,41.6667
2014-10-22,17.647100000000002
2014-10-23,19.75
2014-10-24,-11.4823
2014-10-28,-6.0142
2014-10-29,-19.6989
2014-10-30,-0.9375
2014-10-31,23.3438
2014-11-03,-38.6189
2014-11-04,45.0
2014-11-05,-13.3621
2014-11-06,-0.995
2014-11-10,-0.8375
2014-11-11,-5.4054
2014-11-12,5.3571
2014-11-13,8.4746
2014-11-14,40.0
2014-11-17,-19.4196
2014-11-18,-12.0499
2014-11-19,-13.8583
2014-11-20,3.2907
2014-11-24,-4.2478
2014-11-25,9.427
2014-11-26,0.0
2014-12-01,10.8108
2014-12-02,46.3415
2014-12-03,-16.3542
2014-12-04,-0.3736
2014-12-05,-18.75
2014-12-08,-4.0
2014-12-09,15.3846
2014-12-10,-11.1111
2014-12-11,-7.1875
2014-12-12,16.6667
2014-12-15,13.1313
2014-12-16,-13.0102
2014-12-17,-5.8651
2014-12-18,0.1558
2014-12-19,0.0
2014-12-22,-7.9315999999999995
2014-12-29,-12.1622
2014-12-30,0.0
2014-12-31,7.6923
2015-01-02,-1.7856999999999998
2015-01-05,1.8182
2015-01-06,0.5357
2015-01-07,0.8881
2015-01-08,0.0
2015-01-09,12.6761
2015-01-12,17.5
2015-01-13,-14.8936
2015-01-14,-11.5625
2015-01-15,26.6784
2015-01-16,-24.9651
2015-01-20,4.0892
2015-01-21,-11.0714
2015-01-22,-9.6386
2015-01-23,12.4444
2015-01-26,7.9051
2015-01-28,12.4542
2015-01-29,-17.5896
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,-3.5573
2015-02-05,-1.6393
2015-02-06,0.0
2015-02-09,9.375
2015-02-10,-11.2381
2015-02-11,-0.4292
2015-02-12,3.4483
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,-3.3333
2015-02-19,3.4483
2015-02-20,-6.25
2015-02-23,6.6667
2015-02-24,-2.9167
2015-02-25,0.0
2015-02-26,-3.4335
2015-02-27,0.0
2015-03-02,6.6667
2015-03-03,0.0
2015-03-04,-5.625
2015-03-05,-4.1943
2015-03-06,0.0
2015-03-09,4.6083
2015-03-10,-10.1322
2015-03-13,-28.9216
2015-03-16,37.2414
2015-03-17,20.603
2015-03-18,-22.9167
2015-03-19,-0.5405
2015-03-20,-13.0435
2015-03-23,0.0
2015-03-26,-10.625
2015-03-27,0.0
2015-03-30,-16.0839
2015-03-31,43.3333
2015-04-01,-6.9767
2015-04-02,55.0
2015-04-06,0.0
2015-04-07,-3.2258
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,-16.6667
2015-04-13,12.0
2015-04-14,-19.6429
2015-04-15,-6.6667
2015-04-16,4.7619
2015-04-17,26.7045
2015-04-20,-34.7534
2015-04-22,33.677
2015-04-23,-17.7378
2015-04-24,-11.875
2015-04-27,7.0922
2015-04-28,0.0
2015-04-29,5.298
2015-04-30,-9.434
2015-05-04,-2.0833
2015-05-06,13.4752
2015-05-11,-11.5625
2015-05-12,-0.3534
2015-05-13,0.3546
2015-05-14,0.0
2015-05-15,18.727899999999998
2015-05-18,-16.0714
2015-05-19,12.766
2015-05-21,-31.1321
2015-05-22,47.032
2015-05-26,29.1925
2015-05-29,7.6923
2015-06-01,0.0
2015-06-02,-3.5714
2015-06-04,11.1111
2015-06-05,80.0
2015-06-08,46.2963
2015-06-09,-34.1772
2015-06-10,0.0
2015-06-11,13.461500000000001
2015-06-12,-18.6441
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-23,0.2604
2015-06-24,-0.2597
2015-06-25,0.0
2015-06-26,-2.474
2015-06-29,-9.2123
2015-06-30,-10.5882
2015-07-01,5.2632
2015-07-02,0.0
2015-07-06,-25.0
2015-07-07,0.0
2015-07-08,-16.25
2015-07-09,19.403
2015-07-13,-16.6667
2015-07-14,0.0
2015-07-16,-2.0
2015-07-17,-28.5714
2015-07-20,0.0
2015-07-21,31.4286
2015-07-22,8.6957
2015-07-28,2.75
2015-07-30,-18.2482
2015-07-31,-22.3214
2015-08-03,21.8391
2015-08-04,0.6289
2015-08-06,0.0
2015-08-10,0.0
2015-08-11,-2.5
2015-08-12,-16.9872
2015-08-13,53.668
2015-08-17,-19.598
2015-08-21,-19.0625
2015-08-24,23.5521
2015-08-25,47.5
2015-08-26,-20.339
2015-08-28,-7.9787
2015-08-31,-5.2023
2015-09-03,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-14,-19.5122
2015-09-15,27.2727
2015-09-16,-19.0476
2015-09-17,0.0
2015-09-18,23.5294
2015-09-23,-19.0476
2015-09-24,-10.6618
2015-09-25,-19.7531
2015-09-30,144.6154
2015-10-01,-58.0713
2015-10-02,133.5
2015-10-06,-8.137
2015-10-08,-47.7855
2015-10-09,41.9643
2015-10-12,-23.8994
2015-10-14,-2.8926
2015-10-15,0.0
2015-10-16,22.5532
2015-10-19,-16.6667
2015-10-20,-13.3333
2015-10-21,0.0
2015-10-23,7.6923
2015-10-26,38.3929
2015-10-27,-0.9677
2015-10-28,0.0
2015-10-30,0.0
2015-11-02,-0.9772
2015-11-03,0.0
2015-11-04,-21.0526
2015-11-05,30.0
2015-11-09,23.0769
2015-11-10,-20.0521
2015-11-11,-6.1889
2015-11-12,10.4167
2015-11-16,0.0
2015-11-17,-19.4969
2015-11-18,20.7031
2015-11-19,-27.5081
2015-11-20,78.5714
2015-11-23,-20.5
2015-11-24,-1.8868
2015-11-25,28.8462
2015-11-30,-0.4975
2015-12-01,0.0
2015-12-02,72.0
2015-12-03,4.6512
2015-12-04,-6.6667
2015-12-07,-7.1429
2015-12-08,25.641
2015-12-09,-8.1633
2015-12-10,11.1111
2015-12-11,0.0
2015-12-14,-10.0
2015-12-15,-12.2222
2015-12-16,3.7975
2015-12-17,-2.439
2015-12-18,-23.75
2015-12-21,2.2541
2015-12-22,2.6052
2015-12-29,3.125
2015-12-30,3.0303
2015-12-31,17.647100000000002
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,-0.4688
2016-01-08,0.471
2016-01-11,-10.9375
2016-01-12,-7.3684
2016-01-13,-6.0606
2016-01-14,-3.2258
2016-01-15,6.6667
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,-2.7344
2016-01-22,2.8112
2016-01-26,0.0
2016-01-27,18.75
2016-01-28,1.1513
2016-01-29,-8.9431
2016-02-02,-12.857099999999999
2016-02-03,-1.6393
2016-02-05,16.6667
2016-02-08,-11.4286
2016-02-09,3.2258
2016-02-10,31.25
2016-02-11,-16.6667
2016-02-12,14.2857
2016-02-17,-0.3125
2016-02-18,0.3135
2016-02-19,7.5
2016-02-22,2.3256
2016-02-23,0.0
2016-02-24,9.0909
2016-02-25,-12.5
2016-02-26,14.2857
2016-02-29,25.0
2016-03-01,50.0
2016-03-02,-22.2222
2016-03-03,2.8571
2016-03-04,-2.7778
2016-03-07,-6.1607
2016-03-08,25.1189
2016-03-09,9.505700000000001
2016-03-10,-5.5556
2016-03-11,5.8824
2016-03-14,-3.3333
2016-03-15,-8.046
2016-03-16,-2.5
2016-03-17,14.1026
2016-03-18,1.1236
2016-03-21,-11.1111
2016-03-22,0.0
2016-03-23,-2.5
2016-03-24,-3.8462
2016-03-28,-6.5
2016-03-29,14.082
2016-03-30,0.0
2016-03-31,5.0
2016-04-01,-4.7619
2016-04-04,-10.0
2016-04-05,11.1111
2016-04-06,-13.125
2016-04-07,-3.5971
2016-04-08,2.2388
2016-04-11,-32.8467
2016-04-12,30.4348
2016-04-13,4.1667
2016-04-14,0.4
2016-04-15,3.5857
2016-04-18,30.0
2016-04-19,-21.8935
2016-04-20,13.6364
2016-04-21,11.3333
2016-04-22,-10.1796
2016-04-25,-6.6667
2016-04-26,-7.1429
2016-04-27,0.0
2016-04-28,15.1923
2016-04-29,0.1669
2016-05-02,-0.1667
2016-05-03,-6.5109
2016-05-04,-0.7143
2016-05-05,-13.6691
2016-05-06,0.0
2016-05-09,8.3333
2016-05-11,-1.9231
2016-05-12,-5.8824
2016-05-13,7.2917
2016-05-16,8.7379
2016-05-17,0.0
2016-05-18,10.7143
2016-05-19,-9.6774
2016-05-20,-7.1429
2016-05-24,0.7692
2016-05-25,1.7176
2016-05-26,-9.9437
2016-05-27,-8.125
2016-05-31,-18.3673
2016-06-01,13.3333
2016-06-02,0.0
2016-06-03,8.8235
2016-06-06,-0.9009
2016-06-07,-18.1818
2016-06-08,0.2778
2016-06-09,-0.277
2016-06-10,11.1111
2016-06-14,8.0
2016-06-15,20.1389
2016-06-16,-22.9287
2016-06-17,0.0
2016-06-20,14.0
2016-06-22,-7.0175
2016-06-23,-8.2547
2016-06-24,-13.3676
2016-06-27,0.0
2016-06-28,2.0772
2016-06-29,11.6279
2016-07-01,-27.2135
2016-07-05,14.4902
2016-07-08,-17.5
2016-07-12,19.1288
2016-07-13,-10.4928
2016-07-14,-17.0515
2016-07-15,-4.0685
2016-07-18,3.5714
2016-07-19,-24.1379
2016-07-20,11.931799999999999
2016-07-21,-14.7208
2016-07-22,-4.7619
2016-07-25,5.0
2016-07-26,-28.5714
2016-07-27,45.8333
2016-07-28,-13.1429
2016-07-29,17.4342
2016-08-02,-12.605
2016-08-03,-2.5641
2016-08-04,0.0
2016-08-05,15.7895
2016-08-08,0.0
2016-08-11,-9.0909
2016-08-15,20.0
2016-08-16,20.8333
2016-08-17,20.6897
2016-08-18,-14.2857
2016-08-19,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,13.3333
2016-08-29,-2.9412000000000003
2016-08-30,-10.6061
2016-08-31,-1.6949
2016-09-01,0.0
2016-09-02,-3.4483
2016-09-06,0.0
2016-09-07,19.6429
2016-09-08,19.403
2016-09-09,-30.0
2016-09-13,7.5893
2016-09-14,-0.4149
2016-09-16,0.0
2016-09-19,-3.3333
2016-09-20,-27.5862
2016-09-21,2.3810000000000002
2016-09-22,0.8721
2016-09-26,26.8012
2016-09-27,9.0909
2016-09-28,-26.6667
2016-09-29,81.8182
2016-09-30,0.0
2016-10-03,37.5
2016-10-05,-9.0909
2016-10-06,10.0
2016-10-07,0.0
2016-10-11,-27.2727
2016-10-12,25.0
2016-10-13,-5.0
2016-10-14,-15.7895
2016-10-17,12.5
2016-10-18,0.0
2016-10-19,0.0
2016-10-21,0.0
2016-10-24,-6.6667
2016-10-25,6.8452
2016-10-26,-10.8635
2016-10-27,12.5
2016-10-28,-13.3333
2016-10-31,12.5
2016-11-01,-3.1339
2016-11-03,5.8824
2016-11-04,-10.8333
2016-11-07,-6.5421
2016-11-08,30.6667
2016-11-09,-38.7755
2016-11-10,33.3333
2016-11-14,11.25
2016-11-15,-3.3708
2016-11-16,-9.4477
2016-11-17,0.1605
2016-11-18,-10.2564
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,6.0714
2016-11-25,-3.0303
2016-11-28,0.0
2016-11-30,17.7083
2016-12-01,-15.0442
2016-12-02,2.2569
2016-12-05,0.0
2016-12-06,-12.2241
2016-12-07,3.2882
2016-12-08,-5.2434
2016-12-12,10.6719
2016-12-13,0.0
2016-12-14,-11.4286
2016-12-15,0.0
2016-12-16,3.2258
2016-12-19,8.2031
2016-12-20,-50.9025
2016-12-21,17.647100000000002
2016-12-22,95.0
2016-12-28,-2.8846
2016-12-29,-13.8614
2016-12-30,-4.9808
2017-01-03,6.4516
2017-01-04,0.0
2017-01-05,6.0606
2017-01-09,7.1429
2017-01-10,2.6667
2017-01-11,-0.6494
2017-01-12,-8.4967
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,8.5714
2017-01-19,-7.8947
2017-01-20,0.0
2017-01-23,7.5
2017-01-24,-6.9767
2017-01-25,10.892900000000001
2017-01-26,0.3221
2017-01-27,-10.1124
2017-01-30,-0.5357
2017-01-31,14.901299999999999
2017-02-02,9.6875
2017-02-03,-8.8319
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,10.0
2017-02-10,-9.0909
2017-02-13,0.0
2017-02-14,0.0
2017-02-16,0.0
2017-02-21,-8.75
2017-02-22,9.589
2017-02-23,0.0
2017-02-24,-8.75
2017-02-27,9.589
2017-02-28,0.0
2017-03-01,25.0
2017-03-02,-0.625
2017-03-03,-19.4969
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,5.0
2017-03-09,6.8452
2017-03-10,11.4206
2017-03-13,-29.375
2017-03-15,-2.6549
2017-03-16,-32.7273
2017-03-20,72.973
2017-03-21,-19.0625
2017-03-23,4.2471
2017-03-27,9.6296
2017-03-28,0.0
2017-03-29,7.7703
2017-04-03,0.3135
2017-04-04,-5.0
2017-04-05,0.0
2017-04-06,-25.822400000000002
2017-04-07,30.8204
2017-04-10,-22.3729
2017-04-11,11.3537
2017-04-12,-10.1961
2017-04-13,0.0
2017-04-17,8.2969
2017-04-18,-2.8226
2017-04-21,-0.4149
2017-04-25,-14.375
2017-04-27,5.1095
2017-04-28,-4.8611
2017-05-01,16.7883
2017-05-02,-2.2917
2017-05-04,-11.3006
2017-05-15,0.0
2017-05-17,0.0
2017-05-19,-1.2019
2017-05-23,-2.6764
2017-05-24,-24.0
2017-05-25,56.9079
2017-05-26,0.2096
2017-05-30,-19.6653
2017-06-05,-12.5
2017-06-06,4.7619
2017-06-08,0.0
2017-06-12,0.0
2017-06-13,-13.6364
2017-06-20,0.0
2017-06-22,0.0
2017-06-26,0.0
