ticker,HPR US Equity
2005-05-04,2.3071
2005-05-05,4.4732
2005-05-06,-0.5662
2005-05-09,-0.8541
2005-05-10,-0.7538
2005-05-11,-0.2893
2005-05-12,-1.5958999999999999
2005-05-13,-1.3269
2005-05-16,-0.0747
2005-05-17,3.215
2005-05-18,0.1449
2005-05-19,0.3617
2005-05-20,0.8649
2005-05-23,0.7145
2005-05-24,1.4544000000000001
2005-05-25,1.6434
2005-05-26,0.7912
2005-05-27,0.4778
2005-05-31,3.4307
2005-06-01,2.2003
2005-06-02,-0.3535
2005-06-03,-1.6124
2005-06-06,1.0161
2005-06-07,-0.4867
2005-06-08,2.6084
2005-06-09,2.3197
2005-06-10,-1.3354
2005-06-13,-2.1089
2005-06-14,-1.3183
2005-06-15,-0.6843
2005-06-16,1.3780000000000001
2005-06-17,0.4207
2005-06-20,0.0322
2005-06-21,-3.3827
2005-06-22,-1.1337
2005-06-23,-1.7201
2005-06-24,3.466
2005-06-27,2.0564
2005-06-28,-3.2824
2005-06-29,1.1425
2005-06-30,-1.7276
2005-07-01,2.9412000000000003
2005-07-05,3.0213
2005-07-06,1.8489
2005-07-07,-0.2504
2005-07-08,-0.8472
2005-07-11,0.0
2005-07-12,0.2215
2005-07-13,-1.4209
2005-07-14,-4.3242
2005-07-15,0.4352
2005-07-18,0.4
2005-07-19,1.494
2005-07-20,0.7524
2005-07-21,-0.1623
2005-07-22,2.374
2005-07-25,0.8577
2005-07-26,0.5669
2005-07-27,-1.6599
2005-07-28,1.1465
2005-07-29,0.7242
2005-08-01,0.7502
2005-08-02,-0.4964
2005-08-03,0.6548
2005-08-04,-1.425
2005-08-05,-0.1571
2005-08-08,1.0702
2005-08-09,-3.0832
2005-08-10,1.6067
2005-08-11,-0.7274
2005-08-12,0.669
2005-08-15,-1.7722
2005-08-16,-1.5464
2005-08-17,-0.8835
2005-08-18,-3.4005
2005-08-19,2.1873
2005-08-22,0.8027
2005-08-23,0.1991
2005-08-24,0.3974
2005-08-25,0.5277
2005-08-26,-0.8858
2005-08-29,2.1847
2005-08-30,3.0126
2005-08-31,6.195
2005-09-01,3.4054
2005-09-02,-1.7182
2005-09-06,0.6702
2005-09-07,2.026
2005-09-08,1.0496
2005-09-09,2.274
2005-09-12,-1.1254
2005-09-13,-0.583
2005-09-14,-1.1729
2005-09-15,-1.4128
2005-09-16,0.7452
2005-09-19,4.2105
2005-09-20,-1.1193
2005-09-21,1.8774
2005-09-22,-0.1626
2005-09-23,-0.0271
2005-09-26,3.584
2005-09-27,-0.7077
2005-09-28,1.9799
2005-09-29,-0.5954
2005-09-30,-4.1146
2005-10-03,11.0538
2005-10-04,-2.2989
2005-10-05,-5.5319
2005-10-06,-6.5183
2005-10-07,2.3526
2005-10-10,-2.5478
2005-10-11,-1.3924
2005-10-12,-1.0663
2005-10-13,-4.0198
2005-10-14,3.1563
2005-10-17,1.6475
2005-10-18,-4.3415
2005-10-19,2.239
2005-10-20,-5.2086
2005-10-21,-3.6216
2005-10-24,3.4013999999999998
2005-10-25,3.3208
2005-10-26,0.6974
2005-10-27,-4.336
2005-10-28,-0.8499
2005-10-31,1.0476
2005-11-01,1.0682
2005-11-02,-0.2176
2005-11-03,2.4922
2005-11-04,14.4377
2005-11-07,-1.8327
2005-11-08,0.6494
2005-11-09,4.0323
2005-11-10,-4.3669
2005-11-11,-0.027
2005-11-14,-1.2432
2005-11-15,1.3684
2005-11-16,1.4579
2005-11-17,-0.2129
2005-11-18,-0.8267
2005-11-21,3.9257999999999997
2005-11-22,4.1915
2005-11-23,0.0993
2005-11-25,-0.3969
2005-11-28,-3.6862
2005-11-29,1.5775000000000001
2005-11-30,-0.0764
2005-12-01,2.7006
2005-12-02,-0.2233
2005-12-05,1.4421
2005-12-06,-0.7353
2005-12-07,-1.2346
2005-12-08,1.3
2005-12-09,-2.0237
2005-12-12,1.8388
2005-12-13,3.9575
2005-12-14,-0.1428
2005-12-15,0.548
2005-12-16,-0.6161
2005-12-19,-2.0029
2005-12-20,-0.7543
2005-12-21,-0.6619
2005-12-22,-1.308
2005-12-23,-1.2003
2005-12-27,-2.8853
2005-12-28,0.7037
2005-12-29,-2.7433
2005-12-30,2.7408
2006-01-03,4.5843
2006-01-04,0.2972
2006-01-05,-3.6790000000000003
2006-01-06,-0.2051
2006-01-09,-3.4678
2006-01-10,-1.5434
2006-01-11,1.1351
2006-01-12,1.4965
2006-01-13,4.5287
2006-01-17,-2.7960000000000003
2006-01-18,-5.0531
2006-01-19,-0.8188
2006-01-20,1.8712
2006-01-23,2.3771
2006-01-24,-0.7388
2006-01-25,-0.8506
2006-01-26,1.8767
2006-01-27,0.1579
2006-01-30,0.0
2006-01-31,0.8933
2006-02-01,-0.3646
2006-02-02,-0.758
2006-02-03,-1.1851
2006-02-06,1.2793
2006-02-07,-6.6842
2006-02-08,0.8178
2006-02-09,-2.8811
2006-02-10,-1.2097
2006-02-13,-0.8746
2006-02-14,-3.0882
2006-02-15,2.2762000000000002
2006-02-16,0.9199
2006-02-17,1.0291
2006-02-21,2.6775
2006-02-22,-1.9558
2006-02-23,-1.5901
2006-02-24,0.2056
2006-02-27,-0.6157
2006-02-28,-2.3009
2006-03-01,-0.0302
2006-03-02,1.6913
2006-03-03,0.9504
2006-03-06,-4.1189
2006-03-07,-2.4547
2006-03-08,0.3775
2006-03-09,-1.6923
2006-03-10,-1.1795
2006-03-13,-1.6452
2006-03-14,1.6071
2006-03-15,1.0329
2006-03-16,-0.0639
2006-03-17,-2.7174
2006-03-20,-0.3286
2006-03-21,-0.5275
2006-03-22,0.8286
2006-03-23,0.9204
2006-03-24,1.8241
2006-03-27,-2.1113
2006-03-28,1.3072
2006-03-29,3.5484
2006-03-30,1.8692
2006-03-31,-0.3364
2006-04-03,0.9512
2006-04-04,1.0942
2006-04-05,-0.9321
2006-04-06,-2.9135
2006-04-07,-2.5008
2006-04-10,2.5008
2006-04-11,-3.0967
2006-04-12,-0.0968
2006-04-13,-0.4523
2006-04-17,0.5842
2006-04-18,3.7431
2006-04-19,2.6439
2006-04-20,-2.0
2006-04-21,1.175
2006-04-24,-1.4059
2006-04-25,-1.6739000000000002
2006-04-26,-5.4224
2006-04-27,-2.1
2006-04-28,2.2812
2006-05-01,3.9281
2006-05-02,-0.4484
2006-05-03,-0.0322
2006-05-04,0.3219
2006-05-05,-0.0642
2006-05-08,-0.5457
2006-05-09,-0.3873
2006-05-10,18.6001
2006-05-11,-1.0929
2006-05-12,-5.8011
2006-05-15,-2.2580999999999998
2006-05-16,-0.45
2006-05-17,-0.9946
2006-05-18,-3.1659
2006-05-19,-0.2201
2006-05-22,-2.678
2006-05-23,-0.1619
2006-05-24,-2.1077
2006-05-25,3.6436
2006-05-26,0.3835
2006-05-30,-1.178
2006-05-31,3.4149
2006-06-01,2.8349
2006-06-02,1.7873
2006-06-05,-5.119
2006-06-06,0.5646
2006-06-07,-5.7704
2006-06-08,-2.284
2006-06-09,-1.0163
2006-06-12,-4.9624
2006-06-13,-4.4292
2006-06-14,2.6752000000000002
2006-06-15,2.9725
2006-06-16,-0.8909
2006-06-19,-5.0342
2006-06-20,-0.4165
2006-06-21,2.9657999999999998
2006-06-22,0.2216
2006-06-23,5.7111
2006-06-26,0.244
2006-06-27,-2.1905
2006-06-28,1.7419
2006-06-29,4.2977
2006-06-30,-0.804
2006-07-03,-0.1351
2006-07-05,-1.5894
2006-07-06,-1.2371
2006-07-07,-2.714
2006-07-10,-2.7182
2006-07-11,7.5368
2006-07-12,-3.1453
2006-07-13,-3.7416
2006-07-14,0.6601
2006-07-17,-3.8251
2006-07-18,0.947
2006-07-19,1.9887000000000001
2006-07-20,-2.3547000000000002
2006-07-21,-1.8086
2006-07-24,5.5641
2006-07-25,3.9257999999999997
2006-07-26,5.1417
2006-07-27,-0.2661
2006-07-28,0.2668
2006-07-31,2.8609
2006-08-01,-0.9702
2006-08-02,-2.0248
2006-08-03,-1.7332999999999998
2006-08-04,0.0339
2006-08-07,-1.6616
2006-08-08,-1.0
2006-08-09,-1.1843
2006-08-10,-0.6697
2006-08-11,-0.3903
2006-08-14,-0.9619
2006-08-15,1.0791
2006-08-16,1.6726
2006-08-17,-0.595
2006-08-18,0.7042
2006-08-21,1.014
2006-08-22,-0.45
2006-08-23,-1.3213
2006-08-24,0.74
2006-08-25,1.9237
2006-08-28,-0.7893
2006-08-29,1.2107
2006-08-30,-0.4101
2006-08-31,-0.755
2006-09-01,4.0456
2006-09-05,-0.0332
2006-09-06,-3.8564
2006-09-07,-0.2766
2006-09-08,-3.0166
2006-09-11,-5.6132
2006-09-12,-0.947
2006-09-13,1.6061
2006-09-14,-4.4035
2006-09-15,-1.1417
2006-09-18,0.7965
2006-09-19,0.1185
2006-09-20,-2.6046
2006-09-21,1.9043999999999999
2006-09-22,-3.0616
2006-09-25,-1.3126
2006-09-26,1.5794000000000001
2006-09-27,2.2913
2006-09-28,-1.48
2006-09-29,-0.2842
2006-10-02,-3.2166
2006-10-03,-3.2394
2006-10-04,3.5217
2006-10-05,3.8219
2006-10-06,1.1327
2006-10-09,3.2
2006-10-10,1.8605
2006-10-11,-1.7884
2006-10-12,6.6641
2006-10-13,-0.2906
2006-10-16,2.623
2006-10-17,-3.1593999999999998
2006-10-18,-0.11
2006-10-19,3.8532
2006-10-20,-2.1201
2006-10-23,0.3971
2006-10-24,4.6386
2006-10-25,1.5464
2006-10-26,-1.5228000000000002
2006-10-27,-2.0275
2006-10-30,-2.2799
2006-10-31,2.4049
2006-11-01,-2.068
2006-11-02,2.219
2006-11-03,4.5868
2006-11-06,2.8457
2006-11-07,2.0508
2006-11-08,-0.1595
2006-11-09,-1.3418999999999999
2006-11-10,-1.0687
2006-11-13,-1.3748
2006-11-14,1.5931
2006-11-15,1.1434
2006-11-16,-3.4238
2006-11-17,1.9398
2006-11-20,-1.2795
2006-11-21,2.0937
2006-11-22,-0.2279
2006-11-24,0.0
2006-11-27,-0.9462
2006-11-28,2.0751
2006-11-29,2.5169
2006-11-30,-0.8499
2006-12-01,1.0476
2006-12-04,-0.8797
2006-12-05,0.9509
2006-12-06,-0.8163
2006-12-07,-0.918
2006-12-08,-1.278
2006-12-11,-2.1036
2006-12-12,-0.7273
2006-12-13,1.5651000000000002
2006-12-14,2.3934
2006-12-15,-2.7858
2006-12-18,-4.2161
2006-12-19,0.1032
2006-12-20,-2.2673
2006-12-21,-1.3708
2006-12-22,-0.3564
2006-12-26,-1.0372
2006-12-27,0.9035
2006-12-28,-1.6476
2006-12-29,-0.9104
2007-01-03,-4.7042
2007-01-04,-0.27
2007-01-05,-0.116
2007-01-08,-0.1161
2007-01-09,-0.5814
2007-01-10,-0.117
2007-01-11,-0.3123
2007-01-12,7.3218
2007-01-16,-2.5173
2007-01-17,3.3683
2007-01-18,-0.3259
2007-01-19,3.6687
2007-01-22,-1.0862
2007-01-23,3.7194000000000003
2007-01-24,-0.3415
2007-01-25,-2.0562
2007-01-26,1.5394999999999999
2007-01-29,1.1716
2007-01-30,3.4741
2007-01-31,1.7117
2007-02-01,-0.0971
2007-02-02,0.7127
2007-02-05,-0.2895
2007-02-06,-0.6774
2007-02-07,0.6171
2007-02-08,0.3551
2007-02-09,-0.3216
2007-02-12,-1.9361000000000002
2007-02-13,0.0987
2007-02-14,-0.3945
2007-02-15,0.396
2007-02-16,0.8876
2007-02-20,-1.1404
2007-02-21,0.7581
2007-02-22,0.3271
2007-02-23,-1.6629
2007-02-26,2.5199
2007-02-27,-2.2316
2007-02-28,-2.7456
2007-03-01,-0.034
2007-03-02,-2.5519
2007-03-05,-1.8855
2007-03-06,2.3843
2007-03-07,2.6416
2007-03-08,-0.8805
2007-03-09,0.9224
2007-03-12,0.914
2007-03-13,-1.0735
2007-03-14,2.0685000000000002
2007-03-15,0.9302
2007-03-16,-1.185
2007-03-19,-0.5663
2007-03-20,1.7085
2007-03-21,3.195
2007-03-22,1.3406
2007-03-23,2.0787
2007-03-26,-0.1851
2007-03-27,0.2164
2007-03-28,-1.0179
2007-03-29,0.6856
2007-03-30,0.3095
2007-04-02,2.0364
2007-04-03,1.6631
2007-04-04,0.5354
2007-04-05,-0.0296
2007-04-09,-0.1776
2007-04-10,4.5657
2007-04-11,2.1265
2007-04-12,2.2765
2007-04-13,1.3301
2007-04-16,0.4018
2007-04-17,-0.9072
2007-04-18,0.8616
2007-04-19,-2.8564
2007-04-20,0.8244
2007-04-23,0.1363
2007-04-24,0.4899
2007-04-25,2.9252000000000002
2007-04-26,-0.2368
2007-04-27,1.2925
2007-04-30,-3.9063
2007-05-01,0.0271
2007-05-02,-1.9236
2007-05-03,-0.1105
2007-05-04,0.7743
2007-05-07,2.4149
2007-05-08,-0.2947
2007-05-09,-0.8869
2007-05-10,-3.1725
2007-05-11,0.9521
2007-05-14,0.8599
2007-05-15,-1.9802
2007-05-16,0.0
2007-05-17,1.5713
2007-05-18,2.9558
2007-05-21,1.8782
2007-05-22,0.1317
2007-05-23,-1.2099
2007-05-24,-2.1565
2007-05-25,1.6327
2007-05-29,-0.4284
2007-05-30,2.8502
2007-05-31,-1.2026
2007-06-01,-1.1908
2007-06-04,0.241
2007-06-05,-0.0534
2007-06-06,-0.5079
2007-06-07,-2.2837
2007-06-08,0.055
2007-06-11,-0.1924
2007-06-12,0.0
2007-06-13,1.4593
2007-06-14,0.8141
2007-06-15,2.0996
2007-06-18,1.3973
2007-06-19,0.884
2007-06-20,-1.2629000000000001
2007-06-21,1.2268
2007-06-22,-1.1862
2007-06-25,-1.5918999999999999
2007-06-26,-1.7502
2007-06-27,3.1309
2007-06-28,-3.1667
2007-06-29,-0.4595
2007-07-02,-1.3576
2007-07-03,5.6978
2007-07-05,0.3646
2007-07-06,-0.6227
2007-07-09,-0.9399
2007-07-10,-1.7659
2007-07-11,0.3488
2007-07-12,0.1337
2007-07-13,0.8011
2007-07-16,-1.4834
2007-07-17,0.1613
2007-07-18,0.7248
2007-07-19,0.5064
2007-07-20,-2.4397
2007-07-23,-2.9356
2007-07-24,-5.2366
2007-07-25,-0.9456
2007-07-26,-1.4916
2007-07-27,0.212
2007-07-30,2.5385
2007-07-31,1.1494
2007-08-01,1.6317
2007-08-02,0.086
2007-08-03,-2.9791
2007-08-06,-0.5905
2007-08-07,4.3659
2007-08-08,8.3381
2007-08-09,1.576
2007-08-10,-1.2413
2007-08-13,-4.0325
2007-08-14,-2.6193999999999997
2007-08-15,-0.3082
2007-08-16,1.0399
2007-08-17,7.427
2007-08-20,-3.392
2007-08-21,-2.1174
2007-08-22,-1.862
2007-08-23,-0.6975
2007-08-24,0.3091
2007-08-27,-2.2129
2007-08-28,-2.8359
2007-08-29,2.4175
2007-08-30,1.468
2007-08-31,-0.0284
2007-09-04,2.7241999999999997
2007-09-05,0.8011
2007-09-06,0.4385
2007-09-07,-0.9823
2007-09-10,-1.0471
2007-09-11,1.5873
2007-09-12,1.9189
2007-09-13,-0.5648
2007-09-14,2.0828
2007-09-17,0.3975
2007-09-18,3.0087
2007-09-19,0.948
2007-09-20,-1.2183
2007-09-21,0.5139
2007-09-24,-0.3067
2007-09-25,0.4872
2007-09-26,0.4083
2007-09-27,1.3977
2007-09-28,-1.2281
2007-10-01,1.8269
2007-10-02,5.0087
2007-10-03,0.7831
2007-10-04,1.7894999999999999
2007-10-05,3.4004
2007-10-08,-5.2349
2007-10-09,0.8026
2007-10-10,0.4684
2007-10-11,1.2587
2007-10-12,0.6215
2007-10-15,1.8531
2007-10-16,-0.5615
2007-10-17,0.1129
2007-10-18,3.0009
2007-10-19,-4.9069
2007-10-22,-0.6911
2007-10-23,-2.0413
2007-10-24,-0.7814
2007-10-25,2.7446
2007-10-26,4.6690000000000005
2007-10-29,2.4412
2007-10-30,-2.9246
2007-10-31,4.441
2007-11-01,-5.3846
2007-11-02,0.271
2007-11-05,1.4414
2007-11-06,1.9982
2007-11-07,-8.424
2007-11-08,1.0221
2007-11-09,-1.0588
2007-11-12,-5.7075
2007-11-13,3.4552
2007-11-14,1.3896
2007-11-15,-3.4143
2007-11-16,4.5805
2007-11-19,-2.2376
2007-11-20,-2.094
2007-11-21,-0.572
2007-11-23,3.0515
2007-11-26,-2.8883
2007-11-27,-3.2492
2007-11-28,1.395
2007-11-29,-0.3567
2007-11-30,-1.304
2007-12-03,0.1554
2007-12-04,-0.5432
2007-12-05,4.8635
2007-12-06,5.9276
2007-12-07,-0.1639
2007-12-10,-0.1407
2007-12-11,-2.6773
2007-12-12,0.6274
2007-12-13,-0.7194
2007-12-14,-1.401
2007-12-17,-2.6458
2007-12-18,4.454
2007-12-19,0.7468
2007-12-20,2.8933999999999997
2007-12-21,2.7655
2007-12-24,0.5654
2007-12-26,-1.3492
2007-12-27,-2.553
2007-12-28,3.1813
2007-12-31,-5.0782
2008-01-02,3.3198
2008-01-03,1.1327
2008-01-04,0.32
2008-01-07,-1.3443
2008-01-08,-4.157
2008-01-09,2.7711
2008-01-10,0.6096
2008-01-11,1.0254
2008-01-14,1.5455999999999999
2008-01-15,-4.8841
2008-01-16,-0.406
2008-01-17,-0.3118
2008-01-18,-2.9589
2008-01-22,-3.8670999999999998
2008-01-23,-1.1862
2008-01-24,1.2004
2008-01-25,1.2378
2008-01-28,5.7565
2008-01-29,0.289
2008-01-30,-0.3842
2008-01-31,0.5063
2008-02-01,1.7029999999999998
2008-02-04,1.4151
2008-02-05,-2.0465
2008-02-06,-1.6857
2008-02-07,-0.0241
2008-02-08,3.4541
2008-02-11,4.8331
2008-02-12,0.9354
2008-02-13,2.8244
2008-02-14,0.6438
2008-02-15,-2.2601
2008-02-19,1.5489000000000002
2008-02-20,4.3394
2008-02-21,-3.4177
2008-02-22,0.5969
2008-02-25,5.9335
2008-02-26,1.5203
2008-02-27,-7.0345
2008-02-28,0.106
2008-02-29,-1.8843999999999999
2008-03-03,1.0142
2008-03-04,-5.533
2008-03-05,4.8394
2008-03-06,-1.6609
2008-03-07,-1.2283
2008-03-10,-3.531
2008-03-11,3.6142
2008-03-12,-1.2664
2008-03-13,2.0477
2008-03-14,-2.4256
2008-03-17,-2.1469
2008-03-18,3.8106
2008-03-19,-3.1146
2008-03-20,1.1481
2008-03-24,0.8854
2008-03-25,1.8902
2008-03-26,3.8207
2008-03-27,-0.8296
2008-03-28,-0.0858
2008-03-31,1.4384000000000001
2008-04-01,0.5291
2008-04-02,2.9263
2008-04-03,0.3068
2008-04-04,0.9788
2008-04-07,0.8885
2008-04-08,0.3803
2008-04-09,1.7149
2008-04-10,-1.2154
2008-04-11,-2.1234
2008-04-14,2.6561
2008-04-15,-0.6518
2008-04-16,5.0497
2008-04-17,-0.6624
2008-04-18,3.1435
2008-04-21,0.4987
2008-04-22,-1.3599999999999999
2008-04-23,-0.1304
2008-04-24,-2.1082
2008-04-25,0.7814
2008-04-28,1.1724999999999999
2008-04-29,-4.7664
2008-04-30,0.9421
2008-05-01,-2.3916
2008-05-02,-1.8923999999999999
2008-05-05,3.0863
2008-05-06,11.2468
2008-05-07,-1.1508
2008-05-08,1.9703
2008-05-09,-0.5621
2008-05-12,1.2719
2008-05-13,1.2732999999999999
2008-05-14,-0.5167
2008-05-15,-1.3331
2008-05-16,1.509
2008-05-19,0.7779
2008-05-20,0.2058
2008-05-21,-1.455
2008-05-22,-3.0571
2008-05-23,-3.4939999999999998
2008-05-27,0.3528
2008-05-28,1.8686
2008-05-29,-3.9048
2008-05-30,1.7388
2008-06-02,2.5265
2008-06-03,0.8697
2008-06-04,-2.5328
2008-06-05,5.1419
2008-06-06,-2.156
2008-06-09,3.4217
2008-06-10,-2.5983
2008-06-11,-0.1067
2008-06-12,-1.8336999999999999
2008-06-13,-1.7229
2008-06-16,0.8489
2008-06-17,4.2635
2008-06-18,1.053
2008-06-19,-3.6818
2008-06-20,-0.018
2008-06-23,4.4184
2008-06-24,0.0173
2008-06-25,0.0
2008-06-26,-1.5369000000000002
2008-06-27,3.49
2008-06-30,0.6779
2008-07-01,1.4812
2008-07-02,-6.9
2008-07-03,-4.4718
2008-07-07,-3.9537
2008-07-08,-1.1262
2008-07-09,-4.183
2008-07-10,2.9924
2008-07-11,-1.0547
2008-07-14,3.5599
2008-07-15,-5.5545
2008-07-16,-0.5141
2008-07-17,-5.3741
2008-07-18,-1.0703
2008-07-21,3.1353
2008-07-22,-8.1567
2008-07-23,-5.1282
2008-07-24,1.6707999999999998
2008-07-25,1.3533
2008-07-28,0.31
2008-07-29,-4.231
2008-07-30,6.627
2008-07-31,-4.2365
2008-08-01,0.6806
2008-08-04,-5.8667
2008-08-05,-1.5131999999999999
2008-08-06,3.151
2008-08-07,-2.3984
2008-08-08,-1.7848000000000002
2008-08-11,-0.2897
2008-08-12,-0.0528
2008-08-13,5.3647
2008-08-14,-4.0381
2008-08-15,-1.4898
2008-08-18,-0.1327
2008-08-19,3.5866
2008-08-20,2.4622
2008-08-21,2.9036
2008-08-22,-3.1622
2008-08-25,0.5275
2008-08-26,3.0735
2008-08-27,0.5818
2008-08-28,-3.0369
2008-08-29,-2.1129
2008-09-02,-9.4464
2008-09-03,-2.3836
2008-09-04,0.5745
2008-09-05,-1.3996
2008-09-08,-2.9548
2008-09-09,-7.8806
2008-09-10,7.5826
2008-09-11,-0.7831
2008-09-12,5.4341
2008-09-15,-9.8474
2008-09-16,3.0981
2008-09-17,-2.943
2008-09-18,6.8624
2008-09-19,11.2007
2008-09-22,-3.1963
2008-09-23,-0.2497
2008-09-24,-2.114
2008-09-25,2.8701
2008-09-26,-0.9945
2008-09-29,-14.1462
2008-09-30,4.3549
2008-10-01,-3.6437
2008-10-02,-11.5061
2008-10-03,-3.2505
2008-10-06,-9.2865
2008-10-07,-12.3179
2008-10-08,1.7086000000000001
2008-10-09,-16.8455
2008-10-10,-2.8058
2008-10-13,21.709
2008-10-14,-0.3795
2008-10-15,-20.8571
2008-10-16,5.2948
2008-10-17,3.8286
2008-10-20,7.3198
2008-10-21,3.3333
2008-10-22,-9.8263
2008-10-23,0.4403
2008-10-24,-3.4521
2008-10-27,-8.7968
2008-10-28,8.276299999999999
2008-10-29,6.8966
2008-10-30,7.8495
2008-10-31,1.6949
2008-11-03,-4.1176
2008-11-04,7.1063
2008-11-05,5.5847
2008-11-06,-7.1881
2008-11-07,3.3609
2008-11-10,0.0471
2008-11-11,-4.0509
2008-11-12,-9.9165
2008-11-13,10.1907
2008-11-14,0.544
2008-11-17,4.0334
2008-11-18,1.3712
2008-11-19,-10.1679
2008-11-20,-16.7186
2008-11-21,14.5262
2008-11-24,11.6494
2008-11-25,-2.2428
2008-11-26,12.6683
2008-11-28,-0.9739
2008-12-01,-15.1095
2008-12-02,4.3707
2008-12-03,-1.5135999999999998
2008-12-04,-10.9119
2008-12-05,-1.6676
2008-12-08,8.8889
2008-12-09,1.8797000000000001
2008-12-10,12.229800000000001
2008-12-11,-1.6909
2008-12-12,0.7645
2008-12-15,-2.3708
2008-12-16,6.7994
2008-12-17,-0.1364
2008-12-18,-8.6066
2008-12-19,1.4948000000000001
2008-12-22,-7.6583
2008-12-23,0.1595
2008-12-24,-1.1146
2008-12-26,2.9522
2008-12-29,3.806
2008-12-30,4.1185
2008-12-31,1.9296
2009-01-02,13.1566
2009-01-05,1.1292
2009-01-06,0.7031
2009-01-07,-2.7926
2009-01-08,-0.7182
2009-01-09,-3.9574
2009-01-12,-3.9433
2009-01-13,2.3524
2009-01-14,-3.7855
2009-01-15,0.3279
2009-01-16,-4.6685
2009-01-20,-7.0029
2009-01-21,9.2154
2009-01-22,-4.8216
2009-01-23,9.6758
2009-01-26,3.1409
2009-01-27,-1.0748
2009-01-28,4.21
2009-01-29,-2.9974
2009-01-30,-0.9852
2009-02-02,-1.4021
2009-02-03,1.4679
2009-02-04,1.1754
2009-02-05,2.1448
2009-02-06,4.8994
2009-02-09,2.1685
2009-02-10,-4.2857
2009-02-11,-4.2644
2009-02-12,0.5345
2009-02-13,2.2596
2009-02-17,-8.3189
2009-02-18,-4.2533
2009-02-19,0.2468
2009-02-20,-5.4653
2009-02-23,-5.6771
2009-02-24,8.1171
2009-02-25,0.0
2009-02-26,1.7875
2009-02-27,-2.9604
2009-03-02,-9.4623
2009-03-03,2.3415
2009-03-04,6.7522
2009-03-05,-6.2206
2009-03-06,-1.1148
2009-03-09,-1.9165999999999999
2009-03-10,6.2644
2009-03-11,-1.0276
2009-03-12,6.3934
2009-03-13,-1.7463
2009-03-16,0.3136
2009-03-17,4.5857
2009-03-18,4.1355
2009-03-19,7.3684
2009-03-20,-2.9857
2009-03-23,13.3211
2009-03-24,-5.9181
2009-03-25,2.7143
2009-03-26,0.6292
2009-03-27,-4.6686
2009-03-30,-3.8478
2009-03-31,1.1369
2009-04-01,3.1924
2009-04-02,7.756
2009-04-03,3.4371
2009-04-06,-2.6974
2009-04-07,-4.2587
2009-04-08,3.7768
2009-04-09,3.4776
2009-04-13,0.0391
2009-04-14,-1.8359
2009-04-15,-2.1488
2009-04-16,-2.0333
2009-04-17,2.7397
2009-04-20,-7.1111
2009-04-21,3.5233
2009-04-22,-1.3025
2009-04-23,2.8948
2009-04-24,4.3856
2009-04-27,-1.8629
2009-04-28,2.6252
2009-04-29,5.7064
2009-04-30,-3.2762000000000002
2009-05-01,6.1201
