ticker,MRVT US Equity
2000-05-22,-2.439
2000-05-23,0.0
2000-05-24,-4.0
2000-05-25,-5.7292
2000-05-26,1.6575
2000-05-30,10.8696
2000-05-31,-2.451
2000-06-01,0.5025
2000-06-02,10.0
2000-06-05,14.5455
2000-06-06,8.7302
2000-06-07,0.7299
2000-06-08,4.7101
2000-06-09,0.346
2000-06-12,2.069
2000-06-13,0.6757
2000-06-14,-4.0268
2000-06-15,-0.6993
2000-06-16,-0.7042
2000-06-19,3.1915
2000-06-20,0.6873
2000-06-21,1.0239
2000-06-22,-6.7568
2000-06-23,13.0435
2000-06-26,6.7308
2000-06-27,3.6036
2000-06-28,6.3768
2000-06-29,-3.8147
2000-06-30,1.1331
2000-07-03,1.1204
2000-07-05,-1.385
2000-07-06,-0.2809
2000-07-07,1.9718
2000-07-10,-0.5525
2000-07-11,-1.9444
2000-07-12,11.0482
2000-07-13,0.7653
2000-07-14,-2.2785
2000-07-17,3.1088
2000-07-18,2.0101
2000-07-19,-1.4778
2000-07-20,1.0
2000-07-21,-2.9703
2000-07-24,0.0
2000-07-25,-1.5306
2000-07-26,-0.7772
2000-07-27,-5.2219
2000-07-28,-6.3361
2000-07-31,-20.0
2000-08-01,11.0294
2000-08-02,13.245
2000-08-03,6.7251
2000-08-04,-8.7671
2000-08-07,6.3063
2000-08-08,-0.8475
2000-08-09,-1.1396
2000-08-10,-8.3573
2000-08-11,6.9182
2000-08-14,-1.1764999999999999
2000-08-15,-2.0833
2000-08-16,-2.4316
2000-08-17,6.8536
2000-08-18,-4.9563
2000-08-21,-1.4571
2000-08-22,3.3463
2000-08-23,7.9818999999999996
2000-08-24,1.8131
2000-08-25,1.9178
2000-08-28,0.5376
2000-08-29,0.5348
2000-08-30,-2.1277
2000-08-31,8.9674
2000-09-01,-2.9925
2000-09-05,-6.4267
2000-09-06,-3.8462
2000-09-07,4.5714
2000-09-08,1.6393
2000-09-11,-1.3441
2000-09-12,0.2725
2000-09-13,2.7174
2000-09-14,-5.8201
2000-09-15,-2.2472
2000-09-18,-6.8966
2000-09-19,9.5679
2000-09-20,0.2817
2000-09-21,-2.809
2000-09-22,-0.578
2000-09-25,-0.5814
2000-09-26,-4.0936
2000-09-27,-6.7073
2000-09-28,12.0915
2000-09-29,1.4577
2000-10-02,-2.0115
2000-10-03,-5.5718
2000-10-04,-3.7267
2000-10-05,10.9677
2000-10-06,-12.5
2000-10-09,-1.9933999999999998
2000-10-10,-5.0847
2000-10-11,-0.3571
2000-10-12,-2.8674
2000-10-13,4.059
2000-10-16,2.1277
2000-10-17,-0.3472
2000-10-18,-1.0453
2000-10-19,-7.0423
2000-10-20,-5.303
2000-10-23,-4.0
2000-10-24,0.0
2000-10-25,-5.0
2000-10-26,-0.8772
2000-10-27,-0.885
2000-10-30,-4.4643
2000-10-31,13.0841
2000-11-01,-9.0909
2000-11-02,0.9091
2000-11-03,6.7568
2000-11-06,8.0169
2000-11-07,-1.5625
2000-11-08,-3.1746
2000-11-09,-3.2787
2000-11-10,-5.0847
2000-11-13,-7.1429
2000-11-14,3.3654
2000-11-15,9.7674
2000-11-16,5.0847
2000-11-17,1.6129
2000-11-20,-4.3651
2000-11-21,5.8091
2000-11-22,0.3922
2000-11-24,5.4688
2000-11-27,0.7407
2000-11-28,0.0
2000-11-29,-2.2059
2000-11-30,3.3835
2000-12-01,4.3636
2000-12-04,-8.3624
2000-12-05,6.0837
2000-12-06,-3.9427
2000-12-07,1.4925
2000-12-08,5.5147
2000-12-11,1.0453
2000-12-12,-6.2069
2000-12-13,-2.9412000000000003
2000-12-14,-9.8485
2000-12-15,-10.9244
2000-12-18,-1.4151
2000-12-19,-18.1818
2000-12-20,0.0
2000-12-21,-1.7544
2000-12-22,16.6667
2000-12-26,-9.6939
2000-12-27,1.1299
2000-12-28,-5.0279
2000-12-29,-12.6471
2001-01-02,-16.4983
2001-01-03,-10.0806
2001-01-04,4.9327
2001-01-05,-11.1111
2001-01-08,-4.8077
2001-01-09,10.101
2001-01-10,1.8349
2001-01-11,17.1171
2001-01-12,7.6923
2001-01-16,5.0
2001-01-17,-8.1633
2001-01-18,-2.2222
2001-01-19,1.8939
2001-01-22,7.8067
2001-01-23,-4.8276
2001-01-24,-0.7246
2001-01-25,-1.4599
2001-01-26,-0.7407
2001-01-29,1.4925
2001-01-30,-1.4706000000000001
2001-01-31,-0.3731
2001-02-01,-1.1236
2001-02-02,-9.8485
2001-02-05,-4.2017
2001-02-06,6.1404
2001-02-07,7.0248
2001-02-08,12.7413
2001-02-09,-7.5342
2001-02-12,2.963
2001-02-13,-3.5971
2001-02-14,2.9851
2001-02-15,2.1739
2001-02-16,-6.383
2001-02-20,3.0303
2001-02-21,-2.9412000000000003
2001-02-22,-1.8939
2001-02-23,-3.8609999999999998
2001-02-26,5.2209
2001-02-27,2.4809
2001-02-28,7.2626
2001-03-01,-7.9861
2001-03-02,7.1698
2001-03-05,-6.338
2001-03-06,1.5038
2001-03-07,-2.963
2001-03-08,3.8167999999999997
2001-03-09,-1.4706000000000001
2001-03-12,-4.4776
2001-03-13,-4.6875
2001-03-14,1.6393
2001-03-15,-1.6129
2001-03-16,0.0
2001-03-19,9.8361
2001-03-20,-2.2388
2001-03-21,-8.0153
2001-03-22,1.2448
2001-03-23,5.3279
2001-03-26,-3.5019
2001-03-27,8.0645
2001-03-28,-2.2388
2001-03-29,-5.3435
2001-03-30,3.2258
2001-04-02,-9.375
2001-04-03,-4.3103
2001-04-04,-13.5135
2001-04-05,20.8333
2001-04-06,-4.3103
2001-04-09,4.6486
2001-04-10,-0.1377
2001-04-11,-3.4483
2001-04-12,7.1429
2001-04-16,2.1333
2001-04-17,2.6109999999999998
2001-04-18,3.5623
2001-04-19,-0.4914
2001-04-20,-1.2346
2001-04-23,-12.0
2001-04-24,5.1136
2001-04-25,5.4054
2001-04-26,-6.0256
2001-04-27,-5.8663
2001-04-30,8.6957
2001-05-01,6.6667
2001-05-02,12.25
2001-05-03,-3.118
2001-05-04,-2.4138
2001-05-07,4.4759
2001-05-08,-1.6911
2001-05-09,-5.9633
2001-05-10,-1.0976
2001-05-11,2.2195
2001-05-14,-4.7045
2001-05-15,6.8354
2001-05-16,6.6350999999999996
2001-05-17,18.8889
2001-05-18,0.1869
2001-05-21,-7.6493
2001-05-22,4.1414
2001-05-23,-0.9699
2001-05-24,0.7835
2001-05-25,1.069
2001-05-29,2.9808
2001-05-30,14.2857
2001-05-31,-4.4118
2001-06-01,-8.7179
2001-06-04,2.9962999999999997
2001-06-05,1.6364
2001-06-06,11.0912
2001-06-07,-7.7295
2001-06-08,2.9668
2001-06-11,-5.2542
2001-06-12,0.0
2001-06-13,1.9678
2001-06-14,-0.8772
2001-06-15,-3.0973
2001-06-18,0.0
2001-06-19,2.0091
2001-06-20,4.1182
2001-06-21,-3.0095
2001-06-22,-0.3546
2001-06-25,-1.2456
2001-06-26,1.4414
2001-06-27,-1.421
2001-06-28,0.8108
2001-06-29,1.8767
2001-07-02,3.7719
2001-07-03,-2.3669000000000002
2001-07-05,-2.1645
2001-07-06,-2.6549
2001-07-09,-1.0
2001-07-10,0.0918
2001-07-11,-5.9633
2001-07-12,-2.0488
2001-07-13,3.4861
2001-07-16,-3.7536
2001-07-17,-5.4
2001-07-18,-2.0085
2001-07-19,0.3236
2001-07-20,-1.0753
2001-07-23,-0.5435
2001-07-24,-8.1967
2001-07-25,-2.2619
2001-07-26,0.7308
2001-07-27,-0.1209
2001-07-30,1.6949
2001-07-31,6.9048
2001-08-01,3.3407999999999998
2001-08-02,-1.9397
2001-08-03,5.4945
2001-08-06,-5.0
2001-08-07,-3.8377
2001-08-08,-1.9384000000000001
2001-08-09,-2.3256
2001-08-10,3.5714
2001-08-13,-5.1724
2001-08-14,-1.697
2001-08-15,-3.8224
2001-08-16,10.8974
2001-08-17,-1.7341
2001-08-20,2.9412000000000003
2001-08-21,-6.2857
2001-08-22,6.4634
2001-08-23,-4.9254999999999995
2001-08-24,-0.1205
2001-08-27,-1.4475
2001-08-28,-3.7944
2001-08-29,-2.6718
2001-08-30,-11.1111
2001-08-31,3.9706
2001-09-04,-9.4767
2001-09-05,7.9688
2001-09-06,0.0
2001-09-07,1.3025
2001-09-10,0.0
2001-09-17,-6.4286
2001-09-18,-0.6107
2001-09-19,-6.6052
2001-09-20,1.4803
2001-09-21,8.752
2001-09-24,-3.1297
2001-09-25,5.3846
2001-09-26,-2.3358
2001-09-27,3.1390000000000002
2001-09-28,10.8696
2001-10-01,-1.9607999999999999
2001-10-02,-1.3333
2001-10-03,1.3514
2001-10-04,-13.3333
2001-10-05,15.6923
2001-10-08,-0.9309
2001-10-09,2.953
2001-10-10,-0.2608
2001-10-11,0.6536
2001-10-12,-1.2987
2001-10-15,3.9474
2001-10-16,-2.1519
2001-10-17,-0.3881
2001-10-18,3.8961
2001-10-19,4.5
2001-10-22,2.8708
2001-10-23,-0.5814
2001-10-24,-0.5848
2001-10-25,0.5882
2001-10-26,-1.4035
2001-10-29,-0.949
2001-10-30,-2.3952
2001-10-31,0.6135
2001-11-01,0.0
2001-11-02,0.0
2001-11-05,-0.6098
2001-11-06,1.8405
2001-11-07,4.2169
2001-11-08,-2.1965
2001-11-09,1.8913
2001-11-12,-0.348
2001-11-13,3.1432
2001-11-14,-2.9345
2001-11-15,-3.4884
2001-11-16,1.8072
2001-11-19,0.4734
2001-11-20,3.0624
2001-11-21,-5.4857
2001-11-23,0.0
2001-11-26,2.2975
2001-11-27,1.8913
2001-11-28,-0.232
2001-11-29,-1.1628
2001-11-30,-1.5293999999999999
2001-12-03,2.7479
2001-12-04,2.3256
2001-12-05,-0.5682
2001-12-06,-1.3714
2001-12-07,-0.6952
2001-12-10,13.6523
2001-12-11,15.6057
2001-12-12,-9.8579
2001-12-13,-2.6601
2001-12-14,7.8947
2001-12-17,-6.1914
2001-12-18,0.0
2001-12-19,-0.1
2001-12-20,-3.3033
2001-12-21,-0.3106
2001-12-24,1.4538
2001-12-26,0.9212
2001-12-27,-0.7099
2001-12-28,2.7579000000000002
2001-12-31,-4.4732
2002-01-02,-3.7461
2002-01-03,-1.7297
2002-01-04,1.2101
2002-01-07,0.5435
2002-01-08,-2.1622
2002-01-09,-2.2099
2002-01-10,3.6158
2002-01-11,6.325
2002-01-14,-74.9744
2002-01-15,-12.2951
2002-01-16,-7.9439
2002-01-17,6.0914
2002-01-18,-6.2201
2002-01-22,-17.8571
2002-01-23,-22.3602
2002-01-24,4.0
2002-01-25,16.9231
2002-01-28,5.2632
2002-01-29,-11.25
2002-01-30,-1.4085
2002-01-31,-7.8571
2002-02-01,-6.9767
2002-02-04,-6.6667
2002-02-05,-13.392900000000001
2002-02-06,13.4021
2002-02-07,-6.3636
2002-02-08,0.0
2002-02-11,6.7961
2002-02-12,-3.6364
2002-02-13,-5.6604
2002-02-14,-2.0
2002-02-15,-5.102
2002-02-19,-10.7527
2002-02-20,8.4337
2002-02-21,5.5556
2002-02-22,-4.2105
2002-02-25,1.0989
2002-02-26,1.087
2002-02-27,-3.2056
2002-02-28,-4.4643
2002-03-01,3.4884
2002-03-04,-10.1124
2002-03-05,55.0
2002-03-06,-3.2258
2002-03-07,-10.8333
2002-03-08,10.2804
2002-03-11,-3.3898
2002-03-12,0.0
2002-03-13,-3.5088
2002-03-14,0.0
2002-03-15,4.5455
2002-03-18,-6.0
2002-03-19,-7.4931
2002-03-20,-1.0
2002-03-21,10.101
2002-03-22,4.5872
2002-03-25,-3.5088
2002-03-26,1.8182
2002-03-27,-5.3571
2002-03-28,1.8868
2002-04-01,-5.5556
2002-04-02,2.9412000000000003
2002-04-03,-3.8095
2002-04-04,59.4059
2002-04-05,-16.1491
2002-04-08,-6.6667
2002-04-09,-10.3175
2002-04-10,-0.885
2002-04-11,4.4643
2002-04-12,-0.8547
2002-04-15,0.0
2002-04-16,-3.4483
2002-04-17,-3.5714
2002-04-18,0.9259
2002-04-19,-2.7523
2002-04-22,1.8868
2002-04-23,-2.7778
2002-04-24,-4.7619
2002-04-25,-8.0
2002-04-26,4.3478
2002-04-29,0.0
2002-04-30,-4.1667
2002-05-01,-14.1304
2002-05-02,3.7975
2002-05-03,-9.7561
2002-05-06,-4.0541
2002-05-07,-1.4085
2002-05-08,2.8571
2002-05-09,6.9444
2002-05-10,0.0
2002-05-13,10.3896
2002-05-14,8.2353
2002-05-15,-3.2609
2002-05-16,0.0
2002-05-17,-12.3596
2002-05-20,2.5641
2002-05-21,-5.0
2002-05-22,2.6316
2002-05-23,6.4103
2002-05-24,-3.6145
2002-05-28,2.5
2002-05-29,7.3171
2002-05-30,5.6818
2002-05-31,7.5269
2002-06-03,-4.0
2002-06-04,-1.0417
2002-06-05,7.3684
2002-06-06,4.902
2002-06-07,2.8037
2002-06-10,38.1818
2002-06-11,-19.7368
2002-06-12,-20.5738
2002-06-13,-8.1527
2002-06-14,11.236
2002-06-17,-4.0404
2002-06-18,-3.1579
2002-06-19,-4.3478
2002-06-20,-4.5455
2002-06-21,-2.3810000000000002
2002-06-24,-1.2195
2002-06-25,-3.7037
2002-06-26,-3.8462
2002-06-27,4.0
2002-06-28,-32.0513
2002-07-01,5.6604
2002-07-02,-1.7856999999999998
2002-07-03,0.0
2002-07-05,-5.4545
2002-07-08,5.7692
2002-07-09,9.0909
2002-07-10,-10.0
2002-07-11,-1.8519
2002-07-12,-33.9623
2002-07-15,20.0
2002-07-16,-9.5238
2002-07-17,15.7895
2002-07-18,6.8182
2002-07-19,-25.5319
2002-07-22,8.5714
2002-07-23,-21.0526
2002-07-24,-13.3333
2002-07-25,23.0769
2002-07-26,0.0
2002-07-29,28.125
2002-07-30,7.3171
2002-07-31,2.2727
2002-08-01,13.3333
2002-08-02,-11.7647
2002-08-05,-11.1111
2002-08-06,12.5
2002-08-07,-8.8889
2002-08-08,-2.439
2002-08-09,0.0
2002-08-12,0.0
2002-08-13,-10.0
2002-08-14,0.0
2002-08-15,13.8889
2002-08-16,-14.6341
2002-08-19,20.0
2002-08-20,-4.7619
2002-08-21,0.0
2002-08-22,2.5
2002-08-23,23.1707
2002-08-26,-4.9505
2002-08-27,14.5833
2002-08-28,-3.6364
2002-08-29,3.7736
2002-08-30,-5.4545
2002-09-03,21.1538
2002-09-04,-1.5873
2002-09-05,9.6774
2002-09-06,-2.9412000000000003
2002-09-09,-6.0606
2002-09-10,-16.129
2002-09-11,-1.9231
2002-09-12,1.7647
2002-09-13,5.973
2002-09-16,5.2727
2002-09-17,-11.9171
2002-09-18,13.7255
2002-09-19,1.7241
2002-09-20,5.0847
2002-09-23,-4.8387
2002-09-24,10.1695
2002-09-25,10.7692
2002-09-26,5.5556
2002-09-27,18.4211
2002-09-30,-5.5556
2002-10-01,0.0
2002-10-02,0.0
2002-10-03,-17.647100000000002
2002-10-04,11.4286
2002-10-07,-12.8205
2002-10-08,-4.4118
2002-10-09,-13.8462
2002-10-10,-7.1429
2002-10-11,-1.9231
2002-10-14,1.9607999999999999
2002-10-15,5.7692
2002-10-16,-10.9091
2002-10-17,-10.2041
2002-10-18,4.5455
2002-10-21,-10.8696
2002-10-22,4.878
2002-10-23,-4.6512
2002-10-24,2.439
2002-10-25,7.1429
2002-10-28,-2.2222
2002-10-29,4.5455
2002-10-30,8.6957
2002-10-31,0.0
2002-11-01,8.0
2002-11-04,0.0
2002-11-05,-1.8519
2002-11-06,7.5472
2002-11-07,-12.2807
2002-11-08,6.0
2002-11-11,-13.2075
2002-11-12,-2.1739
2002-11-13,13.3333
2002-11-14,-7.8431
2002-11-15,6.383
2002-11-18,-10.0
2002-11-19,13.3333
2002-11-20,0.0
2002-11-21,-7.8431
2002-11-22,12.766
2002-11-25,3.7736
2002-11-26,-7.2727
2002-11-27,5.8824
2002-11-29,-11.1111
2002-12-02,16.6667
2002-12-03,-3.5714
2002-12-04,7.4074
2002-12-05,39.6552
2002-12-06,3.7037
2002-12-09,-3.5714
2002-12-10,-2.4691
2002-12-11,0.0
2002-12-12,3.7975
2002-12-13,-7.3171
2002-12-16,-7.8947
2002-12-17,0.0
2002-12-18,7.1429
2002-12-19,18.6667
2002-12-20,4.4944
2002-12-23,0.0
2002-12-24,2.1505
2002-12-26,2.1053
2002-12-27,1.0309
2002-12-30,-8.1633
2002-12-31,1.1111
2003-01-02,-8.7912
2003-01-03,-3.6145
2003-01-06,-7.5
2003-01-07,-2.7027
2003-01-08,4.1667
2003-01-09,-5.3333
2003-01-10,5.6338
2003-01-13,2.6667
2003-01-14,-1.2987
2003-01-15,5.2632
2003-01-16,15.0
2003-01-17,4.6196
2003-01-21,-9.6104
2003-01-22,-8.046
2003-01-23,3.75
2003-01-24,0.0
2003-01-27,1.2048
2003-01-28,7.1429
2003-01-29,11.1111
2003-01-30,22.0
2003-01-31,0.8197
2003-02-03,-3.252
2003-02-04,-3.3613
2003-02-05,-2.6087
2003-02-06,14.2857
2003-02-07,9.375
2003-02-10,12.1429
2003-02-11,-10.1911
2003-02-12,-9.2199
2003-02-13,-2.3438
2003-02-14,6.4
2003-02-18,-2.2556
2003-02-19,-3.8462
2003-02-20,0.0
2003-02-21,-4.0
2003-02-24,-4.1667
2003-02-25,3.4783
2003-02-26,10.9244
2003-02-27,-3.7879
2003-02-28,-1.5748
2003-03-03,1.6
2003-03-04,2.3622
2003-03-05,0.7692
2003-03-06,-3.8167999999999997
2003-03-07,0.0
2003-03-10,-7.1429
2003-03-11,-0.8547
2003-03-12,-5.1724
2003-03-13,11.818200000000001
2003-03-14,-4.878
2003-03-17,-5.9829
2003-03-18,7.2727
2003-03-19,2.5423999999999998
2003-03-21,-4.9587
2003-03-24,-3.4783
2003-03-25,-1.8018
2003-03-27,0.0
2003-03-28,2.7523
2003-03-31,0.8929
2003-04-01,-1.7699
2003-04-02,-0.9009
2003-04-03,-3.6364
2003-04-04,-0.9434
2003-04-07,-4.7619
2003-04-08,11.0
2003-04-09,-7.2072
2003-04-10,0.0
2003-04-11,-1.9417
2003-04-14,4.9505
2003-04-15,5.6604
2003-04-16,0.0
2003-04-17,0.0
2003-04-21,1.7856999999999998
2003-04-22,5.2632
2003-04-23,2.5
2003-04-24,-4.878
2003-04-25,-1.7094
2003-04-28,1.7391
2003-04-29,2.5641
2003-04-30,7.5
2003-05-01,-6.9767
2003-05-02,-4.1667
2003-05-05,4.3478
2003-05-06,-6.6667
2003-05-07,0.8929
2003-05-08,-9.7345
2003-05-09,6.8627
2003-05-12,6.422
2003-05-13,-0.8621
2003-05-14,-6.087
2003-05-15,0.0
2003-05-16,-6.4815
2003-05-19,8.9109
2003-05-20,0.0
2003-05-21,-1.8182
2003-05-22,-2.7778
2003-05-23,0.9524
2003-05-27,0.0
2003-05-28,-3.7736
2003-05-29,-2.9412000000000003
2003-05-30,3.0303
2003-06-02,-0.9804
2003-06-03,0.9901
2003-06-04,-4.902
2003-06-05,8.2474
2003-06-06,0.0
2003-06-09,2.8571
2003-06-10,-6.4815
2003-06-11,3.9604
2003-06-12,-3.8095
2003-06-13,-10.8911
2003-06-16,4.4444
2003-06-17,-2.1277
2003-06-18,8.6957
2003-06-19,0.0
2003-06-20,2.0
2003-06-23,-0.9804
2003-06-24,-2.9703
2003-06-25,4.0816
2003-06-26,3.9215999999999998
2003-06-27,1.8868
2003-06-30,3.7037
2003-07-01,-1.7856999999999998
2003-07-02,-2.7273
2003-07-03,0.9346
2003-07-07,0.0
2003-07-08,-3.7037
2003-07-09,2.8846
2003-07-10,4.6729
2003-07-11,-1.7856999999999998
2003-07-14,0.0
2003-07-15,-3.6364
2003-07-16,1.8868
2003-07-17,4.6296
2003-07-18,-7.0796
2003-07-21,-0.9524
2003-07-22,-3.8462
2003-07-23,-7.0
2003-07-24,-3.2258
2003-07-25,8.8889
2003-07-28,3.0612
2003-07-29,0.0
2003-07-30,1.9802
2003-07-31,-2.9126
2003-08-01,3.0
2003-08-04,-1.9417
2003-08-05,-2.9703
2003-08-06,0.0
2003-08-07,0.0
2003-08-08,-2.0408
2003-08-11,0.0
2003-08-12,-1.0417
2003-08-13,3.1579
2003-08-14,7.1429
2003-08-15,-3.8095
2003-08-18,4.9505
2003-08-19,0.9434
2003-08-20,-2.8037
2003-08-21,-0.9615
2003-08-22,-1.9417
2003-08-25,-4.9505
2003-08-26,5.2083
2003-08-27,-1.9802
2003-08-28,0.0
2003-08-29,14.1414
2003-09-02,12.3894
2003-09-03,-2.3622
2003-09-04,0.8065
2003-09-05,0.0
2003-09-08,0.0
2003-09-09,-1.6
2003-09-10,-2.439
2003-09-11,-1.6667
2003-09-12,0.0
2003-09-15,4.2373
2003-09-16,9.7561
2003-09-17,0.0
2003-09-18,0.0
2003-09-19,4.4444
2003-09-22,1.4184
2003-09-23,0.6993
2003-09-24,-0.6944
2003-09-25,0.6993
2003-09-26,-1.3889
2003-09-29,-1.4085
2003-09-30,-1.4285999999999999
2003-10-01,-7.2464
2003-10-02,-0.7813
2003-10-03,-1.5748
2003-10-06,-1.6
2003-10-07,-0.813
2003-10-08,0.0
2003-10-09,0.8197
2003-10-10,-4.065
2003-10-13,0.0
2003-10-14,3.3898
2003-10-15,-2.459
2003-10-16,-3.3613
2003-10-17,3.4783
2003-10-20,-5.042
2003-10-21,-2.6549
2003-10-22,1.8182
2003-10-23,-4.4643
2003-10-24,-0.9346
2003-10-27,-0.9434
2003-10-28,-1.9048
2003-10-29,31.068
2003-10-30,-11.1111
2003-10-31,0.0
2003-11-03,-10.0
2003-11-04,-0.9259
2003-11-05,0.0
2003-11-06,-1.8692
2003-11-07,0.0
2003-11-10,-2.8571
2003-11-11,3.9215999999999998
2003-11-12,-2.8302
2003-11-13,8.7379
2003-11-14,3.5714
2003-11-17,7.7586
2003-11-18,-6.4
2003-11-19,-3.4188
2003-11-20,1.7699
2003-11-21,0.0
2003-11-24,-8.6957
2003-11-25,3.8095
2003-11-26,4.5872
2003-11-28,-9.6491
2003-12-01,3.8834999999999997
2003-12-02,4.6729
2003-12-03,-2.6786
2003-12-04,-6.422
2003-12-05,7.8431
2003-12-08,0.0
2003-12-09,-7.2727
2003-12-10,-2.9412000000000003
2003-12-11,5.0505
2003-12-12,0.0
2003-12-15,-1.9231
2003-12-16,0.0
2003-12-17,0.0
2003-12-18,0.9804
2003-12-19,0.9709
2003-12-22,0.0
2003-12-23,0.9615
2003-12-24,3.8095
2003-12-26,4.5872
2003-12-29,7.0175
2003-12-30,-3.2787
2003-12-31,8.4746
2004-01-02,-3.125
2004-01-05,-4.0323
2004-01-06,2.521
2004-01-07,4.918
2004-01-08,1.5625
2004-01-09,11.538499999999999
2004-01-12,2.069
2004-01-13,0.0
2004-01-14,1.3514
2004-01-15,2.0
2004-01-16,6.5359
2004-01-20,16.5644
2004-01-21,16.8421
2004-01-22,21.6216
2004-01-23,-3.3333
2004-01-26,-6.1303
2004-01-27,-1.2245
2004-01-28,3.719
2004-01-29,5.5777
2004-01-30,5.6604
2004-02-02,0.3571
2004-02-03,-2.1352
2004-02-04,-1.4545
2004-02-05,-5.5351
2004-02-06,-0.3906
2004-02-09,2.3529
2004-02-10,6.1303
2004-02-11,13.7184
2004-02-12,7.9365
2004-02-13,4.4853
2004-02-17,5.5595
2004-02-18,-3.4667
2004-02-19,-1.9337
2004-02-20,-9.2958
2004-02-23,-6.2112
2004-02-24,-5.6291
2004-02-25,1.7544
2004-02-26,9.3103
2004-02-27,8.5174
2004-03-01,8.1395
2004-03-02,0.2688
2004-03-03,-2.4129
2004-03-04,0.8242
2004-03-05,-0.545
2004-03-08,0.8219
2004-03-09,-5.7065
2004-03-10,-7.781
2004-03-11,0.9375
2004-03-12,1.8576000000000001
2004-03-15,-1.2158
2004-03-16,3.0769
2004-03-17,2.9851
2004-03-18,1.7391
2004-03-19,2.5641
2004-03-22,-5.2778
2004-03-23,2.6393
2004-03-24,-0.2857
2004-03-25,-1.4327
2004-03-26,15.9884
2004-03-29,2.005
2004-03-30,-0.7371
2004-03-31,1.4851
2004-04-01,-9.7561
2004-04-02,-2.7027
2004-04-05,-1.3889
2004-04-06,-6.1972
2004-04-07,-0.6006
2004-04-08,-8.7613
2004-04-12,0.1387
2004-04-13,-9.0665
2004-04-14,1.8182
2004-04-15,15.7143
2004-04-16,-1.2346
2004-04-19,-1.5625
2004-04-20,0.6349
2004-04-21,-5.0473
2004-04-22,2.99
2004-04-23,0.3226
2004-04-26,3.537
2004-04-27,2.795
2004-04-28,-1.8127
2004-04-29,-3.0769
2004-04-30,1.5873
2004-05-03,-4.375
2004-05-04,0.0
2004-05-05,-2.6144
2004-05-06,1.6779
2004-05-07,-3.6304
2004-05-10,-5.4795
2004-05-11,-0.3623
2004-05-12,-5.4545
2004-05-13,-1.5385
2004-05-14,1.5625
2004-05-17,-1.1538
2004-05-18,-10.5058
2004-05-19,-13.913
2004-05-20,-4.0404
2004-05-21,6.3158
2004-05-24,3.9604
2004-05-25,19.0476
2004-05-26,20.0
2004-05-27,-1.6667
2004-05-28,-0.678
2004-06-01,-11.2628
2004-06-02,-17.3077
2004-06-03,-3.7209
2004-06-04,-8.2126
2004-06-07,7.8947
2004-06-08,-2.439
2004-06-09,-1.0
2004-06-10,-3.0303
2004-06-14,4.1667
2004-06-15,0.5
2004-06-16,-0.4975
