ticker,OSUR US Equity
2000-05-25,1.4706000000000001
2000-05-26,8.6957
2000-05-30,12.0
2000-05-31,-1.1905000000000001
2000-06-01,6.0241
2000-06-02,-2.2727
2000-06-05,0.5814
2000-06-06,3.4682
2000-06-07,1.6760000000000002
2000-06-08,3.8462
2000-06-09,1.0582
2000-06-12,-1.5707
2000-06-13,-1.0638
2000-06-14,2.1505
2000-06-15,5.2632
2000-06-16,-6.5
2000-06-19,3.2086
2000-06-20,4.6632
2000-06-21,8.9109
2000-06-22,-6.3636
2000-06-23,-2.9126
2000-06-26,5.0
2000-06-27,3.8095
2000-06-28,0.9174
2000-06-29,0.4545
2000-06-30,-0.4525
2000-07-03,-0.9091
2000-07-05,-0.9174
2000-07-06,7.4074
2000-07-07,4.3103
2000-07-10,-2.8926
2000-07-11,-2.5532
2000-07-12,-2.1834
2000-07-13,-3.5714
2000-07-14,0.0
2000-07-17,-4.6296
2000-07-18,8.2524
2000-07-19,-6.2780000000000005
2000-07-20,-0.4785
2000-07-21,0.9615
2000-07-24,-3.3333
2000-07-25,0.0
2000-07-26,-2.4631
2000-07-27,5.5556
2000-07-28,-4.3062000000000005
2000-07-31,0.5
2000-08-01,8.457699999999999
2000-08-02,-5.5046
2000-08-03,2.4272
2000-08-04,-1.4218
2000-08-07,0.0
2000-08-08,2.8846
2000-08-09,-5.6075
2000-08-10,-1.9802
2000-08-11,-1.0101
2000-08-14,-6.1224
2000-08-15,-4.3478
2000-08-16,1.7045
2000-08-17,2.2346
2000-08-18,7.1038
2000-08-21,6.1224
2000-08-22,-1.9231
2000-08-23,-7.8431
2000-08-24,3.1915
2000-08-25,3.0928
2000-08-28,-4.5
2000-08-29,5.2356
2000-08-30,0.0
2000-08-31,0.4975
2000-09-01,3.4653
2000-09-05,0.9569
2000-09-06,0.4739
2000-09-07,2.8302
2000-09-08,2.7523
2000-09-11,-0.8929
2000-09-12,1.3514
2000-09-13,1.3333
2000-09-14,-1.7544
2000-09-15,0.8929
2000-09-18,0.885
2000-09-19,-2.6316
2000-09-20,0.0
2000-09-21,-0.9009
2000-09-22,-5.0
2000-09-25,-3.8278
2000-09-26,4.4776
2000-09-27,-1.9048
2000-09-28,4.3689
2000-09-29,-1.8605
2000-10-02,-6.1611
2000-10-03,-4.0404
2000-10-04,-4.7368
2000-10-05,2.2099
2000-10-06,0.0
2000-10-09,0.5405
2000-10-10,-1.6129
2000-10-11,-8.1967
2000-10-12,1.1905000000000001
2000-10-13,1.7647
2000-10-16,-3.4682
2000-10-17,3.5928
2000-10-18,-4.0462
2000-10-19,1.8072
2000-10-20,-0.5917
2000-10-23,3.5714
2000-10-24,-4.023
2000-10-25,-8.982
2000-10-26,3.2895
2000-10-27,0.0
2000-10-30,-8.2803
2000-10-31,4.8611
2000-11-01,-1.9868000000000001
2000-11-02,2.027
2000-11-03,0.6623
2000-11-06,0.0
2000-11-07,2.6316
2000-11-08,-7.6923
2000-11-09,0.0
2000-11-10,0.0
2000-11-13,-15.2778
2000-11-14,4.0984
2000-11-15,0.7874
2000-11-16,-17.1875
2000-11-17,8.4906
2000-11-20,0.8696
2000-11-21,6.0345
2000-11-22,-6.5041
2000-11-24,13.0435
2000-11-27,-4.6154
2000-11-28,-4.8387
2000-11-29,-1.6949
2000-11-30,-10.3448
2000-12-01,-1.9231
2000-12-04,-7.8431
2000-12-05,3.7234
2000-12-06,6.6667
2000-12-07,0.0
2000-12-08,17.3077
2000-12-11,-2.459
2000-12-12,-4.2017
2000-12-13,-1.7544
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,1.7856999999999998
2000-12-19,6.1404
2000-12-20,-13.2231
2000-12-21,0.9524
2000-12-22,13.2075
2000-12-26,-2.5
2000-12-27,8.547
2000-12-28,-3.9370000000000003
2000-12-29,8.1967
2001-01-02,-8.7121
2001-01-03,2.9046
2001-01-04,-5.6452
2001-01-05,-2.5641
2001-01-08,0.8772
2001-01-09,6.087
2001-01-10,4.0984
2001-01-11,1.5748
2001-01-12,-1.1628
2001-01-16,12.1569
2001-01-17,3.4965
2001-01-18,-2.7027
2001-01-19,0.0
2001-01-22,2.0833
2001-01-23,0.6803
2001-01-24,6.7568
2001-01-25,0.9494
2001-01-26,-0.9404
2001-01-29,-3.7975
2001-01-30,2.6316
2001-01-31,0.0
2001-02-01,-5.1282
2001-02-02,-8.1081
2001-02-05,-5.1471
2001-02-06,7.7519
2001-02-07,0.0
2001-02-08,-5.036
2001-02-09,-3.0303
2001-02-12,12.5
2001-02-13,-0.6944
2001-02-14,-1.3986
2001-02-15,-0.7092
2001-02-16,-2.8571
2001-02-20,0.0
2001-02-21,-0.7353
2001-02-22,-0.7407
2001-02-23,-4.4776
2001-02-26,6.25
2001-02-27,2.2059
2001-02-28,0.0
2001-03-01,-7.1942
2001-03-02,-1.5504
2001-03-05,0.7874
2001-03-06,0.0
2001-03-07,0.0
2001-03-08,-0.7813
2001-03-09,0.7874
2001-03-12,-1.5625
2001-03-13,-1.5873
2001-03-14,-4.8387
2001-03-15,-0.8475
2001-03-16,-7.6923
2001-03-19,-0.9259
2001-03-20,0.9346
2001-03-21,1.8519
2001-03-22,-5.0
2001-03-23,1.4354
2001-03-26,-1.8868
2001-03-27,6.7308
2001-03-28,9.009
2001-03-29,7.438
2001-03-30,2.3077
2001-04-02,-1.1278
2001-04-03,-14.8289
2001-04-04,8.9286
2001-04-05,6.5574
2001-04-06,0.0
2001-04-09,0.3077
2001-04-10,-1.8405
2001-04-11,0.75
2001-04-12,4.5906
2001-04-16,0.1186
2001-04-17,0.9479
2001-04-18,-0.4695
2001-04-19,-6.6038
2001-04-20,4.1667
2001-04-23,-5.9394
2001-04-24,-0.5155
2001-04-25,3.2383
2001-04-26,6.0226
2001-04-27,-0.5917
2001-04-30,1.7856999999999998
2001-05-01,0.5848
2001-05-02,0.5814
2001-05-03,-1.1561
2001-05-04,4.6784
2001-05-07,-4.8045
2001-05-08,5.6338
2001-05-09,4.7778
2001-05-10,-1.3786
2001-05-11,0.0
2001-05-14,1.1828
2001-05-15,2.0191
2001-05-16,2.0833
2001-05-17,2.9592
2001-05-18,1.4866
2001-05-21,5.0781
2001-05-22,6.3197
2001-05-23,4.458
2001-05-24,0.4184
2001-05-25,-0.25
2001-05-29,0.2506
2001-05-30,-8.3333
2001-05-31,2.7273
2001-06-01,-0.0885
2001-06-04,-0.3543
2001-06-05,4.8
2001-06-06,-4.1561
2001-06-07,-3.0973
2001-06-08,2.3744
2001-06-11,-7.2257
2001-06-12,0.9615
2001-06-13,-2.8571
2001-06-14,-1.5686
2001-06-15,2.49
2001-06-18,-3.6929
2001-06-19,1.7154
2001-06-20,4.1667
2001-06-21,1.1429
2001-06-22,5.6497
2001-06-25,2.6738
2001-06-26,-1.5625
2001-06-27,5.4674
2001-06-28,-1.0033
2001-06-29,5.5743
2001-07-02,-1.2
2001-07-03,-0.7287
2001-07-05,-1.3866
2001-07-06,-3.0604
2001-07-09,1.7065000000000001
2001-07-10,-1.9295
2001-07-11,0.6843
2001-07-12,9.9405
2001-07-13,7.6507
2001-07-16,2.6561
2001-07-17,0.4895
2001-07-18,-0.6263
2001-07-19,-1.2605
2001-07-20,0.4255
2001-07-23,-1.1299
2001-07-24,-4.9286
2001-07-25,1.9534
2001-07-26,8.1061
2001-07-27,0.4772
2001-07-30,-5.4953
2001-07-31,3.2304
2001-08-01,0.6954
2001-08-02,-9.8757
2001-08-03,-0.8429
2001-08-06,0.2318
2001-08-07,-3.7008
2001-08-08,-7.9263
2001-08-09,0.8696
2001-08-10,3.4483
2001-08-13,2.5833
2001-08-14,3.5743
2001-08-15,-4.0
2001-08-16,1.3072
2001-08-17,-3.629
2001-08-20,6.2762
2001-08-21,-2.3622
2001-08-22,1.8548
2001-08-23,2.9295
2001-08-24,-0.5385
2001-08-27,0.1547
2001-08-28,0.3861
2001-08-29,0.0
2001-08-30,0.3846
2001-08-31,-0.3065
2001-09-04,-3.2283
2001-09-05,-0.7149
2001-09-06,-2.0
2001-09-07,-0.1633
2001-09-10,-1.6353
2001-09-17,-15.1288
2001-09-18,-0.5877
2001-09-19,-0.4926
2001-09-20,-16.6337
2001-09-21,-2.019
2001-09-24,7.8788
2001-09-25,0.0
2001-09-26,-1.1236
2001-09-27,-1.7045
2001-09-28,18.4971
2001-10-01,-4.3902
2001-10-02,-3.1633
2001-10-03,-0.2107
2001-10-04,0.8448
2001-10-05,4.8168
2001-10-08,-2.5974
2001-10-09,3.0769
2001-10-10,6.4677
2001-10-11,-2.7103
2001-10-12,2.7858
2001-10-15,-4.6729
2001-10-16,3.4314
2001-10-17,2.8436
2001-10-18,-3.2258
2001-10-19,0.4667
2001-10-22,1.4314
2001-10-23,-1.3084
2001-10-24,-2.4621
2001-10-25,0.4854
2001-10-26,0.4831
2001-10-29,-1.25
2001-10-30,-0.1947
2001-10-31,1.7561
2001-11-01,2.5887000000000002
2001-11-02,-1.4953
2001-11-05,-1.3283
2001-11-06,0.1923
2001-11-07,-0.5758
2001-11-08,-0.2896
2001-11-09,0.3872
2001-11-12,0.3857
2001-11-13,0.8646
2001-11-14,-0.4762
2001-11-15,1.9139
2001-11-16,-1.8779
2001-11-19,-3.6364
2001-11-20,-6.9513
2001-11-21,-0.1067
2001-11-23,6.6239
2001-11-26,-5.01
2001-11-27,-1.5823
2001-11-28,-0.1072
2001-11-29,4.0773
2001-11-30,-0.4124
2001-12-03,3.5197000000000003
2001-12-04,-1.8
2001-12-05,7.332
2001-12-06,-1.8027
2001-12-07,0.2899
2001-12-10,0.1927
2001-12-11,1.4423
2001-12-12,13.7441
2001-12-13,0.0
2001-12-14,3.1667
2001-12-17,-0.8078
2001-12-18,1.0586
2001-12-19,0.8864
2001-12-20,-7.3482
2001-12-21,1.1207
2001-12-24,2.3018
2001-12-26,2.0
2001-12-27,-1.1438
2001-12-28,3.3058
2001-12-31,-2.8
2002-01-02,0.4115
2002-01-03,-0.9836
2002-01-04,-1.0762
2002-01-07,-2.9289
2002-01-08,-4.8276
2002-01-09,0.9964
2002-01-10,1.1659
2002-01-11,-0.7092
2002-01-14,0.0
2002-01-15,1.3304
2002-01-16,-1.7534999999999998
2002-01-17,-1.7936999999999999
2002-01-18,-5.4795
2002-01-22,-32.3671
2002-01-23,-5.0
2002-01-24,0.7519
2002-01-25,6.7164
2002-01-28,-7.2727
2002-01-29,-13.1222
2002-01-30,4.1667
2002-01-31,-5.3104
2002-02-01,-0.5522
2002-02-04,-9.7345
2002-02-05,-1.9607999999999999
2002-02-06,6.0
2002-02-07,0.1887
2002-02-08,3.2015000000000002
2002-02-11,-3.4672
2002-02-12,1.3233
2002-02-13,1.306
2002-02-14,0.7366
2002-02-15,-7.1298
2002-02-19,-2.9528
2002-02-20,5.2738
2002-02-21,-4.6243
2002-02-22,1.2121
2002-02-25,0.3992
2002-02-26,-1.3917
2002-02-27,-0.4007
2002-02-28,5.2605
2002-03-01,0.9615
2002-03-04,1.9048
2002-03-05,0.9346
2002-03-06,1.2963
2002-03-07,-1.8282
2002-03-08,0.3724
2002-03-11,6.8646
2002-03-12,1.5625
2002-03-13,0.0
2002-03-14,-2.547
2002-03-15,-2.1224
2002-03-18,1.9713
2002-03-19,4.7627
2002-03-20,-1.8620999999999999
2002-03-21,2.3932
2002-03-22,8.1803
2002-03-25,-5.8642
2002-03-26,-0.8197
2002-03-27,1.4876
2002-03-28,-1.4658
2002-04-01,-1.157
2002-04-02,-0.5017
2002-04-03,0.8403
2002-04-04,3.1667
2002-04-05,-1.9386
2002-04-08,12.6853
2002-04-09,-2.0468
2002-04-10,3.4328
2002-04-11,1.7316
2002-04-12,-0.5674
2002-04-15,3.4237
2002-04-16,3.4483
2002-04-17,0.0
2002-04-18,-1.8667
2002-04-19,5.2989
2002-04-22,1.3032
2002-04-23,-0.6496
2002-04-24,-2.4359
2002-04-25,-0.7884
2002-04-26,-0.6623
2002-04-29,0.6667
2002-04-30,-3.0464
2002-05-01,3.8115
2002-05-02,0.0132
2002-05-03,-0.6579
2002-05-06,-4.6358
2002-05-07,-2.9167
2002-05-08,2.0029
2002-05-09,-1.1219999999999999
2002-05-10,3.5461
2002-05-13,-2.7397
2002-05-14,-1.2676
2002-05-15,-1.5692
2002-05-16,2.1739
2002-05-17,-3.2624
2002-05-20,0.1613
2002-05-21,2.474
2002-05-22,-1.0
2002-05-23,4.1847
2002-05-24,-7.4792
2002-05-28,2.5449
2002-05-29,-1.3458
2002-05-30,-0.8555
2002-05-31,0.0149
2002-06-03,-5.6857
2002-06-04,-0.3165
2002-06-05,-2.3810000000000002
2002-06-06,-4.065
2002-06-07,-2.5423999999999998
2002-06-10,6.087
2002-06-11,0.0
2002-06-12,-0.4918
2002-06-13,-1.1532
2002-06-14,2.5
2002-06-17,9.1057
2002-06-18,1.3413
2002-06-19,0.7353
2002-06-20,0.0
2002-06-21,-2.3358
2002-06-24,3.1390000000000002
2002-06-25,-3.6231999999999998
2002-06-26,-0.2857
2002-06-27,4.0567
2002-06-28,-5.7971
2002-07-01,-3.8462
2002-07-02,-4.8
2002-07-03,-3.8655
2002-07-05,-1.049
2002-07-08,2.4735
2002-07-09,-0.3448
2002-07-10,-4.3253
2002-07-11,-5.0633
2002-07-12,-1.9048
2002-07-15,-3.6893000000000002
2002-07-16,-1.0081
2002-07-17,9.165
2002-07-18,-6.7164
2002-07-19,-6.98
2002-07-22,-0.0215
2002-07-23,-7.2903
2002-07-24,2.5284
2002-07-25,5.4299
2002-07-26,7.0815
2002-07-29,0.0
2002-07-30,-7.4148
2002-07-31,-2.8139
2002-08-01,-3.5635
2002-08-02,-8.0831
2002-08-05,3.0151
2002-08-06,2.439
2002-08-07,7.119
2002-08-08,0.0222
2002-08-09,-2.0
2002-08-12,2.0408
2002-08-13,-0.8889
2002-08-14,0.8969
2002-08-15,-6.8889
2002-08-16,1.1933
2002-08-19,5.8962
2002-08-20,-1.2248999999999999
2002-08-21,1.4656
2002-08-22,0.5556
2002-08-23,-1.6575
2002-08-26,2.4718999999999998
2002-08-27,-10.526299999999999
2002-08-28,-9.3137
2002-08-29,11.0811
2002-08-30,-9.0024
2002-09-03,2.9412000000000003
2002-09-04,3.8961
2002-09-05,-3.0
2002-09-06,3.3505
2002-09-09,3.2419000000000002
2002-09-10,1.2077
2002-09-11,2.864
2002-09-12,-1.3921000000000001
2002-09-13,2.7294
2002-09-16,7.7187
2002-09-17,-0.0638
2002-09-18,-1.0638
2002-09-19,-6.4516
2002-09-20,-3.2184
2002-09-23,-7.3634
2002-09-24,-6.4103
2002-09-25,6.8493
2002-09-26,-0.2564
2002-09-27,2.2879
2002-09-30,11.5607
2002-10-01,1.1489
2002-10-02,-3.118
2002-10-03,2.2989
2002-10-04,-2.2472
2002-10-07,-3.6782
2002-10-08,-3.3413
2002-10-09,-5.6698
2002-10-10,4.1783
2002-10-11,1.5074999999999998
2002-10-14,-3.7129
2002-10-15,4.6530000000000005
2002-10-16,0.2211
2002-10-17,2.9412000000000003
2002-10-18,18.0952
2002-10-21,11.5159
2002-10-22,-2.3718
2002-10-23,-1.8519
2002-10-24,3.2453
2002-10-25,2.8874
2002-10-28,-4.6181
2002-10-29,-2.6071
2002-10-30,-1.5295999999999998
2002-10-31,-1.3592
2002-11-01,6.2992
2002-11-04,6.2963000000000005
2002-11-05,0.6969
2002-11-06,0.0
2002-11-07,21.1073
2002-11-08,13.8884
2002-11-11,-11.1913
2002-11-12,-4.096
2002-11-13,-0.2946
2002-11-14,-1.034
2002-11-15,0.4478
2002-11-18,-3.2689
2002-11-19,-5.3763
2002-11-20,1.9481000000000002
2002-11-21,0.6369
2002-11-22,-0.9494
2002-11-25,-0.3195
2002-11-26,-0.9615
2002-11-27,-3.8834999999999997
2002-11-29,0.7576
2002-12-02,2.5898
2002-12-03,2.6059
2002-12-04,-6.3492
2002-12-05,0.1695
2002-12-06,-2.7073
2002-12-09,-1.0435
2002-12-10,-0.703
2002-12-11,2.6549
2002-12-12,2.0862
2002-12-13,0.8107
2002-12-16,5.2103
2002-12-17,-1.2739
2002-12-18,-3.2258
2002-12-19,1.5
2002-12-20,0.821
2002-12-23,-0.9772
2002-12-24,-1.3158
2002-12-26,-1.6667
2002-12-27,-2.7119
2002-12-30,-3.6411
2002-12-31,-1.4645000000000001
2003-01-02,3.4862
2003-01-03,-2.6596
2003-01-06,1.275
2003-01-07,-0.7194
2003-01-08,-2.5362
2003-01-09,0.3717
2003-01-10,0.9259
2003-01-13,1.8349
2003-01-14,8.6486
2003-01-15,-6.3018
2003-01-16,1.2389000000000001
2003-01-17,1.3986
2003-01-21,1.8965999999999998
2003-01-22,3.0457
2003-01-23,-0.4926
2003-01-24,-2.6403
2003-01-27,-4.7458
2003-01-28,5.5338
2003-01-29,6.2215
2003-01-30,-1.5873
2003-01-31,26.6129
2003-02-03,4.7134
2003-02-04,-4.8662
2003-02-05,1.4066
2003-02-06,-9.2055
2003-02-07,-2.6389
2003-02-10,3.281
2003-02-11,1.105
2003-02-12,0.2732
2003-02-13,-2.7248
2003-02-14,-1.9607999999999999
2003-02-18,4.7143
2003-02-19,-0.4093
2003-02-20,2.7397
2003-02-21,-5.2
2003-02-24,2.391
2003-02-25,-0.6868
2003-02-26,-0.8437
2003-02-27,-2.4969
2003-02-28,-2.432
2003-03-03,1.9062000000000001
2003-03-04,-2.1583
2003-03-05,-0.4412
2003-03-06,-1.034
2003-03-07,-1.194
2003-03-10,-6.3444
2003-03-11,-3.2258
2003-03-12,1.5
2003-03-13,0.9852
2003-03-14,0.813
2003-03-17,7.9032
2003-03-18,-1.3453
2003-03-19,5.303
2003-03-20,1.8705
2003-03-21,1.2711999999999999
2003-03-24,-6.1367
2003-03-25,-1.9316
2003-03-26,-1.2121
2003-03-27,-6.4417
2003-03-28,-1.1475
2003-03-31,-3.1509
2003-04-01,1.3699
2003-04-02,3.0405
2003-04-03,-0.4918
2003-04-04,-1.3509
2003-04-07,2.3714
2003-04-08,-1.3051
2003-04-09,-2.4793
2003-04-10,1.6949
2003-04-11,-5.8333
2003-04-14,4.4248
2003-04-15,-0.8475
2003-04-16,11.6239
2003-04-17,-3.5221999999999998
2003-04-21,7.9365
2003-04-22,0.0
2003-04-23,4.4118
2003-04-24,1.4085
2003-04-25,-2.6389
2003-04-28,-2.9957000000000003
2003-04-29,-1.1764999999999999
2003-04-30,-4.7619
2003-05-01,-2.9688
2003-05-02,-0.9662
2003-05-05,3.9024
2003-05-06,2.5039
2003-05-07,-0.1527
2003-05-08,-6.2691
2003-05-09,1.6313
2003-05-12,2.0867
2003-05-13,0.3145
2003-05-14,3.4483
2003-05-15,2.2727
2003-05-16,0.5926
2003-05-19,0.8837
2003-05-20,-0.8759
2003-05-21,-5.4492
2003-05-22,3.1153
2003-05-23,1.6616
2003-05-27,0.4458
2003-05-28,0.1479
2003-05-29,9.8966
2003-05-30,-0.672
2003-06-02,-3.1123
2003-06-03,-0.419
2003-06-04,0.2805
2003-06-05,0.4196
2003-06-06,-1.2535
2003-06-09,-1.5514999999999999
2003-06-10,0.2865
2003-06-11,-0.4429
2003-06-12,-0.2726
2003-06-13,3.0216
2003-06-16,-1.5363
2003-06-17,0.4255
2003-06-18,-1.2711999999999999
2003-06-19,-4.1488
2003-06-20,8.806000000000001
2003-06-23,-3.2922000000000002
2003-06-24,8.9362
2003-06-25,5.8594
2003-06-26,-4.182
2003-06-27,-0.2567
2003-06-30,-1.6731
2003-07-01,-2.4869
2003-07-02,3.2215
2003-07-03,1.1703999999999999
2003-07-07,-1.7995
2003-07-08,0.7853
2003-07-09,4.013
2003-07-10,-0.9864
2003-07-11,5.6747
2003-07-14,0.4773
2003-07-15,1.5439
2003-07-16,0.117
2003-07-17,0.0
2003-07-18,-5.3738
2003-07-21,0.0
2003-07-22,0.6173
2003-07-23,0.7362
2003-07-24,-1.827
2003-07-25,1.1166
2003-07-28,2.5766999999999998
2003-07-29,1.6745999999999999
2003-07-30,-4.0
2003-07-31,4.7794
2003-08-01,-3.6257
2003-08-04,0.1214
2003-08-05,-2.9091
2003-08-06,-0.7491
2003-08-07,-0.1132
2003-08-08,0.8689
2003-08-11,0.4994
2003-08-12,3.7267
2003-08-13,-1.9162
2003-08-14,1.8315000000000001
2003-08-15,2.518
2003-08-18,5.0292
2003-08-19,1.8931
2003-08-20,-3.7157999999999998
2003-08-21,1.4756
2003-08-22,-0.4474
2003-08-25,0.0
2003-08-26,-0.6742
2003-08-27,-1.2783
2003-08-28,3.1282
2003-08-29,0.0
2003-09-02,4.6667
2003-09-03,2.1231
2003-09-04,-2.2869
2003-09-05,-1.9149
2003-09-08,1.6269
2003-09-09,6.2967
2003-09-10,-6.7269
2003-09-11,3.014
2003-09-12,1.8809
2003-09-15,2.6667
2003-09-16,0.7992
2003-09-17,2.0813
2003-09-18,0.4854
2003-09-19,0.9662
2003-09-22,0.5742
2003-09-23,2.6641
2003-09-24,-3.1511
2003-09-25,-3.6364
2003-09-26,-5.6604
2003-09-29,4.8421
2003-09-30,-4.7189
2003-10-01,0.0
2003-10-02,0.9484
2003-10-03,4.3841
2003-10-06,0.5
2003-10-07,-0.0995
2003-10-08,0.7968
2003-10-09,0.1976
2003-10-10,-2.6627
2003-10-13,0.304
2003-10-14,0.596
2003-10-15,-3.5947
2003-10-16,-0.2291
2003-10-17,-3.3302
2003-10-20,0.324
2003-10-21,3.6598
2003-10-22,-3.0114
2003-10-23,-2.3555
2003-10-24,-5.3728
2003-10-27,3.1286
2003-10-28,5.618
2003-10-29,-12.234
2003-10-30,1.2121
2003-10-31,0.7186
2003-11-03,0.3567
2003-11-04,0.9479
2003-11-05,4.4601
2003-11-06,0.3371
2003-11-07,0.224
2003-11-10,-1.8994
2003-11-11,-3.7584999999999997
2003-11-12,1.5385
2003-11-13,-5.3613
2003-11-14,1.367
2003-11-17,-1.2271
2003-11-18,-3.075
2003-11-19,1.2690000000000001
2003-11-20,-2.2556
2003-11-21,0.2564
2003-11-24,4.7315000000000005
2003-11-25,2.1978
2003-11-26,0.3584
2003-11-28,-0.9524
2003-12-01,1.2019
2003-12-02,1.5439
2003-12-03,-2.924
2003-12-04,4.9398
2003-12-05,-3.7887
2003-12-08,1.79
2003-12-09,-3.9859
2003-12-10,-3.1746
2003-12-11,5.1702
2003-12-12,0.8393
2003-12-15,-4.8751
2003-12-16,0.75
2003-12-17,0.7444
2003-12-18,2.0936
2003-12-19,-0.965
2003-12-22,0.4872
2003-12-23,1.2121
2003-12-24,1.7964
2003-12-26,1.6471
2003-12-29,-4.5139
2003-12-30,-2.4242
2003-12-31,-1.1179999999999999
2004-01-02,-0.5025
2004-01-05,1.2626
2004-01-06,0.3741
2004-01-07,-1.3665
2004-01-08,0.7557
2004-01-09,3.625
2004-01-12,0.8444
2004-01-13,-0.4785
2004-01-14,-1.9231
2004-01-15,0.3676
2004-01-16,-3.5409
2004-01-20,3.1646
2004-01-21,9.2025
2004-01-22,-1.6854
2004-01-23,8.1143
2004-01-26,2.2199
2004-01-27,-2.4819
2004-01-28,-2.439
2004-01-29,1.6303999999999998
2004-01-30,-0.5348
2004-02-02,-1.6129
2004-02-03,-0.5464
2004-02-04,-1.3187
2004-02-05,-2.784
2004-02-06,-1.0309
2004-02-09,4.9769
2004-02-10,-3.3076
2004-02-11,0.9122
2004-02-12,-1.6949
2004-02-13,-0.9195
2004-02-17,2.0882
2004-02-18,0.1136
2004-02-19,-1.5891
2004-02-20,1.2687
2004-02-23,-3.1891
2004-02-24,-0.4706
2004-02-25,1.6548
2004-02-26,2.093
2004-02-27,-0.2278
2004-03-01,-0.1142
2004-03-02,-0.1143
2004-03-03,0.6865
2004-03-04,2.2727
2004-03-05,-0.2222
2004-03-08,-5.0111
2004-03-09,-0.9379
2004-03-10,-4.2604
2004-03-11,-4.4499
2004-03-12,2.7167
2004-03-15,-8.8161
2004-03-16,3.0387
2004-03-17,5.2279
2004-03-18,0.0
2004-03-19,1.0191
2004-03-22,-1.6393
2004-03-23,3.5897
2004-03-24,-1.1139000000000001
2004-03-25,2.0025
2004-03-26,19.0184
2004-03-29,8.2474
2004-03-30,-3.4286
2004-03-31,2.4655
2004-04-01,-1.8287
2004-04-02,0.4902
2004-04-05,0.2927
2004-04-06,-1.751
2004-04-07,-4.1584
2004-04-08,-1.2397
2004-04-12,1.3598
2004-04-13,-4.5408
2004-04-14,1.7297
2004-04-15,-2.0191
2004-04-16,1.6269
2004-04-19,3.5219
2004-04-20,-3.7113
2004-04-21,2.7837
2004-04-22,2.5
2004-04-23,-1.9308999999999998
2004-04-26,2.7979000000000003
2004-04-27,3.2258
2004-04-28,-7.2266
2004-04-29,-6.0
2004-04-30,-6.047
2004-05-03,0.8343
2004-05-04,-1.8913
2004-05-05,-0.7229
2004-05-06,-0.4854
2004-05-07,-4.3902
2004-05-10,-7.398
2004-05-11,5.3719
2004-05-12,3.5294
2004-05-13,-6.8182
2004-05-14,-1.2195
2004-05-17,-4.9383
2004-05-18,-0.2886
2004-05-19,-1.4472
2004-05-20,1.3216
2004-05-21,-0.7391
2004-05-24,2.2047
2004-05-25,2.7143
2004-05-26,1.669
2004-05-27,1.9152
2004-05-28,-0.8054
2004-06-01,-2.8417
2004-06-02,2.507
