ticker,CPQQ US Equity
2009-12-28,5.8824
2009-12-29,2.7778
2009-12-30,6.7568
2009-12-31,2.5316
2010-01-04,6.1728
2010-01-05,-3.7209
2010-01-06,-1.4493
2010-01-07,-1.9607999999999999
2010-01-08,0.0
2010-01-11,7.5
2010-01-12,4.186
2010-01-13,-4.0179
2010-01-14,-4.6512
2010-01-15,-5.3659
2010-01-19,0.7732
2010-01-20,-5.3708
2010-01-21,-0.2703
2010-01-22,-7.8591
2010-01-25,-8.8235
2010-01-26,-3.2258
2010-01-27,-1.3333
2010-01-28,1.3514
2010-01-29,1.6667
2010-02-01,4.918
2010-02-02,13.75
2010-02-03,0.2747
2010-02-04,-5.4795
2010-02-05,1.4493
2010-02-08,-3.4286
2010-02-09,-3.5503
2010-02-10,-4.6012
2010-02-11,1.6077
2010-02-12,-5.0633
2010-02-16,8.3333
2010-02-17,4.6154
2010-02-18,-2.9412000000000003
2010-02-19,-3.0303
2010-02-22,0.0
2010-02-23,-3.125
2010-02-24,0.0
2010-02-25,-1.6129
2010-02-26,1.3115
2010-03-01,2.9126
2010-03-02,1.8868
2010-03-03,-0.3086
2010-03-04,-2.7864
2010-03-05,14.3312
2010-03-08,3.0641
2010-03-09,-4.0541
2010-03-10,2.8169
2010-03-11,-4.1096
2010-03-12,4.2857
2010-03-15,-1.6438000000000001
2010-03-16,-0.2786
2010-03-17,6.1453
2010-03-18,-2.1053
2010-03-19,1.8817
2010-03-22,-3.6939
2010-03-23,1.3699
2010-03-24,-0.2703
2010-03-25,-3.523
2010-03-26,5.3371
2010-03-29,-2.9333
2010-03-30,2.4725
2010-03-31,-6.4343
2010-04-01,-7.1633
2010-04-05,-4.321
2010-04-06,-3.2258
2010-04-07,-1.6667
2010-04-08,-1.6949
2010-04-09,1.7241
2010-04-12,15.9322
2010-04-13,-3.2164
2010-04-14,-3.3233
2010-04-15,-1.875
2010-04-16,-2.5478
2010-04-19,-1.9607999999999999
2010-04-20,0.3333
2010-04-21,11.2957
2010-04-22,2.9851
2010-04-23,1.4493
2010-04-26,1.4285999999999999
2010-04-27,-7.0423
2010-04-28,0.0
2010-04-29,1.8182
2010-04-30,-1.4881
2010-05-03,-5.7402
2010-05-04,-2.5641
2010-05-05,-1.6447
2010-05-06,-7.3579
2010-05-07,-9.7473
2010-05-10,6.4
2010-05-11,-2.2556
2010-05-12,8.461500000000001
2010-05-13,-0.7092
2010-05-14,4.2857
2010-05-17,-0.6849
2010-05-18,1.3793
2010-05-19,-9.8639
2010-05-20,-1.8868
2010-05-21,-1.1538
2010-05-24,0.7782
2010-05-25,5.7915
2010-05-26,1.8248
2010-05-27,1.0753
2010-05-28,-3.1915
2010-06-01,-1.8315000000000001
2010-06-02,-1.1194
2010-06-03,0.0
2010-06-04,-3.7736
2010-06-07,0.0
2010-06-08,-3.9215999999999998
2010-06-09,4.0816
2010-06-10,-1.9607999999999999
2010-06-11,-0.8
2010-06-14,4.4355
2010-06-15,-2.3166
2010-06-16,-1.1858
2010-06-17,0.4
2010-06-18,-0.3984
2010-06-21,-0.4
2010-06-22,0.4016
2010-06-23,-2.0
2010-06-24,0.0
2010-06-25,-11.4286
2010-06-28,5.9908
2010-06-29,-2.1739
2010-06-30,0.0
2010-07-01,-9.3333
2010-07-02,5.3922
2010-07-06,-6.0465
2010-07-07,-4.9505
2010-07-08,6.7708
2010-07-09,2.439
2010-07-12,-4.7619
2010-07-13,1.0
2010-07-14,-0.9901
2010-07-15,1.0
2010-07-16,11.3861
2010-07-19,-2.2222
2010-07-20,-1.3636
2010-07-21,0.4608
2010-07-22,3.211
2010-07-23,6.6667
2010-07-26,2.0833
2010-07-27,7.3469
2010-07-28,-1.1407
2010-07-29,-0.3846
2010-07-30,2.3166
2010-08-02,-1.8868
2010-08-03,-5.3846
2010-08-04,-4.4715
2010-08-05,7.234
2010-08-06,1.1905000000000001
2010-08-09,-3.9215999999999998
2010-08-10,3.6734999999999998
2010-08-11,0.0
2010-08-12,-4.7244
2010-08-13,0.8264
2010-08-16,-11.8852
2010-08-17,-2.3256
2010-08-18,0.0
2010-08-19,7.1429
2010-08-20,-0.4444
2010-08-23,-4.0179
2010-08-24,-6.9767
2010-08-25,-1.5
2010-08-26,5.5838
2010-08-27,0.4808
2010-08-30,-6.2201
2010-08-31,6.1224
2010-09-01,0.9615
2010-09-02,-1.4285999999999999
2010-09-03,0.9662
2010-09-07,-0.4785
2010-09-08,-1.4423
2010-09-09,0.9756
2010-09-10,-0.4831
2010-09-13,5.8252
2010-09-14,-1.8349
2010-09-15,-1.8692
2010-09-16,2.3810000000000002
2010-09-17,-2.3256
2010-09-20,-4.7619
2010-09-21,2.0
2010-09-22,1.9607999999999999
2010-09-23,3.3654
2010-09-24,0.0
2010-09-27,-2.3256
2010-09-28,1.4285999999999999
2010-09-29,-0.4695
2010-09-30,1.4151
2010-10-01,5.1163
2010-10-04,-1.7699
2010-10-05,2.2523
2010-10-06,-0.4405
2010-10-07,3.9823
2010-10-08,6.383
2010-10-11,4.0
2010-10-12,-3.0769
2010-10-13,3.1746
2010-10-14,-2.3077
2010-10-15,4.7244
2010-10-18,1.5038
2010-10-19,-3.7037
2010-10-20,0.0
2010-10-21,-2.6923
2010-10-22,-2.3715
2010-10-25,-2.834
2010-10-26,-2.0833
2010-10-27,5.5319
2010-10-28,-5.2419
2010-10-29,2.1277
2010-11-01,-4.1667
2010-11-02,0.0
2010-11-03,1.3043
2010-11-04,5.1502
2010-11-05,0.0
2010-11-08,5.3061
2010-11-09,2.7132
2010-11-10,0.7547
2010-11-11,-5.618
2010-11-12,-4.7619
2010-11-15,-11.25
2010-11-16,-4.6948
2010-11-17,-1.4778
2010-11-18,-2.5
2010-11-19,2.5641
2010-11-22,0.5
2010-11-23,-5.4726
2010-11-24,0.5263
2010-11-26,-0.5236
2010-11-29,-2.6316
2010-11-30,-8.1081
2010-12-01,-4.7059
2010-12-02,5.5556
2010-12-03,-0.5848
2010-12-06,-5.8824
2010-12-07,6.875
2010-12-08,-1.7544
2010-12-09,0.0
2010-12-10,-4.7619
2010-12-13,-3.125
2010-12-14,0.0
2010-12-15,-1.9355
2010-12-16,-4.6053
2010-12-17,-0.6897
2010-12-20,4.1667
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,-2.0
2010-12-27,0.0
2010-12-28,-2.7211
2010-12-29,-2.0979
2010-12-30,2.8571
2010-12-31,0.6944
2011-01-03,8.9655
2011-01-04,-2.5316
2011-01-05,0.6494
2011-01-06,0.0
2011-01-07,-0.6452
2011-01-10,-1.2987
2011-01-11,8.5526
2011-01-12,1.8182
2011-01-13,1.7856999999999998
2011-01-14,-1.7544
2011-01-18,-1.7856999999999998
2011-01-19,-0.6061
2011-01-20,-0.6098
2011-01-21,-0.6135
2011-01-24,-4.321
2011-01-25,-7.7419
2011-01-26,0.0
2011-01-27,-5.5944
2011-01-28,-1.4815
2011-01-31,-2.2556
2011-02-01,-3.8462
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,4.8
2011-02-07,-4.5802
2011-02-08,4.0
2011-02-09,5.3846
2011-02-10,-1.4599
2011-02-11,7.4074
2011-02-14,0.0
2011-02-15,0.0
2011-02-16,-3.4483
2011-02-17,-1.4285999999999999
2011-02-18,0.0
2011-02-22,-4.3478
2011-02-23,1.5152
2011-02-24,4.4776
2011-02-25,-0.7143
2011-02-28,-2.8777
2011-03-01,-1.4815
2011-03-02,-2.2556
2011-03-03,-1.5385
2011-03-04,1.5625
2011-03-07,5.3846
2011-03-08,0.7299
2011-03-09,1.4493
2011-03-10,-0.7143
2011-03-11,-8.6331
2011-03-14,-1.5748
2011-03-15,-7.2
2011-03-16,0.0
2011-03-17,0.8621
2011-03-18,-3.4188
2011-03-21,-6.1947
2011-03-22,3.7736
2011-03-23,-0.9091
2011-03-24,-2.7523
2011-03-25,2.8302
2011-03-28,8.2569
2011-03-29,0.8475
2011-03-30,-0.8403
2011-03-31,8.4746
2011-04-01,-11.7188
2011-04-04,-9.7345
2011-04-05,-1.9607999999999999
2011-04-06,0.0
2011-04-07,0.0
2011-04-08,-15.0
2011-04-11,-11.7647
2011-04-12,-6.6667
2011-04-13,-4.2857
2011-04-14,-2.9851
2011-04-15,4.6154
2011-04-18,5.8824
2011-04-19,14.4444
2011-04-20,18.3252
2011-04-21,-7.6923
2011-04-25,4.4444
2011-04-26,-2.1277
2011-04-27,4.3478
2011-04-28,-3.125
2011-04-29,-3.2258
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,-0.5556
2011-05-05,-6.1453
2011-05-06,5.9524
2011-05-09,-5.618
2011-05-10,0.0
2011-05-11,-1.1905000000000001
2011-05-12,-3.6145
2011-05-13,-3.75
2011-05-16,23.3766
2011-05-17,-4.2105
2011-05-18,-1.0989
2011-05-19,-2.2222
2011-05-20,-2.2727
2011-05-23,1.1628
2011-05-24,-6.8966
2011-05-25,4.9383
2011-05-26,-8.2353
2011-05-27,10.2564
2011-05-31,-1.1628
2011-06-01,1.1764999999999999
2011-06-02,-12.7907
2011-06-03,9.3333
2011-06-06,4.878
2011-06-07,-4.6512
2011-06-08,-2.439
2011-06-09,-6.25
2011-06-10,-4.0
2011-06-13,-10.4167
2011-06-14,-2.3256
2011-06-15,-3.9683
2011-06-16,4.1322
2011-06-17,-1.5873
2011-06-20,12.9032
2011-06-21,0.0
2011-06-22,-2.8571
2011-06-23,2.9412000000000003
2011-06-24,2.8571
2011-06-27,24.8611
2011-06-28,-14.3493
2011-06-29,0.0
2011-06-30,-1.2987
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,5.2632
2011-07-11,2.5
2011-07-12,0.0
2011-07-13,0.0
2011-07-14,3.6585
2011-07-15,0.0
2011-07-18,9.4118
2011-07-19,-4.3011
2011-07-20,1.1236
2011-07-21,4.4444
2011-07-22,-1.0638
2011-07-25,2.1505
2011-07-26,0.0
2011-07-27,-3.1579
2011-07-28,-2.1739
2011-07-29,1.1111
2011-08-01,0.0
2011-08-02,4.3956
2011-08-03,1.4737
2011-08-04,0.0
2011-08-05,-1.4523
2011-08-08,-2.1053
2011-08-09,1.0753
2011-08-10,-4.2553
2011-08-11,7.7778
2011-08-12,1.0309
2011-08-15,-8.1633
2011-08-16,0.0
2011-08-17,6.6667
2011-08-18,-11.4583
2011-08-19,5.8824
2011-08-22,0.0
2011-08-23,2.6667
2011-08-24,-1.5152
2011-08-25,-3.2967
2011-08-26,-1.1364
2011-08-29,4.5977
2011-08-30,3.2967
2011-08-31,-4.2553
2011-09-01,-1.1111
2011-09-02,-3.3708
2011-09-06,1.1628
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,-1.1494
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,-2.3256
2011-09-22,1.1905000000000001
2011-09-23,-1.1764999999999999
2011-09-26,-1.1905000000000001
2011-09-27,8.4337
2011-09-28,0.0
2011-09-29,-1.1111
2011-09-30,0.0
2011-10-03,1.1236
2011-10-04,-1.1111
2011-10-05,-4.4944
2011-10-06,-5.8824
2011-10-07,0.0
2011-10-10,6.25
2011-10-11,0.0
2011-10-12,-1.1764999999999999
2011-10-13,7.1429
2011-10-14,-2.7778
2011-10-17,-2.8571
2011-10-18,0.0
2011-10-20,-0.5882
2011-10-21,3.5503
2011-10-24,-46.2857
2011-10-25,48.9362
2011-10-26,-14.2857
2011-10-27,33.3333
2011-10-28,-11.25
2011-10-31,12.6761
2011-11-02,0.0
2011-11-03,0.0
2011-11-07,0.0
2011-11-08,-12.5
2011-11-09,-1.4285999999999999
2011-11-10,4.3478
2011-11-11,4.1667
2011-11-14,-6.6667
2011-11-15,7.1429
2011-11-16,0.0
2011-11-17,-1.3333
2011-11-18,-12.1622
2011-11-21,0.0
2011-11-22,-7.6923
2011-11-23,-15.0
2011-11-25,-13.7255
2011-11-28,6.8182
2011-11-29,2.1277
2011-11-30,10.4167
2011-12-01,0.0
2011-12-02,-9.434
2011-12-05,10.4167
2011-12-06,-15.0943
2011-12-07,42.2222
2011-12-08,1.5625
2011-12-09,-7.6923
2011-12-12,11.6667
2011-12-13,0.0
2011-12-14,-4.4776
2011-12-15,1.5625
2011-12-16,-1.5385
2011-12-19,0.0
2011-12-20,1.5625
2011-12-21,-3.0769
2011-12-22,0.0
2011-12-23,-4.7619
2011-12-27,5.0
2011-12-28,3.1746
2011-12-29,0.0
2011-12-30,-1.5385
2012-01-03,-10.9375
2012-01-04,5.2632
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,-1.6667
2012-01-10,-1.6949
2012-01-12,-5.1724
2012-01-13,9.0909
2012-01-17,-16.6667
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,2.0
2012-01-24,0.0
2012-01-26,0.0
2012-01-27,-1.9607999999999999
2012-01-30,0.0
2012-01-31,10.0
2012-02-01,-18.1818
2012-02-02,24.4444
2012-02-03,-1.7856999999999998
2012-02-06,-20.0
2012-02-07,13.6364
2012-02-08,-20.0
2012-02-09,0.0
2012-02-10,37.5
2012-02-13,3.6364
2012-02-14,-3.5088
2012-02-15,-8.1818
2012-02-16,-0.9901
2012-02-17,0.0
2012-02-21,2.0
2012-02-22,-1.9607999999999999
2012-02-23,10.0
2012-02-24,-9.0909
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,10.0
2012-03-01,-1.8182
2012-03-02,-14.8148
2012-03-06,0.0
2012-03-08,0.0
2012-03-09,0.0
2012-03-12,19.5652
2012-03-19,0.0
2012-03-21,-16.3636
2012-03-23,0.0
2012-03-26,19.5652
2012-03-29,14.5455
2012-03-30,3.1746
2012-04-02,-4.6154
2012-04-03,-3.2258
2012-04-04,8.3333
2012-04-05,9.2308
2012-04-09,-9.8592
2012-04-10,-6.25
2012-04-11,0.0
2012-04-12,8.3333
2012-04-13,-4.6154
2012-04-16,4.8387
2012-04-17,-7.6923
2012-04-18,0.0
2012-04-19,-20.0
2012-04-20,25.0
2012-04-23,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-30,23.3333
2012-05-04,-13.5135
2012-05-08,-4.6875
2012-05-11,0.0
2012-05-14,-1.6393
2012-05-15,0.0
2012-05-16,-25.0
2012-05-17,-6.6667
2012-05-18,28.5714
2012-05-24,-7.4074
2012-05-29,28.0
2012-05-30,0.0
2012-06-04,-37.5
2012-06-05,17.5
2012-06-11,8.484
2012-06-12,-7.8205
2012-06-13,0.0
2012-06-14,-14.8936
2012-06-15,12.5
2012-06-18,-20.0
2012-06-19,17.2222
2012-06-21,-15.6398
2012-06-22,1.1236
2012-06-25,-1.1111
2012-06-27,0.0
2012-06-28,2.809
2012-06-29,22.9508
2012-07-03,-11.1111
2012-07-05,-8.5
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,1.0929
2012-07-16,0.0
2012-07-18,0.0
2012-07-19,8.1081
2012-07-20,5.0
2012-07-24,-4.7619
2012-07-27,-2.5
2012-07-30,0.0
2012-07-31,0.0
2012-08-09,-8.7179
2012-08-13,1.1236
2012-08-14,16.6667
2012-08-15,-12.857099999999999
2012-08-16,-1.6393
2012-08-21,11.1111
2012-08-22,2.5
2012-08-23,-38.9024
2012-08-24,39.7206
2012-08-27,14.2857
2012-08-29,-12.5
2012-08-31,-2.8571
2012-09-04,-17.647100000000002
2012-09-07,3.5714
2012-09-10,3.4483
2012-09-11,0.0
2012-09-13,18.3333
2012-09-19,4.2254
2012-09-20,2.7027
2012-09-21,2.6316
2012-09-24,-25.641
2012-09-25,0.0
2012-09-26,17.2414
2012-09-28,-17.647100000000002
2012-10-01,-8.5714
2012-10-02,1.5625
2012-10-04,0.0
2012-10-19,30.7692
2012-10-22,0.0
2012-11-01,-2.9412000000000003
2012-11-02,3.0303
2012-11-05,-32.3529
2012-11-06,73.913
2012-11-07,0.0
2012-11-09,0.0
2012-11-13,-22.5
2012-11-15,25.8065
2012-11-16,2.5641
2012-11-19,-15.0
2012-11-20,0.0
2012-11-23,11.7647
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,-5.2632
2012-11-29,11.1111
2012-11-30,-2.5
2012-12-03,-11.538499999999999
2012-12-11,4.3478
2012-12-12,13.8889
2012-12-13,0.0
2012-12-14,4.878
2012-12-17,16.2791
2012-12-18,14.0
2012-12-19,3.5088
2012-12-20,-28.8136
2012-12-21,9.5238
2012-12-24,30.4348
2012-12-26,0.0
2012-12-27,-8.3333
2012-12-28,0.0
2012-12-31,9.0909
2013-01-02,-5.0
2013-01-03,-8.7719
2013-01-07,-13.461500000000001
2013-01-08,0.0
2013-01-11,13.3333
2013-01-14,0.0
2013-01-16,7.8431
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-12.7273
2013-01-23,0.0
2013-01-28,6.25
2013-01-30,-21.3725
2013-01-31,12.2195
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,2.2222
2013-02-06,-13.0435
2013-02-08,12.5
2013-02-11,-2.2222
2013-02-12,0.0
2013-02-13,-6.8182
2013-02-14,-2.439
2013-02-15,12.5
2013-02-19,0.0
2013-02-20,-8.8889
2013-02-21,0.0
2013-02-25,0.0
2013-02-26,-13.1707
2013-02-27,0.0
2013-02-28,-1.6854
2013-03-01,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-11,0.0
2013-03-12,14.2857
2013-03-13,-15.0
2013-03-14,2.9412000000000003
2013-03-15,5.7143
2013-03-18,8.1081
2013-03-21,0.0
2013-03-25,-2.5
2013-03-26,-2.5641
2013-03-27,-2.6316
2013-03-28,-5.4054
2013-04-01,14.2857
2013-04-02,10.0
2013-04-04,-15.9091
2013-04-05,5.4054
2013-04-08,-6.1538
2013-04-10,3.8251
2013-04-11,2.6316
2013-04-15,2.5641
2013-04-16,2.5
2013-04-18,9.7561
2013-04-19,-8.8889
2013-04-23,-8.2927
2013-04-24,11.7021
2013-04-25,-23.8095
2013-04-29,40.625
2013-05-02,0.0
2013-05-06,0.0
2013-05-10,-8.8889
2013-05-15,-2.439
2013-05-17,-22.5
2013-05-20,22.5806
2013-05-24,-10.526299999999999
2013-05-28,-17.647100000000002
2013-05-29,39.2857
2013-05-30,0.0
2013-05-31,-12.8205
2013-06-04,20.5882
2013-06-05,-2.439
2013-06-14,-18.5
2013-06-17,25.7669
2013-06-18,0.0
2013-06-20,9.7561
2013-06-21,-2.2222
2013-06-24,0.0
2013-06-27,-13.6364
2013-07-02,-5.2632
2013-07-03,2.7778
2013-07-10,-8.1081
2013-07-11,-1.1397
2013-07-15,16.0283
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,2.5641
2013-07-23,-7.5
2013-07-24,-13.5135
2013-07-31,25.0
2013-08-06,10.0
2013-08-09,-6.8182
2013-08-12,-2.439
2013-08-13,0.0
2013-08-14,2.5
2013-08-15,9.7561
2013-08-19,-6.6667
2013-08-20,7.1429
2013-08-21,0.0
2013-08-22,28.8889
2013-08-23,-10.3448
2013-08-27,-7.6923
2013-08-28,6.25
2013-08-30,-7.8431
2013-09-05,8.5106
2013-09-06,0.0
2013-09-11,1.9607999999999999
2013-09-12,-11.538499999999999
2013-09-16,-2.1739
2013-09-18,-2.2222
2013-09-19,-0.9091
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,0.9174
2013-09-27,5.6818
2013-09-30,-3.2258
2013-10-02,0.0
2013-10-03,0.0
2013-10-08,-11.1111
2013-10-09,2.5
2013-10-10,0.0
2013-10-11,12.1951
2013-10-15,0.0
2013-10-16,10.8696
2013-10-18,1.9607999999999999
2013-10-21,-3.8462
2013-10-22,4.0
2013-10-25,-1.9231
2013-10-28,-1.9607999999999999
2013-10-29,4.0
2013-10-31,-1.9231
2013-11-04,-5.8824
2013-11-05,6.25
2013-11-06,1.9607999999999999
2013-11-07,-9.6154
2013-11-08,8.5106
2013-11-12,-1.9607999999999999
2013-11-13,-10.0
2013-11-15,11.1111
2013-11-18,-20.0
2013-11-19,2.5
2013-11-20,2.439
2013-11-21,-9.5238
2013-11-22,2.6316
2013-11-25,5.1282
2013-11-27,2.439
2013-11-29,2.3810000000000002
2013-12-02,13.9535
2013-12-03,-16.3265
2013-12-05,17.0732
2013-12-06,-12.5
2013-12-09,0.0
2013-12-11,-4.7619
2013-12-12,0.0
2013-12-13,-15.0
2013-12-16,5.8824
2013-12-17,-2.7778
2013-12-18,-2.8571
2013-12-19,-2.9412000000000003
2013-12-20,12.1212
2013-12-23,4.0541
2013-12-24,-5.1948
2013-12-26,1.3699
2013-12-27,0.0
2013-12-30,-2.7027
2013-12-31,0.0
2014-01-02,8.3333
2014-01-03,2.5641
2014-01-06,-14.5
2014-01-08,31.5789
2014-01-09,17.7778
2014-01-10,-1.8868
2014-01-13,-11.538499999999999
2014-01-21,-1.1549
2014-01-22,-3.2302
2014-01-23,0.0
2014-01-24,1.5199
2014-01-27,-2.3926
2014-01-28,10.0917
2014-01-29,-4.1667
2014-01-30,0.0
2014-01-31,-1.3043
2014-02-04,-3.0837
2014-02-05,18.1818
2014-02-10,-13.2692
2014-02-12,-0.2217
2014-02-13,0.0
2014-02-18,11.1111
2014-02-20,2.0
2014-02-24,3.9215999999999998
2014-02-26,-1.8868
2014-02-27,9.6154
2014-02-28,-3.5088
2014-03-03,5.4545
2014-03-05,-10.3448
2014-03-06,13.461500000000001
2014-03-07,-1.6949
2014-03-10,2.4138
2014-03-11,-11.4162
2014-03-12,14.0278
2014-03-13,1.6667
2014-03-14,6.5574
2014-03-17,-13.8942
2014-03-18,0.0558
2014-03-20,-10.7143
2014-03-21,4.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,-13.461500000000001
2014-03-31,-66.6667
2014-04-01,13.3333
2014-04-02,11.7647
2014-04-03,5.2632
2014-04-04,10.0
2014-04-07,-4.5455
2014-04-08,-4.7024
2014-04-09,-5.0593
2014-04-10,5.2632
2014-04-11,-5.0
2014-04-14,-15.6908
2014-04-17,9.247
2014-04-22,-8.5714
2014-04-24,6.25
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,17.647100000000002
2014-04-30,0.5
2014-05-01,-0.4975
2014-05-02,0.0
2014-05-05,5.0
2014-05-06,-4.7619
2014-05-07,-10.0
2014-05-09,5.5556
2014-05-12,-15.7895
2014-05-13,-6.25
2014-05-14,-13.3333
2014-05-16,-7.6923
2014-05-19,-16.6667
2014-05-21,5.0
2014-05-27,4.7619
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,9.0909
2014-06-06,0.0
2014-06-11,0.0
2014-06-13,-16.6667
2014-06-17,6.0
2014-06-23,-5.6604
2014-06-24,-20.0
2014-06-25,0.0
2014-06-27,0.0
2014-06-30,-12.5
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,7.1429
2014-07-10,33.3333
2014-07-17,-20.0
2014-07-21,0.0
2014-07-24,-6.25
2014-07-28,0.0
2014-07-30,0.0
2014-08-11,20.0
2014-08-12,0.0
2014-08-14,-5.5556
2014-08-19,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-28,0.0
2014-08-29,-4.7059
2014-09-02,-1.2346
2014-09-03,0.0
2014-09-04,0.0
2014-09-08,2.5
2014-09-10,-14.6341
2014-09-11,0.0
2014-09-15,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-24,0.0
2014-10-01,0.0
2014-10-02,-14.2857
2014-10-03,0.0
2014-10-07,-16.6667
2014-10-13,0.0
2014-10-15,0.0
2014-10-16,-40.0
2014-10-17,66.6667
2014-10-23,-40.0
2014-10-24,30.0
2014-10-27,20.5128
2014-11-03,-36.1702
2014-11-04,33.3333
2014-11-05,0.0
2014-11-07,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-24,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-09,50.0
2014-12-18,0.0
2014-12-19,-33.3333
2014-12-23,0.0
2014-12-24,25.0
2014-12-30,-20.0
2014-12-31,0.0
2015-01-06,0.0
2015-01-13,0.0
2015-01-20,0.0
2015-01-28,0.0
2015-02-03,0.0
2015-02-09,0.0
2015-02-13,0.0
2015-02-18,0.0
2015-02-20,0.0
2015-02-23,37.5
2015-03-02,-9.0909
2015-03-04,0.0
2015-03-06,0.0
2015-03-12,0.0
2015-03-13,-10.0
2015-03-30,-6.6667
2015-04-02,-4.7619
2015-04-07,12.5
2015-04-15,-11.1111
2015-04-24,0.0
2015-04-29,0.0
2015-05-04,0.0
2015-05-07,0.0
2015-05-19,0.0
2015-05-20,0.0
2015-05-26,12.5
2015-06-02,0.0
2015-06-08,0.0
2015-07-02,0.0
2015-07-10,0.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-21,-11.1111
2015-07-22,0.0
2015-07-24,0.0
2015-07-27,0.0
2015-08-06,42.5
2015-08-13,-29.8246
2015-08-21,-22.5
2015-08-24,16.129
2015-09-10,0.0
2015-09-15,0.0
2015-09-16,25.0
2015-09-17,0.0
2015-09-30,-20.0
2015-10-07,0.0
2015-10-19,0.3472
2015-10-20,24.5675
2015-11-03,-20.0
2015-11-04,0.0
2015-11-05,-8.3333
2015-11-06,-9.0909
2015-11-09,16.6667
2015-11-20,13.9286
2015-11-23,-24.7649
