ticker,IINX US Equity
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,-5.2632
2016-10-11,5.5556
2016-10-12,0.0
2016-10-13,2.6316
2016-10-14,0.0
2016-10-18,0.0
2016-10-19,2.5641
2016-10-20,-2.5
2016-10-21,2.5641
2016-10-24,-5.0
2016-10-25,2.6316
2016-10-26,2.5641
2016-10-27,2.5
2016-10-28,-2.439
2016-10-31,-2.5
2016-11-02,0.0
2016-11-03,-2.5641
2016-11-04,2.6316
2016-11-07,-2.5641
2016-11-08,2.6316
2016-11-09,2.5641
2016-11-10,0.0
2016-11-11,2.5
2016-11-16,2.439
2016-11-17,-2.3810000000000002
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,2.439
2016-11-23,0.0
2016-11-25,0.0
2016-11-30,-2.3810000000000002
2016-12-01,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-13,0.0
2016-12-14,-2.439
2016-12-15,0.0
2016-12-16,0.0
2016-12-21,10.0
2016-12-22,0.0
2016-12-30,0.0
2017-01-03,-0.4545
2017-01-11,0.4566
2017-01-26,0.0
2017-01-27,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-2.2727
2017-03-07,-6.9767
2017-03-08,0.0
2017-03-21,5.0
2017-03-22,-4.7619
2017-03-23,0.0
2017-03-24,0.0
2017-03-29,0.0
2017-04-13,5.0
2017-04-19,4.7619
2017-05-03,0.0
2017-05-18,-4.5455
2017-05-22,0.0
2017-05-23,-52.381
2017-05-30,20.0
2017-06-08,0.0
2017-06-15,0.0
2017-06-20,0.0
2017-06-23,0.0
2017-06-26,12.5
2017-07-05,0.0
2017-07-06,-3.7037
2017-07-14,0.0
2017-07-21,0.0
2017-08-02,3.8462
2017-08-03,-3.7037
2017-08-08,0.0
2017-08-11,0.0
2017-08-16,0.0
2017-08-22,0.0
2017-08-29,3.8462
2017-09-08,0.0
2017-09-12,0.0
2017-09-15,3.7037
2017-09-20,-3.5714
2017-09-26,0.0
2017-10-02,0.0
2017-10-06,0.0
2017-10-11,0.0
2017-10-18,3.7037
2017-10-24,0.0
2017-10-26,0.0
2017-10-31,0.0
2017-11-03,3.5714
2017-11-08,-3.4483
2017-11-13,-3.5714
2017-11-20,0.0
2017-11-24,7.4074
2017-11-27,0.0
2017-12-01,0.0
2017-12-05,0.0
2017-12-14,0.0
2017-12-21,0.0
2017-12-27,0.0
2018-01-03,0.0
2018-01-09,-6.8966
2018-01-10,3.7037
2018-01-16,0.0
2018-01-19,-3.5714
2018-01-24,11.1111
2018-01-29,-10.0
2018-02-01,0.0
2018-02-07,-3.7037
2018-02-14,0.0
2018-02-16,0.0
2018-02-28,-3.8462
2018-03-07,4.0
2018-03-21,0.0
2018-03-22,-3.8462
2018-03-29,0.0
2018-04-05,0.0
2018-04-13,4.0
2018-04-20,3.8462
2018-04-25,0.0
2018-05-03,0.0
2018-05-09,0.0
2018-05-14,-3.7037
2018-05-31,-19.2308
2018-06-01,0.4762
2018-06-14,16.5877
2018-06-21,1.626
2018-07-20,-15.2
2018-07-23,12.2642
2018-07-30,0.0
2018-08-02,-0.4202
2018-08-07,-0.4219
2018-08-10,0.4237
2018-08-14,-8.8608
2018-08-23,0.9259
2018-08-27,0.4587
2018-08-30,0.0
2018-09-04,0.0
2018-09-11,0.0
2018-09-21,0.0
2018-09-25,-0.4566
2018-09-26,-0.4587
2018-10-02,0.0
2018-10-03,0.0
2018-10-09,0.0
2018-10-11,0.4608
2018-10-15,0.4587
2018-10-16,0.4566
2018-10-18,-0.9091
2018-10-19,0.0
2018-10-24,0.0
2018-10-25,0.4587
2018-10-29,-0.9132
2018-10-31,1.3825
2018-11-01,1.8182
2018-11-05,-0.4464
2018-11-09,-1.3453
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,-0.4545
2018-11-21,0.9132
2018-11-26,-0.905
2018-11-28,0.0
2018-11-29,-0.9132
2018-11-30,-0.4608
2018-12-07,0.0
2018-12-11,0.0
2018-12-14,-3.2407
2018-12-17,0.4785
2018-12-20,-0.4762
2018-12-21,0.0
2018-12-26,-1.9139
2018-12-28,0.0
2018-12-31,0.9756
2019-01-02,0.0
2019-01-03,0.4831
2019-01-07,0.4808
2019-01-09,0.0
2019-01-11,-4.3062000000000005
2019-01-15,0.0
2019-01-18,0.0
2019-01-30,-9.0
2019-01-31,0.5495
2019-02-01,-1.6393
2019-02-04,1.6667
2019-02-05,-1.0929
2019-02-06,-0.5525
2019-02-07,-2.0833
2019-02-11,1.5603
2019-02-12,0.0
2019-02-13,1.1173
2019-02-15,0.0
2019-02-21,0.5525
2019-02-22,4.3956
2019-02-25,0.0
2019-02-26,-2.6316
2019-02-27,-0.5405
2019-02-28,1.6303999999999998
2019-03-01,1.0695000000000001
2019-03-04,-0.5291
2019-03-05,2.1277
2019-03-06,-3.125
2019-03-07,1.0753
2019-03-08,1.0638
2019-03-11,-1.0526
2019-03-12,-2.1277
2019-03-13,-3.2609
2019-03-14,-1.6854
2019-03-15,-0.5714
2019-03-18,0.0
2019-03-19,0.5747
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,8.5714
2019-03-25,-5.2632
2019-03-26,22.2222
2019-03-27,9.0909
2019-03-28,-14.5833
2019-03-29,-2.439
2019-04-01,0.0
2019-04-02,-10.0
2019-04-03,2.7778
2019-04-04,8.6486
2019-04-05,14.4279
2019-04-08,0.0
2019-04-09,4.7826
2019-04-10,-12.0332
2019-04-11,7.5472
2019-04-12,-0.4386
2019-04-15,-14.0969
2019-04-16,2.0513
2019-04-18,-5.0251
2019-04-23,0.0
2019-04-24,0.5291
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,-0.5263
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,-0.5291
2019-05-06,-2.6596
2019-05-07,1.0929
2019-05-08,-3.7838000000000003
2019-05-09,-1.1236
2019-05-10,-2.2727
2019-05-15,-20.9302
2019-05-16,17.647100000000002
2019-05-17,6.5312
2019-05-20,-0.264
2019-05-21,7.0588
2019-05-22,-2.7473
2019-05-23,6.7797
2019-05-24,-4.7619
2019-05-28,-0.5556
2019-05-29,0.5587
2019-05-30,5.5556
2019-05-31,0.0
2019-06-03,0.5263
2019-06-04,0.0
2019-06-07,-3.1414
2019-06-10,0.5405
2019-06-11,-1.6129
2019-06-12,-1.0929
2019-06-13,1.105
2019-06-14,0.0
2019-06-17,1.6393
2019-06-18,-2.1505
2019-06-19,0.5495
2019-06-20,-0.5464
2019-06-21,-1.0989
2019-06-24,0.0
2019-06-25,2.7778
2019-06-26,-2.7027
2019-06-27,-1.1111
2019-07-01,-1.6854
2019-07-02,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,-0.5714
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,-2.2989
2019-07-24,2.3529
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.5747
2019-08-01,-0.5714
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,-0.5747
2019-08-07,1.1561
2019-08-08,-1.1429
2019-08-09,1.1561
2019-08-12,-0.5714
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,1.1494
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,-1.1364
2019-08-21,1.1494
2019-08-22,0.0
2019-08-23,0.5682
2019-08-26,0.565
2019-08-27,0.5618
2019-08-28,0.5587
2019-08-29,-1.6667
2019-08-30,1.6949
2019-09-03,0.5556
2019-09-04,0.5525
2019-09-05,1.0989
2019-09-06,0.5435
2019-09-09,8.1081
2019-09-10,-1.0
2019-09-11,-0.5051
2019-09-12,-0.5076
2019-09-13,-0.5102
2019-09-16,0.0
2019-09-17,0.5128
2019-09-18,0.5102
2019-09-19,-1.0152
2019-09-20,0.5128
2019-09-23,-0.5102
2019-09-24,0.0
2019-09-25,-0.5128
2019-09-26,-1.0309
2019-09-27,0.5208
2019-09-30,0.5181
2019-10-01,-3.0928
2019-10-02,0.0
2019-10-03,-1.5957
2019-10-04,4.3243
2019-10-07,0.0
2019-10-08,-1.5544
2019-10-09,0.0
2019-10-10,0.5263
2019-10-11,0.5236
2019-10-15,-0.5208
2019-10-16,-0.5236
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,1.0526
2019-10-22,0.0
2019-10-24,-0.5208
2019-10-25,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,-0.5236
2019-10-31,0.0
2019-11-01,-2.6316
2019-11-04,2.7027
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,-0.5263
2019-11-08,-0.5291
2019-11-13,-29.5213
2019-11-14,24.5283
2019-11-15,9.0909
2019-11-18,4.4444
2019-11-19,0.5319
2019-11-20,-1.0582
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,-5.3476
2019-11-26,4.5198
2019-11-27,1.0811
2019-11-29,0.5348
2019-12-02,-0.5319
2019-12-03,0.0
2019-12-04,0.5348
2019-12-05,0.0
2019-12-06,-0.5319
2019-12-09,0.5348
2019-12-10,-3.1915
2019-12-11,2.7473
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,-5.3476
2019-12-18,2.8249
2019-12-19,0.0
2019-12-20,-1.6484
2019-12-23,0.5587
2019-12-24,-0.5556
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,-0.5587
2019-12-31,0.0
2020-01-02,-0.5618
2020-01-03,0.565
2020-01-06,-0.5618
2020-01-07,0.0
2020-01-08,0.565
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.5618
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.5587
2020-01-28,0.5556
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,2.2099
2020-02-04,-2.7027
2020-02-05,-1.1111
2020-02-06,0.0
2020-02-07,-1.6854
2020-02-10,0.0
2020-02-11,-2.2857
2020-02-12,-22.807
2020-02-14,4.5455
2020-02-18,5.0725
2020-02-19,3.4483
2020-02-20,0.0
2020-02-21,-3.3333
2020-02-24,-4.1379
2020-02-25,-5.7554
2020-02-26,0.0
2020-02-27,-2.2901
2020-02-28,1.5625
2020-03-02,0.0
2020-03-03,-11.538499999999999
2020-03-04,-6.9565
2020-03-05,7.4766
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,-2.6087
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,-0.8929
2020-03-16,-0.9009
2020-03-17,0.9091
2020-03-18,-1.8018
2020-03-19,-8.2569
2020-03-20,-2.0
2020-03-23,-3.0612
2020-03-24,5.2632
2020-03-25,0.0
2020-03-26,-3.0
2020-03-27,12.3711
2020-03-30,-4.5872
2020-03-31,0.0
2020-04-01,-5.7692
2020-04-02,6.1224
2020-04-03,0.0
2020-04-06,-3.8462
2020-04-07,0.0
2020-04-08,0.0
2020-04-13,20.0
2020-04-14,5.8333
2020-04-15,8.6614
2020-04-16,0.0
2020-04-17,5.0725
2020-04-20,0.0
2020-04-21,6.2069
2020-04-22,3.8961
2020-04-23,0.625
2020-04-24,-0.6211
2020-04-27,6.25
2020-04-28,4.7059
2020-04-29,-2.2472
2020-04-30,-0.5747
2020-05-01,4.0462
2020-05-04,2.2222
2020-05-05,0.0
2020-05-06,3.2609
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.5263
2020-05-13,-1.5707
2020-05-14,-0.5319
2020-05-15,1.6042999999999998
2020-05-18,-1.0526
2020-05-19,-0.5319
2020-05-20,-2.1390000000000002
2020-05-22,-1.6393
2020-05-26,-2.7778
2020-05-27,-30.2857
2020-05-28,2.459
2020-05-29,0.0
2020-06-01,4.0
2020-06-02,-0.7692
2020-06-03,0.0
2020-06-04,-22.4806
2020-06-05,0.0
2020-06-08,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-2.5
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,-2.5641
2020-07-06,2.6316
2020-07-07,0.0
2020-07-08,-0.0821
2020-07-10,-12.7489
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-1.7647
2020-07-17,0.5988
2020-07-20,0.0
2020-07-21,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,-11.3095
2020-07-28,-19.4631
2020-07-30,-16.6667
2020-07-31,-0.02
