ticker,LCLP US Equity
2016-07-14,0.0
2016-07-15,-4.0
2016-07-18,6.25
2016-07-19,0.0
2016-07-20,0.0
2016-07-21,-2.1569
2016-07-22,-12.0115
2016-07-25,-8.8968
2016-07-26,4.25
2016-07-27,-16.307
2016-07-28,34.6705
2016-07-29,1.9149
2016-08-01,11.0647
2016-08-02,-6.9549
2016-08-03,-4.0404
2016-08-04,-7.3684
2016-08-05,2.2727
2016-08-08,-8.8611
2016-08-09,-2.4688
2016-08-10,-8.75
2016-08-11,9.589
2016-08-12,-3.75
2016-08-15,-9.0909
2016-08-16,12.857099999999999
2016-08-17,-2.5316
2016-08-18,-3.8961
2016-08-19,1.3514
2016-08-22,4.8
2016-08-23,-2.0356
2016-08-24,-3.8961
2016-08-25,-4.0541
2016-08-26,5.6338
2016-08-29,-5.3333
2016-08-30,0.4225
2016-08-31,2.3843
2016-09-01,1.3699
2016-09-02,-5.4054
2016-09-06,-6.0
2016-09-07,-8.8146
2016-09-08,5.0
2016-09-09,-9.5635
2016-09-12,1.2725
2016-09-13,2.253
2016-09-14,-2.0339
2016-09-15,-3.1142
2016-09-16,1.7856999999999998
2016-09-19,-7.0175
2016-09-20,-16.6038
2016-09-21,5.8258
2016-09-22,2.6189
2016-09-23,9.1146
2016-09-26,-12.1718
2016-09-27,2.1739
2016-09-28,2.1277
2016-09-29,-16.6667
2016-09-30,0.0
2016-10-03,-12.75
2016-10-04,3.1519
2016-10-05,-1.1111
2016-10-06,-4.7753
2016-10-07,-11.5044
2016-10-10,-14.6667
2016-10-11,-6.25
2016-10-12,-8.3333
2016-10-13,-0.9091
2016-10-14,-10.0917
2016-10-17,21.4286
2016-10-18,38.6555
2016-10-19,3.0303
2016-10-20,-23.5294
2016-10-21,-7.7885
2016-10-24,0.1043
2016-10-25,-4.1667
2016-10-26,-2.6087
2016-10-27,-10.7143
2016-10-28,10.0
2016-10-31,-9.0909
2016-11-01,0.0
2016-11-02,-5.0
2016-11-03,-5.2632
2016-11-04,10.9722
2016-11-07,-29.9124
2016-11-08,14.8214
2016-11-09,11.1975
2016-11-10,-16.0839
2016-11-11,-6.6667
2016-11-14,7.1429
2016-11-15,-6.6667
2016-11-16,-9.8214
2016-11-17,-12.8713
2016-11-18,-12.7273
2016-11-21,0.0
2016-11-22,-16.6667
2016-11-23,-16.25
2016-11-25,4.4776
2016-11-28,-11.9643
2016-11-29,-17.4442
2016-11-30,27.5184
2016-12-01,7.3218
2016-12-02,0.5386
2016-12-05,0.0
2016-12-06,-14.2857
2016-12-07,-13.3333
2016-12-08,-23.0769
2016-12-09,15.625
2016-12-12,-13.5135
2016-12-13,0.0
2016-12-14,-23.4375
2016-12-15,30.6122
2016-12-16,-5.0
2016-12-19,-36.1842
2016-12-20,-1.0309
2016-12-21,191.6667
2016-12-22,-30.0
2016-12-23,-26.5306
2016-12-27,-4.5139
2016-12-28,4.7273
2016-12-29,-5.5556
2016-12-30,35.2941
2017-01-03,-17.9348
2017-01-04,-4.6358
2017-01-05,11.1111
2017-01-06,0.0
2017-01-09,-5.625
2017-01-10,-4.6358
2017-01-11,-18.4028
2017-01-12,-2.5532
2017-01-13,5.2402
2017-01-17,-0.4149
2017-01-18,-6.6667
2017-01-19,8.482099999999999
2017-01-20,-14.4033
2017-01-23,7.6923
2017-01-24,-4.4643
2017-01-25,-2.8037
2017-01-26,14.9038
2017-01-27,9.6234
2017-01-30,-0.3817
2017-01-31,-25.6705
2017-02-01,7.2165
2017-02-02,0.4808
2017-02-03,-0.4785
2017-02-06,0.0
2017-02-07,-3.8462
2017-02-08,13.5
2017-02-09,-15.4185
2017-02-10,0.0
2017-02-13,15.625
2017-02-14,-12.1622
2017-02-15,-0.5128
2017-02-16,-5.1546
2017-02-17,0.0
2017-02-21,-13.0435
2017-02-22,8.75
2017-02-23,-12.6437
2017-02-24,-10.526299999999999
2017-02-27,-1.4706000000000001
2017-02-28,-18.6567
2017-03-01,73.3945
2017-03-02,-31.2169
2017-03-03,39.2308
2017-03-06,-11.6022
2017-03-07,0.0
2017-03-08,-0.625
2017-03-09,17.6101
2017-03-10,-14.4385
2017-03-13,1.25
2017-03-14,0.6173
2017-03-15,16.5644
2017-03-16,-21.0526
2017-03-17,-4.0
2017-03-20,5.5556
2017-03-21,0.0
2017-03-22,-5.2632
2017-03-23,5.5556
2017-03-24,0.0
2017-03-27,5.2632
2017-03-28,-18.75
2017-03-29,-5.3846
2017-03-30,-8.1301
2017-03-31,11.5044
2017-04-03,-11.1111
2017-04-04,-9.8214
2017-04-05,20.7921
2017-04-06,-1.6393
2017-04-07,13.3333
2017-04-10,100.0
2017-04-11,-29.4118
2017-04-12,-4.1667
2017-04-13,-23.3696
2017-04-17,13.4752
2017-04-18,-15.0
2017-04-19,49.2647
2017-04-20,-2.9557
2017-04-21,-18.7817
2017-04-24,13.75
2017-04-25,34.6154
2017-04-26,-37.1429
2017-04-27,-9.7403
2017-04-28,-7.9137
2017-05-01,-10.9375
2017-05-02,10.526299999999999
2017-05-03,1.5873
2017-05-04,-12.5
2017-05-05,-14.2857
2017-05-08,-16.6667
2017-05-09,0.0
2017-05-10,40.0
2017-05-11,-16.0714
2017-05-12,4.2553
2017-05-15,-20.4082
2017-05-16,5.1282
2017-05-17,0.0
2017-05-18,7.3171
2017-05-19,9.0909
2017-05-22,0.0
2017-05-23,-11.4583
2017-05-24,-5.8824
2017-05-25,10.0
2017-05-26,0.0
2017-05-30,-12.5
2017-05-31,-2.5974
2017-06-01,4.0
2017-06-02,-3.8462
2017-06-05,-8.0
2017-06-06,3.4203
2017-06-07,-3.5874
2017-06-08,4.6512
2017-06-09,-15.5556
2017-06-12,0.0
2017-06-13,-13.1579
2017-06-14,21.2121
2017-06-15,0.0
2017-06-16,-17.5
2017-06-19,0.0
2017-06-20,3.0303
2017-06-21,-11.7647
2017-06-22,10.0
2017-06-23,-18.1818
2017-06-26,-7.4074
2017-06-27,0.0
2017-06-28,-4.0
2017-06-29,-16.6667
2017-06-30,20.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,20.8333
2017-07-07,-13.7931
2017-07-10,-8.0
2017-07-11,8.6957
2017-07-12,0.0
2017-07-13,-8.0
2017-07-14,-13.0435
2017-07-17,0.0
2017-07-18,5.0
2017-07-19,0.0
2017-07-20,4.7619
2017-07-21,-4.5455
2017-07-24,0.0
2017-07-25,-4.7619
2017-07-26,-5.0
2017-07-27,0.0
2017-07-28,-5.2632
2017-07-31,133.3333
2017-08-01,-33.3333
2017-08-02,-3.5714
2017-08-03,-7.4074
2017-08-04,4.0
2017-08-07,-11.538499999999999
2017-08-08,-4.3478
2017-08-09,-13.6364
2017-08-10,26.3158
2017-08-11,-20.8333
2017-08-14,-5.2632
2017-08-15,-6.6667
2017-08-16,-4.7619
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,-25.0
2017-08-22,0.0
2017-08-23,-16.6667
2017-08-24,-10.0
2017-08-25,0.0
2017-08-28,-22.2222
2017-08-29,57.1429
2017-08-30,-18.1818
2017-08-31,0.0
2017-09-01,-11.1111
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,-12.5
2017-09-12,14.2857
2017-09-13,-12.5
2017-09-14,-14.2857
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,16.6667
2017-09-20,-14.2857
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,-16.6667
2017-09-28,20.0
2017-09-29,-1.5
2017-10-02,-15.3976
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,40.0
2017-10-10,42.8571
2017-10-11,-10.0
2017-10-12,-11.1111
2017-10-13,-18.75
2017-10-16,-7.6923
2017-10-17,-33.3333
2017-10-18,25.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,-20.0
2017-10-24,-25.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,33.3333
2017-10-31,0.0
2017-11-01,-25.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,66.6667
2017-11-10,-10.0
2017-11-13,-11.1111
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,-25.0
2017-11-17,0.0
2017-11-20,33.3333
2017-11-21,-25.0
2017-11-22,-33.3333
2017-11-24,100.0
2017-11-27,-25.0
2017-11-28,33.3333
2017-11-29,-25.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,-33.3333
2017-12-11,50.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-33.3333
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,50.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-33.3333
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,50.0
2018-01-10,0.0
2018-01-11,-16.6667
2018-01-12,-20.0
2018-01-16,50.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,-33.3333
2018-02-23,0.0
2018-02-26,50.0
2018-02-27,-33.3333
2018-02-28,50.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,-33.3333
2018-03-13,50.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,-33.3333
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,6.5
2018-04-06,-6.1033
2018-04-09,50.0
2018-04-10,-33.3333
2018-04-11,-50.0
2018-04-12,100.0
2018-04-13,50.0
2018-04-16,-33.3333
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,50.0
2018-04-20,-29.0
2018-04-23,-6.1033
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,-5.0
2018-05-11,5.2632
2018-05-14,-50.0
2018-05-15,100.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,-50.0
2018-05-24,100.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,-50.0
2018-06-04,100.0
2018-06-05,0.0
2018-06-06,50.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,33.3333
2018-06-13,0.0
2018-06-14,-25.0
2018-06-15,33.3333
2018-06-18,50.0
2018-06-19,0.0
2018-06-20,-16.6667
2018-06-21,20.0
2018-06-22,-16.6667
2018-06-25,-20.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,25.0
2018-07-02,-20.0
2018-07-03,25.0
2018-07-05,0.0
2018-07-06,-20.0
2018-07-09,-25.0
2018-07-10,33.3333
2018-07-11,-25.0
2018-07-12,33.3333
2018-07-13,50.0
2018-07-16,0.0
2018-07-17,16.6667
2018-07-18,0.0
2018-07-19,-14.2857
2018-07-20,0.0
2018-07-23,-33.3333
2018-07-24,0.0
2018-07-25,25.0
2018-07-26,-20.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,25.0
2018-08-01,40.0
2018-08-02,-14.2857
2018-08-03,-16.6667
2018-08-06,20.0
2018-08-07,0.0
2018-08-08,-16.6667
2018-08-09,220.0
2018-08-10,18.75
2018-08-13,31.5789
2018-08-14,60.0
2018-08-15,-15.0
2018-08-16,-76.4706
2018-08-17,-1.25
2018-08-20,-11.3924
2018-08-21,-28.5714
2018-08-22,0.0
2018-08-23,20.0
2018-08-24,33.3333
2018-08-27,-25.0
2018-08-28,0.0
2018-08-29,-16.6667
2018-08-30,20.0
2018-08-31,-16.6667
2018-09-04,10.0
2018-09-05,9.0909
2018-09-06,-16.6667
2018-09-07,0.0
2018-09-10,1.0
2018-09-11,-20.7921
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,25.0
2018-09-17,-20.0
2018-09-18,25.0
2018-09-19,0.0
2018-09-20,-20.0
2018-09-21,25.0
2018-09-24,-20.0
2018-09-25,22.5
2018-09-26,2.0408
2018-09-27,-20.0
2018-09-28,25.0
2018-10-01,-20.0
2018-10-02,25.0
2018-10-03,-20.0
2018-10-04,25.0
2018-10-05,-20.0
2018-10-08,25.0
2018-10-09,0.0
2018-10-10,-20.0
2018-10-11,25.0
2018-10-12,-20.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,100.0
2018-10-18,25.0
2018-10-19,20.0
2018-10-22,-16.6667
2018-10-23,-20.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,25.0
2018-10-29,-10.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-12.2222
2018-11-05,-11.3924
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,14.2857
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,-12.5
2018-11-14,0.0
2018-11-15,57.1429
2018-11-16,0.0
2018-11-19,-19.0909
2018-11-20,-10.1124
2018-11-21,0.0
2018-11-23,0.0
2018-11-26,-25.0
2018-11-27,16.6667
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,-14.2857
2018-12-04,0.0
2018-12-06,-16.6667
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,20.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,-16.6667
2018-12-24,0.0
2018-12-26,20.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,-33.3333
2019-01-02,25.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,20.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,-16.6667
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,20.0
2019-02-08,0.0
2019-02-11,-16.6667
2019-02-12,20.0
2019-02-13,0.0
2019-02-15,-16.6667
2019-02-19,0.0
2019-02-20,20.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.0
2019-03-06,-16.6667
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-02,0.0
2019-05-03,-20.0
2019-05-06,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-21,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-25.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-05,0.0
2019-07-09,0.0
2019-07-12,33.3333
2019-07-15,0.0
2019-07-16,0.0
2019-07-18,0.0
2019-07-22,0.0
2019-07-26,-25.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,33.3333
2019-08-01,0.0
2019-08-02,0.0
2019-08-06,0.0
2019-08-07,-25.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-13,0.0
2019-09-17,-5.0
2019-09-18,5.2632
2019-09-20,0.0
2019-09-23,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-10-01,-38.3333
2019-10-02,8.1081
2019-10-03,0.0
2019-10-11,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-25,50.0
2019-10-28,0.0
2019-10-29,-10.0
2019-10-30,11.1111
2019-11-01,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-12,0.0
2019-11-13,-33.3333
2019-11-14,-50.0
2019-11-15,100.0
2019-11-18,-50.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,100.0
2019-11-27,-50.0
2019-11-29,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,100.0
2019-12-13,-50.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,100.0
2019-12-20,-50.0
2019-12-23,100.0
2019-12-24,-50.0
2019-12-26,0.0
2019-12-27,100.0
2019-12-30,0.0
2019-12-31,50.0
2020-01-03,-33.3333
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,50.0
2020-01-09,0.0
2020-01-13,-33.3333
2020-01-14,0.0
2020-01-15,50.0
2020-01-16,-33.3333
2020-01-17,0.0
2020-01-21,50.0
2020-01-22,-33.3333
2020-01-27,10.0
2020-01-28,-9.0909
2020-02-03,0.0
2020-02-04,-10.0
2020-02-05,66.6667
2020-02-06,-33.3333
2020-02-10,-50.0
2020-02-11,0.0
2020-02-13,200.0
2020-02-14,33.3333
2020-02-18,-25.0
2020-02-19,-33.3333
2020-02-20,0.0
2020-02-21,50.0
2020-02-24,0.0
2020-02-26,0.0
2020-02-27,-33.3333
2020-02-28,50.0
2020-03-02,-33.3333
2020-03-03,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,-50.0
2020-03-13,0.0
2020-03-17,0.0
2020-03-18,50.0
2020-03-19,-33.3333
2020-03-20,0.0
2020-03-24,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,100.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-50.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,100.0
2020-04-15,-50.0
2020-04-16,100.0
2020-04-17,0.0
2020-04-23,0.0
2020-04-24,25.0
2020-04-27,20.0
2020-04-28,-33.3333
2020-04-29,-50.0
2020-04-30,100.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,50.0
2020-05-06,0.0
2020-05-07,-33.3333
2020-05-08,0.0
2020-05-11,50.0
2020-05-12,0.0
2020-05-13,-33.3333
2020-05-14,-50.0
2020-05-15,100.0
2020-05-18,-50.0
2020-05-19,100.0
2020-05-20,0.0
2020-05-22,-50.0
2020-05-26,50.0
2020-05-27,33.3333
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,-50.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,100.0
2020-06-12,0.0
2020-06-15,50.0
2020-06-16,33.3333
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,-25.0
2020-06-23,33.3333
2020-06-24,0.0
2020-06-25,0.0
2020-06-29,-25.0
2020-06-30,-16.6667
2020-07-02,20.0
2020-07-06,-33.3333
2020-07-09,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,50.0
2020-07-21,-33.3333
2020-07-22,0.0
2020-07-23,50.0
2020-07-27,0.0
2020-07-28,-33.3333
2020-07-29,25.0
2020-07-30,-20.0
2020-07-31,50.0
