ticker,XNET US Equity
2014-11-07,1.2591999999999999
2014-11-10,2.2798
2014-11-11,-1.7224
2014-11-12,1.0309
2014-11-13,-1.5306
2014-11-14,5.0777
2014-11-17,2.4655
2014-11-18,0.8662
2014-11-19,2.7672
2014-11-20,-7.7994
2014-11-21,-2.1148
2014-11-24,-1.8519
2014-11-25,-3.1447
2014-11-26,-7.0346
2014-11-28,0.9313
2014-12-01,-1.3841
2014-12-02,0.2339
2014-12-03,1.867
2014-12-04,-4.811
2014-12-05,-3.0084
2014-12-08,-6.3275
2014-12-09,-3.9735
2014-12-10,-2.8966
2014-12-11,4.1193
2014-12-12,2.7285
2014-12-15,3.5857
2014-12-16,-1.4102999999999999
2014-12-17,-7.1521
2014-12-18,-1.5406
2014-12-19,-6.1166
2014-12-22,19.5455
2014-12-23,-10.0127
2014-12-24,2.9577
2014-12-26,-1.6416
2014-12-29,-0.8345
2014-12-30,2.6648
2014-12-31,-0.2732
2015-01-02,9.589
2015-01-05,4.25
2015-01-06,-2.0384
2015-01-07,3.672
2015-01-08,-2.0071
2015-01-09,1.9277
2015-01-12,-0.591
2015-01-13,-2.6159
2015-01-14,0.9768
2015-01-15,-4.2322
2015-01-16,0.3788
2015-01-20,-5.6604
2015-01-21,-2.2
2015-01-22,1.2952
2015-01-23,7.2678
2015-01-26,0.5019
2015-01-27,1.623
2015-01-28,-2.5799
2015-01-29,-4.7919
2015-01-30,-1.7219
2015-02-02,2.2911
2015-02-03,-3.8208
2015-02-04,4.6575
2015-02-05,-2.7487
2015-02-06,3.2301
2015-02-09,-0.1304
2015-02-10,-0.9138
2015-02-11,0.2635
2015-02-12,1.1827
2015-02-13,2.987
2015-02-17,-4.1614
2015-02-18,-1.5789
2015-02-19,-1.738
2015-02-20,-1.3605
2015-02-23,-1.6552
2015-02-24,-0.1403
2015-02-25,-1.5449000000000002
2015-02-26,-1.2839
2015-02-27,-1.7341
2015-03-02,0.0
2015-03-03,-0.5882
2015-03-04,1.3314
2015-03-05,0.0
2015-03-06,0.8759
2015-03-09,-3.0391
2015-03-10,-4.1791
2015-03-11,-0.3115
2015-03-12,1.875
2015-03-13,3.681
2015-03-16,-5.4734
2015-03-17,-1.4085
2015-03-18,-5.7143
2015-03-19,13.468
2015-03-20,-2.6706
2015-03-23,-3.0488
2015-03-24,2.5157
2015-03-25,-2.1471999999999998
2015-03-26,-2.5078
2015-03-27,5.3055
2015-03-30,-3.2061
2015-03-31,0.4732
2015-04-01,-0.157
2015-04-02,-0.1572
2015-04-06,1.1024
2015-04-07,3.5826000000000002
2015-04-08,6.3158
2015-04-09,2.5460000000000003
2015-04-10,-3.4483
2015-04-13,2.1429
2015-04-14,-1.8182
2015-04-15,5.5556
2015-04-16,2.1592000000000002
2015-04-17,0.3963
2015-04-20,-0.5263
2015-04-21,2.7778
2015-04-22,2.1879
2015-04-23,-0.7557
2015-04-24,1.7766
2015-04-27,5.985
2015-04-28,4.7059
2015-04-29,-0.4494
2015-04-30,-1.8058999999999998
2015-05-01,-1.6092
2015-05-04,-3.0374
2015-05-05,-4.0964
2015-05-06,-2.2613
2015-05-07,3.7275
2015-05-08,-2.974
2015-05-11,5.8748000000000005
2015-05-12,-0.965
2015-05-13,17.1742
2015-05-14,2.8067
2015-05-15,6.5723
2015-05-18,-0.1898
2015-05-19,1.1407
2015-05-20,7.1429
2015-05-21,-14.8246
2015-05-22,-1.0299
2015-05-26,5.0989
2015-05-27,-0.198
2015-05-28,-1.2897
2015-05-29,-1.5074999999999998
2015-06-01,2.0408
2015-06-02,-0.1
2015-06-03,8.4084
2015-06-04,3.6010999999999997
2015-06-05,1.426
2015-06-08,-8.2601
2015-06-09,-2.0115
2015-06-10,11.2414
2015-06-11,5.1845
2015-06-12,14.4528
2015-06-15,-6.5693
2015-06-16,-5.0
2015-06-17,10.8553
2015-06-18,1.8546
2015-06-19,-2.4035
2015-06-22,1.1194
2015-06-23,3.69
2015-06-24,-2.6334999999999997
2015-06-25,-0.5848
2015-06-26,-10.8088
2015-06-29,-5.3586
2015-06-30,4.878
2015-07-01,-2.4086
2015-07-02,-2.4681
2015-07-06,-12.5654
2015-07-07,-9.0818
2015-07-08,-1.1526
2015-07-09,1.6101999999999999
2015-07-10,1.6393
2015-07-13,-0.6452
2015-07-14,5.9524
2015-07-15,-7.2523
2015-07-16,3.4141
2015-07-17,-1.1715
2015-07-20,-1.0776
2015-07-21,2.6144
2015-07-22,2.5478
2015-07-23,-1.0352
2015-07-24,-3.3473
2015-07-27,-4.4372
2015-07-28,5.6625
2015-07-29,-0.5359
2015-07-30,-1.2931
2015-07-31,0.9825
2015-08-03,-2.2702999999999998
2015-08-04,4.2035
2015-08-05,-2.4416
2015-08-06,0.7617
2015-08-07,0.8639
2015-08-10,1.4989
2015-08-11,-4.7468
2015-08-12,0.443
2015-08-13,1.1025
2015-08-14,5.4526
2015-08-17,-4.3433
2015-08-18,0.2162
2015-08-19,-2.9126
2015-08-20,-6.3333
2015-08-21,-1.7793999999999999
2015-08-24,-9.7826
2015-08-25,1.7403
2015-08-26,2.7632
2015-08-27,3.7132
2015-08-28,-0.3704
2015-08-31,-1.9827
2015-09-01,-11.2516
2015-09-02,1.2821
2015-09-03,1.8284
2015-09-04,-0.1381
2015-09-08,4.1494
2015-09-09,-5.0465
2015-09-10,1.958
2015-09-11,2.7435
2015-09-14,-3.0708
2015-09-15,-0.8264
2015-09-16,1.8056
2015-09-17,1.0914
2015-09-18,1.4845
2015-09-21,-3.4574
2015-09-22,-2.2039
2015-09-23,-0.2817
2015-09-24,-4.2373
2015-09-25,3.2448
2015-09-28,-0.1429
2015-09-29,0.0
2015-09-30,4.4349
2015-10-01,-4.1096
2015-10-02,2.0
2015-10-05,1.9607999999999999
2015-10-06,3.022
2015-10-07,-0.5333
2015-10-08,-2.4129
2015-10-09,0.2747
2015-10-12,-0.5479
2015-10-13,0.1377
2015-10-14,-3.7138999999999998
2015-10-15,3.7143
2015-10-16,2.8926
2015-10-19,-2.008
2015-10-20,1.776
2015-10-21,-2.0134
2015-10-22,0.411
2015-10-23,1.6371
2015-10-26,6.8456
2015-10-27,5.0251
2015-10-28,-6.6986
2015-10-29,-0.8974
2015-10-30,0.6468
2015-11-02,5.3985
2015-11-03,-1.5854
2015-11-04,-2.8501
2015-11-05,-0.5102
2015-11-06,1.6667
2015-11-09,-2.1438
2015-11-10,-1.1598
2015-11-11,-4.6936
2015-11-12,1.0944
2015-11-13,-9.3369
2015-11-16,1.194
2015-11-17,4.5723
2015-11-18,5.6417
2015-11-19,-3.8718
2015-11-20,0.1389
2015-11-23,4.4383
2015-11-24,-4.2497
2015-11-25,2.2191
2015-11-27,-3.5278
2015-11-30,4.0788
2015-12-01,-1.3514
2015-12-02,1.0959
2015-12-03,-0.271
2015-12-04,-2.7174
2015-12-07,1.8155999999999999
2015-12-08,0.6859
2015-12-09,-0.8174
2015-12-10,1.6484
2015-12-11,-3.6486
2015-12-14,-1.2623
2015-12-15,-0.142
2015-12-16,0.2845
2015-12-17,-3.2624
2015-12-18,-0.2933
2015-12-21,2.6471
2015-12-22,2.149
2015-12-23,-0.7013
2015-12-24,10.452
2015-12-28,-2.8133
2015-12-29,0.0
2015-12-30,0.1316
2015-12-31,-0.657
2016-01-04,0.7937
2016-01-05,-0.5249
2016-01-06,0.0
2016-01-07,-3.6939
2016-01-08,-1.3699
2016-01-11,-2.0833
2016-01-12,-3.1206
2016-01-13,-5.5637
2016-01-14,0.6202
2016-01-15,-2.9276
2016-01-19,-0.7937
2016-01-20,0.16
2016-01-21,0.3195
2016-01-22,2.3885
2016-01-25,-0.9331
2016-01-26,-2.1978
2016-01-27,-0.4815
2016-01-28,-1.7742
2016-01-29,1.1494
2016-02-01,-2.7597
2016-02-02,0.1669
2016-02-03,-2.3333
2016-02-04,2.3891
2016-02-05,-2.5
2016-02-08,-4.2735
2016-02-09,-0.8929
2016-02-10,-2.5225
2016-02-11,-1.1091
2016-02-12,-1.3084
2016-02-16,7.197
2016-02-17,3.0035
2016-02-18,2.4013999999999998
2016-02-19,-1.005
2016-02-22,0.846
2016-02-23,-0.6711
2016-02-24,-3.7161999999999997
2016-02-25,-2.807
2016-02-26,3.9711
2016-02-29,1.0417
2016-03-01,1.2027
2016-03-02,-1.3582
2016-03-03,-0.1721
2016-03-04,-1.5516999999999999
2016-03-07,1.7513
2016-03-08,0.8606
2016-03-09,0.0
2016-03-10,2.2184
2016-03-11,-0.1669
2016-03-14,5.3512
2016-03-15,-1.5873
2016-03-16,-1.2903
2016-03-17,1.1438
2016-03-18,2.7464
2016-03-21,-0.1572
2016-03-22,-1.8898000000000001
2016-03-23,1.4445999999999999
2016-03-24,-1.2658
2016-03-28,-0.3205
2016-03-29,2.09
2016-03-30,-4.0945
2016-03-31,0.3284
2016-04-01,-1.3093
2016-04-04,1.4925
2016-04-05,-0.1634
2016-04-06,4.0917
2016-04-07,9.2767
2016-04-08,-1.7266
2016-04-11,0.7321
2016-04-12,0.436
2016-04-13,0.7236
2016-04-14,1.4368
2016-04-15,-0.1416
2016-04-18,-0.5674
2016-04-19,-0.2853
2016-04-20,-1.2876
2016-04-21,-0.1449
2016-04-22,-0.4354
2016-04-25,0.7289
2016-04-26,-0.5789
2016-04-27,-1.1645
2016-04-28,-1.3255
2016-04-29,-2.9851
2016-05-02,-2.3077
2016-05-03,0.0
2016-05-04,0.315
2016-05-05,-2.3548
2016-05-06,0.8039
2016-05-09,-4.7847
2016-05-10,2.8476
2016-05-11,-1.4658
2016-05-12,-0.8264
2016-05-13,-1.1667
2016-05-16,2.8668
2016-05-17,-0.9836
2016-05-18,0.0
2016-05-19,-0.4967
2016-05-20,-0.4992
2016-05-23,1.0033
2016-05-24,-0.6623
2016-05-25,-0.6667
2016-05-26,1.8456000000000001
2016-05-27,1.6474
2016-05-31,3.4036
2016-06-01,-1.5674000000000001
2016-06-02,0.4777
2016-06-03,-1.7433
2016-06-06,1.129
2016-06-07,-0.4785
2016-06-08,-2.7244
2016-06-09,-0.3295
2016-06-10,-1.4876
2016-06-13,-2.0134
2016-06-14,-2.911
2016-06-15,-3.7037
2016-06-16,0.0
2016-06-17,-2.5641
2016-06-20,-0.5639
2016-06-21,0.5671
2016-06-22,0.3759
2016-06-23,0.7491
2016-06-24,-2.6022
2016-06-27,-3.0534
2016-06-28,2.1654
2016-06-29,0.1927
2016-06-30,0.7692
2016-07-01,-0.9542
2016-07-05,-0.1927
2016-07-06,-1.5444
2016-07-07,0.0
2016-07-08,-0.098
2016-07-11,2.6497
2016-07-12,0.0
2016-07-13,0.5736
2016-07-14,1.9011
2016-07-15,4.291
2016-07-18,-1.6099999999999999
2016-07-19,-4.9091000000000005
2016-07-20,1.1472
2016-07-21,0.0
2016-07-22,0.3781
2016-07-25,0.565
2016-07-26,-0.3745
2016-07-27,2.4436
2016-07-28,0.7339
2016-07-29,1.0929
2016-08-01,5.9459
2016-08-02,-2.7211
2016-08-03,1.049
2016-08-04,-0.692
2016-08-05,2.6132
2016-08-08,1.8676
2016-08-09,-1.0
2016-08-10,-2.862
2016-08-11,1.2132
2016-08-12,-1.3699
2016-08-15,-1.5625
2016-08-16,-1.5873
2016-08-17,-1.4337
2016-08-18,0.3636
2016-08-19,-3.2609
2016-08-22,-1.3109
2016-08-23,1.518
2016-08-24,-0.9346
2016-08-25,-0.9434
2016-08-26,0.0
2016-08-29,2.6667
2016-08-30,0.7421
2016-08-31,-0.5525
2016-09-01,-1.6667
2016-09-02,2.6365
2016-09-06,1.6514
2016-09-07,-0.5415
2016-09-08,-1.4519
2016-09-09,0.9208
2016-09-12,-2.5547
2016-09-13,-0.9363
2016-09-14,1.1342
2016-09-15,-0.5607
2016-09-16,-0.3759
2016-09-19,-0.566
2016-09-20,-1.3283
2016-09-21,-0.3846
2016-09-22,1.9304999999999999
2016-09-23,0.1894
2016-09-26,0.189
2016-09-27,0.9434
2016-09-28,1.8692
2016-09-29,0.0
2016-09-30,-1.1009
2016-10-03,0.3711
2016-10-04,0.3697
2016-10-05,0.9208
2016-10-06,0.1825
2016-10-07,-4.6448
2016-10-10,1.0506
2016-10-11,-1.3233
2016-10-12,-3.0651
2016-10-13,-2.5692
2016-10-14,0.4057
2016-10-17,-2.2222
2016-10-18,-0.4132
2016-10-19,2.6971
2016-10-20,3.4343
2016-10-21,0.3906
2016-10-24,-0.1946
2016-10-25,-0.5848
2016-10-26,1.7647
2016-10-27,-1.1561
2016-10-28,-4.4834
2016-10-31,-1.8367
2016-11-01,0.4158
2016-11-02,-4.5549
2016-11-03,3.9046
2016-11-04,-6.6806
2016-11-07,2.9083
2016-11-08,2.8261
2016-11-09,-5.7082
2016-11-10,1.5695000000000001
2016-11-11,-2.649
2016-11-14,1.8141
2016-11-15,0.4454
2016-11-16,-0.2217
2016-11-17,-0.8889
2016-11-18,-3.1390000000000002
2016-11-21,2.0833
2016-11-22,-0.2268
2016-11-23,2.0455
2016-11-25,2.8952999999999998
2016-11-28,-3.4632
2016-11-29,-0.8969
2016-11-30,1.81
2016-12-01,-5.1111
2016-12-02,-0.2342
2016-12-05,3.5211
2016-12-06,-0.2268
2016-12-07,2.9545
2016-12-08,-3.9735
2016-12-09,-1.8391
2016-12-12,-2.5761
2016-12-13,0.4808
2016-12-14,-2.1531000000000002
2016-12-15,-3.1785
2016-12-16,2.0202
2016-12-19,-5.6931
2016-12-20,2.0997
2016-12-21,4.3702
2016-12-22,-4.4335
2016-12-23,-1.5464
2016-12-27,2.6178
2016-12-28,-3.5714
2016-12-29,-0.2646
2016-12-30,2.3872999999999998
2017-01-03,2.3316
2017-01-04,-1.0127
2017-01-05,0.7673
2017-01-06,-1.5228000000000002
2017-01-09,1.8041
2017-01-10,0.2532
2017-01-11,2.0202
2017-01-12,6.1881
2017-01-13,1.1655
2017-01-17,-2.5346
2017-01-18,0.0
2017-01-19,0.2364
2017-01-20,-2.1226
2017-01-23,-7.2289
2017-01-24,0.7792
2017-01-25,-1.2887
2017-01-26,0.7833
2017-01-27,0.2591
2017-01-30,-1.5504
2017-01-31,1.0499
2017-02-01,-0.2597
2017-02-02,-3.6458
2017-02-03,1.0811
2017-02-06,0.5348
2017-02-07,0.0
2017-02-08,1.0638
2017-02-09,-1.5789
2017-02-10,0.2674
2017-02-13,1.8667
2017-02-14,-0.7853
2017-02-15,-1.5831
2017-02-16,0.5362
2017-02-17,-1.3333
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,-1.3514
2017-02-24,0.274
2017-02-27,-0.8197
2017-02-28,0.0
2017-03-01,0.2755
2017-03-02,0.0
2017-03-03,-1.3736
2017-03-06,0.2786
2017-03-07,-0.2778
2017-03-08,-0.2786
2017-03-09,-0.5587
2017-03-10,0.0
2017-03-13,9.5506
2017-03-14,-0.7692
2017-03-15,6.2016
2017-03-16,-0.7299
2017-03-17,1.7157
2017-03-20,-3.3735
2017-03-21,-1.7456
2017-03-22,-1.2690000000000001
2017-03-23,1.0283
2017-03-24,-2.799
2017-03-27,-0.5236
2017-03-28,0.5263
2017-03-29,0.2618
2017-03-30,5.7440999999999995
2017-03-31,0.0
2017-04-03,-3.2099
2017-04-04,-0.5102
2017-04-05,-2.3077
2017-04-06,-0.5249
2017-04-07,-1.0554
2017-04-10,0.5333
2017-04-11,-2.6525
2017-04-12,1.3624
2017-04-13,0.2688
2017-04-17,-0.8043
2017-04-18,-0.8108
2017-04-19,0.0
2017-04-20,-3.5422000000000002
2017-04-21,0.8475
2017-04-24,0.8403
2017-04-25,-0.2778
2017-04-26,0.2786
2017-04-27,0.0
2017-04-28,-0.6944
2017-05-01,0.979
2017-05-02,0.831
2017-05-03,-0.4121
2017-05-04,-1.7931
2017-05-05,0.0
2017-05-08,3.0899
2017-05-09,1.3624
2017-05-10,-2.4194
2017-05-11,0.8264
2017-05-12,3.8251
2017-05-15,0.0
2017-05-16,-3.4211
2017-05-17,-1.0899
2017-05-18,-0.8264
2017-05-19,0.2778
2017-05-22,1.108
2017-05-23,0.0
2017-05-24,0.0
2017-05-25,-1.3699
2017-05-26,-1.3889
2017-05-30,-0.2817
2017-05-31,-1.1299
2017-06-01,2.2857
2017-06-02,0.5587
2017-06-05,-0.2778
2017-06-06,-2.2284
2017-06-07,-1.7094
2017-06-08,-3.7681
2017-06-09,-0.3012
2017-06-12,2.4169
2017-06-13,1.7699
2017-06-14,-1.4493
2017-06-15,-1.1764999999999999
2017-06-16,-1.1905000000000001
2017-06-19,2.1084
2017-06-20,0.0
2017-06-21,-0.295
2017-06-22,0.0
2017-06-23,-0.2959
2017-06-26,-2.6706
2017-06-27,-1.2195
2017-06-28,0.9259
2017-06-29,-0.9174
2017-06-30,0.0
2017-07-03,-0.3086
2017-07-05,0.9288
2017-07-06,0.3067
2017-07-07,-3.0581
2017-07-10,-0.6309
2017-07-11,0.9524
2017-07-12,1.2579
2017-07-13,2.6398
2017-07-14,1.059
2017-07-17,-1.4969999999999999
2017-07-18,1.8237
2017-07-19,5.6716
2017-07-20,-2.5423999999999998
2017-07-21,-2.3188
2017-07-24,0.2967
2017-07-25,1.7751000000000001
2017-07-26,1.4535
2017-07-27,-1.1461000000000001
2017-07-28,-2.8986
2017-07-31,-2.6866
2017-08-01,-1.227
2017-08-02,-0.3106
2017-08-03,-0.6231
2017-08-04,2.5078
2017-08-07,11.315
2017-08-08,4.1209
2017-08-09,-5.5409
2017-08-10,-3.0726
2017-08-11,-0.5764
2017-08-14,15.3623
2017-08-15,1.5074999999999998
2017-08-16,2.4752
2017-08-17,-2.1739
2017-08-18,13.5802
2017-08-21,-5.2174
2017-08-22,-0.2294
2017-08-23,-0.9195
2017-08-24,3.4803
2017-08-25,-1.3453
2017-08-28,-3.1818
2017-08-29,1.4085
2017-08-30,0.0
2017-08-31,-1.8519
2017-09-01,1.4151
2017-09-05,0.4651
2017-09-06,0.2315
2017-09-07,1.8476
2017-09-08,4.3084
2017-09-11,3.4783
2017-09-12,-1.2605
2017-09-13,-1.9149
2017-09-14,3.6875999999999998
2017-09-15,-1.046
2017-09-18,-0.8457
2017-09-19,-1.2793
2017-09-20,-0.6479
2017-09-21,-0.4348
2017-09-22,1.0917
2017-09-25,-6.0475
2017-09-26,2.5286999999999997
2017-09-27,-2.0179
2017-09-28,-2.0595
2017-09-29,-0.7009
2017-10-02,0.4706
2017-10-03,3.0445
2017-10-04,0.4545
2017-10-05,-1.1312
2017-10-06,-1.1442
2017-10-09,-0.6944
2017-10-10,-0.2331
2017-10-11,1.1682
2017-10-12,-0.4619
2017-10-13,1.8561
2017-10-16,9.1116
2017-10-17,9.6033
2017-10-18,-4.5714
2017-10-19,4.7904
2017-10-20,25.3333
2017-10-23,-7.1429
2017-10-24,11.784
2017-10-25,5.2709
2017-10-26,12.3783
2017-10-27,-1.1139000000000001
2017-10-30,17.1464
2017-10-31,-0.9615
2017-11-01,29.5577
2017-11-02,-4.3297
2017-11-03,-1.1314
2017-11-06,-25.088
2017-11-07,15.6287
2017-11-08,-6.1992
2017-11-09,1.7335
2017-11-10,39.4036
2017-11-13,-6.7227
2017-11-14,4.7501999999999995
2017-11-15,-4.3784
2017-11-16,24.121
2017-11-17,0.1318
2017-11-20,24.9342
2017-11-21,13.0068
2017-11-22,11.7428
2017-11-24,3.8782
2017-11-27,-15.6564
2017-11-28,-11.5659
2017-11-29,-31.1087
2017-11-30,6.6406
2017-12-01,13.0403
2017-12-04,5.1199
2017-12-05,-15.4747
2017-12-06,-5.5434
2017-12-07,2.7027
2017-12-08,-9.9248
2017-12-11,29.3823
2017-12-12,2.5161
2017-12-13,0.8811
2017-12-14,8.8584
2017-12-15,-9.6275
2017-12-18,-7.6728
2017-12-19,-15.3159
2017-12-20,6.2449
2017-12-21,2.2137000000000002
2017-12-22,-0.8215
2017-12-26,7.1536
2017-12-27,4.4975
2017-12-28,-1.4795
2017-12-29,5.0512
2018-01-02,9.1618
2018-01-03,-0.8333
2018-01-04,18.9076
2018-01-05,-4.947
2018-01-08,3.3457
2018-01-09,20.8633
2018-01-10,-4.8044
2018-01-11,2.2778
2018-01-12,-27.3799
2018-01-16,-6.4342
2018-01-17,5.1414
2018-01-18,0.489
2018-01-19,-0.3041
2018-01-22,-8.5418
2018-01-23,3.6691000000000003
2018-01-24,-0.8366
2018-01-25,5.3861
2018-01-26,-1.0468
2018-01-29,-4.8538
2018-01-30,-0.654
2018-01-31,0.9217
2018-02-01,-4.3705
2018-02-02,-12.4829
2018-02-05,0.1559
2018-02-06,-2.3346
2018-02-07,0.0
2018-02-08,-4.2231
2018-02-09,0.6656
2018-02-12,4.2149
2018-02-13,1.5067
2018-02-14,9.1406
2018-02-15,2.6485
2018-02-16,-6.6248000000000005
2018-02-20,1.7177
2018-02-21,0.0734
2018-02-22,-1.3940000000000001
2018-02-23,0.5952
2018-02-26,-0.074
2018-02-27,-4.5152
2018-02-28,-1.0078
2018-03-01,1.8011
2018-03-02,-0.0769
2018-03-05,0.2309
2018-03-06,2.6882
2018-03-07,-1.1219
2018-03-08,3.7821
2018-03-09,1.6035
2018-03-12,2.5825
2018-03-13,-2.0979
2018-03-14,-2.7857
2018-03-15,-4.9229
2018-03-16,-1.2365
2018-03-19,-5.7903
2018-03-20,1.2458
2018-03-21,-0.082
2018-03-22,-3.6125
2018-03-23,-4.0034
2018-03-26,-6.921
2018-03-27,-3.7178
2018-03-28,-1.0891
2018-03-29,1.001
2018-04-02,-1.5857
2018-04-03,3.5247
2018-04-04,3.5019
2018-04-05,6.6729
2018-04-06,-2.9956
2018-04-09,4.3597
2018-04-10,3.5683
2018-04-11,1.1764999999999999
2018-04-12,3.0731
2018-04-13,-4.6737
2018-04-16,2.0287
2018-04-17,4.2254
2018-04-18,0.318
2018-04-19,0.317
2018-04-20,6.3191
2018-04-23,-1.4116
2018-04-24,-1.2811
2018-04-25,-1.6794
2018-04-26,0.9317
2018-04-27,0.6154
2018-04-30,-0.6881
2018-05-01,1.3087
2018-05-02,0.0
2018-05-03,2.0517
2018-05-04,0.0
2018-05-07,-1.5636999999999999
2018-05-08,0.5295
2018-05-09,-2.3326000000000002
2018-05-10,0.3852
2018-05-11,-0.1535
2018-05-14,2.5365
2018-05-15,-9.3328
2018-05-16,-0.6201
2018-05-17,-0.8319
2018-05-18,-0.3356
2018-05-21,0.1684
2018-05-22,0.1681
2018-05-23,-0.1678
2018-05-24,-1.2605
2018-05-25,0.5106
2018-05-29,1.1854
2018-05-30,1.6736
2018-05-31,1.8107
2018-06-01,0.5659
2018-06-04,0.6431
2018-06-05,1.3578000000000001
2018-06-06,-0.7092
2018-06-07,1.6667
2018-06-08,7.8064
2018-06-11,13.5409
2018-06-12,-14.2219
2018-06-13,0.855
2018-06-14,0.4055
2018-06-15,-4.699
2018-06-18,-0.2311
2018-06-19,-5.4826
2018-06-20,5.719
2018-06-21,-3.7094
2018-06-22,2.2472
2018-06-25,-8.4772
2018-06-26,-0.4288
2018-06-27,-4.3065999999999995
2018-06-28,0.9901
2018-06-29,-4.6346
2018-07-02,1.9626000000000001
2018-07-03,0.7333
2018-07-05,-0.091
2018-07-06,0.8197
2018-07-09,10.4788
2018-07-10,-5.8872
2018-07-11,4.1703
2018-07-12,0.3336
2018-07-13,0.4988
2018-07-16,-2.1505
2018-07-17,4.6492
2018-07-18,-3.4733
2018-07-19,-2.3431
2018-07-20,0.1714
2018-07-23,-1.4542
2018-07-24,-1.2153
2018-07-25,3.8664
2018-07-26,-3.3841
2018-07-27,-3.5902
2018-07-30,-4.3597
2018-07-31,0.095
2018-08-01,0.759
2018-08-02,0.0942
2018-08-03,-1.9755
2018-08-06,-1.9194
2018-08-07,-2.7397
2018-08-08,1.006
2018-08-09,2.988
2018-08-10,-0.7737
2018-08-13,-0.9747
2018-08-14,-15.3543
2018-08-15,-0.5814
2018-08-16,1.1696
2018-08-17,-0.578
2018-08-20,0.9302
2018-08-21,3.8018
2018-08-22,3.1077
2018-08-23,0.8611
2018-08-24,0.8538
2018-08-27,5.9259
2018-08-28,0.0999
2018-08-29,0.3992
2018-08-30,-1.3917
2018-08-31,-4.0323
2018-09-04,1.0504
2018-09-05,-5.8212
2018-09-06,-1.3245
2018-09-07,1.4541
2018-09-10,-2.8666
2018-09-11,0.1135
2018-09-12,1.8141
2018-09-13,2.2272
2018-09-14,-0.2179
2018-09-17,0.0
2018-09-18,-10.8079
2018-09-19,2.5704000000000002
2018-09-20,2.2673
2018-09-21,-2.3337
2018-09-24,-1.4337
2018-09-25,-2.4242
2018-09-26,-3.2298
2018-09-27,-2.8241
2018-09-28,-4.0951
2018-10-01,-0.551
2018-10-02,-9.6953
2018-10-03,5.2147
2018-10-04,-8.8921
2018-10-05,2.56
2018-10-08,-6.8643
2018-10-09,-6.3652
2018-10-10,-2.3256
2018-10-11,2.0147
2018-10-12,6.6427
2018-10-15,-2.3569
2018-10-16,3.1034
2018-10-17,-1.1706
2018-10-18,-2.7073
2018-10-19,-0.1739
2018-10-22,4.878
2018-10-23,-1.9933999999999998
2018-10-24,-2.0339
2018-10-25,3.2872
2018-10-26,0.5025
2018-10-29,-5.1667
2018-10-30,5.6239
2018-10-31,0.6656
2018-11-01,5.4545
2018-11-02,-0.1567
2018-11-05,-2.5118
