ticker,SECO US Equity
2018-02-14,-0.8955
2018-02-15,-0.3765
2018-02-16,-0.5291
2018-02-20,1.8997000000000002
2018-02-21,0.6711
2018-02-22,0.0741
2018-02-23,-0.7402
2018-02-26,-6.7114
2018-02-27,-0.8793
2018-02-28,-4.5161
2018-03-01,-4.0541
2018-03-02,0.1761
2018-03-05,2.0211
2018-03-06,0.7752
2018-03-07,-1.6239
2018-03-08,-3.4752
2018-03-09,0.18
2018-03-12,0.8985
2018-03-13,-0.3562
2018-03-14,-1.0724
2018-03-15,2.5294
2018-03-16,-1.1454
2018-03-19,0.713
2018-03-20,-0.4425
2018-03-21,4.8
2018-03-22,4.4953
2018-03-23,-1.3799000000000001
2018-03-26,-3.2922000000000002
2018-03-27,-8.1702
2018-03-28,-4.3559
2018-03-29,1.6473
2018-04-02,-7.245
2018-04-03,-7.7081
2018-04-04,2.6726
2018-04-05,2.9284
2018-04-06,-6.0063
2018-04-09,9.5291
2018-04-10,5.8342
2018-04-11,-0.677
2018-04-12,4.5764
2018-04-13,7.4488
2018-04-16,-0.6932
2018-04-17,4.5375
2018-04-18,-1.8364
2018-04-19,-4.7619
2018-04-20,0.3571
2018-04-23,-10.5872
2018-04-24,1.592
2018-04-25,0.8815
2018-04-26,2.0388
2018-04-27,-2.569
2018-04-30,1.3672
2018-05-01,4.7206
2018-05-02,-4.5078
2018-05-03,-0.8671
2018-05-04,0.4859
2018-05-07,-1.354
2018-05-08,0.4902
2018-05-09,-0.4878
2018-05-10,-0.2941
2018-05-11,0.0983
2018-05-14,0.6876
2018-05-15,-1.2683
2018-05-16,-0.2964
2018-05-17,1.0902
2018-05-18,-0.9804
2018-05-21,0.0
2018-05-22,-0.297
2018-05-23,-1.5889
2018-05-24,-3.1282
2018-05-25,2.9167
2018-05-29,-2.6316
2018-05-30,-1.0395
2018-05-31,-1.1555
2018-06-01,1.0627
2018-06-04,3.3649
2018-06-05,-1.3225
2018-06-06,2.1649
2018-06-07,1.3118
2018-06-08,1.0956
2018-06-11,0.6897
2018-06-12,-4.1096
2018-06-13,-0.5102
2018-06-14,4.9231
2018-06-15,-3.4213
2018-06-18,-2.834
2018-06-19,-6.0417
2018-06-20,4.6563
2018-06-21,1.589
2018-06-22,-0.7299
2018-06-25,2.9412000000000003
2018-06-26,-0.3061
2018-06-27,-7.1648
2018-06-28,-4.0794
2018-06-29,-7.1264
2018-07-02,4.703
2018-07-03,4.7280999999999995
2018-07-05,2.3702
2018-07-06,-1.1025
2018-07-09,8.4727
2018-07-10,0.925
2018-07-11,2.3422
2018-07-12,9.0547
2018-07-13,2.1898
2018-07-16,2.5893
2018-07-17,5.7440999999999995
2018-07-18,-0.1646
2018-07-19,0.4946
2018-07-20,-1.8868
2018-07-23,-3.9298
2018-07-24,5.309
2018-07-25,4.4628
2018-07-26,-0.0791
2018-07-27,-3.0879
2018-07-30,-4.2484
2018-07-31,0.256
2018-08-01,4.1702
2018-08-02,10.7843
2018-08-03,2.8024
2018-08-06,-1.2912
2018-08-07,-2.689
2018-08-08,3.6593999999999998
2018-08-09,5.5476
2018-08-10,-4.6416
2018-08-13,2.3622
2018-08-14,-4.0559
2018-08-15,-3.3528000000000002
2018-08-16,7.4661
2018-08-17,1.4737
2018-08-20,-2.6971
2018-08-21,2.7719
2018-08-22,-1.9364
2018-08-23,-2.1862
2018-08-24,0.9373
2018-08-27,4.0
2018-08-28,-6.456
2018-08-29,-3.3774
2018-08-30,-1.5957
2018-08-31,0.7722
2018-09-04,1.0728
2018-09-05,-1.4405000000000001
2018-09-06,-8.9231
2018-09-07,6.6723
2018-09-10,-0.1584
2018-09-11,1.5859999999999999
2018-09-12,5.3864
2018-09-13,0.2222
2018-09-14,2.8825
2018-09-17,-2.1552
2018-09-18,1.395
2018-09-19,-1.593
2018-09-20,-6.181
2018-09-21,-1.9607999999999999
2018-09-24,2.8
2018-09-25,1.0117
2018-09-26,0.1541
2018-09-27,-1.7692
2018-09-28,-0.5482
2018-10-01,-0.2362
2018-10-02,1.7364000000000002
2018-10-03,-1.2413
2018-10-04,-8.8767
2018-10-05,3.3621
2018-10-08,-3.7531
2018-10-09,-4.2461
2018-10-10,-0.0905
2018-10-11,-0.3623
2018-10-12,6.0909
2018-10-15,-4.2844999999999995
2018-10-16,0.4476
2018-10-17,-2.0499
2018-10-18,-10.828
2018-10-19,-0.4082
2018-10-22,5.4303
2018-10-23,-8.552
2018-10-24,-6.5887
2018-10-25,1.9340000000000002
2018-10-26,-4.6875
2018-10-29,2.6932
2018-10-30,-0.2281
2018-10-31,2.8571
2018-11-01,8.2222
2018-11-02,-1.232
2018-11-05,-0.6237
2018-11-06,0.9414
2018-11-07,1.4508
2018-11-08,-2.8601
2018-11-09,-4.1009
2018-11-12,-2.6316
2018-11-13,6.1937
2018-11-14,-0.2121
2018-11-15,4.1445
2018-11-16,-1.2245
2018-11-19,-2.9959
2018-11-20,-0.7455
2018-11-21,6.3305
2018-11-23,-3.8345000000000002
2018-11-26,3.5677
2018-11-27,0.304
2018-11-28,1.9192
2018-11-29,-1.3875
2018-11-30,0.5025
2018-12-03,6.5
2018-12-04,0.6573
2018-12-06,-0.8396
2018-12-07,-0.9407
2018-12-10,-6.8376
2018-12-11,1.2232
2018-12-12,-0.5035
2018-12-13,2.0243
2018-12-14,-0.9921
2018-12-17,-6.2124
2018-12-18,5.0214
2018-12-19,-4.5778
2018-12-20,-6.3966
2018-12-21,-2.0501
2018-12-24,2.6744
2018-12-26,-2.8313
2018-12-27,1.5152
2018-12-28,1.0333
2018-12-31,3.0682
2019-01-02,-0.5513
2019-01-03,-3.6585
2019-01-04,2.6467
2019-01-07,2.3543
2019-01-08,3.943
2019-01-09,3.6881
2019-01-10,-4.4715
2019-01-11,-3.617
2019-01-14,-0.883
2019-01-15,-3.118
2019-01-16,1.2644
2019-01-17,2.0431
2019-01-18,-1.7798
2019-01-22,-0.906
2019-01-23,-0.6857
2019-01-24,0.6904
2019-01-25,1.3714
2019-01-28,-1.0147
2019-01-29,0.1139
2019-01-30,0.9101
2019-01-31,0.451
2019-02-01,-5.275
2019-02-04,1.7772999999999999
2019-02-05,-0.2328
2019-02-06,-1.9837
2019-02-07,-1.4285999999999999
2019-02-08,1.8115999999999999
2019-02-11,1.5421
2019-02-12,1.1682
2019-02-13,-0.1155
2019-02-14,-1.3873
2019-02-15,1.7585
2019-02-19,1.3825
2019-02-20,0.3409
2019-02-21,-1.0193
2019-02-22,-2.1739
2019-02-25,7.6023
2019-02-26,1.7391
2019-02-27,-1.0684
2019-02-28,1.8359
2019-03-01,3.3934
2019-03-04,1.641
2019-03-05,4.44
2019-03-06,-6.1836
2019-03-07,-3.6045
2019-03-08,-1.2821
2019-03-11,-0.4329
2019-03-12,-2.3913
2019-03-13,-3.118
2019-03-14,-1.7241
2019-03-15,1.7544
2019-03-18,-1.1494
2019-03-19,-4.5349
2019-03-20,1.827
2019-03-21,4.7847
2019-03-22,-2.3973
2019-03-25,-0.3509
2019-03-26,1.2911000000000001
2019-03-27,-0.4635
2019-03-28,2.4447
2019-03-29,-0.4545
2019-04-01,2.968
2019-04-02,0.4435
2019-04-03,2.0971
2019-04-04,1.2973
2019-04-05,4.3757
2019-04-08,-0.818
2019-04-09,-0.9278
2019-04-10,0.3122
2019-04-11,-0.6224
2019-04-12,6.263
2019-04-15,-0.0982
2019-04-16,0.9833
2019-04-17,-2.7264
2019-04-18,0.3003
2019-04-22,0.2994
2019-04-23,-2.6866
2019-04-24,-1.4315
2019-04-25,-0.5187
2019-04-26,-2.1898
2019-04-29,-0.3198
2019-04-30,2.5667999999999997
2019-05-01,2.8154
2019-05-02,0.1014
2019-05-03,-2.3303
2019-05-06,0.6224
2019-05-07,1.7526000000000002
2019-05-08,-1.4184
2019-05-09,-3.3916
2019-05-10,1.0638
2019-05-13,-4.0
2019-05-14,-1.4254
2019-05-15,-1.0011
2019-05-16,-6.1798
2019-05-17,-3.5928
2019-05-20,-1.9876
2019-05-21,-0.2535
2019-05-22,-4.9555
2019-05-23,-2.0053
2019-05-24,-3.1378
2019-05-28,9.5775
2019-05-29,-3.2134
2019-05-30,-4.7809
2019-05-31,0.0
2019-06-03,3.3473
2019-06-04,2.2942
2019-06-05,-1.1873
2019-06-06,0.6676
2019-06-07,0.7958
2019-06-10,3.6842
2019-06-11,1.6497000000000002
2019-06-12,-3.2459
2019-06-13,-2.4516
2019-06-14,-8.5979
2019-06-17,4.1968
2019-06-18,3.8889
2019-06-19,2.2727
2019-06-20,4.3137
2019-06-21,0.3759
2019-06-24,-5.9925
2019-06-25,-5.0465
2019-06-26,1.8182
2019-06-27,0.4121
2019-06-28,3.9672
2019-07-01,4.3421
2019-07-02,-3.657
2019-07-03,-5.2356
2019-07-05,2.6243
2019-07-08,-1.8843
2019-07-09,0.0
2019-07-10,0.823
2019-07-11,-0.4082
2019-07-12,-0.1366
2019-07-15,3.6936
2019-07-16,-0.9235
2019-07-17,-2.1305
2019-07-18,0.4082
2019-07-19,2.71
2019-07-22,0.6596
2019-07-23,1.3106
2019-07-24,3.8810000000000002
2019-07-25,0.6849
2019-07-26,0.0618
2019-07-29,-1.7305000000000001
2019-07-30,1.6352
2019-07-31,-1.1139000000000001
2019-08-01,-6.1327
2019-08-02,-2.2667
2019-08-05,-0.8186
2019-08-06,-1.3755
2019-08-07,-0.5579
2019-08-08,8.1346
2019-08-09,-3.7613
2019-08-12,-2.8302
2019-08-13,3.19
2019-08-14,-4.9731
2019-08-15,1.1315
2019-08-16,3.0769
2019-08-19,0.0
2019-08-20,2.9851
2019-08-21,-3.1621
2019-08-22,-0.6803
2019-08-23,0.0
2019-08-26,6.3014
2019-08-27,1.4175
2019-08-28,3.5578
2019-08-29,-6.0123
2019-08-30,-2.3499
2019-09-03,-1.0695000000000001
2019-09-04,-1.3514
2019-09-05,1.3699
2019-09-06,-1.3514
2019-09-09,0.411
2019-09-10,0.6821
2019-09-11,0.2033
2019-09-12,0.0676
2019-09-13,0.0
2019-09-16,0.9459
2019-09-17,-3.6145
2019-09-18,-3.1944
2019-09-19,2.439
2019-09-20,-1.9607999999999999
2019-09-23,0.2857
2019-09-24,-2.2792
2019-09-25,-2.1866
2019-09-26,0.5961
2019-09-27,-2.8148
2019-09-30,2.1341
2019-10-01,-5.9701
2019-10-02,0.0
2019-10-03,-2.3810000000000002
2019-10-04,-0.813
2019-10-07,1.1475
2019-10-08,-3.7277
2019-10-09,-2.0202
2019-10-10,-0.3436
2019-10-11,0.6897
2019-10-14,1.8836
2019-10-15,3.0252
2019-10-16,-0.3263
2019-10-17,-2.6187
2019-10-18,-0.5042
2019-10-21,4.1385
2019-10-22,0.7299
2019-10-23,-1.7713
2019-10-24,2.7049
2019-10-25,-2.4741
2019-10-28,-0.491
2019-10-29,0.4934
2019-10-30,-2.6187
2019-10-31,0.5882
2019-11-01,0.0835
2019-11-04,-2.8381
2019-11-05,-0.3436
2019-11-06,-1.8965999999999998
2019-11-07,2.8120000000000003
2019-11-08,-0.8547
2019-11-11,0.6897
2019-11-12,2.3973
2019-11-13,-0.1672
2019-11-14,-1.34
2019-11-15,0.0
2019-11-18,-3.7351
2019-11-19,-0.1764
2019-11-20,-0.1767
2019-11-21,2.1239
2019-11-22,2.253
2019-11-25,2.2034
2019-11-26,2.6534
2019-11-27,1.9386
2019-11-29,-0.6339
2019-12-02,-3.5088
2019-12-03,-2.8099
2019-12-04,-3.7415000000000003
2019-12-05,1.7668
2019-12-06,1.3021
2019-12-09,-1.4567
2019-12-10,-0.5217
2019-12-11,-0.1748
2019-12-12,1.2259
2019-12-13,0.0
2019-12-16,-0.519
2019-12-17,2.087
2019-12-18,-0.5111
2019-12-19,-0.1712
2019-12-20,-2.5728999999999997
2019-12-23,2.8169
2019-12-24,0.6849
2019-12-26,3.4013999999999998
2019-12-27,-1.4803
2019-12-30,-2.0033
2019-12-31,0.3407
2020-01-02,2.7165
2020-01-03,-1.157
2020-01-06,1.8395000000000001
2020-01-07,4.9261
2020-01-08,4.5383
2020-01-09,6.4371
2020-01-10,0.5626
2020-01-13,1.1189
2020-01-14,-1.5213999999999999
2020-01-15,-1.9663
2020-01-16,-0.4298
2020-01-17,-0.7194
2020-01-21,-0.1449
2020-01-22,1.8868
2020-01-23,-0.4274
2020-01-24,-4.721
2020-01-27,-0.7508
2020-01-28,0.3026
2020-01-29,1.3575
2020-01-30,0.0
2020-01-31,-5.0595
2020-02-03,-1.4107
2020-02-04,0.6359
2020-02-05,-4.2654
2020-02-06,0.6601
2020-02-07,-0.4918
2020-02-10,0.1647
2020-02-11,1.1513
2020-02-12,-1.3008
2020-02-13,-1.1532
2020-02-14,0.6667
2020-02-18,-2.4834
2020-02-19,0.1698
2020-02-20,0.678
2020-02-21,-0.6734
2020-02-24,-4.4068
2020-02-25,1.5957
2020-02-26,0.1745
2020-02-27,-2.2648
2020-02-28,-1.1586
2020-03-02,3.8773999999999997
2020-03-03,2.4306
2020-03-04,1.8643999999999998
2020-03-05,0.4992
2020-03-06,-0.3311
2020-03-09,-9.800699999999999
2020-03-10,3.4991
2020-03-11,-5.8719
2020-03-12,2.0794
2020-03-13,-5.0
2020-03-16,-6.8225999999999996
2020-03-17,-3.9749
2020-03-18,4.5752
2020-03-19,-4.375
2020-03-20,-7.4074
2020-03-23,-9.4118
2020-03-24,0.7792
2020-03-25,-0.7732
2020-03-26,3.8961
2020-03-27,-6.25
2020-03-30,0.2667
2020-03-31,0.0
2020-04-01,-3.9894
2020-04-02,-14.4044
2020-04-03,-4.8544
2020-04-06,-2.3810000000000002
2020-04-07,5.9233
2020-04-08,-1.9737
2020-04-09,-0.3356
2020-04-13,0.0
2020-04-14,-7.0707
2020-04-15,0.3623
2020-04-16,-1.8051
2020-04-17,-1.8382
2020-04-20,-4.4944
2020-04-21,-5.4902
2020-04-22,5.8091
2020-04-23,-10.5882
2020-04-24,1.7544
2020-04-27,0.8621
2020-04-28,-2.5641
2020-04-29,14.473700000000001
2020-04-30,21.8391
2020-05-01,-1.5723
2020-05-04,-2.5559
2020-05-05,-9.8361
2020-05-06,1.8182
2020-05-07,-6.7857
2020-05-08,-1.5326
2020-05-11,16.3424
2020-05-12,-9.0301
2020-05-13,-2.2059
2020-05-14,-2.2556
2020-05-15,0.7692
2020-05-18,0.0
2020-05-19,-2.2901
2020-05-20,-1.5625
2020-05-21,-0.3968
2020-05-22,-3.1873
2020-05-26,-2.8807
2020-05-27,0.8475
2020-05-28,-1.2605
2020-05-29,-0.8511
2020-06-01,-3.4335
2020-06-02,-4.4444
2020-06-03,52.5581
2020-06-04,-8.5366
2020-06-05,0.3333
2020-06-08,7.6411999999999995
2020-06-09,7.716
2020-06-10,-2.5788
2020-06-11,-10.8824
2020-06-12,8.5809
2020-06-15,-1.8237
2020-06-16,2.7864
2020-06-17,8.1325
2020-06-18,-0.5571
2020-06-19,1.1204
2020-06-22,-4.1551
2020-06-23,0.8671
2020-06-24,-8.3095
2020-06-25,3.125
2020-06-26,-3.6364
2020-06-29,-5.0314
2020-06-30,6.9536
2020-07-01,-4.644
2020-07-02,6.4935
2020-07-06,5.1829
2020-07-07,-5.2174
2020-07-08,21.4067
2020-07-09,-5.7935
2020-07-10,-5.3476
2020-07-13,-0.8475
2020-07-14,-2.2792
2020-07-15,5.5394
2020-07-16,-11.0497
2020-07-17,-3.7267
2020-07-20,-7.0968
2020-07-21,0.6944
2020-07-22,-4.4828
2020-07-23,-5.0542
2020-07-24,1.9011
2020-07-27,1.8657
2020-07-28,-0.7326
2020-07-29,2.952
2020-07-30,-0.7168
2020-07-31,-5.0542
