ticker,PECK US Equity
2016-12-22,0.0985
2016-12-29,0.0984
2017-01-03,-0.6883
2017-01-04,0.5545
2017-01-05,0.8074
2017-01-10,-0.8595
2017-01-11,0.0985
2017-01-13,0.0984
2017-01-18,-0.0983
2017-01-19,-0.0984
2017-01-20,0.197
2017-01-25,0.0
2017-01-26,-0.0996
2017-01-27,0.1981
2017-01-30,-0.1885
2017-02-01,-0.2048
2017-02-08,0.1972
2017-02-09,0.1969
2017-02-14,-0.2947
2017-02-15,0.197
2017-02-16,0.1954
2017-02-17,-0.0969
2017-02-22,0.1965
2017-02-23,0.0
2017-02-24,0.0
2017-02-28,-0.1961
2017-03-01,0.0012
2017-03-02,0.089
2017-03-06,-0.0902
2017-03-08,0.0982
2017-03-10,-0.0031
2017-03-13,-0.1932
2017-03-20,-0.303
2017-03-24,0.5998
2017-03-27,0.0012
2017-03-28,-0.0012
2017-03-29,0.0
2017-03-30,0.2071
2017-03-31,0.2825
2017-04-03,-0.4878
2017-04-05,0.4902
2017-04-06,-0.389
2017-04-07,0.2271
2017-04-12,-0.1289
2017-04-13,0.1945
2017-04-17,0.0977
2017-04-19,-0.0226
2017-04-20,0.1201
2017-04-21,-0.1949
2017-04-24,0.0
2017-04-25,0.1953
2017-04-26,-0.1949
2017-04-27,0.1953
2017-04-28,0.0
2017-05-02,0.0
2017-05-04,-0.0975
2017-05-05,0.0976
2017-05-08,-0.1949
2017-05-09,0.1953
2017-05-12,-0.2924
2017-05-16,0.2933
2017-05-17,0.0
2017-05-19,0.1949
2017-05-25,-0.2918
2017-05-26,-0.2927
2017-05-30,0.1877
2017-05-31,0.2033
2017-06-07,0.0975
2017-06-08,-0.3535
2017-06-12,0.0762
2017-06-13,0.3759
2017-06-15,-0.2918
2017-06-16,-0.1951
2017-06-19,0.0
2017-06-20,0.1955
2017-06-22,-0.1951
2017-06-26,0.0
2017-06-28,0.001
2017-06-30,0.0968
2017-07-03,-0.4883
2017-07-05,0.1963
2017-07-07,0.0979
2017-07-13,0.3914
2017-07-14,-0.2924
2017-07-18,0.1965
2017-07-20,-0.0985
2017-07-21,-0.083
2017-07-24,-0.0147
2017-07-25,-0.0978
2017-07-27,-0.0978
2017-07-28,0.2938
2017-07-31,0.0
2017-08-01,-0.2148
2017-08-02,-0.0783
2017-08-03,0.0979
2017-08-04,-0.0978
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.4819
2017-08-15,-0.4796
2017-08-16,0.0979
2017-08-18,-0.1957
2017-08-23,0.5882
2017-08-28,0.0
2017-08-29,0.0
2017-08-31,-0.2924
2017-09-01,0.8798
2017-09-05,-0.5814
2017-09-07,-0.5848
2017-09-11,-0.098
2017-09-12,0.3925
2017-09-13,-0.0978
2017-09-14,-0.2935
2017-09-15,0.3925
2017-09-18,0.0
2017-09-21,0.0978
2017-09-22,0.3906
2017-09-25,-0.1946
2017-09-27,-0.4873
2017-09-29,0.1959
2017-10-03,0.0978
2017-10-09,0.1953
2017-10-10,0.3899
2017-10-11,0.0
2017-10-13,0.4854
2017-10-16,-0.2899
2017-10-17,0.0969
2017-10-18,0.0
2017-10-19,0.0968
2017-10-23,-0.0967
2017-10-24,0.0968
2017-10-25,-0.0967
2017-10-26,0.0
2017-10-27,-0.0339
2017-10-31,0.0339
2017-11-01,-0.2904
2017-11-02,0.0
2017-11-03,0.1942
2017-11-06,-0.1938
2017-11-07,0.3883
2017-11-08,0.0
2017-11-09,-0.3868
2017-11-10,0.1942
2017-11-13,-0.6783
2017-11-14,0.1951
2017-11-15,0.0974
2017-11-16,0.3891
2017-11-17,0.1938
2017-11-20,-0.3685
2017-11-21,0.4669
2017-11-22,-0.2899
2017-11-27,-0.0484
2017-11-28,-0.1454
2017-11-29,-0.0971
2017-11-30,0.001
2017-12-01,-0.1953
2017-12-04,-0.2921
2017-12-06,-0.0977
2017-12-07,0.5865
2017-12-08,-0.0982
2017-12-11,-0.3881
2017-12-13,0.3896
2017-12-14,-0.1936
2017-12-18,-0.2924
2017-12-21,-0.782
2017-12-28,0.4926
2017-12-29,0.9804
2018-01-02,-0.3883
2018-01-04,-0.0975
2018-01-05,0.2927
2018-01-08,-0.2918
2018-01-09,0.0
2018-01-17,0.2927
2018-01-18,0.1946
2018-01-19,0.3883
2018-01-22,0.5803
2018-01-23,0.1923
2018-01-24,0.0
2018-01-25,-0.096
2018-01-26,0.7685
2018-01-29,0.0
2018-01-30,-0.0953
2018-01-31,0.0
2018-02-02,-0.1908
2018-02-05,-0.0956
2018-02-06,0.0
2018-02-07,-0.6699
2018-02-08,0.1927
2018-02-13,0.0
2018-02-14,0.6731
2018-02-15,-1.2703
2018-02-16,0.0532
2018-02-20,-0.4109
2018-02-21,0.4864
2018-02-22,0.0957
2018-02-23,0.0965
2018-02-27,0.9643
2018-02-28,0.6686
2018-03-01,0.0949
2018-03-02,-0.9479
2018-03-05,0.8612
2018-03-07,-0.0949
2018-03-08,-1.1396
2018-03-09,0.3842
2018-03-12,-0.1914
2018-03-14,-0.0959
2018-03-15,0.4453
2018-03-23,0.5112
2018-03-26,-0.1892
2018-04-02,0.381
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0949
2018-04-16,0.8445
2018-04-17,0.0085
2018-04-18,-0.5639
2018-04-26,-1.5123
2018-05-07,1.3512
2018-05-08,-0.0066
2018-05-18,0.5606
2018-05-23,-1.9708999999999999
2018-05-30,1.8252000000000002
2018-07-25,-0.4717
2018-07-30,0.0
2018-07-31,0.0
2018-08-07,0.6635
2018-08-09,-0.1883
2018-08-27,0.9434
2018-08-29,0.0
2018-08-31,0.0
2018-09-07,6.4159
2018-09-17,0.1186
2018-09-26,-6.1404
2018-09-28,6.5421
2018-10-02,-3.0702
2018-10-03,-0.4525
2018-10-09,-2.7273
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-16,2.8037
2018-10-18,4.5209
2018-10-25,-8.4133
2018-10-31,9.1168
2018-11-13,1.3925
2018-11-15,-9.8712
2018-11-20,1.2381
2018-11-30,1.1298
2018-12-20,2.4177
2018-12-28,0.0
2019-01-02,-9.1735
2019-01-15,0.5
2019-03-08,9.0547
2019-03-25,-10.0365
2019-04-08,0.9128
2019-05-02,0.0
2019-05-10,7.5377
2019-06-04,5.4673
2019-06-06,-0.3172
2019-06-07,-0.4374
2019-06-10,0.8929
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,-7.1779
2019-06-17,7.6376
2019-06-18,-18.0682
2019-06-19,-45.6763
2019-06-20,257.6119
2019-06-21,-38.2304
2019-06-24,-40.5405
2019-06-25,4.1182
2019-06-26,-4.6829
2019-06-27,11.145
2019-06-28,-3.9835000000000003
2019-07-01,-16.0229
2019-07-02,-3.0681
2019-07-03,-4.392
2019-07-05,9.625
2019-07-08,-7.6061
2019-07-09,2.6407
2019-07-10,-10.8832
2019-07-11,1.1905000000000001
2019-07-12,18.4314
2019-07-15,9.2715
2019-07-16,-3.0303
2019-07-17,-3.9063
2019-07-18,-6.5041
2019-07-19,-2.2922000000000002
2019-07-22,-1.3919000000000001
2019-07-23,0.722
2019-07-24,-5.4068
2019-07-25,2.5065
2019-07-26,-4.2620000000000005
2019-07-29,5.0869
2019-07-30,-5.3918
2019-07-31,2.4175
2019-08-01,-2.5007
2019-08-02,-0.8284
2019-08-05,-2.2765
2019-08-06,-3.6898999999999997
2019-08-07,-6.25
2019-08-08,2.2222
2019-08-09,-6.6326
2019-08-12,6.6381
2019-08-13,13.5371
2019-08-14,1.9231
2019-08-15,-5.0377
2019-08-16,1.5299
2019-08-19,-2.1546
2019-08-20,-6.9981
2019-08-21,6.0215
2019-08-22,-5.4767
2019-08-23,0.0
2019-08-26,3.0043
2019-08-27,-7.875
2019-08-28,6.2867
2019-08-29,-3.617
2019-08-30,3.3113
2019-09-03,0.2137
2019-09-04,-0.2132
2019-09-05,-6.8225999999999996
2019-09-06,-5.9784
2019-09-09,-2.439
2019-09-10,0.75
2019-09-11,-3.4739
2019-09-12,2.8278
2019-09-13,3.75
2019-09-16,14.4578
2019-09-17,12.2105
2019-09-18,11.6323
2019-09-19,-4.2017
2019-09-20,-11.4035
2019-09-23,-5.3465
2019-09-24,6.6946
2019-09-25,-2.7451
2019-09-26,-7.2581
2019-09-27,1.087
2019-09-30,-1.6516
2019-10-01,-4.3361
2019-10-02,-2.6263
2019-10-03,0.0
2019-10-04,-6.338
2019-10-07,-4.2607
2019-10-08,-2.0942
2019-10-09,-0.2674
2019-10-11,-2.1448
2019-10-14,2.4657999999999998
2019-10-15,4.2781
2019-10-16,10.2564
2019-10-17,-2.3256
2019-10-18,-4.2857
2019-10-21,-1.7412999999999998
2019-10-22,-1.0127
2019-10-23,-4.0921
2019-10-24,5.6
2019-10-25,-10.1111
2019-10-28,-1.6743000000000001
2019-10-29,-8.2857
2019-10-30,-1.2461
2019-10-31,0.9464
2019-11-01,0.0
2019-11-04,0.3125
2019-11-05,1.2461
2019-11-06,-1.5385
2019-11-07,1.875
2019-11-08,-6.4417
2019-11-11,-5.9016
2019-11-12,-7.3206
2019-11-13,-6.2145
2019-11-14,0.6173
2019-11-15,4.7849
2019-11-18,12.4672
2019-11-19,-16.8357
2019-11-20,-4.878
2019-11-21,-5.5556
2019-11-22,0.6154
2019-11-25,20.975
2019-11-26,-9.6654
2019-11-27,10.2881
2019-11-29,0.3731
2019-12-02,-8.8067
2019-12-03,-2.9798999999999998
2019-12-04,6.7227
2019-12-05,-4.2835
2019-12-06,2.8299
2019-12-09,-1.588
2019-12-10,0.8007
2019-12-11,2.4194
2019-12-12,1.9685000000000001
2019-12-13,-4.2162
2019-12-16,-6.4818
2019-12-17,0.0
2019-12-18,3.8792999999999997
2019-12-19,2.4896
2019-12-20,0.8097
2019-12-23,0.4016
2019-12-24,-0.8
2019-12-26,-1.6129
2019-12-27,1.3237999999999999
2019-12-30,0.7159
2019-12-31,-0.4016
2020-01-02,1.2097
2020-01-03,0.7968
2020-01-06,-5.3597
2020-01-07,2.7397
2020-01-08,-0.813
2020-01-09,33.6066
2020-01-10,-4.1411
2020-01-13,7.52
2020-01-14,34.7619
2020-01-15,43.5512
2020-01-16,-13.6923
2020-01-17,-6.2389
2020-01-21,-5.1331
2020-01-22,-10.02
2020-01-23,4.6771
2020-01-24,-8.2234
2020-01-27,-5.6451
2020-01-28,3.8084
2020-01-29,-4.142
2020-01-30,-4.9605
2020-01-31,-0.2364
2020-02-03,4.1667
2020-02-04,2.0
2020-02-05,-3.1863
2020-02-06,-3.7975
2020-02-07,-5.5289
2020-02-10,3.4346
2020-02-11,4.2228
2020-02-12,6.5891
2020-02-13,0.6061
2020-02-14,-1.4458
2020-02-18,-4.6455
2020-02-19,7.8462
2020-02-20,-2.0447
2020-02-21,-0.2427
2020-02-24,-7.5401
2020-02-25,-5.2657
2020-02-26,4.7222
2020-02-27,-12.4668
2020-02-28,6.0606
2020-03-02,3.4286
2020-03-03,-3.3149
2020-03-04,0.0
2020-03-05,-2.6371
2020-03-06,-8.7361
2020-03-09,16.3987
2020-03-10,-6.0773
2020-03-11,-6.1765
2020-03-12,-19.3542
2020-03-13,17.1888
2020-03-16,-26.4396
2020-03-17,2.8363
2020-03-18,-12.3038
2020-03-19,0.0
2020-03-23,-19.0
2020-03-24,19.5679
2020-03-25,-6.412
2020-03-26,8.1752
2020-03-27,-11.6012
2020-03-30,12.4892
2020-03-31,-2.5641
2020-04-01,-13.1579
2020-04-02,9.0909
2020-04-06,-8.3333
2020-04-07,9.0909
2020-04-08,8.8889
2020-04-09,4.5918
2020-04-13,-1.4487999999999999
2020-04-14,-4.4696
2020-04-15,-1.0363
2020-04-16,0.0
2020-04-17,4.1885
2020-04-20,34.5126
2020-04-21,30.7531
2020-04-22,63.7143
2020-04-23,-5.0611
2020-04-24,0.0
2020-04-27,-13.4191
2020-04-28,5.2229
2020-04-29,0.8878
2020-04-30,-15.8
2020-05-01,-0.2375
2020-05-04,-11.4524
2020-05-05,6.4802
2020-05-06,3.5354
2020-05-07,-4.6341
2020-05-08,3.5806
2020-05-11,1.7284000000000002
2020-05-12,-1.9417
2020-05-13,-6.4356
2020-05-14,2.6455
2020-05-15,-3.6082
2020-05-18,6.6845
2020-05-19,2.5063
2020-05-20,-1.956
2020-05-21,-1.4963
2020-05-22,0.5063
2020-05-26,-5.5416
2020-05-27,0.5333
2020-05-28,-1.8568
2020-05-29,5.4054
2020-06-01,0.0
2020-06-02,0.2564
2020-06-03,-2.3018
2020-06-04,-3.4031000000000002
2020-06-05,-3.1165
2020-06-08,6.014
2020-06-09,5.0132
2020-06-10,-4.2714
2020-06-11,-4.9869
2020-06-12,1.3812
2020-06-15,0.8174
2020-06-16,14.5946
2020-06-17,-7.783
2020-06-18,0.2558
2020-06-19,2.0408
2020-06-22,5.25
2020-06-23,-4.038
2020-06-24,1.7327
2020-06-25,-6.0827
2020-06-26,-0.2565
2020-06-29,-2.5999
2020-06-30,0.9333
2020-07-01,14.3567
2020-07-02,-6.894
2020-07-06,6.2035
2020-07-07,-2.3364
2020-07-08,-2.8684
2020-07-09,1.5985
2020-07-10,1.9564
2020-07-13,-2.751
2020-07-14,-3.1907
2020-07-15,7.5868
2020-07-16,0.9413
2020-07-17,8.1395
2020-07-20,-16.3441
2020-07-21,3.3419
2020-07-22,-1.7412999999999998
2020-07-23,-0.7595
2020-07-24,9.1837
2020-07-27,-1.6332
2020-07-28,-3.3277
2020-07-29,0.7371
2020-07-30,3.9024
2020-07-31,-5.3991
