ticker,BDC US Equity
2004-12-03,-0.9787
2004-12-06,-4.5122
2004-12-07,1.2601
2004-12-08,1.7778
2004-12-09,-0.3493
2004-12-10,0.7888
2004-12-13,0.0
2004-12-14,-0.3478
2004-12-15,0.3935
2004-12-16,0.1742
2004-12-17,1.7391
2004-12-20,-1.0684
2004-12-21,2.5054
2004-12-22,0.6321
2004-12-23,-1.4238
2004-12-27,-1.6568
2004-12-28,3.4557
2004-12-29,-1.7537
2004-12-30,0.7225
2004-12-31,-2.1097
2005-01-03,-2.931
2005-01-04,-1.1989
2005-01-05,-3.3258
2005-01-06,-2.0921
2005-01-07,0.0475
2005-01-10,1.3289
2005-01-11,-1.6393
2005-01-12,1.2381
2005-01-13,-4.3744
2005-01-14,3.7875
2005-01-18,-0.4739
2005-01-19,-3.2857
2005-01-20,-0.1969
2005-01-21,0.0493
2005-01-24,-2.6627
2005-01-25,-3.3435
2005-01-26,2.3061
2005-01-27,0.4098
2005-01-28,2.8061
2005-01-31,0.794
2005-02-01,0.9355
2005-02-02,2.439
2005-02-03,-2.2857
2005-02-04,1.5594999999999999
2005-02-07,0.1919
2005-02-08,0.5747
2005-02-09,-1.1429
2005-02-10,-0.7225
2005-02-11,1.31
2005-02-14,-0.4789
2005-02-15,0.1444
2005-02-16,1.1052
2005-02-17,-0.9506
2005-02-18,0.9117
2005-02-22,-0.951
2005-02-23,-1.8243
2005-02-24,10.8557
2005-02-25,4.1023
2005-02-28,1.7797
2005-03-01,0.2914
2005-03-02,0.4981
2005-03-03,-0.6609
2005-03-04,1.6632
2005-03-07,-1.8814
2005-03-08,-0.5836
2005-03-09,-1.4706000000000001
2005-03-10,-1.0661
2005-03-11,0.0
2005-03-14,-0.3448
2005-03-15,-0.4758
2005-03-16,-0.7823
2005-03-17,1.5769
2005-03-18,1.8974
2005-03-21,-0.7617
2005-03-22,0.2559
2005-03-23,-1.9566
2005-03-24,0.6941
2005-03-28,-2.0681
2005-03-29,-1.0999
2005-03-30,0.5783
2005-03-31,-1.7691
2005-04-01,-0.2701
2005-04-04,0.8578
2005-04-05,0.9848
2005-04-06,2.5266
2005-04-07,0.735
2005-04-08,-3.0472
2005-04-11,-2.9215999999999998
2005-04-12,0.3192
2005-04-13,-3.0455
2005-04-14,-0.9376
2005-04-15,-0.8992
2005-04-18,-0.4298
2005-04-19,1.7746
2005-04-20,-2.7333
2005-04-21,1.7442
2005-04-22,-1.1429
2005-04-25,2.0231
2005-04-26,-0.7082
2005-04-27,0.1902
2005-04-28,-8.8277
2005-04-29,-4.5289
2005-05-02,-0.4907
2005-05-03,-3.2877
2005-05-04,4.3059
2005-05-05,-1.032
2005-05-06,1.9759
2005-05-09,-1.5070000000000001
2005-05-10,-0.0546
2005-05-11,-0.8748
2005-05-12,2.2614
2005-05-13,-2.6429
2005-05-16,1.7729
2005-05-17,1.6331
2005-05-18,1.339
2005-05-19,2.1142
2005-05-20,-1.4493
2005-05-23,0.1576
2005-05-24,3.6182
2005-05-25,-1.2146
2005-05-26,1.998
2005-05-27,1.3561
2005-05-31,-0.2973
2005-06-01,2.4354
2005-06-02,1.5078
2005-06-03,0.0
2005-06-06,-0.2396
2005-06-07,0.1921
2005-06-08,-1.1505
2005-06-09,-0.485
2005-06-10,-0.4873
2005-06-13,0.4897
2005-06-14,0.8772
2005-06-15,1.0145
2005-06-16,-0.3348
2005-06-17,0.2879
2005-06-20,-2.1053
2005-06-21,0.5376
2005-06-22,-0.2431
2005-06-23,-0.1949
2005-06-24,-2.2949
2005-06-27,0.4998
2005-06-28,2.8344
2005-06-29,1.0155
2005-06-30,1.484
2005-07-01,-0.8962
2005-07-05,0.8091
2005-07-06,-1.8885999999999998
2005-07-07,-0.5775
2005-07-08,3.3882
2005-07-11,0.6554
2005-07-12,-0.2326
2005-07-13,-0.4662
2005-07-14,1.4052
2005-07-15,2.448
2005-07-18,-0.8115
2005-07-19,0.9091
2005-07-20,1.2162
2005-07-21,-0.267
2005-07-22,1.071
2005-07-25,-2.2517
2005-07-26,0.7678
2005-07-27,1.1654
2005-07-28,0.576
2005-07-29,-2.2026
2005-08-01,0.9459
2005-08-02,0.6247
2005-08-03,-0.5765
2005-08-04,-1.8287
2005-08-05,-1.4539
2005-08-08,-0.2305
2005-08-09,0.3235
2005-08-10,-1.8425
2005-08-11,2.2994
2005-08-12,-1.1009
2005-08-15,-4.0353
2005-08-16,1.6433
2005-08-17,1.7593999999999999
2005-08-18,-0.8879
2005-08-19,0.0943
2005-08-22,-0.0942
2005-08-23,-1.9331
2005-08-24,-1.8269
2005-08-25,1.3222
2005-08-26,-2.5133
2005-08-29,1.3386
2005-08-30,1.908
2005-08-31,2.9765
2005-09-01,-0.1865
2005-09-02,-1.121
2005-09-06,-0.8503
2005-09-07,-0.3811
2005-09-08,-0.4782
2005-09-09,0.865
2005-09-12,0.4764
2005-09-13,-0.8061
2005-09-14,-0.1912
2005-09-15,-0.288
2005-09-16,1.3481
2005-09-19,-1.5202
2005-09-20,-1.5436999999999999
2005-09-21,-1.6169
2005-09-22,0.2988
2005-09-23,-0.5958
2005-09-26,-0.05
2005-09-27,-1.7490999999999999
2005-09-28,-0.3561
2005-09-29,-0.9188
2005-09-30,0.103
2005-10-03,1.8013
2005-10-04,0.6067
2005-10-05,-3.3166
2005-10-06,-1.6112
2005-10-07,0.9509
2005-10-10,-0.0523
2005-10-11,-2.0942
2005-10-12,0.5348
2005-10-13,1.2234
2005-10-14,0.7357
2005-10-17,-0.2608
2005-10-18,-0.523
2005-10-19,3.2597
2005-10-20,-2.1894
2005-10-21,0.7288
2005-10-24,2.1189
2005-10-25,-1.2146
2005-10-26,-1.5880999999999998
2005-10-27,-0.0521
2005-10-28,2.5521000000000003
2005-10-31,1.2189
2005-11-01,0.2007
2005-11-02,1.8528
2005-11-03,-1.0324
2005-11-04,1.0432
2005-11-07,0.0
2005-11-08,2.9007
2005-11-09,-1.1945000000000001
2005-11-10,4.5938
2005-11-11,0.1849
2005-11-14,-1.4767000000000001
2005-11-15,-0.3279
2005-11-16,1.5508
2005-11-17,3.8871
2005-11-18,-1.5590000000000002
2005-11-21,-0.4072
2005-11-22,0.4089
2005-11-23,3.3937
2005-11-25,0.8315
2005-11-28,-1.3889
2005-11-29,1.3204
2005-11-30,1.4769999999999999
2005-12-01,3.8527
2005-12-02,0.3298
2005-12-05,-2.7527
2005-12-06,1.9011
2005-12-07,1.5755
2005-12-08,0.9388
2005-12-09,1.7792
2005-12-12,-0.3178
2005-12-13,1.3153000000000001
2005-12-14,-1.0228
2005-12-15,-0.6359
2005-12-16,-0.44
2005-12-19,0.5223
2005-12-20,-0.2803
2005-12-21,0.0
2005-12-22,2.1687
2005-12-23,1.8082
2005-12-27,-2.2394
2005-12-28,-2.4487
2005-12-29,-0.1215
2005-12-30,-0.9728
2006-01-03,-0.3275
2006-01-04,2.0123
2006-01-05,0.3221
2006-01-06,0.5217
2006-01-09,0.8782
2006-01-10,0.4353
2006-01-11,-0.1182
2006-01-12,-0.789
2006-01-13,0.835
2006-01-17,-0.9464
2006-01-18,0.3185
2006-01-19,2.9365
2006-01-20,-2.0046
2006-01-23,0.3147
2006-01-24,3.7255000000000003
2006-01-25,0.0378
2006-01-26,0.2646
2006-01-27,1.7715999999999998
2006-01-30,0.3704
2006-01-31,0.0
2006-02-01,1.6974
2006-02-02,-1.8505
2006-02-03,-0.4067
2006-02-06,0.1114
2006-02-07,-1.4830999999999999
2006-02-08,2.2582
2006-02-09,-6.9193999999999996
2006-02-10,-0.6327
2006-02-13,-1.0346
2006-02-14,2.7342
2006-02-15,1.0959
2006-02-16,-0.4259
2006-02-17,-2.8771
2006-02-21,1.7214
2006-02-22,2.0071
2006-02-23,1.5817999999999999
2006-02-24,-0.1139
2006-02-27,-0.038
2006-02-28,-1.9399
2006-03-01,4.1893
2006-03-02,-0.3723
2006-03-03,0.2242
2006-03-06,-1.2677
2006-03-07,-2.4547
2006-03-08,1.897
2006-03-09,0.19
2006-03-10,0.948
2006-03-13,0.7889
2006-03-14,1.3443
2006-03-15,0.2211
2006-03-16,-0.3676
2006-03-17,0.0369
2006-03-20,-1.2173
2006-03-21,-2.2031
2006-03-22,0.42
2006-03-23,0.2662
2006-03-24,2.1995
2006-03-27,-0.4824
2006-03-28,-0.4847
2006-03-29,1.6486
2006-03-30,0.2212
2006-03-31,0.1471
2006-04-03,-1.1752
2006-04-04,0.5946
2006-04-05,0.4802
2006-04-06,-0.6985
2006-04-07,-1.4809
2006-04-10,0.6013
2006-04-11,-2.5775
2006-04-12,1.227
2006-04-13,1.4015
2006-04-17,0.1121
2006-04-18,1.3806
2006-04-19,0.9201
2006-04-20,-0.6929
2006-04-21,-0.1836
2006-04-24,-1.0302
2006-04-25,0.1115
2006-04-26,-0.2228
2006-04-27,7.7782
2006-04-28,8.0801
2006-05-01,-1.0224
2006-05-02,4.4868
2006-05-03,-1.0195
2006-05-04,0.8739
2006-05-05,-0.6498
2006-05-08,0.3426
2006-05-09,-0.4035
2006-05-10,-0.0623
2006-05-11,-3.9913
2006-05-12,-2.1436
2006-05-15,0.6638
2006-05-16,-0.1649
2006-05-17,-1.8494000000000002
2006-05-18,1.1104
2006-05-19,2.0965
2006-05-22,-0.2934
2006-05-23,1.373
2006-05-24,-0.7417
2006-05-25,1.4945
2006-05-26,0.1921
2006-05-30,-3.1949
2006-05-31,5.0495
2006-06-01,3.2988
2006-06-02,0.0608
2006-06-05,-3.4954
2006-06-06,0.0
2006-06-07,0.6299
2006-06-08,-3.1975
2006-06-09,-1.3601
2006-06-12,-2.8890000000000002
2006-06-13,-1.6903000000000001
2006-06-14,-0.0344
2006-06-15,4.0592
2006-06-16,-1.4215
2006-06-19,-2.4816
2006-06-20,-0.619
2006-06-21,3.6332
2006-06-22,-0.6344
2006-06-23,1.6129
2006-06-26,2.5463
2006-06-27,-1.1932
2006-06-28,0.6854
2006-06-29,5.3809000000000005
2006-06-30,1.661
2006-07-03,0.0605
2006-07-05,-2.5401
2006-07-06,0.4034
2006-07-07,-2.4413
2006-07-10,-0.095
2006-07-11,-2.0292
2006-07-12,-2.5243
2006-07-13,-0.2324
2006-07-14,-0.7321
2006-07-17,-1.408
2006-07-18,0.646
2006-07-19,3.7161999999999997
2006-07-20,-3.8436
2006-07-21,-3.252
2006-07-24,3.1513
2006-07-25,5.0577
2006-07-26,2.9402
2006-07-27,-3.6409000000000002
2006-07-28,2.6059
2006-07-31,3.0159
2006-08-01,-3.1433
2006-08-02,-0.4454
2006-08-03,2.3969
2006-08-04,-0.7179
2006-08-07,-0.7859
2006-08-08,-2.8834
2006-08-09,-1.3703
2006-08-10,1.3893
2006-08-11,-2.8059
2006-08-14,0.6042
2006-08-15,3.6036
2006-08-16,1.4171
2006-08-17,0.0635
2006-08-18,1.1742
2006-08-21,0.9724
2006-08-22,1.895
2006-08-23,1.4329
2006-08-24,0.1503
2006-08-25,0.7803
2006-08-28,1.5485
2006-08-29,1.437
2006-08-30,6.0711
2006-08-31,-2.5893
2006-09-01,1.7067999999999999
2006-09-05,1.4304999999999999
2006-09-06,-2.7664999999999997
2006-09-07,0.6137
2006-09-08,-0.5545
2006-09-11,0.3345
2006-09-12,2.9175
2006-09-13,0.027
2006-09-14,-0.5135
2006-09-15,-1.3583
2006-09-18,-0.3029
2006-09-19,1.4088
2006-09-20,6.5649999999999995
2006-09-21,-0.0256
2006-09-22,-2.2500999999999998
2006-09-25,2.7988
2006-09-26,-0.5852
2006-09-27,-0.6911
2006-09-28,-0.6186
2006-09-29,-0.8558
2006-10-02,-1.6479
2006-10-03,-0.9309
2006-10-04,3.4362
2006-10-05,3.4778000000000002
2006-10-06,-1.9062000000000001
2006-10-09,1.0995
2006-10-10,0.0506
2006-10-11,-1.0617
2006-10-12,2.5294
2006-10-13,1.4702
2006-10-16,1.3016
2006-10-17,-1.3333
2006-10-18,-0.7125
2006-10-19,1.1631
2006-10-20,-2.7153
2006-10-23,0.5783
2006-10-24,1.0
2006-10-25,0.7426
2006-10-26,-4.4717
2006-10-27,-2.0319
2006-10-30,-6.4059
2006-10-31,1.5428
2006-11-01,-1.6298
2006-11-02,-1.2356
2006-11-03,0.9667
2006-11-06,4.1397
2006-11-07,0.2163
2006-11-08,2.9412000000000003
2006-11-09,-1.4417
2006-11-10,-0.6649
2006-11-13,4.3641
2006-11-14,0.1283
2006-11-15,1.3067
2006-11-16,-0.3035
2006-11-17,-1.4967
2006-11-20,0.103
2006-11-21,0.283
2006-11-22,1.3597000000000001
2006-11-24,0.4303
2006-11-27,-0.9073
2006-11-28,0.8138
2006-11-29,-0.1009
2006-11-30,0.5303
2006-12-01,-1.5323
2006-12-04,1.8622
2006-12-05,-0.7263
2006-12-06,0.328
2006-12-07,-0.9303
2006-12-08,0.1269
2006-12-11,-1.1421000000000001
2006-12-12,-1.6945000000000001
2006-12-13,0.0783
2006-12-14,0.6263
2006-12-15,-0.8817
2006-12-18,-0.4971
2006-12-19,1.1307
2006-12-20,2.4181
2006-12-21,0.7362
2006-12-22,0.1764
2006-12-26,0.6541
2006-12-27,0.2999
2006-12-28,-0.8472
2006-12-29,-1.7591999999999999
2007-01-03,-3.2233
2007-01-04,1.1102
2007-01-05,-0.2353
2007-01-08,0.2883
2007-01-09,0.3136
2007-01-10,0.0
2007-01-11,2.4746
2007-01-12,1.1947
2007-01-16,0.3768
2007-01-17,3.8038
2007-01-18,-2.5796
2007-01-19,2.8211
2007-01-22,-0.8183
2007-01-23,2.6693
2007-01-24,3.0017
2007-01-25,-1.3997
2007-01-26,1.0007
2007-01-29,0.7604
2007-01-30,0.1372
2007-01-31,-1.2332
2007-02-01,2.7746
2007-02-02,-0.09
2007-02-05,0.5404
2007-02-06,1.6125
2007-02-07,1.1682
2007-02-08,-0.2397
2007-02-09,-0.0655
2007-02-12,-0.5682
2007-02-13,1.7802
2007-02-14,0.7774
2007-02-15,0.6857
2007-02-16,1.3407
2007-02-20,0.756
2007-02-21,-0.1667
2007-02-22,0.4175
2007-02-23,1.7256
2007-02-26,-0.654
2007-02-27,-5.2664
2007-02-28,0.5212
2007-03-01,3.1756
2007-03-02,-1.0678
2007-03-05,-0.9947
2007-03-06,5.0235
2007-03-07,-2.2593
2007-03-08,9.6626
2007-03-09,0.2848
2007-03-12,-0.9657
2007-03-13,-1.8164
2007-03-14,1.7544
2007-03-15,0.6705
2007-03-16,-0.1142
2007-03-19,3.2197
2007-03-20,-0.6829
2007-03-21,1.3938
2007-03-22,-0.165
2007-03-23,1.3585
2007-03-26,-1.2498
2007-03-27,-1.1739
2007-03-28,-0.3155
2007-03-29,0.1489
2007-03-30,-0.3718
2007-04-02,2.8177
2007-04-03,0.1815
2007-04-04,0.5254
2007-04-05,0.5046
2007-04-09,0.8069
2007-04-10,-0.1067
2007-04-11,-0.9615
2007-04-12,1.6541000000000001
2007-04-13,-0.0884
2007-04-16,1.6994
2007-04-17,-1.3054999999999999
2007-04-18,-0.8466
2007-04-19,0.4091
2007-04-20,-0.3366
2007-04-23,0.4799
2007-04-24,0.7076
2007-04-25,0.6324
2007-04-26,-0.6109
2007-04-27,2.529
2007-04-30,-4.2823
2007-05-01,2.7917
2007-05-02,1.0968
2007-05-03,-0.861
2007-05-04,1.9281000000000001
2007-05-07,-0.8862
2007-05-08,0.5158
2007-05-09,1.4369
2007-05-10,-1.855
2007-05-11,1.4433
2007-05-14,-1.7785
2007-05-15,-0.9312
2007-05-16,0.7137
2007-05-17,-2.3678
2007-05-18,2.1597
2007-05-21,1.9061
2007-05-22,0.204
2007-05-23,-2.5963000000000003
2007-05-24,-2.7526
2007-05-25,1.3078
2007-05-29,1.008
2007-05-30,-0.6828
2007-05-31,0.9342
2007-06-01,1.8163
2007-06-04,-0.3087
2007-06-05,-1.7034
2007-06-06,-3.3433
2007-06-07,-3.2083
2007-06-08,2.191
2007-06-11,-1.2278
2007-06-12,1.3173
2007-06-13,2.9665
2007-06-14,1.2449
2007-06-15,2.0025
2007-06-18,-0.1033
2007-06-19,1.1033
2007-06-20,-1.6027
2007-06-21,1.8194
2007-06-22,-2.774
2007-06-25,-1.7504
2007-06-26,-1.2115
2007-06-27,1.064
2007-06-28,0.1784
2007-06-29,-1.4072
2007-07-02,3.252
2007-07-03,0.0875
2007-07-05,-0.6993
2007-07-06,0.2289
2007-07-09,2.3186
2007-07-10,-3.073
2007-07-11,1.1335
2007-07-12,1.9615
2007-07-13,1.1508
2007-07-16,-1.1377
2007-07-17,-0.1202
2007-07-18,-0.963
2007-07-19,1.3197
2007-07-20,-1.611
2007-07-23,-1.6199
2007-07-24,-3.3109
2007-07-25,2.9482
2007-07-26,-2.4013
2007-07-27,1.4033
2007-07-30,1.5816
2007-07-31,-3.0786
2007-08-01,-2.7199999999999998
2007-08-02,-0.957
2007-08-03,-5.5892
2007-08-06,-1.0435
2007-08-07,-2.2105
2007-08-08,-0.2489
2007-08-09,-7.5468
2007-08-10,6.6787
2007-08-13,5.2066
2007-08-14,-3.907
2007-08-15,-3.5655
2007-08-16,-2.3351
2007-08-17,6.1767
2007-08-20,1.4178
2007-08-21,-2.1382
2007-08-22,0.3992
2007-08-23,2.6365
2007-08-24,2.4873
2007-08-27,-2.1683
2007-08-28,-3.172
2007-08-29,1.722
2007-08-30,-1.2799
2007-08-31,1.6520000000000001
2007-09-04,1.9543
2007-09-05,-2.5827
2007-09-06,1.3463
2007-09-07,-4.1692
2007-09-10,2.154
2007-09-11,-0.501
2007-09-12,-0.8812
2007-09-13,1.0807
2007-09-14,-0.566
2007-09-17,-0.4638
2007-09-18,2.6689
2007-09-19,2.352
2007-09-20,3.8702
2007-09-21,-2.6781
2007-09-24,-2.5125
2007-09-25,-2.8430999999999997
2007-09-26,0.7789
2007-09-27,0.1671
2007-09-28,-2.1689
2007-10-01,2.9417999999999997
2007-10-02,9.8985
2007-10-03,-1.5828
2007-10-04,2.9868
2007-10-05,1.9706000000000001
2007-10-08,-1.0939
2007-10-09,1.659
2007-10-10,-2.0852
2007-10-11,1.2037
2007-10-12,1.2626
2007-10-15,-1.4998
2007-10-16,-1.3575
2007-10-17,3.7195
2007-10-18,1.3089
2007-10-19,1.4159
2007-10-22,1.4485000000000001
2007-10-23,0.6709
2007-10-24,1.1449
2007-10-25,-7.1127
2007-10-26,0.5457
2007-10-29,2.8763
2007-10-30,-0.3517
2007-10-31,2.8234
2007-11-01,-2.2138
2007-11-02,-1.0179
2007-11-05,-1.2766
2007-11-06,1.4009
2007-11-07,-4.4633
2007-11-08,-0.0185
2007-11-09,-3.5602
2007-11-12,-3.3071
2007-11-13,2.0879
2007-11-14,-2.649
2007-11-15,-1.1405
2007-11-16,-0.6274
2007-11-19,-5.0916
2007-11-20,-3.4335
2007-11-21,-2.4444
2007-11-23,0.5011
2007-11-26,-0.5893
2007-11-27,2.2800000000000002
2007-11-28,2.9202
2007-11-29,-0.0217
2007-11-30,-0.2383
2007-12-03,-2.6059
2007-12-04,-0.7358
2007-12-05,5.7278
2007-12-06,4.7164
2007-12-07,2.4549
2007-12-10,2.5743
2007-12-11,-2.2587
2007-12-12,-4.207
2007-12-13,1.7526000000000002
2007-12-14,-1.6633
2007-12-17,-7.6733
2007-12-18,1.2064
2007-12-19,0.7947
2007-12-20,-0.3504
2007-12-21,0.989
2007-12-24,0.8705
2007-12-26,0.8414
2007-12-27,-1.6902
2007-12-28,-2.0675
2007-12-31,-1.1111
2008-01-02,-0.6966
2008-01-03,-2.1498
2008-01-04,-3.9084
2008-01-07,0.2647
2008-01-08,-3.3125
2008-01-09,0.2731
2008-01-10,0.9656
2008-01-11,-3.6047000000000002
2008-01-14,2.2386
2008-01-15,-4.9017
2008-01-16,1.6484
2008-01-17,-2.0335
2008-01-18,0.1314
2008-01-22,1.1546
2008-01-23,-0.1297
2008-01-24,4.1039
2008-01-25,-2.1707
2008-01-28,0.5866
2008-01-29,6.4148
2008-01-30,-2.9068
2008-01-31,3.7546
2008-02-01,4.4229
2008-02-04,-2.8086
2008-02-05,-4.4046
2008-02-06,-0.8289
2008-02-07,2.0403000000000002
2008-02-08,-1.3491
2008-02-11,-0.1709
2008-02-12,3.2779
2008-02-13,5.1871
2008-02-14,-4.4134
2008-02-15,-2.8504
2008-02-19,0.0
2008-02-20,-0.679
2008-02-21,-1.0498
2008-02-22,-0.074
2008-02-25,2.4444
2008-02-26,3.3984
2008-02-27,-1.3753
2008-02-28,-3.0017
2008-02-29,-4.2398
2008-03-03,1.6794
2008-03-04,-3.6286
2008-03-05,0.9868
2008-03-06,-0.7457
2008-03-07,-3.2124
2008-03-10,-6.1563
2008-03-11,0.5134
2008-03-12,-0.3694
2008-03-13,0.599
2008-03-14,-2.5517
2008-03-17,-1.4839
2008-03-18,3.3373
2008-03-19,-3.3438
2008-03-20,2.0106
2008-03-24,4.6667
2008-03-25,2.3816
2008-03-26,-2.2992
2008-03-27,-1.3843
2008-03-28,-2.4986
2008-03-31,1.6987999999999999
2008-04-01,5.4926
2008-04-02,6.307
2008-04-03,-0.9089
2008-04-04,-1.758
2008-04-07,-2.1784
2008-04-08,2.8632
2008-04-09,-6.0567
2008-04-10,1.3992
2008-04-11,-3.2468
2008-04-14,-1.9295
2008-04-15,0.3707
2008-04-16,4.2045
2008-04-17,-0.0818
2008-04-18,5.9209
2008-04-21,-1.1592
2008-04-22,-4.9257
2008-04-23,-0.1096
2008-04-24,-6.3941
2008-04-25,3.9871
2008-04-28,-1.607
2008-04-29,-2.0344
2008-04-30,-1.3162
2008-05-01,3.1417
2008-05-02,-1.0345
2008-05-05,0.784
2008-05-06,-1.0084
2008-05-07,0.2619
2008-05-08,0.1451
2008-05-09,0.8696
2008-05-12,-0.4023
2008-05-13,3.2025
2008-05-14,6.402
2008-05-15,3.3368
2008-05-16,-0.6356
2008-05-19,-0.8444
2008-05-20,0.4645
2008-05-21,-1.0532
2008-05-22,1.3759000000000001
2008-05-23,-1.1268
2008-05-27,-0.3626
2008-05-28,2.4955
2008-05-29,3.2716
2008-05-30,2.8733
2008-06-02,-1.1459
2008-06-03,-0.2898
2008-06-04,1.2352
2008-06-05,2.0335
2008-06-06,-4.7362
2008-06-09,-4.4302
2008-06-10,-0.6189
2008-06-11,-6.4608
2008-06-12,-0.0555
2008-06-13,6.6889
2008-06-16,-0.1301
2008-06-17,-3.5426
2008-06-18,-0.054
2008-06-19,2.4048
2008-06-20,-2.3747
2008-06-23,-0.1892
2008-06-24,-1.5705
2008-06-25,1.5406
2008-06-26,-5.7166
2008-06-27,-2.0402
2008-06-30,-0.616
2008-07-01,-0.6198
2008-07-02,-6.2073
2008-07-03,-2.1216
2008-07-07,0.6794
2008-07-08,-2.9563
2008-07-09,-0.9934
2008-07-10,0.9365
2008-07-11,0.4639
2008-07-14,-0.0989
2008-07-15,4.3249
2008-07-16,2.2152
2008-07-17,5.1393
2008-07-18,-0.0589
2008-07-21,-1.5615999999999999
2008-07-22,6.974
2008-07-23,3.9731
2008-07-24,-6.9429
2008-07-25,6.2753
2008-07-28,-2.4762
2008-07-29,3.9063
2008-07-30,-0.6445
2008-07-31,-0.2162
2008-08-01,0.1354
2008-08-04,-2.4615
2008-08-05,5.4908
2008-08-06,1.2093
2008-08-07,-0.8571
2008-08-08,3.7464
2008-08-11,3.7626
2008-08-12,-0.219
2008-08-13,-0.7073
2008-08-14,2.0142
2008-08-15,-0.0241
2008-08-18,-1.2765
2008-08-19,-6.099
2008-08-20,-1.6108
2008-08-21,-3.3008
2008-08-22,0.8465
2008-08-25,-1.3538999999999999
2008-08-26,0.9882
2008-08-27,0.7067
2008-08-28,1.7004000000000001
2008-08-29,-2.4947
2008-09-02,-0.1905
2008-09-03,-0.4363
2008-09-04,-2.0542
2008-09-05,0.783
2008-09-08,0.333
2008-09-09,-5.2544
2008-09-10,3.2691
2008-09-11,-3.8722
2008-09-12,-0.7656
2008-09-15,-6.0237
2008-09-16,1.4209
2008-09-17,-5.604
2008-09-18,4.1227
2008-09-19,9.281
2008-09-22,-6.058
2008-09-23,-2.4684
2008-09-24,-1.0756000000000001
2008-09-25,2.4944
2008-09-26,1.5289000000000001
2008-09-29,-4.7326
2008-09-30,2.5484
2008-10-01,-2.0447
2008-10-02,-11.4322
2008-10-03,-0.8702
2008-10-06,-5.1573
2008-10-07,-6.8646
2008-10-08,-1.4493
2008-10-09,-2.3109
2008-10-10,-2.8817
2008-10-13,15.4562
2008-10-14,-2.9919000000000002
2008-10-15,-11.1111
2008-10-16,8.6744
2008-10-17,0.8187
2008-10-20,6.7397
2008-10-21,-5.5915
2008-10-22,-13.7792
2008-10-23,-26.822400000000002
2008-10-24,7.2158
2008-10-27,-3.0375
2008-10-28,9.213799999999999
2008-10-29,4.8931000000000004
2008-10-30,6.8097
2008-10-31,4.6185
2008-11-03,3.8868
2008-11-04,-0.2771
2008-11-05,-5.7897
2008-11-06,-10.177
2008-11-07,2.5178000000000003
2008-11-10,-5.1789
2008-11-11,-6.1937
2008-11-12,-7.383
2008-11-13,8.1659
2008-11-14,-5.1528
2008-11-17,-2.9059
2008-11-18,4.0338
2008-11-19,-10.1313
2008-11-20,-17.9541
2008-11-21,-2.4596999999999998
2008-11-24,17.5652
2008-11-25,4.216
2008-11-26,14.1235
