ticker,SUPN US Equity
2012-09-18,-3.0088
2012-09-19,-3.1934
2012-09-20,-7.9171
2012-09-21,18.5261
2012-09-24,-4.4905
2012-09-25,0.9946
2012-09-26,2.1486
2012-09-27,-0.5259
2012-09-28,1.7621
2012-10-01,1.645
2012-10-02,-0.2555
2012-10-03,0.854
2012-10-04,6.6892
2012-10-05,1.9841
2012-10-08,-0.0778
2012-10-09,-0.5452
2012-10-10,-0.7048
2012-10-11,1.4984
2012-10-12,0.0777
2012-10-15,0.6211
2012-10-16,-2.3148
2012-10-17,4.5024
2012-10-18,-3.0234
2012-10-19,1.0912
2012-10-22,-0.4626
2012-10-23,-4.9574
2012-10-24,-6.846
2012-10-25,0.9624
2012-10-26,-5.1127
2012-10-31,4.7489
2012-11-01,1.7437
2012-11-02,-1.0283
2012-11-05,3.8961
2012-11-06,4.0833
2012-11-07,-4.3235
2012-11-08,0.4184
2012-11-09,1.5833
2012-11-12,3.7736
2012-11-13,0.0
2012-11-14,-8.7747
2012-11-15,9.6187
2012-11-16,-3.3202
2012-11-19,2.8618
2012-11-20,1.1129
2012-11-21,-8.8836
2012-11-23,3.9689
2012-11-26,-5.4772
2012-11-27,-3.6874000000000002
2012-11-28,-0.0912
2012-11-29,-10.3102
2012-11-30,-18.7182
2012-12-03,0.086
2012-12-04,-1.4615
2012-12-05,-0.6345
2012-12-06,0.3831
2012-12-07,-0.6361
2012-12-10,1.5365
2012-12-11,-2.0177
2012-12-12,0.1287
2012-12-13,-7.5835
2012-12-14,3.0598
2012-12-17,-6.7476
2012-12-18,6.9465
2012-12-19,-2.5709999999999997
2012-12-20,0.8307
2012-12-21,-2.0636
2012-12-24,2.6723
2012-12-26,-2.3288
2012-12-27,0.4208
2012-12-28,-0.6983
2012-12-31,0.8439
2013-01-02,1.6736
2013-01-03,-1.9203999999999999
2013-01-04,0.979
2013-01-07,-0.6925
2013-01-08,0.1395
2013-01-09,1.8106
2013-01-10,-1.9152
2013-01-11,-1.2551999999999999
2013-01-14,1.1299
2013-01-15,1.2570000000000001
2013-01-16,-1.931
2013-01-17,0.4219
2013-01-18,2.9412000000000003
2013-01-22,5.1701
2013-01-23,-1.9405000000000001
2013-01-24,-1.9788999999999999
2013-01-25,0.6729
2013-01-28,2.9412000000000003
2013-01-29,-2.0779
2013-01-30,2.122
2013-01-31,-0.3896
2013-02-01,1.1734
2013-02-04,1.2887
2013-02-05,0.5089
2013-02-06,-0.1266
2013-02-07,-3.4221
2013-02-08,-1.9685000000000001
2013-02-11,2.4096
2013-02-12,-1.6993
2013-02-13,0.0
2013-02-14,0.5319
2013-02-15,-0.7937
2013-02-19,-0.5333
2013-02-20,0.0
2013-02-21,-0.9383
2013-02-22,0.1353
2013-02-25,0.9459
2013-02-26,0.6693
2013-02-27,1.7287
2013-02-28,0.1307
2013-03-01,-2.7415000000000003
2013-03-04,0.4027
2013-03-05,3.3422
2013-03-06,0.6468
2013-03-07,1.1568
2013-03-08,-0.2541
2013-03-11,-2.4204
2013-03-12,-4.3081
2013-03-13,-2.3192
2013-03-14,-3.6313
2013-03-15,-19.7101
2013-03-18,-9.7473
2013-03-19,-0.2
2013-03-20,10.2204
2013-03-21,0.9091
2013-03-22,4.8649000000000004
2013-03-25,1.0309
2013-03-26,-5.4422
2013-03-27,1.0791
2013-03-28,0.0
2013-04-01,-4.9822
2013-04-02,-0.1873
2013-04-03,-3.0019
2013-04-04,-2.1277
2013-04-05,7.7075
2013-04-08,-0.7339
2013-04-09,-1.2939
2013-04-10,0.1873
2013-04-11,0.9346
2013-04-12,-0.9259
2013-04-15,-1.4953
2013-04-16,0.9488
2013-04-17,-2.2556
2013-04-18,1.1538
2013-04-19,0.7605
2013-04-22,-1.8868
2013-04-23,0.5769
2013-04-24,-0.7648
2013-04-25,-13.1021
2013-04-26,9.7561
2013-04-29,4.0404
2013-04-30,-0.1942
2013-05-01,-2.9183
2013-05-02,2.004
2013-05-03,1.1788
2013-05-06,-0.5825
2013-05-07,7.4219
2013-05-08,-1.8182
2013-05-09,-4.6296
2013-05-10,-4.8544
2013-05-13,4.4898
2013-05-14,5.2734
2013-05-15,1.6698
2013-05-16,6.5693
2013-05-17,2.7397
2013-05-20,4.3333
2013-05-21,0.639
2013-05-22,4.7619
2013-05-23,0.7576
2013-05-24,3.1579
2013-05-28,0.1458
2013-05-29,1.4556
2013-05-30,-1.0043
2013-05-31,0.1449
2013-06-03,1.3025
2013-06-04,1.2857
2013-06-05,-1.8336000000000001
2013-06-06,-2.4425
2013-06-07,0.4418
2013-06-10,0.4399
2013-06-11,-0.7299
2013-06-12,-3.2353
2013-06-13,-1.5198
2013-06-14,-2.6235
2013-06-17,5.3883
2013-06-18,0.3008
2013-06-19,0.5997
2013-06-20,-4.0238
2013-06-21,0.0
2013-06-24,1.087
2013-06-25,-1.6897
2013-06-26,-2.0313
2013-06-27,1.5949
2013-06-28,0.9419
2013-07-01,-0.4666
2013-07-02,2.8125
2013-07-03,0.9119
2013-07-05,0.6024
2013-07-08,-2.6946
2013-07-09,-1.0769
2013-07-10,3.577
2013-07-11,-0.9009
2013-07-12,-1.0606
2013-07-15,0.1531
2013-07-16,0.0
2013-07-17,-0.3058
2013-07-18,1.0735999999999999
2013-07-19,-1.214
2013-07-22,0.4608
2013-07-23,0.0
2013-07-24,4.4343
2013-07-25,1.7570000000000001
2013-07-26,-1.5827
2013-07-29,0.4386
2013-07-30,-1.7467000000000001
2013-07-31,1.4815
2013-08-01,-0.5839
2013-08-02,-2.6432
2013-08-05,0.905
2013-08-06,-1.0463
2013-08-07,-0.6042
2013-08-08,0.4559
2013-08-09,-1.6641
2013-08-12,-0.3077
2013-08-13,-3.7037
2013-08-14,10.8974
2013-08-15,-3.9017
2013-08-16,-0.1504
2013-08-19,3.9157
2013-08-20,-2.4638
2013-08-21,-0.2972
2013-08-22,-0.7452
2013-08-23,4.955
2013-08-26,-1.0014
2013-08-27,-3.0347
2013-08-28,0.149
2013-08-29,-1.6369
2013-08-30,0.1513
2013-09-03,0.1511
2013-09-04,-1.5083
2013-09-05,1.8377
2013-09-06,0.3008
2013-09-09,2.3988
2013-09-10,-1.6105
2013-09-11,-1.0417
2013-09-12,-1.0526
2013-09-13,0.6079
2013-09-16,-0.9063
2013-09-17,-1.0671
2013-09-18,1.4638
2013-09-19,4.328
2013-09-20,-0.2911
2013-09-23,2.3358
2013-09-24,1.7118
2013-09-25,3.9271000000000003
2013-09-26,0.6748
2013-09-27,-0.134
2013-09-30,-1.6107
2013-10-01,0.1364
2013-10-02,-4.2234
2013-10-03,0.9957
2013-10-04,2.1127
2013-10-07,-0.2759
2013-10-08,-0.2766
2013-10-09,-3.0513
2013-10-10,1.0014
2013-10-11,-1.4163999999999999
2013-10-14,-0.5747
2013-10-15,-2.8902
2013-10-16,-0.2976
2013-10-17,-2.2388
2013-10-18,2.1374
2013-10-21,-4.7833
2013-10-22,-3.1397
2013-10-23,-1.9449
2013-10-24,6.1157
2013-10-25,0.4673
2013-10-28,2.3256
2013-10-29,1.2121
2013-10-30,2.6946
2013-10-31,3.0612
2013-11-01,-0.8487
2013-11-04,-1.8545
2013-11-05,0.0
2013-11-06,-3.1977
2013-11-07,0.6006
2013-11-08,4.1791
2013-11-11,-1.8625
2013-11-12,0.7299
2013-11-13,8.6957
2013-11-14,-5.4667
2013-11-15,0.4231
2013-11-18,-2.809
2013-11-19,-1.1561
2013-11-20,1.6082
2013-11-21,1.7266
2013-11-22,-1.6973
2013-11-25,3.741
2013-11-26,-0.5548
2013-11-27,-0.2789
2013-11-29,1.1189
2013-12-02,-2.3513
2013-12-03,-1.5581
2013-12-04,2.7338
2013-12-05,1.8207
2013-12-06,-0.5502
2013-12-09,-3.1812
2013-12-10,-0.1429
2013-12-11,-3.1474
2013-12-12,-1.7725
2013-12-13,0.1504
2013-12-16,2.4024
2013-12-17,2.4927
2013-12-18,-1.7167
2013-12-19,-1.7467000000000001
2013-12-20,1.4815
2013-12-23,8.0292
2013-12-24,13.2432
2013-12-26,-5.1313
2013-12-27,0.1258
2013-12-30,-2.6382
2013-12-31,-2.7096999999999998
2014-01-02,1.4588999999999999
2014-01-03,5.2288
2014-01-06,0.7453
2014-01-07,1.1097
2014-01-08,1.3415
2014-01-09,-1.444
2014-01-10,2.3199
2014-01-13,-4.0573
2014-01-14,2.2388
2014-01-15,0.9732
2014-01-16,1.2048
2014-01-17,0.8333
2014-01-21,9.0909
2014-01-22,4.329
2014-01-23,-0.8299
2014-01-24,-4.3933
2014-01-27,3.2823
2014-01-28,3.178
2014-01-29,2.1561
2014-01-30,-1.608
2014-01-31,-0.2043
2014-02-03,-3.6847
2014-02-04,0.7439
2014-02-05,0.1055
2014-02-06,-3.0558
2014-02-07,2.8261
2014-02-10,-2.4313000000000002
2014-02-11,0.4334
2014-02-12,-0.4315
2014-02-13,-0.2167
2014-02-14,-2.2801
2014-02-18,2.1111
2014-02-19,-0.5441
2014-02-20,2.7352
2014-02-21,4.7923
2014-02-24,0.9146
2014-02-25,0.8056
2014-02-26,-0.2997
2014-02-27,2.8056
2014-02-28,-2.1442
2014-03-03,0.0996
2014-03-04,1.99
2014-03-05,-2.2439
2014-03-06,-2.7944
2014-03-07,-5.7495
2014-03-10,0.2179
2014-03-11,-3.3696
2014-03-12,2.9246
2014-03-13,6.6667
2014-03-14,3.1762
2014-03-17,-1.6882000000000001
2014-03-18,1.1111
2014-03-19,-2.6973000000000003
2014-03-20,-1.3347
2014-03-21,-5.2029
2014-03-24,-5.2689
2014-03-25,0.1159
2014-03-26,-1.6782
2014-03-27,0.0589
2014-03-28,0.5882
2014-03-31,4.5614
2014-04-01,6.8233
2014-04-02,2.199
2014-04-03,-2.0492
2014-04-04,-2.5105
2014-04-07,-5.1502
2014-04-08,-0.7919
2014-04-09,1.0262
2014-04-10,-4.4018
2014-04-11,-6.3754
2014-04-14,-1.5131999999999999
2014-04-15,1.4085
2014-04-16,3.4091
2014-04-17,0.8547
2014-04-21,4.2373
2014-04-22,-2.6713
2014-04-23,-3.8186
2014-04-24,-0.7444
2014-04-25,-4.0
2014-04-28,-1.4323000000000001
2014-04-29,0.0
2014-04-30,8.4544
2014-05-01,-0.4872
2014-05-02,-2.0808
2014-05-05,-0.25
2014-05-06,-3.5088
2014-05-07,-0.9091
2014-05-08,-4.0629
2014-05-09,5.6011
2014-05-12,-2.0699
2014-05-13,3.0383
2014-05-14,1.7949000000000002
2014-05-15,1.5112999999999999
2014-05-16,2.1092
2014-05-19,3.1592000000000002
2014-05-20,4.0047
2014-05-21,-0.906
2014-05-22,-2.6286
2014-05-23,2.1127
2014-05-27,-0.5747
2014-05-28,-0.2312
2014-05-29,2.8969
2014-05-30,0.3378
2014-06-02,-2.2447
2014-06-03,-1.1481
2014-06-04,4.4135
2014-06-05,2.3359
2014-06-06,1.3043
2014-06-09,2.5751
2014-06-10,1.7782
2014-06-11,-0.1028
2014-06-12,1.1317
2014-06-13,4.0692
2014-06-16,2.2483
2014-06-17,2.1989
2014-06-18,0.2806
2014-06-19,-1.3526
2014-06-20,1.3712
2014-06-23,0.1866
2014-06-24,-1.8622
2014-06-25,1.1385
2014-06-26,-0.1876
2014-06-27,1.9737
2014-06-30,0.9217
2014-07-01,0.3653
2014-07-02,1.2739
2014-07-03,-0.1797
2014-07-07,-6.5707
2014-07-08,3.0829
2014-07-09,0.7477
2014-07-10,-1.2987
2014-07-11,-1.1278
2014-07-14,2.2814
2014-07-15,-6.4126
2014-07-16,-5.6604
2014-07-17,-2.3158
2014-07-18,-0.3233
2014-07-21,-0.5405
2014-07-22,-0.8696
2014-07-23,1.2061
2014-07-24,-0.5417
2014-07-25,-2.6144
2014-07-28,0.3356
2014-07-29,-1.3378
2014-07-30,2.3729
2014-07-31,-4.415
2014-08-01,-1.1547
2014-08-04,0.2336
2014-08-05,-1.7483
2014-08-06,-0.8304
2014-08-07,-2.512
2014-08-08,4.0491
2014-08-11,-1.7689
2014-08-12,8.8836
2014-08-13,3.5281000000000002
2014-08-14,-0.9585
2014-08-15,-3.2258
2014-08-18,0.1111
2014-08-19,-0.5549
2014-08-20,-1.2277
2014-08-21,-2.9379
2014-08-22,4.6566
2014-08-25,-1.5573000000000001
2014-08-26,1.2429000000000001
2014-08-27,0.0
2014-08-28,-1.6741000000000001
2014-08-29,2.7809
2014-09-02,-1.27
2014-09-03,-2.2371
2014-09-04,-4.3478
2014-09-05,0.4785
2014-09-08,0.5952
2014-09-09,-0.2367
2014-09-10,3.7960000000000003
2014-09-11,-2.5143
2014-09-12,-2.9308
2014-09-15,-1.8115999999999999
2014-09-16,1.476
2014-09-17,2.1818
2014-09-18,-0.2372
2014-09-19,-2.6159
2014-09-22,-2.442
2014-09-23,3.2541
2014-09-24,1.8182
2014-09-25,-1.1905000000000001
2014-09-26,0.1205
2014-09-29,6.3779
2014-09-30,-1.6968
2014-10-01,-3.6824
2014-10-02,2.509
2014-10-03,1.7483
2014-10-06,-1.4891
2014-10-07,-3.4884
2014-10-08,0.9639
2014-10-09,0.358
2014-10-10,-2.8537
2014-10-13,-2.9375999999999998
2014-10-14,-1.8285
2014-10-15,4.817
2014-10-16,2.8186
2014-10-17,-6.0787
2014-10-20,-1.1421000000000001
2014-10-21,0.1284
2014-10-22,0.5128
2014-10-23,-4.4643
2014-10-24,0.267
2014-10-27,0.9321
2014-10-28,3.5620000000000003
2014-10-29,-1.9108
2014-10-30,4.5455
2014-10-31,-0.2484
2014-11-03,-1.6189
2014-11-04,-0.8861
2014-11-05,0.3831
2014-11-06,2.0356
2014-11-07,-2.2444
2014-11-10,2.9337
2014-11-11,-1.9827
2014-11-12,6.1947
2014-11-13,1.0714
2014-11-14,-0.2356
2014-11-17,-2.4793
2014-11-18,9.8063
2014-11-19,-3.0871
2014-11-20,2.1615
2014-11-21,-1.1136
2014-11-24,0.5631
2014-11-25,-0.3359
2014-11-26,0.4494
2014-11-28,-0.8949
2014-12-01,-0.7901
2014-12-02,1.8203
2014-12-03,6.0335
2014-12-04,-6.2171
2014-12-05,0.5618
2014-12-08,-1.3408
2014-12-09,-0.3398
2014-12-10,-0.9091
2014-12-11,-0.2294
2014-12-12,0.2299
2014-12-15,-0.9174
2014-12-16,0.9259
2014-12-17,0.2294
2014-12-18,2.2883
2014-12-19,-0.3356
2014-12-22,-0.5612
2014-12-23,-5.5305
2014-12-24,1.7921
2014-12-26,1.5258
2014-12-29,-3.4682
2014-12-30,-2.515
2014-12-31,1.9656
2015-01-02,-0.9639
2015-01-05,0.0
2015-01-06,-0.4866
2015-01-07,2.8117
2015-01-08,3.6861
2015-01-09,0.4587
2015-01-12,-0.5708
2015-01-13,0.4592
2015-01-14,2.6286
2015-01-15,-3.3407999999999998
2015-01-16,4.1475
2015-01-20,-0.4425
2015-01-21,-5.3333
2015-01-22,0.2347
2015-01-23,0.3513
2015-01-26,-1.0502
2015-01-27,1.7689
2015-01-28,0.4635
2015-01-29,1.7301
2015-01-30,-3.6281
2015-02-02,-0.7059
2015-02-03,1.5403
2015-02-04,-1.1669
2015-02-05,3.4238
2015-02-06,-2.968
2015-02-09,-1.5293999999999999
2015-02-10,3.2258
2015-02-11,-1.5046
2015-02-12,0.8226
2015-02-13,2.5641
2015-02-17,-0.6818
2015-02-18,0.9153
2015-02-19,-2.6077
2015-02-20,0.9313
2015-02-23,0.9227
2015-02-24,0.5714
2015-02-25,6.1364
2015-02-26,-1.7130999999999998
2015-02-27,-2.0697
2015-03-02,3.0033
2015-03-03,-1.4039
2015-03-04,3.6145
2015-03-05,4.5455
2015-03-06,-1.0111
2015-03-09,1.1236
2015-03-10,0.303
2015-03-11,10.7754
2015-03-12,3.7273
2015-03-13,3.1551
2015-03-16,-5.0977
2015-03-17,-0.8057
2015-03-18,1.083
2015-03-19,2.3214
2015-03-20,-0.9599
2015-03-23,0.9692
2015-03-24,1.0471
2015-03-25,-7.8584
2015-03-26,6.0918
2015-03-27,4.0636
2015-03-30,-0.1698
2015-03-31,2.8061
2015-04-01,5.5418
2015-04-02,-2.7429
2015-04-06,-1.6922000000000001
2015-04-07,2.377
2015-04-08,0.3203
2015-04-09,-0.2394
2015-04-10,2.7199999999999998
2015-04-13,1.7913000000000001
2015-04-14,0.9181
2015-04-15,2.2745
2015-04-16,0.0
2015-04-17,-0.1483
2015-04-20,-0.4454
2015-04-21,2.6846
2015-04-22,-0.7262
2015-04-23,1.9750999999999999
2015-04-24,-1.2912
2015-04-27,-5.1599
2015-04-28,1.4559
2015-04-29,-0.5287
2015-04-30,-2.8094
2015-05-01,0.1563
2015-05-04,3.3541
2015-05-05,-5.3585
2015-05-06,-1.8340999999999998
2015-05-07,5.6052
2015-05-08,1.3077
2015-05-11,-0.0759
2015-05-12,0.5319
2015-05-13,0.1512
2015-05-14,1.283
2015-05-15,-2.161
2015-05-18,0.1523
2015-05-19,0.3802
2015-05-20,0.3788
2015-05-21,0.0755
2015-05-22,1.3575
2015-05-26,-1.7856999999999998
2015-05-27,2.3485
2015-05-28,-0.2221
2015-05-29,5.4896
2015-06-01,-1.5471
2015-06-02,3.8571
2015-06-03,0.3439
2015-06-04,0.2742
2015-06-05,5.4682
2015-06-08,1.7498
2015-06-09,2.0382
2015-06-10,-0.7491
2015-06-11,2.0755
2015-06-12,11.5219
2015-06-15,1.4917
2015-06-16,-8.0022
2015-06-17,-5.2663
2015-06-18,6.7458
2015-06-19,-2.9257
2015-06-22,1.0247
2015-06-23,-0.1193
2015-06-24,0.7766
2015-06-25,0.8299
2015-06-26,-2.1164
2015-06-29,-1.9219
2015-06-30,3.9804
2015-07-01,-0.1178
2015-07-02,-1.2382
2015-07-06,3.2836
2015-07-07,2.0809
2015-07-08,-2.4915
2015-07-09,-2.3810000000000002
2015-07-10,7.4955
2015-07-13,4.7039
2015-07-14,1.0571
2015-07-15,0.4184
2015-07-16,4.1667
2015-07-17,0.75
2015-07-20,-3.0769
2015-07-21,1.7921
2015-07-22,1.2575
2015-07-23,-0.7452
2015-07-24,0.6507
2015-07-27,-0.4475
2015-07-28,5.8442
2015-07-29,-3.4922
2015-07-30,-0.2445
2015-07-31,3.9706
2015-08-03,-0.5186
2015-08-04,0.7583
2015-08-05,-9.5955
2015-08-06,-3.5380000000000003
2015-08-07,-5.0701
2015-08-10,1.3636
2015-08-11,-0.5605
2015-08-12,1.8037999999999998
2015-08-13,-3.4884
2015-08-14,0.0574
2015-08-17,5.3326
2015-08-18,-5.0082
2015-08-19,5.5014
2015-08-20,-8.9082
2015-08-21,-0.2385
2015-08-24,-8.0096
2015-08-25,2.2742
2015-08-26,4.7014
2015-08-27,6.3107
2015-08-28,1.5981999999999998
2015-08-31,1.9663
2015-09-01,3.7466
2015-09-02,4.8858
2015-09-03,-0.4557
2015-09-04,-0.2035
2015-09-08,1.7328999999999999
2015-09-09,-6.1623
2015-09-10,3.8441
2015-09-11,3.856
2015-09-14,-0.198
2015-09-15,0.2976
2015-09-16,1.1375
2015-09-17,3.3741
2015-09-18,-0.8042
2015-09-21,-7.2485
2015-09-22,-0.8997
2015-09-23,-0.5447
2015-09-24,-5.0078
2015-09-25,-9.006
2015-09-28,-12.4321
2015-09-29,-6.1337
2015-09-30,3.0103
2015-10-01,0.8553
2015-10-02,8.3392
2015-10-05,-2.0874
2015-10-06,-8.2612
2015-10-07,5.0835
2015-10-08,-1.0366
2015-10-09,1.1173
2015-10-12,0.8978
2015-10-13,0.5476
2015-10-14,-5.1055
2015-10-15,16.2841
2015-10-16,0.6169
2015-10-19,6.5604
2015-10-20,-9.1484
2015-10-21,0.1267
2015-10-22,-3.4156
2015-10-23,4.5842
2015-10-26,-2.3795
2015-10-27,0.7056
2015-10-28,7.707
2015-10-29,-2.2472
2015-10-30,-0.1815
2015-11-02,4.3636
2015-11-03,3.252
2015-11-04,2.6997
2015-11-05,-2.6287000000000003
2015-11-06,1.8559999999999999
2015-11-09,0.8835
2015-11-10,3.2293
2015-11-11,-6.7338000000000005
2015-11-12,-7.22
2015-11-13,-0.7353
2015-11-16,-0.5556
2015-11-17,3.5382
2015-11-18,-1.0192
2015-11-19,-3.2707
2015-11-20,-3.2561
2015-11-23,-0.7767
2015-11-24,6.2622
2015-11-25,0.4911
2015-11-27,1.7715
2015-11-30,-3.0012
2015-12-01,3.4035
2015-12-02,-2.693
2015-12-03,-4.9815000000000005
2015-12-04,-5.6311
2015-12-07,-0.9602
2015-12-08,2.6316
2015-12-09,-1.552
2015-12-10,-2.3989
2015-12-11,-7.514
2015-12-14,-2.9613
2015-12-15,3.6776
2015-12-16,3.0189
2015-12-17,1.3919000000000001
2015-12-18,2.0954
2015-12-21,0.6369
2015-12-22,-0.8439
2015-12-23,1.6312
2015-12-24,-1.3259
2015-12-28,-0.9901
2015-12-29,-3.7857
2015-12-30,1.5960999999999999
2015-12-31,-1.7903
2016-01-04,-2.2321
2016-01-05,2.207
2016-01-06,-5.4356
2016-01-07,0.6299
2016-01-08,-8.529
2016-01-11,-3.7639
2016-01-12,2.0444
2016-01-13,-5.3136
2016-01-14,4.3238
2016-01-15,-0.4409
2016-01-19,-1.3286
2016-01-20,10.3232
2016-01-21,-4.3938
2016-01-22,6.1277
2016-01-25,-4.4106
2016-01-26,-1.4262000000000001
2016-01-27,-6.0426
2016-01-28,-3.9855
2016-01-29,6.9811
2016-02-01,-0.6173
2016-02-02,-4.7915
2016-02-03,-1.2116
2016-02-04,-4.434
2016-02-05,19.7433
2016-02-08,3.38
2016-02-09,-3.2695
2016-02-10,2.8853999999999997
2016-02-11,-0.9615
2016-02-12,3.8834999999999997
2016-02-16,2.3364
2016-02-17,1.5981999999999998
2016-02-18,-1.7227999999999999
2016-02-19,3.9634
2016-02-22,-0.1466
2016-02-23,-1.9824000000000002
2016-02-24,1.3483
2016-02-25,-2.5129
2016-02-26,0.4549
2016-02-29,-5.3585
2016-03-01,3.5088
2016-03-02,3.0046
2016-03-03,4.6372
2016-03-04,2.7877
2016-03-07,3.2684
2016-03-08,-1.3468
2016-03-09,3.8225
2016-03-10,1.0519
2016-03-11,1.8216999999999999
2016-03-14,-0.9585
2016-03-15,-5.871
2016-03-16,-0.4112
2016-03-17,-4.4047
2016-03-18,1.4399
2016-03-21,4.4713
2016-03-22,1.9022000000000001
2016-03-23,-2.2
2016-03-24,-1.8405
2016-03-28,-1.9444
2016-03-29,9.5609
2016-03-30,-2.8442
2016-03-31,1.4637
2016-04-01,6.2951
2016-04-04,0.0617
2016-04-05,-0.2466
2016-04-06,3.152
2016-04-07,0.1797
2016-04-08,0.0
2016-04-11,-1.0167
2016-04-12,0.1813
2016-04-13,-0.2413
2016-04-14,-1.0278
2016-04-15,-0.3054
2016-04-18,2.7574
2016-04-19,-2.8026
2016-04-20,1.7178
2016-04-21,3.4981999999999998
2016-04-22,3.7879
2016-04-25,-1.4599
2016-04-26,-1.9373
2016-04-27,-0.7554
2016-04-28,0.5269
2016-04-29,-0.0582
2016-05-02,-1.69
2016-05-03,-1.9561
2016-05-04,-3.8693999999999997
2016-05-05,-1.6981000000000002
2016-05-06,-3.263
2016-05-09,5.291
2016-05-10,2.0729
2016-05-11,-0.4308
2016-05-12,0.5562
2016-05-13,6.2077
2016-05-16,2.2569
2016-05-17,0.4527
2016-05-18,-1.9155
2016-05-19,0.919
2016-05-20,2.2766
2016-05-23,2.4485
2016-05-24,2.39
2016-05-25,0.6366
2016-05-26,-1.0016
2016-05-27,1.9702
2016-05-31,1.8799000000000001
2016-06-01,0.5638
2016-06-02,0.6116
2016-06-03,-1.0638
2016-06-06,0.6144
2016-06-07,-0.2545
2016-06-08,0.051
2016-06-09,0.0
2016-06-10,-1.1219
2016-06-13,-3.5585
2016-06-14,-0.8021
2016-06-15,0.1078
2016-06-16,-0.2693
2016-06-17,-3.7797
2016-06-20,2.7497
2016-06-21,0.1638
2016-06-22,2.9444
2016-06-23,1.2711999999999999
2016-06-24,-3.5564999999999998
2016-06-27,-2.115
2016-06-28,5.5956
2016-06-29,4.1448
2016-06-30,2.6196
2016-07-01,1.3255
2016-07-05,-0.436
2016-07-06,5.0122
2016-07-07,-4.5412
2016-07-08,2.4757
2016-07-11,2.5107
2016-07-12,-0.1848
2016-07-13,0.2315
2016-07-14,0.9238
2016-07-15,-0.0458
2016-07-18,-4.8993
2016-07-19,0.8666
2016-07-20,-1.432
2016-07-21,1.6949
2016-07-22,0.1429
2016-07-25,2.2349
2016-07-26,-0.6047
2016-07-27,3.2756
2016-07-28,2.0843
2016-07-29,-1.3759000000000001
2016-08-01,0.0
2016-08-02,0.18
2016-08-03,2.965
2016-08-04,-2.6178
2016-08-05,3.5394
2016-08-08,0.3894
2016-08-09,-0.0862
2016-08-10,-1.9413
2016-08-11,2.7277
2016-08-12,-2.8693999999999997
2016-08-15,0.0882
2016-08-16,-1.7621
2016-08-17,-0.852
2016-08-18,-0.0905
2016-08-19,0.1811
2016-08-22,0.4971
2016-08-23,2.2932
2016-08-24,-3.9121
2016-08-25,-2.333
2016-08-26,3.3724
2016-08-29,-1.0874
2016-08-30,0.1832
2016-08-31,-2.2405
2016-09-01,3.0402
2016-09-02,-0.2724
2016-09-06,1.0014
2016-09-07,1.4421
2016-09-08,0.6219
2016-09-09,-4.1943
2016-09-12,3.9171
