ticker,HVCW US Equity
2015-10-30,2.7778
2015-11-02,35.1351
2015-11-03,-12.0
2015-11-04,-0.5682
2015-11-05,-24.5714
2015-11-06,21.5909
2015-11-09,14.6417
2015-11-10,-13.0435
2015-11-11,37.5
2015-11-12,-41.8182
2015-11-13,0.0
2015-11-16,-68.75
2015-11-17,180.0
2015-11-18,-16.9643
2015-11-20,3.2258
2015-11-23,-29.1667
2015-11-24,17.647100000000002
2015-11-25,-15.0
2015-11-27,0.0
2015-11-30,-17.647100000000002
2015-12-01,21.4286
2015-12-02,76.4706
2015-12-03,-4.1667
2015-12-04,-30.4348
2015-12-14,-30.0
2015-12-15,107.1429
2015-12-16,-43.9655
2015-12-17,11.538499999999999
2015-12-18,8.9655
2015-12-21,-45.5696
2015-12-22,0.0
2015-12-23,104.6512
2015-12-24,-51.1364
2015-12-29,10.4651
2015-12-30,-15.7895
2016-01-11,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-19,0.0
2016-01-20,-70.0
2016-01-25,66.6667
2016-01-26,0.0
2016-01-29,60.0
2016-02-01,-62.5
2016-02-02,133.3333
2016-02-03,144.6429
2016-02-04,-6.5693
2016-02-05,-25.0
2016-02-10,0.0
2016-02-11,-16.6667
2016-02-22,-25.0
2016-02-23,-1.6667
2016-02-24,-45.7627
2016-02-29,0.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-07,75.0
2016-03-08,0.0
2016-03-10,-42.8571
2016-03-11,0.0
2016-03-16,3.125
2016-03-17,45.4545
2016-03-18,-6.25
2016-03-21,17.7778
2016-03-22,66.0377
2016-03-23,-18.1818
2016-03-24,-22.2222
2016-03-28,0.0
2016-03-29,-28.5714
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,20.0
2016-04-05,31.25
2016-04-06,22.2222
2016-04-07,0.0
2016-04-08,31.1688
2016-04-11,2.9703
2016-04-12,-15.3846
2016-04-13,0.0
2016-04-14,4.5455
2016-04-15,9.7826
2016-04-18,0.9901
2016-04-19,-15.6863
2016-04-20,-12.7907
2016-04-21,-4.0
2016-04-22,6.9444
2016-04-25,-6.4935
2016-04-26,-18.0556
2016-04-27,8.4746
2016-04-28,-28.125
2016-04-29,36.9565
2016-05-02,-7.9365
2016-05-03,-12.069
2016-05-04,13.7255
2016-05-05,0.0
2016-05-06,-17.2414
2016-05-09,4.1667
2016-05-10,-10.0
2016-05-11,17.7778
2016-05-12,-28.3019
2016-05-13,42.1053
2016-05-16,-22.2222
2016-05-17,2.3810000000000002
2016-05-18,0.0
2016-05-19,0.0
2016-05-20,11.6279
2016-05-23,-4.1667
2016-05-25,-30.4348
2016-05-27,-6.25
2016-05-31,26.6667
2016-06-01,0.0
2016-06-02,-15.7895
2016-06-03,-9.375
2016-06-06,10.3448
2016-06-07,6.25
2016-06-08,-14.7059
2016-06-10,20.6897
2016-06-14,0.0
2016-06-15,-25.7143
2016-06-16,34.6154
2016-06-17,-5.7143
2016-06-20,-66.6667
2016-06-21,63.6364
2016-06-22,44.4444
2016-06-23,3.8462
2016-06-24,0.0
2016-06-27,37.037
2016-06-28,8.1081
2016-06-29,-32.5
2016-06-30,18.5185
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,-15.625
2016-07-07,0.0
2016-07-08,-3.7037
2016-07-13,-15.3846
2016-07-14,-27.2727
2016-07-15,37.5
2016-07-18,18.1818
2016-07-21,-26.9231
2016-07-28,0.0
2016-08-01,0.0
2016-08-02,15.7895
2016-08-03,-13.6364
2016-08-04,36.8421
2016-08-05,46.1538
2016-08-08,-36.8421
2016-08-09,8.3333
2016-08-11,42.3077
2016-08-22,-13.5135
2016-08-23,-50.0
2016-08-25,18.75
2016-08-26,52.6316
2016-08-29,-37.931
2016-08-30,0.0
2016-09-07,0.0
2016-09-08,-11.1111
2016-09-09,0.0
2016-09-12,0.0
2016-09-16,12.5
2016-09-20,-38.8889
2016-09-23,45.4545
2016-09-29,-37.5
2016-10-03,-20.0
2016-10-04,-25.0
2016-10-10,33.3333
2016-10-17,25.0
2016-10-18,10.0
2016-10-19,18.1818
2016-10-20,23.0769
2016-10-21,0.0
2016-10-24,-62.5
2016-10-25,66.6667
2016-10-28,60.0
2016-11-03,-37.5
2016-11-07,0.0
2016-11-08,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,0.0
2016-11-18,60.0
2016-11-22,0.0
2016-11-23,-37.5
2016-12-06,0.0
2016-12-09,10.0
2016-12-13,0.0
2016-12-14,-9.0909
2016-12-15,0.0
2016-12-16,0.0
2016-12-20,-30.0
2016-12-21,42.8571
2016-12-22,0.0
2016-12-27,-20.0
2016-12-29,-25.0
2016-12-30,-16.6667
2017-01-19,0.0
2017-01-20,0.0
2017-01-25,0.0
2017-01-31,0.0
2017-02-01,20.0
2017-02-03,83.3333
2017-02-06,-9.0909
2017-02-07,0.0
2017-02-09,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-50.0
2017-02-23,280.0
2017-02-24,-26.3158
2017-02-27,-42.8571
2017-02-28,37.5
2017-03-02,-27.2727
2017-03-03,0.0
2017-03-08,37.5
2017-03-09,136.3636
2017-03-10,-50.0
2017-03-17,-53.8462
2017-03-24,66.6667
2017-03-27,10.0
2017-03-28,-27.2727
2017-03-31,0.0
2017-04-06,-25.0
2017-04-10,66.6667
2017-04-12,30.0
2017-04-13,23.0769
2017-04-17,0.0
2017-04-18,18.75
2017-04-19,-15.7895
2017-04-24,18.75
2017-04-25,0.0
2017-04-28,10.526299999999999
2017-05-01,-9.5238
2017-05-03,0.0
2017-05-05,26.3158
2017-05-09,20.8333
2017-05-11,0.0
2017-05-12,10.3448
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,-25.0
2017-05-18,-20.8333
2017-05-19,-15.7895
2017-05-23,18.75
2017-05-24,-5.2632
2017-05-25,16.6667
2017-05-30,14.2857
2017-05-31,58.3333
2017-06-01,34.2105
2017-06-02,-41.1765
2017-06-05,6.6667
2017-06-06,15.0
2017-06-07,-19.1304
2017-06-08,77.4194
2017-06-09,21.2121
2017-06-12,-10.0
2017-06-13,-2.7778
2017-06-14,8.5714
2017-06-15,-34.2105
2017-06-16,4.0
2017-06-19,0.0
2017-06-20,-26.9231
2017-06-21,-31.5789
2017-06-22,7.6923
2017-06-23,-28.5714
2017-06-26,40.0
2017-06-27,0.0
2017-06-29,-28.5714
2017-06-30,40.0
2017-07-03,0.0
2017-07-06,-14.2857
2017-07-07,150.0
2017-07-10,-10.0
2017-07-11,-22.2222
2017-07-12,42.8571
2017-07-13,-16.6667
2017-07-14,8.92
2017-07-17,6.5001999999999995
2017-07-20,0.0
2017-07-25,0.0
2017-07-26,-13.7931
2017-07-28,-20.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-03,20.0
2017-08-07,16.6667
2017-08-08,21.4286
2017-08-09,-11.7647
2017-08-10,-3.3333
2017-08-11,-31.0345
2017-08-14,10.0
2017-08-15,9.0909
2017-08-16,-25.0
2017-08-17,0.0
2017-08-18,6.0
2017-08-21,4.8218
2017-08-22,-5.0
2017-08-23,-21.0526
2017-08-24,20.0
2017-08-25,-5.5556
2017-08-28,-11.7647
2017-08-29,13.3333
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,-23.5294
2017-09-05,23.0769
2017-09-06,-12.5
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,-7.1429
2017-09-12,0.0
2017-09-13,7.6923
2017-09-14,-7.1429
2017-09-15,7.6923
2017-09-19,-7.1429
2017-09-20,0.0
2017-09-21,-30.7692
2017-09-22,11.1111
2017-09-25,-10.0
2017-09-27,22.2222
2017-09-28,172.7273
2017-09-29,-26.6667
2017-10-02,18.1818
2017-10-03,-34.6154
2017-10-04,11.7647
2017-10-05,-21.0526
2017-10-06,6.6667
2017-10-09,18.75
2017-10-10,0.0
2017-10-11,5.2632
2017-10-12,-15.0
2017-10-13,0.0
2017-10-16,-11.7647
2017-10-17,20.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,5.5556
2017-10-23,-36.8421
2017-10-24,25.0
2017-10-25,6.6667
2017-10-26,31.25
2017-10-27,-19.0476
2017-10-30,11.7647
2017-10-31,-5.2632
2017-11-01,-5.5556
2017-11-02,-23.5294
2017-11-03,-7.6923
2017-11-06,16.6667
2017-11-07,0.0
2017-11-08,-21.4286
2017-11-09,0.0
2017-11-10,0.0
2017-11-14,-27.2727
2017-11-15,12.5
2017-11-16,11.1111
2017-11-17,-20.0
2017-11-20,25.0
2017-11-21,10.0
2017-11-22,-9.0909
2017-11-24,-10.0
2017-11-27,0.0
2017-11-28,-11.1111
2017-11-29,0.0
2017-12-01,-12.5
2017-12-04,14.2857
2017-12-05,-25.0
2017-12-06,16.6667
2017-12-07,-14.2857
2017-12-11,-15.0
2017-12-12,-1.9607999999999999
2017-12-14,40.0
2017-12-15,0.0
2017-12-18,28.5714
2017-12-19,11.1111
2017-12-20,-30.0
2017-12-21,28.5714
2017-12-22,11.1111
2017-12-26,-40.0
2017-12-27,16.6667
2017-12-28,-14.2857
2017-12-29,16.6667
2018-01-02,28.5714
2018-01-03,0.0
2018-01-04,-22.2222
2018-01-05,28.5714
2018-01-08,11.1111
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,-10.0
2018-01-12,0.0
2018-01-16,11.1111
2018-01-17,-20.0
2018-01-18,-25.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,33.3333
2018-01-24,-12.5
2018-01-25,-14.2857
2018-01-26,33.3333
2018-01-29,-12.5
2018-01-30,0.0
2018-01-31,14.2857
2018-02-01,-12.5
2018-02-02,0.0
2018-02-05,-7.1429
2018-02-06,7.6923
2018-02-07,-14.2857
2018-02-08,-16.6667
2018-02-09,-20.0
2018-02-12,25.0
2018-02-13,0.0
2018-02-15,20.0
2018-02-16,-16.6667
2018-02-20,20.0
2018-02-21,-16.6667
2018-02-22,0.0
2018-02-23,40.0
2018-02-26,0.0
2018-02-27,-15.7143
2018-02-28,-15.2542
2018-03-01,-20.0
2018-03-02,0.0
2018-03-05,22.5
2018-03-06,-18.3673
2018-03-07,25.0
2018-03-08,0.0
2018-03-09,-20.0
2018-03-12,0.0
2018-03-13,25.0
2018-03-14,-20.0
2018-03-15,25.0
2018-03-16,0.0
2018-03-19,-24.0
2018-03-20,5.2632
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,-25.0
2018-03-28,0.0
2018-04-02,26.6667
2018-04-03,-21.0526
2018-04-04,0.0
2018-04-05,33.3333
2018-04-06,-25.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,-33.3333
2018-04-17,50.0
2018-04-18,0.0
2018-04-24,66.6667
2018-04-25,-20.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,25.0
2018-05-01,-20.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,25.0
2018-05-17,-20.0
2018-05-18,0.0
2018-05-21,25.0
2018-05-22,-20.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,25.0
2018-05-30,20.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,-16.6667
2018-06-07,20.0
2018-06-08,0.0
2018-06-11,50.0
2018-06-12,-22.2222
2018-06-13,0.0
2018-06-14,-14.2857
2018-06-15,16.6667
2018-06-18,-14.2857
2018-06-19,-16.6667
2018-06-20,20.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,-16.6667
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,-20.0
2018-06-29,25.0
2018-07-02,-20.0
2018-07-03,12.5
2018-07-05,-11.1111
2018-07-06,0.0
2018-07-09,25.0
2018-07-10,-20.0
2018-07-11,0.0
2018-07-12,-25.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,-33.3333
2018-08-13,50.0
2018-08-14,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-05,-33.3333
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,50.0
2018-09-11,-33.3333
2018-09-12,50.0
2018-09-13,-33.3333
2018-09-14,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,50.0
2018-09-21,-33.3333
2018-09-25,0.0
2018-09-26,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,50.0
2018-10-03,-16.6667
2018-10-04,-20.0
2018-10-05,0.0
2018-10-08,50.0
2018-10-09,-33.3333
2018-10-12,50.0
2018-10-16,-33.3333
2018-10-18,0.0
2018-10-19,50.0
2018-10-22,-33.3333
2018-10-25,0.0
2018-10-29,0.0
2018-10-30,50.0
2018-10-31,0.0
2018-11-06,0.0
2018-11-07,66.6667
2018-11-08,-2.0
2018-11-09,2.0408
2018-11-12,-20.0
2018-11-13,-25.0
2018-11-14,0.0
2018-11-15,33.3333
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,50.0
2018-11-23,33.3333
2018-11-26,25.0
2018-11-27,-10.0
2018-11-28,44.4444
2018-11-29,-23.0769
2018-11-30,60.0
2018-12-03,-6.25
2018-12-04,6.6667
2018-12-06,-18.75
2018-12-07,-15.3846
2018-12-10,27.2727
2018-12-11,7.1429
2018-12-12,-6.6667
2018-12-13,21.4286
2018-12-14,5.8824
2018-12-17,-33.3333
2018-12-18,8.3333
2018-12-19,92.3077
2018-12-20,-28.0
2018-12-21,-22.2222
2018-12-24,-14.2857
2018-12-26,50.0
2018-12-27,-5.5556
2018-12-28,-0.5882
2018-12-31,-11.2426
2019-01-02,-6.6667
2019-01-03,42.8571
2019-01-04,-15.0
2019-01-07,-29.4118
2019-01-08,16.6667
2019-01-09,-7.1429
2019-01-10,-7.6923
2019-01-11,-8.3333
2019-01-14,18.1818
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,-7.6923
2019-01-22,-16.6667
2019-01-23,-21.2
2019-01-24,14.2132
2019-01-25,11.1111
2019-01-28,10.0
2019-01-29,-18.1818
2019-01-30,11.1111
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,-30.0
2019-02-05,-42.8571
2019-02-06,25.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,-20.0
2019-02-12,0.0
2019-02-13,-25.0
2019-02-14,33.3333
2019-02-15,0.0
2019-02-19,-25.0
2019-02-20,33.3333
2019-02-21,0.0
2019-02-22,-25.0
2019-02-25,-33.3333
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,-50.0
2019-03-01,200.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,-33.3333
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-10,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-06-03,0.0
2019-06-04,-50.0
2019-06-05,100.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-14,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,-50.0
2019-07-03,100.0
2019-07-05,0.0
2019-07-09,0.0
2019-07-10,-50.0
2019-07-11,0.0
2019-07-12,100.0
2019-07-15,-50.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-30,0.0
2019-08-01,0.0
2019-08-02,100.0
2019-08-05,0.0
2019-08-06,-50.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,100.0
2019-09-12,-50.0
2019-09-13,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,100.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-50.0
2019-09-27,0.0
2019-09-30,100.0
2019-10-01,-50.0
2019-10-02,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-10,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-22,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-31,0.0
2019-11-04,0.0
2019-11-06,-99.0
2019-11-08,9900.0
2019-11-15,0.0
2019-12-03,0.0
2019-12-06,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,-99.0
2019-12-18,9900.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-27,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-23,-99.0
2020-01-24,9900.0
2020-01-27,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-10,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-28,0.0
2020-03-10,0.0
2020-03-20,0.0
2020-03-25,0.0
2020-04-16,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-05-06,0.0
2020-05-11,0.0
2020-05-21,-90.0
2020-05-28,900.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-04,0.0
2020-06-09,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-17,0.0
2020-06-24,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,-99.0
2020-07-24,9900.0
2020-07-27,-99.0
