ticker,WWIO US Equity
2015-01-14,-9.0909
2015-01-15,-10.0
2015-01-16,-2.7778
2015-01-20,-15.7143
2015-01-21,49.1525
2015-01-22,-2.2727
2015-01-23,-31.3953
2015-01-26,0.0
2015-01-27,-28.8136
2015-01-28,14.2857
2015-01-29,20.8333
2015-01-30,-22.4138
2015-02-02,6.6667
2015-02-03,104.1667
2015-02-04,-20.4082
2015-02-05,-25.641
2015-02-06,24.1379
2015-02-09,-22.2222
2015-02-10,8.9286
2015-02-11,-24.5902
2015-02-12,10.8696
2015-02-13,3.9215999999999998
2015-02-17,-15.0943
2015-02-18,0.0
2015-02-19,28.8889
2015-02-20,-22.4138
2015-02-23,6.6667
2015-02-24,-20.8333
2015-02-25,-15.7895
2015-02-26,-25.0
2015-02-27,45.8333
2015-03-02,-31.4286
2015-03-03,25.0
2015-03-04,-26.6667
2015-03-05,9.0909
2015-03-06,0.0
2015-03-09,-12.5
2015-03-10,-9.5238
2015-03-11,-5.2632
2015-03-12,-11.1111
2015-03-13,31.25
2015-03-16,-9.5238
2015-03-17,10.526299999999999
2015-03-18,-14.2857
2015-03-19,0.0
2015-03-20,5.5556
2015-03-23,-57.8947
2015-03-24,0.0
2015-03-25,-25.0
2015-03-26,33.3333
2015-03-27,-25.0
2015-03-30,33.3333
2015-03-31,-37.5
2015-04-01,20.0
2015-04-02,-50.0
2015-04-06,66.6667
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,-40.0
2015-04-13,66.6667
2015-04-14,100.0
2015-04-15,0.0
2015-04-16,0.0
2015-04-17,-30.0
2015-04-20,14.2857
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,-37.5
2015-04-28,20.0
2015-04-29,-16.6667
2015-04-30,100.0
2015-05-01,-40.0
2015-05-04,-16.6667
2015-05-05,0.0
2015-05-06,-40.0
2015-05-07,0.0
2015-05-08,-33.3333
2015-05-11,150.0
2015-05-12,-40.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,0.0
2015-05-20,-33.3333
2015-05-21,50.0
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,-33.3333
2015-05-28,0.0
2015-05-29,50.0
2015-06-01,-33.3333
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-10,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,-20.0
2015-06-18,25.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-26,0.0
2015-07-02,-99.2
2015-07-07,1438.4616
2015-07-10,-45.0
2015-07-13,627.2727
2015-07-17,-85.0
2015-07-20,1.0417
2015-07-21,147.4227
2015-07-22,66.25
2015-07-24,0.0
2015-07-27,-39.8496
2015-07-28,66.25
2015-07-29,-39.8496
2015-07-30,-33.3333
2015-08-03,-45.0
2015-08-04,-66.4773
2015-08-05,-77.9661
2015-08-06,-61.5385
2015-08-07,0.0
2015-08-10,-36.0
2015-08-11,-6.25
2015-08-12,0.0
2015-08-14,-46.6667
2015-08-17,25.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-28,0.0
2015-08-31,0.0
2015-09-01,0.0
2015-09-02,0.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-14,0.0
2015-09-16,0.0
2015-09-21,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-12,0.0
2015-10-19,0.0
2015-10-27,0.0
2015-11-06,0.0
2015-11-10,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-20,0.0
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-07,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,50.0
2016-01-13,-33.3333
2016-01-14,0.0
2016-01-22,0.0
2016-01-25,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-08,0.0
2016-02-12,0.0
2016-02-18,0.0
2016-02-24,0.0
2016-02-29,0.0
2016-03-03,-72.0
2016-03-16,185.7143
2016-03-17,25.0
2016-03-23,-99.2
2016-03-29,12400.0
2016-03-30,0.0
2016-04-01,0.0
2016-04-04,0.0
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,0.0
2016-04-11,50.0
2016-04-12,0.0
2016-04-13,-46.6667
2016-04-14,87.5
2016-04-15,0.0
2016-04-18,-33.3333
2016-04-19,-20.0
2016-04-20,25.0
2016-04-21,0.0
2016-04-22,0.0
2016-04-27,0.0
2016-04-28,0.0
2016-04-29,0.0
2016-05-02,150.0
2016-05-03,-40.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,-33.3333
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,60.0
2016-05-16,-6.25
2016-05-17,0.0
2016-05-18,0.0
2016-05-19,-33.3333
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,0.0
2016-05-27,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,0.0
2016-06-07,-20.0
2016-06-08,0.0
2016-06-09,25.0
2016-06-10,-20.0
2016-06-13,25.0
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-27,0.0
2016-08-04,0.0
2016-08-08,0.0
2016-08-15,0.0
2016-08-18,0.0
2016-08-22,0.0
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-12,0.0
2016-09-21,0.0
2016-09-23,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-26,0.0
2016-10-28,0.0
2016-11-02,0.0
2016-11-04,0.0
2016-12-02,0.0
2016-12-14,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-17,0.0
2017-01-20,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-02-01,0.0
2017-02-06,0.0
2017-02-08,0.0
2017-02-16,0.0
2017-02-22,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-03-13,-20.0
2017-03-15,25.0
2017-03-17,0.0
2017-03-28,0.0
2017-04-04,0.0
2017-04-10,0.0
2017-04-11,-20.0
2017-04-13,25.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-05-02,0.0
2017-05-04,0.0
2017-06-07,-20.0
2017-06-08,0.0
2017-06-23,0.0
2017-07-11,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-14,0.0
2017-08-16,0.0
2017-08-22,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-11,0.0
2017-09-15,0.0
2017-10-12,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,100.0
2017-10-30,0.0
2017-10-31,-50.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-07,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-15,0.0
2017-11-29,0.0
2017-12-04,0.0
2017-12-07,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-19,0.0
2017-12-21,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-10,0.0
2018-01-16,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-14,0.0
2018-02-16,0.0
2018-02-27,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-13,-99.0
2018-03-14,9900.0
2018-03-15,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-05-04,-90.0
2018-05-07,900.0
2018-05-08,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-21,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-06-05,0.0
2018-06-13,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-20,0.0
2018-07-25,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-08-08,-99.0
2018-08-09,9900.0
2018-08-16,0.0
2018-08-22,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,100.0
2018-10-09,0.0
2018-10-10,-50.0
2018-10-11,100.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,-50.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,100.0
2018-10-23,50.0
2018-10-24,33.3333
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,25.0
2018-10-30,0.0
2018-10-31,-20.0
2018-11-01,-25.0
2018-11-02,33.3333
2018-11-05,0.0
2018-11-06,-25.0
2018-11-07,0.0
2018-11-08,33.3333
2018-11-09,25.0
2018-11-12,0.0
2018-11-13,40.0
2018-11-14,-14.2857
2018-11-15,-33.3333
2018-11-16,50.0
2018-11-19,0.0
2018-11-20,-16.6667
2018-11-21,0.0
2018-11-23,20.0
2018-11-26,-33.3333
2018-11-27,25.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,-40.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,-33.3333
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,50.0
2018-12-20,-33.3333
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,50.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,-33.3333
2019-01-09,0.0
2019-01-10,50.0
2019-01-11,-33.3333
2019-01-14,0.0
2019-01-15,50.0
2019-01-16,-33.3333
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,-50.0
2019-01-28,100.0
2019-01-29,0.0
2019-01-30,-50.0
2019-01-31,100.0
2019-02-01,0.0
2019-02-04,-50.0
2019-02-05,0.0
2019-02-06,100.0
2019-02-07,-50.0
2019-02-08,100.0
2019-02-11,0.0
2019-02-12,-50.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,200.0
2019-02-19,-33.3333
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,50.0
2019-02-28,-33.3333
2019-03-01,0.0
2019-03-04,0.0
2019-03-05,-25.0
2019-03-06,33.3333
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,0.0
2019-03-12,50.0
2019-03-13,33.3333
2019-03-14,-50.0
2019-03-15,50.0
2019-03-18,-33.3333
2019-03-19,50.0
2019-03-20,-33.3333
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,25.0
2019-03-29,-20.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,-50.0
2019-04-12,-4.0
2019-04-15,0.0
2019-04-16,108.3333
2019-04-17,-50.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,100.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,-50.0
2019-04-30,5.0
2019-05-01,90.4762
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,-50.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,-99.0
2019-05-16,9900.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-22,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-07-08,0.0
2019-07-15,0.0
2019-07-18,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,-99.0
2019-07-31,9900.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-14,0.0
2019-08-19,0.0
2019-08-28,0.0
2019-09-05,0.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-19,0.0
2019-09-24,0.0
2019-10-01,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-14,0.0
2019-10-16,-99.0
2019-10-17,9900.0
2019-10-18,0.0
2019-10-28,0.0
2019-11-05,-99.0
2019-11-06,9900.0
2019-11-26,0.0
2019-11-27,0.0
2019-12-02,-99.0
2019-12-03,9900.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-16,-99.0
2019-12-17,0.0
2019-12-19,0.0
2019-12-26,0.0
2019-12-27,9900.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-06,0.0
2020-01-21,0.0
2020-01-28,-99.0
2020-01-29,9900.0
2020-01-30,-99.0
2020-01-31,0.0
2020-02-04,9900.0
2020-02-06,-50.0
2020-02-07,100.0
2020-02-10,0.0
2020-02-18,-50.0
2020-02-19,100.0
2020-03-02,0.0
2020-03-06,0.0
2020-03-17,-99.0
2020-03-19,9900.0
2020-03-20,0.0
2020-03-23,-65.0
2020-03-26,0.0
2020-04-03,14.2857
2020-04-09,-97.5
2020-04-14,0.0
2020-04-15,9900.0
2020-04-16,0.0
2020-04-20,-99.0
2020-04-27,9900.0
2020-04-29,-99.0
2020-04-30,4899.9999
2020-05-05,-98.0
2020-05-11,9900.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-28,0.0
2020-06-04,0.0
2020-06-05,-99.0
2020-06-11,9900.0
2020-06-12,0.0
2020-06-23,0.0
2020-06-25,0.0
2020-07-02,0.0
2020-07-07,-99.0
2020-07-08,9900.0
2020-07-14,-50.0
2020-07-15,100.0
2020-07-16,0.0
2020-07-21,-99.0
2020-07-29,0.0
2020-07-30,9900.0
2020-07-31,0.0
