ticker,VAC US Equity
2012-04-04,1.6798
2012-04-05,1.0896
2012-04-09,-0.1391
2012-04-10,-3.2382
2012-04-11,2.195
2012-04-12,1.0915
2012-04-13,0.2786
2012-04-16,-1.3894
2012-04-17,0.3875
2012-04-18,0.0351
2012-04-19,1.1575
2012-04-20,0.6241
2012-04-23,0.4824
2012-04-24,-0.8916
2012-04-25,0.4152
2012-04-26,0.5858
2012-04-27,0.1713
2012-04-30,0.9918
2012-05-01,0.1693
2012-05-02,1.0142
2012-05-03,1.5394999999999999
2012-05-04,-1.0547
2012-05-07,0.8661
2012-05-08,-1.8824
2012-05-09,0.9088
2012-05-10,4.7365
2012-05-11,1.1783
2012-05-14,1.1961
2012-05-15,2.3017
2012-05-16,0.4865
2012-05-17,-9.5915
2012-05-18,-3.0455
2012-05-21,0.0
2012-05-22,0.4833
2012-05-23,-1.2367
2012-05-24,-2.4348
2012-05-25,-0.3565
2012-05-29,2.6475999999999997
2012-05-30,-0.0697
2012-05-31,-1.2905
2012-06-01,-4.5936
2012-06-04,-0.2963
2012-06-05,0.0
2012-06-06,0.5201
2012-06-07,0.5913
2012-06-08,1.7633999999999999
2012-06-11,-1.5884
2012-06-12,-1.7974999999999999
2012-06-13,-1.0459
2012-06-14,8.1918
2012-06-15,-1.3608
2012-06-18,5.9073
2012-06-19,3.006
2012-06-20,-0.0973
2012-06-21,-1.8824999999999998
2012-06-22,1.5547
2012-06-25,-3.8436
2012-06-26,1.1856
2012-06-27,-1.0378
2012-06-28,-1.9959
2012-06-29,6.9382
2012-07-02,-0.2582
2012-07-03,0.3236
2012-07-05,4.3225999999999996
2012-07-06,-3.2468
2012-07-09,-1.534
2012-07-10,0.0325
2012-07-11,-1.8494000000000002
2012-07-12,-3.2066
2012-07-13,1.4003
2012-07-16,-0.6736
2012-07-17,2.4415
2012-07-18,2.0523
2012-07-19,-0.7785
2012-07-20,-5.3612
2012-07-23,-1.0017
2012-07-24,0.3838
2012-07-25,1.5989
2012-07-26,8.1081
2012-07-27,0.1582
2012-07-30,-0.7267
2012-07-31,-1.2731
2012-08-01,1.0316
2012-08-02,-1.1806
2012-08-03,2.7769
2012-08-06,1.885
2012-08-07,-0.555
2012-08-08,-0.155
2012-08-09,-1.1179999999999999
2012-08-10,-1.5704
2012-08-13,-1.0211
2012-08-14,-0.548
2012-08-15,0.0324
2012-08-16,3.5321
2012-08-17,-0.939
2012-08-20,-2.0537
2012-08-21,-1.8065
2012-08-22,2.1682
2012-08-23,-0.2894
2012-08-24,-0.5805
2012-08-27,3.1787
2012-08-28,-0.1886
2012-08-29,2.6142
2012-08-30,-1.4119
2012-08-31,0.0
2012-09-04,-1.2765
2012-09-05,-0.5676
2012-09-06,3.1399
2012-09-07,1.3223
2012-09-10,-0.0607
2012-09-11,1.3058
2012-09-12,0.8094
2012-09-13,4.609
2012-09-14,1.8192
2012-09-17,0.8096
2012-09-18,-0.0831
2012-09-19,-1.7738
2012-09-20,-1.3262
2012-09-21,1.1438
2012-09-24,0.8199
2012-09-25,-0.3926
2012-09-26,-0.1126
2012-09-27,1.4938
2012-09-28,0.0278
2012-10-01,0.8051
2012-10-02,0.5784
2012-10-03,0.8488
2012-10-04,3.0682
2012-10-05,0.1581
2012-10-08,0.9995
2012-10-09,0.4167
2012-10-10,0.778
2012-10-11,0.4375
2012-10-12,0.3587
2012-10-15,1.9912999999999998
2012-10-16,0.1252
2012-10-17,0.55
2012-10-18,-1.641
2012-10-19,1.8199999999999998
2012-10-22,-0.8193
2012-10-23,-0.3004
2012-10-24,-1.1549
2012-10-25,0.4572
2012-10-26,-1.7952
2012-10-31,1.2873
2012-11-01,-0.788
2012-11-02,-2.7159
2012-11-05,0.6848
2012-11-06,1.2294
2012-11-07,-3.2041
2012-11-08,2.1623
2012-11-09,-0.1568
2012-11-12,-0.9945
2012-11-13,2.3262
2012-11-14,-2.8158
2012-11-15,1.2227999999999999
2012-11-16,2.6261
2012-11-19,2.3541
2012-11-20,-0.05
2012-11-21,-1.1256
2012-11-23,-0.9866
2012-11-26,1.1242
2012-11-27,0.8843
2012-11-28,1.0018
2012-11-29,0.248
2012-11-30,-1.5335
2012-12-03,1.1304
2012-12-04,-0.4471
2012-12-05,-0.7984
2012-12-06,0.1761
2012-12-07,1.1549
2012-12-10,0.0248
2012-12-11,-0.0993
2012-12-12,-0.5713
2012-12-13,-0.3248
2012-12-14,-0.1504
2012-12-17,1.6817
2012-12-18,0.8887
2012-12-19,0.734
2012-12-20,-0.2186
2012-12-21,1.4119
2012-12-24,-3.1925
2012-12-26,-4.364
2012-12-27,6.4817
2012-12-28,-0.5844
2012-12-31,2.0573
2013-01-02,5.6635
2013-01-03,-0.2953
2013-01-04,-1.1162
2013-01-07,-0.2534
2013-01-08,1.8245
2013-01-09,-0.3629
2013-01-10,-0.387
2013-01-11,-0.1371
2013-01-14,0.0
2013-01-15,0.6865
2013-01-16,-1.25
2013-01-17,2.1634
2013-01-18,-0.5857
2013-01-22,0.3172
2013-01-23,-0.5195
2013-01-24,0.1362
2013-01-25,0.2948
2013-01-28,1.6052
2013-01-29,0.1335
2013-01-30,-1.3556
2013-01-31,-0.0225
2013-02-01,0.0
2013-02-04,-1.0816
2013-02-05,2.3007
2013-02-06,2.3825
2013-02-07,1.2179
2013-02-08,-0.5157
2013-02-11,0.9071
2013-02-12,0.2997
2013-02-13,0.0
2013-02-14,-0.4695
2013-02-15,0.3645
2013-02-19,-0.3204
2013-02-20,-1.9931
2013-02-21,-11.6772
2013-02-22,-1.1389
2013-02-25,-1.2021
2013-02-26,-1.3435000000000001
2013-02-27,5.3186
2013-02-28,0.6587
2013-03-01,2.4964
2013-03-04,1.1587
2013-03-05,-0.935
2013-03-06,0.4247
2013-03-07,-0.282
2013-03-08,0.4241
2013-03-11,0.1642
2013-03-12,-0.2577
2013-03-13,0.4462
2013-03-14,-0.1169
2013-03-15,0.632
2013-03-18,-1.6981000000000002
2013-03-19,1.1832
2013-03-20,0.304
2013-03-21,-0.8627
2013-03-22,0.7056
2013-03-25,0.4204
2013-03-26,-0.5349
2013-03-27,-0.0701
2013-03-28,0.3978
2013-04-01,-0.9555
2013-04-02,-0.7529
2013-04-03,-1.3514
2013-04-04,2.1149
2013-04-05,-0.6825
2013-04-08,0.7109
2013-04-09,1.4588
2013-04-10,1.6698
2013-04-11,1.1405
2013-04-12,0.7894
2013-04-15,-5.6165
2013-04-16,3.7933
2013-04-17,-0.0457
2013-04-18,-2.1252
2013-04-19,1.7278
2013-04-22,0.9869
2013-04-23,1.2273
2013-04-24,-2.5595
2013-04-25,3.894
2013-04-26,1.6855
2013-04-29,-0.7415
2013-04-30,-0.0659
2013-05-01,-2.4846
2013-05-02,-0.5411
2013-05-03,1.3602
2013-05-06,0.3579
2013-05-07,1.9165999999999999
2013-05-08,0.6342
2013-05-09,-1.0865
2013-05-10,0.703
2013-05-13,-0.0218
2013-05-14,0.2837
2013-05-15,0.5004
2013-05-16,-1.6237
2013-05-17,-2.2007
2013-05-20,-1.3051
2013-05-21,-0.1596
2013-05-22,-2.1009
2013-05-23,3.2657
2013-05-24,-0.9939
2013-05-28,2.9888
2013-05-29,-1.307
2013-05-30,0.3591
2013-05-31,-1.0289
2013-06-03,1.0621
2013-06-04,-2.3032
2013-06-05,-2.1973
2013-06-06,-0.1638
2013-06-07,2.1097
2013-06-10,2.8696
2013-06-11,-2.9011
2013-06-12,-1.1492
2013-06-13,4.3013
2013-06-14,-2.4521
2013-06-17,1.9653
2013-06-18,1.1878
2013-06-19,-0.9524
2013-06-20,-2.5268
2013-06-21,-1.95
2013-06-24,-2.9481
2013-06-25,2.2662
2013-06-26,0.9194
2013-06-27,1.5417
2013-06-28,-0.5291
2013-07-01,1.8500999999999999
2013-07-02,0.931
2013-07-03,0.2925
2013-07-05,2.4226
2013-07-08,-0.6351
2013-07-09,1.9616
2013-07-10,0.8214
2013-07-11,1.5436999999999999
2013-07-12,-0.4645
2013-07-15,-0.1273
2013-07-16,-0.8496
2013-07-17,0.6213
2013-07-18,-2.5335
2013-07-19,-3.1236
2013-07-22,1.4205
2013-07-23,-1.4673
2013-07-24,0.0903
2013-07-25,0.8115
2013-07-26,-0.6485
2013-07-29,-1.643
2013-07-30,1.7849
2013-07-31,-1.0791
2013-08-01,1.2045
2013-08-02,-1.5944
2013-08-05,0.2054
2013-08-06,-0.2505
2013-08-07,0.1598
2013-08-08,4.0346
2013-08-09,-0.3506
2013-08-12,0.044
2013-08-13,0.0879
2013-08-14,-0.0878
2013-08-15,-1.0989
2013-08-16,-0.2889
2013-08-19,-2.7858
2013-08-20,0.4356
2013-08-21,-0.6163
2013-08-22,1.9752
2013-08-23,0.7432
2013-08-26,-0.626
2013-08-27,-3.892
2013-08-28,0.5618
2013-08-29,2.095
2013-08-30,-0.5928
2013-09-03,0.1147
2013-09-04,0.0687
2013-09-05,-0.2289
2013-09-06,-0.1836
2013-09-09,0.5977
2013-09-10,0.7541
2013-09-11,-0.8165
2013-09-12,-0.526
2013-09-13,-0.5517
2013-09-16,1.202
2013-09-17,0.0457
2013-09-18,1.9863
2013-09-19,-0.4477
2013-09-20,-0.2923
2013-09-23,-0.1128
2013-09-24,0.4741
2013-09-25,-1.9550999999999998
2013-09-26,2.0628
2013-09-27,-0.5614
2013-09-30,-0.6323
2013-10-01,2.9091
2013-10-02,-0.508
2013-10-03,-0.444
2013-10-04,1.6276000000000002
2013-10-07,-0.0658
2013-10-08,-1.9100000000000001
2013-10-09,-0.4029
2013-10-10,5.618
2013-10-11,3.3617
2013-10-14,0.3499
2013-10-15,-1.9077
2013-10-16,0.9619
2013-10-17,1.7399
2013-10-18,0.4682
2013-10-21,-0.4863
2013-10-22,-0.4887
2013-10-23,0.3888
2013-10-24,1.5899
2013-10-25,0.5618
2013-10-28,0.0599
2013-10-29,1.5952
2013-10-30,-1.2561
2013-10-31,-0.4572
2013-11-01,-0.1997
2013-11-04,1.7607
2013-11-05,-0.6488
2013-11-06,0.1781
2013-11-07,-1.8965
2013-11-08,2.2151
2013-11-11,-0.1576
2013-11-12,-0.6709
2013-11-13,1.5097
2013-11-14,0.2544
2013-11-15,0.4294
2013-11-18,-0.4859
2013-11-19,-0.7227
2013-11-20,-0.5705
2013-11-21,1.5038
2013-11-22,0.5263
2013-11-25,0.3103
2013-11-26,0.3673
2013-11-27,0.5393
2013-11-29,0.0766
2013-12-02,-0.268
2013-12-03,-0.499
2013-12-04,-0.8295
2013-12-05,0.8948
2013-12-06,-0.5398
2013-12-09,-0.5621
2013-12-10,-1.4815
2013-12-11,-1.4245999999999999
2013-12-12,0.6222
2013-12-13,1.2168
2013-12-16,1.3599
2013-12-17,0.3889
2013-12-18,2.1693
2013-12-19,-0.91
2013-12-20,2.0662
2013-12-23,-0.656
2013-12-24,0.4528
2013-12-26,0.4132
2013-12-27,-0.823
2013-12-30,0.0377
2013-12-31,-0.5279
2014-01-02,-0.7771
2014-01-03,0.5922
2014-01-06,-1.4432
2014-01-07,0.2119
2014-01-08,0.6922
2014-01-09,-0.7256
2014-01-10,0.6155
2014-01-13,-3.1543
2014-01-14,1.8555000000000001
2014-01-15,0.3101
2014-01-16,-1.4683
2014-01-17,-1.3333
2014-01-21,0.3975
2014-01-22,0.5344
2014-01-23,-1.201
2014-01-24,-2.6505
2014-01-27,-1.085
2014-01-28,1.2003
2014-01-29,-2.1677
2014-01-30,1.2751000000000001
2014-01-31,-1.1764999999999999
2014-02-03,-1.2114
2014-02-04,0.5074
2014-02-05,0.0
2014-02-06,1.8511
2014-02-07,1.0946
2014-02-10,-0.572
2014-02-11,0.5753
2014-02-12,-0.1634
2014-02-13,2.3941
2014-02-14,0.02
2014-02-18,0.9191
2014-02-19,-0.099
2014-02-20,-0.3765
2014-02-21,-0.3183
2014-02-24,-0.6586
2014-02-25,0.4219
2014-02-26,0.7401
2014-02-27,2.9786
2014-02-28,1.1184
2014-03-03,-0.0572
2014-03-04,2.9765
2014-03-05,-0.1853
2014-03-06,0.2784
2014-03-07,1.518
2014-03-10,0.1823
2014-03-11,-0.1638
2014-03-12,0.3646
2014-03-13,-1.6167
2014-03-14,-0.2031
2014-03-17,0.5365
2014-03-18,1.5642
2014-03-19,-0.0362
2014-03-20,-0.1088
2014-03-21,1.4335
2014-03-24,-1.5564
2014-03-25,-0.0363
2014-03-26,-0.7271
2014-03-27,-1.4466
2014-03-28,1.8766
2014-03-31,1.9697
2014-04-01,1.5024
2014-04-02,1.1982
2014-04-03,0.0522
2014-04-04,-0.6613
2014-04-07,-0.8935
2014-04-08,0.5833
2014-04-09,-0.7206
2014-04-10,-2.7260999999999997
2014-04-11,-2.1838
2014-04-14,-0.3163
2014-04-15,0.0933
2014-04-16,0.4289
2014-04-17,1.6339000000000001
2014-04-21,0.0731
2014-04-22,1.935
2014-04-23,-0.6984
2014-04-24,-1.1362
2014-04-25,-3.3747
2014-04-28,-0.4908
2014-04-29,3.2252
2014-04-30,0.1287
2014-05-01,1.7988
2014-05-02,0.7934
2014-05-05,-0.0179
2014-05-06,-1.5924
2014-05-07,-0.0364
2014-05-08,0.7639
2014-05-09,1.9314
2014-05-12,1.399
2014-05-13,-0.5065
2014-05-14,-1.2638
2014-05-15,-1.8311
2014-05-16,0.8149
2014-05-19,0.97
2014-05-20,-3.0422
2014-05-21,0.4404
2014-05-22,1.6623999999999999
2014-05-23,1.1141
2014-05-27,0.3554
2014-05-28,-1.5583
2014-05-29,1.619
2014-05-30,0.2832
2014-06-02,-0.0706
2014-06-03,0.0353
2014-06-04,-0.2649
2014-06-05,1.1154
2014-06-06,-0.893
2014-06-09,-0.53
2014-06-10,0.1243
2014-06-11,-0.6919
2014-06-12,-0.1608
2014-06-13,0.8946
2014-06-16,-0.7271
2014-06-17,0.8396
2014-06-18,0.6023
2014-06-19,-0.4402
2014-06-20,1.4149
2014-06-23,0.5755
2014-06-24,-0.2081
2014-06-25,0.0521
2014-06-26,0.1389
2014-06-27,0.3989
2014-06-30,1.2783
2014-07-01,-0.4264
2014-07-02,-0.5139
2014-07-03,0.8437
2014-07-07,-0.7512
2014-07-08,-0.9978
2014-07-09,0.6255
2014-07-10,-1.3124
2014-07-11,0.4724
2014-07-14,0.0
2014-07-15,-1.2539
2014-07-16,-0.2646
2014-07-17,-1.9805000000000001
2014-07-18,2.0386
2014-07-21,-0.1414
2014-07-22,0.9207
2014-07-23,0.1754
2014-07-24,1.9965000000000002
2014-07-25,-1.4938
2014-07-28,-0.6101
2014-07-29,0.3858
2014-07-30,0.8735
2014-07-31,-0.3291
2014-08-01,-0.0869
2014-08-04,0.4522
2014-08-05,-0.3289
2014-08-06,-2.2580999999999998
2014-08-07,-0.4621
2014-08-08,1.4283000000000001
2014-08-11,1.1618
2014-08-12,0.4872
2014-08-13,3.7576
2014-08-14,-1.0013
2014-08-15,0.0843
2014-08-18,2.0549
2014-08-19,-0.8087
2014-08-20,-0.8486
2014-08-21,0.1343
2014-08-22,-0.3519
2014-08-25,-0.0505
2014-08-26,0.4543
2014-08-27,-0.4523
2014-08-28,0.6562
2014-08-29,-0.3845
2014-09-02,1.074
2014-09-03,-0.3653
2014-09-04,1.1165
2014-09-05,0.8734
2014-09-08,0.0653
2014-09-09,-0.4571
2014-09-10,-0.8857
2014-09-11,1.6879
2014-09-12,-1.5133999999999999
2014-09-15,-0.5783
2014-09-16,1.9611
2014-09-17,1.8745
2014-09-18,0.624
2014-09-19,1.1608
2014-09-22,-0.3615
2014-09-23,-0.8519
2014-09-24,-0.175
2014-09-25,-0.271
2014-09-26,1.6781000000000001
2014-09-29,-0.8802
2014-09-30,0.555
2014-10-01,-1.4193
2014-10-02,-1.0878
2014-10-03,1.2777
2014-10-06,-1.0859
2014-10-07,-1.3077
2014-10-08,1.4068
2014-10-09,-2.323
2014-10-10,-0.9083
2014-10-13,-0.9333
2014-10-14,1.0767
2014-10-15,-1.6811
2014-10-16,6.1791
2014-10-17,0.861
2014-10-20,3.6042
2014-10-21,1.7547000000000001
2014-10-22,-0.4798
2014-10-23,-0.0603
2014-10-24,1.2664
2014-10-27,0.7472
2014-10-28,2.8775
2014-10-29,-0.0144
2014-10-30,0.5768
2014-10-31,-0.4444
2014-11-03,0.3888
2014-11-04,0.1291
2014-11-05,0.3009
2014-11-06,0.1714
2014-11-07,1.1407
2014-11-10,0.4371
2014-11-11,1.2072
2014-11-12,0.4161
2014-11-13,-0.7459
2014-11-14,0.3062
2014-11-17,-0.7353
2014-11-18,0.8665
2014-11-19,-0.9422
2014-11-20,0.3777
2014-11-21,-0.5435
2014-11-24,1.8635000000000002
2014-11-25,0.5915
2014-11-26,0.0547
2014-11-28,0.4647
2014-12-01,-0.585
2014-12-02,1.8747
2014-12-03,0.1075
2014-12-04,-0.1208
2014-12-05,1.0344
2014-12-08,-2.247
2014-12-09,1.1834
2014-12-10,-2.6885
2014-12-11,0.7045
2014-12-12,-0.8916
2014-12-15,-0.8997
2014-12-16,-2.4162
2014-12-17,2.018
2014-12-18,2.0062
2014-12-19,-1.5816
2014-12-22,1.076
2014-12-23,1.3411
2014-12-24,1.1869
2014-12-26,1.0112
2014-12-29,1.3348
2014-12-30,-0.922
2014-12-31,-0.904
2015-01-02,-0.2817
2015-01-05,-1.9239000000000002
2015-01-06,-3.3059
2015-01-07,2.8515
2015-01-08,3.7793
2015-01-09,0.4386
2015-01-12,0.569
2015-01-13,-0.2763
2015-01-14,-0.2903
2015-01-15,-1.1513
2015-01-16,0.4284
2015-01-20,0.5732
2015-01-21,-0.3313
2015-01-22,3.3112
2015-01-23,0.0644
2015-01-26,1.2863
2015-01-27,-0.3556
2015-01-28,-2.9824
2015-01-29,1.7471999999999999
2015-01-30,-1.2266
2015-02-02,-1.7778
2015-02-03,0.6654
2015-02-04,-0.1983
2015-02-05,-0.053
2015-02-06,-0.782
2015-02-09,-1.8300999999999998
2015-02-10,4.817
2015-02-11,-0.2467
2015-02-12,0.8329
2015-02-13,-0.5679
2015-02-17,-0.1687
2015-02-18,0.182
2015-02-19,1.1421000000000001
2015-02-20,-0.8726
2015-02-23,0.5825
2015-02-24,-0.0901
2015-02-25,-0.3619
2015-02-26,-1.8418
2015-02-27,0.5021
2015-03-02,3.9048
2015-03-03,-1.8221
2015-03-04,-0.1547
2015-03-05,0.2323
2015-03-06,-0.8371
2015-03-09,1.2597
2015-03-10,-1.2697
2015-03-11,1.377
2015-03-12,1.5505
2015-03-13,-0.1262
2015-03-16,1.0992
2015-03-17,0.4124
2015-03-18,0.7218
2015-03-19,1.1121
2015-03-20,1.6375
2015-03-23,0.0601
2015-03-24,-0.3365
2015-03-25,-3.7376
2015-03-26,0.3507
2015-03-27,1.5976
2015-03-30,-0.3931
2015-03-31,-0.037
2015-04-01,-0.5305
2015-04-02,0.0744
2015-04-06,0.0124
2015-04-07,-0.1983
2015-04-08,1.3535
2015-04-09,-0.8209
2015-04-10,-0.4447
2015-04-13,-0.7693
2015-04-14,-0.3126
2015-04-15,-0.6774
2015-04-16,-0.3031
2015-04-17,-1.2288000000000001
2015-04-20,0.8208
2015-04-21,0.9795
2015-04-22,-0.0252
2015-04-23,0.8947
2015-04-24,0.3872
2015-04-27,-1.0202
2015-04-28,0.4651
2015-04-29,-1.7891
2015-04-30,4.7261
2015-05-01,2.6639
2015-05-04,0.0118
2015-05-05,-0.8885
2015-05-06,0.3586
2015-05-07,0.6074
2015-05-08,1.6928999999999998
2015-05-11,0.8265
2015-05-12,-0.508
2015-05-13,-0.6499
2015-05-14,0.4322
2015-05-15,0.1279
2015-05-18,0.6389
2015-05-19,1.8467
2015-05-20,0.7933
2015-05-21,-0.4835
2015-05-22,0.0904
2015-05-26,-0.2935
2015-05-27,1.4944
2015-05-28,0.1673
2015-05-29,-1.6926999999999999
2015-06-01,0.8269
2015-06-02,0.4382
2015-06-03,1.0291
2015-06-04,-2.1479
2015-06-05,-0.9618
2015-06-08,-0.6969
2015-06-09,0.3451
2015-06-10,1.2153
2015-06-11,0.1133
2015-06-12,0.3055
2015-06-15,0.8122
2015-06-16,-0.3693
2015-06-17,-0.6082
2015-06-18,0.1813
2015-06-19,-0.0792
2015-06-22,1.0301
2015-06-23,-0.5266
2015-06-24,-0.0338
2015-06-25,1.2169
2015-06-26,2.2821
2015-06-29,-1.502
2015-06-30,1.3812
2015-07-01,-0.0545
2015-07-02,-0.5344
2015-07-06,0.5372
2015-07-07,-0.3599
2015-07-08,-1.4337
2015-07-09,-0.5996
2015-07-10,2.4464
2015-07-13,0.1199
2015-07-14,-0.0327
2015-07-15,-0.5992
2015-07-16,-1.0193
2015-07-17,0.6312
2015-07-20,0.2531
2015-07-21,-0.1427
2015-07-22,0.8573
2015-07-23,-8.9473
2015-07-24,1.2807
2015-07-27,-1.4654
2015-07-28,-0.4557
2015-07-29,0.6506
2015-07-30,-1.0893
2015-07-31,1.1739
2015-08-03,-0.0837
2015-08-04,-0.4549
2015-08-05,0.3848
2015-08-06,-0.8386
2015-08-07,-2.6096
2015-08-10,0.1613
2015-08-11,-0.9289
2015-08-12,-0.8626
2015-08-13,0.1009
2015-08-14,-0.1008
2015-08-17,0.6305
2015-08-18,-2.4561
2015-08-19,-2.518
2015-08-20,-4.7443
2015-08-21,-0.8024
2015-08-24,-4.6722
2015-08-25,1.6679
2015-08-26,3.0508
2015-08-27,1.8992
2015-08-28,-0.2878
2015-08-31,-2.4052
2015-09-01,-3.8586
2015-09-02,1.1572
2015-09-03,0.9847
2015-09-04,-0.1721
2015-09-08,2.1258
2015-09-09,-0.7032
2015-09-10,-0.7507
2015-09-11,1.5699
2015-09-14,-0.0422
2015-09-15,-0.0703
2015-09-16,1.2941
2015-09-17,1.2915
2015-09-18,-4.4968
2015-09-21,1.2776
2015-09-22,-2.197
2015-09-23,0.0
2015-09-24,-1.2073
2015-09-25,0.0294
2015-09-28,-2.7671
2015-09-29,-0.3482
2015-09-30,3.509
2015-10-01,-0.4549
2015-10-02,0.8846
2015-10-05,2.9081
2015-10-06,-1.5479
2015-10-07,2.1924
2015-10-08,3.2322
2015-10-09,-0.6153
2015-10-12,-0.399
2015-10-13,2.1547
2015-10-14,0.2839
2015-10-15,-15.1544
2015-10-16,-1.9069
2015-10-19,0.6966
2015-10-20,3.7484
2015-10-21,-2.2484
2015-10-22,0.4759
2015-10-23,-0.7894
2015-10-26,0.1432
2015-10-27,-0.3496
2015-10-28,2.6151999999999997
2015-10-29,1.6939
2015-10-30,-1.5892
2015-11-02,0.1398
2015-11-03,-0.4032
2015-11-04,-2.491
2015-11-05,0.1597
2015-11-06,0.0956
2015-11-09,-3.2649
2015-11-10,-0.0165
2015-11-11,-1.0538
2015-11-12,-1.0984
2015-11-13,-2.2548
2015-11-16,-0.8779
2015-11-17,0.7989
2015-11-18,1.5162
2015-11-19,1.0014
2015-11-20,0.6049
2015-11-23,1.9708999999999999
2015-11-24,-2.1785
2015-11-25,2.6122
2015-11-27,-0.6201
2015-11-30,-0.1149
2015-12-01,1.1836
2015-12-02,-1.2835
2015-12-03,-2.5181
2015-12-04,-0.3546
2015-12-07,0.305
2015-12-08,0.3547
2015-12-09,1.4307
2015-12-10,1.1782
2015-12-11,-1.6894
2015-12-14,-2.0687
2015-12-15,0.937
2015-12-16,0.8776
2015-12-17,-2.5933
2015-12-18,-2.7279
2015-12-21,-0.639
2015-12-22,0.2501
2015-12-23,2.0314
2015-12-24,-0.0873
2015-12-28,-0.0524
2015-12-29,0.752
2015-12-30,-0.243
2015-12-31,-0.9048
2016-01-04,-5.338
2016-01-05,0.0185
2016-01-06,-3.6165000000000003
2016-01-07,-2.5784000000000002
2016-01-08,3.8317
2016-01-11,-0.3044
2016-01-12,0.3816
2016-01-13,-2.7371
2016-01-14,-2.8728
2016-01-15,-1.5694
2016-01-19,-1.9419
2016-01-20,0.8964
2016-01-21,2.2934
2016-01-22,0.8079
2016-01-25,-4.6083
2016-01-26,3.6547
2016-01-27,-2.229
2016-01-28,-0.9948
2016-01-29,3.3912
2016-02-01,-0.243
2016-02-02,-3.5316
2016-02-03,0.0421
2016-02-04,2.6709
2016-02-05,-4.5473
2016-02-08,4.5923
2016-02-09,-0.9848
2016-02-10,1.1397
2016-02-11,-2.9912
2016-02-12,5.6389
2016-02-16,5.4378
2016-02-17,3.9628
2016-02-18,-0.9849
2016-02-19,1.4183
2016-02-22,-0.2724
2016-02-23,0.0364
2016-02-24,-0.8786
2016-02-25,13.3518
2016-02-26,-0.7494
2016-02-29,-0.6074
2016-03-01,-0.4459
2016-03-02,2.6709
2016-03-03,0.9048
2016-03-04,3.4267
2016-03-07,0.9599
2016-03-08,-1.4567999999999999
2016-03-09,2.1008
2016-03-10,0.5487
2016-03-11,3.1378
2016-03-14,-0.8965
2016-03-15,-0.7563
2016-03-16,1.7484
2016-03-17,2.1002
2016-03-18,0.6904
2016-03-21,-4.3714
2016-03-22,-0.8664
2016-03-23,-2.6823
2016-03-24,1.3936
2016-03-28,-0.4429
2016-03-29,1.5647
2016-03-30,0.3323
2016-03-31,1.6107
2016-04-01,-2.7259
2016-04-04,-2.5739
2016-04-05,-1.6101
2016-04-06,2.1926
2016-04-07,-1.7102
2016-04-08,2.1038
2016-04-11,0.6816
2016-04-12,0.5693
