ticker,OPCH US Equity
2000-05-24,3.3333
2000-05-25,-9.6774
2000-05-26,3.5714
2000-05-30,0.0
2000-05-31,3.4483
2000-06-01,10.0
2000-06-02,9.0909
2000-06-05,2.7778
2000-06-06,8.1081
2000-06-07,-2.5
2000-06-08,2.5641
2000-06-09,0.0
2000-06-12,0.0
2000-06-13,-10.0
2000-06-14,2.7778
2000-06-15,-6.7568
2000-06-16,18.8406
2000-06-19,14.6341
2000-06-20,-2.1277
2000-06-21,-4.3478
2000-06-22,-9.0909
2000-06-23,-5.0
2000-06-26,1.3158
2000-06-27,-1.2987
2000-06-28,13.1579
2000-06-29,-6.9767
2000-06-30,5.0
2000-07-03,1.1905000000000001
2000-07-05,-10.5882
2000-07-06,-5.2632
2000-07-07,2.7778
2000-07-10,-5.4054
2000-07-11,0.0
2000-07-12,2.8571
2000-07-13,-5.5556
2000-07-14,-2.9412000000000003
2000-07-17,3.0303
2000-07-18,-2.9412000000000003
2000-07-19,0.0
2000-07-20,3.0303
2000-07-21,-5.8824
2000-07-24,0.0
2000-07-25,0.0
2000-07-26,-0.7813
2000-07-27,3.9370000000000003
2000-07-28,0.0
2000-07-31,-6.0606
2000-08-01,0.0
2000-08-02,-1.6129
2000-08-03,-8.1967
2000-08-04,5.3571
2000-08-07,3.3898
2000-08-08,-3.2787
2000-08-09,1.6949
2000-08-10,1.6667
2000-08-11,4.918
2000-08-14,-1.5625
2000-08-15,14.2857
2000-08-16,-9.7222
2000-08-17,-3.0769
2000-08-18,4.7619
2000-08-21,-4.5455
2000-08-22,-6.3492
2000-08-23,1.6949
2000-08-24,1.6667
2000-08-25,1.6393
2000-08-28,-4.8387
2000-08-29,5.0847
2000-08-30,-4.8387
2000-08-31,3.3898
2000-09-01,1.6393
2000-09-05,0.0
2000-09-06,-6.4516
2000-09-07,3.4483
2000-09-08,-10.0
2000-09-11,3.7037
2000-09-12,10.7143
2000-09-13,-3.2258
2000-09-14,0.0
2000-09-15,-5.0
2000-09-18,-1.7544
2000-09-19,-5.3571
2000-09-20,1.8868
2000-09-21,-3.7037
2000-09-22,7.6923
2000-09-25,-3.5714
2000-09-26,0.0
2000-09-27,1.8519
2000-09-28,0.0
2000-09-29,7.2727
2000-10-02,-1.6949
2000-10-03,-3.4483
2000-10-04,-1.7856999999999998
2000-10-05,0.0
2000-10-06,1.8182
2000-10-09,-3.5714
2000-10-10,-7.4074
2000-10-11,-16.0
2000-10-12,2.3810000000000002
2000-10-13,-2.3256
2000-10-16,-4.7619
2000-10-17,7.5
2000-10-18,-20.9302
2000-10-19,14.7059
2000-10-20,0.0
2000-10-23,23.0769
2000-10-24,0.0
2000-10-25,25.0
2000-10-26,0.0
2000-10-27,3.3333
2000-10-30,9.6774
2000-10-31,0.0
2000-11-01,-1.4706000000000001
2000-11-02,-16.4179
2000-11-03,-0.8929
2000-11-06,0.0
2000-11-07,2.7027
2000-11-08,7.0175
2000-11-09,0.0
2000-11-10,-3.2787
2000-11-13,-1.6949
2000-11-14,0.0
2000-11-15,-6.8966
2000-11-16,0.0
2000-11-17,-3.7037
2000-11-20,-7.6923
2000-11-21,12.5
2000-11-22,-11.1111
2000-11-24,0.0
2000-11-27,-4.1667
2000-11-28,-13.0435
2000-11-29,-7.5
2000-11-30,32.4324
2000-12-01,-4.0816
2000-12-04,-2.1277
2000-12-05,-13.0435
2000-12-06,-2.5
2000-12-07,-7.6923
2000-12-08,11.1111
2000-12-11,2.5
2000-12-12,-4.878
2000-12-13,-5.1282
2000-12-14,-8.1081
2000-12-15,2.9412000000000003
2000-12-18,-8.5714
2000-12-19,0.0
2000-12-20,-3.125
2000-12-21,-3.2258
2000-12-22,-13.3333
2000-12-26,-11.538499999999999
2000-12-27,4.3478
2000-12-28,8.3333
2000-12-29,7.6923
2001-01-02,7.1429
2001-01-03,20.0
2001-01-04,0.0
2001-01-05,5.5556
2001-01-08,0.0
2001-01-09,-7.8947
2001-01-10,11.4286
2001-01-11,15.3846
2001-01-12,6.6667
2001-01-16,-4.1667
2001-01-17,-6.5217
2001-01-18,4.6512
2001-01-19,2.2222
2001-01-22,-2.1739
2001-01-23,0.0
2001-01-24,2.2222
2001-01-25,0.0
2001-01-26,4.3478
2001-01-29,0.0
2001-01-30,16.6667
2001-01-31,0.0
2001-02-01,0.0
2001-02-02,-7.1429
2001-02-05,0.0
2001-02-06,0.0
2001-02-07,1.9231
2001-02-08,1.8868
2001-02-09,-3.7037
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,7.6923
2001-02-15,10.7143
2001-02-16,3.2258
2001-02-20,-4.6875
2001-02-21,-1.6393
2001-02-22,-10.0
2001-02-23,0.0
2001-02-26,3.7037
2001-02-27,0.0
2001-02-28,7.1429
2001-03-01,-6.6667
2001-03-02,7.1429
2001-03-05,3.3333
2001-03-06,0.0
2001-03-07,0.8065
2001-03-08,2.4
2001-03-09,0.0
2001-03-12,-1.5625
2001-03-13,-3.1746
2001-03-14,-1.6393
2001-03-15,-6.6667
2001-03-16,7.1429
2001-03-19,-6.6667
2001-03-20,3.5714
2001-03-21,0.0
2001-03-22,3.4483
2001-03-23,0.0
2001-03-26,5.0
2001-03-27,-9.5238
2001-03-28,19.2982
2001-03-29,11.7647
2001-03-30,6.5789
2001-04-02,-2.4691
2001-04-03,-8.8608
2001-04-04,6.9444
2001-04-05,5.1948
2001-04-06,-8.642
2001-04-09,10.2703
2001-04-10,7.8431
2001-04-11,1.8182
2001-04-12,1.7856999999999998
2001-04-16,1.7544
2001-04-17,3.1034
2001-04-18,4.0134
2001-04-19,-1.6077
2001-04-20,-4.2484
2001-04-23,22.5256
2001-04-24,15.3203
2001-04-25,8.4541
2001-04-26,-10.9131
2001-04-27,-10.25
2001-04-30,3.0641
2001-05-01,-2.4324
2001-05-02,-3.8781
2001-05-03,-0.5764
2001-05-04,4.3478
2001-05-07,2.5
2001-05-08,3.794
2001-05-09,2.6109999999999998
2001-05-10,1.7812000000000001
2001-05-11,0.5
2001-05-14,-1.2438
2001-05-15,0.2519
2001-05-16,3.5176
2001-05-17,0.4854
2001-05-18,1.4493
2001-05-21,18.8095
2001-05-22,12.024
2001-05-23,-5.9033999999999995
2001-05-24,-0.1901
2001-05-25,4.9524
2001-05-29,3.8113
2001-05-30,-9.7902
2001-05-31,2.5194
2001-06-01,5.6711
2001-06-04,4.1145
2001-06-05,3.9519
2001-06-06,7.438
2001-06-07,-1.6923
2001-06-08,-0.939
2001-06-11,-1.2638
2001-06-12,-0.48
2001-06-13,-3.0547
2001-06-14,-4.6434
2001-06-15,-6.087
2001-06-18,-8.7037
2001-06-19,-4.6653
2001-06-20,9.5745
2001-06-21,0.3883
2001-06-22,1.5474
2001-06-25,-0.5714
2001-06-26,8.4291
2001-06-27,2.1201
2001-06-28,2.7682
2001-06-29,1.0101
2001-07-02,4.6667
2001-07-03,2.707
2001-07-05,-2.3256
2001-07-06,0.7937
2001-07-09,-0.315
2001-07-10,-1.8957000000000002
2001-07-11,-1.6103
2001-07-12,-0.3273
2001-07-13,-1.4778
2001-07-16,0.0
2001-07-17,7.1667
2001-07-18,11.9751
2001-07-19,2.6389
2001-07-20,-2.8417
2001-07-23,14.624
2001-07-24,1.0936
2001-07-25,-1.2019
2001-07-26,-0.8516
2001-07-27,0.0
2001-07-30,13.4969
2001-07-31,3.7838000000000003
2001-08-01,2.7083
2001-08-02,-5.071
2001-08-03,-4.801
2001-08-06,-0.1192
2001-08-07,1.6854
2001-08-08,-0.663
2001-08-09,0.5562
2001-08-10,6.6372
2001-08-13,8.9212
2001-08-14,-3.8095
2001-08-15,3.4653
2001-08-16,-2.2967
2001-08-17,-1.5671
2001-08-20,0.796
2001-08-21,-3.7512
2001-08-22,-9.3333
2001-08-23,7.6923
2001-08-24,0.8403
2001-08-27,5.3125
2001-08-28,16.0237
2001-08-29,0.4263
2001-08-30,0.9338
2001-08-31,0.0841
2001-09-04,3.9496
2001-09-05,-3.7995
2001-09-06,-7.395
2001-09-07,-2.9038
2001-09-10,2.8037
2001-09-17,-9.0909
2001-09-18,0.0
2001-09-19,-8.8
2001-09-20,4.1667
2001-09-21,-1.3684
2001-09-24,16.3287
2001-09-25,-12.844
2001-09-26,-2.3158
2001-09-27,1.2931
2001-09-28,11.7021
2001-10-01,4.0
2001-10-02,3.4798999999999998
2001-10-03,6.3717
2001-10-04,5.9068000000000005
2001-10-05,-0.9427
2001-10-08,-0.4758
2001-10-09,0.3187
2001-10-10,3.9714
2001-10-11,0.7639
2001-10-12,0.0
2001-10-15,-0.1493
2001-10-16,0.9847
2001-10-17,-2.6316
2001-10-18,-17.9923
2001-10-19,-3.484
2001-10-22,16.6829
2001-10-23,-11.4548
2001-10-24,-3.2106
2001-10-25,1.8573
2001-10-26,5.3602
2001-10-29,9.0
2001-10-30,-0.7506
2001-10-31,3.2773
2001-11-01,0.4068
2001-11-02,-6.2399000000000004
2001-11-05,-6.3959
2001-11-06,-2.6776999999999997
2001-11-07,-1.3283
2001-11-08,-3.8498
2001-11-09,0.9988
2001-11-12,6.5399
2001-11-13,-5.855
2001-11-14,-4.7384
2001-11-15,4.7707
2001-11-16,-0.795
2001-11-19,2.09
2001-11-20,2.2498
2001-11-21,-3.5339
2001-11-23,5.8416
2001-11-26,0.3742
2001-11-27,6.2442
2001-11-28,7.0175
2001-11-29,3.9344
2001-11-30,-4.1798
2001-12-03,1.2346
2001-12-04,-1.2195
2001-12-05,9.3827
2001-12-06,8.8036
2001-12-07,1.5213999999999999
2001-12-10,1.2943
2001-12-11,4.9092
2001-12-12,-3.7821
2001-12-13,-0.0666
2001-12-14,0.3275
2001-12-17,-0.26
2001-12-18,8.9274
2001-12-19,-1.2232
2001-12-20,2.7864
2001-12-21,1.506
2001-12-24,3.7982
2001-12-26,-1.6009
2001-12-27,1.6851
2001-12-28,1.08
2001-12-31,0.6275
2002-01-02,-7.1348
2002-01-03,4.0532
2002-01-04,8.4302
2002-01-07,0.8097
2002-01-08,1.0585
2002-01-09,-4.7368
2002-01-10,6.1326
2002-01-11,7.3904
2002-01-14,1.8435000000000001
2002-01-15,-0.9519
2002-01-16,-4.0828
2002-01-17,1.3007
2002-01-18,-1.0386
2002-01-22,3.0425
2002-01-23,0.9272
2002-01-24,-3.604
2002-01-25,0.9472
2002-01-28,1.284
2002-01-29,-0.5363
2002-01-30,-6.8627
2002-01-31,-11.8421
2002-02-01,5.9701
2002-02-04,-10.9859
2002-02-05,-5.3797
2002-02-06,2.2074
2002-02-07,3.2068
2002-02-08,-1.5928
2002-02-11,-3.7942
2002-02-12,5.4923
2002-02-13,5.8413
2002-02-14,-4.3191
2002-02-15,0.1254
2002-02-19,-0.6888
2002-02-20,0.8827
2002-02-21,-0.5
2002-02-22,1.5704
2002-02-25,-6.308
2002-02-26,0.6601
2002-02-27,-2.1082
2002-02-28,-1.0617
2002-03-01,-0.2708
2002-03-04,0.8147
2002-03-05,-3.0976
2002-03-06,13.2731
2002-03-07,0.362
2002-03-08,2.6958
2002-03-11,8.6905
2002-03-12,-3.7185
2002-03-13,-6.7175
2002-03-14,4.2683
2002-03-15,-3.4503
2002-03-18,-0.9691
2002-03-19,-1.1009
2002-03-20,-3.7724
2002-03-21,-0.4499
2002-03-22,-1.6139000000000001
2002-03-25,4.1995000000000005
2002-03-26,-1.6373
2002-03-27,5.4417
2002-03-28,0.1821
2002-04-01,-1.2121
2002-04-02,-2.2699
2002-04-03,-7.3446
2002-04-04,7.7236
2002-04-05,-2.5157
2002-04-08,3.4839
2002-04-09,1.995
2002-04-10,1.2225
2002-04-11,-3.0797
2002-04-12,3.7382999999999997
2002-04-15,5.5435
2002-04-16,10.3966
2002-04-17,13.4021
2002-04-18,-9.4091
2002-04-19,5.3688
2002-04-22,7.1429
2002-04-23,-20.2222
2002-04-24,4.7354
2002-04-25,-4.8404
2002-04-26,0.8944
2002-04-29,-0.831
2002-04-30,-0.5587
2002-05-01,5.0
2002-05-02,-3.1568
2002-05-03,-6.7402999999999995
2002-05-06,5.391
2002-05-07,-4.2721
2002-05-08,4.404
2002-05-09,-5.793
2002-05-10,-4.8955
2002-05-13,2.3854
2002-05-14,-2.5138
2002-05-15,-0.6289
2002-05-16,-6.6456
2002-05-17,-33.0169
2002-05-20,26.1134
2002-05-21,3.9326
2002-05-22,-0.9344
2002-05-23,-5.9163
2002-05-24,-3.0655
2002-05-28,2.5641
2002-05-29,-2.325
2002-05-30,-6.066
2002-05-31,-1.5441
2002-06-03,-5.9041
2002-06-04,4.2157
2002-06-05,3.6689
2002-06-06,-0.0454
2002-06-07,3.0413
2002-06-10,5.1101
2002-06-11,0.1676
2002-06-12,-5.272
2002-06-13,-2.6502
2002-06-14,-2.0871
2002-06-17,5.2827
2002-06-18,-0.2553
2002-06-19,2.2858
2002-06-20,-2.0708
2002-06-21,-1.9383
2002-06-24,-0.4492
2002-06-25,0.9928
2002-06-26,-0.2681
2002-06-27,4.3907
2002-06-28,3.7768
2002-07-01,-7.775
2002-07-02,-0.9865
2002-07-03,0.9058
2002-07-05,0.6284
2002-07-08,-4.1035
2002-07-09,-1.5814
2002-07-10,-0.5671
2002-07-11,0.2947
2002-07-12,0.6445
2002-07-15,-2.4484
2002-07-16,-4.4309
2002-07-17,-3.7374
2002-07-18,-6.6107
2002-07-19,-7.0787
2002-07-22,2.7811
2002-07-23,-7.4118
2002-07-24,10.8005
2002-07-25,8.0275
2002-07-26,-3.6093
2002-07-29,5.0661
2002-07-30,13.2075
2002-07-31,7.5
2002-08-01,-2.7735
2002-08-02,2.321
2002-08-05,-4.7619
2002-08-06,-12.0909
2002-08-07,-1.758
2002-08-08,-1.7894999999999999
2002-08-09,11.8971
2002-08-12,0.2874
2002-08-13,-1.2416
2002-08-14,1.0638
2002-08-15,-3.8278
2002-08-16,8.3582
2002-08-19,7.2544
2002-08-20,0.6849
2002-08-21,4.3367
2002-08-22,-0.8965
2002-08-23,-4.852
2002-08-26,1.9792999999999998
2002-08-27,-7.026
2002-08-28,-5.5606
2002-08-29,3.3784
2002-08-30,0.747
2002-09-03,-4.4486
2002-09-04,0.0
2002-09-05,-0.485
2002-09-06,4.386
2002-09-09,6.4426
2002-09-10,1.7544
2002-09-11,0.9483
2002-09-12,-3.7575
2002-09-13,-1.9521
2002-09-16,-3.1673999999999998
2002-09-17,-4.7664
2002-09-18,-0.2061
2002-09-19,-2.9403
2002-09-20,-0.4053
2002-09-23,-3.3468999999999998
2002-09-24,1.6735
2002-09-25,3.3125999999999998
2002-09-26,-1.002
2002-09-27,-0.2024
2002-09-30,-4.1582
2002-10-01,-2.7513
2002-10-02,-9.9021
2002-10-03,-4.0942
2002-10-04,-18.2723
2002-10-07,5.0693
2002-10-08,4.8541
2002-10-09,-2.5175
2002-10-10,1.8651
2002-10-11,-20.4789
2002-10-14,-0.6376
2002-10-15,6.0606
2002-10-16,0.3361
2002-10-17,5.8626000000000005
2002-10-18,-5.0633
2002-10-21,-1.3333
2002-10-22,10.6419
2002-10-23,-4.8855
2002-10-24,6.0995
2002-10-25,6.9592
2002-10-28,4.2433
2002-10-29,-1.2212
2002-10-30,0.1374
2002-10-31,-1.7833
2002-11-01,5.7263
2002-11-04,4.8877
2002-11-05,0.2519
2002-11-06,2.1357
2002-11-07,-8.8561
2002-11-08,-2.2942
2002-11-11,-7.1823
2002-11-12,-9.2262
2002-11-13,0.4918
2002-11-14,0.9788
2002-11-15,-2.7464
2002-11-18,7.1429
2002-11-19,6.2016
2002-11-20,-0.7299
2002-11-21,-3.2353
2002-11-22,5.3191
2002-11-25,3.3189
2002-11-26,1.6760000000000002
2002-11-27,3.9835000000000003
2002-11-29,-0.1189
2002-12-02,-3.69
2002-12-03,-2.2247
2002-12-04,0.8427
2002-12-05,-1.1142
2002-12-06,-2.2535
2002-12-09,-4.0346
2002-12-10,-0.1652
2002-12-11,-1.7896999999999998
2002-12-12,-3.5221999999999998
2002-12-13,0.0
2002-12-16,2.8571
2002-12-17,-2.0062
2002-12-18,-0.7874
2002-12-19,-6.1905
2002-12-20,-1.8613
2002-12-23,0.3448
2002-12-24,0.0
2002-12-26,3.11
2002-12-27,-0.0167
2002-12-30,-3.3333
2002-12-31,0.0
2003-01-02,3.1034
2003-01-03,0.3344
2003-01-06,-2.5
2003-01-07,5.9829
2003-01-08,14.0323
2003-01-09,-0.8487
2003-01-10,-0.1427
2003-01-13,-3.2857
2003-01-14,-1.7725
2003-01-15,-1.8045
2003-01-16,-4.2879
2003-01-17,-1.6
2003-01-21,-3.5772
2003-01-22,-3.204
2003-01-23,-1.5678999999999998
2003-01-24,-1.5929
2003-01-27,-6.1331
2003-01-28,1.9161000000000001
2003-01-29,13.9124
2003-01-30,-7.2454
2003-01-31,-2.1174
2003-02-03,0.8907
2003-02-04,-2.8829000000000002
2003-02-05,1.2987
2003-02-06,-2.3810000000000002
2003-02-07,-3.3771
2003-02-10,0.0777
2003-02-11,-3.9581
2003-02-12,0.404
2003-02-13,0.6036
2003-02-14,0.4
2003-02-18,-0.996
2003-02-19,-4.2254
2003-02-20,0.4202
2003-02-21,2.0921
2003-02-24,2.2541
2003-02-25,2.8056
2003-02-26,2.1442
2003-02-27,-0.7443
2003-02-28,1.3267
2003-03-03,7.7799
2003-03-04,2.993
2003-03-05,3.5897
2003-03-06,0.8251
2003-03-07,-1.1457
2003-03-10,-1.4901
2003-03-11,0.8403
2003-03-12,1.8333
2003-03-13,5.892
2003-03-14,1.391
2003-03-17,2.7439
2003-03-18,2.9674
2003-03-19,0.7205
2003-03-20,1.5737
2003-03-21,1.4224999999999999
2003-03-24,-5.1521
2003-03-25,4.6852
2003-03-26,3.2168
2003-03-27,2.981
2003-03-28,-0.2632
2003-03-31,-2.1108
2003-04-01,-0.9434
2003-04-02,2.9932
2003-04-03,0.0
2003-04-04,-2.3778
2003-04-07,-0.2706
2003-04-08,-5.9701
2003-04-09,1.443
2003-04-10,5.5477
2003-04-11,-0.2695
2003-04-14,0.6757
2003-04-15,-0.5369
2003-04-16,-1.4845
2003-04-17,0.8219
2003-04-21,0.5435
2003-04-22,4.7297
2003-04-23,4.0
2003-04-24,0.2481
2003-04-25,-1.4851
2003-04-28,2.5126
2003-04-29,-8.0882
2003-04-30,-2.4
2003-05-01,-4.5082
2003-05-02,0.0
2003-05-05,0.0
2003-05-06,-3.2904
2003-05-07,-1.0355
2003-05-08,-1.9432
2003-05-09,6.7073
2003-05-12,-0.1429
2003-05-13,-0.2861
2003-05-14,0.4304
2003-05-15,1.2857
2003-05-16,-1.4104
2003-05-19,-3.5765000000000002
2003-05-20,12.3145
2003-05-21,-0.1321
2003-05-22,-2.2487
2003-05-23,0.5413
2003-05-27,-16.0162
2003-05-28,4.4872
2003-05-29,2.7607
2003-05-30,2.2388
2003-06-02,-2.9196999999999997
2003-06-03,-3.1579
2003-06-04,0.4658
2003-06-05,3.0912
2003-06-06,-2.5487
2003-06-09,-0.8615
2003-06-10,6.6108
2003-06-11,1.4556
2003-06-12,-3.0129
2003-06-13,-0.8876
2003-06-16,0.1493
2003-06-17,-1.1923
2003-06-18,-1.5083
2003-06-19,-3.8285
2003-06-20,-1.9108
2003-06-23,-5.0325
2003-06-24,2.5641
2003-06-25,0.5
2003-06-26,2.8192
2003-06-27,3.3871
2003-06-30,1.7161
2003-07-01,-4.2945
2003-07-02,1.1218
2003-07-03,-2.3772
2003-07-07,3.8961
2003-07-08,5.4688
2003-07-09,0.4444
2003-07-10,-1.7699
2003-07-11,1.3514
2003-07-14,1.6296
2003-07-15,-0.1458
2003-07-16,-1.0219
2003-07-17,-2.2124
2003-07-18,1.9607999999999999
2003-07-21,0.5917
2003-07-22,0.1471
2003-07-23,1.0279
2003-07-24,0.1453
2003-07-25,-0.7257
2003-07-28,1.462
2003-07-29,5.9078
2003-07-30,0.4082
2003-07-31,1.355
2003-08-01,-1.6042999999999998
2003-08-04,2.1739
2003-08-05,0.3989
2003-08-06,-4.3179
2003-08-07,-2.5471
2003-08-08,-0.5682
2003-08-11,2.0
2003-08-12,0.2801
2003-08-13,-0.9777
2003-08-14,1.4104
2003-08-15,-1.1127
2003-08-18,0.4219
2003-08-19,2.6611000000000002
2003-08-20,-0.955
2003-08-21,0.551
2003-08-22,-2.0548
2003-08-25,-1.5385
2003-08-26,0.8523
2003-08-27,-0.5634
2003-08-28,-0.9915
2003-08-29,-0.2861
2003-09-02,1.7217
2003-09-03,17.7715
2003-09-04,-0.7186
2003-09-05,-2.1713
2003-09-08,1.4797
2003-09-09,4.3742
2003-09-10,-1.6298
2003-09-11,0.0
2003-09-12,0.1183
2003-09-15,-3.7824999999999998
2003-09-16,3.5627
2003-09-17,-0.4745
2003-09-18,0.1192
2003-09-19,-1.1905000000000001
2003-09-22,-0.6024
2003-09-23,0.0
2003-09-24,-3.6364
2003-09-25,-2.1384
2003-09-26,-6.0411
2003-09-29,5.6088000000000005
2003-09-30,-2.8497
2003-10-01,1.3333
2003-10-02,-1.9737
2003-10-03,1.3423
2003-10-06,0.0
2003-10-07,-1.3245
2003-10-08,0.4161
2003-10-09,1.31
2003-10-10,-2.7576
2003-10-13,0.6784
2003-10-14,3.504
2003-10-15,-0.651
2003-10-16,2.4902
2003-10-17,0.5115
2003-10-20,-2.6718
2003-10-21,0.0
2003-10-22,-1.8300999999999998
2003-10-23,-1.5979
2003-10-24,1.3667
2003-10-27,-0.1468
2003-10-28,-13.7701
2003-10-29,0.0
2003-10-30,-5.7364
2003-10-31,-3.125
2003-11-03,1.8676
2003-11-04,0.0
2003-11-05,-4.1667
2003-11-06,-0.8696
2003-11-07,2.4561
2003-11-10,1.0274
2003-11-11,-0.8475
2003-11-12,3.5897
2003-11-13,2.4752
2003-11-14,-4.1868
2003-11-17,1.5126
2003-11-18,-0.1656
2003-11-19,1.6583999999999999
2003-11-20,0.1631
2003-11-21,-2.2801
2003-11-24,8.1667
2003-11-25,0.0
2003-11-26,0.9245
2003-11-28,7.6336
2003-12-01,-2.2695
2003-12-02,-2.0319
2003-12-03,-1.9259
2003-12-04,-1.0574
2003-12-05,-1.0687
2003-12-08,-1.5432000000000001
2003-12-09,0.3135
2003-12-10,-0.3125
2003-12-11,1.8809
2003-12-12,4.3077
2003-12-15,0.885
2003-12-16,-2.924
2003-12-17,0.9036
2003-12-18,0.7463
2003-12-19,0.2963
2003-12-22,2.9542
2003-12-23,1.4346999999999999
2003-12-24,1.1315
2003-12-26,-0.5594
2003-12-29,-0.4219
2003-12-30,-0.5791
2003-12-31,-0.1279
2004-01-02,1.9915
2004-01-05,-2.2315
2004-01-06,2.7104
2004-01-07,3.75
2004-01-08,0.4016
2004-01-09,0.1333
2004-01-12,1.4647000000000001
2004-01-13,-0.9186
2004-01-14,0.3974
2004-01-15,0.9235
2004-01-16,1.9607999999999999
2004-01-20,-2.5641
2004-01-21,2.1053
2004-01-22,-2.0619
2004-01-23,1.9737
2004-01-26,1.6774
2004-01-27,-0.1269
2004-01-28,-3.0496
2004-01-29,-4.325
2004-01-30,0.6849
2004-02-02,0.0
2004-02-03,4.7619
2004-02-04,-1.9481000000000002
2004-02-05,-4.5033
2004-02-06,6.2413
2004-02-09,4.047
2004-02-10,0.1255
2004-02-11,-3.0075
2004-02-12,1.5504
2004-02-13,1.145
2004-02-17,1.2579
2004-02-18,-2.323
2004-02-19,-2.7089
2004-02-20,2.6144
2004-02-23,-2.4204
2004-02-24,3.0026
2004-02-25,1.2674
2004-02-26,-1.0013
2004-02-27,1.2642
2004-03-01,-0.1248
2004-03-02,-5.75
2004-03-03,3.5808999999999997
2004-03-04,1.7926
2004-03-05,0.6289
2004-03-08,-0.875
2004-03-09,-3.3922
2004-03-10,-1.8405
2004-03-11,-3.0585
2004-03-12,3.7037
2004-03-15,-0.9259
2004-03-16,-4.0053
2004-03-17,0.9736
2004-03-18,0.2755
2004-03-19,0.9615
2004-03-22,-0.1361
2004-03-23,0.545
2004-03-24,-6.6396
2004-03-25,2.3222
2004-03-26,2.2695
2004-03-29,1.8031000000000001
2004-03-30,4.0872
2004-03-31,-0.4319
2004-04-01,3.063
2004-04-02,0.1276
2004-04-05,0.3822
2004-04-06,-1.9036
2004-04-07,-1.1643
2004-04-08,2.356
2004-04-12,0.8951
2004-04-13,-2.4081
2004-04-14,4.5455
2004-04-15,0.4969
2004-04-16,0.4944
2004-04-19,-6.7651
2004-04-20,2.2427
2004-04-21,0.0
2004-04-22,0.6452
2004-04-23,1.4102999999999999
2004-04-26,-1.0114
2004-04-27,-2.2989
2004-04-28,-4.7059
2004-04-29,6.31
2004-04-30,-2.5806
2004-05-03,7.6821
2004-05-04,-2.952
2004-05-05,0.7605
2004-05-06,-1.1320999999999999
2004-05-07,-5.4707
2004-05-10,0.9421
2004-05-11,1.0667
2004-05-12,-3.5620000000000003
2004-05-13,2.4624
2004-05-14,2.1362
2004-05-17,1.5686
2004-05-18,-0.2574
2004-05-19,-1.0323
2004-05-20,1.3038
2004-05-21,2.3166
2004-05-24,-1.8868
2004-05-25,-1.2821
2004-05-26,-1.9481000000000002
2004-05-27,4.106
2004-05-28,-0.2545
2004-06-01,8.0357
2004-06-02,-1.0626
2004-06-03,10.1432
2004-06-04,3.792
2004-06-07,-6.0543
2004-06-08,6.0
2004-06-09,-5.6604
