ticker,PLT US Equity
2000-05-22,-1.4533
2000-05-23,1.6854
2000-05-24,0.0345
2000-05-25,-1.8295
2000-05-26,-7.8059
2000-05-30,3.9664
2000-05-31,0.2201
2000-06-01,3.5139
2000-06-02,3.3239
2000-06-05,1.7112
2000-06-06,-3.3647
2000-06-07,-0.766
2000-06-08,0.9123
2000-06-09,-1.5299
2000-06-12,-5.3672
2000-06-13,3.209
2000-06-14,2.4584
2000-06-15,-0.3529
2000-06-16,1.6997
2000-06-19,0.2089
2000-06-20,1.8763
2000-06-21,0.6821
2000-06-22,5.4201
2000-06-23,-0.8355
2000-06-26,-0.6481
2000-06-27,2.6093
2000-06-28,9.8538
2000-06-29,-1.5046
2000-06-30,8.5928
2000-07-03,1.6096
2000-07-05,-4.4728
2000-07-06,1.0033
2000-07-07,9.3819
2000-07-10,3.4309
2000-07-11,-2.9268
2000-07-12,0.3015
2000-07-13,6.5631
2000-07-14,-0.4231
2000-07-17,-0.1889
2000-07-18,-4.1627
2000-07-19,11.3524
2000-07-20,4.1667
2000-07-21,-4.5106
2000-07-24,-1.2478
2000-07-25,2.3466
2000-07-26,-0.0882
2000-07-27,0.5737
2000-07-28,-3.993
2000-07-31,0.9141
2000-08-01,-3.8043
2000-08-02,1.6949
2000-08-03,-2.5926
2000-08-04,9.5532
2000-08-07,1.3449
2000-08-08,-1.1985999999999999
2000-08-09,-2.9029
2000-08-10,3.8822
2000-08-11,-0.9021
2000-08-14,14.6944
2000-08-15,-7.483
2000-08-16,3.0637
2000-08-17,4.2806
2000-08-18,-0.3421
2000-08-21,-2.746
2000-08-22,-0.3529
2000-08-23,-1.2987
2000-08-24,0.0
2000-08-25,-1.4354
2000-08-28,-0.9709
2000-08-29,0.1225
2000-08-30,-1.5912
2000-08-31,-0.6219
2000-09-01,6.8836
2000-09-05,1.9906000000000001
2000-09-06,-2.8703
2000-09-07,3.5461
2000-09-08,-2.0548
2000-09-11,-0.4662
2000-09-12,-7.26
2000-09-13,-0.7576
2000-09-14,-12.4682
2000-09-15,-9.8837
2000-09-18,5.8065
2000-09-19,2.1341
2000-09-20,6.4179
2000-09-21,-10.2384
2000-09-22,4.6875
2000-09-25,3.5821
2000-09-26,-4.4669
2000-09-27,-3.4691
2000-09-28,1.5625
2000-09-29,-6.4615
2000-10-02,5.2632
2000-10-03,-5.7813
2000-10-04,10.4478
2000-10-05,-7.5075
2000-10-06,-0.6494
2000-10-09,1.9607999999999999
2000-10-10,-4.4872
2000-10-11,-0.6711
2000-10-12,-0.8446
2000-10-13,10.7325
2000-10-16,0.4615
2000-10-17,-6.4319
2000-10-18,0.3273
2000-10-19,17.292
2000-10-20,-0.5563
2000-10-23,5.5944
2000-10-24,-1.5894
2000-10-25,-5.249
2000-10-26,2.1307
2000-10-27,-0.8345
2000-10-30,-3.7868
2000-10-31,6.414
2000-11-01,-0.9589
2000-11-02,1.6598000000000002
2000-11-03,-1.7687
2000-11-06,-2.6316
2000-11-07,-3.4139
2000-11-08,-3.0928
2000-11-09,-1.0638
2000-11-10,-5.9908
2000-11-13,0.4902
2000-11-14,4.7154
2000-11-15,8.229800000000001
2000-11-16,-9.0387
2000-11-17,3.6278
2000-11-20,-5.0228
2000-11-21,2.7244
2000-11-22,-4.6802
2000-11-24,5.5646
2000-11-27,-0.7752
2000-11-28,-5.0
2000-11-29,0.0
2000-11-30,2.9605
2000-12-01,1.4377
2000-12-04,-0.7874
2000-12-05,16.1905
2000-12-06,0.0
2000-12-07,-3.8251
2000-12-08,6.5341000000000005
2000-12-11,6.1333
2000-12-12,-1.8843999999999999
2000-12-13,-3.201
2000-12-14,2.2487
2000-12-15,-4.0103
2000-12-18,0.1348
2000-12-19,-1.7497
2000-12-20,-3.8356
2000-12-21,1.567
2000-12-22,4.2076
2000-12-26,-0.6729
2000-12-27,5.5556
2000-12-28,1.9255
2000-12-29,-5.2897
2001-01-02,-9.4415
2001-01-03,20.2643
2001-01-04,-3.5409
2001-01-05,-12.1519
2001-01-08,4.8991
2001-01-09,1.2363
2001-01-10,0.8141
2001-01-11,3.3647
2001-01-12,3.6458
2001-01-16,-4.397
2001-01-17,9.9869
2001-01-18,3.7037
2001-01-19,-3.1106
2001-01-22,-3.0916
2001-01-23,3.9264
2001-01-24,1.1806
2001-01-25,-5.0175
2001-01-26,-0.9828
2001-01-29,-0.3871
2001-01-30,5.4205
2001-01-31,3.0246
2001-02-01,-1.8532
2001-02-02,-2.2808
2001-02-05,-5.6629000000000005
2001-02-06,0.4867
2001-02-07,-4.3592
2001-02-08,-1.3927
2001-02-09,-4.7935
2001-02-12,-1.3486
2001-02-13,-31.6473
2001-02-14,0.8333
2001-02-15,7.6033
2001-02-16,-7.8648
2001-02-20,-9.4698
2001-02-21,-1.2155
2001-02-22,-1.2677
2001-02-23,-1.8505
2001-02-26,4.6556
2001-02-27,-2.1691
2001-02-28,-0.6013
2001-03-01,-3.1002
2001-03-02,1.3266
2001-03-05,-1.8483
2001-03-06,-0.7454
2001-03-07,3.7549
2001-03-08,-4.4571
2001-03-09,-1.236
2001-03-12,-4.9657
2001-03-13,1.7417
2001-03-14,-1.9207
2001-03-15,-0.894
2001-03-16,-5.4983
2001-03-19,4.5455
2001-03-20,-26.2174
2001-03-21,0.6482
2001-03-22,1.2881
2001-03-23,2.0809
2001-03-26,1.5855000000000001
2001-03-27,2.7871
2001-03-28,-6.8872
2001-03-29,-0.1747
2001-03-30,3.6756
2001-04-02,-3.7704
2001-04-03,-1.7544
2001-04-04,-0.4762
2001-04-05,12.0813
2001-04-06,-4.7492
2001-04-09,0.8403
2001-04-10,7.4444
2001-04-11,1.6029
2001-04-12,2.0356
2001-04-16,0.2494
2001-04-17,-3.4826
2001-04-18,5.7216000000000005
2001-04-19,5.802
2001-04-20,-2.6267
2001-04-23,-5.0639
2001-04-24,-2.0937
2001-04-25,1.7821
2001-04-26,-3.7519
2001-04-27,4.21
2001-04-30,-2.4439
2001-05-01,4.0389
2001-05-02,5.6511
2001-05-03,0.2326
2001-05-04,5.5684000000000005
2001-05-07,-0.967
2001-05-08,-2.1305
2001-05-09,0.4989
2001-05-10,-0.5415
2001-05-11,-2.0417
2001-05-14,-1.0653
2001-05-15,1.8258
2001-05-16,2.069
2001-05-17,1.3063
2001-05-18,0.9337
2001-05-21,3.5242
2001-05-22,6.766
2001-05-23,-4.5835
2001-05-24,-1.4202
2001-05-25,-1.0169
2001-05-29,-5.3938
2001-05-30,-6.5158000000000005
2001-05-31,4.9371
2001-06-01,0.6458
2001-06-04,4.4913
2001-06-05,3.114
2001-06-06,1.2761
2001-06-07,-2.7719
2001-06-08,-4.5356
2001-06-11,-3.7557
2001-06-12,-0.7052
2001-06-13,-1.7519
2001-06-14,-1.6867
2001-06-15,-6.0784
2001-06-18,-4.2276
2001-06-19,-2.4523
2001-06-20,0.2235
2001-06-21,-1.6165
2001-06-22,-0.9065
2001-06-25,3.7736
2001-06-26,6.5565
2001-06-27,19.9586
2001-06-28,-6.8103
2001-06-29,7.0768
2001-07-02,-2.3758
2001-07-03,3.3628
2001-07-05,-2.1832
2001-07-06,-5.2079
2001-07-09,-0.7387
2001-07-10,-2.093
2001-07-11,-1.8527
2001-07-12,12.8267
2001-07-13,-1.5015
2001-07-16,-0.0436
2001-07-17,-0.8715
2001-07-18,-5.011
2001-07-19,2.2675
2001-07-20,0.6787
2001-07-23,-2.2472
2001-07-24,0.0
2001-07-25,-4.3218
2001-07-26,4.7573
2001-07-27,3.1193
2001-07-30,-3.2473
2001-07-31,-2.2989
2001-08-01,1.6
2001-08-02,2.4085
2001-08-03,2.3066
2001-08-06,-5.8355
2001-08-07,1.6432
2001-08-08,-4.8037
2001-08-09,-1.7467000000000001
2001-08-10,-1.2346
2001-08-13,4.05
2001-08-14,-1.5377
2001-08-15,-1.5617
2001-08-16,-0.942
2001-08-17,-2.9029
2001-08-20,3.0928
2001-08-21,-5.0
2001-08-22,5.2632
2001-08-23,-1.75
2001-08-24,6.9719999999999995
2001-08-27,-1.3796
2001-08-28,-4.4863
2001-08-29,-0.9596
2001-08-30,-0.357
2001-08-31,1.8424
2001-09-04,-2.2613
2001-09-05,-5.1414
2001-09-06,-2.8184
2001-09-07,0.3904
2001-09-10,-0.6111
2001-09-17,-2.4595000000000002
2001-09-18,1.7191999999999998
2001-09-19,0.2254
2001-09-20,-0.3935
2001-09-21,-7.167
2001-09-24,3.6474
2001-09-25,1.7595
2001-09-26,-1.9597
2001-09-27,-0.7643
2001-09-28,1.0071
2001-10-01,-4.3988
2001-10-02,1.8405
2001-10-03,1.506
2001-10-04,4.451
2001-10-05,-1.1364
2001-10-08,1.3218
2001-10-09,0.5105
2001-10-10,6.3205
2001-10-11,4.2994
2001-10-12,0.2545
2001-10-15,-2.0305
2001-10-16,5.285
2001-10-17,13.2382
2001-10-18,-3.9548
2001-10-19,1.7195
2001-10-22,2.847
2001-10-23,-3.5035
2001-10-24,-0.3138
2001-10-25,2.518
2001-10-26,3.9474
2001-10-29,-7.3418
2001-10-30,-5.3279
2001-10-31,-0.0481
2001-11-01,2.743
2001-11-02,3.0913
2001-11-05,2.4534000000000002
2001-11-06,0.6652
2001-11-07,0.5727
2001-11-08,0.7446
2001-11-09,0.0
2001-11-12,0.4348
2001-11-13,8.7879
2001-11-14,3.0243
2001-11-15,0.4249
2001-11-16,-1.8077
2001-11-19,1.6451
2001-11-20,-2.0424
2001-11-21,-2.439
2001-11-23,1.8952
2001-11-26,2.2556
2001-11-27,-2.5542
2001-11-28,-0.6751
2001-11-29,0.5598
2001-11-30,-2.8231
2001-12-03,-1.3912
2001-12-04,0.4149
2001-12-05,7.1488
2001-12-06,0.27
2001-12-07,-1.9615
2001-12-10,-2.7069
2001-12-11,1.4516
2001-12-12,1.7090999999999998
2001-12-13,-7.5811
2001-12-14,1.4799
2001-12-17,2.625
2001-12-18,0.4466
2001-12-19,-2.3848
2001-12-20,0.207
2001-12-21,1.2810000000000001
2001-12-24,3.5496
2001-12-26,0.5122
2001-12-27,1.1368
2001-12-28,0.9302
2001-12-31,-1.5361
2002-01-02,-0.546
2002-01-03,0.9412
2002-01-04,4.0404
2002-01-07,-1.9043999999999999
2002-01-08,0.6852
2002-01-09,3.4026
2002-01-10,-2.3766
2002-01-11,0.3371
2002-01-14,0.1866
2002-01-15,0.6706
2002-01-16,-17.8386
2002-01-17,0.5405
2002-01-18,-0.1792
2002-01-22,-1.2118
2002-01-23,2.4534000000000002
2002-01-24,1.7738
2002-01-25,0.4357
2002-01-28,2.8632999999999997
2002-01-29,-4.6815999999999995
2002-01-30,1.8584
2002-01-31,-1.2163
2002-02-01,-1.5391
2002-02-04,-3.5284
2002-02-05,-2.9167
2002-02-06,-0.6676
2002-02-07,-4.0807
2002-02-08,-4.1542
2002-02-11,6.7363
2002-02-12,-3.3757
2002-02-13,1.7215
2002-02-14,-2.6879
2002-02-15,-0.7673
2002-02-19,-2.0103
2002-02-20,3.4193
2002-02-21,-2.8484
2002-02-22,3.3508
2002-02-25,2.3303
2002-02-26,2.0297
2002-02-27,-1.9893
2002-02-28,-0.9901
2002-03-01,1.95
2002-03-04,5.4929
2002-03-05,-0.2789
2002-03-06,2.1445
2002-03-07,-0.6846
2002-03-08,-0.1838
2002-03-11,-0.0921
2002-03-12,-4.1475
2002-03-13,0.4808
2002-03-14,-1.4354
2002-03-15,0.7767
2002-03-18,0.9152
2002-03-19,-0.2387
2002-03-20,0.4785
2002-03-21,1.4285999999999999
2002-03-22,-0.8451
2002-03-25,-5.7765
2002-03-26,3.3166
2002-03-27,0.7296
2002-03-28,1.014
2002-04-01,0.6214
2002-04-02,-1.9952
2002-04-03,-1.2603
2002-04-04,-0.0491
2002-04-05,-1.2770000000000001
2002-04-08,2.3383
2002-04-09,-2.6738
2002-04-10,2.8472
2002-04-11,-4.0797
2002-04-12,2.7848
2002-04-15,2.1675
2002-04-16,5.5931
2002-04-17,-0.0457
2002-04-18,-3.0608
2002-04-19,-0.8011
2002-04-22,-5.6532
2002-04-23,0.7553
2002-04-24,6.5466999999999995
2002-04-25,1.0788
2002-04-26,-4.1763
2002-04-29,0.4358
2002-04-30,1.5429
2002-05-01,1.8519
2002-05-02,0.979
2002-05-03,-1.0619
2002-05-06,-4.433
2002-05-07,-1.3672
2002-05-08,4.703
2002-05-09,-0.7092
2002-05-10,-2.9524
2002-05-13,3.2875
2002-05-14,6.7933
2002-05-15,2.4911
2002-05-16,1.1285
2002-05-17,1.4592
2002-05-20,-2.242
2002-05-21,0.1731
2002-05-22,0.216
2002-05-23,0.431
2002-05-24,-0.4292
2002-05-28,-0.1724
2002-05-29,-0.7772
2002-05-30,-0.1305
2002-05-31,-1.22
2002-06-03,-2.6908
2002-06-04,-1.7679
2002-06-05,0.2307
2002-06-06,-2.9466
2002-06-07,2.1822
2002-06-10,0.2786
2002-06-11,-5.3241
2002-06-12,2.5427999999999997
2002-06-13,-3.195
2002-06-14,-2.266
2002-06-17,0.9577
2002-06-18,0.8987
2002-06-19,1.7318
2002-06-20,-4.8638
2002-06-21,-7.6176
2002-06-24,-1.6049
2002-06-25,-1.2936
2002-06-26,0.8547
2002-06-27,2.0339
2002-06-28,5.2602
2002-07-01,-7.7854
2002-07-02,-3.0804
2002-07-03,-6.1212
2002-07-05,9.2163
2002-07-08,-5.8553
2002-07-09,0.3049
2002-07-10,-0.9119
2002-07-11,0.184
2002-07-12,-0.1837
2002-07-15,1.227
2002-07-16,0.0
2002-07-17,14.6667
2002-07-18,-0.2643
2002-07-19,-0.371
2002-07-22,-2.9255
2002-07-23,-4.5479
2002-07-24,2.1814
2002-07-25,-3.4831
2002-07-26,0.0
2002-07-29,4.1909
2002-07-30,4.4134
2002-07-31,-1.8727
2002-08-01,-2.5082
2002-08-02,-0.3915
2002-08-05,-3.1443
2002-08-06,6.3768
2002-08-07,2.3433
2002-08-08,-2.3962
2002-08-09,2.5095
2002-08-12,-3.5125
2002-08-13,-3.2543
2002-08-14,8.4949
2002-08-15,-0.6831
2002-08-16,3.7037
2002-08-19,2.602
2002-08-20,-3.083
2002-08-21,4.3612
2002-08-22,-0.9833
2002-08-23,-4.0218
2002-08-26,2.6384
2002-08-27,-1.8649
2002-08-28,-3.2357
2002-08-29,3.4501
2002-08-30,-5.7978
2002-09-03,-1.9607999999999999
2002-09-04,3.0556
2002-09-05,-0.2695
2002-09-06,5.1350999999999996
2002-09-09,0.3085
2002-09-10,-1.4864
2002-09-11,-1.6649
2002-09-12,-0.7937
2002-09-13,-0.5333
2002-09-16,-1.6086
2002-09-17,-2.4523
2002-09-18,-1.1173
2002-09-19,-3.1638
2002-09-20,2.6254
2002-09-23,-3.8658
2002-09-24,-0.9462
2002-09-25,2.3881
2002-09-26,2.7405
2002-09-27,-3.5187
2002-09-30,-4.1176
2002-10-01,3.681
2002-10-02,-2.3669000000000002
2002-10-03,1.5152
2002-10-04,-5.194
2002-10-07,-5.8564
2002-10-08,5.8863
2002-10-09,-0.3159
2002-10-10,0.6971
2002-10-11,8.8735
2002-10-14,0.7514
2002-10-15,3.2702
2002-10-16,-25.7778
2002-10-17,7.6347000000000005
2002-10-18,-2.6426
2002-10-21,-0.9286
2002-10-22,0.9373
2002-10-23,-1.0714
2002-10-24,1.083
2002-10-25,2.2857
2002-10-28,3.352
2002-10-29,-2.7027
2002-10-30,6.25
2002-10-31,-2.0915
2002-11-01,0.2003
2002-11-04,8.1279
2002-11-05,-2.0333
2002-11-06,2.2013
2002-11-07,-2.0308
2002-11-08,1.0678
2002-11-11,-4.537
2002-11-12,1.6276000000000002
2002-11-13,3.4593
2002-11-14,5.3251
2002-11-15,0.823
2002-11-18,-0.8163
2002-11-19,-1.5873
2002-11-20,3.8829000000000002
2002-11-21,3.9678
2002-11-22,-2.1018
2002-11-25,1.6383999999999999
2002-11-26,-4.3357
2002-11-27,8.3672
2002-11-29,-3.6997
2002-12-02,4.9555
2002-12-03,-2.9708
2002-12-04,-3.6085000000000003
2002-12-05,-2.1554
2002-12-06,1.5072
2002-12-09,-5.4826
2002-12-10,1.3293
2002-12-11,0.0
2002-12-12,-1.133
2002-12-13,-3.5585
2002-12-16,0.5629
2002-12-17,-1.4303
2002-12-18,-2.0189
2002-12-19,-2.0605
2002-12-20,1.5779
2002-12-23,4.8544
2002-12-24,-2.4691
2002-12-26,0.5696
2002-12-27,-0.944
2002-12-30,-1.7789000000000001
2002-12-31,-2.1345
2003-01-02,7.733
2003-01-03,-2.454
2003-01-06,2.5157
2003-01-07,-1.8405
2003-01-08,-2.125
2003-01-09,-4.5338
2003-01-10,1.6722000000000001
2003-01-13,-0.3289
2003-01-14,1.8481999999999998
2003-01-15,4.4718
2003-01-16,-1.9231
2003-01-17,-3.4788
2003-01-21,-2.1625
2003-01-22,-0.7368
2003-01-23,0.4723
2003-01-24,-1.679
2003-01-27,-3.6202
2003-01-28,4.1814
2003-01-29,0.3401
2003-01-30,-5.4237
2003-01-31,2.0072
2003-02-03,-1.3352
2003-02-04,-2.6353
2003-02-05,-2.6334999999999997
2003-02-06,-1.0518
2003-02-07,-1.7464
2003-02-10,0.3091
2003-02-11,1.3096999999999999
2003-02-12,-1.2167
2003-02-13,-1.4627
2003-02-14,-0.1563
2003-02-18,4.8513
2003-02-19,-3.3582
2003-02-20,5.0193
2003-02-21,2.2059
2003-02-24,-2.1583
2003-02-25,1.7647
2003-02-26,1.0838
2003-02-27,1.8585
2003-02-28,1.1228
2003-03-03,-1.5960999999999999
2003-03-04,0.141
2003-03-05,-1.338
2003-03-06,-1.3562
2003-03-07,0.9407
2003-03-10,-5.8065
2003-03-11,1.1416
2003-03-12,0.0752
2003-03-13,5.6391
2003-03-14,-0.8541
2003-03-17,1.5793
2003-03-18,2.1201
2003-03-19,1.3841
2003-03-20,0.9556
2003-03-21,1.0142
2003-03-24,-2.2758
2003-03-25,0.137
2003-03-26,-1.1628
2003-03-27,4.2215
2003-03-28,0.332
2003-03-31,-3.3091
2003-04-01,1.5743
2003-04-02,4.2453
2003-04-03,-0.4525
2003-04-04,-1.2987
2003-04-07,1.8420999999999998
2003-04-08,-2.0026
2003-04-09,-0.791
2003-04-10,2.0598
2003-04-11,-2.2135
2003-04-14,1.1984
2003-04-15,1.25
2003-04-16,0.065
2003-04-17,1.5584
2003-04-21,0.6394
2003-04-22,2.6684
2003-04-23,5.198
2003-04-24,4.1176
2003-04-25,-1.4689
2003-04-28,3.211
2003-04-29,1.9444
2003-04-30,0.8174
2003-05-01,0.5405
2003-05-02,1.8817
2003-05-05,0.2111
2003-05-06,-0.4739
2003-05-07,-1.6931
2003-05-08,-0.3229
2003-05-09,0.7019
2003-05-12,-0.3753
2003-05-13,0.3767
2003-05-14,-0.1609
2003-05-15,1.7186
2003-05-16,-1.5312000000000001
2003-05-19,-1.8767
2003-05-20,3.9344
2003-05-21,1.4721
2003-05-22,-0.5181
2003-05-23,-0.5208
2003-05-27,2.7749
2003-05-28,2.3943
2003-05-29,2.1891
2003-05-30,4.8199
2003-06-02,-1.5327
2003-06-03,-0.7547
2003-06-04,1.2357
2003-06-05,-0.0939
2003-06-06,-2.7725999999999997
2003-06-09,-1.45
2003-06-10,2.6974
2003-06-11,0.9074
2003-06-12,1.7984
2003-06-13,-0.5114
2003-06-16,0.8879
2003-06-17,2.8254
2003-06-18,0.4505
2003-06-19,-1.5695000000000001
2003-06-20,0.4556
2003-06-23,-0.907
2003-06-24,-1.4645000000000001
2003-06-25,1.5792000000000002
2003-06-26,0.9602
2003-06-27,0.1359
2003-06-30,-1.99
2003-07-01,3.138
2003-07-02,0.5817
2003-07-03,-2.4466
2003-07-07,4.6512
2003-07-08,-1.1329
2003-07-09,-0.1322
2003-07-10,-0.8826
2003-07-11,-0.6233
2003-07-14,2.6882
2003-07-15,-0.9599
2003-07-16,6.2115
2003-07-17,-1.9494
2003-07-18,4.2301
2003-07-21,-2.4351
2003-07-22,0.7903
2003-07-23,-1.1143
2003-07-24,-0.6678
2003-07-25,2.437
2003-07-28,2.6250999999999998
2003-07-29,-3.4772
2003-07-30,-2.3602
2003-07-31,2.799
2003-08-01,-2.599
2003-08-04,-0.0424
2003-08-05,-1.822
2003-08-06,-0.0863
2003-08-07,-0.6048
2003-08-08,0.565
2003-08-11,-0.1296
2003-08-12,0.8222
2003-08-13,0.0
2003-08-14,1.073
2003-08-15,0.8068
2003-08-18,3.7489
2003-08-19,2.4767
2003-08-20,0.0
2003-08-21,1.4263
2003-08-22,-1.875
2003-08-25,-2.4682
2003-08-26,0.449
2003-08-27,1.0971
2003-08-28,-0.2412
2003-08-29,1.8131
2003-09-02,3.4428
2003-09-03,2.9074
2003-09-04,0.3346
2003-09-05,-0.5187
2003-09-08,1.3780000000000001
2003-09-09,-1.3226
2003-09-10,-2.8667
2003-09-11,1.1499
2003-09-12,-0.9473
2003-09-15,-1.3772
2003-09-16,2.6377
2003-09-17,-1.3228
2003-09-18,0.766
2003-09-19,0.076
2003-09-22,-1.861
2003-09-23,0.3096
2003-09-24,-2.0062
2003-09-25,-3.189
2003-09-26,-3.0907
2003-09-29,2.9375
2003-09-30,-2.6906
2003-10-01,2.4298
2003-10-02,-0.5726
2003-10-03,2.9206
2003-10-06,0.1599
2003-10-07,1.3966
2003-10-08,-1.1413
2003-10-09,0.5573
2003-10-10,1.1481
2003-10-13,2.2309
2003-10-14,0.1149
2003-10-15,1.8356
2003-10-16,3.6425
2003-10-17,-2.6087
2003-10-20,2.1949
2003-10-21,0.2548
2003-10-22,-1.5614
2003-10-23,0.0369
2003-10-24,-1.2168
2003-10-27,0.1493
2003-10-28,2.3481
2003-10-29,1.2746
2003-10-30,0.0
2003-10-31,0.0
2003-11-03,2.8767
2003-11-04,0.5243
2003-11-05,0.5216
2003-11-06,1.0031
2003-11-07,0.3425
2003-11-10,-0.273
2003-11-11,-0.4107
2003-11-12,1.7869000000000002
2003-11-13,1.1816
2003-11-14,-0.8342
2003-11-17,-1.5478
2003-11-18,-3.5885
2003-11-19,2.4105
2003-11-20,-0.4154
2003-11-21,-1.0428
2003-11-24,1.7562
2003-11-25,2.1401
2003-11-26,2.6698
2003-11-28,0.8558
2003-12-01,0.4569
2003-12-02,-0.8772
2003-12-03,-0.5244
2003-12-04,1.9769
2003-12-05,-1.6155
2003-12-08,-0.0328
2003-12-09,-2.1025
2003-12-10,-2.7180999999999997
2003-12-11,5.5536
2003-12-12,-0.7516
2003-12-15,-1.2183
2003-12-16,-2.5667
2003-12-17,0.0342
2003-12-18,4.3092
2003-12-19,-0.918
2003-12-22,1.3898
2003-12-23,2.6436
2003-12-24,-0.5405
2003-12-26,0.1598
2003-12-29,4.5643
2003-12-30,0.58
2003-12-31,-0.9105
2004-01-02,0.9188
2004-01-05,0.7587
2004-01-06,-0.0301
2004-01-07,-0.2712
2004-01-08,0.6949
2004-01-09,1.0501
2004-01-12,4.4536999999999995
2004-01-13,0.0284
2004-01-14,15.799900000000001
2004-01-15,4.4908
2004-01-16,-2.419
2004-01-20,-3.5138
2004-01-21,2.22
2004-01-22,-0.3172
2004-01-23,-0.3672
2004-01-26,1.6216
2004-01-27,-0.677
2004-01-28,-2.4099
2004-01-29,-1.0227
2004-01-30,0.9325
2004-02-02,0.6242
2004-02-03,4.2432
2004-02-04,-2.9755000000000003
2004-02-05,1.3494
2004-02-06,2.0818
2004-02-09,-0.664
2004-02-10,1.9575
2004-02-11,1.5687
2004-02-12,-1.752
2004-02-13,0.0939
2004-02-17,1.5939999999999999
2004-02-18,-0.7153
2004-02-19,-1.5803
2004-02-20,-2.7155
2004-02-23,-7.0388
2004-02-24,2.0366
2004-02-25,1.2793999999999999
2004-02-26,0.3032
2004-02-27,0.5542
2004-03-01,2.2295
2004-03-02,-2.0583
2004-03-03,0.1501
2004-03-04,0.2498
2004-03-05,-1.3456000000000001
2004-03-08,-3.0311
2004-03-09,-5.3139
2004-03-10,-2.6685
2004-03-11,-3.8157
2004-03-12,3.8789
2004-03-15,-3.4229
2004-03-16,0.9959
2004-03-17,1.6531
2004-03-18,-0.9986
2004-03-19,-0.8646
2004-03-22,-3.4884
2004-03-23,1.2651
2004-03-24,0.0892
2004-03-25,4.2496
2004-03-26,1.1973
2004-03-29,1.9155
2004-03-30,0.4975
2004-03-31,0.6876
2004-04-01,1.7482
2004-04-02,-0.1074
2004-04-05,1.8275000000000001
2004-04-06,-1.9266
2004-04-07,-0.3498
2004-04-08,0.135
2004-04-12,0.1079
2004-04-13,-5.1185
2004-04-14,-0.795
2004-04-15,-2.5758
2004-04-16,-0.2938
2004-04-19,1.0312
2004-04-20,-3.1788
2004-04-21,3.5843
2004-04-22,0.8723
2004-04-23,-0.4036
2004-04-26,-0.1737
2004-04-27,-4.4651
2004-04-28,19.393
2004-04-29,-3.4062
2004-04-30,-0.1316
2004-05-03,0.3426
2004-05-04,2.5473
2004-05-05,-1.5365
2004-05-06,0.13
2004-05-07,-0.3896
2004-05-10,-2.8683
2004-05-11,3.2215
2004-05-12,-0.052
2004-05-13,0.0781
2004-05-14,-1.4561
2004-05-17,-2.0317
2004-05-18,0.9157
2004-05-19,0.7473
2004-05-20,0.5563
2004-05-21,1.0537
2004-05-24,0.365
2004-05-25,2.7273
2004-05-26,0.0
