ticker,HONE US Equity
2016-11-21,0.2133
2016-11-22,1.0112
2016-11-23,1.0011
2016-11-25,2.3474
2016-11-28,-1.3761
2016-11-29,-0.5168
2016-11-30,-2.3377
2016-12-01,-0.266
2016-12-02,-0.8
2016-12-05,1.129
2016-12-06,2.5518
2016-12-07,-1.7107
2016-12-08,3.9557
2016-12-09,0.8118
2016-12-12,-2.466
2016-12-13,-0.1548
2016-12-14,-1.3437000000000001
2016-12-15,1.7287
2016-12-16,-0.3605
2016-12-19,1.292
2016-12-20,1.6837
2016-12-21,-0.5018
2016-12-22,0.6556
2016-12-23,0.4509
2016-12-27,0.1995
2016-12-28,-0.448
2016-12-29,-0.5
2016-12-30,-2.8141
2017-01-03,1.2927
2017-01-04,-0.9699
2017-01-05,-2.7835
2017-01-06,2.1209
2017-01-09,-1.7652999999999999
2017-01-10,1.4799
2017-01-11,0.5208
2017-01-12,-0.2073
2017-01-13,0.8827
2017-01-17,-1.4925
2017-01-18,0.627
2017-01-19,-1.1423
2017-01-20,0.6828
2017-01-23,-0.5738
2017-01-24,1.2591999999999999
2017-01-25,2.5389
2017-01-26,-0.9601
2017-01-27,-1.9388
2017-01-30,-4.4745
2017-01-31,1.4161000000000001
2017-02-01,-0.5908
2017-02-02,-0.1621
2017-02-03,1.3528
2017-02-06,-1.9754
2017-02-07,1.8519
2017-02-08,0.6952
2017-02-09,1.8056
2017-02-10,0.6781
2017-02-13,0.3627
2017-02-14,-0.7228
2017-02-15,0.26
2017-02-16,2.0747
2017-02-17,-0.5589
2017-02-21,1.1753
2017-02-22,-0.101
2017-02-23,0.1011
2017-02-24,-0.0505
2017-02-27,0.9096
2017-02-28,-1.1517
2017-03-01,1.1145
2017-03-02,-2.4048
2017-03-03,-0.7187
2017-03-06,-0.6205
2017-03-07,-1.2487
2017-03-08,-0.7376
2017-03-09,-0.1062
2017-03-10,-1.169
2017-03-13,0.914
2017-03-14,-0.6926
2017-03-15,-0.5365
2017-03-16,0.9709
2017-03-17,2.4573
2017-03-20,-0.7299
2017-03-21,-4.1492
2017-03-22,-0.1644
2017-03-23,1.6465
2017-03-24,-0.378
2017-03-27,0.4878
2017-03-28,0.2157
2017-03-29,-0.6997
2017-03-30,2.8726000000000003
2017-03-31,0.0527
2017-04-03,-0.5266
2017-04-04,0.5294
2017-04-05,-2.3697
2017-04-06,0.2697
2017-04-07,0.2152
2017-04-10,-0.0537
2017-04-11,3.0075
2017-04-12,-1.3034
2017-04-13,-0.7396
2017-04-17,3.7254
2017-04-18,-0.667
2017-04-19,0.1033
2017-04-20,1.1868
2017-04-21,1.8357999999999999
2017-04-24,0.1002
2017-04-25,2.2511
2017-04-26,3.816
2017-04-27,-1.1781
2017-04-28,-0.7153
2017-05-01,0.048
2017-05-02,-0.6241
2017-05-03,1.401
2017-05-04,0.6193
2017-05-05,0.2841
2017-05-08,-0.2833
2017-05-09,-0.9943
2017-05-10,-0.1435
2017-05-11,-0.6226
2017-05-12,-1.5904
2017-05-15,0.7835
2017-05-16,1.1662
2017-05-17,-3.0259
2017-05-18,-0.3962
2017-05-19,-0.8454
2017-05-22,-0.0502
2017-05-23,2.2579000000000002
2017-05-24,-2.159
2017-05-25,0.2508
2017-05-26,0.6503
2017-05-30,-4.0755
2017-05-31,1.658
2017-06-01,2.5484
2017-06-02,2.5348
2017-06-05,-3.2477
2017-06-06,0.9018
2017-06-07,-0.7448
2017-06-08,6.053
2017-06-09,4.0094
2017-06-12,-5.3061
2017-06-13,-4.5019
2017-06-14,0.0502
2017-06-15,-0.1504
2017-06-16,2.4598
2017-06-19,-1.4699
2017-06-20,-1.6907
2017-06-21,-0.1012
2017-06-22,-0.3038
2017-06-23,2.6409000000000002
2017-06-26,0.4948
2017-06-27,0.2954
2017-06-28,1.9637
2017-06-29,-0.8666
2017-06-30,-3.0597
2017-07-03,-0.1503
2017-07-05,0.3011
2017-07-06,-0.05
2017-07-07,0.1502
2017-07-10,-0.7496
2017-07-11,-0.6042
2017-07-12,0.8105
2017-07-13,-0.804
2017-07-14,-1.5198
2017-07-17,0.2058
2017-07-18,0.0513
2017-07-19,0.0513
2017-07-20,-0.6667
2017-07-21,0.2581
2017-07-24,0.0
2017-07-25,0.4119
2017-07-26,1.0769
2017-07-27,-1.3699
2017-07-28,0.5144
2017-07-31,-0.8188
2017-08-01,0.516
2017-08-02,-1.0267
2017-08-03,-0.7261
2017-08-04,0.2612
2017-08-07,-0.7817
2017-08-08,0.0
2017-08-09,-0.4202
2017-08-10,-2.3734
2017-08-11,-1.0265
2017-08-14,2.9476
2017-08-15,-2.5981
2017-08-16,-0.1089
2017-08-17,-2.2343
2017-08-18,0.0557
2017-08-21,-2.2284
2017-08-22,1.0256
2017-08-23,-1.0716
2017-08-24,0.4561
2017-08-25,-0.5108
2017-08-28,0.057
2017-08-29,-0.7982
2017-08-30,0.0
2017-08-31,-1.2069
2017-09-01,-0.9308
2017-09-05,-0.0587
2017-09-06,-1.2338
2017-09-07,-3.4503
2017-09-08,2.6494
2017-09-11,4.2017
2017-09-12,1.1521
2017-09-13,0.3417
2017-09-14,-0.0568
2017-09-15,1.6468
2017-09-18,1.3966
2017-09-19,-0.4408
2017-09-20,1.1068
2017-09-21,1.04
2017-09-22,0.0542
2017-09-25,-0.1083
2017-09-26,0.1626
2017-09-27,2.8139
2017-09-28,0.1579
2017-09-29,-1.1561
2017-10-02,1.8075
2017-10-03,1.671
2017-10-04,-0.1027
2017-10-05,0.3599
2017-10-06,-0.1537
2017-10-09,-0.2052
2017-10-10,0.874
2017-10-11,0.051
2017-10-12,-0.6623
2017-10-13,-0.6667
2017-10-16,0.2065
2017-10-17,-0.5667
2017-10-18,0.4145
2017-10-19,0.3096
2017-10-20,0.0
2017-10-23,-0.4115
2017-10-24,0.155
2017-10-25,0.0
2017-10-26,0.2579
2017-10-27,1.286
2017-10-30,-0.965
2017-10-31,0.0513
2017-11-01,0.3588
2017-11-02,2.0429
2017-11-03,-2.3023
2017-11-06,2.2029
2017-11-07,-3.8596
2017-11-08,-2.1376
2017-11-09,-1.8114
2017-11-10,-0.4341
2017-11-13,-0.545
2017-11-14,0.9315
2017-11-15,-0.1629
2017-11-16,1.6313
2017-11-17,0.428
2017-11-20,1.4917
2017-11-21,0.6299
2017-11-22,-1.1476
2017-11-24,-0.6332
2017-11-27,2.1774
2017-11-28,1.0915
2017-11-29,1.7481
2017-11-30,-2.0718
2017-12-01,-0.5676
2017-12-04,0.8822
2017-12-05,-0.3601
2017-12-06,0.1549
2017-12-07,0.5155
2017-12-08,-0.8718
2017-12-11,-0.0517
2017-12-12,0.6211
2017-12-13,0.5144
2017-12-14,-0.1024
2017-12-15,-0.0512
2017-12-18,0.8713
2017-12-19,-0.0508
2017-12-20,-0.2034
2017-12-21,0.2038
2017-12-22,-0.4575
2017-12-26,-0.5107
2017-12-27,-0.2053
2017-12-28,-0.4115
2017-12-29,-1.0331
2018-01-02,-0.7829
2018-01-03,-0.4208
2018-01-04,1.0565
2018-01-05,0.4705
2018-01-08,0.2081
2018-01-09,0.8827
2018-01-10,0.8235
2018-01-11,0.7657
2018-01-12,0.2026
2018-01-16,-1.0617
2018-01-17,0.0511
2018-01-18,-0.9193
2018-01-19,1.3918
2018-01-22,-0.5084
2018-01-23,0.2044
2018-01-24,-0.7649
2018-01-25,-0.1542
2018-01-26,-1.6469
2018-01-29,-2.1455
2018-01-30,-1.3904
2018-01-31,0.1085
2018-02-01,2.5460000000000003
2018-02-02,-0.3698
2018-02-05,-1.9088
2018-02-06,0.2703
2018-02-07,-0.9164
2018-02-08,-0.8161
2018-02-09,0.7131
2018-02-12,-0.5991
2018-02-13,0.0
2018-02-14,3.6712
2018-02-15,1.9556
2018-02-16,-0.4147
2018-02-20,0.1562
2018-02-21,-0.3638
2018-02-22,1.4085
2018-02-23,1.749
2018-02-26,0.0
2018-02-27,-0.3033
2018-02-28,-2.4341
2018-03-01,0.8836
2018-03-02,0.9274
2018-03-05,1.3783
2018-03-06,0.1511
2018-03-07,0.3519
2018-03-08,-1.8537
2018-03-09,2.0929
2018-03-12,-0.05
2018-03-13,-0.3002
2018-03-14,-0.4516
2018-03-15,-12.3992
2018-03-16,0.9781
2018-03-19,1.8803
2018-03-20,0.0559
2018-03-21,1.7887
2018-03-22,-2.0868
2018-03-23,-1.963
2018-03-26,2.6888
2018-03-27,-1.0585
2018-03-28,1.0698
2018-03-29,-1.6156000000000001
2018-04-02,0.5663
2018-04-03,-0.1126
2018-04-04,0.9019
2018-04-05,0.5028
2018-04-06,-1.1673
2018-04-09,-0.8999
2018-04-10,0.2838
2018-04-11,0.0
2018-04-12,0.8489
2018-04-13,-0.3367
2018-04-16,1.0135
2018-04-17,-0.7804
2018-04-18,-0.2809
2018-04-19,0.5634
2018-04-20,2.6330999999999998
2018-04-23,-2.2926
2018-04-24,-0.1676
2018-04-25,-0.7275
2018-04-26,0.0
2018-04-27,0.3382
2018-04-30,-1.1798
2018-05-01,0.5685
2018-05-02,0.1696
2018-05-03,-0.7336
2018-05-04,1.137
2018-05-07,0.4497
2018-05-08,0.1679
2018-05-09,0.2793
2018-05-10,1.7269999999999999
2018-05-11,-0.2191
2018-05-14,-2.0856
2018-05-15,0.6726
2018-05-16,1.0022
2018-05-17,1.1025
2018-05-18,-0.8179
2018-05-21,0.6597
2018-05-22,0.4369
2018-05-23,0.1631
2018-05-24,-0.4343
2018-05-25,0.4362
2018-05-29,-0.9772
2018-05-30,1.0965
2018-05-31,0.0542
2018-06-01,0.0
2018-06-04,0.7046
2018-06-05,1.0764
2018-06-06,0.639
2018-06-07,-0.9524
2018-06-08,0.2671
2018-06-11,-0.4262
2018-06-12,-1.1236
2018-06-13,0.8117
2018-06-14,-0.6978
2018-06-15,-0.7027
2018-06-18,0.4355
2018-06-19,2.2763999999999998
2018-06-20,1.0599
2018-06-21,0.9439
2018-06-22,-0.0519
2018-06-25,0.052
2018-06-26,-1.039
2018-06-27,-1.1549
2018-06-28,1.3808
2018-06-29,-0.7858
2018-07-02,0.0
2018-07-03,-0.3696
2018-07-05,0.106
2018-07-06,-0.3176
2018-07-09,1.2215
2018-07-10,0.8395
2018-07-11,-0.6243
2018-07-12,-0.8377
2018-07-13,-1.9007
2018-07-16,2.3143000000000002
2018-07-17,0.0526
2018-07-18,0.1052
2018-07-19,-1.1029
2018-07-20,0.8497
2018-07-23,0.0
2018-07-24,0.5266
2018-07-25,-0.6286
2018-07-26,-0.4744
2018-07-27,-0.6886
2018-07-30,-1.3867
2018-07-31,-0.7572
2018-08-01,-0.654
2018-08-02,0.1097
2018-08-03,-1.2055
2018-08-06,0.6101
2018-08-07,-0.6064
2018-08-08,0.7765
2018-08-09,0.8806
2018-08-10,0.9274
2018-08-13,0.5405
2018-08-14,1.1828
2018-08-15,0.0531
2018-08-16,1.6463
2018-08-17,-0.1567
2018-08-20,0.0523
2018-08-21,1.5167000000000002
2018-08-22,1.0819
2018-08-23,0.3568
2018-08-24,0.711
2018-08-27,-0.1513
2018-08-28,-0.404
2018-08-29,-1.3692
2018-08-30,0.0514
2018-08-31,1.2847
2018-09-04,0.6088
2018-09-05,-0.4034
2018-09-06,-0.4051
2018-09-07,-1.3218
2018-09-10,0.0
2018-09-11,0.7728
2018-09-12,0.1534
2018-09-13,-0.5105
2018-09-14,0.0
2018-09-17,-0.3079
2018-09-18,-0.3603
2018-09-19,1.0331
2018-09-20,0.2045
2018-09-21,0.9184
2018-09-24,-2.3761
2018-09-25,-0.6214
2018-09-26,-0.8338
2018-09-27,-0.1051
2018-09-28,0.5786
2018-10-01,-1.8828
2018-10-02,0.0
2018-10-03,1.8657
2018-10-04,-1.3082
2018-10-05,-0.3181
2018-10-08,1.4894
2018-10-09,-0.4193
2018-10-10,-1.2631999999999999
2018-10-11,-3.678
2018-10-12,0.0553
2018-10-15,1.7699
2018-10-16,0.8696
2018-10-17,0.4849
2018-10-18,-0.429
2018-10-19,-0.9155
2018-10-22,-1.3587
2018-10-23,0.551
2018-10-24,-4.0548
2018-10-25,4.2262
2018-10-26,-0.9863
2018-10-29,0.4981
2018-10-30,0.5507
2018-10-31,-0.3286
2018-11-01,0.0
2018-11-02,-0.7692
2018-11-05,-0.2769
2018-11-06,0.3331
2018-11-07,0.166
2018-11-08,0.2762
2018-11-09,-1.3223
2018-11-12,0.3908
2018-11-13,-0.1669
2018-11-14,-1.3928
2018-11-15,1.3559
2018-11-16,0.1672
2018-11-19,-0.7791
2018-11-20,-1.1217
2018-11-21,0.0567
2018-11-23,0.4535
2018-11-26,-0.9029
2018-11-27,-0.7973
2018-11-28,2.2388
2018-11-29,-0.8984
2018-11-30,0.4533
2018-12-03,0.564
2018-12-04,-5.7768
2018-12-06,0.6548
2018-12-07,-0.2365
2018-12-10,0.0
2018-12-11,-0.2964
2018-12-12,0.5945
2018-12-13,-2.305
2018-12-14,-1.8149
2018-12-17,-0.6778
2018-12-18,-0.6824
2018-12-19,-0.6246
2018-12-20,-0.6914
2018-12-21,-1.3924
2018-12-24,-3.0809
2018-12-26,3.9735
2018-12-27,-1.4013
2018-12-28,3.1008
2018-12-31,-0.4386
2019-01-02,1.1957
2019-01-03,-1.99
2019-01-04,3.2995
2019-01-07,-0.5528
2019-01-08,0.0618
2019-01-09,-1.2346
2019-01-10,-1.5
2019-01-11,0.5711
2019-01-14,-0.1262
2019-01-15,0.0
2019-01-16,0.7581
2019-01-17,0.1881
2019-01-18,0.3755
2019-01-22,-0.3741
2019-01-23,-0.1252
2019-01-24,-1.4411
2019-01-25,-3.0515
2019-01-28,-1.3115
2019-01-29,0.6645
2019-01-30,0.066
2019-01-31,0.1319
2019-02-01,0.0659
2019-02-04,0.4608
2019-02-05,0.1311
2019-02-06,-0.2618
2019-02-07,0.0656
2019-02-08,0.5246
2019-02-11,2.3483
2019-02-12,0.8923
2019-02-13,0.3159
2019-02-14,-1.6373
2019-02-15,1.9205999999999999
2019-02-19,1.3819
2019-02-20,0.7435
2019-02-21,-0.123
2019-02-22,-0.1847
2019-02-25,-1.1104
2019-02-26,-0.1871
2019-02-27,0.75
2019-02-28,0.062
2019-03-01,0.31
2019-03-04,0.4944
2019-03-05,-1.2915
2019-03-06,3.053
2019-03-07,1.1487
2019-03-08,-0.6575
2019-03-11,3.4898
2019-03-12,-0.2907
2019-03-13,0.5831
2019-03-14,0.2319
2019-03-15,-0.9254
2019-03-18,0.1751
2019-03-19,-1.1655
2019-03-20,-0.4717
2019-03-21,-0.8886
2019-03-22,-0.7173
2019-03-25,-0.3612
2019-03-26,2.1148
2019-03-27,0.4734
2019-03-28,1.1779
2019-03-29,0.1164
2019-04-01,0.6977
2019-04-02,-0.5196
2019-04-03,-0.1161
2019-04-04,0.2324
2019-04-05,-0.2319
2019-04-08,0.2324
2019-04-09,-0.3478
2019-04-10,0.7563
2019-04-11,0.2887
2019-04-12,1.0363
2019-04-15,0.1709
2019-04-16,1.4221
2019-04-17,1.29
2019-04-18,0.8859
2019-04-22,-0.8782
2019-04-23,2.7685
2019-04-24,0.6466
2019-04-25,0.3212
2019-04-26,-0.8004
2019-04-29,0.8069
2019-04-30,-0.1067
2019-05-01,-0.5342
2019-05-02,0.1074
2019-05-03,0.8047
2019-05-06,-0.1597
2019-05-07,-0.4797
2019-05-08,0.3749
2019-05-09,0.5336
2019-05-10,0.0
2019-05-13,-1.0085
2019-05-14,-0.3217
2019-05-15,-1.1834
2019-05-16,0.0544
2019-05-17,0.6529
2019-05-20,0.0
2019-05-21,-0.6486
2019-05-22,-0.272
2019-05-23,-0.6001
2019-05-24,0.6037
2019-05-28,-0.2182
2019-05-29,-0.5467
2019-05-30,-0.4398
2019-05-31,-0.9387
2019-06-03,0.1115
2019-06-04,1.1136
2019-06-05,-0.3855
2019-06-06,-0.1658
2019-06-07,-0.2215
2019-06-10,0.222
2019-06-11,-0.2215
2019-06-12,-0.222
2019-06-13,0.1112
2019-06-14,0.4444
2019-06-17,-0.3319
2019-06-18,0.0
2019-06-19,-1.1099
2019-06-20,-0.0561
2019-06-21,3.3127
2019-06-24,-0.1087
2019-06-25,-0.6529
2019-06-26,-0.6024
2019-06-27,1.8733
2019-06-28,1.298
2019-07-01,0.961
2019-07-02,-0.3173
2019-07-03,0.3714
2019-07-05,0.74
2019-07-08,-0.7345
2019-07-09,0.0529
2019-07-10,-0.3698
2019-07-11,0.2121
2019-07-12,0.3175
2019-07-15,-1.2658
2019-07-16,0.5342
2019-07-17,-0.1594
2019-07-18,-0.2129
2019-07-19,-0.16
2019-07-22,-0.4808
2019-07-23,0.5368
2019-07-24,0.9076
2019-07-25,0.7937
2019-07-26,0.4724
2019-07-29,-0.7837
2019-07-30,0.5793
2019-07-31,0.2618
2019-08-01,-1.3054999999999999
2019-08-02,0.6349
2019-08-05,-1.4196
2019-08-06,0.96
2019-08-07,0.2113
2019-08-08,0.5799
2019-08-09,2.8826
2019-08-12,0.3566
2019-08-13,1.1675
2019-08-14,-4.6663
2019-08-15,-5.3163
2019-08-16,1.0977999999999999
2019-08-19,0.7897
2019-08-20,0.0
2019-08-21,-0.5877
2019-08-22,0.197
2019-08-23,-0.7866
2019-08-26,-1.1893
2019-08-27,-0.8024
2019-08-28,0.5056
2019-08-29,0.503
2019-08-30,-0.3003
2019-09-03,-1.3052000000000001
2019-09-04,-0.3052
2019-09-05,0.6122
2019-09-06,0.6085
2019-09-09,1.2097
2019-09-10,1.5936
2019-09-11,0.098
2019-09-12,-0.4897
2019-09-13,-0.2953
2019-09-16,0.691
2019-09-17,-0.1961
2019-09-18,-0.7859
2019-09-19,0.0
2019-09-20,0.495
2019-09-23,-0.1478
2019-09-24,-0.444
2019-09-25,-0.0991
2019-09-26,-0.0992
2019-09-27,0.0
2019-09-30,-0.0497
2019-10-01,0.4471
2019-10-02,-0.4946
2019-10-03,-0.3976
2019-10-04,0.0499
2019-10-07,-0.0499
2019-10-08,-0.6487
2019-10-09,0.5525
2019-10-10,0.0
2019-10-11,-0.1998
2019-10-14,-0.5005
2019-10-15,-0.1006
2019-10-16,0.9063
2019-10-17,-0.0998
2019-10-18,-0.1998
2019-10-21,2.5025
2019-10-22,0.0977
2019-10-23,-0.4878
2019-10-24,0.6863
2019-10-25,-0.6816
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,-0.5882
2019-10-31,0.6903
2019-11-01,0.3918
2019-11-04,0.0976
2019-11-05,1.462
2019-11-06,0.3842
2019-11-07,2.1053
2019-11-08,-0.2812
2019-11-11,0.8459
2019-11-12,-0.1864
2019-11-13,0.2801
2019-11-14,-0.7449
2019-11-15,-0.2814
2019-11-18,-0.1881
2019-11-19,0.377
2019-11-20,-0.5634
2019-11-21,0.1889
2019-11-22,-0.2828
2019-11-25,1.2287
2019-11-26,-0.8403
2019-11-27,-0.1883
2019-11-29,0.0943
2019-12-02,-0.8483
2019-12-03,0.0951
2019-12-04,0.5698
2019-12-05,0.0
2019-12-06,0.2833
2019-12-09,-0.2825
2019-12-10,1.0387
2019-12-11,0.0935
2019-12-12,-0.0934
2019-12-13,0.6542
2019-12-16,0.5571
2019-12-17,-0.0923
2019-12-18,1.6636
2019-12-19,0.1364
2019-12-20,-0.3177
2019-12-23,0.1821
2019-12-24,0.1818
2019-12-26,0.1815
2019-12-27,-0.2717
2019-12-30,-0.4541
2019-12-31,0.2737
2020-01-02,-0.0455
2020-01-03,-0.0455
2020-01-06,0.0455
2020-01-07,-0.4552
2020-01-08,0.3201
2020-01-09,0.2279
2020-01-10,0.0455
2020-01-13,0.4545
2020-01-14,-0.181
2020-01-15,0.0907
2020-01-16,0.4529
2020-01-17,-0.7214
2020-01-21,-0.4541
2020-01-22,0.9124
2020-01-23,0.5425
2020-01-24,-0.4496
2020-01-27,-0.0903
2020-01-28,-0.2712
2020-01-29,0.544
2020-01-30,-0.4509
2020-01-31,-1.1775
2020-02-03,-0.1833
2020-02-04,0.6887
2020-02-05,0.7752
2020-02-06,-0.543
2020-02-07,-0.182
2020-02-10,0.9116
2020-02-11,-0.271
2020-02-12,0.1812
2020-02-13,0.3617
2020-02-14,-0.0901
2020-02-18,-0.2705
2020-02-19,-0.1808
2020-02-20,0.2717
2020-02-21,0.0
2020-02-24,-1.9874
2020-02-25,-1.4747
2020-02-26,-1.2161
2020-02-27,-3.4091
2020-02-28,-2.0098
2020-03-02,1.6508
2020-03-03,-1.7224
2020-03-04,1.6524999999999999
2020-03-05,-1.7734
2020-03-06,-1.6048
2020-03-09,-9.2762
2020-03-10,5.618
2020-03-11,-4.7872
2020-03-12,-8.1564
2020-03-13,2.7981
2020-03-16,-7.3373
2020-03-17,1.9157
2020-03-18,-10.401
2020-03-19,7.9719999999999995
2020-03-20,-7.1244
2020-03-23,-8.5077
2020-03-24,6.8598
2020-03-25,0.2853
2020-03-26,11.8065
2020-03-27,-5.3435
2020-03-30,3.3602
2020-03-31,-2.0806
2020-04-01,-3.0544
2020-04-02,1.9178
2020-04-03,-3.8978
2020-04-06,3.2168
2020-04-07,-0.4065
2020-04-08,5.1701
2020-04-09,5.1746
2020-04-13,-4.92
2020-04-14,-2.3286
2020-04-15,-5.5629
2020-04-16,0.4208
2020-04-17,3.0726
2020-04-20,-2.71
2020-04-21,-0.2786
2020-04-22,0.838
2020-04-23,3.0471
2020-04-24,0.8065
2020-04-27,4.1333
2020-04-28,6.0179
2020-04-29,1.4493
2020-04-30,-4.5238
2020-05-01,-2.3691
2020-05-04,-2.0434
2020-05-05,-1.043
2020-05-06,0.9881
2020-05-07,0.848
2020-05-08,4.1397
2020-05-11,-3.6025
2020-05-12,-4.8969000000000005
2020-05-13,-2.8455
2020-05-14,3.4868
2020-05-15,1.752
2020-05-18,6.4238
2020-05-19,-4.2937
2020-05-20,4.0312
2020-05-21,0.0
2020-05-22,-1.0
2020-05-26,3.2828
2020-05-27,3.1174
2020-05-28,-3.2602
2020-05-29,-2.3284000000000002
2020-06-01,-0.5019
2020-06-02,1.3871
2020-06-03,4.3532
2020-06-04,1.1919
2020-06-05,6.596
2020-06-08,5.4144
2020-06-09,-0.7338
2020-06-10,-5.0686
2020-06-11,-7.2303
2020-06-12,4.3165
2020-06-15,1.3793
2020-06-16,1.8707
2020-06-17,-3.951
2020-06-18,-0.6952
2020-06-19,-0.1167
2020-06-22,1.285
2020-06-23,-0.346
2020-06-24,-2.8935
2020-06-25,1.4303
2020-06-26,-9.0482
2020-06-29,6.8475
2020-06-30,3.2648
2020-07-01,-3.8642
2020-07-02,-0.4872
2020-07-06,0.4896
2020-07-07,-2.8015
2020-07-08,0.0
2020-07-09,-5.5138
2020-07-10,4.7745
2020-07-13,0.1266
2020-07-14,-1.1421000000000001
2020-07-15,5.2632
2020-07-16,-0.061
2020-07-17,-1.0982
2020-07-20,-0.802
2020-07-21,4.8507
2020-07-22,-1.5421
2020-07-23,6.8675
2020-07-24,1.0147
2020-07-27,-1.4509
2020-07-28,-0.3398
2020-07-29,1.3636
2020-07-30,-1.5695000000000001
2020-07-31,-1.3667
