ticker,GBBT US Equity
2016-10-04,3.9805
2016-10-05,-3.125
2016-10-06,-5.2016
2016-10-07,5.487
2016-10-10,-10.645199999999999
2016-10-11,-11.6877
2016-10-12,-18.2422
2016-10-13,-9.1875
2016-10-14,10.117
2016-10-17,-3.5
2016-10-18,3.6269
2016-10-19,-44.5
2016-10-20,44.1441
2016-10-21,-12.5
2016-10-24,18.75
2016-10-25,-12.0301
2016-10-26,-38.4615
2016-10-27,62.5
2016-10-28,-15.2137
2016-10-31,-14.5161
2016-11-01,8.8443
2016-11-02,2.2752
2016-11-03,-32.2034
2016-11-04,12.5
2016-11-07,-1.1111
2016-11-08,57.3034
2016-11-09,14.2857
2016-11-10,0.0
2016-11-11,3.125
2016-11-14,0.0
2016-11-16,-13.9394
2016-11-17,1.4085
2016-11-18,25.0
2016-11-21,0.0
2016-11-22,6.5278
2016-11-23,4.3025
2016-11-25,-12.0
2016-11-28,13.6364
2016-11-29,-0.125
2016-11-30,0.1252
2016-12-02,0.0
2016-12-05,50.0
2016-12-06,0.0
2016-12-08,-20.0
2016-12-09,-37.0833
2016-12-13,-7.4503
2016-12-14,0.1789
2016-12-15,-3.2143
2016-12-16,-11.2546
2016-12-19,0.0
2016-12-20,24.740099999999998
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-29,-8.0
2016-12-30,15.942
2017-01-04,18.75
2017-01-05,-36.8421
2017-01-06,0.0
2017-01-09,-19.2708
2017-01-10,23.871
2017-01-12,33.3333
2017-01-13,0.0
2017-01-17,0.0
2017-01-19,22.5
2017-01-20,2.0408
2017-01-23,35.0
2017-01-24,-3.7037
2017-01-25,-3.8462
2017-01-26,12.0
2017-01-27,0.0
2017-01-31,-21.4286
2017-02-01,0.0
2017-02-03,0.0
2017-02-07,27.2727
2017-02-09,-26.7857
2017-02-10,0.0
2017-02-13,31.7073
2017-02-14,-3.7037
2017-02-15,-13.8462
2017-02-22,-3.5714
2017-02-23,1.8519
2017-02-24,7.2727
2017-02-27,1.6949
2017-02-28,-14.0625
2017-03-02,1.8182
2017-03-03,4.7619
2017-03-06,0.0
2017-03-07,-27.2727
2017-03-08,50.0
2017-03-09,-8.3333
2017-03-10,0.0
2017-03-14,-36.3636
2017-03-15,-7.1429
2017-03-16,84.6154
2017-03-17,-45.7292
2017-03-20,53.5509
2017-03-21,-10.0
2017-03-22,-18.8889
2017-03-23,15.0685
2017-03-24,-4.7619
2017-03-27,-37.5
2017-03-28,0.0
2017-03-29,-10.0
2017-03-30,4.4444
2017-03-31,-4.6543
2017-04-03,-4.8815
2017-04-04,1.0264
2017-04-05,-7.1118
2017-04-07,-25.0
2017-04-10,-16.6667
2017-04-11,-4.5
2017-04-13,232.9843
2017-04-17,-51.6509
2017-04-19,-21.626
2017-04-20,-0.4149
2017-04-21,-1.4583
2017-04-24,1.4799
2017-04-26,30.0
2017-04-27,41.0256
2017-04-28,9.0909
2017-05-01,-8.3333
2017-05-03,-36.3636
2017-05-09,8.392900000000001
2017-05-11,-20.9226
2017-05-12,12.0833
2017-05-16,-1.8587
2017-05-18,-3.0303
2017-05-19,-9.375
2017-05-22,1.2931
2017-05-25,-55.7447
2017-05-26,23.0769
2017-05-30,6.25
2017-05-31,-1.1029
2017-06-05,1.1152
2017-06-06,9.0588
2017-06-07,0.0
2017-06-09,2.4811
2017-06-13,5.2632
2017-06-15,-14.5
2017-06-16,11.1111
2017-06-19,-10.526299999999999
2017-06-21,5.8824
2017-06-22,5.5556
2017-06-23,-1.8157999999999999
2017-06-26,-8.8716
2017-06-29,11.7647
2017-07-03,0.0
2017-07-05,-16.2105
2017-07-06,-5.7789
2017-07-07,-6.1333
2017-07-10,13.6364
2017-07-13,124.375
2017-07-14,-44.8468
2017-07-17,-24.2424
2017-07-18,-0.6667
2017-07-19,-14.3624
2017-07-20,-13.0094
2017-07-21,24.3243
2017-07-24,-13.0435
2017-07-25,4.1667
2017-07-26,-5.656
2017-07-27,-6.7243
2017-07-28,0.0
2017-07-31,-27.2727
2017-08-01,28.75
2017-08-02,-4.8544
2017-08-03,-9.1837
2017-08-04,-10.1124
2017-08-07,-25.0
2017-08-08,6.6667
2017-08-09,-17.1875
2017-08-10,-24.5283
2017-08-11,-17.5
2017-08-14,-9.0909
2017-08-15,23.3333
2017-08-16,-18.9189
2017-08-17,3.3333
2017-08-18,29.0323
2017-08-21,0.0
2017-08-22,-17.5
2017-08-23,-6.0606
2017-08-24,20.3548
2017-08-25,-6.1914
2017-08-28,-17.1429
2017-08-29,24.1379
2017-08-30,-19.4444
2017-08-31,-3.4483
2017-09-01,7.1429
2017-09-05,0.0
2017-09-06,-10.0
2017-09-07,0.0
2017-09-08,-18.5185
2017-09-12,9.0909
2017-09-13,45.8333
2017-09-14,-14.2857
2017-09-15,3.3333
2017-09-18,-3.2258
2017-09-19,16.6667
2017-09-20,-22.8571
2017-09-21,37.037
2017-09-22,2.7027
2017-09-25,-6.6842
2017-09-26,12.8032
2017-09-27,-37.5
2017-09-28,20.0
2017-09-29,16.6667
2017-10-02,0.0
2017-10-04,0.0
2017-10-05,28.5714
2017-10-06,-33.3333
2017-10-10,-6.6667
2017-10-11,21.4286
2017-10-12,-23.5294
2017-10-13,42.3077
2017-10-16,0.0
2017-10-17,-24.3243
2017-10-18,-10.7143
2017-10-19,36.0
2017-10-20,-8.8235
2017-10-23,-16.129
2017-10-24,-7.6923
2017-10-25,-8.3333
2017-10-26,9.0909
2017-10-27,-7.9167
2017-10-30,8.5973
2017-10-31,-8.3333
2017-11-02,13.6364
2017-11-03,-4.0
2017-11-06,0.0
2017-11-07,-16.6667
2017-11-08,20.0
2017-11-09,0.0
2017-11-10,-16.6667
2017-11-13,0.0
2017-11-15,0.0
2017-11-16,10.0
2017-11-17,-13.6364
2017-11-20,-15.7895
2017-11-21,25.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-29,0.0
2017-11-30,-20.0
2017-12-01,18.75
2017-12-04,0.0
2017-12-06,-26.3158
2017-12-07,7.1429
2017-12-08,6.6667
2017-12-11,-6.25
2017-12-12,0.0
2017-12-13,0.0
2017-12-15,-13.3333
2017-12-18,30.7692
2017-12-19,-11.7647
2017-12-20,-33.3333
2017-12-21,10.0
2017-12-22,9.0909
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-8.3333
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,9.0909
2018-01-08,-8.3333
2018-01-10,0.0
2018-01-12,-18.1818
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,-11.1111
2018-01-19,12.5
2018-01-22,-11.1111
2018-01-24,-12.5
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-14.2857
2018-01-30,16.6667
2018-01-31,-14.2857
2018-02-01,33.3333
2018-02-02,-12.5
2018-02-05,0.0
2018-02-06,-14.2857
2018-02-07,0.0
2018-02-08,-16.6667
2018-02-09,0.0
2018-02-12,20.0
2018-02-13,-33.3333
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,-25.0
2018-02-20,0.0
2018-02-21,-33.3333
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,50.0
2018-03-08,-33.3333
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,50.0
2018-03-14,0.0
2018-03-15,-33.3333
2018-03-16,50.0
2018-03-19,0.0
2018-03-20,33.3333
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,-25.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,-33.3333
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-25,50.0
2018-04-26,0.0
2018-04-27,100.0
2018-04-30,16.6667
2018-05-01,-42.8571
2018-05-02,-25.0
2018-05-03,0.0
2018-05-04,33.3333
2018-05-07,-25.0
2018-05-08,0.0
2018-05-09,66.6667
2018-05-10,-20.0
2018-05-11,0.0
2018-05-14,-25.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,-33.3333
2018-05-24,50.0
2018-05-25,-33.3333
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,-50.0
2018-06-04,100.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,-50.0
2018-06-12,100.0
2018-06-13,0.0
2018-06-14,-50.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,100.0
2018-06-20,0.0
2018-06-22,-50.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,100.0
2018-06-28,0.0
2018-06-29,-50.0
2018-07-02,100.0
2018-07-03,-50.0
2018-07-05,100.0
2018-07-06,-50.0
2018-07-09,100.0
2018-07-10,-50.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-18,0.0
2018-07-19,100.0
2018-07-20,-50.0
2018-07-24,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,100.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,-50.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,100.0
2018-08-13,-50.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-25,0.0
2018-09-27,0.0
2018-10-02,0.0
2018-10-08,0.0
2018-10-12,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-31,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,-85.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,66.0
2018-12-21,-39.759
2018-12-24,33.3333
2018-12-26,-64.5
2018-12-27,0.0
2018-12-28,12.6761
2018-12-31,-36.25
2019-01-02,142.1569
2019-01-03,21.4575
2019-01-04,-48.0
2019-01-07,130.7692
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,-33.3333
2019-01-11,-41.6667
2019-01-14,157.1429
2019-01-15,94.4444
2019-01-17,-57.1429
2019-01-18,0.0
2019-01-22,0.0
2019-01-24,0.0
2019-01-25,133.3333
2019-01-28,2.8571
2019-01-30,-58.3333
2019-02-01,1.6667
2019-02-04,-34.4262
2019-02-06,0.0
2019-02-08,0.0
2019-02-13,0.0
2019-02-15,0.0
2019-02-27,42.5
2019-02-28,5.2632
2019-03-01,49.3333
2019-03-04,11.607099999999999
2019-03-07,-20.0
2019-03-08,-50.0
2019-03-11,50.0
2019-03-14,-33.3333
2019-03-19,50.0
2019-03-20,-33.3333
2019-03-22,50.0
2019-03-25,-3.3333
2019-03-26,3.4483
2019-03-27,-33.3333
2019-03-28,50.0
2019-03-29,-33.3333
2019-04-02,80.0
2019-04-03,33.3333
2019-04-04,33.3333
2019-04-09,6.25
2019-04-10,107.3529
2019-04-11,-0.7092
2019-04-12,0.0
2019-04-15,-25.7143
2019-04-16,15.3846
2019-04-17,-8.3333
2019-04-18,-15.4545
2019-04-22,2.1505
2019-04-23,-15.7895
2019-04-24,75.0
2019-04-30,0.0
2019-05-01,-20.0
2019-05-03,0.0
2019-05-10,-19.6429
2019-05-13,0.0
2019-05-14,-11.1111
2019-05-15,0.0
2019-05-20,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,25.0
2019-05-28,0.0
2019-05-29,0.0
2019-06-03,-20.0
2019-06-06,0.0
2019-06-10,0.0
2019-06-12,0.0
2019-06-21,0.0
2019-07-01,47.5
2019-07-15,0.0
2019-07-17,-34.5763
2019-07-18,-9.3264
2019-07-22,0.0
2019-07-29,42.8571
2019-08-01,16.0
2019-08-02,3.4483
2019-08-06,-3.3333
2019-08-08,11.3793
2019-08-09,0.6192
2019-08-13,10.7692
2019-08-14,0.0
2019-08-15,38.8889
2019-08-16,14.0
2019-08-19,-3.5088
2019-08-20,1.7273
2019-08-21,1.8767
2019-08-22,-23.2456
2019-08-27,30.2857
2019-08-28,27.193
2019-08-29,37.2414
2019-08-30,0.5025
2019-09-03,-35.0
2019-09-04,0.0
2019-09-06,20.7692
2019-09-09,-8.598700000000001
2019-09-10,-2.439
2019-09-13,-17.8571
2019-09-17,-1.7391
2019-09-18,19.469
2019-09-19,-25.9259
2019-09-20,7.5
2019-09-24,-6.9767
2019-09-25,40.0
2019-10-04,-32.1429
2019-10-07,-22.1053
2019-10-14,-13.5135
2019-10-15,-6.25
2019-10-17,33.3333
2019-10-18,0.0
2019-10-28,25.0
2019-10-29,0.0
2019-10-31,30.0
2019-11-04,-46.1538
2019-11-05,14.2857
2019-11-06,0.0
2019-11-07,0.0
2019-11-11,12.5
2019-11-12,11.1111
2019-11-14,0.0
2019-11-22,0.0
2019-11-25,10.0
2019-11-26,18.1818
2019-11-27,-7.6923
2019-11-29,2.0833
2019-12-02,-2.0408
2019-12-03,9.5833
2019-12-04,6.4639
2019-12-05,42.8571
2019-12-09,0.0
2019-12-12,-20.0
2019-12-13,24.375
2019-12-17,0.5025
2019-12-19,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,-25.375
2019-12-30,33.3333
2020-01-06,0.0
2020-01-09,-24.6231
2020-01-10,6.6667
2020-01-16,24.375
2020-01-17,-4.5226
2020-01-21,15.7895
2020-01-22,8.6364
2020-01-23,4.6025
2020-01-24,0.0
2020-01-27,4.0
2020-01-28,0.4808
2020-01-29,7.177
2020-01-31,7.1429
2020-02-03,0.0
2020-02-06,-6.7
2020-02-11,-10.6824
2020-02-12,-12.0
2020-02-13,50.0
2020-02-14,-39.3939
2020-02-19,66.5
2020-02-21,-15.9159
2020-02-28,-25.0
2020-03-03,0.0
2020-03-12,-16.6667
2020-03-19,-14.2857
2020-03-23,13.3333
2020-03-25,-21.6176
2020-04-01,-24.9531
2020-04-02,5.0
2020-04-06,52.381
2020-04-07,25.0
2020-04-15,-40.0
2020-04-20,66.6667
2020-04-21,-15.25
2020-04-22,23.8938
2020-04-23,21.4286
2020-04-24,17.6863
2020-04-27,-0.0333
2020-04-28,0.0
2020-04-29,29.3333
2020-04-30,0.0
2020-05-01,-45.3608
2020-05-04,-0.9434
2020-05-05,0.0
2020-05-06,-5.7143
2020-05-08,96.9697
2020-05-12,2.5641
2020-05-14,0.0
2020-05-15,-47.5
2020-05-18,5.2381
2020-05-20,0.4525
2020-05-22,0.0
2020-05-26,-5.4054
2020-06-01,9.5238
2020-06-02,0.0
2020-06-09,-23.913
2020-06-10,2.8571
2020-06-15,55.5556
2020-06-18,-50.0
2020-06-19,39.2857
2020-06-22,15.3846
2020-06-23,0.0
2020-06-24,-33.3333
2020-06-25,6.6667
2020-06-26,37.5
2020-06-29,26.1364
2020-06-30,-6.3063
2020-07-02,15.3846
2020-07-07,-46.6667
2020-07-08,68.75
2020-07-09,29.6296
2020-07-10,8.5714
2020-07-13,-7.8947
2020-07-14,-2.8571
2020-07-15,-8.8235
2020-07-16,38.7097
2020-07-17,4.6512
2020-07-20,0.0
2020-07-21,-8.9778
2020-07-22,-2.3438
2020-07-23,30.0
2020-07-24,3.8462
2020-07-27,1.8519
2020-07-28,18.1818
2020-07-29,15.3846
2020-07-30,0.0
2020-07-31,6.6667
