ticker,SXT US Equity
2000-05-23,-1.1407
2000-05-24,3.8462
2000-05-25,3.7037
2000-05-26,2.5
2000-05-30,1.0453
2000-05-31,-4.8276
2000-06-01,3.9855
2000-06-02,-1.3937
2000-06-05,-2.1201
2000-06-06,0.361
2000-06-07,1.7986
2000-06-08,-0.3534
2000-06-09,-1.0638
2000-06-12,0.3584
2000-06-13,3.2143
2000-06-14,-3.4602
2000-06-15,0.0
2000-06-16,-0.3584
2000-06-19,0.7194
2000-06-20,-0.7143
2000-06-21,-2.1583
2000-06-22,7.3529
2000-06-23,4.4521
2000-06-26,5.2459
2000-06-27,-2.4922
2000-06-28,-1.5974
2000-06-29,1.6234
2000-06-30,-5.4313
2000-07-03,2.7027
2000-07-05,3.2895
2000-07-06,-0.6369
2000-07-07,-0.3205
2000-07-10,0.3215
2000-07-11,-0.641
2000-07-12,1.2903
2000-07-13,-0.3185
2000-07-14,-1.278
2000-07-17,0.9709
2000-07-18,1.6026
2000-07-19,0.9464
2000-07-20,-1.25
2000-07-21,-2.2152
2000-07-24,-0.9709
2000-07-25,1.3072
2000-07-26,-0.9677
2000-07-27,0.9772
2000-07-28,0.9677
2000-07-31,-0.3195
2000-08-01,-0.641
2000-08-02,0.3226
2000-08-03,1.9678
2000-08-04,-1.9048
2000-08-07,0.0
2000-08-08,-0.9709
2000-08-09,8.1699
2000-08-10,-0.9063
2000-08-11,2.439
2000-08-14,-0.5952
2000-08-15,0.8982
2000-08-16,-1.4837
2000-08-17,-1.506
2000-08-18,-0.3058
2000-08-21,-1.5337
2000-08-22,2.4922
2000-08-23,0.0
2000-08-24,-2.7356
2000-08-25,1.5625
2000-08-28,-0.3077
2000-08-29,0.3086
2000-08-30,0.6154
2000-08-31,0.3058
2000-09-01,-0.3049
2000-09-05,2.1407
2000-09-06,1.7964
2000-09-07,2.0588
2000-09-08,-0.8646
2000-09-11,-1.7442
2000-09-12,-0.2959
2000-09-13,-0.5935
2000-09-14,-1.194
2000-09-15,0.6042
2000-09-18,-2.4024
2000-09-19,2.4615
2000-09-20,-0.9009
2000-09-21,0.9091
2000-09-22,0.0
2000-09-25,-4.2042
2000-09-26,0.3135
2000-09-27,3.125
2000-09-28,-0.9091
2000-09-29,-0.3058
2000-10-02,-2.1471999999999998
2000-10-03,-0.3135
2000-10-04,1.5723
2000-10-05,1.8576000000000001
2000-10-06,-2.7356
2000-10-09,0.0
2000-10-10,-0.3125
2000-10-11,-0.3135
2000-10-12,-0.9434
2000-10-13,-0.6349
2000-10-16,0.3195
2000-10-17,-1.9108
2000-10-18,0.6494
2000-10-19,0.3226
2000-10-20,1.6077
2000-10-23,-1.2658
2000-10-24,-1.2821
2000-10-25,0.0
2000-10-26,0.0
2000-10-27,-0.3247
2000-10-30,2.2801
2000-10-31,0.6369
2000-11-01,2.5316
2000-11-02,4.0123
2000-11-03,-0.2967
2000-11-06,1.2262
2000-11-07,4.142
2000-11-08,-1.1364
2000-11-09,-2.0115
2000-11-10,-0.5865
2000-11-13,-0.59
2000-11-14,4.1543
2000-11-15,0.8547
2000-11-16,-0.565
2000-11-17,3.9773
2000-11-20,-0.2732
2000-11-21,1.0959
2000-11-22,-2.71
2000-11-24,1.3928
2000-11-27,0.8242
2000-11-28,-0.8174
2000-11-29,-1.3736
2000-11-30,0.2786
2000-12-01,-0.2778
2000-12-04,-1.1142
2000-12-05,0.0
2000-12-06,-0.5634
2000-12-07,0.2833
2000-12-08,1.4123999999999999
2000-12-11,-1.9499
2000-12-12,-0.8523
2000-12-13,-0.8596
2000-12-14,0.8671
2000-12-15,-0.2865
2000-12-18,-3.1609
2000-12-19,-5.0445
2000-12-20,2.5
2000-12-21,0.6098
2000-12-22,-0.6061
2000-12-26,0.0
2000-12-27,5.1829
2000-12-28,3.7681
2000-12-29,1.6760000000000002
2001-01-02,-5.7692
2001-01-03,0.8746
2001-01-04,-2.8902
2001-01-05,0.2976
2001-01-08,-0.8902
2001-01-09,5.6886
2001-01-10,1.6997
2001-01-11,-0.2786
2001-01-12,-1.1173
2001-01-16,0.2825
2001-01-17,0.0
2001-01-18,1.6901000000000002
2001-01-19,-1.108
2001-01-22,-2.521
2001-01-23,2.0115
2001-01-24,0.2817
2001-01-25,-0.5618
2001-01-26,1.6949
2001-01-29,-1.7778
2001-01-30,4.0271
2001-01-31,-2.8708
2001-02-01,2.5078
2001-02-02,-0.6116
2001-02-05,1.011
2001-02-06,1.1423
2001-02-07,1.5145
2001-02-08,-0.5968
2001-02-09,-0.9005
2001-02-12,-0.2164
2001-02-13,0.3903
2001-02-14,1.9438
2001-02-15,0.2966
2001-02-16,-0.2957
2001-02-20,0.4237
2001-02-21,-1.8987
2001-02-22,-1.2043
2001-02-23,-0.9578
2001-02-26,-5.5824
2001-02-27,0.0931
2001-02-28,0.6977
2001-03-01,0.9238
2001-03-02,2.0595
2001-03-05,-0.2242
2001-03-06,3.5955
2001-03-07,-0.2169
2001-03-08,0.913
2001-03-09,0.1723
2001-03-12,0.043
2001-03-13,0.8169
2001-03-14,1.0661
2001-03-15,-1.4768
2001-03-16,-0.257
2001-03-19,2.2327
2001-03-20,-3.4019
2001-03-21,1.3043
2001-03-22,-1.2876
2001-03-23,-0.5217
2001-03-26,-2.2727
2001-03-27,0.805
2001-03-28,0.0444
2001-03-29,0.6652
2001-03-30,0.3524
2001-04-02,-3.6435
2001-04-03,-1.2756
2001-04-04,1.3383
2001-04-05,-2.0947
2001-04-06,-6.2791
2001-04-09,0.7444
2001-04-10,-0.8374
2001-04-11,-1.6393
2001-04-12,3.5859
2001-04-16,0.9264
2001-04-17,1.1111
2001-04-18,-3.01
2001-04-19,-6.0099
2001-04-20,-7.0755
2001-04-23,-1.41
2001-04-24,2.3455
2001-04-25,0.6149
2001-04-26,1.1667
2001-04-27,-1.263
2001-04-30,0.1112
2001-05-01,3.8889
2001-05-02,-0.5348
2001-05-03,-1.6129
2001-05-04,3.4016
2001-05-07,0.1064
2001-05-08,1.4354
2001-05-09,-1.2055
2001-05-10,-0.7427
2001-05-11,-0.1603
2001-05-14,-0.1606
2001-05-15,0.1072
2001-05-16,-0.2142
2001-05-17,0.8588
2001-05-18,0.3725
2001-05-21,-0.5832
2001-05-22,0.0533
2001-05-23,-0.1066
2001-05-24,0.8538
2001-05-25,0.0
2001-05-29,0.7937
2001-05-30,-1.2598
2001-05-31,1.1164
2001-06-01,1.6299000000000001
2001-06-04,0.3621
2001-06-05,1.5464
2001-06-06,-0.4061
2001-06-07,-0.1529
2001-06-08,-0.4594
2001-06-11,0.1026
2001-06-12,1.2807
2001-06-13,-0.5058
2001-06-14,-0.7117
2001-06-15,-1.1265
2001-06-18,-0.5697
2001-06-19,-0.9896
2001-06-20,2.3146
2001-06-21,0.3085
2001-06-22,-0.41
2001-06-25,-3.9115
2001-06-26,0.6963
2001-06-27,3.6702
2001-06-28,-0.0513
2001-06-29,5.3388
2001-07-02,-3.0702
2001-07-03,0.8547
2001-07-05,-0.4985
2001-07-06,-0.3006
2001-07-09,-1.206
2001-07-10,-1.2716
2001-07-11,0.4637
2001-07-12,1.5385
2001-07-13,0.5051
2001-07-16,0.2513
2001-07-17,0.2506
2001-07-18,-0.3
2001-07-19,0.1003
2001-07-20,1.6533
2001-07-23,-0.5914
2001-07-24,-0.1487
2001-07-25,0.5462
2001-07-26,1.037
2001-07-27,-1.6618
2001-07-30,1.4414
2001-07-31,0.441
2001-08-01,-0.5854
2001-08-02,0.8342
2001-08-03,0.8881
2001-08-06,-2.6699
2001-08-07,-0.2494
2001-08-08,-0.25
2001-08-09,0.2506
2001-08-10,-0.75
2001-08-13,-0.2015
2001-08-14,0.0
2001-08-15,0.7572
2001-08-16,0.9519
2001-08-17,0.2481
2001-08-20,3.2673
2001-08-21,1.1985000000000001
2001-08-22,0.8053
2001-08-23,-0.141
2001-08-24,0.9412
2001-08-27,1.3519999999999999
2001-08-28,-0.46
2001-08-29,1.525
2001-08-30,0.1365
2001-08-31,-0.0455
2001-09-04,1.6371
2001-09-05,0.5369
2001-09-06,-1.6465999999999998
2001-09-07,-0.905
2001-09-10,-0.2283
2001-09-17,-2.8375
2001-09-18,0.895
2001-09-19,-2.521
2001-09-20,-6.705
2001-09-21,-3.7988
2001-09-24,2.1345
2001-09-25,-0.5225
2001-09-26,-0.7878
2001-09-27,1.5352000000000001
2001-09-28,-2.8676
2001-10-01,-1.3418999999999999
2001-10-02,2.7748
2001-10-03,2.9645
2001-10-04,-2.8278
2001-10-05,1.0582
2001-10-08,-1.0995
2001-10-09,-2.594
2001-10-10,1.087
2001-10-11,1.3441
2001-10-12,-1.8568
2001-10-15,-0.2703
2001-10-16,1.897
2001-10-17,-0.5319
2001-10-18,-0.3743
2001-10-19,-0.6978
2001-10-22,1.2973
2001-10-23,-1.3874
2001-10-24,-1.5152
2001-10-25,-6.5385
2001-10-26,-1.5285
2001-10-29,2.5075
2001-10-30,-3.6109
2001-10-31,-1.7523
2001-11-01,-0.984
2001-11-02,1.1335
2001-11-05,-1.0526
2001-11-06,-0.8135
2001-11-07,-1.5773000000000001
2001-11-08,4.6154
2001-11-09,-0.6127
2001-11-12,-1.5413000000000001
2001-11-13,-0.4383
2001-11-14,1.3208
2001-11-15,-1.9243000000000001
2001-11-16,4.6203
2001-11-19,0.3025
2001-11-20,3.6188000000000002
2001-11-21,-0.3492
2001-11-23,-0.0584
2001-11-26,0.0584
2001-11-27,1.6355
2001-11-28,2.0115
2001-11-29,1.5211000000000001
2001-11-30,-0.7214
2001-12-03,1.1738
2001-12-04,0.1105
2001-12-05,1.3797
2001-12-06,3.4295
2001-12-07,-1.3158
2001-12-10,-1.12
2001-12-11,-0.8091
2001-12-12,-1.3051
2001-12-13,0.7163
2001-12-14,1.3129
2001-12-17,4.7516
2001-12-18,1.0309
2001-12-19,-0.2551
2001-12-20,1.1764999999999999
2001-12-21,1.3145
2001-12-24,0.8483
2001-12-26,2.3256
2001-12-27,1.3056
2001-12-28,0.9547
2001-12-31,-1.6076000000000001
2002-01-02,-0.7689
2002-01-03,-1.2107
2002-01-04,-0.9314
2002-01-07,-1.8308
2002-01-08,1.3105
2002-01-09,-0.6468
2002-01-10,-1.4522
2002-01-11,0.2541
2002-01-14,1.3685
2002-01-15,0.55
2002-01-16,0.1989
2002-01-17,-0.2481
2002-01-18,-0.0995
2002-01-22,0.0498
2002-01-23,-0.0498
2002-01-24,-1.6932
2002-01-25,0.2533
2002-01-28,0.5558
2002-01-29,-2.0603
2002-01-30,-0.8722
2002-01-31,0.7246
2002-02-01,-1.5415999999999999
2002-02-04,-1.2004
2002-02-05,-0.1585
2002-02-06,-0.6217
2002-02-07,-0.3753
2002-02-08,-0.2153
2002-02-11,-0.2697
2002-02-12,1.298
2002-02-13,-0.0534
2002-02-14,-0.2137
2002-02-15,4.9251000000000005
2002-02-19,0.5612
2002-02-20,1.9787
2002-02-21,-1.0448
2002-02-22,4.9774
2002-02-25,1.9157
2002-02-26,1.0338
2002-02-27,-1.0698
2002-02-28,0.094
2002-03-01,3.0061
2002-03-04,-1.0488
2002-03-05,-1.0138
2002-03-06,0.0931
2002-03-07,0.2326
2002-03-08,0.464
2002-03-11,-0.2309
2002-03-12,0.3241
2002-03-13,0.5999
2002-03-14,-0.6422
2002-03-15,0.8772
2002-03-18,2.6545
2002-03-19,-0.0892
2002-03-20,-0.9817
2002-03-21,1.8477000000000001
2002-03-22,1.8142
2002-03-25,-1.5645
2002-03-26,3.1788
2002-03-27,-1.7972000000000001
2002-03-28,0.305
2002-04-01,-0.0869
2002-04-02,0.7391
2002-04-03,-2.158
2002-04-04,1.0146
2002-04-05,-0.0873
2002-04-08,0.0437
2002-04-09,0.3932
2002-04-10,0.2611
2002-04-11,-0.8681
2002-04-12,1.62
2002-04-15,-0.0431
2002-04-16,1.8965999999999998
2002-04-17,0.0
2002-04-18,-0.2115
2002-04-19,-0.212
2002-04-22,1.4019
2002-04-23,-0.1257
2002-04-24,1.3423
2002-04-25,1.5314999999999999
2002-04-26,0.3261
2002-04-29,0.1625
2002-04-30,1.3793
2002-05-01,0.8003
2002-05-02,-0.9528
2002-05-03,-0.8016
2002-05-06,1.0202
2002-05-07,0.201
2002-05-08,0.1605
2002-05-09,-1.6425999999999998
2002-05-10,-1.7923
2002-05-13,2.5715
2002-05-14,0.0
2002-05-15,0.0404
2002-05-16,-0.7276
2002-05-17,0.7736
2002-05-20,-2.101
2002-05-21,-1.7747000000000002
2002-05-22,0.0
2002-05-23,1.9327999999999999
2002-05-24,-0.4534
2002-05-28,-1.3665
2002-05-29,-0.8816
2002-05-30,1.0165
2002-05-31,0.0839
2002-06-03,-1.0473
2002-06-04,-1.3548
2002-06-05,-0.4292
2002-06-06,-0.9483
2002-06-07,1.2185
2002-06-10,-1.1178
2002-06-11,0.5217
2002-06-12,-0.0865
2002-06-13,-1.3853
2002-06-14,1.4485999999999999
2002-06-17,1.6442999999999999
2002-06-18,0.298
2002-06-19,-0.2547
2002-06-20,-1.5319
2002-06-21,-0.4322
2002-06-24,-0.434
2002-06-25,-0.6103
2002-06-26,0.8772
2002-06-27,-1.087
2002-06-28,0.044
2002-07-01,-0.2636
2002-07-02,-2.6872
2002-07-03,-0.4074
2002-07-05,0.9091
2002-07-08,-1.8018
2002-07-09,-1.6055000000000001
2002-07-10,-1.3986
2002-07-11,-1.1348
2002-07-12,-1.8651
2002-07-15,-1.4133
2002-07-16,-3.0648
2002-07-17,1.7338
2002-07-18,-4.01
2002-07-19,-5.0653
2002-07-22,-0.6051
2002-07-23,2.435
2002-07-24,3.0794
2002-07-25,1.6771
2002-07-26,6.7526
2002-07-29,1.8349
2002-07-30,-0.9009
2002-07-31,2.4402
2002-08-01,0.4671
2002-08-02,-1.2086999999999999
2002-08-05,0.2353
2002-08-06,3.4859
2002-08-07,2.2821
2002-08-08,0.714
2002-08-09,1.0191
2002-08-12,0.3509
2002-08-13,-0.6119
2002-08-14,0.4837
2002-08-15,0.2188
2002-08-16,-0.5677
2002-08-19,0.3074
2002-08-20,0.3503
2002-08-21,0.2618
2002-08-22,0.3916
2002-08-23,-1.0836999999999999
2002-08-26,2.4102
2002-08-27,-1.7544
2002-08-28,-0.9146
2002-08-29,-1.0989
2002-08-30,-0.5778
2002-09-03,-0.3576
2002-09-04,3.6339
2002-09-05,-0.8658
2002-09-06,0.655
2002-09-09,-0.0868
2002-09-10,-0.3474
2002-09-11,-0.3922
2002-09-12,-2.3622
2002-09-13,2.2849
2002-09-16,-0.5694
2002-09-17,-3.0837
2002-09-18,-0.6364
2002-09-19,-3.7054
2002-09-20,2.0428
2002-09-23,-1.9553
2002-09-24,-1.377
2002-09-25,2.0703
2002-09-26,4.6698
2002-09-27,-5.3177
2002-09-30,0.5712
2002-10-01,0.3313
2002-10-02,-1.9340000000000002
2002-10-03,0.1924
2002-10-04,-4.7528
2002-10-07,2.3689999999999998
2002-10-08,2.9050000000000002
2002-10-09,-6.9856
2002-10-10,3.9095
2002-10-11,1.3860999999999999
2002-10-14,-0.1953
2002-10-15,6.1644
2002-10-16,-4.6083
2002-10-17,1.5941999999999998
2002-10-18,4.7076
2002-10-21,8.7648
2002-10-22,0.2088
2002-10-23,0.0
2002-10-24,0.0
2002-10-25,1.1667
2002-10-28,-0.0824
2002-10-29,1.5251000000000001
2002-10-30,-0.5278
2002-10-31,-0.6122
2002-11-01,2.0534
2002-11-04,0.161
2002-11-05,-0.9642
2002-11-06,-1.5415999999999999
2002-11-07,-0.3315
2002-11-08,-0.2911
2002-11-11,-0.9174
2002-11-12,1.0943
2002-11-13,1.5819999999999999
2002-11-14,1.0246
2002-11-15,1.3387
2002-11-18,0.6805
2002-11-19,2.7833
2002-11-20,-1.7408000000000001
2002-11-21,-1.9685000000000001
2002-11-22,-0.2008
2002-11-25,-1.3682
2002-11-26,-0.0816
2002-11-27,0.1225
2002-11-29,0.2039
2002-12-02,-1.1803
2002-12-03,-2.3888
2002-12-04,0.4219
2002-12-05,-0.8824
2002-12-06,-1.738
2002-12-09,0.0431
2002-12-10,-0.6037
2002-12-11,0.6508
2002-12-12,0.5603
2002-12-13,-0.6001
2002-12-16,1.1212
2002-12-17,-1.791
2002-12-18,0.0
2002-12-19,0.3908
2002-12-20,-1.3841
2002-12-23,2.5439
2002-12-24,-0.941
2002-12-26,-0.2591
2002-12-27,-1.2987
2002-12-30,0.614
2002-12-31,-2.0488
2003-01-02,2.1362
2003-01-03,-1.0458
2003-01-06,3.919
2003-01-07,-2.3729
2003-01-08,0.9549
2003-01-09,1.8917000000000002
2003-01-10,0.9705
2003-01-13,-0.2507
2003-01-14,1.2987
2003-01-15,-5.7072
2003-01-16,1.8860000000000001
2003-01-17,-0.1291
2003-01-21,-0.7759
2003-01-22,-1.4769999999999999
2003-01-23,-1.2346
2003-01-24,-0.1786
2003-01-27,-0.4919
2003-01-28,1.7528000000000001
2003-01-29,-0.5742
2003-01-30,-3.4207
2003-01-31,4.9678
2003-02-03,-1.0955
2003-02-04,-0.0886
2003-02-05,-0.9756
2003-02-06,-1.6223999999999998
2003-02-07,-2.3362
2003-02-10,0.469
2003-02-11,-2.8945
2003-02-12,0.0962
2003-02-13,2.3055
2003-02-14,2.6291
2003-02-18,-0.5032
2003-02-19,0.3218
2003-02-20,-1.4665
2003-02-21,1.8605
2003-02-24,-4.1553
2003-02-25,2.9061
2003-02-26,-2.5926
2003-02-27,-1.4259
2003-02-28,-0.1929
2003-03-03,0.7729
2003-03-04,-1.2464
2003-03-05,-2.9126
2003-03-06,0.15
2003-03-07,-0.0499
2003-03-10,-2.4476
2003-03-11,0.3584
2003-03-12,-0.5102
2003-03-13,1.2821
2003-03-14,0.0
2003-03-17,0.2532
2003-03-18,-0.9091
2003-03-19,2.7013
2003-03-20,0.9926
2003-03-21,4.226
2003-03-24,-2.1688
2003-03-25,2.4096
2003-03-26,-0.9882
2003-03-27,-1.616
2003-03-28,-3.5749
2003-03-31,0.3006
2003-04-01,1.0989
2003-04-02,2.2727
2003-04-03,-2.8986
2003-04-04,1.2934999999999999
2003-04-07,1.1297
2003-04-08,-1.6027
2003-04-09,1.5301
2003-04-10,0.632
2003-04-11,-0.0966
2003-04-14,1.9826000000000001
2003-04-15,-0.0948
2003-04-16,-0.9018
2003-04-17,3.4483
2003-04-21,-1.7593
2003-04-22,0.4241
2003-04-23,-0.5631
2003-04-24,0.1416
2003-04-25,-0.754
2003-04-28,1.1396
2003-04-29,0.7042
2003-04-30,3.0303
2003-05-01,-1.991
2003-05-02,2.0314
2003-05-05,0.905
2003-05-06,0.7623
2003-05-07,-1.1201
2003-05-08,0.1812
2003-05-09,0.0
2003-05-12,-0.2261
2003-05-13,-0.7253
2003-05-14,2.0548
2003-05-15,-0.179
2003-05-16,-1.524
2003-05-19,-1.4565000000000001
2003-05-20,1.1547
2003-05-21,-0.8219
2003-05-22,-1.0129
2003-05-23,0.093
2003-05-27,-0.3253
2003-05-28,0.4662
2003-05-29,1.1601
2003-05-30,3.8532
2003-06-02,-0.9717
2003-06-03,0.4906
2003-06-04,0.3107
2003-06-05,0.0
2003-06-06,-1.3274
2003-06-09,-3.3632
2003-06-10,-0.6497
2003-06-11,1.0276
2003-06-12,2.0342
2003-06-13,-0.2719
2003-06-16,3.0895
2003-06-17,-0.3967
2003-06-18,2.2566
2003-06-19,-2.0338
2003-06-20,0.3092
2003-06-23,-0.5284
2003-06-24,-1.0624
2003-06-25,-1.0738
2003-06-26,1.3569
2003-06-27,1.1156
2003-06-30,1.4563
2003-07-01,1.5659
2003-07-02,-0.8137
2003-07-03,0.8636
2003-07-07,0.7277
2003-07-08,-0.9775
2003-07-09,-0.4292
2003-07-10,-0.2586
2003-07-11,1.4693
2003-07-14,0.9796
2003-07-15,-2.4462
2003-07-16,-7.0471
2003-07-17,-2.7907
2003-07-18,-0.5263
2003-07-21,-0.1924
2003-07-22,-0.7229
2003-07-23,-0.3883
2003-07-24,1.6082
2003-07-25,1.9664000000000001
2003-07-28,0.6585
2003-07-29,0.6075
2003-07-30,-1.9971999999999999
2003-07-31,1.2796
2003-08-01,-0.5615
2003-08-04,-1.2706
2003-08-05,-2.3356
2003-08-06,1.3176999999999999
2003-08-07,-0.5299
2003-08-08,1.1138
2003-08-11,-0.1437
2003-08-12,0.3357
2003-08-13,0.3824
2003-08-14,0.8571
2003-08-15,2.3135
2003-08-18,-0.7845
2003-08-19,1.0698
2003-08-20,-0.092
2003-08-21,-0.2303
2003-08-22,-3.4884
2003-08-25,-0.5783
2003-08-26,-0.1939
2003-08-27,-0.2914
2003-08-28,1.0716
2003-08-29,0.241
2003-09-02,0.9615
2003-09-03,-1.1905000000000001
2003-09-04,0.4337
2003-09-05,0.0
2003-09-08,1.5835
2003-09-09,-1.6059999999999999
2003-09-10,-1.6322999999999999
2003-09-11,2.5378
2003-09-12,1.2375
2003-09-15,0.3761
2003-09-16,1.2646
2003-09-17,-1.1562999999999999
2003-09-18,0.3276
2003-09-19,0.0466
2003-09-22,1.1189
2003-09-23,1.0143
2003-09-24,-1.0497
2003-09-25,-1.6143999999999998
2003-09-26,-1.7346
2003-09-29,1.3836
2003-09-30,-1.1764999999999999
2003-10-01,2.3810000000000002
2003-10-02,-0.7442
2003-10-03,0.0937
2003-10-06,0.3277
2003-10-07,-0.6066
2003-10-08,-1.4085
2003-10-09,0.9524
2003-10-10,0.2358
2003-10-13,1.3647
2003-10-14,-0.0464
2003-10-15,1.1612
2003-10-16,0.0918
2003-10-17,-8.1651
2003-10-20,1.3986
2003-10-21,-1.7241
2003-10-22,-2.1053
2003-10-23,-0.1536
2003-10-24,-1.5385
2003-10-27,0.6771
2003-10-28,0.0
2003-10-29,-1.6037
2003-10-30,0.4206
2003-10-31,0.5236
2003-11-03,1.5104
2003-11-04,0.0513
2003-11-05,-0.7692
2003-11-06,-1.8229
2003-11-07,-0.2122
2003-11-10,-3.243
2003-11-11,1.0989
2003-11-12,2.2826
2003-11-13,-0.6376
2003-11-14,0.8556
2003-11-17,-2.8632
2003-11-18,-0.7096
2003-11-19,0.4948
2003-11-20,-1.0394
2003-11-21,-0.4975
2003-11-24,2.7222
2003-11-25,-0.3786
2003-11-26,2.6602
2003-11-28,-0.3173
2003-12-01,1.2732
2003-12-02,-0.7334
2003-12-03,0.7916
2003-12-04,0.9424
2003-12-05,-0.6743
2003-12-08,1.3054999999999999
2003-12-09,-2.268
2003-12-10,-1.1076
2003-12-11,2.7733
2003-12-12,1.7125
2003-12-15,-0.4592
2003-12-16,-0.5638
2003-12-17,-0.5155
2003-12-18,1.2953000000000001
2003-12-19,0.5627
2003-12-22,0.0
2003-12-23,0.2035
2003-12-24,-0.3046
2003-12-26,0.3055
2003-12-29,1.9289
2003-12-30,-0.2988
2003-12-31,-1.2488
2004-01-02,0.2529
2004-01-05,1.3623
2004-01-06,-0.5475
2004-01-07,0.4505
2004-01-08,1.2456
2004-01-09,-1.3287
2004-01-12,0.3491
2004-01-13,0.0
2004-01-14,1.1928
2004-01-15,-1.2770000000000001
2004-01-16,0.2985
2004-01-20,4.0675
2004-01-21,-0.4766
2004-01-22,-0.2395
2004-01-23,-0.7681
2004-01-26,0.4838
2004-01-27,-0.3852
2004-01-28,-1.6433
2004-01-29,0.0
2004-01-30,0.3931
2004-02-02,0.0979
2004-02-03,-0.7335
2004-02-04,-1.2808
2004-02-05,0.4491
2004-02-06,1.3514
2004-02-09,-0.2469
2004-02-10,2.4257
2004-02-11,1.015
2004-02-12,-0.2871
2004-02-13,-0.2879
2004-02-17,-1.1068
2004-02-18,-1.8978000000000002
2004-02-19,-1.9344999999999999
2004-02-20,-0.8093
2004-02-23,-2.4477
2004-02-24,1.9341
2004-02-25,-1.5897000000000001
2004-02-26,3.1266
2004-02-27,-0.2021
2004-03-01,1.6709
2004-03-02,-1.0956
2004-03-03,0.0504
2004-03-04,1.3085
2004-03-05,-0.8942
2004-03-08,-1.0025
2004-03-09,-0.1013
2004-03-10,0.0
2004-03-11,-1.5205
2004-03-12,0.3603
2004-03-15,-2.7179
2004-03-16,-1.8977
2004-03-17,0.0537
2004-03-18,-1.1815
2004-03-19,-0.5435
2004-03-22,-0.8197
2004-03-23,0.4408
2004-03-24,-0.0549
2004-03-25,-0.0549
2004-03-26,0.0549
2004-03-29,2.5247
2004-03-30,0.803
2004-03-31,-0.8497
2004-04-01,1.6604
2004-04-02,-0.5269
2004-04-05,-0.9534
2004-04-06,-0.3743
2004-04-07,0.9125
2004-04-08,-0.5319
2004-04-12,0.107
2004-04-13,-0.8547
2004-04-14,0.1078
2004-04-15,0.915
2004-04-16,-0.32
2004-04-19,16.1049
2004-04-20,-2.212
2004-04-21,-0.8011
2004-04-22,0.0
2004-04-23,-0.2375
2004-04-26,0.2381
2004-04-27,-0.19
2004-04-28,-1.5231
2004-04-29,-1.2083
2004-04-30,0.0978
2004-05-03,0.0
2004-05-04,-0.1466
2004-05-05,0.5874
2004-05-06,-0.4866
2004-05-07,-2.7094
2004-05-10,-0.2532
2004-05-11,0.5076
2004-05-12,-0.6061
2004-05-13,-0.1524
2004-05-14,0.6107
2004-05-17,-2.1244
2004-05-18,0.9302
2004-05-19,-0.0512
2004-05-20,-0.2561
2004-05-21,0.2568
