ticker,JAZZ US Equity
2007-10-19,-3.9847
2007-10-22,3.5116
2007-10-23,0.2313
2007-10-24,0.0769
2007-10-25,0.3843
2007-10-26,3.2159
2007-10-29,-0.2967
2007-10-30,-2.753
2007-10-31,2.3718
2007-11-01,-2.6906
2007-11-02,0.0
2007-11-05,2.3810000000000002
2007-11-06,-0.6752
2007-11-07,-1.8127
2007-11-08,6.0769
2007-11-09,-2.6831
2007-11-12,-0.149
2007-11-13,0.597
2007-11-14,-5.4154
2007-11-15,1.1764999999999999
2007-11-16,5.8915
2007-11-19,-4.1728
2007-11-20,2.903
2007-11-21,-1.2621
2007-11-23,0.6015
2007-11-26,0.5232
2007-11-27,3.0483
2007-11-28,5.0505
2007-11-29,7.1429
2007-11-30,-0.5769
2007-12-03,1.6763
2007-12-04,-0.6975
2007-12-05,-1.4049
2007-12-06,9.7798
2007-12-07,0.472
2007-12-10,-5.6371
2007-12-11,-6.285
2007-12-12,-4.9801
2007-12-13,8.3159
2007-12-14,-0.8387
2007-12-17,-1.4314
2007-12-18,-2.9703
2007-12-19,0.0
2007-12-20,9.2517
2007-12-21,-3.6115
2007-12-24,-5.7494
2007-12-26,3.2214
2007-12-27,-0.7968
2007-12-28,-1.004
2007-12-31,-0.6085
2008-01-02,0.6803
2008-01-03,0.0676
2008-01-04,-3.7812
2008-01-07,3.6491
2008-01-08,-0.8802
2008-01-09,3.1421
2008-01-10,2.3841
2008-01-11,-4.5925
2008-01-14,-1.4915
2008-01-15,-0.3441
2008-01-16,2.4862
2008-01-17,-1.3477000000000001
2008-01-18,-0.9563
2008-01-22,-1.3103
2008-01-23,-0.4892
2008-01-24,0.0702
2008-01-25,1.8947
2008-01-28,-1.6529
2008-01-29,1.6106
2008-01-30,-4.1350999999999996
2008-01-31,-5.8231
2008-02-01,1.9847000000000001
2008-02-04,-2.3952
2008-02-05,-3.0675
2008-02-06,-3.5601000000000003
2008-02-07,4.1017
2008-02-08,-3.3097
2008-02-11,0.978
2008-02-12,-1.8563
2008-02-13,6.7434
2008-02-14,-7.7812
2008-02-15,-5.0125
2008-02-19,-3.606
2008-02-20,3.8321
2008-02-21,-2.8998
2008-02-22,4.2534
2008-02-25,6.5104
2008-02-26,-0.2445
2008-02-27,-0.0817
2008-02-28,2.7800000000000002
2008-02-29,-4.8528
2008-03-03,1.3378
2008-03-04,-3.2178
2008-03-05,1.3639999999999999
2008-03-06,-2.1867
2008-03-07,-5.761
2008-03-10,-9.2153
2008-03-11,0.402
2008-03-12,-2.6026
2008-03-13,-2.5694
2008-03-14,3.481
2008-03-17,0.6116
2008-03-18,6.4843
2008-03-19,-6.47
2008-03-20,-4.9847
2008-03-24,6.2099
2008-03-25,1.1089
2008-03-26,0.6979
2008-03-27,-2.4752
2008-03-28,-3.0457
2008-03-31,-5.5497
2008-04-01,-2.9933
2008-04-02,0.0
2008-04-03,-0.2286
2008-04-04,1.4891
2008-04-07,-3.9503
2008-04-08,6.8155
2008-04-09,-0.44
2008-04-10,-5.1934
2008-04-11,-2.4476
2008-04-14,-2.7479
2008-04-15,7.9853
2008-04-16,3.6405
2008-04-17,-5.0494
2008-04-18,1.5029
2008-04-21,-1.2528000000000001
2008-04-22,-4.2676
2008-04-23,0.8434
2008-04-24,10.9916
2008-04-25,-1.0764
2008-04-28,-0.1088
2008-04-29,-1.9607999999999999
2008-04-30,0.1111
2008-05-01,-0.111
2008-05-02,-0.8889
2008-05-05,-2.9148
2008-05-06,6.351
2008-05-07,-5.1031
2008-05-08,3.0892
2008-05-09,-2.6082
2008-05-12,-4.2735
2008-05-13,4.1667
2008-05-14,-5.7143
2008-05-15,-3.3939
2008-05-16,-0.1255
2008-05-19,-7.5377
2008-05-20,4.212
2008-05-21,-0.6519
2008-05-22,1.4436
2008-05-23,-2.1992
2008-05-27,1.0582
2008-05-28,-1.178
2008-05-29,5.9603
2008-05-30,-4.375
2008-06-02,3.0065
2008-06-03,-2.9188
2008-06-04,3.7908
2008-06-05,0.3778
2008-06-06,-7.7792
2008-06-09,-8.1633
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,-15.5556
2008-06-13,5.2632
2008-06-16,1.8333
2008-06-17,-2.7823
2008-06-18,2.3569
2008-06-19,1.4803
2008-06-20,23.1767
2008-06-23,-11.3158
2008-06-24,12.7596
2008-06-25,5.2632
2008-06-26,-6.875
2008-06-27,-5.5034
2008-06-30,5.2557
2008-07-01,-1.4845
2008-07-02,-7.5342
2008-07-03,7.8519
2008-07-07,-10.1648
2008-07-08,11.1621
2008-07-09,-7.1527
2008-07-10,0.0
2008-07-11,-1.9259
2008-07-14,-3.9275
2008-07-15,6.1321
2008-07-16,-0.8889
2008-07-17,-1.0463
2008-07-18,-0.3021
2008-07-21,-0.9091
2008-07-22,1.2232
2008-07-23,1.6616
2008-07-24,-1.6345
2008-07-25,-2.1148
2008-07-28,5.2469
2008-07-29,2.9326
2008-07-30,4.9858
2008-07-31,-8.5482
2008-08-01,1.9287999999999998
2008-08-04,2.6201
2008-08-05,12.3404
2008-08-06,3.9141
2008-08-07,-2.1871
2008-08-08,1.8634
2008-08-11,3.5366
2008-08-12,-4.0047
2008-08-13,3.5583
2008-08-14,-4.6209
2008-08-15,-2.6087
2008-08-18,1.0204
2008-08-19,2.7778
2008-08-20,-0.86
2008-08-21,-4.461
2008-08-22,4.6693
2008-08-25,-5.4523
2008-08-26,-7.2084
2008-08-27,-3.1073
2008-08-28,8.0175
2008-08-29,-4.3185
2008-09-02,-4.6544
2008-09-03,-0.1479
2008-09-04,1.037
2008-09-05,-1.6129
2008-09-08,4.1729
2008-09-09,-2.5751
2008-09-10,-3.6711
2008-09-11,-0.1524
2008-09-12,-3.9695
2008-09-15,-1.7488000000000001
2008-09-16,-13.9159
2008-09-17,-9.7744
2008-09-18,9.375
2008-09-19,0.1905
2008-09-22,-6.654
2008-09-23,7.5356
2008-09-24,-7.7652
2008-09-25,2.0534
2008-09-26,1.006
2008-09-29,-20.9163
2008-09-30,24.4332
2008-10-01,1.417
2008-10-02,-0.998
2008-10-03,-6.8548
2008-10-06,1.9481000000000002
2008-10-07,-17.8344
2008-10-08,0.7752
2008-10-09,-12.3077
2008-10-10,16.9591
2008-10-13,18.75
2008-10-14,-17.8947
2008-10-15,-20.2564
2008-10-16,28.6174
2008-10-17,6.25
2008-10-20,-6.3529
2008-10-21,-7.2864
2008-10-22,1.626
2008-10-23,-4.5333
2008-10-24,-4.1899
2008-10-27,-5.5394
2008-10-28,6.7901
2008-10-29,-0.289
2008-10-30,-11.5942
2008-10-31,-2.2951
2008-11-03,-9.0604
2008-11-04,1.107
2008-11-05,-3.6496
2008-11-06,4.1667
2008-11-07,0.7273
2008-11-10,-3.9711
2008-11-11,-0.7519
2008-11-12,-40.1515
2008-11-13,-4.4304
2008-11-14,-13.9073
2008-11-17,-3.0769
2008-11-18,1.5873
2008-11-19,-10.9375
2008-11-20,4.386
2008-11-21,17.647100000000002
2008-11-24,7.1429
2008-11-25,-20.0
2008-11-26,16.6667
2008-11-28,7.1429
2008-12-01,-13.3333
2008-12-02,-1.5385
2008-12-03,-0.7813
2008-12-04,-6.2992
2008-12-05,1.6806999999999999
2008-12-08,4.1322
2008-12-09,-11.1111
2008-12-10,8.9286
2008-12-11,-17.2131
2008-12-12,25.7426
2008-12-15,-6.2992
2008-12-16,9.2437
2008-12-17,2.3077
2008-12-18,12.0301
2008-12-19,12.7517
2008-12-22,47.0238
2008-12-23,-25.1012
2008-12-24,-5.4054
2008-12-26,-2.8571
2008-12-29,-17.0588
2008-12-30,4.2553
2008-12-31,31.2925
2009-01-02,3.6269
2009-01-05,-6.5
2009-01-06,-8.5561
2009-01-07,-15.2047
2009-01-08,0.6897
2009-01-09,-8.2192
2009-01-12,-2.2388
2009-01-13,21.374
2009-01-14,1.2579
2009-01-15,-24.8447
2009-01-16,7.438
2009-01-20,-7.6923
2009-01-21,4.1667
2009-01-22,-4.0
2009-01-23,-18.3333
2009-01-26,5.102
2009-01-27,-0.9709
2009-01-28,0.0
2009-01-29,-4.902
2009-01-30,-1.0309
2009-02-02,8.3333
2009-02-03,2.8846
2009-02-04,-10.2804
2009-02-05,5.2083
2009-02-06,1.9802
2009-02-09,-1.9417
2009-02-10,-5.9406
2009-02-11,1.0526
2009-02-12,4.1667
2009-02-13,1.0
2009-02-17,-5.9406
2009-02-18,0.0
2009-02-19,3.1579
2009-02-20,-8.1633
2009-02-23,2.2222
2009-02-24,14.1304
2009-02-25,-10.0
2009-02-26,-16.4021
2009-02-27,-6.3291
2009-03-02,-6.7568
2009-03-03,0.0
2009-03-04,5.7971
2009-03-05,-8.2192
2009-03-06,-7.4627
2009-03-09,-6.4516
2009-03-10,37.931
2009-03-11,-7.5
2009-03-12,5.4054
2009-03-13,-5.1282
2009-03-16,32.4324
2009-03-17,2.0408
2009-03-18,-4.0
2009-03-19,2.0833
2009-03-20,-7.1429
2009-03-23,13.1868
2009-03-24,-12.6214
2009-03-25,11.1111
2009-03-26,0.0
2009-03-27,-11.0
2009-03-30,10.1124
2009-03-31,-9.1837
2009-04-01,6.7416
2009-04-02,13.6842
2009-04-03,-6.4815
2009-04-06,-3.9604
2009-04-07,1.0309
2009-04-08,5.102
2009-04-09,-0.9709
2009-04-13,-3.9215999999999998
2009-04-14,-3.0612
2009-04-15,-17.0526
2009-04-16,1.5228000000000002
2009-04-17,-2.5
2009-04-20,-15.3846
2009-04-21,0.0
2009-04-22,-15.1515
2009-04-23,-1.7856999999999998
2009-04-24,9.0909
2009-04-27,5.0
2009-04-28,0.0
2009-04-29,-3.1746
2009-04-30,-9.8361
2009-05-01,9.0909
2009-05-04,26.6667
2009-05-05,10.526299999999999
2009-05-06,-11.8676
2009-05-07,-0.0422
2009-05-08,17.5676
2009-05-11,-9.1954
2009-05-12,7.5949
2009-05-13,-7.0588
2009-05-14,3.7975
2009-05-15,-2.439
2009-05-18,8.75
2009-05-19,-1.1494
2009-05-20,-3.4884
2009-05-21,2.4096
2009-05-22,-2.3529
2009-05-26,6.0241
2009-05-27,13.6364
2009-05-28,1.0
2009-05-29,-0.9901
2009-06-01,0.0
2009-06-02,0.0
2009-06-03,3.0
2009-06-04,0.0
2009-06-05,-1.9417
2009-06-08,-0.9901
2009-06-09,2.0
2009-06-10,209.8039
2009-06-11,-5.3797
2009-06-12,-11.7057
2009-06-15,72.7273
2009-06-16,-16.886
2009-06-17,-0.7916
2009-06-18,-1.0638
2009-06-19,-6.1828
2009-06-22,-6.3037
2009-06-23,-6.1162
2009-06-24,5.8632
2009-06-25,37.8462
2009-06-26,-13.392900000000001
2009-06-29,-2.3196
2009-06-30,-2.3747
2009-07-01,7.2973
2009-07-02,-3.7782999999999998
2009-07-06,-4.9738
2009-07-07,15.978
2009-07-08,-10.213799999999999
2009-07-09,6.0847
2009-07-10,2.9925
2009-07-13,0.4843
2009-07-14,-1.6867
2009-07-15,-1.9607999999999999
2009-07-16,-1.5
2009-07-17,-1.7766
2009-07-20,2.0672
2009-07-21,11.8987
2009-07-22,-3.8462
2009-07-23,0.9412
2009-07-24,2.0979
2009-07-27,43.8356
2009-07-28,4.4444
2009-07-29,-10.1824
2009-07-30,5.9222
2009-07-31,-6.0703
2009-08-03,5.6122
2009-08-04,1.4493
2009-08-05,-0.7937
2009-08-06,-4.96
2009-08-07,0.1684
2009-08-10,2.521
2009-08-11,6.8852
2009-08-12,10.5828
2009-08-13,-5.2705
2009-08-14,-2.3426
2009-08-17,-5.0975
2009-08-18,0.6319
2009-08-19,0.7849
2009-08-20,-1.8692
2009-08-21,-0.3175
2009-08-24,3.8217
2009-08-25,8.1288
2009-08-26,1.2766
2009-08-27,-4.7619
2009-08-28,3.9706
2009-08-31,3.1117
2009-09-01,-0.2743
2009-09-02,-4.2641
2009-09-03,0.7184
2009-09-04,32.2397
2009-09-08,10.8954
2009-09-09,0.8755
2009-09-10,-3.6644
2009-09-11,-8.3083
2009-09-14,4.8035
2009-09-15,3.2917
2009-09-16,-1.553
2009-09-17,-3.0936
2009-09-18,0.4228
2009-09-21,-2.3158
2009-09-22,0.9698
2009-09-23,3.7353
2009-09-24,-6.07
2009-09-25,-4.4907
2009-09-28,1.6055000000000001
2009-09-29,-1.693
2009-09-30,-7.9219
2009-10-01,-3.2419000000000002
2009-10-02,-0.1289
2009-10-05,2.7096999999999998
2009-10-06,1.3819
2009-10-07,-0.8674
2009-10-08,1.5
2009-10-09,-0.2463
2009-10-12,-1.7284000000000002
2009-10-13,-2.6382
2009-10-14,0.5161
2009-10-15,11.1682
2009-10-16,-1.6166
2009-10-19,3.0516
2009-10-20,-7.0615
2009-10-21,-2.0833
2009-10-22,-2.2528
2009-10-23,-6.5301
2009-10-26,-5.6164
2009-10-27,-2.6125
2009-10-28,-10.1341
2009-10-29,10.4478
2009-10-30,-5.7057
2009-11-02,-0.3185
2009-11-03,9.9042
2009-11-04,-5.3779
2009-11-05,16.129
2009-11-06,-8.5979
2009-11-09,-2.6048999999999998
2009-11-10,-1.0401
2009-11-11,3.4535
2009-11-12,-2.6125
2009-11-13,0.7452
2009-11-16,7.9882
2009-11-17,5.0685
2009-11-18,-2.6076
2009-11-19,-3.079
2009-11-20,-2.9006
2009-11-23,0.7112
2009-11-24,9.7458
2009-11-25,-2.0592
2009-11-27,-1.1827
2009-11-30,1.4628
2009-12-01,0.5242
2009-12-02,-1.043
2009-12-03,-1.581
2009-12-04,-0.1339
2009-12-07,-1.4745
2009-12-08,-2.1769
2009-12-09,14.8818
2009-12-10,-1.4527999999999999
2009-12-11,-1.2285
2009-12-14,5.5969999999999995
2009-12-15,-4.0047
2009-12-16,1.3497
2009-12-17,-1.2107
2009-12-18,-0.2451
2009-12-21,3.1941
2009-12-22,0.4762
2009-12-23,-1.1848
2009-12-24,-0.9592
2009-12-28,-2.1792
2009-12-29,0.3713
2009-12-30,-0.7398
2009-12-31,-2.1118
2010-01-04,4.5685
2010-01-05,1.8204
2010-01-06,3.5757
2010-01-07,-3.4522
2010-01-08,-1.5495
2010-01-11,0.9685
2010-01-12,2.0384
2010-01-13,8.9307
2010-01-14,7.9827
2010-01-15,0.3996
2010-01-19,-1.6915
2010-01-20,11.336
2010-01-21,-7.7273
2010-01-22,-5.9113
2010-01-25,0.5236
2010-01-26,1.7708
2010-01-27,-1.9447
2010-01-28,-1.1482
2010-01-29,-0.7392
2010-02-01,0.1064
2010-02-02,4.5696
2010-02-03,-0.3049
2010-02-04,-6.8298
2010-02-05,-1.3129
2010-02-08,1.2195
2010-02-09,0.5476
2010-02-10,0.4357
2010-02-11,0.2711
2010-02-12,1.0276
2010-02-16,12.4197
2010-02-17,-0.4762
2010-02-18,-2.0096
2010-02-19,-2.1484
2010-02-22,-0.1996
2010-02-23,-4.4338
2010-02-24,-0.8018
2010-02-25,1.7932000000000001
2010-02-26,1.3472
2010-03-01,5.726
2010-03-02,-0.1934
2010-03-03,2.7132
2010-03-04,9.5283
2010-03-05,1.3780999999999999
2010-03-08,-2.4638999999999998
2010-03-09,-2.7003
2010-03-10,4.8344000000000005
2010-03-11,-2.1349
2010-03-12,-0.9599
2010-03-15,-2.2026
2010-03-16,1.8018
2010-03-17,10.531
2010-03-18,1.2650000000000001
2010-03-19,-1.4864
2010-03-22,8.1059
2010-03-23,-3.5635
2010-03-24,-1.2317
2010-03-25,-3.8971
2010-03-26,-5.1906
2010-03-29,2.7374
2010-03-30,-4.746
2010-03-31,-4.7203
2010-04-01,0.9174
2010-04-05,3.7273
2010-04-06,4.5574
2010-04-07,-2.85
2010-04-08,-2.9336
2010-04-09,0.1778
2010-04-12,1.2422
2010-04-13,-1.1394
2010-04-14,3.1028000000000002
2010-04-15,-0.6019
2010-04-16,-8.737
2010-04-19,-7.0142
2010-04-20,5.4027
2010-04-21,-0.0967
2010-04-22,-1.0649
2010-04-23,0.7828
2010-04-26,0.8738
2010-04-27,-5.3898
2010-04-28,0.1017
2010-04-29,6.7073
2010-04-30,-3.4286
2010-05-03,1.5779
2010-05-04,-2.0388
2010-05-05,-3.4688
2010-05-06,-13.2444
2010-05-07,-2.9586
2010-05-10,10.4878
2010-05-11,-8.1678
2010-05-12,3.9663
2010-05-13,-1.0405
2010-05-14,0.1168
2010-05-17,0.9335
2010-05-18,0.0
2010-05-19,-2.1965
2010-05-20,-4.0189
2010-05-21,3.4483
2010-05-24,-2.1429
2010-05-25,-1.4599
2010-05-26,-2.0987999999999998
2010-05-27,5.2963000000000005
2010-05-28,-2.8743
2010-06-01,-6.6584
2010-06-02,7.5297
2010-06-03,-1.9656
2010-06-04,-4.8872
2010-06-07,-5.7971
2010-06-08,2.7972
2010-06-09,0.1361
2010-06-10,4.0761
2010-06-11,3.0026
2010-06-14,2.1546
2010-06-15,6.3275
2010-06-16,-1.6336
2010-06-17,-1.4235
2010-06-18,1.444
2010-06-21,-3.5587
2010-06-22,-2.8289999999999997
2010-06-23,3.7975
2010-06-24,-0.122
2010-06-25,1.5873
2010-06-28,0.4808
2010-06-29,-4.4258
2010-06-30,-2.0025
2010-07-01,5.6194
2010-07-02,2.0556
2010-07-06,-2.4882
2010-07-07,1.2151
2010-07-08,3.1212
2010-07-09,1.2806
2010-07-12,-1.2644
2010-07-13,1.8626
2010-07-14,-0.3429
2010-07-15,-0.8028
2010-07-16,-1.7341
2010-07-19,1.6471
2010-07-20,0.6944
2010-07-21,-1.1494
2010-07-22,1.6279
2010-07-23,0.2288
2010-07-26,-0.2283
2010-07-27,-1.6018
2010-07-28,-2.3256
2010-07-29,2.6189999999999998
2010-07-30,0.9281
2010-08-02,2.9885
2010-08-03,1.8973
2010-08-04,0.4381
2010-08-05,0.3272
2010-08-06,3.2976
2010-08-09,0.8063
2010-08-10,-1.357
2010-08-11,11.1111
2010-08-12,4.2857
2010-08-13,-5.2055
2010-08-16,-0.9634
2010-08-17,-0.2918
2010-08-18,3.5122
2010-08-19,-3.5815
2010-08-23,-22.1896
2010-08-24,2.1357
2010-08-25,1.23
2010-08-26,-0.6075
2010-08-27,4.7677
2010-08-30,-0.8168
2010-08-31,4.9412
2010-09-01,3.9238
2010-09-02,5.8252
2010-09-03,-1.0194
2010-09-07,-0.4119
2010-09-08,1.5512000000000001
2010-09-09,-0.1018
2010-09-10,0.5097
2010-09-13,-0.1014
2010-09-14,0.4061
2010-09-15,0.0
2010-09-16,-2.73
2010-09-17,-0.2079
2010-09-20,7.7083
2010-09-21,0.5803
2010-09-22,-0.7692
2010-09-23,-1.4535
2010-09-24,1.3766
2010-09-27,-0.582
2010-09-28,5.4634
2010-09-29,-2.1277
2010-09-30,1.4178
2010-10-01,1.8639000000000001
2010-10-04,-3.8426
2010-10-05,-2.3787
2010-10-06,0.5848
2010-10-07,0.5814
2010-10-08,-2.6012
2010-10-11,3.9565
2010-10-12,1.7127
2010-10-13,2.4322
2010-10-14,5.4795
2010-10-15,-2.0779
2010-10-18,-0.9726
2010-10-19,-3.4821
2010-10-20,0.37
2010-10-21,0.4608
2010-10-22,0.9174
2010-10-25,1.1818
2010-10-26,-0.8086
2010-10-27,-2.2645
2010-10-28,-1.5755
2010-10-29,0.0942
2010-11-01,5.6444
2010-11-02,8.8379
2010-11-03,-0.1841
2010-11-04,1.6393
2010-11-05,15.1613
2010-11-08,4.8319
2010-11-09,-1.4696
2010-11-10,1.5593
2010-11-11,0.9346
2010-11-12,-0.463
2010-11-15,0.6645
2010-11-16,-0.198
2010-11-17,-0.463
2010-11-18,8.4385
2010-11-19,2.9412000000000003
2010-11-22,-2.7381
2010-11-23,0.1224
2010-11-24,2.6895
2010-11-26,-1.6071
2010-11-29,1.1494
2010-11-30,-0.4187
2010-12-01,5.2252
2010-12-02,1.0274
2010-12-03,1.5819
2010-12-06,3.2814
2010-12-07,0.6462
2010-12-08,-0.9631
2010-12-09,-0.4862
2010-12-10,2.8773
2010-12-13,-3.5884
2010-12-14,-1.6968
2010-12-15,3.6192
2010-12-16,-0.2687
2010-12-17,2.3707
2010-12-20,2.7368
2010-12-21,2.3053
2010-12-22,-0.3505
2010-12-23,-0.3518
2010-12-27,0.353
2010-12-28,-0.402
2010-12-29,0.9082
2010-12-30,-0.85
2010-12-31,-0.7564
2011-01-03,1.4228
2011-01-04,-2.6553
2011-01-05,2.0587
2011-01-06,-0.0504
2011-01-07,-0.3027
2011-01-10,9.0587
2011-01-11,-2.0882
2011-01-12,9.4787
2011-01-13,-2.8139
2011-01-14,-0.4454
2011-01-18,4.2506
2011-01-19,-4.2489
2011-01-20,-2.6446
2011-01-21,1.3812
2011-01-24,-0.4087
2011-01-25,-0.684
2011-01-26,3.3058
2011-01-27,1.2444
2011-01-28,-2.0193
2011-01-31,0.1792
2011-02-01,0.9839
2011-02-02,-0.62
2011-02-03,-1.738
2011-02-04,-0.771
2011-02-07,1.234
2011-02-08,5.1919
2011-02-09,-1.9313
2011-02-10,0.5252
2011-02-11,-0.3918
2011-02-14,1.3549
2011-02-15,4.4416
2011-02-16,-1.6101999999999999
2011-02-17,-1.5946
2011-02-18,-0.7676
2011-02-22,1.0314
2011-02-23,0.5955
2011-02-24,0.9725
2011-02-25,2.5126
2011-02-28,0.6127
2011-03-01,-1.2586
2011-03-02,3.7007
2011-03-03,4.1237
2011-03-04,3.2369
2011-03-07,0.7008
2011-03-08,1.4652
2011-03-09,1.8773
2011-03-10,-2.6931000000000003
2011-03-11,4.6977
2011-03-14,0.1043
2011-03-15,0.7297
2011-03-16,-1.1038000000000001
2011-03-17,-0.3488
2011-03-18,2.2401
2011-03-21,2.6361
2011-03-22,-1.9013
2011-03-23,0.136
2011-03-24,1.8676
2011-03-25,-0.5667
2011-03-28,0.5699
2011-03-29,7.0667
2011-03-30,3.0822
2011-03-31,-3.8055
2011-04-01,-0.0942
2011-04-04,0.9742
2011-04-05,4.3262
2011-04-06,-0.5072
2011-04-07,0.1799
2011-04-08,2.155
2011-04-11,-1.1134
2011-04-12,-1.0963
2011-04-13,2.6438
2011-04-14,-0.27
2011-04-15,1.0243
2011-04-18,-0.898
2011-04-19,0.8477
2011-04-20,-0.8116
2011-04-21,-1.7241
2011-04-25,-0.3866
2011-04-26,0.0
2011-04-27,-1.7015
2011-04-28,-2.2776
2011-04-29,-0.839
2011-05-02,1.7863
2011-05-03,-1.8473000000000002
2011-05-04,-7.0263
2011-05-05,0.641
2011-05-06,-1.8773
2011-05-09,4.0314
2011-05-10,-0.821
2011-05-11,-0.6954
2011-05-12,-2.4341
2011-05-13,-3.0417
2011-05-16,-4.4766
2011-05-17,-0.1476
2011-05-18,3.4368
2011-05-19,-2.0364
2011-05-20,0.9847
2011-05-23,-3.8281
2011-05-24,-0.4131
2011-05-25,2.2247
2011-05-26,2.9141
2011-05-27,1.1111
2011-05-31,3.8284000000000002
2011-06-01,0.9218
2011-06-02,-1.8944999999999999
2011-06-03,-0.8276
2011-06-06,-2.5382
2011-06-07,0.4995
2011-06-08,-4.0469
2011-06-09,1.6278000000000001
2011-06-10,-1.9294
2011-06-13,-0.1485
2011-06-14,2.974
2011-06-15,3.6462
2011-06-16,1.3235999999999999
2011-06-17,0.4813
2011-06-20,0.3079
2011-06-21,5.3547
2011-06-22,1.5863
2011-06-23,1.9758
2011-06-24,-0.5625
2011-06-27,1.1314
2011-06-28,0.0
2011-06-29,1.647
2011-06-30,1.9566
2011-07-01,4.3478
2011-07-05,2.4138
2011-07-06,-0.7295
2011-07-07,-0.5936
2011-07-08,1.1373
2011-07-11,-2.4459
2011-07-12,-0.4611
2011-07-13,1.2739
2011-07-14,5.9748
2011-07-15,-0.0809
2011-07-18,0.486
2011-07-19,3.3799
2011-07-20,-1.3982
2011-07-21,-1.0016
2011-07-22,2.7157
2011-07-25,-2.6179
2011-07-26,-2.0495
2011-07-27,-4.1304
2011-07-28,-0.0283
2011-07-29,14.7434
2011-08-01,3.3852
2011-08-02,-4.9474
2011-08-03,-3.5202
2011-08-04,-5.9161
2011-08-05,-0.9141
2011-08-08,-8.5826
2011-08-09,10.9786
2011-08-10,3.6374
2011-08-11,5.3709
2011-08-12,0.5804
2011-08-15,2.3833
2011-08-16,-4.5577
2011-08-17,-0.8216
2011-08-18,-7.1188
2011-08-19,-4.1249
2011-08-22,-1.0174
2011-08-23,9.6035
2011-08-24,-0.134
2011-08-25,-1.5293999999999999
2011-08-26,3.6512000000000002
2011-08-29,5.1525
2011-08-30,6.25
2011-08-31,0.9176
2011-09-01,-2.658
2011-09-02,0.1198
2011-09-06,-0.311
2011-09-07,4.6556
2011-09-08,-0.5733
2011-09-09,-3.5747
2011-09-12,2.8223000000000003
2011-09-13,0.2791
2011-09-14,-0.6959
2011-09-15,1.5183
2011-09-16,-1.3115999999999999
2011-09-19,1.9725000000000001
2011-09-20,7.0057
2011-09-21,-1.7521
2011-09-22,-4.3932
2011-09-23,-1.0464
2011-09-26,-0.6437
2011-09-27,4.211
2011-09-28,-3.3526
2011-09-29,-4.2499
2011-09-30,-0.4319
2011-10-03,-10.0
2011-10-04,5.9705
2011-10-05,2.2233
2011-10-06,2.5952
2011-10-07,0.3614
2011-10-10,4.9208
2011-10-11,1.2812000000000001
2011-10-12,-0.9939
2011-10-13,-0.8214
2011-10-14,1.5413000000000001
2011-10-17,-2.5374
2011-10-18,-6.2297
