ticker,SRGA US Equity
2001-01-02,-11.4035
2001-01-03,0.0
2001-01-04,1.9802
2001-01-05,-1.9417
2001-01-08,-3.9604
2001-01-09,-11.3402
2001-01-10,-1.1628
2001-01-11,-0.5882
2001-01-12,-0.5917
2001-01-16,8.3333
2001-01-17,5.4945
2001-01-18,2.6042
2001-01-19,-0.5076
2001-01-22,3.0612
2001-01-23,6.9307
2001-01-24,6.0185
2001-01-25,0.4367
2001-01-26,-1.7391
2001-01-29,-0.885
2001-01-30,0.8929
2001-01-31,-0.4425
2001-02-01,-1.7778
2001-02-02,0.905
2001-02-05,0.4484
2001-02-06,4.4643
2001-02-07,0.8547
2001-02-08,0.8475
2001-02-09,-5.8824
2001-02-12,-7.1429
2001-02-13,-7.6923
2001-02-14,-6.7708
2001-02-15,-1.6760000000000002
2001-02-16,1.1364
2001-02-20,2.2472
2001-02-21,-1.0989
2001-02-22,0.0
2001-02-23,5.0
2001-02-26,1.5873
2001-02-27,0.0
2001-02-28,0.0
2001-03-01,-9.375
2001-03-02,-1.7241
2001-03-05,-6.4327
2001-03-06,0.0
2001-03-07,1.25
2001-03-08,-1.8519
2001-03-09,-2.5157
2001-03-12,-7.0968
2001-03-13,-0.3472
2001-03-14,1.0453
2001-03-15,-2.069
2001-03-16,11.2676
2001-03-19,-1.2658
2001-03-20,-8.3333
2001-03-21,-2.7972
2001-03-22,1.4388
2001-03-23,3.5461
2001-03-26,5.4795
2001-03-27,1.2987
2001-03-28,3.8462
2001-03-29,0.0
2001-03-30,6.1728
2001-04-02,0.5814
2001-04-03,-2.3121
2001-04-04,-2.3669000000000002
2001-04-05,5.4545
2001-04-06,-2.8736
2001-04-09,1.5857999999999999
2001-04-10,-0.2796
2001-04-11,11.215
2001-04-12,10.2521
2001-04-16,-0.3049
2001-04-17,2.7523
2001-04-18,7.2173
2001-04-19,-2.9146
2001-04-20,-0.2859
2001-04-23,0.0
2001-04-24,-1.4337
2001-04-25,-5.4545
2001-04-26,2.3077
2001-04-27,-2.3308
2001-04-30,0.154
2001-05-01,14.9116
2001-05-02,-10.903
2001-05-03,4.7297
2001-05-04,-7.957
2001-05-07,-1.0903
2001-05-08,1.5748
2001-05-09,3.1783
2001-05-10,-15.1766
2001-05-11,-2.5686
2001-05-14,-0.9091
2001-05-15,-7.3394
2001-05-16,10.495
2001-05-17,-9.9462
2001-05-18,-0.0995
2001-05-21,-1.0956
2001-05-22,1.1078000000000001
2001-05-23,-1.1952
2001-05-24,1.2097
2001-05-25,-2.3904
2001-05-29,2.3468999999999998
2001-05-30,-0.2991
2001-05-31,0.2
2001-06-01,0.0
2001-06-04,0.2994
2001-06-05,2.1891
2001-06-06,4.7712
2001-06-07,-5.3903
2001-06-08,-5.6974
2001-06-11,1.25
2001-06-12,-0.7202
2001-06-13,-6.114
2001-06-14,-0.1104
2001-06-15,0.3315
2001-06-18,0.7709
2001-06-19,6.3388
2001-06-20,0.8222
2001-06-21,4.0775
2001-06-22,-0.2938
2001-06-25,-3.7328
2001-06-26,-1.5306
2001-06-27,-6.6321
2001-06-28,-1.7758
2001-06-29,-0.565
2001-07-02,-1.7045
2001-07-03,0.6936
2001-07-05,-5.9701
2001-07-06,1.9536
2001-07-09,0.3593
2001-07-10,-4.2959
2001-07-11,-1.4963
2001-07-12,-0.6329
2001-07-13,2.0382
2001-07-16,-0.4994
2001-07-17,1.0038
2001-07-18,-0.3727
2001-07-19,26.3092
2001-07-20,1.9743
2001-07-23,0.0
2001-07-24,-0.2904
2001-07-25,1.9417
2001-07-26,-5.8095
2001-07-27,0.6067
2001-07-30,-1.608
2001-07-31,-5.4137
2001-08-01,7.4514
2001-08-02,0.5025
2001-08-03,-1.5
2001-08-06,-0.5076
2001-08-07,4.2857
2001-08-08,-2.4462
2001-08-09,0.4012
2001-08-10,2.1578
2001-08-13,7.2756
2001-08-14,-0.1823
2001-08-15,0.4566
2001-08-16,-1.2727
2001-08-17,2.1179
2001-08-20,1.4426999999999999
2001-08-21,4.8
2001-08-22,0.933
2001-08-23,2.521
2001-08-24,0.8197
2001-08-27,-1.8699
2001-08-28,0.6628
2001-08-29,-3.3745
2001-08-30,-4.5997
2001-08-31,0.8036
2001-09-04,4.0744
2001-09-05,7.3191
2001-09-06,1.6653
2001-09-07,-2.8861
2001-09-10,0.0803
2001-09-17,-5.7785
2001-09-18,-1.3629
2001-09-19,-0.7772
2001-09-20,-12.0975
2001-09-21,3.7624
2001-09-24,-0.4771
2001-09-25,-1.1505
2001-09-26,1.9399
2001-09-27,1.9029
2001-09-28,8.7768
2001-10-01,-1.7167
2001-10-02,2.6201
2001-10-03,-6.383
2001-10-04,0.6364
2001-10-05,-2.3487
2001-10-08,2.1277
2001-10-09,-1.087
2001-10-10,1.3736
2001-10-11,7.4977
2001-10-12,2.521
2001-10-15,-3.7705
2001-10-16,-2.1295
2001-10-17,-4.6127
2001-10-18,0.4562
2001-10-19,-4.5413
2001-10-22,-1.5224
2001-10-23,15.942
2001-10-24,-3.25
2001-10-25,-1.3780999999999999
2001-10-26,-3.4934
2001-10-29,-1.81
2001-10-30,-1.2903
2001-10-31,1.4939
2001-11-01,-1.196
2001-11-02,0.0
2001-11-05,0.838
2001-11-06,-0.6464
2001-11-07,-1.9517
2001-11-08,-0.4739
2001-11-09,1.4285999999999999
2001-11-12,-5.446
2001-11-13,5.4618
2001-11-14,0.2825
2001-11-15,-2.3474
2001-11-16,-2.1154
2001-11-19,-3.831
2001-11-20,-5.0051
2001-11-21,-1.3978
2001-11-23,1.9628999999999999
2001-11-26,4.2781
2001-11-27,6.6667
2001-11-28,-1.9231
2001-11-29,2.9412000000000003
2001-11-30,0.0952
2001-12-03,-3.6156
2001-12-04,-1.4808
2001-12-05,1.2024
2001-12-06,-1.5842
2001-12-07,0.9054
2001-12-10,-3.6889
2001-12-11,-3.5197000000000003
2001-12-12,0.2146
2001-12-13,-2.0343
2001-12-14,-1.6393
2001-12-17,0.5556
2001-12-18,4.9724
2001-12-19,0.1053
2001-12-20,1.4721
2001-12-21,-1.0363
2001-12-24,-0.6283
2001-12-26,-0.4215
2001-12-27,3.7037
2001-12-28,0.8163
2001-12-31,3.1377
2002-01-02,-1.8646
2002-01-03,-5.0
2002-01-04,4.7368
2002-01-07,0.9045
2002-01-08,0.996
2002-01-09,-1.3807
2002-01-10,0.8
2002-01-11,0.0
2002-01-14,-0.6944
2002-01-15,3.6832000000000003
2002-01-16,-0.5655
2002-01-17,0.969
2002-01-18,0.2879
2002-01-22,0.4785
2002-01-23,-0.381
2002-01-24,0.7648
2002-01-25,1.9924
2002-01-28,3.7209
2002-01-29,0.0
2002-01-30,-5.5605
2002-01-31,-3.6087
2002-02-01,-51.133
2002-02-20,-10.4839
2002-02-21,14.8649
2002-02-22,0.9804
2002-02-25,1.9417
2002-02-26,2.0952
2002-02-27,-2.0522
2002-02-28,-3.2381
2002-03-01,0.9843
2002-03-04,-0.7797
2002-03-05,3.1434
2002-03-06,5.5238
2002-03-07,9.2058
2002-03-08,7.438
2002-03-11,5.5385
2002-03-12,1.895
2002-03-13,-2.0029
2002-03-14,1.8978000000000002
2002-03-15,4.5845
2002-03-18,-0.6849
2002-03-19,-0.0086
2002-03-20,-3.44
2002-03-21,-2.4286
2002-03-22,0.2928
2002-03-25,0.7299
2002-03-26,0.7246
2002-03-27,0.7194
2002-03-28,3.5714
2002-04-01,2.6207000000000003
2002-04-02,-4.1667
2002-04-03,0.1403
2002-04-04,2.6611000000000002
2002-04-05,0.2729
2002-04-08,6.9388
2002-04-09,-4.3257
2002-04-10,3.7234
2002-04-11,-2.4231
2002-04-12,2.4832
2002-04-15,-1.9231
2002-04-16,0.6536
2002-04-17,-2.987
2002-04-18,-1.6064
2002-04-19,-1.3469
2002-04-22,-4.0132
2002-04-23,2.0115
2002-04-24,2.1127
2002-04-25,-4.8276
2002-04-26,-1.4493
2002-04-29,-3.6765
2002-04-30,3.0534
2002-05-01,-3.7037
2002-05-02,1.5385
2002-05-03,0.0
2002-05-06,2.2727
2002-05-07,-2.2222
2002-05-08,0.9015
2002-05-09,-0.8935
2002-05-10,-0.7576
2002-05-13,0.7634
2002-05-14,-9.0909
2002-05-15,-2.8333
2002-05-16,-3.259
2002-05-17,-2.9965
2002-05-20,0.7128
2002-05-21,-0.1815
2002-05-22,-0.3636
2002-05-23,-2.3723
2002-05-24,0.9346
2002-05-28,-7.037
2002-05-29,-4.3825
2002-05-30,6.25
2002-05-31,4.902
2002-06-03,-3.5514
2002-06-04,1.7442
2002-06-05,-2.4762
2002-06-06,-2.3438
2002-06-07,-0.6
2002-06-10,1.6097000000000001
2002-06-11,-0.9901
2002-06-12,-4.8
2002-06-13,5.6513
2002-06-14,0.7954
2002-06-17,1.5979
2002-06-18,-3.6893000000000002
2002-06-19,6.8548
2002-06-20,16.0377
2002-06-21,0.813
2002-06-24,-4.0323
2002-06-25,0.8403
2002-06-26,-1.6667
2002-06-27,4.2373
2002-06-28,-1.7886
2002-07-01,-0.6623
2002-07-02,3.8333
2002-07-03,2.4077
2002-07-05,0.627
2002-07-08,-0.7788
2002-07-09,2.8257
2002-07-10,-2.2901
2002-07-11,-5.625
2002-07-12,5.1325
2002-07-15,-1.7323
2002-07-16,0.9615
2002-07-17,-4.6032
2002-07-18,-0.1498
2002-07-19,8.6486
2002-07-22,-6.4417
2002-07-23,-2.1311
2002-07-24,2.1776
2002-07-25,-3.1148
2002-07-26,6.599
2002-07-29,1.5873
2002-07-30,-2.3438
2002-07-31,0.96
2002-08-01,0.1585
2002-08-02,-5.0633
2002-08-05,2.1667
2002-08-06,-2.9364
2002-08-07,-2.3529
2002-08-08,-2.7539
2002-08-09,-3.0265
2002-08-12,14.4369
2002-08-13,-2.5518
2002-08-14,6.383
2002-08-15,4.3077
2002-08-16,-4.1298
2002-08-19,-1.0769
2002-08-20,-5.2877
2002-08-21,-1.4778
2002-08-22,-1.0
2002-08-23,-0.8586
2002-08-26,0.1868
2002-08-27,0.1695
2002-08-28,1.0152
2002-08-29,10.7203
2002-08-30,-0.6051
2002-09-03,1.2177
2002-09-04,3.609
2002-09-05,2.9028
2002-09-06,-1.2694
2002-09-09,-1.4285999999999999
2002-09-10,-2.1739
2002-09-11,-0.4444
2002-09-12,1.9344999999999999
2002-09-13,-1.3139
2002-09-16,4.4379
2002-09-17,1.983
2002-09-18,1.375
2002-09-19,-2.8634
2002-09-20,-2.6798
2002-09-23,0.0
2002-09-24,1.8696000000000002
2002-09-25,9.5462
2002-09-26,-1.039
2002-09-27,4.9869
2002-09-30,0.0
2002-10-01,0.375
2002-10-02,0.0
2002-10-03,-3.4869
2002-10-04,1.9355
2002-10-07,-1.7722
2002-10-08,1.2887
2002-10-09,2.0356
2002-10-10,-0.2494
2002-10-11,3.75
2002-10-14,2.8916
2002-10-15,-4.5667
2002-10-16,-0.3681
2002-10-17,0.8621
2002-10-18,4.2735
2002-10-21,1.8735
2002-10-22,0.6897
2002-10-23,-0.1142
2002-10-24,0.4571
2002-10-25,-2.7304
2002-10-28,5.0292
2002-10-29,-1.4477
2002-10-30,-0.565
2002-10-31,3.5227
2002-11-01,1.5258
2002-11-04,-2.0435
2002-11-05,1.2141
2002-11-06,-0.2181
2002-11-07,-2.306
2002-11-08,1.6892
2002-11-11,-3.3003
2002-11-12,-4.6644
2002-11-13,-5.8473
2002-11-14,-1.0139
2002-11-15,0.6402
2002-11-18,-2.6718
2002-11-19,-4.183
2002-11-20,1.3643
2002-11-21,1.0767
2002-11-22,1.1984
2002-11-25,1.3158
2002-11-26,4.026
2002-11-27,7.99
2002-11-29,10.4046
2002-12-02,-3.3508
2002-12-03,0.1083
2002-12-04,-0.974
2002-12-05,2.1749
2002-12-06,0.1177
2002-12-09,5.4487
2002-12-10,-1.8237
2002-12-11,-2.58
2002-12-12,0.6356
2002-12-13,-1.4737
2002-12-16,-0.1068
2002-12-17,-0.3209
2002-12-18,-0.5365
2002-12-19,-2.9126
2002-12-20,0.4444
2002-12-23,0.6637
2002-12-24,-0.6703
2002-12-26,1.7812000000000001
2002-12-27,-0.1087
2002-12-30,5.7671
2002-12-31,4.1049
2003-01-02,-5.3266
2003-01-03,-0.9395
2003-01-06,0.1054
2003-01-07,-0.9474
2003-01-08,0.6376
2003-01-09,1.2671999999999999
2003-01-10,-0.9385
2003-01-13,0.0
2003-01-14,-2.5263
2003-01-15,-0.9719
2003-01-16,-0.0109
2003-01-17,-0.2072
2003-01-21,-1.6393
2003-01-22,-1.5556
2003-01-23,4.2889
2003-01-24,-2.0563
2003-01-27,-1.8784999999999998
2003-01-28,1.464
2003-01-29,1.7758
2003-01-30,-1.9628999999999999
2003-01-31,7.8977
2003-02-03,-2.0619
2003-02-04,0.5263
2003-02-05,-1.0471
2003-02-06,-0.1164
2003-02-07,0.6463
2003-02-10,-1.6737
2003-02-11,-0.546
2003-02-12,-0.3229
2003-02-13,-1.0799
2003-02-14,-3.0568
2003-02-18,1.6892
2003-02-19,-0.9967
2003-02-20,0.5593
2003-02-21,0.0
2003-02-24,-6.2291
2003-02-25,0.1186
2003-02-26,2.1327
2003-02-27,-1.5081
2003-02-28,4.947
2003-03-03,-1.459
2003-03-04,0.7973
2003-03-05,-2.8249
2003-03-06,-1.2791000000000001
2003-03-07,1.2955999999999999
2003-03-10,-2.7907
2003-03-11,3.4689
2003-03-12,0.3468
2003-03-13,-0.3456
2003-03-14,3.5838
2003-03-17,-1.7856999999999998
2003-03-18,1.8182
2003-03-19,0.4464
2003-03-20,-0.2222
2003-03-21,-1.4477
2003-03-24,-2.2599
2003-03-25,0.1156
2003-03-26,-4.388
2003-03-27,7.8502
2003-03-28,-0.8959
2003-03-31,1.5819
2003-04-01,-1.7798
2003-04-02,1.5855000000000001
2003-04-03,1.5608
2003-04-04,-0.1098
2003-04-07,3.2967
2003-04-08,-1.2766
2003-04-09,1.2931
2003-04-10,0.9574
2003-04-11,-0.7376
2003-04-14,0.6369
2003-04-15,-0.1055
2003-04-16,-1.056
2003-04-17,-0.5336
2003-04-21,-0.2039
2003-04-22,0.8494
2003-04-23,0.4264
2003-04-24,-0.7431
2003-04-25,-1.4973
2003-04-28,1.3029
2003-04-29,4.1801
2003-04-30,2.8807
2003-05-01,0.7
2003-05-02,-0.4965
2003-05-05,0.499
2003-05-06,0.6951
2003-05-07,0.0
2003-05-08,3.1558
2003-05-09,0.1912
2003-05-12,-0.2863
2003-05-13,3.7321
2003-05-14,-0.369
2003-05-15,1.6667
2003-05-16,0.0911
2003-05-19,-1.0009
2003-05-20,-4.4118
2003-05-21,3.8462
2003-05-22,1.8519
2003-05-23,2.2727
2003-05-27,-0.1778
2003-05-28,0.5343
2003-05-29,0.5314
2003-05-30,-0.9692
2003-06-02,-0.6228
2003-06-03,-0.0895
2003-06-04,0.2688
2003-06-05,7.0599
2003-06-06,6.4274000000000004
2003-06-09,-0.3922
2003-06-10,0.7874
2003-06-11,0.7813
2003-06-12,0.0
2003-06-13,-1.1628
2003-06-16,3.1373
2003-06-17,4.7148
2003-06-18,-2.6870000000000003
2003-06-19,-6.3433
2003-06-20,0.7171
2003-06-23,-5.0633
2003-06-24,5.4167
2003-06-25,3.5573
2003-06-26,-0.5344
2003-06-27,0.7675
2003-06-30,1.2186
2003-07-01,-2.4831
2003-07-02,4.0123
2003-07-03,0.1484
2003-07-07,0.7407
2003-07-08,-2.3529
2003-07-09,4.8193
2003-07-10,0.431
2003-07-11,-1.073
2003-07-14,1.9523000000000001
2003-07-15,-1.0638
2003-07-16,-0.7168
2003-07-17,-5.704
2003-07-18,4.0582
2003-07-21,-1.766
2003-07-22,2.0225
2003-07-23,4.3979
2003-07-24,-1.7511999999999999
2003-07-25,7.3729
2003-07-28,0.4667
2003-07-29,1.5926
2003-07-30,-4.2456
2003-07-31,2.3192
2003-08-01,0.0
2003-08-04,1.0
2003-08-05,-1.1881
2003-08-06,0.2004
2003-08-07,-2.4
2003-08-08,2.3907
2003-08-11,-1.4009
2003-08-12,1.8268
2003-08-13,-1.5282
2003-08-14,-4.5209
2003-08-15,0.3534
2003-08-18,3.8731999999999998
2003-08-19,1.3559
2003-08-20,-1.0702
2003-08-21,1.7579
2003-08-22,1.0631
2003-08-25,0.1972
2003-08-26,-0.0656
2003-08-27,1.0506
2003-08-28,0.9747
2003-08-29,-1.5444
2003-09-02,0.915
2003-09-03,3.886
2003-09-04,2.2444
2003-09-05,-4.2683
2003-09-08,-0.0637
2003-09-09,-0.8923
2003-09-10,1.4791
2003-09-11,0.1267
2003-09-12,1.1392
2003-09-15,1.7522
2003-09-16,0.246
2003-09-17,1.411
2003-09-18,-0.1815
2003-09-19,1.7515
2003-09-22,-0.1132
2003-09-23,1.133
2003-09-24,-3.2429
2003-09-25,-4.0829
2003-09-26,-5.7179
2003-09-29,-8.8949
2003-09-30,-33.432
2003-10-01,-0.1111
2003-10-02,2.8921
2003-10-03,2.4865
2003-10-06,-2.1097
2003-10-07,-1.7241
2003-10-08,-4.057
2003-10-09,5.4857
2003-10-10,7.2589
2003-10-13,3.0303
2003-10-14,2.9412000000000003
2003-10-15,-4.4762
2003-10-16,-0.3988
2003-10-17,-0.4004
2003-10-20,-0.402
2003-10-21,-8.779
2003-10-22,4.0929
2003-10-23,-3.2944
2003-10-24,11.978
2003-10-27,0.5888
2003-10-28,7.2195
2003-10-29,0.091
2003-10-30,10.0909
2003-10-31,-0.9083
2003-11-03,0.3333
2003-11-04,-1.1628
2003-11-05,0.084
2003-11-06,-0.7557
2003-11-07,-2.9611
2003-11-10,-3.2258
2003-11-11,-3.1532
2003-11-12,4.4651
2003-11-13,-1.2467
2003-11-14,1.0821
2003-11-17,-3.2114
2003-11-18,0.4608
2003-11-19,-0.4587
2003-11-20,1.1982
2003-11-21,-2.9144
2003-11-24,-2.0638
2003-11-25,0.0
2003-11-26,-2.8736
2003-11-28,2.5641
2003-12-01,-0.1923
2003-12-02,-2.2157999999999998
2003-12-03,2.5616
2003-12-04,-0.3842
2003-12-05,-3.0858
2003-12-08,1.4925
2003-12-09,2.6471
2003-12-10,-0.7641
2003-12-11,3.9461
2003-12-12,-2.3148
2003-12-15,-5.1185
2003-12-16,1.0989
2003-12-17,-0.8794
2003-12-18,4.2767
2003-12-19,2.2945
2003-12-22,2.8037
2003-12-23,-0.5455
2003-12-24,-0.3656
2003-12-26,-0.9174
2003-12-29,1.7593
2003-12-30,-0.091
2003-12-31,-0.1821
2004-01-02,-1.4599
2004-01-05,0.463
2004-01-06,0.1843
2004-01-07,-0.736
2004-01-08,-0.5561
2004-01-09,-4.753
2004-01-12,4.9902
2004-01-13,0.1864
2004-01-14,-1.0233
2004-01-15,-2.9135
2004-01-16,0.0968
2004-01-20,-0.9671
2004-01-21,-1.4647999999999999
2004-01-22,-1.3875
2004-01-23,0.201
2004-01-26,-0.9027
2004-01-27,0.8097
2004-01-28,-1.3052000000000001
2004-01-29,2.238
2004-01-30,-0.4975
2004-02-02,-0.2
2004-02-03,0.6012
2004-02-04,-0.3984
2004-02-05,-3.2
2004-02-06,14.1529
2004-02-09,6.4253
2004-02-10,-0.8503
2004-02-11,1.6295
2004-02-12,-3.7131
2004-02-13,-1.227
2004-02-17,1.1535
2004-02-18,-2.1053
2004-02-19,-3.0466
2004-02-20,0.2773
2004-02-23,-1.8433000000000002
2004-02-24,0.0
2004-02-25,3.2864
2004-02-26,-0.1818
2004-02-27,0.6375
2004-03-01,-1.448
2004-03-02,1.0101
2004-03-03,-0.9091
2004-03-04,1.8349
2004-03-05,8.7387
2004-03-08,3.9768
2004-03-09,1.992
2004-03-10,-6.3281
2004-03-11,-1.5013
2004-03-12,-0.0847
2004-03-15,-2.7119
2004-03-16,0.9582
2004-03-17,1.7256
2004-03-18,-2.4596999999999998
2004-03-19,-4.5217
2004-03-22,-0.1821
2004-03-23,-2.4635
2004-03-24,1.7774
2004-03-25,4.9632
2004-03-26,-0.4378
2004-03-29,0.9675
2004-03-30,-0.1742
2004-03-31,-0.9599
2004-04-01,-1.0573
2004-04-02,-0.2671
2004-04-05,2.8571
2004-04-06,-4.6007
2004-04-07,-4.8225999999999996
2004-04-08,-2.8681
2004-04-12,-6.4961
2004-04-13,-8.4211
2004-04-14,5.0575
2004-04-15,1.4223
2004-04-16,4.8544
2004-04-19,3.3951000000000002
2004-04-20,-0.8955
2004-04-21,2.7108
2004-04-22,-0.782
2004-04-23,-1.9704000000000002
2004-04-26,0.9045
2004-04-27,3.3865
2004-04-28,-7.9961
2004-04-29,0.3141
2004-04-30,-0.6263
2004-05-03,-0.2101
2004-05-04,-0.6316
2004-05-05,0.8475
2004-05-06,-2.8256
2004-05-07,-0.8756
2004-05-10,-1.7448000000000001
2004-05-11,3.7736
2004-05-12,-3.5294
2004-05-13,-0.1109
2004-05-14,-4.9945
2004-05-17,-1.285
2004-05-18,5.3254
2004-05-19,1.9101
2004-05-20,-0.2205
2004-05-21,3.4254
2004-05-24,-3.8462
2004-05-25,1.1111
2004-05-26,2.7473
2004-05-27,-2.1390000000000002
2004-05-28,0.3279
2004-06-01,0.4357
2004-06-02,1.8437999999999999
2004-06-03,-1.3845
2004-06-04,1.5119
2004-06-07,3.0851
2004-06-08,-6.3983
2004-06-09,-0.3308
2004-06-10,-0.2212
2004-06-14,-1.7738
2004-06-15,1.5800999999999998
2004-06-16,4.5556
2004-06-17,2.8693
2004-06-18,0.7231
2004-06-21,-0.7179
2004-06-22,0.2066
2004-06-23,0.5155
2004-06-24,-0.7179
2004-06-25,3.3058
2004-06-28,-2.5
2004-06-29,10.461500000000001
2004-06-30,-0.3714
2004-07-01,-3.9143
2004-07-02,3.3948
2004-07-06,-3.0957
2004-07-07,-0.9681
2004-07-08,-3.4213
2004-07-09,2.7328
2004-07-12,-1.8719000000000001
2004-07-13,-1.9076
2004-07-14,-1.2282
2004-07-15,1.5544
2004-07-16,-0.5102
2004-07-19,3.6
2004-07-20,3.9501
2004-07-21,-4.7619
2004-07-22,-2.1
2004-07-23,-8.1716
2004-07-26,-1.7798
2004-07-27,-4.4168
2004-07-28,6.6350999999999996
2004-07-29,6.0
2004-07-30,1.8868
2004-08-02,0.8333
2004-08-03,-4.6016
2004-08-04,-1.1764999999999999
2004-08-05,-1.7316
2004-08-06,-3.6344
2004-08-09,4.9143
2004-08-10,1.7429000000000001
2004-08-11,-0.9636
2004-08-12,-0.3243
2004-08-13,-1.1931
2004-08-16,2.2503
2004-08-17,-0.8052
2004-08-18,2.1645
2004-08-19,2.6483
2004-08-20,2.2704
2004-08-23,-5.1463
2004-08-24,3.617
2004-08-25,2.1561
2004-08-26,-1.3065
2004-08-27,3.666
2004-08-30,-5.501
2004-08-31,3.2225
2004-09-01,-2.1148
2004-09-02,2.1605
2004-09-03,0.6042
2004-09-07,-1.2012
2004-09-08,-1.0132
2004-09-09,0.4094
2004-09-10,1.9367999999999999
2004-09-13,-7.4
2004-09-14,-2.8078
2004-09-15,-0.6667
2004-09-16,3.3557
2004-09-17,-1.5152
2004-09-20,-1.0989
2004-09-21,-0.3333
2004-09-22,-2.2297
2004-09-23,-0.4561
2004-09-24,-0.2291
2004-09-27,-1.6073
2004-09-28,0.4667
2004-09-29,-4.065
2004-09-30,-2.9055999999999997
2004-10-01,0.8728
2004-10-04,-0.7417
2004-10-05,-0.1245
2004-10-06,-1.3716
2004-10-07,0.2528
2004-10-08,1.0088
2004-10-11,1.3733
2004-10-12,-2.0936
2004-10-13,-1.0063
2004-10-14,-1.5248
2004-10-15,1.6774
2004-10-18,2.4112
2004-10-19,-3.3457
2004-10-20,0.1282
2004-10-21,-1.5365
2004-10-22,-5.2016
2004-10-25,0.6859
2004-10-26,-1.7711000000000001
2004-10-27,0.5548
2004-10-28,4.8276
2004-10-29,1.9737
2004-11-01,-2.4516
2004-11-02,0.7937
2004-11-03,-0.2625
2004-11-04,-0.7895
2004-11-05,-0.9284
2004-11-08,-2.4096
2004-11-09,-1.2346
2004-11-10,7.2222
2004-11-11,-0.1295
2004-11-12,0.7782
2004-11-15,-0.7722
2004-11-16,26.07
2004-11-17,-7.3045
2004-11-18,1.7758
2004-11-19,-1.8538999999999999
2004-11-22,-0.5556
2004-11-23,4.8045
2004-11-24,0.0
2004-11-26,-2.3454
2004-11-29,2.9476
2004-11-30,-1.3786
2004-12-01,3.2258
2004-12-02,2.1875
2004-12-03,-0.6116
2004-12-06,0.4103
2004-12-07,-0.3064
2004-12-08,0.8709
2004-12-09,-2.5901
2004-12-10,1.5641
2004-12-13,2.1561
2004-12-14,3.2161
2004-12-15,0.0
2004-12-16,-0.1947
2004-12-17,-0.7805
2004-12-20,-0.6883
2004-12-21,1.4851
2004-12-22,-2.9268
2004-12-23,2.3116
2004-12-27,1.3752
2004-12-28,1.3566
2004-12-29,-0.478
2004-12-30,0.0
2004-12-31,0.6724
2005-01-03,-2.1947
2005-01-04,-1.7561
2005-01-05,-2.9791
2005-01-06,0.4094
2005-01-07,-0.7136
2005-01-10,2.2587
2005-01-11,2.9116
2005-01-12,-1.9512
2005-01-13,0.398
2005-01-14,0.0496
2005-01-18,1.4364
2005-01-19,-0.5859
2005-01-20,-1.1788
2005-01-21,-0.0994
2005-01-24,0.0995
2005-01-25,0.7952
2005-01-26,2.071
