ticker,DPWW US Equity
2016-03-23,4.0561
2016-03-24,0.0245
2016-03-28,-11.7647
2016-03-29,13.3333
2016-03-30,5.8824
2016-03-31,38.8889
2016-04-01,2.2833
2016-04-04,4.2855
2016-04-05,5.0
2016-04-06,5.9524
2016-04-07,3.3708
2016-04-08,3.2609
2016-04-11,1.0526
2016-04-12,-16.6536
2016-04-13,12.4824
2016-04-14,-7.7778
2016-04-19,13.253
2016-04-20,-14.9069
2016-04-21,-8.7201
2016-04-22,-0.1541
2016-04-25,-2.6063
2016-04-26,5.493
2016-04-27,5.2069
2016-04-28,4.0609
2016-04-29,-6.0976
2016-05-02,3.8961
2016-05-03,15.0
2016-05-04,5.4348
2016-05-05,2.0619
2016-05-06,-1.0101
2016-05-09,-3.0612
2016-05-10,4.2105
2016-05-11,-14.1288
2016-05-12,-4.7199
2016-05-13,2.4691
2016-05-16,3.6145
2016-05-17,-1.25
2016-05-18,5.9759
2016-05-19,-2.7778
2016-05-20,-0.4
2016-05-23,0.4016
2016-05-24,2.8571
2016-05-25,-7.7778
2016-05-26,0.6024
2016-05-27,0.0
2016-05-31,-5.3892
2016-06-01,5.6962
2016-06-02,0.0
2016-06-03,2.3952
2016-06-06,-6.4327
2016-06-07,0.0
2016-06-08,6.25
2016-06-09,-16.4706
2016-06-10,19.7183
2016-06-13,0.0
2016-06-15,0.0
2016-06-17,0.0
2016-06-20,-16.4706
2016-06-21,0.0
2016-06-22,-15.493
2016-06-23,25.0
2016-06-24,-6.6667
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,-10.0
2016-07-01,11.1111
2016-07-06,7.1429
2016-07-07,0.0
2016-07-08,-16.0
2016-07-11,3.1746
2016-07-13,18.4615
2016-07-14,-15.5844
2016-07-15,14.461500000000001
2016-07-18,-0.5544
2016-07-19,-18.9052
2016-07-20,0.0
2016-07-21,8.1979
2016-07-22,0.1252
2016-07-27,4.6154
2016-07-28,-14.7059
2016-07-29,17.2414
2016-08-01,7.3529
2016-08-02,0.0
2016-08-03,-1.3699
2016-08-04,-3.1944
2016-08-05,-13.9168
2016-08-10,13.3333
2016-08-11,5.8824
2016-08-12,-1.3889
2016-08-15,-0.7042
2016-08-16,-21.9858
2016-08-17,-3.7045
2016-08-22,9.5114
2016-08-23,-2.4138
2016-08-24,-1.9435
2016-08-25,4.5045
2016-08-26,-27.5862
2016-08-29,23.8095
2016-08-30,0.0
2016-08-31,1.9231
2016-09-01,3.7736
2016-09-02,-1.8182
2016-09-06,0.0
2016-09-08,0.0
2016-09-09,-5.5556
2016-09-12,-4.5098
2016-09-13,-15.8111
2016-09-14,0.0
2016-09-15,0.7012
2016-09-20,6.5698
2016-09-21,2.2727
2016-09-23,-0.3611
2016-09-26,9.2835
2016-09-27,-16.3265
2016-09-28,-1.9207
2016-09-29,14.3923
2016-09-30,0.0
2016-10-03,-1.087
2016-10-04,-12.0879
2016-10-05,-1.5
2016-10-06,-1.0152
2016-10-07,-17.9487
2016-10-10,-21.875
2016-10-11,10.4
2016-10-12,-12.3188
2016-10-13,23.9669
2016-10-14,14.9583
2016-10-17,0.0362
2016-10-18,40.4348
2016-10-19,-29.8246
2016-10-20,35.2941
2016-10-21,-2.1739
2016-10-24,-28.8889
2016-10-25,18.75
2016-10-26,-18.4211
2016-10-27,18.9919
2016-10-28,0.0339
2016-10-31,-2.439
2016-11-01,12.1875
2016-11-02,0.2786
2016-11-03,-25.9259
2016-11-04,0.3333
2016-11-07,-3.6545
2016-11-08,23.7931
2016-11-09,-5.2925
2016-11-10,-19.3199
2016-11-11,2.0734
2016-11-14,0.0
2016-11-15,17.8571
2016-11-16,-20.7386
2016-11-17,13.5484
2016-11-18,-12.0581
2016-11-21,-0.4547
2016-11-22,0.0721
2016-11-23,-3.9154
2016-11-25,20.0
2016-11-28,-16.6667
2016-11-29,8.0
2016-11-30,-14.8148
2016-12-02,4.2663
2016-12-05,-4.1439
2016-12-06,4.4046
2016-12-07,-2.5
2016-12-08,-8.1197
2016-12-09,-6.9767
2016-12-12,62.0
2016-12-13,-7.4074
2016-12-14,-22.2917
2016-12-16,15.7373
2016-12-19,-7.2967
2016-12-20,14.3928
2016-12-21,-12.6256
2016-12-22,16.0
2016-12-23,-13.7931
2016-12-27,-19.95
2016-12-28,9.9313
2016-12-29,0.0
2016-12-30,-9.0909
2017-01-04,10.0
2017-01-05,31.8182
2017-01-06,-13.75
2017-01-09,-0.05
2017-01-10,0.25
2017-01-11,7.7307
2017-01-12,7.4074
2017-01-13,20.6897
2017-01-17,-2.8571
2017-01-18,7.3529
2017-01-19,2.0548
2017-01-20,4.4295
2017-01-23,-9.9936
2017-01-24,-2.8918
2017-01-25,-2.3897
2017-01-26,-5.9887
2017-01-27,0.9615
2017-01-30,-0.0397
2017-01-31,-23.7793
2017-02-01,25.0
2017-02-02,-20.0
2017-02-03,8.125
2017-02-06,-8.526
2017-02-07,0.1053
2017-02-08,5.1552
2017-02-09,-8.3542
2017-02-10,24.6179
2017-02-13,1.6207
2017-02-14,-3.1034
2017-02-15,3.2028
2017-02-16,-3.4483
2017-02-17,0.7143
2017-02-21,13.4752
2017-02-22,6.25
2017-02-23,-11.7279
2017-02-24,0.0
2017-02-27,-0.0416
2017-02-28,-6.3333
2017-03-01,-7.1174
2017-03-02,6.1303
2017-03-03,-16.6065
2017-03-06,11.607099999999999
2017-03-08,0.0
2017-03-09,-6.9091000000000005
2017-03-10,4.1146
2017-03-13,12.056
2017-03-14,3.6161
2017-03-15,-6.9367
2017-03-16,5.5556
2017-03-17,5.2632
2017-03-20,-3.3333
2017-03-21,3.4483
2017-03-22,-9.6667
2017-03-23,-5.8579
2017-03-24,13.2778
2017-03-27,-3.1142
2017-03-28,-10.7143
2017-03-29,8.0
2017-03-30,0.1157
2017-03-31,2.5434
2017-04-03,-6.1556
2017-04-04,-11.581
2017-04-05,4.3478
2017-04-06,-10.4167
2017-04-07,12.7326
2017-04-10,11.3976
2017-04-11,-0.0463
2017-04-12,0.0463
2017-04-13,-5.5556
2017-04-17,5.8333
2017-04-18,-0.0232
2017-04-19,-5.4899000000000004
2017-04-20,-1.9607999999999999
2017-04-21,7.2
2017-04-24,-6.7164
2017-04-25,-3.6
2017-04-26,-2.4378
2017-04-27,-0.0532
2017-04-28,0.0532
2017-05-01,14.8325
2017-05-02,0.9954
2017-05-03,-6.5551
2017-05-04,1.5943
2017-05-05,-1.0381
2017-05-08,1.0977999999999999
2017-05-09,2.3166
2017-05-10,-7.3113
2017-05-11,-2.2392
2017-05-12,2.0302
2017-05-15,2.0408
2017-05-16,-6.8
2017-05-17,-1.2339
2017-05-18,3.8023
2017-05-19,-7.8493
2017-05-22,0.0
2017-05-23,5.3947
2017-05-24,0.2694
2017-05-25,0.0
2017-05-26,-1.1284
2017-05-30,-4.3478
2017-05-31,0.0
2017-06-01,-0.4545
2017-06-02,-0.4566
2017-06-05,-1.3761
2017-06-06,-6.9767
2017-06-07,-12.6
2017-06-08,6.909
2017-06-09,-3.4392
2017-06-12,-11.765
2017-06-13,-2.6504
2017-06-14,4.7097
2017-06-15,4.7443
2017-06-16,-10.0
2017-06-19,-0.6536
2017-06-20,11.8421
2017-06-22,0.0
2017-06-23,23.5294
2017-06-26,-14.7619
2017-06-27,-17.6536
2017-06-30,0.017
2017-07-03,4.3921
2017-07-05,-2.5341
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,11.0667
2017-07-12,-10.024
2017-07-13,-1.8679000000000001
2017-07-14,-8.2257
2017-07-18,7.2593
2017-07-19,-11.4986
2017-07-21,2.9536
2017-07-24,2.2473
2017-07-25,-18.5322
2017-07-26,0.091
2017-07-27,0.0
2017-07-31,0.0
2017-08-01,2.8855
2017-08-02,-11.6405
2017-08-03,6.0
2017-08-04,-5.6604
2017-08-07,0.0
2017-08-08,-10.346
2017-08-09,0.3859
2017-08-10,4.4444
2017-08-11,6.383
2017-08-14,35.4
2017-08-15,-26.1448
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,20.0
2017-08-22,-0.0833
2017-08-24,-8.2569
2017-08-25,-17.2727
2017-08-28,-12.0879
2017-08-29,-16.625
2017-08-30,-10.045
2017-08-31,29.1667
2017-09-01,8.129
2017-09-05,-4.8926
2017-09-06,24.8432
2017-09-07,-20.7035
2017-09-08,-23.9544
2017-09-11,0.0
2017-09-12,41.6667
2017-09-13,-4.7059
2017-09-14,-1.2346
2017-09-18,12.5
2017-09-19,0.1111
2017-09-20,-2.3307
2017-09-21,0.0
2017-09-22,-7.8408999999999995
2017-09-25,75.9556
2017-09-26,-1.8921000000000001
2017-09-27,-3.5714
2017-09-28,3.7037
2017-09-29,28.5714
2017-10-02,-0.5556
2017-10-03,-16.2011
2017-10-04,-9.6
2017-10-05,-7.3746
2017-10-06,-19.586
2017-10-09,-0.495
2017-10-10,-0.4975
2017-10-11,-18.5
2017-10-12,1.8405
2017-10-13,-7.2289
2017-10-16,-17.7922
2017-10-17,0.316
2017-10-18,7.0866
2017-10-19,0.2691
2017-10-20,0.0337
2017-10-23,-12.0312
2017-10-24,-3.5
2017-10-25,-5.1813
2017-10-26,-8.9253
2017-10-27,-2.9
2017-10-30,-5.2523
2017-10-31,11.087
2017-11-01,0.0
2017-11-02,-43.2485
2017-11-03,106.8966
2017-11-06,-8.3333
2017-11-07,-32.7273
2017-11-08,4.8649000000000004
2017-11-09,-9.7938
2017-11-10,10.857099999999999
2017-11-13,-11.0825
2017-11-14,-5.7971
2017-11-15,-4.6154
2017-11-16,-0.8065
2017-11-17,-19.0244
2017-11-20,20.4819
2017-11-21,-8.3333
2017-11-22,-9.0909
2017-11-24,19.6
2017-11-27,-16.388
2017-11-28,-8.0
2017-11-29,-13.0435
2017-11-30,25.0
2017-12-01,20.0
2017-12-04,2.8433
2017-12-05,0.1523
2017-12-06,-2.9126
2017-12-07,15.0
2017-12-08,-18.1449
2017-12-11,6.2323
2017-12-12,23.3333
2017-12-13,-5.4054
2017-12-14,20.0
2017-12-15,-7.0619
2017-12-18,12.7222
2017-12-19,-25.0
2017-12-20,0.0
2017-12-21,6.9697
2017-12-22,13.3144
2017-12-26,-2.5
2017-12-27,28.2051
2017-12-28,61.0
2017-12-29,-5.5901
2018-01-02,18.4211
2018-01-03,-4.5556
2018-01-04,-24.3306
2018-01-05,-10.7692
2018-01-08,-0.8621
2018-01-09,-8.0
2018-01-10,-5.293
2018-01-11,10.5589
2018-01-12,9.2255
2018-01-16,-8.4298
2018-01-17,-9.9639
2018-01-18,-27.8268
2018-01-19,9.7222
2018-01-22,-5.3165
2018-01-23,6.9519
2018-01-24,-2.5
2018-01-25,-15.3846
2018-01-26,-2.1212
2018-01-29,-7.1207
2018-01-30,13.3333
2018-01-31,-10.2941
2018-02-01,-4.918
2018-02-02,13.7931
2018-02-05,3.0303
2018-02-06,-5.8824
2018-02-07,27.0469
2018-02-08,-14.1557
2018-02-09,0.2865
2018-02-12,-3.1429
2018-02-13,-5.6047
2018-02-14,6.25
2018-02-15,2.9412000000000003
2018-02-16,-2.8571
2018-02-20,-2.0588
2018-02-21,-0.9009
2018-02-22,0.0
2018-02-23,2.4242
2018-02-26,9.4675
2018-02-27,2.7027
2018-02-28,-7.8947
2018-03-01,-5.7143
2018-03-02,6.8485
2018-03-05,-2.439
2018-03-06,0.2907
2018-03-07,6.087
2018-03-08,0.8197
2018-03-09,0.0
2018-03-12,5.1491
2018-03-13,-9.7938
2018-03-14,-4.5714
2018-03-15,2.9939999999999998
2018-03-16,-2.3256
2018-03-19,3.5714
2018-03-20,-1.7241
2018-03-21,-2.6316
2018-03-22,-0.9009
2018-03-23,0.6061
2018-03-26,0.6024
2018-03-27,-2.3952
2018-03-28,-8.589
2018-03-29,-2.0134
2018-04-02,-14.3836
2018-04-03,-20.0
2018-04-04,4.5
2018-04-05,-4.3062000000000005
2018-04-06,-10.0
2018-04-09,-6.1111
2018-04-10,-9.4675
2018-04-11,-8.4967
2018-04-12,10.0
2018-04-13,36.1688
2018-04-16,2.0505
2018-04-17,-6.5421
2018-04-18,17.0
2018-04-19,-2.1368
2018-04-20,-0.4367
2018-04-23,-2.6316
2018-04-24,5.8559
2018-04-25,-15.3191
2018-04-26,7.5377
2018-04-27,0.4673
2018-04-30,2.3256
2018-05-01,-14.0909
2018-05-02,-10.1587
2018-05-03,-3.4158
2018-05-04,0.0
2018-05-07,0.6098
2018-05-08,-3.0303
2018-05-09,-6.5625
2018-05-10,3.01
2018-05-11,4.3506
2018-05-14,0.1867
2018-05-15,7.4534
2018-05-16,9.8266
2018-05-17,23.4211
2018-05-18,-12.8358
2018-05-21,-0.3914
2018-05-22,2.1611
2018-05-23,-8.6538
2018-05-24,-7.8947
2018-05-25,10.2857
2018-05-29,-6.7358
2018-05-30,-3.2778
2018-05-31,-13.2682
2018-06-01,9.404
2018-06-04,-3.1477
2018-06-05,-3.9375
2018-06-06,-3.9036999999999997
2018-06-07,-1.8279999999999998
2018-06-08,11.5172
2018-06-11,-7.2356
2018-06-12,3.2667
2018-06-13,-7.6824
2018-06-14,8.1119
2018-06-15,-4.9159
2018-06-18,5.4422
2018-06-19,-11.6129
2018-06-20,2.1898
2018-06-21,0.0
2018-06-22,6.4286
2018-06-25,-7.3826
2018-06-26,-2.8986
2018-06-27,-12.0149
2018-06-28,-20.865099999999998
2018-06-29,-8.896
2018-07-02,15.2941
2018-07-03,9.3878
2018-07-05,0.7463
2018-07-06,-7.4074
2018-07-09,20.0
2018-07-10,-14.1667
2018-07-11,-3.9806
2018-07-12,-16.0768
2018-07-13,-3.6145
2018-07-16,10.0
2018-07-17,-9.0909
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-2.5
2018-07-23,-8.9744
2018-07-24,14.0845
2018-07-25,-13.5802
2018-07-26,-2.8571
2018-07-27,-7.3529
2018-07-30,6.3492
2018-07-31,-4.4776
2018-08-01,11.25
2018-08-02,-8.7079
2018-08-03,10.7692
2018-08-06,-9.7222
2018-08-07,-1.5385
2018-08-08,23.4375
2018-08-09,1.2658
2018-08-10,-6.25
2018-08-13,-6.6667
2018-08-14,9.857099999999999
2018-08-15,-10.2731
2018-08-16,5.7971
2018-08-17,12.3288
2018-08-20,-12.1951
2018-08-21,-2.7778
2018-08-22,7.1429
2018-08-23,-3.4667
2018-08-24,-12.9834
2018-08-27,-1.5873
2018-08-28,-11.2903
2018-08-29,5.4545
2018-08-30,3.4483
2018-08-31,-1.6667
2018-09-04,-1.0169
2018-09-05,7.8767
2018-09-06,-9.5238
2018-09-07,8.3333
2018-09-10,16.5992
2018-09-11,-12.5
2018-09-12,1.5873
2018-09-13,-10.9375
2018-09-14,1.7544
2018-09-17,-6.8966
2018-09-18,0.0
2018-09-19,9.2593
2018-09-20,-6.7797
2018-09-21,0.0
2018-09-24,14.5455
2018-09-25,-4.127
2018-09-26,-0.6623
2018-09-27,-1.6667
2018-09-28,-6.7797
2018-10-01,1.8182
2018-10-02,6.25
2018-10-03,-6.5546
2018-10-04,-51.4388
2018-10-05,74.0741
2018-10-08,6.383
2018-10-09,10.0
2018-10-10,-9.0909
2018-10-11,-10.0
2018-10-12,13.3333
2018-10-15,2.7451
2018-10-16,-4.5802
2018-10-17,-10.0
2018-10-18,-13.3333
2018-10-19,3.8462
2018-10-22,-11.1111
2018-10-23,-5.5556
2018-10-24,-11.7647
2018-10-25,-13.3333
2018-10-26,26.9231
2018-10-29,-27.2727
2018-10-30,212.5
2018-10-31,-40.0
2018-11-01,-5.7222
2018-11-02,4.891
2018-11-05,-0.2247
2018-11-06,-4.2793
2018-11-07,-7.6471
2018-11-08,-6.879
2018-11-09,-19.2886
2018-11-12,-23.8983
2018-11-13,-10.9131
2018-11-14,-45.0
2018-11-15,36.3636
2018-11-16,0.0
2018-11-19,-30.0
2018-11-20,42.8571
2018-11-21,0.0
2018-11-23,65.6667
2018-11-26,0.0
2018-11-27,-59.7586
2018-11-28,127.0
2018-11-29,-35.2423
2018-11-30,27.8912
2018-12-03,-31.6489
2018-12-04,16.7315
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,43.3333
2018-12-13,-18.6047
2018-12-14,41.7143
2018-12-17,121.1694
2018-12-18,45.8523
2018-12-19,26.125
2018-12-20,23.885
2018-12-21,-28.0
2018-12-24,-38.6111
2018-12-26,4.0724
2018-12-27,39.1304
2018-12-28,-19.4375
2018-12-31,2.7929
2019-01-02,-9.434
2019-01-03,-20.8333
2019-01-04,-3.1579
2019-01-07,-5.5435
2019-01-08,-8.0552
2019-01-09,-0.3755
2019-01-10,-9.5477
2019-01-11,0.0
2019-01-14,11.1111
2019-01-15,-5.0
2019-01-16,-9.2105
2019-01-17,-5.7971
2019-01-18,-6.9231
2019-01-22,-0.8264
2019-01-23,-2.9167
2019-01-24,11.073
2019-01-25,23.6476
2019-01-28,-18.125
2019-01-29,-0.6107
2019-01-30,-9.2166
2019-01-31,-3.3841
2019-02-01,16.5499
2019-02-04,-9.8422
2019-02-05,-4.1667
2019-02-06,-5.7391
2019-02-07,1.476
2019-02-08,-0.8182
2019-02-11,4.4913
2019-02-12,13.5088
2019-02-13,-7.2643
2019-02-14,-7.5833
2019-02-15,0.1803
2019-02-19,2.4302
2019-02-20,5.4482
2019-02-21,3.3333
2019-02-22,-3.871
2019-02-25,-0.1678
2019-02-26,-7.563
2019-02-27,-6.3636
2019-02-28,2.7184
2019-03-01,-3.2136
2019-03-04,7.2266
2019-03-05,-1.8215
2019-03-06,2.0408
2019-03-07,-0.9091
2019-03-08,0.0
2019-03-11,4.5872
2019-03-12,-0.5263
2019-03-13,-6.5256
2019-03-14,3.3962
2019-03-15,-4.1971
2019-03-18,2.8571
2019-03-19,-0.2778
2019-03-20,-1.3928
2019-03-21,-3.9548
2019-03-22,7.6471
2019-03-25,-5.1913
2019-03-26,-2.0173
2019-03-27,-0.9804
2019-03-28,-0.9901
2019-03-29,-9.6
2019-04-01,1.5487
2019-04-02,14.161200000000001
2019-04-03,2.6718
2019-04-04,-0.0929
2019-04-05,-0.6512
2019-04-08,6.5543
2019-04-09,-5.0967
2019-04-10,3.7037
2019-04-11,-1.9643000000000002
2019-04-12,-3.9162
2019-04-15,4.0758
2019-04-16,1.0929
2019-04-17,-11.8919
2019-04-18,13.4969
2019-04-22,-19.8198
2019-04-23,-1.3483
2019-04-24,-20.2733
2019-04-25,25.7143
2019-04-26,-7.5273
2019-04-29,0.2753
2019-04-30,-1.9607999999999999
2019-05-01,0.0
2019-05-02,-16.25
2019-05-03,14.3284
2019-05-06,-2.3499
2019-05-07,-3.7433
2019-05-08,-13.3333
2019-05-09,4.1667
2019-05-10,-3.6923
2019-05-13,9.5847
2019-05-14,-12.5364
2019-05-15,10.0
2019-05-16,-22.7273
2019-05-17,17.647100000000002
2019-05-20,8.3333
2019-05-21,-1.5385
2019-05-22,-12.5
2019-05-23,-10.0
2019-05-24,-2.6189999999999998
2019-05-28,10.0244
2019-05-29,6.6667
2019-05-30,4.1667
2019-05-31,-16.6667
2019-06-03,-12.0
2019-06-04,4.0727
2019-06-05,0.4542
2019-06-06,4.3478
2019-06-07,-0.4167
2019-06-10,1.3389
2019-06-11,-2.147
2019-06-12,-5.2743
2019-06-13,-2.8952999999999998
2019-06-14,-3.6696999999999997
2019-06-17,11.4286
2019-06-18,-18.8034
2019-06-19,13.1579
2019-06-20,5.5814
2019-06-21,-11.4537
2019-06-24,6.4677
2019-06-25,-6.5421
2019-06-26,12.5
2019-06-27,-26.2222
2019-06-28,43.9759
2019-07-01,-16.318
2019-07-02,-12.5
2019-07-03,6.2857
2019-07-05,10.7527
2019-07-08,-2.9126
2019-07-09,-13.0
2019-07-10,14.9425
2019-07-11,-15.0
2019-07-12,-2.9412000000000003
2019-07-15,0.0
2019-07-16,-4.8485
2019-07-17,7.7197
2019-07-18,12.3463
2019-07-19,-2.1053
2019-07-22,2.1505
2019-07-23,5.2632
2019-07-24,-0.5
2019-07-25,-5.1256
2019-07-26,-7.3093
2019-07-29,-1.4285999999999999
2019-07-30,4.3478
2019-07-31,-3.2222
2019-08-01,-6.4294
2019-08-02,7.362
2019-08-05,-2.8571
2019-08-06,3.5294
2019-08-07,-14.7727
2019-08-08,0.0
2019-08-09,0.0
2019-08-12,-20.0
2019-08-13,8.3333
2019-08-14,2.3077
2019-08-15,20.3008
2019-08-16,3.125
2019-08-19,-3.0303
2019-08-20,2.5
2019-08-21,-9.1463
2019-08-22,9.396
2019-08-23,0.4908
2019-08-26,0.4274
2019-08-27,-14.8936
2019-08-28,10.7143
2019-08-29,3.2258
2019-08-30,6.25
2019-09-03,23.5294
2019-09-04,40.0
2019-09-05,2.0408
2019-09-06,-37.6667
2019-09-09,-9.0909
2019-09-10,-1.1764999999999999
2019-09-11,-2.9762
2019-09-12,-4.908
2019-09-13,-0.3226
2019-09-16,4.0777
2019-09-17,-3.607
2019-09-18,1.9355
2019-09-19,2.5316
2019-09-20,-7.4074
2019-09-23,-0.2133
2019-09-24,3.5542
2019-09-25,0.0
2019-09-26,-3.2258
2019-09-27,-0.6667
2019-09-30,3.5436
2019-10-01,3.7075
2019-10-02,-12.5
2019-10-03,-14.8
2019-10-04,-1.0731
2019-10-07,13.5593
2019-10-08,0.7463
2019-10-09,9.6296
2019-10-10,2.027
2019-10-11,7.6159
2019-10-14,1.5385
2019-10-15,0.0
2019-10-16,3.0303
2019-10-17,-5.8824
2019-10-18,-6.25
2019-10-21,12.0
2019-10-22,0.0
2019-10-23,-12.2024
2019-10-24,8.4746
2019-10-25,9.375
2019-10-28,0.0
2019-10-29,-26.2857
2019-10-30,-12.4031
2019-10-31,1.7699
2019-11-01,-4.3478
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,-0.3636
2019-11-07,0.365
2019-11-08,-4.5455
2019-11-11,-2.8571
2019-11-12,0.0
2019-11-13,2.9412000000000003
2019-11-14,10.019
2019-11-15,-4.7783999999999995
2019-11-18,-4.5455
2019-11-19,10.9524
2019-11-20,31.3305
2019-11-21,11.1111
2019-11-22,-18.2353
2019-11-25,34.5324
2019-11-26,-4.2781
2019-11-27,-18.9944
2019-11-29,-4.1379
2019-12-02,-13.6691
2019-12-03,2.5
2019-12-04,-3.7724
2019-12-05,-5.3734
2019-12-06,-9.8214
2019-12-09,3.9604
2019-12-10,-4.7619
2019-12-11,-7.0
2019-12-12,17.4194
2019-12-13,28.2051
2019-12-16,24.2857
2019-12-17,-14.3678
2019-12-18,-9.396
2019-12-19,10.3704
2019-12-20,-10.0671
2019-12-23,-10.4478
2019-12-24,-6.6667
2019-12-26,-10.7143
2019-12-27,-1.0
2019-12-30,1.0101
2019-12-31,23.0
2020-01-02,-10.5691
2020-01-03,11.818200000000001
2020-01-06,-10.5691
2020-01-07,44.5455
2020-01-08,-15.0943
2020-01-09,-2.963
2020-01-10,-8.3969
2020-01-13,0.0
2020-01-14,4.1667
2020-01-15,-3.2
2020-01-16,-1.6529
2020-01-17,8.9076
2020-01-21,-3.5494
2020-01-22,-8.0
2020-01-23,4.3478
2020-01-24,2.5
2020-01-27,1.626
2020-01-28,-6.4
2020-01-29,-6.8376
2020-01-30,-0.9174
2020-01-31,-7.4074
2020-02-03,37.0
2020-02-04,-19.708
2020-02-05,-8.1818
2020-02-06,7.9208
2020-02-07,0.9174
2020-02-10,0.0
2020-02-11,-12.7273
2020-02-12,9.375
2020-02-13,-3.8095
2020-02-14,18.8119
2020-02-18,-15.8333
2020-02-19,23.7624
2020-02-20,-8.0
2020-02-21,-4.3478
2020-02-24,-9.0909
2020-02-25,1.0
2020-02-26,7.9208
2020-02-27,-10.0917
2020-02-28,12.2449
2020-03-02,1.8182
2020-03-03,6.25
2020-03-04,0.0
2020-03-05,0.8403
2020-03-06,0.0
2020-03-09,-2.9167
2020-03-10,7.2961
2020-03-11,-4.0
2020-03-12,-4.1667
2020-03-13,1.7391
2020-03-16,-1.7094
2020-03-17,-0.8696
2020-03-18,-13.1579
2020-03-19,-22.2222
2020-03-20,20.4545
2020-03-23,7.8167
2020-03-24,-12.0
2020-03-25,25.0
2020-03-26,1.8182
2020-03-27,-8.0357
2020-03-30,8.7379
2020-03-31,-8.9286
2020-04-01,9.8039
2020-04-02,-0.8929
2020-04-03,-2.7027
2020-04-06,-0.9259
2020-04-07,-1.8692
2020-04-08,-4.7619
2020-04-09,1.0
2020-04-13,10.8911
2020-04-14,-1.7856999999999998
2020-04-15,0.0
2020-04-16,-31.8182
2020-04-17,38.0
2020-04-20,-3.3816
2020-04-21,-1.0
2020-04-22,-1.5152
2020-04-23,3.5897
2020-04-24,-0.9901
2020-04-27,1.0
2020-04-28,0.0
2020-04-29,-5.9406
2020-04-30,5.2632
2020-05-01,-5.0
2020-05-04,-5.2632
2020-05-05,8.8889
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,-7.1429
2020-05-11,8.7912
2020-05-12,-7.0707
2020-05-13,6.5217
2020-05-14,2.0408
2020-05-15,-9.0
2020-05-18,-2.1978
2020-05-19,23.5955
2020-05-20,-10.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,13.1313
2020-05-27,14.2857
2020-05-28,4.6875
2020-05-29,14.9254
2020-06-01,-11.039
