ticker,CMRE US Equity
2011-03-29,0.4162
2011-03-30,3.0195
2011-03-31,-0.0575
2011-04-01,0.6325
2011-04-04,1.1429
2011-04-05,2.3164
2011-04-06,-0.7178
2011-04-07,0.3893
2011-04-08,-1.7729
2011-04-11,-1.0152
2011-04-12,-1.1396
2011-04-13,0.8646
2011-04-14,0.8
2011-04-15,0.1134
2011-04-18,-0.3398
2011-04-19,-0.3977
2011-04-20,-2.3959
2011-04-21,2.1625
2011-04-25,-1.373
2011-04-26,1.5081
2011-04-27,-0.2319
2011-04-28,0.2324
2011-04-29,0.058
2011-05-02,-0.2897
2011-05-03,-0.6973
2011-05-04,-0.1755
2011-05-05,-0.6448
2011-05-06,-0.118
2011-05-09,-0.5316
2011-05-10,0.8314
2011-05-11,0.1767
2011-05-12,2.2928
2011-05-13,-0.8621
2011-05-16,0.0
2011-05-17,-1.6812
2011-05-18,0.059
2011-05-19,0.5303
2011-05-20,0.6448
2011-05-23,-2.2132
2011-05-24,1.0125
2011-05-25,0.2358
2011-05-26,-0.8235
2011-05-27,0.8304
2011-05-31,1.2353
2011-06-01,-0.4067
2011-06-02,0.5251
2011-06-03,-0.6384
2011-06-06,-2.0444
2011-06-07,1.5504
2011-06-08,-0.5285
2011-06-09,-0.1181
2011-06-10,-2.7187
2011-06-13,-0.3645
2011-06-14,0.3049
2011-06-15,-0.304
2011-06-16,-0.061
2011-06-17,-0.5491
2011-06-20,0.2454
2011-06-21,0.5508
2011-06-22,0.0
2011-06-23,0.7912
2011-06-24,-0.3623
2011-06-27,-0.9091
2011-06-28,0.1835
2011-06-29,1.8925999999999998
2011-06-30,1.4979
2011-07-01,1.5939
2011-07-05,-0.6973
2011-07-06,-0.0585
2011-07-07,-0.5269
2011-07-08,0.2354
2011-07-11,-1.2331
2011-07-12,-0.8323
2011-07-13,0.8393
2011-07-14,-1.4269
2011-07-15,-0.0603
2011-07-18,-0.1811
2011-07-19,5.5623000000000005
2011-07-20,0.5155
2011-07-21,0.7407
2011-07-22,-0.0566
2011-07-25,0.0
2011-07-26,-0.4018
2011-07-27,-3.2277
2011-07-28,-1.8463
2011-07-29,0.0
2011-08-01,-2.0024
2011-08-02,-2.6006
2011-08-03,-0.6357
2011-08-04,-3.3909000000000002
2011-08-05,0.0
2011-08-08,-3.7086
2011-08-09,1.6505999999999998
2011-08-10,-4.1272
2011-08-11,1.2703
2011-08-12,1.115
2011-08-15,4.1350999999999996
2011-08-16,0.1985
2011-08-17,0.1982
2011-08-18,-1.7139
2011-08-19,-2.4816
2011-08-22,1.4443
2011-08-23,-0.8814
2011-08-24,1.5732
2011-08-25,-0.7407
2011-08-26,2.1031
2011-08-29,5.0498
2011-08-30,-0.9488
2011-08-31,-0.1277
2011-09-01,-1.2147999999999999
2011-09-02,-2.6536999999999997
2011-09-06,-3.258
2011-09-07,-1.1684
2011-09-08,-3.338
2011-09-09,1.8705
2011-09-12,-1.4830999999999999
2011-09-13,0.3584
2011-09-14,0.7143
2011-09-15,-1.1348
2011-09-16,-0.1435
2011-09-19,-1.4368
2011-09-20,-1.2391
2011-09-21,-3.0258
2011-09-22,-6.3166
2011-09-23,5.524
2011-09-26,0.077
2011-09-27,-0.6154
2011-09-28,-1.0836
2011-09-29,0.0
2011-09-30,-3.3646
2011-10-03,-6.5587
2011-10-04,-0.7799
2011-10-05,-0.524
2011-10-06,5.619
2011-10-07,-3.5744
2011-10-10,-0.0862
2011-10-11,4.7455
2011-10-12,-6.0956
2011-10-13,7.1053
2011-10-14,1.2285
2011-10-17,-1.3754
2011-10-18,0.4102
2011-10-19,0.817
2011-10-20,-1.5742
2011-10-21,4.6296
2011-10-24,2.1722
2011-10-25,-1.4173
2011-10-26,0.3195
2011-10-27,2.4682
2011-10-28,0.3108
2011-10-31,-2.9435000000000002
2011-11-01,-1.7558
2011-11-02,1.381
2011-11-03,0.7212
2011-11-04,-0.9547
2011-11-07,2.008
2011-11-08,-0.8661
2011-11-09,-2.7800000000000002
2011-11-10,0.9804
2011-11-11,0.6472
2011-11-14,-0.0804
2011-11-15,0.5632
2011-11-16,-2.56
2011-11-17,-1.5598999999999998
2011-11-18,0.2502
2011-11-21,-2.2463
2011-11-22,-0.766
2011-11-23,0.0858
2011-11-25,-1.114
2011-11-28,1.9931
2011-11-29,-0.4248
2011-11-30,0.3413
2011-12-01,-2.9762
2011-12-02,2.5416
2011-12-05,1.3675
2011-12-06,5.3963
2011-12-07,-0.72
2011-12-08,0.4835
2011-12-09,2.7265
2011-12-12,4.4496
2011-12-13,-0.299
2011-12-14,0.3748
2011-12-15,2.2405
2011-12-16,0.8035
2011-12-19,-2.1014
2011-12-20,3.6269
2011-12-21,0.0
2011-12-22,0.5714
2011-12-23,1.6335
2011-12-27,0.0
2011-12-28,-0.7687
2011-12-29,0.2113
2011-12-30,-0.4919
2012-01-03,2.6836
2012-01-04,-0.8941
2012-01-05,4.1985
2012-01-06,-0.9657
2012-01-09,0.7397
2012-01-10,-0.534
2012-01-11,0.1342
2012-01-12,-0.9383
2012-01-13,-1.4885
2012-01-17,0.4121
2012-01-18,1.6416
2012-01-19,0.6729
2012-01-20,4.746
2012-01-23,-0.3829
2012-01-24,-3.3246
2012-01-25,0.7417
2012-01-26,0.8032
2012-01-27,-0.2656
2012-01-30,-2.7963
2012-01-31,-0.5595
2012-02-01,0.2183
2012-02-02,4.1924
2012-02-03,0.1979
2012-02-06,-0.1975
2012-02-07,0.3958
2012-02-08,1.4455
2012-02-09,0.7772
2012-02-10,-2.635
2012-02-13,-1.1881
2012-02-14,0.4676
2012-02-15,-1.1303
2012-02-16,0.6052
2012-02-17,-3.4759
2012-02-21,1.7313
2012-02-22,-3.1995
2012-02-23,3.0239
2012-02-24,-0.0683
2012-02-27,-0.2732
2012-02-28,-1.1644
2012-02-29,0.2772
2012-03-01,2.7643
2012-03-02,-1.1432
2012-03-05,0.0
2012-03-06,-2.1769
2012-03-07,-0.5563
2012-03-08,1.3986
2012-03-09,1.5862
2012-03-12,-0.7468
2012-03-13,1.5048
2012-03-14,1.3477000000000001
2012-03-15,-1.0638
2012-03-16,3.8978
2012-03-19,-3.0401
2012-03-20,-0.2001
2012-03-21,3.5427999999999997
2012-03-22,-8.9735
2012-03-23,-0.0709
2012-03-26,-0.3549
2012-03-27,0.2137
2012-03-28,-0.924
2012-03-29,-1.2195
2012-03-30,0.0
2012-04-02,0.9441
2012-04-03,0.1439
2012-04-04,-0.7902
2012-04-05,0.1448
2012-04-09,-0.94
2012-04-10,-5.1095
2012-04-11,5.1538
2012-04-12,1.3168
2012-04-13,0.0
2012-04-16,0.722
2012-04-17,0.4301
2012-04-18,-0.0714
2012-04-19,0.7143
2012-04-20,0.3546
2012-04-23,-0.0707
2012-04-24,-0.495
2012-04-25,-0.995
2012-04-26,2.5844
2012-04-27,0.3566
2012-04-30,0.2132
2012-05-01,-1.7021
2012-05-02,-0.7937
2012-05-03,0.1455
2012-05-04,2.3239
2012-05-07,-0.071
2012-05-08,-0.5682
2012-05-09,1.2857
2012-05-10,1.9041000000000001
2012-05-11,-1.1073
2012-05-14,-1.8894
2012-05-15,-1.9258
2012-05-16,-1.6
2012-05-17,-3.6216
2012-05-18,-3.2975
2012-05-21,5.3925
2012-05-22,-1.9564
2012-05-23,-0.614
2012-05-24,2.7799
2012-05-25,1.8782999999999999
2012-05-29,0.885
2012-05-30,-1.9737
2012-05-31,-0.7457
2012-06-01,-3.5312
2012-06-04,0.3115
2012-06-05,1.7856999999999998
2012-06-06,1.4493
2012-06-07,0.1504
2012-06-08,-0.0751
2012-06-11,-2.1037
2012-06-12,-0.6907
2012-06-13,-0.7728
2012-06-14,-0.0779
2012-06-15,1.1691
2012-06-18,0.1541
2012-06-19,1.2308
2012-06-20,1.8237
2012-06-21,-0.0746
2012-06-22,0.5228
2012-06-25,-1.3373
2012-06-26,0.9036
2012-06-27,-0.7463
2012-06-28,0.3008
2012-06-29,4.1979
2012-07-02,-0.4317
2012-07-03,0.7225
2012-07-05,1.7934
2012-07-06,0.4228
2012-07-09,-0.0702
2012-07-10,-0.4916
2012-07-11,0.494
2012-07-12,-0.9831
2012-07-13,-0.7801
2012-07-16,0.7148
2012-07-17,-2.9099
2012-07-18,1.462
2012-07-19,0.7205
2012-07-20,-0.8753
2012-07-23,-3.0169
2012-07-24,-1.3657
2012-07-25,-0.0769
2012-07-26,0.077
2012-07-27,-0.3846
2012-07-30,0.2317
2012-07-31,0.3852
2012-08-01,-1.2279
2012-08-02,-0.5439
2012-08-03,0.7031
2012-08-06,0.7758
2012-08-07,0.4619
2012-08-08,-0.5364
2012-08-09,-0.1541
2012-08-10,-0.5401
2012-08-13,-0.0776
2012-08-14,-0.4658
2012-08-15,-0.078
2012-08-16,0.2342
2012-08-17,-1.4798
2012-08-20,-2.3715
2012-08-21,1.2955
2012-08-22,0.9592
2012-08-23,0.7126
2012-08-24,0.0
2012-08-27,0.7075
2012-08-28,1.0929
2012-08-29,-0.0772
2012-08-30,0.3091
2012-08-31,1.4638
2012-09-04,7.6689
2012-09-05,2.2567
2012-09-06,3.6552
2012-09-07,0.6653
2012-09-10,1.9828000000000001
2012-09-11,0.2592
2012-09-12,1.7452999999999999
2012-09-13,-0.6353
2012-09-14,-0.0639
2012-09-17,-0.9597
2012-09-18,0.0
2012-09-19,0.2584
2012-09-20,-0.451
2012-09-21,0.1942
2012-09-24,0.3876
2012-09-25,-1.9949
2012-09-26,-1.0506
2012-09-27,1.9243999999999999
2012-09-28,0.1953
2012-10-01,1.9493
2012-10-02,2.2945
2012-10-03,-1.5575999999999999
2012-10-04,0.9494
2012-10-05,-2.1944
2012-10-08,-0.7692
2012-10-09,-0.323
2012-10-10,-0.6481
2012-10-11,-0.2609
2012-10-12,-0.5232
2012-10-15,0.1315
2012-10-16,-10.7026
2012-10-17,2.2059
2012-10-18,-0.1439
2012-10-19,-0.3674
2012-10-22,-0.59
2012-10-23,-1.1128
2012-10-24,4.3511
2012-10-25,0.3595
2012-10-26,-1.6476
2012-10-31,-1.4567
2012-11-01,2.2173
2012-11-02,-0.8677
2012-11-05,-0.0729
2012-11-06,1.4599
2012-11-07,-2.446
2012-11-08,-0.6637
2012-11-09,-1.1878
2012-11-12,0.0
2012-11-13,-2.2539
2012-11-14,-2.9208
2012-11-15,-0.2375
2012-11-16,-0.7937
2012-11-19,6.4
2012-11-20,1.8797000000000001
2012-11-21,1.9926
2012-11-23,1.3025
2012-11-26,0.5
2012-11-27,-0.0711
2012-11-28,0.2845
2012-11-29,0.3546
2012-11-30,0.424
2012-12-03,0.2111
2012-12-04,-1.1236
2012-12-05,-0.9943
2012-12-06,1.7934
2012-12-07,-1.7618
2012-12-10,-1.0043
2012-12-11,1.0145
2012-12-12,1.2912
2012-12-13,-0.0708
2012-12-14,-0.7796
2012-12-17,-1.7856999999999998
2012-12-18,2.4
2012-12-19,0.9943
2012-12-20,0.7032
2012-12-21,-1.7458
2012-12-24,-0.924
2012-12-26,-0.5739
2012-12-27,-2.5253
2012-12-28,1.1103
2012-12-31,1.9034
2013-01-02,3.7356
2013-01-03,0.0693
2013-01-04,1.7301
2013-01-07,0.2721
2013-01-08,1.289
2013-01-09,-0.2009
2013-01-10,-1.3423
2013-01-11,0.0
2013-01-14,-1.3605
2013-01-15,0.9655
2013-01-16,-0.0683
2013-01-17,2.1873
2013-01-18,1.9398
2013-01-22,0.9186
2013-01-23,-0.065
2013-01-24,1.4314
2013-01-25,-1.6677
2013-01-28,0.7175
2013-01-29,1.1865999999999999
2013-01-30,0.1303
2013-01-31,2.4723
2013-02-01,-1.9048
2013-02-04,-2.7832
2013-02-05,1.5979
2013-02-06,0.3932
2013-02-07,-0.718
2013-02-08,-0.1972
2013-02-11,-0.6588
2013-02-12,0.5968
2013-02-13,1.1865999999999999
2013-02-14,-0.9772
2013-02-15,-0.6579
2013-02-19,1.0596
2013-02-20,-2.2936
2013-02-21,-0.5366
2013-02-22,1.0115
2013-02-25,-2.4032
2013-02-26,1.9152
2013-02-27,1.1409
2013-02-28,2.3225
2013-03-01,0.454
2013-03-04,-1.162
2013-03-05,6.0091
2013-03-06,1.4171
2013-03-07,0.486
2013-03-08,-1.1487
2013-03-11,-0.7951
2013-03-12,0.0
2013-03-13,-0.0617
2013-03-14,-2.0358
2013-03-15,0.7557
2013-03-18,-0.6875
2013-03-19,-1.1328
2013-03-20,-0.1273
2013-03-21,-0.1912
2013-03-22,-1.4687000000000001
2013-03-25,3.6941
2013-03-26,-0.25
2013-03-27,-0.6266
2013-03-28,0.1892
2013-04-01,-1.6992
2013-04-02,-0.5122
2013-04-03,-0.0644
2013-04-04,0.1932
2013-04-05,0.3213
2013-04-08,1.8578000000000001
2013-04-09,-0.1258
2013-04-10,0.0
2013-04-11,-1.0076
2013-04-12,0.5089
2013-04-15,-2.6582
2013-04-16,-0.065
2013-04-17,1.1711
2013-04-18,1.865
2013-04-19,-0.1263
2013-04-22,0.1896
2013-04-23,-0.8344
2013-04-24,1.877
2013-04-25,1.9695
2013-04-26,1.9938
2013-04-29,-1.2217
2013-04-30,-0.804
2013-05-01,-0.6234
2013-05-02,2.133
2013-05-03,1.7199
2013-05-06,-0.9662
2013-05-07,0.7927
2013-05-08,-0.0605
2013-05-09,-0.2421
2013-05-10,2.1238
2013-05-13,-1.7825
2013-05-14,-0.5445
2013-05-15,1.5815000000000001
2013-05-16,1.3174000000000001
2013-05-17,1.4775
2013-05-20,0.1747
2013-05-21,0.3488
2013-05-22,-1.6802000000000001
2013-05-23,-2.2982
2013-05-24,-0.0603
2013-05-28,1.207
2013-05-29,-0.3578
2013-05-30,1.1969
2013-05-31,-0.5914
2013-06-03,0.9518
2013-06-04,1.1196
2013-06-05,-1.7483
2013-06-06,0.2966
2013-06-07,1.0053
2013-06-10,1.5808
2013-06-11,-0.4611
2013-06-12,-0.3474
2013-06-13,0.9297
2013-06-14,0.2303
2013-06-17,-0.6318
2013-06-18,1.0983
2013-06-19,0.0
2013-06-20,-0.9148
2013-06-21,0.0577
2013-06-24,-0.692
2013-06-25,0.1742
2013-06-26,0.1739
2013-06-27,-0.463
2013-06-28,0.1744
2013-07-01,0.8125
2013-07-02,0.5757
2013-07-03,-1.2021
2013-07-05,1.2167
2013-07-08,0.7441
2013-07-09,1.1364
2013-07-10,1.3483
2013-07-11,0.6098
2013-07-12,0.7163
2013-07-15,0.9847
2013-07-16,-0.9209
2013-07-17,-0.6561
2013-07-18,0.6054
2013-07-19,-0.7112
2013-07-22,-0.8815
2013-07-23,-5.1919
2013-07-24,1.6667
2013-07-25,3.103
2013-07-26,1.0221
2013-07-29,0.2811
2013-07-30,-1.065
2013-07-31,-0.2833
2013-08-01,2.7273
2013-08-02,-1.4934
2013-08-05,1.2913999999999999
2013-08-06,-0.6652
2013-08-07,0.5022
2013-08-08,-0.2776
2013-08-09,-1.1693
2013-08-12,0.338
2013-08-13,-0.8422
2013-08-14,-0.7361
2013-08-15,-0.6275
2013-08-16,-3.1573
2013-08-19,1.1855
2013-08-20,0.4101
2013-08-21,0.6418
2013-08-22,1.3333
2013-08-23,-0.286
2013-08-26,1.6638
2013-08-27,-4.0632
2013-08-28,-1.5882
2013-08-29,3.6461
2013-08-30,-1.4994
2013-09-03,0.0
2013-09-04,0.8782
2013-09-05,-0.8125
2013-09-06,0.7022
2013-09-09,1.4526
2013-09-10,-0.4009
2013-09-11,0.23
2013-09-12,-0.459
2013-09-13,-0.8646
2013-09-16,0.5233
2013-09-17,0.8097
2013-09-18,-0.6311
2013-09-19,4.9654
2013-09-20,0.0
2013-09-23,-2.0352
2013-09-24,2.8636
2013-09-25,-0.8734
2013-09-26,-0.8811
2013-09-27,-1.4444
2013-09-30,-0.6201
2013-10-01,0.1702
2013-10-02,-1.812
2013-10-03,0.692
2013-10-04,1.3746
2013-10-07,-1.6949
2013-10-08,-4.3103
2013-10-09,0.6006
2013-10-10,3.4627
2013-10-11,1.8465
2013-10-14,1.6431
2013-10-15,0.3344
2013-10-16,0.6667
2013-10-17,-1.4901
2013-10-18,0.5042
2013-10-21,-1.1706
2013-10-22,0.2864
2013-10-23,0.0
2013-10-24,3.2553
2013-10-25,-1.1615
2013-10-28,-0.7275
2013-10-29,4.2277000000000005
2013-10-30,-0.3786
2013-10-31,0.8143
2013-11-01,0.0539
2013-11-04,0.5382
2013-11-05,-0.9101
2013-11-06,-0.054
2013-11-07,-3.7838000000000003
2013-11-08,1.1798
2013-11-11,2.9428
2013-11-12,-0.2157
2013-11-13,1.1892
2013-11-14,1.0684
2013-11-15,-0.6871
2013-11-18,-0.5322
2013-11-19,0.535
2013-11-20,-2.6078
2013-11-21,-2.9508
2013-11-22,-0.3941
2013-11-25,0.8479
2013-11-26,-3.3072
2013-11-27,0.9275
2013-11-29,0.5169
2013-12-02,-2.7429
2013-12-03,-1.0576
2013-12-04,-0.1781
2013-12-05,0.5354
2013-12-06,1.8343
2013-12-09,1.6851
2013-12-10,-1.7143000000000002
2013-12-11,-4.1279
2013-12-12,-1.2129
2013-12-13,2.7624
2013-12-16,1.374
2013-12-17,4.1839
2013-12-18,-4.5249
2013-12-19,1.8365
2013-12-20,3.7813
2013-12-23,1.9058000000000002
2013-12-24,0.9901
2013-12-26,-0.2179
2013-12-27,0.3275
2013-12-30,-1.5234
2013-12-31,0.9392
2014-01-02,-2.5725
2014-01-03,0.1685
2014-01-06,1.2339
2014-01-07,-1.0526
2014-01-08,0.3919
2014-01-09,1.0039
2014-01-10,1.6564999999999999
2014-01-13,0.4889
2014-01-14,0.973
2014-01-15,0.5353
2014-01-16,1.7572
2014-01-17,-0.3715
2014-01-21,1.4917
2014-01-22,-0.315
2014-01-23,-2.2117
2014-01-24,-2.5848
2014-01-27,-0.7186
2014-01-28,3.5078
2014-01-29,-0.4303
2014-01-30,5.6186
2014-01-31,0.4604
2014-02-03,-4.5825
2014-02-04,0.8538
2014-02-05,0.5291
2014-02-06,3.0
2014-02-07,1.2264
2014-02-10,0.8582
2014-02-11,0.0501
2014-02-12,0.05
2014-02-13,0.5
2014-02-14,-2.6866
2014-02-18,3.681
2014-02-19,-1.9231
2014-02-20,2.5641
2014-02-21,1.2745
2014-02-24,-1.8393000000000002
2014-02-25,-0.9862
2014-02-26,-0.8466
2014-02-27,-0.3516
2014-02-28,1.4617
2014-03-03,0.0497
2014-03-04,2.5323
2014-03-05,2.615
2014-03-06,-1.9821
2014-03-07,-1.0592
2014-03-10,1.5572
2014-03-11,-1.3416000000000001
2014-03-12,1.9912999999999998
2014-03-13,-2.4286
2014-03-14,0.6833
2014-03-17,0.824
2014-03-18,0.3365
2014-03-19,-1.7729
2014-03-20,-1.0244
2014-03-21,1.3307
2014-03-24,0.3891
2014-03-25,-0.0969
2014-03-26,-1.0184
2014-03-27,0.7349
2014-03-28,2.8696
2014-03-31,1.6548
2014-04-01,0.1395
2014-04-02,0.0
2014-04-03,-2.183
2014-04-04,-0.4748
2014-04-07,-0.334
2014-04-08,0.4308
2014-04-09,0.8103
2014-04-10,-0.8983
2014-04-11,-0.1908
2014-04-14,-1.195
2014-04-15,-0.3387
2014-04-16,0.8252
2014-04-17,1.4444
2014-04-21,1.6611
2014-04-22,3.1746
2014-04-23,0.0905
2014-04-24,-2.7125
2014-04-25,-1.9517
2014-04-28,0.0474
2014-04-29,2.8895999999999997
2014-04-30,-1.2891
2014-05-01,0.7463
2014-05-02,-0.2315
2014-05-05,0.0928
2014-05-06,-0.4636
2014-05-07,1.8165
2014-05-08,-0.3707
2014-05-09,-0.186
2014-05-12,1.3514
2014-05-13,-1.1494
2014-05-14,0.0
2014-05-15,-1.5349
2014-05-16,1.6533
2014-05-19,-0.1394
2014-05-20,-0.4653
2014-05-21,0.4208
2014-05-22,0.838
2014-05-23,0.6002
2014-05-27,0.4589
2014-05-28,1.1421000000000001
2014-05-29,-1.355
2014-05-30,-0.3205
2014-06-02,0.5053
2014-06-03,-0.9141
2014-06-04,1.7989000000000002
2014-06-05,0.6343
2014-06-06,0.7204
2014-06-09,-0.4023
2014-06-10,0.1346
2014-06-11,0.3138
2014-06-12,-0.0447
2014-06-13,-0.4023
2014-06-16,0.7181
2014-06-17,1.3815
2014-06-18,1.0989
2014-06-19,1.3913
2014-06-20,0.3431
2014-06-23,0.3846
2014-06-24,0.0426
2014-06-25,-0.766
2014-06-26,0.6861
2014-06-27,-0.2555
2014-06-30,-0.427
2014-07-01,2.5300000000000002
2014-07-02,-0.8365
2014-07-03,-0.6748
2014-07-07,0.1274
2014-07-08,-3.011
2014-07-09,1.0931
2014-07-10,2.2059
2014-07-11,-0.1693
2014-07-14,1.5685
2014-07-15,0.0835
2014-07-16,1.5847
2014-07-17,-0.9442
2014-07-18,-0.9532
2014-07-21,-0.5021
2014-07-22,-0.6383
2014-07-23,0.3854
2014-07-24,3.7969
2014-07-25,-0.6165
2014-07-28,0.0827
2014-07-29,-1.3223
2014-07-30,0.0838
2014-07-31,-0.8368
2014-08-01,-1.1392
2014-08-04,0.0
2014-08-05,-2.2621
2014-08-06,-2.0524
2014-08-07,0.5796
2014-08-08,0.3103
2014-08-11,0.0442
2014-08-12,1.1042
2014-08-13,1.1359
2014-08-14,0.9503
2014-08-15,0.3851
2014-08-18,0.8099
2014-08-19,-4.0169
2014-08-20,-0.5727
2014-08-21,1.8166
2014-08-22,-1.3054999999999999
2014-08-25,-0.7496
2014-08-26,-0.3998
2014-08-27,0.3122
2014-08-28,-0.0889
2014-08-29,-0.178
2014-09-02,0.8025
2014-09-03,1.5038
2014-09-04,-1.22
2014-09-05,0.4852
2014-09-08,-0.3951
2014-09-09,-0.6611
2014-09-10,0.9317
2014-09-11,-0.7912
2014-09-12,-0.4874
2014-09-15,0.4898
2014-09-16,-0.2658
2014-09-17,0.0444
2014-09-18,3.6856
2014-09-19,1.8843999999999999
2014-09-22,-1.219
2014-09-23,0.1277
2014-09-24,-0.1275
2014-09-25,-2.1277
2014-09-26,-1.3043
2014-09-29,-1.7621
2014-09-30,-1.5247000000000002
2014-10-01,-3.4153000000000002
2014-10-02,1.3201
2014-10-03,1.3029
2014-10-06,-2.2967
2014-10-07,-2.7739000000000003
2014-10-08,-1.4022999999999999
2014-10-09,-1.9617
2014-10-10,0.4502
2014-10-13,-10.5578
2014-10-14,4.1203
2014-10-15,-1.6578
2014-10-16,2.6645
2014-10-17,1.2182
2014-10-20,1.5175
2014-10-21,1.8828
2014-10-22,-0.308
2014-10-23,1.9053
2014-10-24,0.3032
2014-10-27,-0.2015
2014-10-28,2.1201
2014-10-29,-0.7909
2014-10-30,0.5979
2014-10-31,1.8820999999999999
2014-11-03,1.4584
2014-11-04,-1.7729
2014-11-05,0.2439
2014-11-06,0.2433
2014-11-07,0.9709
2014-11-10,-1.6827
2014-11-11,-0.2934
2014-11-12,0.7847
2014-11-13,-1.9465
2014-11-14,-0.397
2014-11-17,-0.0498
2014-11-18,1.5453999999999999
2014-11-19,0.0491
2014-11-20,1.7664
2014-11-21,0.2893
2014-11-24,0.0
2014-11-25,-1.9231
2014-11-26,0.1471
2014-11-28,-2.839
2014-12-01,-3.3249
2014-12-02,0.1042
2014-12-03,1.3535
2014-12-04,0.3595
2014-12-05,0.0512
2014-12-08,-3.734
2014-12-09,-0.2125
2014-12-10,-2.3429
2014-12-11,0.2181
2014-12-12,-0.8705
2014-12-15,-1.9759
2014-12-16,0.112
2014-12-17,2.9642
2014-12-18,1.6295
2014-12-19,0.7483
2014-12-22,-0.6897
2014-12-23,1.1218
2014-12-24,-1.2678
2014-12-26,-1.4445999999999999
2014-12-29,-1.7372
2014-12-30,-2.5967000000000002
2014-12-31,-0.1134
2015-01-02,0.0
2015-01-05,-5.2811
2015-01-06,-2.8777
2015-01-07,-1.2346
2015-01-08,1.5
2015-01-09,0.2463
2015-01-12,0.6143
2015-01-13,-0.9768
2015-01-14,2.836
2015-01-15,0.8993
2015-01-16,-0.9507
2015-01-20,1.5863
2015-01-21,-0.3604
2015-01-22,2.7125
2015-01-23,-1.4085
2015-01-26,1.369
2015-01-27,1.6442
2015-01-28,1.3287
2015-01-29,-2.3375
2015-01-30,-0.2919
2015-02-02,0.8197
2015-02-03,2.7875
2015-02-04,-0.565
2015-02-05,5.6818
2015-02-06,1.7204000000000002
2015-02-09,-2.907
2015-02-10,2.2319
2015-02-11,1.065
2015-02-12,1.686
2015-02-13,1.5544
2015-02-17,-0.5102
2015-02-18,-0.7692
2015-02-19,-0.9819
2015-02-20,-0.5219
2015-02-23,-0.5247
2015-02-24,0.5274
2015-02-25,0.2099
2015-02-26,1.5707
2015-02-27,0.1546
2015-03-02,1.0808
2015-03-03,0.7637
2015-03-04,-0.859
2015-03-05,-2.8542
2015-03-06,-1.6263999999999998
2015-03-09,-0.9067
2015-03-10,-1.7761
2015-03-11,2.7397
2015-03-12,0.0
2015-03-13,-0.96
2015-03-16,-1.454
2015-03-17,1.3660999999999999
2015-03-18,1.0243
2015-03-19,-1.1206
2015-03-20,1.1873
2015-03-23,1.12
2015-03-24,-0.5274
2015-03-25,0.5832
2015-03-26,-3.5846
2015-03-27,-1.6949
2015-03-30,-1.8354
2015-03-31,-0.2266
2015-04-01,-1.9306999999999999
2015-04-02,1.3897
2015-04-06,0.3427
