ticker,TITN US Equity
2008-04-29,-8.7727
2008-04-30,-9.2676
2008-05-01,-1.7024
2008-05-02,2.067
2008-05-05,7.827
2008-05-06,5.1777
2008-05-07,-1.9788000000000001
2008-05-08,-0.837
2008-05-09,0.0993
2008-05-12,2.4802
2008-05-13,1.3069
2008-05-14,-0.5256
2008-05-15,1.8732
2008-05-16,10.8911
2008-05-19,5.7823
2008-05-20,-0.5225
2008-05-21,-2.7879
2008-05-22,4.3641
2008-05-23,0.0398
2008-05-27,4.1003
2008-05-28,-0.6501
2008-05-29,-1.3087
2008-05-30,-5.2262
2008-06-02,1.1522999999999999
2008-06-03,1.6273
2008-06-04,-4.4836
2008-06-05,2.808
2008-06-06,2.9352
2008-06-09,2.0594
2008-06-10,1.0089
2008-06-11,4.9558
2008-06-12,-5.5637
2008-06-13,8.1395
2008-06-16,10.9677
2008-06-17,4.0052
2008-06-18,-2.5465999999999998
2008-06-19,2.2307
2008-06-20,0.6546
2008-06-23,3.2828
2008-06-24,0.8996
2008-06-25,-8.9747
2008-06-26,-2.1221
2008-06-27,1.9013
2008-06-30,2.5205
2008-07-01,-14.304
2008-07-02,0.6706
2008-07-03,-6.5877
2008-07-07,6.458
2008-07-08,-8.4481
2008-07-09,5.9756
2008-07-10,4.066
2008-07-11,-2.5065
2008-07-14,-0.5293
2008-07-15,-3.3447
2008-07-16,5.1121
2008-07-17,5.3872
2008-07-18,-1.0295
2008-07-21,3.1923
2008-07-22,-2.3983
2008-07-23,3.6681
2008-07-24,-4.3284
2008-07-25,-0.5027
2008-07-28,-6.5319
2008-07-29,6.2162
2008-07-30,4.871
2008-07-31,-4.9567
2008-08-01,-2.407
2008-08-04,-10.3139
2008-08-05,-9.6667
2008-08-06,5.4889
2008-08-07,-2.9295999999999998
2008-08-08,-5.7658000000000005
2008-08-11,2.7247
2008-08-12,0.2792
2008-08-13,10.4872
2008-08-14,-0.588
2008-08-15,-4.774
2008-08-18,1.2422
2008-08-19,1.709
2008-08-20,-1.3356
2008-08-21,-0.4367
2008-08-22,2.0614
2008-08-25,-1.9768
2008-08-26,0.2192
2008-08-27,3.6308
2008-08-28,6.7539
2008-08-29,2.8865
2008-09-02,-2.8055
2008-09-03,-7.671
2008-09-04,-0.0428
2008-09-05,-0.2571
2008-09-08,-1.4175
2008-09-09,-0.9586
2008-09-10,2.6837
2008-09-11,3.2134
2008-09-12,4.6907
2008-09-15,-13.64
2008-09-16,3.0303
2008-09-17,-2.1836
2008-09-18,2.0501
2008-09-19,3.8839
2008-09-22,-4.5552
2008-09-23,1.0806
2008-09-24,0.3118
2008-09-25,-1.9982
2008-09-26,-2.3108
2008-09-29,-7.4212
2008-09-30,4.2585
2008-10-01,-4.9015
2008-10-02,-17.7868
2008-10-03,-1.721
2008-10-06,-3.127
2008-10-07,-9.3609
2008-10-08,-2.2792
2008-10-09,-8.5277
2008-10-10,14.1036
2008-10-13,11.662
2008-10-14,-11.132
2008-10-15,-11.8227
2008-10-16,7.1828
2008-10-17,-4.5421
2008-10-20,2.3401
2008-10-21,4.7256
2008-10-22,-15.9389
2008-10-23,0.1732
2008-10-24,-7.0009
2008-10-27,-5.4833
2008-10-28,6.293
2008-10-29,5.1804
2008-10-30,10.8179
2008-10-31,-1.746
2008-11-03,-0.2423
2008-11-04,4.8583
2008-11-05,-8.417
2008-11-06,-6.2395
2008-11-07,0.2698
2008-11-10,0.0897
2008-11-11,2.957
2008-11-12,-12.3586
2008-11-13,10.3277
2008-11-14,-2.3402
2008-11-17,0.2765
2008-11-18,-1.5625
2008-11-19,-6.7227
2008-11-20,-11.9119
2008-11-21,-1.25
2008-11-24,20.5984
2008-11-25,9.542
2008-11-26,-1.3937
2008-11-28,3.2686
2008-12-01,-12.7459
2008-12-02,1.6667
2008-12-03,0.0
2008-12-04,-2.7965
2008-12-05,5.0595
2008-12-08,12.3702
2008-12-09,5.042
2008-12-10,7.68
2008-12-11,3.2689
2008-12-12,7.8417
2008-12-15,-5.9373000000000005
2008-12-16,-1.7730000000000001
2008-12-17,-2.1661
2008-12-18,-4.5756
2008-12-19,0.0
2008-12-22,-2.3975
2008-12-23,0.8716
2008-12-24,-0.1571
2008-12-26,2.9111000000000002
2008-12-29,3.1346
2008-12-30,6.2268
2008-12-31,-1.8841999999999999
2009-01-02,2.8449999999999998
2009-01-05,1.5906
2009-01-06,7.1477
2009-01-07,-15.8196
2009-01-08,-1.283
2009-01-09,-1.5291000000000001
2009-01-12,-1.0093
2009-01-13,-5.0196
2009-01-14,-2.9727
2009-01-15,3.5745
2009-01-16,0.6574
2009-01-20,-4.7347
2009-01-21,4.6272
2009-01-22,-7.0434
2009-01-23,6.3436
2009-01-26,-7.4565
2009-01-27,-1.1638
2009-01-28,1.721
2009-01-29,-7.3909
2009-01-30,-2.4038
2009-02-02,-0.9852
2009-02-03,10.0498
2009-02-04,-1.2658
2009-02-05,0.7326
2009-02-06,7.4545
2009-02-09,4.3147
2009-02-10,-3.974
2009-02-11,-4.3919
2009-02-12,-3.1802
2009-02-13,2.3723
2009-02-17,-7.9323
2009-02-18,3.7754
2009-02-19,0.5597
2009-02-20,-7.3284
2009-02-23,-7.5075
2009-02-24,5.303
2009-02-25,-2.3638
2009-02-26,-0.4211
2009-02-27,-2.4313000000000002
2009-03-02,-4.6587
2009-03-03,-2.3864
2009-03-04,5.4715
2009-03-05,-9.9338
2009-03-06,0.1225
2009-03-09,-3.4272
2009-03-10,6.5906
2009-03-11,-4.7562
2009-03-12,6.9913
2009-03-13,-5.3676
2009-03-16,-1.3564
2009-03-17,6.25
2009-03-18,3.4118
2009-03-19,-1.5927
2009-03-20,-1.0405
2009-03-23,17.757
2009-03-24,-10.3187
2009-03-25,-1.8792
2009-03-26,6.7644
2009-03-27,-4.1183
2009-03-30,-3.4141
2009-03-31,2.3945
2009-04-01,5.1225
2009-04-02,12.5
2009-04-03,0.0
2009-04-06,-1.4123999999999999
2009-04-07,-3.5339
2009-04-08,3.5644
2009-04-09,5.2581
2009-04-13,-0.0908
2009-04-14,-2.0
2009-04-15,-0.5566
2009-04-16,-8.7687
2009-04-17,0.3067
2009-04-20,-7.5433
2009-04-21,0.3308
2009-04-22,5.8242
2009-04-23,2.5961
2009-04-24,3.8462
2009-04-27,-2.2417
2009-04-28,1.2961
2009-04-29,2.2638
2009-04-30,-2.5023999999999997
2009-05-01,10.1678
2009-05-04,5.0179
2009-05-05,-4.5222
2009-05-06,1.2511
2009-05-07,-2.4713
2009-05-08,9.2308
2009-05-11,1.7399
2009-05-12,5.2932
2009-05-13,-11.6783
2009-05-14,0.5254
2009-05-15,0.2613
2009-05-18,5.2129
2009-05-19,-0.0826
2009-05-20,4.1322
2009-05-21,-3.8095
2009-05-22,0.7426
2009-05-26,2.7846
2009-05-27,-3.5060000000000002
2009-05-28,-1.9818
2009-05-29,5.813
2009-06-01,10.3503
2009-06-02,6.7821
2009-06-03,-5.5405
2009-06-04,14.8784
2009-06-05,2.3039
2009-06-08,-8.4601
2009-06-09,-1.2633
2009-06-10,-3.5017
2009-06-11,-1.4655
2009-06-12,-1.6289
2009-06-15,-3.4557
2009-06-16,-3.9523
2009-06-17,-5.9783
2009-06-18,4.9546
2009-06-19,-1.3375
2009-06-22,-7.3365
2009-06-23,-1.7212
2009-06-24,1.0508
2009-06-25,2.6863
2009-06-26,1.6878
2009-06-29,0.4979
2009-06-30,4.7894
2009-07-01,3.4673
2009-07-02,-4.9505
2009-07-06,-6.25
2009-07-07,-5.641
2009-07-08,-1.4493
2009-07-09,5.1471
2009-07-10,-0.4371
2009-07-13,-2.0193
2009-07-14,3.9427
2009-07-15,7.2414
2009-07-16,-1.7685
2009-07-17,-0.1637
2009-07-20,1.3115
2009-07-21,-3.0744
2009-07-22,-3.5893
2009-07-23,-0.2597
2009-07-24,4.6875
2009-07-27,1.476
2009-07-28,0.0981
2009-07-29,-3.0204
2009-07-30,2.4411
2009-07-31,2.1364
2009-08-03,2.4135
2009-08-04,-0.5499
2009-08-05,-2.5276
2009-08-06,-2.4311
2009-08-07,1.495
2009-08-10,-3.2733
2009-08-11,0.423
2009-08-12,1.5164
2009-08-13,9.3776
2009-08-14,-0.4552
2009-08-17,-4.8018
2009-08-18,-1.1209
2009-08-19,-0.4049
2009-08-20,3.0894
2009-08-21,3.4699999999999998
2009-08-24,1.6768
2009-08-25,0.7496
2009-08-26,-2.9762
2009-08-27,-2.9141
2009-08-28,-1.0269
2009-08-31,-3.8308
2009-09-01,-2.9046
2009-09-02,1.8803
2009-09-03,-0.2517
2009-09-04,-0.6728
2009-09-08,6.6046
2009-09-09,7.3868
2009-09-10,-3.1065
2009-09-11,1.0687
2009-09-14,-0.3776
2009-09-15,-1.213
2009-09-16,-1.3814
2009-09-17,1.4008
2009-09-18,-0.2302
2009-09-21,-0.1538
2009-09-22,-0.3082
2009-09-23,-3.0139
2009-09-24,-4.6215
2009-09-25,1.4202
2009-09-28,-2.883
2009-09-29,2.8838
2009-09-30,3.2152
2009-10-01,-6.3099
2009-10-02,-2.4723
2009-10-05,4.1958
2009-10-06,3.943
2009-10-07,0.0807
2009-10-08,-0.6452
2009-10-09,-1.1364
2009-10-12,-1.3136
2009-10-13,0.416
2009-10-14,3.3969
2009-10-15,-0.3205
2009-10-16,1.6077
2009-10-19,0.3956
2009-10-20,1.0244
2009-10-21,1.014
2009-10-22,-0.2317
2009-10-23,-3.0186
2009-10-26,-2.2346
2009-10-27,-6.449
2009-10-28,-3.8394
2009-10-29,2.6316
2009-10-30,-5.1282
2009-11-02,-3.9143
2009-11-03,4.2677
2009-11-04,-1.6743999999999999
2009-11-05,2.2706
2009-11-06,-2.8677
2009-11-09,3.4286
2009-11-10,-1.1971
2009-11-11,0.1864
2009-11-12,-2.1395
2009-11-13,3.1369
2009-11-16,2.0276
2009-11-17,-0.813
2009-11-18,2.5501
2009-11-19,-0.5329
2009-11-20,0.8929
2009-11-23,1.6814
2009-11-24,-0.2611
2009-11-25,-0.5236
2009-11-27,-1.0526
2009-11-30,-0.4433
2009-12-01,3.5619
2009-12-02,-1.0318
2009-12-03,2.9539999999999997
2009-12-04,3.038
2009-12-07,0.2457
2009-12-08,-5.5556
2009-12-09,2.9412000000000003
2009-12-10,-3.2773
2009-12-11,-4.344
2009-12-14,-0.0908
2009-12-15,0.1818
2009-12-16,-0.1815
2009-12-17,-1.4545
2009-12-18,-0.369
2009-12-21,1.5741
2009-12-22,2.917
2009-12-23,-0.62
2009-12-24,5.7041
2009-12-28,-2.1922
2009-12-29,-0.5172
2009-12-30,-0.6932
2009-12-31,0.6981
2010-01-04,6.5858
2010-01-05,3.4146
2010-01-06,0.8648
2010-01-07,0.3897
2010-01-08,1.087
2010-01-11,0.4608
2010-01-12,-0.2294
2010-01-13,-0.613
2010-01-14,0.5397
2010-01-15,-1.0735999999999999
2010-01-19,1.3178
2010-01-20,-2.6779
2010-01-21,-4.2453
2010-01-22,-3.6125
2010-01-25,0.937
2010-01-26,-3.9661999999999997
2010-01-27,-0.0879
2010-01-28,-3.4301
2010-01-29,0.3643
2010-02-01,0.363
2010-02-02,1.085
2010-02-03,-0.8945
2010-02-04,-1.1733
2010-02-05,4.0183
2010-02-08,-1.7559
2010-02-09,0.8937
2010-02-10,4.2516
2010-02-11,3.3135
2010-02-12,-2.1382
2010-02-16,3.3613
2010-02-17,1.9512
2010-02-18,-0.7177
2010-02-19,-2.008
2010-02-22,-0.4098
2010-02-23,-4.0329
2010-02-24,1.8010000000000002
2010-02-25,2.1061
2010-02-26,-1.7327
2010-03-01,2.6868
2010-03-02,3.7612
2010-03-03,2.2065
2010-03-04,0.3855
2010-03-05,0.768
2010-03-08,0.686
2010-03-09,-1.9682
2010-03-10,-0.5405
2010-03-11,-0.6211
2010-03-12,1.7187000000000001
2010-03-15,-0.5376
2010-03-16,0.4633
2010-03-17,1.153
2010-03-18,-1.2158
2010-03-19,-0.6923
2010-03-22,1.4717
2010-03-23,-0.0763
2010-03-24,-1.5279
2010-03-25,-1.474
2010-03-26,2.3622
2010-03-29,3.0769
2010-03-30,1.4179
2010-03-31,0.7358
2010-04-01,-1.2418
2010-04-05,2.4408
2010-04-06,2.0939
2010-04-07,-3.2532
2010-04-08,0.9503
2010-04-09,1.7379
2010-04-12,3.5587
2010-04-13,2.3368
2010-04-14,0.9402
2010-04-15,-10.2462
2010-04-16,-3.2617
2010-04-19,3.0651
2010-04-20,2.0818
2010-04-21,3.2047
2010-04-22,0.2117
2010-04-23,-0.2113
2010-04-26,0.5646
2010-04-27,1.193
2010-04-28,-1.0402
2010-04-29,2.6629
2010-04-30,-1.843
2010-05-03,-1.3213
2010-05-04,-2.2551
2010-05-05,-1.2978
2010-05-06,-2.4105
2010-05-07,-3.7425
2010-05-10,7.2317
2010-05-11,1.5228000000000002
2010-05-12,0.7143
2010-05-13,0.2128
2010-05-14,-4.034
2010-05-17,-0.5162
2010-05-18,-1.0378
2010-05-19,-1.4981
2010-05-20,-6.692
2010-05-21,0.8965
2010-05-24,1.9386
2010-05-25,-1.1094
2010-05-26,0.1603
2010-05-27,3.2
2010-05-28,0.4651
2010-06-01,-0.9259
2010-06-02,2.2586
2010-06-03,2.8941
2010-06-04,-5.5514
2010-06-07,-1.3323
2010-06-08,4.0508
2010-06-09,-5.4962
2010-06-10,5.8158
2010-06-11,2.9008000000000003
2010-06-14,0.7418
2010-06-15,5.5228
2010-06-16,-0.2094
2010-06-17,1.2587
2010-06-18,0.0
2010-06-21,-1.0359
2010-06-22,-5.0244
2010-06-23,1.0287
2010-06-24,-2.1818
2010-06-25,2.6022
2010-06-28,-0.5797
2010-06-29,-5.102
2010-06-30,0.8449
2010-07-01,-4.0366
2010-07-02,-1.3492
2010-07-06,-0.4827
2010-07-07,4.9313
2010-07-08,3.775
2010-07-09,1.4848
2010-07-12,-2.0483
2010-07-13,4.7797
2010-07-14,-1.0691
2010-07-15,-2.1614
2010-07-16,-4.4919
2010-07-19,-0.771
2010-07-20,1.9425
2010-07-21,-1.2195
2010-07-22,4.4753
2010-07-23,2.8064999999999998
2010-07-26,1.0057
2010-07-27,0.1422
2010-07-28,-1.4915
2010-07-29,1.8745
2010-07-30,0.9908
2010-08-02,0.6307
2010-08-03,-0.5571
2010-08-04,0.7003
2010-08-05,8.4145
2010-08-06,0.3207
2010-08-09,0.2558
2010-08-10,-0.1913
2010-08-11,-3.8339
2010-08-12,-0.3987
2010-08-13,0.0
2010-08-16,4.2695
2010-08-17,0.7038
2010-08-18,-1.8424
2010-08-19,-3.1715
2010-08-20,-0.1337
2010-08-23,-2.9451
2010-08-24,-0.5517
2010-08-25,3.5368
2010-08-26,-1.8754
2010-08-27,3.413
2010-08-30,-2.3762
2010-08-31,0.7437
2010-09-01,4.698
2010-09-02,1.7308
2010-09-03,3.8437
2010-09-07,-1.4563
2010-09-08,-6.2808
2010-09-09,-4.7306
2010-09-10,2.3448
2010-09-13,1.6173
2010-09-14,-0.2653
2010-09-15,1.1303
2010-09-16,1.9724
2010-09-17,5.3514
2010-09-20,1.8972
2010-09-21,1.2612999999999999
2010-09-22,-4.0332
2010-09-23,-1.6686999999999999
2010-09-24,6.3482
2010-09-27,-1.3593
2010-09-28,0.3595
2010-09-29,-1.4328
2010-09-30,-1.272
2010-10-01,-0.4294
2010-10-04,-2.2181
2010-10-05,2.0794
2010-10-06,5.3086
2010-10-07,3.6928
2010-10-08,5.5964
2010-10-11,-0.0535
2010-10-12,-2.4103
2010-10-13,1.0977
2010-10-14,0.0
2010-10-15,0.0543
2010-10-18,2.5502000000000002
2010-10-19,-4.127
2010-10-20,3.4768
2010-10-21,5.12
2010-10-22,1.0654
2010-10-25,3.3133
2010-10-26,-2.2352
2010-10-27,-2.4354
2010-10-28,-0.6113
2010-10-29,-0.3588
2010-11-01,-0.9774
2010-11-02,2.2338
2010-11-03,0.7622
2010-11-04,3.0257
2010-11-05,1.5663
2010-11-08,0.7711
2010-11-09,3.3955
2010-11-10,1.5264
2010-11-11,0.5923
2010-11-12,-1.8115999999999999
2010-11-15,-0.1268
2010-11-16,-1.7665
2010-11-17,1.2694
2010-11-18,2.0427
2010-11-19,2.1383
2010-11-22,1.4254
2010-11-23,-4.3039
2010-11-24,2.7994
2010-11-26,-0.2232
2010-11-29,-1.6555
2010-11-30,-4.5496
2010-12-01,-4.5758
2010-12-02,4.2458
2010-12-03,3.4499
2010-12-06,-3.1959
2010-12-07,-1.866
2010-12-08,2.0965
2010-12-09,-6.3515
2010-12-10,1.9378
2010-12-13,-2.3012
2010-12-14,0.4096
2010-12-15,-0.8159
2010-12-16,-1.0796999999999999
2010-12-17,-0.2079
2010-12-20,2.6563
2010-12-21,2.3338
2010-12-22,-3.0739
2010-12-23,1.9437
2010-12-27,-1.0035
2010-12-28,0.7096
2010-12-29,0.6543
2010-12-30,-1.7
2010-12-31,-1.8311
2011-01-03,2.3316
2011-01-04,-1.3165
2011-01-05,5.0282
2011-01-06,-0.977
2011-01-07,0.6413
2011-01-10,2.598
2011-01-11,0.0956
2011-01-12,3.4845
2011-01-13,0.738
2011-01-14,0.5952
2011-01-18,7.8744
2011-01-19,1.308
2011-01-20,-1.9992
2011-01-21,-0.595
2011-01-24,4.3181
2011-01-25,-0.4918
2011-01-26,1.2356
2011-01-27,-1.5053
2011-01-28,-1.5283
2011-01-31,1.6359
2011-02-01,5.7780000000000005
2011-02-02,2.8092
2011-02-03,-1.1385
2011-02-04,0.1919
2011-02-07,2.1839
2011-02-08,0.9374
2011-02-09,-0.9658
2011-02-10,0.3751
2011-02-11,-0.4111
2011-02-14,-1.3508
2011-02-15,-0.7227
2011-02-16,1.8774
2011-02-17,-1.6548
2011-02-18,0.956
2011-02-22,-6.6288
2011-02-23,-2.9615
2011-02-24,3.4281
2011-02-25,0.8488
2011-02-28,3.1263
2011-03-01,-0.2332
2011-03-02,-0.9739
2011-03-03,7.0024
2011-03-04,1.875
2011-03-07,-3.4284
2011-03-08,-1.3453
2011-03-09,1.8939
2011-03-10,-0.6877
2011-03-11,-0.6925
2011-03-14,0.3769
2011-03-15,-2.1404
2011-03-16,-1.65
2011-03-17,2.4581
2011-03-18,2.6276
2011-03-21,0.9276
2011-03-22,-2.0588
2011-03-23,0.5631
2011-03-24,-0.5972
2011-03-25,1.3894
2011-03-28,-2.3704
2011-03-29,-3.0349
2011-03-30,1.252
2011-03-31,-2.4343
2011-04-01,4.4356
2011-04-04,4.7023
2011-04-05,-0.3622
2011-04-06,-2.2901
2011-04-07,-0.2604
2011-04-08,-2.2007
2011-04-11,1.5636999999999999
2011-04-12,0.5257
2011-04-13,0.523
2011-04-14,5.314
2011-04-15,-4.9399999999999995
2011-04-18,14.9592
2011-04-19,-0.1937
2011-04-20,1.2294
2011-04-21,-0.1598
2011-04-25,-0.1921
2011-04-26,1.5715
2011-04-27,-3.6311999999999998
2011-04-28,-0.4587
2011-04-29,3.555
2011-05-02,-0.2543
2011-05-03,-1.211
2011-05-04,1.129
2011-05-05,-2.8708
2011-05-06,-4.1708
2011-05-09,-0.6169
2011-05-10,4.4828
2011-05-11,-5.6106
2011-05-12,-1.7483
2011-05-13,-3.0249
2011-05-16,-1.7614999999999998
2011-05-17,-2.5028
2011-05-18,0.4981
2011-05-19,-4.1746
2011-05-20,-1.4919
2011-05-23,3.8772
2011-05-24,2.0607
2011-05-25,-0.0762
2011-05-26,0.2287
2011-05-27,2.4724
2011-05-31,-0.5568
2011-06-01,-2.9115
2011-06-02,-2.6528
2011-06-03,6.1216
2011-06-06,-2.1213
2011-06-07,3.9544
2011-06-08,-0.8815
2011-06-09,12.1813
2011-06-10,-1.5131999999999999
2011-06-13,-1.9038
2011-06-14,3.5751
2011-06-15,-3.879
2011-06-16,-2.394
2011-06-17,-0.9811
2011-06-20,2.8662
2011-06-21,1.376
2011-06-22,-1.6288
2011-06-23,-0.1725
2011-06-24,-0.2419
2011-06-27,-0.762
2011-06-28,2.199
2011-06-29,1.5027
2011-06-30,-3.1629
2011-07-01,3.4746
2011-07-05,0.3022
2011-07-06,-1.607
2011-07-07,-0.9867
2011-07-08,-0.2749
2011-07-11,-4.6864
2011-07-12,-2.8561
2011-07-13,-0.3349
2011-07-14,-4.593
2011-07-15,5.0881
2011-07-18,-1.4898
2011-07-19,1.8526
2011-07-20,-1.8559999999999999
2011-07-21,0.7943
2011-07-22,0.788
2011-07-25,-0.968
2011-07-26,-2.7068
2011-07-27,-2.8594
2011-07-28,3.3811
2011-07-29,1.616
2011-08-01,-1.666
2011-08-02,-5.6604
2011-08-03,1.4694
2011-08-04,-12.8319
2011-08-05,4.1994
2011-08-08,-11.9575
2011-08-09,8.5513
2011-08-10,-3.5218
2011-08-11,12.2959
2011-08-12,1.4969999999999999
2011-08-15,1.0114
2011-08-16,0.7092
2011-08-17,-4.2254
2011-08-18,-7.6125
2011-08-19,-0.515
2011-08-22,0.1882
2011-08-23,10.9441
2011-08-24,1.1431
2011-08-25,-2.0092
2011-08-26,3.8872
2011-08-29,6.2089
2011-08-30,2.8262
2011-08-31,-0.1883
2011-09-01,-4.0739
2011-09-02,-2.2021
2011-09-06,5.3478
2011-09-07,4.4275
2011-09-08,-16.3377
2011-09-09,-7.4268
2011-09-12,0.4247
2011-09-13,4.2763
2011-09-14,4.146
2011-09-15,0.9087
2011-09-16,-0.9863
2011-09-19,-1.3426
2011-09-20,-3.9508
2011-09-21,-2.5137
2011-09-22,-13.2677
2011-09-23,5.4054
2011-09-26,0.7692
2011-09-27,3.7659000000000002
2011-09-28,-5.6891
2011-09-29,1.04
2011-09-30,-7.8744
2011-10-03,-11.8994
2011-10-04,10.2093
2011-10-05,5.0633
2011-10-06,1.862
2011-10-07,-0.3226
2011-10-10,8.2524
2011-10-11,3.6372999999999998
2011-10-12,-0.7212
2011-10-13,-2.9539999999999997
2011-10-14,5.5389
2011-10-17,-0.7565
2011-10-18,1.6198000000000001
2011-10-19,-0.4219
2011-10-20,-0.4237
2011-10-21,5.5319
2011-10-24,3.8978
2011-10-25,-1.9405000000000001
2011-10-26,0.9235
2011-10-27,6.1874
2011-10-28,-0.8617
2011-10-31,-3.4354
2011-11-01,-6.0437
2011-11-02,4.3339
2011-11-03,5.5094
2011-11-04,-1.0361
2011-11-07,0.1256
2011-11-08,-2.844
2011-11-09,-7.8347
2011-11-10,3.3162
2011-11-11,3.0289
2011-11-14,-1.9746000000000001
2011-11-15,2.7753
2011-11-16,-2.7875
2011-11-17,-6.2724
2011-11-18,-3.7285
2011-11-21,-1.0427
2011-11-22,-1.154
2011-11-23,-3.9594
2011-11-25,-1.1099
2011-11-28,7.7499
2011-11-29,2.8274
2011-11-30,4.6792
2011-12-01,0.1843
2011-12-02,1.012
2011-12-05,5.3279
2011-12-06,-0.7782
2011-12-07,1.0022
2011-12-08,-1.2511
2011-12-09,1.4854
2011-12-12,-4.4339
2011-12-13,-3.7387
2011-12-14,-2.1058
2011-12-15,-2.3901
2011-12-16,0.9794
2011-12-19,0.0485
2011-12-20,3.3931
2011-12-21,1.4064999999999999
2011-12-22,1.202
2011-12-23,-0.5025
2011-12-27,-1.8365
2011-12-28,-1.4032
2011-12-29,0.0
2011-12-30,3.0835
2012-01-03,3.6355
2012-01-04,0.8437
2012-01-05,0.4844
2012-01-06,-1.5337
2012-01-09,-0.3115
2012-01-10,3.1696
2012-01-11,2.0338
2012-01-12,-1.4419
2012-01-13,1.1188
2012-01-17,0.5957
2012-01-18,1.3536000000000001
2012-01-19,7.2621
2012-01-20,-0.7782
2012-01-23,-0.2745
2012-01-24,-1.0617
2012-01-25,3.6566
2012-01-26,0.9202
2012-01-27,0.0
2012-01-30,-1.0258
2012-01-31,-5.0288
2012-02-01,-0.768
2012-02-02,0.2851
2012-02-03,3.818
2012-02-06,0.6651
2012-02-07,3.0703
2012-02-08,6.3347999999999995
2012-02-09,-0.2482
2012-02-10,-2.0974
2012-02-13,2.2876
2012-02-14,0.639
2012-02-15,-3.4215
2012-02-16,-0.4383
2012-02-17,0.1834
2012-02-21,1.2816
2012-02-22,0.4338
2012-02-23,0.54
2012-02-24,-1.8618000000000001
2012-02-27,-0.0365
2012-02-28,0.073
2012-02-29,-4.4858
2012-03-01,1.5655000000000001
2012-03-02,-2.2556
2012-03-05,-3.6923
2012-03-06,-5.3914
2012-03-07,-0.1688
2012-03-08,5.5814
2012-03-09,0.9612
2012-03-12,-1.19
2012-03-13,2.3284000000000002
2012-03-14,0.1177
2012-03-15,1.9201000000000001
2012-03-16,-0.1922
2012-03-19,1.1556
2012-03-20,-1.8279
2012-03-21,1.3963999999999999
2012-03-22,-0.8799
2012-03-23,3.5122
2012-03-26,2.2371
2012-03-27,-0.2918
2012-03-28,0.7315
2012-03-29,0.8715
2012-03-30,1.5119
2012-04-02,-0.1773
2012-04-03,-1.6519
2012-04-04,-2.0769
2012-04-05,0.7746
2012-04-09,6.5154
2012-04-10,-5.6014
2012-04-11,16.6727
2012-04-12,10.0156
2012-04-13,2.1015
2012-04-16,-3.4749
2012-04-17,-4.3741
2012-04-18,-3.7617000000000003
2012-04-19,3.9712
2012-04-20,2.1955
2012-04-23,0.7357
2012-04-24,-1.7528000000000001
2012-04-25,1.0705
2012-04-26,2.5007
2012-04-27,2.4971
2012-04-30,-0.224
