ticker,BERY US Equity
2013-02-28,-0.8767
2013-03-01,-0.2081
2013-03-04,-0.7299
2013-03-05,0.6828
2013-03-06,0.4695
2013-03-07,1.298
2013-03-08,1.2301
2013-03-11,0.1013
2013-03-12,-1.8209
2013-03-13,0.103
2013-03-14,-0.6176
2013-03-15,0.1554
2013-03-18,-0.4654
2013-03-19,-0.7792
2013-03-20,0.8901
2013-03-21,-1.3492
2013-03-22,0.7891
2013-03-25,1.357
2013-03-26,-0.206
2013-03-27,-1.1868
2013-03-28,-0.5222
2013-04-01,-0.0525
2013-04-02,0.2101
2013-04-03,-3.1971
2013-04-04,1.4077
2013-04-05,-5.339
2013-04-08,1.5228000000000002
2013-04-09,-0.5
2013-04-10,4.1318
2013-04-11,-0.3753
2013-04-12,-0.2691
2013-04-15,-3.1301
2013-04-16,2.0056
2013-04-17,-5.5707
2013-04-18,-1.5615999999999999
2013-04-19,2.8202
2013-04-22,5.3714
2013-04-23,0.705
2013-04-24,-1.6155
2013-04-25,0.1095
2013-04-26,-0.1093
2013-04-29,1.8062
2013-04-30,2.1505
2013-05-01,0.8421
2013-05-02,0.2088
2013-05-03,2.2917
2013-05-06,2.3931
2013-05-07,0.1492
2013-05-08,-0.8441
2013-05-09,0.0501
2013-05-10,3.8038
2013-05-13,0.3857
2013-05-14,1.537
2013-05-15,-0.4257
2013-05-16,0.9026
2013-05-17,0.0471
2013-05-20,0.0
2013-05-21,0.0941
2013-05-22,-2.5858
2013-05-23,-0.0483
2013-05-24,0.338
2013-05-28,1.7806
2013-05-29,-0.8983
2013-05-30,0.9065
2013-05-31,-0.6619
2013-06-03,0.8091
2013-06-04,0.5666
2013-06-05,1.0329
2013-06-06,6.4591
2013-06-07,2.1388
2013-06-10,1.1538
2013-06-11,-3.2108
2013-06-12,-2.8808
2013-06-13,4.2247
2013-06-14,1.0781
2013-06-17,3.029
2013-06-18,-1.2836
2013-06-19,-0.797
2013-06-20,-2.5793
2013-06-21,-0.3472
2013-06-24,-3.0052
2013-06-25,0.1347
2013-06-26,-1.2107999999999999
2013-06-27,0.4085
2013-06-28,-0.226
2013-07-01,2.8092
2013-07-02,-1.3222
2013-07-03,-1.4292
2013-07-05,3.3077
2013-07-08,0.307
2013-07-09,-0.0875
2013-07-10,-2.9759
2013-07-11,1.5335999999999999
2013-07-12,-1.3327
2013-07-15,0.2251
2013-07-16,-5.6155
2013-07-17,2.951
2013-07-18,10.9108
2013-07-19,-3.8349
2013-07-22,1.1703999999999999
2013-07-23,-0.6855
2013-07-24,0.6471
2013-07-25,-0.6001
2013-07-26,0.0862
2013-07-29,-0.6032
2013-07-30,-0.1734
2013-07-31,0.1303
2013-08-01,1.2576
2013-08-02,-0.2141
2013-08-05,1.3734
2013-08-06,-1.7782
2013-08-07,-0.431
2013-08-08,0.1299
2013-08-09,-0.2162
2013-08-12,0.7366
2013-08-13,-1.2903
2013-08-14,0.0
2013-08-15,-0.5229
2013-08-16,0.8322
2013-08-19,-0.5213
2013-08-20,0.786
2013-08-21,-0.5633
2013-08-22,0.0436
2013-08-23,1.6985999999999999
2013-08-26,0.257
2013-08-27,-1.8795
2013-08-28,-0.8272
2013-08-29,0.2195
2013-08-30,0.7884
2013-09-03,-0.3911
2013-09-04,0.9162
2013-09-05,-0.1297
2013-09-06,0.4762
2013-09-09,1.2495
2013-09-10,1.7447
2013-09-11,0.5437
2013-09-12,0.0
2013-09-13,0.9151
2013-09-16,3.0091
2013-09-17,-12.485
2013-09-18,-3.7952
2013-09-19,-2.0437
2013-09-20,0.8734
2013-09-23,-4.5695
2013-09-24,4.7883
2013-09-25,0.2405
2013-09-26,-5.4223
2013-09-27,3.9066
2013-09-30,-2.4902
2013-10-01,0.7011
2013-10-02,-0.547
2013-10-03,-0.65
2013-10-04,-2.1137
2013-10-07,-2.9306
2013-10-08,-0.1589
2013-10-09,-0.9549
2013-10-10,-1.5533000000000001
2013-10-11,0.2176
2013-10-14,1.3029
2013-10-15,-2.8939
2013-10-16,2.3179
2013-10-17,2.1575
2013-10-18,-0.264
2013-10-21,1.2176
2013-10-22,1.5167000000000002
2013-10-23,1.1334
2013-10-24,1.2226
2013-10-25,-0.7046
2013-10-28,1.4698
2013-10-29,0.05
2013-10-30,-1.0984
2013-10-31,1.3629
2013-11-01,-1.0458
2013-11-04,1.8620999999999999
2013-11-05,-0.5929
2013-11-06,-0.2982
2013-11-07,-1.6949
2013-11-08,0.2535
2013-11-11,2.2256
2013-11-12,1.9297
2013-11-13,2.233
2013-11-14,-1.472
2013-11-15,-0.0482
2013-11-18,1.109
2013-11-19,-1.8121
2013-11-20,-2.0884
2013-11-21,0.7937
2013-11-22,5.6102
2013-11-25,-0.0466
2013-11-26,-2.0979
2013-11-27,2.6189999999999998
2013-11-29,-0.464
2013-12-02,1.1189
2013-12-03,0.461
2013-12-04,1.6521
2013-12-05,-0.6321
2013-12-06,1.4085
2013-12-09,-1.4337
2013-12-10,-0.0455
2013-12-11,-0.1819
2013-12-12,-0.6378
2013-12-13,-0.321
2013-12-16,-0.644
2013-12-17,-0.6481
2013-12-18,2.2367
2013-12-19,0.2279
2013-12-20,4.0018
2013-12-23,-0.2186
2013-12-24,1.709
2013-12-26,1.2925
2013-12-27,0.2552
2013-12-30,1.5697999999999999
2013-12-31,-0.6266
2014-01-02,0.7146
2014-01-03,0.3756
2014-01-06,-1.8711
2014-01-07,-1.0593
2014-01-08,1.0707
2014-01-09,-1.6524999999999999
2014-01-10,1.5511
2014-01-13,-1.188
2014-01-14,1.1164
2014-01-15,-1.3163
2014-01-16,-0.7745
2014-01-17,-0.8673
2014-01-21,0.3062
2014-01-22,0.1744
2014-01-23,-1.0013
2014-01-24,-2.8144
2014-01-27,-0.9955
2014-01-28,2.2395
2014-01-29,-1.6987
2014-01-30,4.1837
2014-01-31,-2.6626
2014-02-03,-1.2107999999999999
2014-02-04,1.9973
2014-02-05,-0.6676
2014-02-06,0.0
2014-02-07,1.6129
2014-02-10,0.0882
2014-02-11,0.3965
2014-02-12,0.6582
2014-02-13,2.4412
2014-02-14,1.1915
2014-02-18,1.0934
2014-02-19,-2.995
2014-02-20,0.8148
2014-02-21,1.7014
2014-02-24,-0.2928
2014-02-25,0.2936
2014-02-26,1.0038
2014-02-27,0.7453
2014-02-28,0.0
2014-03-03,1.4386
2014-03-04,0.2026
2014-03-05,0.0809
2014-03-06,-0.3636
2014-03-07,-0.9327
2014-03-10,-0.1637
2014-03-11,-1.148
2014-03-12,-1.4517
2014-03-13,-2.4832
2014-03-14,1.3378999999999999
2014-03-17,-0.4259
2014-03-18,0.2994
2014-03-19,-1.194
2014-03-20,-0.3453
2014-03-21,0.4331
2014-03-24,-0.9918
2014-03-25,0.5662
2014-03-26,-2.2954
2014-03-27,-0.133
2014-03-28,-0.3107
2014-03-31,3.0721
2014-04-01,0.9503
2014-04-02,1.9683000000000002
2014-04-03,-1.6785999999999999
2014-04-04,-2.3901
2014-04-07,-2.1425
2014-04-08,1.2064
2014-04-09,5.298
2014-04-10,-2.9769
2014-04-11,-3.7165
2014-04-14,-0.6732
2014-04-15,1.446
2014-04-16,2.2717
2014-04-17,0.1307
2014-04-21,0.2175
2014-04-22,0.3038
2014-04-23,-0.5193
2014-04-24,-1.0004
2014-04-25,-1.1424
2014-04-28,-0.1333
2014-04-29,-0.7121
2014-04-30,0.8068
2014-05-01,-0.3557
2014-05-02,1.5171999999999999
2014-05-05,1.0989
2014-05-06,-0.2174
2014-05-07,0.61
2014-05-08,2.6851000000000003
2014-05-09,0.2952
2014-05-12,1.5979999999999999
2014-05-13,-1.4073
2014-05-14,-1.8472
2014-05-15,-0.7271
2014-05-16,1.034
2014-05-19,1.6205
2014-05-20,-1.3009
2014-05-21,0.9354
2014-05-22,0.9688
2014-05-23,0.8344
2014-05-27,1.0343
2014-05-28,-1.8428
2014-05-29,-0.8761
2014-05-30,-0.6313
2014-06-02,0.9742
2014-06-03,-1.5101
2014-06-04,1.5758
2014-06-05,1.5093999999999999
2014-06-06,-0.3717
2014-06-09,0.9536
2014-06-10,0.8214
2014-06-11,0.8961
2014-06-12,-1.8571
2014-06-13,1.8511
2014-06-16,1.9386
2014-06-17,0.6735
2014-06-18,0.4723
2014-06-19,0.5092
2014-06-20,0.1169
2014-06-23,0.5839
2014-06-24,-0.8514
2014-06-25,0.1952
2014-06-26,-0.3896
2014-06-27,-0.2346
2014-06-30,1.1368
2014-07-01,0.7752
2014-07-02,0.0769
2014-07-03,0.1153
2014-07-07,-0.3839
2014-07-08,0.3468
2014-07-09,0.0384
2014-07-10,-0.3839
2014-07-11,0.1927
2014-07-14,0.8077
2014-07-15,-0.3815
2014-07-16,0.1149
2014-07-17,-2.4101
2014-07-18,1.176
2014-07-21,-0.4262
2014-07-22,-0.6226
2014-07-23,0.1958
2014-07-24,-0.7034
2014-07-25,0.1181
2014-07-28,-1.7296
2014-07-29,-1.2
2014-07-30,0.0
2014-07-31,-1.6599
2014-08-01,2.1408
2014-08-04,-0.5643
2014-08-05,-1.4998
2014-08-06,0.823
2014-08-07,-1.102
2014-08-08,1.1143
2014-08-11,0.0408
2014-08-12,-0.6936
2014-08-13,-1.931
2014-08-14,1.592
2014-08-15,-0.2062
2014-08-18,1.5289000000000001
2014-08-19,-0.407
2014-08-20,-1.1443
2014-08-21,1.1575
2014-08-22,-1.6755
2014-08-25,-1.0806
2014-08-26,1.4285999999999999
2014-08-27,-0.1243
2014-08-28,-0.1244
2014-08-29,0.1246
2014-09-02,0.5392
2014-09-03,-0.1238
2014-09-04,0.1239
2014-09-05,1.0314
2014-09-08,-0.1225
2014-09-09,-0.2044
2014-09-10,0.2048
2014-09-11,0.4497
2014-09-12,-0.4884
2014-09-15,-0.409
2014-09-16,-1.0678
2014-09-17,0.1245
2014-09-18,2.529
2014-09-19,1.0918
2014-09-22,-0.96
2014-09-23,-1.4136
2014-09-24,2.417
2014-09-25,-1.44
2014-09-26,0.2841
2014-09-29,0.5261
2014-09-30,1.6103
2014-10-01,-1.1886
2014-10-02,0.2005
2014-10-03,0.7603
2014-10-06,-2.6211
2014-10-07,-5.1794
2014-10-08,3.0108
2014-10-09,-1.6284
2014-10-10,-1.1885
2014-10-13,-0.6014
2014-10-14,0.2593
2014-10-15,1.4655
2014-10-16,0.8921
2014-10-17,0.8421
2014-10-20,0.7933
2014-10-21,1.6156000000000001
2014-10-22,-0.6523
2014-10-23,2.0107
2014-10-24,0.5229
2014-10-27,-0.7203
2014-10-28,2.2975
2014-10-29,0.0
2014-10-30,1.0638
2014-10-31,1.4425
2014-11-03,0.0384
2014-11-04,0.6915
2014-11-05,0.8394
2014-11-06,0.5297
2014-11-07,-0.4893
2014-11-10,1.5885
2014-11-11,-0.968
2014-11-12,0.0752
2014-11-13,-0.7513
2014-11-14,-2.0439
2014-11-17,0.1159
2014-11-18,0.7333
2014-11-19,-0.1916
2014-11-20,0.7678
2014-11-21,3.8857
2014-11-24,3.777
2014-11-25,1.5901
2014-11-26,0.487
2014-11-28,0.1731
2014-12-01,1.7623
2014-12-02,0.9508
2014-12-03,0.6391
2014-12-04,0.3676
2014-12-05,1.332
2014-12-08,-1.1173
2014-12-09,0.565
2014-12-10,0.7601
2014-12-11,0.328
2014-12-12,-0.3596
2014-12-15,-1.7717
2014-12-16,0.0
2014-12-17,1.7368000000000001
2014-12-18,1.0834
2014-12-19,-0.9094
2014-12-22,1.311
2014-12-23,0.4529
2014-12-24,1.6103
2014-12-26,0.412
2014-12-29,0.3157
2014-12-30,-0.0944
2014-12-31,-0.6299
2015-01-02,0.6022
2015-01-05,-0.126
2015-01-06,0.3785
2015-01-07,0.4085
2015-01-08,0.7512
2015-01-09,-1.5533000000000001
2015-01-12,2.9347
2015-01-13,1.0116
2015-01-14,0.091
2015-01-15,0.2729
2015-01-16,0.1814
2015-01-20,0.2113
2015-01-21,-0.6928
2015-01-22,0.455
2015-01-23,0.0
2015-01-26,-0.1812
2015-01-27,-1.1192
2015-01-28,-0.2141
2015-01-29,-0.4292
2015-01-30,4.1256
2015-02-02,-0.7688
2015-02-03,1.0429
2015-02-04,2.4771
2015-02-05,0.3741
2015-02-06,0.172
2015-02-09,-0.83
2015-02-10,0.8369
2015-02-11,-0.601
2015-02-12,0.6335
2015-02-13,0.0858
2015-02-17,-0.6003
2015-02-18,1.2942
2015-02-19,-0.795
2015-02-20,1.1448
2015-02-23,-0.3113
2015-02-24,0.5393
2015-02-25,-2.2868
2015-02-26,1.0113
2015-02-27,-1.8593
2015-03-02,0.2623
2015-03-03,-0.407
2015-03-04,1.2843
2015-03-05,-1.1527
2015-03-06,-0.3207
2015-03-09,0.9067
2015-03-10,-0.1739
2015-03-11,-0.1742
2015-03-12,1.3961999999999999
2015-03-13,-0.6311
2015-03-16,0.7217
2015-03-17,2.6082
2015-03-18,0.6145
2015-03-19,-0.8329
2015-03-20,1.9037
2015-03-23,-1.1813
2015-03-24,0.5004
2015-03-25,-2.6003
2015-03-26,-0.5964
2015-03-27,1.2286
2015-03-30,3.8668
2015-03-31,-1.6576
2015-04-01,-0.1382
2015-04-02,-0.1384
2015-04-06,-0.4156
2015-04-07,-0.2226
2015-04-08,1.3385
2015-04-09,-0.3027
2015-04-10,-0.4968
2015-04-13,0.1664
2015-04-14,-1.4123999999999999
2015-04-15,-2.2472
2015-04-16,-0.1149
2015-04-17,-0.8343
2015-04-20,0.7833
2015-04-21,1.1802
2015-04-22,-0.2276
2015-04-23,0.057
2015-04-24,-0.8549
2015-04-27,-1.2647
2015-04-28,1.048
2015-04-29,-2.8234
2015-04-30,1.4527
2015-05-01,2.6885
2015-05-04,-2.8173
2015-05-05,-3.6896
2015-05-06,-2.0979
2015-05-07,0.8385
2015-05-08,1.2319
2015-05-11,1.9165999999999999
2015-05-12,-1.0746
2015-05-13,1.1165
2015-05-14,1.1638
2015-05-15,0.5015
2015-05-18,2.7297000000000002
2015-05-19,0.6286
2015-05-20,-0.937
2015-05-21,0.9745
2015-05-22,-1.6179000000000001
2015-05-26,-1.8176999999999999
2015-05-27,1.6162
2015-05-28,-1.1857
2015-05-29,-2.0486
2015-06-01,0.8664
2015-06-02,-1.4218
2015-06-03,-0.7813
2015-06-04,-0.3331
2015-06-05,0.9723
2015-06-08,0.1505
2015-06-09,0.2103
2015-06-10,0.7796
2015-06-11,0.6546
2015-06-12,-0.266
2015-06-15,-0.0889
2015-06-16,0.534
2015-06-17,-0.0885
2015-06-18,0.4135
2015-06-19,-0.2941
2015-06-22,0.059
2015-06-23,0.2358
2015-06-24,-1.0294
2015-06-25,-0.2675
2015-06-26,0.3278
2015-06-29,-2.7621
2015-06-30,-1.0385
2015-07-01,2.4383
2015-07-02,-0.1205
2015-07-06,0.7843
2015-07-07,1.1972
2015-07-08,-1.3014000000000001
2015-07-09,-0.0899
2015-07-10,0.9298
2015-07-13,0.5646
2015-07-14,0.1182
2015-07-15,-0.4723
2015-07-16,-0.0593
2015-07-17,0.8902
2015-07-20,-0.3824
2015-07-21,-2.0077
2015-07-22,0.0
2015-07-23,-2.5911
2015-07-24,-0.8042
2015-07-27,-1.3408
2015-07-28,0.9482
2015-07-29,1.2837
2015-07-30,3.1221
2015-07-31,-2.3981
2015-08-03,-9.7666
2015-08-04,3.4037
2015-08-05,-0.9546
2015-08-06,-2.8581
2015-08-07,0.2737
2015-08-10,0.1706
2015-08-11,-1.7370999999999999
2015-08-12,-0.3466
2015-08-13,9.8783
2015-08-14,2.5958
2015-08-17,0.5554
2015-08-18,2.1786
2015-08-19,-1.952
2015-08-20,-2.3277
2015-08-21,-3.1358
2015-08-24,-5.1149000000000004
2015-08-25,-1.9447
2015-08-26,1.6354
2015-08-27,3.5947
2015-08-28,0.2644
2015-08-31,-2.439
2015-09-01,-2.9392
2015-09-02,1.81
2015-09-03,2.3932
2015-09-04,-0.4341
2015-09-08,3.6888
2015-09-09,-1.0673
2015-09-10,0.6211
2015-09-11,-0.8122
2015-09-14,-0.7861
2015-09-15,1.9809
2015-09-16,2.3309
2015-09-17,0.3164
2015-09-18,1.1353
2015-09-21,0.9355
2015-09-22,-2.317
2015-09-23,-3.2574
2015-09-24,0.523
2015-09-25,-1.4959
2015-09-28,-4.0277
2015-09-29,-1.032
2015-09-30,4.5186
2015-10-01,4.0572
2015-10-02,2.4289
2015-10-05,1.1232
2015-10-06,-3.7951
2015-10-07,3.3675
2015-10-08,1.9857
2015-10-09,-1.3386
2015-10-12,0.4934
2015-10-13,-0.1841
2015-10-14,3.4737
2015-10-15,2.2876
2015-10-16,-2.0331
2015-10-19,-0.1779
2015-10-20,1.4256
2015-10-21,-2.3426
2015-10-22,0.5397
2015-10-23,0.8052
2015-10-26,-1.0355
2015-10-27,-1.6442
2015-10-28,1.7021
2015-10-29,-0.538
2015-10-30,0.6611
2015-11-02,0.2687
2015-11-03,-4.6145
2015-11-04,1.3109
2015-11-05,1.3555
2015-11-06,-0.152
2015-11-09,-0.5479
2015-11-10,0.9795
2015-11-11,2.1522
2015-11-12,-2.6706
2015-11-13,6.5244
2015-11-16,1.5455
2015-11-17,1.4374
2015-11-18,0.6391
2015-11-19,1.6842000000000001
2015-11-20,-0.7874
2015-11-23,0.2189
2015-11-24,-0.5461
2015-11-25,-0.0824
2015-11-27,0.3572
2015-11-30,-0.4381
2015-12-01,1.3476
2015-12-02,-1.4111
2015-12-03,-0.1376
2015-12-04,2.5634
2015-12-07,-1.2362
2015-12-08,1.932
2015-12-09,-2.0021
2015-12-10,-0.5448
2015-12-11,-1.3421
2015-12-14,-2.2765
2015-12-15,0.5398
2015-12-16,0.989
2015-12-17,-1.4828999999999999
2015-12-18,-1.3064
2015-12-21,0.3741
2015-12-22,0.3727
2015-12-23,1.3425
2015-12-24,0.2537
2015-12-28,-0.2811
2015-12-29,1.0995
2015-12-30,-0.2789
2015-12-31,1.1745
2016-01-04,-4.3118
2016-01-05,0.9532
2016-01-06,-2.4034
2016-01-07,-2.4333
2016-01-08,-1.262
2016-01-11,-1.9477
2016-01-12,2.5140000000000002
2016-01-13,-3.6633
2016-01-14,1.697
2016-01-15,-2.9356999999999998
2016-01-19,-1.1461000000000001
2016-01-20,-0.5153
2016-01-21,-3.6905
2016-01-22,3.2941
2016-01-25,-3.6121
2016-01-26,1.1141
2016-01-27,0.9349
2016-01-28,-1.3893
2016-01-29,4.3274
2016-02-01,0.5466
2016-02-02,-1.567
2016-02-03,-0.3574
2016-02-04,-0.4891
2016-02-05,-2.8834
2016-02-08,-3.8799
2016-02-09,5.1597
2016-02-10,4.773
2016-02-11,-3.9503
2016-02-12,-1.8574000000000002
2016-02-16,-0.8111
2016-02-17,-0.2726
2016-02-18,-2.904
2016-02-19,4.1168
2016-02-22,2.1967
2016-02-23,-3.0093
2016-02-24,2.3866
2016-02-25,1.9314
2016-02-26,-0.1633
2016-02-29,1.8652
2016-03-01,3.2445
2016-03-02,-0.8401
2016-03-03,-0.6903
2016-03-04,-2.4961
2016-03-07,0.324
2016-03-08,-1.9703
2016-03-09,-0.659
2016-03-10,0.6965
2016-03-11,2.9314999999999998
2016-03-14,-1.12
2016-03-15,3.8834999999999997
2016-03-16,4.3614
2016-03-17,5.1343
2016-03-18,-0.4827
2016-03-21,-0.8845
2016-03-22,2.2165
2016-03-23,-1.8023
2016-03-24,-1.2045
2016-03-28,1.6255
2016-03-29,2.3422
2016-03-30,1.4513
2016-03-31,-0.5502
2016-04-01,1.0512
2016-04-04,-0.657
2016-04-05,-2.7005
2016-04-06,1.8408
2016-04-07,-1.8354
2016-04-08,0.1983
2016-04-11,0.0283
2016-04-12,0.6501
2016-04-13,0.5336
2016-04-14,-1.0335
2016-04-15,0.7621
2016-04-18,2.2689
2016-04-19,-0.6847
2016-04-20,-0.3034
2016-04-21,-2.8491999999999997
2016-04-22,3.1321
2016-04-25,-1.9602
2016-04-26,2.9851
2016-04-27,1.8048
2016-04-28,-2.7934
2016-04-29,-0.4697
2016-05-02,2.0822
2016-05-03,-2.0941
2016-05-04,-0.5556
2016-05-05,0.1955
2016-05-06,1.0873
2016-05-09,0.3034
2016-05-10,1.9797
2016-05-11,2.3186999999999998
2016-05-12,0.8169
2016-05-13,0.6796
2016-05-16,0.675
2016-05-17,-1.3667
2016-05-18,0.2353
2016-05-19,-0.939
2016-05-20,0.4476
2016-05-23,0.2883
2016-05-24,2.2478
2016-05-25,-0.0767
2016-05-26,-0.4349
2016-05-27,0.8993
2016-05-31,-0.2546
2016-06-01,0.9957
2016-06-02,1.1122
2016-06-03,-1.025
2016-06-06,-0.8335
2016-06-07,0.8406
2016-06-08,-1.1114
2016-06-09,-1.4304000000000001
2016-06-10,-1.0625
2016-06-13,-2.3834
2016-06-14,-0.7244
2016-06-15,1.2973
2016-06-16,-0.1601
2016-06-17,-1.3094999999999999
2016-06-20,0.704
2016-06-21,0.0269
2016-06-22,1.371
2016-06-23,1.4585
2016-06-24,-3.5808
2016-06-27,-3.4969
2016-06-28,3.2303
2016-06-29,2.6667
2016-06-30,2.9685
2016-07-01,0.8752
2016-07-05,-1.5819999999999999
2016-07-06,0.5963
2016-07-07,0.9021
2016-07-08,2.8863
2016-07-11,-0.2731
2016-07-12,0.9211
2016-07-13,-0.7153
2016-07-14,-0.6211
2016-07-15,-0.25
2016-07-18,0.1754
2016-07-19,-0.2752
2016-07-20,1.154
2016-07-21,-0.8185
2016-07-22,0.3751
2016-07-25,1.4449
2016-07-26,1.6699000000000002
2016-07-27,0.0
2016-07-28,-0.314
2016-07-29,-0.6542
2016-08-01,-0.0244
2016-08-02,0.6099
2016-08-03,-1.1397
2016-08-04,1.4717
2016-08-05,-0.3868
2016-08-08,0.8493
2016-08-09,-1.8046
2016-08-10,4.6312
2016-08-11,-0.3044
2016-08-12,0.4463
2016-08-15,1.7306
2016-08-16,-1.4253
2016-08-17,0.2332
2016-08-18,1.0005
2016-08-19,0.4607
2016-08-22,0.7567
2016-08-23,0.091
2016-08-24,-1.5916000000000001
2016-08-25,4.8751999999999995
2016-08-26,-1.0355
2016-08-29,0.2449
2016-08-30,0.6662
2016-08-31,0.1324
2016-09-01,0.2203
2016-09-02,1.0552
2016-09-06,-0.7614
2016-09-07,0.0658
2016-09-08,-2.103
2016-09-09,-3.1998
2016-09-12,1.2945
2016-09-13,-0.1597
2016-09-14,-0.4571
2016-09-15,2.0666
2016-09-16,-0.3825
2016-09-19,0.8582
2016-09-20,0.3135
2016-09-21,1.7856999999999998
2016-09-22,0.0439
2016-09-23,0.4165
2016-09-26,-0.6767
2016-09-27,0.3956
2016-09-28,-0.3503
2016-09-29,-2.79
2016-09-30,-0.904
2016-10-03,-1.3455
2016-10-04,-1.0402
2016-10-05,1.4716
2016-10-06,0.3453
2016-10-07,-0.8718
2016-10-10,0.7174
2016-10-11,-0.6893
2016-10-12,2.0824
2016-10-13,-0.5893
2016-10-14,1.4592
2016-10-17,0.2247
2016-10-18,1.1435
2016-10-19,0.8867
2016-10-20,-0.4175
2016-10-21,0.353
2016-10-24,1.2533
2016-10-25,-1.911
2016-10-26,-4.0514
2016-10-27,0.3922
2016-10-28,0.3218
2016-10-31,0.2291
2016-11-01,0.1143
2016-11-02,-0.7763
2016-11-03,-0.115
2016-11-04,-0.2764
2016-11-07,1.7325
2016-11-08,2.4295999999999998
2016-11-09,0.8867
2016-11-10,-2.5489
2016-11-11,1.2401
2016-11-14,0.2004
2016-11-15,1.2669000000000001
2016-11-16,1.1414
2016-11-17,0.5425
2016-11-18,-1.2519
2016-11-21,0.5902
2016-11-22,0.5432
2016-11-23,0.1513
2016-11-25,-0.0216
2016-11-28,-0.8418
2016-11-29,8.707
2016-11-30,-0.3404
2016-12-01,-2.9536
2016-12-02,0.8489
2016-12-05,-0.4722
2016-12-06,2.2277
2016-12-07,0.5044
2016-12-08,0.8834
2016-12-09,0.4776
2016-12-12,1.5449000000000002
2016-12-13,-1.0142
2016-12-14,-0.4532
2016-12-15,0.7126
2016-12-16,0.9827
2016-12-19,-0.0584
2016-12-20,-1.4606
2016-12-21,-0.0395
2016-12-22,-0.9095
2016-12-23,0.3392
2016-12-27,-0.0795
2016-12-28,-1.3134000000000001
2016-12-29,-0.7058
2016-12-30,-1.0357
2017-01-03,1.3134000000000001
2017-01-04,1.6812
2017-01-05,-0.7371
2017-01-06,0.602
2017-01-09,0.4588
2017-01-10,0.5361
2017-01-11,0.474
2017-01-12,-0.7863
2017-01-13,0.6935
2017-01-17,0.1574
2017-01-18,1.3949
2017-01-19,-1.6663000000000001
2017-01-20,0.532
2017-01-23,1.274
2017-01-24,1.3740999999999999
2017-01-25,-0.6491
2017-01-26,-0.9224
2017-01-27,-0.0582
2017-01-30,-1.5913
2017-01-31,0.631
2017-02-01,1.019
2017-02-02,-0.6402
2017-02-03,-1.4252
2017-02-06,-2.1390000000000002
2017-02-07,0.2429
2017-02-08,-0.2221
2017-02-09,-0.9308
2017-02-10,0.143
2017-02-13,0.3263
2017-02-14,0.3863
2017-02-15,0.486
2017-02-16,1.3906
2017-02-17,0.7752
2017-02-21,-0.3353
2017-02-22,0.1781
2017-02-23,-0.1185
2017-02-24,-1.2658
2017-02-27,0.2204
2017-02-28,0.5996
2017-03-01,1.2517
2017-03-02,-0.2355
2017-03-03,0.6098
2017-03-06,-1.5445
