ticker,EIGI US Equity
2014-03-18,-0.4828
2014-03-19,-3.3264
2014-03-20,1.5771
2014-03-21,-3.5286
2014-03-24,-1.3899
2014-03-25,1.3353
2014-03-26,-6.2958
2014-03-27,-1.1719
2014-03-28,-2.1344
2014-03-31,5.0889
2014-04-01,3.7663
2014-04-02,-0.1481
2014-04-03,-4.1543
2014-04-04,-0.0774
2014-04-07,-3.7955
2014-04-08,5.9581
2014-04-09,2.5076
2014-04-10,-3.6323
2014-04-11,-5.4615
2014-04-14,-1.8714
2014-04-15,-0.1658
2014-04-16,2.3256
2014-04-17,2.5162
2014-04-21,1.1085
2014-04-22,0.5482
2014-04-23,0.5452
2014-04-24,-0.6971
2014-04-25,-2.4961
2014-04-28,-0.4
2014-04-29,1.9277
2014-04-30,-0.3152
2014-05-01,-0.3953
2014-05-02,1.5079
2014-05-05,-0.0782
2014-05-06,-2.9734
2014-05-07,2.5
2014-05-08,-3.5404999999999998
2014-05-09,-1.7945
2014-05-12,5.897
2014-05-13,-0.7059
2014-05-14,-0.316
2014-05-15,-0.2377
2014-05-16,1.0326
2014-05-19,-1.7296
2014-05-20,-0.72
2014-05-21,0.2417
2014-05-22,-0.3215
2014-05-23,0.8065
2014-05-27,-0.08
2014-05-28,-0.3203
2014-05-29,6.5863
2014-05-30,-1.6579000000000002
2014-06-02,-0.3831
2014-06-03,-0.6923
2014-06-04,-1.5492
2014-06-05,0.8655
2014-06-06,5.9282
2014-06-09,0.5155
2014-06-10,0.293
2014-06-11,0.8035
2014-06-12,2.029
2014-06-13,2.2016999999999998
2014-06-16,1.0424
2014-06-17,4.8831
2014-06-18,0.5902
2014-06-19,0.9778
2014-06-20,0.0646
2014-06-23,2.4516
2014-06-24,-5.5416
2014-06-25,0.2
2014-06-26,0.7984
2014-06-27,0.462
2014-06-30,0.4599
2014-07-01,1.5697
2014-07-02,0.0644
2014-07-03,0.7722
2014-07-07,-3.5121
2014-07-08,-5.6254
2014-07-09,0.0
2014-07-10,-0.4208
2014-07-11,1.1972
2014-07-14,-0.8351
2014-07-15,-0.8421
2014-07-16,-0.8493
2014-07-17,-2.4268
2014-07-18,1.0973
2014-07-21,1.013
2014-07-22,1.0745
2014-07-23,-2.197
2014-07-24,1.9565000000000001
2014-07-25,-0.7107
2014-07-28,-1.718
2014-07-29,-0.0728
2014-07-30,0.2915
2014-07-31,-0.9448
2014-08-01,-7.9237
2014-08-04,4.502
2014-08-05,-0.7244
2014-08-06,-0.768
2014-08-07,9.5201
2014-08-08,2.6855
2014-08-11,-5.5747
2014-08-12,0.5102
2014-08-13,3.1907
2014-08-14,-2.3893
2014-08-15,-1.5838999999999999
2014-08-18,2.0483
2014-08-19,-0.9319
2014-08-20,-2.3878
2014-08-21,-0.0741
2014-08-22,-0.4451
2014-08-25,0.3726
2014-08-26,0.0742
2014-08-27,-1.7062
2014-08-28,0.1509
2014-08-29,1.4318
2014-09-02,-0.9658
2014-09-03,1.3503
2014-09-04,-0.5181
2014-09-05,0.5208
2014-09-08,2.5167
2014-09-09,2.3827
2014-09-10,0.141
2014-09-11,3.5915
2014-09-12,0.0
2014-09-15,-2.0394
2014-09-16,2.2901
2014-09-17,1.1533
2014-09-18,3.2193
2014-09-19,-1.9493
2014-09-22,0.7952
2014-09-23,-0.7232
2014-09-24,3.7748
2014-09-25,0.702
2014-09-26,5.1331
2014-09-29,0.0603
2014-09-30,-1.988
2014-10-01,-2.0283
2014-10-02,3.8269
2014-10-03,1.571
2014-10-06,-2.1416
2014-10-07,-1.5805
2014-10-08,3.1501
2014-10-09,-1.976
2014-10-10,-1.3439
2014-10-13,-1.1764999999999999
2014-10-14,0.3759
2014-10-15,-1.9975
2014-10-16,-0.3822
2014-10-17,-1.087
2014-10-20,1.2928
2014-10-21,2.1698
2014-10-22,-3.123
2014-10-23,1.354
2014-10-24,0.9542
2014-10-27,-0.5671
2014-10-28,3.1686
2014-10-29,-2.3342
2014-10-30,3.2075
2014-10-31,1.2797
2014-11-03,0.4212
2014-11-04,1.4979
2014-11-05,0.5903
2014-11-06,-4.2254
2014-11-07,-0.8578
2014-11-10,-1.1125
2014-11-11,-1.375
2014-11-12,0.0
2014-11-13,0.507
2014-11-14,-1.0719
2014-11-17,-7.7119
2014-11-18,0.5525
2014-11-19,-2.1978
2014-11-20,3.0197
2014-11-21,16.7007
2014-11-24,-0.3505
2014-11-25,-1.8171
2014-11-26,0.5373
2014-11-28,-1.3064
2014-12-01,-1.1432
2014-12-02,0.0609
2014-12-03,0.3041
2014-12-04,0.9703
2014-12-05,-2.5225
2014-12-08,-2.403
2014-12-09,2.2096
2014-12-10,-2.8413
2014-12-11,1.1443
2014-12-12,-1.0057
2014-12-15,1.8413
2014-12-16,0.8105
2014-12-17,3.525
2014-12-18,6.3321
2014-12-19,5.5056
2014-12-22,-0.7455
2014-12-23,0.2682
2014-12-24,0.321
2014-12-26,0.6933
2014-12-29,-1.2711999999999999
2014-12-30,-1.9849999999999999
2014-12-31,0.8758
2015-01-02,-0.4883
2015-01-05,-2.2901
2015-01-06,-0.3906
2015-01-07,-0.056
2015-01-08,-1.6816
2015-01-09,0.114
2015-01-12,-1.2528000000000001
2015-01-13,2.8258
2015-01-14,-1.7947
2015-01-15,-7.8812
2015-01-16,5.7036999999999995
2015-01-20,-0.0587
2015-01-21,0.7042
2015-01-22,-0.1748
2015-01-23,2.9772
2015-01-26,3.458
2015-01-27,-1.6438000000000001
2015-01-28,-1.5042
2015-01-29,1.3575
2015-01-30,-6.1942
2015-02-02,-3.5693
2015-02-03,4.8735
2015-02-04,-1.9412
2015-02-05,-0.5999
2015-02-06,8.9922
2015-02-09,-0.443
2015-02-10,0.6674
2015-02-11,-0.4972
2015-02-12,0.2221
2015-02-13,7.9778
2015-02-17,0.3592
2015-02-18,0.9202
2015-02-19,0.3546
2015-02-20,0.4038
2015-02-23,-4.0221
2015-02-24,0.5762
2015-02-25,1.4062999999999999
2015-02-26,-2.414
2015-02-27,-2.0
2015-03-02,3.5446
2015-03-03,-0.5705
2015-03-04,1.1476
2015-03-05,0.7736
2015-03-06,-1.74
2015-03-09,0.8854
2015-03-10,-0.9293
2015-03-11,-5.6279
2015-03-12,2.3744
2015-03-13,-2.9126
2015-03-16,-0.1111
2015-03-17,3.782
2015-03-18,0.9646
2015-03-19,4.4055
2015-03-20,-2.8978
2015-03-23,-1.8325
2015-03-24,-0.5867
2015-03-25,-3.2189
2015-03-26,0.0554
2015-03-27,1.108
2015-03-30,3.1781
2015-03-31,1.2215
2015-04-01,3.148
2015-04-02,0.2543
2015-04-06,0.964
2015-04-07,-0.603
2015-04-08,1.1122
2015-04-09,4.9
2015-04-10,5.3384
2015-04-13,-0.2262
2015-04-14,0.1361
2015-04-15,0.8605
2015-04-16,2.6493
2015-04-17,-0.4812
2015-04-20,-0.6593
2015-04-21,0.2212
2015-04-22,-1.2804
2015-04-23,2.9964
2015-04-24,-0.9987
2015-04-27,-3.7719
2015-04-28,-10.2097
2015-04-29,-6.9543
2015-04-30,0.0546
2015-05-01,4.5802
2015-05-04,4.3274
2015-05-05,-2.3487999999999998
2015-05-06,2.5077
2015-05-07,4.4933
2015-05-08,0.1433
2015-05-11,-1.8607
2015-05-12,2.1877
2015-05-13,-1.2845
2015-05-14,1.012
2015-05-15,-0.2863
2015-05-18,0.622
2015-05-19,2.758
2015-05-20,-0.9255
2015-05-21,-1.6348
2015-05-22,-1.2346
2015-05-26,-2.0192
2015-05-27,0.5397
2015-05-28,0.244
2015-05-29,-1.0224
2015-06-01,-1.4264999999999999
2015-06-02,1.7964
2015-06-03,0.4412
2015-06-04,-0.4392
2015-06-05,-0.7353
2015-06-08,0.642
2015-06-09,1.7174
2015-06-10,0.2894
2015-06-11,0.6253
2015-06-12,-2.1033
2015-06-15,2.1973
2015-06-16,-0.0956
2015-06-17,0.7652
2015-06-18,2.8951000000000002
2015-06-19,-0.6919
2015-06-22,-1.1147
2015-06-23,1.7379
2015-06-24,-4.9399999999999995
2015-06-25,1.0685
2015-06-26,-1.9702
2015-06-29,-1.9607999999999999
2015-06-30,3.3
2015-07-01,0.3872
2015-07-02,-4.0019
2015-07-06,3.2145
2015-07-07,-0.7299
2015-07-08,-1.7647
2015-07-09,2.2455
2015-07-10,3.4163
2015-07-13,0.9438
2015-07-14,0.8415
2015-07-15,-1.4835
2015-07-16,0.9412
2015-07-17,1.1655
2015-07-20,-0.3687
2015-07-21,-0.6013
2015-07-22,0.3257
2015-07-23,-3.0148
2015-07-24,-2.3912
2015-07-27,-1.0289
2015-07-28,2.0297
2015-07-29,-1.31
2015-07-30,-1.0816
2015-07-31,0.4473
2015-08-03,1.5834000000000001
2015-08-04,-11.7389
2015-08-05,-4.3046
2015-08-06,-2.8834999999999997
2015-08-07,0.8907
2015-08-10,0.6474
2015-08-11,-1.5789
2015-08-12,-0.1188
2015-08-13,-1.7847
2015-08-14,-0.5451
2015-08-17,-0.8526
2015-08-18,-1.9042
2015-08-19,-1.0645
2015-08-20,-1.962
2015-08-21,-2.0013
2015-08-24,-2.3057
2015-08-25,3.1693
2015-08-26,-0.6536
2015-08-27,2.2368
2015-08-28,0.0644
2015-08-31,-1.6720000000000002
2015-09-01,-3.5971
2015-09-02,1.5604
2015-09-03,1.002
2015-09-04,-2.1164
2015-09-08,0.6757
2015-09-09,-1.5436
2015-09-10,2.2495
2015-09-11,-0.8667
2015-09-14,-0.8742
2015-09-15,0.5427
2015-09-16,0.4723
2015-09-17,0.9402
2015-09-18,-0.4657
2015-09-21,-6.2834
2015-09-22,-3.281
2015-09-23,-2.0649
2015-09-24,-1.8824999999999998
2015-09-25,-1.7652
2015-09-28,-2.8906
2015-09-29,0.4827
2015-09-30,6.9656
2015-10-01,-2.6198
2015-10-02,6.3028
2015-10-05,3.6875999999999998
2015-10-06,1.6038999999999999
2015-10-07,2.1963
2015-10-08,-0.6716
2015-10-09,0.6761
2015-10-12,-3.1565
2015-10-13,0.3467
2015-10-14,0.1382
2015-10-15,3.3816
2015-10-16,-0.8678
2015-10-19,0.1347
2015-10-20,-0.1345
2015-10-21,-0.8754
2015-10-22,2.5136
2015-10-23,0.8615
2015-10-26,-3.4166
2015-10-27,-3.4694
2015-10-28,0.7752
2015-10-29,-2.1678
2015-10-30,-4.7177
2015-11-02,-16.5791
2015-11-03,6.5647
2015-11-04,1.3502
2015-11-05,4.8293
2015-11-06,6.9102
2015-11-09,-0.0743
2015-11-10,0.5204
2015-11-11,1.9969999999999999
2015-11-12,-0.8702
2015-11-13,-2.0483
2015-11-16,1.0456
2015-11-17,-0.2217
2015-11-18,2.963
2015-11-19,0.2158
2015-11-20,1.2204
2015-11-23,-1.7730000000000001
2015-11-24,-1.0108
2015-11-25,4.0117
2015-11-27,-0.3506
2015-11-30,-1.689
2015-12-01,-0.4295
2015-12-02,0.5032
2015-12-03,-1.6452
2015-12-04,2.1818
2015-12-07,-3.2028
2015-12-08,0.0
2015-12-09,0.5882
2015-12-10,1.5351
2015-12-11,-8.0634
2015-12-14,1.2529
2015-12-15,-0.9281
2015-12-16,1.5613000000000001
2015-12-17,-13.8739
2015-12-18,-0.7586
2015-12-21,-2.0683
2015-12-22,2.7548
2015-12-23,2.4129
2015-12-24,0.9599
2015-12-28,-4.4944
2015-12-29,0.724
2015-12-30,-0.3594
2015-12-31,-1.4426999999999999
2016-01-04,-2.7447
2016-01-05,-3.2926
2016-01-06,-1.2646
2016-01-07,-1.9704000000000002
2016-01-08,-0.9045
2016-01-11,0.3043
2016-01-12,-2.6289
2016-01-13,4.5691
2016-01-14,1.9861
2016-01-15,-2.4343
2016-01-19,-3.1936
2016-01-20,-4.5876
2016-01-21,1.9989
2016-01-22,2.3305
2016-01-25,-3.2091
2016-01-26,1.0695000000000001
2016-01-27,-3.5979
2016-01-28,-1.2075
2016-01-29,2.0
2016-02-01,4.0305
2016-02-02,-9.1099
2016-02-03,-1.4977
2016-02-04,2.6901
2016-02-05,-3.7584999999999997
2016-02-08,-3.1953
2016-02-09,-5.9902
2016-02-10,-0.6502
2016-02-11,4.1885
2016-02-12,1.6332
2016-02-16,3.8319
2016-02-17,11.5476
2016-02-18,9.7118
2016-02-19,-1.3618999999999999
2016-02-22,5.3254
2016-02-23,-0.4682
2016-02-24,0.9407
2016-02-25,0.1864
2016-02-26,4.4651
2016-02-29,0.089
2016-03-01,-0.5338
2016-03-02,3.22
2016-03-03,-0.4333
2016-03-04,-1.8277
2016-03-07,0.6206
2016-03-08,-6.3436
2016-03-09,-2.0696
2016-03-10,-0.8646
2016-03-11,2.5194
2016-03-14,0.7561
2016-03-15,-7.3171
2016-03-16,1.8218999999999999
2016-03-17,3.6779
2016-03-18,-0.5753
2016-03-21,-0.5786
2016-03-22,-0.7759
2016-03-23,-2.1505
2016-03-24,-0.6993
2016-03-28,-3.9234999999999998
2016-03-29,4.712
2016-03-30,2.9
2016-03-31,2.3324
2016-04-01,0.0
2016-04-04,6.9326
2016-04-05,-6.5719
2016-04-06,1.0456
2016-04-07,-1.6933
2016-04-08,0.3828
2016-04-11,-2.0972
2016-04-12,-0.8763
2016-04-13,5.6974
2016-04-14,1.2082
2016-04-15,-1.9284
2016-04-18,0.6554
2016-04-19,-1.4884
2016-04-20,1.2276
2016-04-21,-0.2799
2016-04-22,-0.9355
2016-04-25,-0.8499
2016-04-26,1.1429
2016-04-27,2.0716
2016-04-28,2.3985
2016-04-29,-3.5135
2016-05-02,0.1867
2016-05-03,-0.0932
2016-05-04,-15.1119
2016-05-05,6.2637
2016-05-06,-5.4809
2016-05-09,-1.5316999999999998
2016-05-10,0.3333
2016-05-11,-2.2148
2016-05-12,-0.3398
2016-05-13,-1.1364
2016-05-16,2.7011
2016-05-17,-1.9586000000000001
2016-05-18,-0.9132
2016-05-19,2.0737
2016-05-20,1.1287
2016-05-23,0.558
2016-05-24,2.5526999999999997
2016-05-25,0.6494
2016-05-26,-0.7527
2016-05-27,1.5168
2016-05-31,0.5336
2016-06-01,0.6369
2016-06-02,0.4219
2016-06-03,-2.3109
2016-06-06,1.9355
2016-06-07,-1.6878
2016-06-08,0.5365
2016-06-09,-1.7076
2016-06-10,-2.2801
2016-06-13,-1.6667
2016-06-14,0.904
2016-06-15,-0.224
2016-06-16,-1.6835
2016-06-17,-0.5708
2016-06-20,1.4925
2016-06-21,0.4525
2016-06-22,0.4505
2016-06-23,3.4753
2016-06-24,-4.6587
2016-06-27,-2.7273
2016-06-28,-0.4673
2016-06-29,3.6385
2016-06-30,1.812
2016-07-01,0.0
2016-07-05,-2.5584
2016-07-06,-0.4566
2016-07-07,0.0
2016-07-08,2.9817
2016-07-11,0.3341
2016-07-12,0.222
2016-07-13,-0.5537
2016-07-14,-2.6726
2016-07-15,-0.2288
2016-07-18,0.2294
2016-07-19,0.3432
2016-07-20,1.0262
2016-07-21,-1.3544
2016-07-22,0.8009
2016-07-25,1.7026
2016-07-26,3.125
2016-07-27,-1.4069
2016-07-28,-0.8782
2016-07-29,-0.5537
2016-08-01,0.2227
2016-08-02,-23.3333
2016-08-03,-2.6812
2016-08-04,0.8191
2016-08-05,1.1817
2016-08-08,3.5036
2016-08-09,8.7447
2016-08-10,-1.8157999999999999
2016-08-11,1.9815
2016-08-12,1.6839
2016-08-15,-0.5096
2016-08-16,-1.9205999999999999
2016-08-17,0.7833
2016-08-18,-0.7772
2016-08-19,1.5666
2016-08-22,2.3136
2016-08-23,1.3819
2016-08-24,-0.9913
2016-08-25,-0.6258
2016-08-26,-0.6297
2016-08-29,-1.5209000000000001
2016-08-30,1.9304999999999999
2016-08-31,0.3788
2016-09-01,0.2516
2016-09-02,1.7566000000000002
2016-09-06,0.9864
2016-09-07,1.9536
2016-09-08,0.1198
2016-09-09,-2.8708
2016-09-12,2.2167
2016-09-13,-0.6024
2016-09-14,1.8182
2016-09-15,2.9762
2016-09-16,-3.6994
2016-09-19,4.6819
2016-09-20,0.8028
2016-09-21,-2.8441
2016-09-22,0.5855
2016-09-23,-0.9313
2016-09-26,0.8226
2016-09-27,4.8951
2016-09-28,1.0
2016-09-29,-3.3003
2016-09-30,-0.4551
2016-10-03,-0.1143
2016-10-04,0.2288
2016-10-05,2.968
2016-10-06,-1.7738
2016-10-07,-2.0316
2016-10-10,0.9217
2016-10-11,-4.9087
2016-10-12,-0.2401
2016-10-13,-1.083
2016-10-14,-4.1363
2016-10-17,-0.3807
2016-10-18,1.9108
2016-10-19,0.0
2016-10-20,-3.125
2016-10-21,0.0
2016-10-24,3.871
2016-10-25,-0.6211
2016-10-26,-3.125
2016-10-27,-1.9355
2016-10-28,1.3158
2016-10-31,-4.5455
2016-11-01,1.3605
2016-11-02,-3.3557
2016-11-03,-4.1667
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,-0.7246
2016-11-09,1.4599
2016-11-10,-2.8777
2016-11-11,7.4074
2016-11-14,-3.4483
2016-11-15,1.4285999999999999
2016-11-16,2.1127
2016-11-17,-2.7586
2016-11-18,6.383
2016-11-21,2.6667
2016-11-22,3.8961
2016-11-23,3.125
2016-11-25,0.0
2016-11-28,-2.4242
2016-11-29,-2.4845
2016-11-30,1.2739
2016-12-01,-3.7736
2016-12-02,-3.268
2016-12-05,4.7297
2016-12-06,3.871
2016-12-07,1.2422
2016-12-08,7.362
2016-12-09,0.0
2016-12-12,-3.4286
2016-12-13,2.9586
2016-12-14,0.5747
2016-12-15,1.7143000000000002
2016-12-16,5.0562
2016-12-19,0.5348
2016-12-20,1.0638
2016-12-21,1.0526
2016-12-22,0.5208
2016-12-23,0.0
2016-12-27,-0.5181
2016-12-28,-0.5208
2016-12-29,0.0
2016-12-30,-2.6178
2017-01-03,-16.129
2017-01-04,1.9231
2017-01-05,3.1447
2017-01-06,0.0
2017-01-09,1.2195
2017-01-10,0.6024
2017-01-11,-2.9939999999999998
2017-01-12,-1.2346
2017-01-13,1.25
2017-01-17,-5.5556
2017-01-18,1.9607999999999999
2017-01-19,0.641
2017-01-20,-0.6369
2017-01-23,3.2051
2017-01-24,1.8634
2017-01-25,1.8293
2017-01-26,-1.7964
2017-01-27,-1.2195
2017-01-30,-3.7037
2017-01-31,-1.2821
2017-02-01,1.2987
2017-02-02,0.0
2017-02-03,0.641
2017-02-06,0.0
2017-02-07,1.2739
2017-02-08,0.6289
2017-02-09,1.875
2017-02-10,1.227
2017-02-13,-0.6061
2017-02-14,-0.6098
2017-02-15,3.681
2017-02-16,8.284
2017-02-17,3.8251
2017-02-21,-2.1053
2017-02-22,0.0
2017-02-23,-3.2258
2017-02-24,2.2222
2017-02-27,-3.8043
2017-02-28,-3.9548
2017-03-01,0.5882
2017-03-02,-1.7544
2017-03-03,-4.7619
2017-03-06,-1.25
2017-03-07,-1.8987
2017-03-08,2.5806
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,1.2579
2017-03-14,0.0
2017-03-15,1.8634
2017-03-16,1.2195
2017-03-17,0.0
2017-03-20,-3.012
2017-03-21,-1.2422
2017-03-22,0.0
2017-03-23,-0.6289
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,1.2658
2017-03-29,0.0
2017-03-30,-1.25
2017-03-31,-0.6329
2017-04-03,1.2739
2017-04-04,-3.7736
2017-04-05,-5.2288
2017-04-06,0.6897
2017-04-07,-4.1096
2017-04-10,0.0
2017-04-11,-0.7143
2017-04-12,-1.4388
2017-04-13,-0.7299
2017-04-17,0.7353
2017-04-18,-0.7299
2017-04-19,3.6765
2017-04-20,0.7092
2017-04-21,1.4085
2017-04-24,2.0833
2017-04-25,2.7211
2017-04-26,0.0
2017-04-27,0.6623
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,-3.9474
2017-05-03,2.7397
2017-05-04,4.6667
2017-05-05,2.5478
2017-05-08,-2.4845
2017-05-09,0.6369
2017-05-10,1.8987
2017-05-11,-1.2422
2017-05-12,-1.2579
2017-05-15,1.2739
2017-05-16,0.6289
2017-05-17,-7.5
2017-05-18,0.0
2017-05-19,1.3514
2017-05-22,0.6667
2017-05-23,0.0
2017-05-24,1.9868000000000001
2017-05-25,-0.6494
2017-05-26,0.0
2017-05-30,-1.3072
2017-05-31,0.0
2017-06-01,5.298
2017-06-02,0.6289
2017-06-05,0.625
2017-06-06,-0.6211
2017-06-07,-2.5
2017-06-08,3.2051
2017-06-09,-1.2422
2017-06-12,0.6289
2017-06-13,3.125
2017-06-14,-1.8182
2017-06-15,3.0864
2017-06-16,1.1976
2017-06-19,4.142
2017-06-20,-4.5455
2017-06-21,0.5952
2017-06-22,0.5917
2017-06-23,1.7647
2017-06-26,-3.4682
2017-06-27,-1.7964
2017-06-28,5.4878
2017-06-29,-1.1561
2017-06-30,-2.3392
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,-2.9939999999999998
2017-07-07,3.0864
2017-07-10,1.7964
2017-07-11,2.9412000000000003
2017-07-12,3.4286
2017-07-13,-2.2099
2017-07-14,1.6949
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.5556
2017-07-20,-3.3149
2017-07-21,-0.5714
2017-07-24,4.023
2017-07-25,1.6575
2017-07-26,0.5435
2017-07-27,-1.6216
2017-07-28,-1.0989
2017-07-31,2.7778
2017-08-01,-11.3514
2017-08-02,-3.3537
2017-08-03,-3.4699999999999998
2017-08-04,-0.6536
2017-08-07,2.6316
2017-08-08,0.0
2017-08-09,-1.2821
2017-08-10,-1.9481000000000002
2017-08-11,2.649
2017-08-14,2.5806
2017-08-15,-2.5157
2017-08-16,-1.2903
2017-08-17,-1.9607999999999999
2017-08-18,0.0
2017-08-21,2.6667
2017-08-22,0.6494
2017-08-23,-0.6452
2017-08-24,1.2987
2017-08-25,-6.4103
2017-08-28,0.6849
2017-08-29,0.6803
2017-08-30,3.3784
2017-08-31,0.6536
2017-09-01,0.6494
2017-09-05,-1.9355
2017-09-06,-0.6579
2017-09-07,1.9868000000000001
2017-09-08,-2.5974
2017-09-11,1.3333
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,-0.6579
2017-09-18,2.649
2017-09-19,0.6452
2017-09-20,-0.641
2017-09-21,0.6452
2017-09-22,0.641
2017-09-25,0.6369
2017-09-26,0.6329
2017-09-27,-0.6289
2017-09-28,-0.6329
2017-09-29,4.4586
2017-10-02,0.6098
2017-10-03,-1.2121
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,-1.227
2017-10-10,-1.2422
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,-1.8868
2017-10-16,1.2821
2017-10-17,0.6329
2017-10-18,2.5157
2017-10-19,0.6135
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,-0.6098
2017-10-25,0.6135
2017-10-26,0.0
2017-10-27,0.6098
2017-10-30,0.6061
2017-10-31,-1.2048
2017-11-01,1.8293
2017-11-02,-0.5988
2017-11-03,-0.6024
2017-11-06,-0.6061
2017-11-07,-0.6098
2017-11-08,-1.227
2017-11-09,-1.2422
2017-11-10,-0.6289
2017-11-13,1.2658
2017-11-14,1.25
2017-11-15,4.321
2017-11-16,4.7337
2017-11-17,1.1299
2017-11-20,3.9106
2017-11-21,0.5376
2017-11-22,0.0
2017-11-24,1.0695000000000001
2017-11-27,-0.5291
2017-11-28,-0.5319
2017-11-29,-1.6042999999999998
2017-11-30,1.6303999999999998
2017-12-01,-1.0695000000000001
2017-12-04,-2.1622
2017-12-05,-2.2099
2017-12-06,-3.3898
2017-12-07,1.7544
2017-12-08,-2.2989
2017-12-11,0.5882
2017-12-12,-0.5848
2017-12-13,0.0
2017-12-14,-0.5882
2017-12-15,0.5917
2017-12-18,1.7647
2017-12-19,-0.578
2017-12-20,-0.5814
2017-12-21,1.1696
2017-12-22,-1.7341
2017-12-26,0.0
2017-12-27,-1.7647
2017-12-28,1.1976
2017-12-29,-0.5917
2018-01-02,0.0
2018-01-03,1.7856999999999998
2018-01-04,0.5848
2018-01-05,0.5814
2018-01-08,1.7341
2018-01-09,-0.5682
2018-01-10,-2.2857
2018-01-11,1.1696
2018-01-12,1.7341
2018-01-16,-4.5455
2018-01-17,-1.7856999999999998
2018-01-18,-2.4242
2018-01-19,-0.6211
2018-01-22,0.0
2018-01-23,1.25
2018-01-24,-1.2346
2018-01-25,2.5
2018-01-26,1.8293
2018-01-29,-0.5988
2018-01-30,-1.2048
2018-01-31,1.2195
2018-02-01,-0.3012
2018-02-02,-4.5317
2018-02-05,-5.0633
2018-02-06,3.3333
2018-02-07,1.2903
2018-02-08,-6.3694
2018-02-09,-1.3605
2018-02-12,3.4483
2018-02-13,-2.0
2018-02-14,4.7619
2018-02-15,-0.6494
2018-02-16,1.3072
2018-02-20,3.2258
2018-02-21,1.875
2018-02-22,-4.908
2018-02-23,2.5806
2018-02-26,-3.1447
2018-02-27,-3.8961
2018-02-28,-1.3514
2018-03-01,0.0
2018-03-02,5.4795
2018-03-05,1.2987
2018-03-06,-0.641
2018-03-07,0.6452
2018-03-08,0.0
2018-03-09,3.2051
2018-03-12,4.3478
2018-03-13,-1.7856999999999998
2018-03-14,-1.8182
2018-03-15,0.6173
2018-03-16,-3.0675
2018-03-19,-0.6329
2018-03-20,-1.2739
2018-03-21,1.9355
2018-03-22,-3.1646
2018-03-23,-3.268
