ticker,AFOM US Equity
2017-03-07,-3.2
2017-03-08,-4.9587
2017-03-09,-4.3478
2017-03-10,-9.0909
2017-03-13,0.0
2017-03-14,-27.0
2017-03-15,36.9863
2017-03-16,20.0
2017-03-17,-15.0
2017-03-20,-1.9607999999999999
2017-03-21,0.0
2017-03-22,5.0
2017-03-23,-5.7143
2017-03-24,-14.1414
2017-03-27,1.1764999999999999
2017-03-28,-12.7907
2017-03-29,0.0
2017-03-30,-18.5
2017-03-31,22.6994
2017-04-03,20.0
2017-04-04,0.0
2017-04-05,-20.0
2017-04-06,4.1667
2017-04-07,6.6667
2017-04-10,-6.25
2017-04-11,6.6667
2017-04-12,-3.6719
2017-04-13,-3.974
2017-04-17,-3.0405
2017-04-18,-10.0174
2017-04-19,8.2285
2017-04-20,7.3345
2017-04-21,12.0
2017-04-24,7.1429
2017-04-25,-12.0139
2017-04-26,3.5517
2017-04-27,-2.5915
2017-04-28,-0.313
2017-05-01,-23.3909
2017-05-02,20.5943
2017-05-03,-19.7961
2017-05-04,25.4237
2017-05-05,-27.027
2017-05-08,-17.3611
2017-05-09,9.8039
2017-05-10,-25.2551
2017-05-11,9.727
2017-05-12,2.0218
2017-05-15,31.7073
2017-05-16,-20.3704
2017-05-17,11.6279
2017-05-18,4.1667
2017-05-19,-6.25
2017-05-22,8.8
2017-05-23,0.0
2017-05-24,-7.8431
2017-05-25,-4.2553
2017-05-26,-4.4444
2017-05-30,-10.4651
2017-05-31,-16.8831
2017-06-01,3.125
2017-06-02,3.5985
2017-06-05,-6.3985
2017-06-06,3.125
2017-06-07,0.0
2017-06-08,3.0303
2017-06-09,0.0
2017-06-12,11.7647
2017-06-13,4.7368
2017-06-14,0.5025
2017-06-15,6.25
2017-06-16,8.2353
2017-06-19,-4.3478
2017-06-20,0.0
2017-06-21,13.6364
2017-06-22,0.0
2017-06-23,16.2
2017-06-26,0.1721
2017-06-27,-14.0893
2017-06-28,-18.0
2017-06-29,21.9512
2017-06-30,-20.0
2017-07-03,31.25
2017-07-05,-0.1905
2017-07-06,-14.1221
2017-07-07,-15.7778
2017-07-10,12.1372
2017-07-11,-14.8235
2017-07-12,4.1436
2017-07-13,-4.7745
2017-07-14,25.3482
2017-07-17,-10.8889
2017-07-18,17.207
2017-07-19,-6.383
2017-07-20,6.8182
2017-07-21,-6.383
2017-07-24,-0.4545
2017-07-25,-20.0913
2017-07-26,14.0
2017-07-27,-12.2807
2017-07-28,14.2857
2017-07-31,-12.5
2017-08-01,0.5714
2017-08-02,0.8523
2017-08-03,11.2676
2017-08-04,-3.7975
2017-08-07,-7.6316
2017-08-08,-0.5698
2017-08-09,0.2865
2017-08-10,-9.1429
2017-08-11,24.5283
2017-08-14,-21.7172
2017-08-16,1.9355
2017-08-17,-5.0633
2017-08-18,6.3333
2017-08-21,-26.3323
2017-08-22,2.5532
2017-08-23,21.3278
2017-08-24,-15.1847
2017-08-25,18.7097
2017-08-29,-32.0652
2017-08-30,30.0
2017-08-31,-11.9231
2017-09-01,-20.0873
2017-09-05,6.5574
2017-09-06,42.8205
2017-09-07,-11.3106
2017-09-08,-19.0283
2017-09-12,-1.25
2017-09-13,-23.5443
2017-09-14,-0.6623
2017-09-15,32.0
2017-09-18,13.6364
2017-09-19,32.3111
2017-09-20,0.7726
2017-09-21,0.0
2017-09-22,6.6667
2017-09-25,17.1875
2017-09-26,1.0667
2017-09-27,-7.9155999999999995
2017-09-28,2.8653
2017-09-29,4.4568
2017-10-02,0.0
2017-10-03,6.6667
2017-10-04,70.0
2017-10-05,-4.4118
2017-10-06,7.6923
2017-10-10,0.0
2017-10-11,-7.1429
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,14.461500000000001
2017-10-26,0.0
2017-10-27,12.9032
2017-10-30,-2.5
2017-10-31,0.7326
2017-11-01,-0.6061
2017-11-02,2.439
2017-11-03,1.1905000000000001
2017-11-06,0.0
2017-11-07,-17.647100000000002
2017-11-08,21.4286
2017-11-09,0.0
2017-11-13,-2.3529
2017-11-14,7.2289
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,1.1236
2017-11-21,-16.6667
2017-11-22,6.6667
2017-11-27,10.0
2017-11-28,-9.0909
2017-11-29,0.0
2017-11-30,3.75
2017-12-01,-3.6145
2017-12-04,3.75
2017-12-06,-6.0241
2017-12-07,4.4872
2017-12-08,0.0
2017-12-12,-3.0675
2017-12-13,1.2658
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,9.375
2017-12-22,-2.8571
2017-12-26,-24.6765
2017-12-27,9.3323
2017-12-28,25.0
2018-01-03,-2.8571
2018-01-04,-5.8824
2018-01-08,0.0
2018-01-09,6.25
2018-01-10,-8.2353
2018-01-11,0.0
2018-01-12,-22.8205
2018-01-16,21.0963
2018-01-17,2.7435
2018-01-18,-1.3351
2018-01-19,-5.4127
2018-01-22,0.0
2018-01-23,14.3062
2018-01-24,-1.5019
2018-01-25,11.1817
2018-01-26,2.8571
2018-01-29,0.0
2018-01-30,4.4444
2018-01-31,-5.4254999999999995
2018-02-01,-21.2598
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,-14.4286
2018-02-07,-7.6795
2018-02-08,8.4991
2018-02-09,-3.3333
2018-02-12,20.5172
2018-02-13,-7.01
2018-02-14,-7.6923
2018-02-15,-6.6667
2018-02-16,-10.892900000000001
2018-02-20,-19.6393
2018-02-21,24.6883
2018-02-22,1.0
2018-02-23,38.6139
2018-02-26,-14.4286
2018-02-27,0.1669
2018-02-28,0.0
2018-03-01,-1.6667
2018-03-02,1.6949
2018-03-05,15.0
2018-03-06,0.0435
2018-03-07,8.6484
2018-03-08,-1.3333
2018-03-09,0.0
2018-03-12,-19.0541
2018-03-13,-1.0017
2018-03-14,7.9258
2018-03-15,-22.1875
2018-03-16,-13.6546
2018-03-19,-6.9767
2018-03-20,0.25
2018-03-21,59.601
2018-03-22,0.0
2018-03-23,-21.875
2018-03-26,2.0
2018-03-27,-10.9804
2018-03-28,6.1674
2018-03-29,8.0913
2018-04-02,-4.0307
2018-04-03,-0.2
2018-04-04,-10.02
2018-04-05,22.4944
2018-04-06,7.2727
2018-04-09,0.0
2018-04-10,-0.3051
2018-04-11,-16.695
2018-04-12,-8.3673
2018-04-13,0.0
2018-04-16,-10.9131
2018-04-17,12.15
2018-04-18,0.0892
2018-04-19,-8.686
2018-04-20,15.8537
2018-04-23,-12.6316
2018-04-24,6.9879999999999995
2018-04-25,35.1351
2018-04-26,-8.5
2018-04-27,-8.9253
2018-04-30,-8.4
2018-05-01,9.1703
2018-05-02,-4.0
2018-05-03,-4.5833
2018-05-04,-6.3319
2018-05-07,16.0839
2018-05-08,-1.6064
2018-05-09,22.449
2018-05-10,-12.6667
2018-05-11,-9.1603
2018-05-14,-6.9328
2018-05-15,24.1535
2018-05-16,9.0909
2018-05-17,39.0
2018-05-18,71.4628
2018-05-21,-2.0979
2018-05-22,-10.642900000000001
2018-05-23,17.506
2018-05-24,2.0408
2018-05-25,3.3333
2018-05-29,-16.129
2018-05-30,26.9231
2018-05-31,3.3333
2018-06-01,11.3783
2018-06-04,-15.7451
2018-06-05,2.5
2018-06-06,15.8537
2018-06-07,-10.526299999999999
2018-06-08,-5.7353
2018-06-11,-2.0281
2018-06-12,-13.6306
2018-06-13,-7.6696
2018-06-14,-0.1597
2018-06-15,4.0
2018-06-18,-15.9
2018-06-19,-8.5338
2018-06-20,13.9
2018-06-21,-1.6681
2018-06-22,-28.5714
2018-06-25,-18.125
2018-06-26,-12.9771
2018-06-27,22.6316
2018-06-28,-4.2203
2018-06-29,-10.3809
2018-07-02,0.0
2018-07-03,-5.0
2018-07-05,4.7368
2018-07-06,-4.5226
2018-07-09,5.0877
2018-07-10,-8.1803
2018-07-11,-3.6364
2018-07-12,-5.6604
2018-07-13,0.0
2018-07-16,7.4
2018-07-17,2.2346
2018-07-18,-8.9253
2018-07-19,0.0
2018-07-20,-4.0
2018-07-23,-3.125
2018-07-24,-1.0753
2018-07-25,-1.087
2018-07-26,4.6154
2018-07-27,-5.4622
2018-07-30,2.2222
2018-07-31,4.3478
2018-08-01,6.25
2018-08-02,0.0
2018-08-03,1.9607999999999999
2018-08-06,9.6154
2018-08-07,-10.526299999999999
2018-08-08,3.9215999999999998
2018-08-09,41.5094
2018-08-10,44.0
2018-08-13,1.8519
2018-08-14,-5.4545
2018-08-15,-28.4038
2018-08-16,20.8703
2018-08-17,-4.4444
2018-08-20,-5.1163
2018-08-21,-3.9215999999999998
2018-08-22,-4.3367
2018-08-23,-22.9333
2018-08-24,10.7266
2018-08-27,-19.5313
2018-08-28,-7.9612
2018-08-29,-15.6118
2018-08-30,37.5
2018-08-31,-1.0909
2018-09-04,1.1029
2018-09-05,-23.6364
2018-09-06,11.6667
2018-09-07,-10.4478
2018-09-10,5.0
2018-09-11,-7.2109
2018-09-12,8.5044
2018-09-13,-9.9099
2018-09-14,7.5
2018-09-17,2.3256
2018-09-18,-10.6364
2018-09-19,0.5086
2018-09-20,2.7328
2018-09-21,19.7044
2018-09-24,-3.2922000000000002
2018-09-25,3.4894
2018-09-26,2.7961
2018-09-27,-23.32
2018-09-28,2.5039
2018-10-01,27.2265
2018-10-02,4.0
2018-10-03,-18.75
2018-10-04,-2.5324999999999998
2018-10-05,10.2477
2018-10-08,-12.8634
2018-10-09,-1.4156
2018-10-10,-1.0256
2018-10-11,-7.2539
2018-10-12,1.9553
2018-10-15,2.4657999999999998
2018-10-16,-3.3689999999999998
2018-10-17,-12.1195
2018-10-18,-2.3929
2018-10-19,-0.3226
2018-10-22,0.0
2018-10-23,-2.9126
2018-10-24,-5.2
2018-10-25,19.5499
2018-10-26,-20.5882
2018-10-29,21.7037
2018-10-30,-8.7036
2018-10-31,9.5833
2018-11-01,11.1027
2018-11-02,8.0903
2018-11-05,13.9818
2018-11-06,16.0
2018-11-07,-5.4406
2018-11-08,1.2966
2018-11-09,0.0
2018-11-12,54.0
2018-11-13,19.4805
2018-11-14,-14.1304
2018-11-15,6.3291
2018-11-16,7.1429
2018-11-19,-3.3333
2018-11-20,-8.046
2018-11-21,-10.0
2018-11-23,5.5556
2018-11-26,-25.6579
2018-11-27,32.7434
2018-11-28,1.2
2018-11-29,-15.8103
2018-11-30,6.4163
2018-12-03,2.3529
2018-12-04,-6.7529
2018-12-06,-9.0909
2018-12-07,15.9322
2018-12-10,-20.2266
2018-12-11,-13.8642
2018-12-12,31.0638
2018-12-13,12.0292
2018-12-14,-2.9126
2018-12-17,3.3731
2018-12-18,-17.1239
2018-12-19,21.9512
2018-12-20,14.2857
2018-12-21,-25.25
2018-12-24,7.5502
2018-12-26,8.6838
2018-12-27,-2.8612
2018-12-28,-10.162
2018-12-31,2.459
2019-01-02,11.2
2019-01-03,28.0576
2019-01-04,6.7416
2019-01-07,-7.3684
2019-01-08,7.9545
2019-01-09,-5.2632
2019-01-10,8.8889
2019-01-11,2.0408
2019-01-14,-2.0
2019-01-15,-3.0612
2019-01-16,2.6316
2019-01-17,-2.6667
2019-01-18,2.7397
2019-01-22,0.2051
2019-01-23,-3.7871
2019-01-24,-4.3617
2019-01-25,4.5606
2019-01-28,-4.3617
2019-01-29,0.1112
2019-01-31,-5.5556
2019-02-01,-23.5294
2019-02-04,-7.6923
2019-02-05,2.1667
2019-02-06,-11.9086
2019-02-08,-7.4074
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,1.0
2019-02-14,-10.8911
2019-02-15,6.4444
2019-02-19,4.3841
2019-02-20,-14.0
2019-02-21,4.6512
2019-02-22,-1.9556
2019-02-26,-9.3382
2019-02-27,0.0
2019-02-28,12.5
2019-03-01,-13.3333
2019-03-04,5.1282
2019-03-05,-8.5366
2019-03-06,-1.3333
2019-03-07,-2.7568
2019-03-08,30.6281
2019-03-11,-14.8936
2019-03-12,9.1875
2019-03-13,-8.4144
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,-8.5
2019-03-19,6.2158
2019-03-20,2.8939
2019-03-21,14.5
2019-03-25,-14.8472
2019-03-26,-3.8462
2019-03-27,17.3333
2019-03-28,-10.2273
2019-03-29,13.9241
2019-04-01,4.4444
2019-04-02,-12.766
2019-04-03,-2.439
2019-04-04,17.5
2019-04-05,-7.6596
2019-04-08,0.0576
2019-04-09,-0.9787
2019-04-10,4.6512
2019-04-11,-11.1111
2019-04-12,-6.25
2019-04-15,-14.6667
2019-04-16,9.375
2019-04-17,-5.7143
2019-04-18,-1.8182
2019-04-22,0.3086
2019-04-23,-5.5385
2019-04-24,-18.5668
2019-04-25,7.2
2019-04-26,7.8358
2019-04-30,-8.6505
2019-05-01,-28.5985
2019-05-02,16.7109
2019-05-03,4.0909
2019-05-06,-2.1834
2019-05-07,-27.6786
2019-05-08,40.1235
2019-05-09,-25.1101
2019-05-10,11.7647
2019-05-13,15.2632
2019-05-14,-5.2511
2019-05-15,-3.6145
2019-05-16,-20.0
2019-05-17,24.125
2019-05-20,-14.4008
2019-05-22,34.7059
2019-05-23,-14.4105
2019-05-24,1.5306
2019-05-28,-24.1206
2019-05-29,32.4503
2019-05-30,0.0
2019-05-31,15.0
2019-06-03,-17.3913
2019-06-04,2.1053
2019-06-05,26.2887
2019-06-06,-26.1224
2019-06-07,34.8066
2019-06-10,-17.2131
2019-06-11,-14.8515
2019-06-12,44.186
2019-06-13,-0.4032
2019-06-14,-22.6721
2019-06-17,20.4188
2019-06-18,-9.0652
2019-06-19,-5.3311
2019-06-20,0.5051
2019-06-21,-10.0503
2019-06-24,27.933
2019-06-25,-14.4105
2019-06-26,12.2449
2019-06-27,4.0909
2019-06-28,-14.4105
2019-07-01,-4.0816
2019-07-02,-2.7926
2019-07-03,1.7784
2019-07-05,9.1398
2019-07-08,-12.3153
2019-07-09,-4.4944
2019-07-10,10.5882
2019-07-11,2.6596
2019-07-12,-26.943
2019-07-15,0.0
2019-07-16,27.6596
2019-07-17,-5.5556
2019-07-18,-14.7059
2019-07-19,6.8966
2019-07-22,20.3226
2019-07-23,-27.0777
2019-07-24,22.0588
2019-07-25,-9.6386
2019-07-26,-17.3333
2019-07-29,4.8387
2019-07-30,28.2692
2019-07-31,-11.8441
2019-08-01,-1.8707
2019-08-02,-2.9463
2019-08-05,19.2857
2019-08-07,1.7964
2019-08-08,17.647100000000002
2019-08-09,0.0
2019-08-12,-5.0
2019-08-13,10.0
2019-08-14,-18.1818
2019-08-15,0.5848
2019-08-16,2.907
2019-08-19,1.6949
2019-08-20,-13.3333
2019-08-21,5.7692
2019-08-22,14.5455
2019-08-26,-12.6984
2019-08-27,20.6061
2019-08-28,-4.5226
2019-08-29,0.0
2019-08-30,-23.6842
2019-09-03,2.7586
2019-09-04,27.5168
2019-09-05,-7.8947
2019-09-09,-14.2857
2019-09-10,-10.0
2019-09-11,3.7037
2019-09-13,3.5714
2019-09-17,0.0
2019-09-18,-2.069
2019-09-19,33.8028
2019-09-25,5.2632
2019-09-26,-5.625
2019-09-27,-1.9868000000000001
2019-09-30,-2.7027
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-07,-15.2222
2019-10-09,-14.9738
2019-10-11,20.2312
2019-10-14,-2.5641
2019-10-15,-27.6316
2019-10-16,-9.0909
2019-10-17,3.0
2019-10-18,-0.9709
2019-10-22,-1.9607999999999999
2019-10-23,-19.0
2019-10-24,54.321
2019-10-25,-12.0
2019-10-28,-12.7273
2019-10-29,2.0833
2019-10-31,-32.6531
2019-11-01,6.0606
2019-11-04,-14.2857
2019-11-05,-45.0
2019-11-06,-3.0303
2019-11-07,-31.25
2019-11-08,4.5455
2019-11-11,-41.3043
2019-11-12,11.1111
2019-11-13,60.0
2019-11-14,-29.1667
2019-11-15,-23.5294
2019-11-18,-23.0769
2019-11-19,10.0
2019-11-20,0.0
2019-11-21,118.1818
2019-11-22,-8.3333
2019-11-25,-22.7273
2019-11-26,-17.647100000000002
2019-11-27,-7.1429
2019-11-29,-15.3846
2019-12-02,-18.1818
2019-12-03,0.0
2019-12-04,-22.2222
2019-12-05,14.2857
2019-12-06,-12.5
2019-12-09,-14.2857
2019-12-10,-16.6667
2019-12-11,-20.0
2019-12-12,0.0
2019-12-13,-25.0
2019-12-16,33.3333
2019-12-17,-25.0
2019-12-18,-33.3333
2019-12-19,50.0
2019-12-20,0.0
2019-12-23,-33.3333
2019-12-24,50.0
2019-12-26,-33.3333
2019-12-27,100.0
2019-12-30,-25.0
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,33.3333
2020-01-10,0.0
2020-01-13,25.0
2020-01-14,0.0
2020-01-15,-60.0
2020-01-16,0.0
2020-01-17,50.0
2020-01-21,-33.3333
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,-50.0
2020-01-27,100.0
2020-01-28,0.0
2020-01-29,-50.0
2020-01-30,0.0
2020-01-31,100.0
2020-02-03,-50.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,100.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,-50.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,100.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,-50.0
2020-02-24,100.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-28,-50.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-19,0.0
2020-03-26,0.0
2020-03-30,0.0
2020-04-03,0.0
2020-04-07,0.0
2020-04-09,-99.0
2020-04-13,9900.0
2020-04-14,0.0
2020-04-17,0.0
2020-05-13,0.0
2020-05-18,0.0
2020-05-20,-99.0
2020-05-21,9900.0
2020-05-26,0.0
2020-05-27,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,100.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,-50.0
2020-06-15,50.0
2020-06-16,33.3333
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,-25.0
2020-06-24,-33.3333
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,-99.0
2020-07-09,9900.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-99.0
2020-07-15,9900.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-22,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-30,-99.0
2020-07-31,9900.0
