ticker,BLHK US Equity
2012-03-01,2.5
2012-03-05,0.0
2012-03-08,13.8211
2012-03-13,14.2857
2012-03-27,-31.25
2012-04-25,1.8182
2012-05-03,11.7857
2012-05-14,-0.1597
2012-05-23,-2.08
2012-05-29,14.3791
2012-05-30,2.1429
2012-06-01,18.8811
2012-06-04,17.647100000000002
2012-06-05,-5.0
2012-06-06,-26.3158
2012-06-26,-5.7143
2012-07-09,-0.7576
2012-07-10,-8.3969
2012-07-11,0.0
2012-07-17,0.0
2012-07-18,5.0
2012-07-23,0.7937
2012-08-03,-4.7244
2012-09-20,-9.0909
2012-09-25,-4.5455
2012-10-10,0.0
2012-10-16,3.8095
2012-11-02,0.0
2012-11-13,0.0
2012-11-16,-4.5872
2012-11-19,0.1923
2012-11-29,-15.547
2012-12-05,13.6364
2012-12-14,4.8
2013-01-22,12.5954
2013-01-29,-2.8814
2013-01-30,4.712
2013-02-04,25.0
2013-02-06,-6.0
2013-02-07,0.7092
2013-02-08,12.6761
2013-02-13,18.35
2013-02-14,-0.8872
2013-02-21,0.0
2013-02-22,-2.8133
2013-03-11,-12.5
2013-03-12,0.0
2013-03-13,12.6316
2013-03-14,1.3351
2013-03-19,0.1318
2013-03-20,-10.3947
2013-03-26,0.0
2013-04-02,15.2717
2013-04-03,-3.1847
2013-04-08,-1.4474
2013-04-10,0.1335
2013-04-11,1.2
2013-04-19,-11.0672
2013-04-26,0.0
2013-04-30,3.7037
2013-05-06,-3.5714
2013-05-07,2.2222
2013-05-08,7.1014
2013-05-09,-6.6306
2013-05-13,0.0
2013-05-14,7.1014
2013-05-15,-5.2774
2013-05-17,8.5714
2013-05-21,5.1316
2013-05-22,-1.1264
2013-05-23,1.1392
2013-05-24,-4.8811
2013-05-28,5.0
2013-05-29,0.2506
2013-05-30,-0.25
2013-06-03,-6.015
2013-06-04,1.3333
2013-06-05,-1.3158
2013-06-06,-0.6667
2013-06-07,0.0
2013-06-11,-6.0403
2013-06-20,0.0
2013-06-21,-1.4285999999999999
2013-07-09,0.0
2013-07-22,1.4493
2013-07-23,14.1429
2013-07-24,6.383
2013-07-25,17.647100000000002
2013-07-26,-31.5
2013-07-31,9.4891
2013-08-01,10.6667
2013-08-05,8.4337
2013-08-06,2.7778
2013-08-08,-2.7027
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,5.5556
2013-08-19,4.1053
2013-08-20,-1.4156
2013-08-30,0.5128
2013-09-03,2.0408
2013-09-05,-4.0
2013-09-06,4.1667
2013-09-11,-14.0
2013-09-13,16.1628
2013-09-16,2.1021
2013-09-24,0.0
2013-10-03,-5.8824
2013-10-07,-6.25
2013-10-11,-2.7778
2013-10-29,13.7143
2013-11-15,0.5025
2013-11-20,0.0
2013-12-11,-15.0
2013-12-13,14.7059
2013-12-16,2.5641
2013-12-18,-12.5
2013-12-20,10.857099999999999
2013-12-24,0.0
2013-12-26,3.0928
2014-02-03,-17.5
2014-02-04,20.0
2014-02-05,5.5556
2014-02-06,2.3923
2014-02-12,9.8131
2014-02-13,1.7021
2014-02-14,0.4184
2014-04-09,-19.25
2014-04-10,-17.3375
2014-04-14,0.0
2014-04-30,20.8489
2014-05-01,15.7025
2014-05-06,2.6786
2014-05-08,2.1739
2014-05-09,4.1702
2014-05-13,1.7974
2014-05-14,2.3274
2014-05-16,-1.9607999999999999
2014-05-20,-11.44
2014-05-21,-0.1807
2014-05-22,4.0724
2014-05-29,0.0
2014-06-02,4.3478
2014-06-03,8.3333
2014-06-09,0.0
2014-06-11,0.0
2014-06-18,-9.6154
2014-06-24,-6.383
2014-06-30,-9.0909
2014-07-01,5.0
2014-07-03,2.3810000000000002
2014-07-23,2.3256
2014-08-05,15.9091
2014-09-04,-1.9607999999999999
2014-09-05,2.0
2014-09-08,0.0
2014-09-15,0.0
2014-09-18,-13.7255
2014-09-19,0.4545
2014-09-22,8.5973
2014-09-24,-7.6667
2014-10-14,-0.722
2014-10-30,-0.7273
2014-10-31,16.0256
2014-11-03,0.3946
2014-11-04,0.2358
2014-11-05,-0.3922
2014-11-12,0.3937
2014-11-17,-13.7255
2014-11-18,9.0909
2014-11-20,-4.25
2014-11-24,2.2628
2014-11-25,8.0851
2014-11-26,1.1811
2014-12-04,0.0
2014-12-10,0.7004
2014-12-17,0.0
2015-01-07,-9.9691
2015-01-09,-2.3176
2015-01-16,-5.0967
2015-01-23,1.8519
2015-01-26,-3.5455
2015-02-03,1.7908
2015-02-04,0.0
2015-02-05,8.2407
2015-02-06,3.6784
2015-02-09,-0.9901
2015-02-10,4.0833
2015-02-11,0.0
2015-02-12,-0.7206
2015-02-13,-6.8548
2015-02-17,7.3593
2015-02-20,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-2.4194
2015-03-06,-0.4132
2015-03-09,0.0
2015-03-12,0.4149
2015-03-13,1.2397
2015-03-16,1.2245
2015-03-17,0.0
2015-03-24,-6.4516
2015-03-25,1.7241
2015-03-30,5.5085
2015-03-31,0.4016
2015-04-20,0.0
2015-04-22,-3.92
2015-04-23,-0.0833
2015-04-24,2.9167
2015-05-01,-6.8826
2015-05-06,-3.9130000000000003
2015-05-11,-0.4525
2015-05-14,-6.7273
2015-05-18,7.2125
2015-05-19,9.0909
2015-05-27,0.0
2015-05-28,2.9167
2015-06-01,0.0
2015-06-22,-10.9312
2015-06-23,-6.8182
2015-06-24,0.0
2015-07-06,-3.7073
2015-07-07,-11.3475
2015-07-15,2.4
2015-07-21,17.0759
2015-07-22,-3.2412
2015-07-23,0.0
2015-07-30,-1.4778
2015-07-31,-10.0
2015-08-03,11.1111
2015-08-04,-12.5
2015-08-05,-4.9143
2015-08-06,0.0
2015-08-07,0.0
2015-08-10,4.5673
2015-08-24,-2.8736
2015-08-25,0.0
2015-09-01,0.5917
2015-09-02,2.3529
2015-09-08,-1.7241
2015-09-15,-5.848
2015-09-18,-3.1056
2015-09-21,-3.8462
2015-09-22,-5.3333
2015-09-23,5.6338
2015-09-24,-2.0
2015-09-30,-1.3605
2015-10-13,0.0
2015-10-19,2.069
2015-10-26,-2.027
2015-10-27,2.069
2015-10-28,4.0541
2015-10-30,0.0
2015-11-02,-2.5974
2015-11-04,1.3333
2015-11-06,-0.3947
2015-11-09,0.2642
2015-11-11,1.4493
2015-11-16,-0.6494
2015-11-20,2.7451
2015-11-24,1.145
2015-11-30,0.3774
2015-12-01,3.3835
2015-12-02,0.0
2015-12-04,-1.8182
2015-12-08,4.8148
2015-12-14,-0.4711
2015-12-21,6.5089
2015-12-28,0.0
2015-12-29,0.0
2016-01-08,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,-1.1111
2016-01-19,0.0
2016-01-21,0.0
2016-01-27,12.2472
2016-02-02,-8.9089
2016-02-03,0.0
2016-02-09,-1.0989
2016-02-17,16.5444
2016-02-22,0.0095
2016-02-24,0.0
2016-02-26,11.4204
2016-03-01,-0.924
2016-03-02,0.0
2016-03-03,0.0
2016-03-16,6.6321
2016-03-17,4.4704
2016-03-29,-9.2093
2016-03-30,-12.3975
2016-04-05,2.3392
2016-04-08,-2.8571
2016-04-13,0.0
2016-04-18,-1.7647
2016-04-19,-6.5868
2016-04-21,-2.5641
2016-04-22,-5.7895
2016-04-25,1.2570000000000001
2016-04-27,10.3448
2016-05-02,-5.625
2016-05-03,-0.6623
2016-05-04,2.0
2016-05-19,0.6536
2016-05-20,0.0
2016-05-23,3.2468
2016-06-09,-1.7610000000000001
2016-06-16,-0.128
2016-06-21,0.0
2016-07-01,0.0
2016-07-12,0.641
2016-07-13,0.0
2016-07-21,7.0064
2016-07-22,-4.7619
2016-07-25,6.25
2016-08-02,-1.7647
2016-08-03,-2.3952
2016-08-04,0.0
2016-08-05,0.0
2016-08-09,0.0
2016-08-16,4.2945
2016-08-17,0.0
2016-08-18,-0.5882
2016-08-19,-6.5089
2016-08-22,-5.0633
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.6667
2016-08-30,3.3659
2016-09-06,-3.5766
2016-09-13,0.3322
2016-09-15,0.0
2016-09-22,4.3709
2016-09-27,7.868
2016-10-07,-11.1765
2016-10-10,0.0
2016-10-11,2.649
2016-10-18,-0.129
2016-10-24,-1.1628
2016-10-25,1.3072
2016-10-28,0.0
2016-11-01,3.2258
2016-11-08,2.5
2016-11-17,-2.439
2016-11-21,0.0
2016-11-22,0.0
2016-11-28,-1.25
2016-11-29,7.5949
2016-11-30,1.1764999999999999
2016-12-09,0.5814
2016-12-12,-7.3988
2016-12-13,-0.1248
2016-12-14,10.5
2016-12-23,-1.0181
2016-12-29,-7.0857
2017-01-04,-0.369
2017-01-09,0.0
2017-01-20,0.6173
2017-01-25,1.227
2017-02-22,0.6061
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,-5.1807
2017-03-03,5.4638
2017-03-09,0.0
2017-03-13,-2.4096
2017-03-17,1.8519
2017-04-04,-4.2424
2017-04-11,-0.6329
2017-04-17,0.0
2017-04-28,1.9108
2017-05-08,3.75
2017-05-10,0.0
2017-05-12,-3.6145
2017-05-16,-0.625
2017-05-26,0.1258
2017-05-31,-0.1256
2017-06-05,1.1320999999999999
2017-06-08,-0.2488
2017-06-09,-0.2494
2017-06-12,-1.25
2017-06-13,0.7595
2017-06-20,0.5025
2017-06-21,-0.625
2017-06-26,0.0
2017-06-28,0.8805
2017-06-30,-0.2494
2017-07-10,0.0
2017-07-14,0.625
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,-0.6211
2017-07-21,3.125
2017-07-25,-2.4242
2017-07-26,-1.2422
2017-07-28,1.2579
2017-08-01,2.4845
2017-08-02,-1.2121
2017-08-03,0.0
2017-08-08,0.6135
2017-08-14,0.3659
2017-08-15,-0.0729
2017-08-18,-0.2918
2017-08-23,0.0
2017-08-28,0.4878
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.7282
2017-09-06,-1.8072
2017-09-07,0.0
2017-09-08,0.6135
2017-09-18,1.2195
2017-09-19,2.4096
2017-09-20,0.1176
2017-09-22,1.0576
2017-09-28,1.1628
2017-09-29,3.4483
2017-10-02,-0.8889
2017-10-03,0.8969
2017-10-04,0.0
2017-10-05,21.6667
2017-10-06,-15.5068
2017-10-12,16.1911
2017-10-13,-11.6279
2017-10-16,0.0
2017-10-19,5.2632
2017-10-20,0.1
2017-10-23,4.8951
2017-10-24,0.0
2017-10-25,0.0
2017-10-27,2.3810000000000002
2017-11-01,-2.3256
2017-11-03,0.0
2017-11-09,0.0
2017-11-13,-4.6667
2017-11-14,2.3976
2017-11-21,-0.0976
2017-11-27,1.5625
2017-11-28,0.0
2017-11-29,-3.75
2017-12-04,1.8981
2017-12-08,0.4902
2017-12-14,0.4878
2017-12-15,0.4854
2017-12-18,1.4493
2017-12-19,0.4762
2017-12-20,1.8957000000000002
2017-12-22,2.4186
2017-12-28,-0.0908
2017-12-29,0.0
2018-01-02,0.0909
2018-01-03,-0.0908
2018-01-12,2.2909
2018-01-16,-0.1244
2018-01-18,-0.3381
2018-01-23,7.0536
2018-01-24,-1.9849999999999999
2018-01-26,-0.017
2018-02-02,0.0
2018-02-05,0.0
2018-02-07,0.4255
2018-02-09,-0.8475
2018-02-12,0.1709
2018-02-13,0.6826
2018-02-15,0.0
2018-02-16,2.9661
2018-02-21,-1.2346
2018-02-23,-2.0
2018-03-02,0.7653
2018-03-05,0.0
2018-03-06,-0.4219
2018-03-07,0.0
2018-03-08,1.6949
2018-03-09,-2.0833
2018-03-12,-0.4255
2018-03-19,0.0
2018-03-21,0.4274
2018-03-27,23.4043
2018-03-28,-10.3448
2018-04-02,-1.9231
2018-04-03,0.0
2018-04-09,-1.9607999999999999
2018-04-10,-5.2
2018-04-16,2.1097
2018-04-17,1.157
2018-04-18,0.2451
2018-04-19,-2.2005
2018-04-23,0.0
2018-04-24,0.4167
2018-04-30,0.8299
2018-05-03,2.8642
2018-05-04,-2.3844
2018-05-17,-0.4098
2018-05-22,0.0
2018-05-29,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-19,-0.4115
2018-07-12,1.5702
2018-07-13,0.895
2018-07-17,0.0
2018-07-19,0.0
2018-07-24,0.0
2018-07-26,4.0161
2018-07-27,-3.8611
2018-07-30,0.0161
2018-07-31,-0.0161
2018-08-02,0.0
2018-08-06,0.0
2018-08-10,0.0
2018-08-14,0.0
2018-08-16,0.0968
2018-08-17,-0.0161
2018-08-24,0.0806
2018-08-29,0.0
2018-08-30,0.0
2018-09-05,0.0
2018-09-06,0.6441
2018-09-14,0.16
2018-09-18,0.0
2018-09-25,0.0
2018-09-28,0.639
2018-10-01,1.5873
2018-10-05,-0.7813
2018-10-08,0.0
2018-10-12,0.0
2018-10-15,0.7874
2018-10-16,-1.1719
2018-10-18,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-26,-1.581
2018-10-29,-0.4016
2018-10-30,0.0
2018-10-31,-0.8065
2018-11-05,0.813
2018-11-06,-0.9677
2018-11-09,0.1629
2018-11-13,0.0
2018-11-14,-0.3252
2018-11-15,-0.4078
2018-11-16,0.0
2018-11-29,0.3276
2018-12-03,-2.0408
2018-12-06,0.3333
2018-12-07,0.0831
2018-12-11,-7.4689
2018-12-14,0.0
2018-12-17,0.4484
2018-12-18,-6.25
2018-12-19,-4.5714
2018-12-20,0.998
2018-12-26,-0.1976
2018-12-27,0.0
2019-01-07,1.9802
2019-01-09,0.0971
2019-01-22,2.8128
2019-01-30,3.7736
2019-01-31,0.0
2019-02-01,18.1818
2019-02-07,-0.1538
2019-02-20,0.1541
2019-02-22,-1.9231
2019-02-25,1.9607999999999999
2019-03-04,-1.9231
2019-03-12,1.1764999999999999
2019-03-13,-0.7752
2019-03-18,0.0
2019-03-21,-0.7813
2019-03-29,-0.7874
2019-04-03,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.7937
2019-04-11,0.0
2019-04-12,-0.6299
2019-04-15,0.0
2019-04-16,0.2377
2019-04-17,0.0
2019-04-18,-0.3162
2019-04-22,0.0
2019-04-24,0.0
2019-04-29,0.6344
2019-04-30,-0.3152
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-07,0.0791
2019-05-08,0.0
2019-05-09,0.0
2019-05-21,0.079
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,-1.2628
2019-06-07,0.0799
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0799
2019-06-17,0.0
2019-06-28,-0.399
2019-07-01,0.4006
2019-07-02,0.0
2019-07-08,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-31,0.1596
2019-08-05,0.0797
2019-08-21,0.0796
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0796
2019-09-04,0.159
2019-09-17,0.0794
2019-09-24,0.0793
2019-09-25,0.0
2019-10-02,0.0
2019-10-08,-0.4754
2019-10-15,0.0
2019-10-28,0.1592
2019-10-29,1.3514
2019-10-31,-1.3333
2019-11-13,0.2385
2019-11-15,0.0
2019-11-22,0.1586
2019-11-25,0.3959
2019-11-27,0.0
2019-12-03,0.0
2019-12-06,0.0
2019-12-19,1.7349999999999999
2019-12-20,0.7752
2019-12-23,0.0
2019-12-27,-1.8462
2019-12-31,0.0
2020-01-02,-0.0784
2020-01-03,0.0784
2020-01-10,0.0
2020-01-15,0.0
2020-01-17,1.0188
2020-01-24,-0.6206
2020-01-28,0.3123
2020-01-31,0.0
2020-02-03,0.3891
2020-02-04,-0.1938
2020-02-05,-1.3592
2020-02-07,0.0
2020-02-12,-0.5512
2020-02-18,-0.6334
2020-02-19,0.0
2020-02-20,0.0797
2020-02-21,-0.4777
2020-02-24,-1.52
2020-02-25,-0.8936
2020-02-26,-1.6393
2020-02-27,0.0
2020-03-09,-2.5
2020-03-11,-5.9829
2020-03-12,-9.5455
2020-03-16,-2.0101
2020-03-17,-7.6923
2020-03-18,-8.3333
2020-03-19,9.0909
2020-03-20,-8.1111
2020-03-30,8.8271
2020-04-03,0.0
2020-04-09,-11.1111
2020-04-14,0.0
2020-04-17,3.125
2020-04-23,-5.4545
2020-04-28,2.5641
2020-05-01,6.125
2020-05-08,-1.2955999999999999
2020-05-20,0.0
2020-05-21,-4.5346
2020-05-26,3.125
2020-06-05,1.4545
2020-06-08,1.5532
2020-06-09,-5.7647
2020-06-11,0.4994
2020-06-12,0.7453
2020-06-17,10.9741
2020-06-18,-0.2222
2020-06-22,0.2227
2020-06-24,-5.5556
2020-07-14,5.8824
2020-07-22,-15.5556
2020-07-28,6.3158
