ticker,DCF US Equity
2018-03-23,-1.7727
2018-03-26,-1.0616
2018-03-27,0.4292
2018-03-28,-0.1068
2018-03-29,-0.2139
2018-04-02,-0.4287
2018-04-03,0.3229
2018-04-04,0.1073
2018-04-05,0.105
2018-04-06,0.3233
2018-04-09,-0.1708
2018-04-10,-0.1075
2018-04-11,0.0
2018-04-12,-0.2153
2018-04-13,0.109
2018-04-16,-0.4321
2018-04-17,0.5411
2018-04-18,-0.592
2018-04-19,0.5956
2018-04-20,-0.1076
2018-04-23,-0.3233
2018-04-24,1.0811
2018-04-25,-0.5348
2018-04-26,0.8602
2018-04-27,0.0
2018-04-30,-0.9595
2018-05-01,0.5382
2018-05-02,0.5353
2018-05-03,-0.9052
2018-05-04,-0.4836
2018-05-07,0.0
2018-05-08,-0.432
2018-05-09,0.1518
2018-05-10,-0.2179
2018-05-11,0.5459
2018-05-14,0.4343
2018-05-15,-0.173
2018-05-16,0.4982
2018-05-17,-0.3233
2018-05-18,-0.3243
2018-05-21,0.3254
2018-05-22,0.2595
2018-05-23,-0.2588
2018-05-24,0.1081
2018-05-25,0.324
2018-05-29,-0.8611
2018-05-30,0.1086
2018-05-31,-0.7592
2018-06-01,0.9836
2018-06-04,0.3247
2018-06-05,-0.2157
2018-06-06,0.7568
2018-06-07,-1.1803
2018-06-08,0.3268
2018-06-11,-0.0011
2018-06-12,-0.1732
2018-06-13,0.5453
2018-06-14,-0.1085
2018-06-15,0.2888
2018-06-18,-0.288
2018-06-19,0.3257
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,-0.7576
2018-06-25,-0.2181
2018-06-26,-0.5464
2018-06-27,0.4396
2018-06-28,0.2735
2018-06-29,0.0546
2018-07-02,-0.1091
2018-07-03,-0.1092
2018-07-05,0.2186
2018-07-06,0.1091
2018-07-09,-0.2179
2018-07-10,0.4803
2018-07-11,-0.5464
2018-07-12,0.5495
2018-07-13,-0.6557
2018-07-16,-0.33
2018-07-17,0.4415
2018-07-18,-0.2198
2018-07-19,-0.1101
2018-07-20,-0.3308
2018-07-23,0.0
2018-07-24,-0.1106
2018-07-25,0.443
2018-07-26,-0.3308
2018-07-27,0.2212
2018-07-30,-0.2208
2018-07-31,0.6637
2018-08-01,-0.1099
2018-08-02,0.11
2018-08-03,0.5495
2018-08-06,0.2186
2018-08-07,-0.1091
2018-08-08,-0.655
2018-08-09,0.2198
2018-08-10,-0.5482
2018-08-13,0.1544
2018-08-14,0.0
2018-08-15,-0.5537
2018-08-16,0.4454
2018-08-17,0.6652
2018-08-20,0.7709
2018-08-21,-0.3279
2018-08-22,-0.2193
2018-08-23,0.989
2018-08-24,0.1088
2018-08-27,0.0
2018-08-28,0.1087
2018-08-29,-0.1086
2018-08-30,-0.5435
2018-08-31,0.2186
2018-09-04,-0.3272
2018-09-05,-0.1094
2018-09-06,-0.6572
2018-09-07,0.3308
2018-09-10,0.1396
2018-09-11,-0.1394
2018-09-12,0.9231
2018-09-13,-0.5476
2018-09-14,-1.1024
2018-09-17,0.7806
2018-09-18,-0.442
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.222
2018-09-24,-0.6645
2018-09-25,0.0
2018-09-26,0.223
2018-09-27,0.3337
2018-09-28,-0.2217
2018-10-01,0.6178
2018-10-02,-0.614
2018-10-03,-0.1111
2018-10-04,-0.8899
2018-10-05,-0.3367
2018-10-08,0.0
2018-10-09,-0.6757
2018-10-10,0.2721
2018-10-11,0.4551
2018-10-12,0.4643
2018-10-15,0.2142
2018-10-16,-0.5624
2018-10-17,-0.4525
2018-10-18,0.1136
2018-10-19,-0.681
2018-10-22,-0.2286
2018-10-23,-1.0309
2018-10-24,0.463
2018-10-25,-0.1866
2018-10-26,-0.2747
2018-10-29,-0.8102
2018-10-30,0.0
2018-10-31,-0.2334
2018-11-01,0.2339
2018-11-02,1.1085
2018-11-05,0.4039
2018-11-06,0.046
2018-11-07,0.6936
2018-11-08,-1.1481
2018-11-09,-0.3484
2018-11-12,0.0
2018-11-13,-0.6993
2018-11-14,0.3521
2018-11-15,-0.2351
2018-11-16,-0.2333
2018-11-19,-0.4559
2018-11-20,-2.9653
2018-11-21,0.9732
2018-11-23,-0.3614
2018-11-26,0.8464
2018-11-27,-0.7182
2018-11-28,0.8442
2018-11-29,-0.2395
2018-11-30,0.12
2018-12-03,0.1199
2018-12-04,-0.479
2018-12-06,-1.3237
2018-12-07,-0.6098
2018-12-10,-0.8098
2018-12-11,0.7472
2018-12-12,-0.4944
2018-12-13,-0.4124
2018-12-14,-0.459
2018-12-17,-2.8195
2018-12-18,-1.225
2018-12-19,0.654
2018-12-20,-2.0765
2018-12-21,-0.2649
2018-12-24,-0.9522
2018-12-26,2.1681
2018-12-27,2.3622
2018-12-28,2.8718
2018-12-31,-3.6386
2019-01-02,1.5625
2019-01-03,-0.2564
2019-01-04,1.928
2019-01-07,1.7654
2019-01-08,0.8674
2019-01-09,0.4914
2019-01-10,-0.1222
2019-01-11,0.3672
2019-01-14,-0.2439
2019-01-15,-0.1222
2019-01-16,1.1016
2019-01-17,0.1211
2019-01-18,-0.2418
2019-01-22,-0.1212
2019-01-23,0.2427
2019-01-24,0.3632
2019-01-25,0.2413
2019-01-28,-0.361
2019-01-29,0.0
2019-01-30,1.3285
2019-01-31,0.1192
2019-02-01,0.9524
2019-02-04,0.9434
2019-02-05,0.2336
2019-02-06,-0.1049
2019-02-07,0.2217
2019-02-08,0.2328
2019-02-11,0.9756
2019-02-12,-0.1157
2019-02-13,0.2329
2019-02-14,0.2301
2019-02-15,-1.6148
2019-02-19,0.8206
2019-02-20,0.4651
2019-02-21,0.463
2019-02-22,0.576
2019-02-25,-0.2291
2019-02-26,-1.1481
2019-02-27,2.2067
2019-02-28,-1.7045
2019-03-01,0.578
2019-03-04,0.3402
2019-03-05,0.9519
2019-03-06,-0.0023
2019-03-07,0.0284
2019-03-08,-0.1702
2019-03-11,-0.0682
2019-03-12,-0.5721
2019-03-13,0.5754
2019-03-14,0.1144
2019-03-15,-1.0286
2019-03-18,-0.1155
2019-03-19,-0.1156
2019-03-20,0.6944
2019-03-21,1.0345
2019-03-22,-0.3982
2019-03-25,-0.8567
2019-03-26,0.576
2019-03-27,0.6873
2019-03-28,-0.0728
2019-03-29,0.3563
2019-04-01,-0.3959
2019-04-02,0.5695
2019-04-03,-0.5663
2019-04-04,0.6549
2019-04-05,0.4266
2019-04-08,0.4398
2019-04-09,-0.1129
2019-04-10,0.678
2019-04-11,0.6734
2019-04-12,1.1148
2019-04-15,-2.0948
2019-04-16,0.7883
2019-04-17,0.3352
2019-04-18,0.2227
2019-04-22,-0.2222
2019-04-23,0.3341
2019-04-24,-0.111
2019-04-25,-1.0
2019-04-26,1.1223
2019-04-29,-0.111
2019-04-30,0.8889
2019-05-01,0.1101
2019-05-02,-1.3201
2019-05-03,2.3411
2019-05-06,1.0893
2019-05-07,-1.0776
2019-05-08,-0.1743
2019-05-09,-0.9879
2019-05-10,0.0
2019-05-13,-0.6098
2019-05-14,0.8366
2019-05-15,0.1106
2019-05-16,0.3867
2019-05-17,0.3853
2019-05-20,-1.4254
2019-05-21,1.0011
2019-05-22,-0.3304
2019-05-23,0.0
2019-05-24,0.011
2019-05-28,0.0994
2019-05-29,-0.2208
2019-05-30,0.2212
2019-05-31,-0.1115
2019-06-03,-0.7724
2019-06-04,0.2227
2019-06-05,0.1111
2019-06-06,-0.111
2019-06-07,1.0
2019-06-10,0.154
2019-06-11,0.5525
2019-06-12,-0.7692
2019-06-13,0.5537
2019-06-14,0.5507
2019-06-17,0.8762
2019-06-18,0.0
2019-06-19,0.1086
2019-06-20,-0.3254
2019-06-21,-1.4146
2019-06-24,0.5519
2019-06-25,0.4391
2019-06-26,0.3279
2019-06-27,0.7625
2019-06-28,1.0811
2019-07-01,-1.6042999999999998
2019-07-02,1.25
2019-07-03,-0.161
2019-07-05,0.0
2019-07-08,-0.1075
2019-07-09,0.1076
2019-07-10,0.9032
2019-07-11,-1.8221
2019-07-12,1.7467000000000001
2019-07-15,-0.2146
2019-07-16,-0.1075
2019-07-17,-0.6459
2019-07-18,2.2752
2019-07-19,-0.7415
2019-07-22,-1.8143
2019-07-23,0.0
2019-07-24,0.4348
2019-07-25,-0.5411
2019-07-26,-0.1088
2019-07-29,0.0
2019-07-30,0.7625
2019-07-31,-0.6659
2019-08-01,1.2146
2019-08-02,-0.5376
2019-08-05,1.4054
2019-08-06,-1.3859
2019-08-07,0.2162
2019-08-08,-1.4024
2019-08-09,-0.9847
2019-08-12,0.0442
2019-08-13,0.5556
2019-08-14,-0.9945
2019-08-15,0.4464
2019-08-16,1.3333
2019-08-19,1.5899
2019-08-20,-1.673
2019-08-21,2.4149
2019-08-22,-0.3215
2019-08-23,-0.1075
2019-08-26,0.0
2019-08-27,0.3229
2019-08-28,-0.2146
2019-08-29,0.1075
2019-08-30,-0.2148
2019-09-03,3.1216
2019-09-04,-2.2965
2019-09-05,0.3205
2019-09-06,-0.9585
2019-09-09,-2.043
2019-09-10,-0.7245
2019-09-11,0.2225
2019-09-12,0.1176
2019-09-13,0.3259
2019-09-16,0.221
2019-09-17,0.7718
2019-09-18,0.0
2019-09-19,1.4223
2019-09-20,-1.0787
2019-09-23,1.0905
2019-09-24,0.6472
2019-09-25,0.0
2019-09-26,-0.3215
2019-09-27,-0.5376
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,-2.1622
2019-10-03,0.7735
2019-10-04,0.1096
2019-10-07,-0.1095
2019-10-08,1.8639999999999999
2019-10-09,0.4736
2019-10-10,1.2931
2019-10-11,-2.6596
2019-10-14,-0.3279
2019-10-15,0.9868
2019-10-16,0.3257
2019-10-17,-0.4329
2019-10-18,0.3261
2019-10-21,-0.8667
2019-10-22,0.0
2019-10-23,0.1093
2019-10-24,-0.2183
2019-10-25,0.2188
2019-10-28,0.655
2019-10-29,-0.6508
2019-10-30,0.9825
2019-10-31,-0.6486
2019-11-01,1.5234
2019-11-04,-0.3215
2019-11-05,-1.0753
2019-11-06,0.4783
2019-11-07,0.0
2019-11-08,0.3264
2019-11-11,0.1085
2019-11-12,-0.2167
2019-11-13,-1.1944
2019-11-14,-0.1099
2019-11-15,0.33
2019-11-18,-0.3289
2019-11-19,-0.6601
2019-11-20,-1.7719
2019-11-21,0.5637
2019-11-22,-1.4574
2019-11-25,0.1138
2019-11-26,1.1364
2019-11-27,-1.236
2019-11-29,0.1138
2019-12-02,0.0
2019-12-03,1.25
2019-12-04,0.6734
2019-12-05,2.5641
2019-12-06,-0.1087
2019-12-09,1.0881
2019-12-10,-0.7104
2019-12-11,0.3272
2019-12-12,-0.3261
2019-12-13,-0.4362
2019-12-16,1.3143
2019-12-17,0.2162
2019-12-18,0.6472
2019-12-19,-1.0718
2019-12-20,-0.6501
2019-12-23,0.8724
2019-12-24,-0.4324
2019-12-26,-0.1629
2019-12-27,0.9244
2019-12-30,-0.1724
2019-12-31,0.3257
2020-01-02,0.1082
2020-01-03,0.0
2020-01-06,-0.1081
2020-01-07,-0.2165
2020-01-08,0.5813
2020-01-09,0.8238
2020-01-10,0.6417
2020-01-13,-0.6376
2020-01-14,-0.5348
2020-01-15,-0.3226
2020-01-16,2.2654
2020-01-17,0.3165
2020-01-21,0.6309
2020-01-22,0.627
2020-01-23,-0.9346
2020-01-24,0.5241
2020-01-27,0.3128
2020-01-28,0.5198
2020-01-29,-0.7239
2020-01-30,-1.1458
2020-01-31,1.1591
2020-02-03,0.1042
2020-02-04,-0.1041
2020-02-05,-0.5208
2020-02-06,0.1047
2020-02-07,0.4603
2020-02-10,0.4188
2020-02-11,0.1043
2020-02-12,-0.2083
2020-02-13,1.4614
2020-02-14,-0.823
2020-02-18,-0.8299
2020-02-19,0.0
2020-02-20,-0.1046
2020-02-21,-0.5236
2020-02-24,0.2105
2020-02-25,-0.4202
2020-02-26,-0.3165
2020-02-27,-0.4233
2020-02-28,-0.9564
2020-03-02,-2.1459
2020-03-03,0.7675
2020-03-04,1.3058
2020-03-05,1.826
2020-03-06,-1.7932000000000001
2020-03-09,-3.9741999999999997
2020-03-10,0.1119
2020-03-11,-0.514
2020-03-12,-10.1695
2020-03-13,7.5472
2020-03-16,-19.4152
2020-03-17,-1.5965
2020-03-18,-24.1888
2020-03-19,4.4747
2020-03-20,11.7318
2020-03-23,-5.3333
2020-03-24,4.9296
2020-03-25,1.9295
2020-03-26,-1.5638
2020-03-27,1.6722000000000001
2020-03-30,5.7566
2020-03-31,-0.9331
2020-04-01,-7.3783
2020-04-02,1.6949
2020-04-03,1.4167
2020-04-06,3.0403000000000002
2020-04-07,1.1802
2020-04-08,4.6899999999999995
2020-04-09,5.8603
2020-04-13,-2.7385
2020-04-14,5.7522
2020-04-15,-3.9052
2020-04-16,3.4833
2020-04-17,-1.2623
2020-04-20,0.9943
2020-04-21,-0.1406
2020-04-22,0.7042
2020-04-23,-2.6573
2020-04-24,0.2874
2020-04-27,0.7163
2020-04-28,-0.4267
2020-04-29,8.5714
2020-04-30,-8.0263
2020-05-01,-0.7153
2020-05-04,-1.0086
2020-05-05,0.2911
2020-05-06,-0.2903
2020-05-07,1.6012
2020-05-08,2.5788
2020-05-11,-0.838
2020-05-12,-0.2817
2020-05-13,-2.9872
2020-05-14,-1.7595
2020-05-15,0.597
2020-05-18,1.6320000000000001
2020-05-19,0.292
2020-05-20,2.4745
2020-05-21,0.5682
2020-05-22,-0.4237
2020-05-26,1.4184
2020-05-27,-0.8392
2020-05-28,4.3724
2020-05-29,0.9459
2020-06-01,0.4016
2020-06-02,4.2667
2020-06-03,-2.9412000000000003
2020-06-04,1.3175
2020-06-05,1.0403
2020-06-08,0.9009
2020-06-09,0.8929
2020-06-10,0.1272
2020-06-11,-1.5248
2020-06-12,1.1613
2020-06-15,-0.5102
2020-06-16,0.0
2020-06-17,-0.8974
2020-06-18,0.4528
2020-06-19,-0.5795
2020-06-22,0.6477
2020-06-23,-0.1287
2020-06-24,0.2577
2020-06-25,-0.6427
2020-06-26,1.0349
2020-06-29,-2.0487
2020-06-30,0.1307
2020-07-01,0.9138
2020-07-02,0.3881
2020-07-06,1.1598
2020-07-07,0.5096
2020-07-08,0.6378
2020-07-09,-1.2674
2020-07-10,0.3851
2020-07-13,-0.8951
2020-07-14,1.2903
2020-07-15,-0.1911
2020-07-16,-0.0638
2020-07-17,0.894
2020-07-20,0.0
2020-07-21,0.6329
2020-07-22,0.5031
2020-07-23,0.7509
2020-07-24,-2.6087
2020-07-27,2.9974
2020-07-28,0.3096
2020-07-29,0.8642
2020-07-30,0.612
2020-07-31,0.365
