ticker,TDNT US Equity
2015-05-27,2.1739
2015-05-28,0.0
2015-06-10,0.0
2015-06-16,0.0
2015-06-17,17.0213
2015-06-18,-14.5455
2015-06-29,-4.2553
2015-07-08,-1.1111
2015-07-09,0.0
2015-07-14,-1.1236
2015-07-21,-1.1364
2015-07-27,0.0
2015-07-28,0.0
2015-08-03,4.5977
2015-08-06,-12.0879
2015-08-24,-25.0
2015-08-28,51.6667
2015-08-31,4.3956
2015-09-08,-15.7895
2015-09-09,18.75
2015-09-16,0.0
2015-09-24,-0.1053
2015-09-30,-0.2107
2015-10-27,0.3168
2015-11-03,0.0
2015-11-10,-36.8421
2015-11-11,36.6667
2015-11-30,6.0976
2015-12-07,3.4483
2016-01-05,0.0
2016-01-25,11.1111
2016-02-08,0.0
2016-03-04,-29.0
2016-03-07,19.7183
2016-05-12,-5.8824
2016-07-27,-6.25
2016-08-30,-6.6667
2016-08-31,-14.2857
2016-09-01,33.3333
2016-09-06,0.0
2016-09-30,4.75
2016-10-04,1.432
2016-10-12,-17.647100000000002
2016-10-13,15.7143
2016-11-14,0.0
2016-12-19,-25.9259
2016-12-23,35.0
2016-12-30,-25.9259
2017-01-03,16.6667
2017-01-04,15.7143
2017-02-14,-1.2346
2017-02-15,0.0
2017-02-22,3.75
2017-03-16,-7.2289
2017-03-17,7.7922
2017-03-29,2.4096
2017-04-03,1.1764999999999999
2017-04-10,-1.1628
2017-04-13,-1.1764999999999999
2017-04-17,-4.7619
2017-04-20,5.0
2017-05-30,-2.3810000000000002
2017-05-31,-8.5366
2017-06-14,-13.3333
2017-06-15,23.0769
2017-06-27,-4.3125
2017-06-30,3.2005
2017-07-03,0.0
2017-07-20,-2.038
2017-07-21,3.3725
2017-08-16,0.0
2017-08-22,0.0
2017-08-25,0.0
2017-08-31,-5.0
2017-09-05,-5.2632
2017-09-11,18.0556
2017-09-12,0.0
2017-09-21,-2.3529
2017-09-22,2.4096
2017-10-03,-4.7059
2017-10-13,4.9383
2017-11-10,0.0
2017-11-13,0.0
2017-12-20,-12.0471
2017-12-21,11.0219
2018-01-02,-1.8072
2018-01-03,-1.8405
2018-01-05,-7.125
2018-01-08,10.3634
2018-01-29,1.2195
2018-01-30,10.1205
2018-02-07,-1.5316999999999998
2018-02-08,0.0
2018-03-02,1.5556
2018-03-05,2.8446
2018-03-06,0.0
2018-03-08,-0.0106
2018-03-09,0.0106
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-19,0.0
2018-03-21,-1.6511
2018-03-22,1.6787999999999998
2018-03-23,0.0
2018-03-29,-8.5106
2018-04-03,4.6512
2018-04-09,0.0
2018-04-10,7.7667
2018-04-11,0.0103
2018-04-12,-0.0103
2018-04-16,2.0724
2018-04-18,0.0
2018-04-20,0.0
2018-05-23,-2.0202
2018-05-24,0.0
2018-06-20,-7.4227
2018-06-22,-2.7617000000000003
2018-06-27,-11.8186
2018-07-10,-15.5844
2018-07-11,10.7692
2018-07-12,0.0
2018-07-16,-2.7778
2018-07-23,2.8571
2018-07-24,-9.7222
2018-07-30,7.6923
2018-07-31,-7.1429
2018-08-03,-4.6154
2018-08-08,-9.5806
2018-08-14,3.4606
2018-08-22,0.0
2018-08-27,22.4138
2018-08-28,-1.4085
2018-08-29,1.4285999999999999
2018-08-30,5.6338
2018-09-07,0.0
2018-09-11,0.0
2018-09-14,-8.2667
2018-09-17,8.2849
2018-09-21,0.0
2018-09-25,0.0
2018-09-26,-6.0403
2018-09-28,-11.4286
2018-10-01,1.6129
2018-10-02,-17.4603
2018-10-03,17.3077
2018-10-04,0.0
2018-10-05,0.0
2018-10-10,0.0
2018-10-11,-6.5574
2018-10-12,0.0
2018-10-15,-5.2632
2018-10-16,0.0
2018-10-18,18.5185
2018-10-19,-12.5
2018-10-24,3.5714
2018-10-25,6.8103
2018-10-26,-11.2672
2018-11-02,7.3313
2018-11-08,0.0
2018-11-09,-5.8475
2018-11-13,6.2106
2018-11-16,0.0
2018-11-23,0.0
2018-11-27,-6.7797
2018-11-28,1.8182
2018-11-29,19.5893
2018-11-30,-46.2446
2018-12-03,38.8889
2018-12-04,0.0
2018-12-06,20.0
2018-12-14,-8.35
2018-12-18,-1.8003
2018-12-31,-16.6667
2019-01-02,-11.1111
2019-01-03,-5.0
2019-01-04,4.7368
2019-01-07,10.5528
2019-01-08,0.0
2019-01-09,7.9318
2019-01-10,-34.7231
2019-01-11,61.2903
2019-01-14,4.0
2019-01-16,1.9231
2019-01-17,0.0
2019-01-18,-5.6604
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,6.0
2019-01-25,5.0
2019-01-28,-13.7466
2019-01-29,-9.9167
2019-01-30,19.5883
2019-02-14,5.0087
2019-02-19,1.2891
2019-02-20,-14.5455
2019-02-25,-17.0213
2019-03-01,-2.5641
2019-03-05,10.526299999999999
2019-03-06,4.7619
2019-03-07,6.3636
2019-03-08,0.0
2019-03-11,-3.8462
2019-03-18,-0.4444
2019-03-19,0.0
2019-03-20,0.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-27,0.0
2019-04-02,-0.6696
2019-04-03,0.0
2019-04-18,-10.1124
2019-04-22,0.0
2019-04-23,12.5
2019-04-29,0.0
2019-05-07,-2.2222
2019-05-08,-0.4545
2019-05-17,0.0
2019-05-20,-0.6849
2019-05-29,1.1494
2019-05-31,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-07,15.9091
2019-06-17,-1.9607999999999999
2019-06-25,14.0
2019-06-26,-3.3333
2019-06-27,3.4483
2019-07-01,-10.526299999999999
2019-07-02,1.9607999999999999
2019-07-08,0.0
2019-07-10,0.0
2019-07-12,0.0
2019-07-17,-3.8462
2019-07-22,0.0
2019-08-01,24.0
2019-08-13,-11.2903
2019-08-30,-3.6364
2019-09-04,9.4151
2019-09-16,-26.7115
2019-09-17,29.4118
2019-09-27,-22.7273
2019-09-30,-3.5294
2019-10-02,-9.7561
2019-10-10,-18.6486
2019-10-11,36.2126
2019-10-18,-4.878
2019-10-21,0.0
2019-10-22,-13.0769
2019-10-25,6.1947
2019-11-01,-17.3333
2019-11-04,0.8065
2019-11-25,-30.5333
2019-11-26,36.7562
2019-11-27,0.0
2019-12-04,12.2807
2019-12-18,-21.875
2019-12-19,20.0
2019-12-20,6.6667
2019-12-26,0.0
2019-12-31,-18.75
2020-01-03,23.0769
2020-01-17,0.0
2020-01-22,0.0
2020-01-27,0.0
2020-01-30,1.5625
2020-02-11,53.8462
2020-02-12,0.0
2020-02-14,-14.0
2020-02-18,-4.6512
2020-02-20,-14.6341
2020-02-21,-19.1429
2020-02-24,6.0071
2020-02-26,0.0
2020-02-28,0.0
2020-03-02,16.0
2020-03-05,-13.7931
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-24,-3.3333
2020-04-09,-44.8276
2020-04-15,84.375
2020-04-16,0.0
2020-04-21,-45.0847
2020-04-29,54.321
2020-05-06,-35.2
2020-05-15,48.1481
2020-05-26,-8.3333
2020-06-01,-9.0909
2020-06-10,-20.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-18,-38.75
2020-06-22,78.5714
2020-06-24,-5.7143
2020-06-25,0.0
2020-07-09,-43.3333
2020-07-14,76.4706
2020-07-15,-10.303
2020-07-22,11.4865
