ticker,MCB US Equity
2018-04-03,1.4118
2018-04-04,1.5777
2018-04-05,0.9365
2018-04-06,-1.1994
2018-04-09,1.4201
2018-04-10,0.0
2018-04-11,-2.2584
2018-04-12,2.2412
2018-04-13,-1.6949
2018-04-16,2.6897
2018-04-17,-0.8507
2018-04-18,-0.4967
2018-04-19,-1.1799
2018-04-20,0.8726
2018-04-23,0.7284
2018-04-24,1.5819
2018-04-25,3.515
2018-04-26,0.9671
2018-04-27,0.5109
2018-04-30,0.233
2018-05-01,2.3664
2018-05-02,1.6512
2018-05-03,-1.8071000000000002
2018-05-04,0.4963
2018-05-07,0.2263
2018-05-08,-0.2669
2018-05-09,0.3088
2018-05-10,0.0205
2018-05-11,-0.2872
2018-05-14,-0.2263
2018-05-15,0.4125
2018-05-16,-0.0616
2018-05-17,1.2741
2018-05-18,-1.1161
2018-05-21,2.2779
2018-05-22,1.6453
2018-05-23,-0.7106
2018-05-24,0.0596
2018-05-25,-2.6624
2018-05-29,2.4903
2018-05-30,-0.0199
2018-05-31,1.7130999999999998
2018-06-01,3.2119
2018-06-04,-0.2277
2018-06-05,0.7037
2018-06-06,0.2077
2018-06-07,-1.2816
2018-06-08,1.9282
2018-06-11,-0.0749
2018-06-12,-0.7685
2018-06-13,-2.04
2018-06-14,1.4462
2018-06-15,1.9008
2018-06-18,1.0446
2018-06-19,0.2954
2018-06-20,0.5338
2018-06-21,-1.1534
2018-06-22,-1.1854
2018-06-25,-0.2437
2018-06-26,-0.6764
2018-06-27,-2.3269
2018-06-28,1.2977
2018-06-29,0.3442
2018-07-02,1.8864
2018-07-03,-1.1969
2018-07-05,2.1957
2018-07-06,-2.1856
2018-07-09,1.3066
2018-07-10,-1.0841
2018-07-11,-1.0582
2018-07-12,0.0573
2018-07-13,-1.8706
2018-07-16,0.6808
2018-07-17,0.2898
2018-07-18,-0.9247
2018-07-19,0.6611
2018-07-20,1.5067
2018-07-23,-2.0552
2018-07-24,-1.1269
2018-07-25,-2.7314
2018-07-26,2.303
2018-07-27,-0.4344
2018-07-30,-2.737
2018-07-31,0.2039
2018-08-01,1.7705
2018-08-02,-0.12
2018-08-03,-2.9029
2018-08-06,-2.3711
2018-08-07,-2.7455
2018-08-08,-0.4126
2018-08-09,-0.1744
2018-08-10,1.3980000000000001
2018-08-13,-1.0556
2018-08-14,1.6111
2018-08-15,-3.0855
2018-08-16,1.9456
2018-08-17,0.7157
2018-08-20,-6.8690999999999995
2018-08-21,0.9249
2018-08-22,-1.2371
2018-08-23,0.0464
2018-08-24,-1.8085
2018-08-27,-3.778
2018-08-28,1.0307
2018-08-29,-0.0486
2018-08-30,0.0
2018-08-31,0.2187
2018-09-04,2.0126
2018-09-05,1.0221
2018-09-06,0.4235
2018-09-07,-0.1406
2018-09-10,1.0324
2018-09-11,1.4863
2018-09-12,-0.0686
2018-09-13,-0.7786
2018-09-14,0.6231
2018-09-17,0.8028
2018-09-18,1.2059
2018-09-19,1.1691
2018-09-20,1.7332999999999998
2018-09-21,-5.7667
2018-09-24,-3.338
2018-09-25,-0.048
2018-09-26,-0.8877
2018-09-27,-1.3556
2018-09-28,0.908
2018-10-01,-2.2374
2018-10-02,-0.0995
2018-10-03,3.1624
2018-10-04,0.5069
2018-10-05,-3.5061999999999998
2018-10-08,2.5884
2018-10-09,1.1887
2018-10-10,0.0959
2018-10-11,-0.2156
2018-10-12,-5.3048
2018-10-15,2.9151
2018-10-16,1.6502
2018-10-17,0.3392
2018-10-18,-5.7716
2018-10-19,-2.0502
2018-10-22,0.5495
2018-10-23,-1.7955
2018-10-24,-5.5379000000000005
2018-10-25,1.9916
2018-10-26,0.9351
2018-10-29,1.0354
2018-10-30,-0.7012
2018-10-31,0.1086
2018-11-01,0.9495
2018-11-02,2.2575
2018-11-05,0.2628
2018-11-06,2.9619999999999997
2018-11-07,-1.0692
2018-11-08,1.6469
2018-11-09,-1.8734
2018-11-12,-3.6894
2018-11-13,3.8039
2018-11-14,-4.129
2018-11-15,0.8614
2018-11-16,-0.3736
2018-11-19,3.7235
2018-11-20,-4.0289
2018-11-21,2.395
2018-11-23,-0.0263
2018-11-26,1.2093
2018-11-27,-3.013
2018-11-28,1.9282
2018-11-29,-4.1251
2018-11-30,-1.3976
2018-12-03,0.0556
2018-12-04,-0.1389
2018-12-06,-4.0056
2018-12-07,-1.5068000000000001
2018-12-10,-0.7061
2018-12-11,0.5333
2018-12-12,0.7663
2018-12-13,-0.7897
2018-12-14,-1.4741
2018-12-17,-1.9449
2018-12-18,0.3357
2018-12-19,-5.3224
2018-12-20,-1.1564
2018-12-21,1.2025000000000001
2018-12-24,-3.404
2018-12-26,2.2274
2018-12-27,-2.5041
2018-12-28,2.4016
2018-12-31,0.4886
2019-01-02,-1.7504
2019-01-03,1.4517
2019-01-04,1.1381999999999999
2019-01-07,3.0868
2019-01-08,2.7137000000000002
2019-01-09,-0.8503
2019-01-10,-0.0306
2019-01-11,0.2757
2019-01-14,-0.2444
2019-01-15,2.1746
2019-01-16,1.0192
2019-01-17,2.0772
2019-01-18,3.1105
2019-01-22,1.748
2019-01-23,-0.6096
2019-01-24,0.0836
2019-01-25,1.6713
2019-01-28,-2.4657999999999998
2019-01-29,-1.264
2019-01-30,1.0242
2019-01-31,-1.4362
2019-02-01,1.0857
2019-02-04,1.9503
2019-02-05,-1.2476
2019-02-06,1.3476
2019-02-07,1.4127
2019-02-08,0.3278
2019-02-11,-0.0272
2019-02-12,-0.7353
2019-02-13,1.7558
2019-02-14,-1.7795
2019-02-15,2.3881
2019-02-19,1.5817999999999999
2019-02-20,0.5806
2019-02-21,-0.1574
2019-02-22,1.7608000000000001
2019-02-25,-1.1105
2019-02-26,0.4179
2019-02-27,0.6502
2019-02-28,-0.4393
2019-03-01,0.6488
2019-03-04,-1.1088
2019-03-05,-0.2086
2019-03-06,-1.2804
2019-03-07,-2.2234
2019-03-08,-0.6768
2019-03-11,2.0169
2019-03-12,0.0801
2019-03-13,-0.3203
2019-03-14,-0.2678
2019-03-15,2.4973
2019-03-18,-2.1483
2019-03-19,-2.7577
2019-03-20,-1.1564
2019-03-21,-2.312
2019-03-22,-4.1061
2019-03-25,0.7731
2019-03-26,0.4131
2019-03-27,0.2057
2019-03-28,1.173
2019-03-29,0.8406
2019-04-01,2.9031000000000002
2019-04-02,-1.0894
2019-04-03,1.4403000000000001
2019-04-04,1.6703999999999999
2019-04-05,-0.4655
2019-04-08,-0.1376
2019-04-09,0.2479
2019-04-10,1.9786000000000001
2019-04-11,-0.512
2019-04-12,0.1896
2019-04-15,-0.5677
2019-04-16,0.5438
2019-04-17,-0.622
2019-04-18,0.7075
2019-04-22,-2.8641
2019-04-23,2.2531
2019-04-24,-0.4081
2019-04-25,5.8727
2019-04-26,-0.774
2019-04-29,2.6261
2019-04-30,1.1148
2019-05-01,3.3074
2019-05-02,-1.0187
2019-05-03,2.6709
2019-05-06,-0.4057
2019-05-07,-0.2876
2019-05-08,0.8411
2019-05-09,-0.715
2019-05-10,1.6082999999999998
2019-05-13,-1.9372
2019-05-14,1.4213
2019-05-15,-1.5202
2019-05-16,-0.5065
2019-05-17,-0.6061
2019-05-20,-0.122
2019-05-21,0.3419
2019-05-22,-2.6527
2019-05-23,-2.625
2019-05-24,1.8485
2019-05-28,0.731
2019-05-29,-0.0501
2019-05-30,1.6775
2019-05-31,-2.167
2019-06-03,0.4027
2019-06-04,-0.2256
2019-06-05,-2.1608
2019-06-06,-0.642
2019-06-07,0.2843
2019-06-10,2.2423
2019-06-11,2.42
2019-06-12,0.7384
2019-06-13,-0.3665
2019-06-14,0.2207
2019-06-17,1.2723
2019-06-18,0.8698
2019-06-19,-0.9102
2019-06-20,1.3053
2019-06-21,3.4121
2019-06-24,-0.2077
2019-06-25,1.7341
2019-06-26,-1.0909
2019-06-27,1.9761
2019-06-28,-0.8562
2019-07-01,1.0
2019-07-02,-0.6976
2019-07-03,-1.5182
2019-07-05,1.4726
2019-07-08,-0.8617
2019-07-09,1.624
2019-07-10,-0.9903
2019-07-11,0.2955
2019-07-12,-0.3626
2019-07-15,-1.7516
2019-07-16,0.7409
2019-07-17,-0.3218
2019-07-18,-0.6456
2019-07-19,-1.0675
2019-07-22,0.258
2019-07-23,0.7019
2019-07-24,2.9275
2019-07-25,-3.702
2019-07-26,3.1411
2019-07-29,-1.0909
2019-07-30,-0.4366
2019-07-31,-3.1387
2019-08-01,-4.8844
2019-08-02,0.0
2019-08-05,-2.8056
2019-08-06,1.2887
2019-08-07,-1.3995
2019-08-08,2.6323
2019-08-09,-0.4526
2019-08-12,-0.9598
2019-08-13,0.4336
2019-08-14,-3.2504
2019-08-15,-2.231
2019-08-16,2.8725
2019-08-19,2.1138
2019-08-20,-1.5333999999999999
2019-08-21,0.7527
2019-08-22,-2.3699
2019-08-23,-3.1926
2019-08-26,2.0714
2019-08-27,-1.8959000000000001
2019-08-28,-1.1703999999999999
2019-08-29,0.6334
2019-08-30,-0.9305
2019-09-03,-2.1547
2019-09-04,-0.1412
2019-09-05,2.799
2019-09-06,2.1727
2019-09-09,5.0606
2019-09-10,1.1017
2019-09-11,0.6589
2019-09-12,0.428
2019-09-13,0.9276
2019-09-16,-0.621
2019-09-17,0.15
2019-09-18,0.549
2019-09-19,-0.273
2019-09-20,0.0747
2019-09-23,0.9699
2019-09-24,-0.5665
2019-09-25,1.1147
2019-09-26,-0.9554
2019-09-27,-1.5088
2019-09-30,-1.2305
2019-10-01,-0.5848
2019-10-02,0.4859
2019-10-03,0.28
2019-10-04,0.4569
2019-10-07,-1.3643
2019-10-08,-1.8955
2019-10-09,0.5222
2019-10-10,1.3506
2019-10-11,1.999
2019-10-14,0.0
2019-10-15,2.3116
2019-10-16,-0.0491
2019-10-17,0.7371
2019-10-18,-1.1463
2019-10-21,1.8998
2019-10-22,-0.3148
2019-10-23,-0.1457
2019-10-24,0.3405
2019-10-25,1.7939
2019-10-28,0.1905
2019-10-29,2.2580999999999998
2019-10-30,0.6741
2019-10-31,-0.8543
2019-11-01,0.7918
2019-11-04,1.1322
2019-11-05,2.4446
2019-11-06,-0.8698
2019-11-07,0.9899
2019-11-08,0.6683
2019-11-11,1.0179
2019-11-12,0.1972
2019-11-13,-0.1749
2019-11-14,0.1971
2019-11-15,0.2404
2019-11-18,-1.1121
2019-11-19,0.5954
2019-11-20,-1.4029
2019-11-21,0.2223
2019-11-22,0.4658
2019-11-25,1.5676999999999999
2019-11-26,-0.0217
2019-11-27,-0.5001
2019-11-29,-1.4642
2019-12-02,-1.242
2019-12-03,-0.2919
2019-12-04,1.1261
2019-12-05,0.735
2019-12-06,3.5596
2019-12-09,-0.3629
2019-12-10,-0.4071
2019-12-11,0.5809
2019-12-12,-0.107
2019-12-13,2.0557
2019-12-16,1.0701
2019-12-17,-0.3944
2019-12-18,0.0834
2019-12-19,-0.3124
2019-12-20,0.4178
2019-12-23,0.2912
2019-12-24,-0.4978
2019-12-26,-0.2293
2019-12-27,0.0
2019-12-30,-0.9611
2019-12-31,1.7511
2020-01-02,-1.3062
2020-01-03,-1.1975
2020-01-06,0.0213
2020-01-07,-0.085
2020-01-08,-0.1064
2020-01-09,-0.1065
2020-01-10,1.919
2020-01-13,-0.251
2020-01-14,-0.6292
2020-01-15,0.2111
2020-01-16,0.4002
2020-01-17,-0.3986
2020-01-21,-1.2005
2020-01-22,-1.0232
2020-01-23,3.9414
2020-01-24,-0.9532
2020-01-27,0.9623
2020-01-28,1.6991
2020-01-29,1.1614
2020-01-30,0.282
2020-01-31,-1.2854
2020-02-03,0.8138
2020-02-04,0.7467
2020-02-05,1.7227999999999999
2020-02-06,-3.0721
2020-02-07,-1.5644
2020-02-10,1.1146
2020-02-11,0.1633
2020-02-12,0.5502
2020-02-13,1.0944
2020-02-14,-0.9623
2020-02-18,-1.9838
2020-02-19,0.1033
2020-02-20,2.2488
2020-02-21,-1.1098
2020-02-24,-1.7547000000000001
2020-02-25,-5.9398
2020-02-26,-0.4195
2020-02-27,-2.6386
2020-02-28,-2.6418
2020-03-02,3.9298
2020-03-03,-4.0513
2020-03-04,3.0964
2020-03-05,-5.9386
2020-03-06,-3.7978
2020-03-09,-8.5492
2020-03-10,7.3412
2020-03-11,-10.374
2020-03-12,-20.5487
2020-03-13,1.9784000000000002
2020-03-16,-23.4921
2020-03-17,9.9585
2020-03-18,-25.7442
2020-03-19,28.2326
2020-03-20,-10.2598
2020-03-23,8.7831
2020-03-24,9.1565
2020-03-25,-2.1901
2020-03-26,15.0824
2020-03-27,-1.8355000000000001
2020-03-30,2.8422
2020-03-31,-2.0727
2020-04-01,-7.241
2020-04-02,-1.4011
2020-04-03,-1.3397999999999999
2020-04-06,2.2634
2020-04-07,-3.4205
2020-04-08,4.6667
2020-04-09,16.6003
2020-04-13,-7.8184000000000005
2020-04-14,1.2963
2020-04-15,-11.5905
2020-04-16,-10.8768
2020-04-17,2.877
2020-04-20,-3.2927
2020-04-21,-1.2127
2020-04-22,3.2578
2020-04-23,-0.5944
2020-04-24,10.3956
2020-04-27,9.6667
2020-04-28,-1.0638
2020-04-29,7.1429
2020-04-30,-10.0717
2020-05-01,-2.2718
2020-05-04,-2.5285
2020-05-05,-3.5983
2020-05-06,-2.0833
2020-05-07,-0.5319
2020-05-08,9.1355
2020-05-11,-8.0033
2020-05-12,-5.8589
2020-05-13,1.2730000000000001
2020-05-14,1.5363
2020-05-15,0.4127
2020-05-18,6.1644
2020-05-19,-1.9785
2020-05-20,6.4063
2020-05-21,2.5155
2020-05-22,-5.5109
2020-05-26,11.2814
2020-05-27,9.6021
2020-05-28,-0.4887
2020-05-29,-1.7888
2020-06-01,3.5714
2020-06-02,1.7241
2020-06-03,6.7797
2020-06-04,0.3175
2020-06-05,10.8228
2020-06-08,-3.5122999999999998
2020-06-09,1.7461
2020-06-10,-5.1193
2020-06-11,-12.477
2020-06-12,6.0595
2020-06-15,2.1136
2020-06-16,3.0401
2020-06-17,-5.5556
2020-06-18,0.0332
2020-06-19,-2.1262
2020-06-22,2.2743
2020-06-23,-2.9871
2020-06-24,-1.0948
2020-06-25,4.7734
2020-06-26,-0.9574
2020-06-29,2.4667
2020-06-30,4.3591
2020-07-01,-7.98
2020-07-02,-1.7276
2020-07-06,1.7235
2020-07-07,-2.0671
2020-07-08,0.1384
2020-07-09,-3.3518
2020-07-10,5.2556
2020-07-13,-0.7133
2020-07-14,-0.1368
2020-07-15,5.9952
2020-07-16,-2.1978
2020-07-17,-0.7601
2020-07-20,-2.3976
2020-07-21,4.8106
2020-07-22,0.0326
2020-07-23,0.1302
2020-07-24,-0.585
2020-07-27,-2.0595
2020-07-28,-1.7356
2020-07-29,0.9511
2020-07-30,1.9515
2020-07-31,-2.3762
