ticker,CLOQ US Equity
2013-12-27,0.0
2013-12-30,10.0
2013-12-31,7.2727
2014-01-03,-27.1186
2014-01-13,62.7907
2014-01-22,0.0
2014-01-23,-35.7143
2014-01-31,77.7778
2014-02-19,-36.25
2014-02-21,37.2549
2014-02-27,0.0
2014-03-24,-35.7143
2014-03-27,-11.1111
2014-03-28,100.0
2014-04-02,-37.5
2014-04-07,-16.0
2014-04-08,66.6667
2014-04-14,-14.2857
2014-04-22,-50.0
2014-04-30,100.0
2014-05-02,-33.3333
2014-05-09,0.0
2014-05-20,0.0
2014-06-05,0.0
2014-06-18,0.0
2014-07-07,-25.0
2014-07-10,0.0
2014-07-21,23.3333
2014-07-22,0.0
2014-07-24,-18.9189
2014-07-29,26.6667
2014-07-31,0.0
2014-08-19,5.2632
2014-08-21,-37.5
2014-08-27,0.0
2014-08-29,40.0
2014-09-04,14.2857
2014-09-05,12.5
2014-09-09,-33.3333
2014-09-16,83.3333
2014-09-19,-12.7273
2014-09-23,6.25
2014-09-24,0.0
2014-09-25,-1.9607999999999999
2014-10-09,-30.0
2014-10-13,0.0
2014-10-15,0.0
2014-10-31,28.5714
2014-11-07,0.0
2015-01-12,-55.5556
2015-01-28,-25.0
2015-01-29,0.0
2015-01-30,100.0
2015-02-03,0.0
2015-02-06,-3.3333
2015-02-13,3.4483
2015-02-17,33.3333
2015-02-18,50.0
2015-02-19,25.0
2015-02-23,26.6667
2015-02-24,-15.7895
2015-02-25,1.25
2015-02-26,-1.2346
2015-02-27,-12.5
2015-03-02,-1.7856999999999998
2015-03-03,0.1818
2015-03-04,0.1815
2015-03-05,8.6957
2015-03-06,0.0
2015-03-09,-6.6667
2015-03-10,7.3214
2015-03-11,11.8136
2015-03-12,0.0
2015-03-13,-1.1905000000000001
2015-03-16,-21.6867
2015-03-17,6.1538
2015-03-18,2.8986
2015-03-19,6.338
2015-03-23,-21.8543
2015-03-24,8.3686
2015-03-30,7.4291
2015-03-31,1.6379000000000001
2015-04-01,0.0
2015-04-02,-21.2175
2015-04-06,9.0909
2015-04-07,20.0
2015-04-08,13.8889
2015-04-09,21.9512
2015-04-10,2.0
2015-04-13,-0.1225
2015-04-14,-3.9264
2015-04-15,-15.198
2015-04-17,-14.4578
2015-04-20,-23.9437
2015-04-21,29.6296
2015-04-22,-17.1429
2015-04-23,15.3017
2015-04-24,-10.2804
2015-04-27,-10.4167
2015-04-28,-6.9767
2015-04-29,-4.0
2015-05-01,-26.0417
2015-05-04,-26.7606
2015-05-05,59.1346
2015-05-06,-27.4924
2015-05-08,0.0
2015-05-11,0.4167
2015-05-13,-0.4149
2015-05-14,-16.6667
2015-05-15,48.0
2015-05-18,-39.1892
2015-05-19,77.7778
2015-05-21,0.0
2015-05-26,127.5
2015-05-27,-20.8791
2015-06-01,-16.6667
2015-06-03,8.3333
2015-06-08,-15.3846
2015-06-09,0.0
2015-06-10,0.0
2015-06-22,-23.6364
2015-06-23,2.3810000000000002
2015-06-26,6.9767
2015-06-29,-2.1739
2015-06-30,33.3333
2015-07-07,-16.6667
2015-07-29,19.75
2015-08-03,0.2088
2015-08-10,-1.6667
2015-08-12,44.0678
2015-08-14,-5.8824
2015-08-17,-31.25
2015-08-18,-18.1818
2015-08-20,77.7778
2015-08-21,0.0
2015-08-24,15.0
2015-08-25,-0.4076
2015-08-26,-23.6016
2015-08-27,21.4286
2015-08-31,3.5294
2015-09-01,2.2727
2015-09-04,0.0
2015-09-08,0.0
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,4.4444
2015-09-14,-0.3989
2015-09-15,0.4005
2015-09-16,1.0638
2015-09-17,2.1053
2015-09-18,2.0619
2015-09-21,-2.0202
2015-09-22,1.0309
2015-09-24,2.0408
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,6.0
2015-10-01,0.9434
2015-10-02,2.6869
2015-10-05,0.1138
2015-10-06,0.9091
2015-10-07,4.1667
2015-10-09,-9.9459
2015-10-12,7.563
2015-10-13,-10.7143
2015-10-19,-10.0
2015-10-20,-5.5556
2015-10-21,-5.8824
2015-10-22,12.5
2015-10-30,-22.2222
2015-11-05,-12.857099999999999
2015-11-06,47.541
2015-11-09,-22.2222
2015-11-10,-17.2321
2015-11-11,3.5599
2015-11-12,-3.3333
2015-11-16,3.4483
2015-11-17,50.0
2015-11-19,-11.1111
2015-11-20,0.0
2015-11-23,-31.25
2015-11-24,7.2727
2015-11-25,18.6441
2015-11-27,84.2857
2015-11-30,3.1008
2015-12-01,-21.8985
2015-12-02,5.8965
2015-12-03,-36.3636
2015-12-04,36.6964
2015-12-08,2.9393000000000002
2015-12-09,-8.9467
2015-12-11,-27.5261
2015-12-14,-7.6923
2015-12-16,50.0
2015-12-17,-12.2222
2015-12-18,1.2658
2015-12-23,0.0
2015-12-31,-6.25
2016-01-04,-20.0
2016-01-06,0.0
2016-01-07,25.0
2016-01-08,0.0
2016-01-12,-23.3333
2016-01-13,30.4348
2016-01-14,-6.6667
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,5.7143
2016-01-25,-12.1622
2016-01-26,-7.6923
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,16.6667
2016-02-03,-14.5536
2016-02-05,25.3918
2016-02-08,0.0
2016-02-09,66.6667
2016-02-10,-28.0
2016-02-11,0.0
2016-02-12,11.1111
2016-02-16,-15.0
2016-02-17,0.0
2016-02-19,5.8824
2016-02-22,5.5556
2016-02-23,-5.2632
2016-02-24,5.5556
2016-02-25,-15.1316
2016-02-26,30.2326
2016-02-29,-11.4286
2016-03-04,-14.5161
2016-03-14,16.9811
2016-03-15,0.0
2016-03-17,7.5269
2016-03-18,-20.0
2016-03-22,17.5
2016-03-23,1.0638
2016-03-24,-1.0526
2016-03-29,-6.383
2016-03-30,4.5455
2016-04-08,-7.6087
2016-04-13,23.5294
2016-04-14,-4.7619
2016-04-15,10.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,4.5455
2016-04-25,-13.0435
2016-04-26,15.0
2016-04-27,-4.3478
2016-05-02,-2.9545
2016-05-03,-14.7541
2016-05-04,26.3736
2016-05-09,0.0
2016-05-10,2.6087
2016-05-11,4.2373
2016-05-12,0.0
2016-05-13,4.065
2016-05-16,2.0996
2016-05-17,0.2391
2016-05-18,22.1374
2016-05-19,-3.125
2016-05-20,0.6452
2016-05-23,-3.8462
2016-05-25,-20.0
2016-05-26,12.2396
2016-05-27,-3.4803
2016-05-31,-7.6923
2016-06-01,-0.1042
2016-06-03,0.1043
2016-06-08,33.3333
2016-06-09,9.375
2016-06-10,-34.2857
2016-06-13,8.6957
2016-06-14,-4.0
2016-06-15,0.0
2016-06-16,33.3333
2016-06-17,-6.25
2016-06-20,6.6667
2016-06-22,-6.25
2016-06-24,0.0
2016-06-27,5.3333
2016-06-28,-5.0633
2016-06-29,-22.6667
2016-06-30,29.3103
2016-07-01,0.0
2016-07-05,0.6667
2016-07-06,-1.3245
2016-07-07,7.3826
2016-07-08,25.0
2016-07-11,-0.5
2016-07-12,-12.0603
2016-07-13,8.5714
2016-07-14,0.5263
2016-07-15,9.9476
2016-07-18,-9.4643
2016-07-19,3.0901
2016-07-20,-0.5102
2016-07-21,13.9744
2016-07-22,-5.5118
2016-07-25,-2.3810000000000002
2016-07-26,5.8537
2016-07-27,1.3825
2016-07-29,0.0852
2016-08-02,-8.26
2016-08-04,-10.396
2016-08-05,-6.0773
2016-08-08,29.4118
2016-08-09,-21.3636
2016-08-10,-5.7803
2016-08-11,4.2945
2016-08-12,-11.0662
2016-08-15,-0.7854
2016-08-16,20.0
2016-08-18,-2.2222
2016-08-23,2.2727
2016-08-24,-30.5556
2016-08-25,0.4
2016-08-26,9.7112
2016-08-29,-9.2147
2016-08-30,-4.0
2016-08-31,-12.0833
2016-09-06,0.0
2016-09-12,-5.2133
2016-09-13,31.9375
2016-09-14,2.3212
2016-09-15,-11.1111
2016-09-16,8.2292
2016-09-27,0.0962
2016-09-28,0.0
2016-09-29,7.6923
2016-09-30,-14.2857
2016-10-04,37.5
2016-10-05,-15.1515
2016-10-06,7.1429
2016-10-07,-13.3333
2016-10-11,7.6923
2016-10-13,-7.2321
2016-10-17,0.0962
2016-10-18,0.0
2016-10-19,-15.3846
2016-10-20,0.0
2016-10-21,13.6364
2016-10-24,8.0
2016-10-25,-3.7037
2016-10-26,-13.3173
2016-10-27,-11.259
2016-10-28,-4.375
2016-10-31,4.5752
2016-11-04,10.0
2016-11-10,13.4659
2016-11-11,0.0501
2016-11-14,-10.3103
2016-11-16,-1.7856999999999998
2016-11-22,12.5
2016-11-30,-1.9697
2016-12-01,-10.51
2016-12-02,10.5354
2016-12-05,15.2083
2016-12-06,1.2658
2016-12-07,17.8571
2016-12-08,5.4545
2016-12-09,20.1149
2016-12-12,-4.3062000000000005
2016-12-14,-32.4375
2016-12-15,26.0407
2016-12-20,-0.1835
2016-12-21,14.7059
2016-12-22,-2.5641
2016-12-23,-5.2632
2016-12-28,0.0
2016-12-30,0.0
2017-01-03,-16.6667
2017-01-10,18.6667
2017-01-11,0.0
2017-01-13,1.0534
2017-01-17,-21.7512
2017-01-18,-7.6377
2017-01-19,0.0
2017-01-23,-15.3846
2017-01-24,-18.1818
2017-01-25,11.1111
2017-01-26,0.0
2017-01-27,0.0
2017-01-31,19.0
2017-02-01,-1.6806999999999999
2017-02-03,-22.9701
2017-02-06,10.957
2017-02-07,-9.0
2017-02-08,4.3956
2017-02-09,10.526299999999999
2017-02-13,1.9048
2017-02-14,-5.0818
2017-02-15,-1.5385
2017-02-17,-6.0
2017-02-22,6.383
2017-02-23,-0.125
2017-02-27,-5.8824
2017-02-28,0.0
2017-03-02,-6.383
2017-03-06,17.6136
2017-03-08,-19.8068
2017-03-09,16.8675
2017-03-10,-17.5258
2017-03-14,22.5
2017-03-16,-4.0816
2017-03-17,-14.8936
2017-03-20,47.5
2017-03-22,-6.7797
2017-03-23,0.0
2017-03-28,45.3409
2017-03-29,-13.0571
2017-03-31,0.045
2017-04-03,11.6854
2017-04-04,7.5252
2017-04-05,4.7904
2017-04-06,2.8571
2017-04-07,11.0417
2017-04-11,-16.9481
2017-04-12,-2.1084
2017-04-13,23.0769
2017-04-17,-10.0
2017-04-19,-2.5
2017-04-21,-3.1339
2017-04-24,-0.2206
2017-04-26,-23.3604
2017-04-27,0.0
2017-04-28,15.3846
2017-05-01,-6.6667
2017-05-03,6.4286
2017-05-05,-6.0403
2017-05-08,7.1429
2017-05-10,9.9167
2017-05-15,-0.5307
2017-05-17,0.0
2017-05-18,0.5335
2017-05-24,0.0
2017-06-02,-6.0652
2017-06-05,3.3091
2017-06-06,-0.625
2017-06-13,0.6289
2017-06-16,-0.625
2017-06-23,-8.805
2017-06-26,-3.4483
2017-06-27,17.465
2017-06-28,0.273
2017-06-29,0.0
2017-06-30,-0.2723
2017-07-10,-8.7874
2017-07-11,6.2780000000000005
2017-07-19,-5.9071
2017-07-25,0.0
2017-07-26,-1.3333
2017-07-27,1.2162
2017-07-28,-13.2176
2017-07-31,15.3846
2017-08-01,0.0
2017-08-04,-10.3333
2017-08-07,-3.6431
2017-08-08,7.9475
2017-08-11,-7.2194
2017-08-14,23.1895
2017-08-16,-6.2539
2017-08-17,6.6044
2017-08-18,-0.6258
2017-08-22,0.6297
2017-08-23,-6.7584
2017-08-24,-1.4094
2017-08-28,7.6923
2017-08-29,-5.1833
2017-08-30,0.0
2017-08-31,-6.6667
2017-09-01,7.1429
2017-09-05,0.0
2017-09-06,-1.6600000000000001
2017-09-08,28.8048
2017-09-11,10.473700000000001
2017-09-12,4.8071
2017-09-13,9.0959
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,25.0
2017-09-19,-10.0
2017-09-20,11.1111
2017-09-21,0.0
2017-09-22,-3.3333
2017-09-25,-0.0345
2017-09-26,-6.8644
2017-09-27,-3.7037
2017-09-28,-1.3846
2017-09-29,5.3042
2017-10-02,62.963
2017-10-03,-18.1818
2017-10-04,-3.3333
2017-10-05,14.9425
2017-10-06,3.75
2017-10-11,-8.4337
2017-10-12,0.0
2017-10-13,-8.3158
2017-10-16,-2.2216
2017-10-17,20.3546
2017-10-18,29.2683
2017-10-19,-15.0943
2017-10-20,-11.1111
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,-26.0
2017-10-27,8.1081
2017-10-30,0.0
2017-10-31,6.25
2017-11-01,-1.4706000000000001
2017-11-06,0.0
2017-11-09,0.0
2017-11-13,-25.3731
2017-11-14,14.0
2017-11-15,5.0877
2017-11-20,-0.1669
2017-11-27,0.3344
2017-11-29,-5.3333
2017-12-01,-3.8731999999999998
2017-12-04,-1.0989
2017-12-05,-4.4444
2017-12-07,-6.9767
2017-12-08,-7.4167
2017-12-11,-0.9901
2017-12-13,-6.8182
2017-12-14,-2.439
2017-12-15,-4.0
2017-12-18,30.2083
2017-12-19,-4.0
2017-12-22,-0.3667
2017-12-26,-2.5594
2017-12-27,2.4678
2017-12-28,4.712
2017-12-29,4.0
2018-01-02,-12.3462
2018-01-03,9.0873
2018-01-04,-19.5527
2018-01-05,12.0
2018-01-08,11.607099999999999
2018-01-09,-24.0
2018-01-10,31.2111
2018-01-11,-3.7709
2018-01-12,0.0417
2018-01-16,-16.625
2018-01-17,48.5612
2018-01-18,-2.4459
2018-01-19,0.0
2018-01-22,2.069
2018-01-23,0.6419
2018-01-24,0.7049
2018-01-26,0.0
2018-01-30,-0.45
2018-01-31,0.452
2018-02-01,-2.0
2018-02-05,-8.1633
2018-02-06,10.3704
2018-02-07,-1.0067
2018-02-09,-1.4407
2018-02-12,-19.4497
2018-02-13,2.4338
2018-02-14,-4.1267
2018-02-16,-4.087
2018-02-20,1.4279
2018-02-21,0.5587
2018-02-22,1.4222000000000001
2018-02-23,-3.4882
2018-02-27,4.3861
2018-02-28,-0.3915
2018-03-02,0.4367
2018-03-05,8.6957
2018-03-06,11.2
2018-03-07,7.1942
2018-03-08,0.6711
2018-03-13,-1.6667
2018-03-14,-15.2542
2018-03-16,-2.04
2018-03-19,-1.1842
2018-03-20,0.3306
2018-03-21,-3.6656
2018-03-22,3.634
2018-03-23,-25.7426
2018-03-26,26.6667
2018-03-27,0.8772
2018-03-29,-2.6087
2018-04-06,-1.7856999999999998
2018-04-10,0.0
2018-04-11,-0.9091
2018-04-12,0.0
2018-04-13,-1.3761
2018-04-16,-0.4651
2018-04-17,-0.0935
2018-04-18,-6.5014
2018-04-20,7.4536999999999995
2018-04-23,-2.2812
2018-04-24,-1.9533
2018-04-26,1.3362
2018-04-30,-1.7022
2018-05-01,-25.0488
2018-05-02,0.8786
2018-05-03,0.0
2018-05-04,28.9677
2018-05-07,-2.5013
2018-05-08,10.9954
2018-05-09,1.6965
2018-05-10,-9.0909
2018-05-11,20.0
2018-05-14,0.0
2018-05-16,0.0
2018-05-18,0.0
2018-05-21,-10.0042
2018-05-22,-23.5613
2018-05-23,45.3059
2018-05-29,-16.8404
2018-05-30,5.213
2018-05-31,-0.6908
2018-06-01,-4.0537
2018-06-04,4.9
2018-06-05,-14.204
2018-06-06,15.8333
2018-06-07,-13.6691
2018-06-08,16.5556
2018-06-12,-20.1621
2018-06-13,19.2836
2018-06-14,5.1051
2018-06-15,-21.4286
2018-06-18,0.0
2018-06-19,0.303
2018-06-20,-0.3021
2018-06-21,37.3333
2018-06-25,-23.9188
2018-06-26,-7.1926
2018-06-27,3.9375
2018-06-28,19.6633
2018-06-29,-19.598
2018-07-05,9.5
2018-07-06,14.0982
2018-07-09,-19.91
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,8.6821
2018-07-13,-7.9885
2018-07-16,18.5509
2018-07-18,3.7935
2018-07-19,-18.731
2018-07-20,-0.0625
2018-07-23,4.625
2018-07-24,-1.2246
2018-07-25,-3.1751
2018-07-27,0.0
2018-07-30,17.4266
2018-07-31,-4.8404
2018-08-02,-5.5897
2018-08-06,0.6513
2018-08-08,-0.6471
2018-08-09,-11.1901
2018-08-13,-12.6667
2018-08-16,8.0496
2018-08-17,20.1738
2018-08-21,-8.8771
2018-08-23,0.8065
2018-08-24,-0.8
2018-08-28,21.5484
2018-08-30,0.8493
2018-08-31,-0.7895
2018-09-05,5.4376999999999995
2018-09-06,-26.7925
2018-09-10,30.5842
2018-09-12,5.2632
2018-09-14,-5.0
2018-09-18,-21.0526
2018-09-19,0.0
2018-09-21,25.3333
2018-09-26,-33.4043
2018-09-27,12.6198
2018-09-28,19.6099
2018-10-01,0.6819
2018-10-02,-1.0601
2018-10-03,-25.2976
2018-10-04,-0.3187
2018-10-05,0.9992
2018-10-10,-4.4717
2018-10-11,4.1011
2018-10-12,-3.7008
2018-10-15,-25.2066
2018-10-16,29.2818
2018-10-17,16.2393
2018-10-18,0.0
2018-10-19,-10.9559
2018-10-23,3.2205
2018-10-24,8.0
2018-10-26,9.6296
2018-10-29,0.0
2018-10-30,-18.1757
2018-10-31,23.204
2018-11-02,-30.9651
2018-11-05,7.1845
2018-11-06,-0.3623
2018-11-07,-13.6364
2018-11-08,5.2632
2018-11-09,40.0
2018-11-20,-1.9285999999999999
2018-11-26,-14.0568
2018-11-27,14.4068
2018-11-28,-12.037
2018-11-30,17.8947
2018-12-03,-20.0
2018-12-04,7.1429
2018-12-06,7.8333
2018-12-07,-0.9274
2018-12-10,-6.3963
2018-12-11,24.1667
2018-12-12,-20.1678
2018-12-14,0.8827
2018-12-17,8.3333
2018-12-18,7.6923
2018-12-19,0.0
2018-12-20,-21.4286
2018-12-24,0.0
2018-12-26,0.0
2018-12-28,9.0909
2018-12-31,2.0833
2019-01-02,14.2041
2019-01-03,17.9414
2019-01-04,-3.0303
2019-01-07,6.25
2019-01-08,-19.7059
2019-01-11,2.5641
2019-01-14,21.4286
2019-01-15,0.0
2019-01-16,-1.4706000000000001
2019-01-18,-10.0896
2019-01-22,19.5219
2019-01-23,10.8333
2019-01-24,2.2231
2019-01-25,12.781
2019-01-28,-13.0435
2019-01-29,-13.8875
2019-01-30,4.4854
2019-01-31,2.8063000000000002
2019-02-01,8.1081
2019-02-04,-24.95
2019-02-05,6.9287
2019-02-06,0.9034
2019-02-07,4.9707
2019-02-11,-19.4118
2019-02-12,10.292
2019-02-13,7.6439
2019-02-14,2.7974
2019-02-15,-10.2871
2019-02-19,0.0
2019-02-20,19.3333
2019-02-21,-16.2011
2019-02-22,-8.0
2019-02-25,-5.7971
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,3.8462
2019-03-04,-3.7037
2019-03-05,-0.1923
2019-03-06,-7.5145
2019-03-07,0.0
2019-03-11,-8.3333
2019-03-12,-4.5455
2019-03-13,0.0
2019-03-14,-3.8095
2019-03-15,18.8119
2019-03-18,-8.3333
2019-03-19,0.0
2019-03-21,0.0
2019-03-22,2.0455
2019-03-25,6.0134
2019-03-26,-14.2857
2019-03-27,-11.7647
2019-03-28,11.1111
2019-03-29,20.0
2019-04-01,20.8333
2019-04-02,6.8966
2019-04-03,-3.2258
2019-04-04,0.0
2019-04-08,-6.7333
2019-04-09,-3.5025
2019-04-10,0.0
2019-04-11,-0.7407
2019-04-15,0.0
2019-04-16,8.5448
2019-04-17,-10.6222
2019-04-23,13.9231
2019-04-24,-5.4693
2019-04-25,-0.7143
2019-04-26,0.7194
2019-04-29,-14.2857
2019-04-30,0.0
2019-05-02,-10.0833
2019-05-03,6.7655
2019-05-07,-3.6458
2019-05-13,35.1351
2019-05-14,-12.0
2019-05-16,28.7879
2019-05-17,-11.7647
2019-05-20,-13.3333
2019-05-21,0.2308
2019-05-22,3.7222
2019-05-23,3.5886
2019-05-24,-5.8571
2019-05-28,-0.607
2019-05-29,7.6336
2019-06-03,0.0
2019-06-06,-7.0922
2019-06-07,-0.7634
2019-06-11,3.8462
2019-06-13,10.2222
2019-06-17,0.2688
2019-06-18,0.5362
2019-06-19,-6.6
2019-06-20,41.3276
2019-06-21,-19.1919
2019-06-24,-10.625
2019-06-25,2.0979
2019-06-26,36.9863
2019-06-27,-25.0
2019-07-03,1.6667
2019-07-05,13.1148
2019-07-08,-1.4493
2019-07-09,-2.9412000000000003
2019-07-12,9.0909
2019-07-15,-0.6667
2019-07-16,6.264
2019-07-17,-21.5263
2019-07-18,0.6036
2019-07-19,-6.6667
2019-07-22,7.1429
2019-07-23,-6.6667
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,21.4286
2019-08-02,-11.4706
2019-08-06,-6.3123000000000005
2019-08-07,0.0
2019-08-08,-7.0922
2019-08-09,0.0
2019-08-14,0.0
2019-08-15,1.5267
2019-08-16,-1.3534
2019-08-19,-0.1524
2019-08-20,-0.7634
2019-08-23,1.9231
2019-08-26,-19.9623
2019-08-27,-0.0471
2019-08-28,3.7736
2019-08-29,0.0
2019-09-03,-3.6364
2019-09-05,0.0
2019-09-10,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-16,-3.7736
2019-09-17,12.7451
2019-09-18,6.3043
2019-09-19,-5.8487
2019-09-23,-4.4309
2019-09-24,-9.0909
2019-09-25,17.6
2019-09-26,-19.6429
2019-09-27,17.4603
2019-09-30,8.1081
2019-10-01,25.0
2019-10-02,-20.0
2019-10-03,-4.1667
2019-10-04,0.1739
2019-10-08,-0.1736
2019-10-10,3.0435
2019-10-11,-2.9536
2019-10-14,-4.3478
2019-10-15,0.0
2019-10-16,0.2727
2019-10-18,6.0743
2019-10-21,-5.9829
2019-10-24,0.0
2019-10-25,0.0
2019-11-01,4.5455
2019-11-04,-10.087
2019-11-05,11.2186
2019-11-07,2.1739
2019-11-08,-6.383
2019-11-11,-6.0
2019-11-12,0.0
2019-11-18,-8.1238
2019-11-21,5.2632
2019-11-25,2.0
2019-11-26,-1.9607999999999999
2019-11-27,-5.0
2019-12-02,0.0
2019-12-06,-2.6316
2019-12-10,-8.1081
2019-12-11,5.8824
2019-12-12,11.1111
2019-12-16,-2.5
2019-12-18,0.0
2019-12-26,1.5385
2019-12-27,20.202
2019-12-30,-7.563
2019-12-31,-22.7273
2020-01-02,29.4118
2020-01-03,-0.9091
2020-01-06,-4.5872
2020-01-07,15.3846
2020-01-08,-16.6667
2020-01-09,20.0
2020-01-10,5.9167
2020-01-14,-7.7891
2020-01-16,1.5358
2020-01-17,6.8908000000000005
2020-01-21,-5.6604
2020-01-22,0.0
2020-01-23,3.3333
2020-01-27,-3.2258
2020-01-30,-4.1667
2020-02-03,-4.3478
2020-02-04,9.0909
2020-02-06,-12.5
2020-02-11,0.0
2020-02-18,7.1429
2020-02-20,-6.6667
2020-02-21,-4.7619
2020-02-25,-10.0
2020-02-27,0.0
2020-03-02,-1.1111
2020-03-03,23.5955
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,-9.0909
2020-03-10,0.0
2020-03-17,2.5
2020-03-18,-2.439
2020-03-19,0.0
2020-03-20,-20.0
2020-03-23,36.25
2020-03-24,-8.2569
2020-03-26,0.0
2020-03-27,0.0
2020-03-31,-5.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,-5.2632
2020-04-06,0.0
2020-04-13,27.7778
2020-04-16,4.3478
2020-04-17,-25.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.2222
2020-04-23,-0.2217
2020-04-24,0.0
2020-04-28,0.0
2020-04-29,25.0
2020-04-30,8.8889
2020-05-04,10.2041
2020-05-05,-11.1111
2020-05-06,8.3333
2020-05-07,-7.6923
2020-05-08,8.3333
2020-05-11,15.3846
2020-05-12,0.0
2020-05-13,12.6667
2020-05-14,-11.2426
2020-05-15,0.0
2020-05-18,-20.0
2020-05-19,10.4167
2020-05-20,-1.8868
2020-05-21,-7.6923
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,8.3333
2020-05-28,0.0
2020-06-02,-7.6923
2020-06-03,6.25
2020-06-04,1.9607999999999999
2020-06-05,-26.1538
2020-06-08,-6.25
2020-06-09,0.0
2020-06-10,33.1111
2020-06-12,-33.222
2020-06-15,0.0
2020-06-16,50.0
2020-06-17,-16.6667
2020-06-18,-20.0
2020-06-19,12.5
2020-06-22,-11.1111
2020-06-23,-6.25
2020-06-24,-6.6667
2020-06-25,-28.5714
2020-06-26,0.0
2020-06-29,100.0
2020-07-01,-11.0
2020-07-02,-10.1124
2020-07-06,0.0
2020-07-08,25.0
2020-07-09,10.0
2020-07-10,0.0
2020-07-13,-14.5455
2020-07-14,6.383
2020-07-15,-20.0
2020-07-16,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,37.5
2020-07-24,0.0
2020-07-27,-14.7727
2020-07-30,-9.3333
