ticker,BZWR US Equity
2003-11-21,-13.3333
2003-11-24,-23.0769
2003-12-30,-10.0
2004-01-26,0.0
2004-02-20,55.5556
2004-03-12,-64.2857
2004-04-16,200.0
2004-07-12,-60.0
2004-08-16,3.3333
2004-08-27,141.9355
2004-09-30,-58.6667
2004-10-15,-3.2258
2004-11-15,216.6667
2004-12-20,-73.6842
2004-12-30,280.0
2005-03-30,0.0
2005-04-07,-73.6842
2005-04-20,280.0
2005-08-16,-47.3684
2005-08-18,0.0
2005-09-23,0.0
2005-11-16,0.0
2005-12-21,0.0
2006-01-18,-15.0
2006-01-31,76.4706
2006-02-06,66.6667
2006-02-13,20.0
2006-02-15,-71.6667
2006-02-16,194.1176
2006-02-17,0.0
2006-02-21,0.0
2006-03-02,30.0
2006-03-13,-53.8462
2006-03-14,-33.3333
2006-03-21,20.0
2006-03-27,25.0
2006-03-30,-33.3333
2006-04-06,170.0
2006-04-07,25.9259
2006-04-10,-5.8824
2006-04-11,-34.375
2006-04-12,-47.619
2006-04-13,63.6364
2006-04-17,0.0
2006-04-18,-16.6667
2006-04-19,-6.6667
2006-04-20,7.1429
2006-04-21,-11.3333
2006-04-24,-9.7744
2006-04-25,-16.6667
2006-04-26,10.0
2006-04-27,9.0909
2006-04-28,0.0
2006-05-01,-16.6667
2006-05-02,0.0
2006-05-03,0.0
2006-05-04,-5.0
2006-05-05,26.3158
2006-05-08,-16.6667
2006-05-09,20.0
2006-05-10,-0.8333
2006-05-11,0.0
2006-05-15,-20.1681
2006-05-16,15.7895
2006-05-17,9.0909
2006-05-18,8.3333
2006-05-19,-7.6923
2006-05-23,-4.1667
2006-05-24,-4.3478
2006-05-25,-4.5455
2006-05-31,9.5238
2006-06-02,-8.6957
2006-06-05,-14.2857
2006-06-06,0.0
2006-06-07,16.6667
2006-06-08,0.0
2006-06-12,-14.2857
2006-06-13,-33.3333
2006-06-14,16.6667
2006-06-20,0.0
2006-06-23,7.1429
2006-06-29,0.0
2006-06-30,38.6667
2006-07-03,0.0
2006-07-05,5.7692
2006-07-10,-18.1818
2006-07-11,-11.1111
2006-07-18,0.0
2006-07-21,-6.25
2006-07-25,6.6667
2006-07-27,12.5
2006-07-28,0.0
2006-07-31,-16.6667
2006-08-04,20.0
2006-08-07,11.1111
2006-08-08,-30.0
2006-08-16,0.0
2006-08-21,0.0
2006-08-22,0.0
2006-08-23,0.0
2006-08-24,14.2857
2006-08-25,0.0
2006-09-11,-31.25
2006-09-13,0.0
2006-09-19,-45.4545
2006-09-20,0.0
2006-09-21,33.3333
2006-09-26,-50.0
2006-09-27,50.0
2006-09-28,33.3333
2006-09-29,75.0
2006-10-04,-28.5714
2006-10-17,20.0
2006-10-18,16.6667
2006-10-19,-14.2857
2006-10-20,-16.6667
2006-10-23,0.0
2006-10-24,20.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,33.3333
2006-10-30,0.0
2006-10-31,-25.0
2006-11-02,16.6667
2006-11-06,-14.2857
2006-11-07,-16.6667
2006-11-08,20.0
2006-11-09,0.0
2006-11-10,-16.6667
2006-11-13,0.0
2006-11-14,-20.0
2006-11-15,75.0
2006-11-16,-14.2857
2006-11-17,41.6667
2006-11-20,-5.8824
2006-11-24,0.0
2006-11-27,-62.5
2006-11-28,66.6667
2006-11-30,0.0
2006-12-01,0.0
2006-12-06,30.0
2006-12-12,-23.0769
2006-12-13,-40.0
2006-12-14,66.6667
2006-12-15,-20.0
2006-12-18,50.0
2006-12-19,-16.6667
2006-12-21,0.0
2006-12-22,-30.0
2006-12-26,-14.2857
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,0.0
2007-01-03,0.0
2007-01-04,16.6667
2007-01-05,71.4286
2007-01-09,-33.3333
2007-01-10,25.0
2007-01-11,-20.0
2007-01-12,0.0
2007-01-16,0.0
2007-01-18,12.5
2007-01-22,0.0
2007-01-24,0.0
2007-01-26,-22.2222
2007-01-29,14.2857
2007-01-30,-12.5
2007-01-31,-14.2857
2007-02-07,10.0
2007-02-12,0.0
2007-02-20,12.1212
2007-03-02,35.1351
2007-03-12,-26.0
2007-04-02,0.0
2007-04-12,0.0
2007-04-13,-5.4054
2007-04-18,-14.2857
2007-04-19,0.0
2007-04-24,-16.6667
2007-04-26,-8.0
2007-05-02,8.6957
2007-05-08,-20.0
2007-05-09,0.0
2007-05-10,-25.0
2007-05-11,0.0
2007-05-18,0.0
2007-05-25,0.0
2007-05-31,-33.3333
2007-06-01,20.0
2007-06-12,0.0
2007-06-18,0.0
2007-06-26,66.6667
2007-06-29,0.0
2007-07-02,-25.0
2007-07-05,0.0
2007-07-09,100.0
2007-07-10,0.0
2007-07-13,-26.6667
2007-07-16,240.9091
2007-07-17,-66.6667
2007-07-18,-56.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-27,-9.0909
2007-07-31,0.0
2007-08-09,0.0
2007-08-15,100.0
2007-08-20,-25.0
2007-08-28,-53.3333
2007-08-29,-14.2857
2007-08-31,150.0
2007-09-04,-46.6667
2007-09-07,0.0
2007-09-11,0.0
2007-09-12,0.0
2007-09-19,50.0
2007-09-20,-33.3333
2007-09-27,0.0
2007-10-05,-6.25
2007-10-08,6.6667
2007-10-10,12.5
2007-10-12,0.0
2007-10-18,-11.1111
2007-10-31,-12.5
2007-11-02,14.2857
2007-11-07,-12.5
2007-11-09,0.0
2007-11-15,14.2857
2007-11-19,-12.5
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-14,-7.1429
2008-01-11,0.0
2008-01-14,-7.6923
2008-01-22,-16.6667
2008-02-22,0.0
2008-02-29,0.0
2008-03-06,0.0
2008-03-17,-60.0
2008-03-27,0.0
2008-04-11,150.0
2008-04-18,-40.0
2008-04-29,0.0
2008-05-05,0.0
2008-06-19,0.0
2008-07-07,66.6667
2008-07-15,40.0
2008-07-21,-28.5714
2008-08-15,0.0
2008-09-02,0.0
2008-09-09,0.0
2008-09-12,0.0
2008-09-18,-60.0
2008-10-13,25.0
2008-10-21,2700.0
2008-10-29,-35.7143
2008-10-31,-22.2222
2008-11-03,-14.2857
2008-11-04,-33.3333
2008-11-05,0.0
2008-11-11,-75.0
2008-11-13,0.0
2008-11-24,500.0
2008-11-26,-66.6667
2008-12-02,0.0
2008-12-03,-50.0
2008-12-04,400.0
2008-12-05,-20.0
2008-12-08,-15.0
2008-12-12,-11.7647
2008-12-15,0.0
2008-12-26,-66.6667
2008-12-29,200.0
2008-12-31,0.0
2009-01-07,-66.6667
2009-01-13,0.0
2009-01-15,0.0
2009-02-06,0.0
2009-02-10,0.0
2009-03-03,0.0
2009-03-05,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-04-07,0.0
2009-04-29,-40.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-19,0.0
2009-07-08,0.0
2009-07-15,0.0
2009-08-11,66.6667
2009-08-21,-37.5
2009-08-24,0.0
2009-08-31,-4.0
2009-09-04,0.0
2009-09-08,-16.6667
2009-09-10,-40.0
2009-10-09,-79.1667
2009-10-23,0.0
2009-11-03,0.0
2009-12-15,20.0
2009-12-23,-50.0
2009-12-29,0.0
2010-01-26,4700.0
2010-02-16,-11.1111
2010-02-17,212.5
2010-02-22,-60.0
2010-03-05,-50.0
2010-03-11,0.0
2010-04-27,0.0
2010-05-11,0.0
2010-06-01,0.0
2010-06-09,0.0
2010-06-25,0.0
2010-07-12,0.0
2010-07-14,0.0
2010-07-27,0.0
2010-08-02,-40.0
2010-08-04,-66.6667
2010-08-05,200.0
2010-08-10,0.0
2010-08-17,233.3333
2010-08-26,-20.0
2010-08-30,25.0
2010-09-03,100.0
2010-09-07,-25.0
2010-09-08,0.0
2010-09-20,-33.3333
2010-09-23,-50.0
2010-09-24,0.0
2010-10-01,100.0
2010-10-15,0.0
2010-11-01,-50.0
2010-12-22,100.0
2010-12-29,0.0
2011-01-03,0.0
2011-01-18,-50.0
2011-01-21,100.0
2011-02-28,0.0
2011-03-15,-50.0
2011-03-23,-33.75
2011-05-02,0.0
2011-06-08,0.0
2011-06-24,-94.3396
2011-06-30,7366.6667
2011-07-01,-77.6786
2011-07-05,220.0
2011-07-06,0.0
2011-07-20,0.0
2011-07-29,0.0
2011-08-02,0.0
2011-08-05,-20.0
2011-08-30,25.0
2011-09-02,20.0
2011-09-09,50.0
2011-11-28,0.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,11.1111
2011-12-23,50.0
2011-12-27,-33.3333
2011-12-28,50.0
2011-12-29,-50.0
2011-12-30,100.0
2012-01-24,-60.0
2012-01-31,150.0
2012-02-01,0.0
2012-02-14,-60.0
2012-02-15,150.0
2012-02-17,-16.6667
2012-02-22,-20.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,25.0
2012-03-01,-40.0
2012-03-02,86.6667
2012-03-08,-46.4286
2012-03-09,100.0
2012-03-22,-33.3333
2012-03-26,0.0
2012-04-18,0.0
2012-04-20,44.0625
2012-04-30,-47.9393
2012-05-02,-20.0
2012-05-03,-8.3333
2012-05-07,81.8182
2012-05-08,0.0
2012-05-14,0.0
2012-05-18,0.0
2012-05-21,0.0
2012-06-01,25.0
2012-06-14,-20.0
2012-06-18,0.0
2012-06-20,0.0
2012-06-28,0.0
2012-07-24,0.0
2012-07-25,100.0
2012-07-27,25.0
2012-08-01,-60.0
2012-08-02,0.0
2012-08-08,-2.5
2012-08-09,-2.5641
2012-08-20,5.2632
2012-09-10,0.0
2012-09-11,110.0
2012-09-12,4.7619
2012-09-13,-4.5455
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,-52.381
2012-09-19,1.875
2012-09-20,-1.8405
2012-09-25,25.0
2012-09-27,0.0
2012-10-02,-20.0
2012-10-03,-24.0625
2012-10-05,130.4527
2012-10-09,54.2857
2012-10-10,-16.6667
2012-10-11,-22.2222
2012-10-12,42.8571
2012-10-16,60.0
2012-10-23,12.5
2012-10-24,-44.4444
2012-10-25,40.0
2012-10-26,14.2857
2012-10-31,150.0
2012-11-12,-69.0
2012-11-13,-3.2258
2012-11-19,0.0
2012-12-05,8.3333
2012-12-07,-7.6923
2012-12-10,-6.6667
2012-12-12,0.0
2013-01-02,-10.7143
2013-01-03,0.0
2013-01-11,-8.0
2013-01-18,-2.1739
2013-01-22,-11.1111
2013-01-23,12.5
2013-01-25,-55.5556
2013-03-11,50.0
2013-03-18,-26.6667
2013-03-19,-9.0909
2013-04-05,-20.0
2013-04-24,0.0
2013-05-07,0.0
2013-06-19,0.0
2013-06-26,75.0
2013-06-27,-35.7143
2013-06-28,55.5556
2013-07-22,-64.2857
2013-07-23,900.0
2013-07-30,-90.0
2013-08-15,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-25,20.0
2013-09-26,0.0
2013-10-30,0.0
2013-10-31,-8.3333
2013-11-04,0.0
2013-11-06,0.0
2013-12-23,81.8182
2013-12-26,-45.0
2014-01-07,0.0
2014-03-05,27.2727
2014-03-06,28.5714
2014-04-23,-22.2222
2014-04-29,0.0
2014-05-23,7.1429
2014-06-02,0.0
2014-06-05,-13.3333
2014-06-16,0.0
2014-06-25,15.3846
2014-06-26,33.3333
2014-06-30,0.0
2014-07-09,25.0
2014-08-21,-30.0
2014-09-02,-14.2857
2014-09-03,-20.0
2014-09-04,66.6667
2014-09-05,0.0
2014-09-08,-10.0
2014-09-10,-16.6667
2014-09-22,-33.3333
2014-09-23,0.0
2014-10-28,200.0
2014-10-29,0.0
2014-10-30,16.6667
2014-10-31,-14.2857
2014-11-03,16.6667
2014-11-05,-14.2857
2014-11-07,16.6667
2014-11-20,-14.2857
2014-11-21,16.6667
2014-11-24,-8.5714
2014-12-02,9.375
2014-12-11,-14.2857
2014-12-12,0.0
2014-12-23,0.0
2015-01-28,33.3333
2015-01-29,12.5
2015-01-30,0.0
2015-02-03,0.0
2015-02-04,0.0
2015-02-09,233.3333
2015-02-17,-66.6667
2015-02-19,0.0
2015-03-02,-10.0
2015-03-17,0.0
2015-03-27,0.0
2015-04-09,-55.5556
2015-04-10,47.5
2015-04-14,28.8136
2015-04-15,-47.3684
2015-04-20,-5.0
2015-05-18,5.2632
2015-06-03,-5.0
2015-06-11,-2.6316
2015-06-30,-18.9189
2015-07-14,33.3333
2015-07-15,0.0
2015-07-28,-25.0
2015-07-29,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-04,33.3333
2015-08-05,-25.0
2015-08-06,0.0
2015-08-07,-4.1667
2015-08-12,0.0
2015-09-04,-2.6087
2015-09-14,0.0
2015-09-15,0.0
2015-09-25,0.0
2015-10-07,-7.1429
2015-11-18,-7.6923
2015-11-20,0.0
2015-12-08,8.3333
2015-12-09,15.3846
2015-12-10,0.0
2015-12-18,33.3333
2016-01-06,-15.0
2016-01-25,0.0
2016-02-16,2.2059
2016-03-23,-2.1583
2016-04-14,0.0
2016-05-17,-11.7647
2016-05-24,-46.6667
2016-07-14,30.4688
2016-07-25,43.7126
2016-08-18,-33.3333
2016-08-19,0.0
2016-09-16,0.0
2016-10-12,5.0
2016-11-15,-33.3333
2016-12-28,0.0
2017-01-04,-26.7857
2017-01-05,-2.439
2017-03-30,0.0
2017-04-18,8.75
2017-06-22,-8.046
2017-06-27,0.0
2017-06-28,0.0
2017-08-01,-20.0
2017-10-19,-25.0
2017-12-01,0.0
2017-12-14,30.6667
2017-12-19,-23.4694
2017-12-20,0.0
2018-01-05,0.0
2018-02-13,0.0
2018-02-14,116.6667
2018-03-19,-53.8462
2018-04-02,133.3333
2018-04-10,-50.0
2018-05-09,-14.2857
2018-08-21,1.3333
2018-08-22,-1.3158
2018-11-26,0.0
2018-12-06,33.3333
2018-12-13,-25.0
2019-02-01,3.3333
2019-02-25,61.2903
2019-03-05,-22.6
2019-03-14,-30.2326
2019-03-18,11.1111
2019-04-05,66.6667
2019-04-09,-46.0
2019-04-25,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-06-14,-7.4074
2019-07-05,140.0
2019-07-08,566.6667
2019-07-09,37.5
2019-07-10,63.6364
2019-07-11,-44.4444
2019-07-12,-2.8
2019-07-15,-23.8683
2019-07-16,21.6216
2019-07-17,33.3333
2019-07-18,-6.6667
2019-07-19,-22.3214
2019-07-22,0.0
2019-07-23,14.9425
2019-07-24,-32.2
2019-07-25,-11.5044
2019-07-26,22.3333
2019-07-29,-6.1308
2019-07-30,-37.5907
2019-07-31,27.4419
2019-08-01,-2.5547
2019-08-02,-6.7416
2019-08-06,-19.6787
2019-08-07,25.0
2019-08-12,-28.0
2019-08-13,-17.2222
2019-08-15,60.7383
2019-08-23,-8.142
2019-08-26,-52.2727
2019-08-27,-4.7619
2019-08-29,-47.0
2019-09-05,86.7925
2019-09-06,41.4141
2019-09-25,42.1429
2019-09-27,-37.1859
2019-10-01,59.6
2019-10-03,-49.8747
2019-10-07,-14.0
2019-10-16,-1.1628
2019-10-21,123.5294
2019-10-24,0.0
2019-10-25,5.2632
2019-10-30,0.0
2019-10-31,-41.5
2019-11-01,70.9402
2019-11-06,29.4
2019-11-07,39.49
2019-11-08,-0.277
2019-11-11,-6.9444
2019-11-12,-45.9701
2019-11-13,51.9337
2019-11-14,-9.0909
2019-11-18,-1.6
2019-11-19,1.626
2019-11-20,2.4
2019-11-21,9.375
2019-11-25,-16.2143
2019-11-26,-1.7903
2019-12-05,-33.5938
2019-12-06,40.5229
2019-12-09,18.3256
2019-12-10,-1.7296
2019-12-11,-42.8
2019-12-12,41.2587
2019-12-17,-35.6436
2019-12-20,26.1538
2019-12-30,15.8537
2019-12-31,-5.2632
2020-01-06,0.0
2020-01-13,0.0
2020-01-15,10.5556
2020-01-16,24.6231
2020-01-17,-2.0161
2020-01-21,2.8807
2020-01-22,-4.8
2020-01-23,-1.8067
2020-01-27,6.9748
2020-01-28,0.0
2020-01-29,24.0
2020-01-30,-14.7742
2020-01-31,-3.293
2020-02-04,5.6751000000000005
2020-02-05,-7.4074
2020-02-10,-20.0
2020-02-12,310.0
2020-02-13,9.7561
2020-02-14,0.0
2020-02-18,-23.3333
2020-02-19,-5.942
2020-02-20,-22.9584
2020-02-21,0.0
2020-02-24,-16.0
2020-02-25,18.8095
2020-02-26,0.2004
2020-02-27,-10.0
2020-02-28,0.0
2020-03-02,-1.1111
2020-03-03,-4.4944
2020-03-04,29.1765
2020-03-05,-9.1075
2020-03-06,0.0
2020-03-09,-9.8196
2020-03-10,11.1111
2020-03-11,-10.2
2020-03-12,-10.9131
2020-03-13,40.5
2020-03-16,-2.1352
2020-03-17,-18.1818
2020-03-18,-11.1111
2020-03-20,12.5
2020-03-23,-11.1111
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,25.0
2020-03-31,0.0
2020-04-01,-0.2
2020-04-03,-9.8196
2020-04-06,-11.1111
2020-04-08,41.0
2020-04-13,-11.5248
2020-04-14,-0.4008
2020-04-15,-1.6097000000000001
2020-04-17,1.1247
2020-04-20,1.1122
2020-04-22,-20.0
2020-04-23,12.5
2020-04-24,-11.1111
2020-04-27,0.0
2020-04-28,24.75
2020-04-29,-1.8035999999999999
2020-05-01,-22.449
2020-05-04,-7.8947
2020-05-05,-8.5714
2020-05-06,1.4062999999999999
2020-05-07,7.8582
2020-05-08,-1.7143000000000002
2020-05-11,-2.6163
2020-05-14,-16.4179
2020-05-15,-10.7143
2020-05-18,-20.0
2020-05-19,13.1
2020-05-20,14.9425
2020-05-21,-14.1538
2020-05-22,6.5188
2020-05-26,-15.878
2020-05-27,-4.75
2020-05-28,-0.2625
2020-05-29,5.2632
2020-06-01,-7.0
2020-06-02,6.9892
2020-06-04,-7.4121
2020-06-05,5.8345
2020-06-08,-38.4615
2020-06-09,8.3333
2020-06-10,-3.8462
2020-06-11,-13.0
2020-06-12,14.9425
2020-06-15,-15.6
2020-06-16,18.4834
2020-06-17,12.0
2020-06-19,-28.5714
2020-06-22,40.0
2020-06-23,7.1429
2020-06-24,-13.6667
2020-06-25,52.1236
2020-06-26,1.5228000000000002
2020-06-29,0.0
2020-06-30,20.0
2020-07-01,3.5
2020-07-02,0.6441
2020-07-06,-16.4
2020-07-07,-4.3062000000000005
2020-07-08,-10.0
2020-07-09,5.2778
2020-07-10,0.3694
2020-07-13,-5.0999
2020-07-14,5.2632
2020-07-15,5.2632
2020-07-16,-7.85
2020-07-17,-7.7591
2020-07-20,-11.7647
2020-07-21,13.3333
2020-07-22,-2.0294
2020-07-23,1.7711999999999999
2020-07-24,12.0944
2020-07-27,-10.526299999999999
2020-07-28,11.7647
2020-07-29,-10.526299999999999
2020-07-30,41.1765
2020-07-31,4.1667
