ticker,SALT US Equity
2014-05-07,-3.1927
2014-05-08,-1.4134
2014-05-09,1.6726
2014-05-12,4.9354
2014-05-13,-1.3437999999999999
2014-05-14,-2.2701000000000002
2014-05-15,1.0453
2014-05-16,0.6897
2014-05-19,0.0
2014-05-20,-1.0274
2014-05-21,1.0381
2014-05-22,0.2283
2014-05-23,1.0251
2014-05-27,3.8331
2014-05-28,0.6515
2014-05-29,-0.6472
2014-05-30,-0.2172
2014-06-02,-2.5027
2014-06-03,0.1116
2014-06-04,0.3344
2014-06-05,2.2222
2014-06-06,1.087
2014-06-09,0.2151
2014-06-10,-0.3219
2014-06-11,-1.1841
2014-06-12,-1.5251000000000001
2014-06-13,1.1062
2014-06-16,2.2976
2014-06-17,-0.7487
2014-06-18,0.1078
2014-06-19,-1.5070000000000001
2014-06-20,0.6557
2014-06-23,-2.063
2014-06-24,-4.102
2014-06-25,1.7341
2014-06-26,-0.7955
2014-06-27,0.9164
2014-06-30,1.0216
2014-07-01,1.0112
2014-07-02,-0.4449
2014-07-03,1.0056
2014-07-07,-2.5442
2014-07-08,-0.681
2014-07-09,0.2286
2014-07-10,-1.3683
2014-07-11,-0.578
2014-07-14,1.5116
2014-07-15,-1.26
2014-07-16,-0.58
2014-07-17,-0.9335
2014-07-18,2.5913
2014-07-21,-1.9518
2014-07-22,0.2342
2014-07-23,-1.285
2014-07-24,-1.3018
2014-07-25,-0.5995
2014-07-28,-0.6031
2014-07-29,-1.335
2014-07-30,-1.599
2014-07-31,-3.875
2014-08-01,1.4304000000000001
2014-08-04,1.0256
2014-08-05,0.5076
2014-08-06,-0.3788
2014-08-07,-1.7744
2014-08-08,0.7742
2014-08-11,0.2561
2014-08-12,-1.6602999999999999
2014-08-13,-0.3896
2014-08-14,3.6506
2014-08-15,-1.3836
2014-08-18,5.3571
2014-08-19,-1.2107
2014-08-20,-0.1225
2014-08-21,-0.2454
2014-08-22,-1.599
2014-08-25,-1.125
2014-08-26,1.5171000000000001
2014-08-27,-1.1208
2014-08-28,-0.5038
2014-08-29,1.0127
2014-09-02,-0.2506
2014-09-03,1.005
2014-09-04,1.4925
2014-09-05,-0.2451
2014-09-08,-0.4914
2014-09-09,-0.9877
2014-09-10,1.8702999999999999
2014-09-11,-1.3464
2014-09-12,-4.7146
2014-09-15,-2.2135
2014-09-16,0.5326
2014-09-17,0.9272
2014-09-18,-0.5249
2014-09-19,-4.8812999999999995
2014-09-22,-5.4092
2014-09-23,-3.0792
2014-09-24,-1.8154
2014-09-25,-5.2388
2014-09-26,-0.6504
2014-09-29,-0.8183
2014-09-30,-3.9604
2014-10-01,-3.2646
2014-10-02,3.1972
2014-10-03,3.2702
2014-10-06,-4.0
2014-10-07,-3.6458
2014-10-08,-4.8649000000000004
2014-10-09,-5.4924
2014-10-10,-4.4088
2014-10-13,-5.87
2014-10-14,-0.6682
2014-10-15,0.2242
2014-10-16,6.4877
2014-10-17,1.8908
2014-10-20,2.268
2014-10-21,4.6371
2014-10-22,-4.4315999999999995
2014-10-23,-4.8387
2014-10-24,0.0
2014-10-27,-0.8475
2014-10-28,3.6325
2014-10-29,0.8247
2014-10-30,-0.818
2014-10-31,0.8247
2014-11-03,-1.0225
2014-11-04,-3.0992
2014-11-05,-1.4925
2014-11-06,-2.8139
2014-11-07,1.1136
2014-11-10,0.4405
2014-11-11,-2.4123
2014-11-12,-1.1236
2014-11-13,-7.0455
2014-11-14,-1.956
2014-11-17,-2.7431
2014-11-18,-0.5128
2014-11-19,-4.8969000000000005
2014-11-20,-1.897
2014-11-21,0.8287
2014-11-24,-1.9178
2014-11-25,-5.3073
2014-11-26,0.295
2014-11-28,-3.8235
2014-12-01,-9.4801
2014-12-02,-4.0541
2014-12-03,6.6901
2014-12-04,0.6601
2014-12-05,-7.2131
2014-12-08,-12.0141
2014-12-09,-3.6145
2014-12-10,-12.9167
2014-12-11,-3.3493
2014-12-12,1.4851
2014-12-15,-5.3659
2014-12-16,-1.5464
2014-12-17,2.0942
2014-12-18,-1.0256
2014-12-19,4.1451
2014-12-22,3.4826
2014-12-23,1.9231
2014-12-24,-2.8302
2014-12-26,-4.8544
2014-12-29,-1.0204
2014-12-30,-1.0309
2014-12-31,2.6042
2015-01-02,-1.0152
2015-01-05,-4.6154
2015-01-06,4.8387
2015-01-07,-1.0256
2015-01-08,14.5078
2015-01-09,-4.5249
2015-01-12,1.4218
2015-01-13,-2.8037
2015-01-14,-2.8846
2015-01-15,1.4851
2015-01-16,0.4878
2015-01-20,-3.3981
2015-01-21,-3.0151
2015-01-22,-2.0725
2015-01-23,-3.7037
2015-01-26,-4.3956
2015-01-27,-4.5977
2015-01-28,-21.0843
2015-01-29,9.1603
2015-01-30,4.1958
2015-02-02,11.4094
2015-02-03,19.2771
2015-02-04,7.0707
2015-02-05,3.7736
2015-02-06,-5.0
2015-02-09,-2.3923
2015-02-10,-1.9607999999999999
2015-02-11,-0.5
2015-02-12,0.0
2015-02-13,9.0452
2015-02-17,-7.3733
2015-02-18,3.9801
2015-02-19,3.8278
2015-02-20,3.2258
2015-02-23,-1.7856999999999998
2015-02-24,-4.0909
2015-02-25,8.5308
2015-02-26,5.6769
2015-02-27,5.3719
2015-03-02,6.2745
2015-03-03,-0.369
2015-03-04,2.2222
2015-03-05,-6.8841
2015-03-06,-2.7237
2015-03-09,-5.6
2015-03-10,-11.4407
2015-03-11,3.3493
2015-03-12,1.3889
2015-03-13,5.0228
2015-03-16,-0.8696
2015-03-17,0.4386
2015-03-18,3.4934
2015-03-19,1.6878
2015-03-20,0.4149
2015-03-23,3.3058
2015-03-24,-0.4
2015-03-25,-4.8193
2015-03-26,-3.3755
2015-03-27,0.4367
2015-03-30,1.3043
2015-03-31,1.7167
2015-04-01,-6.7511
2015-04-02,0.905
2015-04-06,-0.8969
2015-04-07,1.3575
2015-04-08,-8.0357
2015-04-09,-1.9417
2015-04-10,4.9505
2015-04-13,-4.717
2015-04-14,-0.9901
2015-04-15,4.5
2015-04-16,0.4785
2015-04-17,-3.8095
2015-04-20,9.901
2015-04-21,-5.4054
2015-04-22,4.7619
2015-04-23,6.3636
2015-04-24,5.9829
2015-04-27,3.629
2015-04-28,-2.3346
2015-04-29,-1.992
2015-04-30,-2.0325
2015-05-01,2.0747
2015-05-04,1.626
2015-05-05,1.2
2015-05-06,1.581
2015-05-07,0.3891
2015-05-08,2.7132
2015-05-11,0.0
2015-05-12,0.0
2015-05-13,1.1320999999999999
2015-05-14,-0.7463
2015-05-15,-2.6316
2015-05-18,-1.1583
2015-05-19,-3.5156
2015-05-20,1.2146
2015-05-21,0.0
2015-05-22,-0.8
2015-05-26,-7.6613
2015-05-27,5.6769
2015-05-28,0.0
2015-05-29,-2.0661
2015-06-01,1.2658
2015-06-02,3.3333
2015-06-03,1.2097
2015-06-04,-5.1793
2015-06-05,3.3613
2015-06-08,-1.626
2015-06-09,-10.3306
2015-06-10,-26.2673
2015-06-11,-0.625
2015-06-12,3.7736
2015-06-15,-0.6061
2015-06-16,4.878
2015-06-17,1.1628
2015-06-18,-3.4483
2015-06-19,3.5714
2015-06-22,-3.4483
2015-06-23,5.3571
2015-06-24,-1.6949
2015-06-25,-2.2989
2015-06-26,2.3529
2015-06-29,-4.023
2015-06-30,-2.3952
2015-07-01,0.0
2015-07-02,3.0675
2015-07-06,-5.3571
2015-07-07,0.6289
2015-07-08,-3.125
2015-07-09,0.0
2015-07-10,1.2903
2015-07-13,4.4586
2015-07-14,-2.439
2015-07-15,-0.625
2015-07-16,1.8868
2015-07-17,4.9383
2015-07-20,4.1176
2015-07-21,3.9548
2015-07-22,-1.087
2015-07-23,-1.6484
2015-07-24,-4.4693
2015-07-27,-3.5088
2015-07-28,8.4848
2015-07-29,3.9106
2015-07-30,-3.7634
2015-07-31,1.1173
2015-08-03,1.6575
2015-08-04,3.2609
2015-08-05,-4.7368
2015-08-06,-1.6575
2015-08-07,1.1236
2015-08-10,3.3333
2015-08-11,-3.7634
2015-08-12,-1.1173
2015-08-13,-2.2599
2015-08-14,-1.1561
2015-08-17,2.924
2015-08-18,-0.5682
2015-08-19,0.5714
2015-08-20,-3.9773
2015-08-21,-2.3669000000000002
2015-08-24,-2.4242
2015-08-25,3.7267
2015-08-26,-1.1976
2015-08-27,0.0
2015-08-28,1.2121
2015-08-31,-1.7964
2015-09-01,-0.6098
2015-09-02,1.227
2015-09-03,0.0
2015-09-04,-1.8182
2015-09-08,-0.6173
2015-09-09,0.0
2015-09-10,-0.6211
2015-09-11,1.25
2015-09-14,-3.0864
2015-09-15,1.9108
2015-09-16,1.25
2015-09-17,2.4691
2015-09-18,0.0
2015-09-21,5.4217
2015-09-22,-5.1429
2015-09-23,-4.2169
2015-09-24,-1.2579
2015-09-25,-1.2739
2015-09-28,-3.2258
2015-09-29,-5.3333
2015-09-30,2.8169
2015-10-01,4.1096
2015-10-02,0.0
2015-10-05,7.2368
2015-10-06,-4.908
2015-10-07,3.2258
2015-10-08,-3.75
2015-10-09,0.0
2015-10-12,-4.5455
2015-10-13,0.6803
2015-10-14,0.6757
2015-10-15,3.3557
2015-10-16,-1.2987
2015-10-19,-3.9474
2015-10-20,2.7397
2015-10-21,-3.3333
2015-10-22,0.0
2015-10-23,3.4483
2015-10-26,-4.6667
2015-10-27,-4.8951
2015-10-28,0.0
2015-10-29,2.9412000000000003
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,-9.2857
2015-11-04,-5.5118
2015-11-05,0.8333
2015-11-06,7.438
2015-11-09,-2.3077
2015-11-10,-6.2992
2015-11-11,-5.042
2015-11-12,1.7699
2015-11-13,1.7391
2015-11-16,-0.8547
2015-11-17,-0.8621
2015-11-18,-24.337
2015-11-19,-0.5459
2015-11-20,-3.1489
2015-11-23,-0.3356
2015-11-24,2.9181
2015-11-25,1.0977999999999999
2015-11-27,8.3058
2015-11-30,-4.11
2015-12-01,-4.2238
2015-12-02,-1.4459
2015-12-03,-1.4085
2015-12-04,0.7366
2015-12-07,-7.8366
2015-12-08,2.1318
2015-12-09,6.7326
2015-12-10,2.9702
2015-12-11,-7.1826
2015-12-14,-1.5231
2015-12-15,-5.6241
2015-12-16,-12.2662
2015-12-17,-6.5472
2015-12-18,0.1211
2015-12-21,-3.2265
2015-12-22,3.2403
2015-12-23,6.5698
2015-12-24,12.0928
2015-12-28,1.3939
2015-12-29,-4.016
2015-12-30,-2.0833
2015-12-31,16.9031
2016-01-04,-15.6724
2016-01-05,-21.9424
2016-01-06,-17.0507
2016-01-07,-12.037
2016-01-08,2.9474
2016-01-11,-2.863
2016-01-12,-21.2632
2016-01-13,-19.5187
2016-01-14,24.5847
2016-01-15,-2.6667
2016-01-19,0.5479
2016-01-20,5.1771
2016-01-21,-4.9223
2016-01-22,2.1798
2016-01-25,-9.8667
2016-01-26,11.8343
2016-01-27,-1.5873
2016-01-28,-6.1828
2016-01-29,-6.0172
2016-02-01,0.0
2016-02-02,-10.061
2016-02-03,5.0847
2016-02-04,-2.9032
2016-02-05,-8.6379
2016-02-08,-9.818200000000001
2016-02-09,-15.7258
2016-02-10,-6.2201
2016-02-11,-6.1224
2016-02-12,7.0652
2016-02-16,16.2437
2016-02-17,-6.5502
2016-02-18,-2.3364
2016-02-19,-1.9139
2016-02-22,7.3171
2016-02-23,-4.5455
2016-02-24,-3.8095
2016-02-25,-0.9901
2016-02-26,18.0
2016-02-29,33.4746
2016-03-01,-7.3016
2016-03-02,7.8767
2016-03-03,23.4921
2016-03-04,20.0514
2016-03-07,-4.0685
2016-03-08,-10.7143
2016-03-09,-4.0
2016-03-10,-8.3333
2016-03-11,11.3636
2016-03-14,2.551
2016-03-15,-10.4478
2016-03-16,2.2222
2016-03-17,-19.837
2016-03-18,1.3559
2016-03-21,1.3378
2016-03-22,0.33
2016-03-23,-0.9868
2016-03-24,3.6545
2016-03-28,1.2821
2016-03-29,-0.6329
2016-03-30,1.5924
2016-03-31,2.8213
2016-04-01,-2.439
2016-04-04,-0.3125
2016-04-05,1.8809
2016-04-06,0.9231
2016-04-07,2.1341
2016-04-08,2.9851
2016-04-11,11.5942
2016-04-12,-4.4156
2016-04-13,4.8913
2016-04-14,2.8497
2016-04-15,0.5038
2016-04-18,1.0025
2016-04-19,1.737
2016-04-20,0.0
2016-04-21,0.4878
2016-04-22,1.9417
2016-04-25,-4.0476
2016-04-26,0.7444
2016-04-27,-0.7389
2016-04-28,0.4963
2016-04-29,-4.9383
2016-05-02,-2.3377
2016-05-03,2.6596
2016-05-04,0.0
2016-05-05,-5.6995000000000005
2016-05-06,0.0
2016-05-09,-3.2967
2016-05-10,3.125
2016-05-11,0.551
2016-05-12,-3.2877
2016-05-13,2.2663
2016-05-16,2.2161
2016-05-17,-1.355
2016-05-18,-1.0989
2016-05-19,0.2778
2016-05-20,0.0
2016-05-23,0.554
2016-05-24,0.0
2016-05-25,1.1019
2016-05-26,-0.545
2016-05-27,5.2055
2016-05-31,3.3854
2016-06-01,-0.2519
2016-06-02,-3.5354
2016-06-03,-4.1885
2016-06-06,4.6448
2016-06-07,-1.5666
2016-06-08,1.061
2016-06-09,0.0
2016-06-10,-4.1995000000000005
2016-06-13,-4.1096
2016-06-14,-7.7143
2016-06-15,-8.3591
2016-06-16,-3.0405
2016-06-17,3.1359
2016-06-20,-1.6892
2016-06-21,-3.7801
2016-06-22,1.0714
2016-06-23,3.5336
2016-06-24,-2.7304
2016-06-27,-7.0175
2016-06-28,7.1698
2016-06-29,2.8169
2016-06-30,-4.4521
2016-07-01,8.9606
2016-07-05,-3.2895
2016-07-06,0.3401
2016-07-07,-1.3559
2016-07-08,4.811
2016-07-11,0.0
2016-07-12,3.2787
2016-07-13,0.0
2016-07-14,-1.5873
2016-07-15,-0.6452
2016-07-18,1.2987
2016-07-19,-2.2436
2016-07-20,0.6557
2016-07-21,1.3029
2016-07-22,-1.6077
2016-07-25,2.9412000000000003
2016-07-26,2.8571
2016-07-27,0.6173
2016-07-28,0.0
2016-07-29,0.9202
2016-08-01,-1.8237
2016-08-02,-2.4768
2016-08-03,1.2698
2016-08-04,1.8809
2016-08-05,7.0769
2016-08-08,0.2874
2016-08-09,-0.2865
2016-08-10,-3.4483
2016-08-11,0.0
2016-08-12,-0.2976
2016-08-15,0.2985
2016-08-16,-1.4881
2016-08-17,-3.3233
2016-08-18,2.1875
2016-08-19,-1.8349
2016-08-22,-5.296
2016-08-23,3.9474
2016-08-24,4.1139
2016-08-25,-1.2158
2016-08-26,1.8462
2016-08-29,4.5317
2016-08-30,0.0
2016-08-31,-0.289
2016-09-01,-3.1884
2016-09-02,2.9939999999999998
2016-09-06,2.3256
2016-09-07,7.1023
2016-09-08,0.0
2016-09-09,-0.7958
2016-09-12,-2.4064
2016-09-13,0.0
2016-09-14,-8.7671
2016-09-15,0.3003
2016-09-16,2.9939999999999998
2016-09-19,10.4651
2016-09-20,-2.6316
2016-09-21,3.5135
2016-09-22,2.8721
2016-09-23,1.2690000000000001
2016-09-26,-6.5163
2016-09-27,-3.7534
2016-09-28,1.1142
2016-09-29,-6.6116
2016-09-30,2.0649
2016-10-03,-2.0231
2016-10-04,4.7198
2016-10-05,9.8592
2016-10-06,0.0
2016-10-07,-2.5641
2016-10-10,-0.2632
2016-10-11,-3.4301
2016-10-12,3.2787
2016-10-13,0.2646
2016-10-14,0.0
2016-10-17,-3.6939
2016-10-18,2.1918
2016-10-19,-0.8043
2016-10-20,6.7568
2016-10-21,-2.2785
2016-10-24,0.7772
2016-10-25,-2.3136
2016-10-26,0.0
2016-10-27,-1.3158
2016-10-28,-0.2667
2016-10-31,4.2781
2016-11-01,-2.5641
2016-11-02,-2.6316
2016-11-03,-4.0541
2016-11-04,-1.4085
2016-11-07,1.4285999999999999
2016-11-08,1.4085
2016-11-09,6.9444
2016-11-10,7.7922
2016-11-11,15.6627
2016-11-14,11.4583
2016-11-15,1.8692
2016-11-16,6.422
2016-11-17,-10.3448
2016-11-18,3.8462
2016-11-21,-3.7037
2016-11-22,5.7692
2016-11-23,0.9091
2016-11-25,-3.6036
2016-11-28,3.7382999999999997
2016-11-29,-5.4054
2016-11-30,-0.9524
2016-12-01,0.9615
2016-12-02,-2.8571
2016-12-05,2.9412000000000003
2016-12-06,6.6667
2016-12-07,0.0
2016-12-08,-0.8929
2016-12-09,-2.7027
2016-12-12,-5.5556
2016-12-13,-8.8235
2016-12-14,0.0
2016-12-15,7.5269
2016-12-16,-2.0
2016-12-19,1.0204
2016-12-20,-2.0202
2016-12-21,-3.0928
2016-12-22,6.383
2016-12-23,1.0
2016-12-27,-4.9505
2016-12-28,6.25
2016-12-29,0.0
2016-12-30,-0.9804
2017-01-03,15.8416
2017-01-04,1.7094
2017-01-05,0.0
2017-01-06,-5.042
2017-01-09,0.885
2017-01-10,4.386
2017-01-11,1.6806999999999999
2017-01-12,-0.8264
2017-01-13,3.3333
2017-01-17,-3.2258
2017-01-18,11.6667
2017-01-19,5.9701
2017-01-20,6.338
2017-01-23,-5.298
2017-01-24,4.1958
2017-01-25,-0.6711
2017-01-26,-3.3784
2017-01-27,0.0
2017-01-30,-2.7972
2017-01-31,2.8777
2017-02-01,0.6993
2017-02-02,0.0
2017-02-03,1.3889
2017-02-06,6.1644
2017-02-07,-7.7419
2017-02-08,-4.8951
2017-02-09,5.8824
2017-02-10,0.6944
2017-02-13,4.1379
2017-02-14,0.0
2017-02-15,-1.9868000000000001
2017-02-16,-7.4324
2017-02-17,2.9196999999999997
2017-02-21,12.0567
2017-02-22,0.0
2017-02-23,-0.6329
2017-02-24,-3.8217
2017-02-27,-1.9868000000000001
2017-02-28,0.0
2017-03-01,6.7568
2017-03-02,-5.0633
2017-03-03,2.0
2017-03-06,-3.9215999999999998
2017-03-07,-2.7211
2017-03-08,-2.7972
2017-03-09,0.0
2017-03-10,10.0719
2017-03-13,10.4575
2017-03-14,-3.5503
2017-03-15,7.362
2017-03-16,3.4286
2017-03-17,7.1823
2017-03-20,-3.0928
2017-03-21,-5.8511
2017-03-22,-2.2599
2017-03-23,2.8902
2017-03-24,5.0562
2017-03-27,-0.5348
2017-03-28,2.1505
2017-03-29,-2.6316
2017-03-30,1.0811
2017-03-31,-1.6042999999999998
2017-04-03,-2.7174
2017-04-04,3.352
2017-04-05,-3.7838000000000003
2017-04-06,10.1124
2017-04-07,-1.0204
2017-04-10,0.0
2017-04-11,-1.5464
2017-04-12,-7.8534
2017-04-13,-3.4091
2017-04-17,-1.7647
2017-04-18,-4.7904
2017-04-19,-1.2579
2017-04-20,-3.8217
2017-04-21,-1.9868000000000001
2017-04-24,2.7027
2017-04-25,-1.3158
2017-04-26,1.3333
2017-04-27,-0.6579
2017-04-28,-1.3245
2017-05-01,0.0
2017-05-02,0.6711
2017-05-03,-8.6667
2017-05-04,-5.1095
2017-05-05,-2.3077
2017-05-08,1.5748
2017-05-09,2.3256
2017-05-10,3.0303
2017-05-11,-5.8824
2017-05-12,0.7812
2017-05-15,-5.4264
2017-05-16,3.2787
2017-05-17,-2.3810000000000002
2017-05-18,-0.813
2017-05-19,4.0984
2017-05-22,-2.3622
2017-05-23,1.6129
2017-05-24,-1.5873
2017-05-25,-0.8065
2017-05-26,0.0
2017-05-30,-2.439
2017-05-31,-3.3333
2017-06-01,7.7586
2017-06-02,-7.2
2017-06-05,0.0
2017-06-06,7.7586
2017-06-07,-4.0
2017-06-08,5.8333
2017-06-09,8.6614
2017-06-12,-2.8986
2017-06-13,0.7463
2017-06-14,-1.4815
2017-06-15,-7.5188
2017-06-16,3.252
2017-06-19,-0.7874
2017-06-20,-1.5873
2017-06-21,-0.8065
2017-06-22,7.3171
2017-06-23,6.0606
2017-06-26,1.4285999999999999
2017-06-27,-2.1127
2017-06-28,0.0
2017-06-29,0.7194
2017-06-30,1.4285999999999999
2017-07-03,0.7042
2017-07-05,-2.7972
2017-07-06,-3.5971
2017-07-07,1.4925
2017-07-10,-3.6765
2017-07-11,5.3435
2017-07-12,5.0725
2017-07-13,5.5172
2017-07-14,-0.6536
2017-07-17,-1.3158
2017-07-18,-2.6667
2017-07-19,1.3699
2017-07-20,-2.027
2017-07-21,0.0
2017-07-24,-4.1379
2017-07-25,9.3525
2017-07-26,-0.6579
2017-07-27,-7.2848
2017-07-28,2.1429
2017-07-31,0.6993
2017-08-01,2.7778
2017-08-02,0.6757
2017-08-03,-1.3423
2017-08-04,2.0408
2017-08-07,1.3333
2017-08-08,-1.9737
2017-08-09,-2.0134
2017-08-10,-1.3699
2017-08-11,2.0833
2017-08-14,4.7619
2017-08-15,-2.5974
2017-08-16,4.0
2017-08-17,-2.5641
2017-08-18,-0.6579
2017-08-21,1.3245
2017-08-22,3.9215999999999998
2017-08-23,-1.8868
2017-08-24,-0.641
2017-08-25,8.3871
2017-08-28,-1.7856999999999998
2017-08-29,0.6061
2017-08-30,-3.6145
2017-08-31,0.625
2017-09-01,-1.2422
2017-09-05,-3.1447
2017-09-06,2.5974
2017-09-07,-3.7975
2017-09-08,2.6316
2017-09-11,-3.2051
2017-09-12,-3.3113
2017-09-13,-6.1644
2017-09-14,2.9196999999999997
2017-09-15,6.383
2017-09-18,1.3333
2017-09-19,1.3158
2017-09-20,0.0
2017-09-21,-3.8961
2017-09-22,-2.027
2017-09-25,-2.069
2017-09-26,4.2254
2017-09-27,0.6757
2017-09-28,0.6711
2017-09-29,-6.0
2017-10-02,-4.2553
2017-10-03,7.4074
2017-10-04,0.6897
2017-10-05,0.6849
2017-10-06,-1.3605
2017-10-09,-3.4483
2017-10-10,-1.4285999999999999
2017-10-11,0.0
2017-10-12,0.7246
2017-10-13,4.3165
2017-10-16,6.2069
2017-10-17,-2.5974
2017-10-18,4.0
2017-10-19,-0.641
2017-10-20,5.8065
2017-10-23,6.0976
2017-10-24,-4.023
2017-10-25,-4.1916
2017-10-26,0.625
2017-10-27,3.1056
2017-10-30,-1.8072
2017-10-31,-1.8405
2017-11-01,-2.5
2017-11-02,-0.641
2017-11-03,-1.2903
2017-11-06,7.1895
2017-11-07,-3.6585
2017-11-08,-5.0633
2017-11-09,0.0
2017-11-10,-1.3333
2017-11-13,-2.027
2017-11-14,-0.4138
2017-11-15,-1.3889
2017-11-16,0.0
2017-11-17,5.6338
2017-11-20,-2.6667
2017-11-21,1.3699
2017-11-22,3.3784
2017-11-24,1.9607999999999999
2017-11-27,-1.2821
2017-11-28,-4.5455
2017-11-29,-2.7211
2017-11-30,0.6993
2017-12-01,2.0833
2017-12-04,2.7211
2017-12-05,-4.6358
2017-12-06,0.0
2017-12-07,0.6944
2017-12-08,0.6897
2017-12-11,4.7945
2017-12-12,0.6536
2017-12-13,-6.4935
2017-12-14,1.3889
2017-12-15,1.3699
2017-12-18,2.7027
2017-12-19,-3.2895
2017-12-20,-1.3605
2017-12-21,1.3793
2017-12-22,0.0
2017-12-26,-2.0408
2017-12-27,1.3889
2017-12-28,2.7397
2017-12-29,-1.3333
2018-01-02,2.7027
2018-01-03,1.9737
2018-01-04,1.2903
2018-01-05,0.6369
2018-01-08,0.0
2018-01-09,-1.8987
2018-01-10,-1.9355
2018-01-11,-2.6316
2018-01-12,6.0811
2018-01-16,-1.9108
2018-01-17,2.5974
2018-01-18,-0.6329
2018-01-19,3.1847
2018-01-22,4.321
2018-01-23,-3.5503
2018-01-24,1.227
2018-01-25,0.6061
2018-01-26,0.0
2018-01-29,-4.2169
2018-01-30,-3.1447
2018-01-31,-1.2987
2018-02-01,-0.6579
2018-02-02,-0.6623
2018-02-05,-2.6667
2018-02-06,0.6849
2018-02-07,-1.3605
2018-02-08,-2.069
2018-02-09,4.9296
2018-02-12,3.3557
2018-02-13,0.6494
2018-02-14,0.9032
2018-02-15,2.5641
2018-02-16,0.0
2018-02-20,3.125
2018-02-21,-0.6061
2018-02-22,0.6098
2018-02-23,-3.6364
2018-02-26,0.6289
2018-02-27,0.625
2018-02-28,-3.7267
2018-03-01,2.5806
2018-03-02,1.2579
2018-03-05,-2.4845
2018-03-06,0.0
2018-03-07,-2.5478
2018-03-08,-2.6144
2018-03-09,2.0134
2018-03-12,1.3158
2018-03-13,-3.2468
2018-03-14,0.0
2018-03-15,-1.3423
2018-03-16,1.3605
2018-03-19,-1.3423
2018-03-20,0.6803
2018-03-21,2.7027
2018-03-22,-3.2895
2018-03-23,-2.7211
2018-03-26,2.0979
2018-03-27,-2.7397
2018-03-28,-2.8169
2018-03-29,2.1739
2018-04-02,-2.1277
2018-04-03,-0.7246
2018-04-04,-0.7299
2018-04-05,3.6765
2018-04-06,-3.5461
2018-04-09,-0.7353
2018-04-10,4.4444
2018-04-11,0.7092
2018-04-12,0.7042
2018-04-13,0.0
2018-04-16,0.6993
2018-04-17,-1.3889
2018-04-18,1.4085
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,8.3333
2018-04-24,-2.5641
2018-04-25,-0.6579
2018-04-26,3.3113
2018-04-27,-1.2821
2018-04-30,-0.6494
2018-05-01,0.6536
2018-05-02,0.6494
2018-05-03,0.0
2018-05-04,0.6452
2018-05-07,-0.641
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,-0.6452
2018-05-11,0.6494
2018-05-14,0.9032
2018-05-15,-0.641
2018-05-16,-3.2258
2018-05-17,0.6667
2018-05-18,0.0
