ticker,BCLI US Equity
2004-11-26,14.0588
2004-11-29,0.0
2004-11-30,-2.0113
2004-12-06,-0.5263
2004-12-07,-2.1693
2004-12-08,0.0
2004-12-13,5.4624
2004-12-14,-0.0513
2004-12-15,2.5654
2004-12-16,-0.05
2004-12-20,-1.0511
2004-12-30,0.6576
2004-12-31,0.0
2005-01-03,0.5025
2005-01-04,-0.05
2005-01-05,-8.9545
2005-01-06,23.6264
2005-01-07,53.3333
2005-01-10,-28.9565
2005-01-11,-2.0808
2005-01-13,-10.4167
2005-01-14,-0.9302
2005-01-18,0.939
2005-01-19,7.2093
2005-01-20,17.1367
2005-01-21,0.0
2005-01-24,0.0
2005-01-25,0.0
2005-01-26,-1.1481
2005-01-27,-6.332
2005-01-28,-10.0
2005-01-31,2.2222
2005-02-01,10.3913
2005-02-04,-0.3545
2005-02-07,0.751
2005-02-08,0.4315
2005-02-09,-2.3437
2005-02-10,3.96
2005-02-11,0.0
2005-02-14,10.0423
2005-02-15,4.8601
2005-02-16,-8.3028
2005-02-17,-8.3273
2005-02-18,3.0891
2005-02-22,-2.958
2005-02-23,-0.8723
2005-02-24,8.8
2005-03-02,-3.3088
2005-03-03,-3.7643
2005-03-04,0.0395
2005-03-07,-0.079
2005-03-08,14.6245
2005-03-09,-0.1724
2005-03-10,8.1174
2005-03-11,-0.3195
2005-03-14,4.1667
2005-03-15,-6.7692
2005-03-16,-5.9406
2005-03-17,-0.7018
2005-03-18,2.4735
2005-03-21,-0.3448
2005-03-22,-3.8062
2005-03-23,-1.4388
2005-03-24,2.1898
2005-03-28,-3.2143
2005-03-29,1.476
2005-03-30,1.8182
2005-03-31,-0.4286
2005-04-01,-0.3587
2005-04-04,-0.288
2005-04-05,-0.722
2005-04-06,-3.6364
2005-04-07,0.0
2005-04-08,1.8113000000000001
2005-04-11,1.9274
2005-04-12,0.0
2005-04-13,-2.5455
2005-04-14,-8.5821
2005-04-15,-7.7551
2005-04-18,-2.7434
2005-04-19,-6.8244
2005-04-20,-7.2266
2005-04-21,-7.8947
2005-04-22,2.2857
2005-04-25,-13.4078
2005-04-26,-3.2258
2005-04-27,6.6667
2005-04-28,11.875
2005-04-29,-10.3352
2005-05-02,2.8037
2005-05-03,0.0
2005-05-04,-3.0303
2005-05-05,0.0
2005-05-06,-0.0625
2005-05-09,0.0625
2005-05-10,0.0
2005-05-11,0.0
2005-05-12,3.125
2005-05-13,0.0
2005-05-16,0.0
2005-05-17,6.6667
2005-05-18,-7.3864
2005-05-19,0.0
2005-05-20,-4.908
2005-05-23,0.0
2005-05-24,1.2903
2005-05-25,-2.5478
2005-05-26,-1.9607999999999999
2005-05-27,2.6667
2005-05-31,0.0
2005-06-01,-5.8442
2005-06-02,-8.2069
2005-06-03,0.0
2005-06-06,5.1841
2005-06-07,-3.5714
2005-06-08,-14.0
2005-06-09,3.3592
2005-06-10,-4.1667
2005-06-13,4.3478
2005-06-14,-4.1667
2005-06-15,0.0
2005-06-16,-4.3478
2005-06-17,4.5455
2005-06-20,0.0
2005-06-21,-2.6087
2005-06-22,0.0
2005-06-23,-6.25
2005-06-24,-7.619
2005-06-27,-15.4639
2005-06-28,2.439
2005-06-29,-1.1905000000000001
2005-06-30,0.0
2005-07-01,-1.0843
2005-07-05,8.4044
2005-07-06,-4.4944
2005-07-07,-11.7647
2005-07-08,5.3333
2005-07-11,-5.0633
2005-07-12,-6.6667
2005-07-13,7.1429
2005-07-14,0.0
2005-07-18,34.6667
2005-07-19,0.0
2005-07-20,3.9604
2005-07-21,6.6667
2005-07-22,3.5714
2005-07-25,-1.7241
2005-07-26,0.0
2005-07-27,-1.7544
2005-07-29,-5.3571
2005-08-01,-4.717
2005-08-02,-1.0891
2005-08-03,0.0
2005-08-04,-4.9049
2005-08-05,-5.2632
2005-08-08,-11.1111
2005-08-09,15.0
2005-08-10,0.0
2005-08-11,-13.0435
2005-08-12,15.0
2005-08-15,-13.0435
2005-08-16,10.0
2005-08-17,6.25
2005-08-18,0.0
2005-08-22,8.0214
2005-08-23,-1.9802
2005-08-24,-4.1414
2005-08-25,-14.647
2005-08-26,13.5802
2005-08-29,3.2609
2005-08-30,-8.4211
2005-08-31,-12.6437
2005-09-01,5.2632
2005-09-02,12.5
2005-09-07,0.0
2005-09-08,-11.1111
2005-09-09,15.0
2005-09-12,19.5652
2005-09-13,0.0
2005-09-14,-4.5455
2005-09-15,5.7143
2005-09-16,-6.3063
2005-09-19,3.8462
2005-09-20,-13.8889
2005-09-21,8.6022
2005-09-22,-9.901
2005-09-23,9.8901
2005-09-26,-7.0
2005-09-27,-12.547
2005-09-28,-0.4073
2005-09-29,-1.2346
2005-09-30,0.0
2005-10-03,-12.5
2005-10-04,12.857099999999999
2005-10-05,-8.8608
2005-10-07,-2.7778
2005-10-10,-5.7143
2005-10-11,3.0303
2005-10-12,-2.9412000000000003
2005-10-13,9.0909
2005-10-14,-8.3333
2005-10-17,0.0
2005-10-18,-9.0909
2005-10-19,-11.6667
2005-10-20,0.0
2005-10-21,9.434
2005-10-24,0.0
2005-10-25,-5.1724
2005-10-26,0.0
2005-10-27,0.0
2005-10-28,0.0
2005-10-31,21.8182
2005-11-01,4.4776
2005-11-02,5.7143
2005-11-03,-5.4054
2005-11-04,12.857099999999999
2005-11-07,-1.2658
2005-11-08,0.0
2005-11-09,-7.6923
2005-11-10,-2.7778
2005-11-11,0.0
2005-11-14,0.0
2005-11-15,0.0
2005-11-16,-2.8571
2005-11-18,0.0
2005-11-21,-11.7647
2005-11-22,0.0
2005-11-23,-1.6667
2005-11-25,0.0
2005-11-28,6.7797
2005-11-29,-1.5873
2005-11-30,-3.2258
2005-12-01,6.6667
2005-12-05,7.8125
2005-12-06,-2.8986
2005-12-07,-2.9851
2005-12-08,-7.6923
2005-12-09,-5.0
2005-12-12,0.0
2005-12-13,10.526299999999999
2005-12-14,-9.5238
2005-12-15,-1.7544
2005-12-16,0.0
2005-12-19,1.7856999999999998
2005-12-20,7.0175
2005-12-21,-6.5574
2005-12-22,-5.2632
2005-12-23,0.0
2005-12-27,0.0
2005-12-28,-5.5556
2005-12-29,-11.7647
2005-12-30,0.0
2006-01-03,22.2222
2006-01-04,0.0
2006-01-05,1.8182
2006-01-06,-8.9286
2006-01-09,3.9215999999999998
2006-01-10,-5.6604
2006-01-11,-10.0
2006-01-12,13.3333
2006-01-17,-9.8039
2006-01-18,-2.1739
2006-01-19,6.6667
2006-01-20,0.0
2006-01-23,6.25
2006-01-24,-5.8824
2006-01-25,-14.5833
2006-01-26,34.1463
2006-01-27,5.4545
2006-01-30,1.7241
2006-01-31,1.6949
2006-02-01,-8.3333
2006-02-02,-5.4545
2006-02-03,5.7692
2006-02-06,-9.0909
2006-02-07,2.0
2006-02-08,11.7647
2006-02-09,-7.0175
2006-02-10,-3.2075
2006-02-13,-2.5341
2006-02-14,0.0
2006-02-15,2.0
2006-02-16,0.0
2006-02-17,0.0
2006-02-21,0.0
2006-02-22,-11.7647
2006-02-23,13.3333
2006-02-24,0.0
2006-02-27,3.9215999999999998
2006-02-28,0.0
2006-03-01,-3.7736
2006-03-02,0.0
2006-03-03,-11.7647
2006-03-06,13.3333
2006-03-07,-5.8824
2006-03-08,-6.25
2006-03-09,0.0
2006-03-10,0.0
2006-03-13,0.0
2006-03-14,11.1111
2006-03-15,-6.0
2006-03-17,7.4468
2006-03-20,0.9901
2006-03-21,-7.8431
2006-03-22,-4.2553
2006-03-23,0.0
2006-03-24,13.3333
2006-03-27,-11.7647
2006-03-28,0.0
2006-03-29,6.6667
2006-03-30,2.0833
2006-04-03,6.1224
2006-04-04,-15.3846
2006-04-05,2.2727
2006-04-06,-4.4444
2006-04-07,16.2791
2006-04-10,2.0
2006-04-11,-15.6863
2006-04-17,-2.3256
2006-04-18,7.1429
2006-04-20,0.0
2006-04-21,2.2222
2006-04-24,-2.1739
2006-04-26,11.1111
2006-04-27,6.0
2006-04-28,1.8868
2006-05-01,0.0
2006-05-02,-3.7037
2006-05-03,-1.9231
2006-05-04,7.8431
2006-05-05,-7.2727
2006-05-08,0.0
2006-05-10,-1.9607999999999999
2006-05-11,8.0
2006-05-12,0.0
2006-05-15,0.0
2006-05-16,0.0
2006-05-17,0.0
2006-05-18,-16.6667
2006-05-19,2.2222
2006-05-22,0.0
2006-05-23,8.6957
2006-05-24,-2.0
2006-05-25,6.1224
2006-05-26,-3.8462
2006-05-30,-2.0
2006-05-31,6.1224
2006-06-01,-5.1923
2006-06-02,5.4767
2006-06-07,-5.1923
2006-06-08,0.0
2006-06-09,3.4483
2006-06-12,-1.9607999999999999
2006-06-13,-8.0
2006-06-14,0.0
2006-06-15,0.0
2006-06-19,-19.5652
2006-06-20,8.1081
2006-06-23,-7.5
2006-06-26,10.8108
2006-06-27,-12.1951
2006-06-28,-2.7778
2006-06-29,17.1429
2006-06-30,-14.6341
2006-07-03,0.0
2006-07-05,0.0
2006-07-06,14.2857
2006-07-10,-12.5
2006-07-11,14.2857
2006-07-12,0.0
2006-07-13,-12.5
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,11.4286
2006-07-19,0.0
2006-07-20,2.5641
2006-07-21,-12.5
2006-07-24,0.0
2006-07-25,0.0
2006-07-26,11.4286
2006-07-27,-15.3846
2006-07-28,-3.0303
2006-07-31,0.0
2006-08-02,0.0
2006-08-03,0.0
2006-08-04,0.0
2006-08-07,6.25
2006-08-08,-8.8235
2006-08-09,-3.2258
2006-08-10,10.0
2006-08-11,3.0303
2006-08-14,0.0
2006-08-15,8.8235
2006-08-16,0.0
2006-08-17,-5.4054
2006-08-18,0.0
2006-08-21,-8.5714
2006-08-22,-3.125
2006-08-23,6.4516
2006-08-24,6.0606
2006-08-25,-8.5714
2006-08-28,3.125
2006-08-29,-3.0303
2006-08-30,-0.3125
2006-08-31,-18.4953
2006-09-01,17.3077
2006-09-06,1.6393
2006-09-07,-3.2258
2006-09-08,-3.3333
2006-09-11,-3.4483
2006-09-12,-3.5714
2006-09-14,11.1111
2006-09-15,-6.6667
2006-09-18,-10.7143
2006-09-19,-4.0
2006-09-20,4.1667
2006-09-21,3.6
2006-09-22,-3.8609999999999998
2006-09-25,-7.6305
2006-09-26,0.0
2006-09-27,8.6957
2006-09-28,0.0
2006-09-29,8.0
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,-3.7037
2006-10-06,7.6923
2006-10-09,0.0
2006-10-10,0.0
2006-10-11,7.1429
2006-10-12,-3.3333
2006-10-13,0.0
2006-10-16,0.0
2006-10-17,6.8966
2006-10-18,-6.4516
2006-10-20,-3.4483
2006-10-23,-3.5714
2006-10-24,3.7037
2006-10-25,7.1429
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,-10.0
2006-10-31,11.1111
2006-11-01,-6.6667
2006-11-02,3.5714
2006-11-03,-3.4483
2006-11-06,-3.5714
2006-11-07,0.0
2006-11-08,11.1111
2006-11-09,-13.3333
2006-11-10,-2.8846
2006-11-13,14.8515
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,3.4483
2006-11-17,0.0
2006-11-20,-6.6667
2006-11-21,-3.5714
2006-11-22,0.0
2006-11-27,0.0
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,3.7037
2006-12-01,3.5714
2006-12-04,-10.3448
2006-12-05,-3.8462
2006-12-06,4.0
2006-12-07,7.6923
2006-12-08,-3.5714
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,-1.8519
2006-12-14,1.8868
2006-12-15,7.4074
2006-12-18,-6.8966
2006-12-19,3.7037
2006-12-20,-3.5714
2006-12-21,0.0
2006-12-22,0.0
2006-12-26,-5.5556
2006-12-27,1.9607999999999999
2006-12-28,0.0
2006-12-29,7.6923
2007-01-03,0.0
2007-01-04,7.1429
2007-01-05,3.3333
2007-01-08,-4.8387
2007-01-09,1.6949
2007-01-10,-6.6667
2007-01-11,0.0
2007-01-12,-3.5714
2007-01-17,-3.7037
2007-01-18,0.0
2007-01-19,3.8462
2007-01-22,0.0
2007-01-23,0.0
2007-01-24,3.7037
2007-01-25,3.5714
2007-01-26,-6.8966
2007-01-29,3.7037
2007-01-30,7.1429
2007-01-31,0.0
2007-02-02,-3.3333
2007-02-06,3.4483
2007-02-07,-6.6667
2007-02-08,7.1429
2007-02-09,0.0
2007-02-12,-6.6667
2007-02-13,0.0
2007-02-14,10.7143
2007-02-15,-3.2258
2007-02-16,13.3333
2007-02-20,14.7059
2007-02-21,17.9487
2007-02-22,-4.3478
2007-02-23,4.5455
2007-02-26,3.2609
2007-02-27,-2.1053
2007-02-28,-3.2258
2007-03-01,-2.2222
2007-03-02,6.8182
2007-03-05,-2.1277
2007-03-06,-6.5217
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,9.3023
2007-03-12,0.0
2007-03-13,-4.2553
2007-03-14,0.0
2007-03-15,4.4444
2007-03-16,0.0
2007-03-19,0.0
2007-03-20,0.0
2007-03-22,2.1277
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,-8.3333
2007-03-28,-2.2727
2007-03-30,-6.9767
2007-04-02,-15.0
2007-04-03,8.8235
2007-04-04,5.4054
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,0.0
2007-04-11,0.0
2007-04-12,-5.1282
2007-04-16,-2.7027
2007-04-20,-2.7778
2007-04-23,0.0
2007-04-26,-2.8571
2007-04-27,-4.4118
2007-04-30,-1.5385
2007-05-01,0.0
2007-05-02,1.5625
2007-05-04,0.0
2007-05-07,7.6923
2007-05-08,-2.8571
2007-05-10,0.0
2007-05-14,-2.9412000000000003
2007-05-15,0.0
2007-05-16,-9.0909
2007-05-17,10.0
2007-05-21,0.0
2007-05-23,3.0303
2007-05-24,-8.8235
2007-05-30,0.0
2007-05-31,-3.2258
2007-06-04,-3.3333
2007-06-05,-3.4483
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,-3.5714
2007-06-11,0.0
2007-06-12,-3.7037
2007-06-13,3.8462
2007-06-14,29.6296
2007-06-15,2.8571
2007-06-18,5.5556
2007-06-19,0.0
2007-06-20,-13.1579
2007-06-21,15.1515
2007-06-25,-7.8947
2007-06-26,0.0
2007-06-27,0.0
2007-06-28,2.8571
2007-06-29,6.9444
2007-07-02,22.0779
2007-07-03,27.6596
2007-07-05,5.0
2007-07-06,7.9365
2007-07-09,-11.7647
2007-07-10,3.3333
2007-07-11,9.6774
2007-07-12,-1.4706000000000001
2007-07-13,4.4776
2007-07-16,10.0
2007-07-17,19.4805
2007-07-18,-1.087
2007-07-19,14.2857
2007-07-20,2.8846
2007-07-23,-0.9346
2007-07-24,-0.9434
2007-07-25,-4.7619
2007-07-26,-7.0
2007-07-27,2.1505
2007-07-30,-7.3684
2007-07-31,-1.1364
2007-08-01,-9.1954
2007-08-02,13.9241
2007-08-03,2.2222
2007-08-06,7.6087
2007-08-07,7.0707
2007-08-08,-0.9434
2007-08-09,-3.8095
2007-08-10,-0.9901
2007-08-13,7.0
2007-08-14,0.0
2007-08-15,-4.6729
2007-08-16,-7.8431
2007-08-17,4.2553
2007-08-20,0.0
2007-08-21,-4.0816
2007-08-22,-4.2553
2007-08-23,-4.4444
2007-08-24,4.5349
2007-08-27,-5.4505
2007-08-28,3.5294
2007-08-29,11.3636
2007-08-30,-4.0816
2007-08-31,1.0638
2007-09-04,-3.1579
2007-09-05,2.1739
2007-09-06,-4.2553
2007-09-07,12.2222
2007-09-10,-3.9604
2007-09-11,-5.1546
2007-09-12,-1.087
2007-09-13,0.0
2007-09-14,2.1978
2007-09-17,-3.2258
2007-09-18,0.0
2007-09-19,-5.0
2007-09-20,5.2632
2007-09-21,-5.0
2007-09-24,5.2632
2007-09-25,0.0
2007-09-26,-1.1111
2007-09-27,1.1236
2007-09-28,-3.3333
2007-10-01,5.7471
2007-10-02,0.0
2007-10-03,-2.1739
2007-10-04,0.0
2007-10-05,-0.5556
2007-10-08,2.7933
2007-10-09,1.087
2007-10-10,0.0
2007-10-11,-2.1505
2007-10-12,3.2967
2007-10-15,15.9574
2007-10-16,-4.5872
2007-10-17,-10.5769
2007-10-18,-1.0753
2007-10-19,-2.1739
2007-10-22,-2.3333
2007-10-23,-1.0239
2007-10-24,-4.5977
2007-10-25,1.2048
2007-10-26,-4.7619
2007-10-29,5.0
2007-10-30,0.0
2007-10-31,-3.5714
2007-11-01,1.2346
2007-11-02,-7.9268
2007-11-05,-5.9603
2007-11-06,2.8169
2007-11-07,-5.4795
2007-11-08,-2.8986
2007-11-09,-5.9701
2007-11-12,1.5873
2007-11-13,0.0
2007-11-14,-3.125
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,-3.2258
2007-11-21,-13.3333
2007-11-23,-3.8462
2007-11-26,-12.0
2007-11-27,-2.2727
2007-11-28,16.2791
2007-11-29,40.0
2007-11-30,-5.7143
2007-12-03,-6.0606
2007-12-04,-9.6774
2007-12-05,10.7143
2007-12-06,-1.6129
2007-12-07,14.7541
2007-12-10,-5.7143
2007-12-11,0.0
2007-12-12,-1.5152
2007-12-13,-7.6923
2007-12-14,0.0
2007-12-17,-5.0
2007-12-18,10.526299999999999
2007-12-19,-4.7619
2007-12-20,0.0
2007-12-21,5.0
2007-12-24,-4.7619
2007-12-26,7.5
2007-12-27,-5.4264
2007-12-28,3.2787
2007-12-31,2.3810000000000002
2008-01-02,-8.5271
2008-01-03,1.6949
2008-01-04,15.0
2008-01-07,0.0
2008-01-08,-4.3478
2008-01-09,0.0
2008-01-10,-9.0909
2008-01-11,6.6667
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-4.6875
2008-01-17,-11.4754
2008-01-18,9.2593
2008-01-22,-1.6949
2008-01-23,3.4483
2008-01-24,0.0
2008-01-25,-13.8333
2008-01-28,12.1857
2008-01-29,3.4483
2008-01-30,-8.3333
2008-01-31,-1.8182
2008-02-01,-1.8519
2008-02-04,0.0
2008-02-05,-1.8868
2008-02-07,-5.7692
2008-02-08,0.0
2008-02-11,2.0408
2008-02-12,2.0
2008-02-13,-1.9607999999999999
2008-02-14,0.0
2008-02-19,-4.0
2008-02-20,0.0
2008-02-21,4.1667
2008-02-25,-4.0
2008-02-27,-2.0833
2008-02-28,4.2553
2008-02-29,-6.1224
2008-03-03,8.6957
2008-03-04,4.0
2008-03-05,3.8462
2008-03-06,-7.4074
2008-03-07,0.0
2008-03-10,-0.2
2008-03-11,-1.8035999999999999
2008-03-12,-6.1224
2008-03-13,0.0
2008-03-14,-6.5217
2008-03-17,4.6512
2008-03-18,2.0
2008-03-19,-6.3181
2008-03-24,0.0
2008-03-25,-6.9767
2008-03-26,5.0
2008-03-27,-7.1429
2008-03-28,0.0
2008-03-31,2.5641
2008-04-01,-5.0
2008-04-02,5.2632
2008-04-03,-5.0
2008-04-04,18.4211
2008-04-07,-8.8889
2008-04-08,-2.439
2008-04-09,-2.5
2008-04-10,0.0
2008-04-11,5.1282
2008-04-14,-2.439
2008-04-15,-4.75
2008-04-16,-0.2625
2008-04-17,2.6316
2008-04-18,0.0
2008-04-21,-3.8462
2008-04-22,6.6667
2008-04-23,0.0
2008-04-24,0.0
2008-04-28,-10.0
2008-04-29,8.3333
2008-04-30,-3.8462
2008-05-01,-2.6667
2008-05-02,4.1096
2008-05-05,-2.6316
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,8.1081
2008-05-09,-6.25
2008-05-12,-4.0
2008-05-13,0.0
2008-05-14,8.3333
2008-05-15,0.0
2008-05-16,-10.2564
2008-05-19,0.0
2008-05-20,14.2857
2008-05-21,-7.5
2008-05-22,-2.7027
2008-05-23,11.1111
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,-10.0
2008-05-30,11.1111
2008-06-02,-10.0
2008-06-03,11.1111
2008-06-04,-10.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,11.1111
2008-06-10,-15.0
2008-06-11,-20.5882
2008-06-12,29.6296
2008-06-13,-14.2857
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,6.6667
2008-06-20,-6.25
2008-06-23,-6.6667
2008-06-24,-3.5714
2008-06-25,3.7037
2008-06-26,-7.1429
2008-06-27,-3.8462
2008-06-30,20.0
2008-07-01,0.0
2008-07-02,-0.3333
2008-07-03,-6.3545
2008-07-07,-14.2857
2008-07-08,12.5
2008-07-09,-7.4074
2008-07-10,8.0
2008-07-14,-7.4074
2008-07-15,0.0
2008-07-16,4.0
2008-07-17,-11.538499999999999
2008-07-18,-4.3478
2008-07-21,13.6364
2008-07-22,0.0
2008-07-23,12.0
2008-07-24,3.5714
2008-07-25,-3.4483
2008-07-28,-12.5
2008-07-29,14.2857
2008-07-30,0.0
2008-07-31,-12.5
2008-08-01,0.0
2008-08-04,10.2041
2008-08-05,0.0
2008-08-06,-3.7037
2008-08-07,0.0
2008-08-08,7.6923
2008-08-11,0.0
2008-08-13,0.0
2008-08-15,1.7856999999999998
2008-08-18,-8.7719
2008-08-19,-5.7692
2008-08-20,6.1224
2008-08-25,-11.538499999999999
2008-08-26,0.0
2008-08-27,17.3913
2008-08-28,-1.8519
2008-09-02,-1.8868
2008-09-03,0.0
2008-09-04,0.0
2008-09-08,0.0
2008-09-10,-11.538499999999999
2008-09-11,4.3478
2008-09-15,-16.6667
2008-09-16,-10.0
2008-09-17,0.0
2008-09-18,16.6667
2008-09-19,-4.7619
2008-09-22,-20.0
2008-09-23,0.0
2008-09-24,0.0
2008-09-25,6.25
2008-09-26,-0.5882
2008-09-30,-0.5917
2008-10-01,0.0
2008-10-02,1.1905000000000001
2008-10-03,-5.8824
2008-10-06,0.0
2008-10-07,6.25
2008-10-08,-11.7647
2008-10-10,-20.0
2008-10-13,0.0
2008-10-15,0.0
2008-10-16,-16.6667
2008-10-17,40.0
2008-10-20,-14.2857
2008-10-21,-8.3333
2008-10-22,-18.1818
2008-10-23,-5.5556
2008-10-24,-17.647100000000002
2008-10-27,0.0
2008-10-28,14.2857
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,12.5
2008-11-03,-11.1111
2008-11-04,0.0
2008-11-05,12.5
2008-11-06,-11.1111
2008-11-07,-12.5
2008-11-10,21.4286
2008-11-11,29.4118
2008-11-12,0.0
2008-11-13,-9.0909
2008-11-14,-30.0
2008-11-17,57.1429
2008-11-19,0.0
2008-11-21,-9.0909
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,0.0
2008-11-28,10.0
2008-12-02,-45.4545
2008-12-03,66.6667
2008-12-04,0.0
2008-12-05,0.0
2008-12-08,-10.0
2008-12-09,11.1111
2008-12-10,-20.0
2008-12-11,25.0
2008-12-12,-20.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,6.25
2008-12-18,-5.8824
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,-25.0
2008-12-31,0.0
2009-01-02,33.3333
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,0.0
2009-01-12,0.0
2009-01-13,-12.5
2009-01-14,0.0
2009-01-15,-14.2857
2009-01-16,16.6667
2009-01-20,42.8571
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,60.0
2009-01-26,-6.25
2009-01-27,-26.6667
2009-01-28,-9.0909
2009-01-29,30.0
2009-01-30,23.0769
2009-02-02,-6.3281
2009-02-03,-19.9333
2009-02-04,4.1667
2009-02-05,3.9
2009-02-06,-3.7536
2009-02-09,-12.0
2009-02-10,8.1818
2009-02-11,-7.563
2009-02-12,-4.5455
2009-02-13,-14.2857
2009-02-17,-4.4444
2009-02-18,15.1163
2009-02-19,-5.0505
2009-02-20,-7.4468
2009-02-23,-9.1954
2009-02-24,-1.2658
2009-02-25,15.3846
2009-02-26,-11.1111
2009-02-27,12.5
2009-03-02,0.0
2009-03-03,10.0
2009-03-04,1.0101
2009-03-05,-5.0
2009-03-06,0.0
2009-03-09,-5.2632
2009-03-10,0.0
2009-03-11,10.5556
2009-03-12,0.0
2009-03-13,-2.5126
2009-03-16,2.5773
2009-03-17,-1.5074999999999998
2009-03-18,-3.0612
2009-03-19,4.2105
2009-03-20,-6.5657
2009-03-23,-2.7027
2009-03-24,4.4444
2009-03-25,-4.2553
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,-5.5556
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,-5.8824
2009-04-07,-11.25
2009-04-08,19.7183
2009-04-09,4.7059
2009-04-13,1.1236
2009-04-14,-11.1111
2009-04-15,11.25
2009-04-16,0.5618
2009-04-17,-10.6145
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,5.625
2009-04-23,-5.3254
2009-04-24,0.0
2009-04-27,-6.25
2009-04-28,-2.0
2009-04-29,2.0408
2009-04-30,-1.3333
2009-05-04,0.0
2009-05-05,1.3514
2009-05-06,-5.3333
2009-05-07,5.6338
2009-05-08,-6.6667
2009-05-11,6.9643
2009-05-12,29.0484
2009-05-13,-17.2057
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,-0.625
2009-05-19,-11.9497
2009-05-20,1.4285999999999999
2009-05-21,0.0
2009-05-22,7.0423
2009-05-26,-7.8947
2009-05-27,-3.5714
2009-05-28,3.7037
2009-05-29,0.0
2009-06-01,0.0
