ticker,NUBC US Equity
2006-03-31,0.0
2006-04-06,-0.7463
2006-04-11,0.0
2006-04-12,0.7519
2006-04-13,0.0
2006-04-20,-1.4925
2006-04-26,1.5152
2006-05-02,-0.7463
2006-05-04,-0.7519
2006-05-16,1.5152
2006-05-17,0.0
2006-05-18,-0.597
2006-05-24,0.6006
2006-05-25,-0.597
2006-05-26,0.6006
2006-06-09,0.209
2006-06-15,-0.7463
2006-06-19,0.0
2006-06-22,0.0
2006-06-26,-0.6015
2006-07-20,0.6051
2006-09-25,-1.2662
2006-10-02,-0.7634
2006-10-04,-1.5385
2006-10-20,-1.5625
2006-11-30,-1.5873
2006-12-01,-0.8065
2006-12-11,-2.1845
2006-12-12,0.0
2006-12-21,0.0
2006-12-29,-2.5
2007-01-03,-0.5128
2007-02-13,3.0928
2007-02-14,-1.3333
2007-02-21,-2.027
2007-02-23,-1.7241
2007-02-27,-0.1754
2007-03-09,2.2144
2007-03-12,-1.8965999999999998
2007-03-20,0.0
2007-03-21,0.8436
2007-03-29,-1.7079
2007-03-30,-1.5957
2007-04-03,0.1802
2007-04-16,-1.0791
2007-05-30,-1.4545
2007-06-12,0.2961
2007-06-18,0.0
2007-06-20,3.321
2007-06-22,-5.3571
2007-07-19,0.0
2007-07-24,-5.6604
2007-07-26,-2.0
2007-08-16,2.0408
2007-08-23,4.0
2007-08-24,-4.4231
2007-08-27,-7.4447
2007-08-31,-7.6087
2007-09-12,16.4934
2007-09-18,7.3022
2007-10-03,0.0
2007-10-08,-1.7013
2007-10-17,-0.7692
2007-10-31,-0.7752
2007-11-14,1.5625
2007-11-20,0.5769
2007-12-04,-0.2294
2007-12-05,-2.8846
2007-12-21,-0.9901
2007-12-27,1.0
2007-12-28,-5.7426
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,-0.8403
2008-01-09,0.0
2008-01-15,0.0
2008-01-28,-4.661
2008-01-30,-4.4444
2008-02-12,-6.2791
2008-02-25,0.7444
2008-02-27,2.4631
2008-03-07,-10.1883
2008-03-10,12.9032
2008-03-18,-7.1429
2008-03-24,-2.0513
2008-03-28,3.4031000000000002
2008-04-04,6.3291
2008-04-08,0.0
2008-04-17,0.0
2008-05-01,-4.7619
2008-05-06,-5.0
2008-05-07,0.0
2008-05-19,0.0
2008-06-23,-4.8123000000000005
2008-07-10,5.5556
2008-07-11,-2.6316
2008-07-21,-0.5405
2008-10-09,3.8251
2008-10-27,-2.6316
2008-10-31,-0.0541
2008-11-04,0.0541
2008-11-10,-2.7027
2008-11-20,-5.5556
2008-11-21,5.8824
2008-11-25,0.0
2008-12-11,-6.4246
2008-12-17,-7.4627
2008-12-19,0.0
2008-12-22,-3.2258
2009-01-12,3.3333
2009-02-10,-1.6129
2009-04-28,8.9769
2009-05-19,0.5451
2009-06-08,1.8182
2009-06-09,0.5952
2009-06-19,0.5917
2009-06-24,0.2941
2009-07-06,13.783
2009-07-21,-2.0619
2009-07-22,-5.2632
2009-07-29,0.0
2009-08-07,5.8889
2009-08-14,-0.3148
2009-10-06,0.5823
2009-11-10,-1.8342
2009-11-11,0.5281
2009-12-03,-9.3333
2009-12-14,0.3552
2009-12-15,-2.6549
2009-12-16,0.303
2009-12-18,-2.7742
2009-12-29,1.2995999999999999
2009-12-31,2.7607
2010-01-04,0.0
2010-01-05,1.4925
2010-01-06,5.8824
2010-01-07,0.0
2010-01-19,-2.7778
2010-01-20,0.0
2010-01-21,-5.7143
2010-01-26,2.7273
2010-02-02,0.0
2010-02-08,-2.6549
2010-02-09,0.0
2010-02-17,-2.7273
2010-02-18,4.9844
2010-02-22,0.0
2010-02-23,-4.3917
2010-02-24,0.869
2010-02-25,1.5385
2010-03-04,0.9091
2010-03-05,-0.9009
2010-03-11,2.8066
2010-03-15,0.0
2010-03-16,-3.5608
2010-03-17,1.5385
2010-03-24,4.2424
2010-03-25,-1.1628
2010-03-29,0.0
2010-04-01,0.0
2010-04-05,1.4706000000000001
2010-04-06,-0.2899
2010-04-07,0.2907
2010-04-09,-0.8696
2010-04-12,5.2632
2010-04-13,8.3333
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,2.5641
2010-04-22,10.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-30,0.0
2010-05-06,0.0
2010-05-11,-4.5455
2010-05-14,0.0
2010-06-08,-6.619
2010-06-11,3.8462
2010-06-14,-3.7037
2010-06-24,0.0
2010-06-25,-3.8462
2010-06-29,-2.6667
2010-06-30,6.8493
2010-07-13,-2.5641
2010-07-28,0.0
2010-08-05,5.2632
2010-08-27,0.0
2010-08-30,0.0
2010-11-02,0.6036
2010-11-08,0.0
2010-11-12,-2.5
2010-11-15,-2.5641
2010-11-16,0.0
2010-11-17,0.0
2010-11-23,0.0
2010-11-30,0.0
2010-12-14,0.6356
2010-12-22,5.2632
2011-01-06,10.0
2011-01-20,0.0
2011-01-24,0.0
2011-03-28,0.5484
2011-04-13,18.1818
2011-05-27,-13.8462
2011-06-01,13.8393
2011-06-02,-11.7647
2011-06-07,13.8667
2011-06-20,0.0
2011-06-30,-11.5686
2011-07-18,4.878
2011-07-21,3.5941
2011-08-30,-2.0408
2011-09-26,-1.5088
2011-10-03,-6.383
2011-10-17,4.5455
2011-10-26,1.9565000000000001
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,5.3305
2011-11-01,0.0
2011-11-03,0.0
2011-11-15,-4.8583
2011-11-16,12.766
2012-01-03,-5.1593
2012-01-06,4.0
2012-01-09,-3.8462
2012-01-12,4.0
2012-01-13,-3.8462
2012-01-19,3.0
2012-01-25,-0.0388
2012-02-02,1.0101
2012-02-03,2.8846
2012-02-08,5.6075
2012-03-01,-0.885
2012-04-09,-3.0869
2012-04-10,11.1111
2012-04-12,-10.0
2012-04-13,3.3333
2012-04-19,2.1505
2012-04-20,1.7544
2012-04-24,-1.7241
2012-05-23,0.0
2012-05-24,0.0
2012-05-31,-8.7719
2012-06-11,9.2421
2012-06-13,4.4248
2012-06-14,1.6949
2012-06-18,0.0
2012-06-26,0.0
2012-06-28,0.0
2012-06-29,1.6667
2012-07-25,-1.6393
2012-08-01,5.8333
2012-09-17,-5.0332
2012-09-21,3.3333
2012-12-03,-6.4516
2012-12-18,-6.38
2012-12-19,3.7037
2012-12-21,10.7143
2012-12-27,-3.2258
2013-02-13,-2.5
2013-02-14,9.4017
2013-04-03,0.5025
2013-04-22,-1.0
2013-04-29,-10.0379
2013-05-02,5.2632
2013-05-17,11.6667
2013-06-12,-10.018
2013-07-12,-1.6667
2013-07-23,9.322
2013-07-24,1.6434
2013-07-25,2.9591
2013-07-30,-0.7407
2013-08-13,-7.4627
2013-08-14,6.4516
2013-08-21,3.0303
2013-08-29,0.2941
2013-09-05,-2.7123
2013-09-26,1.8182
2013-11-05,0.4464
2013-11-07,0.0
2013-11-26,-6.6667
2013-12-02,3.1746
2013-12-03,0.5538
2013-12-13,3.8154
2014-01-02,0.0296
2014-01-09,0.4444
2014-03-11,-1.8387
2014-04-08,-1.0574
2014-04-11,-15.2672
2014-04-14,20.9009
2014-04-16,-1.3413
2014-04-17,-6.3444
2014-04-24,0.1613
2014-04-25,-0.161
2014-04-28,1.7742
2014-04-29,-1.7433
2014-05-05,4.8387
2014-06-25,-4.8577
2014-07-08,0.813
2014-07-21,-2.4194
2014-07-23,1.4876
2014-09-03,0.7866
2014-09-05,-0.4878
2014-10-07,-0.3268
2014-12-04,3.9261
2014-12-09,0.3175
2014-12-11,-4.7468
2014-12-12,0.3322
2014-12-26,-0.7947
2014-12-29,0.1335
2014-12-30,0.5667
2014-12-31,-0.5635
2015-01-09,0.8333
2015-01-15,0.0
2015-01-16,-0.9917
2015-01-20,-1.5025
2015-02-24,1.6949
2015-03-03,2.9667
2015-03-16,-4.2345
2015-03-17,0.0
2015-03-18,0.0
2015-04-13,2.0408
2015-05-01,-3.1667
2015-05-05,-1.8933
2015-05-13,-1.7544
2015-05-15,-0.8929
2015-05-18,-0.3604
2015-06-04,3.7873
2015-06-12,-1.7544
2015-06-19,0.0
2015-06-22,-1.7856999999999998
2015-06-23,-5.4545
2015-06-30,-0.9615
2015-07-01,-0.9709
2015-07-07,3.9215999999999998
2015-07-10,1.8868
2015-07-17,0.0
2015-07-30,0.5556
2015-07-31,-5.709
2015-08-03,-0.3516
2015-09-02,1.8816000000000002
2015-09-03,0.0
2015-09-14,-1.2801
2015-09-15,0.0
2015-09-21,3.1041
2015-09-28,6.7073
2015-10-01,0.0
2015-10-05,0.0
2015-10-08,-0.7143
2015-10-21,-8.9928
2015-10-30,0.1976
2015-11-30,0.0
2015-12-07,0.1972
2015-12-08,1.9685000000000001
2015-12-10,0.3861
2015-12-16,0.4229
2015-12-18,-2.4981
2015-12-22,0.0
2016-01-04,-1.3412
2016-01-06,0.0
2016-01-08,0.0
2016-01-15,7.9568
2016-01-20,-7.3704
2016-02-08,0.0
2016-02-11,0.0
2016-02-12,-2.0392
2016-02-23,0.2041
2016-03-07,-1.222
2016-03-11,3.7339
2016-04-01,-1.9588
2016-05-04,1.0204
2016-05-06,-2.0202
2016-05-09,0.0
2016-05-10,-1.0309
2016-05-11,0.0
2016-05-13,2.7083
2016-05-16,0.6085
2016-05-17,-1.8145
2016-05-26,-0.2053
2016-06-01,0.2058
2016-06-02,0.0
2016-06-15,1.737
2016-06-17,-1.0163
2016-06-27,-0.6571
2016-06-28,3.3485
2016-06-29,1.0
2016-07-06,-3.7624
2016-07-11,-2.1811
2016-07-13,2.2297
2016-07-14,0.823
2016-07-15,0.8163
2016-07-20,-1.8218999999999999
2016-07-22,-0.4124
2016-07-25,3.5197000000000003
2016-07-26,2.0
2016-08-01,0.0
2016-08-02,0.0
2016-08-04,4.902
2016-08-08,0.0
2016-08-10,2.8037
2016-08-11,9.0909
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,-11.6667
2016-08-23,4.1509
2016-08-24,5.0725
2016-08-29,-0.8621
2016-08-30,-6.9565
2016-08-31,7.4766
2016-09-13,-4.2337
2016-09-19,4.494
2016-09-20,0.0
2016-10-03,0.0
2016-10-04,0.0
2016-10-07,-2.0979
2016-10-10,1.7856999999999998
2016-10-14,-0.8772
2016-10-18,1.2389000000000001
2016-11-02,0.5245
2016-11-09,-1.5652
2016-11-16,3.3569
2016-11-21,-0.8547
2016-11-22,0.0
2016-11-28,2.069
2016-12-02,-1.6892
2016-12-12,0.6916
2016-12-13,0.9615
2016-12-23,0.6803
2017-01-04,0.0
2017-01-06,-1.1824
2017-01-11,0.1709
2017-01-13,-0.6826
2017-01-18,0.1718
2017-01-27,-0.1715
2017-01-31,0.5155
2017-02-03,2.5641
2017-02-06,-2.6667
2017-02-07,0.3425
2017-02-09,5.802
2017-02-14,0.0
2017-02-16,9.645199999999999
2017-02-21,-11.5916
2017-02-24,13.1115
2017-02-27,-11.268
2017-02-28,2.7851
2017-03-06,0.3226
2017-03-09,0.0
2017-03-13,-3.537
2017-03-22,1.6667
2017-03-28,0.0
2017-03-31,0.1639
2017-05-01,0.3273
2017-05-19,0.1631
2017-05-23,0.0
2017-05-24,0.0
2017-05-26,0.1303
2017-06-01,0.0325
2017-06-02,0.052
2017-06-06,1.3536000000000001
2017-06-26,0.0
2017-06-29,-0.9677
2017-07-11,0.0
2017-07-12,2.443
2017-07-19,1.4308
2017-07-26,-2.8213
2017-07-27,2.9032
2017-08-01,-3.605
2017-08-10,0.0
2017-08-14,3.7398
2017-08-17,-3.9185
2017-08-31,0.1631
2017-09-05,3.9088000000000003
2017-09-14,-3.058
2017-09-15,3.6748
2017-10-09,-0.1255
2017-10-10,-2.4121
2017-10-19,1.8601999999999999
2017-11-03,1.1058
2017-11-10,-0.7813
2017-11-15,3.9370000000000003
2017-12-11,-2.4848
2017-12-21,2.5
2017-12-22,-2.2561
2017-12-26,2.932
2018-01-10,-1.1515
2018-01-11,-0.0613
2018-01-12,0.0
2018-01-16,4.2945
2018-01-17,1.1764999999999999
2018-01-24,-1.0172
2018-01-25,-0.0003
2018-01-29,2.79
2018-01-30,-2.7143
2018-02-02,0.5874
2018-02-05,2.1898
2018-02-06,0.7143
2018-02-12,0.1418
2018-02-13,1.983
2018-02-27,0.0
2018-03-01,1.3889
2018-03-12,-2.12
2018-03-20,0.1406
2018-03-21,0.0
2018-03-23,0.0
2018-03-27,0.0
2018-03-28,2.5281000000000002
2018-04-02,-2.4657999999999998
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.2809
2018-04-12,0.8403
2018-04-13,1.3889
2018-04-30,-2.4657999999999998
2018-05-01,0.0
2018-05-04,-0.2809
2018-05-10,-2.1127
2018-05-11,-2.0144
2018-05-21,0.0
2018-05-22,0.0
2018-05-31,1.3216
2018-06-01,6.5217
2018-06-15,-6.0979
2018-06-22,-0.1689
2018-07-09,0.0292
2018-07-16,-0.0058
2018-07-25,0.6124
2018-07-27,0.0
2018-07-31,2.3188
2018-08-01,-0.8499
2018-08-09,1.2857
2018-08-10,-2.6798
2018-08-30,-0.1449
2018-08-31,1.4224
2018-09-06,0.4865
2018-09-11,-1.0879
2018-09-12,-0.4342
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,-0.0581
2018-09-25,1.0762
2018-09-26,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,-0.1439
2018-10-11,0.1441
2018-10-12,2.1583
2018-10-15,-2.1127
2018-10-23,0.1439
2018-11-13,0.0
2018-11-19,0.0
2018-12-11,4.0162
2018-12-12,-2.8333
2018-12-17,-0.5146
2019-01-04,0.0
2019-01-11,0.0
2019-01-15,0.0
2019-01-17,0.5747
2019-01-18,3.9143
2019-01-22,2.1446
2019-01-23,-4.9798
2019-01-24,-0.1416
2019-02-01,0.1135
2019-02-07,2.0119
2019-02-20,-2.5
2019-02-21,0.3134
2019-02-25,1.1076
2019-02-26,2.5281000000000002
2019-03-05,-3.4247
2019-03-11,1.255
2019-03-15,0.0
2019-04-02,-0.7042
2019-04-10,0.7092
2019-04-15,-0.5634
2019-04-26,-0.1416
2019-04-29,3.5461
2019-05-01,-2.3836
2019-05-03,-0.2245
2019-05-14,0.5626
2019-05-17,0.6993
2019-05-21,-0.6944
2019-05-22,-0.5594
2019-05-23,0.0
2019-05-24,0.1969
2019-06-17,1.0728
2019-06-18,0.0
2019-06-19,0.0
2019-07-09,-0.2793
2019-07-10,0.8403
2019-07-11,0.0
2019-07-12,-0.2778
2019-07-15,0.2786
2019-07-16,-0.8333
2019-07-17,0.0
2019-07-19,-0.112
2019-07-22,0.0
2019-07-23,0.9534
2019-07-24,-0.9444
2019-07-26,0.2524
2019-07-29,0.6993
2019-08-01,0.0
2019-08-02,-0.5278
2019-08-14,0.5306
2019-08-16,0.0
2019-08-21,0.0
2019-08-26,1.3889
2019-08-27,-1.3699
2019-08-29,0.0
2019-09-10,1.9838
2019-09-16,0.0
2019-09-17,0.9589
2019-09-20,0.0
2019-09-25,0.0
2019-10-10,0.0
2019-10-17,0.1357
2019-11-22,-0.7588
2019-12-02,-0.6008
2020-01-03,0.8566
2020-01-07,-2.0548
2020-01-13,0.6993
2020-01-16,0.0
2020-01-24,0.2778
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-0.1385
2020-02-07,1.2483
2020-02-10,-1.2328999999999999
2020-02-19,2.6352
2020-02-20,-1.2703
2020-02-24,-1.0402
2020-02-26,0.2766
2020-02-27,-0.5517
2020-02-28,-0.1387
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,-1.3889
2020-03-09,-2.2386
2020-03-27,-12.463799999999999
2020-04-16,0.0
2020-04-17,-10.596
2020-04-21,-3.7037
2020-04-22,-0.1154
2020-04-28,1.0782
2020-05-06,0.0
2020-05-12,0.0
2020-05-15,-1.3333
2020-05-19,2.3166
2020-06-10,2.7387
2020-06-22,3.6653000000000002
2020-06-25,0.0
2020-07-01,3.5714
2020-07-27,-6.0345
2020-07-29,0.9174
2020-07-30,-1.3818
