ticker,SHOM US Equity
2007-04-03,11.1111
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,-25.0
2007-04-10,16.6667
2007-04-11,0.0
2007-04-12,-28.5714
2007-04-13,0.0
2007-04-16,20.0
2007-04-17,0.0
2007-04-18,-25.0
2007-04-19,33.3333
2007-04-20,-15.0
2007-04-23,-1.9607999999999999
2007-04-24,20.0
2007-04-25,0.0
2007-04-26,16.6667
2007-04-27,-10.7143
2007-04-30,-0.8
2007-05-01,-19.3548
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,0.0
2007-05-08,0.0
2007-05-09,2.0
2007-05-10,0.0
2007-05-11,1.9607999999999999
2007-05-14,-9.6154
2007-05-15,-4.2553
2007-05-16,-11.1111
2007-05-17,25.0
2007-05-18,-20.0
2007-05-21,0.0
2007-05-22,-25.0
2007-05-23,16.6667
2007-05-24,-14.2857
2007-05-29,-16.6667
2007-05-30,-32.0
2007-05-31,47.0588
2007-06-01,0.0
2007-06-04,16.0
2007-06-05,-3.4483
2007-06-06,7.1429
2007-06-07,33.3333
2007-06-08,72.5
2007-06-11,-42.029
2007-06-12,-25.0
2007-06-13,16.6667
2007-06-14,-11.4286
2007-06-15,-6.4516
2007-06-18,-3.4483
2007-06-19,-21.4286
2007-06-20,-9.0909
2007-06-21,0.0
2007-06-22,5.0
2007-06-25,-14.2857
2007-06-26,-5.5556
2007-06-27,-11.7647
2007-06-28,0.0
2007-06-29,26.6667
2007-07-02,5.2632
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,-10.0
2007-07-10,-16.6667
2007-07-11,0.0
2007-07-12,33.3333
2007-07-13,-15.0
2007-07-16,-5.8824
2007-07-17,-6.25
2007-07-18,-13.3333
2007-07-19,-3.8462
2007-07-20,44.0
2007-07-23,0.0
2007-07-24,-5.5556
2007-07-25,-17.647100000000002
2007-07-26,-14.2857
2007-07-27,25.0
2007-07-30,10.0
2007-07-31,-27.2727
2007-08-01,8.3333
2007-08-03,-7.6923
2007-08-06,0.0
2007-08-07,16.6667
2007-08-08,-28.5714
2007-08-09,20.0
2007-08-10,-8.3333
2007-08-13,9.0909
2007-08-14,-16.6667
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,-10.0
2007-08-20,-22.2222
2007-08-21,28.5714
2007-08-22,-11.1111
2007-08-23,-2.3438
2007-08-24,15.2
2007-08-27,11.1111
2007-08-28,50.0
2007-08-29,-26.6667
2007-08-30,-9.0909
2007-08-31,-30.0
2007-09-04,42.8571
2007-09-05,-10.0
2007-09-06,22.2222
2007-09-07,9.0909
2007-09-10,8.3333
2007-09-11,-23.0769
2007-09-12,-10.0
2007-09-13,16.6667
2007-09-14,0.0
2007-09-17,-23.8095
2007-09-18,-12.5
2007-09-19,-7.1429
2007-09-20,-23.0769
2007-09-21,20.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,2.0833
2007-09-27,6.1224
2007-09-28,-15.3846
2007-10-01,0.0
2007-10-02,18.1818
2007-10-03,-7.6923
2007-10-04,16.6667
2007-10-05,-1.7856999999999998
2007-10-08,-40.0
2007-10-09,-48.4848
2007-10-10,41.1765
2007-10-11,0.0
2007-10-12,0.0
2007-10-15,-16.6667
2007-10-16,20.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,-39.5833
2007-10-22,17.2414
2007-10-23,-5.8824
2007-10-24,68.75
2007-10-25,42.5926
2007-10-26,66.2338
2007-10-29,25.0
2007-10-30,-10.0
2007-10-31,-22.2222
2007-11-01,42.8571
2007-11-02,0.0
2007-11-05,-25.0
2007-11-06,6.6667
2007-11-07,-25.0
2007-11-08,-14.5833
2007-11-09,17.0732
2007-11-12,-33.3333
2007-11-13,0.0
2007-11-14,25.0
2007-11-15,0.0
2007-11-16,10.0
2007-11-19,27.2727
2007-11-20,-14.2857
2007-11-21,16.6667
2007-11-23,-14.2857
2007-11-26,0.0
2007-11-27,-8.3333
2007-11-28,-18.1818
2007-11-29,-33.3333
2007-11-30,0.0
2007-12-03,0.0
2007-12-04,0.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,16.6667
2007-12-17,14.2857
2007-12-18,-25.0
2007-12-19,0.0
2007-12-20,33.3333
2007-12-21,-12.5
2007-12-24,-14.2857
2007-12-26,0.0
2007-12-28,16.6667
2007-12-31,-14.2857
2008-01-02,0.0
2008-01-04,-16.6667
2008-01-07,-40.0
2008-01-08,0.0
2008-01-09,33.3333
2008-01-10,-15.625
2008-01-11,0.0
2008-01-14,-11.1111
2008-01-15,12.5
2008-01-16,-11.1111
2008-01-17,-20.8333
2008-01-18,10.526299999999999
2008-01-22,0.0
2008-01-23,14.2857
2008-01-25,-12.5
2008-01-28,-9.5238
2008-01-29,-5.2632
2008-01-30,-22.2222
2008-01-31,-42.8571
2008-02-01,0.0
2008-02-04,-25.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,83.3333
2008-02-08,-54.5455
2008-02-11,20.0
2008-02-12,-16.6667
2008-02-13,0.0
2008-02-14,-40.0
2008-02-15,66.6667
2008-02-19,20.0
2008-02-20,-50.0
2008-02-21,100.0
2008-02-22,-16.6667
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,20.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,-16.6667
2008-03-07,0.0
2008-03-10,-40.0
2008-03-11,66.6667
2008-03-12,-40.0
2008-03-13,66.6667
2008-03-14,0.0
2008-03-17,-40.0
2008-03-18,-33.3333
2008-03-19,50.0
2008-03-20,0.0
2008-03-24,0.0
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,-33.3333
2008-03-31,50.0
2008-04-01,0.0
2008-04-02,-33.3333
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,50.0
2008-04-10,-33.3333
2008-04-11,50.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,-33.3333
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,50.0
2008-04-24,-33.3333
2008-04-25,0.0
2008-04-28,50.0
2008-04-29,-33.3333
2008-04-30,0.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-03,0.0
2008-06-04,50.0
2008-06-05,-33.3333
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,50.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-17,0.0
2008-06-18,-33.3333
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,-12.0
2008-06-30,-9.0909
2008-07-01,0.0
2008-07-02,30.0
2008-07-03,-7.6923
2008-07-08,-54.1667
2008-07-09,9.0909
2008-07-10,-11.6667
2008-07-11,-5.6604
2008-07-14,10.0
2008-07-15,36.3636
2008-07-16,-13.3333
2008-07-18,-23.0769
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,30.0
2008-07-25,7.6923
2008-07-28,-7.1429
2008-07-29,-23.0769
2008-07-30,0.0
2008-07-31,10.0
2008-08-01,0.0
2008-08-04,-3.6364
2008-08-05,-43.3962
2008-08-06,-5.0
2008-08-07,-47.3684
2008-08-08,26.6667
2008-08-11,-47.3684
2008-08-12,-30.0
2008-08-13,0.0
2008-08-14,-28.5714
2008-08-15,100.0
2008-08-18,90.0
2008-08-19,-36.8421
2008-08-20,-16.6667
2008-08-21,0.0
2008-08-22,200.0
2008-08-25,-6.6667
2008-08-27,-10.7143
2008-08-28,-16.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-4.7619
2008-09-05,-10.0
2008-09-08,38.8889
2008-09-09,-6.0
2008-09-10,-6.383
2008-09-11,-0.8523
2008-09-12,23.7822
2008-09-15,-12.2685
2008-09-16,-24.0106
2008-09-17,11.1111
2008-09-18,-27.5
2008-09-19,3.4483
2008-09-22,-13.3333
2008-09-23,-38.4615
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,-12.5
2008-09-30,0.0
2008-10-01,-14.2857
2008-10-02,16.6667
2008-10-03,-7.1429
2008-10-06,-7.6923
2008-10-07,0.0
2008-10-08,-25.0
2008-10-09,-33.3333
2008-10-13,0.0
2008-10-14,0.0
2008-10-20,-16.6667
2008-10-21,-27.5
2008-10-22,0.0
2008-10-23,-44.8276
2008-10-24,0.0
2008-10-27,-12.5
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,242.8571
2008-11-03,-6.25
2008-11-11,-75.5556
2008-11-13,45.4545
2008-11-14,-18.75
2008-11-17,38.4615
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,-27.7778
2008-11-24,0.0
2008-11-25,0.0
2008-11-28,38.4615
2008-12-01,0.0
2008-12-02,5.5556
2008-12-05,26.3158
2008-12-08,12.5
2008-12-09,-48.1481
2008-12-10,-28.5714
2008-12-11,10.0
2008-12-12,63.6364
2008-12-15,-44.4444
2008-12-16,10.0
2008-12-17,-9.0909
2008-12-18,10.0
2008-12-19,0.0
2008-12-22,-9.0909
2008-12-23,-40.0
2008-12-24,66.6667
2008-12-29,-20.0
2008-12-30,0.0
2008-12-31,25.0
2009-01-02,0.0
2009-01-06,-50.0
2009-01-07,20.0
2009-01-08,0.0
2009-01-12,33.3333
2009-01-13,0.0
2009-01-14,-37.5
2009-01-15,0.0
2009-01-16,20.0
2009-01-21,-16.6667
2009-01-28,0.0
2009-01-29,20.0
2009-02-02,66.6667
2009-02-03,0.0
2009-02-04,0.0
2009-02-05,30.0
2009-02-11,-38.4615
2009-02-13,62.5
2009-02-19,0.0
2009-02-24,-15.3846
2009-02-25,0.0
2009-03-04,0.0
2009-03-05,-9.0909
2009-03-09,0.0
2009-03-10,10.0
2009-03-11,-9.0909
2009-03-12,10.0
2009-03-13,0.0
2009-03-18,-9.0909
2009-03-23,0.0
2009-03-24,0.0
2009-03-26,10.0
2009-03-30,0.0
2009-03-31,0.0
2009-04-01,-9.0909
2009-04-02,10.0
2009-04-03,0.0
2009-04-06,-9.0909
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-04,0.0
2009-05-06,0.0
2009-05-07,-20.0
2009-05-08,0.0
2009-05-11,0.0
2009-05-18,-25.0
2009-05-19,0.0
2009-05-28,33.3333
2009-06-01,37.5
2009-06-02,0.0
2009-06-03,-27.2727
2009-06-05,0.0
2009-06-09,0.0
2009-06-10,-25.0
2009-06-11,-16.6667
2009-06-12,20.0
2009-06-18,0.0
2009-06-23,66.6667
2009-06-29,0.0
2009-07-10,0.0
2009-07-15,10.0
2009-07-21,-27.2727
2009-07-24,0.0
2009-07-30,37.5
2009-08-04,0.0
2009-08-06,-27.2727
2009-08-17,0.0
2009-08-18,37.5
2009-08-25,72.7273
2009-08-26,-31.5789
2009-08-27,0.0
2009-09-01,0.0
2009-09-02,-23.0769
2009-09-04,10.0
2009-09-14,45.4545
2009-09-15,-50.0
2009-09-16,62.5
2009-09-21,0.0
2009-09-24,-15.3846
2009-09-25,27.2727
2009-09-30,71.4286
2009-10-01,8.3333
2009-10-02,0.0
2009-10-05,53.8462
2009-10-06,-5.0
2009-10-07,68.4211
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,-25.0
2009-10-14,0.0
2009-10-15,83.3333
2009-10-16,-14.7727
2009-10-19,-36.0
2009-10-20,-16.6667
2009-10-21,-35.0
2009-10-22,23.0769
2009-10-26,0.0
2009-10-27,-9.375
2009-10-29,-10.3448
2009-10-30,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-09,3.8462
2009-11-10,66.6667
2009-11-12,-35.5556
2009-11-18,-10.3448
2009-11-20,0.0
2009-11-23,73.0769
2009-11-24,-42.2222
2009-11-27,0.0
2009-12-02,23.0769
2009-12-03,-25.0
2009-12-04,33.3333
2009-12-08,0.0
2009-12-09,0.0
2009-12-15,-50.0
2009-12-18,81.25
2009-12-21,0.0
2009-12-22,-34.4828
2009-12-24,10.526299999999999
2009-12-28,0.0
2009-12-30,-14.2857
2010-01-04,66.6667
2010-01-05,6.6667
2010-01-06,31.25
2010-01-11,-23.8095
2010-01-12,0.0
2010-01-13,-50.0
2010-01-14,100.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-27,-25.0
2010-01-28,45.8333
2010-01-29,-8.5714
2010-02-01,6.25
2010-02-05,64.7059
2010-02-09,-46.4286
2010-02-10,6.6667
2010-02-11,43.75
2010-02-16,-23.913
2010-02-17,31.4286
2010-02-19,-13.0435
2010-02-22,-35.0
2010-02-23,53.8462
2010-02-25,0.0
2010-03-03,-25.0
2010-03-04,6.6667
2010-03-05,18.75
2010-03-08,-10.526299999999999
2010-03-09,11.7647
2010-03-10,-15.7895
2010-03-11,-25.0
2010-03-12,0.0
2010-03-16,-8.3333
2010-03-17,0.0
2010-03-19,0.0
2010-03-26,22.7273
2010-03-30,-18.5185
2010-03-31,0.0
2010-04-14,0.0
2010-04-15,45.4545
2010-04-21,-40.625
2010-04-23,68.4211
2010-05-05,0.0
2010-05-06,0.0
2010-05-17,-25.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,33.3333
2010-05-24,-34.375
2010-05-25,0.0
2010-05-26,61.9048
2010-05-27,-5.8824
2010-05-28,-18.75
2010-06-01,0.0
2010-06-02,-7.6923
2010-06-03,-8.3333
2010-06-04,22.7273
2010-06-07,-11.1111
2010-06-08,-33.3333
2010-06-09,0.0
2010-06-10,37.5
2010-06-11,0.0
2010-06-15,-4.5455
2010-06-16,0.0
2010-06-18,-23.8095
2010-06-21,81.25
2010-06-22,0.0
2010-06-23,-37.931
2010-06-29,0.0
2010-07-02,44.4444
2010-07-12,11.538499999999999
2010-07-14,-27.5862
2010-07-16,-14.2857
2010-07-21,0.0
2010-07-23,5.5556
2010-07-27,-15.7895
2010-07-28,0.0
2010-07-30,50.0
2010-08-03,0.0
2010-08-06,0.0
2010-08-09,-33.3333
2010-08-10,0.0
2010-08-12,50.0
2010-08-24,-33.3333
2010-08-25,50.0
2010-08-31,-33.3333
2010-09-02,50.0
2010-09-03,0.0
2010-09-10,-41.6667
2010-09-15,0.0
2010-09-16,71.4286
2010-09-23,-20.8333
2010-09-27,68.4211
2010-09-28,90.625
2010-09-29,-24.5902
2010-09-30,17.3913
2010-10-01,-16.6667
2010-10-04,-24.4444
2010-10-05,32.3529
2010-10-08,0.0
2010-10-11,-17.7778
2010-10-12,21.6216
2010-10-13,-4.4444
2010-10-14,18.6047
2010-10-15,-5.8824
2010-10-18,0.0
2010-10-19,-33.3333
2010-10-20,-18.75
2010-10-21,23.0769
2010-10-26,43.75
2010-10-29,-2.1739
2010-11-04,0.0
2010-11-09,0.0
2010-11-11,-24.4444
2010-11-12,-20.5882
2010-11-15,40.7407
2010-11-16,-21.0526
2010-11-17,0.0
2010-11-18,13.3333
2010-11-19,-5.8824
2010-11-22,-6.25
2010-11-23,0.0
2010-11-24,-13.3333
2010-11-30,0.0
2010-12-02,46.1538
2010-12-03,13.1579
2010-12-06,-6.9767
2010-12-08,-32.5
2010-12-09,-11.1111
2010-12-10,8.3333
2010-12-13,0.0
2010-12-14,46.1538
2010-12-30,-31.5789
2010-12-31,3.8462
2011-01-03,0.0
2011-01-04,18.5185
2011-01-05,25.0
2011-01-06,-32.5
2011-01-07,18.5185
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,-25.0
2011-01-19,0.0
2011-01-20,0.0
2011-01-24,8.3333
2011-01-27,23.0769
2011-02-01,0.0
2011-02-03,-15.625
2011-02-04,-3.7037
2011-02-07,-7.6923
2011-02-09,58.3333
2011-02-10,-31.5789
2011-02-14,0.0
2011-02-15,0.0
2011-02-18,30.7692
2011-02-22,2.9412000000000003
2011-02-25,-25.7143
2011-02-28,34.6154
2011-03-03,105.7143
2011-03-04,-29.1667
2011-03-07,29.4118
2011-03-08,-10.6061
2011-03-09,-10.1695
2011-03-10,-3.7736
2011-03-11,3.9215999999999998
2011-03-15,15.0943
2011-03-16,8.1967
2011-03-17,-7.5758
2011-03-18,4.918
2011-03-21,0.0
2011-03-22,-12.5
2011-03-23,14.2857
2011-03-24,37.5
2011-03-25,42.0455
2011-03-28,0.8
2011-03-29,-17.4603
2011-03-30,-7.6923
2011-03-31,8.3333
2011-04-01,21.1538
2011-04-04,-17.4603
2011-04-05,15.3846
2011-04-06,-15.0
2011-04-07,-5.8824
2011-04-08,25.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,4.1667
2011-04-14,-10.4
2011-04-15,11.607099999999999
2011-04-18,-4.0
2011-04-19,0.0
2011-04-20,-6.6667
2011-04-21,7.1429
2011-04-25,-5.0
2011-04-26,19.2982
2011-04-27,-17.647100000000002
2011-04-28,18.75
2011-04-29,-13.5338
2011-05-02,-2.6087
2011-05-03,-12.5
2011-05-04,30.6122
2011-05-05,25.0
2011-05-06,40.0
2011-05-09,-0.8929
2011-05-10,-6.3063
2011-05-11,7.6923
2011-05-12,-3.5714
2011-05-13,-7.4074
2011-05-16,52.0
2011-05-17,-7.8947
2011-05-18,17.1429
2011-05-19,12.8049
2011-05-20,42.7027
2011-05-23,-33.3333
2011-05-24,-9.6591
2011-05-25,-6.9182
2011-05-26,-13.5135
2011-05-27,-28.125
2011-05-31,1.087
2011-06-01,27.4194
2011-06-02,-14.346
2011-06-03,10.3448
2011-06-06,0.0
2011-06-07,7.1429
2011-06-08,-6.6667
2011-06-09,-8.0357
2011-06-10,-12.1359
2011-06-13,6.0773
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,-6.7708
2011-06-17,-1.6760000000000002
2011-06-20,-18.1818
2011-06-21,-11.1111
2011-06-22,6.25
2011-06-23,2.2059
2011-06-24,7.9137
2011-06-27,12.0
2011-06-28,19.0476
2011-06-29,28.0
2011-06-30,0.0
2011-07-01,-7.0313
2011-07-05,-32.7731
2011-07-06,25.0
2011-07-07,-8.0
2011-07-08,17.3913
2011-07-11,-3.7037
2011-07-12,-15.3846
2011-07-13,-4.5455
2011-07-14,0.0
2011-07-15,-6.5476
2011-07-18,-3.1847
2011-07-19,19.0789
2011-07-20,7.7348
2011-07-21,14.8718
2011-07-22,-5.8036
2011-07-25,-8.0569
2011-07-26,-1.0309
2011-07-27,0.0
2011-07-28,-16.6667
2011-07-29,5.0
2011-08-01,-4.7619
2011-08-02,-11.875
2011-08-03,-7.8014
2011-08-04,-9.2308
2011-08-05,-5.0847
2011-08-08,-2.6786
2011-08-09,-4.5872
2011-08-10,-7.6923
2011-08-11,-3.125
2011-08-12,9.6774
2011-08-15,-10.7843
2011-08-16,23.0769
2011-08-17,-14.2857
2011-08-18,0.0
2011-08-19,-2.0833
2011-08-22,2.1277
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,-10.4167
2011-08-26,0.0
2011-08-29,-3.4884
2011-08-30,3.6145
2011-08-31,30.2326
2011-09-01,-8.9286
2011-09-02,-5.8824
2011-09-06,0.0
2011-09-07,-6.25
2011-09-08,6.6667
2011-09-09,0.0
2011-09-12,-11.4583
2011-09-13,0.0
2011-09-14,3.5294
2011-09-15,3.4091
2011-09-16,-12.0879
2011-09-19,3.75
2011-09-20,-3.6145
2011-09-21,12.5
2011-09-22,-20.0
2011-09-23,-2.7778
2011-09-26,-4.2857
2011-09-27,4.4776
2011-09-28,-8.5714
2011-09-29,-15.625
2011-09-30,12.963
2011-10-03,-8.1967
2011-10-04,0.0
2011-10-05,-23.2143
2011-10-06,-18.6047
2011-10-07,5.7143
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,29.7297
2011-10-13,0.0
2011-10-14,-6.25
2011-10-17,-17.7778
2011-10-18,8.1081
2011-10-19,-12.5
2011-10-20,0.0
2011-10-21,8.5714
2011-10-24,-7.8947
2011-10-25,20.0
2011-10-26,14.2857
2011-10-27,0.0
2011-10-28,-12.5
2011-10-31,0.0
2011-11-01,14.2857
2011-11-02,6.25
2011-11-03,-15.6863
2011-11-04,0.0
2011-11-08,0.0
2011-11-09,-2.3256
2011-11-10,0.0
2011-11-11,-11.9048
2011-11-14,0.0
2011-11-16,13.5135
2011-11-17,-38.0952
2011-11-18,-30.7692
2011-11-21,0.0
2011-11-23,22.2222
2011-11-29,-13.6364
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,26.3158
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,8.3333
2011-12-13,-15.3846
2011-12-14,31.8182
2011-12-15,3.4483
2011-12-16,0.0
2011-12-19,6.6667
2011-12-20,31.25
2011-12-22,19.0476
2011-12-23,-16.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,14.2857
2011-12-30,-6.25
2012-01-03,-15.5556
2012-01-04,18.4211
2012-01-06,-4.4444
2012-01-09,0.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,-11.6279
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,-10.526299999999999
2012-01-23,11.7647
2012-01-24,0.0
2012-01-25,-23.6842
2012-01-26,20.6897
2012-01-27,-2.8571
2012-01-30,11.7647
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,-23.6842
2012-02-03,37.931
2012-02-06,7.5
2012-02-07,-11.6279
2012-02-08,-10.526299999999999
2012-02-09,26.4706
2012-02-10,25.5814
2012-02-13,-1.8519
2012-02-14,-9.434
2012-02-15,-6.25
2012-02-16,-6.6667
2012-02-17,0.0
2012-02-21,-11.9048
2012-02-22,2.7027
2012-02-23,13.1579
2012-02-24,11.6279
2012-02-27,-10.4167
2012-02-28,0.0
2012-02-29,-6.9767
2012-03-01,12.5
2012-03-02,2.2222
2012-03-05,15.2174
2012-03-06,1.8868
2012-03-07,-7.4074
2012-03-08,66.0
2012-03-09,31.3253
2012-03-12,-2.7523
2012-03-13,-24.5283
2012-03-14,12.5
2012-03-16,-2.2222
2012-03-19,-20.4545
2012-03-20,-8.5714
2012-03-21,-7.8125
2012-03-22,8.4746
2012-03-23,0.0
2012-03-26,-7.8125
2012-03-27,3.3898
2012-03-28,-3.2787
2012-03-29,-8.4746
2012-03-30,0.0
2012-04-02,7.4074
2012-04-03,5.1724
2012-04-09,18.0328
2012-04-10,-11.1111
2012-04-11,20.3125
2012-04-12,22.0779
2012-04-13,-3.1915
2012-04-16,-1.0989
2012-04-17,-16.6667
2012-04-18,-4.0
2012-04-19,19.4444
2012-04-20,9.3023
2012-04-23,-23.4043
2012-04-24,22.2222
2012-04-25,0.0
2012-04-26,6.8182
2012-04-27,-14.8936
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,10.0
2012-05-03,9.0909
2012-05-04,5.2083
2012-05-07,-18.8119
2012-05-08,23.1707
2012-05-10,-4.9505
2012-05-14,-8.3333
2012-05-15,-6.8182
2012-05-16,9.7561
2012-05-17,0.0
2012-05-18,-2.2222
2012-05-21,-25.0
2012-05-23,24.2424
2012-05-24,1.2195
2012-05-25,-3.6145
2012-06-01,3.75
2012-06-04,28.9157
2012-06-05,-17.757
2012-06-06,2.2727
2012-06-07,-17.7778
2012-06-08,0.0
2012-06-11,29.7297
2012-06-12,-16.6667
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,-3.75
2012-06-18,3.8961
2012-06-19,10.0
2012-06-20,-9.0909
2012-06-21,-7.5
2012-06-22,0.0
2012-06-25,27.027
2012-06-26,0.0
2012-06-27,-23.4043
2012-06-28,36.1111
2012-06-29,-4.0816
2012-07-02,-9.5745
2012-07-03,-2.3529
2012-07-05,-3.6145
2012-07-06,17.5
2012-07-10,-23.4043
2012-07-11,0.0
2012-07-12,-18.0556
2012-07-13,35.5932
2012-07-16,0.0
2012-07-18,-23.75
2012-07-20,18.0328
2012-07-24,0.0
2012-07-25,-2.7778
2012-07-26,7.1429
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,-17.3333
2012-08-01,3.2258
2012-08-02,25.0
2012-08-06,-20.0
2012-08-07,-12.5
2012-08-08,28.5714
2012-08-09,-18.0556
2012-08-10,-18.6441
2012-08-13,-4.1667
2012-08-14,15.2174
2012-08-15,0.0
2012-08-16,-9.434
2012-08-17,0.0
2012-08-20,-6.25
2012-08-21,-4.4444
2012-08-23,11.6279
2012-08-24,12.5
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,12.963
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,0.0
2012-09-06,-8.1967
2012-09-07,8.9286
2012-09-10,-11.4754
2012-09-12,-16.6667
