ticker,TOUR US Equity
2014-09-26,-5.0527
2014-09-29,2.3392
2014-09-30,-2.0
2014-10-01,-3.7318
2014-10-02,-0.424
2014-10-03,-0.5474
2014-10-06,0.3058
2014-10-07,-2.5
2014-10-08,0.3752
2014-10-09,-1.6822
2014-10-10,-0.2535
2014-10-13,1.3977
2014-10-14,-0.9398
2014-10-15,2.4668
2014-10-16,8.642
2014-10-17,-3.2386
2014-10-20,6.3417
2014-10-21,-0.3865
2014-10-22,-1.663
2014-10-23,4.2841000000000005
2014-10-24,-1.6216
2014-10-27,7.0879
2014-10-28,-1.7445
2014-10-29,-1.8277
2014-10-30,1.4894
2014-10-31,3.7212
2014-11-03,-3.9414
2014-11-04,-4.6817
2014-11-05,-5.7395
2014-11-06,1.815
2014-11-07,-2.8177
2014-11-10,-2.2485
2014-11-11,-2.3608000000000002
2014-11-12,4.7737
2014-11-13,-3.0178
2014-11-14,-0.9762
2014-11-17,-0.2465
2014-11-18,-0.4324
2014-11-19,-6.7618
2014-11-20,-3.2601
2014-11-21,-0.1376
2014-11-24,1.1019
2014-11-25,-1.0899
2014-11-26,-12.8788
2014-11-28,4.4269
2014-12-01,-3.5579
2014-12-02,-0.2355
2014-12-03,-2.8324
2014-12-04,1.1336
2014-12-05,-4.8839
2014-12-08,-9.3434
2014-12-09,4.9211
2014-12-10,-0.2655
2014-12-11,4.7028
2014-12-12,12.7119
2014-12-15,2.1053
2014-12-16,-11.2666
2014-12-17,2.9876
2014-12-18,3.3038
2014-12-19,-3.8222
2014-12-22,-3.0819
2014-12-23,-1.841
2014-12-24,2.5575
2014-12-26,0.665
2014-12-29,-0.9083
2014-12-30,1.3333
2014-12-31,-1.3158
2015-01-02,3.0833
2015-01-05,1.8593
2015-01-06,-4.127
2015-01-07,2.7318
2015-01-08,10.3948
2015-01-09,-2.9196999999999997
2015-01-12,-2.4812
2015-01-13,2.9298
2015-01-14,2.1723
2015-01-15,-0.0733
2015-01-16,-5.7227
2015-01-20,-3.8911
2015-01-21,5.3441
2015-01-22,1.3836
2015-01-23,3.5633
2015-01-26,0.2928
2015-01-27,-2.2628
2015-01-28,1.9417
2015-01-29,0.2198
2015-01-30,-0.6579
2015-02-02,0.5887
2015-02-03,4.6086
2015-02-04,1.3986
2015-02-05,2.6207000000000003
2015-02-06,-0.1344
2015-02-09,-0.0673
2015-02-10,-0.6061
2015-02-11,5.5556
2015-02-12,-3.2734
2015-02-13,0.1327
2015-02-17,-2.2531
2015-02-18,-0.339
2015-02-19,2.585
2015-02-20,-0.3316
2015-02-23,1.5303
2015-02-24,-0.5242
2015-02-25,-4.0184
2015-02-26,2.1963
2015-02-27,1.3432
2015-03-02,-2.3857
2015-03-03,2.3082
2015-03-04,-1.3271
2015-03-05,-4.7075
2015-03-06,-10.868
2015-03-09,0.0
2015-03-10,1.4252
2015-03-11,1.0148
2015-03-12,0.6182
2015-03-13,-2.765
2015-03-16,-2.2117
2015-03-17,-2.7464
2015-03-18,2.4086
2015-03-19,3.4874
2015-03-20,12.1473
2015-03-23,-2.0266
2015-03-24,2.3538
2015-03-25,-4.7387
2015-03-26,1.4631
2015-03-27,0.5768
2015-03-30,-4.7312
2015-03-31,-5.3424
2015-04-01,0.0795
2015-04-02,2.6211
2015-04-06,5.6502
2015-04-07,2.0513
2015-04-08,6.9634
2015-04-09,0.1342
2015-04-10,1.2064
2015-04-13,3.7086
2015-04-14,-4.4061
2015-04-15,-1.4696
2015-04-16,1.4915
2015-04-17,-0.8016
2015-04-20,4.1751
2015-04-21,7.3045
2015-04-22,0.1205
2015-04-23,-4.6931
2015-04-24,1.0732
2015-04-27,5.9338
2015-04-28,-1.3561
2015-04-29,-3.8852
2015-04-30,1.0572
2015-05-01,-3.0154
2015-05-04,3.9975
2015-05-05,0.8542
2015-05-06,6.1706
2015-05-07,-1.6524
2015-05-08,4.4612
2015-05-11,1.3866
2015-05-12,1.7505
2015-05-13,-0.8065
2015-05-14,4.878
2015-05-15,3.1008
2015-05-18,-6.2657
2015-05-19,2.3529
2015-05-20,4.4932
2015-05-21,2.15
2015-05-22,-0.4895
2015-05-26,-11.6576
2015-05-27,-2.1715
2015-05-28,-5.1793
2015-05-29,0.1801
2015-06-01,-1.0785
2015-06-02,-3.2707
2015-06-03,4.5711
2015-06-04,-1.976
2015-06-05,5.9866
2015-06-08,4.9568
2015-06-09,2.4163
2015-06-10,-3.378
2015-06-11,11.2098
2015-06-12,3.493
2015-06-15,-4.5323
2015-06-16,-2.5253
2015-06-17,-2.9016
2015-06-18,2.7215
2015-06-19,-2.3377
2015-06-22,-0.9043
2015-06-23,1.986
2015-06-24,1.1053
2015-06-25,-2.759
2015-06-26,-4.4968
2015-06-29,-3.7556000000000003
2015-06-30,4.9505
2015-07-01,-2.2198
2015-07-02,-1.4756
2015-07-06,-3.0818
2015-07-07,-7.8158
2015-07-08,0.3224
2015-07-09,1.5424
2015-07-10,-1.2025000000000001
2015-07-13,4.4843
2015-07-14,1.1036
2015-07-15,-6.2462
2015-07-16,5.1746
2015-07-17,-2.5215
2015-07-20,2.082
2015-07-21,0.9889
2015-07-22,-2.9988
2015-07-23,2.0189
2015-07-24,-3.0303
2015-07-27,-4.2092
2015-07-28,-0.9321
2015-07-29,3.0914
2015-07-30,-0.9126
2015-07-31,-1.5131999999999999
2015-08-03,3.4068
2015-08-04,3.0362
2015-08-05,3.3856
2015-08-06,-2.2438
2015-08-07,0.8065
2015-08-10,2.7692
2015-08-11,-6.4072
2015-08-12,-0.8317
2015-08-13,0.0645
2015-08-14,1.1605
2015-08-17,1.0835
2015-08-18,-0.9458
2015-08-19,-4.0738
2015-08-20,-9.5554
2015-08-21,-1.3206
2015-08-24,-4.2379
2015-08-25,0.5435
2015-08-26,-11.9691
2015-08-27,11.1404
2015-08-28,-0.5525
2015-08-31,-2.9365
2015-09-01,-1.9624000000000001
2015-09-02,0.6672
2015-09-03,-1.9884
2015-09-04,0.0845
2015-09-08,5.4054
2015-09-09,-1.9231
2015-09-10,0.1634
2015-09-11,1.876
2015-09-14,-2.3219
2015-09-15,-1.8033000000000001
2015-09-16,8.4307
2015-09-17,1.8476
2015-09-18,-0.1512
2015-09-21,-2.4981
2015-09-22,-7.8416
2015-09-23,6.9082
2015-09-24,-2.9157
2015-09-25,-0.4058
2015-09-28,-1.956
2015-09-29,-2.1612999999999998
2015-09-30,0.8496
2015-10-01,-1.011
2015-10-02,8.4255
2015-10-05,6.4364
2015-10-06,-3.7611
2015-10-07,3.1418
2015-10-08,-2.8975
2015-10-09,-2.1423
2015-10-12,-1.7983
2015-10-13,0.9554
2015-10-14,-6.7823
2015-10-15,5.9222
2015-10-16,2.7157
2015-10-19,3.1104
2015-10-20,0.2262
2015-10-21,-1.0534
2015-10-22,0.7605
2015-10-23,2.4906
2015-10-26,3.9028
2015-10-27,3.7561999999999998
2015-10-28,2.0492
2015-10-29,-0.9371
2015-10-30,4.2568
2015-11-02,-0.5185
2015-11-03,1.1726
2015-11-04,-0.8371
2015-11-05,-4.4156
2015-11-06,-4.5516
2015-11-09,2.2776
2015-11-10,-1.0438
2015-11-11,1.6174
2015-11-12,0.4844
2015-11-13,-1.5152
2015-11-16,1.1888
2015-11-17,4.2847
2015-11-18,-0.7952
2015-11-19,3.7408
2015-11-20,1.159
2015-11-23,-0.7638
2015-11-24,-0.5773
2015-11-25,1.8065
2015-11-27,-1.5209000000000001
2015-11-30,0.0
2015-12-01,0.9009
2015-12-02,-0.9566
2015-12-03,-0.7727
2015-12-04,0.1947
2015-12-07,-0.2591
2015-12-08,0.6494
2015-12-09,0.0
2015-12-10,3.8064999999999998
2015-12-11,3.4183
2015-12-14,0.3005
2015-12-15,0.2397
2015-12-16,-0.1793
2015-12-17,0.5389
2015-12-18,0.7147
2015-12-21,-0.6505
2015-12-22,0.0
2015-12-23,0.1786
2015-12-24,-0.4159
2015-12-28,-1.5513
2015-12-29,-0.303
2015-12-30,-3.1611
2015-12-31,0.3139
2016-01-04,-2.1902
2016-01-05,1.2796
2016-01-06,1.0739
2016-01-07,-3.9375
2016-01-08,0.6506
2016-01-11,-3.6846
2016-01-12,5.5705
2016-01-13,-2.7336
2016-01-14,-6.3399
2016-01-15,-3.21
2016-01-19,-3.3886
2016-01-20,-8.1343
2016-01-21,1.5028000000000001
2016-01-22,5.5622
2016-01-25,1.2889
2016-01-26,-4.7156
2016-01-27,-1.1783
2016-01-28,-2.3847
2016-01-29,3.9901999999999997
2016-02-01,-3.054
2016-02-02,-2.7464
2016-02-03,-0.8306
2016-02-04,-1.5913
2016-02-05,-2.2979
2016-02-08,-4.3554
2016-02-09,-2.0947
2016-02-10,0.0
2016-02-11,-0.6512
2016-02-12,2.2472
2016-02-16,10.5311
2016-02-17,1.9884
2016-02-18,-3.3306
2016-02-19,0.4202
2016-02-22,5.7741
2016-02-23,-1.1867
2016-02-24,-1.7614
2016-02-25,0.489
2016-02-26,-1.1354
2016-02-29,-13.3716
2016-03-01,2.5568
2016-03-02,-7.6639
2016-03-03,-7.3
2016-03-04,3.5599
2016-03-07,-0.5208
2016-03-08,-5.8639
2016-03-09,0.5562
2016-03-10,1.6593
2016-03-11,2.3939
2016-03-14,-1.3815
2016-03-15,0.9698
2016-03-16,0.2134
2016-03-17,8.9457
2016-03-18,8.7977
2016-03-21,-2.5157
2016-03-22,-5.9908
2016-03-23,-0.4902
2016-03-24,0.6897
2016-03-28,-2.6419
2016-03-29,3.1156
2016-03-30,4.5809
2016-03-31,-2.7959
2016-04-01,1.4382
2016-04-04,-1.7013
2016-04-05,2.5962
2016-04-06,-0.4686
2016-04-07,3.3898
2016-04-08,4.918
2016-04-11,-3.3854
2016-04-12,1.0782
2016-04-13,4.3556
2016-04-14,1.2777
2016-04-15,-0.3364
2016-04-18,2.1097
2016-04-19,-1.405
2016-04-20,-1.9279
2016-04-21,-0.3419
2016-04-22,-0.9434
2016-04-25,0.2597
2016-04-26,-5.9585
2016-04-27,-1.2856
2016-04-28,1.1163
2016-04-29,-2.2079
2016-05-02,-2.1637
2016-05-03,-2.6923
2016-05-04,3.6561
2016-05-05,-2.1926
2016-05-06,-2.6316
2016-05-09,-3.5035
2016-05-10,0.6224
2016-05-11,-1.9588
2016-05-12,-5.5731
2016-05-13,-0.1114
2016-05-16,0.223
2016-05-17,0.1112
2016-05-18,0.4444
2016-05-19,-2.323
2016-05-20,1.812
2016-05-23,-3.782
2016-05-24,-1.8497
2016-05-25,0.0
2016-05-26,1.1779
2016-05-27,3.6088
2016-05-31,3.8764
2016-06-01,0.8112
2016-06-02,-0.4292
2016-06-03,-3.7716
2016-06-06,0.7839
2016-06-07,-2.3333
2016-06-08,-4.3231
2016-06-09,-3.3294
2016-06-10,-4.059
2016-06-13,0.7692
2016-06-14,-0.6361
2016-06-15,1.1524
2016-06-16,-0.5063
2016-06-17,1.2723
2016-06-20,4.8995
2016-06-21,1.6766
2016-06-22,-2.9446
2016-06-23,2.7913
2016-06-24,-0.2361
2016-06-27,-3.787
2016-06-28,0.615
2016-06-29,2.445
2016-06-30,0.5967
2016-07-01,4.3891
2016-07-05,1.7045
2016-07-06,-0.5587
2016-07-07,1.4607
2016-07-08,-1.7719
2016-07-11,3.9459
2016-07-12,-0.2169
2016-07-13,1.3043
2016-07-14,3.7554
2016-07-15,-3.2058
2016-07-18,-2.6709
2016-07-19,-1.6465
2016-07-20,0.8929
2016-07-21,-3.0973
2016-07-22,0.1142
2016-07-25,-1.3683
2016-07-26,0.0
2016-07-27,2.1965
2016-07-28,2.9412000000000003
2016-07-29,-0.989
2016-08-01,0.0
2016-08-02,-2.4417
2016-08-03,2.3891
2016-08-04,-3.0
2016-08-05,2.7491
2016-08-08,-1.4493
2016-08-09,0.905
2016-08-10,2.13
2016-08-11,-0.1098
2016-08-12,1.978
2016-08-15,1.4009
2016-08-16,3.932
2016-08-17,1.0225
2016-08-18,-1.3158
2016-08-19,-0.3077
2016-08-22,-2.1605
2016-08-23,-10.5152
2016-08-24,-1.1751
2016-08-25,-0.3567
2016-08-26,1.3126
2016-08-29,12.7208
2016-08-30,-0.7315
2016-08-31,-3.5789
2016-09-01,1.9651
2016-09-02,1.7130999999999998
2016-09-06,2.4211
2016-09-07,2.0555
2016-09-08,6.9486
2016-09-09,-4.8023
2016-09-12,-0.8902
2016-09-13,-3.0938
2016-09-14,0.206
2016-09-15,0.8222
2016-09-16,2.2426
2016-09-19,-5.1844
2016-09-20,2.3134
2016-09-21,5.2415
2016-09-22,-0.293
2016-09-23,0.1959
2016-09-26,-0.2933
2016-09-27,2.7451
2016-09-28,0.8588
2016-09-29,-1.1353
2016-09-30,-3.1579
2016-10-03,-1.1858
2016-10-04,2.4
2016-10-05,0.6836
2016-10-06,-3.1038
2016-10-07,-1.3013
2016-10-10,-0.2028
2016-10-11,-2.0325
2016-10-12,6.639
2016-10-13,-2.0428
2016-10-14,-1.7875
2016-10-17,-0.7078
2016-10-18,-1.833
2016-10-19,1.1411
2016-10-20,1.2308
2016-10-21,-0.5066
2016-10-24,-2.2403
2016-10-25,-0.3125
2016-10-26,0.3135
2016-10-27,-1.25
2016-10-28,-3.692
2016-10-31,-1.5333999999999999
2016-11-01,-3.337
2016-11-02,-0.2301
2016-11-03,0.5767
2016-11-04,-0.4587
2016-11-07,2.5346
2016-11-08,-1.3483
2016-11-09,1.3667
2016-11-10,-2.4718999999999998
2016-11-11,0.3456
2016-11-14,0.1148
2016-11-15,2.1789
2016-11-16,1.2346
2016-11-17,0.4435
2016-11-18,1.6556
2016-11-21,-0.1086
2016-11-22,0.6522
2016-11-23,-0.7559
2016-11-25,-0.9793
2016-11-28,0.989
2016-11-29,0.2176
2016-11-30,-1.4115
2016-12-01,-3.5242
2016-12-02,-8.105
2016-12-05,5.9006
2016-12-06,0.5279
2016-12-07,0.7001
2016-12-08,-0.5794
2016-12-09,2.4476
2016-12-12,-0.4551
2016-12-13,-1.2570999999999999
2016-12-14,-1.5046
2016-12-15,1.5276
2016-12-16,-1.9676
2016-12-19,-0.1181
2016-12-20,-0.1182
2016-12-21,0.4734
2016-12-22,2.1201
2016-12-23,1.1534
2016-12-27,0.0
2016-12-28,0.2281
2016-12-29,-2.1615
2016-12-30,1.7442
2017-01-03,0.3429
2017-01-04,0.2278
2017-01-05,0.9091
2017-01-06,1.9144
2017-01-09,2.5414
2017-01-10,0.2155
2017-01-11,1.0753
2017-01-12,-0.2128
2017-01-13,-2.6652
2017-01-17,0.4381
2017-01-18,-0.7634
2017-01-19,-1.0989
2017-01-20,0.6667
2017-01-23,0.1104
2017-01-24,2.2051
2017-01-25,-0.2157
2017-01-26,-2.1622
2017-01-27,-0.5525
2017-01-30,0.4444
2017-01-31,0.2212
2017-02-01,-0.2208
2017-02-02,-0.2212
2017-02-03,0.6652
2017-02-06,-0.3304
2017-02-07,-0.3315
2017-02-08,0.6652
2017-02-09,0.5507
2017-02-10,-0.6572
2017-02-13,-0.441
2017-02-14,-2.6578
2017-02-15,0.9101
2017-02-16,1.4656
2017-02-17,-1.2222
2017-02-21,-3.9370000000000003
2017-02-22,1.9906000000000001
2017-02-23,-2.2962
2017-02-24,1.8801
2017-02-27,0.5767
2017-02-28,-4.4725
2017-03-01,-0.6002
2017-03-02,-0.9662
2017-03-03,-0.3659
2017-03-06,-4.6512
2017-03-07,6.0334
2017-03-08,0.1211
2017-03-09,-0.1209
2017-03-10,3.0266
2017-03-13,-1.4101
2017-03-14,0.1192
2017-03-15,2.0238
2017-03-16,-0.1167
2017-03-17,0.1168
2017-03-20,-0.8168
2017-03-21,-3.1765
2017-03-22,1.5796000000000001
2017-03-23,2.0335
2017-03-24,2.2274
2017-03-27,-2.1789
2017-03-28,1.1723
2017-03-29,0.4635
2017-03-30,-0.346
2017-03-31,1.3889
2017-04-03,-2.8539
2017-04-04,-2.4677
2017-04-05,0.0
2017-04-06,-0.1205
2017-04-07,0.7841
2017-04-10,0.5386
2017-04-11,-1.6667
2017-04-12,-0.1211
2017-04-13,-2.9091
2017-04-17,0.8739
2017-04-18,1.1139000000000001
2017-04-19,1.224
2017-04-20,-3.023
2017-04-21,1.3716
2017-04-24,-0.984
2017-04-25,1.8634
2017-04-26,-1.0976
2017-04-27,1.1097
2017-04-28,-0.2439
2017-05-01,0.2445
2017-05-02,0.0
2017-05-03,-0.122
2017-05-04,-0.1221
2017-05-05,-1.2225
2017-05-08,0.3713
2017-05-09,0.8631
2017-05-10,-0.3667
2017-05-11,0.6135
2017-05-12,-0.2439
2017-05-15,-0.2445
2017-05-16,0.4902
2017-05-17,0.0
2017-05-18,-0.3659
2017-05-19,-0.8568
2017-05-22,1.1111
2017-05-23,-0.8547
2017-05-24,0.6158
2017-05-25,-0.1224
2017-05-26,0.4902
2017-05-30,-0.2439
2017-05-31,0.1222
2017-06-01,0.9768
2017-06-02,-0.2418
2017-06-05,1.8182
2017-06-06,-0.3571
2017-06-07,0.2389
2017-06-08,3.5757
2017-06-09,-4.7181
2017-06-12,-1.4493
2017-06-13,2.5735
2017-06-14,-2.8674
2017-06-15,-0.738
2017-06-16,1.7348
2017-06-19,2.8015
2017-06-20,-2.1327
2017-06-21,0.3632
2017-06-22,-1.2063
2017-06-23,-0.2442
2017-06-26,0.8568
2017-06-27,-0.8495
2017-06-28,-0.2448
2017-06-29,-1.8405
2017-06-30,0.375
2017-07-03,-0.3736
2017-07-05,-0.125
2017-07-06,-1.5019
2017-07-07,0.0
2017-07-10,0.6353
2017-07-11,-0.1263
2017-07-12,1.1378
2017-07-13,-1.125
2017-07-14,0.2528
2017-07-17,0.0
2017-07-18,0.3783
2017-07-19,0.1256
2017-07-20,-0.8783
2017-07-21,0.3797
2017-07-24,-0.2522
2017-07-25,-0.1264
2017-07-26,0.0
2017-07-27,-0.5063
2017-07-28,0.7634
2017-07-31,0.5051
2017-08-01,1.1307
2017-08-02,-1.4907
2017-08-03,0.3783
2017-08-04,0.5025
2017-08-07,2.0
2017-08-08,-0.3676
2017-08-09,0.123
2017-08-10,-0.7371
2017-08-11,0.1238
2017-08-14,0.1236
2017-08-15,-1.9752999999999998
2017-08-16,-2.267
2017-08-17,-8.634
2017-08-18,-3.6671
2017-08-21,1.6105
2017-08-22,2.1614
2017-08-23,-2.9619
2017-08-24,3.1977
2017-08-25,-2.5352
2017-08-28,2.3121
2017-08-29,1.9774
2017-08-30,1.8006
2017-08-31,2.0408
2017-09-01,0.8
2017-09-05,-0.2646
2017-09-06,-0.3979
2017-09-07,3.8615
2017-09-08,-2.9487
2017-09-11,-0.3963
2017-09-12,2.3872999999999998
2017-09-13,-1.4249
2017-09-14,0.9198
2017-09-15,2.8646000000000003
2017-09-18,1.7722
2017-09-19,0.1244
2017-09-20,-0.6211
2017-09-21,-0.625
2017-09-22,-1.8868
2017-09-25,-1.2821
2017-09-26,0.2597
2017-09-27,1.943
2017-09-28,2.7954
2017-09-29,-3.3375
2017-10-02,-0.1279
2017-10-03,2.0487
2017-10-04,-1.0038
2017-10-05,0.3802
2017-10-06,-0.2525
2017-10-09,-1.1392
2017-10-10,-0.2561
2017-10-11,-0.1284
2017-10-12,-0.3856
2017-10-13,0.0
2017-10-16,0.5161
2017-10-17,0.3851
2017-10-18,-0.5115
2017-10-19,-0.5141
2017-10-20,-1.0336
2017-10-23,-1.8277
2017-10-24,-3.0585
2017-10-25,-1.2346
2017-10-26,-1.25
2017-10-27,-0.9845
2017-10-30,-2.1307
2017-10-31,-0.7257
2017-11-01,0.2924
2017-11-02,1.6035
2017-11-03,4.4475999999999996
2017-11-06,3.8462
2017-11-07,-1.3228
2017-11-08,-1.6086
2017-11-09,-0.2725
2017-11-10,1.9125999999999999
2017-11-13,-1.4745
2017-11-14,-1.4966
2017-11-15,0.6906
2017-11-16,1.2346
2017-11-17,21.5447
2017-11-20,-5.0167
2017-11-21,9.7418
2017-11-22,1.2833999999999999
2017-11-24,-7.2862
2017-11-27,2.8474
2017-11-28,1.9933999999999998
2017-11-29,-6.1889
2017-11-30,0.3472
2017-12-01,-1.9607999999999999
2017-12-04,-0.8235
2017-12-05,-0.8304
2017-12-06,-1.6745999999999999
2017-12-07,-5.5961
2017-12-08,-1.933
2017-12-11,4.0736
2017-12-12,-5.0505
2017-12-13,1.0638
2017-12-14,-0.5263
2017-12-15,0.6614
2017-12-18,3.0223
2017-12-19,-1.6582
2017-12-20,3.2425
2017-12-21,-0.7538
2017-12-22,-0.3797
2017-12-26,-0.1271
2017-12-27,0.2545
2017-12-28,-1.5228000000000002
2017-12-29,-1.1598
2018-01-02,0.6519
2018-01-03,0.5181
2018-01-04,0.1289
2018-01-05,0.2574
2018-01-08,0.1284
2018-01-09,-1.4102999999999999
2018-01-10,0.2601
2018-01-11,-1.297
2018-01-12,12.2208
2018-01-16,-1.8735
2018-01-17,0.8353
2018-01-18,2.3669000000000002
2018-01-19,-1.3873
2018-01-22,-1.6413
2018-01-23,-1.907
2018-01-24,2.5516
2018-01-25,0.3555
2018-01-26,0.3542
2018-01-29,-1.8824
2018-01-30,-2.0384
2018-01-31,-0.4896
2018-02-01,-0.738
2018-02-02,-1.8587
2018-02-05,-4.6716999999999995
2018-02-06,2.3841
2018-02-07,-2.8461
2018-02-08,-2.1305
2018-02-09,0.4082
2018-02-12,-0.813
2018-02-13,1.3660999999999999
2018-02-14,1.752
2018-02-15,0.0
2018-02-16,-1.0596
2018-02-20,0.1339
2018-02-21,1.4706000000000001
2018-02-22,1.3175
2018-02-23,0.5202
2018-02-26,1.2937
2018-02-27,-1.4049
2018-02-28,-0.1295
2018-03-01,-0.1297
2018-03-02,-0.5195
2018-03-05,0.7833
2018-03-06,2.2021
2018-03-07,-0.6337
2018-03-08,-0.2551
2018-03-09,-1.023
2018-03-12,0.7752
2018-03-13,-0.8974
2018-03-14,-8.6675
2018-03-15,-3.1161
2018-03-16,-0.5848
2018-03-19,1.4706000000000001
2018-03-20,0.7246
2018-03-21,-2.1583
2018-03-22,-3.8235
2018-03-23,-2.7523
2018-03-26,1.1006
2018-03-27,-4.1991
2018-03-28,-4.7078
2018-03-29,2.5554
2018-04-02,-1.6611
2018-04-03,3.2095
2018-04-04,4.0917
2018-04-05,-1.4151
2018-04-06,-1.1164
2018-04-09,1.4516
2018-04-10,0.6359
2018-04-11,1.4218
2018-04-12,-2.0249
2018-04-13,-0.6359
2018-04-16,-0.16
2018-04-17,1.1218
2018-04-18,-0.4754
2018-04-19,-1.1146
2018-04-20,-1.2882
2018-04-23,0.9788
2018-04-24,0.1616
2018-04-25,-3.7096999999999998
2018-04-26,2.5126
2018-04-27,1.4706000000000001
2018-04-30,-0.161
2018-05-01,3.5484
2018-05-02,1.5575999999999999
2018-05-03,0.3067
2018-05-04,1.8349
2018-05-07,0.6006
2018-05-08,-0.8955
2018-05-09,0.6024
2018-05-10,-0.2994
2018-05-11,-0.4505
2018-05-14,4.6757
2018-05-15,11.5274
2018-05-16,-3.23
2018-05-17,-8.9453
2018-05-18,4.6921
2018-05-21,2.6611000000000002
2018-05-22,0.8186
2018-05-23,0.8119
2018-05-24,-7.2483
2018-05-25,-3.0391
2018-05-29,-0.7463
2018-05-30,-1.3534
2018-05-31,3.2012
2018-06-01,-1.034
2018-06-04,-1.6418
2018-06-05,1.9727000000000001
2018-06-06,5.6548
2018-06-07,1.2676
2018-06-08,9.0403
2018-06-11,-2.2959
2018-06-12,0.3916
2018-06-13,1.8205
2018-06-14,3.7037
2018-06-15,4.803
2018-06-18,-0.1175
2018-06-19,-4.4706
2018-06-20,2.0936
2018-06-21,-5.4282
2018-06-22,0.8929
2018-06-25,-2.7813
2018-06-26,7.1521
2018-06-27,0.7282
2018-06-28,0.8434
2018-06-29,1.1947
2018-07-02,-1.889
2018-07-03,0.6017
2018-07-05,-4.1866
2018-07-06,-5.3683
2018-07-09,0.9235
2018-07-10,-0.2614
2018-07-11,-3.8007999999999997
2018-07-12,0.9537
2018-07-13,0.135
2018-07-16,3.2345
2018-07-17,-1.0444
2018-07-18,-2.1108
2018-07-19,0.9434
2018-07-20,-0.1335
2018-07-23,2.8075
2018-07-24,1.9506000000000001
2018-07-25,2.0408
2018-07-26,-2.25
2018-07-27,-2.8133
2018-07-30,-2.1053
2018-07-31,0.8065
2018-08-01,-0.8
2018-08-02,-4.8387
2018-08-03,1.4123999999999999
2018-08-06,0.8357
2018-08-07,2.4862
2018-08-08,-0.5391
2018-08-09,1.084
2018-08-10,0.0
2018-08-13,1.2064
2018-08-14,-2.5166
2018-08-15,-0.1359
2018-08-16,2.0408
2018-08-17,1.3333
2018-08-20,2.5
2018-08-21,-2.5674
2018-08-22,5.1383
2018-08-23,-3.2580999999999998
2018-08-24,2.4611
2018-08-27,4.4248
2018-08-28,-1.0896
2018-08-29,-7.3439
2018-08-30,-1.9815
2018-08-31,0.9434
2018-09-04,-2.2697
2018-09-05,-0.6831
2018-09-06,0.0
2018-09-07,-0.9629
2018-09-10,1.1111
2018-09-11,-0.9615
2018-09-12,-0.2774
2018-09-13,1.669
2018-09-14,-0.8208
2018-09-17,-0.5517
2018-09-18,1.387
2018-09-19,-3.0096
2018-09-20,0.8463
2018-09-21,0.1399
2018-09-24,1.3966
2018-09-25,0.2755
2018-09-26,2.3352
2018-09-27,-1.745
