ticker,MATW US Equity
2000-05-22,1.8041
2000-05-23,-1.7722
2000-05-24,2.5773
2000-05-25,-0.2513
2000-05-26,-1.7631999999999999
2000-05-30,-0.2564
2000-05-31,2.8278
2000-06-01,1.25
2000-06-02,2.716
2000-06-05,3.3654
2000-06-06,-0.2326
2000-06-07,0.6993
2000-06-08,3.4722
2000-06-09,0.2237
2000-06-12,-3.5714
2000-06-13,1.3889
2000-06-14,-0.9132
2000-06-15,-0.2304
2000-06-16,3.2333
2000-06-19,0.2237
2000-06-20,-0.4464
2000-06-21,0.4484
2000-06-22,-0.4464
2000-06-23,-0.1121
2000-06-26,0.1122
2000-06-27,1.7936999999999999
2000-06-28,-0.4405
2000-06-29,0.4425
2000-06-30,2.2026
2000-07-03,0.431
2000-07-05,-0.2146
2000-07-06,-0.4301
2000-07-07,-0.216
2000-07-10,0.4329
2000-07-11,0.0
2000-07-12,1.2931
2000-07-13,-1.7021
2000-07-14,0.0
2000-07-17,-0.2165
2000-07-18,-0.4338
2000-07-19,0.2179
2000-07-20,0.6522
2000-07-21,-2.5918
2000-07-24,-0.2217
2000-07-25,0.4444
2000-07-26,1.7699
2000-07-27,-2.0087
2000-07-28,0.0
2000-07-31,-0.4444
2000-08-01,-0.4464
2000-08-02,0.8969
2000-08-03,0.0
2000-08-04,0.2778
2000-08-07,-0.7202
2000-08-08,3.5714
2000-08-09,0.2155
2000-08-10,-2.7957
2000-08-11,1.7699
2000-08-14,-0.6522
2000-08-15,0.2188
2000-08-16,0.655
2000-08-17,0.6508
2000-08-18,-0.6466
2000-08-21,0.6508
2000-08-22,0.0
2000-08-23,0.431
2000-08-24,0.0
2000-08-25,-0.8584
2000-08-28,0.2165
2000-08-29,0.216
2000-08-30,-0.8621
2000-08-31,0.8696
2000-09-01,-0.2155
2000-09-05,0.0
2000-09-06,0.0
2000-09-07,0.216
2000-09-08,0.0
2000-09-11,0.0
2000-09-12,0.0
2000-09-13,-0.2155
2000-09-14,0.216
2000-09-15,0.0
2000-09-18,-0.2155
2000-09-19,0.432
2000-09-20,1.5053999999999998
2000-09-21,-0.4237
2000-09-22,-0.4255
2000-09-25,0.641
2000-09-26,-3.1847
2000-09-27,1.7544
2000-09-28,1.5086
2000-09-29,-0.2123
2000-10-02,0.0
2000-10-03,-0.8511
2000-10-04,-2.1459
2000-10-05,-0.4386
2000-10-06,-2.2026
2000-10-09,0.6757
2000-10-10,0.0
2000-10-11,1.3423
2000-10-12,1.9868000000000001
2000-10-13,0.4329
2000-10-16,-1.0776
2000-10-17,-3.268
2000-10-18,0.4505
2000-10-19,3.8117
2000-10-20,0.0
2000-10-23,0.216
2000-10-24,-0.8621
2000-10-25,-5.0
2000-10-26,-1.1442
2000-10-27,1.3426
2000-10-30,0.2288
2000-10-31,-1.3699
2000-11-01,-1.3889
2000-11-02,-1.8779
2000-11-03,1.1962
2000-11-06,1.8913
2000-11-07,-0.232
2000-11-08,4.186
2000-11-09,-0.0558
2000-11-10,-0.6142
2000-11-13,1.1236
2000-11-14,-0.8889
2000-11-15,0.0
2000-11-16,0.2242
2000-11-17,1.2304
2000-11-20,-1.4365
2000-11-21,0.0
2000-11-22,0.8969
2000-11-24,1.8333
2000-11-27,0.8183
2000-11-28,-0.4329
2000-11-29,-0.4348
2000-11-30,0.8734
2000-12-01,1.7316
2000-12-04,-1.0638
2000-12-05,0.2151
2000-12-06,-0.4292
2000-12-07,0.6466
2000-12-08,-0.2141
2000-12-11,-0.4292
2000-12-12,0.8621
2000-12-13,0.0
2000-12-14,0.641
2000-12-15,0.0
2000-12-18,0.2123
2000-12-19,1.4830999999999999
2000-12-20,-2.2965
2000-12-21,1.4957
2000-12-22,1.0526
2000-12-26,0.2083
2000-12-27,0.6237
2000-12-28,5.3719
2000-12-29,-0.9804
2001-01-02,-5.3465
2001-01-03,1.8828
2001-01-04,0.2053
2001-01-05,-0.4098
2001-01-08,0.6173
2001-01-09,-0.2045
2001-01-10,3.2787
2001-01-11,-0.3968
2001-01-12,0.7968
2001-01-16,0.0
2001-01-17,-1.7787
2001-01-18,1.8109
2001-01-19,-1.3834
2001-01-22,-0.6012
2001-01-23,0.2016
2001-01-24,0.4024
2001-01-25,-0.0401
2001-01-26,0.6024
2001-01-29,0.1996
2001-01-30,-1.3944
2001-01-31,0.202
2001-02-01,0.2016
2001-02-02,1.006
2001-02-05,-0.7968
2001-02-06,-1.4056
2001-02-07,-2.444
2001-02-08,0.2088
2001-02-09,-0.2083
2001-02-12,4.3841
2001-02-13,-1.6
2001-02-14,1.8293
2001-02-15,0.0
2001-02-16,-3.3932
2001-02-20,-2.4793
2001-02-21,0.6356
2001-02-22,0.2105
2001-02-23,-0.4202
2001-02-26,3.3755
2001-02-27,-0.2041
2001-02-28,1.8405
2001-03-01,-2.008
2001-03-02,2.8689
2001-03-05,1.1952
2001-03-06,0.0
2001-03-07,1.1811
2001-03-08,-0.9728
2001-03-09,0.4912
2001-03-12,-0.2933
2001-03-13,3.1373
2001-03-14,-2.4715
2001-03-15,1.3645
2001-03-16,-0.1923
2001-03-19,1.4933
2001-03-20,-0.5221
2001-03-21,0.3817
2001-03-22,0.3802
2001-03-23,0.0
2001-03-26,0.0
2001-03-27,-0.947
2001-03-28,-1.3384
2001-03-29,-0.3876
2001-03-30,1.8481999999999998
2001-04-02,-1.8147
2001-04-03,0.1946
2001-04-04,0.0
2001-04-05,-0.5825
2001-04-06,1.5625
2001-04-09,-0.7077
2001-04-10,2.2312
2001-04-11,-1.6672
2001-04-12,0.0925
2001-04-16,0.1232
2001-04-17,1.5072
2001-04-18,0.0
2001-04-19,0.0
2001-04-20,-1.0606
2001-04-23,-1.1639
2001-04-24,1.5804
2001-04-25,1.5863
2001-04-26,2.012
2001-04-27,0.0884
2001-04-30,-0.6186
2001-05-01,0.4149
2001-05-02,0.2066
2001-05-03,-1.8262
2001-05-04,2.1302
2001-05-07,-1.5864
2001-05-08,-0.2985
2001-05-09,-0.2994
2001-05-10,1.1111
2001-05-11,-0.297
2001-05-14,1.5788
2001-05-15,-0.4399
2001-05-16,4.5655
2001-05-17,0.5634
2001-05-18,-0.5602
2001-05-21,-0.0563
2001-05-22,-0.4791
2001-05-23,0.1699
2001-05-24,0.0
2001-05-25,-0.6785
2001-05-29,-0.0285
2001-05-30,0.3986
2001-05-31,-0.6807
2001-06-01,2.1131
2001-06-04,0.2237
2001-06-05,2.5391
2001-06-06,0.9524
2001-06-07,0.2695
2001-06-08,0.1344
2001-06-11,1.1007
2001-06-12,0.9028
2001-06-13,0.5263
2001-06-14,1.0471
2001-06-15,-0.544
2001-06-18,-0.1042
2001-06-19,0.9387
2001-06-20,6.0449
2001-06-21,-0.8526
2001-06-22,-1.1302
2001-06-25,1.8141
2001-06-26,3.6124
2001-06-27,-1.2721
2001-06-28,2.3622
2001-06-29,2.4883
2001-07-02,0.0739
2001-07-03,-0.3636
2001-07-05,-1.2546
2001-07-06,0.1386
2001-07-09,-6.3437
2001-07-10,-0.6158
2001-07-11,0.7931
2001-07-12,2.7785
2001-07-13,-1.3158
2001-07-16,-0.8485
2001-07-17,-1.7115
2001-07-18,-1.0945
2001-07-19,-0.0755
2001-07-20,3.3224
2001-07-23,-3.7759
2001-07-24,1.2658
2001-07-25,1.0
2001-07-26,2.5248
2001-07-27,0.1931
2001-07-30,2.5332
2001-07-31,2.4234999999999998
2001-08-01,-1.0796999999999999
2001-08-02,-0.6038
2001-08-03,1.0514000000000001
2001-08-06,1.8266
2001-08-07,0.1589
2001-08-08,-4.6701
2001-08-09,-0.1189
2001-08-10,1.5
2001-08-13,3.4483
2001-08-14,0.0
2001-08-15,-0.5669
2001-08-16,0.3421
2001-08-17,-0.0909
2001-08-20,0.0227
2001-08-21,-2.6609
2001-08-22,0.1168
2001-08-23,2.4971
2001-08-24,0.4098
2001-08-27,0.7483
2001-08-28,-0.9003
2001-08-29,0.0681
2001-08-30,-0.2497
2001-08-31,0.3413
2001-09-04,-5.4422
2001-09-05,-5.8513
2001-09-06,-4.7886
2001-09-07,0.321
2001-09-10,13.12
2001-09-17,4.1867
2001-09-18,-3.7016999999999998
2001-09-19,3.3365
2001-09-20,-5.6389
2001-09-21,-1.6385999999999998
2001-09-24,0.441
2001-09-25,-1.4634
2001-09-26,-3.3663
2001-09-27,14.2418
2001-09-28,-1.0762
2001-10-01,-0.272
2001-10-02,-3.5
2001-10-03,2.1667
2001-10-04,0.0461
2001-10-05,0.3687
2001-10-08,0.7805
2001-10-09,-0.0911
2001-10-10,1.2312
2001-10-11,-1.4865
2001-10-12,-0.7316
2001-10-15,2.948
2001-10-16,1.7896999999999998
2001-10-17,-4.3956
2001-10-18,2.2989
2001-10-19,2.8764
2001-10-22,-1.2669000000000001
2001-10-23,-1.7257
2001-10-24,8.5547
2001-10-25,3.8988
2001-10-26,-4.5908
2001-10-29,-4.4927
2001-10-30,-3.7281
2001-10-31,5.0114
2001-11-01,-0.2169
2001-11-02,-1.6087
2001-11-05,-2.7839
2001-11-06,1.5909
2001-11-07,-1.9239000000000002
2001-11-08,0.5931
2001-11-09,-2.1769
2001-11-12,0.1854
2001-11-13,0.8792
2001-11-14,5.7339
2001-11-15,0.6508
2001-11-16,-0.2586
2001-11-19,0.2593
2001-11-20,-1.1638
2001-11-21,1.1339
2001-11-23,2.0267
2001-11-26,2.705
2001-11-27,-1.2346
2001-11-28,-1.0
2001-11-29,1.8098
2001-11-30,-0.3721
2001-12-03,-0.8299
2001-12-04,0.0
2001-12-05,2.0502
2001-12-06,0.246
2001-12-07,-1.8405
2001-12-10,-0.625
2001-12-11,-0.2935
2001-12-12,1.1775
2001-12-13,-0.4572
2001-12-14,2.714
2001-12-17,0.0
2001-12-18,1.2195
2001-12-19,-1.6064
2001-12-20,-2.2449
2001-12-21,3.0898
2001-12-24,0.243
2001-12-26,0.5253
2001-12-27,0.4421
2001-12-28,-0.2801
2001-12-31,-1.3644
2002-01-02,-2.3596
2002-01-03,0.0
2002-01-04,2.5833
2002-01-07,-0.9748
2002-01-08,1.9278
2002-01-09,-0.6036
2002-01-10,-0.8097
2002-01-11,-0.6122
2002-01-14,1.4374
2002-01-15,1.2146
2002-01-16,-2.6
2002-01-17,2.6694
2002-01-18,-3.96
2002-01-22,-0.2082
2002-01-23,1.3199
2002-01-24,-1.0309
2002-01-25,-1.2083
2002-01-28,0.6326
2002-01-29,-0.6706
2002-01-30,0.211
2002-01-31,4.5895
2002-02-01,-0.9259
2002-02-04,-2.0723
2002-02-05,3.9419
2002-02-06,-0.8383
2002-02-07,0.8454
2002-02-08,0.3593
2002-02-11,0.0
2002-02-12,-0.6762
2002-02-13,0.0801
2002-02-14,-1.1204
2002-02-15,-1.0522
2002-02-19,0.5726
2002-02-20,0.0407
2002-02-21,0.0
2002-02-22,1.5041
2002-02-25,0.5206
2002-02-26,-1.5537999999999998
2002-02-27,-2.0639
2002-02-28,-0.0413
2002-03-01,1.2814999999999999
2002-03-04,0.5306
2002-03-05,1.0556
2002-03-06,-0.6428
2002-03-07,-0.1617
2002-03-08,-0.081
2002-03-11,-0.527
2002-03-12,0.815
2002-03-13,-2.304
2002-03-14,1.1585
2002-03-15,1.3088
2002-03-18,0.323
2002-03-19,0.6036
2002-03-20,0.0
2002-03-21,1.52
2002-03-22,-1.7730000000000001
2002-03-25,-1.7649
2002-03-26,2.4908
2002-03-27,0.5578
2002-03-28,-0.5547
2002-04-01,-1.2749
2002-04-02,1.0896
2002-04-03,-0.1996
2002-04-04,0.2
2002-04-05,-0.1996
2002-04-08,0.48
2002-04-09,-0.3185
2002-04-10,0.8347
2002-04-11,0.8357
2002-04-12,12.5295
2002-04-15,-2.5096
2002-04-16,2.6458
2002-04-17,-1.4963
2002-04-18,0.8109
2002-04-19,0.4566
2002-04-22,-3.6677999999999997
2002-04-23,-0.1488
2002-04-24,-1.1269
2002-04-25,0.4412
2002-04-26,-1.1082
2002-04-29,1.1448
2002-04-30,0.0
2002-05-01,0.7326
2002-05-02,0.0
2002-05-03,0.0
2002-05-06,-0.5818
2002-05-07,-3.5113
2002-05-08,2.047
2002-05-09,-2.8195
2002-05-10,-4.2468
2002-05-13,2.6747
2002-05-14,-0.0778
2002-05-15,1.1673
2002-05-16,-2.1923
2002-05-17,1.4904
2002-05-20,-3.0958
2002-05-21,1.9592
2002-05-22,0.0784
2002-05-23,0.3135
2002-05-24,-0.9766
2002-05-28,0.5523
2002-05-29,-0.7062
2002-05-30,-0.6717
2002-05-31,-0.5569
2002-06-03,0.004
2002-06-04,1.4759
2002-06-05,0.2365
2002-06-06,-1.6516
2002-06-07,-0.12
2002-06-10,0.4804
2002-06-11,-1.7530000000000001
2002-06-12,-2.6358
2002-06-13,-1.5827
2002-06-14,4.7292
2002-06-17,0.8991
2002-06-18,-2.483
2002-06-19,-3.4086
2002-06-20,4.2092
2002-06-21,1.5042
2002-06-24,-0.3967
2002-06-25,0.4843
2002-06-26,-1.8072
2002-06-27,-0.9857
2002-06-28,-3.5483000000000002
2002-07-01,-0.9422
2002-07-02,-2.4211
2002-07-03,-3.9876
2002-07-05,1.5228000000000002
2002-07-08,0.0
2002-07-09,0.4545
2002-07-10,0.0452
2002-07-11,-1.0357
2002-07-12,2.1891
2002-07-15,-1.1628
2002-07-16,-2.7149
2002-07-17,0.1395
2002-07-18,-0.5109
2002-07-19,1.3072
2002-07-22,0.6912
2002-07-23,-0.2288
2002-07-24,4.633
2002-07-25,1.7536
2002-07-26,1.2495
2002-07-29,5.2181
2002-07-30,0.3239
2002-07-31,-5.1655
2002-08-01,0.6
2002-08-02,-2.5422000000000002
2002-08-05,-0.1345
2002-08-06,5.1762
2002-08-07,1.9835
2002-08-08,0.2836
2002-08-09,0.1616
2002-08-12,-0.3227
2002-08-13,0.3238
2002-08-14,0.7261
2002-08-15,-2.9234999999999998
2002-08-16,2.2277
2002-08-19,-1.2107
2002-08-20,-1.4297
2002-08-21,-0.2487
2002-08-22,3.5728999999999997
2002-08-23,-0.2006
2002-08-26,-0.3215
2002-08-27,0.7258
2002-08-28,0.0801
2002-08-29,-1.2
2002-08-30,-1.8218999999999999
2002-09-03,-0.5361
2002-09-04,3.3167
2002-09-05,-2.3676
2002-09-06,2.7127
2002-09-09,0.04
2002-09-10,-0.08
2002-09-11,-0.6805
2002-09-12,0.6449
2002-09-13,0.1201
2002-09-16,-0.8
2002-09-17,-1.0081
2002-09-18,-0.8147
2002-09-19,-2.8337
2002-09-20,0.3804
2002-09-23,-2.2316
2002-09-24,-5.2541
2002-09-25,4.0909
2002-09-26,4.8035
2002-09-27,-3.6667
2002-09-30,1.0813
2002-10-01,0.9842
2002-10-02,-2.7542
2002-10-03,3.5294
2002-10-04,-1.2626
2002-10-07,-2.1313
2002-10-08,1.2631000000000001
2002-10-09,-5.1957
2002-10-10,4.437
2002-10-11,3.3015
2002-10-14,-3.8688000000000002
2002-10-15,4.9431
2002-10-16,-1.2839
2002-10-17,1.3428
2002-10-18,-1.0417
2002-10-21,0.9684
2002-10-22,-0.5421
2002-10-23,1.1320999999999999
2002-10-24,-2.7363
2002-10-25,-0.3836
2002-10-28,2.1395
2002-10-29,1.5396
2002-10-30,0.4131
2002-10-31,-3.949
2002-11-01,3.212
2002-11-04,-1.7427000000000001
2002-11-05,-5.0676
2002-11-06,5.4671
2002-11-07,-1.7250999999999999
2002-11-08,1.9742
2002-11-11,0.0842
2002-11-12,-3.2801
2002-11-13,1.1739
2002-11-14,0.9884
2002-11-15,-1.0638
2002-11-18,-1.3763
2002-11-19,0.5277
2002-11-20,0.4295
2002-11-21,0.216
2002-11-22,-0.8621
2002-11-25,-0.6522
2002-11-26,-3.9387
2002-11-27,4.7379999999999995
2002-11-29,-0.8264
2002-12-02,-0.4386
2002-12-03,1.1013
2002-12-04,-0.61
2002-12-05,-1.3591
2002-12-06,2.0889
2002-12-09,-1.0448
2002-12-10,0.7083
2002-12-11,0.913
2002-12-12,-0.2165
2002-12-13,-2.2082
2002-12-16,0.8828
2002-12-17,-1.4952
2002-12-18,-1.7856999999999998
2002-12-19,-0.9591
2002-12-20,-0.0367
2002-12-23,4.2652
2002-12-24,1.365
2002-12-26,-0.3041
2002-12-27,-1.9607999999999999
2002-12-30,-1.8667
2002-12-31,1.1368
2003-01-02,1.9659
2003-01-03,1.8883999999999999
2003-01-06,2.1983
2003-01-07,-0.8857
2003-01-08,0.0
2003-01-09,1.7021
2003-01-10,-0.0837
2003-01-13,4.0201
2003-01-14,1.248
2003-01-15,-0.7157
2003-01-16,0.4005
2003-01-17,0.718
2003-01-21,-2.9307
2003-01-22,0.408
2003-01-23,0.0853
2003-01-24,-0.3735
2003-01-27,-6.0638
2003-01-28,3.1192
2003-01-29,-0.0526
2003-01-30,-3.6662
2003-01-31,-0.0875
2003-02-03,0.4816
2003-02-04,2.7451
2003-02-05,-1.866
2003-02-06,-1.5556999999999999
2003-02-07,-1.1853
2003-02-10,1.2883
2003-02-11,-3.114
2003-02-12,-0.679
2003-02-13,0.5469
2003-02-14,-0.4986
2003-02-18,3.6446
2003-02-19,-1.0989
2003-02-20,-0.7556
2003-02-21,2.9512
2003-02-24,-1.9531
2003-02-25,1.9965000000000002
2003-02-26,-1.2614
2003-02-27,1.7621
2003-02-28,-1.381
2003-03-03,0.6102
2003-03-04,-0.9162
2003-03-05,-0.2202
2003-03-06,-0.3089
2003-03-07,-0.2656
2003-03-10,-3.6395999999999997
2003-03-11,2.3952
2003-03-12,1.1246
2003-03-13,2.7091
2003-03-14,-3.2439999999999998
2003-03-17,4.4673
2003-03-18,-0.8056
2003-03-19,0.6479
2003-03-20,-0.4292
2003-03-21,-0.2155
2003-03-24,-1.1663000000000001
2003-03-25,0.5245
2003-03-26,0.3478
2003-03-27,0.4333
2003-03-28,-1.9413
2003-03-31,1.6278000000000001
2003-04-01,-1.4285999999999999
2003-04-02,6.4119
2003-04-03,1.0318
2003-04-04,-1.4297
2003-04-07,-0.746
2003-04-08,-0.2129
2003-04-09,-1.0836999999999999
2003-04-10,-0.0423
2003-04-11,-0.7617
2003-04-14,3.71
2003-04-15,-1.3158
2003-04-16,-2.0833
2003-04-17,1.7447
2003-04-21,0.3764
2003-04-22,2.0833
2003-04-23,-0.3265
2003-04-24,0.3276
2003-04-25,-0.7755
2003-04-28,-2.0979
2003-04-29,-0.8824
2003-04-30,0.3709
2003-05-01,-1.2685
2003-05-02,1.242
2003-05-05,-0.0846
2003-05-06,0.3345
2003-05-07,0.8481
2003-05-08,-0.8368
2003-05-09,-0.6329
2003-05-12,-0.0849
2003-05-13,0.085
2003-05-14,-0.4246
2003-05-15,-0.3412
2003-05-16,-1.3693
2003-05-19,0.1302
2003-05-20,1.0832
2003-05-21,-0.9859
2003-05-22,1.0735999999999999
2003-05-23,0.5654
2003-05-27,1.661
2003-05-28,0.5446
2003-05-29,1.0417
2003-05-30,-0.9072
2003-06-02,-0.3329
2003-06-03,-0.0877
2003-06-04,0.1295
2003-06-05,0.1669
2003-06-06,-2.375
2003-06-09,1.7926
2003-06-10,3.5639
2003-06-11,0.2024
2003-06-12,0.6869
2003-06-13,-0.8026
2003-06-16,0.3641
2003-06-17,-0.4837
2003-06-18,-0.9721
2003-06-19,0.3681
2003-06-20,-0.9372
2003-06-23,-2.0979
2003-06-24,1.5126
2003-06-25,0.9934
2003-06-26,1.4344000000000001
2003-06-27,-0.5253
2003-06-30,0.5686
2003-07-01,0.2827
2003-07-02,0.4833
2003-07-03,1.5230000000000001
2003-07-07,2.6451000000000002
2003-07-08,1.8077
2003-07-09,-1.5074
2003-07-10,-1.4998
2003-07-11,1.4408
2003-07-14,-0.9981
2003-07-15,-1.3571
2003-07-16,-0.8255
2003-07-17,-0.3171
2003-07-18,0.994
2003-07-21,0.0787
2003-07-22,1.0976
2003-07-23,-0.7743
2003-07-24,-1.9216
2003-07-25,1.7593
2003-07-28,0.5108
2003-07-29,0.4593
2003-07-30,0.3116
2003-07-31,0.0388
2003-08-01,-0.9705
2003-08-04,-1.0584
2003-08-05,-2.2979
2003-08-06,1.7843
2003-08-07,-0.1992
2003-08-08,0.5589
2003-08-11,0.3176
2003-08-12,0.7123
2003-08-13,0.3929
2003-08-14,0.0
2003-08-15,-0.4697
2003-08-18,4.7975
2003-08-19,1.3133
2003-08-20,-0.9259
2003-08-21,0.972
2003-08-22,-3.2580999999999998
2003-08-25,0.0
2003-08-26,-0.1531
2003-08-27,0.23
2003-08-28,2.0268
2003-08-29,-0.4123
2003-09-02,3.1238
2003-09-03,2.1898
2003-09-04,-2.0714
2003-09-05,-0.9482
2003-09-08,2.6878
2003-09-09,0.2151
2003-09-10,-0.3578
2003-09-11,0.8977
2003-09-12,-0.0391
2003-09-15,-0.7797
2003-09-16,2.117
2003-09-17,-2.4245
2003-09-18,0.8282
2003-09-19,-0.0357
2003-09-22,-1.3576
2003-09-23,1.4125
2003-09-24,-3.6071
2003-09-25,-2.7418
2003-09-26,0.461
2003-09-29,0.7546
2003-09-30,-0.5645
2003-10-01,5.2612
2003-10-02,1.4743
2003-10-03,0.1063
2003-10-06,0.531
2003-10-07,0.3169
2003-10-08,-0.9793
2003-10-09,-0.8897
2003-10-10,-0.6438
2003-10-13,0.612
2003-10-14,-0.5367
2003-10-15,-0.9353
2003-10-16,0.1816
2003-10-17,-1.0149
2003-10-20,0.2929
2003-10-21,-0.9493
2003-10-22,-2.7645
2003-10-23,1.3647
2003-10-24,-1.5333
2003-10-27,3.1105
2003-10-28,1.4034
2003-10-29,3.3418
2003-10-30,-3.2735
2003-10-31,-1.7831000000000001
2003-11-03,6.1504
2003-11-04,0.4538
2003-11-05,0.6602
2003-11-06,0.0345
2003-11-07,-0.1725
2003-11-10,-0.5807
2003-11-11,-1.1543
2003-11-12,0.7738
2003-11-13,0.5236
2003-11-14,-1.4583
2003-11-17,0.8104
2003-11-18,-1.9888
2003-11-19,1.3873
2003-11-20,-0.6331
2003-11-21,1.1327
2003-11-24,1.6451
2003-11-25,-0.1722
2003-11-26,-0.1035
2003-11-28,-1.692
2003-12-01,2.6695
2003-12-02,-1.4369
2003-12-03,-0.8365
2003-12-04,0.5635
2003-12-05,-0.5569
2003-12-08,0.0
2003-12-09,-0.595
2003-12-10,-1.9365999999999999
2003-12-11,2.9443
2003-12-12,1.8486
2003-12-15,-5.0342
2003-12-16,1.4785
2003-12-17,3.1272
2003-12-18,-0.0689
2003-12-19,0.069
2003-12-22,0.448
2003-12-23,1.1663999999999999
2003-12-24,-1.2547
2003-12-26,0.9272
2003-12-29,2.4497999999999998
2003-12-30,-0.4318
2003-12-31,-1.3009
2004-01-02,2.4333
2004-01-05,3.2003
2004-01-06,-1.1829
2004-01-07,-0.8412
2004-01-08,2.6069
2004-01-09,-3.1766
2004-01-12,2.7258
2004-01-13,1.2147999999999999
2004-01-14,1.0739
2004-01-15,-1.875
2004-01-16,1.9108
2004-01-20,2.0938
2004-01-21,-0.704
2004-01-22,-5.151
2004-01-23,-1.6218
2004-01-26,0.9911
2004-01-27,-3.3693
2004-01-28,0.3047
2004-01-29,1.4532
2004-01-30,-0.0333
2004-02-02,6.2313
2004-02-03,-0.8469
2004-02-04,-2.9421
2004-02-05,1.5971
2004-02-06,2.5023999999999997
2004-02-09,0.0
2004-02-10,0.1565
2004-02-11,0.0
2004-02-12,1.0
2004-02-13,-1.9183
2004-02-17,4.7634
2004-02-18,-2.71
2004-02-19,-4.2402
2004-02-20,-0.1293
2004-02-23,-1.7476
2004-02-24,3.4256
2004-02-25,0.6369
2004-02-26,0.981
2004-02-27,-2.3504
2004-03-01,2.0218
2004-03-02,0.2831
2004-03-03,-0.1882
2004-03-04,-0.8485
2004-03-05,-0.5071
2004-03-08,0.3186
2004-03-09,-0.4446
2004-03-10,0.2552
2004-03-11,-1.0181
2004-03-12,4.9502
2004-03-15,-2.8178
2004-03-16,-0.0945
2004-03-17,4.6372
2004-03-18,-2.864
2004-03-19,1.2104
2004-03-22,-2.8519
2004-03-23,-0.947
2004-03-24,-1.5295999999999998
2004-03-25,2.3948
2004-03-26,0.9166
2004-03-29,2.3802
2004-03-30,0.0306
2004-03-31,1.5291000000000001
2004-04-01,-2.4096
2004-04-02,-1.2346
2004-04-05,0.2813
2004-04-06,-0.5609
2004-04-07,-2.2877
2004-04-08,0.1604
2004-04-12,-0.2882
2004-04-13,-3.115
2004-04-14,1.0275
2004-04-15,-0.8202
2004-04-16,0.1323
2004-04-19,0.0991
2004-04-20,-2.4092000000000002
2004-04-21,1.488
2004-04-22,3.0656
2004-04-23,0.1617
2004-04-26,2.9374000000000002
2004-04-27,-1.4738
2004-04-28,-1.3686
2004-04-29,-0.0323
2004-04-30,-1.3898
2004-05-03,4.1626
2004-05-04,-0.1573
2004-05-05,-1.04
2004-05-06,-2.5446
2004-05-07,-1.866
2004-05-10,-1.2654
2004-05-11,1.3491
2004-05-12,-0.6323
2004-05-13,-1.0382
2004-05-14,-1.0491
2004-05-17,-1.2654
2004-05-18,2.0783
2004-05-19,0.0
2004-05-20,-0.8823
2004-05-21,1.1982
2004-05-24,0.0
2004-05-25,2.774
2004-05-26,-0.1646
2004-05-27,2.4398
2004-05-28,1.8668
2004-06-01,0.8847
2004-06-02,-0.9709
2004-06-03,-2.9412000000000003
