ticker,MEDP US Equity
2016-12-30,0.8387
2017-01-03,-0.4436
2017-01-04,1.3367
2017-01-05,-1.5389
2017-01-06,-0.0279
2017-01-09,-0.2792
2017-01-10,1.7077
2017-01-11,-1.8993
2017-01-12,-0.8979
2017-01-13,0.3964
2017-01-17,-1.9177
2017-01-18,-0.5175
2017-01-19,-0.6647
2017-01-20,1.7748
2017-01-23,-1.8010000000000002
2017-01-24,1.6012
2017-01-25,0.659
2017-01-26,-0.2277
2017-01-27,-0.0856
2017-01-30,-1.9417
2017-01-31,1.6016
2017-02-01,-0.4013
2017-02-02,-3.0216
2017-02-03,-0.8902
2017-02-06,-1.1377
2017-02-07,-0.8177
2017-02-08,-0.2748
2017-02-09,3.4293
2017-02-10,1.6282
2017-02-13,-0.4952
2017-02-14,0.7319
2017-02-15,2.0343
2017-02-16,2.0507
2017-02-17,-1.7025000000000001
2017-02-21,0.5963
2017-02-22,0.3951
2017-02-23,-0.0281
2017-02-24,1.5467
2017-02-27,0.7477
2017-02-28,-20.4233
2017-03-01,-1.1054
2017-03-02,1.2574
2017-03-03,-0.4484
2017-03-06,-2.2176
2017-03-07,0.3544
2017-03-08,0.8121
2017-03-09,2.1366
2017-03-10,-2.1948
2017-03-13,-0.4909
2017-03-14,-0.9161
2017-03-15,0.7112
2017-03-16,0.459
2017-03-17,-2.7768
2017-03-20,-2.1692
2017-03-21,-1.8477000000000001
2017-03-22,0.2259
2017-03-23,1.8032
2017-03-24,-0.7011
2017-03-27,1.1891
2017-03-28,0.0
2017-03-29,2.9747
2017-03-30,0.9272
2017-03-31,5.477
2017-04-03,1.7085
2017-04-04,-0.9552
2017-04-05,0.3658
2017-04-06,-0.4639
2017-04-07,-1.0985
2017-04-10,-1.3127
2017-04-11,0.4434
2017-04-12,-1.7657
2017-04-13,-1.6937
2017-04-17,1.9691
2017-04-18,0.0
2017-04-19,3.7931
2017-04-20,1.1296
2017-04-21,0.0657
2017-04-24,1.6415
2017-04-25,0.7752
2017-04-26,-0.1282
2017-04-27,1.2837
2017-04-28,0.4753
2017-05-01,2.1444
2017-05-02,-30.6267
2017-05-03,-1.2906
2017-05-04,1.8936
2017-05-05,1.6814
2017-05-08,5.1784
2017-05-09,1.2412
2017-05-10,1.5121
2017-05-11,1.6505999999999998
2017-05-12,1.6634
2017-05-15,2.6101
2017-05-16,1.8223
2017-05-17,-2.5727
2017-05-18,0.5358
2017-05-19,0.6471
2017-05-22,1.3237999999999999
2017-05-23,-0.4479
2017-05-24,0.375
2017-05-25,0.8218
2017-05-26,0.2964
2017-05-30,1.5146
2017-05-31,1.2373
2017-06-01,1.7254
2017-06-02,-0.9187
2017-06-05,-0.4636
2017-06-06,0.6808
2017-06-07,-0.1068
2017-06-08,1.995
2017-06-09,-3.2134
2017-06-12,1.5878999999999999
2017-06-13,0.1421
2017-06-14,-0.7095
2017-06-15,0.5716
2017-06-16,0.7105
2017-06-19,0.4938
2017-06-20,-0.2808
2017-06-21,-0.0352
2017-06-22,1.4437
2017-06-23,1.5967
2017-06-26,-0.615
2017-06-27,-0.9969
2017-06-28,2.5
2017-06-29,-1.3211
2017-06-30,-0.4463
2017-07-03,0.0345
2017-07-05,0.9307
2017-07-06,-0.9563
2017-07-07,0.8276
2017-07-10,-6.7373
2017-07-11,1.2835
2017-07-12,0.5069
2017-07-13,-0.9006
2017-07-14,0.618
2017-07-17,1.3006
2017-07-18,0.0
2017-07-19,0.0713
2017-07-20,0.4633
2017-07-21,0.1419
2017-07-24,2.3734
2017-07-25,-0.8997
2017-07-26,-0.1746
2017-07-27,-2.1686
2017-07-28,-1.7161
2017-07-31,-0.2183
2017-08-01,8.2756
2017-08-02,0.2357
2017-08-03,5.912
2017-08-04,0.3172
2017-08-07,0.9169
2017-08-08,3.7281
2017-08-09,-2.7786
2017-08-10,-4.0385
2017-08-11,-0.1942
2017-08-14,1.3947
2017-08-15,0.3519
2017-08-16,-0.51
2017-08-17,1.4098
2017-08-18,-1.4218
2017-08-21,0.5128
2017-08-22,1.0842
2017-08-23,-0.4416
2017-08-24,2.1546
2017-08-25,-0.8995
2017-08-28,0.5321
2017-08-29,0.0934
2017-08-30,0.2177
2017-08-31,1.3035
2017-09-01,0.8885
2017-09-05,-2.5205
2017-09-06,-0.0935
2017-09-07,1.7462
2017-09-08,-1.471
2017-09-11,1.0264
2017-09-12,-1.0776
2017-09-13,-2.8322000000000003
2017-09-14,-1.3133
2017-09-15,0.6491
2017-09-18,0.8062
2017-09-19,-0.1919
2017-09-20,-0.5769
2017-09-21,0.0967
2017-09-22,0.8696
2017-09-25,0.3831
2017-09-26,-0.4453
2017-09-27,2.6518
2017-09-28,0.0
2017-09-29,-0.7158
2017-10-02,2.9781
2017-10-03,0.7915
2017-10-04,2.3558
2017-10-05,-0.2361
2017-10-06,-2.5140000000000002
2017-10-09,2.4879
2017-10-10,-0.5625
2017-10-11,1.429
2017-10-12,-1.3795
2017-10-13,-1.6369
2017-10-16,1.1195
2017-10-17,0.5386
2017-10-18,-0.506
2017-10-19,0.8077
2017-10-20,-0.178
2017-10-23,-0.4459
2017-10-24,0.209
2017-10-25,1.5793
2017-10-26,2.2294
2017-10-27,1.2052
2017-10-30,0.8506
2017-10-31,5.3416
2017-11-01,-3.8965
2017-11-02,0.0278
2017-11-03,3.387
2017-11-06,-0.725
2017-11-07,0.6221
2017-11-08,0.2419
2017-11-09,-4.7734
2017-11-10,-2.7035
2017-11-13,-0.4631
2017-11-14,-0.7851
2017-11-15,-1.0551
2017-11-16,2.2808
2017-11-17,3.2146
2017-11-20,1.1223
2017-11-21,0.4717
2017-11-22,0.58
2017-11-24,0.4393
2017-11-27,-1.2028
2017-11-28,-4.4826
2017-11-29,-1.6221999999999999
2017-11-30,-1.9140000000000001
2017-12-01,-2.5518
2017-12-04,1.5558
2017-12-05,0.7129
2017-12-06,1.3855
2017-12-07,3.268
2017-12-08,0.3452
2017-12-11,0.8314
2017-12-12,1.706
2017-12-13,0.643
2017-12-14,1.0556
2017-12-15,-0.9346
2017-12-18,4.4673
2017-12-19,1.7530000000000001
2017-12-20,-2.8974
2017-12-21,0.5914
2017-12-22,-1.737
2017-12-26,0.2176
2017-12-27,-0.19
2017-12-28,-0.6797
2017-12-29,-0.7391
2018-01-02,2.4269
2018-01-03,0.35
2018-01-04,-1.1269
2018-01-05,0.4885
2018-01-08,-0.5941
2018-01-09,2.0103
2018-01-10,0.1332
2018-01-11,1.1968
2018-01-12,-2.4967
2018-01-16,1.2938
2018-01-17,0.4524
2018-01-18,-0.106
2018-01-19,1.8298
2018-01-22,-0.9896
2018-01-23,0.3682
2018-01-24,-2.1751
2018-01-25,2.277
2018-01-26,1.1786
2018-01-29,0.4142
2018-01-30,-3.042
2018-01-31,-2.3398
2018-02-01,1.8513
2018-02-02,-3.8491999999999997
2018-02-05,-2.1407
2018-02-06,1.1648
2018-02-07,2.0781
2018-02-08,-1.5131000000000001
2018-02-09,0.7542
2018-02-12,1.4694
2018-02-13,2.541
2018-02-14,2.9843
2018-02-15,-2.458
2018-02-16,0.8753
2018-02-20,-1.1307
2018-02-21,0.5053
2018-02-22,-2.9108
2018-02-23,3.5977
2018-02-26,2.7361
2018-02-27,-17.9898
2018-02-28,0.0781
2018-03-01,1.0296
2018-03-02,0.6177
2018-03-05,3.008
2018-03-06,0.6853
2018-03-07,1.5685
2018-03-08,2.6807
2018-03-09,4.0579
2018-03-12,1.1726
2018-03-13,-4.097
2018-03-14,1.0399
2018-03-15,-1.0014
2018-03-16,1.433
2018-03-19,0.7202
2018-03-20,0.44
2018-03-21,1.0953
2018-03-22,-1.4355
2018-03-23,-2.0335
2018-03-26,2.1599
2018-03-27,-0.8237
2018-03-28,-0.3322
2018-03-29,-3.0278
2018-04-02,-2.5208
2018-04-03,0.5877
2018-04-04,4.7911
2018-04-05,0.8642
2018-04-06,-1.6307
2018-04-09,0.0281
2018-04-10,3.3427
2018-04-11,0.0
2018-04-12,0.6252
2018-04-13,0.2161
2018-04-16,0.8895
2018-04-17,0.4542
2018-04-18,0.266
2018-04-19,-2.122
2018-04-20,-0.7046
2018-04-23,1.2555
2018-04-24,-0.2426
2018-04-25,0.2972
2018-04-26,0.6196
2018-04-27,-0.0535
2018-04-30,-0.9108
2018-05-01,3.2441
2018-05-02,1.8329
2018-05-03,-6.3512
2018-05-04,2.4712
2018-05-07,4.7428
2018-05-08,2.4815
2018-05-09,-1.5227
2018-05-10,2.4335
2018-05-11,2.0539
2018-05-14,2.5946
2018-05-15,-1.7963
2018-05-16,-1.2515
2018-05-17,0.6824
2018-05-18,3.1711
2018-05-21,-1.5486
2018-05-22,1.3822999999999999
2018-05-23,-0.3056
2018-05-24,0.7781
2018-05-25,-1.7314
2018-05-29,1.119
2018-05-30,-0.8006
2018-05-31,0.0712
2018-06-01,1.1148
2018-06-04,-0.4222
2018-06-05,1.6019
2018-06-06,1.6461999999999999
2018-06-07,-1.3002
2018-06-08,0.5315
2018-06-11,-0.2529
2018-06-12,-3.2265
2018-06-13,3.8342
2018-06-14,3.1651
2018-06-15,0.578
2018-06-18,0.4863
2018-06-19,-1.6938
2018-06-20,0.8727
2018-06-21,-1.1979
2018-06-22,1.1899
2018-06-25,-2.9288
2018-06-26,-0.8457
2018-06-27,-1.8441999999999998
2018-06-28,1.1743000000000001
2018-06-29,-0.1857
2018-07-02,0.5814
2018-07-03,1.5723
2018-07-05,-0.0911
2018-07-06,1.0253
2018-07-09,0.0677
2018-07-10,-0.2028
2018-07-11,-0.9259
2018-07-12,1.5272000000000001
2018-07-13,0.4041
2018-07-16,-0.3131
2018-07-17,2.9385
2018-07-18,0.4794
2018-07-19,2.147
2018-07-20,1.8683999999999998
2018-07-23,2.1259
2018-07-24,-1.3061
2018-07-25,2.1712
2018-07-26,-1.3357999999999999
2018-07-27,-2.1128
2018-07-30,-1.3620999999999999
2018-07-31,30.3803
2018-08-01,-2.0205
2018-08-02,-1.1143
2018-08-03,-0.1514
2018-08-06,-1.7517
2018-08-07,-3.4459
2018-08-08,0.0178
2018-08-09,3.302
2018-08-10,0.8764
2018-08-13,-2.6065
2018-08-14,0.6472
2018-08-15,-1.147
2018-08-16,2.1976
2018-08-17,-0.5161
2018-08-20,-2.3344
2018-08-21,1.0623
2018-08-22,-1.2614
2018-08-23,-2.3243
2018-08-24,0.4905
2018-08-27,1.2292
2018-08-28,1.5356999999999998
2018-08-29,3.6052999999999997
2018-08-30,-0.3395
2018-08-31,1.8396
2018-09-04,2.559
2018-09-05,-4.5988
2018-09-06,-1.1453
2018-09-07,0.7781
2018-09-10,5.628
2018-09-11,2.1442
2018-09-12,-0.9542
2018-09-13,0.0642
2018-09-14,-0.4974
2018-09-17,0.7096
2018-09-18,2.0657
2018-09-19,-9.4917
2018-09-20,1.1787
2018-09-21,-0.8052
2018-09-24,0.0691
2018-09-25,1.1219
2018-09-26,-1.5190000000000001
2018-09-27,2.6863
2018-09-28,1.1139000000000001
2018-10-01,2.8209
2018-10-02,-2.0455
2018-10-03,2.4528
2018-10-04,-6.4057
2018-10-05,0.6049
2018-10-08,-2.0959
2018-10-09,0.1755
2018-10-10,-5.938
2018-10-11,-0.9311
2018-10-12,2.5188
2018-10-15,-1.7052
2018-10-16,4.4395
2018-10-17,-2.6076
2018-10-18,-1.7422
2018-10-19,-2.109
2018-10-22,2.1163
2018-10-23,-3.118
2018-10-24,-6.8992
2018-10-25,3.5603
2018-10-26,-4.5573
2018-10-29,-1.6335
2018-10-30,1.8735
2018-10-31,8.8819
2018-11-01,4.357
2018-11-02,0.0184
2018-11-05,1.7837
2018-11-06,0.4697
2018-11-07,4.7294
2018-11-08,0.7898
2018-11-09,0.0681
2018-11-12,-1.3618999999999999
2018-11-13,-1.0356
2018-11-14,-2.895
2018-11-15,-0.467
2018-11-16,0.0361
2018-11-19,-6.2049
2018-11-20,0.25
2018-11-21,0.2494
2018-11-23,4.7264
2018-11-26,0.3654
2018-11-27,0.5644
2018-11-28,5.3041
2018-11-29,2.7334
2018-11-30,3.5977
2018-12-03,3.3436
2018-12-04,-4.0325
2018-12-06,-2.8176
2018-12-07,-3.2847
2018-12-10,-0.0173
2018-12-11,-0.0173
2018-12-12,1.5427
2018-12-13,-4.9846
2018-12-14,-4.0424
2018-12-17,-3.651
2018-12-18,-2.1182
2018-12-19,2.839
2018-12-20,-3.9961
2018-12-21,-4.8864
2018-12-24,4.3129
2018-12-26,8.1475
2018-12-27,-2.0615
2018-12-28,-0.8993
2018-12-31,2.2012
2019-01-02,-1.0013
2019-01-03,-5.7634
2019-01-04,6.3183
2019-01-07,3.8667
2019-01-08,2.5674
2019-01-09,4.5056
2019-01-10,2.4123
2019-01-11,0.4678
2019-01-14,-1.9621
2019-01-15,2.5611
2019-01-16,-0.2481
2019-01-17,1.6412
2019-01-18,0.0816
2019-01-22,-1.2386
2019-01-23,0.4455
2019-01-24,-1.2157
2019-01-25,1.7961
2019-01-28,-0.8005
2019-01-29,-0.0659
2019-01-30,5.3065
2019-01-31,0.7825
2019-02-01,2.0652
2019-02-04,3.0123
2019-02-05,-1.7723
2019-02-06,-0.7067
2019-02-07,-2.0442
2019-02-08,-0.9584
2019-02-11,-2.1539
2019-02-12,2.7756
2019-02-13,4.1285
2019-02-14,1.893
2019-02-15,2.9257
2019-02-19,-0.0284
2019-02-20,-0.1706
2019-02-21,-1.4953
2019-02-22,1.171
2019-02-25,0.8574
2019-02-26,-21.9467
2019-02-27,1.7426
2019-02-28,-1.9625
2019-03-01,-0.3822
2019-03-04,0.4567
2019-03-05,-1.3275000000000001
2019-03-06,-3.8518
2019-03-07,-1.4376
2019-03-08,0.6418
2019-03-11,2.1449
2019-03-12,0.3027
2019-03-13,0.0
2019-03-14,0.8487
2019-03-15,2.4687
2019-03-18,1.9712
2019-03-19,1.6825
2019-03-20,1.6018
2019-03-21,1.8883999999999999
2019-03-22,-3.6728
2019-03-25,0.7944
2019-03-26,0.9807
2019-03-27,-1.0059
2019-03-28,2.1549
2019-03-29,1.1319
2019-04-01,0.1526
2019-04-02,2.726
2019-04-03,2.3076
2019-04-04,-3.5122
2019-04-05,0.1837
2019-04-08,0.1
2019-04-09,-1.2321
2019-04-10,1.1295
2019-04-11,1.1169
2019-04-12,-3.1322
2019-04-15,0.2042
2019-04-16,-4.4837
2019-04-17,-3.6984
2019-04-18,-0.1108
2019-04-22,1.8115
2019-04-23,4.1031
2019-04-24,-0.2965
2019-04-25,1.1894
2019-04-26,1.4866
2019-04-29,0.8857
2019-04-30,-5.1663
2019-05-01,-0.9258
2019-05-02,1.7250999999999999
2019-05-03,2.0138
2019-05-06,1.3853
2019-05-07,-2.2374
2019-05-08,-1.2753
2019-05-09,-0.0708
2019-05-10,-1.1511
2019-05-13,-3.7083
2019-05-14,1.2465
2019-05-15,1.5068000000000001
2019-05-16,1.3396
2019-05-17,-1.7685
2019-05-20,1.3639000000000001
2019-05-21,2.4577999999999998
2019-05-22,1.9786000000000001
2019-05-23,-3.0735
2019-05-24,-0.7617
2019-05-28,0.8568
2019-05-29,-0.9381
2019-05-30,-1.6259000000000001
2019-05-31,-1.9615
2019-06-03,-0.6299
2019-06-04,3.8218
2019-06-05,0.844
2019-06-06,-1.4423
2019-06-07,-0.271
2019-06-10,0.9964
2019-06-11,-0.5381
2019-06-12,0.9919
2019-06-13,0.6786
2019-06-14,-1.7559
2019-06-17,2.7622
2019-06-18,4.0759
2019-06-19,2.7009
2019-06-20,0.7561
2019-06-21,2.0555
2019-06-24,-1.2468
2019-06-25,0.518
2019-06-26,-0.4026
2019-06-27,3.7187
2019-06-28,1.9797
2019-07-01,-0.856
2019-07-02,-0.6013
2019-07-03,0.4808
2019-07-05,-0.2933
2019-07-08,-1.5482
2019-07-09,-0.6133
2019-07-10,-0.9968
2019-07-11,-0.016
2019-07-12,0.1279
2019-07-15,1.325
2019-07-16,-0.1103
2019-07-17,-1.5615
2019-07-18,1.1697
2019-07-19,-1.2037
2019-07-22,0.1924
2019-07-23,0.352
2019-07-24,0.7175
2019-07-25,-0.8548
2019-07-26,1.8042
2019-07-29,6.1481
2019-07-30,17.6271
2019-07-31,-1.0677
2019-08-01,-0.4063
2019-08-02,-2.4987
2019-08-05,-1.2291
2019-08-06,1.5356
2019-08-07,-0.5997
2019-08-08,4.0399
2019-08-09,-0.8195
2019-08-12,-0.6991
2019-08-13,1.7665
2019-08-14,-3.4214
2019-08-15,1.6280000000000001
2019-08-16,1.2431
2019-08-19,2.481
2019-08-20,-0.457
2019-08-21,0.6701
2019-08-22,-1.4668
2019-08-23,-1.2885
2019-08-26,1.6221
2019-08-27,0.212
2019-08-28,0.9582
2019-08-29,0.3205
2019-08-30,-0.5898
2019-09-03,-0.5685
2019-09-04,1.1684
2019-09-05,1.6463999999999999
2019-09-06,0.3143
2019-09-09,-2.2653
2019-09-10,-0.7644
2019-09-11,1.0809
2019-09-12,0.6883
2019-09-13,4.5532
2019-09-16,-1.4127
2019-09-17,1.7172
2019-09-18,-1.3506
2019-09-19,0.118
2019-09-20,0.2004
2019-09-23,-0.1412
2019-09-24,-0.2828
2019-09-25,0.449
2019-09-26,-1.3879000000000001
2019-09-27,-0.8469
2019-09-30,1.0947
2019-10-01,-1.9515
2019-10-02,-2.7791
2019-10-03,-1.8225
2019-10-04,2.5938
2019-10-07,-0.4957
2019-10-08,-3.9233000000000002
2019-10-09,2.2686
2019-10-10,-0.8239
2019-10-11,0.6391
2019-10-14,-0.889
2019-10-15,2.9215999999999998
2019-10-16,-2.876
2019-10-17,-0.0897
2019-10-18,-0.8725
2019-10-21,-1.6438000000000001
2019-10-22,-1.3423
2019-10-23,-0.3735
2019-10-24,1.2585
2019-10-25,-0.3438
2019-10-28,2.1759
2019-10-29,-1.3635
2019-10-30,-1.3428
2019-10-31,-1.7481
2019-11-01,1.8607
2019-11-04,0.1733
2019-11-05,0.3594
2019-11-06,-5.5836
2019-11-07,-1.0676
2019-11-08,-0.3905
2019-11-11,-0.1069
2019-11-12,1.1273
2019-11-13,-0.2822
2019-11-14,2.0801
2019-11-15,0.7763
2019-11-18,-2.022
2019-11-19,1.7689
2019-11-20,2.5797
2019-11-21,0.511
2019-11-22,0.2408
2019-11-25,1.7886
2019-11-26,0.4721
2019-11-27,2.1404
2019-11-29,-2.0317
2019-12-02,-0.1565
2019-12-03,0.0131
2019-12-04,0.8751
2019-12-05,0.0259
2019-12-06,3.7023
2019-12-09,-0.025
2019-12-10,-1.0863
2019-12-11,0.0757
2019-12-12,2.4849
2019-12-13,-2.2031
2019-12-16,0.1007
2019-12-17,1.0058
2019-12-18,0.3485
2019-12-19,3.4483
2019-12-20,1.223
2019-12-23,-0.0355
2019-12-24,0.2962
2019-12-26,-0.8743
2019-12-27,-0.2861
2019-12-30,-0.4901
2019-12-31,0.973
2020-01-02,-1.2967
2020-01-03,-0.5303
2020-01-06,0.8603
2020-01-07,-0.1321
2020-01-08,0.6015
2020-01-09,0.7414
2020-01-10,-0.4392
2020-01-13,1.8359999999999999
2020-01-14,0.9951
2020-01-15,3.3152
2020-01-16,2.1429
2020-01-17,-0.0989
2020-01-21,0.1429
2020-01-22,0.7356
2020-01-23,-0.6322
2020-01-24,-3.4002
2020-01-27,-0.4428
2020-01-28,0.844
2020-01-29,0.1244
2020-01-30,-0.6551
2020-01-31,-2.7288
2020-02-03,2.3495
2020-02-04,5.8817
2020-02-05,3.0094
2020-02-06,-0.5445
2020-02-07,-1.9057
2020-02-10,0.8264
2020-02-11,3.1509
2020-02-12,0.0206
2020-02-13,0.8873
2020-02-14,0.0818
2020-02-18,0.3168
2020-02-19,2.1697
2020-02-20,-0.3789
2020-02-21,-0.3403
2020-02-24,-0.5624
2020-02-25,2.959
2020-02-26,-1.4419
2020-02-27,-5.3244
2020-02-28,-5.4557
2020-03-02,5.4481
2020-03-03,-3.9751
2020-03-04,9.9484
2020-03-05,-3.815
2020-03-06,2.1182
2020-03-09,-7.9105
2020-03-10,2.6609
2020-03-11,-10.0452
2020-03-12,-13.6059
2020-03-13,7.3761
2020-03-16,-9.0218
2020-03-17,3.0174
2020-03-18,-15.1403
2020-03-19,5.2504
2020-03-20,6.4511
2020-03-23,-10.5872
2020-03-24,10.9188
2020-03-25,-0.875
2020-03-26,8.0771
2020-03-27,-8.9845
2020-03-30,12.2794
2020-03-31,-2.2512
2020-04-01,-6.7185
2020-04-02,5.0694
2020-04-03,-5.3393
2020-04-06,13.0141
2020-04-07,2.1185
2020-04-08,4.5564
2020-04-09,1.1808
2020-04-13,-2.3701
2020-04-14,2.7357
2020-04-15,-5.7575
2020-04-16,4.7600999999999996
2020-04-17,6.5241
2020-04-20,-2.4521
2020-04-21,-7.8568999999999996
2020-04-22,4.9486
2020-04-23,2.7445
2020-04-24,-1.365
2020-04-27,3.1496
2020-04-28,-0.9253
2020-04-29,-1.5527
2020-04-30,-5.3006
2020-05-01,-4.6206
2020-05-04,3.7548
2020-05-05,1.6322999999999999
2020-05-06,-2.1414
2020-05-07,0.916
2020-05-08,3.6056
2020-05-11,4.6118
2020-05-12,-2.9545
2020-05-13,-3.8116
2020-05-14,1.9687999999999999
2020-05-15,3.0918
2020-05-18,3.1532
2020-05-19,-0.6665
2020-05-20,4.211
2020-05-21,-0.0888
2020-05-22,2.4222
2020-05-26,0.5099
2020-05-27,3.2704
2020-05-28,-1.4946
2020-05-29,-1.5171999999999999
2020-06-01,-3.4475
2020-06-02,0.8815
2020-06-03,-0.1549
2020-06-04,-0.2769
2020-06-05,-1.7218
2020-06-08,6.0472
2020-06-09,-4.8817
2020-06-10,-1.7368999999999999
2020-06-11,-7.5379000000000005
2020-06-12,4.3044
2020-06-15,2.022
2020-06-16,3.1989
2020-06-17,-1.1343
2020-06-18,0.9997
2020-06-19,1.181
2020-06-22,-1.8119
2020-06-23,2.4114
2020-06-24,-3.0179
2020-06-25,1.1855
2020-06-26,-1.0814
2020-06-29,2.7446
2020-06-30,3.1035
2020-07-01,-0.0753
2020-07-02,0.667
2020-07-06,2.8321
2020-07-07,1.8187
2020-07-08,0.6635
2020-07-09,0.5171
2020-07-10,-0.9583
2020-07-13,-1.8334000000000001
2020-07-14,3.2683
2020-07-15,5.5561
2020-07-16,-1.1041
2020-07-17,1.5592000000000001
2020-07-20,0.0853
2020-07-21,0.6912
2020-07-22,3.6487
2020-07-23,0.4627
2020-07-24,-4.4432
2020-07-27,6.1525
2020-07-28,8.7607
2020-07-29,2.1284
2020-07-30,-4.2161
2020-07-31,-0.1255
