ticker,WMS US Equity
2014-12-12,-1.3679999999999999
2014-12-15,-1.1096
2014-12-16,-0.8415
2014-12-17,2.9231
2014-12-18,1.3284
2014-12-19,1.9439
2014-12-22,1.6851
2014-12-23,-0.9158
2014-12-24,1.2324
2014-12-26,0.913
2014-12-29,0.517
2014-12-30,-1.0287
2014-12-31,-0.4764
2015-01-02,-0.2611
2015-01-05,-2.2688
2015-01-06,-0.2232
2015-01-07,3.4899
2015-01-08,2.9398999999999997
2015-01-09,0.924
2015-01-12,2.4969
2015-01-13,-2.4361
2015-01-14,-0.0832
2015-01-15,-0.4581
2015-01-16,-0.4184
2015-01-20,-1.7227000000000001
2015-01-21,3.5058
2015-01-22,1.9
2015-01-23,1.7025000000000001
2015-01-26,1.9529999999999998
2015-01-27,-2.4629
2015-01-28,-0.6413
2015-01-29,1.8556
2015-01-30,-1.505
2015-02-02,-0.4825
2015-02-03,0.202
2015-02-04,-1.0484
2015-02-05,-2.282
2015-02-06,2.2936
2015-02-09,-0.4077
2015-02-10,-1.1461000000000001
2015-02-11,1.9048
2015-02-12,0.2438
2015-02-13,1.4593
2015-02-17,-1.7579
2015-02-18,1.83
2015-02-19,0.9585
2015-02-20,3.7184
2015-02-23,1.9832
2015-02-24,0.2244
2015-02-25,-0.9701
2015-02-26,1.3188
2015-02-27,1.1173
2015-03-02,1.0681
2015-03-03,-0.8382
2015-03-04,0.8453
2015-03-05,1.1662
2015-03-06,0.1441
2015-03-09,0.6835
2015-03-10,-0.3573
2015-03-11,0.6095
2015-03-12,0.7128
2015-03-13,-1.4508
2015-03-16,0.5745
2015-03-17,1.1424
2015-03-18,0.9531
2015-03-19,0.3147
2015-03-20,0.6623
2015-03-23,0.0346
2015-03-24,0.5192
2015-03-25,-0.1377
2015-03-26,-1.2414
2015-03-27,1.6061
2015-03-30,1.8213
2015-03-31,1.0462
2015-04-01,-3.1062
2015-04-02,0.0689
2015-04-06,0.2756
2015-04-07,-2.92
2015-04-08,1.5215999999999998
2015-04-09,0.5577
2015-04-10,-0.6932
2015-04-13,0.0
2015-04-14,2.6527
2015-04-15,1.5301
2015-04-16,-2.0094
2015-04-17,-1.2645
2015-04-20,-0.5192
2015-04-21,-2.4704
2015-04-22,1.8908
2015-04-23,0.7703
2015-04-24,0.2432
2015-04-27,-1.2825
2015-04-28,1.6503
2015-04-29,-0.6908
2015-04-30,-2.6087
2015-05-01,-0.25
2015-05-04,1.8618000000000001
2015-05-05,-5.7645
2015-05-06,-0.2984
2015-05-07,2.8432
2015-05-08,0.0
2015-05-11,-0.0728
2015-05-12,8.3728
2015-05-13,0.9405
2015-05-14,-0.599
2015-05-15,-1.0378
2015-05-18,0.4398
2015-05-19,-0.6399
2015-05-20,0.2712
2015-05-21,-1.3523
2015-05-22,-0.8225
2015-05-26,-0.933
2015-05-27,1.8835
2015-05-28,-0.3081
2015-05-29,-0.1032
2015-06-01,0.9986
2015-06-02,1.9093
2015-06-03,0.4349
2015-06-04,0.9327
2015-06-05,1.7162
2015-06-08,0.2271
2015-06-09,-0.8093
2015-06-10,2.2193
2015-06-11,-0.1596
2015-06-12,-0.2239
2015-06-15,3.2051
2015-06-16,0.7143
2015-06-17,0.3084
2015-06-18,1.537
2015-06-19,-1.6046
2015-06-22,-0.4308
2015-06-23,-1.0507
2015-06-24,-2.5609
2015-06-25,-1.0256
2015-06-26,-0.7448
2015-06-29,-2.7406
2015-06-30,-1.6101999999999999
2015-07-01,-0.1705
2015-07-02,-0.2391
2015-07-06,0.8559
2015-07-07,-1.6633
2015-07-08,-0.069
2015-07-09,-1.1743999999999999
2015-07-10,1.2583
2015-07-13,1.4498
2015-07-14,-0.4764
2015-07-15,-1.9144999999999999
2015-07-16,0.2788
2015-07-17,1.0775
2015-07-20,-0.2407
2015-07-21,-0.7584
2015-07-22,0.6252
2015-07-23,-2.6579
2015-07-24,-1.3475
2015-07-27,-1.0065
2015-07-28,0.1452
2015-07-29,-1.124
2015-07-30,2.3102
2015-07-31,-0.2509
2015-08-03,0.1078
2015-08-04,-1.5074999999999998
2015-08-05,1.3848
2015-08-06,-0.5392
2015-08-07,-0.2168
2015-08-10,0.9055
2015-08-11,0.682
2015-08-12,0.9269
2015-08-13,1.201
2015-08-14,1.6404999999999998
2015-08-17,1.0302
2015-08-18,-3.8749000000000002
2015-08-19,0.3182
2015-08-20,-0.282
2015-08-21,-3.5348
2015-08-24,-3.4445
2015-08-25,1.6698
2015-08-26,1.9784000000000002
2015-08-27,2.7818
2015-08-28,0.9972
2015-08-31,0.3532
2015-09-01,-0.2464
2015-09-02,0.5646
2015-09-03,0.9825
2015-09-04,0.1042
2015-09-08,3.7834
2015-09-09,0.8361
2015-09-10,-0.0995
2015-09-11,1.328
2015-09-14,-0.2294
2015-09-15,0.1642
2015-09-16,2.3607
2015-09-17,3.1390000000000002
2015-09-18,0.528
2015-09-21,-0.4634
2015-09-22,-1.3656
2015-09-23,0.6293
2015-09-24,-0.5629
2015-09-25,-2.7987
2015-09-28,-4.7881
2015-09-29,-3.7377000000000002
2015-09-30,2.1179
2015-10-01,0.6913
2015-10-02,2.7119999999999997
2015-10-05,4.4786
2015-10-06,-1.3115999999999999
2015-10-07,2.3663
2015-10-08,2.3116
2015-10-09,-2.507
2015-10-12,-0.127
2015-10-13,-1.335
2015-10-14,-1.6753
2015-10-15,1.0485
2015-10-16,3.4695
2015-10-19,0.5014
2015-10-20,-0.2806
2015-10-21,-3.8462
2015-10-22,1.2358
2015-10-23,0.1285
2015-10-26,0.2887
2015-10-27,0.064
2015-10-28,2.2698
2015-10-29,-1.5316999999999998
2015-10-30,-0.254
2015-11-02,0.8912
2015-11-03,-0.3785
2015-11-04,-0.7916
2015-11-05,0.5426
2015-11-06,0.5079
2015-11-09,-5.8117
2015-11-10,1.5426
2015-11-11,1.321
2015-11-12,-2.6076
2015-11-13,-0.6359
2015-11-16,0.5389
2015-11-17,2.3786
2015-11-18,-1.7016
2015-11-19,1.2650000000000001
2015-11-20,0.789
2015-11-23,3.4247
2015-11-24,-10.8483
2015-11-25,-1.2734
2015-11-27,-1.4689999999999999
2015-11-30,-2.3315
2015-12-01,-2.8721
2015-12-02,-2.0737
2015-12-03,-4.1961
2015-12-04,0.1228
2015-12-07,-3.3933
2015-12-08,-1.3542
2015-12-09,-2.9172000000000002
2015-12-10,-0.3535
2015-12-11,-0.7095
2015-12-14,1.8312
2015-12-15,4.2105
2015-12-16,-0.968
2015-12-17,-2.8474
2015-12-18,-1.2686
2015-12-21,0.9747
2015-12-22,3.4664
2015-12-23,2.5445
2015-12-24,-0.4136
2015-12-28,-2.7409
2015-12-29,0.0854
2015-12-30,1.4078
2015-12-31,1.0937999999999999
2016-01-04,-4.8689
2016-01-05,-1.5748
2016-01-06,-2.7111
2016-01-07,-2.1014
2016-01-08,-1.6799
2016-01-11,-1.9933999999999998
2016-01-12,2.3245
2016-01-13,-4.9219
2016-01-14,1.3937
2016-01-15,-0.8837
2016-01-19,-0.9906
2016-01-20,1.2006000000000001
2016-01-21,2.3727
2016-01-22,6.2772
2016-01-25,-3.6801
2016-01-26,-0.283
2016-01-27,-0.8042
2016-01-28,0.4292
2016-01-29,7.2175
2016-02-01,1.1957
2016-02-02,-12.0788
2016-02-03,3.7332
2016-02-04,1.2955999999999999
2016-02-05,-6.0161
2016-02-08,-4.2843
2016-02-09,-0.8425
2016-02-10,-0.9028
2016-02-11,-1.7149
2016-02-12,1.1996
2016-02-16,-0.8082
2016-02-17,4.3998
2016-02-18,-4.5265
2016-02-19,1.7984
2016-02-22,6.8522
2016-02-23,-2.9558999999999997
2016-02-24,-2.3748
2016-02-25,-0.6875
2016-02-26,4.5793
2016-02-29,-0.9699
2016-03-01,3.1959
2016-03-02,-0.6993
2016-03-03,1.1569
2016-03-04,5.2213
2016-03-07,3.4499
2016-03-08,-4.751
2016-03-09,1.5348000000000002
2016-03-10,-3.8734
2016-03-11,2.113
2016-03-14,0.8662
2016-03-15,-2.7672
2016-03-16,1.2758
2016-03-17,5.6686
2016-03-18,1.3296999999999999
2016-03-21,-3.1222
2016-03-22,-0.0467
2016-03-23,-3.6449
2016-03-24,1.5034
2016-03-28,-1.1467
2016-03-29,8.0715
2016-03-30,-6.7084
2016-03-31,2.1093
2016-04-01,3.2864
2016-04-04,2.1818
2016-04-05,1.6014
2016-04-06,0.3065
2016-04-07,-0.9166
2016-04-08,1.8062
2016-04-11,1.0385
2016-04-12,-0.4711
2016-04-13,0.0
2016-04-14,1.0757
2016-04-15,0.0
2016-04-18,2.4691
2016-04-19,-1.4956
2016-04-20,0.4639
2016-04-21,-0.9656
2016-04-22,3.1793
2016-04-25,-2.6294
2016-04-26,1.3502
2016-04-27,0.2498
2016-04-28,-1.495
2016-04-29,-2.5295
2016-05-02,3.936
2016-05-03,-2.4553
2016-05-04,-1.3225
2016-05-05,1.1241
2016-05-06,-1.2826
2016-05-09,-0.3898
2016-05-10,3.6957
2016-05-11,0.0
2016-05-12,-0.8386
2016-05-13,-0.592
2016-05-16,-0.5104
2016-05-17,-0.6413
2016-05-18,-0.3873
2016-05-19,-3.3261
2016-05-20,1.966
2016-05-23,0.1315
2016-05-24,2.407
2016-05-25,-0.2991
2016-05-26,0.3429
2016-05-27,5.126
2016-05-31,-1.219
2016-06-01,1.6865
2016-06-02,-0.4854
2016-06-03,-1.5447
2016-06-06,0.8671
2016-06-07,5.8535
2016-06-08,3.4803
2016-06-09,1.3079
2016-06-10,-2.8034
2016-06-13,-1.9355
2016-06-14,3.0186
2016-06-15,-1.3554
2016-06-16,0.3435
2016-06-17,-0.1141
2016-06-20,4.0746
2016-06-21,-0.5123
2016-06-22,-0.2942
2016-06-23,1.0328
2016-06-24,-5.4033999999999995
2016-06-27,-4.0525
2016-06-28,2.0515
2016-06-29,3.7052
2016-06-30,4.0289
2016-07-01,-0.5115
2016-07-05,-1.8729
2016-07-06,0.4865
2016-07-07,1.0428
2016-07-08,2.6907
2016-07-11,1.0409
2016-07-12,0.0
2016-07-13,-1.7052
2016-07-14,0.7951
2016-07-15,1.0039
2016-07-18,-1.0295
2016-07-19,-1.9727000000000001
2016-07-20,0.4391
2016-07-21,-1.3115
2016-07-22,0.3691
2016-07-25,0.2574
2016-07-26,0.5136
2016-07-27,-0.1825
2016-07-28,-0.9506
2016-07-29,-1.4027
2016-08-01,0.1123
2016-08-02,-1.3089
2016-08-03,1.8189
2016-08-04,-0.856
2016-08-05,1.8769
2016-08-08,-0.7738
2016-08-09,-0.8169
2016-08-10,0.0749
2016-08-11,-4.3023
2016-08-12,-1.0555
2016-08-15,1.3829
2016-08-16,-2.2993
2016-08-17,-0.9573
2016-08-18,0.2819
2016-08-19,-0.7631
2016-08-22,-0.4452
2016-08-23,1.2195
2016-08-24,-3.8554
2016-08-25,-0.2089
2016-08-26,-0.0837
2016-08-29,0.377
2016-08-30,-1.6277
2016-08-31,-1.6162999999999998
2016-09-01,0.4756
2016-09-02,-0.6024
2016-09-06,2.2511
2016-09-07,0.8467
2016-09-08,-0.4198
2016-09-09,-2.403
2016-09-12,1.9438
2016-09-13,-2.0339
2016-09-14,0.0433
2016-09-15,-0.3026
2016-09-16,0.954
2016-09-19,0.1718
2016-09-20,0.0858
2016-09-21,1.6280999999999999
2016-09-22,3.2462
2016-09-23,0.0817
2016-09-26,-0.612
2016-09-27,0.2053
2016-09-28,1.3929
2016-09-29,-3.1515
2016-09-30,0.3755
2016-10-03,-2.4522
2016-10-04,-0.7243
2016-10-05,1.2017
2016-10-06,-8.4818
2016-10-07,2.6877
2016-10-10,1.7599
2016-10-11,1.9956
2016-10-12,-1.9565000000000001
2016-10-13,-0.2217
2016-10-14,-1.1111
2016-10-17,-0.4494
2016-10-18,-1.5800999999999998
2016-10-19,-2.9817
2016-10-20,-1.6548
2016-10-21,-1.4423
2016-10-24,0.2439
2016-10-25,-1.2165
2016-10-26,-2.9557
2016-10-27,0.0
2016-10-28,-0.7614
2016-10-31,-2.3018
2016-11-01,-1.3089
2016-11-02,-0.2653
2016-11-03,-0.5319
2016-11-04,2.9412000000000003
2016-11-07,2.5974
2016-11-08,1.2658
2016-11-09,4.5
2016-11-10,3.5885
2016-11-11,2.5404
2016-11-14,-6.7568
2016-11-15,-0.9662
2016-11-16,0.7317
2016-11-17,1.6949
2016-11-18,0.2381
2016-11-21,0.4751
2016-11-22,0.0
2016-11-23,0.4728
2016-11-25,0.4706
2016-11-28,-2.8103
2016-11-29,-0.6747
2016-11-30,-1.2165
2016-12-01,3.4483
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.7143
2016-12-07,0.9456
2016-12-08,-0.2342
2016-12-09,0.2347
2016-12-12,-1.6393
2016-12-13,1.1905000000000001
2016-12-14,-1.4118
2016-12-15,0.0
2016-12-16,-2.864
2016-12-19,0.4914
2016-12-20,1.7115
2016-12-21,0.4808
2016-12-22,-3.3493
2016-12-23,0.7426
2016-12-27,1.9656
2016-12-28,-1.2048
2016-12-29,0.2439
2016-12-30,0.2433
2017-01-03,1.6989999999999998
2017-01-04,0.2387
2017-01-05,-1.6667
2017-01-06,-1.6949
2017-01-09,1.2315
2017-01-10,2.9196999999999997
2017-01-11,7.0922
2017-01-12,2.8698
2017-01-13,2.1459
2017-01-17,-3.7815
2017-01-18,2.8384
2017-01-19,-0.2123
2017-01-20,1.4894
2017-01-23,1.0482
2017-01-24,0.6224
2017-01-25,4.7423
2017-01-26,-1.5748
2017-01-27,-0.6
2017-01-30,-2.6157
2017-01-31,-0.4132
2017-02-01,2.4896
2017-02-02,-2.0243
2017-02-03,-0.2066
2017-02-06,0.0
2017-02-07,0.207
2017-02-08,-0.6198
2017-02-09,1.4553
2017-02-10,-0.2049
2017-02-13,-2.2587
2017-02-14,-1.4706000000000001
2017-02-15,0.2132
2017-02-16,-4.0426
2017-02-17,-0.6652
2017-02-21,1.1161
2017-02-22,1.3245
2017-02-23,-0.8715
2017-02-24,-1.3187
2017-02-27,1.3808
2017-02-28,-2.8634
2017-03-01,2.4943
2017-03-02,-1.5487
2017-03-03,-0.2247
2017-03-06,-1.8018
2017-03-07,0.0
2017-03-08,-1.3761
2017-03-09,-0.6977
2017-03-10,1.6393
2017-03-13,3.4562
2017-03-14,-1.7816999999999998
2017-03-15,1.8141
2017-03-16,-0.4454
2017-03-17,-2.4609
2017-03-20,0.2294
2017-03-21,0.0
2017-03-22,-0.9153
2017-03-23,0.4619
2017-03-24,-1.3793
2017-03-27,-1.8648
2017-03-28,0.0
2017-03-29,-0.2375
2017-03-30,1.9048
2017-03-31,2.3364
2017-04-03,-0.2283
2017-04-04,-0.2288
2017-04-05,0.2294
2017-04-06,1.8307
2017-04-07,0.0
2017-04-10,-1.3483
2017-04-11,0.9112
2017-04-12,-0.4515
2017-04-13,-1.8141
2017-04-17,2.7714
2017-04-18,-0.4494
2017-04-19,1.5800999999999998
2017-04-20,0.6667
2017-04-21,0.0
2017-04-24,1.1038000000000001
2017-04-25,1.31
2017-04-26,-0.431
2017-04-27,0.4329
2017-04-28,-0.6466
2017-05-01,0.0
2017-05-02,0.8677
2017-05-03,-1.2903
2017-05-04,0.2179
2017-05-05,0.0
2017-05-08,0.2174
2017-05-09,-0.4338
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,-3.4858000000000002
2017-05-15,0.4515
2017-05-16,-0.8989
2017-05-17,-2.2676
2017-05-18,-0.464
2017-05-19,4.1958
2017-05-22,-2.0134
2017-05-23,0.0
2017-05-24,-1.3699
2017-05-25,-2.7778
2017-05-26,-1.6667
2017-05-30,-4.1162
2017-05-31,-3.2828
2017-06-01,2.7154
2017-06-02,-0.2551
2017-06-05,-2.046
2017-06-06,0.7833
2017-06-07,-0.7772
2017-06-08,6.0052
2017-06-09,0.2463
2017-06-12,-0.4914
2017-06-13,0.4938
2017-06-14,0.2457
2017-06-15,-1.9607999999999999
2017-06-16,1.25
2017-06-19,1.2346
2017-06-20,1.2195
2017-06-21,-3.1325
2017-06-22,-0.7463
2017-06-23,0.2506
2017-06-26,4.5
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,-3.5885
2017-06-30,-0.2481
2017-07-03,0.4975
2017-07-05,-1.7327
2017-07-06,-2.7708
2017-07-07,0.5181
2017-07-10,2.0619
2017-07-11,1.0101
2017-07-12,0.5
2017-07-13,0.7463
2017-07-14,-1.2346
2017-07-17,0.5
2017-07-18,0.0
2017-07-19,0.7463
2017-07-20,2.963
2017-07-21,-1.199
2017-07-24,-1.6989999999999998
2017-07-25,1.7284000000000002
2017-07-26,-1.4563
2017-07-27,2.2167
2017-07-28,-1.6867
2017-07-31,0.7353
2017-08-01,-0.2433
2017-08-02,-2.9268
2017-08-03,-2.5126
2017-08-04,2.8350999999999997
2017-08-07,4.01
2017-08-08,8.4337
2017-08-09,-7.7778
2017-08-10,-1.2048
2017-08-11,-0.2439
2017-08-14,-0.489
2017-08-15,-1.4742
2017-08-16,-0.2494
2017-08-17,-2.5
2017-08-18,1.7949000000000002
2017-08-21,-2.267
2017-08-22,1.0309
2017-08-23,-2.8061
2017-08-24,0.7874
2017-08-25,1.8229
2017-08-28,0.5115
2017-08-29,-1.5267
2017-08-30,-0.9302
2017-08-31,1.8325
2017-09-01,1.5424
2017-09-05,-0.2532
2017-09-06,1.7766
2017-09-07,1.995
2017-09-08,2.2005
2017-09-11,-0.7177
2017-09-12,2.1687
2017-09-13,0.0
2017-09-14,-1.6509
2017-09-15,-2.8777
2017-09-18,-1.9752999999999998
2017-09-19,-1.0076
2017-09-20,1.7812000000000001
2017-09-21,-0.75
2017-09-22,1.2594
2017-09-25,0.995
2017-09-26,0.0
2017-09-27,1.9704000000000002
2017-09-28,0.9662
2017-09-29,-3.11
2017-10-02,0.9877
2017-10-03,0.0
2017-10-04,-2.2005
2017-10-05,0.0
2017-10-06,0.5
2017-10-09,0.2488
2017-10-10,-0.7444
2017-10-11,-1.5
2017-10-12,-0.2538
2017-10-13,0.0
2017-10-16,0.5089
2017-10-17,-4.8101
2017-10-18,-2.1277
2017-10-19,-1.087
2017-10-20,0.5495
2017-10-23,0.0
2017-10-24,3.8251
2017-10-25,-1.3158
2017-10-26,-0.2667
2017-10-27,-1.0695000000000001
2017-10-30,-0.5405
2017-10-31,6.25
2017-11-01,-1.023
2017-11-02,5.4264
2017-11-03,4.4118
2017-11-06,1.8779
2017-11-07,-0.9217
2017-11-08,-2.093
2017-11-09,1.1876
2017-11-10,1.6432
2017-11-13,-1.1547
2017-11-14,-0.4673
2017-11-15,0.0
2017-11-16,2.3474
2017-11-17,2.0642
2017-11-20,2.4718999999999998
2017-11-21,2.4123
2017-11-22,0.4283
2017-11-24,0.2132
2017-11-27,-0.8511
2017-11-28,1.9313
2017-11-29,2.7368
2017-11-30,-2.582
2017-12-01,-0.8439
2017-12-04,1.4894
2017-12-05,-1.4675
2017-12-06,-1.4894
2017-12-07,0.432
2017-12-08,-0.4301
2017-12-11,-1.2959
2017-12-12,-1.0941
2017-12-13,2.4336
2017-12-14,-3.0238
2017-12-15,1.3363
2017-12-18,4.3956
2017-12-19,-2.5263
2017-12-20,0.432
2017-12-21,1.2903
2017-12-22,0.4246
2017-12-26,0.8457
2017-12-27,-0.6289
2017-12-28,1.8987
2017-12-29,-1.2422
2018-01-02,0.4193
2018-01-03,0.0
2018-01-04,-0.6263
2018-01-05,-0.2101
2018-01-08,1.8947
2018-01-09,2.686
2018-01-10,-2.8169
2018-01-11,1.6562999999999999
2018-01-12,0.4073
2018-01-16,-2.8398
2018-01-17,-0.4175
2018-01-18,-0.2096
2018-01-19,0.8403
2018-01-22,0.2083
2018-01-23,1.8711
2018-01-24,0.6122
2018-01-25,1.217
2018-01-26,-1.002
2018-01-29,-1.2146
2018-01-30,0.4098
2018-01-31,0.8163
2018-02-01,-2.4291
2018-02-02,-2.6971
2018-02-05,-4.9041
2018-02-06,0.6726
2018-02-07,-0.4454
2018-02-08,7.6063
2018-02-09,3.9501
2018-02-12,6.0
2018-02-13,2.6414999999999997
2018-02-14,-1.1029
2018-02-15,1.3011
2018-02-16,-0.9174
2018-02-20,0.1852
2018-02-21,-1.2939
2018-02-22,0.7491
2018-02-23,-1.6729
2018-02-26,1.7013
2018-02-27,-2.6022
2018-02-28,-2.2137000000000002
2018-03-01,0.7828
2018-03-02,0.7767
2018-03-05,0.578
2018-03-06,1.341
2018-03-07,0.189
2018-03-08,-0.566
2018-03-09,3.0361
2018-03-12,-0.9208
2018-03-13,-1.487
2018-03-14,0.7547
2018-03-15,-2.809
2018-03-16,2.1195
2018-03-19,1.1320999999999999
2018-03-20,-0.7463
2018-03-21,0.7519
2018-03-22,-3.3582
2018-03-23,-2.8958
2018-03-26,3.9760999999999997
2018-03-27,-3.4417
2018-03-28,0.198
2018-03-29,2.3715
2018-04-02,-4.4402
2018-04-03,2.4242
2018-04-04,0.0
2018-04-05,2.5641
2018-04-06,-3.2692
2018-04-09,-1.3917
2018-04-10,-0.4032
2018-04-11,-0.6073
2018-04-12,0.2037
2018-04-13,-1.4228
2018-04-16,3.0928
2018-04-17,0.8
2018-04-18,1.5873
2018-04-19,0.0
2018-04-20,0.1953
2018-04-23,0.3899
2018-04-24,0.0
2018-04-25,0.9709
2018-04-26,-0.5769
2018-04-27,-0.1934
2018-04-30,-2.3256
2018-05-01,-0.7937
2018-05-02,-0.6
2018-05-03,-0.8048
2018-05-04,0.8114
2018-05-07,1.2072
2018-05-08,1.5905
2018-05-09,2.1526
2018-05-10,0.5747
2018-05-11,-0.9524
2018-05-14,-1.1538
2018-05-15,0.0
2018-05-16,0.5837
2018-05-17,0.1934
2018-05-18,0.3861
2018-05-21,1.5385
2018-05-22,-2.2727
2018-05-23,0.0
2018-05-24,-0.1938
2018-05-25,-1.3592
2018-05-29,12.4016
2018-05-30,5.0788
2018-05-31,-3.3333
2018-06-01,0.6897
2018-06-04,-1.9521
2018-06-05,2.2767
2018-06-06,0.5137
2018-06-07,-0.3407
2018-06-08,2.0513
2018-06-11,0.5025
2018-06-12,-2.3333
2018-06-13,-0.8532
2018-06-14,0.0
2018-06-15,-0.1721
2018-06-18,-0.1724
2018-06-19,-0.5181
2018-06-20,0.3472
2018-06-21,-2.0761
2018-06-22,1.5901
2018-06-25,-0.6957
2018-06-26,1.4011
2018-06-27,0.1727
2018-06-28,-2.2414
2018-06-29,0.7055
2018-07-02,1.9264000000000001
2018-07-03,0.0
2018-07-05,0.8591
2018-07-06,0.0
2018-07-09,0.6814
2018-07-10,-0.1692
2018-07-11,-2.5423999999999998
2018-07-12,-0.1739
2018-07-13,0.5226
2018-07-16,-0.6932
2018-07-17,0.8726
2018-07-18,0.346
2018-07-19,-0.1724
2018-07-20,-1.0363
2018-07-23,-1.2216
2018-07-24,0.7067
2018-07-25,-1.0526
2018-07-26,-1.0638
2018-07-27,-1.9713
2018-07-30,-0.9141
2018-07-31,3.1365
2018-08-01,0.3578
2018-08-02,1.2478
2018-08-03,-1.0563
2018-08-06,0.7117
2018-08-07,-0.1767
2018-08-08,0.177
2018-08-09,7.2438
2018-08-10,0.4942
2018-08-13,0.8197
2018-08-14,1.9512
2018-08-15,0.0
2018-08-16,-0.1595
2018-08-17,-0.1597
2018-08-20,0.64
2018-08-21,0.9539
2018-08-22,-0.7874
2018-08-23,0.1587
2018-08-24,0.6339
2018-08-27,1.8898000000000001
2018-08-28,-1.7002000000000002
2018-08-29,1.4151
2018-08-30,2.8837
2018-08-31,-5.287
2018-09-04,0.638
2018-09-05,-0.4754
2018-09-06,2.2293
2018-09-07,0.4673
2018-09-10,0.0
2018-09-11,-1.2403
2018-09-12,-1.5699
2018-09-13,0.4785
2018-09-14,1.2698
2018-09-17,0.3135
2018-09-18,1.25
2018-09-19,-0.3086
2018-09-20,1.7027999999999999
2018-09-21,-1.5221
2018-09-24,-1.8547
2018-09-25,0.4724
2018-09-26,-2.1944
2018-09-27,1.2821
2018-09-28,-2.2152
2018-10-01,-2.9126
2018-10-02,1.7332999999999998
2018-10-03,1.6055000000000001
2018-10-04,-2.3541
2018-10-05,-1.0238
2018-10-08,-0.9343
2018-10-09,-1.8862
2018-10-10,-1.6821000000000002
2018-10-11,-3.0377
2018-10-12,0.6842
2018-10-15,0.1073
2018-10-16,3.5727
2018-10-17,-1.1383
2018-10-18,-4.0126
2018-10-19,-1.2359
2018-10-22,1.1778
2018-10-23,0.0
2018-10-24,-4.0742
2018-10-25,2.0099
2018-10-26,-0.3346
2018-10-29,-0.6714
2018-10-30,3.5299
2018-10-31,0.798
2018-11-01,2.8427
2018-11-02,-1.0497
2018-11-05,-0.6719
2018-11-06,0.9968
2018-11-07,1.9739
2018-11-08,-4.1134
2018-11-09,0.3965
2018-11-12,-3.7702
2018-11-13,-1.1194
2018-11-14,0.6038
2018-11-15,3.2633
2018-11-16,-1.3439999999999999
2018-11-19,-1.4727999999999999
2018-11-20,-2.9522
2018-11-21,1.3862
2018-11-23,-1.1394
2018-11-26,0.6915
2018-11-27,0.9157
2018-11-28,3.7051
2018-11-29,-0.7656
2018-11-30,0.479
2018-12-03,1.0268
2018-12-04,-5.3721
2018-12-06,-1.1124
2018-12-07,-0.1164
2018-12-10,-2.0194
2018-12-11,-1.308
2018-12-12,0.6024
