ticker,ALPP US Equity
2017-08-24,81.3237
2017-08-28,-30.0
2017-08-29,42.8571
2017-08-31,-3.85
2017-09-01,4.0042
2017-09-05,0.0
2017-09-06,5.0
2017-09-07,-15.4286
2017-09-08,18.2432
2017-09-11,19.0476
2017-09-12,-36.0
2017-09-13,-12.5
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-21,14.2857
2017-09-22,0.0
2017-09-26,12.5
2017-09-27,-10.54
2017-09-29,-0.6384
2017-10-02,7.1875
2017-10-03,14.2857
2017-10-04,-18.3673
2017-10-05,-9.375
2017-10-06,-24.1379
2017-10-09,18.1818
2017-10-10,-15.3846
2017-10-11,18.1818
2017-10-12,46.1538
2017-10-13,-42.1053
2017-10-16,0.0
2017-10-17,-13.2727
2017-10-18,4.8218
2017-10-19,10.0
2017-10-20,9.0909
2017-10-23,6.25
2017-10-24,-21.5686
2017-10-25,15.7
2017-10-26,-0.605
2017-10-27,-4.3478
2017-10-30,10.9091
2017-10-31,-9.8361
2017-11-03,4.5455
2017-11-07,6.087
2017-11-08,-5.7377
2017-11-09,13.0435
2017-11-10,0.0
2017-11-14,192.3077
2017-11-15,-21.0526
2017-11-16,-20.0
2017-11-17,-16.6667
2017-11-20,25.0
2017-11-21,-27.2
2017-11-22,20.8791
2017-11-24,-18.1364
2017-11-27,149.8612
2017-11-28,-44.4667
2017-11-29,0.04
2017-12-01,-4.0
2017-12-04,4.2083
2017-12-05,-13.6345
2017-12-06,20.3704
2017-12-07,52.7308
2017-12-08,-44.5732
2017-12-11,68.1054
2017-12-12,-5.4054
2017-12-13,-14.2857
2017-12-14,13.3333
2017-12-15,2.9412000000000003
2017-12-18,0.0
2017-12-19,-9.1
2017-12-20,-18.2461
2017-12-21,-3.8830999999999998
2017-12-22,2.0
2017-12-26,6.5843
2017-12-27,-9.121
2017-12-28,-19.0283
2017-12-29,-24.95
2018-01-02,33.1779
2018-01-03,-9.955
2018-01-04,-11.1111
2018-01-05,-3.125
2018-01-08,3.2903000000000002
2018-01-09,56.1524
2018-01-10,-32.0
2018-01-11,5.8824
2018-01-12,33.3333
2018-01-16,12.5417
2018-01-17,-35.5461
2018-01-18,78.0688
2018-01-19,0.0
2018-01-22,-29.0323
2018-01-23,-4.5455
2018-01-24,19.0476
2018-01-25,-12.0
2018-01-26,15.9091
2018-01-29,-7.4902
2018-01-30,18.2705
2018-01-31,-21.147
2018-02-01,-4.5908999999999995
2018-02-02,0.0476
2018-02-06,-9.5238
2018-02-07,0.0526
2018-02-08,-5.313
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,-10.5556
2018-02-14,2.4845
2018-02-15,-7.2727
2018-02-16,0.0
2018-02-20,-1.9607999999999999
2018-02-21,1.3333
2018-02-23,0.7237
2018-02-26,4.115
2018-02-27,-2.8858
2018-02-28,-3.1008
2018-03-05,0.0
2018-03-06,-2.06
2018-03-08,-14.1719
2018-03-09,3.101
2018-03-12,13.2308
2018-03-13,-1.4946
2018-03-15,-13.7931
2018-03-16,-1.6
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,1.626
2018-03-22,0.0
2018-03-23,11.84
2018-03-27,-10.5866
2018-03-29,-10.8
2018-04-02,0.0
2018-04-03,12.1076
2018-04-05,0.0
2018-04-06,-20.0
2018-04-09,25.0
2018-04-10,-20.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-18,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-27,0.0
2018-05-01,0.0
2018-05-02,-29.8
2018-05-03,42.4501
2018-05-07,-40.0
2018-05-08,66.6667
2018-05-09,-39.14
2018-05-10,-17.5156
2018-05-11,101.1952
2018-05-14,-48.5149
2018-05-17,36.5385
2018-05-18,-4.9296
2018-05-21,62.963
2018-05-22,-20.0
2018-05-29,3.4091
2018-06-04,20.8791
2018-06-05,81.8182
2018-06-06,-37.5
2018-06-07,60.0
2018-06-08,-37.0
2018-06-14,3.1746
2018-06-15,30.7692
2018-06-18,0.0
2018-06-19,-11.7647
2018-06-20,-12.6667
2018-06-22,22.1374
2018-06-26,-12.5
2018-06-27,-4.2857
2018-06-28,0.0
2018-06-29,0.0
2018-07-05,34.3284
2018-07-09,-25.5556
2018-07-10,-2.9851
2018-07-11,0.0
2018-07-12,-3.8462
2018-07-17,0.0
2018-07-18,-4.0
2018-07-19,8.3333
2018-07-20,-7.6154
2018-07-23,-1.8235000000000001
2018-07-24,-15.1896
2018-07-25,-9.42
2018-07-27,4.8797
2018-07-30,0.0
2018-07-31,-5.2632
2018-08-01,-1.1111
2018-08-03,-15.7303
2018-08-06,1.3333
2018-08-07,-4.6053
2018-08-08,-6.2069
2018-08-10,39.7059
2018-08-13,-21.0526
2018-08-15,0.0
2018-08-16,-6.6667
2018-08-17,14.2857
2018-08-21,0.0
2018-08-22,-12.5
2018-08-23,28.5714
2018-08-24,0.0
2018-08-28,1.1111
2018-08-29,64.8352
2018-08-30,20.0
2018-08-31,-16.6667
2018-09-04,6.6667
2018-09-05,-6.25
2018-09-06,6.6667
2018-09-11,12.5
2018-09-13,-22.2222
2018-09-14,-21.4286
2018-09-17,-35.3636
2018-09-18,-0.1406
2018-09-19,40.8451
2018-09-20,-24.9
2018-09-21,58.4554
2018-09-24,-18.0252
2018-09-25,12.7627
2018-09-26,-36.3636
2018-09-27,42.8571
2018-09-28,15.0
2018-10-03,-30.4348
2018-10-05,12.5
2018-10-08,-11.1111
2018-10-09,26.875
2018-10-10,-31.0345
2018-10-11,-14.2857
2018-10-12,75.0
2018-10-15,-4.7619
2018-10-17,-29.9
2018-10-22,-0.1427
2018-10-23,34.2857
2018-10-24,0.0
2018-10-29,-4.2553
2018-10-31,-7.2222
2018-11-01,-16.1677
2018-11-16,28.5714
2018-11-19,-20.0
2018-11-20,-2.7778
2018-12-03,1.4285999999999999
2018-12-04,26.7606
2018-12-07,-11.1111
2018-12-10,-25.0
2018-12-14,33.3333
2018-12-17,-15.625
2018-12-18,3.7037
2018-12-24,-3.5714
2018-12-26,0.0
2018-12-28,-25.9259
2019-01-03,20.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-10,-33.3333
2019-01-11,2.5
2019-01-14,21.9512
2019-01-15,-36.0
2019-01-16,56.25
2019-01-22,-24.0
2019-01-23,23.6842
2019-01-25,-6.383
2019-01-28,2.2727
2019-01-29,-11.1111
2019-02-01,0.0
2019-02-04,-2.5
2019-02-05,0.0
2019-02-06,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,5.8974
2019-02-14,1.6949
2019-02-15,-2.3810000000000002
2019-02-19,2.439
2019-02-20,42.8571
2019-02-21,-0.8333
2019-02-25,-2.521
2019-02-26,-6.8966
2019-02-27,7.4074
2019-02-28,3.4483
2019-03-01,0.0
2019-03-04,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,-5.0
2019-03-14,-29.8246
2019-03-15,5.0
2019-03-19,-4.7619
2019-03-21,-20.0
2019-03-22,-6.25
2019-03-25,-18.9167
2019-03-26,2.7749
2019-03-27,0.0
2019-03-28,8.0
2019-03-29,-0.3704
2019-04-01,44.9814
2019-04-03,-8.9744
2019-04-04,-1.4085
2019-04-05,-11.4286
2019-04-08,-9.8387
2019-04-10,-6.9767
2019-04-11,15.3846
2019-04-15,63.3333
2019-04-17,0.0
2019-04-18,-35.102
2019-04-22,19.4969
2019-04-23,48.6842
2019-04-24,-0.177
2019-04-25,-5.7092
2019-04-26,-0.6205
2019-04-30,2.176
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,-16.9537
2019-05-06,-8.574
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,-2.439
2019-05-10,0.0
2019-05-13,-10.0
2019-05-14,-16.6667
2019-05-15,18.3333
2019-05-17,12.957699999999999
2019-05-21,-20.1995
2019-05-22,9.375
2019-05-23,2.1429
2019-05-24,67.5524
2019-05-28,-36.5609
2019-05-29,2.6316
2019-05-30,-23.0769
2019-05-31,-23.3333
2019-06-03,-21.7391
2019-06-04,44.4444
2019-06-05,-15.0
2019-06-06,-9.5023
2019-06-07,-12.5
2019-06-10,-21.7143
2019-06-11,-8.7591
2019-06-12,-14.8
2019-06-13,17.3709
2019-06-14,3.4
2019-06-17,-30.3675
2019-06-18,-0.6667
2019-06-19,9.6197
2019-06-20,-22.7041
2019-06-21,-19.4719
2019-06-24,45.9016
2019-06-25,91.0112
2019-06-26,-12.3529
2019-06-27,-18.1208
2019-06-28,32.7869
2019-07-01,54.321
2019-07-02,-28.0
2019-07-03,11.1111
2019-07-05,7.5
2019-07-08,39.5349
2019-07-09,-6.6667
2019-07-10,21.4286
2019-07-11,-25.8824
2019-07-12,14.2857
2019-07-15,10.7639
2019-07-16,-18.4953
2019-07-17,-21.3654
2019-07-18,-12.2035
2019-07-19,21.4485
2019-07-22,2.2936
2019-07-23,-20.1794
2019-07-24,-5.618
2019-07-25,-4.7619
2019-07-26,4.375
2019-07-29,-10.1796
2019-07-30,4.5333
2019-07-31,-15.1786
2019-08-01,-21.0526
2019-08-02,-16.1905
2019-08-05,57.9545
2019-08-06,26.6187
2019-08-07,1.7045
2019-08-08,-0.5587
2019-08-09,-5.0562
2019-08-12,-5.9172
2019-08-13,-5.6604
2019-08-14,10.0
2019-08-15,-9.0909
2019-08-16,5.3333
2019-08-19,-1.8987
2019-08-20,-16.7742
2019-08-21,-17.0543
2019-08-22,0.0
2019-08-23,2.8037
2019-08-26,2.7273
2019-08-27,-5.3097
2019-08-28,2.8037
2019-08-29,11.818200000000001
2019-08-30,5.6911000000000005
2019-09-03,-3.8462
2019-09-04,8.0
2019-09-05,-6.6667
2019-09-06,6.3492
2019-09-09,0.0
2019-09-10,19.403
2019-09-11,-13.125
2019-09-12,-10.0719
2019-09-13,10.4
2019-09-16,4.3478
2019-09-17,20.8333
2019-09-18,-14.3678
2019-09-19,14.094
2019-09-20,1.1764999999999999
2019-09-23,-2.3256
2019-09-24,1.1905000000000001
2019-09-25,0.0
2019-09-26,-2.3529
2019-09-27,7.2289
2019-09-30,-4.4944
2019-10-01,-0.5882
2019-10-02,-6.8047
2019-10-03,-10.4762
2019-10-04,17.0213
2019-10-07,-7.2727
2019-10-08,9.8039
2019-10-09,1.1905000000000001
2019-10-10,32.3529
2019-10-11,-2.2222
2019-10-14,22.7273
2019-10-15,22.2222
2019-10-16,66.6667
2019-10-17,-9.0909
2019-10-18,47.2
2019-10-21,-8.9674
2019-10-22,-9.403
2019-10-23,3.7891
2019-10-24,1.4285999999999999
2019-10-25,2.9734
2019-10-28,-1.9757
2019-10-29,76.5891
2019-10-30,11.5013
2019-10-31,18.1102
2019-11-01,60.0
2019-11-04,71.2917
2019-11-05,-50.8635
2019-11-06,28.2178
2019-11-07,-9.1892
2019-11-08,33.8861
2019-11-11,-19.0537
2019-11-12,-28.5995
2019-11-13,-2.6923
2019-11-14,-16.7137
2019-11-15,1.6949
2019-11-18,-25.3333
2019-11-19,48.2143
2019-11-20,-0.6024
2019-11-21,-9.0909
2019-11-22,11.6667
2019-11-25,60.597
2019-11-26,-14.5725
2019-11-27,-8.6597
2019-11-29,6.0029
2019-12-02,-12.3596
2019-12-03,-12.3077
2019-12-04,11.0877
2019-12-05,10.339
2019-12-06,4.0076
2019-12-09,13.211
2019-12-10,-9.5041
2019-12-11,5.0174
2019-12-12,-7.0561
2019-12-13,-3.6696999999999997
2019-12-16,-4.8571
2019-12-17,-8.4084
2019-12-18,-0.5464
2019-12-19,1.6484
2019-12-20,-0.5405
2019-12-23,6.7554
2019-12-24,-7.8043
2019-12-26,3.7548
2019-12-27,7.206
2019-12-30,3.9019
2019-12-31,-6.4501
2020-01-02,-5.5669
2020-01-03,-2.6501
2020-01-06,-5.5556
2020-01-07,-11.7647
2020-01-08,0.0
2020-01-09,-2.6
2020-01-10,2.6694
2020-01-13,-0.3333
2020-01-14,-11.0368
2020-01-15,-10.8271
2020-01-16,31.8718
2020-01-17,8.8235
2020-01-21,-16.0987
2020-01-22,4.3417
2020-01-23,0.0
2020-01-24,-4.5638
2020-01-27,1.9691
2020-01-28,-6.6207
2020-01-29,-5.4653
2020-01-30,-20.1563
2020-01-31,-10.4697
2020-02-03,4.918
2020-02-04,6.8229
2020-02-05,-1.7065000000000001
2020-02-06,-14.5089
2020-02-07,-15.9269
2020-02-10,4.3271
2020-02-11,-1.4355
2020-02-12,-14.094
2020-02-13,5.4688
2020-02-14,12.592600000000001
2020-02-18,28.947400000000002
2020-02-19,-10.2041
2020-02-20,-4.7727
2020-02-21,1.432
2020-02-24,15.2941
2020-02-25,-5.102
2020-02-26,-1.0753
2020-02-27,-8.6957
2020-02-28,-15.4762
2020-03-02,8.4507
2020-03-03,7.7922
2020-03-04,2.4096
2020-03-05,-12.9412
2020-03-06,-5.4054
2020-03-09,-7.1429
2020-03-10,13.6923
2020-03-11,-5.2774
2020-03-12,-14.4286
2020-03-13,1.1686
2020-03-16,-29.0429
2020-03-17,4.4186
2020-03-18,-10.9131
2020-03-19,13.2875
2020-03-20,3.9391
2020-03-23,-15.0743
2020-03-24,-0.25
2020-03-25,0.2506
2020-03-26,-0.25
2020-03-27,0.0
2020-03-30,-14.787
2020-03-31,16.1765
2020-04-01,-3.7975
2020-04-02,-7.8947
2020-04-03,7.1429
2020-04-06,1.3333
2020-04-07,-1.3158
2020-04-08,78.6667
2020-04-09,4.4776
2020-04-13,51.4286
2020-04-14,-5.6604
2020-04-15,-8.0
2020-04-16,-9.7826
2020-04-17,-3.6145
2020-04-20,10.0
2020-04-21,1.1364
2020-04-22,-5.6742
2020-04-23,-4.7052
2020-04-24,3.125
2020-04-27,-7.2727
2020-04-28,-1.0458
2020-04-29,-4.8877
2020-04-30,1.1111
2020-05-01,3.022
2020-05-04,1.3333
2020-05-05,2.6316
2020-05-06,-5.2564
2020-05-07,0.0
2020-05-08,-3.9242
2020-05-11,-0.2254
2020-05-12,-2.5974
2020-05-13,6.9565
2020-05-14,-24.1192
2020-05-15,14.2857
2020-05-18,7.8125
2020-05-19,-1.0145
2020-05-20,-0.1464
2020-05-21,-11.2903
2020-05-22,8.9256
2020-05-26,18.3612
2020-05-27,22.6282
2020-05-28,-0.6796
2020-05-29,-10.526299999999999
2020-06-01,7.6471
2020-06-02,-7.1038
2020-06-03,-16.7647
2020-06-04,-1.0601
2020-06-05,-3.0
2020-06-08,-0.8837
2020-06-09,1.0401
2020-06-10,-4.4118
2020-06-11,4.6154
2020-06-12,-4.4118
2020-06-15,10.6154
2020-06-16,-1.7732999999999999
2020-06-17,-6.5487
2020-06-18,-1.5152
2020-06-19,3.8462
2020-06-22,-0.8889
2020-06-23,-2.8401
2020-06-24,3.0769
2020-06-25,-3.806
2020-06-26,-0.6982
2020-06-29,1.5625
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.6154
2020-07-06,2.0642
2020-07-07,-5.618
2020-07-08,0.0
2020-07-09,0.7937
2020-07-10,-3.5433
2020-07-13,-4.1633
2020-07-14,0.1704
2020-07-15,-1.3605
2020-07-16,-2.5862
2020-07-17,-8.8496
2020-07-20,6.7961
2020-07-21,1.8182
2020-07-22,7.1429
2020-07-23,-2.5
2020-07-24,-5.9829
2020-07-27,-1.8182
2020-07-28,24.814799999999998
2020-07-29,-9.1246
2020-07-30,-2.0408
2020-07-31,1.5
