ticker,CHUY US Equity
2012-12-17,-0.7119
2012-12-18,-2.4462
2012-12-19,-0.5188
2012-12-20,-0.1304
2012-12-21,-2.2193
2012-12-24,-1.1571
2012-12-26,1.9361000000000002
2012-12-27,-0.9276
2012-12-28,0.0
2012-12-31,-0.4012
2013-01-02,6.7144
2013-01-03,-2.1393
2013-01-04,-0.5572
2013-01-07,-1.25
2013-01-08,0.742
2013-01-09,-0.6066
2013-01-10,9.1107
2013-01-11,0.3196
2013-01-14,-3.6241
2013-01-15,-0.062
2013-01-16,-0.6822
2013-01-17,-0.1249
2013-01-18,1.5423
2013-01-22,0.0
2013-01-23,4.023
2013-01-24,-0.4341
2013-01-25,12.0491
2013-01-28,4.4216
2013-01-29,-3.523
2013-01-30,-0.1404
2013-01-31,-0.211
2013-02-01,6.413
2013-02-04,-4.3377
2013-02-05,0.4154
2013-02-06,1.827
2013-02-07,-0.8802
2013-02-08,-0.1366
2013-02-11,-4.9248
2013-02-12,1.295
2013-02-13,2.8054
2013-02-14,1.1743999999999999
2013-02-15,-3.9945
2013-02-19,-1.2091
2013-02-20,2.2318
2013-02-21,-1.6197
2013-02-22,0.1432
2013-02-25,-0.2502
2013-02-26,1.8631
2013-02-27,1.5828
2013-02-28,-1.2812000000000001
2013-03-01,0.7717
2013-03-04,1.1834
2013-03-05,6.2264
2013-03-06,1.0363
2013-03-07,1.6346
2013-03-08,2.3652
2013-03-11,-6.4079
2013-03-12,-0.6583
2013-03-13,0.6627
2013-03-14,4.8387
2013-03-15,-2.2606
2013-03-18,0.8995
2013-03-19,-0.0637
2013-03-20,0.5734
2013-03-21,-1.7738
2013-03-22,-0.0967
2013-03-25,0.8715
2013-03-26,0.96
2013-03-27,-0.7924
2013-03-28,4.0895
2013-04-01,-3.5911999999999997
2013-04-02,1.0825
2013-04-03,4.5039
2013-04-04,1.3864
2013-04-05,0.1784
2013-04-08,-2.0772
2013-04-09,-2.8485
2013-04-10,4.1797
2013-04-11,2.3054
2013-04-12,-5.8238
2013-04-15,-0.4351
2013-04-16,2.0287
2013-04-17,-1.193
2013-04-18,-1.4861
2013-04-19,-1.3828
2013-04-22,0.3824
2013-04-23,-0.6667
2013-04-24,0.9907
2013-04-25,1.8037999999999998
2013-04-26,1.4921
2013-04-29,0.0
2013-04-30,0.1531
2013-05-01,-1.2844
2013-05-02,0.5886
2013-05-03,1.2011
2013-05-06,1.6738
2013-05-07,-3.3224
2013-05-08,-2.7864
2013-05-09,-2.8662
2013-05-10,1.8689
2013-05-13,1.384
2013-05-14,4.0317
2013-05-15,0.7934
2013-05-16,-0.4844
2013-05-17,1.4603
2013-05-20,0.0
2013-05-21,1.7090999999999998
2013-05-22,-2.27
2013-05-23,1.0256
2013-05-24,-0.3583
2013-05-28,3.5661
2013-05-29,0.0868
2013-05-30,0.4915
2013-05-31,0.2589
2013-06-03,-4.8494
2013-06-04,1.6284999999999998
2013-06-05,-3.5905
2013-06-06,2.8932
2013-06-07,5.0853
2013-06-10,6.1771
2013-06-11,-0.7775
2013-06-12,0.5674
2013-06-13,3.6808
2013-06-14,0.596
2013-06-17,2.5244999999999997
2013-06-18,-0.6533
2013-06-19,1.0875
2013-06-20,-2.8521
2013-06-21,0.206
2013-06-24,2.1330999999999998
2013-06-25,-2.5415
2013-06-26,-0.4131
2013-06-27,1.3871
2013-06-28,-1.9563000000000001
2013-07-01,0.965
2013-07-02,3.1516
2013-07-03,0.5009
2013-07-05,5.1582
2013-07-08,2.891
2013-07-09,-3.708
2013-07-10,-1.1959
2013-07-11,4.8172
2013-07-12,-2.1247
2013-07-15,-2.1708
2013-07-16,-5.3546
2013-07-17,-3.3894
2013-07-18,1.0551
2013-07-19,-4.1765
2013-07-22,-2.6151
2013-07-23,-0.5035
2013-07-24,-4.3998
2013-07-25,0.4558
2013-07-26,0.3806
2013-07-29,0.5541
2013-07-30,-0.058
2013-07-31,2.4086
2013-08-01,7.3959
2013-08-02,4.3272
2013-08-05,-2.605
2013-08-06,0.0519
2013-08-07,-1.2458
2013-08-08,1.8397000000000001
2013-08-09,-1.9870999999999999
2013-08-12,-0.9215
2013-08-13,-3.0561
2013-08-14,1.1513
2013-08-15,-2.0054
2013-08-16,-0.1936
2013-08-19,-1.5794000000000001
2013-08-20,1.9285
2013-08-21,1.3948
2013-08-22,0.6538
2013-08-23,-0.0541
2013-08-26,-0.8394
2013-08-27,-3.7957
2013-08-28,-1.107
2013-08-29,2.698
2013-08-30,0.4751
2013-09-03,-1.1544
2013-09-04,1.2241
2013-09-05,0.0834
2013-09-06,-1.25
2013-09-09,-0.2532
2013-09-10,4.4275
2013-09-11,0.2971
2013-09-12,-0.9962
2013-09-13,0.7343
2013-09-16,1.8898000000000001
2013-09-17,0.265
2013-09-18,-0.4757
2013-09-19,-0.2655
2013-09-20,-1.3312
2013-09-23,-2.1856
2013-09-24,-2.8689999999999998
2013-09-25,0.5112
2013-09-26,-1.8084
2013-09-27,-1.4388
2013-09-30,4.7883
2013-10-01,1.5325
2013-10-02,2.2777
2013-10-03,-1.2074
2013-10-04,2.6344
2013-10-07,-3.3871
2013-10-08,-3.725
2013-10-09,2.0768
2013-10-10,6.1315
2013-10-11,4.3855
2013-10-14,-0.5031
2013-10-15,-4.0961
2013-10-16,-0.4218
2013-10-17,-2.6741
2013-10-18,4.1621
2013-10-21,-0.7574
2013-10-22,-2.5526
2013-10-23,-0.4591
2013-10-24,-0.5426
2013-10-25,-0.2182
2013-10-28,1.3942
2013-10-29,3.1006
2013-10-30,-3.4257
2013-10-31,1.8142
2013-11-01,-1.9149
2013-11-04,2.3048
2013-11-05,1.2987
2013-11-06,0.6541
2013-11-07,-3.5612
2013-11-08,1.6712
2013-11-11,1.7762
2013-11-12,-1.3285
2013-11-13,-2.1647
2013-11-14,-0.5666
2013-11-15,0.9498
2013-11-18,-2.7419000000000002
2013-11-19,-3.3444
2013-11-20,-5.4618
2013-11-21,4.144
2013-11-22,1.1327
2013-11-25,-4.2791
2013-11-26,1.4701
2013-11-27,-0.0591
2013-11-29,3.0769
2013-12-02,-5.0517
2013-12-03,2.3881
2013-12-04,-0.9743
2013-12-05,1.938
2013-12-06,-0.2632
2013-12-09,-0.5865
2013-12-10,-5.1327
2013-12-11,0.5908
2013-12-12,1.391
2013-12-13,0.122
2013-12-16,1.9184
2013-12-17,-0.1494
2013-12-18,5.1466
2013-12-19,3.3295
2013-12-20,-1.0465
2013-12-23,0.0
2013-12-24,-0.9463
2013-12-26,1.714
2013-12-27,1.1878
2013-12-30,-0.9282
2013-12-31,-0.744
2014-01-02,-0.2776
2014-01-03,2.2272
2014-01-06,-1.0621
2014-01-07,1.7066
2014-01-08,2.7334
2014-01-09,-0.1317
2014-01-10,-0.8705
2014-01-13,-3.14
2014-01-14,1.6758
2014-01-15,1.0267
2014-01-16,4.9478
2014-01-17,0.3058
2014-01-21,1.7022
2014-01-22,1.1491
2014-01-23,-3.8281
2014-01-24,-0.7961
2014-01-27,-5.0479
2014-01-28,-1.7448000000000001
2014-01-29,0.1665
2014-01-30,0.6094
2014-01-31,-0.5507
2014-02-03,-4.1251
2014-02-04,-0.8952
2014-02-05,0.2914
2014-02-06,3.0215
2014-02-07,6.6836
2014-02-10,1.8768
2014-02-11,2.6725
2014-02-12,-1.0614
2014-02-13,1.5836999999999999
2014-02-14,1.1315
2014-02-18,-0.9448
2014-02-19,0.6526
2014-02-20,-0.9227
2014-02-21,-0.5789
2014-02-24,2.0506
2014-02-25,1.0419
2014-02-26,1.6204
2014-02-27,1.7154
2014-02-28,-5.4394
2014-03-03,0.3517
2014-03-04,1.8273000000000001
2014-03-05,-3.7611
2014-03-06,-1.2771
2014-03-07,2.5614
2014-03-10,-1.8668
2014-03-11,0.5656
2014-03-12,0.4601
2014-03-13,-2.5954
2014-03-14,1.3062
2014-03-17,1.3925
2014-03-18,0.3052
2014-03-19,0.6085
2014-03-20,0.6804
2014-03-21,0.1502
2014-03-24,0.125
2014-03-25,5.2921
2014-03-26,-0.3082
2014-03-27,-1.6646999999999998
2014-03-28,-0.7013
2014-03-31,5.0658
2014-04-01,-2.4803
2014-04-02,-0.6418
2014-04-03,-2.3684
2014-04-04,-3.6511
2014-04-07,-1.9837
2014-04-08,4.9559
2014-04-09,1.8294000000000001
2014-04-10,-3.2532
2014-04-11,-3.4881
2014-04-14,3.1461
2014-04-15,1.3612
2014-04-16,0.3979
2014-04-17,-5.1276
2014-04-21,-0.6266
2014-04-22,1.1561
2014-04-23,-0.0779
2014-04-24,-0.104
2014-04-25,-0.2342
2014-04-28,-0.5738
2014-04-29,-1.7314
2014-04-30,-4.031
2014-05-01,-1.669
2014-05-02,1.2730000000000001
2014-05-05,-1.8436
2014-05-06,0.0
2014-05-07,-7.029
2014-05-08,-2.112
2014-05-09,2.0638
2014-05-12,0.2757
2014-05-13,-2.1082
2014-05-14,-3.2147
2014-05-15,-0.1935
2014-05-16,3.2956
2014-05-19,2.6275
2014-05-20,-2.8040000000000003
2014-05-21,2.7908
2014-05-22,0.0915
2014-05-23,-0.1524
2014-05-27,2.4725
2014-05-28,-0.0894
2014-05-29,-1.4908000000000001
2014-05-30,-1.1199
2014-06-02,-2.4793
2014-06-03,1.9146
2014-06-04,1.6322999999999999
2014-06-05,4.4545
2014-06-06,-1.8857
2014-06-09,-1.9219
2014-06-10,-0.0904
2014-06-11,0.1207
2014-06-12,-0.211
2014-06-13,-1.0269
2014-06-16,0.1221
2014-06-17,-0.8229
2014-06-18,2.059
2014-06-19,0.8431
2014-06-20,1.5228000000000002
2014-06-23,0.2647
2014-06-24,0.616
2014-06-25,1.1953
2014-06-26,2.9674
2014-06-27,-0.3917
2014-06-30,1.9663
2014-07-01,-1.2671999999999999
2014-07-02,0.3906
2014-07-03,0.945
2014-07-07,-3.359
2014-07-08,-1.1966
2014-07-09,-2.9699999999999998
2014-07-10,-7.6672
2014-07-11,-3.476
2014-07-14,-6.5355
2014-07-15,-1.213
2014-07-16,-0.939
2014-07-17,-4.7393
2014-07-18,0.3444
2014-07-21,1.3349
2014-07-22,2.7098
2014-07-23,3.2979
2014-07-24,-1.0287
2014-07-25,1.2186
2014-07-28,0.8853
2014-07-29,1.6146
2014-07-30,0.1382
2014-07-31,-1.1728
2014-08-01,-7.0157
2014-08-04,-0.488
2014-08-05,-1.8860999999999999
2014-08-06,8.1507
2014-08-07,-1.5642
2014-08-08,0.4695
2014-08-11,5.5715
2014-08-12,-0.5448
2014-08-13,0.9586
2014-08-14,-4.883
2014-08-15,-0.0713
2014-08-18,2.3546
2014-08-19,-2.5096
2014-08-20,-1.7161
2014-08-21,-0.5457
2014-08-22,-0.3658
2014-08-25,0.3304
2014-08-26,-0.1464
2014-08-27,-2.4185
2014-08-28,-1.9902
2014-08-29,0.7663
2014-09-02,-0.3422
2014-09-03,-1.1446
2014-09-04,4.7472
2014-09-05,1.1421999999999999
2014-09-08,0.5464
2014-09-09,-0.8696
2014-09-10,2.7412
2014-09-11,2.9527
2014-09-12,-0.6565
2014-09-15,8.6261
2014-09-16,-0.2562
2014-09-17,0.4815
2014-09-18,-0.3514
2014-09-19,0.3527
2014-09-22,-1.1502
2014-09-23,-0.9373
2014-09-24,1.0767
2014-09-25,-0.7424
2014-09-26,1.9512
2014-09-29,-0.0957
2014-09-30,0.2235
2014-10-01,-0.7646
2014-10-02,0.8668
2014-10-03,2.9917
2014-10-06,-1.267
2014-10-07,-0.7825
2014-10-08,1.5457
2014-10-09,-0.932
2014-10-10,-4.296
2014-10-13,0.2294
2014-10-14,-1.6345
2014-10-15,-1.8942999999999999
2014-10-16,0.271
2014-10-17,1.1824
2014-10-20,-3.0384
2014-10-21,-0.3099
2014-10-22,3.3161
2014-10-23,-2.0395
2014-10-24,1.0922
2014-10-27,1.9919
2014-10-28,3.6412
2014-10-29,-0.8304
2014-10-30,-1.9646
2014-10-31,-1.7410999999999999
2014-11-03,-1.8723
2014-11-04,2.7939
2014-11-05,-31.4551
2014-11-06,6.383
2014-11-07,0.0909
2014-11-10,5.6312
2014-11-11,-3.6973000000000003
2014-11-12,0.4018
2014-11-13,-1.0671
2014-11-14,-2.1573
2014-11-17,-0.7809
2014-11-18,1.5278
2014-11-19,-3.1464
2014-11-20,2.4953
2014-11-21,0.1837
2014-11-24,0.1834
2014-11-25,-0.4577
2014-11-26,-0.8276
2014-11-28,-0.7418
2014-12-01,-1.4479
2014-12-02,0.9953
2014-12-03,-2.0178
2014-12-04,1.0057
2014-12-05,0.1422
2014-12-08,-1.2311
2014-12-09,1.9175
2014-12-10,-6.5851
2014-12-11,-1.9637
2014-12-12,1.7463
2014-12-15,0.0505
2014-12-16,-3.9354
2014-12-17,1.6806999999999999
2014-12-18,3.0992
2014-12-19,-0.3006
2014-12-22,-2.1106
2014-12-23,-0.0513
2014-12-24,-0.9759
2014-12-26,1.0892
2014-12-29,2.3089
2014-12-30,-3.3099
2014-12-31,2.0228
2015-01-02,0.7626
2015-01-05,-1.5135999999999998
2015-01-06,-1.7930000000000001
2015-01-07,2.9212
2015-01-08,3.1424
2015-01-09,0.1474
2015-01-12,-4.8577
2015-01-13,6.3435
2015-01-14,1.0669
2015-01-15,2.9271000000000003
2015-01-16,2.7039999999999997
2015-01-20,-7.9891
2015-01-21,-1.5787
2015-01-22,11.8797
2015-01-23,-2.9122
2015-01-26,4.3378
2015-01-27,0.7519
2015-01-28,-4.1703
2015-01-29,1.5117
2015-01-30,-3.565
2015-02-02,0.5615
2015-02-03,3.2108
2015-02-04,-2.0289
2015-02-05,0.4602
2015-02-06,1.4201
2015-02-09,-2.5745
2015-02-10,-0.1391
2015-02-11,5.8032
2015-02-12,-1.7551999999999999
2015-02-13,-1.5632000000000001
2015-02-17,-1.0436
2015-02-18,5.823
2015-02-19,7.279
2015-02-20,-5.6947
2015-02-23,-2.227
2015-02-24,1.6644999999999999
2015-02-25,-0.4308
2015-02-26,-1.2981
2015-02-27,-1.4906
2015-03-02,1.3796
2015-03-03,5.2678
2015-03-04,-3.1693
2015-03-05,-0.4307
2015-03-06,-2.7682
2015-03-09,-0.7117
2015-03-10,-3.7186
2015-03-11,-2.3731999999999998
2015-03-12,5.1001
2015-03-13,0.0454
2015-03-16,2.3572
2015-03-17,1.8601
2015-03-18,-1.3477999999999999
2015-03-19,-0.5729
2015-03-20,0.7979
2015-03-23,0.7916
2015-03-24,1.2652999999999999
2015-03-25,-3.3175
2015-03-26,-1.6042999999999998
2015-03-27,-0.4076
2015-03-30,-0.8186
2015-03-31,3.3012
2015-04-01,-0.8877
2015-04-02,2.7318
2015-04-06,-0.1308
2015-04-07,-0.6984
2015-04-08,1.4945
2015-04-09,0.6929
2015-04-10,1.7204000000000002
2015-04-13,1.9872999999999998
2015-04-14,-0.3731
2015-04-15,1.4149
2015-04-16,1.231
2015-04-17,-1.9457
2015-04-20,2.1083
2015-04-21,-2.3887
2015-04-22,0.1244
2015-04-23,-0.4971
2015-04-24,1.8734
2015-04-27,-2.3294
2015-04-28,3.5983
2015-04-29,-5.4523
2015-04-30,-3.3746
2015-05-01,-0.3979
2015-05-04,-1.6865999999999999
2015-05-05,17.6524
2015-05-06,-2.1489
2015-05-07,0.1176
2015-05-08,-1.1359
2015-05-11,2.2583
2015-05-12,-0.2325
2015-05-13,0.5049
2015-05-14,3.3617
2015-05-15,-2.8037
2015-05-18,3.5385
2015-05-19,1.4487
2015-05-20,0.5859
2015-05-21,0.5461
2015-05-22,-1.3034
2015-05-26,-2.0176
2015-05-27,-0.6365
2015-05-28,-1.0927
2015-05-29,-0.9905
2015-06-01,-0.1539
2015-06-02,1.1945999999999999
2015-06-03,1.4471
2015-06-04,-0.1502
2015-06-05,1.7669000000000001
2015-06-08,-2.0687
2015-06-09,-1.8860999999999999
2015-06-10,2.499
2015-06-11,0.3376
2015-06-12,0.2243
2015-06-15,0.3357
2015-06-16,-0.5576
2015-06-17,-0.0748
2015-06-18,1.7208999999999999
2015-06-19,1.3976
2015-06-22,-1.9224
2015-06-23,-3.1805
2015-06-24,-0.9931
2015-06-25,0.0386
2015-06-26,2.5067
2015-06-29,0.1129
2015-06-30,0.6764
2015-07-01,-0.4853
2015-07-02,0.3001
2015-07-06,2.4682
2015-07-07,0.9124
2015-07-08,-0.9042
2015-07-09,2.2993
2015-07-10,1.3914
2015-07-13,0.8093
2015-07-14,-1.1518
2015-07-15,-4.2373
2015-07-16,-0.295
2015-07-17,0.6287
2015-07-20,-1.7273
2015-07-21,-0.2618
2015-07-22,1.9123
2015-07-23,0.2208
2015-07-24,-1.3216
2015-07-27,-0.6696
2015-07-28,0.5243
2015-07-29,1.2295
2015-07-30,-0.2576
2015-07-31,4.8339
2015-08-03,-1.0208
2015-08-04,-1.0313
2015-08-05,22.9608
2015-08-06,0.5552
2015-08-07,-7.091
2015-08-10,2.4085
2015-08-11,-0.8858
2015-08-12,1.171
2015-08-13,2.4977
2015-08-14,-2.0802
2015-08-17,1.8209
2015-08-18,-3.0104
2015-08-19,-0.2766
2015-08-20,-2.0647
2015-08-21,-1.6048
2015-08-24,-2.9741
2015-08-25,-1.4502
2015-08-26,3.3779
2015-08-27,-0.1294
2015-08-28,2.2676
2015-08-31,-2.9458
2015-09-01,0.8812
2015-09-02,3.1381
2015-09-03,-2.9642
2015-09-04,1.3415
2015-09-08,0.5742
2015-09-09,-3.9645
2015-09-10,-0.0991
2015-09-11,2.314
2015-09-14,0.1939
2015-09-15,-0.0967
2015-09-16,1.2266
2015-09-17,-0.7972
2015-09-18,0.3857
2015-09-21,-4.5149
2015-09-22,-0.9725
2015-09-23,1.0159
2015-09-24,-5.0285
2015-09-25,-2.2591
2015-09-28,-4.4782
2015-09-29,2.0794
2015-09-30,5.1852
2015-10-01,2.2887
2015-10-02,2.1687
2015-10-05,1.0108
2015-10-06,-0.4336
2015-10-07,0.6365
2015-10-08,0.7324
2015-10-09,9.5506
2015-10-12,0.2112
2015-10-13,-1.6857
2015-10-14,-3.4599
2015-10-15,2.8861
2015-10-16,-0.9864
2015-10-19,0.9963
2015-10-20,-5.9494
2015-10-21,-5.1459
2015-10-22,0.4492
2015-10-23,-0.2752
2015-10-26,-3.7944
2015-10-27,-0.1076
2015-10-28,2.3331
2015-10-29,-2.7008
2015-10-30,-1.9106
2015-11-02,0.735
2015-11-03,4.378
2015-11-04,6.8158
2015-11-05,-2.716
2015-11-06,0.4709
2015-11-09,-0.3013
2015-11-10,0.3022
2015-11-11,1.0378
2015-11-12,-0.3313
2015-11-13,-0.3324
2015-11-16,-1.6343999999999999
2015-11-17,-0.5426
2015-11-18,0.8865
2015-11-19,1.3856
2015-11-20,2.2333
2015-11-23,2.6084
2015-11-24,5.8945
2015-11-25,-0.4951
2015-11-27,0.0905
2015-11-30,0.1808
2015-12-01,1.0526
2015-12-02,-0.8631
2015-12-03,-3.5125
2015-12-04,1.9602
2015-12-07,1.6478000000000002
2015-12-08,0.8406
2015-12-09,-2.203
2015-12-10,-0.0304
2015-12-11,-3.6845
2015-12-14,-2.6241
2015-12-15,-0.8442
2015-12-16,3.1762
2015-12-17,-1.5551
2015-12-18,-0.7737
2015-12-21,-1.6244
2015-12-22,2.4769
2015-12-23,0.8701
2015-12-24,-0.5112
2015-12-28,0.4817
2015-12-29,0.6711
2015-12-30,-0.5397
2015-12-31,0.0319
2016-01-04,5.201
2016-01-05,5.5202
2016-01-06,-3.3055
2016-01-07,0.981
2016-01-08,0.2061
2016-01-11,1.5276
2016-01-12,5.4977
2016-01-13,-1.2891
2016-01-14,-0.6391
2016-01-15,-1.7338
2016-01-19,0.2846
2016-01-20,-5.9024
2016-01-21,1.6888
2016-01-22,2.4318
2016-01-25,-1.8529
2016-01-26,4.6312999999999995
2016-01-27,-2.8475
2016-01-28,2.2925
2016-01-29,-3.0071
2016-02-01,-0.702
2016-02-02,-5.0663
2016-02-03,-4.3128
2016-02-04,1.9131
2016-02-05,-4.3271
2016-02-08,-2.8266999999999998
2016-02-09,-1.4374
2016-02-10,-3.125
2016-02-11,1.3978
2016-02-12,2.333
2016-02-16,4.1796
2016-02-17,2.0889
2016-02-18,-3.1179
2016-02-19,1.3074
2016-02-22,1.3567
2016-02-23,1.4691
2016-02-24,-0.0644
2016-02-25,1.8352
2016-02-26,0.3478
2016-02-29,0.9452
2016-03-01,2.3407999999999998
2016-03-02,3.5377
2016-03-03,0.324
2016-03-04,1.4386
2016-03-07,-2.6917999999999997
2016-03-08,-2.2308
2016-03-09,0.3347
2016-03-10,-2.4257
2016-03-11,1.5227
2016-03-14,-1.0407
2016-03-15,-3.2787
2016-03-16,1.6949
2016-03-17,0.0
2016-03-18,0.6918
2016-03-21,-2.9356999999999998
2016-03-22,-0.2574
2016-03-23,-1.8065
2016-03-24,-1.3141
2016-03-28,1.9973
2016-03-29,2.1214
2016-03-30,1.3423
2016-03-31,-2.0183
2016-04-01,0.1609
2016-04-04,-0.7391
2016-04-05,-0.4208
2016-04-06,0.2926
2016-04-07,-3.5656
2016-04-08,-1.1092
2016-04-11,0.8838
2016-04-12,0.438
2016-04-13,-0.1342
2016-04-14,-0.7726
2016-04-15,1.6588
2016-04-18,-1.8315000000000001
2016-04-19,-1.1194
2016-04-20,5.3859
2016-04-21,0.1302
2016-04-22,-1.0078
2016-04-25,-1.8391
2016-04-26,0.0
2016-04-27,-1.2713
2016-04-28,-0.4405
2016-04-29,3.9483
2016-05-02,1.4735
2016-05-03,1.0003
2016-05-04,7.6358
2016-05-05,-1.7809
2016-05-06,-2.4176
2016-05-09,4.1809
2016-05-10,-1.2187999999999999
2016-05-11,-3.1297
2016-05-12,0.9009
2016-05-13,-1.601
2016-05-16,1.627
2016-05-17,-1.016
2016-05-18,-0.0311
2016-05-19,-1.089
2016-05-20,0.346
2016-05-23,0.6897
2016-05-24,0.8095
2016-05-25,1.575
2016-05-26,0.0912
2016-05-27,1.1543
2016-05-31,-1.0511
2016-06-01,1.2747
2016-06-02,0.1199
2016-06-03,-0.5986
2016-06-06,3.5833
2016-06-07,0.0291
2016-06-08,1.2496
2016-06-09,2.1527
2016-06-10,-0.3934
2016-06-13,0.5924
2016-06-14,-0.673
2016-06-15,-1.0446
2016-06-16,-0.6277
2016-06-17,1.091
2016-06-20,0.994
2016-06-21,0.1687
2016-06-22,-0.365
2016-06-23,0.2536
2016-06-24,-1.068
2016-06-27,-4.2045
2016-06-28,1.5125
2016-06-29,1.9866000000000001
2016-06-30,-0.8594
2016-07-01,-0.3467
2016-07-05,-0.6089
2016-07-06,-1.7210999999999999
2016-07-07,-0.6827
2016-07-08,1.9725000000000001
2016-07-11,1.5533000000000001
2016-07-12,0.8658
2016-07-13,0.8298
2016-07-14,1.1067
2016-07-15,0.6175
2016-07-18,0.3905
2016-07-19,1.2503
2016-07-20,1.5917
2016-07-21,-0.9724
2016-07-22,2.8369
2016-07-25,-1.2997
2016-07-26,-10.104800000000001
2016-07-27,-2.3019
2016-07-28,2.3868
2016-07-29,0.777
2016-08-01,4.2408
2016-08-02,-4.1252
2016-08-03,-0.3264
2016-08-04,-0.6847
2016-08-05,0.0
2016-08-08,0.03
2016-08-09,0.7192
2016-08-10,-0.476
2016-08-11,0.3886
2016-08-12,-0.4765
2016-08-15,0.8378
2016-08-16,-1.0089
2016-08-17,-1.5288
2016-08-18,-0.9437
2016-08-19,-2.0283
2016-08-22,-0.1882
2016-08-23,-0.3771
2016-08-24,-1.8927
2016-08-25,0.5145
2016-08-26,-1.1516
2016-08-29,-1.1974
2016-08-30,-0.8189
2016-08-31,0.0
2016-09-01,-0.8917
2016-09-02,0.4665
2016-09-06,0.0
2016-09-07,0.7297
2016-09-08,-1.0207
2016-09-09,-3.4596999999999998
2016-09-12,-0.0689
2016-09-13,-0.9655
2016-09-14,-1.9847000000000001
2016-09-15,-0.3908
2016-09-16,-0.3566
2016-09-19,1.1453
2016-09-20,0.2831
2016-09-21,0.2823
2016-09-22,2.2167
2016-09-23,1.5146
2016-09-26,-1.8311
2016-09-27,0.3109
2016-09-28,-2.1006
2016-09-29,-2.0049
2016-09-30,0.2872
2016-10-03,0.0358
2016-10-04,-1.7530999999999999
2016-10-05,0.9468
2016-10-06,-2.0563
2016-10-07,-1.2523
2016-10-10,-0.0373
2016-10-11,-2.0896
2016-10-12,3.3155
2016-10-13,-1.6599
2016-10-14,-0.15
2016-10-17,0.0751
2016-10-18,-1.0135
2016-10-19,3.413
2016-10-20,0.0367
2016-10-21,-0.5132
2016-10-24,1.1421999999999999
2016-10-25,-2.7321999999999997
2016-10-26,0.9363
2016-10-27,0.9276
2016-10-28,1.2868
2016-10-31,3.0853
2016-11-01,-2.6408
2016-11-02,1.2658
2016-11-03,1.25
2016-11-04,-0.3527
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,2.6549
2016-11-10,3.4483
2016-11-11,1.5
2016-11-14,1.8062
2016-11-15,0.6452
2016-11-16,-0.9615
2016-11-17,1.9417
2016-11-18,-0.1587
2016-11-21,0.7949
2016-11-22,-0.6309
2016-11-23,-0.1587
2016-11-25,0.159
2016-11-28,-1.4285999999999999
2016-11-29,0.8052
2016-11-30,0.1597
2016-12-01,3.9872
2016-12-02,-0.1534
2016-12-05,1.9969000000000001
2016-12-06,0.3012
2016-12-07,0.9009
