ticker,UBCP US Equity
2000-08-23,-5.0633
2000-08-28,6.6667
2000-08-29,-0.625
2000-09-05,1.9628
2000-09-06,0.0
2000-09-07,0.0
2000-09-08,0.0
2000-09-11,1.25
2000-09-12,-1.2346
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,1.25
2000-09-18,-0.6173
2000-09-19,6.8323
2000-09-20,2.3256
2000-09-21,6.8182
2000-09-25,-7.4468
2000-09-26,0.0
2000-09-28,1.1494
2000-09-29,9.0909
2000-10-03,-8.3333
2000-10-09,-1.1364
2000-10-11,0.0
2000-10-12,3.4483
2000-10-19,3.3333
2000-10-20,3.2258
2000-10-23,-9.375
2000-10-24,11.4943
2000-10-27,-15.4639
2000-10-31,7.3171
2000-11-01,-6.8182
2000-11-06,0.0
2000-11-07,0.0
2000-11-13,0.0
2000-11-15,-1.2195
2000-11-17,16.0494
2000-11-20,0.0
2000-11-22,-12.766
2000-11-27,12.1951
2000-11-28,-4.3478
2000-11-30,13.5005
2000-12-04,0.0
2000-12-08,-12.766
2000-12-12,2.439
2000-12-15,2.3810000000000002
2000-12-18,-9.3023
2000-12-19,7.0513
2000-12-20,5.3892
2000-12-21,-6.25
2000-12-22,9.0909
2000-12-26,-5.5556
2000-12-27,0.0
2000-12-28,1.1764999999999999
2000-12-29,16.2791
2001-01-03,2.0
2001-01-04,-5.8824
2001-01-05,8.3333
2001-01-08,0.0
2001-01-12,-5.7692
2001-01-16,-12.2449
2001-01-18,-2.3256
2001-01-19,2.3810000000000002
2001-01-23,6.9767
2001-01-25,-4.3478
2001-01-29,6.8182
2001-01-30,-6.383
2001-02-01,-6.8182
2001-02-02,6.0976
2001-02-06,-3.4483
2001-02-09,4.7619
2001-02-14,-4.5455
2001-02-15,0.0
2001-02-20,0.0
2001-02-21,1.1905000000000001
2001-02-22,1.1764999999999999
2001-02-26,-2.3256
2001-02-27,2.3810000000000002
2001-03-02,0.0
2001-03-05,-3.4419
2001-03-06,4.878
2001-03-07,-4.6512
2001-03-08,4.878
2001-03-12,-3.4884
2001-03-14,-1.2048
2001-03-15,2.439
2001-03-16,-2.3810000000000002
2001-03-19,-2.439
2001-03-20,5.0
2001-03-21,1.7856999999999998
2001-03-22,-2.924
2001-03-23,3.6145
2001-03-27,0.0
2001-03-28,-1.1628
2001-04-02,1.1764999999999999
2001-04-04,-2.3256
2001-04-05,0.0
2001-04-09,0.0
2001-04-11,0.9524
2001-04-12,0.0
2001-04-16,0.0
2001-04-17,0.4717
2001-04-18,-0.4695
2001-04-20,1.4151
2001-04-26,0.0
2001-04-27,0.0
2001-05-01,-1.3953
2001-05-02,0.4717
2001-05-07,-0.4695
2001-05-08,1.4151
2001-05-09,-1.3953
2001-05-11,-4.717
2001-05-14,7.9208
2001-05-15,-10.0917
2001-05-16,14.2857
2001-05-21,1.7856999999999998
2001-05-22,-3.5088
2001-05-29,0.0
2001-05-31,1.196
2001-06-01,0.0
2001-06-05,-4.5455
2001-06-06,7.1429
2001-06-08,0.0
2001-06-13,6.6667
2001-06-14,1.6667
2001-06-15,6.1475
2001-06-18,-5.4054
2001-06-19,0.0
2001-06-20,5.3061
2001-06-22,4.2636
2001-06-25,-0.3717
2001-07-02,-6.7164
2001-07-06,0.0
2001-07-10,-1.6
2001-07-11,8.5366
2001-07-17,-2.6217
2001-08-03,-7.6923
2001-08-08,4.1667
2001-08-09,-0.8
2001-08-10,8.4677
2001-08-13,0.3717
2001-08-14,-6.6667
2001-08-21,0.0
2001-08-22,-2.7778
2001-08-23,5.7143
2001-08-24,-2.7027
2001-08-27,2.7778
2001-08-28,-3.4749
2001-08-29,5.04
2001-08-30,0.0
2001-08-31,-7.6923
2001-09-05,0.0
2001-09-10,8.3333
2001-09-17,0.0
2001-09-18,3.8462
2001-09-19,2.5926
2001-09-20,1.083
2001-09-21,-1.7856999999999998
2001-09-24,-4.7273
2001-09-25,0.0
2001-09-28,5.3435
2001-10-05,-3.2609
2001-10-08,-1.8727
2001-10-09,3.0534
2001-10-11,-6.6667
2001-10-12,0.0
2001-10-15,-0.3968
2001-10-16,3.5857
2001-10-18,-0.3846
2001-10-23,-2.7027
2001-10-25,0.0
2001-10-26,2.7778
2001-10-29,-3.0116
2001-10-30,-0.8758
2001-11-05,4.4177
2001-11-06,-3.8462
2001-11-15,4.0
2001-11-16,-1.9231
2001-11-21,1.9607999999999999
2001-11-23,0.0
2001-11-26,0.0
2001-11-27,0.0
2001-11-28,5.7692
2001-11-30,7.9295
2001-12-03,-7.1429
2001-12-04,-3.8462
2001-12-12,12.0
2001-12-13,-5.3571
2001-12-14,-1.1320999999999999
2001-12-17,6.8702
2001-12-18,-4.2857
2001-12-20,-2.0896
2001-12-21,2.8201
2001-12-24,-5.4855
2001-12-26,1.9607999999999999
2001-12-28,0.0
2001-12-31,6.9231
2002-01-02,-0.2878
2002-01-09,-6.2049
2002-01-10,0.0769
2002-01-11,-0.4612
2002-01-14,0.0
2002-01-15,-2.3166
2002-01-16,-1.1858
2002-01-18,0.0
2002-01-23,-0.8
2002-01-28,0.8065
2002-01-29,-0.8
2002-01-30,0.8065
2002-02-05,3.92
2002-02-06,-3.7721
2002-02-07,0.8
2002-02-08,-0.7937
2002-02-11,-1.52
2002-02-15,4.7929
2002-02-22,0.7752
2002-02-26,0.0
2002-03-01,0.0
2002-03-05,2.9526
2002-03-06,-0.7547
2002-03-08,-1.1407
2002-03-11,2.8462
2002-03-13,-2.6926
2002-03-14,-0.0769
2002-03-15,0.3846
2002-03-19,0.0
2002-03-20,1.5326
2002-03-21,0.3774
2002-03-25,-1.1278
2002-03-26,1.673
2002-03-27,1.7951000000000001
2002-03-28,2.8655
2002-04-01,0.0
2002-04-02,-5.0
2002-04-03,1.5038
2002-04-04,0.0
2002-04-05,3.7037
2002-04-08,1.5
2002-04-09,0.9852
2002-04-10,-2.439
2002-04-11,-1.7856999999999998
2002-04-12,-0.7273
2002-04-15,-0.8791
2002-04-16,4.3607
2002-04-19,-0.9207
2002-04-24,-2.5018000000000002
2002-04-26,-3.2258
2002-04-29,0.3788
2002-05-01,-0.3774
2002-05-02,2.6515
2002-05-08,-4.059
2002-05-09,3.8462
2002-05-15,-5.5556
2002-05-16,1.9607999999999999
2002-05-20,0.7692
2002-05-21,1.145
2002-05-22,-1.8868
2002-05-28,-2.6923
2002-05-29,3.6364
2002-05-30,0.1541
2002-05-31,0.0
2002-06-04,0.3846
2002-06-05,-2.7586
2002-06-06,0.0
2002-06-07,-0.3152
2002-06-12,4.7431
2002-06-13,-4.1509
2002-06-14,0.0
2002-06-17,2.2835
2002-06-18,-0.7698
2002-06-19,-1.0861
2002-06-20,1.1764999999999999
2002-06-21,0.5426
2002-06-24,1.0023
2002-06-27,5.3435
2002-06-28,0.2899
2002-07-01,-5.3468
2002-07-02,5.6489
2002-07-05,-2.8179
2002-07-08,0.3717
2002-07-10,1.837
2002-07-11,0.0145
2002-07-15,-6.5309
2002-07-19,-0.0156
2002-07-22,6.9883
2002-07-23,-6.5319
2002-07-24,1.1673
2002-07-25,8.0769
2002-07-26,-0.7117
2002-07-29,-5.3763
2002-07-30,-3.4091
2002-08-02,-1.9607999999999999
2002-08-06,2.0
2002-08-08,-1.9607999999999999
2002-08-12,6.0
2002-08-13,-7.6226
2002-08-19,-1.1438
2002-08-22,10.3306
2002-08-23,-2.6217
2002-08-26,-1.9231
2002-08-28,2.1961
2002-08-30,2.7132
2002-09-03,-0.3774
2002-09-04,2.2727
2002-09-05,-0.3704
2002-09-06,-0.223
2002-09-09,-0.5216
2002-09-10,0.0
2002-09-13,2.9962999999999997
2002-09-17,1.9636
2002-09-18,1.2839
2002-09-19,0.2817
2002-09-20,-1.6854
2002-09-23,1.4285999999999999
2002-09-25,-2.4648
2002-09-26,0.0
2002-09-27,-4.7653
2002-09-30,2.2745
2002-10-01,-4.003
2002-10-02,-6.1776
2002-10-03,0.0
2002-10-08,-2.4691
2002-10-09,-4.9789
2002-10-10,8.6146
2002-10-14,6.2142
2002-10-15,-1.1547
2002-10-16,-6.0748
2002-10-17,5.7214
2002-10-18,5.4902
2002-10-21,1.6357
2002-10-22,-2.7067
2002-10-23,0.3759
2002-10-24,-0.6742
2002-10-25,-0.0754
2002-10-28,-1.8113000000000001
2002-11-05,0.6918
2002-11-06,4.5802
2002-11-07,-2.9196999999999997
2002-11-08,0.4511
2002-11-13,-1.9461
2002-11-19,0.7634
2002-11-20,-0.5303
2002-11-22,5.6359
2002-11-25,0.3749
2002-11-26,0.1293
2002-12-02,5.658
2002-12-11,-1.8719000000000001
2002-12-12,1.2472
2002-12-16,0.0
2002-12-17,0.3623
2002-12-18,-1.5884
2002-12-20,1.9809
2002-12-23,-1.3597000000000001
2002-12-27,0.2844
2002-12-30,-0.9455
2002-12-31,2.4229
2003-01-02,-0.0717
2003-01-08,-1.4346999999999999
2003-01-09,1.7467000000000001
2003-01-13,-1.3591
2003-01-16,0.7977
2003-01-17,1.295
2003-01-21,-2.2016999999999998
2003-01-24,-0.2179
2003-01-27,1.8195000000000001
2003-01-29,0.7863
2003-01-30,0.0
2003-01-31,0.0
2003-02-03,-2.3404
2003-02-04,2.3239
2003-02-06,-2.0582
2003-02-11,-1.4493
2003-02-13,0.2206
2003-02-18,-0.5869
2003-02-19,1.2546
2003-02-24,0.2187
2003-02-25,1.4545
2003-02-26,-2.1505
2003-02-27,-0.8059
2003-03-07,2.088
2003-03-11,0.2191
2003-03-12,0.0729
2003-03-13,-0.9468
2003-03-14,1.0294
2003-03-17,0.0728
2003-03-19,-0.5091
2003-03-20,0.2193
2003-03-21,0.2918
2003-03-26,-3.4909
2003-03-27,2.6375
2003-03-28,3.5242
2003-03-31,-2.1277
2003-04-01,0.7246
2003-04-03,0.2878
2003-04-04,-0.2869
2003-04-07,-1.4388
2003-04-08,1.8248
2003-04-09,-3.1541
2003-04-10,7.1799
2003-04-14,-3.7293
2003-04-15,3.9455
2003-04-16,-3.5197000000000003
2003-04-17,0.1431
2003-04-21,-1.3571
2003-04-22,4.924
2003-04-23,-2.4154999999999998
2003-04-24,-2.4045
2003-04-25,-1.5217
2003-04-28,1.1773
2003-04-29,-1.4545
2003-04-30,1.4022000000000001
2003-05-01,0.5095
2003-05-02,0.6517
2003-05-05,-0.5755
2003-05-06,0.2171
2003-05-07,-2.4549
2003-05-08,0.0
2003-05-09,0.0
2003-05-13,1.4064
2003-05-16,0.7299
2003-05-19,-0.3623
2003-05-22,0.0
2003-05-23,-1.8182
2003-05-27,-0.0741
2003-05-28,0.3039
2003-05-29,1.1118999999999999
2003-06-02,0.738
2003-06-03,0.6593
2003-06-04,0.4367
2003-06-05,0.1449
2003-06-06,0.2171
2003-06-10,0.0
2003-06-11,0.0
2003-06-13,-1.1552
2003-06-16,0.073
2003-06-17,-1.0219
2003-06-18,1.7699
2003-06-19,-0.7246
2003-06-20,-0.0657
2003-06-23,0.7961
2003-06-27,-0.7246
2003-06-30,1.0949
2003-07-02,-1.083
2003-07-03,0.0
2003-07-07,0.7299
2003-07-08,0.0
2003-07-09,0.0
2003-07-16,0.0
2003-07-18,-0.7246
2003-07-21,0.7299
2003-07-22,0.0
2003-07-23,-0.0072
2003-07-24,-1.8045
2003-07-25,1.7711999999999999
2003-07-28,0.0725
2003-07-31,0.0
2003-08-04,0.0
2003-08-05,-1.087
2003-08-06,1.0256
2003-08-07,0.0
2003-08-08,-0.6526
2003-08-12,0.0073
2003-08-14,1.3065
2003-08-15,-0.0144
2003-08-18,0.8791
2003-08-20,-2.0714
2003-08-21,0.0
2003-08-25,1.7505
2003-08-27,-0.7168
2003-08-28,0.361
2003-08-29,-0.0719
2003-09-02,0.7919
2003-09-03,-1.1429
2003-09-04,0.578
2003-09-08,0.4351
2003-09-09,0.0
2003-09-10,-0.361
2003-09-11,-0.7971
2003-09-15,0.7962
2003-09-16,-0.645
2003-09-18,0.8023
2003-09-19,0.9407
2003-09-22,-1.7921
2003-09-23,2.9927
2003-09-24,-0.7796
2003-09-25,0.3571
2003-09-26,-1.2242
2003-09-29,0.2234
2003-10-02,-1.215
2003-10-03,1.8923
2003-10-06,0.0
2003-10-07,-0.7143
2003-10-08,2.8777
2003-10-13,-0.979
2003-10-14,-0.9181
2003-10-15,-0.2138
2003-10-23,1.7856999999999998
2003-10-24,1.7544
2003-10-27,0.0
2003-10-28,0.6897
2003-10-29,0.0
2003-10-30,-2.0411
2003-10-31,2.8527
2003-11-03,1.2916
2003-11-04,0.604
2003-11-06,0.0667
2003-11-07,0.0533
2003-11-10,2.2122
2003-11-11,0.0
2003-11-12,1.1082
2003-11-13,2.1277
2003-11-14,0.947
2003-11-17,-2.439
2003-11-18,0.0
2003-11-19,0.9615
2003-11-20,-0.6349
2003-11-21,2.2364
2003-11-24,1.25
2003-11-25,2.5309
2003-11-26,4.7562
2003-11-28,3.8678
2003-12-01,4.0491
2003-12-02,0.059
2003-12-03,0.1768
2003-12-04,1.1764999999999999
2003-12-05,1.7442
2003-12-08,-0.2857
2003-12-09,0.4011
2003-12-10,-0.1142
2003-12-12,-1.1371
2003-12-15,6.7453
2003-12-16,-1.1804000000000001
2003-12-17,-0.7671
2003-12-18,1.2147999999999999
2003-12-19,-2.6187
2003-12-22,1.5686
2003-12-23,-1.3789
2003-12-24,-0.7327
2003-12-26,-1.2902
2003-12-29,4.1667
2003-12-30,-1.4247
2003-12-31,0.6115
2004-01-02,-0.5635
2004-01-05,-2.2669
2004-01-06,0.2843
2004-01-07,0.6236
2004-01-08,0.507
2004-01-09,-0.7848
2004-01-12,-0.5085
2004-01-13,-0.8518
2004-01-14,-1.1397
2004-01-15,-0.3534
2004-01-20,-2.907
2004-01-21,1.1976
2004-01-22,-1.645
2004-01-26,0.4693
2004-01-27,-1.4969999999999999
2004-01-28,1.3860000000000001
2004-01-29,0.072
2004-02-02,0.0599
2004-02-03,1.7964
2004-02-04,0.0
2004-02-05,4.6471
2004-02-06,1.068
2004-02-09,-6.5628
2004-02-10,5.2976
2004-02-11,1.0741
2004-02-12,-4.9216999999999995
2004-02-13,-0.8824
2004-02-17,0.5935
2004-02-18,0.2301
2004-02-19,-1.4068
2004-02-20,-0.006
2004-02-23,-1.7255
2004-02-24,0.243
2004-02-25,1.3333
2004-02-26,-2.512
2004-02-27,1.227
2004-03-01,-3.0303
2004-03-02,1.0625
2004-03-03,-1.6698
2004-03-04,-1.195
2004-03-05,2.6734999999999998
2004-03-09,-2.8125
2004-03-10,0.0
2004-03-11,2.5723000000000003
2004-03-12,-2.5078
2004-03-15,2.8939
2004-03-16,-0.0625
2004-03-17,-2.7517
2004-03-18,2.8939
2004-03-19,0.0
2004-03-22,-4.9375
2004-03-25,4.8521
2004-03-26,-3.3735
2004-03-29,-1.3628
2004-03-30,1.9737
2004-03-31,1.9355
2004-04-01,-3.1646
2004-04-02,1.9607999999999999
2004-04-05,2.4359
2004-04-06,-0.2503
2004-04-08,-1.8193000000000001
2004-04-12,1.9169
2004-04-13,0.0
2004-04-14,-0.9404
2004-04-15,-1.5823
2004-04-16,-0.2444
2004-04-19,0.1805
2004-04-20,-0.2574
2004-04-21,0.2581
2004-04-23,-1.5444
2004-04-26,-0.6536
2004-04-27,0.0
2004-04-28,0.0
2004-04-30,0.0
2004-05-03,0.0
2004-05-04,0.0
2004-05-05,-2.6316
2004-05-06,1.3514
2004-05-07,-1.0
2004-05-10,-4.3771
2004-05-11,0.4225
2004-05-13,-0.0701
2004-05-14,3.5088
2004-05-17,-3.3898
2004-05-18,4.2105
2004-05-19,-1.6835
2004-05-20,1.7808000000000002
2004-05-21,0.2692
2004-05-24,0.5906
2004-05-25,-0.1334
2004-06-01,-2.2105
2004-06-04,1.0338
2004-06-08,-0.6139
2004-06-09,0.6177
2004-06-10,-0.4775
2004-06-14,0.4112
2004-06-15,0.0683
2004-06-18,2.5921
2004-06-21,1.7287
2004-06-22,-3.8562
2004-06-23,1.9714
2004-06-24,-0.0667
2004-06-25,0.1334
2004-06-28,-0.0666
2004-06-29,-1.6533
2004-06-30,-4.2842
2004-07-01,-0.4958
2004-07-02,1.4235
2004-07-06,0.3509
2004-07-07,-0.3497
2004-07-12,-0.0702
2004-07-13,0.0702
2004-07-14,0.0702
2004-07-21,-0.0701
2004-07-22,0.0
2004-07-26,0.0
2004-07-27,0.0
2004-07-28,-3.5088
2004-07-29,7.2582
2004-07-30,-4.9363
2004-08-02,0.4993
2004-08-03,0.2129
2004-08-04,-0.1416
2004-08-05,0.0
2004-08-06,0.3546
2004-08-10,-2.7561999999999998
2004-08-12,2.7616
2004-08-13,-0.0707
2004-08-16,-2.3355
2004-08-18,1.087
2004-08-20,2.8674
2004-08-23,-1.3937
2004-08-24,-1.6961
2004-08-27,1.3659
2004-08-30,-0.7092
2004-08-31,0.7143
2004-09-01,0.0
2004-09-02,0.0
2004-09-03,3.1064
2004-09-07,-1.0966
2004-09-08,-1.0526
2004-09-09,0.9787
2004-09-13,-0.6181
2004-09-14,-0.3534
2004-09-15,0.3546
2004-09-16,0.0
2004-09-17,-0.3534
2004-09-20,3.0496
2004-09-21,3.5788
2004-09-22,-3.3223
2004-09-23,2.0619
2004-09-24,0.0
2004-09-27,0.0
2004-09-28,-1.7508
2004-09-30,-0.4798
2004-10-01,-0.7576
2004-10-04,0.694
2004-10-05,-3.5148
2004-10-06,2.5
2004-10-07,0.0697
2004-10-08,0.0696
2004-10-11,-2.7836
2004-10-12,-1.131
2004-10-13,0.0579
2004-10-14,1.3025
2004-10-15,-1.6429
2004-10-18,1.6703000000000001
2004-10-19,0.0
2004-10-20,-6.7857
2004-10-21,0.8429
2004-10-22,2.4164
2004-10-26,-1.6916
2004-10-27,-1.5093999999999999
2004-10-28,-0.613
2004-10-29,2.0817
2004-11-01,0.0755
2004-11-02,3.3962
2004-11-03,3.6496
2004-11-04,1.0563
2004-11-08,1.3937
2004-11-09,-1.7182
2004-11-10,1.2587
2004-11-11,0.1381
2004-11-12,0.6759
2004-11-15,-0.3288
2004-11-16,2.323
2004-11-17,0.7523
2004-11-18,2.4667
2004-11-19,4.0989
2004-11-22,0.125
2004-11-23,4.5568
2004-11-24,10.3881
2004-11-26,-0.5949
2004-11-29,-0.0544
2004-11-30,-1.1976
2004-12-01,2.303
2004-12-02,0.0
2004-12-03,-1.3134000000000001
2004-12-06,-6.0496
2004-12-07,0.5151
2004-12-08,-1.9218
2004-12-09,-1.6982
2004-12-10,-2.3256
2004-12-14,2.0408
2004-12-15,-0.4667
2004-12-16,-0.6698
2004-12-17,0.7417
2004-12-20,-1.6064
2004-12-21,1.0884
2004-12-22,-1.0767
2004-12-23,1.2925
2004-12-27,0.0
2004-12-29,-0.4365
2004-12-30,-0.1012
2004-12-31,0.5402
2005-01-03,0.0672
2005-01-04,-1.0
2005-01-05,5.0776
2005-01-06,-0.7097
2005-01-07,-1.0396
2005-01-10,1.1162
2005-01-11,0.0
2005-01-12,-0.987
2005-01-13,-0.446
2005-01-14,-0.1713
2005-01-18,-0.0924
2005-01-19,-2.576
2005-01-20,0.0
2005-01-21,0.0
2005-01-24,1.6136
2005-01-25,-1.5211999999999999
2005-01-26,-0.0678
2005-01-27,0.0
2005-01-28,0.0
2005-01-31,1.0169
2005-02-01,0.6711
2005-02-02,-1.5333
2005-02-03,0.6093
2005-02-04,0.9421
2005-02-07,0.0
2005-02-08,-0.6667
2005-02-14,-0.3356
2005-02-15,0.6734
2005-02-22,-1.612
2005-02-23,0.9586
2005-02-24,-1.7508
2005-02-25,1.3571
2005-02-28,0.4057
2005-03-01,-2.2763999999999998
2005-03-02,0.9649
2005-03-03,-4.3686
2005-03-04,4.4254
2005-03-07,-0.069
2005-03-08,1.4493
2005-03-11,0.3333
2005-03-14,-0.061
2005-03-15,-1.6282
2005-03-16,1.6552
2005-03-18,-0.2714
2005-03-21,-1.3605
2005-03-22,0.0
2005-03-23,0.3448
2005-03-29,-3.7113
2005-03-30,1.9272
2005-03-31,-0.2801
2005-04-01,-2.3736
2005-04-04,-1.1653
2005-04-05,-0.3639
2005-04-06,-1.3879000000000001
2005-04-07,0.0
2005-04-08,0.0
2005-04-12,0.0
2005-04-13,-0.3704
2005-04-18,0.0
2005-04-20,-3.3457
2005-04-21,3.8462
2005-04-22,-2.3111
2005-04-25,0.091
2005-04-26,-1.5152
2005-04-27,-0.8462
2005-04-28,-0.931
2005-04-29,1.8011
2005-05-02,-3.6923
2005-05-03,3.8179
2005-05-04,0.4001
2005-05-05,-0.3831
2005-05-06,-0.7692
2005-05-09,-2.7907
2005-05-10,0.8772
2005-05-11,-2.3715
2005-05-12,0.4049
2005-05-13,0.2419
2005-05-16,-0.2333
2005-05-17,2.9756
2005-05-18,2.5842
2005-05-19,1.145
2005-05-20,0.3774
2005-05-23,0.7519
2005-05-24,0.0
2005-05-25,-1.7164000000000001
2005-05-27,3.1442
2005-05-31,-0.3717
2005-06-01,-1.1343
2005-06-02,2.5815
2005-06-03,-2.5018000000000002
2005-06-06,0.3019
2005-06-07,-0.301
2005-06-08,2.566
2005-06-09,-0.6623
2005-06-10,0.0
2005-06-13,-1.4815
2005-06-14,1.4887000000000001
2005-06-15,0.0
2005-06-16,-3.6894
2005-06-17,-1.1538
2005-06-20,-2.7237
2005-06-21,2.32
2005-06-22,1.6419000000000001
2005-06-23,0.7692
2005-06-24,-0.7634
2005-06-27,3.0769
2005-06-28,-1.4925
2005-06-29,0.0
2005-06-30,-0.1515
2005-07-05,0.1517
2005-07-06,0.0
2005-07-07,0.0
2005-07-08,-0.7273
2005-07-11,-1.7856999999999998
2005-07-13,-0.9324
2005-07-14,0.9412
2005-07-15,-0.1554
2005-07-18,0.0
2005-07-19,-0.7782
2005-07-20,0.0
2005-07-22,-3.1373
2005-07-25,3.4008
2005-07-26,1.8011
2005-07-29,-3.8462
2005-08-01,-0.88
2005-08-02,-1.0654
2005-08-03,-0.0816
2005-08-04,0.0163
2005-08-05,-0.5714
2005-08-10,0.6568
2005-08-11,-0.0816
2005-08-12,-0.4082
2005-08-16,1.623
2005-08-17,-1.1937
2005-08-18,0.0
2005-08-19,-0.8163
2005-08-22,0.823
2005-08-23,0.0
2005-08-24,0.4082
2005-08-25,0.4065
2005-08-29,0.1619
2005-08-30,0.2425
2005-08-31,0.0
2005-09-01,1.6129
2005-09-02,-2.7778
2005-09-06,5.1429
2005-09-07,0.0
2005-09-08,0.0
2005-09-09,-3.1373
2005-09-12,2.0243
2005-09-13,0.0
2005-09-14,1.1746
2005-09-15,0.0157
2005-09-16,-2.4314
2005-09-19,1.6881
2005-09-20,-0.4822
2005-09-26,-1.4854
2005-09-27,1.6771
2005-09-28,-0.4758
2005-09-30,-0.7968
2005-10-03,-1.6064
2005-10-05,0.0
2005-10-06,3.902
2005-10-07,-5.7197
2005-10-10,2.0
2005-10-11,-7.2712
2005-10-12,4.1189
2005-10-13,1.5443
2005-10-14,-0.8333
2005-10-17,-0.0168
2005-10-18,-3.3451
2005-10-19,0.0
2005-10-20,4.3478
2005-10-21,0.0
2005-10-24,-2.5
2005-10-25,4.7009
2005-10-26,0.0
2005-10-27,-3.1837
2005-10-28,-0.7589
2005-10-31,1.5293
2005-11-01,0.251
2005-11-03,0.1669
2005-11-04,-0.0833
2005-11-07,-2.6105
2005-11-09,2.7661
2005-11-10,-7.3333
2005-11-11,4.7661999999999995
2005-11-14,1.2876
2005-11-15,-0.2542
2005-11-16,1.5293
2005-11-17,5.9414
2005-11-18,2.6066000000000003
2005-11-21,3.8491
2005-11-22,0.0741
2005-11-23,3.6296
2005-11-25,-1.5726
2005-11-28,2.0334
2005-11-29,-7.4733
2005-11-30,7.8
2005-12-05,-4.6788
2005-12-06,-0.1664
2005-12-07,-0.4083
2005-12-08,1.0543
2005-12-09,1.1841
2005-12-12,-1.4729999999999999
2005-12-13,-2.1636
2005-12-14,-0.2504
2005-12-15,1.617
2005-12-16,5.5276
2005-12-19,0.0
2005-12-20,-5.5556
2005-12-21,0.9244
2005-12-22,-0.0833
2005-12-23,2.0
2005-12-27,-2.7778
2005-12-28,2.9412000000000003
2005-12-29,-7.3551
2005-12-30,7.0579
2006-01-03,-0.2469
2006-01-04,-0.9901
2006-01-05,0.0
2006-01-06,-1.8582999999999998
2006-01-09,1.3331
2006-01-10,-1.944
2006-01-11,2.0338
2006-01-12,0.0838
2006-01-13,0.3347
2006-01-17,0.4504
2006-01-18,-0.0332
2006-01-19,3.7375
2006-01-20,-2.6421
2006-01-23,1.9737
2006-01-24,-3.2258
2006-01-25,-0.4167
2006-01-26,0.4184
2006-01-27,1.7792
2006-01-30,0.2988
2006-01-31,-2.0408
2006-02-01,0.0
2006-02-02,-1.6667
2006-02-06,-2.4576000000000002
2006-02-07,0.3475
2006-02-08,1.7316
2006-02-09,0.0
2006-02-10,-0.1973
2006-02-13,0.6241
2006-02-15,-3.8983
2006-02-16,0.1764
2006-02-17,-0.1761
2006-02-21,-0.6173
2006-02-22,-2.3957
2006-02-23,0.0
2006-02-24,0.5455
2006-02-27,0.217
2006-02-28,7.4522
2006-03-01,-7.0529
2006-03-02,1.6621000000000001
2006-03-03,-0.4443
2006-03-06,1.6601
2006-03-07,-2.1071
2006-03-08,-1.704
2006-03-09,0.0
2006-03-10,1.5362
