ticker,ROK US Equity
2000-05-24,2.0186
2000-05-25,-0.9132
2000-05-26,1.6897
2000-05-30,-2.2659000000000002
2000-05-31,1.391
2000-06-01,2.2866
2000-06-02,-0.7452
2000-06-05,0.4505
2000-06-06,-1.4948000000000001
2000-06-07,-3.7936
2000-06-08,-0.6309
2000-06-09,-0.1587
2000-06-12,-2.2258
2000-06-13,-1.3008
2000-06-14,-1.9769
2000-06-15,2.1849
2000-06-16,-0.4934
2000-06-19,-4.7934
2000-06-20,-8.5069
2000-06-21,1.1385
2000-06-22,1.6886
2000-06-23,-1.476
2000-06-26,0.3745
2000-06-27,0.1866
2000-06-28,-2.7117
2000-06-29,-1.9979
2000-06-30,-1.5625
2000-07-03,0.7937
2000-07-05,2.3622
2000-07-06,-0.1923
2000-07-07,2.1195
2000-07-10,-0.3774
2000-07-11,0.1894
2000-07-12,1.3233
2000-07-13,2.0522
2000-07-14,9.6892
2000-07-17,-1.6667
2000-07-18,-1.3559
2000-07-19,0.0
2000-07-20,0.1718
2000-07-21,0.1715
2000-07-24,0.5137
2000-07-25,-2.0443
2000-07-26,-1.7391
2000-07-27,0.531
2000-07-28,0.1761
2000-07-31,-1.4060000000000001
2000-08-01,3.3868
2000-08-02,-0.5172
2000-08-03,-0.5199
2000-08-04,-1.9163999999999999
2000-08-07,2.4867
2000-08-08,3.8128
2000-08-09,0.1669
2000-08-10,0.3467
2000-08-11,0.1672
2000-08-14,1.3356
2000-08-15,1.1532
2000-08-16,1.6287
2000-08-17,-0.9615
2000-08-18,-1.2945
2000-08-21,2.9508
2000-08-22,0.3185
2000-08-23,-1.4285999999999999
2000-08-24,1.4493
2000-08-25,4.2857
2000-08-28,-2.5875
2000-08-29,-0.3125
2000-08-30,-1.7241
2000-08-31,3.1898
2000-09-01,-2.1638
2000-09-05,-0.9479
2000-09-06,1.2759
2000-09-07,-0.1575
2000-09-08,-1.1041
2000-09-11,0.7974
2000-09-12,0.0
2000-09-13,-1.2658
2000-09-14,0.0
2000-09-15,-2.0833
2000-09-18,-20.1309
2000-09-19,-5.7377
2000-09-20,-2.1739
2000-09-21,0.4444
2000-09-22,0.885
2000-09-25,0.2193
2000-09-26,-1.3129
2000-09-27,0.8869
2000-09-28,5.4945
2000-09-29,1.0417
2000-10-02,-1.2371
2000-10-03,2.9228
2000-10-04,5.4767
2000-10-05,-0.3846
2000-10-06,-1.1583
2000-10-09,-0.3906
2000-10-10,1.9607999999999999
2000-10-11,0.5769
2000-10-12,-1.1472
2000-10-13,0.7737
2000-10-16,0.7678
2000-10-17,-1.9048
2000-10-18,-0.3883
2000-10-19,2.5341
2000-10-20,7.2243
2000-10-23,14.3617
2000-10-24,-6.8217
2000-10-25,-0.1664
2000-10-26,-0.1667
2000-10-27,-2.0033
2000-10-30,2.7257
2000-10-31,4.3118
2000-11-01,1.2719
2000-11-02,3.7677
2000-11-03,1.9667
2000-11-06,-0.5935
2000-11-07,-2.5373
2000-11-08,0.9188
2000-11-09,-1.0501
2000-11-10,-1.0802
2000-11-13,-0.156
2000-11-14,1.25
2000-11-15,0.0
2000-11-16,-0.1543
2000-11-17,2.7821
2000-11-20,0.6015
2000-11-21,-2.8401
2000-11-22,-1.2308
2000-11-24,4.0498
2000-11-27,1.9461
2000-11-28,-3.5242
2000-11-29,-0.1522
2000-11-30,-1.8293
2000-12-01,1.8634
2000-12-04,1.5244
2000-12-05,1.952
2000-12-06,0.5891
2000-12-07,-2.6353999999999997
2000-12-08,6.4662
2000-12-11,-0.9887
2000-12-12,1.1412
2000-12-13,-4.3724
2000-12-14,-0.885
2000-12-15,-3.5714
2000-12-18,-0.1543
2000-12-19,1.0819
2000-12-20,0.1529
2000-12-21,0.6107
2000-12-22,2.7314
2000-12-26,4.7267
2000-12-27,4.0903
2000-12-28,3.1165
2000-12-29,0.1314
2001-01-02,-3.2808
2001-01-03,1.8996
2001-01-04,0.5326
2001-01-05,-0.5298
2001-01-08,-1.7309999999999999
2001-01-09,0.9485
2001-01-10,-0.2685
2001-01-11,-0.9421
2001-01-12,-3.6685
2001-01-16,5.9238
2001-01-17,-2.3968
2001-01-18,0.0
2001-01-19,0.4093
2001-01-22,-0.9511
2001-01-23,0.2743
2001-01-24,-0.684
2001-01-25,4.27
2001-01-26,-1.0568
2001-01-29,-1.7356
2001-01-30,2.1522
2001-01-31,0.4043
2001-02-01,1.738
2001-02-02,-2.0208
2001-02-05,0.5741
2001-02-06,0.5074
2001-02-07,-1.3673
2001-02-08,0.7784
2001-02-09,-3.7447
2001-02-12,2.7188
2001-02-13,1.3988
2001-02-14,-0.8489
2001-02-15,1.6267
2001-02-16,-3.77
2001-02-20,-0.5472
2001-02-21,1.1444
2001-02-22,-1.2185
2001-02-23,0.3744
2001-02-26,1.0753
2001-02-27,-0.6513
2001-02-28,0.4371
2001-03-01,0.0218
2001-03-02,2.0666
2001-03-05,2.9412000000000003
2001-03-06,-0.0828
2001-03-07,-0.9532
2001-03-08,1.7155
2001-03-09,-2.0568
2001-03-12,-2.352
2001-03-13,1.1183
2001-03-14,-1.9779
2001-03-15,-1.3018
2001-03-16,-7.2324
2001-03-19,3.7915
2001-03-20,-4.0868
2001-03-21,-3.6182
2001-03-22,-3.6799
2001-03-23,-0.4359
2001-03-26,2.3178
2001-03-27,-7.2489
2001-03-28,-2.3338
2001-03-29,0.5557
2001-03-30,0.4421
2001-04-02,4.099
2001-04-03,-3.4091
2001-04-04,3.5568
2001-04-05,6.3144
2001-04-06,-2.4602
2001-04-09,3.8726000000000003
2001-04-10,2.1584
2001-04-11,-0.6963
2001-04-12,1.6683
2001-04-16,-0.1189
2001-04-17,2.3810000000000002
2001-04-18,4.4186
2001-04-19,-0.4454
2001-04-20,-1.5659999999999998
2001-04-23,-2.25
2001-04-24,2.2785
2001-04-25,0.591
2001-04-26,2.5311
2001-04-27,1.058
2001-04-30,-1.7884
2001-05-01,-2.9314
2001-05-02,-1.1439
2001-05-03,-0.9489
2001-05-04,0.6075
2001-05-07,1.3005
2001-05-08,0.2522
2001-05-09,-0.3201
2001-05-10,0.585
2001-05-11,0.3671
2001-05-14,-0.8
2001-05-15,0.2535
2001-05-16,3.5394
2001-05-17,0.9323
2001-05-18,-0.4838
2001-05-21,3.7569
2001-05-22,-0.1704
2001-05-23,-0.2347
2001-05-24,-0.1711
2001-05-25,-1.2425
2001-05-29,0.846
2001-05-30,-1.0325
2001-05-31,2.1517
2001-06-01,-1.8298
2001-06-04,-0.5635
2001-06-05,1.1334
2001-06-06,-0.5819
2001-06-07,-1.8860000000000001
2001-06-08,-8.0866
2001-06-11,-3.4856
2001-06-12,-2.8643
2001-06-13,0.1795
2001-06-14,-3.9416
2001-06-15,0.453
2001-06-18,-0.7958
2001-06-19,-0.1872
2001-06-20,-1.0179
2001-06-21,0.1353
2001-06-22,-1.8649
2001-06-25,-0.9915
2001-06-26,2.0584
2001-06-27,0.0545
2001-06-28,2.5879
2001-06-29,1.2215
2001-07-02,-2.7674
2001-07-03,2.7211
2001-07-05,0.9934
2001-07-06,-1.1803
2001-07-09,3.3179
2001-07-10,-0.1927
2001-07-11,-0.2574
2001-07-12,0.9677
2001-07-13,2.1725
2001-07-16,0.3752
2001-07-17,-0.4361
2001-07-18,0.1252
2001-07-19,-0.25
2001-07-20,0.0
2001-07-23,-0.9398
2001-07-24,-2.8463000000000003
2001-07-25,2.2135
2001-07-26,1.5924
2001-07-27,0.6897
2001-07-30,0.1245
2001-07-31,-0.1866
2001-08-01,1.3084
2001-08-02,1.476
2001-08-03,2.7879
2001-08-06,-3.0071
2001-08-07,-1.2158
2001-08-08,0.6154
2001-08-09,-0.5199
2001-08-10,3.7267
2001-08-13,0.4192
2001-08-14,-1.3119
2001-08-15,-0.1813
2001-08-16,-2.4818
2001-08-17,4.1589
2001-08-20,-1.0131000000000001
2001-08-21,0.301
2001-08-22,0.7203
2001-08-23,-1.3707
2001-08-24,2.1148
2001-08-27,-0.8876
2001-08-28,-1.3731
2001-08-29,-1.8159999999999998
2001-08-30,0.9864
2001-08-31,-2.0147
2001-09-04,4.3614
2001-09-05,-3.5821
2001-09-06,-1.2384
2001-09-07,-2.9467
2001-09-10,1.8088
2001-09-17,-10.533
2001-09-18,2.8369
2001-09-19,-3.3793
2001-09-20,-1.4989
2001-09-21,-11.5942
2001-09-24,2.7049
2001-09-25,9.0982
2001-09-26,5.3402
2001-09-27,-1.1806
2001-09-28,3.1623
2001-10-01,-8.7193
2001-10-02,6.2687
2001-10-03,3.9326
2001-10-04,3.1757
2001-10-05,-1.5716999999999999
2001-10-08,-0.1996
2001-10-09,-0.2667
2001-10-10,0.4011
2001-10-11,4.9268
2001-10-12,-2.5381
2001-10-15,1.6276000000000002
2001-10-16,-0.1281
2001-10-17,-3.2713
2001-10-18,-3.7798
2001-10-19,2.7567
2001-10-22,0.6707
2001-10-23,-0.4664
2001-10-24,-1.2718
2001-10-25,-1.0847
2001-10-26,0.8225
2001-10-29,-3.1271
2001-10-30,-2.1053
2001-10-31,-1.2186
2001-11-01,0.9434
2001-11-02,0.3595
2001-11-05,0.4298
2001-11-06,-0.1427
2001-11-07,0.0
2001-11-08,0.8214
2001-11-09,-1.0753
2001-11-12,-0.2174
2001-11-13,0.2179
2001-11-14,1.3768
2001-11-15,6.1472
2001-11-16,2.3569
2001-11-19,4.5395
2001-11-20,0.7552
2001-11-21,2.0612
2001-11-23,0.3672
2001-11-26,1.5244
2001-11-27,-0.5405
2001-11-28,-3.1401
2001-11-29,1.3092
2001-11-30,1.5385
2001-12-03,1.9394
2001-12-04,2.1403
2001-12-05,7.4505
2001-12-06,-2.7086
2001-12-07,1.2248999999999999
2001-12-10,-4.6205
2001-12-11,1.4418
2001-12-12,-0.398
2001-12-13,-2.4543
2001-12-14,-0.8192
2001-12-17,0.531
2001-12-18,-0.2347
2001-12-19,3.1765
2001-12-20,-3.5348
2001-12-21,3.1324
2001-12-24,0.8596
2001-12-26,0.1705
2001-12-27,2.0987
2001-12-28,0.4444
2001-12-31,-1.2168
2002-01-02,0.3919
2002-01-03,3.9598
2002-01-04,2.2532
2002-01-07,-3.2004
2002-01-08,2.2222
2002-01-09,1.5907
2002-01-10,-2.4008
2002-01-11,-3.3689999999999998
2002-01-14,-0.6087
2002-01-15,2.4499
2002-01-16,-3.9130000000000003
2002-01-17,2.6018
2002-01-18,0.441
2002-01-22,0.2195
2002-01-23,1.2596
2002-01-24,2.2174
2002-01-25,-0.1587
2002-01-28,2.4907
2002-01-29,-2.2751
2002-01-30,0.582
2002-01-31,1.2625
2002-02-01,-2.4935
2002-02-04,1.3852
2002-02-05,-1.7341
2002-02-06,-3.4759
2002-02-07,0.8033
2002-02-08,-0.2219
2002-02-11,0.1668
2002-02-12,0.7214
2002-02-13,2.314
2002-02-14,1.7771
2002-02-15,-1.4815
2002-02-19,-1.2352
2002-02-20,1.9576
2002-02-21,-1.5467
2002-02-22,2.9252000000000002
2002-02-25,3.8947000000000003
2002-02-26,-2.4823
2002-02-27,1.8182
2002-02-28,0.7653
2002-03-01,0.0506
2002-03-04,6.2247
2002-03-05,-0.667
2002-03-06,2.4939999999999998
2002-03-07,-1.2167
2002-03-08,1.1369
2002-03-11,-1.0304
2002-03-12,-0.8519
2002-03-13,-0.0477
2002-03-14,-0.0478
2002-03-15,0.2389
2002-03-18,0.0953
2002-03-19,-0.0476
2002-03-20,-1.1434
2002-03-21,-1.3494
2002-03-22,-3.4685
2002-03-25,-3.7955
2002-03-26,0.8943
2002-03-27,0.9385
2002-03-28,3.6157
2002-04-01,0.0499
2002-04-02,-0.8969
2002-04-03,-2.7149
2002-04-04,2.4289
2002-04-05,-1.8668
2002-04-08,0.0
2002-04-09,2.2108
2002-04-10,-0.0503
2002-04-11,-0.8556
2002-04-12,0.203
2002-04-15,-1.2158
2002-04-16,4.4103
2002-04-17,0.3438
2002-04-18,-2.0558
2002-04-19,-2.049
2002-04-22,-0.3061
2002-04-23,4.8106
2002-04-24,-1.5625
2002-04-25,3.1746
2002-04-26,-0.9135
2002-04-29,-0.097
2002-04-30,4.2739
2002-05-01,0.1863
2002-05-02,1.9990999999999999
2002-05-03,0.0
2002-05-06,-3.8286
2002-05-07,1.3744
2002-05-08,5.9374
2002-05-09,0.1103
2002-05-10,-1.2433
2002-05-13,0.1349
2002-05-14,-0.449
2002-05-15,1.3982999999999999
2002-05-16,-0.1779
2002-05-17,0.2674
2002-05-20,-1.7778
2002-05-21,-2.2172
2002-05-22,0.8792
2002-05-23,1.1468
2002-05-24,-1.3152
2002-05-28,-1.4245999999999999
2002-05-29,-1.7248999999999999
2002-05-30,-1.8975
2002-05-31,6.0928
2002-06-03,-2.2334
2002-06-04,-1.0723
2002-06-05,1.6965
2002-06-06,-1.6219000000000001
2002-06-07,0.3768
2002-06-10,-1.4546999999999999
2002-06-11,-1.5714000000000001
2002-06-12,-2.0319
2002-06-13,-0.0494
2002-06-14,-0.6423
2002-06-17,4.0776
2002-06-18,-0.0956
2002-06-19,-2.3912
2002-06-20,-1.7638
2002-06-21,2.4938000000000002
2002-06-24,-2.0925
2002-06-25,-3.0815
2002-06-26,0.6154
2002-06-27,1.682
2002-06-28,0.1504
2002-07-01,-0.5005
2002-07-02,-5.2817
2002-07-03,0.0531
2002-07-05,2.4416
2002-07-08,1.9689
2002-07-09,-2.439
2002-07-10,0.3125
2002-07-11,-2.8037
2002-07-12,0.7479
2002-07-15,-1.6437
2002-07-16,-1.779
2002-07-17,-1.7014
2002-07-18,-0.5025
2002-07-19,-2.862
2002-07-22,-6.0659
2002-07-23,-0.369
2002-07-24,5.5556
2002-07-25,-2.0468
2002-07-26,1.6716
2002-07-29,9.2777
2002-07-30,-0.806
2002-07-31,0.2167
2002-08-01,-2.8649
2002-08-02,-6.5109
2002-08-05,-2.2024
2002-08-06,6.3907
2002-08-07,3.5469
2002-08-08,2.7348
2002-08-09,-0.1628
2002-08-12,-0.8696
2002-08-13,-3.3991
2002-08-14,2.2701000000000002
2002-08-15,0.9989
2002-08-16,0.1099
2002-08-19,1.5917
2002-08-20,-1.4046
2002-08-21,2.9589
2002-08-22,1.4369
2002-08-23,-2.8332
2002-08-26,0.7559
2002-08-27,-0.1608
2002-08-28,0.1074
2002-08-29,-4.5576
2002-08-30,3.4831
2002-09-03,-2.2801
2002-09-04,2.8889
2002-09-05,-1.4039
2002-09-06,0.8762
2002-09-09,0.8686
2002-09-10,-0.6997
2002-09-11,1.355
2002-09-12,-3.2086
2002-09-13,-1.4365
2002-09-16,0.3924
2002-09-17,-1.3959
2002-09-18,-0.3398
2002-09-19,-3.4659
2002-09-20,1.236
2002-09-23,-2.7907
2002-09-24,-2.2727
2002-09-25,3.7944
2002-09-26,3.3019
2002-09-27,-6.9635
2002-09-30,-0.184
2002-10-01,4.5482
2002-10-02,-4.4092
2002-10-03,0.984
2002-10-04,-1.7661
2002-10-07,-3.9058
2002-10-08,-0.1935
2002-10-09,-2.9089
2002-10-10,4.261
2002-10-11,2.6181
2002-10-14,-1.369
2002-10-15,5.0473
2002-10-16,-4.6847
2002-10-17,4.0328
2002-10-18,2.1805
2002-10-21,3.4381
2002-10-22,-2.6934
2002-10-23,1.0012
2002-10-24,-2.3907
2002-10-25,-0.2389
2002-10-28,0.2994
2002-10-29,-1.194
2002-10-30,0.3021
2002-10-31,-0.3012
2002-11-01,1.148
2002-11-04,1.7921
2002-11-05,0.6455
2002-11-06,0.2915
2002-11-07,2.6744
2002-11-08,0.1133
2002-11-11,2.9412000000000003
2002-11-12,0.8242
2002-11-13,1.9074
2002-11-14,5.9091000000000005
2002-11-15,-0.4582
2002-11-18,-1.1764999999999999
2002-11-19,0.2588
2002-11-20,2.065
2002-11-21,0.7081
2002-11-22,3.4656000000000002
2002-11-25,0.9709
2002-11-26,-1.8269
2002-11-27,4.7013
2002-11-29,-1.5434999999999999
2002-12-02,-0.2375
2002-12-03,-1.4285999999999999
2002-12-04,-1.3527
2002-12-05,-1.2243
2002-12-06,-0.1487
2002-12-09,0.7944
2002-12-10,0.7389
2002-12-11,0.9291
2002-12-12,-0.5814
2002-12-13,2.8752
2002-12-16,3.0791
2002-12-17,-1.7923
2002-12-18,-2.3397
2002-12-19,-1.3896
2002-12-20,0.4859
2002-12-23,-0.8704
2002-12-24,-0.3415
2002-12-26,0.8321
2002-12-27,-2.6214
2002-12-30,2.991
2002-12-31,0.242
2003-01-02,3.2352
2003-01-03,-2.5257
2003-01-06,1.2476
2003-01-07,0.2844
2003-01-08,-0.8979
2003-01-09,2.5751
2003-01-10,5.2999
2003-01-13,1.766
2003-01-14,1.3014999999999999
2003-01-15,1.5846
2003-01-16,-1.0118
2003-01-17,-2.8961
2003-01-21,-1.4035
2003-01-22,0.8007
2003-01-23,2.0741
2003-01-24,-3.0696
2003-01-27,-2.0963
2003-01-28,-0.7289
2003-01-29,0.9637
2003-01-30,0.9091
2003-01-31,3.8288
2003-02-03,2.5597
2003-02-04,-2.5804
2003-02-05,-1.1724
2003-02-06,-0.9227
2003-02-07,-1.9069
2003-02-10,1.7631000000000001
2003-02-11,-0.9329
2003-02-12,-2.3767
2003-02-13,-1.2173
2003-02-14,4.4986
2003-02-18,1.435
2003-02-19,1.3705
2003-02-20,-0.0872
2003-02-21,2.4443
2003-02-24,-1.1504
2003-02-25,-1.8534000000000002
2003-02-26,-1.0979
2003-02-27,2.4423
2003-02-28,-0.2601
2003-03-03,-1.1734
2003-03-04,-1.8909
2003-03-05,1.7481
2003-03-06,-1.3216
2003-03-07,-3.8839
2003-03-10,-2.7868
2003-03-11,-6.1156
2003-03-12,-2.4427
2003-03-13,7.5639
2003-03-14,0.0
2003-03-17,4.0252
2003-03-18,2.0047
2003-03-19,-0.5027
2003-03-20,1.9752
2003-03-21,1.2612999999999999
2003-03-24,-4.0925
2003-03-25,2.5974
2003-03-26,-3.3906
2003-03-27,-0.7955
2003-03-28,-2.3585
2003-03-31,0.0
2003-04-01,0.1449
2003-04-02,2.2672
2003-04-03,-1.3208
2003-04-04,-0.717
2003-04-07,2.0703
2003-04-08,-1.2736
2003-04-09,-0.3822
2003-04-10,1.6787
2003-04-11,-1.3679000000000001
2003-04-14,1.626
2003-04-15,-0.5647
2003-04-16,-1.5144
2003-04-17,2.4507
2003-04-21,1.2195
2003-04-22,5.3753
2003-04-23,-1.2753
2003-04-24,-2.2717
2003-04-25,-1.2306
2003-04-28,3.1841
2003-04-29,1.0733
2003-04-30,0.885
2003-05-01,-1.5351
2003-05-02,1.9599
2003-05-05,-1.2669000000000001
2003-05-06,0.6195
2003-05-07,-1.9348999999999998
2003-05-08,-0.0224
2003-05-09,2.3498
2003-05-12,0.3974
2003-05-13,-0.2199
2003-05-14,-1.9392
2003-05-15,1.3483
2003-05-16,0.8426
2003-05-19,-4.3975
2003-05-20,-0.736
2003-05-21,0.7414
2003-05-22,1.058
2003-05-23,0.2731
2003-05-27,4.8116
2003-05-28,-1.5591
2003-05-29,1.1879
2003-05-30,2.8261
2003-06-02,1.4376
2003-06-03,1.6674
2003-06-04,2.132
2003-06-05,1.8466
2003-06-06,-0.3942
2003-06-09,-3.1658
2003-06-10,0.2452
2003-06-11,1.7122000000000002
2003-06-12,0.2405
2003-06-13,-1.6793
2003-06-16,1.464
2003-06-17,-1.0421
2003-06-18,-0.9316
2003-06-19,-1.3900000000000001
2003-06-20,0.7463
2003-06-23,-0.7819
2003-06-24,-1.7835
2003-06-25,-0.2534
2003-06-26,2.0322
2003-06-27,-0.3734
2003-06-30,-0.708
2003-07-01,0.5453
2003-07-02,3.2123
2003-07-03,-1.7381
2003-07-07,3.332
2003-07-08,0.836
2003-07-09,-4.4216
2003-07-10,-0.7022
2003-07-11,0.0
2003-07-14,0.5408
2003-07-15,-0.9102
2003-07-16,-0.501
2003-07-17,0.5875
2003-07-18,3.2123
2003-07-21,-0.3638
2003-07-22,4.8276
2003-07-23,2.4381
2003-07-24,-0.7934
2003-07-25,3.4653
2003-07-28,-3.4229
2003-07-29,-2.2104
2003-07-30,-1.286
2003-07-31,2.0134
2003-08-01,-0.0774
2003-08-04,1.0844
2003-08-05,-1.1111
2003-08-06,-0.3487
2003-08-07,-0.5249
2003-08-08,0.5507
2003-08-11,1.0172
2003-08-12,0.1162
2003-08-13,-0.6576
2003-08-14,2.6869
2003-08-15,-0.3413
2003-08-18,2.968
2003-08-19,0.3326
2003-08-20,-0.5525
2003-08-21,0.3704
2003-08-22,-1.3284
2003-08-25,-2.543
2003-08-26,1.4965
2003-08-27,0.4915
2003-08-28,2.4831
2003-08-29,-0.0734
2003-09-02,0.4409
2003-09-03,0.5852
2003-09-04,-0.2545
2003-09-05,-1.5312000000000001
2003-09-08,0.3702
2003-09-09,-0.0369
2003-09-10,-6.3469
2003-09-11,4.2159
2003-09-12,2.0416
2003-09-15,1.0745
2003-09-16,1.173
2003-09-17,-0.0362
2003-09-18,2.6821
2003-09-19,0.7766
2003-09-22,-2.3117
2003-09-23,0.4303
2003-09-24,-3.0346
2003-09-25,-1.6937
2003-09-26,-0.8614
2003-09-29,0.1889
2003-09-30,-1.0181
2003-10-01,1.2570999999999999
2003-10-02,3.0474
2003-10-03,1.0953
2003-10-06,0.2167
2003-10-07,0.0
2003-10-08,0.8288
2003-10-09,0.822
2003-10-10,-0.3899
2003-10-13,1.2456
2003-10-14,1.0896
2003-10-15,0.452
2003-10-16,-0.7961
2003-10-17,-0.4536
2003-10-20,2.5938
2003-10-21,0.3416
2003-10-22,-2.4515000000000002
2003-10-23,0.7679
2003-10-24,-0.2425
2003-10-27,2.1181
2003-10-28,-0.17
2003-10-29,2.1798
2003-10-30,1.4333
2003-10-31,2.0375
2003-11-03,1.2238
2003-11-04,0.0636
2003-11-05,0.6359
2003-11-06,4.3602
2003-11-07,-0.0303
2003-11-10,-3.2405
2003-11-11,-0.0313
2003-11-12,0.407
2003-11-13,-1.4811
2003-11-14,0.3818
2003-11-17,-2.2187
2003-11-18,0.2269
2003-11-19,0.9379
2003-11-20,-0.2884
2003-11-21,1.0925
2003-11-24,4.8633
2003-11-25,0.9397
2003-11-26,-0.4805
2003-11-28,0.3319
2003-12-01,2.1654
2003-12-02,-0.0883
2003-12-03,0.3536
2003-12-04,0.9689
2003-12-05,0.5525
2003-12-08,-2.4002
2003-12-09,2.4593
2003-12-10,-0.4049
2003-12-11,1.9163999999999999
2003-12-12,-0.2279
2003-12-15,0.9423
2003-12-16,-1.8953
2003-12-17,1.6724
2003-12-18,0.0284
2003-12-19,-0.1134
2003-12-22,0.369
2003-12-23,0.2262
2003-12-24,-0.0564
2003-12-26,0.9317
2003-12-29,0.2797
2003-12-30,-0.6695
2003-12-31,-0.0281
2004-01-02,-2.5281000000000002
2004-01-05,-1.3256000000000001
2004-01-06,1.8399999999999999
2004-01-07,3.2406
2004-01-08,0.2778
2004-01-09,-0.5263
2004-01-12,-0.0278
2004-01-13,-0.4178
2004-01-14,1.4825
2004-01-15,0.3308
2004-01-16,1.2363
2004-01-20,-1.9539
2004-01-21,-1.9098000000000002
2004-01-22,-1.8904999999999998
2004-01-23,-0.7765
2004-01-26,1.6522000000000001
2004-01-27,-5.1041
2004-01-28,-1.0817
2004-01-29,-2.9465
2004-01-30,1.9405000000000001
2004-02-02,-4.0221
2004-02-03,-1.7274
2004-02-04,-1.6276000000000002
2004-02-05,1.9193
2004-02-06,2.013
2004-02-09,0.8912
2004-02-10,-1.1041
2004-02-11,3.3174
2004-02-12,1.3121
2004-02-13,-0.5819
2004-02-17,-0.154
2004-02-18,-1.697
2004-02-19,-1.4438
2004-02-20,-3.0255
2004-02-23,-0.1642
2004-02-24,-2.1382
2004-02-25,2.4538
2004-02-26,1.0499
2004-02-27,-1.1039
2004-03-01,-0.2298
2004-03-02,-1.4808
2004-03-03,1.002
2004-03-04,-0.7937
2004-03-05,-0.5667
2004-03-08,-1.9108
2004-03-09,-2.3582
2004-03-10,2.1701
2004-03-11,-0.1713
2004-03-12,5.0103
2004-03-15,2.0588
2004-03-16,0.0
2004-03-17,3.2981
2004-03-18,-0.806
2004-03-19,0.625
2004-03-22,-2.7019
2004-03-23,1.3406
2004-03-24,3.3071
2004-03-25,0.9451
2004-03-26,0.0
2004-03-29,2.1142
2004-03-30,2.6619
2004-03-31,-0.1152
2004-04-01,0.5192
2004-04-02,1.8364
2004-04-05,1.5779
2004-04-06,-0.2774
2004-04-07,-2.0862
2004-04-08,-0.1705
2004-04-12,0.0569
2004-04-13,-1.8487
2004-04-14,-1.4778
2004-04-15,-0.9118
2004-04-16,2.3746
2004-04-19,0.2899
2004-04-20,-1.5032999999999999
2004-04-21,1.2915
2004-04-22,1.1301
2004-04-23,-1.2607
2004-04-26,-0.1451
2004-04-27,-1.1334
2004-04-28,-2.3516
2004-04-29,-0.301
2004-04-30,-1.2983
2004-05-03,0.9483
2004-05-04,2.697
2004-05-05,0.0295
2004-05-06,-0.7375
2004-05-07,-0.9212
2004-05-10,-5.189
2004-05-11,3.1319
2004-05-12,1.2883
2004-05-13,-1.0448
2004-05-14,1.3534
2004-05-17,-3.915
2004-05-18,1.5476999999999999
2004-05-19,1.5552000000000001
2004-05-20,-0.6126
2004-05-21,0.0924
2004-05-24,0.8005
2004-05-25,0.8552
2004-05-26,1.272
